Orthogroup	LYTVA_ok	APOSJ_ok
OG0002426	LYTVA_04606	APOSJ_17085
OG0002427	LYTVA_24691	APOSJ_48738
OG0002428	LYTVA_04958	APOSJ_26346, APOSJ_57585, APOSJ_57586, APOSJ_20486, APOSJ_32549, APOSJ_32546, APOSJ_26348, APOSJ_26349, APOSJ_36708, APOSJ_20481, APOSJ_29085, APOSJ_42340, APOSJ_32545, APOSJ_64207, APOSJ_20482, APOSJ_29438
OG0002429	LYTVA_00348	APOSJ_56689, APOSJ_56683, APOSJ_56686, APOSJ_56685, APOSJ_21438, APOSJ_30457, APOSJ_24227, APOSJ_21437
OG0002432	LYTVA_01750	APOSJ_64892, APOSJ_64893, APOSJ_64891
OG0002433	LYTVA_18440, LYTVA_02521	APOSJ_41004, APOSJ_41005, APOSJ_41008, APOSJ_41003, APOSJ_41007, APOSJ_41006, APOSJ_41010, APOSJ_41009
OG0002434	LYTVA_29924, LYTVA_08979	APOSJ_51439, APOSJ_52716, APOSJ_51567, APOSJ_61498, APOSJ_51438, APOSJ_51578, APOSJ_61497, APOSJ_51569, APOSJ_61496, APOSJ_51441, APOSJ_51437, APOSJ_51568
OG0002435	LYTVA_28515	APOSJ_63528, APOSJ_30637, APOSJ_30638, APOSJ_30633, APOSJ_30627, APOSJ_63527, APOSJ_61135, APOSJ_30636, APOSJ_30628
OG0002436	LYTVA_16842	APOSJ_18295
OG0002437	LYTVA_15251	APOSJ_16035, APOSJ_61330, APOSJ_14905, APOSJ_16031, APOSJ_61332, APOSJ_01593, APOSJ_16033, APOSJ_16034, APOSJ_16032, APOSJ_16036
OG0002438	LYTVA_08071, LYTVA_08590	APOSJ_58277
OG0002439	LYTVA_25319	APOSJ_48496, APOSJ_50855, APOSJ_50856, APOSJ_48499, APOSJ_48495, APOSJ_43047, APOSJ_50857, APOSJ_48498, APOSJ_48497, APOSJ_07732, APOSJ_07731
OG0002440	LYTVA_25584, LYTVA_16731	APOSJ_59417, APOSJ_59429
OG0002441	LYTVA_03213	APOSJ_63235, APOSJ_37619
OG0002442	LYTVA_29246	APOSJ_60666, APOSJ_08135
OG0002443	LYTVA_18888	APOSJ_23434, APOSJ_14134, APOSJ_14133, APOSJ_14128, APOSJ_14127, APOSJ_14131, APOSJ_14129, APOSJ_14130
OG0002445	LYTVA_13339	APOSJ_35777, APOSJ_23633, APOSJ_34729, APOSJ_37662, APOSJ_14160, APOSJ_37657, APOSJ_23631, APOSJ_19491, APOSJ_37665, APOSJ_37661, APOSJ_37667, APOSJ_14165, APOSJ_14161, APOSJ_14159, APOSJ_19489, APOSJ_14162, APOSJ_14164, APOSJ_58324, APOSJ_37664, APOSJ_19488, APOSJ_37663, APOSJ_37666, APOSJ_37656, APOSJ_19486, APOSJ_14163
OG0002446	LYTVA_23950	APOSJ_35606, APOSJ_58536, APOSJ_28531, APOSJ_28528, APOSJ_28529, APOSJ_35605, APOSJ_35604, APOSJ_28532, APOSJ_28530, APOSJ_47649
OG0002447	LYTVA_23094	APOSJ_28707, APOSJ_28708
OG0002449	LYTVA_08487	APOSJ_38589, APOSJ_38590
OG0002450	LYTVA_25811, LYTVA_04325	APOSJ_34234, APOSJ_15550
OG0002451	LYTVA_28817	APOSJ_56994
OG0002452	LYTVA_28693	APOSJ_46005, APOSJ_46006
OG0002453	LYTVA_16565	APOSJ_40651, APOSJ_31343, APOSJ_54262, APOSJ_23892, APOSJ_55455, APOSJ_31337, APOSJ_45762, APOSJ_06518, APOSJ_49759, APOSJ_54263, APOSJ_19438, APOSJ_06517
OG0002454	LYTVA_24519	APOSJ_51370, APOSJ_51375, APOSJ_51377, APOSJ_51373, APOSJ_51372, APOSJ_51374, APOSJ_51371
OG0002456	LYTVA_07400	APOSJ_16131, APOSJ_36238
OG0002457	LYTVA_24539, LYTVA_09528	APOSJ_34061, APOSJ_34063, APOSJ_34060, APOSJ_34064
OG0002459	LYTVA_08832, LYTVA_24059, LYTVA_08663	APOSJ_08292, APOSJ_08291
OG0002461	LYTVA_27742	APOSJ_08997
OG0002476	LYTVA_18571	APOSJ_31340, APOSJ_59656
OG0002476	LYTVA_29232	APOSJ_20187, APOSJ_65314
OG0002480	LYTVA_28861	APOSJ_05982, APOSJ_05987, APOSJ_05988, APOSJ_05980, APOSJ_05981, APOSJ_05983, APOSJ_05984, APOSJ_05985, APOSJ_05986
OG0002482	LYTVA_07694	APOSJ_59823, APOSJ_59822
OG0002484	LYTVA_10602	APOSJ_36964, APOSJ_36962, APOSJ_36965, APOSJ_36961, APOSJ_61300, APOSJ_54784
OG0002486	LYTVA_12364	APOSJ_03153
OG0002487	LYTVA_13421, LYTVA_07772	APOSJ_16496, APOSJ_16495
OG0002491	LYTVA_10879	APOSJ_04387, APOSJ_04389, APOSJ_04388, APOSJ_04390, APOSJ_04391
OG0002492	LYTVA_20143	APOSJ_04118, APOSJ_04119
OG0002493	LYTVA_14885	APOSJ_02118
OG0002494	LYTVA_06135	APOSJ_06827, APOSJ_06823
OG0002495	LYTVA_15838	APOSJ_39410
OG0002496	LYTVA_22706	APOSJ_07227, APOSJ_07231, APOSJ_07229, APOSJ_07230, APOSJ_45497, APOSJ_60483, APOSJ_45498, APOSJ_07232
OG0002497	LYTVA_19407, LYTVA_09946	APOSJ_44682, APOSJ_13034, APOSJ_44681, APOSJ_44678, APOSJ_44679, APOSJ_13035
OG0002499	LYTVA_01816, LYTVA_19380, LYTVA_19376	APOSJ_33792, APOSJ_33794, APOSJ_33788, APOSJ_33789, APOSJ_33790, APOSJ_33791, APOSJ_33793, APOSJ_33795
OG0002500	LYTVA_12795	APOSJ_48638, APOSJ_48637
OG0002501	LYTVA_00679	APOSJ_53771, APOSJ_17027, APOSJ_53742, APOSJ_34475, APOSJ_53738, APOSJ_02058, APOSJ_34479, APOSJ_48293, APOSJ_17025, APOSJ_48294, APOSJ_34480, APOSJ_53731, APOSJ_48295, APOSJ_34477, APOSJ_34476, APOSJ_48292, APOSJ_48296, APOSJ_53765
OG0002502	LYTVA_26587	APOSJ_04629, APOSJ_52830, APOSJ_52832, APOSJ_52831, APOSJ_52833
OG0002503	LYTVA_01746	APOSJ_41941, APOSJ_41942
OG0002504	LYTVA_01028	APOSJ_61202
OG0002506	LYTVA_27085	APOSJ_50804, APOSJ_50803
OG0002507	LYTVA_16175	APOSJ_64065
OG0002508	LYTVA_21652	APOSJ_63558, APOSJ_60435
OG0002509	LYTVA_12179, LYTVA_25437	APOSJ_48076, APOSJ_54727, APOSJ_48075, APOSJ_48077, APOSJ_48079, APOSJ_48078
OG0002510	LYTVA_12781	APOSJ_00271, APOSJ_00276, APOSJ_00274, APOSJ_38368, APOSJ_00275, APOSJ_00273, APOSJ_19919, APOSJ_40278, APOSJ_40275, APOSJ_26171
OG0002511	LYTVA_00911	APOSJ_38585, APOSJ_16487
OG0002512	LYTVA_07467, LYTVA_15594	APOSJ_47033
OG0002514	LYTVA_00486	APOSJ_42053
OG0002515	LYTVA_01800	APOSJ_54977, APOSJ_54976, APOSJ_54975, APOSJ_54978
OG0002517	LYTVA_02709	APOSJ_45842, APOSJ_45840, APOSJ_45841, APOSJ_45839
OG0002518	LYTVA_09891	APOSJ_15205, APOSJ_24026, APOSJ_24031, APOSJ_24025, APOSJ_15204, APOSJ_15202, APOSJ_24030, APOSJ_15201, APOSJ_24029, APOSJ_24033, APOSJ_24028, APOSJ_15203, APOSJ_24034, APOSJ_15199, APOSJ_15200, APOSJ_24027
OG0002519	LYTVA_16385	APOSJ_55470, APOSJ_55472, APOSJ_55471
OG0002520	LYTVA_21261, LYTVA_12939	APOSJ_53146, APOSJ_53145
OG0002521	LYTVA_01142, LYTVA_27623, LYTVA_06532	APOSJ_26113, APOSJ_26112
OG0002522	LYTVA_18210	APOSJ_27300, APOSJ_26304, APOSJ_27279, APOSJ_27304
OG0002523	LYTVA_00333	APOSJ_64867
OG0002526	LYTVA_27159	APOSJ_00960, APOSJ_34307, APOSJ_60186, APOSJ_34296, APOSJ_60190, APOSJ_60191, APOSJ_00964, APOSJ_25199, APOSJ_17051, APOSJ_00961, APOSJ_04060, APOSJ_25198, APOSJ_60189, APOSJ_00959, APOSJ_00962, APOSJ_04059, APOSJ_60188, APOSJ_00965, APOSJ_60187, APOSJ_04061, APOSJ_00963, APOSJ_04058
OG0002527	LYTVA_12191	APOSJ_29217, APOSJ_11996, APOSJ_11998, APOSJ_11997
OG0002528	LYTVA_05185	APOSJ_51777, APOSJ_46888, APOSJ_51778, APOSJ_29137, APOSJ_51774, APOSJ_25258, APOSJ_51771, APOSJ_51772, APOSJ_46886, APOSJ_47533, APOSJ_29136, APOSJ_46889, APOSJ_29135, APOSJ_46887, APOSJ_29138, APOSJ_46890
OG0002530	LYTVA_27968	APOSJ_16584, APOSJ_16582, APOSJ_38753, APOSJ_16583
OG0002531	LYTVA_02490	APOSJ_54352, APOSJ_52258
OG0002532	LYTVA_10842	APOSJ_60914, APOSJ_32989, APOSJ_60915
OG0002533	LYTVA_10911	APOSJ_21726, APOSJ_21724
OG0002534	LYTVA_28779	APOSJ_23549, APOSJ_23548, APOSJ_46356, APOSJ_23554, APOSJ_17763, APOSJ_17765, APOSJ_46361, APOSJ_17764, APOSJ_23550, APOSJ_31156, APOSJ_31155, APOSJ_23553, APOSJ_31152, APOSJ_31154, APOSJ_23551, APOSJ_31153, APOSJ_23547, APOSJ_23552, APOSJ_63678, APOSJ_17766
OG0002535	LYTVA_09662	APOSJ_53001, APOSJ_53000, APOSJ_52997, APOSJ_45505, APOSJ_45503, APOSJ_45502, APOSJ_45504, APOSJ_52999, APOSJ_45506, APOSJ_52998, APOSJ_46403
OG0002536	LYTVA_01828	APOSJ_03166, APOSJ_03164, APOSJ_03167, APOSJ_03165
OG0002537	LYTVA_26243	APOSJ_52572, APOSJ_52573, APOSJ_58106, APOSJ_52571
OG0002538	LYTVA_22765, LYTVA_12485	APOSJ_09797
OG0002539	LYTVA_03780, LYTVA_22809, LYTVA_22808	APOSJ_13453, APOSJ_01886, APOSJ_13457, APOSJ_03513, APOSJ_52485, APOSJ_13456
OG0002540	LYTVA_14395	APOSJ_08068
OG0002541	LYTVA_08531, LYTVA_16761	APOSJ_60983
OG0002542	LYTVA_22878	APOSJ_13003, APOSJ_05216
OG0002543	LYTVA_05546, LYTVA_29378	APOSJ_57190, APOSJ_18579, APOSJ_57186, APOSJ_57192, APOSJ_57191, APOSJ_57188, APOSJ_25134, APOSJ_57189, APOSJ_57185, APOSJ_18583
OG0002544	LYTVA_09388, LYTVA_26551	APOSJ_27414
OG0002545	LYTVA_17249	APOSJ_54341, APOSJ_47195
OG0002547	LYTVA_18896, LYTVA_16593, LYTVA_07932	APOSJ_50922
OG0002548	LYTVA_15314	APOSJ_60327, APOSJ_52896, APOSJ_52895
OG0002549	LYTVA_07016	APOSJ_03644, APOSJ_22674, APOSJ_03643, APOSJ_24634, APOSJ_24636, APOSJ_24635, APOSJ_24638, APOSJ_24637, APOSJ_24639, APOSJ_22678
OG0002551	LYTVA_04105	APOSJ_21520
OG0002552	LYTVA_22275, LYTVA_17939	APOSJ_29495
OG0002554	LYTVA_15356	APOSJ_57610, APOSJ_62462, APOSJ_57611, APOSJ_57609, APOSJ_57612, APOSJ_57607, APOSJ_45101, APOSJ_45114, APOSJ_23766, APOSJ_14740, APOSJ_45126, APOSJ_14741
OG0002557	LYTVA_11893	APOSJ_13776
OG0002559	LYTVA_29204	APOSJ_03758, APOSJ_03757
OG0002560	LYTVA_21723, LYTVA_12089	APOSJ_08092, APOSJ_03561
OG0002561	LYTVA_06324	APOSJ_54631, APOSJ_54632, APOSJ_54628, APOSJ_54624, APOSJ_54626, APOSJ_54630, APOSJ_54627, APOSJ_54625, APOSJ_54629
OG0002562	LYTVA_23408	APOSJ_49481, APOSJ_49482, APOSJ_49480
OG0002563	LYTVA_28180	APOSJ_46270
OG0002564	LYTVA_01413	APOSJ_15554, APOSJ_15555, APOSJ_15556
OG0002566	LYTVA_29203	APOSJ_42577, APOSJ_42580, APOSJ_42579, APOSJ_43612, APOSJ_07042, APOSJ_01090, APOSJ_42584, APOSJ_01096, APOSJ_42583, APOSJ_42578
OG0002567	LYTVA_24506, LYTVA_23645, LYTVA_10741	APOSJ_45486, APOSJ_03004, APOSJ_02999, APOSJ_02996, APOSJ_03000, APOSJ_02998, APOSJ_15349, APOSJ_03001, APOSJ_15348
OG0002568	LYTVA_16459, LYTVA_24614	APOSJ_39026, APOSJ_65436, APOSJ_65402, APOSJ_39030, APOSJ_39721, APOSJ_39722, APOSJ_39720, APOSJ_61648, APOSJ_39724, APOSJ_39725, APOSJ_44287, APOSJ_39027
OG0002568	LYTVA_12663	APOSJ_65414
OG0002569	LYTVA_26769	APOSJ_51394, APOSJ_39900, APOSJ_39899
OG0002570	LYTVA_08742, LYTVA_21570	APOSJ_51711, APOSJ_24460, APOSJ_30829, APOSJ_24719, APOSJ_51710, APOSJ_30830, APOSJ_34913, APOSJ_24721, APOSJ_24720, APOSJ_51709, APOSJ_53375
OG0002571	LYTVA_24213	APOSJ_61084
OG0002572	LYTVA_08956	APOSJ_37392
OG0002573	LYTVA_29887	APOSJ_63948, APOSJ_34600, APOSJ_34597, APOSJ_34598, APOSJ_42899, APOSJ_34599, APOSJ_34601
OG0002587	LYTVA_01204	APOSJ_04684, APOSJ_04683, APOSJ_04682, APOSJ_04685
OG0002589	LYTVA_21773	APOSJ_23829
OG0002590	LYTVA_05045, LYTVA_05048	APOSJ_56063
OG0002592	LYTVA_23598, LYTVA_03295, LYTVA_21866	APOSJ_46410, APOSJ_08541
OG0002593	LYTVA_05345	APOSJ_45237, APOSJ_45236, APOSJ_38977, APOSJ_45238, APOSJ_07187, APOSJ_07190, APOSJ_07189, APOSJ_07188
OG0002594	LYTVA_09902	APOSJ_07882
OG0002595	LYTVA_18324	APOSJ_13648, APOSJ_13647
OG0002597	LYTVA_27880	APOSJ_16330
OG0002598	LYTVA_19110	APOSJ_60299, APOSJ_60300, APOSJ_64236, APOSJ_60301
OG0002599	LYTVA_04514	APOSJ_07529, APOSJ_07526, APOSJ_07528, APOSJ_07527
OG0002601	LYTVA_13096	APOSJ_65012, APOSJ_61883
OG0002602	LYTVA_25365	APOSJ_15267
OG0002603	LYTVA_08072	APOSJ_05254, APOSJ_05883
OG0002605	LYTVA_01282	APOSJ_64806, APOSJ_16224
OG0002606	LYTVA_25632	APOSJ_18012
OG0002607	LYTVA_23355	APOSJ_17770
OG0002608	LYTVA_13159	APOSJ_30330, APOSJ_30331
OG0002609	LYTVA_01416	APOSJ_02307, APOSJ_59514
OG0002610	LYTVA_11229	APOSJ_08340, APOSJ_08343, APOSJ_63661, APOSJ_08342, APOSJ_08341
OG0002611	LYTVA_04155	APOSJ_28143, APOSJ_04504
OG0002612	LYTVA_13837, LYTVA_08081	APOSJ_63378, APOSJ_06794, APOSJ_63373, APOSJ_63376, APOSJ_63379, APOSJ_63377, APOSJ_63375, APOSJ_63374, APOSJ_63372
OG0002613	LYTVA_26955, LYTVA_18266, LYTVA_03191	APOSJ_42455, APOSJ_60598, APOSJ_52966, APOSJ_42456
OG0002613	LYTVA_23838	APOSJ_44942, APOSJ_62399
OG0002613	LYTVA_27655	APOSJ_32167, APOSJ_32169, APOSJ_47928, APOSJ_32164, APOSJ_47926, APOSJ_47924, APOSJ_04427
OG0002614	LYTVA_13201	APOSJ_63780
OG0002616	LYTVA_18183	APOSJ_10355, APOSJ_20351, APOSJ_01172, APOSJ_10357, APOSJ_63495
OG0002619	LYTVA_16965, LYTVA_00112	APOSJ_51120, APOSJ_51119
OG0002620	LYTVA_00427	APOSJ_13881
OG0002621	LYTVA_12838, LYTVA_23317	APOSJ_41594
OG0002622	LYTVA_07031, LYTVA_19267	APOSJ_56035, APOSJ_56032, APOSJ_56034, APOSJ_56033
OG0002623	LYTVA_04495, LYTVA_08762	APOSJ_65019, APOSJ_54692, APOSJ_53799, APOSJ_55293, APOSJ_41634, APOSJ_27797
OG0002624	LYTVA_03682	APOSJ_19849
OG0002625	LYTVA_07745	APOSJ_32736, APOSJ_26505, APOSJ_26502, APOSJ_26504, APOSJ_32735, APOSJ_52233, APOSJ_52231, APOSJ_56196, APOSJ_32739, APOSJ_52229, APOSJ_52230, APOSJ_05957, APOSJ_52234, APOSJ_32734, APOSJ_32737, APOSJ_52232, APOSJ_32738, APOSJ_26503
OG0002628	LYTVA_09885	APOSJ_50902, APOSJ_50901
OG0002629	LYTVA_00984	APOSJ_09799
OG0002629	LYTVA_00974	APOSJ_45559, APOSJ_45560
OG0002631	LYTVA_25207, LYTVA_21771	APOSJ_08976, APOSJ_08974, APOSJ_28377, APOSJ_08977, APOSJ_57207, APOSJ_08975
OG0002632	LYTVA_05249	APOSJ_55023
OG0002633	LYTVA_24405	APOSJ_29412
OG0002634	LYTVA_15801	APOSJ_54834, APOSJ_54837, APOSJ_63722, APOSJ_10751, APOSJ_10737, APOSJ_63719, APOSJ_63720, APOSJ_63721
OG0002635	LYTVA_14166	APOSJ_64173
OG0002636	LYTVA_13092, LYTVA_12071	APOSJ_09759, APOSJ_16759, APOSJ_34440
OG0002637	LYTVA_24118	APOSJ_64522, APOSJ_64520, APOSJ_64517
OG0002638	LYTVA_23794, LYTVA_24615	APOSJ_22902, APOSJ_13736, APOSJ_13735, APOSJ_13737, APOSJ_22327, APOSJ_22903
OG0002639	LYTVA_09285	APOSJ_38278, APOSJ_38285, APOSJ_25644, APOSJ_58603, APOSJ_25646, APOSJ_06691, APOSJ_49089, APOSJ_25645, APOSJ_49086, APOSJ_49087, APOSJ_49085, APOSJ_58599, APOSJ_58600, APOSJ_49090, APOSJ_49091
OG0002640	LYTVA_08062	APOSJ_17719
OG0002640	LYTVA_25858, LYTVA_08060	APOSJ_62913
OG0002641	LYTVA_01785	APOSJ_51670, APOSJ_51669, APOSJ_51665
OG0002642	LYTVA_25328	APOSJ_37961
OG0002643	LYTVA_22934	APOSJ_14545, APOSJ_20906, APOSJ_20900, APOSJ_20264, APOSJ_20265, APOSJ_20268, APOSJ_25973, APOSJ_20266, APOSJ_20902, APOSJ_20269, APOSJ_14544, APOSJ_20905
OG0002644	LYTVA_00752	APOSJ_62956
OG0002645	LYTVA_24176	APOSJ_56182
OG0002645	LYTVA_23649, LYTVA_19152	APOSJ_13558
OG0002646	LYTVA_13560, LYTVA_13618	APOSJ_61553, APOSJ_19217
OG0002647	LYTVA_02821, LYTVA_17258, LYTVA_02817, LYTVA_23303, LYTVA_02816	APOSJ_04611, APOSJ_04614, APOSJ_28717, APOSJ_28716, APOSJ_04612, APOSJ_04613
OG0002648	LYTVA_26805	APOSJ_03169, APOSJ_03168
OG0002649	LYTVA_26079	APOSJ_40896
OG0002650	LYTVA_28539, LYTVA_17067, LYTVA_25590, LYTVA_12160, LYTVA_12999, LYTVA_26479	APOSJ_02212, APOSJ_02213, APOSJ_02214, APOSJ_36917, APOSJ_19338, APOSJ_65079, APOSJ_60813, APOSJ_65076, APOSJ_65078, APOSJ_60814, APOSJ_65075, APOSJ_65077, APOSJ_63466, APOSJ_41015
OG0002652	LYTVA_14696, LYTVA_00100	APOSJ_51245, APOSJ_51243, APOSJ_50415, APOSJ_51247, APOSJ_51248, APOSJ_51244
OG0002654	LYTVA_12075, LYTVA_09026	APOSJ_33485, APOSJ_49367, APOSJ_37310, APOSJ_49595, APOSJ_37308, APOSJ_37306, APOSJ_49599, APOSJ_37304, APOSJ_37309, APOSJ_49597, APOSJ_49596, APOSJ_49594, APOSJ_49593, APOSJ_37305, APOSJ_37303
OG0002655	LYTVA_15898	APOSJ_11244, APOSJ_34800, APOSJ_11241, APOSJ_11246, APOSJ_11242, APOSJ_34803, APOSJ_34806, APOSJ_11238, APOSJ_11245, APOSJ_34807, APOSJ_34805, APOSJ_34804, APOSJ_34799, APOSJ_34802, APOSJ_11243, APOSJ_34801, APOSJ_11239, APOSJ_28718, APOSJ_52961, APOSJ_11240
OG0002658	LYTVA_00441	APOSJ_25710, APOSJ_31008
OG0002659	LYTVA_20057	APOSJ_28578, APOSJ_28581, APOSJ_28577, APOSJ_28579, APOSJ_28580, APOSJ_28582
OG0002660	LYTVA_12513	APOSJ_55552, APOSJ_55551
OG0002661	LYTVA_14026, LYTVA_08616, LYTVA_11094, LYTVA_08264	APOSJ_35793, APOSJ_35792
OG0002662	LYTVA_25032	APOSJ_03300
OG0002663	LYTVA_04732	APOSJ_08403
OG0002664	LYTVA_12170, LYTVA_30120	APOSJ_10272, APOSJ_10274, APOSJ_10273, APOSJ_10276, APOSJ_10275, APOSJ_10271
OG0002665	LYTVA_28316	APOSJ_34822, APOSJ_63670, APOSJ_63672, APOSJ_63671, APOSJ_63667, APOSJ_63666, APOSJ_34823, APOSJ_54400, APOSJ_63665, APOSJ_63668, APOSJ_63669
OG0002666	LYTVA_04715	APOSJ_62229, APOSJ_44934, APOSJ_44933
OG0002668	LYTVA_18089, LYTVA_00341	APOSJ_24336, APOSJ_46548, APOSJ_14276, APOSJ_14277
OG0002669	LYTVA_07024	APOSJ_48173, APOSJ_48172
OG0002670	LYTVA_23139	APOSJ_04406, APOSJ_07639, APOSJ_26960, APOSJ_48112, APOSJ_26961, APOSJ_07640, APOSJ_51458, APOSJ_51407
OG0002671	LYTVA_21496	APOSJ_55222
OG0002672	LYTVA_27785	APOSJ_30774, APOSJ_17521, APOSJ_17523, APOSJ_30772, APOSJ_17520, APOSJ_17522, APOSJ_30773
OG0002673	LYTVA_18804	APOSJ_28428, APOSJ_28416, APOSJ_28444, APOSJ_13869, APOSJ_28435, APOSJ_28438
OG0002674	LYTVA_30162	APOSJ_38065
OG0002674	LYTVA_30165	APOSJ_00401, APOSJ_59227, APOSJ_59226
OG0002675	LYTVA_16982	APOSJ_60094, APOSJ_57200, APOSJ_33613, APOSJ_60093, APOSJ_57244, APOSJ_57231
OG0002676	LYTVA_11657, LYTVA_25403	APOSJ_55986
OG0002677	LYTVA_05849	APOSJ_52089, APOSJ_58077, APOSJ_52087, APOSJ_52090, APOSJ_56419, APOSJ_52088, APOSJ_55453, APOSJ_52091
OG0002678	LYTVA_25709	APOSJ_50335, APOSJ_50336, APOSJ_50340, APOSJ_57307, APOSJ_50339, APOSJ_29383
OG0002682	LYTVA_22194	APOSJ_15816
OG0002683	LYTVA_20068	APOSJ_22015, APOSJ_22013
OG0002685	LYTVA_01740	APOSJ_34594, APOSJ_28113, APOSJ_17616, APOSJ_28110, APOSJ_34591, APOSJ_39581, APOSJ_17618, APOSJ_28108, APOSJ_34590, APOSJ_28109, APOSJ_28106, APOSJ_34595, APOSJ_17620, APOSJ_28107, APOSJ_28335, APOSJ_34593, APOSJ_17621, APOSJ_38679, APOSJ_34592, APOSJ_28111
OG0002703	LYTVA_29979, LYTVA_27390	APOSJ_31319
OG0002705	LYTVA_29948	APOSJ_48322, APOSJ_48319, APOSJ_48321
OG0002706	LYTVA_18828	APOSJ_56205
OG0002706	LYTVA_18829, LYTVA_18105	APOSJ_34317
OG0002708	LYTVA_06941	APOSJ_48928, APOSJ_48929, APOSJ_22085, APOSJ_48927, APOSJ_08627, APOSJ_58925, APOSJ_58958, APOSJ_22084, APOSJ_22086
OG0002709	LYTVA_10173, LYTVA_16165, LYTVA_11245	APOSJ_57104, APOSJ_09738, APOSJ_09722, APOSJ_04906, APOSJ_04908
OG0002709	LYTVA_10545	APOSJ_32663, APOSJ_14090, APOSJ_14085, APOSJ_22984, APOSJ_22985, APOSJ_32662
OG0002710	LYTVA_03429	APOSJ_51882, APOSJ_51883
OG0002710	LYTVA_24271	APOSJ_40007
OG0002712	LYTVA_12703	APOSJ_34314, APOSJ_46766, APOSJ_15976, APOSJ_15974, APOSJ_24586, APOSJ_46767, APOSJ_24585, APOSJ_46764, APOSJ_46765
OG0002714	LYTVA_07487	APOSJ_40953
OG0002714	LYTVA_06098	APOSJ_62185
OG0002716	LYTVA_24542, LYTVA_06979	APOSJ_52435, APOSJ_29447, APOSJ_18601, APOSJ_09957, APOSJ_09959, APOSJ_27470, APOSJ_09956, APOSJ_09960, APOSJ_09958, APOSJ_18604, APOSJ_52433, APOSJ_54761
OG0002717	LYTVA_09780	APOSJ_07495
OG0002718	LYTVA_17119, LYTVA_10644, LYTVA_22419	APOSJ_22645, APOSJ_03637, APOSJ_03634, APOSJ_22646, APOSJ_03635
OG0002719	LYTVA_25378	APOSJ_23715, APOSJ_23713, APOSJ_23714
OG0002720	LYTVA_16984, LYTVA_04741	APOSJ_09655, APOSJ_00201, APOSJ_00200
OG0002722	LYTVA_27149	APOSJ_18147, APOSJ_35558, APOSJ_35556, APOSJ_35559, APOSJ_18145, APOSJ_18149, APOSJ_18146, APOSJ_18148, APOSJ_35562, APOSJ_36107, APOSJ_35557, APOSJ_18144, APOSJ_35555, APOSJ_18143, APOSJ_41555, APOSJ_35554, APOSJ_35560, APOSJ_35561
OG0002723	LYTVA_18812	APOSJ_62182
OG0002724	LYTVA_19288	APOSJ_35260, APOSJ_35259, APOSJ_35262, APOSJ_35261, APOSJ_35264, APOSJ_35256, APOSJ_35258, APOSJ_35263, APOSJ_03673, APOSJ_55998
OG0002724	LYTVA_09751	APOSJ_15346
OG0002725	LYTVA_00356, LYTVA_18543, LYTVA_02443, LYTVA_27765, LYTVA_11063	APOSJ_39435, APOSJ_46678, APOSJ_22393, APOSJ_22396, APOSJ_51357, APOSJ_22395, APOSJ_22394, APOSJ_22392
OG0002727	LYTVA_28235	APOSJ_45287, APOSJ_45286, APOSJ_45285, APOSJ_45281, APOSJ_45282, APOSJ_33099, APOSJ_45284, APOSJ_45283
OG0002728	LYTVA_17564, LYTVA_17578	APOSJ_21766, APOSJ_21764
OG0002729	LYTVA_24879	APOSJ_04670, APOSJ_24561
OG0002729	LYTVA_12941	APOSJ_42531
OG0002730	LYTVA_25085, LYTVA_25902	APOSJ_39423, APOSJ_00420
OG0002731	LYTVA_14020	APOSJ_00510, APOSJ_42153, APOSJ_42150, APOSJ_42154, APOSJ_57098, APOSJ_64460, APOSJ_64461, APOSJ_55638, APOSJ_55639, APOSJ_55635, APOSJ_64463, APOSJ_55634, APOSJ_55633, APOSJ_55637, APOSJ_09812
OG0002732	LYTVA_28855	APOSJ_27736, APOSJ_63545, APOSJ_27735, APOSJ_42788, APOSJ_27737, APOSJ_27738, APOSJ_42787
OG0002733	LYTVA_23512	APOSJ_26108, APOSJ_26109, APOSJ_47350, APOSJ_47351
OG0002733	LYTVA_22718, LYTVA_01117	APOSJ_38628, APOSJ_25741, APOSJ_02434
OG0002736	LYTVA_21231	APOSJ_60090, APOSJ_60089, APOSJ_60091
OG0002739	LYTVA_03350, LYTVA_16185	APOSJ_24129, APOSJ_24131
OG0002741	LYTVA_08147	APOSJ_41597, APOSJ_41596, APOSJ_60815, APOSJ_28190
OG0002742	LYTVA_18075, LYTVA_17178	APOSJ_01176, APOSJ_01175
OG0002743	LYTVA_20017, LYTVA_29489	APOSJ_06403, APOSJ_15493
OG0002744	LYTVA_13350, LYTVA_17646	APOSJ_21384, APOSJ_04646
OG0002745	LYTVA_23293	APOSJ_31585, APOSJ_31586, APOSJ_17205, APOSJ_49772, APOSJ_31581
OG0002747	LYTVA_07301, LYTVA_06613	APOSJ_16814, APOSJ_16813
OG0002748	LYTVA_16624	APOSJ_14556, APOSJ_58086
OG0002749	LYTVA_13617	APOSJ_34941, APOSJ_15942
OG0002750	LYTVA_11674	APOSJ_05418
OG0002751	LYTVA_09851	APOSJ_17474, APOSJ_17471, APOSJ_17473, APOSJ_17475, APOSJ_17472, APOSJ_17476
