Orthogroup	LYTVA_ok	SACKO_ok
OG0004764	LYTVA_01192, LYTVA_02309	SACKO_20994
OG0004765	LYTVA_14721	SACKO_07355
OG0004766	LYTVA_11836	SACKO_32276
OG0004767	LYTVA_09965	SACKO_33918
OG0004768	LYTVA_09373	SACKO_30578
OG0004769	LYTVA_25262	SACKO_32280
OG0004771	LYTVA_12166, LYTVA_16579	SACKO_13241
OG0004771	LYTVA_20395	SACKO_23350
OG0004772	LYTVA_07934	SACKO_28701
OG0004774	LYTVA_09584, LYTVA_01531	SACKO_28719
OG0004775	LYTVA_06984, LYTVA_15631	SACKO_01388
OG0004776	LYTVA_13845	SACKO_29740
OG0004777	LYTVA_07631	SACKO_28902
OG0004778	LYTVA_19358, LYTVA_15347, LYTVA_21282, LYTVA_03249	SACKO_32102
OG0004781	LYTVA_04863	SACKO_09515
OG0004782	LYTVA_25314	SACKO_16563
OG0004783	LYTVA_09926, LYTVA_22075	SACKO_02106
OG0004784	LYTVA_22879, LYTVA_05845	SACKO_30267
OG0004785	LYTVA_15886, LYTVA_26181	SACKO_00636, SACKO_06901
OG0004787	LYTVA_29060	SACKO_25599
OG0004788	LYTVA_27530	SACKO_02726
OG0004789	LYTVA_25879	SACKO_25428
OG0004790	LYTVA_30172	SACKO_00724
OG0004791	LYTVA_25093	SACKO_32615
OG0004792	LYTVA_29937	SACKO_07545
OG0004793	LYTVA_06904	SACKO_30281
OG0004794	LYTVA_22570	SACKO_26985
OG0004795	LYTVA_22825	SACKO_06033
OG0004796	LYTVA_28565, LYTVA_28567, LYTVA_28568	SACKO_28000
OG0004797	LYTVA_04693, LYTVA_15847	SACKO_30159
OG0004798	LYTVA_06923, LYTVA_00180	SACKO_23251
OG0004800	LYTVA_08284	SACKO_17215
OG0004801	LYTVA_01588	SACKO_21746, SACKO_21766
OG0004802	LYTVA_17360	SACKO_30785, SACKO_30769
OG0004803	LYTVA_30221	SACKO_18320
OG0004804	LYTVA_18832	SACKO_24898
OG0004805	LYTVA_07641	SACKO_04571
OG0004806	LYTVA_00279	SACKO_18071
OG0004807	LYTVA_10333	SACKO_18427
OG0004808	LYTVA_29396	SACKO_18435, SACKO_18430
OG0004809	LYTVA_02808	SACKO_02555
OG0004810	LYTVA_17499	SACKO_28871
OG0004811	LYTVA_15091	SACKO_16566
OG0004812	LYTVA_09278	SACKO_11797
OG0004813	LYTVA_10962	SACKO_25285
OG0004814	LYTVA_12805	SACKO_05533
OG0004815	LYTVA_09769	SACKO_24787, SACKO_15015
OG0004816	LYTVA_26235	SACKO_16835
OG0004817	LYTVA_05490	SACKO_27076
OG0004818	LYTVA_07214	SACKO_10053
OG0004819	LYTVA_19480	SACKO_33075
OG0004820	LYTVA_28665	SACKO_14775
OG0004821	LYTVA_12609	SACKO_23676
OG0004822	LYTVA_26300	SACKO_24997
OG0004823	LYTVA_10717	SACKO_22697
OG0004824	LYTVA_25783, LYTVA_24389	SACKO_06290
OG0004825	LYTVA_26468	SACKO_28529, SACKO_28534
OG0004826	LYTVA_05311	SACKO_17053
OG0004827	LYTVA_24661	SACKO_15453
OG0004828	LYTVA_00844, LYTVA_03563	SACKO_05844
OG0004829	LYTVA_16397	SACKO_15716
OG0004831	LYTVA_11985	SACKO_18927
OG0004832	LYTVA_17819	SACKO_04801
OG0004833	LYTVA_24781	SACKO_29882
OG0004834	LYTVA_00863	SACKO_08421
OG0004838	LYTVA_13698	SACKO_16462
OG0004839	LYTVA_18652	SACKO_05609
OG0004840	LYTVA_08791, LYTVA_13386	SACKO_08213
OG0004841	LYTVA_07534	SACKO_05357
OG0004842	LYTVA_20536	SACKO_17281
OG0004843	LYTVA_03951	SACKO_19951
OG0004844	LYTVA_20432	SACKO_06155
OG0004845	LYTVA_24918	SACKO_24565
OG0004846	LYTVA_08132	SACKO_15541
OG0004847	LYTVA_26897	SACKO_08443
OG0004849	LYTVA_06399	SACKO_34056
OG0004850	LYTVA_00007	SACKO_19920
OG0004851	LYTVA_06855	SACKO_24254
OG0004852	LYTVA_12192	SACKO_22804
OG0004853	LYTVA_13585	SACKO_14441, SACKO_14553
OG0004855	LYTVA_15181	SACKO_12999
OG0004856	LYTVA_02436	SACKO_25100
OG0004858	LYTVA_12887	SACKO_31252
OG0004860	LYTVA_12083	SACKO_23197
OG0004861	LYTVA_04536	SACKO_31486
OG0004862	LYTVA_20382	SACKO_15048
OG0004864	LYTVA_18864	SACKO_13348
OG0004865	LYTVA_13322	SACKO_05396
OG0004866	LYTVA_29240	SACKO_11461
OG0004867	LYTVA_05544	SACKO_19386
OG0004868	LYTVA_09290	SACKO_11968
OG0004869	LYTVA_27758, LYTVA_11162	SACKO_27257
OG0004870	LYTVA_22280	SACKO_13255
OG0004871	LYTVA_19627	SACKO_20229
OG0004872	LYTVA_11223	SACKO_19656
OG0004874	LYTVA_25312	SACKO_11278
OG0004877	LYTVA_01744	SACKO_28248
OG0004879	LYTVA_01845	SACKO_26403
OG0004880	LYTVA_30106	SACKO_24904
OG0004881	LYTVA_12397	SACKO_05511
OG0004882	LYTVA_17242	SACKO_28479, SACKO_08173
OG0004883	LYTVA_03485	SACKO_22025
OG0004884	LYTVA_05315	SACKO_25723
OG0004886	LYTVA_28084, LYTVA_28081	SACKO_23358
OG0004887	LYTVA_16765, LYTVA_23110	SACKO_01697
OG0004888	LYTVA_06746	SACKO_33388
OG0004889	LYTVA_14001	SACKO_25834
OG0004890	LYTVA_23329	SACKO_04382, SACKO_03288
OG0004891	LYTVA_17574, LYTVA_21695	SACKO_14234
OG0004892	LYTVA_02152	SACKO_28951
OG0004894	LYTVA_26151	SACKO_15197
OG0004896	LYTVA_14134	SACKO_22567
OG0004897	LYTVA_04150	SACKO_02250
OG0004898	LYTVA_27619	SACKO_02481
OG0004899	LYTVA_28880	SACKO_14461
OG0004900	LYTVA_26142	SACKO_08566
OG0004901	LYTVA_26297	SACKO_16831
OG0004902	LYTVA_05303	SACKO_25996
OG0004903	LYTVA_08798	SACKO_16168
OG0004904	LYTVA_28186	SACKO_30644
OG0004905	LYTVA_09106	SACKO_20077, SACKO_20091, SACKO_22540
OG0004906	LYTVA_15393	SACKO_27225
OG0004907	LYTVA_12073	SACKO_12356, SACKO_17695
OG0004908	LYTVA_13379	SACKO_14213
OG0004909	LYTVA_13976	SACKO_22753
OG0004910	LYTVA_29509	SACKO_09282
OG0004911	LYTVA_04944	SACKO_20391
OG0004913	LYTVA_03275, LYTVA_09461	SACKO_17822
OG0004914	LYTVA_24514	SACKO_04546
OG0004915	LYTVA_05141	SACKO_20121
OG0004916	LYTVA_12500	SACKO_27282
OG0004917	LYTVA_27783, LYTVA_27787	SACKO_11578, SACKO_25292
OG0004919	LYTVA_08266	SACKO_29402
OG0004920	LYTVA_09692, LYTVA_26713	SACKO_07141
OG0004921	LYTVA_11783	SACKO_04102, SACKO_33208
OG0004922	LYTVA_07877	SACKO_12192
OG0004923	LYTVA_15555	SACKO_11979
OG0004924	LYTVA_15379	SACKO_11735
OG0004925	LYTVA_04956, LYTVA_29600	SACKO_00218
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	SACKO_24987
OG0004927	LYTVA_08841	SACKO_11937
OG0004928	LYTVA_07781	SACKO_30858
OG0004929	LYTVA_12226	SACKO_26931, SACKO_26920
OG0004930	LYTVA_24990	SACKO_11234
OG0004931	LYTVA_29447	SACKO_32620
OG0004932	LYTVA_07355	SACKO_24556
OG0004933	LYTVA_05202	SACKO_32714
OG0004934	LYTVA_27689	SACKO_17593
OG0004936	LYTVA_09395	SACKO_32391
OG0004937	LYTVA_16606	SACKO_05177
OG0004938	LYTVA_27284	SACKO_19480, SACKO_26940
OG0004939	LYTVA_25280	SACKO_21319
OG0004940	LYTVA_00861	SACKO_26982
OG0004941	LYTVA_17261	SACKO_10807
OG0004942	LYTVA_15535	SACKO_13661
OG0004943	LYTVA_21704	SACKO_12829
OG0004944	LYTVA_18311	SACKO_10828
OG0004945	LYTVA_16335	SACKO_04242
OG0004946	LYTVA_27839	SACKO_22750
OG0004947	LYTVA_10586	SACKO_20318
OG0004948	LYTVA_26298, LYTVA_18476	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	LYTVA_17618	SACKO_22218
OG0004950	LYTVA_20298, LYTVA_20713	SACKO_00448
OG0004951	LYTVA_25192	SACKO_01012
OG0004952	LYTVA_18703	SACKO_17947
OG0004953	LYTVA_23653, LYTVA_13408	SACKO_07785
OG0004954	LYTVA_13647	SACKO_21509
OG0004956	LYTVA_28265	SACKO_26456
OG0004957	LYTVA_25743	SACKO_08094
OG0004958	LYTVA_04402	SACKO_29277
OG0004959	LYTVA_18170	SACKO_15271
OG0004960	LYTVA_18431	SACKO_09681
OG0004961	LYTVA_24158	SACKO_22881
OG0004962	LYTVA_20013, LYTVA_11942	SACKO_08019
OG0004963	LYTVA_13526, LYTVA_11711	SACKO_23165
OG0004964	LYTVA_05433	SACKO_32501
OG0004965	LYTVA_16985	SACKO_26834
OG0004966	LYTVA_11213	SACKO_07362, SACKO_07361
OG0004967	LYTVA_12368	SACKO_19777
OG0004968	LYTVA_28812, LYTVA_21468	SACKO_18775
OG0004969	LYTVA_28485	SACKO_26374
OG0004970	LYTVA_02200	SACKO_01641, SACKO_10357
OG0004971	LYTVA_21887, LYTVA_21886, LYTVA_01157	SACKO_06983
OG0004972	LYTVA_08815	SACKO_22022
OG0004973	LYTVA_24609	SACKO_26652
OG0004974	LYTVA_20396, LYTVA_00436	SACKO_08327
OG0004975	LYTVA_12144	SACKO_00488
OG0004976	LYTVA_09782	SACKO_08243, SACKO_02364
OG0004977	LYTVA_04246	SACKO_22819
OG0004979	LYTVA_02189	SACKO_02688
OG0004980	LYTVA_11342	SACKO_20568
OG0004981	LYTVA_04981, LYTVA_04980	SACKO_04840
OG0004982	LYTVA_04774, LYTVA_04776	SACKO_22755
OG0004983	LYTVA_16372	SACKO_03738
OG0004985	LYTVA_23048	SACKO_31814
OG0004986	LYTVA_16302, LYTVA_16303	SACKO_10062
OG0004988	LYTVA_17216	SACKO_18301
OG0004989	LYTVA_04727, LYTVA_02393	SACKO_11544
OG0004990	LYTVA_12280	SACKO_26462
OG0004991	LYTVA_29890	SACKO_26454
OG0004994	LYTVA_12078	SACKO_00342
OG0004996	LYTVA_02271	SACKO_08815
OG0004997	LYTVA_17036	SACKO_10528
OG0004998	LYTVA_07377	SACKO_32410
OG0004999	LYTVA_17299, LYTVA_00003	SACKO_12529
OG0005001	LYTVA_02653, LYTVA_05070, LYTVA_10923, LYTVA_28965, LYTVA_27811, LYTVA_17851	SACKO_00293, SACKO_21012, SACKO_21124, SACKO_05980, SACKO_29361
OG0005002	LYTVA_14355	SACKO_02438
OG0005003	LYTVA_29350	SACKO_30286
OG0005005	LYTVA_12098	SACKO_01039
OG0005006	LYTVA_24629	SACKO_18020
OG0005008	LYTVA_28932	SACKO_31275
OG0005009	LYTVA_04586	SACKO_32009, SACKO_13535
OG0005011	LYTVA_18539	SACKO_21644
OG0005011	LYTVA_22152	SACKO_10505
OG0005012	LYTVA_20569, LYTVA_17145	SACKO_03521
OG0005013	LYTVA_06183	SACKO_25089
OG0005014	LYTVA_05362	SACKO_07120
OG0005015	LYTVA_02386, LYTVA_15052	SACKO_20083
OG0005016	LYTVA_13761	SACKO_08395
OG0005017	LYTVA_00026	SACKO_02920
OG0005037	LYTVA_18899	SACKO_04951
OG0005038	LYTVA_28907	SACKO_27543
OG0005040	LYTVA_23868	SACKO_25212
OG0005041	LYTVA_05418	SACKO_04978
OG0005044	LYTVA_16439	SACKO_29733
OG0005045	LYTVA_22880	SACKO_19764
OG0005046	LYTVA_23536	SACKO_12670
OG0005048	LYTVA_00067, LYTVA_16337	SACKO_06394
OG0005049	LYTVA_10509	SACKO_28881
OG0005050	LYTVA_10576	SACKO_03402
OG0005053	LYTVA_28457	SACKO_07009
OG0005054	LYTVA_26589, LYTVA_28599	SACKO_14919
OG0005055	LYTVA_27000	SACKO_33431
OG0005057	LYTVA_22966	SACKO_08340
OG0005058	LYTVA_10510	SACKO_07571
OG0005059	LYTVA_15242	SACKO_08214
OG0005060	LYTVA_11221	SACKO_04843
OG0005061	LYTVA_18064, LYTVA_05156	SACKO_04621
OG0005062	LYTVA_12363	SACKO_26494
OG0005063	LYTVA_25541	SACKO_31508
OG0005064	LYTVA_15780	SACKO_08145
OG0005066	LYTVA_04665	SACKO_14630
OG0005067	LYTVA_20703	SACKO_18537
OG0005068	LYTVA_00926	SACKO_22304
OG0005069	LYTVA_05605	SACKO_02053
OG0005072	LYTVA_12699	SACKO_25088
OG0005073	LYTVA_29173, LYTVA_01002	SACKO_22512
OG0005074	LYTVA_28458	SACKO_26155
OG0005075	LYTVA_08643	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	LYTVA_24637	SACKO_12219
OG0005077	LYTVA_00928, LYTVA_05286	SACKO_24673
OG0005078	LYTVA_10121	SACKO_12126
OG0005080	LYTVA_28401	SACKO_17675
OG0005081	LYTVA_15839	SACKO_28501
OG0005082	LYTVA_22822	SACKO_02422
OG0005083	LYTVA_19890	SACKO_10824
OG0005083	LYTVA_17325, LYTVA_19891	SACKO_14378
OG0005084	LYTVA_01666	SACKO_10756
OG0005085	LYTVA_03151	SACKO_08632
OG0005086	LYTVA_19054	SACKO_09796
OG0005087	LYTVA_18921	SACKO_26884
OG0005088	LYTVA_28508	SACKO_07514
OG0005089	LYTVA_04803	SACKO_21923
OG0005092	LYTVA_12997	SACKO_30341
OG0005094	LYTVA_11877, LYTVA_22116	SACKO_29636
OG0005095	LYTVA_14778	SACKO_11724
OG0005096	LYTVA_08413	SACKO_08547
OG0005097	LYTVA_29826	SACKO_28710
OG0005098	LYTVA_28750	SACKO_02681
OG0005099	LYTVA_26028	SACKO_28740
OG0005100	LYTVA_13181	SACKO_15498
OG0005101	LYTVA_21524, LYTVA_00615, LYTVA_01158	SACKO_13764, SACKO_34022, SACKO_17071, SACKO_17068
OG0005102	LYTVA_20026	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992
OG0005103	LYTVA_11685, LYTVA_28004	SACKO_29750
OG0005104	LYTVA_11553	SACKO_16365
OG0005105	LYTVA_20095	SACKO_24456
OG0005106	LYTVA_14257	SACKO_14588
OG0005107	LYTVA_02082	SACKO_25977
OG0005108	LYTVA_23585	SACKO_00492
OG0005109	LYTVA_26183	SACKO_00649, SACKO_06885
OG0005110	LYTVA_20182	SACKO_25013
OG0005111	LYTVA_07538	SACKO_03903
OG0005112	LYTVA_12382	SACKO_17722
OG0005114	LYTVA_16644, LYTVA_04766	SACKO_33104
OG0005115	LYTVA_25075	SACKO_03963
OG0005116	LYTVA_16033	SACKO_26284
OG0005118	LYTVA_28302	SACKO_19643
OG0005120	LYTVA_04561	SACKO_05121, SACKO_07897
OG0005121	LYTVA_18334	SACKO_14259
OG0005122	LYTVA_17201	SACKO_27564
OG0005123	LYTVA_29676	SACKO_25226
OG0005124	LYTVA_11000	SACKO_09124
OG0005125	LYTVA_05020	SACKO_18108
OG0005126	LYTVA_11043, LYTVA_16382	SACKO_15486
OG0005127	LYTVA_28775	SACKO_26126
OG0005129	LYTVA_11841, LYTVA_11842	SACKO_31294
OG0005130	LYTVA_14060	SACKO_30619
OG0005131	LYTVA_23321	SACKO_30237
OG0005132	LYTVA_21512	SACKO_04132
OG0005133	LYTVA_19014	SACKO_31979
OG0005135	LYTVA_22454	SACKO_21036, SACKO_21023
OG0005136	LYTVA_25965, LYTVA_27902	SACKO_05851
OG0005137	LYTVA_05155	SACKO_11195
OG0005138	LYTVA_17812	SACKO_04807
OG0005139	LYTVA_16571	SACKO_31277
OG0005140	LYTVA_25461	SACKO_16351
OG0005141	LYTVA_08804	SACKO_24624, SACKO_15127
OG0005142	LYTVA_00109	SACKO_14132
OG0005143	LYTVA_19150	SACKO_20879
OG0005144	LYTVA_12742	SACKO_19198
OG0005145	LYTVA_15600	SACKO_12180
OG0005146	LYTVA_15977	SACKO_22242
OG0005147	LYTVA_08148	SACKO_11852
OG0005148	LYTVA_07970, LYTVA_06082	SACKO_18936
OG0005148	LYTVA_15327	SACKO_01090, SACKO_18935, SACKO_05149
OG0005150	LYTVA_21932	SACKO_02180
OG0005151	LYTVA_27792	SACKO_21163
OG0005152	LYTVA_01178, LYTVA_16705	SACKO_10314
OG0005153	LYTVA_09125	SACKO_05338
OG0005154	LYTVA_05952	SACKO_29032
OG0005155	LYTVA_25167	SACKO_33800
OG0005157	LYTVA_05346, LYTVA_07627	SACKO_24862
OG0005158	LYTVA_08038, LYTVA_16647, LYTVA_23862	SACKO_06910
OG0005159	LYTVA_21448	SACKO_22635, SACKO_31797
OG0005160	LYTVA_15115, LYTVA_00792	SACKO_03783
OG0005161	LYTVA_23381	SACKO_03631
OG0005162	LYTVA_13522, LYTVA_02925	SACKO_21010
OG0005163	LYTVA_17272	SACKO_30800
OG0005165	LYTVA_10477	SACKO_15253
OG0005166	LYTVA_27300	SACKO_11371
OG0005168	LYTVA_13195, LYTVA_03102	SACKO_22221
OG0005169	LYTVA_07382	SACKO_23244
OG0005170	LYTVA_16899	SACKO_08008
OG0005171	LYTVA_05923	SACKO_16063
OG0005172	LYTVA_14234	SACKO_05286
OG0005173	LYTVA_15312	SACKO_14017
OG0005174	LYTVA_21956	SACKO_26492
OG0005175	LYTVA_29725	SACKO_09149
OG0005176	LYTVA_10907	SACKO_08851
OG0005178	LYTVA_03900	SACKO_15709
OG0005179	LYTVA_10937	SACKO_15705
OG0005180	LYTVA_01824	SACKO_16599
OG0005181	LYTVA_07669, LYTVA_07663	SACKO_26504
OG0005182	LYTVA_12487	SACKO_02909
OG0005183	LYTVA_03203	SACKO_21108
OG0005185	LYTVA_20388, LYTVA_13179	SACKO_19942
OG0005186	LYTVA_20074	SACKO_05093
OG0005187	LYTVA_06957	SACKO_15976
OG0005188	LYTVA_13117	SACKO_06366, SACKO_04157
OG0005189	LYTVA_28773, LYTVA_28763	SACKO_22922
OG0005191	LYTVA_16417	SACKO_04246
OG0005192	LYTVA_11320, LYTVA_26786	SACKO_20974
OG0005193	LYTVA_27574	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	LYTVA_08214, LYTVA_00664	SACKO_33623
OG0005196	LYTVA_18001	SACKO_10862, SACKO_29490
OG0005197	LYTVA_05888	SACKO_08298
OG0005198	LYTVA_14757	SACKO_23347
OG0005200	LYTVA_06030	SACKO_29431
OG0005201	LYTVA_29977	SACKO_32706
OG0005202	LYTVA_14588	SACKO_06645
OG0005203	LYTVA_24412	SACKO_28074
OG0005204	LYTVA_25886	SACKO_24981
OG0005205	LYTVA_15919, LYTVA_05306	SACKO_14934
OG0005206	LYTVA_00889	SACKO_07503
OG0005207	LYTVA_22441	SACKO_14083
OG0005208	LYTVA_02654, LYTVA_23924	SACKO_10652
OG0005209	LYTVA_18235	SACKO_21765
OG0005210	LYTVA_07241	SACKO_25134
OG0005211	LYTVA_21649, LYTVA_09121	SACKO_33039
OG0005212	LYTVA_00382	SACKO_31549
OG0005213	LYTVA_22118	SACKO_29612
OG0005214	LYTVA_07112	SACKO_01872
OG0005215	LYTVA_11826	SACKO_09902
OG0005217	LYTVA_10436, LYTVA_06021	SACKO_26699
OG0005218	LYTVA_25433	SACKO_34106
OG0005219	LYTVA_16114	SACKO_01945
OG0005220	LYTVA_24525	SACKO_21196
OG0005222	LYTVA_07525	SACKO_00285
OG0005223	LYTVA_04282	SACKO_01412
OG0005224	LYTVA_03224	SACKO_03117
OG0005225	LYTVA_18486	SACKO_09558
OG0005226	LYTVA_17427	SACKO_06359
OG0005227	LYTVA_07721	SACKO_15200
OG0005228	LYTVA_18639, LYTVA_12908	SACKO_17850
OG0005229	LYTVA_09465	SACKO_03599
OG0005230	LYTVA_07351	SACKO_16169
OG0005231	LYTVA_25304	SACKO_27098
OG0005232	LYTVA_19701	SACKO_04421
OG0005233	LYTVA_12404	SACKO_31087
OG0005235	LYTVA_04092	SACKO_08659
OG0005237	LYTVA_08657, LYTVA_05258, LYTVA_08658	SACKO_22191
OG0005238	LYTVA_06616	SACKO_06562
OG0005239	LYTVA_26773	SACKO_23790
OG0005240	LYTVA_15443	SACKO_02945
OG0005241	LYTVA_12439	SACKO_17821
OG0005242	LYTVA_00506	SACKO_14197
OG0005243	LYTVA_20277	SACKO_13847
OG0005244	LYTVA_14000	SACKO_32310
OG0005245	LYTVA_23505	SACKO_18549
OG0005246	LYTVA_15479	SACKO_30675
OG0005247	LYTVA_00342	SACKO_07619
OG0005248	LYTVA_17446	SACKO_20477
OG0005250	LYTVA_23612	SACKO_14286, SACKO_19874
OG0005251	LYTVA_09515	SACKO_32099
OG0005252	LYTVA_17210, LYTVA_24346	SACKO_27395, SACKO_21415
OG0005253	LYTVA_12700	SACKO_25082
OG0005254	LYTVA_04592	SACKO_18442, SACKO_28196
OG0005255	LYTVA_28011	SACKO_10315
OG0005256	LYTVA_17020	SACKO_23659
OG0005257	LYTVA_19440	SACKO_03028
OG0005258	LYTVA_06143	SACKO_00621
OG0005259	LYTVA_21962	SACKO_26435
OG0005260	LYTVA_27979, LYTVA_00650	SACKO_23345
OG0005261	LYTVA_23858, LYTVA_24509	SACKO_26304, SACKO_18254
OG0005262	LYTVA_18059	SACKO_16966
OG0005263	LYTVA_27017, LYTVA_26276	SACKO_21752
OG0005263	LYTVA_10804	SACKO_21758
OG0005264	LYTVA_07871	SACKO_33472
OG0005265	LYTVA_14538	SACKO_05476
OG0005266	LYTVA_22357	SACKO_29602
OG0005267	LYTVA_17789	SACKO_09964
OG0005268	LYTVA_22009	SACKO_27172, SACKO_08873
OG0005269	LYTVA_22373	SACKO_23666
OG0005270	LYTVA_23141	SACKO_19996
OG0005271	LYTVA_28899, LYTVA_27744	SACKO_10047, SACKO_10044
OG0005272	LYTVA_16827	SACKO_10371
OG0005273	LYTVA_18611	SACKO_29747
OG0005274	LYTVA_00447	SACKO_33621
OG0005275	LYTVA_05085	SACKO_16918
OG0005276	LYTVA_22209	SACKO_01663
OG0005277	LYTVA_11648, LYTVA_11655	SACKO_27584
OG0005278	LYTVA_26156	SACKO_02459
OG0005279	LYTVA_07318, LYTVA_17464	SACKO_32131
OG0005280	LYTVA_22605	SACKO_02592
OG0005281	LYTVA_22608	SACKO_28937
OG0005282	LYTVA_14494	SACKO_30939
OG0005286	LYTVA_05289	SACKO_20412
OG0005287	LYTVA_15442	SACKO_15521
OG0005288	LYTVA_04103	SACKO_23583, SACKO_12585
OG0005289	LYTVA_16946	SACKO_28288
OG0005290	LYTVA_16330	SACKO_05708
OG0005291	LYTVA_20498	SACKO_13029
OG0005292	LYTVA_01033, LYTVA_09485	SACKO_07108
OG0005293	LYTVA_15778	SACKO_27710
OG0005294	LYTVA_03149	SACKO_27031
OG0005295	LYTVA_16019	SACKO_12015
OG0005296	LYTVA_24992	SACKO_31623
OG0005297	LYTVA_06619	SACKO_02049, SACKO_21593, SACKO_21590
OG0005299	LYTVA_09505	SACKO_23941, SACKO_26770
OG0005300	LYTVA_15734	SACKO_23658
OG0005301	LYTVA_28976	SACKO_29547
OG0005302	LYTVA_14456	SACKO_17756
OG0005304	LYTVA_24754, LYTVA_23395	SACKO_05348
OG0005305	LYTVA_15361	SACKO_23919
OG0005309	LYTVA_27907	SACKO_18896
OG0005310	LYTVA_29827	SACKO_28648
OG0005312	LYTVA_17559	SACKO_10863, SACKO_29362, SACKO_12617
OG0005314	LYTVA_19497	SACKO_05335
OG0005315	LYTVA_02470	SACKO_02871
OG0005316	LYTVA_28938	SACKO_27863
OG0005317	LYTVA_00157	SACKO_13887
OG0005318	LYTVA_04038	SACKO_10693, SACKO_30485
OG0005319	LYTVA_06762	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545
OG0005320	LYTVA_23917	SACKO_03314
OG0005321	LYTVA_01010	SACKO_31387, SACKO_31374
OG0005322	LYTVA_00294, LYTVA_07428	SACKO_07934
OG0005323	LYTVA_25277	SACKO_29224
OG0005324	LYTVA_28372	SACKO_21412
OG0005325	LYTVA_05024	SACKO_33355
OG0005327	LYTVA_04306	SACKO_22437
OG0005328	LYTVA_03522	SACKO_19168
OG0005329	LYTVA_25644	SACKO_17988, SACKO_00160
OG0005331	LYTVA_11961, LYTVA_18350, LYTVA_18351, LYTVA_15827, LYTVA_25549	SACKO_30378
OG0005359	LYTVA_20184	SACKO_10003
OG0005360	LYTVA_14304	SACKO_20704
OG0005361	LYTVA_15751	SACKO_08681
OG0005362	LYTVA_16873	SACKO_28872
OG0005363	LYTVA_11346	SACKO_32435, SACKO_05724
OG0005364	LYTVA_15238	SACKO_09298, SACKO_28080, SACKO_06389
OG0005365	LYTVA_05201, LYTVA_27525	SACKO_07872
OG0005366	LYTVA_27363	SACKO_22151
OG0005368	LYTVA_18099	SACKO_31739
OG0005369	LYTVA_20706	SACKO_00158
OG0005370	LYTVA_13652, LYTVA_12163	SACKO_28572
OG0005372	LYTVA_18577, LYTVA_14159	SACKO_10587, SACKO_21824
OG0005373	LYTVA_26529	SACKO_20876
OG0005377	LYTVA_01576	SACKO_10197
OG0005378	LYTVA_08881	SACKO_10200
OG0005380	LYTVA_25738	SACKO_11018
OG0005381	LYTVA_26317	SACKO_03956
OG0005383	LYTVA_10013	SACKO_06424
OG0005385	LYTVA_22111	SACKO_25405, SACKO_25401
OG0005387	LYTVA_23220	SACKO_04350, SACKO_04406
OG0005388	LYTVA_14354	SACKO_02437
OG0005389	LYTVA_11310	SACKO_15551
OG0005390	LYTVA_25943	SACKO_07351
OG0005391	LYTVA_13901	SACKO_19051
OG0005392	LYTVA_06180	SACKO_24081
OG0005392	LYTVA_23020	SACKO_24464
OG0005393	LYTVA_11222	SACKO_04957
OG0005395	LYTVA_20190	SACKO_24476
OG0005396	LYTVA_25787	SACKO_28987
OG0005397	LYTVA_07391	SACKO_11795
OG0005399	LYTVA_29394	SACKO_13248, SACKO_33792
OG0005400	LYTVA_24860	SACKO_30609
OG0005401	LYTVA_13849	SACKO_29709
OG0005402	LYTVA_05886, LYTVA_17568	SACKO_12582
OG0005403	LYTVA_23999	SACKO_33705, SACKO_33700
OG0005404	LYTVA_26068	SACKO_22849
OG0005405	LYTVA_24354	SACKO_31196
OG0005406	LYTVA_22936	SACKO_26904
OG0005407	LYTVA_17047	SACKO_31885
OG0005408	LYTVA_16914	SACKO_27175
OG0005409	LYTVA_25970	SACKO_25152
OG0005410	LYTVA_18186	SACKO_29006
OG0005412	LYTVA_13943	SACKO_18982
OG0005414	LYTVA_02401	SACKO_00002
OG0005415	LYTVA_00433	SACKO_22367
OG0005416	LYTVA_09867	SACKO_25204
OG0005417	LYTVA_06653	SACKO_00366
OG0005418	LYTVA_24170	SACKO_22284, SACKO_27752
OG0005419	LYTVA_17891	SACKO_23428
OG0005420	LYTVA_01811	SACKO_09279
OG0005421	LYTVA_05316	SACKO_12004
OG0005423	LYTVA_15730	SACKO_30636
OG0005424	LYTVA_21267	SACKO_29341
OG0005425	LYTVA_23379	SACKO_15410
OG0005427	LYTVA_05772	SACKO_08021
OG0005428	LYTVA_17635, LYTVA_17634	SACKO_19887
OG0005429	LYTVA_10573	SACKO_26452
OG0005430	LYTVA_23130	SACKO_06342
OG0005431	LYTVA_23117	SACKO_34094
OG0005432	LYTVA_10903	SACKO_29721
OG0005433	LYTVA_25281	SACKO_19392
OG0005434	LYTVA_09699	SACKO_15860
OG0005435	LYTVA_12898	SACKO_21591
OG0005436	LYTVA_07775	SACKO_05105
OG0005437	LYTVA_10033	SACKO_23249
OG0005438	LYTVA_15406	SACKO_10982
OG0005439	LYTVA_01768	SACKO_23141
OG0005441	LYTVA_22028	SACKO_13519
