Orthogroup	LYTVA_ok	NEMVE
OG0003806	LYTVA_30001	NEMVE14378
OG0003807	LYTVA_29933	NEMVE13183
OG0003808	LYTVA_19229	NEMVE11383
OG0003809	LYTVA_25226	NEMVE22938
OG0003811	LYTVA_01732	NEMVE12033, NEMVE10353
OG0003813	LYTVA_00532	NEMVE22400
OG0003815	LYTVA_02151, LYTVA_28747	NEMVE23225
OG0003817	LYTVA_01137, LYTVA_02558, LYTVA_26514	NEMVE12881, NEMVE22126
OG0003818	LYTVA_09712	NEMVE20836, NEMVE05581
OG0003819	LYTVA_15964	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707
OG0003820	LYTVA_01468, LYTVA_10818, LYTVA_04218	NEMVE18008
OG0003821	LYTVA_01898	NEMVE22804
OG0003822	LYTVA_18069, LYTVA_07129, LYTVA_05410	NEMVE05304
OG0003823	LYTVA_28299	NEMVE13544
OG0003824	LYTVA_20107, LYTVA_06706	NEMVE12681, NEMVE22639
OG0003825	LYTVA_25095, LYTVA_25100	NEMVE06848
OG0003827	LYTVA_03265	NEMVE22358
OG0003828	LYTVA_13423	NEMVE13970
OG0003829	LYTVA_18420	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	LYTVA_24443	NEMVE24194
OG0003832	LYTVA_05086	NEMVE07346
OG0003833	LYTVA_27868, LYTVA_23190	NEMVE22798
OG0003834	LYTVA_28662	NEMVE25157
OG0003836	LYTVA_24859	NEMVE04677
OG0003837	LYTVA_29929	NEMVE15152
OG0003838	LYTVA_17094	NEMVE07828
OG0003839	LYTVA_23937, LYTVA_14573	NEMVE09947
OG0003840	LYTVA_04824	NEMVE14763, NEMVE17541
OG0003841	LYTVA_09880	NEMVE13973
OG0003842	LYTVA_16877	NEMVE22729
OG0003844	LYTVA_23802	NEMVE24944
OG0003845	LYTVA_09006	NEMVE01473
OG0003846	LYTVA_03898	NEMVE07025
OG0003848	LYTVA_12543	NEMVE01752, NEMVE03237
OG0003850	LYTVA_06404	NEMVE14788
OG0003851	LYTVA_27115, LYTVA_26448	NEMVE13091
OG0003852	LYTVA_02920	NEMVE07134
OG0003853	LYTVA_09397	NEMVE09522
OG0003854	LYTVA_16966	NEMVE18328
OG0003855	LYTVA_19474	NEMVE01478
OG0003857	LYTVA_25796	NEMVE20217, NEMVE25998
OG0003858	LYTVA_01327, LYTVA_27055	NEMVE07192
OG0003859	LYTVA_21927	NEMVE25657
OG0003861	LYTVA_09141	NEMVE05952
OG0003862	LYTVA_00702	NEMVE14847
OG0003863	LYTVA_25098	NEMVE15299
OG0003864	LYTVA_16744	NEMVE12479, NEMVE05255
OG0003865	LYTVA_06719, LYTVA_29186	NEMVE08854
OG0003866	LYTVA_29703	NEMVE14786
OG0003867	LYTVA_19438	NEMVE14855
OG0003868	LYTVA_16042	NEMVE23932
OG0003869	LYTVA_12197	NEMVE25452
OG0003870	LYTVA_09623, LYTVA_02604	NEMVE09270
OG0003871	LYTVA_29042	NEMVE00146
OG0003873	LYTVA_12402	NEMVE07141
OG0003875	LYTVA_02952	NEMVE04885
OG0003876	LYTVA_08885	NEMVE06222, NEMVE12361
OG0003877	LYTVA_07189, LYTVA_05818	NEMVE20725, NEMVE07878
OG0003878	LYTVA_06775, LYTVA_04340	NEMVE17672
OG0003879	LYTVA_26740	NEMVE00015
OG0003880	LYTVA_19965	NEMVE18635
OG0003881	LYTVA_02265	NEMVE21229, NEMVE25591
OG0003882	LYTVA_18048	NEMVE25838
OG0003883	LYTVA_29680	NEMVE24051
OG0003884	LYTVA_04955	NEMVE04622
OG0003885	LYTVA_22856	NEMVE07560
OG0003886	LYTVA_00295	NEMVE07112
OG0003887	LYTVA_29205, LYTVA_19626, LYTVA_04461	NEMVE13010
OG0003888	LYTVA_27229, LYTVA_07798	NEMVE07601
OG0003889	LYTVA_29995	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991
OG0003890	LYTVA_19129, LYTVA_23306	NEMVE01588
OG0003892	LYTVA_28820	NEMVE22031, NEMVE14752
OG0003893	LYTVA_17888, LYTVA_12620	NEMVE17393
OG0003893	LYTVA_09128	NEMVE17391
OG0003894	LYTVA_30206	NEMVE13262
OG0003895	LYTVA_16370	NEMVE10938
OG0003897	LYTVA_01009, LYTVA_18263	NEMVE01514
OG0003898	LYTVA_08754	NEMVE00029, NEMVE20445
OG0003899	LYTVA_01604	NEMVE25516
OG0003900	LYTVA_00171, LYTVA_09089	NEMVE17139
OG0003901	LYTVA_25425, LYTVA_13674	NEMVE14163
OG0003903	LYTVA_02798	NEMVE22012
OG0003903	LYTVA_02947, LYTVA_14426	NEMVE25716
OG0003904	LYTVA_08407	NEMVE13657
OG0003905	LYTVA_18579, LYTVA_24090	NEMVE25933
OG0003906	LYTVA_00896	NEMVE08844
OG0003907	LYTVA_26600, LYTVA_25769	NEMVE20188, NEMVE11822
OG0003908	LYTVA_01565	NEMVE15062
OG0003908	LYTVA_23240	NEMVE13469
OG0003909	LYTVA_04292	NEMVE12977
OG0003910	LYTVA_15956	NEMVE11947, NEMVE14228
OG0003911	LYTVA_13769	NEMVE13548
OG0003912	LYTVA_20384	NEMVE23480
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	NEMVE06219
OG0003913	LYTVA_20575	NEMVE06190
OG0003914	LYTVA_00538	NEMVE23883
OG0003915	LYTVA_03286, LYTVA_20325	NEMVE13987
OG0003917	LYTVA_26563	NEMVE07359
OG0003918	LYTVA_03867	NEMVE15132
OG0003919	LYTVA_25024	NEMVE10991
OG0003920	LYTVA_03736	NEMVE13794
OG0003921	LYTVA_29296	NEMVE13546, NEMVE03026
OG0003923	LYTVA_19351	NEMVE01001, NEMVE12285
OG0003925	LYTVA_23157	NEMVE14404
OG0003926	LYTVA_00309	NEMVE18036
OG0003927	LYTVA_09499, LYTVA_12096	NEMVE14203, NEMVE11015, NEMVE11697
OG0003930	LYTVA_25579, LYTVA_23488	NEMVE11142
OG0003931	LYTVA_22630	NEMVE05283
OG0003932	LYTVA_00352, LYTVA_14590	NEMVE10145
OG0003932	LYTVA_16689	NEMVE17360
OG0003933	LYTVA_22915	NEMVE16001
OG0003935	LYTVA_23260	NEMVE04906, NEMVE10377, NEMVE06933
OG0003936	LYTVA_03319	NEMVE07930
OG0003937	LYTVA_23787	NEMVE18859
OG0003938	LYTVA_07799	NEMVE14790
OG0003939	LYTVA_03990, LYTVA_08883	NEMVE25295, NEMVE20805, NEMVE20363
OG0003940	LYTVA_05716, LYTVA_21871	NEMVE16875
OG0003941	LYTVA_23045	NEMVE08171
OG0003942	LYTVA_19868, LYTVA_04089	NEMVE22462
OG0003945	LYTVA_00843	NEMVE14589
OG0003946	LYTVA_00597	NEMVE09626
OG0003947	LYTVA_21166	NEMVE01496, NEMVE12187
OG0003948	LYTVA_00599	NEMVE19651
OG0003949	LYTVA_06512, LYTVA_01213	NEMVE07570, NEMVE23133
OG0003950	LYTVA_22866	NEMVE04576
OG0003954	LYTVA_08587	NEMVE08288, NEMVE00930
OG0003956	LYTVA_03157, LYTVA_03160	NEMVE23428
OG0003957	LYTVA_04850	NEMVE06353, NEMVE09576
OG0003958	LYTVA_10240	NEMVE15102
OG0003961	LYTVA_18404	NEMVE15127
OG0003962	LYTVA_27585	NEMVE16096, NEMVE01907
OG0003966	LYTVA_08371	NEMVE13810
OG0003967	LYTVA_21341	NEMVE23105
OG0003968	LYTVA_18737	NEMVE08572
OG0003970	LYTVA_27881	NEMVE23326
OG0003971	LYTVA_12905	NEMVE22272
OG0003972	LYTVA_26756	NEMVE13775
OG0003973	LYTVA_08780	NEMVE14779
OG0003996	LYTVA_09184, LYTVA_29090, LYTVA_02739, LYTVA_06683, LYTVA_12452, LYTVA_00720, LYTVA_29089	NEMVE18416, NEMVE18325
OG0003997	LYTVA_01733, LYTVA_15918	NEMVE05978
OG0003998	LYTVA_04462	NEMVE00894
OG0003999	LYTVA_02706	NEMVE21965
OG0004001	LYTVA_22392, LYTVA_19185, LYTVA_07555	NEMVE03521
OG0004002	LYTVA_14687	NEMVE11741, NEMVE18518, NEMVE05646
OG0004004	LYTVA_12647	NEMVE06251
OG0004006	LYTVA_15287, LYTVA_29148	NEMVE20989, NEMVE11118
OG0004007	LYTVA_16332	NEMVE13953
OG0004009	LYTVA_27360	NEMVE21729
OG0004010	LYTVA_14826	NEMVE14978, NEMVE12830
OG0004011	LYTVA_07133	NEMVE25743
OG0004012	LYTVA_26169	NEMVE12899, NEMVE22318
OG0004013	LYTVA_06656	NEMVE18707, NEMVE20554
OG0004014	LYTVA_26908	NEMVE18256
OG0004015	LYTVA_14499	NEMVE09359
OG0004016	LYTVA_04982	NEMVE13204
OG0004017	LYTVA_26976	NEMVE14537
OG0004018	LYTVA_07907	NEMVE17555
OG0004019	LYTVA_11599, LYTVA_11549	NEMVE05373
OG0004020	LYTVA_26573, LYTVA_14344	NEMVE22667
OG0004021	LYTVA_07062, LYTVA_20594	NEMVE03953, NEMVE00245, NEMVE06416
OG0004022	LYTVA_29080, LYTVA_06465	NEMVE22354, NEMVE07265
OG0004023	LYTVA_16983	NEMVE10125
OG0004024	LYTVA_08882, LYTVA_09171	NEMVE24877
OG0004025	LYTVA_06115	NEMVE14321
OG0004028	LYTVA_25968	NEMVE00045, NEMVE01939
OG0004030	LYTVA_13149	NEMVE09561
OG0004031	LYTVA_19098	NEMVE09520
OG0004034	LYTVA_01415, LYTVA_13108	NEMVE13874, NEMVE06071
OG0004035	LYTVA_24098	NEMVE23476
OG0004036	LYTVA_28065	NEMVE22269
OG0004037	LYTVA_20546	NEMVE24489
OG0004038	LYTVA_30220	NEMVE25168
OG0004039	LYTVA_09633, LYTVA_14370	NEMVE05684
OG0004040	LYTVA_03042	NEMVE11657
OG0004040	LYTVA_21043	NEMVE01924
OG0004041	LYTVA_30034, LYTVA_16536	NEMVE07183
OG0004042	LYTVA_08337	NEMVE24907
OG0004043	LYTVA_08636	NEMVE25672
OG0004044	LYTVA_04278	NEMVE14670
OG0004045	LYTVA_00602	NEMVE22942
OG0004047	LYTVA_22628	NEMVE14207
OG0004048	LYTVA_16472	NEMVE04894
OG0004049	LYTVA_15049, LYTVA_25674	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060
OG0004052	LYTVA_04921	NEMVE04588
OG0004053	LYTVA_05254	NEMVE19218
OG0004055	LYTVA_23038	NEMVE22198
OG0004057	LYTVA_23851, LYTVA_02242	NEMVE14174
OG0004058	LYTVA_12297, LYTVA_07409	NEMVE06021
OG0004059	LYTVA_13931	NEMVE10461
OG0004060	LYTVA_13733	NEMVE05949
OG0004061	LYTVA_04703, LYTVA_20063	NEMVE09085
OG0004063	LYTVA_25472	NEMVE10277
OG0004064	LYTVA_00970	NEMVE23672
OG0004065	LYTVA_23835, LYTVA_06332	NEMVE13633
OG0004066	LYTVA_14514, LYTVA_26929	NEMVE18474
OG0004068	LYTVA_11542	NEMVE14104
OG0004069	LYTVA_15685	NEMVE10507
OG0004070	LYTVA_08824	NEMVE00018, NEMVE22616
OG0004071	LYTVA_15303	NEMVE14977
OG0004072	LYTVA_02954	NEMVE15269
OG0004074	LYTVA_08586	NEMVE01933, NEMVE11914
OG0004076	LYTVA_03921	NEMVE11675, NEMVE01100
OG0004078	LYTVA_09313	NEMVE13560, NEMVE07028
OG0004079	LYTVA_06671	NEMVE25325
OG0004080	LYTVA_29208	NEMVE06984
OG0004081	LYTVA_02736	NEMVE22578
OG0004082	LYTVA_06311	NEMVE01381
OG0004083	LYTVA_21834, LYTVA_13777	NEMVE14362
OG0004084	LYTVA_18649	NEMVE14693
OG0004085	LYTVA_08513, LYTVA_28587	NEMVE14248, NEMVE19893, NEMVE17924
OG0004086	LYTVA_19945	NEMVE02965
OG0004087	LYTVA_06772	NEMVE04747
OG0004088	LYTVA_28769, LYTVA_03836	NEMVE13678
OG0004089	LYTVA_20890, LYTVA_05104	NEMVE22289, NEMVE23169
OG0004090	LYTVA_01996	NEMVE14306
OG0004091	LYTVA_21438	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080
OG0004091	LYTVA_09473	NEMVE00934
OG0004092	LYTVA_11252, LYTVA_08054	NEMVE12115, NEMVE21794
OG0004093	LYTVA_18796	NEMVE00957
OG0004094	LYTVA_15767, LYTVA_15263	NEMVE25166
OG0004095	LYTVA_27647	NEMVE15313
OG0004096	LYTVA_24655	NEMVE22332
OG0004098	LYTVA_17957	NEMVE01526
OG0004099	LYTVA_16532	NEMVE08673
OG0004100	LYTVA_05542, LYTVA_05543	NEMVE13287
OG0004101	LYTVA_16379	NEMVE23681
OG0004102	LYTVA_22604	NEMVE00016, NEMVE08375
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	NEMVE23564
OG0004104	LYTVA_23183	NEMVE24910, NEMVE24911, NEMVE18049
OG0004106	LYTVA_16270, LYTVA_17077	NEMVE15033
OG0004107	LYTVA_26766	NEMVE13823
OG0004108	LYTVA_08792	NEMVE11403
OG0004110	LYTVA_17391	NEMVE22977
OG0004113	LYTVA_20632	NEMVE02452
OG0004114	LYTVA_09095	NEMVE17396
OG0004115	LYTVA_26409	NEMVE00036, NEMVE17538
OG0004116	LYTVA_11277, LYTVA_16339	NEMVE02528, NEMVE25696
OG0004117	LYTVA_06474	NEMVE11174
OG0004118	LYTVA_28391	NEMVE13160
OG0004119	LYTVA_18575	NEMVE22499, NEMVE11571, NEMVE11572
OG0004121	LYTVA_26411	NEMVE13634
OG0004122	LYTVA_11268, LYTVA_00469	NEMVE25053
OG0004123	LYTVA_16672	NEMVE17411
OG0004124	LYTVA_03931	NEMVE07304
OG0004125	LYTVA_08831	NEMVE13816
OG0004126	LYTVA_19771, LYTVA_05206	NEMVE08221, NEMVE20754
OG0004127	LYTVA_25845, LYTVA_00859	NEMVE18642
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	NEMVE13713
OG0004130	LYTVA_10134	NEMVE14705
OG0004132	LYTVA_24598	NEMVE23224
OG0004133	LYTVA_18548	NEMVE13985, NEMVE12851
OG0004134	LYTVA_23721, LYTVA_17051	NEMVE14887
OG0004135	LYTVA_30000	NEMVE22322
OG0004136	LYTVA_15507	NEMVE14508
OG0004138	LYTVA_27721	NEMVE10542
OG0004141	LYTVA_11419	NEMVE05886
OG0004142	LYTVA_07168	NEMVE13449
OG0004143	LYTVA_00742, LYTVA_25759	NEMVE18842
OG0004145	LYTVA_14753	NEMVE09487
OG0004146	LYTVA_19042	NEMVE21626, NEMVE02953
OG0004147	LYTVA_08242	NEMVE22674
OG0004148	LYTVA_28754	NEMVE19504
OG0004149	LYTVA_02180	NEMVE17931
OG0004150	LYTVA_10446, LYTVA_04771	NEMVE13741
OG0004151	LYTVA_22027, LYTVA_29972, LYTVA_22026	NEMVE14229
OG0004153	LYTVA_24977, LYTVA_14935	NEMVE00083
OG0004154	LYTVA_21247	NEMVE05816
OG0004157	LYTVA_05077	NEMVE03019
OG0004158	LYTVA_10767	NEMVE13617
OG0004161	LYTVA_23742	NEMVE22412
OG0004162	LYTVA_06423, LYTVA_27144	NEMVE25750
OG0004163	LYTVA_20307	NEMVE09614
OG0004166	LYTVA_05496	NEMVE14358
OG0004167	LYTVA_09956	NEMVE10378
OG0004168	LYTVA_10352	NEMVE14660
OG0004169	LYTVA_22122	NEMVE09703
OG0004170	LYTVA_03467	NEMVE24511, NEMVE04516
OG0004171	LYTVA_12650, LYTVA_12649	NEMVE13975
OG0004174	LYTVA_29638	NEMVE05860
OG0004175	LYTVA_15624, LYTVA_15626, LYTVA_07317, LYTVA_00214	NEMVE16183
OG0004176	LYTVA_12701	NEMVE13135
OG0004178	LYTVA_00771	NEMVE24562
OG0004180	LYTVA_15146, LYTVA_02955	NEMVE06343
OG0004181	LYTVA_28184, LYTVA_29381	NEMVE18763
OG0004183	LYTVA_18118, LYTVA_09256	NEMVE25375
OG0004186	LYTVA_13218	NEMVE14257, NEMVE25645
OG0004187	LYTVA_09899	NEMVE13250
OG0004188	LYTVA_09818	NEMVE15828
OG0004190	LYTVA_26541	NEMVE24804
OG0004197	LYTVA_24189	NEMVE25880
OG0004198	LYTVA_17837	NEMVE22383
OG0004215	LYTVA_17521, LYTVA_20252	NEMVE23791
OG0004216	LYTVA_05046	NEMVE11628
OG0004217	LYTVA_10684	NEMVE07703
OG0004218	LYTVA_10237	NEMVE21685
OG0004219	LYTVA_13015	NEMVE22540, NEMVE20986
OG0004220	LYTVA_12987	NEMVE14904
OG0004222	LYTVA_04664	NEMVE22431
OG0004223	LYTVA_16944, LYTVA_15378	NEMVE14495
OG0004225	LYTVA_21958	NEMVE12928, NEMVE06699
OG0004226	LYTVA_11757, LYTVA_01757	NEMVE24092, NEMVE20295
OG0004227	LYTVA_12126	NEMVE13579
OG0004228	LYTVA_17820, LYTVA_06103	NEMVE14091
OG0004229	LYTVA_15870, LYTVA_26921	NEMVE10839
OG0004230	LYTVA_24896	NEMVE20221, NEMVE15013
OG0004231	LYTVA_21112	NEMVE25640, NEMVE19289
OG0004232	LYTVA_16476	NEMVE05374
OG0004234	LYTVA_17567	NEMVE17554
OG0004236	LYTVA_29541	NEMVE01769, NEMVE21449, NEMVE08213
OG0004239	LYTVA_15516, LYTVA_12963	NEMVE09798
OG0004240	LYTVA_26856	NEMVE02594, NEMVE02188
OG0004242	LYTVA_22292	NEMVE18228, NEMVE13800
OG0004243	LYTVA_09481	NEMVE13950
OG0004244	LYTVA_01667	NEMVE21955
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	NEMVE22952
OG0004246	LYTVA_29403, LYTVA_27509	NEMVE13565
OG0004247	LYTVA_14365	NEMVE00266
OG0004248	LYTVA_23168	NEMVE20564, NEMVE10713
OG0004249	LYTVA_11288, LYTVA_11290	NEMVE07696
OG0004251	LYTVA_08695, LYTVA_17055	NEMVE19617, NEMVE25778
OG0004253	LYTVA_27876	NEMVE06410
OG0004254	LYTVA_15962	NEMVE02453
OG0004255	LYTVA_12403	NEMVE24360
OG0004257	LYTVA_15930	NEMVE24614
OG0004258	LYTVA_05034	NEMVE23518
OG0004259	LYTVA_21802	NEMVE22430
OG0004260	LYTVA_22612	NEMVE15889, NEMVE21330
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	NEMVE20799, NEMVE22436
OG0004262	LYTVA_18711	NEMVE04762
OG0004263	LYTVA_29357, LYTVA_12199	NEMVE05868
OG0004265	LYTVA_15750, LYTVA_15746	NEMVE06493
OG0004266	LYTVA_28689	NEMVE06415
OG0004266	LYTVA_10169	NEMVE13429
OG0004267	LYTVA_21270	NEMVE06676
OG0004269	LYTVA_28413	NEMVE11660
OG0004270	LYTVA_25924	NEMVE05372
OG0004271	LYTVA_28380	NEMVE12955, NEMVE13196
OG0004272	LYTVA_26397	NEMVE14903
OG0004273	LYTVA_03846	NEMVE01963
OG0004274	LYTVA_00343	NEMVE13344
OG0004275	LYTVA_25889	NEMVE13750
OG0004276	LYTVA_00887, LYTVA_20924, LYTVA_25606	NEMVE18577
OG0004277	LYTVA_14258, LYTVA_28062	NEMVE09367, NEMVE25827, NEMVE21668
OG0004278	LYTVA_21762, LYTVA_19997	NEMVE11125
OG0004279	LYTVA_03505, LYTVA_11401	NEMVE02937, NEMVE18790
OG0004280	LYTVA_00315, LYTVA_29508	NEMVE06242
OG0004281	LYTVA_15973	NEMVE01299, NEMVE02877
OG0004281	LYTVA_06895	NEMVE02375
OG0004282	LYTVA_16737	NEMVE15059
OG0004283	LYTVA_07813	NEMVE00512
OG0004284	LYTVA_21849, LYTVA_03684	NEMVE10541
OG0004285	LYTVA_14336	NEMVE13116
OG0004286	LYTVA_23813	NEMVE09457, NEMVE02864
OG0004287	LYTVA_30135	NEMVE10700
OG0004288	LYTVA_10116	NEMVE18710
OG0004289	LYTVA_15304, LYTVA_08621	NEMVE18867
OG0004290	LYTVA_08795	NEMVE01915
OG0004291	LYTVA_26380	NEMVE06141
OG0004292	LYTVA_29633	NEMVE11084
OG0004295	LYTVA_10836	NEMVE08615
OG0004296	LYTVA_05826	NEMVE21716
OG0004297	LYTVA_26470, LYTVA_14136	NEMVE05511
OG0004298	LYTVA_21985	NEMVE18586
OG0004299	LYTVA_10418, LYTVA_24447	NEMVE07833
OG0004301	LYTVA_17218	NEMVE15665
OG0004302	LYTVA_27877	NEMVE13868
OG0004303	LYTVA_05571	NEMVE14939, NEMVE00925
OG0004304	LYTVA_08021	NEMVE02041
OG0004305	LYTVA_07884	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	LYTVA_04812	NEMVE02836
OG0004307	LYTVA_23176	NEMVE14393
OG0004308	LYTVA_27577, LYTVA_15253	NEMVE20752
OG0004309	LYTVA_20861	NEMVE21890
OG0004310	LYTVA_21824	NEMVE21788
OG0004312	LYTVA_13567, LYTVA_05872	NEMVE14123
OG0004313	LYTVA_04902	NEMVE22183
OG0004314	LYTVA_09224	NEMVE10498
OG0004315	LYTVA_14423	NEMVE18139
OG0004316	LYTVA_04481	NEMVE13067
OG0004317	LYTVA_23919	NEMVE21704, NEMVE16794
OG0004318	LYTVA_13097	NEMVE17782, NEMVE25004
OG0004319	LYTVA_09566	NEMVE06670
OG0004320	LYTVA_02018	NEMVE20738, NEMVE18734
OG0004321	LYTVA_13173	NEMVE19590
OG0004322	LYTVA_23319	NEMVE08718, NEMVE05406
OG0004323	LYTVA_25817	NEMVE00970
OG0004324	LYTVA_01961	NEMVE07951
OG0004325	LYTVA_15912	NEMVE14783
OG0004327	LYTVA_13718	NEMVE10956
OG0004328	LYTVA_05322	NEMVE25033
OG0004329	LYTVA_10469	NEMVE14876
OG0004331	LYTVA_21103	NEMVE22843, NEMVE02042
OG0004332	LYTVA_13221	NEMVE14173
OG0004333	LYTVA_21119	NEMVE02002
OG0004334	LYTVA_23900	NEMVE13239
OG0004335	LYTVA_05831	NEMVE03938
OG0004338	LYTVA_14064	NEMVE13087
OG0004339	LYTVA_20730	NEMVE18494, NEMVE24915
OG0004341	LYTVA_13644	NEMVE15556
OG0004341	LYTVA_09511	NEMVE05259
OG0004342	LYTVA_03045, LYTVA_22651	NEMVE23268
OG0004343	LYTVA_10492	NEMVE01964
OG0004345	LYTVA_15243	NEMVE06527
OG0004346	LYTVA_24745, LYTVA_19377, LYTVA_10129	NEMVE13974
OG0004348	LYTVA_06128	NEMVE25252
OG0004349	LYTVA_06151	NEMVE22471
OG0004350	LYTVA_13333	NEMVE13828
OG0004353	LYTVA_00606, LYTVA_13736	NEMVE13665
OG0004354	LYTVA_02005	NEMVE20729, NEMVE09507
OG0004355	LYTVA_19137	NEMVE10193
OG0004356	LYTVA_23236	NEMVE00913
OG0004357	LYTVA_09241	NEMVE08918
OG0004358	LYTVA_17523	NEMVE08331
OG0004359	LYTVA_02266	NEMVE11194, NEMVE05627
OG0004360	LYTVA_09179, LYTVA_28719	NEMVE21274, NEMVE08954
OG0004361	LYTVA_20394	NEMVE02934
OG0004362	LYTVA_21740	NEMVE06585
OG0004363	LYTVA_24551	NEMVE20708
OG0004364	LYTVA_02485	NEMVE22420, NEMVE15837
OG0004365	LYTVA_05834	NEMVE13126
OG0004366	LYTVA_06643, LYTVA_27515	NEMVE01469
OG0004367	LYTVA_09396	NEMVE25724, NEMVE16633, NEMVE21869
OG0004368	LYTVA_06379	NEMVE24990
OG0004369	LYTVA_09883	NEMVE10451
OG0004370	LYTVA_30229	NEMVE13399, NEMVE21469
OG0004373	LYTVA_12488	NEMVE14057, NEMVE19923
OG0004374	LYTVA_22107	NEMVE23199, NEMVE20953
OG0004375	LYTVA_14843	NEMVE20939, NEMVE22727
OG0004377	LYTVA_23335	NEMVE23502
OG0004378	LYTVA_15604	NEMVE08774
OG0004379	LYTVA_28643	NEMVE13525
OG0004381	LYTVA_18126	NEMVE00013, NEMVE20297
OG0004383	LYTVA_01592	NEMVE23000
OG0004384	LYTVA_01455	NEMVE10110
OG0004385	LYTVA_17871	NEMVE05533
OG0004388	LYTVA_16559	NEMVE10684
OG0004389	LYTVA_29149	NEMVE25116
OG0004390	LYTVA_24758	NEMVE18831
OG0004391	LYTVA_09306, LYTVA_24715	NEMVE25027
OG0004393	LYTVA_06799	NEMVE03424
OG0004394	LYTVA_30193, LYTVA_14506	NEMVE13031
OG0004395	LYTVA_18598, LYTVA_13240	NEMVE01603, NEMVE20434
OG0004396	LYTVA_05452	NEMVE14513
OG0004398	LYTVA_05438	NEMVE08807
OG0004399	LYTVA_18756	NEMVE06137
OG0004400	LYTVA_11350	NEMVE09297
OG0004401	LYTVA_06522	NEMVE15063
OG0004402	LYTVA_05123	NEMVE14293
OG0004404	LYTVA_29981	NEMVE14747
OG0004405	LYTVA_16143	NEMVE21826
OG0004407	LYTVA_09960	NEMVE01541
OG0004409	LYTVA_18965	NEMVE24584
OG0004413	LYTVA_15678	NEMVE00900
OG0004414	LYTVA_05497, LYTVA_28298	NEMVE23559
OG0004415	LYTVA_28761	NEMVE22453
OG0004417	LYTVA_08260	NEMVE05869
OG0004418	LYTVA_16592	NEMVE17982
OG0004419	LYTVA_10302	NEMVE11160
OG0004420	LYTVA_28762, LYTVA_28354	NEMVE10078
OG0004423	LYTVA_27161	NEMVE08914
OG0004424	LYTVA_21963	NEMVE02966
OG0004425	LYTVA_04158	NEMVE23884
OG0004428	LYTVA_07807	NEMVE20992
OG0004457	LYTVA_01205	NEMVE03055
OG0004458	LYTVA_04991	NEMVE16941
OG0004459	LYTVA_10441, LYTVA_04612	NEMVE07035
OG0004460	LYTVA_05295, LYTVA_29632	NEMVE18796
OG0004462	LYTVA_20076	NEMVE13727
OG0004463	LYTVA_14183	NEMVE14756
OG0004465	LYTVA_25687, LYTVA_12969	NEMVE21926
OG0004467	LYTVA_29939	NEMVE02056
OG0004468	LYTVA_02592, LYTVA_18913	NEMVE08237
OG0004471	LYTVA_02607	NEMVE04795
OG0004472	LYTVA_08562	NEMVE00917
OG0004473	LYTVA_23607	NEMVE18186
OG0004474	LYTVA_28353	NEMVE07662
OG0004476	LYTVA_16113	NEMVE06718
OG0004478	LYTVA_08799	NEMVE22692
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	NEMVE01055
OG0004480	LYTVA_24895	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756
OG0004481	LYTVA_30175	NEMVE25241
OG0004482	LYTVA_11188	NEMVE04942
OG0004483	LYTVA_03457	NEMVE22140
OG0004484	LYTVA_00935	NEMVE13818
OG0004486	LYTVA_17364	NEMVE14675
OG0004487	LYTVA_15851	NEMVE11590
OG0004490	LYTVA_28558	NEMVE03491
OG0004491	LYTVA_04310, LYTVA_24604	NEMVE23478
OG0004493	LYTVA_27458	NEMVE10267
OG0004494	LYTVA_00181	NEMVE01991, NEMVE12026
OG0004495	LYTVA_01540	NEMVE18943
OG0004496	LYTVA_14373	NEMVE23787
OG0004497	LYTVA_18009, LYTVA_03405	NEMVE00899
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	NEMVE10128
OG0004499	LYTVA_06920, LYTVA_10034	NEMVE21044, NEMVE07898
OG0004500	LYTVA_20358	NEMVE13883
OG0004503	LYTVA_09532, LYTVA_13945	NEMVE12347, NEMVE05528
OG0004505	LYTVA_20170	NEMVE13485
OG0004506	LYTVA_19692	NEMVE15612
OG0004507	LYTVA_06354, LYTVA_26743	NEMVE21959
OG0004508	LYTVA_25380	NEMVE13524
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	NEMVE14984
OG0004510	LYTVA_04427, LYTVA_04417	NEMVE07681
