Orthogroup	LYTVA_ok	ASTMX
OG0004228	LYTVA_17820	ASTMX11329, ASTMX10796
OG0004229	LYTVA_15870	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577
OG0004230	LYTVA_24896	ASTMX14896, ASTMX12799
OG0004231	LYTVA_21112	ASTMX16394
OG0004232	LYTVA_16476	ASTMX11638
OG0004234	LYTVA_17567	ASTMX14357
OG0004235	LYTVA_20276	ASTMX16132
OG0004236	LYTVA_29541	ASTMX00523
OG0004238	LYTVA_24752	ASTMX21024
OG0004239	LYTVA_15516, LYTVA_12963	ASTMX02083
OG0004240	LYTVA_26856	ASTMX04697
OG0004243	LYTVA_09481	ASTMX13834, ASTMX21975, ASTMX22252
OG0004244	LYTVA_01667	ASTMX14271
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	ASTMX06607
OG0004246	LYTVA_29403, LYTVA_27509	ASTMX01465
OG0004248	LYTVA_23168	ASTMX01974
OG0004249	LYTVA_11290	ASTMX07753
OG0004251	LYTVA_08695, LYTVA_17055	ASTMX16878, ASTMX16472, ASTMX16877
OG0004253	LYTVA_27876	ASTMX01468, ASTMX09366, ASTMX16197
OG0004254	LYTVA_15962	ASTMX05923
OG0004255	LYTVA_12403	ASTMX08381, ASTMX08382
OG0004257	LYTVA_15930	ASTMX17471
OG0004258	LYTVA_05034	ASTMX13308, ASTMX13309
OG0004259	LYTVA_21802	ASTMX12423, ASTMX06239
OG0004260	LYTVA_22612	ASTMX05151
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	ASTMX12557
OG0004262	LYTVA_18711	ASTMX12887
OG0004264	LYTVA_24355	ASTMX07633, ASTMX13474
OG0004265	LYTVA_15750, LYTVA_15746	ASTMX03857
OG0004267	LYTVA_21270	ASTMX10302, ASTMX00358, ASTMX19543
OG0004269	LYTVA_07560, LYTVA_28413	ASTMX11915
OG0004270	LYTVA_25924	ASTMX14211, ASTMX09178
OG0004271	LYTVA_28380	ASTMX06423, ASTMX03084, ASTMX00636
OG0004272	LYTVA_26397	ASTMX08634
OG0004273	LYTVA_03846	ASTMX10116
OG0004274	LYTVA_00343	ASTMX09215, ASTMX10132
OG0004275	LYTVA_25889	ASTMX03090, ASTMX00632, ASTMX15947
OG0004276	LYTVA_00887	ASTMX06737
OG0004277	LYTVA_14258, LYTVA_28062	ASTMX08250, ASTMX16959
OG0004278	LYTVA_21762, LYTVA_19997	ASTMX13360
OG0004279	LYTVA_03505, LYTVA_11401	ASTMX03344
OG0004280	LYTVA_29508	ASTMX07382
OG0004281	LYTVA_06895	ASTMX06190
OG0004282	LYTVA_16737	ASTMX04297
OG0004283	LYTVA_10414	ASTMX04659
OG0004284	LYTVA_21849, LYTVA_03684	ASTMX11089
OG0004285	LYTVA_14336	ASTMX03659
OG0004286	LYTVA_23813	ASTMX17685
OG0004288	LYTVA_10116	ASTMX03391
OG0004289	LYTVA_15304, LYTVA_08621	ASTMX08075
OG0004290	LYTVA_08795	ASTMX20359, ASTMX20360, ASTMX17091
OG0004291	LYTVA_26380	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	LYTVA_29633	ASTMX18740
OG0004295	LYTVA_10836	ASTMX02439
OG0004296	LYTVA_05826	ASTMX06961, ASTMX13092
OG0004297	LYTVA_26470, LYTVA_14136	ASTMX19299
OG0004298	LYTVA_21985	ASTMX04342
OG0004299	LYTVA_10418, LYTVA_24447	ASTMX04118
OG0004301	LYTVA_17218	ASTMX16609
OG0004302	LYTVA_27877	ASTMX17501
OG0004303	LYTVA_05571	ASTMX11689, ASTMX11690, ASTMX15672
OG0004304	LYTVA_08021	ASTMX03416
OG0004305	LYTVA_07884	ASTMX02864
OG0004306	LYTVA_04812	ASTMX13917
OG0004307	LYTVA_23176	ASTMX19099
OG0004308	LYTVA_27577, LYTVA_15253	ASTMX01163
OG0004310	LYTVA_21824	ASTMX19710, ASTMX07904
OG0004311	LYTVA_29214, LYTVA_29213	ASTMX18182, ASTMX07914
OG0004312	LYTVA_13567, LYTVA_05872	ASTMX16215
OG0004314	LYTVA_09224	ASTMX03789, ASTMX11206
OG0004315	LYTVA_14423	ASTMX13389
OG0004316	LYTVA_04481	ASTMX20788, ASTMX18209, ASTMX18207
OG0004317	LYTVA_23919	ASTMX05945, ASTMX13809
OG0004318	LYTVA_13097	ASTMX17337, ASTMX20303
OG0004319	LYTVA_09566	ASTMX06281, ASTMX16593, ASTMX10266
OG0004320	LYTVA_02018	ASTMX00043
OG0004321	LYTVA_13173	ASTMX02789, ASTMX21639
OG0004322	LYTVA_23319	ASTMX04317
OG0004323	LYTVA_25817	ASTMX20836
OG0004324	LYTVA_01961	ASTMX10764
OG0004325	LYTVA_15912	ASTMX12840
OG0004327	LYTVA_13718	ASTMX22398
OG0004328	LYTVA_05322	ASTMX00686
OG0004329	LYTVA_10469	ASTMX15933
OG0004331	LYTVA_21103	ASTMX20731
OG0004332	LYTVA_13221	ASTMX10855
OG0004333	LYTVA_21119	ASTMX16807
OG0004334	LYTVA_23900	ASTMX17061
OG0004335	LYTVA_05831	ASTMX17573
OG0004335	LYTVA_03828	ASTMX08270
OG0004336	LYTVA_10552	ASTMX14701, ASTMX17440
OG0004338	LYTVA_14064	ASTMX09185
OG0004341	LYTVA_13644	ASTMX07830
OG0004342	LYTVA_03045, LYTVA_22651	ASTMX19207
OG0004343	LYTVA_10492	ASTMX09486
OG0004345	LYTVA_15243	ASTMX10369
OG0004346	LYTVA_24745, LYTVA_19377, LYTVA_10129	ASTMX02371
OG0004348	LYTVA_06128	ASTMX00135
OG0004349	LYTVA_06151	ASTMX20719
OG0004350	LYTVA_13333	ASTMX08185
OG0004353	LYTVA_00606, LYTVA_13736	ASTMX06880
OG0004354	LYTVA_02005	ASTMX15197
OG0004355	LYTVA_19137	ASTMX00798, ASTMX18678
OG0004356	LYTVA_23236	ASTMX04362
OG0004357	LYTVA_09241	ASTMX02500, ASTMX15653
OG0004358	LYTVA_17523	ASTMX19968
OG0004359	LYTVA_02266	ASTMX18605
OG0004360	LYTVA_09179, LYTVA_28719	ASTMX15044
OG0004362	LYTVA_21740	ASTMX10177, ASTMX19677
OG0004364	LYTVA_02485	ASTMX04367
OG0004365	LYTVA_05834	ASTMX00459
OG0004366	LYTVA_06643, LYTVA_27515	ASTMX02586
OG0004367	LYTVA_09396	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799
OG0004368	LYTVA_06379	ASTMX03854, ASTMX18280
OG0004369	LYTVA_09883	ASTMX18368
OG0004370	LYTVA_30229	ASTMX20634
OG0004372	LYTVA_04302	ASTMX00507
OG0004373	LYTVA_12488	ASTMX00508
OG0004374	LYTVA_22107	ASTMX04921
OG0004375	LYTVA_14843	ASTMX02200
OG0004377	LYTVA_23335	ASTMX14026
OG0004378	LYTVA_15604	ASTMX04399
OG0004379	LYTVA_28643	ASTMX10194, ASTMX14385
OG0004381	LYTVA_18126	ASTMX13785
OG0004382	LYTVA_18561	ASTMX12397
OG0004383	LYTVA_01592	ASTMX10971, ASTMX10972
OG0004384	LYTVA_01455	ASTMX14073
OG0004385	LYTVA_17871	ASTMX14351, ASTMX03407
OG0004389	LYTVA_29149	ASTMX05471
OG0004390	LYTVA_24758	ASTMX10036
OG0004391	LYTVA_09306, LYTVA_24715	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079
OG0004393	LYTVA_06799	ASTMX18102, ASTMX07015
OG0004395	LYTVA_18598, LYTVA_13240	ASTMX08548
OG0004396	LYTVA_05452	ASTMX09245
OG0004397	LYTVA_23126	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412
OG0004398	LYTVA_05438	ASTMX08130
OG0004399	LYTVA_18756	ASTMX16848, ASTMX19068, ASTMX16232
OG0004400	LYTVA_11350	ASTMX02836, ASTMX08919
OG0004401	LYTVA_06522	ASTMX07375
OG0004402	LYTVA_05123	ASTMX01626
OG0004404	LYTVA_29981	ASTMX12554
OG0004405	LYTVA_16143	ASTMX08573
OG0004407	LYTVA_09960	ASTMX01356
OG0004409	LYTVA_18965	ASTMX10780, ASTMX00631, ASTMX03091
OG0004413	LYTVA_15678	ASTMX00930
OG0004414	LYTVA_05497, LYTVA_28298	ASTMX12793, ASTMX14372
OG0004415	LYTVA_28761	ASTMX12000
OG0004417	LYTVA_08260	ASTMX06465
OG0004419	LYTVA_10302	ASTMX05029
OG0004420	LYTVA_28762, LYTVA_28354	ASTMX05678, ASTMX16477
OG0004421	LYTVA_21010	ASTMX00927
OG0004422	LYTVA_03079	ASTMX12408, ASTMX12072
OG0004423	LYTVA_27161	ASTMX00839
OG0004424	LYTVA_21963	ASTMX00973
OG0004425	LYTVA_04158	ASTMX05733, ASTMX18057
OG0004428	LYTVA_07807	ASTMX08433
OG0004459	LYTVA_10441, LYTVA_04612	ASTMX01523
OG0004460	LYTVA_05295, LYTVA_29632	ASTMX05378
OG0004461	LYTVA_30117	ASTMX02008, ASTMX09253
OG0004462	LYTVA_20076	ASTMX09565
OG0004463	LYTVA_14183	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	LYTVA_25687, LYTVA_12969	ASTMX07511
OG0004467	LYTVA_29939	ASTMX18837, ASTMX09624
OG0004468	LYTVA_02592, LYTVA_18913	ASTMX10959, ASTMX17591
OG0004471	LYTVA_02607	ASTMX21908, ASTMX05397
OG0004472	LYTVA_08562	ASTMX10876
OG0004474	LYTVA_28353	ASTMX02122
OG0004476	LYTVA_16113	ASTMX05902, ASTMX20801
OG0004477	LYTVA_00888	ASTMX06949, ASTMX13088, ASTMX13238
OG0004478	LYTVA_08799	ASTMX10885
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	ASTMX09838
OG0004480	LYTVA_24895	ASTMX07539
OG0004481	LYTVA_30175	ASTMX20550
OG0004482	LYTVA_11188	ASTMX08694
OG0004483	LYTVA_03457	ASTMX22728, ASTMX00569
OG0004484	LYTVA_00935	ASTMX19181
OG0004485	LYTVA_17989, LYTVA_18629	ASTMX11288
OG0004486	LYTVA_17364	ASTMX13480, ASTMX20967
OG0004487	LYTVA_15851	ASTMX12470
OG0004490	LYTVA_28558	ASTMX07362
OG0004491	LYTVA_04310, LYTVA_24604	ASTMX03568
OG0004493	LYTVA_27458	ASTMX05775, ASTMX16816, ASTMX16815
OG0004494	LYTVA_00181	ASTMX11684
OG0004495	LYTVA_01540	ASTMX16876
OG0004496	LYTVA_14373	ASTMX06198
OG0004497	LYTVA_18009	ASTMX10903
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	ASTMX21957
OG0004499	LYTVA_06920, LYTVA_10034	ASTMX03883, ASTMX01344
OG0004500	LYTVA_20358	ASTMX01231
OG0004503	LYTVA_09532, LYTVA_13945	ASTMX18826, ASTMX17305
OG0004505	LYTVA_20170	ASTMX00647
OG0004507	LYTVA_06354, LYTVA_26743	ASTMX19380
OG0004508	LYTVA_25380	ASTMX13481
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	ASTMX06478, ASTMX08851
OG0004510	LYTVA_04427, LYTVA_04417	ASTMX00014
OG0004512	LYTVA_20700	ASTMX09673
OG0004513	LYTVA_19138	ASTMX09616
OG0004514	LYTVA_16044	ASTMX09457
OG0004515	LYTVA_17033	ASTMX18895
OG0004516	LYTVA_27324, LYTVA_16585	ASTMX09891
OG0004518	LYTVA_14613, LYTVA_02025	ASTMX11208, ASTMX19137
OG0004519	LYTVA_25742	ASTMX15946
OG0004520	LYTVA_16032	ASTMX09208
OG0004523	LYTVA_02111	ASTMX10128
OG0004524	LYTVA_04551	ASTMX15489, ASTMX17350
OG0004527	LYTVA_09964	ASTMX05479
OG0004528	LYTVA_28246	ASTMX13297
OG0004529	LYTVA_01959	ASTMX20454
OG0004530	LYTVA_11116, LYTVA_17848	ASTMX01177, ASTMX13312, ASTMX00016
OG0004531	LYTVA_04792, LYTVA_04794	ASTMX11848
OG0004532	LYTVA_16802	ASTMX23033
OG0004533	LYTVA_29598	ASTMX05692
OG0004534	LYTVA_21294	ASTMX13982
OG0004535	LYTVA_01326	ASTMX18252
OG0004536	LYTVA_11025, LYTVA_21189	ASTMX08681
OG0004537	LYTVA_02634	ASTMX12398
OG0004538	LYTVA_26379	ASTMX16549
OG0004539	LYTVA_28625	ASTMX01573, ASTMX04849
OG0004540	LYTVA_07396	ASTMX16758
OG0004542	LYTVA_17843	ASTMX01416
OG0004543	LYTVA_13629, LYTVA_27820	ASTMX02878
OG0004544	LYTVA_24449	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	LYTVA_25949, LYTVA_02321	ASTMX18331
OG0004546	LYTVA_26469	ASTMX19300
OG0004547	LYTVA_11437, LYTVA_22912	ASTMX02173, ASTMX00774
OG0004549	LYTVA_16594	ASTMX00362
OG0004550	LYTVA_18000	ASTMX10857
OG0004551	LYTVA_08055	ASTMX09705
OG0004552	LYTVA_27213	ASTMX05664
OG0004554	LYTVA_17490	ASTMX17537
OG0004555	LYTVA_03872	ASTMX12344, ASTMX13870
OG0004556	LYTVA_12685	ASTMX09133
OG0004557	LYTVA_02192	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432
OG0004558	LYTVA_11113	ASTMX08361
OG0004560	LYTVA_05880	ASTMX08772, ASTMX03130
OG0004561	LYTVA_17889	ASTMX11153
OG0004563	LYTVA_23594, LYTVA_13340	ASTMX06425
OG0004564	LYTVA_29664	ASTMX04605, ASTMX17708
OG0004565	LYTVA_02489	ASTMX11337
OG0004566	LYTVA_11051	ASTMX01230, ASTMX09116
OG0004567	LYTVA_18454	ASTMX13427, ASTMX01332
OG0004567	LYTVA_08904	ASTMX22907
OG0004569	LYTVA_09982	ASTMX13197
OG0004570	LYTVA_13935	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	LYTVA_14576	ASTMX20916
OG0004573	LYTVA_17192	ASTMX21393
OG0004574	LYTVA_20772	ASTMX17761
OG0004576	LYTVA_19417	ASTMX09317, ASTMX19947
OG0004577	LYTVA_11608	ASTMX01646
OG0004579	LYTVA_18859	ASTMX02009, ASTMX00406, ASTMX00405
OG0004580	LYTVA_15191	ASTMX02111
OG0004581	LYTVA_28885	ASTMX17856
OG0004582	LYTVA_19263	ASTMX10566
OG0004583	LYTVA_15816	ASTMX11040
OG0004584	LYTVA_28504	ASTMX11429
OG0004585	LYTVA_04116	ASTMX12629
OG0004589	LYTVA_09509	ASTMX17072, ASTMX18516
OG0004590	LYTVA_05932	ASTMX12148
OG0004593	LYTVA_10440	ASTMX10160
OG0004596	LYTVA_23208	ASTMX21772, ASTMX23076, ASTMX21770
OG0004597	LYTVA_05808	ASTMX08509
OG0004600	LYTVA_05795	ASTMX03299
OG0004601	LYTVA_30200	ASTMX10374
OG0004602	LYTVA_07552, LYTVA_23290	ASTMX16402
OG0004603	LYTVA_15394	ASTMX03617
OG0004605	LYTVA_22511	ASTMX21168
OG0004607	LYTVA_06730	ASTMX11971, ASTMX13056
OG0004608	LYTVA_13193, LYTVA_15038	ASTMX01257
OG0004609	LYTVA_25027	ASTMX09349
OG0004610	LYTVA_15593	ASTMX00616, ASTMX01729
OG0004611	LYTVA_03557	ASTMX12112
OG0004612	LYTVA_14652	ASTMX00891
OG0004613	LYTVA_16660	ASTMX21763
OG0004614	LYTVA_20720, LYTVA_20719	ASTMX04701
OG0004615	LYTVA_21893	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	LYTVA_00918	ASTMX05420
OG0004617	LYTVA_25577	ASTMX09210, ASTMX02171, ASTMX02007
OG0004619	LYTVA_04247	ASTMX10202
OG0004620	LYTVA_24433	ASTMX22806
OG0004621	LYTVA_28481	ASTMX15948, ASTMX10781
OG0004622	LYTVA_09479	ASTMX12255
OG0004625	LYTVA_23609	ASTMX17472
OG0004626	LYTVA_13913, LYTVA_09916	ASTMX07085, ASTMX00423
OG0004627	LYTVA_28887	ASTMX06167
OG0004628	LYTVA_10287	ASTMX07376, ASTMX00478
OG0004629	LYTVA_12574	ASTMX09732
OG0004630	LYTVA_20130	ASTMX12900
OG0004631	LYTVA_01130	ASTMX20661
OG0004632	LYTVA_23166	ASTMX05459
OG0004633	LYTVA_19530	ASTMX10340
OG0004634	LYTVA_18328, LYTVA_15495	ASTMX21447, ASTMX03049
OG0004635	LYTVA_00293, LYTVA_15165	ASTMX21359
OG0004637	LYTVA_29249	ASTMX13850
OG0004638	LYTVA_13228, LYTVA_06142	ASTMX10394
OG0004639	LYTVA_06644, LYTVA_25887	ASTMX09755
OG0004641	LYTVA_14378	ASTMX09734, ASTMX21642
OG0004644	LYTVA_08153	ASTMX03881, ASTMX08159
OG0004646	LYTVA_07777	ASTMX09023, ASTMX02418
OG0004647	LYTVA_07140	ASTMX03332
OG0004648	LYTVA_03524	ASTMX04919
OG0004649	LYTVA_10236	ASTMX14367
OG0004651	LYTVA_06969, LYTVA_00062	ASTMX10743
OG0004652	LYTVA_27671	ASTMX08809
OG0004654	LYTVA_21675	ASTMX14086
OG0004655	LYTVA_08466	ASTMX07374
OG0004656	LYTVA_18760	ASTMX23052, ASTMX08149
OG0004657	LYTVA_18672	ASTMX04352, ASTMX11354
OG0004658	LYTVA_20135	ASTMX08137
OG0004659	LYTVA_02279	ASTMX05376
OG0004660	LYTVA_12983	ASTMX01193
OG0004662	LYTVA_29731, LYTVA_02690	ASTMX16585, ASTMX09495
OG0004664	LYTVA_20638	ASTMX02245
OG0004666	LYTVA_05075	ASTMX12986, ASTMX19150
OG0004667	LYTVA_12412, LYTVA_25621	ASTMX11898
OG0004668	LYTVA_20199	ASTMX04572
OG0004671	LYTVA_21221	ASTMX09351
OG0004672	LYTVA_09235	ASTMX13847
OG0004673	LYTVA_13727	ASTMX22640, ASTMX13608
OG0004674	LYTVA_04839, LYTVA_28228	ASTMX13549
OG0004675	LYTVA_29989, LYTVA_25113	ASTMX22086
OG0004676	LYTVA_25246	ASTMX09682
OG0004677	LYTVA_30124	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	LYTVA_19924	ASTMX10360
OG0004679	LYTVA_16027, LYTVA_27884	ASTMX03517
OG0004680	LYTVA_05693	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	ASTMX20970
OG0004682	LYTVA_24734	ASTMX13860
OG0004683	LYTVA_20336	ASTMX17384
OG0004684	LYTVA_23257	ASTMX15106
OG0004685	LYTVA_06896	ASTMX05980, ASTMX05981, ASTMX21111
OG0004686	LYTVA_01778	ASTMX09600
OG0004687	LYTVA_17898	ASTMX17747
OG0004688	LYTVA_12281	ASTMX00758
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	ASTMX17256
OG0004690	LYTVA_02921	ASTMX15817, ASTMX19767
OG0004692	LYTVA_28535	ASTMX19513
OG0004694	LYTVA_09383	ASTMX10468
OG0004696	LYTVA_04202, LYTVA_07127	ASTMX08445
OG0004698	LYTVA_15421	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	LYTVA_11171	ASTMX03526
OG0004700	LYTVA_06651	ASTMX01878
OG0004702	LYTVA_26536	ASTMX16136
OG0004703	LYTVA_20677	ASTMX16339
OG0004704	LYTVA_11241	ASTMX12786
OG0004705	LYTVA_23090, LYTVA_23089	ASTMX22312, ASTMX02243
OG0004706	LYTVA_16157	ASTMX01902, ASTMX01440
OG0004707	LYTVA_28560	ASTMX04666
OG0004708	LYTVA_09002	ASTMX03531
OG0004711	LYTVA_14580, LYTVA_27491	ASTMX01167
OG0004728	LYTVA_11232, LYTVA_03716	ASTMX16601
OG0004729	LYTVA_05436	ASTMX22392
OG0004730	LYTVA_14092	ASTMX09664, ASTMX06236
OG0004731	LYTVA_08845, LYTVA_24480	ASTMX04323
OG0004732	LYTVA_12636	ASTMX17824
OG0004733	LYTVA_08122	ASTMX03336
OG0004738	LYTVA_08474	ASTMX15009
OG0004739	LYTVA_00536	ASTMX01533
OG0004740	LYTVA_03548	ASTMX01383
OG0004743	LYTVA_29733	ASTMX22641
OG0004743	LYTVA_09642, LYTVA_20623	ASTMX21462
OG0004744	LYTVA_21730	ASTMX11067
OG0004746	LYTVA_25321	ASTMX19247, ASTMX19316
OG0004747	LYTVA_23129	ASTMX11118
OG0004748	LYTVA_15315	ASTMX17862
OG0004749	LYTVA_25597, LYTVA_15360	ASTMX05672, ASTMX11474
OG0004751	LYTVA_12049	ASTMX10471
OG0004752	LYTVA_02105	ASTMX05758
OG0004753	LYTVA_19840	ASTMX14662
OG0004754	LYTVA_17996	ASTMX09699
OG0004755	LYTVA_25664	ASTMX00144
OG0004756	LYTVA_19213	ASTMX00750
OG0004757	LYTVA_01188	ASTMX09497
OG0004758	LYTVA_27035	ASTMX02568
OG0004759	LYTVA_27240	ASTMX04596
OG0004760	LYTVA_10449	ASTMX06740
OG0004761	LYTVA_07368	ASTMX19381
OG0004763	LYTVA_05745	ASTMX00187
OG0004764	LYTVA_01192, LYTVA_02309	ASTMX11545
OG0004765	LYTVA_14721	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	LYTVA_11836	ASTMX20851
OG0004767	LYTVA_09965	ASTMX14323
OG0004768	LYTVA_09373	ASTMX18499, ASTMX04088
OG0004769	LYTVA_25262	ASTMX03147
OG0004774	LYTVA_09584, LYTVA_01531	ASTMX13494
OG0004775	LYTVA_06984, LYTVA_15631	ASTMX12051, ASTMX15019
OG0004776	LYTVA_13845	ASTMX21113
OG0004777	LYTVA_07631	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004781	LYTVA_04863	ASTMX04349
OG0004783	LYTVA_09926, LYTVA_22075	ASTMX11630
OG0004784	LYTVA_22879, LYTVA_05845	ASTMX04221
OG0004785	LYTVA_15886, LYTVA_26181	ASTMX00088
OG0004787	LYTVA_29060	ASTMX17803
OG0004788	LYTVA_27530	ASTMX15199, ASTMX15200
OG0004789	LYTVA_25879	ASTMX09617
OG0004790	LYTVA_30172	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	LYTVA_25093	ASTMX16872
OG0004792	LYTVA_29937	ASTMX05051, ASTMX07317
OG0004793	LYTVA_06904	ASTMX22702, ASTMX02707
OG0004794	LYTVA_22570	ASTMX01326
OG0004795	LYTVA_22825, LYTVA_00644	ASTMX05970
OG0004796	LYTVA_28565, LYTVA_28567, LYTVA_28568	ASTMX16857
OG0004797	LYTVA_04693, LYTVA_15847	ASTMX01374
OG0004799	LYTVA_18181	ASTMX16308, ASTMX08989
OG0004800	LYTVA_08284	ASTMX08645
OG0004801	LYTVA_01588	ASTMX13146
OG0004802	LYTVA_17360	ASTMX19393
OG0004803	LYTVA_30221	ASTMX12168
OG0004804	LYTVA_18832	ASTMX17432
OG0004805	LYTVA_07641	ASTMX17184
OG0004806	LYTVA_00279	ASTMX04856, ASTMX21670
OG0004807	LYTVA_10333	ASTMX06357
OG0004808	LYTVA_29396	ASTMX12766
OG0004809	LYTVA_02808	ASTMX18143
OG0004810	LYTVA_17499	ASTMX07139
OG0004811	LYTVA_15091	ASTMX01063
OG0004812	LYTVA_09278	ASTMX00611
OG0004813	LYTVA_10962	ASTMX04313, ASTMX15768
OG0004814	LYTVA_12805	ASTMX17584
OG0004815	LYTVA_09769	ASTMX08935
OG0004816	LYTVA_26235	ASTMX16126
OG0004817	LYTVA_05490	ASTMX12043, ASTMX12042
OG0004818	LYTVA_07214	ASTMX06191, ASTMX11287
OG0004820	LYTVA_28665	ASTMX09906
OG0004821	LYTVA_12609	ASTMX10868
OG0004822	LYTVA_26300	ASTMX00033
OG0004823	LYTVA_10717	ASTMX01742
OG0004824	LYTVA_25783, LYTVA_24389	ASTMX05560
OG0004825	LYTVA_26468	ASTMX02968
OG0004826	LYTVA_05311	ASTMX14076
OG0004828	LYTVA_00844, LYTVA_03563	ASTMX12673, ASTMX13965
OG0004829	LYTVA_16397	ASTMX10275
OG0004831	LYTVA_11985	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	LYTVA_17819	ASTMX09813
OG0004833	LYTVA_24781	ASTMX21278
OG0004834	LYTVA_00863	ASTMX06080
OG0004838	LYTVA_13698	ASTMX04291
OG0004839	LYTVA_18652	ASTMX11420
OG0004840	LYTVA_08791, LYTVA_13386	ASTMX14200
OG0004841	LYTVA_07534	ASTMX18590
OG0004842	LYTVA_20536	ASTMX13856
OG0004843	LYTVA_03951	ASTMX19279
OG0004844	LYTVA_20432	ASTMX16456
OG0004845	LYTVA_24918	ASTMX22763
OG0004846	LYTVA_08132	ASTMX21774
OG0004847	LYTVA_26897	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042
OG0004849	LYTVA_06399	ASTMX19610
OG0004850	LYTVA_00007	ASTMX16474
OG0004851	LYTVA_06855	ASTMX22196, ASTMX05198
OG0004852	LYTVA_12192	ASTMX16773
OG0004853	LYTVA_13585	ASTMX16777
OG0004855	LYTVA_15181	ASTMX15354
OG0004856	LYTVA_02436	ASTMX03921
OG0004858	LYTVA_12887	ASTMX07798
OG0004860	LYTVA_12083	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	LYTVA_04536	ASTMX11133, ASTMX01367
OG0004862	LYTVA_20382	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	LYTVA_24197	ASTMX10195
OG0004864	LYTVA_18864	ASTMX02024
OG0004865	LYTVA_13322	ASTMX03002, ASTMX02329
OG0004866	LYTVA_29240	ASTMX04662, ASTMX01152
OG0004867	LYTVA_05544	ASTMX01285
OG0004868	LYTVA_09290	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	LYTVA_27758, LYTVA_11162	ASTMX01051
OG0004870	LYTVA_22280	ASTMX11611
OG0004871	LYTVA_19627	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	LYTVA_11223	ASTMX08923, ASTMX06250
OG0004874	LYTVA_25312	ASTMX20507
OG0004875	LYTVA_04305	ASTMX18068
OG0004877	LYTVA_01744	ASTMX08611
OG0004880	LYTVA_30106	ASTMX15783
OG0004881	LYTVA_12397	ASTMX15117
OG0004882	LYTVA_17242	ASTMX07207
OG0004883	LYTVA_03485	ASTMX07829, ASTMX04973
OG0004884	LYTVA_05315	ASTMX01376
OG0004886	LYTVA_28084, LYTVA_28081	ASTMX08550
OG0004887	LYTVA_16765, LYTVA_23110	ASTMX00826
OG0004888	LYTVA_06746	ASTMX06674, ASTMX22708, ASTMX10734
OG0004889	LYTVA_14001	ASTMX06905
OG0004890	LYTVA_23329	ASTMX22189, ASTMX02336
OG0004891	LYTVA_17574, LYTVA_21695	ASTMX18356, ASTMX07492
OG0004892	LYTVA_02152	ASTMX02468, ASTMX14455
OG0004893	LYTVA_22575	ASTMX00909
OG0004894	LYTVA_26151	ASTMX05509, ASTMX03891
OG0004896	LYTVA_14134	ASTMX11207
OG0004897	LYTVA_04150	ASTMX12184
OG0004898	LYTVA_27619	ASTMX22116
OG0004899	LYTVA_28880	ASTMX14002
OG0004900	LYTVA_26142	ASTMX07332
OG0004901	LYTVA_26297	ASTMX16988, ASTMX15706
OG0004902	LYTVA_05303	ASTMX11594
OG0004903	LYTVA_08798	ASTMX06135
OG0004904	LYTVA_28186	ASTMX14848, ASTMX14847
OG0004905	LYTVA_09106	ASTMX17452, ASTMX20417
OG0004907	LYTVA_12073	ASTMX16192, ASTMX16193
OG0004910	LYTVA_29509, LYTVA_19616	ASTMX08276
OG0004911	LYTVA_04944	ASTMX01411, ASTMX14318
OG0004913	LYTVA_03275, LYTVA_09461	ASTMX20630, ASTMX05601
OG0004914	LYTVA_24514	ASTMX09637
OG0004915	LYTVA_05141	ASTMX02330, ASTMX13186
OG0004916	LYTVA_12500	ASTMX17703, ASTMX05368, ASTMX12573
