Orthogroup	LYTVA_ok	DANRE
OG0004198	LYTVA_17837	DANRE13965, DANRE09640
OG0004215	LYTVA_17521, LYTVA_20252	DANRE08211, DANRE01210
OG0004216	LYTVA_05046	DANRE31388, DANRE31392
OG0004217	LYTVA_10684	DANRE15764, DANRE15763, DANRE15762
OG0004218	LYTVA_10237	DANRE39587, DANRE39586, DANRE36804, DANRE24073
OG0004219	LYTVA_13015	DANRE35534
OG0004220	LYTVA_12987	DANRE19559, DANRE19555, DANRE19557, DANRE19546, DANRE19545
OG0004222	LYTVA_04664	DANRE10943
OG0004223	LYTVA_16944	DANRE13990
OG0004225	LYTVA_21958	DANRE01728, DANRE27204, DANRE27205
OG0004226	LYTVA_11757, LYTVA_01757	DANRE05686, DANRE17765, DANRE17766
OG0004227	LYTVA_12126	DANRE41048, DANRE41049, DANRE41047, DANRE41050
OG0004228	LYTVA_17820	DANRE11401, DANRE17731
OG0004229	LYTVA_15870	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139
OG0004230	LYTVA_24896	DANRE07988, DANRE07987, DANRE34148
OG0004231	LYTVA_21112	DANRE29877, DANRE29878
OG0004232	LYTVA_16476	DANRE06060
OG0004234	LYTVA_17567	DANRE08774, DANRE08775
OG0004235	LYTVA_20276	DANRE03089
OG0004236	LYTVA_29541	DANRE35563
OG0004238	LYTVA_24752	DANRE13675, DANRE13674, DANRE10092
OG0004239	LYTVA_15516, LYTVA_12963	DANRE41351
OG0004240	LYTVA_26856	DANRE05545, DANRE05544, DANRE07266, DANRE07267
OG0004243	LYTVA_09481	DANRE03711, DANRE03710, DANRE29826, DANRE29827
OG0004244	LYTVA_01667	DANRE01630
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	DANRE05322
OG0004246	LYTVA_29403, LYTVA_27509	DANRE03879
OG0004248	LYTVA_23168	DANRE23609
OG0004249	LYTVA_11288	DANRE19294
OG0004249	LYTVA_11290	DANRE19293
OG0004251	LYTVA_08695, LYTVA_17055	DANRE36303, DANRE26629
OG0004253	LYTVA_27876	DANRE03888, DANRE19905, DANRE07707
OG0004254	LYTVA_15962	DANRE00107, DANRE00106
OG0004255	LYTVA_12403	DANRE02663
OG0004257	LYTVA_15930	DANRE19570, DANRE19569, DANRE19572
OG0004258	LYTVA_05034	DANRE16049, DANRE16050
OG0004259	LYTVA_21802	DANRE37622, DANRE12712
OG0004260	LYTVA_22612	DANRE25975, DANRE25976
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	DANRE13599, DANRE13600
OG0004262	LYTVA_18711	DANRE18725, DANRE18724
OG0004264	LYTVA_24355	DANRE05218, DANRE39594
OG0004265	LYTVA_15750, LYTVA_15746	DANRE18237
OG0004267	LYTVA_21270	DANRE30593, DANRE25757, DANRE13443
OG0004269	LYTVA_07560, LYTVA_28413	DANRE16641, DANRE16642
OG0004270	LYTVA_25924	DANRE13963, DANRE09634
OG0004271	LYTVA_28380	DANRE31170, DANRE31169, DANRE24936
OG0004272	LYTVA_26397	DANRE01493, DANRE34772, DANRE34771
OG0004273	LYTVA_03846	DANRE09358, DANRE09357
OG0004274	LYTVA_00343	DANRE13346, DANRE13345, DANRE13342, DANRE09425
OG0004275	LYTVA_25889	DANRE31178, DANRE24956, DANRE36764
OG0004276	LYTVA_00887, LYTVA_20924, LYTVA_25606	DANRE09737
OG0004277	LYTVA_14258, LYTVA_28062	DANRE16329, DANRE16330, DANRE38084
OG0004278	LYTVA_21762, LYTVA_19997	DANRE00447, DANRE00446, DANRE00445
OG0004279	LYTVA_03505, LYTVA_11401	DANRE34813
OG0004280	LYTVA_29508	DANRE29566
OG0004282	LYTVA_16737	DANRE15036
OG0004283	LYTVA_10414	DANRE06175
OG0004284	LYTVA_21849, LYTVA_03684	DANRE17856, DANRE17855, DANRE17854
OG0004285	LYTVA_14336	DANRE43135, DANRE07213
OG0004286	LYTVA_23813	DANRE13281, DANRE13282, DANRE13280
OG0004288	LYTVA_10116	DANRE19335
OG0004289	LYTVA_15304, LYTVA_08621	DANRE17569
OG0004290	LYTVA_08795	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315
OG0004291	LYTVA_26380	DANRE05724, DANRE05722, DANRE05723
OG0004292	LYTVA_29633	DANRE15377
OG0004295	LYTVA_10836	DANRE21758, DANRE21759
OG0004296	LYTVA_05826	DANRE34538, DANRE00368
OG0004297	LYTVA_26470, LYTVA_14136	DANRE14286
OG0004298	LYTVA_21985	DANRE08935
OG0004299	LYTVA_10418, LYTVA_24447	DANRE15522, DANRE15521, DANRE20529
OG0004301	LYTVA_17218	DANRE06468
OG0004302	LYTVA_27877	DANRE03425, DANRE03424
OG0004303	LYTVA_05571	DANRE07545, DANRE28080, DANRE07544
OG0004304	LYTVA_08021	DANRE19474, DANRE19473
OG0004305	LYTVA_04211	DANRE21612, DANRE21613
OG0004306	LYTVA_04812	DANRE10245, DANRE10244, DANRE10246
OG0004307	LYTVA_23176	DANRE30227, DANRE30226
OG0004308	LYTVA_27577, LYTVA_15253	DANRE06355
OG0004309	LYTVA_20861	DANRE03912, DANRE03913
OG0004310	LYTVA_21824	DANRE21587
OG0004311	LYTVA_29214, LYTVA_29213	DANRE28357, DANRE21566
OG0004312	LYTVA_13567, LYTVA_05872	DANRE24921
OG0004313	LYTVA_04902	DANRE33992
OG0004314	LYTVA_09224	DANRE18288, DANRE34249
OG0004315	LYTVA_14423	DANRE43202
OG0004316	LYTVA_04481	DANRE23666, DANRE23667, DANRE36322, DANRE36321
OG0004317	LYTVA_23919	DANRE08327
OG0004318	LYTVA_13097	DANRE04132, DANRE04133
OG0004319	LYTVA_09566	DANRE12625, DANRE12773, DANRE12772, DANRE12774
OG0004320	LYTVA_02018	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004321	LYTVA_13173	DANRE05768, DANRE05769, DANRE03282, DANRE03281
OG0004322	LYTVA_23319	DANRE15076, DANRE15074
OG0004323	LYTVA_25817	DANRE17273, DANRE17274
OG0004324	LYTVA_01961	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	LYTVA_18276	DANRE00283
OG0004325	LYTVA_15912	DANRE00284, DANRE00282
OG0004327	LYTVA_13718	DANRE08865
OG0004328	LYTVA_05322	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	LYTVA_10469	DANRE40873, DANRE40872, DANRE40874
OG0004331	LYTVA_21103	DANRE10901
OG0004332	LYTVA_13221	DANRE00957, DANRE00956, DANRE00958
OG0004333	LYTVA_21119	DANRE13743, DANRE13742
OG0004334	LYTVA_23900	DANRE39983
OG0004335	LYTVA_05831, LYTVA_03828	DANRE23624
OG0004336	LYTVA_10552	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342
OG0004338	LYTVA_14064	DANRE12236, DANRE12237
OG0004342	LYTVA_03045, LYTVA_22651	DANRE37507, DANRE37506, DANRE37508
OG0004343	LYTVA_10492	DANRE10875, DANRE10876
OG0004345	LYTVA_15243	DANRE19118
OG0004346	LYTVA_24745, LYTVA_19377, LYTVA_10129	DANRE02180, DANRE02181
OG0004348	LYTVA_06128	DANRE42472, DANRE42473
OG0004349	LYTVA_06151	DANRE11014
OG0004350	LYTVA_13333	DANRE10750, DANRE10749
OG0004353	LYTVA_00606, LYTVA_13736	DANRE09455
OG0004354	LYTVA_02005	DANRE33627, DANRE33625, DANRE33626
OG0004355	LYTVA_19137	DANRE22085, DANRE31144
OG0004356	LYTVA_23236	DANRE43267
OG0004357	LYTVA_09241	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227
OG0004358	LYTVA_17523	DANRE41274, DANRE41273
OG0004359	LYTVA_02266	DANRE02425
OG0004360	LYTVA_09179, LYTVA_28719	DANRE26365, DANRE26366
OG0004362	LYTVA_21740	DANRE29037, DANRE14255, DANRE14256
OG0004364	LYTVA_02485	DANRE11772
OG0004365	LYTVA_05834	DANRE25826
OG0004366	LYTVA_06643, LYTVA_27515	DANRE12283, DANRE12284, DANRE12285
OG0004367	LYTVA_09396	DANRE22230, DANRE22231
OG0004368	LYTVA_06379	DANRE18241, DANRE18242, DANRE43383
OG0004369	LYTVA_09883	DANRE34900, DANRE34901
OG0004370	LYTVA_30229	DANRE34877, DANRE34876
OG0004372	LYTVA_04302	DANRE35509
OG0004373	LYTVA_12488	DANRE43176
OG0004374	LYTVA_22107	DANRE20926, DANRE20927
OG0004375	LYTVA_14843	DANRE25111
OG0004377	LYTVA_23335	DANRE38821
OG0004378	LYTVA_15604	DANRE08245
OG0004379	LYTVA_28643	DANRE29006, DANRE31285, DANRE31284
OG0004381	LYTVA_18126	DANRE14548, DANRE14549, DANRE14547
OG0004382	LYTVA_18561	DANRE34314
OG0004383	LYTVA_01592	DANRE11497, DANRE11498
OG0004384	LYTVA_01455	DANRE17420, DANRE17419
OG0004385	LYTVA_17871	DANRE34112, DANRE19530
OG0004386	LYTVA_16054	DANRE40293
OG0004389	LYTVA_29149	DANRE36413, DANRE36412, DANRE36411, DANRE36414
OG0004390	LYTVA_24758	DANRE27472, DANRE27471
OG0004391	LYTVA_09306, LYTVA_24715	DANRE15795, DANRE20560, DANRE20559
OG0004393	LYTVA_06799	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039
OG0004395	LYTVA_18598, LYTVA_13240	DANRE30764
OG0004396	LYTVA_05452	DANRE20597, DANRE20596
OG0004397	LYTVA_23126	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710
OG0004398	LYTVA_05438	DANRE10835, DANRE10834
OG0004399	LYTVA_18756	DANRE02735, DANRE41307, DANRE31607
OG0004400	LYTVA_11350	DANRE21495, DANRE21496
OG0004401	LYTVA_06522	DANRE29576
OG0004402	LYTVA_05123	DANRE15900
OG0004404	LYTVA_29981	DANRE13595, DANRE13596, DANRE13597
OG0004405	LYTVA_16143	DANRE16529, DANRE16527, DANRE16530, DANRE16528
OG0004407	LYTVA_09960	DANRE12088
OG0004409	LYTVA_18965	DANRE36762, DANRE22574, DANRE31184, DANRE31185
OG0004413	LYTVA_15678	DANRE36717, DANRE36718
OG0004414	LYTVA_05497, LYTVA_28298	DANRE34140, DANRE34141, DANRE07970, DANRE07971
OG0004415	LYTVA_28761	DANRE14859, DANRE14860
OG0004417	LYTVA_08260	DANRE26688, DANRE43329, DANRE43330, DANRE43328
OG0004418	LYTVA_16592	DANRE19384, DANRE40661, DANRE40660
OG0004419	LYTVA_10302	DANRE40956, DANRE40957
OG0004420	LYTVA_28762, LYTVA_28354	DANRE41102, DANRE36289, DANRE36290
OG0004421	LYTVA_21010	DANRE36713
OG0004422	LYTVA_03079	DANRE37626, DANRE37624, DANRE37625, DANRE34749, DANRE34750
OG0004423	LYTVA_27161	DANRE14691, DANRE14690
OG0004424	LYTVA_21963	DANRE36046
OG0004425	LYTVA_04158	DANRE24598, DANRE13803
OG0004428	LYTVA_07807	DANRE37224, DANRE37201, DANRE37221
OG0004459	LYTVA_10441, LYTVA_04612	DANRE03934, DANRE03933
OG0004460	LYTVA_05295, LYTVA_29632	DANRE02370, DANRE02369, DANRE02371
OG0004461	LYTVA_30117	DANRE31591, DANRE20635
OG0004462	LYTVA_20076	DANRE15232, DANRE15233
OG0004463	LYTVA_14183	DANRE33811, DANRE33810
OG0004465	LYTVA_25687, LYTVA_12969	DANRE17974, DANRE10221
OG0004467	LYTVA_29939	DANRE33315, DANRE40705, DANRE33314
OG0004468	LYTVA_02592, LYTVA_18913	DANRE16473, DANRE16472, DANRE16471, DANRE06592
OG0004471	LYTVA_02607	DANRE42671, DANRE42672, DANRE35789
OG0004472	LYTVA_08562	DANRE31243, DANRE31244
OG0004473	LYTVA_23607	DANRE36664, DANRE36663
OG0004474	LYTVA_28353	DANRE41289, DANRE41288
OG0004476	LYTVA_16113	DANRE00041, DANRE33641, DANRE33640, DANRE33639
OG0004477	LYTVA_00888	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172
OG0004478	LYTVA_08799	DANRE12859, DANRE12857, DANRE12860, DANRE12861, DANRE12858, DANRE12856
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	DANRE14165
OG0004480	LYTVA_24895	DANRE41804
OG0004481	LYTVA_30175	DANRE39070, DANRE39069
OG0004482	LYTVA_11188	DANRE24207
OG0004483	LYTVA_03457	DANRE36016, DANRE36015, DANRE36014, DANRE36017
OG0004484	LYTVA_00935	DANRE23463, DANRE23462
OG0004485	LYTVA_17989, LYTVA_18629	DANRE13310
OG0004486	LYTVA_17364	DANRE02337, DANRE38751, DANRE38752
OG0004487	LYTVA_15851	DANRE17920, DANRE17921
OG0004490	LYTVA_28558	DANRE29605, DANRE29606
OG0004491	LYTVA_04310, LYTVA_24604	DANRE38626, DANRE38627, DANRE38628
OG0004493	LYTVA_27458	DANRE10131, DANRE13694, DANRE13695
OG0004494	LYTVA_00181	DANRE03077, DANRE03076
OG0004495	LYTVA_01540	DANRE26631, DANRE26632, DANRE26630
OG0004496	LYTVA_14373	DANRE24246, DANRE24247, DANRE24248
OG0004497	LYTVA_18009	DANRE12815, DANRE12814
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	DANRE14302, DANRE14301
OG0004499	LYTVA_06920, LYTVA_10034	DANRE18420, DANRE18418, DANRE18419, DANRE12113
OG0004500	LYTVA_20358	DANRE18484
OG0004503	LYTVA_09532, LYTVA_13945	DANRE16687
OG0004505	LYTVA_20170	DANRE42706
OG0004506	LYTVA_19692	DANRE30476
OG0004507	LYTVA_06354, LYTVA_26743	DANRE34603
OG0004508	LYTVA_25380	DANRE02336
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	DANRE26479, DANRE40204, DANRE40206, DANRE40205
OG0004510	LYTVA_04427, LYTVA_04417	DANRE42897, DANRE42895, DANRE42896, DANRE42898
OG0004512	LYTVA_20700	DANRE11592
OG0004514	LYTVA_16044	DANRE36665, DANRE36667, DANRE36666
OG0004515	LYTVA_17033	DANRE04363
OG0004516	LYTVA_27324, LYTVA_16585	DANRE08306
OG0004518	LYTVA_14613, LYTVA_02025	DANRE34247, DANRE17198
OG0004519	LYTVA_25742	DANRE36763
OG0004520	LYTVA_16032	DANRE13362, DANRE13363, DANRE13364
OG0004521	LYTVA_01392, LYTVA_02169, LYTVA_22259, LYTVA_00066	DANRE04630, DANRE04629
OG0004523	LYTVA_02111	DANRE09384
OG0004524	LYTVA_04551	DANRE29346, DANRE29347
OG0004525	LYTVA_04264, LYTVA_18553	DANRE39978
OG0004527	LYTVA_09964	DANRE36388, DANRE36387
OG0004528	LYTVA_28246	DANRE34179, DANRE34177, DANRE34178
OG0004529	LYTVA_01959	DANRE04507, DANRE04504, DANRE04505
OG0004530	LYTVA_11116, LYTVA_17848	DANRE06407, DANRE42891
OG0004531	LYTVA_04792, LYTVA_04794	DANRE02542
OG0004532	LYTVA_16802	DANRE30309
OG0004533	LYTVA_29598	DANRE41059
OG0004534	LYTVA_21294	DANRE01100, DANRE01102
OG0004535	LYTVA_01326	DANRE13321, DANRE13320
OG0004536	LYTVA_11025, LYTVA_21189	DANRE24182, DANRE24183
OG0004537	LYTVA_02634	DANRE34313, DANRE34312
OG0004538	LYTVA_26379	DANRE11867
OG0004539	LYTVA_28625	DANRE04395, DANRE11126
OG0004540	LYTVA_07396	DANRE24891, DANRE24888, DANRE24889, DANRE24890
OG0004542	LYTVA_17843	DANRE03604, DANRE03605
OG0004543	LYTVA_13629, LYTVA_27820	DANRE02020, DANRE02021, DANRE02018, DANRE02019
OG0004544	LYTVA_24449	DANRE22391, DANRE36746, DANRE40962
OG0004545	LYTVA_25949, LYTVA_02321	DANRE33970
OG0004546	LYTVA_26469	DANRE14283, DANRE14282, DANRE14284
OG0004547	LYTVA_11437, LYTVA_22912	DANRE25138, DANRE02890
OG0004549	LYTVA_16594	DANRE25748
OG0004549	LYTVA_00310	DANRE25749, DANRE25750
OG0004550	LYTVA_18000	DANRE31317, DANRE31316
OG0004551	LYTVA_08055	DANRE24748, DANRE24749
OG0004552	LYTVA_27213	DANRE33884, DANRE38203
OG0004554	LYTVA_17490	DANRE18104
OG0004555	LYTVA_03872	DANRE24036, DANRE24037, DANRE27384
OG0004556	LYTVA_12685	DANRE09228, DANRE09229
OG0004557	LYTVA_02192	DANRE22267, DANRE13618, DANRE42725, DANRE09513, DANRE09512
OG0004558	LYTVA_11113	DANRE02700, DANRE02701, DANRE02699, DANRE02702
OG0004560	LYTVA_05880	DANRE36276, DANRE36275, DANRE26954, DANRE26955
OG0004561	LYTVA_17889	DANRE22191
OG0004563	LYTVA_23594, LYTVA_13340	DANRE22724
OG0004564	LYTVA_29664	DANRE05628, DANRE04805
OG0004565	LYTVA_02489	DANRE11419, DANRE11417, DANRE11418
OG0004566	LYTVA_11051	DANRE18485, DANRE24680, DANRE24679
OG0004567	LYTVA_18454	DANRE18156
OG0004569	LYTVA_09982	DANRE33534, DANRE33535, DANRE33533, DANRE33532
OG0004570	LYTVA_13935	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064
OG0004571	LYTVA_14576	DANRE23882, DANRE23883
OG0004573	LYTVA_17192	DANRE00757
OG0004574	LYTVA_20772	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704
OG0004576	LYTVA_19417	DANRE20079, DANRE04307, DANRE04308
OG0004577	LYTVA_11608	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193
OG0004579	LYTVA_18859	DANRE25034, DANRE31590
OG0004580	LYTVA_15191	DANRE41260, DANRE41261
OG0004581	LYTVA_28885	DANRE34427
OG0004582	LYTVA_19263	DANRE00200, DANRE00203
OG0004583	LYTVA_15816	DANRE23267
OG0004584	LYTVA_28504	DANRE09063
OG0004585	LYTVA_04116	DANRE23964, DANRE23965
OG0004589	LYTVA_09509	DANRE29154, DANRE29153, DANRE08410, DANRE08409
OG0004590	LYTVA_05932	DANRE01038
OG0004592	LYTVA_02889	DANRE15605, DANRE15604
OG0004593	LYTVA_10440	DANRE07356, DANRE07355, DANRE07354, DANRE07353
OG0004593	LYTVA_06299	DANRE07357
OG0004594	LYTVA_06664	DANRE25090
OG0004597	LYTVA_05808	DANRE11746
OG0004600	LYTVA_05795	DANRE35116, DANRE35117
OG0004601	LYTVA_30200	DANRE19151
OG0004602	LYTVA_07552, LYTVA_23290	DANRE29863, DANRE29862, DANRE29864, DANRE29865
OG0004603	LYTVA_15394	DANRE29420
OG0004605	LYTVA_22511	DANRE29847
OG0004607	LYTVA_06730	DANRE33904
OG0004608	LYTVA_13193, LYTVA_15038	DANRE18792
OG0004609	LYTVA_25027	DANRE19927, DANRE19928
OG0004610	LYTVA_15593	DANRE24946, DANRE24945, DANRE39093
OG0004611	LYTVA_03557	DANRE05043, DANRE05045, DANRE05044, DANRE05046
OG0004612	LYTVA_14652	DANRE14838, DANRE14837, DANRE14835, DANRE14836
OG0004613	LYTVA_16660	DANRE10616
OG0004614	LYTVA_20720, LYTVA_20719	DANRE06238
OG0004615	LYTVA_21893	DANRE19261, DANRE26623, DANRE36309
OG0004616	LYTVA_00918	DANRE35757, DANRE35756, DANRE35755
OG0004617	LYTVA_25577	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592
OG0004619	LYTVA_04247	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990
OG0004620	LYTVA_24433	DANRE43350, DANRE43349
OG0004621	LYTVA_28481	DANRE36766, DANRE36765, DANRE22575
OG0004622	LYTVA_09479	DANRE14780
OG0004625	LYTVA_23609	DANRE19576, DANRE19574, DANRE19575
OG0004626	LYTVA_13913, LYTVA_09916	DANRE12176, DANRE26130
OG0004627	LYTVA_28887	DANRE24293, DANRE24295, DANRE24294, DANRE24292
OG0004628	LYTVA_10287	DANRE29575, DANRE35550
OG0004629	LYTVA_12574	DANRE33375, DANRE33374
OG0004630	LYTVA_20130	DANRE17375, DANRE17374, DANRE17372, DANRE17373
OG0004631	LYTVA_01130	DANRE00408
OG0004632	LYTVA_23166	DANRE35680, DANRE35681, DANRE35683, DANRE35684, DANRE35679
OG0004633	LYTVA_19530	DANRE26762, DANRE26763
OG0004634	LYTVA_18328, LYTVA_15495	DANRE30543, DANRE31362
OG0004635	LYTVA_00293, LYTVA_15165	DANRE10518, DANRE10519
OG0004637	LYTVA_29249	DANRE39130, DANRE39128, DANRE39129
OG0004638	LYTVA_13228, LYTVA_06142	DANRE10550
OG0004639	LYTVA_06644, LYTVA_25887	DANRE35398
OG0004641	LYTVA_14378	DANRE33377, DANRE33998, DANRE33997
OG0004642	LYTVA_01586	DANRE24040
OG0004644	LYTVA_08153	DANRE18413, DANRE18412, DANRE10782
OG0004646	LYTVA_07777	DANRE12893, DANRE21721
OG0004647	LYTVA_07140	DANRE34791, DANRE34792
OG0004648	LYTVA_03524	DANRE20923
OG0004649	LYTVA_10236	DANRE00918, DANRE00919, DANRE07960, DANRE07962, DANRE39589
OG0004651	LYTVA_06969, LYTVA_00062	DANRE02190
OG0004652	LYTVA_27671	DANRE06984, DANRE06985, DANRE06986, DANRE06983
OG0004654	LYTVA_21675	DANRE29943, DANRE40498
OG0004655	LYTVA_08466	DANRE29577, DANRE29579, DANRE29578
OG0004656	LYTVA_18760	DANRE10804, DANRE26495
OG0004657	LYTVA_18672	DANRE08968, DANRE34488
OG0004658	LYTVA_20135	DANRE10828
OG0004659	LYTVA_02279	DANRE02375, DANRE02376, DANRE02374
OG0004660	LYTVA_12983	DANRE18557, DANRE18556
OG0004661	LYTVA_02678	DANRE16019, DANRE16018
OG0004662	LYTVA_29731, LYTVA_02690	DANRE18219
OG0004664	LYTVA_20638	DANRE07606
OG0004666	LYTVA_05075	DANRE42179, DANRE42178, DANRE20212
OG0004667	LYTVA_12412, LYTVA_25621	DANRE16046, DANRE16047, DANRE16048
OG0004668	LYTVA_20199	DANRE05469
OG0004671	LYTVA_21221	DANRE19925
OG0004672	LYTVA_09235	DANRE39138
OG0004673	LYTVA_13727	DANRE38783, DANRE41387
OG0004674	LYTVA_04839, LYTVA_28228	DANRE33289
OG0004675	LYTVA_29989, LYTVA_25113	DANRE23251
OG0004676	LYTVA_25246	DANRE11604
OG0004677	LYTVA_30124	DANRE05721, DANRE03982, DANRE05661, DANRE05660, DANRE05412
OG0004678	LYTVA_19924	DANRE19097, DANRE19098, DANRE19096
OG0004679	LYTVA_16027, LYTVA_27884	DANRE35037
OG0004680	LYTVA_05693	DANRE34435, DANRE11274, DANRE11273, DANRE11275
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	DANRE33596, DANRE33597, DANRE33598
OG0004682	LYTVA_24734	DANRE27410
OG0004683	LYTVA_20336	DANRE00895
OG0004684	LYTVA_23257	DANRE00896, DANRE18960, DANRE18961
OG0004685	LYTVA_06896	DANRE39580, DANRE39579, DANRE39581, DANRE00131
OG0004686	LYTVA_01778	DANRE24157, DANRE24156
OG0004687	LYTVA_17898	DANRE40485, DANRE40484
OG0004688	LYTVA_12281	DANRE02853, DANRE02852
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	DANRE29371
OG0004690	LYTVA_02921	DANRE14581, DANRE08603
OG0004692	LYTVA_28535	DANRE37494
OG0004694	LYTVA_09383	DANRE37791, DANRE37790, DANRE37789
OG0004696	LYTVA_04202, LYTVA_07127	DANRE04423, DANRE04422, DANRE04424
OG0004698	LYTVA_15421	DANRE17044, DANRE17045, DANRE30098, DANRE24768
OG0004699	LYTVA_11171	DANRE35046
OG0004700	LYTVA_06651	DANRE10454
OG0004702	LYTVA_26536	DANRE03083, DANRE03084, DANRE03085
OG0004703	LYTVA_20677	DANRE43394, DANRE33684, DANRE33685
OG0004704	LYTVA_11241	DANRE17513, DANRE17514
OG0004705	LYTVA_23090, LYTVA_23089	DANRE33881, DANRE33882, DANRE07604
OG0004706	LYTVA_16157	DANRE09542, DANRE09541, DANRE03840
OG0004707	LYTVA_28560	DANRE06164
OG0004708	LYTVA_09002	DANRE35053, DANRE35054
OG0004711	LYTVA_14580, LYTVA_27491	DANRE06348, DANRE06349, DANRE06347
OG0004728	LYTVA_11232, LYTVA_03716	DANRE39343
OG0004730	LYTVA_14092	DANRE37835, DANRE12716, DANRE12717
OG0004731	LYTVA_08845, LYTVA_24480	DANRE15090, DANRE15091, DANRE15089
OG0004732	LYTVA_12636	DANRE29676, DANRE29678, DANRE29677, DANRE29679, DANRE29675, DANRE29674
OG0004733	LYTVA_08122	DANRE34798
OG0004738	LYTVA_08474	DANRE17043, DANRE17042
OG0004739	LYTVA_00536	DANRE04072
OG0004740	LYTVA_03548	DANRE12109, DANRE12108, DANRE12110
OG0004743	LYTVA_29733	DANRE13544
OG0004743	LYTVA_09642, LYTVA_20623	DANRE13543
OG0004744	LYTVA_21730	DANRE30059
OG0004746	LYTVA_25321	DANRE38248, DANRE38247, DANRE30728, DANRE30729
OG0004747	LYTVA_23129	DANRE17978, DANRE17977
OG0004748	LYTVA_15315	DANRE19838
OG0004749	LYTVA_25597, LYTVA_15360	DANRE36880
OG0004751	LYTVA_12049	DANRE37781
OG0004752	LYTVA_02105	DANRE09141
OG0004753	LYTVA_19840	DANRE13108
OG0004754	LYTVA_17996	DANRE24738, DANRE24737, DANRE24739
OG0004755	LYTVA_25664	DANRE42490
OG0004755	LYTVA_22436	DANRE42491
OG0004756	LYTVA_19213	DANRE02840
OG0004757	LYTVA_01188	DANRE12081, DANRE12080
OG0004758	LYTVA_27035	DANRE13011, DANRE13013, DANRE13014
OG0004759	LYTVA_27240	DANRE05611
OG0004760	LYTVA_10449	DANRE09761
OG0004761	LYTVA_07368	DANRE34602, DANRE34601
OG0004763	LYTVA_05745	DANRE41528
OG0004764	LYTVA_01192, LYTVA_02309	DANRE36421, DANRE36422, DANRE36423
OG0004765	LYTVA_14721	DANRE26484, DANRE40179
OG0004766	LYTVA_11836	DANRE41332, DANRE41331
OG0004767	LYTVA_09965	DANRE28628
OG0004768	LYTVA_09373	DANRE04729, DANRE20410
OG0004769	LYTVA_25262	DANRE26926
OG0004774	LYTVA_09584, LYTVA_01531	DANRE05788, DANRE05787
OG0004775	LYTVA_06984, LYTVA_15631	DANRE35855
OG0004776	LYTVA_13845	DANRE39584, DANRE39585, DANRE39583
OG0004777	LYTVA_07631	DANRE13262, DANRE13261, DANRE06988
OG0004783	LYTVA_09926, LYTVA_22075	DANRE06023, DANRE06022, DANRE06024, DANRE06025
OG0004784	LYTVA_22879, LYTVA_05845	DANRE04601, DANRE04600
OG0004785	LYTVA_15886, LYTVA_26181	DANRE42357
OG0004787	LYTVA_29060	DANRE24694, DANRE24695, DANRE24693
OG0004788	LYTVA_27530	DANRE33621
OG0004789	LYTVA_25879	DANRE33299
OG0004790	LYTVA_30172	DANRE33473, DANRE29668
OG0004791	LYTVA_25093	DANRE26636
OG0004792	LYTVA_29937	DANRE40825, DANRE29531
OG0004793	LYTVA_06904	DANRE39221, DANRE39220, DANRE39219
OG0004794	LYTVA_22570	DANRE12064, DANRE12067, DANRE12065, DANRE12066
OG0004795	LYTVA_22825, LYTVA_00644	DANRE00139
OG0004797	LYTVA_04693, LYTVA_15847	DANRE12121, DANRE12120
OG0004799	LYTVA_18181	DANRE31273, DANRE39285, DANRE39286
OG0004800	LYTVA_08284	DANRE42042, DANRE42043
OG0004801	LYTVA_01588	DANRE16851, DANRE16852
OG0004802	LYTVA_17360	DANRE38296
OG0004803	LYTVA_30221	DANRE01003, DANRE01004, DANRE01005
OG0004804	LYTVA_18832	DANRE36121
OG0004805	LYTVA_07641	DANRE01261, DANRE07762
OG0004806	LYTVA_00279	DANRE05564, DANRE05565, DANRE11142, DANRE17465
