Orthogroup	LYTVA_ok	AENJA_ok
OG0004278	LYTVA_19997	AENJA_08435
OG0004279	LYTVA_03505, LYTVA_11401	AENJA_17815
OG0004280	LYTVA_00315	AENJA_07853
OG0004281	LYTVA_15973	AENJA_07872, AENJA_20214
OG0004281	LYTVA_06895	AENJA_13461
OG0004282	LYTVA_16737	AENJA_07918
OG0004283	LYTVA_07813	AENJA_07931
OG0004284	LYTVA_21849, LYTVA_03684	AENJA_07958
OG0004285	LYTVA_14336	AENJA_08157
OG0004286	LYTVA_23813	AENJA_08421
OG0004287	LYTVA_30135	AENJA_10688
OG0004288	LYTVA_10116	AENJA_08494, AENJA_09224
OG0004289	LYTVA_15304, LYTVA_08621	AENJA_08571
OG0004290	LYTVA_08795	AENJA_08634
OG0004291	LYTVA_26380	AENJA_08666
OG0004292	LYTVA_29633	AENJA_08709, AENJA_21597
OG0004295	LYTVA_10836	AENJA_08995
OG0004296	LYTVA_05826	AENJA_22026, AENJA_09137
OG0004297	LYTVA_26470, LYTVA_14136	AENJA_09281
OG0004298	LYTVA_21985	AENJA_09310
OG0004299	LYTVA_10418, LYTVA_24447	AENJA_09313, AENJA_25545
OG0004301	LYTVA_17218	AENJA_09948
OG0004302	LYTVA_27877	AENJA_09951, AENJA_11814
OG0004303	LYTVA_05571	AENJA_10102
OG0004304	LYTVA_08021	AENJA_10126
OG0004305	LYTVA_07884	AENJA_10671
OG0004306	LYTVA_04812	AENJA_10728
OG0004307	LYTVA_23176	AENJA_10811
OG0004308	LYTVA_27577, LYTVA_15253	AENJA_10896
OG0004309	LYTVA_20861	AENJA_10914
OG0004310	LYTVA_21824	AENJA_11180, AENJA_23448
OG0004311	LYTVA_29214, LYTVA_29213	AENJA_14028
OG0004312	LYTVA_13567, LYTVA_05872	AENJA_11219
OG0004313	LYTVA_04902	AENJA_11398, AENJA_11396, AENJA_11397
OG0004314	LYTVA_09224	AENJA_11558
OG0004315	LYTVA_14423	AENJA_11716
OG0004316	LYTVA_04481	AENJA_11759
OG0004317	LYTVA_23919	AENJA_11806
OG0004318	LYTVA_13097	AENJA_11868
OG0004319	LYTVA_09566	AENJA_12058
OG0004320	LYTVA_02018	AENJA_12116
OG0004321	LYTVA_13173	AENJA_12158
OG0004322	LYTVA_23319	AENJA_12404, AENJA_12403
OG0004324	LYTVA_01961	AENJA_12557
OG0004325	LYTVA_15912	AENJA_12596
OG0004327	LYTVA_13718	AENJA_12793
OG0004328	LYTVA_05322	AENJA_12798
OG0004329	LYTVA_10469	AENJA_13104, AENJA_13109
OG0004331	LYTVA_21103	AENJA_13331
OG0004332	LYTVA_13221	AENJA_13463
OG0004333	LYTVA_21119	AENJA_13634
OG0004334	LYTVA_23900	AENJA_13654
OG0004336	LYTVA_10552	AENJA_13746
OG0004338	LYTVA_14064	AENJA_14330
OG0004339	LYTVA_20730	AENJA_14443
OG0004341	LYTVA_13644	AENJA_15047
OG0004341	LYTVA_09511	AENJA_15048
OG0004342	LYTVA_03045, LYTVA_22651	AENJA_15096
OG0004343	LYTVA_10492	AENJA_15517
OG0004345	LYTVA_15243	AENJA_16155
OG0004346	LYTVA_24745, LYTVA_19377, LYTVA_10129	AENJA_16250, AENJA_16249
OG0004348	LYTVA_06128	AENJA_16800
OG0004349	LYTVA_06151	AENJA_16835
OG0004350	LYTVA_13333	AENJA_16841
OG0004353	LYTVA_00606, LYTVA_13736	AENJA_17017
OG0004354	LYTVA_02005	AENJA_17022
OG0004355	LYTVA_19137	AENJA_17231
OG0004356	LYTVA_23236	AENJA_17320
OG0004357	LYTVA_09241	AENJA_17547
OG0004358	LYTVA_17523	AENJA_18672, AENJA_18047
OG0004359	LYTVA_02266	AENJA_18134
OG0004360	LYTVA_09179, LYTVA_28719	AENJA_18596
OG0004361	LYTVA_20394	AENJA_18689
OG0004362	LYTVA_21740	AENJA_19062
OG0004363	LYTVA_24551	AENJA_19075
OG0004364	LYTVA_02485	AENJA_19146
OG0004365	LYTVA_05834	AENJA_19212
OG0004366	LYTVA_06643, LYTVA_27515	AENJA_19317
OG0004367	LYTVA_09396	AENJA_19374
OG0004368	LYTVA_06379	AENJA_19702
OG0004369	LYTVA_09883	AENJA_19753
OG0004370	LYTVA_30229	AENJA_19903
OG0004372	LYTVA_04302	AENJA_23131, AENJA_23132
OG0004373	LYTVA_12488	AENJA_20328
OG0004374	LYTVA_22107	AENJA_20422
OG0004375	LYTVA_14843	AENJA_20974
OG0004377	LYTVA_23335	AENJA_21485
OG0004378	LYTVA_15604	AENJA_21608
OG0004379	LYTVA_28643	AENJA_21681
OG0004381	LYTVA_18126	AENJA_21950
OG0004382	LYTVA_18561	AENJA_22037
OG0004383	LYTVA_01592	AENJA_22354
OG0004384	LYTVA_01455	AENJA_22523
OG0004385	LYTVA_17871	AENJA_22615
OG0004386	LYTVA_16054	AENJA_22871
OG0004387	LYTVA_14364	AENJA_23176
OG0004389	LYTVA_29149	AENJA_23497
OG0004390	LYTVA_24758	AENJA_23655
OG0004391	LYTVA_09306, LYTVA_24715	AENJA_23704
OG0004393	LYTVA_06799	AENJA_23907
OG0004395	LYTVA_18598, LYTVA_13240	AENJA_24372
OG0004396	LYTVA_05452	AENJA_24530
OG0004397	LYTVA_23126	AENJA_25166
OG0004398	LYTVA_05438	AENJA_25317
OG0004399	LYTVA_18756	AENJA_25524
OG0004400	LYTVA_11350	AENJA_25584
OG0004401	LYTVA_06522	AENJA_25597
OG0004402	LYTVA_17681, LYTVA_05123	AENJA_25980
OG0004404	LYTVA_29981	AENJA_26407
OG0004405	LYTVA_16143	AENJA_26485
OG0004407	LYTVA_09960	AENJA_26601
OG0004457	LYTVA_01205	AENJA_00005
OG0004458	LYTVA_04991	AENJA_07436, AENJA_01179, AENJA_00059
OG0004459	LYTVA_10441, LYTVA_04612	AENJA_00105
OG0004460	LYTVA_05295, LYTVA_29632	AENJA_10602, AENJA_00174
OG0004461	LYTVA_30117	AENJA_00187
OG0004462	LYTVA_20076	AENJA_00195
OG0004463	LYTVA_14183	AENJA_00263
OG0004465	LYTVA_25687, LYTVA_12969	AENJA_00361
OG0004467	LYTVA_29939	AENJA_00451
OG0004468	LYTVA_02592, LYTVA_18913	AENJA_00461
OG0004471	LYTVA_02607	AENJA_00776
OG0004472	LYTVA_08562	AENJA_00868
OG0004473	LYTVA_23607	AENJA_00870
OG0004474	LYTVA_28353	AENJA_00922
OG0004476	LYTVA_16113	AENJA_01930
OG0004477	LYTVA_00888	AENJA_01958
OG0004478	LYTVA_08799	AENJA_02085
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	AENJA_02206
OG0004480	LYTVA_24895	AENJA_02219
OG0004482	LYTVA_11188	AENJA_02336
OG0004483	LYTVA_03457	AENJA_02340
OG0004484	LYTVA_00935	AENJA_02375
OG0004485	LYTVA_17989, LYTVA_18629	AENJA_23178
OG0004486	LYTVA_17364	AENJA_02721
OG0004487	LYTVA_15851	AENJA_02764
OG0004490	LYTVA_28558	AENJA_03148
OG0004491	LYTVA_04310, LYTVA_24604	AENJA_03169, AENJA_03168
OG0004493	LYTVA_27458	AENJA_03367
OG0004494	LYTVA_00181	AENJA_03427
OG0004495	LYTVA_01540	AENJA_03794
OG0004496	LYTVA_14373	AENJA_03798
OG0004497	LYTVA_18009, LYTVA_03405	AENJA_03976
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	AENJA_04040
OG0004499	LYTVA_06920, LYTVA_10034	AENJA_04167
OG0004500	LYTVA_20358	AENJA_04178
OG0004503	LYTVA_09532, LYTVA_13945	AENJA_04529, AENJA_23467
OG0004505	LYTVA_20170	AENJA_22550
OG0004506	LYTVA_19692	AENJA_04842
OG0004507	LYTVA_06354, LYTVA_26743	AENJA_04865
OG0004508	LYTVA_25380	AENJA_05015
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	AENJA_05239
OG0004510	LYTVA_04427	AENJA_05329
OG0004512	LYTVA_20700	AENJA_05863
OG0004513	LYTVA_19138	AENJA_06212
OG0004514	LYTVA_16044	AENJA_06216
OG0004515	LYTVA_17033	AENJA_06345
OG0004516	LYTVA_27324, LYTVA_16585	AENJA_06493
OG0004518	LYTVA_14613, LYTVA_02025	AENJA_06827
OG0004519	LYTVA_25742	AENJA_06969
OG0004520	LYTVA_16032	AENJA_07201
OG0004521	LYTVA_01392, LYTVA_02169, LYTVA_22259, LYTVA_00066	AENJA_07309
OG0004522	LYTVA_23507	AENJA_07491
OG0004523	LYTVA_02111	AENJA_07641
OG0004524	LYTVA_04551	AENJA_07752
OG0004525	LYTVA_04264, LYTVA_18553	AENJA_07831
OG0004527	LYTVA_09964	AENJA_07903
OG0004528	LYTVA_28246	AENJA_07904, AENJA_10818
OG0004529	LYTVA_01959	AENJA_07944
OG0004530	LYTVA_11116, LYTVA_17848	AENJA_07969
OG0004531	LYTVA_04794	AENJA_08201
OG0004532	LYTVA_16802	AENJA_08236
OG0004533	LYTVA_29598	AENJA_08347
OG0004534	LYTVA_21294	AENJA_08393
OG0004535	LYTVA_01326	AENJA_08570
OG0004537	LYTVA_02634	AENJA_08657
OG0004538	LYTVA_26379	AENJA_08665
OG0004539	LYTVA_28625	AENJA_08729
OG0004540	LYTVA_07396	AENJA_08799
OG0004541	LYTVA_00634, LYTVA_17093, LYTVA_28009, LYTVA_08647, LYTVA_17092	AENJA_08939
OG0004542	LYTVA_17843	AENJA_09105
OG0004543	LYTVA_02542, LYTVA_13630	AENJA_09121
OG0004543	LYTVA_13629, LYTVA_27820	AENJA_09120
OG0004544	LYTVA_24449	AENJA_09219
OG0004545	LYTVA_25949, LYTVA_02321	AENJA_09222, AENJA_25205, AENJA_22344
OG0004547	LYTVA_11437, LYTVA_22912	AENJA_17725
OG0004548	LYTVA_04949, LYTVA_13430	AENJA_09557
OG0004549	LYTVA_16594	AENJA_10884
OG0004550	LYTVA_18000	AENJA_10990
OG0004551	LYTVA_08055	AENJA_14630
OG0004552	LYTVA_27213	AENJA_11123
OG0004554	LYTVA_17490	AENJA_11434
OG0004555	LYTVA_03872	AENJA_11497
OG0004556	LYTVA_12685	AENJA_11553
OG0004557	LYTVA_02192	AENJA_11598
OG0004558	LYTVA_11113	AENJA_11692
OG0004560	LYTVA_05880	AENJA_11928
OG0004561	LYTVA_17889	AENJA_12022
OG0004562	LYTVA_13714, LYTVA_01259	AENJA_12172
OG0004563	LYTVA_23594, LYTVA_13340	AENJA_12215
OG0004564	LYTVA_29664	AENJA_12530
OG0004565	LYTVA_02489	AENJA_12612
OG0004566	LYTVA_11051	AENJA_12676
OG0004567	LYTVA_18454, LYTVA_08904	AENJA_12797
OG0004568	LYTVA_04763	AENJA_12890
OG0004569	LYTVA_09982	AENJA_12953
OG0004570	LYTVA_13935	AENJA_13253
OG0004571	LYTVA_14576	AENJA_13264
OG0004572	LYTVA_23087	AENJA_13346, AENJA_19525
OG0004573	LYTVA_17192	AENJA_13416
OG0004574	LYTVA_20772	AENJA_13790
OG0004575	LYTVA_17003, LYTVA_22755, LYTVA_03763, LYTVA_00661, LYTVA_03844, LYTVA_24936, LYTVA_05777	AENJA_20717, AENJA_13882, AENJA_18997
OG0004576	LYTVA_19417	AENJA_13910
OG0004577	LYTVA_11608	AENJA_13927
OG0004579	LYTVA_18859	AENJA_14039
OG0004580	LYTVA_15191	AENJA_14065, AENJA_17936
OG0004581	LYTVA_28885	AENJA_14240
OG0004582	LYTVA_19263	AENJA_14257
OG0004583	LYTVA_15816	AENJA_14685
OG0004584	LYTVA_28504	AENJA_14870
OG0004585	LYTVA_04116	AENJA_14884
OG0004589	LYTVA_09509	AENJA_15580
OG0004590	LYTVA_05932	AENJA_15587
OG0004591	LYTVA_29829	AENJA_15650
OG0004592	LYTVA_02889	AENJA_16014
OG0004593	LYTVA_10440	AENJA_16066
OG0004594	LYTVA_06664	AENJA_16146
OG0004596	LYTVA_23208	AENJA_26048
OG0004597	LYTVA_05808	AENJA_16315
OG0004598	LYTVA_04923	AENJA_16377
OG0004599	LYTVA_22073	AENJA_16431
OG0004600	LYTVA_05795	AENJA_16453
OG0004601	LYTVA_30200	AENJA_16456
OG0004602	LYTVA_07552, LYTVA_23290	AENJA_16684
OG0004603	LYTVA_15394	AENJA_16691
OG0004604	LYTVA_28261, LYTVA_19721	AENJA_16761, AENJA_16759, AENJA_16758
OG0004604	LYTVA_13927, LYTVA_11979, LYTVA_11980	AENJA_16760
OG0004605	LYTVA_22511	AENJA_16792
OG0004607	LYTVA_06730	AENJA_17110
OG0004608	LYTVA_13193, LYTVA_15038	AENJA_17422
OG0004609	LYTVA_25027	AENJA_17443
OG0004610	LYTVA_15593	AENJA_17485
OG0004611	LYTVA_03557	AENJA_17567
OG0004612	LYTVA_14652	AENJA_17697
OG0004613	LYTVA_16660	AENJA_17756
OG0004614	LYTVA_20720, LYTVA_20719	AENJA_17767
OG0004615	LYTVA_21893	AENJA_17805
OG0004616	LYTVA_00918	AENJA_17897
OG0004617	LYTVA_25577	AENJA_17898
OG0004619	LYTVA_04247	AENJA_18030
OG0004621	LYTVA_28481	AENJA_18130
OG0004622	LYTVA_09479	AENJA_18238
OG0004623	LYTVA_10953	AENJA_18259
OG0004625	LYTVA_23609	AENJA_18748
OG0004626	LYTVA_13913	AENJA_18829
OG0004627	LYTVA_28887	AENJA_19058
OG0004628	LYTVA_10287	AENJA_19220
OG0004629	LYTVA_12574	AENJA_19229
OG0004630	LYTVA_20130	AENJA_19296
OG0004631	LYTVA_01130	AENJA_19307
OG0004632	LYTVA_23166	AENJA_19345
OG0004633	LYTVA_19530	AENJA_19396
OG0004634	LYTVA_18328, LYTVA_15495	AENJA_19399
OG0004635	LYTVA_00293, LYTVA_15165	AENJA_19421
OG0004636	LYTVA_18387, LYTVA_13296, LYTVA_13294, LYTVA_20205, LYTVA_04188, LYTVA_04189, LYTVA_04187, LYTVA_27064, LYTVA_16714, LYTVA_00444, LYTVA_23569, LYTVA_09542	AENJA_19426, AENJA_24337, AENJA_24339
OG0004637	LYTVA_29249	AENJA_19514
OG0004638	LYTVA_13228, LYTVA_06142	AENJA_19695
OG0004639	LYTVA_06644, LYTVA_25887	AENJA_19701
OG0004641	LYTVA_14378	AENJA_20072
OG0004642	LYTVA_01586	AENJA_20253
OG0004644	LYTVA_08153	AENJA_20785
OG0004646	LYTVA_07777	AENJA_20935
OG0004647	LYTVA_07140	AENJA_21162
OG0004648	LYTVA_03524	AENJA_21464
OG0004649	LYTVA_10236	AENJA_21530
OG0004651	LYTVA_06969, LYTVA_00062	AENJA_21665
OG0004652	LYTVA_27671	AENJA_21741
OG0004654	LYTVA_21675	AENJA_21881
OG0004655	LYTVA_08466	AENJA_21945
OG0004656	LYTVA_18760	AENJA_22399
OG0004657	LYTVA_18672	AENJA_22627
OG0004658	LYTVA_20135	AENJA_22666
OG0004659	LYTVA_02279	AENJA_22731
OG0004660	LYTVA_12983	AENJA_22903
OG0004661	LYTVA_02678	AENJA_23009
OG0004662	LYTVA_29731, LYTVA_02690	AENJA_23022
OG0004663	LYTVA_05938	AENJA_23128
OG0004664	LYTVA_20638	AENJA_23247
OG0004665	LYTVA_29776	AENJA_23350
OG0004666	LYTVA_05075	AENJA_23667
OG0004667	LYTVA_25621	AENJA_23857
OG0004668	LYTVA_13399	AENJA_23876
OG0004671	LYTVA_21221	AENJA_24032
OG0004672	LYTVA_09235	AENJA_24195
OG0004673	LYTVA_13727	AENJA_24385
OG0004674	LYTVA_04839, LYTVA_28228	AENJA_24465
OG0004675	LYTVA_29989, LYTVA_25113	AENJA_24642
OG0004676	LYTVA_25246	AENJA_24878
OG0004677	LYTVA_30124	AENJA_24896
OG0004678	LYTVA_19924	AENJA_25081
OG0004679	LYTVA_16027, LYTVA_27884	AENJA_25314
OG0004680	LYTVA_05693	AENJA_25330
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	AENJA_25549
OG0004682	LYTVA_24734	AENJA_25603
OG0004683	LYTVA_20336	AENJA_25906
OG0004684	LYTVA_23257	AENJA_25907
OG0004685	LYTVA_06896	AENJA_26252
OG0004686	LYTVA_01778	AENJA_26610
OG0004687	LYTVA_17898	AENJA_26633
OG0004688	LYTVA_12281	AENJA_26638
OG0004689	LYTVA_24022, LYTVA_15222	AENJA_26700
OG0004690	LYTVA_02921	AENJA_26765
OG0004692	LYTVA_28535	AENJA_26783
OG0004728	LYTVA_11232, LYTVA_03716	AENJA_00010
OG0004729	LYTVA_05436	AENJA_00229
OG0004730	LYTVA_14092	AENJA_00270
OG0004731	LYTVA_08845, LYTVA_24480	AENJA_00435
OG0004732	LYTVA_12636	AENJA_00454
OG0004733	LYTVA_08122	AENJA_00482
OG0004736	LYTVA_28641, LYTVA_25936	AENJA_00579
OG0004738	LYTVA_08474	AENJA_00974
OG0004739	LYTVA_00536, LYTVA_25049	AENJA_00833
OG0004740	LYTVA_03548	AENJA_00889
OG0004743	LYTVA_29733	AENJA_00975
OG0004744	LYTVA_21730	AENJA_01048
OG0004747	LYTVA_23129	AENJA_02204
OG0004748	LYTVA_15315	AENJA_25929, AENJA_25930, AENJA_02212
OG0004749	LYTVA_25597	AENJA_02213
OG0004751	LYTVA_12049	AENJA_03078, AENJA_02331
OG0004752	LYTVA_02105	AENJA_02350
OG0004753	LYTVA_19840	AENJA_02412
OG0004754	LYTVA_17996	AENJA_02418
OG0004755	LYTVA_25664	AENJA_02461
OG0004756	LYTVA_19213	AENJA_02560
OG0004757	LYTVA_01188	AENJA_02653
OG0004758	LYTVA_27035	AENJA_02719
OG0004759	LYTVA_27240	AENJA_02782
OG0004760	LYTVA_10449	AENJA_02947
OG0004761	LYTVA_07368	AENJA_03060
OG0004762	LYTVA_19466	AENJA_15891
OG0004762	LYTVA_05439	AENJA_03398
OG0004763	LYTVA_05745	AENJA_03524
OG0004764	LYTVA_01192, LYTVA_02309	AENJA_03553
OG0004765	LYTVA_14721	AENJA_03642
OG0004766	LYTVA_11836	AENJA_03824
OG0004767	LYTVA_09965	AENJA_03880
OG0004768	LYTVA_09373	AENJA_03887
OG0004769	LYTVA_25262	AENJA_04019
OG0004770	LYTVA_07797	AENJA_04020
OG0004771	LYTVA_20395	AENJA_04031
OG0004772	LYTVA_07934	AENJA_04226
OG0004774	LYTVA_09584, LYTVA_01531	AENJA_04499
OG0004775	LYTVA_06984, LYTVA_15631	AENJA_04683, AENJA_14667
OG0004776	LYTVA_13845	AENJA_04694
OG0004777	LYTVA_07631	AENJA_04780
OG0004778	LYTVA_19358, LYTVA_15347, LYTVA_21282, LYTVA_03249	AENJA_25387, AENJA_15331, AENJA_16962, AENJA_04906
OG0004781	LYTVA_04863	AENJA_05336
OG0004782	LYTVA_25314	AENJA_05376
OG0004783	LYTVA_09926, LYTVA_22075	AENJA_05756
OG0004784	LYTVA_22879, LYTVA_05845	AENJA_05766
OG0004785	LYTVA_15886, LYTVA_26181	AENJA_05817
OG0004787	LYTVA_29060	AENJA_05829
OG0004789	LYTVA_25879	AENJA_06213
OG0004790	LYTVA_30172	AENJA_06220
OG0004791	LYTVA_25093	AENJA_06248
OG0004792	LYTVA_29937	AENJA_06378
OG0004793	LYTVA_06904	AENJA_06468
OG0004794	LYTVA_22570	AENJA_06550
OG0004795	LYTVA_00644	AENJA_06563
OG0004796	LYTVA_28565, LYTVA_28567, LYTVA_28568	AENJA_06612
OG0004797	LYTVA_04693, LYTVA_15847	AENJA_06655
OG0004798	LYTVA_06923, LYTVA_00180	AENJA_06749
OG0004799	LYTVA_18181	AENJA_06797
OG0004800	LYTVA_08284	AENJA_18628, AENJA_06886
OG0004801	LYTVA_01588	AENJA_07057, AENJA_07060
OG0004802	LYTVA_17360	AENJA_07061
OG0004803	LYTVA_30221	AENJA_07208
OG0004804	LYTVA_18832	AENJA_07395
OG0004805	LYTVA_07641	AENJA_07591
OG0004806	LYTVA_00279	AENJA_07769
OG0004807	LYTVA_10333	AENJA_14345, AENJA_07814
OG0004808	LYTVA_29396	AENJA_07815
OG0004809	LYTVA_02808	AENJA_07834
OG0004810	LYTVA_17499	AENJA_07988
OG0004811	LYTVA_15091	AENJA_07997
OG0004812	LYTVA_09278	AENJA_08047
OG0004813	LYTVA_10962	AENJA_08093
OG0004814	LYTVA_12805	AENJA_08117
OG0004815	LYTVA_09769	AENJA_08187
OG0004816	LYTVA_26235	AENJA_08251
OG0004817	LYTVA_05490	AENJA_08281
OG0004818	LYTVA_07214	AENJA_08517
OG0004819	LYTVA_19480	AENJA_08530
OG0004820	LYTVA_28665	AENJA_08918
OG0004822	LYTVA_26300	AENJA_09116
OG0004823	LYTVA_10717	AENJA_09117
OG0004824	LYTVA_25783, LYTVA_24389	AENJA_09143
OG0004825	LYTVA_26468	AENJA_09280
OG0004826	LYTVA_05311	AENJA_09359
OG0004828	LYTVA_00844, LYTVA_03563	AENJA_09627
OG0004829	LYTVA_16397	AENJA_09743
OG0004831	LYTVA_11985	AENJA_09893
OG0004832	LYTVA_17819	AENJA_09922
OG0004833	LYTVA_24781	AENJA_09996
OG0004834	LYTVA_00863	AENJA_10100
OG0004838	LYTVA_13698	AENJA_10479
OG0004839	LYTVA_18652	AENJA_10621
OG0004840	LYTVA_08791, LYTVA_13386	AENJA_10771
OG0004841	LYTVA_07534	AENJA_10828
OG0004842	LYTVA_20536	AENJA_10831
OG0004844	LYTVA_20432	AENJA_11067
OG0004845	LYTVA_24918	AENJA_11102
OG0004846	LYTVA_08132	AENJA_11191
OG0004847	LYTVA_26897	AENJA_11225
OG0004848	LYTVA_14758	AENJA_11309
OG0004849	LYTVA_06399	AENJA_11321
OG0004850	LYTVA_00007	AENJA_11412
OG0004851	LYTVA_06855	AENJA_11448
OG0004852	LYTVA_12192	AENJA_11559
OG0004853	LYTVA_13585	AENJA_11561
OG0004855	LYTVA_15181	AENJA_11702
OG0004856	LYTVA_02436	AENJA_11708
OG0004857	LYTVA_12351	AENJA_11918
OG0004858	LYTVA_12887	AENJA_12040
OG0004860	LYTVA_12083	AENJA_12135
OG0004861	LYTVA_04536	AENJA_12181
OG0004862	LYTVA_20382	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	LYTVA_24197	AENJA_12291
OG0004864	LYTVA_18864	AENJA_12322
OG0004865	LYTVA_13322	AENJA_12376
OG0004866	LYTVA_29240	AENJA_12555
OG0004867	LYTVA_05544	AENJA_12713
OG0004868	LYTVA_09290	AENJA_12819
OG0004869	LYTVA_27758, LYTVA_11162	AENJA_12936
OG0004870	LYTVA_22280	AENJA_12972
OG0004871	LYTVA_19627	AENJA_13199
OG0004872	LYTVA_11223	AENJA_13238
OG0004874	LYTVA_25312	AENJA_13351
OG0004875	LYTVA_04305	AENJA_13517
OG0004877	LYTVA_01744	AENJA_13821
OG0004879	LYTVA_01845	AENJA_13901
OG0004880	LYTVA_30106	AENJA_14006
OG0004881	LYTVA_12397	AENJA_14067
OG0004882	LYTVA_17242	AENJA_14071
OG0004883	LYTVA_03485	AENJA_14293
OG0004884	LYTVA_05315	AENJA_14362, AENJA_15468
OG0004886	LYTVA_28084, LYTVA_28081	AENJA_14557
OG0004887	LYTVA_16765, LYTVA_23110	AENJA_14679
OG0004888	LYTVA_06746	AENJA_14916
OG0004889	LYTVA_14001	AENJA_15082
OG0004890	LYTVA_23329	AENJA_15359
OG0004891	LYTVA_17574, LYTVA_21695	AENJA_15447
OG0004892	LYTVA_02152	AENJA_15515
OG0004893	LYTVA_22575	AENJA_15519
OG0004894	LYTVA_26151	AENJA_15564
OG0004896	LYTVA_14134	AENJA_15696
OG0004897	LYTVA_04150	AENJA_15708
OG0004898	LYTVA_27619	AENJA_15713
OG0004900	LYTVA_26142	AENJA_15868
OG0004901	LYTVA_26297	AENJA_16306
OG0004903	LYTVA_08798	AENJA_16438
OG0004904	LYTVA_28186	AENJA_16465
OG0004905	LYTVA_09106	AENJA_16494
OG0004906	LYTVA_15393	AENJA_16690, AENJA_26441
OG0004907	LYTVA_12073	AENJA_16734
OG0004908	LYTVA_13379	AENJA_16862
OG0004909	LYTVA_13976	AENJA_16925
OG0004910	LYTVA_29509	AENJA_16926
OG0004911	LYTVA_04944	AENJA_16946
OG0004913	LYTVA_03275, LYTVA_09461	AENJA_17248
OG0004914	LYTVA_24514	AENJA_17388
OG0004915	LYTVA_05141	AENJA_17467
OG0004916	LYTVA_12500	AENJA_17520
OG0004917	LYTVA_27783, LYTVA_27787	AENJA_17545
OG0004919	LYTVA_08266	AENJA_17808
OG0004920	LYTVA_09692, LYTVA_26713	AENJA_17812
OG0004921	LYTVA_11783	AENJA_17996
OG0004922	LYTVA_07877	AENJA_18037
OG0004923	LYTVA_15555	AENJA_26541, AENJA_18139
OG0004924	LYTVA_15379	AENJA_18232
OG0004925	LYTVA_04956, LYTVA_29600	AENJA_18478
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	AENJA_18485
OG0004927	LYTVA_08841	AENJA_18519
OG0004928	LYTVA_07781	AENJA_18869
OG0004929	LYTVA_12226	AENJA_18909
OG0004930	LYTVA_24990	AENJA_18934
OG0004931	LYTVA_29447	AENJA_19420
OG0004932	LYTVA_07355	AENJA_19433
OG0004933	LYTVA_05202	AENJA_19474
OG0004934	LYTVA_27689	AENJA_19615
OG0004935	LYTVA_06910	AENJA_19714
OG0004936	LYTVA_09395	AENJA_19999
OG0004937	LYTVA_16606	AENJA_20030, AENJA_25238
OG0004938	LYTVA_27284	AENJA_20207
OG0004939	LYTVA_25280	AENJA_20237
OG0004940	LYTVA_00861	AENJA_20384
OG0004941	LYTVA_17261	AENJA_20437
OG0004942	LYTVA_15535	AENJA_20554
OG0004943	LYTVA_21704	AENJA_21353
OG0004944	LYTVA_18311	AENJA_21776
OG0004945	LYTVA_16335	AENJA_24471
OG0004946	LYTVA_27839	AENJA_22254
OG0004947	LYTVA_10586	AENJA_22271
OG0004948	LYTVA_26298, LYTVA_18476	AENJA_22467
OG0004949	LYTVA_17618, LYTVA_17623	AENJA_22471
OG0004950	LYTVA_20298, LYTVA_20713	AENJA_22659
OG0004951	LYTVA_25192	AENJA_22900
OG0004952	LYTVA_18703	AENJA_23013
OG0004953	LYTVA_23653, LYTVA_13408	AENJA_23228
OG0004954	LYTVA_13647	AENJA_23328
OG0004955	LYTVA_09606	AENJA_23340
OG0004956	LYTVA_28265	AENJA_23341
OG0004957	LYTVA_25743	AENJA_23455
OG0004958	LYTVA_04402	AENJA_23474
OG0004960	LYTVA_18431	AENJA_23682
OG0004961	LYTVA_24158	AENJA_23701
OG0004962	LYTVA_20013, LYTVA_11942	AENJA_23749
OG0004963	LYTVA_13526, LYTVA_11711	AENJA_23812
OG0004964	LYTVA_05433	AENJA_24147
OG0004965	LYTVA_16985	AENJA_24203
OG0004967	LYTVA_12368	AENJA_24426
OG0004969	LYTVA_28485	AENJA_24520
OG0004970	LYTVA_02200	AENJA_24573
OG0004971	LYTVA_21887, LYTVA_21886, LYTVA_01157	AENJA_24578
OG0004972	LYTVA_08815	AENJA_24749
OG0004973	LYTVA_24609	AENJA_24853
OG0004974	LYTVA_20396, LYTVA_00436	AENJA_24904
OG0004975	LYTVA_12144	AENJA_25050
OG0004976	LYTVA_09782	AENJA_25080
OG0004977	LYTVA_04246	AENJA_25085
OG0004979	LYTVA_02189	AENJA_25410
OG0004980	LYTVA_11342	AENJA_25419
OG0004981	LYTVA_04981, LYTVA_04980	AENJA_25504
OG0004982	LYTVA_04774, LYTVA_04776	AENJA_25668
OG0004983	LYTVA_16372	AENJA_25750
OG0004985	LYTVA_23048	AENJA_26124
OG0004986	LYTVA_16302	AENJA_26159
OG0004987	LYTVA_28680, LYTVA_01478	AENJA_26226
OG0004988	LYTVA_17216	AENJA_26346
OG0004989	LYTVA_04727, LYTVA_02393	AENJA_26564
