Orthogroup	LYTVA_ok	CAPO3
OG0006135	LYTVA_08555	CAPO307747
OG0006136	LYTVA_13009	CAPO304577
OG0006137	LYTVA_10892	CAPO303566
OG0006139	LYTVA_03337, LYTVA_09549	CAPO301488
OG0006140	LYTVA_08265	CAPO301396
OG0006144	LYTVA_24305	CAPO307727
OG0006145	LYTVA_21368	CAPO304370
OG0006148	LYTVA_21331, LYTVA_11302	CAPO302407
OG0006152	LYTVA_06919	CAPO306493
OG0006153	LYTVA_10935	CAPO305107
OG0006155	LYTVA_00694, LYTVA_03469	CAPO301956
OG0006156	LYTVA_16773	CAPO304652
OG0006157	LYTVA_09464, LYTVA_00195, LYTVA_17549, LYTVA_25982	CAPO300095, CAPO303951
OG0006158	LYTVA_20335	CAPO307937
OG0006159	LYTVA_03345	CAPO307030
OG0006160	LYTVA_03489	CAPO304978
OG0006161	LYTVA_27508	CAPO301615
OG0006162	LYTVA_24733	CAPO300392
OG0006164	LYTVA_27139, LYTVA_12217	CAPO307640
OG0006168	LYTVA_04359	CAPO306154
OG0006169	LYTVA_04789	CAPO305149
OG0006176	LYTVA_16691, LYTVA_26008	CAPO304797
OG0006177	LYTVA_27891	CAPO306017
OG0006179	LYTVA_23608	CAPO307840
OG0006180	LYTVA_23322	CAPO308064
OG0006182	LYTVA_12535, LYTVA_06005	CAPO300329
OG0006185	LYTVA_06858	CAPO301640
OG0006186	LYTVA_29152	CAPO304672
OG0006187	LYTVA_26400	CAPO303722
OG0006188	LYTVA_16418	CAPO307979
OG0006190	LYTVA_15219	CAPO304791
OG0006191	LYTVA_01224	CAPO301907
OG0006192	LYTVA_12518	CAPO308099
OG0006195	LYTVA_22252	CAPO308346, CAPO305489
OG0006196	LYTVA_08398, LYTVA_07816, LYTVA_02015	CAPO304854
OG0006198	LYTVA_08442	CAPO306368
OG0006199	LYTVA_14501	CAPO307861
OG0006200	LYTVA_11343, LYTVA_11344	CAPO306047
OG0006202	LYTVA_22359	CAPO307311
OG0006204	LYTVA_08879, LYTVA_08880	CAPO307074
OG0006205	LYTVA_03187, LYTVA_21645, LYTVA_07689	CAPO306928
OG0006206	LYTVA_23264	CAPO308060
OG0006209	LYTVA_24210	CAPO303208
OG0006210	LYTVA_22429	CAPO301051
OG0006211	LYTVA_24533	CAPO305755
OG0006213	LYTVA_13202	CAPO301176
OG0006214	LYTVA_24527, LYTVA_03579	CAPO305313
OG0006216	LYTVA_18233	CAPO304328
OG0006225	LYTVA_08304	CAPO307529
OG0006226	LYTVA_20660	CAPO303955
OG0006227	LYTVA_28417	CAPO304192
OG0006229	LYTVA_30192	CAPO306729
OG0006230	LYTVA_00537	CAPO303003
OG0006233	LYTVA_28768, LYTVA_06160	CAPO307263
OG0006234	LYTVA_10376, LYTVA_22669	CAPO305546
OG0006237	LYTVA_21082	CAPO302524
OG0006239	LYTVA_08127, LYTVA_17209	CAPO305262
OG0006243	LYTVA_03083	CAPO301646
OG0006244	LYTVA_08175	CAPO306900
OG0006245	LYTVA_19353	CAPO307777
OG0006249	LYTVA_20075	CAPO304667
OG0006250	LYTVA_10575	CAPO301165
OG0006251	LYTVA_22113	CAPO302342
OG0006253	LYTVA_08763, LYTVA_25229	CAPO307341
OG0006254	LYTVA_02629	CAPO305073
OG0006257	LYTVA_08773	CAPO305440
OG0006260	LYTVA_24680	CAPO300587
OG0006261	LYTVA_21905	CAPO305676
OG0006262	LYTVA_05052	CAPO307596
OG0006263	LYTVA_05073, LYTVA_30238	CAPO307994
OG0006264	LYTVA_04976	CAPO304943
OG0006267	LYTVA_03493, LYTVA_06712	CAPO300629
OG0006271	LYTVA_00237, LYTVA_22321, LYTVA_19165	CAPO306714
OG0006272	LYTVA_21094	CAPO300074
OG0006275	LYTVA_06690	CAPO304219
OG0006276	LYTVA_02383	CAPO306041
OG0006279	LYTVA_00639	CAPO307288
OG0006280	LYTVA_19738	CAPO308182
OG0006281	LYTVA_10059	CAPO302129
OG0006284	LYTVA_13767	CAPO301681
OG0006285	LYTVA_17560	CAPO301258
OG0006286	LYTVA_20377, LYTVA_20379	CAPO304212
OG0006287	LYTVA_30012	CAPO302795
OG0006288	LYTVA_02481	CAPO300129
OG0006289	LYTVA_24452	CAPO306652
OG0006291	LYTVA_29741	CAPO308081
OG0006293	LYTVA_10380	CAPO307067
OG0006294	LYTVA_29965	CAPO301151
OG0006295	LYTVA_15601	CAPO307143
OG0006297	LYTVA_21669, LYTVA_11418	CAPO301937
OG0006298	LYTVA_01860	CAPO306805
OG0006301	LYTVA_26860	CAPO306072
OG0006305	LYTVA_08171	CAPO303850
OG0006309	LYTVA_15703	CAPO304441
OG0006311	LYTVA_02260	CAPO300748
OG0006313	LYTVA_29847	CAPO306539
OG0006314	LYTVA_01982	CAPO308085, CAPO301326
OG0006317	LYTVA_18482	CAPO301551
OG0006319	LYTVA_29168	CAPO306239
OG0006320	LYTVA_01264	CAPO303864
OG0006322	LYTVA_00779	CAPO305971
OG0006323	LYTVA_17375	CAPO300361
OG0006324	LYTVA_20532	CAPO307431
OG0006329	LYTVA_23431	CAPO306283
OG0006332	LYTVA_15890	CAPO306801
OG0006334	LYTVA_14718	CAPO302140
OG0006339	LYTVA_06468	CAPO306751
OG0006340	LYTVA_15371	CAPO306725
OG0006341	LYTVA_19336	CAPO303256
OG0006347	LYTVA_07810, LYTVA_08976	CAPO305184
OG0006350	LYTVA_23710	CAPO302433
OG0006352	LYTVA_10172	CAPO301346
OG0006353	LYTVA_27238	CAPO301517
OG0006356	LYTVA_26136	CAPO305164
OG0006358	LYTVA_12603	CAPO303299
OG0006359	LYTVA_13383	CAPO300583
OG0006360	LYTVA_03777	CAPO304103
OG0006361	LYTVA_28927, LYTVA_07811	CAPO308070
OG0006362	LYTVA_26128	CAPO308308
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	CAPO301002
OG0006370	LYTVA_04206	CAPO300348
OG0006371	LYTVA_07693	CAPO302658
OG0006372	LYTVA_21306	CAPO304608
OG0006375	LYTVA_06882	CAPO306256
OG0006377	LYTVA_15590	CAPO307494
OG0006378	LYTVA_22931, LYTVA_06148	CAPO304918
OG0006381	LYTVA_17000	CAPO301472
OG0006382	LYTVA_18772	CAPO307026
OG0006383	LYTVA_13675	CAPO303174
OG0006384	LYTVA_24319, LYTVA_18270	CAPO305941
OG0006385	LYTVA_20203	CAPO301074
OG0006386	LYTVA_22817	CAPO303165
OG0006387	LYTVA_05267	CAPO306319
OG0006392	LYTVA_17324	CAPO305806
OG0006394	LYTVA_27935	CAPO302470
OG0006395	LYTVA_00686	CAPO300149
OG0006399	LYTVA_10233	CAPO307228
OG0006443	LYTVA_11664	CAPO300234
OG0006447	LYTVA_19506	CAPO302283
OG0006448	LYTVA_05233, LYTVA_18934	CAPO301094
OG0006449	LYTVA_14385	CAPO305961
OG0006456	LYTVA_06983	CAPO300992
OG0006457	LYTVA_08914	CAPO306648
OG0006459	LYTVA_17229	CAPO307843
OG0006460	LYTVA_04378	CAPO308313
OG0006461	LYTVA_16875	CAPO306350
OG0006462	LYTVA_25038	CAPO300662
OG0006464	LYTVA_09677	CAPO307754
OG0006465	LYTVA_24854	CAPO307052
OG0006468	LYTVA_16194	CAPO303390
OG0006469	LYTVA_27245	CAPO302486
OG0006470	LYTVA_17710	CAPO300984
OG0006471	LYTVA_23270	CAPO303440
OG0006474	LYTVA_05368	CAPO300155
OG0006475	LYTVA_25848	CAPO301888
OG0006476	LYTVA_26882, LYTVA_25653	CAPO300216
OG0006478	LYTVA_15588	CAPO301079
OG0006479	LYTVA_26821	CAPO304002
OG0006480	LYTVA_02980	CAPO300197
OG0006485	LYTVA_11001	CAPO307612
OG0006487	LYTVA_21439, LYTVA_27373	CAPO300649
OG0006488	LYTVA_20193	CAPO301772
OG0006490	LYTVA_20284	CAPO301539
OG0006491	LYTVA_20650, LYTVA_20929	CAPO300606
OG0006493	LYTVA_07017	CAPO306548
OG0006496	LYTVA_17185	CAPO304473
OG0006498	LYTVA_28147	CAPO301440
OG0006501	LYTVA_26999	CAPO307734
OG0006502	LYTVA_24260	CAPO301087
OG0006503	LYTVA_26898, LYTVA_05750	CAPO304660
OG0006504	LYTVA_09504	CAPO302154
OG0006505	LYTVA_11472	CAPO301510
OG0006508	LYTVA_07361	CAPO301635
OG0006509	LYTVA_15412	CAPO304681
OG0006510	LYTVA_08384, LYTVA_21337	CAPO300081
OG0006512	LYTVA_30128	CAPO301701
OG0006514	LYTVA_01073	CAPO304095
OG0006516	LYTVA_11733	CAPO305607
OG0006517	LYTVA_16158	CAPO300477
OG0006519	LYTVA_10465, LYTVA_11808	CAPO308006
OG0006520	LYTVA_21292	CAPO300668
OG0006523	LYTVA_08627	CAPO302914
OG0006526	LYTVA_16250, LYTVA_03698	CAPO303623
OG0006532	LYTVA_17206, LYTVA_14261	CAPO304147
OG0006533	LYTVA_27011, LYTVA_15714	CAPO305463
OG0006534	LYTVA_04214, LYTVA_29677, LYTVA_29678	CAPO305714
OG0006536	LYTVA_00601	CAPO305735
OG0006538	LYTVA_09279, LYTVA_09562	CAPO305091
OG0006540	LYTVA_09467	CAPO304760
OG0006541	LYTVA_10494, LYTVA_18775	CAPO302376, CAPO304688, CAPO300243
OG0006542	LYTVA_21291	CAPO305168
OG0006543	LYTVA_04135	CAPO305452
OG0006544	LYTVA_14693	CAPO306101
OG0006545	LYTVA_01760	CAPO307929
OG0006546	LYTVA_01454	CAPO305234
OG0006547	LYTVA_14740	CAPO301259
OG0006549	LYTVA_18867, LYTVA_12605	CAPO306040
OG0006550	LYTVA_13032	CAPO307487
OG0006552	LYTVA_26407, LYTVA_24481	CAPO301957
OG0006553	LYTVA_29930	CAPO308128
OG0006554	LYTVA_12888	CAPO306525
OG0006555	LYTVA_16831	CAPO305951
OG0006556	LYTVA_26732	CAPO304941
OG0006557	LYTVA_24299, LYTVA_12631	CAPO300124
OG0006561	LYTVA_24027	CAPO300890
OG0006562	LYTVA_19964	CAPO303607
OG0006566	LYTVA_09754	CAPO303944
OG0006568	LYTVA_06190	CAPO303043
OG0006569	LYTVA_03300	CAPO300856
OG0006570	LYTVA_13429, LYTVA_29990	CAPO302571
OG0006571	LYTVA_08745, LYTVA_10211	CAPO306740
OG0006572	LYTVA_16419	CAPO302175
OG0006573	LYTVA_09033	CAPO306413
OG0006575	LYTVA_05866	CAPO304950
OG0006578	LYTVA_22950	CAPO303393
OG0006580	LYTVA_10761	CAPO306179
OG0006581	LYTVA_23340	CAPO300223
OG0006582	LYTVA_13105	CAPO305399
OG0006583	LYTVA_06366, LYTVA_06364	CAPO308147
OG0006584	LYTVA_16648, LYTVA_29363, LYTVA_01051	CAPO304380
OG0006586	LYTVA_28714	CAPO300241
OG0006590	LYTVA_05645	CAPO304634
OG0006591	LYTVA_12165	CAPO306654
OG0006592	LYTVA_26345, LYTVA_15825	CAPO302105
OG0006595	LYTVA_09564	CAPO306726
OG0006596	LYTVA_20385	CAPO305496
OG0006598	LYTVA_06758	CAPO303505
OG0006602	LYTVA_05608	CAPO306545
OG0006603	LYTVA_08641, LYTVA_04115	CAPO305246
OG0006604	LYTVA_12633	CAPO301632
OG0006606	LYTVA_25434	CAPO300627, CAPO305047
OG0006607	LYTVA_15137	CAPO302836
OG0006608	LYTVA_30198	CAPO304829
OG0006609	LYTVA_22539, LYTVA_17868	CAPO304156
OG0006610	LYTVA_13093	CAPO305635
OG0006611	LYTVA_27380	CAPO303370
OG0006612	LYTVA_10377	CAPO303674
OG0006613	LYTVA_10927	CAPO305926
OG0006614	LYTVA_25195	CAPO307923
OG0006615	LYTVA_28757	CAPO300892
OG0006616	LYTVA_28870, LYTVA_09876	CAPO302496
OG0006619	LYTVA_15850	CAPO305225
OG0006622	LYTVA_03022	CAPO307274
OG0006625	LYTVA_28210, LYTVA_28205	CAPO304287
OG0006627	LYTVA_27904, LYTVA_23869	CAPO300634
OG0006630	LYTVA_19052	CAPO301318
OG0006631	LYTVA_04170	CAPO302816
OG0006633	LYTVA_27702	CAPO306794
OG0006636	LYTVA_25039	CAPO304383
OG0006637	LYTVA_27827	CAPO304312
OG0006638	LYTVA_18002	CAPO302167
OG0006640	LYTVA_26611	CAPO308241
OG0006642	LYTVA_06650	CAPO303206
OG0006646	LYTVA_02342	CAPO308061
OG0006651	LYTVA_15341	CAPO306376
OG0006655	LYTVA_26567	CAPO306982
OG0006657	LYTVA_16841	CAPO304665
OG0006658	LYTVA_06859	CAPO301723
OG0006662	LYTVA_17398, LYTVA_22679	CAPO305585
OG0006663	LYTVA_20322	CAPO301399
OG0006664	LYTVA_14742, LYTVA_25776	CAPO302941
OG0006666	LYTVA_29336	CAPO301682
OG0006668	LYTVA_18468	CAPO301053
OG0006669	LYTVA_22893, LYTVA_02320	CAPO301280
OG0006671	LYTVA_19311, LYTVA_06238	CAPO307485
OG0006673	LYTVA_21845	CAPO302685
OG0006677	LYTVA_28901	CAPO304250
OG0006678	LYTVA_15419, LYTVA_15428	CAPO300092
OG0006681	LYTVA_17496, LYTVA_30119	CAPO305354
OG0006684	LYTVA_16659	CAPO305512
OG0006686	LYTVA_23375	CAPO307531
OG0006691	LYTVA_07985	CAPO305670
OG0006692	LYTVA_23399	CAPO302647
OG0006693	LYTVA_27909, LYTVA_00873	CAPO302616
OG0006694	LYTVA_24646, LYTVA_15455	CAPO302438
OG0006695	LYTVA_15983	CAPO302533
OG0006696	LYTVA_15759, LYTVA_01261	CAPO303681
OG0006698	LYTVA_18510, LYTVA_17453	CAPO305852
OG0006702	LYTVA_16976	CAPO307269
OG0006703	LYTVA_11046	CAPO302601
OG0006704	LYTVA_21918, LYTVA_05361	CAPO305136
OG0006706	LYTVA_06256	CAPO303773
OG0006707	LYTVA_21353, LYTVA_05353	CAPO304129
OG0006709	LYTVA_04967	CAPO302993
OG0006710	LYTVA_22943	CAPO307958
OG0006712	LYTVA_17236	CAPO307469
OG0006714	LYTVA_07448	CAPO301000
OG0006716	LYTVA_15879	CAPO302196
OG0006718	LYTVA_10471	CAPO306293
OG0006719	LYTVA_17998	CAPO302454
OG0006721	LYTVA_23599, LYTVA_16518	CAPO307315
OG0006722	LYTVA_11244	CAPO304555
OG0006725	LYTVA_04515	CAPO301206
OG0006726	LYTVA_14167	CAPO303375
OG0006727	LYTVA_03217	CAPO306447
OG0006728	LYTVA_22872	CAPO303411
OG0006729	LYTVA_10174	CAPO302448
OG0006730	LYTVA_26842, LYTVA_09573	CAPO307696
OG0006732	LYTVA_27994	CAPO301757
OG0006733	LYTVA_04666	CAPO306420
OG0006736	LYTVA_29486	CAPO301670
OG0006737	LYTVA_29487	CAPO302977
OG0006740	LYTVA_20145, LYTVA_24577	CAPO304581
OG0006741	LYTVA_07167	CAPO306132
OG0006745	LYTVA_14746	CAPO304913
OG0006750	LYTVA_29209	CAPO306076
OG0006751	LYTVA_29422	CAPO305160
OG0006752	LYTVA_28315	CAPO301753
OG0006753	LYTVA_13933	CAPO304199
OG0006757	LYTVA_23576	CAPO308250
OG0006758	LYTVA_06304	CAPO303486
OG0006760	LYTVA_07257, LYTVA_20797, LYTVA_13275	CAPO300357
OG0006766	LYTVA_28194	CAPO300327
OG0006769	LYTVA_29698	CAPO304104
OG0006772	LYTVA_12214, LYTVA_14428	CAPO306103
OG0006775	LYTVA_15090	CAPO303956
OG0006776	LYTVA_22877	CAPO307354, CAPO307229
OG0006777	LYTVA_13418	CAPO308320
OG0006826	LYTVA_11589	CAPO306575
OG0006827	LYTVA_29607, LYTVA_23359	CAPO306579
OG0006830	LYTVA_03690	CAPO304885
OG0006838	LYTVA_08816	CAPO304346
OG0006842	LYTVA_10835, LYTVA_21530	CAPO303033
OG0006844	LYTVA_10802	CAPO303858
OG0006845	LYTVA_21346	CAPO304222
OG0006846	LYTVA_05173	CAPO305985, CAPO301436
OG0006850	LYTVA_19496	CAPO300307
OG0006853	LYTVA_07171	CAPO305011
OG0006856	LYTVA_24415	CAPO306926
OG0006857	LYTVA_12258	CAPO304592
OG0006860	LYTVA_03678	CAPO304880
OG0006862	LYTVA_26775	CAPO306834
OG0006864	LYTVA_00261	CAPO300266
OG0006865	LYTVA_05819	CAPO300579
OG0006867	LYTVA_03041, LYTVA_04798	CAPO304561
OG0006868	LYTVA_19737	CAPO304824
OG0006869	LYTVA_28620, LYTVA_01897	CAPO303718
OG0006872	LYTVA_01971	CAPO305763, CAPO306267
OG0006874	LYTVA_28249	CAPO303002
OG0006875	LYTVA_03423, LYTVA_15770	CAPO300245
OG0006876	LYTVA_02849	CAPO301384
OG0006877	LYTVA_19179	CAPO303758
OG0006887	LYTVA_13116	CAPO303330
OG0006888	LYTVA_00517, LYTVA_00518	CAPO300481
OG0006889	LYTVA_01644	CAPO305411
OG0006890	LYTVA_18386	CAPO301774
OG0006892	LYTVA_15888, LYTVA_26192	CAPO306271
OG0006893	LYTVA_24058	CAPO308281
OG0006894	LYTVA_09646	CAPO305493
OG0006895	LYTVA_00144	CAPO305321
OG0006898	LYTVA_07336	CAPO307616
OG0006901	LYTVA_26182	CAPO301222
OG0006904	LYTVA_10834	CAPO301235
OG0006906	LYTVA_06059, LYTVA_24234	CAPO307116
OG0006912	LYTVA_23371	CAPO306387
OG0006914	LYTVA_19647	CAPO302212
OG0006915	LYTVA_13564, LYTVA_19160	CAPO305363
OG0006916	LYTVA_08740, LYTVA_21571, LYTVA_25691, LYTVA_07151	CAPO306266
OG0006918	LYTVA_08198	CAPO303362
OG0006923	LYTVA_19710	CAPO303076
OG0006924	LYTVA_28512	CAPO304320
OG0006925	LYTVA_15745	CAPO306734
OG0006926	LYTVA_19475	CAPO303493
OG0006930	LYTVA_28342, LYTVA_06357	CAPO301522
OG0006931	LYTVA_24387	CAPO300460
OG0006932	LYTVA_25041	CAPO305813
OG0006934	LYTVA_28488	CAPO304656
OG0006935	LYTVA_00871, LYTVA_12955	CAPO305404
OG0006936	LYTVA_18797	CAPO301255
OG0006937	LYTVA_10646	CAPO300724
OG0006938	LYTVA_24454	CAPO307064
OG0006939	LYTVA_09864	CAPO300423
OG0006940	LYTVA_03459, LYTVA_25735	CAPO308295
OG0006942	LYTVA_27753	CAPO305131
OG0006943	LYTVA_03946, LYTVA_08311	CAPO300653
OG0006944	LYTVA_17001	CAPO301423
OG0006947	LYTVA_04623, LYTVA_13161	CAPO303778
OG0006948	LYTVA_19779	CAPO307507
OG0006949	LYTVA_21246	CAPO300866
OG0006951	LYTVA_07399	CAPO302915
OG0006953	LYTVA_06163, LYTVA_00099	CAPO302825
OG0006957	LYTVA_15138	CAPO304410
OG0006960	LYTVA_14371	CAPO306688
OG0006962	LYTVA_04008, LYTVA_21258	CAPO307572
OG0006964	LYTVA_06159	CAPO306352
OG0006966	LYTVA_20757	CAPO304695
OG0006967	LYTVA_21312	CAPO303820
OG0006968	LYTVA_08012	CAPO301435
OG0006970	LYTVA_09988	CAPO304851
OG0006971	LYTVA_20324	CAPO303658
OG0006973	LYTVA_29631	CAPO306305
OG0006975	LYTVA_12975	CAPO306893
OG0006977	LYTVA_13712	CAPO305268
OG0006979	LYTVA_23814	CAPO300168
OG0006982	LYTVA_29353	CAPO305716
OG0006983	LYTVA_04126, LYTVA_12399	CAPO300916
OG0006989	LYTVA_20012	CAPO302679
OG0006991	LYTVA_02424	CAPO303392
OG0006992	LYTVA_18795	CAPO305740
OG0006994	LYTVA_20166	CAPO306564
OG0006995	LYTVA_16401	CAPO306435
OG0006997	LYTVA_17736	CAPO304873
OG0006999	LYTVA_28772	CAPO303913
OG0007001	LYTVA_06692	CAPO305444
OG0007002	LYTVA_13388	CAPO304225
OG0007003	LYTVA_05469	CAPO302304
OG0007005	LYTVA_24522	CAPO303654
OG0007007	LYTVA_14776	CAPO302408
OG0007009	LYTVA_21384	CAPO305960
OG0007011	LYTVA_09381	CAPO301128
OG0007012	LYTVA_14288	CAPO304946
OG0007013	LYTVA_08506	CAPO303300
OG0007017	LYTVA_02017	CAPO301345
OG0007018	LYTVA_25072	CAPO300889
OG0007019	LYTVA_21051	CAPO304408
OG0007020	LYTVA_13475	CAPO303562, CAPO308296
OG0007021	LYTVA_03142	CAPO306622
OG0007022	LYTVA_21360	CAPO303253
OG0007024	LYTVA_19875	CAPO302054
OG0007025	LYTVA_21668, LYTVA_06308	CAPO302785
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	CAPO304159
OG0007029	LYTVA_04037	CAPO302104
OG0007030	LYTVA_01479, LYTVA_10244	CAPO303845
OG0007032	LYTVA_26058	CAPO304830
OG0007033	LYTVA_03101, LYTVA_13194	CAPO305180
OG0007034	LYTVA_11469	CAPO306932
OG0007040	LYTVA_11635	CAPO306537
OG0007042	LYTVA_10226	CAPO307996
OG0007043	LYTVA_28853	CAPO305780
OG0007044	LYTVA_15729, LYTVA_04229	CAPO307221
OG0007045	LYTVA_13338	CAPO305958
OG0007046	LYTVA_19166, LYTVA_13334	CAPO305591
OG0007047	LYTVA_02580	CAPO305693
OG0007049	LYTVA_03854	CAPO305031
OG0007055	LYTVA_09990	CAPO304778
OG0007057	LYTVA_15614, LYTVA_29163	CAPO304630
OG0007058	LYTVA_24894	CAPO301734, CAPO304572
OG0007059	LYTVA_29456	CAPO303590, CAPO303318
OG0007061	LYTVA_00448	CAPO305340
OG0007063	LYTVA_03435, LYTVA_04569	CAPO308261
OG0007068	LYTVA_09404	CAPO307887
OG0007069	LYTVA_12053	CAPO307200
OG0007071	LYTVA_30209	CAPO301761
OG0007072	LYTVA_13910, LYTVA_22708	CAPO306160
OG0007073	LYTVA_27421	CAPO302936
OG0007076	LYTVA_03998	CAPO300474
OG0007084	LYTVA_15149	CAPO307673
OG0007086	LYTVA_03344	CAPO306079
OG0007090	LYTVA_07259	CAPO300368
OG0007091	LYTVA_15856, LYTVA_00688	CAPO304945
OG0007092	LYTVA_30009	CAPO304498, CAPO305528
OG0007093	LYTVA_02317	CAPO308175
OG0007094	LYTVA_10484	CAPO301835
OG0007095	LYTVA_26694	CAPO304293
OG0007097	LYTVA_18947	CAPO302515
OG0007099	LYTVA_06429, LYTVA_18939	CAPO304218
OG0007106	LYTVA_18310	CAPO302226
OG0007112	LYTVA_21113, LYTVA_17175	CAPO303793
OG0007114	LYTVA_10798	CAPO305243
OG0007118	LYTVA_06751	CAPO306502
OG0007121	LYTVA_23219	CAPO305337
OG0007122	LYTVA_11786	CAPO302728
OG0007128	LYTVA_25613	CAPO303539
OG0007131	LYTVA_16333	CAPO304315
OG0007132	LYTVA_07096, LYTVA_10959	CAPO301608
OG0007133	LYTVA_06766	CAPO305338
OG0007134	LYTVA_20762, LYTVA_28832	CAPO302517
OG0007137	LYTVA_09390	CAPO303287
OG0007138	LYTVA_03653	CAPO307436
OG0007139	LYTVA_25562	CAPO302325
OG0007141	LYTVA_16084	CAPO306130
OG0007143	LYTVA_15805	CAPO307276
OG0007144	LYTVA_10155	CAPO301797
OG0007145	LYTVA_15266, LYTVA_19982	CAPO305008
OG0007146	LYTVA_19996	CAPO306800
OG0007147	LYTVA_11114	CAPO305032
OG0007150	LYTVA_25594, LYTVA_18677	CAPO304704
OG0007151	LYTVA_07846	CAPO304299
OG0007154	LYTVA_07855, LYTVA_07854	CAPO302715
OG0007158	LYTVA_24864	CAPO303011
OG0007160	LYTVA_21774	CAPO301230
OG0007162	LYTVA_17298	CAPO305815
OG0007163	LYTVA_07875	CAPO306908
OG0007165	LYTVA_27280	CAPO300764
OG0007166	LYTVA_08751, LYTVA_25662	CAPO301841
OG0007168	LYTVA_13106	CAPO304836
OG0007173	LYTVA_15493	CAPO305749, CAPO300679
OG0007178	LYTVA_18565, LYTVA_28282	CAPO306843
OG0007181	LYTVA_11702	CAPO302549
OG0007182	LYTVA_13310	CAPO302258
OG0007183	LYTVA_17814, LYTVA_04494	CAPO303453
OG0007186	LYTVA_19820	CAPO306272
OG0007192	LYTVA_12538	CAPO307148
OG0007199	LYTVA_00515	CAPO300510
OG0007201	LYTVA_25108	CAPO305686
OG0007248	LYTVA_01206, LYTVA_22776	CAPO305807
OG0007249	LYTVA_04104	CAPO304279
OG0007251	LYTVA_10607	CAPO307515
OG0007254	LYTVA_17075	CAPO300342
OG0007258	LYTVA_04807	CAPO301895
OG0007261	LYTVA_16329	CAPO306348
OG0007266	LYTVA_03338	CAPO305560
OG0007272	LYTVA_23152	CAPO303817, CAPO303673
OG0007273	LYTVA_24239, LYTVA_02079	CAPO305134
OG0007281	LYTVA_00393	CAPO304423
OG0007282	LYTVA_20254	CAPO300960
OG0007283	LYTVA_06398, LYTVA_22306	CAPO304757
OG0007291	LYTVA_21801	CAPO307621
OG0007293	LYTVA_25203, LYTVA_07215	CAPO301970
OG0007300	LYTVA_18529	CAPO301046
OG0007301	LYTVA_05959	CAPO301996
OG0007303	LYTVA_10989	CAPO302064
OG0007304	LYTVA_09281	CAPO306505
OG0007305	LYTVA_16586, LYTVA_20937	CAPO303443
OG0007307	LYTVA_18744	CAPO304518, CAPO304185
OG0007313	LYTVA_02867	CAPO302761
OG0007314	LYTVA_08236, LYTVA_10156	CAPO307151
OG0007315	LYTVA_08065, LYTVA_10122, LYTVA_02405, LYTVA_14248	CAPO300478
OG0007317	LYTVA_22574	CAPO306655
OG0007319	LYTVA_01930	CAPO300742
OG0007320	LYTVA_07334	CAPO300324
OG0007321	LYTVA_14764	CAPO307651
OG0007322	LYTVA_23565	CAPO301300
OG0007325	LYTVA_13185, LYTVA_25303	CAPO305675
OG0007329	LYTVA_09881, LYTVA_17097	CAPO306408
OG0007330	LYTVA_26367	CAPO300366
OG0007336	LYTVA_26129	CAPO304895
OG0007339	LYTVA_07201	CAPO300192
OG0007341	LYTVA_06630	CAPO300898
OG0007342	LYTVA_13753	CAPO300397
OG0007343	LYTVA_03841	CAPO305744
OG0007347	LYTVA_01386	CAPO302872
OG0007348	LYTVA_09877	CAPO307161
OG0007350	LYTVA_14713	CAPO306078
OG0007352	LYTVA_11993, LYTVA_09786	CAPO306052
OG0007353	LYTVA_17240	CAPO302025
OG0007354	LYTVA_23171	CAPO303485
OG0007355	LYTVA_09986	CAPO307111
OG0007356	LYTVA_06628	CAPO306331
OG0007357	LYTVA_04535	CAPO304967
OG0007358	LYTVA_02726	CAPO304741
OG0007361	LYTVA_06556	CAPO305039
OG0007363	LYTVA_06669	CAPO304834
OG0007364	LYTVA_15849	CAPO303075
OG0007365	LYTVA_02308, LYTVA_06457	CAPO306500
OG0007366	LYTVA_11005	CAPO305485
OG0007367	LYTVA_04852	CAPO305088
OG0007368	LYTVA_17542, LYTVA_00624	CAPO305250
OG0007369	LYTVA_19408, LYTVA_18884	CAPO300391
OG0007371	LYTVA_08968	CAPO305453
OG0007372	LYTVA_18746	CAPO307960
OG0007373	LYTVA_15629	CAPO301099
OG0007376	LYTVA_19972	CAPO302556
OG0007377	LYTVA_26494	CAPO306927
OG0007378	LYTVA_05887	CAPO307557
OG0007379	LYTVA_05996, LYTVA_05995	CAPO305130
OG0007380	LYTVA_29427	CAPO300141
OG0007382	LYTVA_04728	CAPO305525
OG0007385	LYTVA_19121	CAPO304120
OG0007387	LYTVA_11399	CAPO304030
OG0007388	LYTVA_28469	CAPO306166
OG0007391	LYTVA_27612	CAPO304827
OG0007392	LYTVA_00208	CAPO303501
OG0007393	LYTVA_16834	CAPO301859
OG0007395	LYTVA_10851	CAPO302788
OG0007396	LYTVA_21805	CAPO302581
OG0007397	LYTVA_06439	CAPO300434
OG0007399	LYTVA_24113	CAPO306050
OG0007401	LYTVA_25998, LYTVA_24442	CAPO302124
OG0007402	LYTVA_04009	CAPO306401
OG0007405	LYTVA_23328	CAPO303800
OG0007407	LYTVA_24874	CAPO306953
OG0007408	LYTVA_17573	CAPO303491
OG0007409	LYTVA_06962	CAPO305402
