Orthogroup	LYTVA_ok	PFLAV
OG0003723	LYTVA_28610	TCONS_00027704.p1, TCONS_00027520.p1, TCONS_00027521.p1
OG0003724	LYTVA_28771	TCONS_00051898.p1
OG0003725	LYTVA_16331	TCONS_00052910.p1
OG0003726	LYTVA_26835	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1
OG0003727	LYTVA_28311	TCONS_00039380.p1, TCONS_00040220.p1
OG0003728	LYTVA_05584	TCONS_00016021.p1
OG0003730	LYTVA_17088	TCONS_00027342.p1
OG0003731	LYTVA_05810	TCONS_00011687.p1
OG0003732	LYTVA_25663	TCONS_00021737.p1
OG0003733	LYTVA_13502, LYTVA_08036	TCONS_00052651.p1
OG0003734	LYTVA_19044, LYTVA_23146	TCONS_00015817.p1
OG0003735	LYTVA_11688	TCONS_00002105.p1
OG0003735	LYTVA_28003	TCONS_00002113.p1
OG0003736	LYTVA_01263	TCONS_00056575.p1
OG0003737	LYTVA_04668, LYTVA_07306	TCONS_00016153.p1
OG0003738	LYTVA_24822	TCONS_00013945.p1
OG0003739	LYTVA_20011	TCONS_00055464.p1
OG0003740	LYTVA_26296, LYTVA_17293, LYTVA_16340	TCONS_00024141.p1
OG0003741	LYTVA_00346	TCONS_00034776.p1
OG0003742	LYTVA_26372	TCONS_00019755.p1
OG0003743	LYTVA_26127, LYTVA_26126	TCONS_00000185.p1
OG0003744	LYTVA_06947	TCONS_00047885.p1
OG0003746	LYTVA_21138	TCONS_00055721.p1
OG0003747	LYTVA_10213	TCONS_00046166.p1
OG0003749	LYTVA_18850	TCONS_00025714.p1, TCONS_00025707.p1
OG0003750	LYTVA_02287, LYTVA_01689	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	LYTVA_13457	TCONS_00050252.p1
OG0003752	LYTVA_01820	TCONS_00057226.p1
OG0003753	LYTVA_21441	TCONS_00012646.p1
OG0003754	LYTVA_22465	TCONS_00025033.p1, TCONS_00023166.p1
OG0003757	LYTVA_09213	TCONS_00010281.p1
OG0003758	LYTVA_17109	TCONS_00038650.p1
OG0003759	LYTVA_26967	TCONS_00050120.p1
OG0003760	LYTVA_30090, LYTVA_22219	TCONS_00046388.p1
OG0003761	LYTVA_05534	TCONS_00033664.p1
OG0003762	LYTVA_17274	TCONS_00012749.p1
OG0003763	LYTVA_14492, LYTVA_23611	TCONS_00001187.p1, TCONS_00001175.p1
OG0003764	LYTVA_17144, LYTVA_11016	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003766	LYTVA_05953	TCONS_00009338.p1
OG0003767	LYTVA_08194	TCONS_00046050.p2
OG0003768	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1
OG0003769	LYTVA_18678	TCONS_00008637.p1
OG0003770	LYTVA_21288	TCONS_00043123.p1
OG0003771	LYTVA_28045	TCONS_00014140.p1
OG0003772	LYTVA_21676	TCONS_00056699.p1, TCONS_00056698.p1
OG0003773	LYTVA_22099, LYTVA_08704	TCONS_00013177.p1
OG0003774	LYTVA_19451	TCONS_00035640.p1
OG0003775	LYTVA_08825	TCONS_00012499.p1
OG0003777	LYTVA_21729	TCONS_00012320.p1
OG0003778	LYTVA_11821	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	LYTVA_10521	TCONS_00021938.p1
OG0003795	LYTVA_13836	TCONS_00049781.p1
OG0003798	LYTVA_21450	TCONS_00016653.p1
OG0003803	LYTVA_17645	TCONS_00015861.p1
OG0003806	LYTVA_30001	TCONS_00014048.p1
OG0003807	LYTVA_29933	TCONS_00012280.p1
OG0003808	LYTVA_19229	TCONS_00017543.p1
OG0003809	LYTVA_25226	TCONS_00030928.p1
OG0003810	LYTVA_17312, LYTVA_08092	TCONS_00041620.p1
OG0003811	LYTVA_01732	TCONS_00043382.p1
OG0003813	LYTVA_00532	TCONS_00030409.p1
OG0003815	LYTVA_02151, LYTVA_28747	TCONS_00011083.p1
OG0003816	LYTVA_21793, LYTVA_08508	TCONS_00030012.p1
OG0003817	LYTVA_01137	TCONS_00034388.p1, TCONS_00034454.p1
OG0003818	LYTVA_09712	TCONS_00043595.p1
OG0003819	LYTVA_15964	TCONS_00041848.p1
OG0003820	LYTVA_01468, LYTVA_10818, LYTVA_04218	TCONS_00029649.p1
OG0003821	LYTVA_01898	TCONS_00048803.p1
OG0003823	LYTVA_28299	TCONS_00017834.p1
OG0003824	LYTVA_20107, LYTVA_06706	TCONS_00041559.p1, TCONS_00027662.p1
OG0003825	LYTVA_25095, LYTVA_25100	TCONS_00027692.p1
OG0003826	LYTVA_13850	TCONS_00006654.p1
OG0003827	LYTVA_03265	TCONS_00053570.p1, TCONS_00053571.p1
OG0003828	LYTVA_13423	TCONS_00015781.p1
OG0003829	LYTVA_18420	TCONS_00041768.p1
OG0003830	LYTVA_12482, LYTVA_28846	TCONS_00000940.p1, TCONS_00000927.p1
OG0003831	LYTVA_24443	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	LYTVA_05086	TCONS_00047965.p1
OG0003833	LYTVA_27868, LYTVA_23190	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	LYTVA_28662	TCONS_00008744.p1
OG0003836	LYTVA_24859	TCONS_00043960.p1
OG0003837	LYTVA_29929	TCONS_00013327.p1
OG0003838	LYTVA_17094	TCONS_00042726.p1
OG0003839	LYTVA_23937, LYTVA_14573	TCONS_00015241.p1
OG0003840	LYTVA_04824	TCONS_00056576.p1
OG0003841	LYTVA_09880	TCONS_00015618.p1
OG0003842	LYTVA_16877	TCONS_00049454.p1
OG0003844	LYTVA_23802	TCONS_00028970.p1
OG0003845	LYTVA_09006	TCONS_00004661.p1
OG0003846	LYTVA_03898	TCONS_00027628.p1
OG0003848	LYTVA_12543	TCONS_00014970.p1
OG0003849	LYTVA_16505	TCONS_00028619.p1
OG0003850	LYTVA_06404	TCONS_00000960.p1
OG0003851	LYTVA_26448	TCONS_00032794.p1
OG0003852	LYTVA_02920	TCONS_00020658.p1
OG0003854	LYTVA_16966	TCONS_00029018.p1
OG0003855	LYTVA_19474	TCONS_00018586.p1
OG0003856	LYTVA_25797	TCONS_00013066.p1
OG0003857	LYTVA_25367, LYTVA_25796	TCONS_00013404.p1
OG0003858	LYTVA_01327, LYTVA_27055	TCONS_00011927.p1
OG0003859	LYTVA_21927	TCONS_00017915.p1
OG0003860	LYTVA_18534	TCONS_00003958.p1
OG0003861	LYTVA_09141	TCONS_00001075.p1
OG0003862	LYTVA_00702	TCONS_00020265.p1
OG0003863	LYTVA_25098	TCONS_00026709.p1
OG0003864	LYTVA_16744	TCONS_00011878.p1
OG0003865	LYTVA_06719, LYTVA_29186	TCONS_00003872.p1
OG0003866	LYTVA_29703	TCONS_00001305.p1
OG0003867	LYTVA_19438	TCONS_00050625.p1
OG0003868	LYTVA_16042	TCONS_00014972.p1
OG0003869	LYTVA_12197	TCONS_00055343.p1
OG0003870	LYTVA_09623, LYTVA_02604	TCONS_00025664.p1
OG0003873	LYTVA_12402	TCONS_00052093.p1
OG0003876	LYTVA_08885	TCONS_00053735.p1
OG0003877	LYTVA_07189, LYTVA_05818	TCONS_00022731.p1, TCONS_00021597.p1
OG0003878	LYTVA_06775, LYTVA_04340	TCONS_00049628.p1
OG0003879	LYTVA_26740	TCONS_00028211.p1
OG0003880	LYTVA_19965	TCONS_00020852.p1
OG0003881	LYTVA_02265	TCONS_00047720.p1, TCONS_00047725.p1
OG0003882	LYTVA_18048	TCONS_00008643.p1
OG0003883	LYTVA_29680	TCONS_00027470.p1
OG0003884	LYTVA_04955	TCONS_00019247.p1
OG0003885	LYTVA_22856	TCONS_00046675.p1
OG0003886	LYTVA_00295	TCONS_00003927.p1
OG0003887	LYTVA_04461	TCONS_00030695.p1
OG0003888	LYTVA_27229, LYTVA_07798	TCONS_00052636.p1
OG0003889	LYTVA_29995	TCONS_00012827.p1, TCONS_00010987.p1
OG0003890	LYTVA_19129, LYTVA_23306	TCONS_00055503.p1
OG0003892	LYTVA_28820	TCONS_00048438.p1
OG0003893	LYTVA_09128	TCONS_00011425.p1
OG0003894	LYTVA_30206	TCONS_00014845.p1
OG0003895	LYTVA_16370	TCONS_00013387.p1
OG0003897	LYTVA_01009, LYTVA_18263	TCONS_00050998.p1
OG0003898	LYTVA_08754	TCONS_00021035.p1
OG0003899	LYTVA_01604	TCONS_00042081.p1
OG0003900	LYTVA_00171, LYTVA_09089	TCONS_00010847.p1
OG0003901	LYTVA_25425, LYTVA_13674	TCONS_00041073.p1, TCONS_00034799.p1
OG0003902	LYTVA_17636	TCONS_00007173.p1, TCONS_00007172.p1, TCONS_00008474.p1
OG0003903	LYTVA_02947, LYTVA_14426	TCONS_00027055.p1
OG0003904	LYTVA_08407	TCONS_00033299.p1
OG0003905	LYTVA_18579, LYTVA_24090	TCONS_00036248.p1
OG0003906	LYTVA_00896	TCONS_00029119.p1
OG0003907	LYTVA_27049	TCONS_00043884.p1, TCONS_00043880.p1, TCONS_00043885.p1
OG0003909	LYTVA_09021	TCONS_00007988.p1
OG0003910	LYTVA_15956	TCONS_00001878.p1
OG0003911	LYTVA_13769	TCONS_00016777.p1
OG0003912	LYTVA_20384	TCONS_00009015.p1
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	TCONS_00053946.p1
OG0003914	LYTVA_00538	TCONS_00041215.p1, TCONS_00041198.p1
OG0003915	LYTVA_03286, LYTVA_20325	TCONS_00021210.p1
OG0003918	LYTVA_03867	TCONS_00030934.p1
OG0003919	LYTVA_25024	TCONS_00005197.p1
OG0003920	LYTVA_03736	TCONS_00000854.p1
OG0003921	LYTVA_29296	TCONS_00017320.p1
OG0003922	LYTVA_21766, LYTVA_20004	TCONS_00055813.p1
OG0003923	LYTVA_19351	TCONS_00056321.p1, TCONS_00056382.p1
OG0003924	LYTVA_21825	TCONS_00019267.p1
OG0003925	LYTVA_23157	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1
OG0003926	LYTVA_00309	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1
OG0003927	LYTVA_09499, LYTVA_12096	TCONS_00006760.p1
OG0003928	LYTVA_03987	TCONS_00008035.p1
OG0003930	LYTVA_25579, LYTVA_23488	TCONS_00036253.p1
OG0003931	LYTVA_22630	TCONS_00012638.p1
OG0003932	LYTVA_00352, LYTVA_14590	TCONS_00024837.p1
OG0003932	LYTVA_16689	TCONS_00054921.p1
OG0003933	LYTVA_22915	TCONS_00047268.p1
OG0003935	LYTVA_23260	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1
OG0003936	LYTVA_03319	TCONS_00008292.p1
OG0003937	LYTVA_23787	TCONS_00026626.p1
OG0003938	LYTVA_07799	TCONS_00000187.p1
OG0003939	LYTVA_03990, LYTVA_08883	TCONS_00053724.p1
OG0003942	LYTVA_19868, LYTVA_04089	TCONS_00002163.p1
OG0003943	LYTVA_15855, LYTVA_00687	TCONS_00045502.p1
OG0003945	LYTVA_00843	TCONS_00025621.p1
OG0003946	LYTVA_00597	TCONS_00027376.p1
OG0003947	LYTVA_21166	TCONS_00027772.p1
OG0003948	LYTVA_00599	TCONS_00026177.p1
OG0003949	LYTVA_06512, LYTVA_01213	TCONS_00036172.p1
OG0003953	LYTVA_25899	TCONS_00044129.p1
OG0003954	LYTVA_08587	TCONS_00045854.p1
OG0003956	LYTVA_03160	TCONS_00052540.p1
OG0003957	LYTVA_04850	TCONS_00019641.p1
OG0003958	LYTVA_10240	TCONS_00030617.p1
OG0003961	LYTVA_18404	TCONS_00018472.p1
OG0003962	LYTVA_27585	TCONS_00043323.p1
OG0003966	LYTVA_08371	TCONS_00001179.p1, TCONS_00001190.p1
OG0003967	LYTVA_21341	TCONS_00014234.p1, TCONS_00014232.p1
OG0003968	LYTVA_18737	TCONS_00017762.p1
OG0003970	LYTVA_27881	TCONS_00006276.p1
OG0003971	LYTVA_12905	TCONS_00040867.p1
OG0003972	LYTVA_26756	TCONS_00007106.p1, TCONS_00007105.p1
OG0003973	LYTVA_08780	TCONS_00009676.p1
OG0003997	LYTVA_15918	TCONS_00042839.p1
OG0003998	LYTVA_04462	TCONS_00010889.p1
OG0003999	LYTVA_02706	TCONS_00020030.p1
OG0004001	LYTVA_19185, LYTVA_07555	TCONS_00032303.p1, TCONS_00008907.p1
OG0004002	LYTVA_14687	TCONS_00012148.p1
OG0004003	LYTVA_16588	TCONS_00015924.p1, TCONS_00015370.p1, TCONS_00015368.p1, TCONS_00014864.p1, TCONS_00015886.p1
OG0004004	LYTVA_12647	TCONS_00054890.p1
OG0004007	LYTVA_16332	TCONS_00054345.p1
OG0004008	LYTVA_13135, LYTVA_05560, LYTVA_14391, LYTVA_10886, LYTVA_20279, LYTVA_26109, LYTVA_29482, LYTVA_28552, LYTVA_12634, LYTVA_12431, LYTVA_01997	TCONS_00016750.p1
OG0004009	LYTVA_27360	TCONS_00030825.p1
OG0004010	LYTVA_14826	TCONS_00053896.p1, TCONS_00052851.p1
OG0004011	LYTVA_07133	TCONS_00030947.p1, TCONS_00030946.p1
OG0004012	LYTVA_26169	TCONS_00027244.p1
OG0004014	LYTVA_26908, LYTVA_29701	TCONS_00018248.p1
OG0004015	LYTVA_14499	TCONS_00053661.p1
OG0004016	LYTVA_04982	TCONS_00054891.p1
OG0004017	LYTVA_26976	TCONS_00005125.p1
OG0004018	LYTVA_07907	TCONS_00049328.p1
OG0004019	LYTVA_11599, LYTVA_11549	TCONS_00024143.p1
OG0004020	LYTVA_26573, LYTVA_14344	TCONS_00022627.p1
OG0004021	LYTVA_07062, LYTVA_20594	TCONS_00006438.p1
OG0004022	LYTVA_29080, LYTVA_06465	TCONS_00002354.p1
OG0004023	LYTVA_16983	TCONS_00009288.p1
OG0004024	LYTVA_09171	TCONS_00002583.p1
OG0004026	LYTVA_06612	TCONS_00011228.p1
OG0004028	LYTVA_25968	TCONS_00030295.p1
OG0004029	LYTVA_23850	TCONS_00056028.p1
OG0004030	LYTVA_13149	TCONS_00012834.p1
OG0004031	LYTVA_19098	TCONS_00011023.p1
OG0004035	LYTVA_24098	TCONS_00009453.p1
OG0004036	LYTVA_28065	TCONS_00000983.p1
OG0004037	LYTVA_20546	TCONS_00021625.p1
OG0004038	LYTVA_30220	TCONS_00021437.p1
OG0004039	LYTVA_09633, LYTVA_14370	TCONS_00000136.p1
OG0004040	LYTVA_03042	TCONS_00043725.p1
OG0004041	LYTVA_30034, LYTVA_16536	TCONS_00010859.p1
OG0004042	LYTVA_08337	TCONS_00056008.p1
OG0004043	LYTVA_08636	TCONS_00000189.p1
OG0004044	LYTVA_04278	TCONS_00018088.p1
OG0004045	LYTVA_00602	TCONS_00027157.p1
OG0004047	LYTVA_22628	TCONS_00014227.p1
OG0004048	LYTVA_16472	TCONS_00027634.p1
OG0004049	LYTVA_15049, LYTVA_25674	TCONS_00013382.p1, TCONS_00000116.p1
OG0004050	LYTVA_14707, LYTVA_19218, LYTVA_19754	TCONS_00047585.p1
OG0004052	LYTVA_04921	TCONS_00031689.p1, TCONS_00031687.p1
OG0004053	LYTVA_05254	TCONS_00029652.p1
OG0004055	LYTVA_23038	TCONS_00001281.p1
OG0004057	LYTVA_23851, LYTVA_02242	TCONS_00036725.p1
OG0004058	LYTVA_12297, LYTVA_07409	TCONS_00028769.p1
OG0004058	LYTVA_03959	TCONS_00028770.p1
OG0004059	LYTVA_13931	TCONS_00011709.p1
OG0004060	LYTVA_13733	TCONS_00056984.p1
OG0004062	LYTVA_10442	TCONS_00026505.p1
OG0004063	LYTVA_25472	TCONS_00010646.p1
OG0004064	LYTVA_00970	TCONS_00003929.p1
OG0004065	LYTVA_23835, LYTVA_06332	TCONS_00051172.p1
OG0004066	LYTVA_14514	TCONS_00015438.p1
OG0004066	LYTVA_26929	TCONS_00015412.p1
OG0004067	LYTVA_14146	TCONS_00022596.p1
OG0004068	LYTVA_11542	TCONS_00001314.p1
OG0004069	LYTVA_15685	TCONS_00033132.p1
OG0004070	LYTVA_08824	TCONS_00026262.p1
OG0004071	LYTVA_15303	TCONS_00015780.p1
OG0004072	LYTVA_02954	TCONS_00056622.p1
OG0004073	LYTVA_02075, LYTVA_02074	TCONS_00037125.p1
OG0004074	LYTVA_08586	TCONS_00046185.p1
OG0004076	LYTVA_03921	TCONS_00045999.p1
OG0004077	LYTVA_26904	TCONS_00016077.p1
OG0004078	LYTVA_09313	TCONS_00026775.p1
OG0004079	LYTVA_06671	TCONS_00043865.p1
OG0004080	LYTVA_29208	TCONS_00057069.p1
OG0004081	LYTVA_02736	TCONS_00021321.p1
OG0004082	LYTVA_06311	TCONS_00017035.p1
OG0004083	LYTVA_21834, LYTVA_13777	TCONS_00003483.p1
OG0004084	LYTVA_18649	TCONS_00046143.p1
OG0004085	LYTVA_08513, LYTVA_28587	TCONS_00022909.p1
OG0004086	LYTVA_19945	TCONS_00010739.p1, TCONS_00010740.p1
OG0004087	LYTVA_06772	TCONS_00033020.p1
OG0004088	LYTVA_28769, LYTVA_03836	TCONS_00054049.p1
OG0004089	LYTVA_20890, LYTVA_05104	TCONS_00052009.p1
OG0004090	LYTVA_01996	TCONS_00003003.p1
OG0004091	LYTVA_09473	TCONS_00053676.p1
OG0004092	LYTVA_11252, LYTVA_08054	TCONS_00056687.p1
OG0004093	LYTVA_18796	TCONS_00025996.p1
OG0004094	LYTVA_15767, LYTVA_15263	TCONS_00015342.p1
OG0004095	LYTVA_27647	TCONS_00030160.p1, TCONS_00030161.p1
OG0004096	LYTVA_24655	TCONS_00015008.p1
OG0004097	LYTVA_03615	TCONS_00055161.p1
OG0004098	LYTVA_17957	TCONS_00053174.p1
OG0004099	LYTVA_16532	TCONS_00014574.p1
OG0004100	LYTVA_05542, LYTVA_05543	TCONS_00048183.p1, TCONS_00049141.p1, TCONS_00049138.p1
OG0004101	LYTVA_16379	TCONS_00002991.p1, TCONS_00003971.p1
OG0004102	LYTVA_22604	TCONS_00027001.p1
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	TCONS_00017398.p1, TCONS_00016551.p1
OG0004104	LYTVA_23183	TCONS_00029688.p1
OG0004106	LYTVA_16270, LYTVA_17077	TCONS_00051399.p1
OG0004107	LYTVA_26766	TCONS_00040485.p1, TCONS_00039514.p1
OG0004109	LYTVA_22391, LYTVA_02234, LYTVA_23683	TCONS_00017055.p1, TCONS_00049302.p1, TCONS_00047991.p1, TCONS_00047989.p1, TCONS_00057007.p1
OG0004110	LYTVA_17391	TCONS_00034163.p1
OG0004113	LYTVA_20632	TCONS_00048317.p1
OG0004114	LYTVA_09095	TCONS_00010503.p1
OG0004116	LYTVA_11277, LYTVA_16339	TCONS_00040373.p1
OG0004117	LYTVA_06474	TCONS_00056306.p1, TCONS_00056337.p1
OG0004118	LYTVA_28391	TCONS_00047218.p1
OG0004119	LYTVA_18575	TCONS_00007586.p1
OG0004121	LYTVA_26411	TCONS_00052021.p1
OG0004122	LYTVA_11268, LYTVA_00469	TCONS_00014777.p1
OG0004123	LYTVA_16672	TCONS_00016895.p1
OG0004124	LYTVA_03931	TCONS_00045725.p1
OG0004125	LYTVA_08831	TCONS_00014192.p1
OG0004126	LYTVA_19771, LYTVA_05206	TCONS_00035236.p1
OG0004127	LYTVA_25845, LYTVA_00859	TCONS_00046753.p1, TCONS_00045678.p1
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	TCONS_00010534.p1
OG0004129	LYTVA_03964	TCONS_00047443.p1, TCONS_00047441.p1
OG0004130	LYTVA_10134	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1
OG0004132	LYTVA_24598	TCONS_00008475.p1
OG0004133	LYTVA_18548	TCONS_00022682.p1
OG0004134	LYTVA_23721, LYTVA_17051	TCONS_00027849.p1
OG0004135	LYTVA_30000	TCONS_00012853.p1
OG0004136	LYTVA_15507	TCONS_00054339.p1
OG0004137	LYTVA_06807	TCONS_00028615.p1
OG0004138	LYTVA_27721	TCONS_00002355.p1
OG0004139	LYTVA_12489	TCONS_00052838.p1
OG0004140	LYTVA_23705	TCONS_00021889.p1
OG0004141	LYTVA_11419	TCONS_00047537.p1
OG0004142	LYTVA_07168	TCONS_00047653.p1
OG0004143	LYTVA_00742, LYTVA_25759	TCONS_00028951.p1
OG0004145	LYTVA_14753	TCONS_00011650.p1
OG0004146	LYTVA_19042	TCONS_00004825.p1
OG0004147	LYTVA_08242	TCONS_00035866.p1, TCONS_00035865.p1, TCONS_00041247.p1
OG0004148	LYTVA_28754	TCONS_00055720.p1, TCONS_00055711.p1
OG0004149	LYTVA_02180	TCONS_00021572.p1
OG0004150	LYTVA_10446, LYTVA_04771	TCONS_00056906.p1
OG0004151	LYTVA_29972, LYTVA_22026	TCONS_00009331.p1
OG0004153	LYTVA_24977, LYTVA_14935	TCONS_00030135.p1
OG0004154	LYTVA_21247	TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1
OG0004156	LYTVA_23102	TCONS_00047632.p1
OG0004158	LYTVA_10767	TCONS_00004246.p1
OG0004161	LYTVA_23742	TCONS_00017748.p1
OG0004162	LYTVA_06423, LYTVA_27144	TCONS_00013138.p1
OG0004163	LYTVA_20307	TCONS_00022983.p1
OG0004165	LYTVA_23819	TCONS_00035612.p1, TCONS_00014305.p1, TCONS_00014795.p1
OG0004166	LYTVA_05496	TCONS_00027695.p1
OG0004167	LYTVA_09956	TCONS_00003611.p1
OG0004168	LYTVA_10352	TCONS_00006436.p1
OG0004169	LYTVA_22122	TCONS_00014455.p1
OG0004170	LYTVA_03467	TCONS_00023955.p1
OG0004171	LYTVA_12650, LYTVA_12649	TCONS_00056085.p1
OG0004172	LYTVA_26615, LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991	TCONS_00044672.p1, TCONS_00054816.p1, TCONS_00031553.p1, TCONS_00006933.p1, TCONS_00030647.p1
OG0004174	LYTVA_29638	TCONS_00054641.p1
OG0004175	LYTVA_15626, LYTVA_07317	TCONS_00054534.p1
OG0004176	LYTVA_12701	TCONS_00042674.p1
OG0004178	LYTVA_00771	TCONS_00049594.p1
OG0004180	LYTVA_15146, LYTVA_02955	TCONS_00055453.p1
OG0004181	LYTVA_28184, LYTVA_29381	TCONS_00042164.p1
OG0004182	LYTVA_02516, LYTVA_26684	TCONS_00002134.p1
OG0004183	LYTVA_09256	TCONS_00016676.p1
OG0004184	LYTVA_27243	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1
OG0004185	LYTVA_00065	TCONS_00056970.p1
OG0004186	LYTVA_13218	TCONS_00010700.p1
OG0004187	LYTVA_09899	TCONS_00007370.p1
OG0004188	LYTVA_09818	TCONS_00012181.p1
OG0004190	LYTVA_26541	TCONS_00013159.p1
OG0004197	LYTVA_24189	TCONS_00003015.p1, TCONS_00002767.p1
OG0004215	LYTVA_17521, LYTVA_20252	TCONS_00006088.p1
OG0004216	LYTVA_05046	TCONS_00008492.p1
OG0004217	LYTVA_10684	TCONS_00044057.p1
OG0004218	LYTVA_10237	TCONS_00005905.p1
OG0004219	LYTVA_13015	TCONS_00003548.p1
OG0004220	LYTVA_12987	TCONS_00028351.p1
OG0004222	LYTVA_04664	TCONS_00011581.p1
OG0004223	LYTVA_16944	TCONS_00017775.p1
OG0004224	LYTVA_29393, LYTVA_14857, LYTVA_14634, LYTVA_18411	TCONS_00009043.p1
OG0004226	LYTVA_11757, LYTVA_01757	TCONS_00055877.p1
OG0004227	LYTVA_12126	TCONS_00050548.p1
OG0004228	LYTVA_17820	TCONS_00018265.p1
OG0004229	LYTVA_15870	TCONS_00030138.p1
OG0004230	LYTVA_24896	TCONS_00034979.p1
OG0004231	LYTVA_21112	TCONS_00028285.p1
OG0004232	LYTVA_16476	TCONS_00026176.p1
OG0004234	LYTVA_17567	TCONS_00051720.p1
OG0004235	LYTVA_20276	TCONS_00013753.p1
OG0004236	LYTVA_29541	TCONS_00011164.p1
OG0004238	LYTVA_24752	TCONS_00017533.p1
OG0004239	LYTVA_15516, LYTVA_12963	TCONS_00015454.p1
OG0004240	LYTVA_26856	TCONS_00010412.p1
OG0004242	LYTVA_22292	TCONS_00028156.p1
OG0004243	LYTVA_09481	TCONS_00003869.p1
OG0004244	LYTVA_01667	TCONS_00049222.p1
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	TCONS_00027399.p1
OG0004246	LYTVA_27509	TCONS_00038726.p1
OG0004247	LYTVA_14365	TCONS_00039976.p1
OG0004248	LYTVA_23168	TCONS_00051504.p1
OG0004249	LYTVA_11290	TCONS_00042977.p1
OG0004251	LYTVA_08695, LYTVA_17055	TCONS_00015519.p1
OG0004253	LYTVA_27876	TCONS_00004772.p1
OG0004254	LYTVA_15962	TCONS_00031008.p1
OG0004255	LYTVA_12403	TCONS_00050637.p1
OG0004257	LYTVA_15930	TCONS_00006703.p1
OG0004258	LYTVA_05034	TCONS_00033470.p1
OG0004259	LYTVA_21802	TCONS_00029720.p1
OG0004260	LYTVA_22612	TCONS_00019536.p1
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	TCONS_00008123.p1
OG0004262	LYTVA_18711	TCONS_00010239.p1
OG0004263	LYTVA_29357, LYTVA_12199	TCONS_00009010.p1
OG0004264	LYTVA_24355	TCONS_00030917.p1, TCONS_00030324.p1
OG0004265	LYTVA_15750, LYTVA_15746	TCONS_00016664.p1
OG0004266	LYTVA_10169	TCONS_00006074.p1
OG0004267	LYTVA_21270	TCONS_00038037.p1
OG0004269	LYTVA_28413	TCONS_00026954.p1
OG0004270	LYTVA_25924	TCONS_00028204.p1
OG0004271	LYTVA_28380	TCONS_00049721.p1
OG0004272	LYTVA_26397	TCONS_00029044.p1
OG0004273	LYTVA_03846	TCONS_00014095.p1
OG0004274	LYTVA_00343	TCONS_00007037.p1
OG0004275	LYTVA_25889	TCONS_00056700.p1
OG0004276	LYTVA_20924, LYTVA_25606	TCONS_00008374.p1
OG0004277	LYTVA_14258, LYTVA_28062	TCONS_00000888.p1
OG0004278	LYTVA_21762, LYTVA_19997	TCONS_00029791.p1
OG0004279	LYTVA_03505, LYTVA_11401	TCONS_00016684.p1
OG0004280	LYTVA_00315	TCONS_00054869.p1
OG0004280	LYTVA_29508	TCONS_00054870.p1
OG0004281	LYTVA_15973, LYTVA_06895	TCONS_00041054.p1
OG0004282	LYTVA_16737	TCONS_00018461.p1
OG0004283	LYTVA_10414	TCONS_00041873.p1
OG0004284	LYTVA_21849, LYTVA_03684	TCONS_00026190.p1
OG0004285	LYTVA_14336	TCONS_00027256.p1
OG0004286	LYTVA_23813	TCONS_00055502.p1
OG0004287	LYTVA_30135	TCONS_00003481.p1
OG0004288	LYTVA_10116	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1
OG0004289	LYTVA_15304, LYTVA_08621	TCONS_00016007.p1, TCONS_00010551.p1
OG0004290	LYTVA_08795	TCONS_00008678.p1
OG0004291	LYTVA_26380	TCONS_00003534.p1
OG0004292	LYTVA_29633	TCONS_00053583.p1
OG0004295	LYTVA_10836	TCONS_00052529.p1
OG0004296	LYTVA_05826	TCONS_00031140.p1, TCONS_00030352.p1
OG0004297	LYTVA_26470, LYTVA_14136	TCONS_00014818.p1
OG0004298	LYTVA_21985	TCONS_00042080.p1
OG0004299	LYTVA_10418, LYTVA_24447	TCONS_00042365.p1
OG0004301	LYTVA_17218	TCONS_00006202.p1
OG0004302	LYTVA_27877	TCONS_00005132.p1
