Orthogroup	LYTVA_ok	CAEEL
OG0005104	LYTVA_11553	CAEEL06404
OG0005106	LYTVA_14257	CAEEL08221
OG0005107	LYTVA_02082	CAEEL06519
OG0005108	LYTVA_23585, LYTVA_16173	CAEEL17437
OG0005109	LYTVA_26183	CAEEL08735
OG0005110	LYTVA_20182	CAEEL00788
OG0005111	LYTVA_07538	CAEEL06161
OG0005112	LYTVA_12382	CAEEL00664
OG0005114	LYTVA_16644, LYTVA_04766	CAEEL05264
OG0005117	LYTVA_00508	CAEEL05287
OG0005118	LYTVA_28302	CAEEL00391
OG0005119	LYTVA_23055	CAEEL15595
OG0005120	LYTVA_04561	CAEEL00721
OG0005121	LYTVA_18334	CAEEL15242
OG0005124	LYTVA_11000	CAEEL15904
OG0005125	LYTVA_05020	CAEEL18933
OG0005126	LYTVA_11043, LYTVA_16382	CAEEL01900
OG0005127	LYTVA_28775	CAEEL09162
OG0005130	LYTVA_14060	CAEEL09169
OG0005131	LYTVA_23321	CAEEL04955
OG0005136	LYTVA_25965, LYTVA_27902	CAEEL12272
OG0005139	LYTVA_16571	CAEEL04623
OG0005140	LYTVA_25461	CAEEL11450, CAEEL01348
OG0005142	LYTVA_00109	CAEEL08707
OG0005143	LYTVA_19150	CAEEL11317
OG0005144	LYTVA_12742	CAEEL05847
OG0005146	LYTVA_15977	CAEEL10882
OG0005147	LYTVA_08148	CAEEL09090
OG0005148	LYTVA_06082	CAEEL19830
OG0005151	LYTVA_27792	CAEEL07956
OG0005154	LYTVA_05952	CAEEL17431, CAEEL17429
OG0005155	LYTVA_25167	CAEEL00411, CAEEL19156
OG0005157	LYTVA_05346, LYTVA_07627	CAEEL08876
OG0005158	LYTVA_08038, LYTVA_16647, LYTVA_23862	CAEEL08905
OG0005160	LYTVA_15115, LYTVA_00792	CAEEL07790
OG0005166	LYTVA_27300	CAEEL15691
OG0005168	LYTVA_13195, LYTVA_03102	CAEEL14712
OG0005169	LYTVA_07382	CAEEL09655
OG0005171	LYTVA_05923	CAEEL10803
OG0005172	LYTVA_14234	CAEEL02363
OG0005174	LYTVA_21956	CAEEL08350
OG0005175	LYTVA_29725	CAEEL15716
OG0005176	LYTVA_10907	CAEEL07557
OG0005178	LYTVA_03900	CAEEL07469
OG0005179	LYTVA_10937	CAEEL07168
OG0005180	LYTVA_01824	CAEEL09248
OG0005181	LYTVA_07669, LYTVA_07663	CAEEL07703
OG0005183	LYTVA_03203	CAEEL08543
OG0005187	LYTVA_06957	CAEEL14730
OG0005188	LYTVA_13117	CAEEL08965
OG0005191	LYTVA_16417	CAEEL05362
OG0005192	LYTVA_11320, LYTVA_26786	CAEEL04804
OG0005193	LYTVA_27574	CAEEL07091
OG0005194	LYTVA_08214, LYTVA_00664	CAEEL05882
OG0005196	LYTVA_18001	CAEEL01072
OG0005197	LYTVA_05888	CAEEL08230
OG0005200	LYTVA_06030	CAEEL05998
OG0005201	LYTVA_29977	CAEEL04588
OG0005202	LYTVA_14588	CAEEL08971
OG0005204	LYTVA_25886	CAEEL00557
OG0005205	LYTVA_15919, LYTVA_05306	CAEEL18834
OG0005206	LYTVA_00889	CAEEL02109
OG0005207	LYTVA_22441	CAEEL05270
OG0005209	LYTVA_18235	CAEEL12392
OG0005210	LYTVA_07241	CAEEL01507
OG0005212	LYTVA_00382	CAEEL01431
OG0005215	LYTVA_11826	CAEEL02018
OG0005217	LYTVA_10436, LYTVA_06021	CAEEL00519
OG0005221	LYTVA_19059	CAEEL13148
OG0005222	LYTVA_07525	CAEEL00417
OG0005223	LYTVA_04282, LYTVA_03527	CAEEL08867
OG0005224	LYTVA_03224	CAEEL11021
OG0005225	LYTVA_16819, LYTVA_18486	CAEEL11736
OG0005228	LYTVA_18639, LYTVA_12908	CAEEL02900
OG0005229	LYTVA_09465	CAEEL09302
OG0005230	LYTVA_07351	CAEEL17555
OG0005231	LYTVA_25304	CAEEL04101
OG0005232	LYTVA_19701	CAEEL14162
OG0005233	LYTVA_12404	CAEEL03305
OG0005235	LYTVA_04092	CAEEL06659
OG0005237	LYTVA_08657, LYTVA_05258, LYTVA_08658	CAEEL01570
OG0005238	LYTVA_06616	CAEEL07258
OG0005239	LYTVA_26773	CAEEL15608
OG0005240	LYTVA_15443	CAEEL00076
OG0005243	LYTVA_21315	CAEEL04210
OG0005244	LYTVA_14000	CAEEL12471
OG0005247	LYTVA_00342	CAEEL05013
OG0005248	LYTVA_17446	CAEEL10051
OG0005249	LYTVA_14003	CAEEL18813, CAEEL11117
OG0005250	LYTVA_23612	CAEEL00202
OG0005252	LYTVA_17210, LYTVA_24346	CAEEL11797
OG0005253	LYTVA_12700	CAEEL07486
OG0005254	LYTVA_04592	CAEEL04182
OG0005255	LYTVA_28011	CAEEL18693
OG0005257	LYTVA_19440	CAEEL20337
OG0005258	LYTVA_06143	CAEEL02600
OG0005259	LYTVA_21962	CAEEL12389
OG0005260	LYTVA_27979, LYTVA_00650	CAEEL18095
OG0005261	LYTVA_23858, LYTVA_24509	CAEEL16553
OG0005262	LYTVA_18059	CAEEL05690
OG0005266	LYTVA_22357	CAEEL09384
OG0005267	LYTVA_17789	CAEEL15615
OG0005269	LYTVA_22373	CAEEL10603
OG0005272	LYTVA_16827	CAEEL07617
OG0005273	LYTVA_18611	CAEEL00093
OG0005275	LYTVA_05085	CAEEL10805, CAEEL10806
OG0005276	LYTVA_22209	CAEEL06716
OG0005277	LYTVA_11648, LYTVA_11655	CAEEL02345
OG0005278	LYTVA_26156	CAEEL00673
OG0005279	LYTVA_07318, LYTVA_17464	CAEEL02901
OG0005280	LYTVA_22605	CAEEL08138
OG0005281	LYTVA_22608	CAEEL07157
OG0005285	LYTVA_00413, LYTVA_16537	CAEEL03081
OG0005286	LYTVA_05289	CAEEL09226
OG0005287	LYTVA_15442	CAEEL01803
OG0005289	LYTVA_16946	CAEEL11634
OG0005290	LYTVA_16330	CAEEL08960
OG0005292	LYTVA_01033, LYTVA_09485	CAEEL09126
OG0005293	LYTVA_15778	CAEEL01396
OG0005294	LYTVA_03149	CAEEL06222
OG0005298	LYTVA_06195	CAEEL01976, CAEEL00675
OG0005299	LYTVA_09505	CAEEL15482
OG0005300	LYTVA_15734	CAEEL11534
OG0005301	LYTVA_28976	CAEEL04628
OG0005303	LYTVA_03779	CAEEL04461
OG0005305	LYTVA_15361	CAEEL02568
OG0005309	LYTVA_27907	CAEEL11459
OG0005312	LYTVA_17559	CAEEL11093
OG0005314	LYTVA_19497	CAEEL00759
OG0005315	LYTVA_02470, LYTVA_24759	CAEEL12782
OG0005316	LYTVA_28938	CAEEL12094
OG0005318	LYTVA_04038	CAEEL11412
OG0005319	LYTVA_06762	CAEEL01211
OG0005323	LYTVA_25277	CAEEL14840
OG0005324	LYTVA_28372	CAEEL15302
OG0005325	LYTVA_05024	CAEEL20386
OG0005360	LYTVA_14304	CAEEL01919
OG0005366	LYTVA_27363	CAEEL12942
OG0005369	LYTVA_20706	CAEEL05707
OG0005370	LYTVA_13652, LYTVA_12163	CAEEL00421
OG0005373	LYTVA_26529	CAEEL09399
OG0005376	LYTVA_13656, LYTVA_29490	CAEEL08982, CAEEL09065
OG0005377	LYTVA_01576	CAEEL06685
OG0005378	LYTVA_08881	CAEEL20215, CAEEL20216
OG0005383	LYTVA_10013	CAEEL07506
OG0005385	LYTVA_22111	CAEEL08714
OG0005387	LYTVA_23220	CAEEL08152
OG0005388	LYTVA_14354	CAEEL01742
OG0005389	LYTVA_11310	CAEEL06878
OG0005390	LYTVA_25943	CAEEL04490
OG0005396	LYTVA_09809, LYTVA_25787	CAEEL08913
OG0005399	LYTVA_29394	CAEEL03245
OG0005402	LYTVA_05886, LYTVA_17568	CAEEL05349
OG0005403	LYTVA_23999	CAEEL01879
OG0005404	LYTVA_26068	CAEEL05358
OG0005406	LYTVA_22936	CAEEL08083
OG0005408	LYTVA_16914	CAEEL07280
OG0005409	LYTVA_25970	CAEEL02913
OG0005414	LYTVA_02401	CAEEL00252
OG0005415	LYTVA_00433	CAEEL15291
OG0005417	LYTVA_06653	CAEEL00029
OG0005421	LYTVA_05316	CAEEL14199
OG0005423	LYTVA_15730	CAEEL08794
OG0005425	LYTVA_23379	CAEEL08174
OG0005428	LYTVA_17635, LYTVA_17634	CAEEL01407
OG0005431	LYTVA_23117	CAEEL09902
OG0005432	LYTVA_10903	CAEEL04969
OG0005433	LYTVA_25281	CAEEL02529
OG0005434	LYTVA_06483, LYTVA_09699	CAEEL07593
OG0005435	LYTVA_12898	CAEEL07714
OG0005436	LYTVA_07775	CAEEL01615
OG0005441	LYTVA_22028	CAEEL19512
OG0005442	LYTVA_11534	CAEEL02528
OG0005443	LYTVA_10991	CAEEL06163
OG0005445	LYTVA_09654	CAEEL10809
OG0005446	LYTVA_26690	CAEEL01571, CAEEL20779
OG0005448	LYTVA_12421, LYTVA_19835, LYTVA_30219	CAEEL08780
OG0005451	LYTVA_10961, LYTVA_16307	CAEEL06444
OG0005452	LYTVA_26211	CAEEL10226, CAEEL12298
OG0005455	LYTVA_05016	CAEEL09268
OG0005457	LYTVA_03156	CAEEL07347
OG0005459	LYTVA_18751	CAEEL16135
OG0005462	LYTVA_19325	CAEEL10748
OG0005465	LYTVA_07849	CAEEL16426
OG0005468	LYTVA_11556	CAEEL02934
OG0005469	LYTVA_01972	CAEEL07069
OG0005471	LYTVA_21654	CAEEL12162
OG0005472	LYTVA_28459	CAEEL18620
OG0005474	LYTVA_06418	CAEEL07485
OG0005475	LYTVA_07166	CAEEL16459
OG0005476	LYTVA_21960	CAEEL11680
OG0005479	LYTVA_13568, LYTVA_05870	CAEEL07488
OG0005481	LYTVA_11545	CAEEL02594
OG0005482	LYTVA_18408, LYTVA_19946	CAEEL15422
OG0005484	LYTVA_20849	CAEEL15470
OG0005486	LYTVA_16519, LYTVA_16520	CAEEL19474, CAEEL05557
OG0005487	LYTVA_09749	CAEEL12473, CAEEL12474
OG0005488	LYTVA_14332	CAEEL04375
OG0005489	LYTVA_15646	CAEEL07679
OG0005490	LYTVA_10748	CAEEL08623
OG0005491	LYTVA_10744, LYTVA_14913	CAEEL05923
OG0005492	LYTVA_10795	CAEEL02699
OG0005493	LYTVA_05656	CAEEL04269
OG0005494	LYTVA_08972	CAEEL09928
OG0005495	LYTVA_04882	CAEEL05689
OG0005498	LYTVA_30189, LYTVA_17259	CAEEL08908
OG0005499	LYTVA_02987	CAEEL10000
OG0005500	LYTVA_26410	CAEEL13757, CAEEL03036
OG0005502	LYTVA_27763	CAEEL19896, CAEEL15449
OG0005504	LYTVA_10026	CAEEL10085
OG0005505	LYTVA_17191	CAEEL06719
OG0005506	LYTVA_00322	CAEEL05736
OG0005508	LYTVA_04730	CAEEL08671
OG0005517	LYTVA_14113	CAEEL00403
OG0005518	LYTVA_05593, LYTVA_00057, LYTVA_03960	CAEEL11871
OG0005519	LYTVA_05963	CAEEL04739
OG0005521	LYTVA_18597	CAEEL15885
OG0005522	LYTVA_05582, LYTVA_08217	CAEEL11025
OG0005527	LYTVA_28795	CAEEL07576
OG0005529	LYTVA_22467	CAEEL19121
OG0005533	LYTVA_08029, LYTVA_20427	CAEEL07641
OG0005534	LYTVA_20303, LYTVA_18330, LYTVA_18335	CAEEL09833
OG0005537	LYTVA_25196	CAEEL05177
OG0005538	LYTVA_23401	CAEEL02674
OG0005539	LYTVA_02417	CAEEL00571
OG0005545	LYTVA_03487	CAEEL11935
OG0005547	LYTVA_09111, LYTVA_18512	CAEEL05548
OG0005548	LYTVA_01313	CAEEL11105
OG0005550	LYTVA_07335	CAEEL01408
OG0005552	LYTVA_22597	CAEEL20765
OG0005553	LYTVA_25162	CAEEL00572
OG0005554	LYTVA_20016	CAEEL04828
OG0005556	LYTVA_26009	CAEEL12122
OG0005558	LYTVA_15981	CAEEL01488
OG0005559	LYTVA_29586	CAEEL02868
OG0005561	LYTVA_11792, LYTVA_17363	CAEEL11687
OG0005562	LYTVA_03975, LYTVA_15162	CAEEL08427
OG0005563	LYTVA_10416	CAEEL08448
OG0005566	LYTVA_28317	CAEEL08840
OG0005569	LYTVA_22491	CAEEL09364
OG0005570	LYTVA_01092	CAEEL08043
OG0005572	LYTVA_21172	CAEEL00043
OG0005574	LYTVA_07278	CAEEL01999
OG0005575	LYTVA_15940	CAEEL05562
OG0005576	LYTVA_03215	CAEEL13925
OG0005577	LYTVA_12327	CAEEL19904
OG0005578	LYTVA_14270	CAEEL07544
OG0005580	LYTVA_01951	CAEEL08013
OG0005581	LYTVA_04755	CAEEL08031
OG0005582	LYTVA_09282	CAEEL06866
OG0005584	LYTVA_27961	CAEEL00156
OG0005587	LYTVA_07043, LYTVA_24274	CAEEL04788
OG0005588	LYTVA_30060	CAEEL07160
OG0005589	LYTVA_30062	CAEEL08776
OG0005590	LYTVA_15819	CAEEL08090
OG0005592	LYTVA_18676	CAEEL12369
OG0005593	LYTVA_28170	CAEEL09723
OG0005594	LYTVA_23833	CAEEL07851
OG0005595	LYTVA_16699	CAEEL11031
OG0005597	LYTVA_27673	CAEEL01169
OG0005598	LYTVA_24243, LYTVA_28420	CAEEL08627, CAEEL14483
OG0005599	LYTVA_21820	CAEEL10759
OG0005604	LYTVA_17227	CAEEL01765
OG0005605	LYTVA_03868	CAEEL10783
OG0005608	LYTVA_07774	CAEEL07825
OG0005609	LYTVA_00125	CAEEL08579
OG0005610	LYTVA_26883	CAEEL00725
OG0005612	LYTVA_20723	CAEEL17906
OG0005613	LYTVA_07852	CAEEL14670
OG0005614	LYTVA_20702	CAEEL17617
OG0005615	LYTVA_22848	CAEEL04368
OG0005617	LYTVA_16568, LYTVA_28710	CAEEL05647
OG0005618	LYTVA_19319, LYTVA_20585	CAEEL02988
OG0005620	LYTVA_08517	CAEEL11400
OG0005622	LYTVA_11126, LYTVA_29546	CAEEL01750
OG0005625	LYTVA_28232	CAEEL14326
OG0005626	LYTVA_00789	CAEEL07559
OG0005627	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898	CAEEL12992
OG0005631	LYTVA_14897	CAEEL09720
OG0005632	LYTVA_16258	CAEEL16405
OG0005633	LYTVA_23521	CAEEL16151
OG0005634	LYTVA_22600, LYTVA_23011	CAEEL10824
OG0005636	LYTVA_10391	CAEEL10088
OG0005637	LYTVA_14644	CAEEL05733
OG0005639	LYTVA_23423	CAEEL07472
OG0005640	LYTVA_10439	CAEEL16150
OG0005644	LYTVA_22112	CAEEL09242
OG0005645	LYTVA_08432, LYTVA_26710	CAEEL07575
OG0005646	LYTVA_25411	CAEEL08001
OG0005648	LYTVA_26416	CAEEL04930
OG0005649	LYTVA_16003	CAEEL12678
OG0005650	LYTVA_04947	CAEEL18626
OG0005652	LYTVA_21904	CAEEL02073
OG0005656	LYTVA_08560, LYTVA_26753	CAEEL07991
OG0005660	LYTVA_27368	CAEEL02202
OG0005685	LYTVA_14392, LYTVA_14386	CAEEL18876
OG0005690	LYTVA_19300	CAEEL07345
OG0005696	LYTVA_28366	CAEEL12982
OG0005698	LYTVA_15492	CAEEL01389
OG0005701	LYTVA_30025, LYTVA_10789, LYTVA_15178	CAEEL20630, CAEEL20628
OG0005702	LYTVA_14131	CAEEL15894, CAEEL18106
OG0005703	LYTVA_09645	CAEEL09229
OG0005704	LYTVA_29951	CAEEL18454
OG0005707	LYTVA_05626	CAEEL01062
OG0005712	LYTVA_25882, LYTVA_10528	CAEEL10147
OG0005713	LYTVA_13321	CAEEL05051
OG0005715	LYTVA_18376, LYTVA_09846	CAEEL06260
OG0005719	LYTVA_24607	CAEEL05019
OG0005721	LYTVA_14543	CAEEL02751
OG0005724	LYTVA_25094, LYTVA_25099	CAEEL06660
OG0005726	LYTVA_12315	CAEEL02137
OG0005728	LYTVA_23545	CAEEL00225
OG0005729	LYTVA_11991	CAEEL01552
OG0005730	LYTVA_25373, LYTVA_00306	CAEEL20471
OG0005731	LYTVA_25832	CAEEL09042
OG0005732	LYTVA_00395	CAEEL07314
OG0005733	LYTVA_13168	CAEEL11874
OG0005734	LYTVA_20923, LYTVA_11108	CAEEL05372
OG0005737	LYTVA_08421, LYTVA_26675	CAEEL00178
OG0005738	LYTVA_12852, LYTVA_02893	CAEEL19157
OG0005744	LYTVA_06470	CAEEL10825, CAEEL00882
OG0005746	LYTVA_14216	CAEEL04218
OG0005747	LYTVA_00501	CAEEL11656
OG0005748	LYTVA_16013	CAEEL05688
OG0005749	LYTVA_28764, LYTVA_28670	CAEEL14477
OG0005750	LYTVA_26693	CAEEL02930
OG0005758	LYTVA_12445	CAEEL07383, CAEEL07219
OG0005759	LYTVA_04410	CAEEL04976
OG0005760	LYTVA_12124	CAEEL11990
OG0005761	LYTVA_04938	CAEEL02084
OG0005764	LYTVA_19354	CAEEL00440
OG0005766	LYTVA_08287, LYTVA_29222	CAEEL03004
OG0005774	LYTVA_05829	CAEEL07710
OG0005775	LYTVA_01882	CAEEL08185
OG0005776	LYTVA_16534	CAEEL08611, CAEEL02852
OG0005777	LYTVA_26090, LYTVA_28674	CAEEL09325
OG0005779	LYTVA_09970	CAEEL11742
OG0005781	LYTVA_26686	CAEEL16564
OG0005783	LYTVA_06702, LYTVA_07994	CAEEL15350
OG0005784	LYTVA_23789	CAEEL06573
OG0005786	LYTVA_28993	CAEEL10727
OG0005787	LYTVA_29596	CAEEL09127, CAEEL07672
OG0005788	LYTVA_11398, LYTVA_09169	CAEEL10819
OG0005789	LYTVA_16262	CAEEL03291
OG0005790	LYTVA_09414	CAEEL02850
OG0005792	LYTVA_21525, LYTVA_24913	CAEEL16683
OG0005796	LYTVA_29526	CAEEL03619
OG0005798	LYTVA_23618	CAEEL07896
OG0005799	LYTVA_26495, LYTVA_20337	CAEEL16039
OG0005802	LYTVA_30066	CAEEL08747
OG0005804	LYTVA_21616	CAEEL00293
OG0005805	LYTVA_12880, LYTVA_28912	CAEEL07935
OG0005807	LYTVA_00635	CAEEL00886
OG0005811	LYTVA_29272	CAEEL09170
OG0005812	LYTVA_03605	CAEEL15514
OG0005813	LYTVA_09987	CAEEL04957
OG0005814	LYTVA_03829	CAEEL05572
OG0005815	LYTVA_03059	CAEEL08558
OG0005816	LYTVA_26137	CAEEL07974
OG0005817	LYTVA_17105	CAEEL09003
OG0005818	LYTVA_30058	CAEEL06548
OG0005819	LYTVA_25458	CAEEL05194
OG0005821	LYTVA_27285	CAEEL06500
OG0005822	LYTVA_30212	CAEEL08544
OG0005823	LYTVA_26580	CAEEL11398
OG0005824	LYTVA_07277	CAEEL01511
OG0005826	LYTVA_02631, LYTVA_27027, LYTVA_17352	CAEEL11564
OG0005827	LYTVA_27401	CAEEL15915
OG0005829	LYTVA_25543	CAEEL01850, CAEEL14048
OG0005831	LYTVA_10805	CAEEL07627
OG0005832	LYTVA_26803	CAEEL01641
OG0005834	LYTVA_17520	CAEEL18574
OG0005835	LYTVA_14917	CAEEL06739, CAEEL08580
OG0005836	LYTVA_16697, LYTVA_00168	CAEEL15554
OG0005837	LYTVA_13503	CAEEL01073
OG0005838	LYTVA_03049, LYTVA_26272	CAEEL01222
OG0005840	LYTVA_00482	CAEEL06791
OG0005842	LYTVA_06956	CAEEL00044
OG0005843	LYTVA_25522	CAEEL06200
OG0005845	LYTVA_08424	CAEEL04187
OG0005846	LYTVA_11376, LYTVA_11375	CAEEL06779
OG0005847	LYTVA_27404	CAEEL00400
OG0005848	LYTVA_11161	CAEEL00240
OG0005849	LYTVA_27507	CAEEL07640
OG0005850	LYTVA_27504	CAEEL07059
OG0005851	LYTVA_12140	CAEEL19454, CAEEL03023
OG0005853	LYTVA_13543, LYTVA_13932	CAEEL05937
OG0005854	LYTVA_23704	CAEEL10962
OG0005858	LYTVA_18521	CAEEL08865
OG0005859	LYTVA_19393, LYTVA_19375	CAEEL09237
OG0005860	LYTVA_19471, LYTVA_04729	CAEEL11464
OG0005861	LYTVA_07258	CAEEL07847
OG0005863	LYTVA_00516, LYTVA_20028	CAEEL02059
OG0005864	LYTVA_22593, LYTVA_20239	CAEEL03066
OG0005865	LYTVA_00504	CAEEL10526
OG0005866	LYTVA_20927	CAEEL03116
OG0005867	LYTVA_21902	CAEEL20688
OG0005867	LYTVA_00417	CAEEL06505
OG0005869	LYTVA_24545	CAEEL01472
OG0005870	LYTVA_02844, LYTVA_14331	CAEEL18863
OG0005871	LYTVA_05128	CAEEL07046
OG0005872	LYTVA_04969	CAEEL18764
OG0005874	LYTVA_14589	CAEEL06734
OG0005875	LYTVA_11886, LYTVA_21355	CAEEL11121
OG0005876	LYTVA_05532	CAEEL12583
OG0005877	LYTVA_16711	CAEEL03535
OG0005878	LYTVA_10996	CAEEL00506
OG0005879	LYTVA_25310	CAEEL05884
OG0005880	LYTVA_29784	CAEEL09863
OG0005883	LYTVA_24333, LYTVA_24331	CAEEL06255
OG0005884	LYTVA_10458	CAEEL16531
OG0005888	LYTVA_17874	CAEEL00435
OG0005889	LYTVA_23762	CAEEL02553
OG0005890	LYTVA_22447, LYTVA_29729	CAEEL06540
OG0005892	LYTVA_05120	CAEEL01618
OG0005893	LYTVA_26850	CAEEL11380
OG0005895	LYTVA_10255, LYTVA_04773	CAEEL06441
OG0005897	LYTVA_04870	CAEEL01303
OG0005898	LYTVA_28914	CAEEL01957
OG0005899	LYTVA_09884	CAEEL11728
OG0005903	LYTVA_04449	CAEEL02733
OG0005904	LYTVA_30231	CAEEL18351
OG0005909	LYTVA_21799	CAEEL09260
OG0005918	LYTVA_08438	CAEEL07911
OG0005919	LYTVA_11082	CAEEL15775
OG0005921	LYTVA_04979	CAEEL07408
OG0005922	LYTVA_01669	CAEEL15520
OG0005924	LYTVA_10538	CAEEL10631
OG0005925	LYTVA_23459, LYTVA_06907	CAEEL18159
OG0005928	LYTVA_12739	CAEEL04878
OG0005929	LYTVA_17833	CAEEL05898
OG0005930	LYTVA_29902	CAEEL00275
OG0005932	LYTVA_08514	CAEEL11316
OG0005940	LYTVA_29936	CAEEL04134
OG0005941	LYTVA_30039	CAEEL08713
OG0005943	LYTVA_22458	CAEEL02014
OG0005946	LYTVA_01427	CAEEL11452, CAEEL11968
OG0005947	LYTVA_02013	CAEEL19240
OG0005949	LYTVA_10384, LYTVA_05162	CAEEL12005
OG0005950	LYTVA_16483	CAEEL02721
OG0005952	LYTVA_17037	CAEEL08042
OG0005953	LYTVA_06576	CAEEL01826
OG0005957	LYTVA_18054, LYTVA_13190	CAEEL13678, CAEEL02860
OG0005960	LYTVA_11624	CAEEL18529, CAEEL16584
OG0005963	LYTVA_10897	CAEEL02429, CAEEL11102
OG0005966	LYTVA_13151	CAEEL05490
OG0005967	LYTVA_20183	CAEEL08429
OG0005968	LYTVA_28809, LYTVA_21469	CAEEL01646
OG0005970	LYTVA_25945	CAEEL16383
OG0005973	LYTVA_08295	CAEEL13364
OG0005974	LYTVA_06635	CAEEL11184
OG0005976	LYTVA_02397	CAEEL15581
OG0005977	LYTVA_16782, LYTVA_12904	CAEEL04186
OG0005978	LYTVA_01508	CAEEL08320
OG0005980	LYTVA_04977	CAEEL05471
OG0005984	LYTVA_11061	CAEEL06514, CAEEL07173
OG0005985	LYTVA_27703	CAEEL11206
OG0005987	LYTVA_11885	CAEEL05677
OG0005989	LYTVA_09025	CAEEL14108
OG0005991	LYTVA_03669	CAEEL07604
OG0005993	LYTVA_25557	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	LYTVA_27679	CAEEL09469
OG0005998	LYTVA_09503	CAEEL12651
OG0006000	LYTVA_21933	CAEEL06731
OG0006004	LYTVA_01399, LYTVA_01461	CAEEL01451
OG0006005	LYTVA_19078	CAEEL08818
OG0006008	LYTVA_27932	CAEEL11432
OG0006009	LYTVA_23186	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257
OG0006010	LYTVA_15597	CAEEL07462
OG0006011	LYTVA_02858	CAEEL06588
OG0006059	LYTVA_29231, LYTVA_24599	CAEEL09710
OG0006062	LYTVA_21057	CAEEL08027
OG0006063	LYTVA_24714, LYTVA_04813	CAEEL09563
OG0006064	LYTVA_21245	CAEEL11646
OG0006066	LYTVA_05150, LYTVA_14949	CAEEL07776
OG0006069	LYTVA_15424, LYTVA_22313	CAEEL08597
OG0006072	LYTVA_08125	CAEEL09063
OG0006074	LYTVA_06317	CAEEL15694
OG0006075	LYTVA_27931	CAEEL05481
OG0006079	LYTVA_19299	CAEEL06022
OG0006080	LYTVA_08664, LYTVA_20916	CAEEL00753, CAEEL15093
OG0006083	LYTVA_12610	CAEEL10880
OG0006085	LYTVA_20707	CAEEL07121
OG0006087	LYTVA_18008	CAEEL10339
OG0006090	LYTVA_03604	CAEEL06249
OG0006095	LYTVA_10853	CAEEL03714
OG0006098	LYTVA_22365	CAEEL17792
OG0006102	LYTVA_22045	CAEEL01860
OG0006104	LYTVA_10546	CAEEL15552
OG0006106	LYTVA_02926	CAEEL09939
OG0006108	LYTVA_23964, LYTVA_08693	CAEEL07908
OG0006110	LYTVA_18814, LYTVA_24967, LYTVA_18813	CAEEL15606
OG0006113	LYTVA_05051	CAEEL00297
OG0006116	LYTVA_27235, LYTVA_06464	CAEEL14600
OG0006117	LYTVA_27244	CAEEL15839
OG0006118	LYTVA_10793, LYTVA_23805	CAEEL05175
OG0006120	LYTVA_00995	CAEEL19875
OG0006122	LYTVA_04659, LYTVA_10846, LYTVA_27299	CAEEL06423
OG0006124	LYTVA_06395	CAEEL00683
OG0006127	LYTVA_18329	CAEEL08699
OG0006128	LYTVA_17239	CAEEL01734
OG0006129	LYTVA_06559	CAEEL15436
OG0006130	LYTVA_21243	CAEEL19047
OG0006131	LYTVA_26134	CAEEL08997
OG0006134	LYTVA_15355	CAEEL05080
OG0006135	LYTVA_08555	CAEEL16406
OG0006137	LYTVA_10892	CAEEL01021
OG0006140	LYTVA_08265	CAEEL06530
OG0006144	LYTVA_24031, LYTVA_24305	CAEEL12775
OG0006145	LYTVA_21368	CAEEL00765, CAEEL00923
OG0006148	LYTVA_21331, LYTVA_11302	CAEEL05997
OG0006152	LYTVA_06919	CAEEL01636
OG0006153	LYTVA_10935	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	LYTVA_16773	CAEEL13825
OG0006160	LYTVA_03489	CAEEL08936
OG0006163	LYTVA_22611	CAEEL00653
OG0006164	LYTVA_27139, LYTVA_12217	CAEEL01158
OG0006165	LYTVA_20359	CAEEL15774
OG0006168	LYTVA_04359	CAEEL05152
OG0006169	LYTVA_04789	CAEEL08537
OG0006172	LYTVA_28531	CAEEL14351
OG0006176	LYTVA_16691, LYTVA_26008	CAEEL05930
OG0006177	LYTVA_27891	CAEEL04212
OG0006180	LYTVA_23322	CAEEL09925
OG0006182	LYTVA_12535, LYTVA_06005	CAEEL06387
OG0006185	LYTVA_06858	CAEEL01692
OG0006187	LYTVA_26400	CAEEL00902
OG0006188	LYTVA_16418	CAEEL02058
OG0006191	LYTVA_01224	CAEEL06280, CAEEL06279
OG0006192	LYTVA_12518	CAEEL01776
OG0006195	LYTVA_22252	CAEEL08079
OG0006196	LYTVA_07816	CAEEL06224, CAEEL06189
OG0006200	LYTVA_11343, LYTVA_11344	CAEEL11329
OG0006202	LYTVA_22359	CAEEL07568
OG0006208	LYTVA_23992	CAEEL00204
OG0006209	LYTVA_24210	CAEEL11287
OG0006210	LYTVA_22429	CAEEL00160
OG0006213	LYTVA_13202	CAEEL01145
OG0006214	LYTVA_24527, LYTVA_03579	CAEEL12120
OG0006216	LYTVA_18233	CAEEL16326
OG0006217	LYTVA_00503	CAEEL05235
OG0006220	LYTVA_23174	CAEEL08309
OG0006224	LYTVA_01497	CAEEL11548
OG0006226	LYTVA_20660	CAEEL02716
OG0006229	LYTVA_30192	CAEEL06963
OG0006230	LYTVA_00537	CAEEL08542
