Orthogroup	LYTVA_ok	MOUSE
OG0004021	LYTVA_07062, LYTVA_20594	MOUSE04367, MOUSE04368
OG0004022	LYTVA_29080, LYTVA_06465	MOUSE55226, MOUSE55227, MOUSE55225
OG0004023	LYTVA_16983	MOUSE32124, MOUSE49371
OG0004024	LYTVA_08882, LYTVA_09171	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443
OG0004025	LYTVA_06115	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004028	LYTVA_25968	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049
OG0004029	LYTVA_07988, LYTVA_23850	MOUSE53190
OG0004031	LYTVA_19098	MOUSE42812
OG0004034	LYTVA_01415, LYTVA_13108	MOUSE44916
OG0004035	LYTVA_24098	MOUSE28209, MOUSE28210, MOUSE28211
OG0004036	LYTVA_28065	MOUSE34175, MOUSE54435, MOUSE51308
OG0004037	LYTVA_20546	MOUSE23141, MOUSE23140
OG0004038	LYTVA_30220	MOUSE48922, MOUSE48924, MOUSE48923, MOUSE48921
OG0004039	LYTVA_09633, LYTVA_14370	MOUSE52165
OG0004041	LYTVA_30034, LYTVA_16536	MOUSE28030
OG0004042	LYTVA_08337	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	LYTVA_08636	MOUSE52113, MOUSE52112
OG0004044	LYTVA_04278	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245
OG0004045	LYTVA_00602	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
OG0004047	LYTVA_22628	MOUSE06437, MOUSE06436
OG0004048	LYTVA_16472	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845
OG0004049	LYTVA_15049, LYTVA_25674	MOUSE44997, MOUSE52155
OG0004052	LYTVA_04921	MOUSE48451
OG0004053	LYTVA_05254	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254
OG0004055	LYTVA_23038	MOUSE16578, MOUSE16579, MOUSE16577
OG0004057	LYTVA_23851, LYTVA_02242	MOUSE39229, MOUSE39230, MOUSE39231
OG0004059	LYTVA_13931	MOUSE42744, MOUSE42745, MOUSE42743
OG0004060	LYTVA_13733	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152
OG0004061	LYTVA_04703, LYTVA_20063	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648
OG0004062	LYTVA_10442	MOUSE40384, MOUSE40385, MOUSE21178, MOUSE21177, MOUSE03169
OG0004063	LYTVA_25472	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882
OG0004064	LYTVA_00970	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634
OG0004065	LYTVA_23835, LYTVA_06332	MOUSE34851, MOUSE34850, MOUSE34848
OG0004066	LYTVA_14514	MOUSE50438, MOUSE50439
OG0004067	LYTVA_14146	MOUSE22149
OG0004068	LYTVA_11542	MOUSE54651, MOUSE54993
OG0004069	LYTVA_15685	MOUSE09407
OG0004070	LYTVA_26461, LYTVA_08824	MOUSE38548, MOUSE38549
OG0004071	LYTVA_15303	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856
OG0004072	LYTVA_02954	MOUSE05860, MOUSE05861
OG0004073	LYTVA_02075, LYTVA_02074	MOUSE02227, MOUSE18280
OG0004076	LYTVA_03921	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541
OG0004077	LYTVA_26904	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260
OG0004078	LYTVA_09313	MOUSE21297
OG0004079	LYTVA_06671	MOUSE29728, MOUSE29727, MOUSE29726
OG0004080	LYTVA_29208	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471
OG0004081	LYTVA_02736	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884
OG0004082	LYTVA_06311, LYTVA_06309	MOUSE23096
OG0004083	LYTVA_21834, LYTVA_13777	MOUSE07456, MOUSE07454, MOUSE07455
OG0004084	LYTVA_18649	MOUSE12641
OG0004085	LYTVA_08513, LYTVA_28587	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	LYTVA_19945	MOUSE28013
OG0004087	LYTVA_06772	MOUSE53249, MOUSE26317, MOUSE26318
OG0004088	LYTVA_28769, LYTVA_03836	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528
OG0004089	LYTVA_20890, LYTVA_05104	MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	LYTVA_01996	MOUSE02539
OG0004091	LYTVA_09473	MOUSE20857
OG0004092	LYTVA_11252, LYTVA_08054	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	LYTVA_18796	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	LYTVA_15767, LYTVA_15263	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004095	LYTVA_27647	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372
OG0004096	LYTVA_24655	MOUSE26584, MOUSE24020, MOUSE24022
OG0004097	LYTVA_03615	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995
OG0004098	LYTVA_17957	MOUSE09422, MOUSE09423, MOUSE33196
OG0004099	LYTVA_16532	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125
OG0004100	LYTVA_05542, LYTVA_05543	MOUSE01972, MOUSE01971
OG0004101	LYTVA_16379	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	LYTVA_22604	MOUSE21028, MOUSE21027
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	MOUSE28643
OG0004104	LYTVA_23183	MOUSE19655, MOUSE19654
OG0004106	LYTVA_16270, LYTVA_17077	MOUSE34927, MOUSE34928, MOUSE34929
OG0004107	LYTVA_26766	MOUSE24392
OG0004110	LYTVA_17391	MOUSE09563, MOUSE09564, MOUSE00786
OG0004112	LYTVA_05426	MOUSE30305
OG0004113	LYTVA_20632	MOUSE40746, MOUSE40745
OG0004114	LYTVA_09095	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	LYTVA_26409	MOUSE52504, MOUSE52502
OG0004116	LYTVA_11277, LYTVA_16339	MOUSE50972, MOUSE50971
OG0004117	LYTVA_06474	MOUSE21546
OG0004118	LYTVA_28391	MOUSE39262, MOUSE39263
OG0004119	LYTVA_18575	MOUSE43702, MOUSE43701
OG0004121	LYTVA_26411	MOUSE34878, MOUSE34879, MOUSE52300
OG0004122	LYTVA_11268, LYTVA_00469	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	LYTVA_16672	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	LYTVA_03931	MOUSE28810, MOUSE21577
OG0004125	LYTVA_08831	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367, MOUSE06364, MOUSE06363
OG0004126	LYTVA_05206	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106
OG0004127	LYTVA_25845, LYTVA_00859	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	MOUSE40927, MOUSE18727
OG0004129	LYTVA_03964	MOUSE39090, MOUSE39089, MOUSE18916, MOUSE41168
OG0004130	LYTVA_10134	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
OG0004132	LYTVA_24598	MOUSE29326, MOUSE29328, MOUSE29327
OG0004133	LYTVA_18548	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619
OG0004134	LYTVA_23721	MOUSE36567
OG0004135	LYTVA_30000	MOUSE38580, MOUSE38581, MOUSE05971
OG0004136	LYTVA_15507	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426
OG0004137	LYTVA_06807	MOUSE09691, MOUSE09690
OG0004138	LYTVA_27721	MOUSE54459, MOUSE54457, MOUSE54458
OG0004139	LYTVA_12489	MOUSE09412, MOUSE01582
OG0004140	LYTVA_23705	MOUSE49614, MOUSE49615, MOUSE49616
OG0004141	LYTVA_11419	MOUSE41071, MOUSE41073, MOUSE41072, MOUSE41070
OG0004142	LYTVA_07168	MOUSE48548, MOUSE48551, MOUSE48549, MOUSE48546, MOUSE48545
OG0004143	LYTVA_00742, LYTVA_25759	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729
OG0004145	LYTVA_14753	MOUSE07101, MOUSE28099
OG0004146	LYTVA_19042	MOUSE37805, MOUSE37806, MOUSE37807
OG0004147	LYTVA_08242	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323
OG0004148	LYTVA_28754	MOUSE04779, MOUSE04772, MOUSE04780
OG0004149	LYTVA_02180	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014
OG0004150	LYTVA_10446, LYTVA_04771	MOUSE53096
OG0004151	LYTVA_22027	MOUSE49543, MOUSE49544, MOUSE49542
OG0004153	LYTVA_24977, LYTVA_14935	MOUSE19562
OG0004154	LYTVA_21247	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791
OG0004155	LYTVA_00588	MOUSE35674
OG0004156	LYTVA_23102	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678
OG0004157	LYTVA_05077	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616
OG0004158	LYTVA_10767	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537
OG0004161	LYTVA_23742	MOUSE26104, MOUSE26106, MOUSE26105
OG0004162	LYTVA_06423, LYTVA_27144	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555
OG0004162	LYTVA_06424, LYTVA_04255, LYTVA_13582	MOUSE38554
OG0004163	LYTVA_20307	MOUSE17263, MOUSE17264, MOUSE17266, MOUSE17265, MOUSE45843, MOUSE45845, MOUSE45844
OG0004166	LYTVA_05496	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937
OG0004167	LYTVA_09956	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430
OG0004168	LYTVA_10352	MOUSE04507
OG0004169	LYTVA_22122	MOUSE06535, MOUSE06534, MOUSE06536
OG0004170	LYTVA_03467	MOUSE44203, MOUSE44205, MOUSE44204
OG0004171	LYTVA_12650, LYTVA_12649, LYTVA_07825	MOUSE43265, MOUSE43264
OG0004172	LYTVA_26615, LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991	MOUSE27149
OG0004174	LYTVA_29638	MOUSE09789, MOUSE09792, MOUSE09787
OG0004176	LYTVA_12701	MOUSE29683, MOUSE29686, MOUSE29687, MOUSE29685, MOUSE29684
OG0004178	LYTVA_00771	MOUSE54367, MOUSE54362, MOUSE54363, MOUSE54364, MOUSE54361, MOUSE54365, MOUSE54366
OG0004180	LYTVA_02955	MOUSE35507, MOUSE22642, MOUSE22641, MOUSE35508
OG0004181	LYTVA_28184, LYTVA_29381	MOUSE36500, MOUSE36498, MOUSE36497, MOUSE36501, MOUSE36499
OG0004182	LYTVA_02516, LYTVA_26684	MOUSE16266
OG0004183	LYTVA_18118, LYTVA_09256	MOUSE37772, MOUSE37770, MOUSE37768, MOUSE37765, MOUSE37773, MOUSE37763, MOUSE37769, MOUSE37764, MOUSE37767, MOUSE37766
OG0004184	LYTVA_27243	MOUSE24469, MOUSE24468, MOUSE24467
OG0004185	LYTVA_00065	MOUSE41002
OG0004186	LYTVA_13218	MOUSE08238, MOUSE08239, MOUSE24519
OG0004187	LYTVA_09899	MOUSE49730, MOUSE49731, MOUSE49729, MOUSE49732, MOUSE49728, MOUSE49727, MOUSE12392, MOUSE12393
OG0004188	LYTVA_09818	MOUSE11735
OG0004190	LYTVA_26541	MOUSE03768, MOUSE03767, MOUSE03765, MOUSE03766
OG0004197	LYTVA_24189	MOUSE26522, MOUSE26523, MOUSE26524, MOUSE39772, MOUSE39771, MOUSE39769, MOUSE39770
OG0004198	LYTVA_17837	MOUSE30466, MOUSE51800
OG0004215	LYTVA_17521, LYTVA_20252	MOUSE04644, MOUSE04645
OG0004216	LYTVA_05046	MOUSE14315
OG0004217	LYTVA_10684	MOUSE29608, MOUSE29607, MOUSE29605, MOUSE29609, MOUSE29606
OG0004218	LYTVA_10237	MOUSE21624
OG0004219	LYTVA_13015	MOUSE26374, MOUSE26373, MOUSE26372, MOUSE26375
OG0004220	LYTVA_12987	MOUSE32294, MOUSE32293
OG0004222	LYTVA_04664	MOUSE07263, MOUSE07265
OG0004223	LYTVA_16944	MOUSE20000, MOUSE20002, MOUSE19997, MOUSE19998, MOUSE19999
OG0004225	LYTVA_21958	MOUSE02495, MOUSE02496, MOUSE35564, MOUSE35565, MOUSE35566
OG0004226	LYTVA_11757, LYTVA_01757	MOUSE07340, MOUSE07341, MOUSE07342, MOUSE07343, MOUSE07345, MOUSE07344
OG0004227	LYTVA_12126	MOUSE33778, MOUSE33777, MOUSE36136, MOUSE33779, MOUSE33776, MOUSE36135
OG0004228	LYTVA_17820	MOUSE12646
OG0004229	LYTVA_15870	MOUSE00997, MOUSE00996, MOUSE00995
OG0004230	LYTVA_24896	MOUSE51030
OG0004231	LYTVA_21112	MOUSE06022, MOUSE06023, MOUSE06024, MOUSE06019, MOUSE06020, MOUSE06021, MOUSE06018
OG0004232	LYTVA_16476	MOUSE36556, MOUSE36555
OG0004234	LYTVA_17567	MOUSE22124, MOUSE22125
OG0004235	LYTVA_20276	MOUSE03742, MOUSE03743, MOUSE03741
OG0004236	LYTVA_29541	MOUSE03079, MOUSE03080, MOUSE03082, MOUSE03081, MOUSE03083
OG0004238	LYTVA_24752	MOUSE09241, MOUSE09242, MOUSE09240, MOUSE09243
OG0004239	LYTVA_15516, LYTVA_12963	MOUSE28573, MOUSE28574
OG0004240	LYTVA_26856	MOUSE28033, MOUSE28034, MOUSE20327, MOUSE28038
OG0004243	LYTVA_09481	MOUSE05781, MOUSE05780
OG0004244	LYTVA_01667	MOUSE40608, MOUSE40606, MOUSE40607
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	MOUSE46663, MOUSE01753
OG0004246	LYTVA_29403, LYTVA_27509	MOUSE05244, MOUSE05247, MOUSE05246, MOUSE05245, MOUSE05248, MOUSE05250, MOUSE05243, MOUSE05249
OG0004248	LYTVA_23168	MOUSE28543, MOUSE28542
OG0004249	LYTVA_11290	MOUSE36762, MOUSE36761
OG0004251	LYTVA_08695, LYTVA_17055	MOUSE37097, MOUSE37098, MOUSE37099, MOUSE37096
OG0004253	LYTVA_27876	MOUSE46486, MOUSE38017
OG0004254	LYTVA_15962	MOUSE47893, MOUSE47895, MOUSE47891
OG0004255	LYTVA_12403	MOUSE52729, MOUSE52728
OG0004257	LYTVA_15930	MOUSE15260, MOUSE15269, MOUSE15262, MOUSE15267, MOUSE15270, MOUSE15271, MOUSE15258, MOUSE15256
OG0004258	LYTVA_05034	MOUSE01268
OG0004259	LYTVA_21802	MOUSE51558, MOUSE51557, MOUSE51556
OG0004260	LYTVA_22612	MOUSE27705
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	MOUSE18953
OG0004262	LYTVA_18711	MOUSE07848, MOUSE07849, MOUSE07847, MOUSE07846, MOUSE07845, MOUSE07850, MOUSE07851
OG0004264	LYTVA_24355	MOUSE21145, MOUSE21144, MOUSE47780, MOUSE47777, MOUSE47776, MOUSE47778
OG0004265	LYTVA_15750, LYTVA_15746	MOUSE31256, MOUSE31255, MOUSE31257, MOUSE31254
OG0004266	LYTVA_28689	MOUSE37617
OG0004267	LYTVA_21270	MOUSE41756, MOUSE41753, MOUSE41755, MOUSE41757, MOUSE41754, MOUSE47148, MOUSE47147
OG0004269	LYTVA_07560, LYTVA_28413	MOUSE21279
OG0004270	LYTVA_25924	MOUSE30646, MOUSE30645, MOUSE30642, MOUSE30643
OG0004271	LYTVA_28380	MOUSE07009, MOUSE07008, MOUSE07012, MOUSE07011, MOUSE07006, MOUSE07010, MOUSE07007
OG0004272	LYTVA_26397	MOUSE10182, MOUSE10181
OG0004273	LYTVA_03846	MOUSE03740, MOUSE03739
OG0004274	LYTVA_00343	MOUSE49164, MOUSE49162, MOUSE49165, MOUSE49163
OG0004275	LYTVA_25889	MOUSE14507, MOUSE14506, MOUSE40862
OG0004276	LYTVA_00887	MOUSE13591
OG0004278	LYTVA_21762, LYTVA_19997	MOUSE32307, MOUSE32308
OG0004279	LYTVA_03505, LYTVA_11401	MOUSE32542, MOUSE32541, MOUSE32540
OG0004280	LYTVA_29508	MOUSE05845
OG0004281	LYTVA_15973	MOUSE15895
OG0004281	LYTVA_06895	MOUSE15894
OG0004282	LYTVA_16737	MOUSE34385, MOUSE18208, MOUSE34384, MOUSE19008
OG0004283	LYTVA_07813	MOUSE36391, MOUSE36394
OG0004283	LYTVA_10414	MOUSE36392, MOUSE36393, MOUSE36395
OG0004284	LYTVA_21849, LYTVA_03684	MOUSE36220, MOUSE36221, MOUSE36222, MOUSE36219
OG0004285	LYTVA_14336	MOUSE09549, MOUSE09548
OG0004286	LYTVA_23813	MOUSE38183
OG0004288	LYTVA_10116	MOUSE13242, MOUSE13240, MOUSE13241
OG0004289	LYTVA_15304, LYTVA_08621	MOUSE11686
OG0004290	LYTVA_08795	MOUSE49088, MOUSE49087, MOUSE49091, MOUSE50496
OG0004291	LYTVA_26380	MOUSE49955
OG0004292	LYTVA_29633	MOUSE22126
OG0004295	LYTVA_10836	MOUSE01535
OG0004296	LYTVA_05826	MOUSE36887, MOUSE36888, MOUSE36886
OG0004297	LYTVA_26470, LYTVA_14136	MOUSE17548, MOUSE17547
OG0004298	LYTVA_21985	MOUSE45340, MOUSE45341, MOUSE45346, MOUSE45345, MOUSE45344, MOUSE45343, MOUSE02024, MOUSE02023, MOUSE45342
OG0004299	LYTVA_10418, LYTVA_24447	MOUSE45365, MOUSE45364, MOUSE45363, MOUSE45366
OG0004301	LYTVA_17218	MOUSE20508, MOUSE20509
OG0004302	LYTVA_27877	MOUSE10622
OG0004303	LYTVA_05571	MOUSE22704, MOUSE22703
OG0004304	LYTVA_08021	MOUSE37269, MOUSE37270, MOUSE37272, MOUSE37273, MOUSE37268, MOUSE37271
OG0004305	LYTVA_07884	MOUSE01348, MOUSE01351, MOUSE01349, MOUSE01350
OG0004306	LYTVA_04812	MOUSE09333, MOUSE09332, MOUSE09330, MOUSE09331
OG0004307	LYTVA_23176	MOUSE06376
OG0004308	LYTVA_27577, LYTVA_15253	MOUSE54690
OG0004310	LYTVA_21824	MOUSE48396, MOUSE48397
OG0004311	LYTVA_29214, LYTVA_29213	MOUSE48412, MOUSE48411, MOUSE44890, MOUSE44889, MOUSE44891
OG0004312	LYTVA_13567, LYTVA_05872	MOUSE24379
OG0004314	LYTVA_09224	MOUSE24075, MOUSE24076, MOUSE25664, MOUSE25666, MOUSE25669, MOUSE25668, MOUSE25667, MOUSE25665
OG0004315	LYTVA_14423	MOUSE46706, MOUSE46707, MOUSE46703, MOUSE46704, MOUSE46705
OG0004316	LYTVA_04481	MOUSE38348, MOUSE38353, MOUSE29532, MOUSE38350, MOUSE29529, MOUSE29530
OG0004317	LYTVA_23919	MOUSE37915, MOUSE37917, MOUSE37918
OG0004318	LYTVA_13097	MOUSE06386, MOUSE06388, MOUSE06387
OG0004319	LYTVA_09566	MOUSE45846, MOUSE39474
OG0004321	LYTVA_13173	MOUSE01005, MOUSE01006, MOUSE01004
OG0004322	LYTVA_23319	MOUSE09310, MOUSE09311, MOUSE09309, MOUSE09312
OG0004323	LYTVA_25817	MOUSE00465, MOUSE00466, MOUSE00467, MOUSE00468
OG0004324	LYTVA_01961	MOUSE30540, MOUSE29117, MOUSE30541
OG0004327	LYTVA_13718	MOUSE45352, MOUSE45353, MOUSE45351, MOUSE45350
OG0004328	LYTVA_05322	MOUSE28525, MOUSE28526
OG0004331	LYTVA_21103	MOUSE07084
OG0004332	LYTVA_13221	MOUSE51031
OG0004333	LYTVA_21119	MOUSE13723, MOUSE13724, MOUSE13722, MOUSE13721
OG0004334	LYTVA_23900	MOUSE33472
OG0004335	LYTVA_05831, LYTVA_03828	MOUSE48742
OG0004336	LYTVA_10552	MOUSE49294, MOUSE49293, MOUSE32073, MOUSE28234, MOUSE28233
OG0004338	LYTVA_14064	MOUSE45178, MOUSE45179, MOUSE45180
OG0004341	LYTVA_09511	MOUSE05911, MOUSE05910, MOUSE05912
OG0004342	LYTVA_03045, LYTVA_22651	MOUSE29662, MOUSE29663, MOUSE29661
OG0004343	LYTVA_10492	MOUSE46770, MOUSE46768, MOUSE46769
OG0004345	LYTVA_15243	MOUSE25404
OG0004346	LYTVA_24745, LYTVA_19377, LYTVA_10129	MOUSE31797, MOUSE31795
OG0004348	LYTVA_06128	MOUSE53695, MOUSE53694, MOUSE53693
OG0004349	LYTVA_06151	MOUSE07130
OG0004350	LYTVA_13333	MOUSE02258, MOUSE02259, MOUSE02261, MOUSE02262, MOUSE02260, MOUSE02263, MOUSE02255, MOUSE02256, MOUSE18112
OG0004353	LYTVA_00606, LYTVA_13736	MOUSE41472, MOUSE41471
OG0004354	LYTVA_02005	MOUSE02755, MOUSE02756
OG0004355	LYTVA_19137	MOUSE41065, MOUSE02266, MOUSE02267
OG0004356	LYTVA_23236	MOUSE15442
OG0004357	LYTVA_09241	MOUSE08806, MOUSE21854, MOUSE21856, MOUSE21855
OG0004358	LYTVA_17523	MOUSE40773, MOUSE40771, MOUSE40770
OG0004359	LYTVA_02266	MOUSE55133, MOUSE55132
OG0004360	LYTVA_09179, LYTVA_28719	MOUSE03721, MOUSE03720, MOUSE03719
OG0004362	LYTVA_21740	MOUSE05512, MOUSE05511, MOUSE10972, MOUSE10971
OG0004364	LYTVA_02485	MOUSE35772
OG0004365	LYTVA_05834	MOUSE51413, MOUSE51418, MOUSE51417, MOUSE51416, MOUSE51415, MOUSE51414, MOUSE51412
OG0004366	LYTVA_06643, LYTVA_27515	MOUSE49590, MOUSE49591, MOUSE49589
OG0004367	LYTVA_09396	MOUSE18216
OG0004368	LYTVA_06379	MOUSE24232, MOUSE17646, MOUSE17643
OG0004369	LYTVA_09883	MOUSE25297, MOUSE25296
OG0004370	LYTVA_30229	MOUSE38441, MOUSE38440
OG0004372	LYTVA_04302	MOUSE33702, MOUSE33701
OG0004373	LYTVA_12488	MOUSE33704, MOUSE33706, MOUSE33703, MOUSE33708, MOUSE33707
OG0004374	LYTVA_22107	MOUSE05859
OG0004375	LYTVA_14843	MOUSE27748, MOUSE27752, MOUSE27751, MOUSE27749
OG0004377	LYTVA_23335	MOUSE32267, MOUSE32266, MOUSE32265
OG0004378	LYTVA_15604	MOUSE04545, MOUSE04543, MOUSE04542, MOUSE04544, MOUSE04546, MOUSE04547, MOUSE04549, MOUSE04550
OG0004379	LYTVA_28643	MOUSE44206, MOUSE44207, MOUSE41930
OG0004381	LYTVA_18126	MOUSE30487, MOUSE30486
OG0004382	LYTVA_18561	MOUSE10343, MOUSE10344, MOUSE10341, MOUSE10346, MOUSE10345, MOUSE10342, MOUSE10347
OG0004383	LYTVA_01592	MOUSE07185, MOUSE07183, MOUSE07184
OG0004384	LYTVA_01455	MOUSE49921, MOUSE49917, MOUSE49919, MOUSE49918, MOUSE49920
OG0004385	LYTVA_17871	MOUSE25523, MOUSE25525, MOUSE25527, MOUSE25524, MOUSE25526
OG0004389	LYTVA_29149	MOUSE33592, MOUSE33594, MOUSE33593
OG0004390	LYTVA_24758	MOUSE23819, MOUSE23821, MOUSE23820
OG0004391	LYTVA_09306, LYTVA_24715	MOUSE30036, MOUSE30035, MOUSE03552, MOUSE03553
OG0004393	LYTVA_06799	MOUSE21203
OG0004395	LYTVA_18598, LYTVA_13240	MOUSE02299, MOUSE02301
OG0004396	LYTVA_05452	MOUSE34518, MOUSE34517, MOUSE34514, MOUSE34513, MOUSE34519, MOUSE34516, MOUSE34515
OG0004397	LYTVA_23126	MOUSE43697, MOUSE19003, MOUSE19004
OG0004398	LYTVA_05438	MOUSE00015, MOUSE00014
OG0004399	LYTVA_18756	MOUSE40991, MOUSE14401
OG0004400	LYTVA_11350	MOUSE18981, MOUSE18980
OG0004401	LYTVA_06522	MOUSE07626, MOUSE53866
OG0004402	LYTVA_05123	MOUSE36321, MOUSE36320
OG0004404	LYTVA_29981	MOUSE49452, MOUSE51622
OG0004405	LYTVA_16143	MOUSE54239
OG0004407	LYTVA_09960	MOUSE07696, MOUSE07698, MOUSE07695, MOUSE07703, MOUSE07700, MOUSE07699, MOUSE07697
OG0004409	LYTVA_18965	MOUSE40858, MOUSE14508
OG0004413	LYTVA_15678	MOUSE40996, MOUSE40997, MOUSE40998
OG0004414	LYTVA_05497, LYTVA_28298	MOUSE50533, MOUSE50534
OG0004415	LYTVA_28761	MOUSE35178, MOUSE35179, MOUSE35177, MOUSE15170, MOUSE35180
OG0004417	LYTVA_08260	MOUSE33215, MOUSE33216, MOUSE48020
OG0004418	LYTVA_16592	MOUSE10088
OG0004419	LYTVA_10302	MOUSE40300, MOUSE40299, MOUSE40298, MOUSE40301
OG0004420	LYTVA_28762, LYTVA_28354	MOUSE35016, MOUSE35015, MOUSE15546
OG0004421	LYTVA_21010	MOUSE52589, MOUSE52590, MOUSE52593, MOUSE52592, MOUSE52591
OG0004422	LYTVA_03079	MOUSE51741, MOUSE51740, MOUSE10312
OG0004423	LYTVA_27161	MOUSE08973
OG0004424	LYTVA_21963	MOUSE40942, MOUSE40939, MOUSE40940, MOUSE40944, MOUSE40943, MOUSE40941, MOUSE40935, MOUSE40936, MOUSE40937, MOUSE40938
OG0004425	LYTVA_04158	MOUSE53270, MOUSE53269, MOUSE05481, MOUSE05480, MOUSE05482
OG0004459	LYTVA_10441, LYTVA_04612	MOUSE21393, MOUSE21392
OG0004460	LYTVA_05295, LYTVA_29632	MOUSE23588
OG0004461	LYTVA_30117	MOUSE01980, MOUSE01979, MOUSE18271, MOUSE18273
OG0004462	LYTVA_20076	MOUSE47590, MOUSE47588
OG0004463	LYTVA_14183	MOUSE37584, MOUSE03976, MOUSE03975, MOUSE03974
OG0004465	LYTVA_25687, LYTVA_12969	MOUSE00406, MOUSE00407, MOUSE00408
OG0004467	LYTVA_29939	MOUSE37804, MOUSE37802
OG0004468	LYTVA_02592, LYTVA_18913	MOUSE26677, MOUSE26678
OG0004471	LYTVA_02607	MOUSE22041, MOUSE22038, MOUSE22037
OG0004472	LYTVA_08562	MOUSE39321, MOUSE39322, MOUSE39320
OG0004473	LYTVA_23607	MOUSE02667, MOUSE02666, MOUSE02665, MOUSE02669, MOUSE02668, MOUSE02670, MOUSE02673, MOUSE02671, MOUSE02674
OG0004474	LYTVA_28353	MOUSE35097, MOUSE35096
OG0004476	LYTVA_16113	MOUSE37230, MOUSE37232, MOUSE37231
OG0004477	LYTVA_00888	MOUSE10601, MOUSE10600, MOUSE10599, MOUSE51390
OG0004478	LYTVA_08799	MOUSE49317, MOUSE49316, MOUSE49318, MOUSE49319
