Orthogroup	LYTVA_ok	OWEFU
OG0003142	LYTVA_07778	OFUSG20057.1.p1
OG0003143	LYTVA_17565	OFUSG09019.1.p1
OG0003144	LYTVA_27951, LYTVA_27950	OFUSG00084.1.p1
OG0003145	LYTVA_18564	OFUSG07280.1.p1
OG0003146	LYTVA_09272	OFUSG17076.2.p1, OFUSG17076.1.p1
OG0003147	LYTVA_29462	OFUSG05907.1.p1
OG0003148	LYTVA_08624	OFUSG12277.1.p1
OG0003149	LYTVA_01219, LYTVA_07714, LYTVA_07713, LYTVA_01791	OFUSG20155.1.p1, OFUSG20155.2.p1
OG0003150	LYTVA_19654	OFUSG24838.1.p1
OG0003151	LYTVA_15917	OFUSG05073.1.p1
OG0003153	LYTVA_03003	OFUSG04951.1.p1
OG0003154	LYTVA_02322	OFUSG17694.1.p1
OG0003155	LYTVA_10136	OFUSG10120.1.p1, OFUSG10039.1.p1
OG0003156	LYTVA_09137	OFUSG00543.1.p1
OG0003157	LYTVA_21022	OFUSG02291.1.p1
OG0003158	LYTVA_11944	OFUSG04551.1.p1
OG0003159	LYTVA_17654	OFUSG00694.1.p1, OFUSG10284.1.p1
OG0003160	LYTVA_16473	OFUSG19116.1.p1
OG0003161	LYTVA_24026	OFUSG12513.1.p1
OG0003162	LYTVA_18182	OFUSG12213.1.p1
OG0003166	LYTVA_11208	OFUSG13956.1.p1
OG0003167	LYTVA_21658, LYTVA_06673	OFUSG15741.1.p1
OG0003168	LYTVA_21725	OFUSG10969.1.p1, OFUSG17285.1.p1, OFUSG16380.1.p1, OFUSG07441.1.p1
OG0003169	LYTVA_23879	OFUSG16524.1.p1
OG0003171	LYTVA_02028	OFUSG07971.1.p1
OG0003172	LYTVA_20354, LYTVA_07071	OFUSG04307.1.p1
OG0003174	LYTVA_25932	OFUSG03000.1.p1
OG0003176	LYTVA_24549	OFUSG20448.1.p1
OG0003177	LYTVA_18012, LYTVA_27860	OFUSG19290.1.p1
OG0003178	LYTVA_19101	OFUSG25106.1.p1
OG0003179	LYTVA_04455	OFUSG18054.1.p1
OG0003181	LYTVA_18551	OFUSG10646.1.p1
OG0003183	LYTVA_01171	OFUSG23715.1.p1
OG0003184	LYTVA_06204	OFUSG09950.1.p1, OFUSG09950.2.p1
OG0003185	LYTVA_04498	OFUSG01650.1.p1
OG0003187	LYTVA_17204, LYTVA_14632	OFUSG26287.1.p1
OG0003188	LYTVA_11357	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1
OG0003189	LYTVA_15037, LYTVA_03261	OFUSG02491.1.p1
OG0003191	LYTVA_04471, LYTVA_10768	OFUSG12992.1.p1
OG0003192	LYTVA_21359	OFUSG16446.1.p1
OG0003193	LYTVA_19147	OFUSG24759.1.p1
OG0003194	LYTVA_17057, LYTVA_08696, LYTVA_12324	OFUSG07240.1.p1, OFUSG07677.1.p1
OG0003194	LYTVA_19921	OFUSG08196.1.p1
OG0003195	LYTVA_13150	OFUSG10102.1.p1
OG0003196	LYTVA_00345	OFUSG05394.1.p1
OG0003198	LYTVA_05453	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1
OG0003199	LYTVA_14841	OFUSG06190.1.p1
OG0003202	LYTVA_17714	OFUSG10285.1.p1, OFUSG10285.2.p1
OG0003203	LYTVA_08240	OFUSG17108.1.p1
OG0003204	LYTVA_11673	OFUSG02698.1.p1
OG0003205	LYTVA_08249	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1
OG0003206	LYTVA_07286	OFUSG02911.1.p1
OG0003207	LYTVA_15862	OFUSG19091.1.p1
OG0003208	LYTVA_12511	OFUSG19343.1.p1
OG0003210	LYTVA_15515	OFUSG00428.1.p1
OG0003212	LYTVA_21928	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1
OG0003213	LYTVA_09064	OFUSG08561.1.p1, OFUSG03503.1.p1
OG0003214	LYTVA_25327, LYTVA_22874	OFUSG03898.1.p1
OG0003215	LYTVA_05541	OFUSG12275.1.p1, OFUSG12275.2.p1
OG0003217	LYTVA_00325	OFUSG23691.2.p1, OFUSG23691.1.p1
OG0003218	LYTVA_24470, LYTVA_25657	OFUSG14315.1.p1
OG0003219	LYTVA_03705	OFUSG03547.1.p1
OG0003220	LYTVA_16356	OFUSG00185.2.p1, OFUSG00185.1.p1
OG0003221	LYTVA_24463	OFUSG23484.1.p1
OG0003222	LYTVA_24360	OFUSG20299.1.p1
OG0003223	LYTVA_01295	OFUSG22793.1.p1
OG0003224	LYTVA_06526	OFUSG23256.2.p1, OFUSG23256.1.p1
OG0003225	LYTVA_27283	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1
OG0003226	LYTVA_06660	OFUSG01013.1.p1
OG0003227	LYTVA_27439	OFUSG18839.1.p1
OG0003228	LYTVA_12062	OFUSG25095.1.p1
OG0003229	LYTVA_27662, LYTVA_26664	OFUSG25738.1.p1
OG0003230	LYTVA_17038	OFUSG06967.1.p1
OG0003231	LYTVA_10960	OFUSG26350.1.p1
OG0003232	LYTVA_13440, LYTVA_24668	OFUSG12007.1.p1, OFUSG21807.1.p1, OFUSG21808.1.p1, OFUSG21809.1.p1
OG0003234	LYTVA_29645, LYTVA_00303, LYTVA_07989, LYTVA_16996, LYTVA_07481, LYTVA_24015, LYTVA_15403, LYTVA_05454, LYTVA_17107, LYTVA_02073, LYTVA_12901, LYTVA_07700, LYTVA_28681, LYTVA_29461, LYTVA_29992, LYTVA_09022, LYTVA_12924, LYTVA_18391, LYTVA_21485	OFUSG20307.1.p1
OG0003239	LYTVA_22224, LYTVA_02164	OFUSG04724.1.p1, OFUSG08604.1.p1
OG0003250	LYTVA_08992	OFUSG13114.1.p1
OG0003251	LYTVA_05050	OFUSG20624.2.p1, OFUSG20624.1.p1
OG0003252	LYTVA_06155, LYTVA_01361	OFUSG11927.1.p1
OG0003254	LYTVA_09955, LYTVA_19250	OFUSG21699.1.p1
OG0003257	LYTVA_21941	OFUSG11699.1.p1
OG0003258	LYTVA_15192	OFUSG13654.2.p1, OFUSG13654.1.p1
OG0003259	LYTVA_04256	OFUSG10754.1.p1
OG0003260	LYTVA_17207, LYTVA_00231	OFUSG26572.1.p1
OG0003261	LYTVA_29093	OFUSG12773.1.p1
OG0003262	LYTVA_15602	OFUSG15140.1.p1
OG0003265	LYTVA_26361	OFUSG06294.1.p1
OG0003266	LYTVA_04525	OFUSG08987.1.p1
OG0003267	LYTVA_15112	OFUSG17971.1.p1
OG0003268	LYTVA_05049	OFUSG05362.1.p1
OG0003269	LYTVA_23633, LYTVA_11040	OFUSG10348.1.p1
OG0003270	LYTVA_13699	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1
OG0003271	LYTVA_30159, LYTVA_30163	OFUSG09083.1.p1
OG0003275	LYTVA_01946	OFUSG04938.1.p1
OG0003276	LYTVA_19515	OFUSG12445.1.p1, OFUSG12445.2.p1
OG0003277	LYTVA_01672	OFUSG06456.1.p1
OG0003278	LYTVA_30138, LYTVA_15067, LYTVA_03970, LYTVA_30141	OFUSG11816.1.p1
OG0003279	LYTVA_22067	OFUSG02810.1.p1
OG0003280	LYTVA_00225	OFUSG09273.2.p1, OFUSG09273.1.p1, OFUSG16871.1.p1
OG0003282	LYTVA_26660	OFUSG05974.1.p1
OG0003283	LYTVA_19055	OFUSG06061.1.p1
OG0003287	LYTVA_04035	OFUSG08017.2.p1, OFUSG08017.1.p1
OG0003288	LYTVA_05759	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1
OG0003289	LYTVA_23134	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1
OG0003291	LYTVA_16947	OFUSG15651.1.p1
OG0003292	LYTVA_27484	OFUSG23823.1.p2
OG0003293	LYTVA_23172	OFUSG13182.1.p1
OG0003295	LYTVA_27062	OFUSG06646.1.p1
OG0003297	LYTVA_19286	OFUSG10878.1.p1
OG0003298	LYTVA_06668	OFUSG02626.1.p1
OG0003299	LYTVA_27409	OFUSG21117.1.p1
OG0003300	LYTVA_08691, LYTVA_06659, LYTVA_18142	OFUSG01781.1.p1, OFUSG01780.1.p1
OG0003301	LYTVA_23817	OFUSG25751.1.p1
OG0003302	LYTVA_14810	OFUSG18361.1.p1
OG0003303	LYTVA_24993	OFUSG21718.1.p1
OG0003304	LYTVA_14305	OFUSG03932.1.p1, OFUSG06143.1.p1
OG0003306	LYTVA_12285	OFUSG06595.1.p1
OG0003307	LYTVA_19258	OFUSG10367.1.p1
OG0003309	LYTVA_24870	OFUSG16198.1.p1, OFUSG16198.2.p1
OG0003311	LYTVA_19481	OFUSG23497.1.p1
OG0003312	LYTVA_19611, LYTVA_27013	OFUSG00748.1.p1
OG0003313	LYTVA_18110, LYTVA_27941, LYTVA_03201, LYTVA_29008, LYTVA_29969, LYTVA_29968	OFUSG12829.1.p1
OG0003314	LYTVA_03704	OFUSG02743.1.p1
OG0003315	LYTVA_23855	OFUSG13575.1.p1
OG0003316	LYTVA_10053	OFUSG21407.1.p1
OG0003317	LYTVA_16088	OFUSG18101.1.p1, OFUSG18101.2.p1
OG0003318	LYTVA_12509	OFUSG19315.1.p1
OG0003319	LYTVA_03878	OFUSG13392.1.p1
OG0003320	LYTVA_27746	OFUSG19300.1.p1
OG0003321	LYTVA_12209	OFUSG23122.2.p1, OFUSG23122.1.p1, OFUSG23122.3.p1
OG0003323	LYTVA_21921, LYTVA_29457	OFUSG07429.1.p1
OG0003324	LYTVA_19291	OFUSG18420.1.p1
OG0003326	LYTVA_27915	OFUSG19006.1.p1
OG0003327	LYTVA_17271	OFUSG26592.1.p1
OG0003329	LYTVA_23352	OFUSG08957.1.p1
OG0003330	LYTVA_11365	OFUSG09367.1.p1
OG0003331	LYTVA_27609	OFUSG15115.1.p1
OG0003332	LYTVA_18115	OFUSG17337.1.p1
OG0003333	LYTVA_07549, LYTVA_15167	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1
OG0003334	LYTVA_07048, LYTVA_05755, LYTVA_06269	OFUSG03903.1.p1
OG0003335	LYTVA_09092	OFUSG11713.1.p1
OG0003336	LYTVA_09250	OFUSG07211.1.p1
OG0003337	LYTVA_18787, LYTVA_03331, LYTVA_10706	OFUSG17483.1.p1
OG0003338	LYTVA_18538	OFUSG13455.1.p1
OG0003340	LYTVA_13141	OFUSG13694.1.p1
OG0003341	LYTVA_16037	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1
OG0003343	LYTVA_11177	OFUSG22665.1.p1
OG0003345	LYTVA_15485	OFUSG19858.1.p1
OG0003347	LYTVA_23337	OFUSG24290.1.p1
OG0003348	LYTVA_06310	OFUSG13744.1.p1
OG0003349	LYTVA_10341, LYTVA_20619	OFUSG10388.1.p1
OG0003350	LYTVA_01036, LYTVA_27211	OFUSG13782.1.p1
OG0003351	LYTVA_18815	OFUSG12548.1.p1
OG0003352	LYTVA_05218	OFUSG13425.1.p1
OG0003353	LYTVA_01424	OFUSG07023.1.p1
OG0003354	LYTVA_25191, LYTVA_01307	OFUSG23240.2.p1, OFUSG23240.1.p1
OG0003355	LYTVA_27910	OFUSG10561.1.p1, OFUSG10561.2.p1
OG0003356	LYTVA_06879	OFUSG10104.1.p1
OG0003358	LYTVA_12289	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1
OG0003359	LYTVA_06032	OFUSG07857.1.p1, OFUSG07857.2.p1
OG0003360	LYTVA_13266, LYTVA_19199	OFUSG22028.1.p1
OG0003361	LYTVA_03232, LYTVA_03231	OFUSG11224.2.p1, OFUSG11224.1.p1
OG0003362	LYTVA_05394	OFUSG03496.1.p1
OG0003364	LYTVA_03516, LYTVA_25779	OFUSG01690.1.p1
OG0003365	LYTVA_23475	OFUSG20980.1.p1
OG0003366	LYTVA_15074	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1
OG0003368	LYTVA_18642	OFUSG05859.1.p1
OG0003369	LYTVA_14942	OFUSG10684.1.p1
OG0003371	LYTVA_20522, LYTVA_24363	OFUSG20508.1.p1
OG0003372	LYTVA_14495, LYTVA_14497	OFUSG13267.1.p1
OG0003373	LYTVA_27185, LYTVA_10709, LYTVA_17994, LYTVA_22268, LYTVA_11970	OFUSG01669.1.p1
OG0003374	LYTVA_08104	OFUSG26002.1.p1
OG0003375	LYTVA_28328, LYTVA_27365	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1
OG0003376	LYTVA_05006, LYTVA_26307	OFUSG18728.1.p1
OG0003378	LYTVA_13045	OFUSG07334.2.p1
OG0003379	LYTVA_06980	OFUSG17212.1.p1
OG0003380	LYTVA_05440	OFUSG22136.1.p1
OG0003381	LYTVA_07008, LYTVA_17658	OFUSG25596.1.p1
OG0003382	LYTVA_16589	OFUSG07899.2.p1, OFUSG07899.1.p1, OFUSG07899.3.p1
OG0003383	LYTVA_14856	OFUSG13207.1.p1
OG0003384	LYTVA_07291, LYTVA_28006	OFUSG18647.1.p1
OG0003385	LYTVA_13084	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1
OG0003386	LYTVA_26042	OFUSG23636.1.p1
OG0003387	LYTVA_04937, LYTVA_25432, LYTVA_25430	OFUSG06341.1.p1
OG0003388	LYTVA_28705	OFUSG05574.1.p1, OFUSG12062.1.p1
OG0003391	LYTVA_14803, LYTVA_04532	OFUSG22091.1.p1
OG0003392	LYTVA_24826	OFUSG10509.1.p1, OFUSG22637.1.p1
OG0003394	LYTVA_20704	OFUSG17238.1.p1
OG0003396	LYTVA_17916	OFUSG01792.1.p1
OG0003419	LYTVA_11665	OFUSG08581.1.p1
OG0003420	LYTVA_04070	OFUSG07245.1.p1
OG0003424	LYTVA_05782	OFUSG11149.1.p1
OG0003425	LYTVA_04392	OFUSG08435.1.p1, OFUSG08435.2.p1
OG0003426	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520	OFUSG05883.1.p1
OG0003428	LYTVA_15286	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1
OG0003429	LYTVA_20604, LYTVA_26105	OFUSG00245.1.p1
OG0003431	LYTVA_13731	OFUSG04536.1.p1
OG0003432	LYTVA_26428	OFUSG21006.1.p1
OG0003433	LYTVA_27210	OFUSG14095.1.p1
OG0003434	LYTVA_01169	OFUSG21297.1.p1
OG0003436	LYTVA_17896, LYTVA_12651, LYTVA_05474, LYTVA_00768, LYTVA_18621	OFUSG19899.1.p1
OG0003437	LYTVA_12469, LYTVA_28041	OFUSG26497.1.p1
OG0003438	LYTVA_23556	OFUSG22455.1.p1
OG0003438	LYTVA_12357	OFUSG22452.1.p1
OG0003439	LYTVA_23528	OFUSG25767.1.p1
OG0003440	LYTVA_15023	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	LYTVA_19056	OFUSG06295.1.p1
OG0003442	LYTVA_15608	OFUSG02754.1.p1, OFUSG02753.1.p1
OG0003443	LYTVA_22146	OFUSG21541.1.p1
OG0003444	LYTVA_19198	OFUSG01048.1.p1
OG0003445	LYTVA_29001	OFUSG08071.1.p1
OG0003447	LYTVA_21925	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1
OG0003450	LYTVA_13056, LYTVA_24553	OFUSG07443.2.p1, OFUSG07443.1.p1
OG0003451	LYTVA_22097	OFUSG00773.1.p1
OG0003453	LYTVA_02587	OFUSG15317.1.p1
OG0003454	LYTVA_02948	OFUSG03914.1.p1
OG0003455	LYTVA_25388, LYTVA_24850	OFUSG08118.1.p1
OG0003457	LYTVA_19871, LYTVA_20572, LYTVA_14447	OFUSG13164.1.p1, OFUSG13164.2.p1
OG0003458	LYTVA_03618	OFUSG16862.2.p1, OFUSG16862.1.p1
OG0003459	LYTVA_10994	OFUSG26819.1.p1
OG0003461	LYTVA_14255	OFUSG09875.1.p1
OG0003462	LYTVA_03993	OFUSG25414.1.p1
OG0003463	LYTVA_30127	OFUSG12535.1.p1
OG0003464	LYTVA_06647	OFUSG18296.1.p1
OG0003465	LYTVA_23986, LYTVA_07116	OFUSG07312.1.p1
OG0003467	LYTVA_25547	OFUSG23205.1.p1
OG0003467	LYTVA_21585	OFUSG23203.1.p1
OG0003468	LYTVA_20724	OFUSG11635.2.p1, OFUSG11635.1.p1
OG0003469	LYTVA_13186	OFUSG20501.1.p1
OG0003470	LYTVA_19648	OFUSG08818.2.p1, OFUSG08818.1.p1
OG0003471	LYTVA_12384	OFUSG21826.1.p1
OG0003473	LYTVA_07208	OFUSG09701.1.p1
OG0003474	LYTVA_16739	OFUSG17217.1.p1
OG0003475	LYTVA_22320, LYTVA_27992, LYTVA_00238	OFUSG01118.2.p1, OFUSG01118.1.p1
OG0003477	LYTVA_09865	OFUSG16889.1.p1
OG0003478	LYTVA_27751	OFUSG11376.1.p1, OFUSG11376.2.p1
OG0003480	LYTVA_03416	OFUSG05021.1.p1
OG0003481	LYTVA_02712, LYTVA_04645	OFUSG05255.1.p1
OG0003482	LYTVA_22655	OFUSG07809.1.p1
OG0003483	LYTVA_09501	OFUSG10301.1.p1
OG0003484	LYTVA_02918	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1
OG0003485	LYTVA_23499, LYTVA_23051	OFUSG17960.1.p1
OG0003486	LYTVA_21614	OFUSG00463.1.p1
OG0003487	LYTVA_22813	OFUSG19263.1.p1
OG0003488	LYTVA_26066	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1
OG0003489	LYTVA_07007	OFUSG16880.2.p1, OFUSG16880.1.p1
OG0003490	LYTVA_01641	OFUSG22551.1.p1
OG0003491	LYTVA_18975	OFUSG14265.1.p1, OFUSG14263.1.p1
OG0003492	LYTVA_17125	OFUSG10309.1.p1
OG0003493	LYTVA_03266	OFUSG16867.1.p1
OG0003494	LYTVA_09073, LYTVA_09067, LYTVA_09066, LYTVA_26698, LYTVA_23228, LYTVA_28509, LYTVA_18397	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1
OG0003495	LYTVA_07410	OFUSG17060.1.p1
OG0003496	LYTVA_15612	OFUSG02218.1.p1
OG0003497	LYTVA_24897	OFUSG09698.1.p1
OG0003498	LYTVA_06432	OFUSG16874.1.p1
OG0003500	LYTVA_25392	OFUSG22059.1.p1
OG0003502	LYTVA_01228, LYTVA_20788	OFUSG24055.1.p1
OG0003503	LYTVA_13641	OFUSG18080.1.p1
OG0003505	LYTVA_28433	OFUSG05340.1.p1
OG0003506	LYTVA_23421	OFUSG02297.1.p1, OFUSG02297.2.p1
OG0003507	LYTVA_06440	OFUSG26289.1.p1
OG0003508	LYTVA_19543	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1
OG0003509	LYTVA_02422	OFUSG17524.1.p1
OG0003510	LYTVA_23412	OFUSG20850.1.p1
OG0003511	LYTVA_08783	OFUSG19651.1.p1
OG0003512	LYTVA_25060, LYTVA_26135, LYTVA_26133, LYTVA_14562	OFUSG15649.1.p1
OG0003513	LYTVA_21954, LYTVA_16304	OFUSG16489.1.p1, OFUSG16489.2.p1
OG0003514	LYTVA_04108	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1
OG0003515	LYTVA_04862	OFUSG03772.1.p1
OG0003516	LYTVA_26603, LYTVA_25611	OFUSG05769.1.p1
OG0003517	LYTVA_09370	OFUSG00110.1.p1
OG0003518	LYTVA_18666	OFUSG20266.1.p1
OG0003519	LYTVA_19352	OFUSG16099.1.p1
OG0003520	LYTVA_04131, LYTVA_12643	OFUSG25302.1.p1
OG0003521	LYTVA_23666, LYTVA_05011	OFUSG03096.1.p1
OG0003522	LYTVA_09959	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1
OG0003523	LYTVA_11260	OFUSG12732.1.p1
OG0003524	LYTVA_24165	OFUSG17157.1.p1
OG0003525	LYTVA_16398, LYTVA_14455	OFUSG06719.1.p1
OG0003526	LYTVA_18770	OFUSG21956.1.p1
OG0003528	LYTVA_25429, LYTVA_25427	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1
OG0003529	LYTVA_00111, LYTVA_23188, LYTVA_24750	OFUSG03865.1.p1
OG0003530	LYTVA_11540	OFUSG07887.1.p1
OG0003531	LYTVA_03603	OFUSG12011.1.p1
OG0003532	LYTVA_14462	OFUSG18965.1.p1
OG0003533	LYTVA_23225	OFUSG18691.1.p1
OG0003534	LYTVA_18805	OFUSG21581.1.p1, OFUSG21581.2.p1
OG0003535	LYTVA_10298	OFUSG05602.1.p1
OG0003536	LYTVA_11600	OFUSG13226.1.p1
OG0003538	LYTVA_28211	OFUSG03109.1.p1
OG0003539	LYTVA_02480	OFUSG03901.1.p1
OG0003540	LYTVA_22461	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1
OG0003541	LYTVA_21300	OFUSG05329.2.p1, OFUSG05329.1.p1
OG0003542	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486	OFUSG10628.1.p1
OG0003543	LYTVA_04479	OFUSG08206.1.p1
OG0003544	LYTVA_29003, LYTVA_27728	OFUSG00118.1.p1
OG0003545	LYTVA_26703	OFUSG10958.1.p1
OG0003546	LYTVA_09882	OFUSG18888.1.p1
OG0003547	LYTVA_02953	OFUSG08232.1.p1
OG0003548	LYTVA_19416	OFUSG18862.1.p1
OG0003549	LYTVA_16587, LYTVA_02536	OFUSG00426.1.p1, OFUSG00426.2.p1
OG0003550	LYTVA_30065	OFUSG26575.1.p1
OG0003552	LYTVA_11397	OFUSG09931.1.p1
OG0003553	LYTVA_20105	OFUSG06674.1.p1
OG0003554	LYTVA_26313	OFUSG06869.1.p1
OG0003555	LYTVA_22182	OFUSG11192.1.p1
OG0003557	LYTVA_20994, LYTVA_29355	OFUSG07715.2.p1, OFUSG07715.1.p1
OG0003558	LYTVA_28864	OFUSG09260.1.p1
OG0003562	LYTVA_15863	OFUSG12910.2.p1, OFUSG12910.1.p1
OG0003563	LYTVA_28497	OFUSG10547.1.p1, OFUSG10547.2.p1
OG0003565	LYTVA_17701, LYTVA_23177, LYTVA_15392	OFUSG20630.1.p1
OG0003566	LYTVA_12411	OFUSG01327.1.p1
OG0003567	LYTVA_13855	OFUSG10595.1.p1
OG0003568	LYTVA_25025	OFUSG22628.1.p1
OG0003569	LYTVA_07436	OFUSG06908.1.p1
OG0003570	LYTVA_16300	OFUSG09014.1.p1, OFUSG09014.2.p1
OG0003571	LYTVA_08422	OFUSG20726.1.p1
OG0003573	LYTVA_12228	OFUSG24084.1.p1
OG0003576	LYTVA_25844, LYTVA_11919	OFUSG04770.2.p1, OFUSG04770.1.p1
OG0003577	LYTVA_24980	OFUSG26536.2.p1, OFUSG26536.1.p1
OG0003578	LYTVA_14123	OFUSG22248.1.p1
OG0003579	LYTVA_21586, LYTVA_25548	OFUSG10676.1.p1
OG0003581	LYTVA_25521	OFUSG15076.2.p1, OFUSG15076.1.p1
OG0003598	LYTVA_20119	OFUSG08278.1.p1
OG0003599	LYTVA_25495, LYTVA_28141	OFUSG19669.1.p1
OG0003600	LYTVA_15659, LYTVA_29737	OFUSG20892.1.p1, OFUSG20892.2.p1
OG0003601	LYTVA_07545	OFUSG04554.1.p1, OFUSG04554.2.p1
OG0003603	LYTVA_20098	OFUSG10841.1.p1, OFUSG10841.2.p1
OG0003604	LYTVA_20248	OFUSG15335.1.p1
OG0003606	LYTVA_24368	OFUSG00045.1.p1
OG0003607	LYTVA_04001, LYTVA_09961	OFUSG21698.1.p1
OG0003608	LYTVA_23118, LYTVA_24760	OFUSG07112.1.p1
OG0003610	LYTVA_24955	OFUSG17078.1.p1
OG0003611	LYTVA_25213	OFUSG05675.1.p1
OG0003612	LYTVA_13319	OFUSG13568.1.p1, OFUSG13568.2.p1
OG0003613	LYTVA_26048, LYTVA_10701	OFUSG06331.1.p1
OG0003614	LYTVA_14819, LYTVA_06971, LYTVA_02120, LYTVA_08830, LYTVA_00721, LYTVA_11019, LYTVA_01470, LYTVA_19465, LYTVA_16284	OFUSG08287.1.p1
OG0003615	LYTVA_26591	OFUSG23707.1.p1, OFUSG23707.2.p1
OG0003617	LYTVA_11705, LYTVA_08952, LYTVA_11704	OFUSG09939.1.p1
OG0003619	LYTVA_29115, LYTVA_05151	OFUSG02086.1.p1
OG0003620	LYTVA_14583	OFUSG16976.2.p1, OFUSG16976.1.p1
OG0003621	LYTVA_14368	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1
OG0003622	LYTVA_12050	OFUSG21558.1.p1, OFUSG21558.2.p1
OG0003623	LYTVA_28352	OFUSG26432.1.p1
OG0003626	LYTVA_13770	OFUSG04578.1.p1
OG0003628	LYTVA_09428	OFUSG08759.1.p1
OG0003629	LYTVA_00401	OFUSG24613.1.p1
OG0003630	LYTVA_11059, LYTVA_22109	OFUSG24001.2.p1, OFUSG24001.1.p1
OG0003631	LYTVA_17311	OFUSG03026.1.p1
OG0003632	LYTVA_06045	OFUSG12731.1.p1
OG0003633	LYTVA_08775, LYTVA_18589	OFUSG23275.2.p1, OFUSG23275.1.p1
OG0003634	LYTVA_02509	OFUSG23671.1.p1
OG0003635	LYTVA_06198	OFUSG10052.1.p1
OG0003635	LYTVA_24849	OFUSG03012.1.p1
OG0003636	LYTVA_13934, LYTVA_04868	OFUSG11925.2.p1, OFUSG11925.1.p1
OG0003637	LYTVA_11024, LYTVA_15072	OFUSG06934.1.p1
OG0003638	LYTVA_26670	OFUSG08839.1.p1
OG0003639	LYTVA_10457	OFUSG15339.1.p1
OG0003640	LYTVA_28983	OFUSG04490.1.p1
OG0003642	LYTVA_18053	OFUSG19621.1.p1
OG0003643	LYTVA_23976, LYTVA_22914	OFUSG06611.1.p1
OG0003644	LYTVA_19920	OFUSG08254.1.p1
OG0003645	LYTVA_01752	OFUSG02977.1.p1, OFUSG02977.2.p1
OG0003646	LYTVA_05796	OFUSG13054.2.p1, OFUSG13054.1.p1
OG0003647	LYTVA_17942	OFUSG09021.1.p1
OG0003648	LYTVA_17027	OFUSG12169.1.p1
OG0003649	LYTVA_12300, LYTVA_23539	OFUSG09804.1.p1
OG0003650	LYTVA_04212, LYTVA_28562, LYTVA_28561	OFUSG17294.1.p1
OG0003651	LYTVA_17096	OFUSG20951.1.p1
OG0003652	LYTVA_28066	OFUSG01151.1.p1
OG0003653	LYTVA_15915	OFUSG05169.1.p1
OG0003654	LYTVA_07082	OFUSG12938.1.p1
OG0003655	LYTVA_23764	OFUSG01510.2.p1, OFUSG01510.1.p1
OG0003656	LYTVA_05217	OFUSG04633.1.p1
