Orthogroup	LYTVA_ok	HUMAN
OG0004585	LYTVA_04116	HUMAN13729, HUMAN13727
OG0004589	LYTVA_09509	HUMAN12239, HUMAN12240
OG0004590	LYTVA_05932	HUMAN26460
OG0004592	LYTVA_02889	HUMAN27640, HUMAN27639
OG0004593	LYTVA_10440	HUMAN17263, HUMAN24335
OG0004593	LYTVA_06299	HUMAN24336
OG0004594	LYTVA_06664	HUMAN04675, HUMAN04676
OG0004597	LYTVA_05808	HUMAN16836
OG0004600	LYTVA_05795	HUMAN29105
OG0004601	LYTVA_30200	HUMAN29271, HUMAN29273
OG0004602	LYTVA_07552, LYTVA_23290	HUMAN13593, HUMAN13590
OG0004603	LYTVA_15394	HUMAN10394, HUMAN10392, HUMAN10391
OG0004605	LYTVA_22511	HUMAN10306
OG0004607	LYTVA_06730	HUMAN19952, HUMAN12425
OG0004608	LYTVA_13193, LYTVA_15038	HUMAN18748, HUMAN18747, HUMAN18749
OG0004609	LYTVA_25027	HUMAN12279, HUMAN12280
OG0004610	LYTVA_15593	HUMAN09947, HUMAN09946
OG0004611	LYTVA_03557	HUMAN03825, HUMAN03826
OG0004612	LYTVA_14652	HUMAN25998
OG0004613	LYTVA_16660	HUMAN15692, HUMAN15691
OG0004614	LYTVA_20720, LYTVA_20719	HUMAN04966, HUMAN04918
OG0004615	LYTVA_21893	HUMAN29429, HUMAN01271
OG0004616	LYTVA_00918	HUMAN17882
OG0004617	LYTVA_25577	HUMAN04322, HUMAN06985, HUMAN06984
OG0004619	LYTVA_04247	HUMAN12791
OG0004620	LYTVA_24433	HUMAN11638, HUMAN11643
OG0004621	LYTVA_28481	HUMAN21153, HUMAN21154
OG0004622	LYTVA_09479	HUMAN29011
OG0004625	LYTVA_23609	HUMAN19764
OG0004626	LYTVA_13913, LYTVA_09916	HUMAN15244
OG0004627	LYTVA_28887	HUMAN29678
OG0004628	LYTVA_10287	HUMAN13154, HUMAN18070, HUMAN13155
OG0004629	LYTVA_12574	HUMAN29170, HUMAN29169
OG0004630	LYTVA_20130	HUMAN25355, HUMAN25354
OG0004631	LYTVA_01130	HUMAN29038
OG0004632	LYTVA_23166	HUMAN21378
OG0004633	LYTVA_19530	HUMAN18514, HUMAN18513, HUMAN18512
OG0004634	LYTVA_18328, LYTVA_15495	HUMAN12037, HUMAN20391
OG0004635	LYTVA_00293, LYTVA_15165	HUMAN16135, HUMAN16134
OG0004637	LYTVA_29249	HUMAN11591
OG0004638	LYTVA_13228, LYTVA_06142	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354
OG0004639	LYTVA_06644, LYTVA_25887	HUMAN29308
OG0004641	LYTVA_14378	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438
OG0004642	LYTVA_01586	HUMAN04683
OG0004644	LYTVA_08153	HUMAN02493, HUMAN02492
OG0004646	LYTVA_07777	HUMAN15038
OG0004647	LYTVA_07140	HUMAN23591
OG0004648	LYTVA_03524	HUMAN14405, HUMAN14403
OG0004649	LYTVA_10236	HUMAN13089, HUMAN19718
OG0004651	LYTVA_06969, LYTVA_00062	HUMAN20463
OG0004652	LYTVA_27671	HUMAN30278, HUMAN24680
OG0004654	LYTVA_21675	HUMAN16019
OG0004655	LYTVA_08466	HUMAN15982
OG0004656	LYTVA_18760	HUMAN16639
OG0004657	LYTVA_18672	HUMAN26711
OG0004658	LYTVA_20135	HUMAN25697
OG0004659	LYTVA_02279	HUMAN02326
OG0004660	LYTVA_12983	HUMAN25810
OG0004661	LYTVA_02678	HUMAN28521
OG0004662	LYTVA_29731, LYTVA_02690	HUMAN08577
OG0004663	LYTVA_05938	HUMAN26334, HUMAN12394
OG0004664	LYTVA_20638	HUMAN07587
OG0004666	LYTVA_05075	HUMAN07820, HUMAN05445, HUMAN05446
OG0004667	LYTVA_12412, LYTVA_25621	HUMAN21347, HUMAN21348, HUMAN21346
OG0004668	LYTVA_20199	HUMAN02463, HUMAN02462
OG0004671	LYTVA_21221	HUMAN12269
OG0004672	LYTVA_09235	HUMAN11604, HUMAN11603
OG0004673	LYTVA_13727	HUMAN27305, HUMAN17548
OG0004674	LYTVA_04839, LYTVA_28228	HUMAN28474
OG0004675	LYTVA_29989, LYTVA_25113	HUMAN16714
OG0004676	LYTVA_25246	HUMAN08712, HUMAN08711
OG0004677	LYTVA_30124	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391
OG0004678	LYTVA_19924	HUMAN29263
OG0004679	LYTVA_16027, LYTVA_27884	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004680	LYTVA_05693	HUMAN04890, HUMAN16833
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	HUMAN19942, HUMAN19943
OG0004682	LYTVA_24734	HUMAN00873, HUMAN00872
OG0004683	LYTVA_20336	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	LYTVA_23257	HUMAN04870
OG0004685	LYTVA_06896	HUMAN19767
OG0004686	LYTVA_01778	HUMAN26297
OG0004687	LYTVA_17898	HUMAN20906, HUMAN20910, HUMAN20907
OG0004688	LYTVA_12281	HUMAN26946
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	HUMAN22642
OG0004690	LYTVA_02921	HUMAN24393
OG0004692	LYTVA_28535	HUMAN04952
OG0004694	LYTVA_09383	HUMAN14699, HUMAN14701
OG0004696	LYTVA_04202, LYTVA_07127	HUMAN03214, HUMAN03217
OG0004698	LYTVA_15421	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197
OG0004699	LYTVA_11171	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004700	LYTVA_06651	HUMAN01840
OG0004702	LYTVA_26536	HUMAN12124, HUMAN12123
OG0004703	LYTVA_20677	HUMAN07096
OG0004704	LYTVA_11241	HUMAN01061
OG0004705	LYTVA_23090, LYTVA_23089	HUMAN23960, HUMAN07591
OG0004706	LYTVA_16157	HUMAN26095, HUMAN12891
OG0004707	LYTVA_28560	HUMAN23100
OG0004708	LYTVA_09002	HUMAN12418
OG0004711	LYTVA_14580, LYTVA_27491	HUMAN30200, HUMAN30199, HUMAN16058
OG0004728	LYTVA_11232, LYTVA_03716	HUMAN11621
OG0004730	LYTVA_14092	HUMAN28539, HUMAN09659
OG0004731	LYTVA_08845, LYTVA_24480	HUMAN28356
OG0004732	LYTVA_12636	HUMAN10960
OG0004733	LYTVA_08122	HUMAN23596
OG0004736	LYTVA_28641, LYTVA_25936	HUMAN17386, HUMAN17385
OG0004738	LYTVA_08474	HUMAN13648
OG0004740	LYTVA_03548	HUMAN09243, HUMAN09242
OG0004743	LYTVA_29733	HUMAN14417, HUMAN14416
OG0004743	LYTVA_09642, LYTVA_20623	HUMAN14419, HUMAN14418
OG0004744	LYTVA_21730	HUMAN25907
OG0004746	LYTVA_25321	HUMAN04206, HUMAN06099
OG0004747	LYTVA_23129	HUMAN24414
OG0004748	LYTVA_15315	HUMAN05638
OG0004749	LYTVA_25597, LYTVA_15360	HUMAN18871
OG0004751	LYTVA_12049	HUMAN04838
OG0004752	LYTVA_02105	HUMAN00597
OG0004753	LYTVA_19840	HUMAN21696
OG0004754	LYTVA_17996	HUMAN10396
OG0004755	LYTVA_25664	HUMAN07905
OG0004756	LYTVA_19213	HUMAN00386
OG0004757	LYTVA_01188	HUMAN08575
OG0004758	LYTVA_27035	HUMAN11660
OG0004759	LYTVA_27240	HUMAN08595
OG0004760	LYTVA_10449	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227
OG0004761	LYTVA_07368	HUMAN13899
OG0004763	LYTVA_05745	HUMAN01550, HUMAN01549, HUMAN01519
OG0004764	LYTVA_01192, LYTVA_02309	HUMAN01006
OG0004765	LYTVA_14721	HUMAN14318
OG0004766	LYTVA_11836	HUMAN19581, HUMAN19587
OG0004767	LYTVA_09965	HUMAN20245, HUMAN20244, HUMAN20243
OG0004768	LYTVA_09373	HUMAN22364, HUMAN24007
OG0004769	LYTVA_25262	HUMAN01235
OG0004774	LYTVA_09584, LYTVA_01531	HUMAN03427
OG0004775	LYTVA_06984, LYTVA_15631	HUMAN18107
OG0004776	LYTVA_13845	HUMAN19769
OG0004777	LYTVA_07631	HUMAN07900, HUMAN07899, HUMAN30283
OG0004783	LYTVA_09926, LYTVA_22075	HUMAN27505, HUMAN27507, HUMAN27506
OG0004784	LYTVA_22879, LYTVA_05845	HUMAN25867
OG0004785	LYTVA_15886, LYTVA_26181	HUMAN18026
OG0004787	LYTVA_29060	HUMAN05706
OG0004788	LYTVA_27530	HUMAN07427
OG0004789	LYTVA_25879	HUMAN26363
OG0004790	LYTVA_30172	HUMAN20266, HUMAN07157
OG0004791	LYTVA_25093	HUMAN01050, HUMAN01049
OG0004792	LYTVA_29937	HUMAN10952, HUMAN07261
OG0004793	LYTVA_06904	HUMAN17121
OG0004794	LYTVA_22570	HUMAN16576, HUMAN16578, HUMAN16575
OG0004795	LYTVA_22825, LYTVA_00644	HUMAN07355
OG0004797	LYTVA_04693, LYTVA_15847	HUMAN08833
OG0004799	LYTVA_18181	HUMAN06196, HUMAN06197
OG0004800	LYTVA_08284	HUMAN17729
OG0004801	LYTVA_01588	HUMAN10299, HUMAN10298
OG0004802	LYTVA_17360	HUMAN11205
OG0004803	LYTVA_27178	HUMAN05217
OG0004803	LYTVA_30221	HUMAN05216
OG0004804	LYTVA_18832	HUMAN13490, HUMAN13489
OG0004805	LYTVA_07641	HUMAN07478
OG0004806	LYTVA_00279	HUMAN18702, HUMAN08725
OG0004807	LYTVA_10333	HUMAN05890, HUMAN05891, HUMAN05889
OG0004808	LYTVA_29396	HUMAN21575
OG0004809	LYTVA_02808	HUMAN24764, HUMAN24765, HUMAN24763
OG0004810	LYTVA_17499	HUMAN26980
OG0004811	LYTVA_15091	HUMAN11108
OG0004812	LYTVA_09278	HUMAN03902, HUMAN03901
OG0004813	LYTVA_10962	HUMAN28159, HUMAN28158
OG0004814	LYTVA_12805	HUMAN04561
OG0004815	LYTVA_09769	HUMAN25783
OG0004816	LYTVA_26235	HUMAN15119, HUMAN15517
OG0004817	LYTVA_05490	HUMAN17914
OG0004818	LYTVA_07214	HUMAN21311, HUMAN21312, HUMAN05710
OG0004819	LYTVA_19480	HUMAN19316
OG0004820	LYTVA_28665	HUMAN25471
OG0004822	LYTVA_26300	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148
OG0004823	LYTVA_10717	HUMAN01456
OG0004824	LYTVA_25783, LYTVA_24389	HUMAN02354
OG0004825	LYTVA_26468	HUMAN05714
OG0004826	LYTVA_05311	HUMAN02645
OG0004828	LYTVA_00844, LYTVA_03563	HUMAN03376
OG0004829	LYTVA_16397	HUMAN09713, HUMAN09712
OG0004831	LYTVA_11985	HUMAN00753, HUMAN25382
OG0004832	LYTVA_17819	HUMAN07467, HUMAN07466
OG0004833	LYTVA_24781	HUMAN23800
OG0004834	LYTVA_00863	HUMAN05194
OG0004838	LYTVA_13698	HUMAN00791, HUMAN00792
OG0004839	LYTVA_18652	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558
OG0004840	LYTVA_08791, LYTVA_13386	HUMAN14498
OG0004841	LYTVA_07534	HUMAN15250
OG0004842	LYTVA_20536	HUMAN11581
OG0004843	LYTVA_03951	HUMAN10990
OG0004844	LYTVA_20432	HUMAN03500, HUMAN03499, HUMAN03498
OG0004846	LYTVA_08132	HUMAN10005
OG0004847	LYTVA_26897	HUMAN05255, HUMAN29742
OG0004849	LYTVA_06399	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141, HUMAN20143, HUMAN20137
OG0004850	LYTVA_00007	HUMAN21232
OG0004851	LYTVA_06855	HUMAN09816, HUMAN09817
OG0004852	LYTVA_12192	HUMAN29155, HUMAN29156
OG0004853	LYTVA_13585	HUMAN29364, HUMAN29365
OG0004855	LYTVA_15181	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003
OG0004856	LYTVA_02436	HUMAN22862, HUMAN30262
OG0004858	LYTVA_12887	HUMAN07134
OG0004860	LYTVA_12083	HUMAN23317
OG0004861	LYTVA_04536	HUMAN08822
OG0004862	LYTVA_20382	HUMAN19086, HUMAN19087
OG0004863	LYTVA_24197	HUMAN16075
OG0004864	LYTVA_18864	HUMAN02859
OG0004865	LYTVA_13322	HUMAN13042
OG0004866	LYTVA_29240	HUMAN28719, HUMAN13833, HUMAN30179
OG0004867	LYTVA_05544	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994
OG0004868	LYTVA_09290	HUMAN17048, HUMAN09007
OG0004869	LYTVA_27758, LYTVA_11162	HUMAN06673
OG0004870	LYTVA_22280	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228
OG0004871	LYTVA_19627	HUMAN07251
OG0004872	LYTVA_11223	HUMAN13810, HUMAN11015, HUMAN11016
OG0004874	LYTVA_25312	HUMAN28387
OG0004875	LYTVA_04305	HUMAN00886, HUMAN00885
OG0004877	LYTVA_01744	HUMAN22615
OG0004879	LYTVA_01845	HUMAN22013
OG0004880	LYTVA_30106	HUMAN06214
OG0004881	LYTVA_12397	HUMAN21876
OG0004882	LYTVA_17242	HUMAN11368
OG0004883	LYTVA_03485	HUMAN13191, HUMAN26606
OG0004884	LYTVA_05315	HUMAN08805, HUMAN29602
OG0004886	LYTVA_28084, LYTVA_28081	HUMAN07864
OG0004887	LYTVA_16765, LYTVA_23110	HUMAN00785
OG0004888	LYTVA_06746	HUMAN17721, HUMAN17720, HUMAN17722
OG0004889	LYTVA_14001	HUMAN29228, HUMAN29229
OG0004890	LYTVA_23329	HUMAN13035
OG0004891	LYTVA_17574, LYTVA_21695	HUMAN00745
OG0004892	LYTVA_02152	HUMAN03670, HUMAN27524, HUMAN03671
OG0004893	LYTVA_22575	HUMAN00654
OG0004894	LYTVA_26151	HUMAN29585, HUMAN23077, HUMAN24191
OG0004896	LYTVA_14134	HUMAN29483
OG0004897	LYTVA_04150	HUMAN24076
OG0004898	LYTVA_27619	HUMAN05713
OG0004899	LYTVA_28880	HUMAN30695, HUMAN23131
OG0004900	LYTVA_26142	HUMAN18227
OG0004901	LYTVA_26297	HUMAN24931
OG0004903	LYTVA_08798	HUMAN14027, HUMAN14026
OG0004904	LYTVA_28186	HUMAN10420, HUMAN10417, HUMAN10419
OG0004905	LYTVA_09106	HUMAN22833
OG0004906	LYTVA_15393	HUMAN10655
OG0004907	LYTVA_12073	HUMAN15470
OG0004908	LYTVA_13379	HUMAN21935
OG0004910	LYTVA_29509, LYTVA_19616	HUMAN01263
OG0004911	LYTVA_04944	HUMAN20237
OG0004913	LYTVA_03275, LYTVA_09461	HUMAN26739
OG0004914	LYTVA_24514	HUMAN12452, HUMAN12453
OG0004915	LYTVA_05141	HUMAN12229, HUMAN07232
OG0004916	LYTVA_12500	HUMAN17880, HUMAN26045
OG0004917	LYTVA_27783, LYTVA_27787	HUMAN00471
OG0004919	LYTVA_08266	HUMAN19186
OG0004920	LYTVA_09692, LYTVA_26713	HUMAN17677
OG0004921	LYTVA_11783	HUMAN00134
OG0004922	LYTVA_07877	HUMAN01865
OG0004923	LYTVA_13903, LYTVA_15555	HUMAN11721, HUMAN11722, HUMAN11720
OG0004924	LYTVA_15379	HUMAN23139
OG0004925	LYTVA_04956, LYTVA_29600	HUMAN01646
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	HUMAN29059
OG0004927	LYTVA_08841	HUMAN08390, HUMAN18679
OG0004928	LYTVA_07781	HUMAN12518
OG0004929	LYTVA_12226	HUMAN07565
OG0004930	LYTVA_24990	HUMAN29759, HUMAN21984, HUMAN24137
OG0004931	LYTVA_29447	HUMAN05636
OG0004932	LYTVA_07355	HUMAN19267
OG0004933	LYTVA_05202	HUMAN23792, HUMAN23005, HUMAN23791
OG0004934	LYTVA_27689	HUMAN29168
OG0004935	LYTVA_06910	HUMAN24721
OG0004936	LYTVA_09395	HUMAN09213, HUMAN09197
OG0004937	LYTVA_16606	HUMAN08781, HUMAN16946
OG0004938	LYTVA_27284	HUMAN15695, HUMAN15696, HUMAN15694
OG0004939	LYTVA_25280	HUMAN23691, HUMAN04300
OG0004940	LYTVA_00861	HUMAN16584, HUMAN16585
OG0004941	LYTVA_17261	HUMAN02004
OG0004942	LYTVA_15535	HUMAN16730
OG0004944	LYTVA_18311	HUMAN21444
OG0004945	LYTVA_16335	HUMAN01119, HUMAN01121, HUMAN01122
OG0004946	LYTVA_27839	HUMAN02518
OG0004948	LYTVA_26298, LYTVA_18476	HUMAN12800, HUMAN04292
OG0004949	LYTVA_17618	HUMAN16549
OG0004950	LYTVA_20298, LYTVA_20713	HUMAN01480
OG0004951	LYTVA_25192	HUMAN29736, HUMAN29734, HUMAN29735
OG0004952	LYTVA_18703	HUMAN08308
OG0004953	LYTVA_23653, LYTVA_13408	HUMAN03686
OG0004954	LYTVA_13647	HUMAN27622
OG0004955	LYTVA_09606	HUMAN06607
OG0004956	LYTVA_28265	HUMAN29829, HUMAN02899
OG0004957	LYTVA_25743	HUMAN18472
OG0004958	LYTVA_04402	HUMAN23521, HUMAN23523, HUMAN23522
OG0004959	LYTVA_18170	HUMAN04417, HUMAN27015
OG0004960	LYTVA_18431	HUMAN09199, HUMAN09198
OG0004961	LYTVA_24158	HUMAN19601
OG0004962	LYTVA_20013, LYTVA_11942	HUMAN26029
OG0004963	LYTVA_13526, LYTVA_11711	HUMAN07416
OG0004964	LYTVA_05433	HUMAN12699, HUMAN12698
OG0004965	LYTVA_16985	HUMAN13750
OG0004967	LYTVA_12368	HUMAN06413
OG0004968	LYTVA_28812, LYTVA_21468	HUMAN11380
OG0004969	LYTVA_28485	HUMAN21857
OG0004970	LYTVA_02200	HUMAN30327, HUMAN07693
OG0004971	LYTVA_21886, LYTVA_01157	HUMAN16945
OG0004972	LYTVA_08815	HUMAN10713, HUMAN10712
OG0004973	LYTVA_24609	HUMAN18460, HUMAN18456, HUMAN18457, HUMAN18458, HUMAN18455
OG0004974	LYTVA_20396, LYTVA_00436	HUMAN04419
OG0004975	LYTVA_12144	HUMAN23277
OG0004976	LYTVA_09782	HUMAN24013
OG0004977	LYTVA_04246	HUMAN17974
OG0004979	LYTVA_02189	HUMAN02806, HUMAN02808, HUMAN02807
OG0004980	LYTVA_11342	HUMAN03123, HUMAN03072
OG0004981	LYTVA_04981, LYTVA_04980	HUMAN20596, HUMAN20595
OG0004982	LYTVA_04774, LYTVA_04776	HUMAN29353
OG0004983	LYTVA_16372	HUMAN03516
OG0004985	LYTVA_23048	HUMAN20484, HUMAN20483
OG0004986	LYTVA_16303	HUMAN21358
OG0004988	LYTVA_17216	HUMAN19938
OG0004989	LYTVA_04727, LYTVA_02393	HUMAN04327
OG0004990	LYTVA_12280	HUMAN22240
OG0004991	LYTVA_29890	HUMAN02895, HUMAN20960
OG0004994	LYTVA_12078	HUMAN15962, HUMAN15963, HUMAN15961
OG0004996	LYTVA_02271	HUMAN20492
OG0004997	LYTVA_17036	HUMAN03772, HUMAN03771
OG0004999	LYTVA_17299, LYTVA_00003	HUMAN04129, HUMAN07445, HUMAN04130
OG0005002	LYTVA_14355	HUMAN14209, HUMAN14210, HUMAN14211
OG0005003	LYTVA_29350	HUMAN11768
OG0005005	LYTVA_12098	HUMAN20277, HUMAN20276
OG0005006	LYTVA_24629	HUMAN06825, HUMAN12769
OG0005008	LYTVA_28932	HUMAN23160, HUMAN23159, HUMAN11023
OG0005009	LYTVA_04586	HUMAN21318
OG0005011	LYTVA_22152	HUMAN08658, HUMAN08657
OG0005012	LYTVA_20569, LYTVA_17145	HUMAN01889
OG0005014	LYTVA_05362	HUMAN19726
OG0005015	LYTVA_02386, LYTVA_15052	HUMAN22775
OG0005016	LYTVA_13761	HUMAN03347, HUMAN03348, HUMAN03349, HUMAN03350
OG0005017	LYTVA_00026	HUMAN23550, HUMAN09905, HUMAN01533
OG0005038	LYTVA_28907	HUMAN30525, HUMAN22584, HUMAN30524
OG0005040	LYTVA_23868	HUMAN19381
OG0005041	LYTVA_05418	HUMAN11889, HUMAN00164
OG0005044	LYTVA_16439	HUMAN05004, HUMAN13097
OG0005045	LYTVA_22880	HUMAN25556
OG0005046	LYTVA_23536	HUMAN00004, HUMAN28435, HUMAN00003
OG0005048	LYTVA_00067, LYTVA_16337	HUMAN01970, HUMAN01971
OG0005049	LYTVA_10509	HUMAN20890
OG0005050	LYTVA_10576	HUMAN18648
OG0005053	LYTVA_28457	HUMAN11762
OG0005055	LYTVA_27000	HUMAN16975
OG0005057	LYTVA_22966	HUMAN25520
OG0005058	LYTVA_10510	HUMAN26910, HUMAN26911, HUMAN26909
OG0005059	LYTVA_15242	HUMAN29338
OG0005060	LYTVA_11221	HUMAN03602
OG0005061	LYTVA_18064, LYTVA_05156	HUMAN05905
OG0005062	LYTVA_12363	HUMAN06705, HUMAN06706, HUMAN06704
OG0005063	LYTVA_25541	HUMAN03268, HUMAN22726
OG0005064	LYTVA_15780	HUMAN24584
OG0005065	LYTVA_29321	HUMAN22144
OG0005066	LYTVA_04665	HUMAN25748
OG0005067	LYTVA_20703	HUMAN02805
OG0005068	LYTVA_00926	HUMAN26685
OG0005069	LYTVA_05605	HUMAN10354, HUMAN10353
OG0005071	LYTVA_25661	HUMAN07686, HUMAN07685
OG0005072	LYTVA_12699	HUMAN29547, HUMAN29546
OG0005073	LYTVA_29173, LYTVA_01002	HUMAN24275
OG0005074	LYTVA_28458	HUMAN30358, HUMAN30359, HUMAN30357, HUMAN28758, HUMAN30356
OG0005075	LYTVA_08643	HUMAN02884
OG0005076	LYTVA_24637	HUMAN09672
OG0005077	LYTVA_00928, LYTVA_05286	HUMAN00029
OG0005080	LYTVA_28401	HUMAN25864, HUMAN09254
OG0005081	LYTVA_15839	HUMAN12565
OG0005083	LYTVA_17325, LYTVA_19891	HUMAN25817
OG0005084	LYTVA_01666	HUMAN19679
OG0005085	LYTVA_03151	HUMAN06097, HUMAN06098, HUMAN06096
OG0005086	LYTVA_19054	HUMAN21034
OG0005088	LYTVA_28508	HUMAN14928
OG0005089	LYTVA_04803	HUMAN28932
OG0005092	LYTVA_12997	HUMAN29848
OG0005094	LYTVA_11877, LYTVA_22116	HUMAN15207
OG0005095	LYTVA_14778	HUMAN11318, HUMAN11317
OG0005096	LYTVA_08413	HUMAN10193
OG0005097	LYTVA_29826	HUMAN20169
OG0005098	LYTVA_28750, LYTVA_21333	HUMAN17838, HUMAN17837
OG0005099	LYTVA_26028	HUMAN20122
OG0005100	LYTVA_13181	HUMAN13754
OG0005102	LYTVA_20026	HUMAN13598
OG0005103	LYTVA_11685, LYTVA_28004	HUMAN00526, HUMAN25518
OG0005104	LYTVA_11553	HUMAN11571, HUMAN11572
OG0005105	LYTVA_20095	HUMAN13301, HUMAN10689
OG0005106	LYTVA_14257	HUMAN07502
OG0005107	LYTVA_02082	HUMAN26925, HUMAN26926
OG0005109	LYTVA_26183	HUMAN06621, HUMAN06622
OG0005110	LYTVA_20182	HUMAN17916, HUMAN17915
OG0005111	LYTVA_07538	HUMAN00236, HUMAN00239
OG0005112	LYTVA_12382	HUMAN16921
OG0005113	LYTVA_16260	HUMAN08653
OG0005114	LYTVA_16644, LYTVA_04766	HUMAN18500
OG0005115	LYTVA_25075	HUMAN02228, HUMAN29500
OG0005116	LYTVA_16033	HUMAN22044
OG0005117	LYTVA_00508	HUMAN21785, HUMAN21783
OG0005118	LYTVA_28302	HUMAN18046, HUMAN18045, HUMAN06358
OG0005120	LYTVA_04561	HUMAN05492
OG0005121	LYTVA_18334	HUMAN06487
OG0005122	LYTVA_17201	HUMAN00967, HUMAN00968
OG0005123	LYTVA_29676	HUMAN24164, HUMAN03802, HUMAN24165
OG0005124	LYTVA_11000	HUMAN18707, HUMAN08754
OG0005125	LYTVA_05020	HUMAN13264
OG0005126	LYTVA_11043, LYTVA_16382	HUMAN25215, HUMAN00633
OG0005127	LYTVA_28775	HUMAN05196, HUMAN05195
OG0005128	LYTVA_12980, LYTVA_01585	HUMAN19431
OG0005129	LYTVA_11841, LYTVA_11842	HUMAN13576
OG0005130	LYTVA_14060	HUMAN22354, HUMAN22352
OG0005131	LYTVA_23321	HUMAN28032, HUMAN28031
OG0005132	LYTVA_21512	HUMAN25415, HUMAN25416
OG0005133	LYTVA_19014	HUMAN21399
OG0005135	LYTVA_22454	HUMAN01660
OG0005136	LYTVA_25965, LYTVA_27902	HUMAN03210, HUMAN03212, HUMAN27554
OG0005137	LYTVA_05155	HUMAN00022, HUMAN00021
OG0005138	LYTVA_17812	HUMAN25803
OG0005139	LYTVA_16571	HUMAN01482
OG0005140	LYTVA_25461	HUMAN01847
OG0005141	LYTVA_08804	HUMAN11665
OG0005143	LYTVA_19150	HUMAN21848
OG0005145	LYTVA_15600	HUMAN09373, HUMAN09375, HUMAN09374
OG0005146	LYTVA_15977	HUMAN19163
OG0005147	LYTVA_08148	HUMAN23589
OG0005150	LYTVA_21932	HUMAN04742, HUMAN08596, HUMAN15546
OG0005151	LYTVA_27792	HUMAN21926
OG0005152	LYTVA_01178, LYTVA_16705	HUMAN06776
OG0005153	LYTVA_09125	HUMAN22310
OG0005154	LYTVA_05952	HUMAN13716, HUMAN13717
OG0005155	LYTVA_25167	HUMAN07772
OG0005157	LYTVA_05346, LYTVA_07627	HUMAN12761, HUMAN12762
OG0005158	LYTVA_08038, LYTVA_16647, LYTVA_23862	HUMAN18251
OG0005159	LYTVA_21448	HUMAN25324, HUMAN19382
OG0005160	LYTVA_15115, LYTVA_00792	HUMAN22191
OG0005161	LYTVA_23381	HUMAN06152
OG0005162	LYTVA_13522, LYTVA_02925	HUMAN01041, HUMAN01040, HUMAN15047
OG0005163	LYTVA_17272	HUMAN01173
OG0005165	LYTVA_10477	HUMAN08459
OG0005166	LYTVA_27300	HUMAN02694, HUMAN09216
OG0005168	LYTVA_13195, LYTVA_03102	HUMAN18745
OG0005169	LYTVA_07382	HUMAN08780, HUMAN08778
OG0005170	LYTVA_16899	HUMAN07319, HUMAN07317, HUMAN07318
OG0005171	LYTVA_05923	HUMAN02474
OG0005172	LYTVA_14234	HUMAN19151, HUMAN19152, HUMAN19153
OG0005173	LYTVA_15312	HUMAN25107, HUMAN25106, HUMAN08913
OG0005174	LYTVA_21956	HUMAN17549, HUMAN27309
OG0005175	LYTVA_29725	HUMAN04871
OG0005176	LYTVA_10907	HUMAN19721
OG0005178	LYTVA_03900	HUMAN27455, HUMAN27454, HUMAN27456
OG0005179	LYTVA_10937	HUMAN22336
OG0005180	LYTVA_01824	HUMAN22255
OG0005181	LYTVA_07669, LYTVA_07663	HUMAN02103, HUMAN02102
OG0005182	LYTVA_12487	HUMAN14658
OG0005183	LYTVA_03203	HUMAN04180
OG0005185	LYTVA_20388, LYTVA_13179	HUMAN20635
OG0005186	LYTVA_20074	HUMAN07894, HUMAN07893, HUMAN07895
OG0005187	LYTVA_06957	HUMAN20362, HUMAN20363
OG0005188	LYTVA_13117	HUMAN17600
OG0005189	LYTVA_28763	HUMAN20677
OG0005190	LYTVA_02983, LYTVA_28656	HUMAN21400, HUMAN20729
OG0005191	LYTVA_16417	HUMAN23392
OG0005192	LYTVA_11320, LYTVA_26786	HUMAN00906, HUMAN00907
OG0005193	LYTVA_27574	HUMAN22544, HUMAN22543
OG0005194	LYTVA_08214, LYTVA_00664	HUMAN24301, HUMAN24299
OG0005196	LYTVA_18001	HUMAN03938, HUMAN30702, HUMAN03940, HUMAN03941, HUMAN03939
OG0005197	LYTVA_05888	HUMAN04421, HUMAN04422
OG0005198	LYTVA_14757	HUMAN16345
OG0005200	LYTVA_06030	HUMAN05886
