Motif	Factor	Evidence	Curated
GM.5.0.Homeodomain.0123	TCONS_00031188	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00031211	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00031189	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00031212	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00045950	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00019371	Orthologs	N
GM.5.0.Homeodomain.0123	TCONS_00048904	Orthologs	N
GM.5.0.Unknown.0034	TCONS_00012152	Orthologs	N
GM.5.0.Unknown.0034	TCONS_00013231	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026601	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00026600	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00009628	Orthologs	N
GM.5.0.Homeodomain.0124	TCONS_00009627	Orthologs	N
GM.5.0.C2H2_ZF.0140	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0053	TCONS_00014283	Orthologs	N
GM.5.0.bZIP.0053	TCONS_00008464	Orthologs	N
GM.5.0.C2H2_ZF.0141	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0125	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00024122	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00028994	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00000580	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00011913	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00011867	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00000584	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00010522	Orthologs	N
GM.5.0.bHLH.0070	TCONS_00010521	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0126	TCONS_00017786	Orthologs	N
GM.5.0.Mixed.0052	TCONS_00026381	Orthologs	N
GM.5.0.Mixed.0052	TCONS_00018209	Orthologs	N
GM.5.0.Myb_SANT.0009	TCONS_00002092	Orthologs	N
GM.5.0.C2H2_ZF.0142	TCONS_00045498	Orthologs	N
GM.5.0.GATA.0012	TCONS_00017935	Orthologs	N
GM.5.0.GATA.0012	TCONS_00049440	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00016792	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00025031	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00038043	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00029994	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00030792	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00011489	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00011052	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00011491	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00025030	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00023170	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031041	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031049	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031040	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031039	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031046	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00023551	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00023587	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00016646	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00021207	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027932	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00042787	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00012810	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00012809	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00013984	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00056934	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00021581	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00021507	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00027931	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00028953	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00003496	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031188	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031211	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031189	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00031212	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00045950	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00019371	Orthologs	N
GM.5.0.Homeodomain.0127	TCONS_00048904	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0071	TCONS_00055839	Orthologs	N
GM.5.0.bHLH.0072	TCONS_00038001	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0128	TCONS_00017786	Orthologs	N
GM.5.0.Unknown.0035	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0073	TCONS_00055839	Orthologs	N
GM.5.0.C2H2_ZF.0143	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00024122	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00028994	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00000580	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00011913	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00011867	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00000584	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00010522	Orthologs	N
GM.5.0.bHLH.0074	TCONS_00010521	Orthologs	N
GM.5.0.E2F.0014	TCONS_00007126	Orthologs	N
GM.5.0.E2F.0014	TCONS_00017529	Orthologs	N
GM.5.0.bZIP.0054	TCONS_00014283	Orthologs	N
GM.5.0.bZIP.0054	TCONS_00008464	Orthologs	N
GM.5.0.bZIP.0054	TCONS_00039380	Orthologs	N
GM.5.0.bZIP.0054	TCONS_00040220	Orthologs	N
GM.5.0.bZIP.0054	TCONS_00039378	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00036467	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00024248	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00006659	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00003904	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00002941	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00002944	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00002946	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00002702	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0072	TCONS_00016058	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00020216	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0075	TCONS_00055839	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0129	TCONS_00017786	Orthologs	N
GM.5.0.Mixed.0053	TCONS_00011327	Orthologs	N
GM.5.0.Mixed.0053	TCONS_00046850	Orthologs	N
GM.5.0.GATA.0013	TCONS_00017935	Orthologs	N
GM.5.0.GATA.0013	TCONS_00049440	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0130	TCONS_00031629	Orthologs	N
