TCONS_00011438.p1	HUMAN04755
TCONS_00043362.p1	HUMAN07591
TCONS_00008388.p1	HUMAN11586
TCONS_00018823.p1	HUMAN04284
TCONS_00009864.p1	HUMAN18690
TCONS_00011296.p1	HUMAN08933
TCONS_00049013.p1	HUMAN06735
TCONS_00015756.p1	HUMAN18561
TCONS_00017266.p1	HUMAN08957
TCONS_00002865.p1	HUMAN18215
TCONS_00002002.p1	HUMAN25471
TCONS_00013336.p1	HUMAN12057
TCONS_00015904.p1	HUMAN02075
TCONS_00007214.p1	HUMAN28383
TCONS_00050757.p1	HUMAN00691
TCONS_00050030.p1	HUMAN16667
TCONS_00012125.p1	HUMAN02651
TCONS_00043034.p1	HUMAN05248
TCONS_00002313.p1	HUMAN00562
TCONS_00045527.p1	HUMAN28222
TCONS_00030264.p1	HUMAN05498
TCONS_00019718.p1	HUMAN23733
TCONS_00047298.p1	HUMAN07040
TCONS_00054310.p1	HUMAN29024
TCONS_00047964.p1	HUMAN27059
TCONS_00027881.p1	HUMAN23723
TCONS_00053429.p1	HUMAN23268
TCONS_00019678.p1	HUMAN20640
TCONS_00001864.p1	HUMAN25721
TCONS_00028993.p1	HUMAN28536
TCONS_00046303.p1	HUMAN13652
TCONS_00045263.p1	HUMAN00580
TCONS_00056588.p1	HUMAN25264
TCONS_00025884.p1	HUMAN17277
TCONS_00003604.p1	HUMAN26067
TCONS_00030973.p1	HUMAN10939
TCONS_00005801.p1	HUMAN12266
TCONS_00056372.p1	HUMAN12791
TCONS_00041302.p1	HUMAN23516
TCONS_00025948.p1	HUMAN18663
TCONS_00016722.p1	HUMAN01186
TCONS_00012561.p1	HUMAN10186
TCONS_00013390.p1	HUMAN20146
TCONS_00028350.p1	HUMAN09468
TCONS_00005388.p1	HUMAN10835
TCONS_00024224.p1	HUMAN06977
TCONS_00021672.p1	HUMAN09979
TCONS_00041133.p1	HUMAN01349
TCONS_00008593.p1	HUMAN28039
TCONS_00020887.p1	HUMAN21635
TCONS_00020758.p1	HUMAN09666
TCONS_00020391.p1	HUMAN29996
TCONS_00011667.p1	HUMAN08895
TCONS_00027497.p1	HUMAN19996
TCONS_00021890.p1	HUMAN11431
TCONS_00028178.p1	HUMAN23338
TCONS_00018695.p1	HUMAN28928
TCONS_00027315.p1	HUMAN03526
TCONS_00055105.p1	HUMAN18091
TCONS_00027921.p1	HUMAN01583
TCONS_00049755.p1	HUMAN27061
TCONS_00049664.p1	HUMAN26871
TCONS_00056120.p1	HUMAN02931
TCONS_00001336.p1	HUMAN25380
TCONS_00024658.p1	HUMAN04662
TCONS_00037668.p1	HUMAN08745
TCONS_00040341.p1	HUMAN12942
TCONS_00013247.p1	HUMAN25914
TCONS_00026834.p1	HUMAN03633
TCONS_00018847.p1	HUMAN09765
TCONS_00013248.p1	HUMAN10173
TCONS_00020199.p1	HUMAN01046
TCONS_00022105.p1	HUMAN18335
TCONS_00027064.p1	HUMAN27593
TCONS_00019282.p1	HUMAN06281
TCONS_00054996.p1	HUMAN11499
TCONS_00018636.p1	HUMAN00790
TCONS_00013137.p1	HUMAN10736
TCONS_00054098.p1	HUMAN00925
TCONS_00028054.p1	HUMAN09505
TCONS_00007779.p1	HUMAN24463
TCONS_00049726.p1	HUMAN20991
TCONS_00046710.p1	HUMAN28110
TCONS_00042859.p1	HUMAN22402
TCONS_00000865.p1	HUMAN25649
TCONS_00032848.p1	HUMAN12935
TCONS_00042080.p1	HUMAN05124
TCONS_00020700.p1	HUMAN28128
TCONS_00035428.p1	HUMAN05481
TCONS_00043101.p1	HUMAN12969
TCONS_00029039.p1	HUMAN01827
TCONS_00010179.p1	HUMAN15470
TCONS_00007056.p1	HUMAN15199
TCONS_00045601.p1	HUMAN27359
TCONS_00006383.p1	HUMAN11144
TCONS_00017046.p1	HUMAN25209
TCONS_00044178.p1	HUMAN01413
TCONS_00020273.p1	HUMAN06305
TCONS_00005486.p1	HUMAN11697
TCONS_00015707.p1	HUMAN29106
TCONS_00057264.p1	HUMAN18030
TCONS_00053228.p1	HUMAN29111
TCONS_00056981.p1	HUMAN17983
TCONS_00008216.p1	HUMAN11464
TCONS_00030409.p1	HUMAN22627
TCONS_00055790.p1	HUMAN28052
TCONS_00000794.p1	HUMAN21370
TCONS_00050791.p1	HUMAN00365
TCONS_00013868.p1	HUMAN10490
TCONS_00026251.p1	HUMAN17093
TCONS_00029069.p1	HUMAN01877
TCONS_00056335.p1	HUMAN03530
TCONS_00042132.p1	HUMAN30067
TCONS_00011337.p1	HUMAN08777
TCONS_00034484.p1	HUMAN15311
TCONS_00014899.p1	HUMAN29371
TCONS_00027138.p1	HUMAN14945
TCONS_00026082.p1	HUMAN27772
TCONS_00011878.p1	HUMAN15577
TCONS_00029791.p1	HUMAN28639
TCONS_00009911.p1	HUMAN18741
TCONS_00013758.p1	HUMAN10288
TCONS_00011739.p1	HUMAN08296
TCONS_00004989.p1	HUMAN11837
TCONS_00045868.p1	HUMAN16718
TCONS_00036467.p1	HUMAN04438
TCONS_00015454.p1	HUMAN18995
TCONS_00026245.p1	HUMAN17194
TCONS_00031245.p1	HUMAN27755
TCONS_00007374.p1	HUMAN28217
TCONS_00000428.p1	HUMAN00679
TCONS_00021568.p1	HUMAN21302
TCONS_00048182.p1	HUMAN21436
TCONS_00041653.p1	HUMAN23918
TCONS_00054317.p1	HUMAN14150
TCONS_00050037.p1	HUMAN18499
TCONS_00049676.p1	HUMAN14939
TCONS_00052071.p1	HUMAN17614
TCONS_00029849.p1	HUMAN09845
TCONS_00020853.p1	HUMAN17490
TCONS_00048793.p1	HUMAN21447
TCONS_00005143.p1	HUMAN19942
TCONS_00007007.p1	HUMAN15205
TCONS_00056085.p1	HUMAN15518
TCONS_00021445.p1	HUMAN21725
TCONS_00011218.p1	HUMAN02660
TCONS_00036590.p1	HUMAN04414
TCONS_00012708.p1	HUMAN25937
TCONS_00022217.p1	HUMAN02518
TCONS_00017323.p1	HUMAN06764
TCONS_00049697.p1	HUMAN02454
TCONS_00013272.p1	HUMAN10596
TCONS_00025693.p1	HUMAN21338
TCONS_00053898.p1	HUMAN11762
TCONS_00042291.p1	HUMAN11435
TCONS_00057167.p1	HUMAN27333
TCONS_00024122.p1	HUMAN04193
TCONS_00027496.p1	HUMAN03619
TCONS_00026543.p1	HUMAN15880
TCONS_00049243.p1	HUMAN30543
TCONS_00044887.p1	HUMAN00471
TCONS_00012715.p1	HUMAN12146
TCONS_00032264.p1	HUMAN12900
TCONS_00043094.p1	HUMAN23042
TCONS_00010498.p1	HUMAN09316
TCONS_00002723.p1	HUMAN26564
TCONS_00021736.p1	HUMAN29116
TCONS_00013802.p1	HUMAN26614
TCONS_00004964.p1	HUMAN28300
TCONS_00023673.p1	HUMAN03898
TCONS_00025714.p1	HUMAN06179
TCONS_00016063.p1	HUMAN02263
TCONS_00031270.p1	HUMAN03259
TCONS_00014138.p1	HUMAN14806
TCONS_00015726.p1	HUMAN02284
TCONS_00038163.p1	HUMAN06099
TCONS_00051525.p1	HUMAN00052
TCONS_00056818.p1	HUMAN17566
TCONS_00029221.p1	HUMAN23713
TCONS_00025664.p1	HUMAN16083
TCONS_00026782.p1	HUMAN18653
TCONS_00017401.p1	HUMAN12268
TCONS_00011130.p1	HUMAN08611
TCONS_00026911.p1	HUMAN03448
TCONS_00018565.p1	HUMAN16758
TCONS_00008058.p1	HUMAN19241
TCONS_00017186.p1	HUMAN00622
TCONS_00055780.p1	HUMAN17449
TCONS_00047575.p1	HUMAN26829
TCONS_00011636.p1	HUMAN08746
TCONS_00029086.p1	HUMAN05950
TCONS_00005063.p1	HUMAN07135
TCONS_00052215.p1	HUMAN11965
TCONS_00029566.p1	HUMAN10083
TCONS_00044991.p1	HUMAN25021
TCONS_00048148.p1	HUMAN20960
TCONS_00020698.p1	HUMAN26131
TCONS_00005124.p1	HUMAN13100
TCONS_00043943.p1	HUMAN24192
TCONS_00003183.p1	HUMAN03204
TCONS_00025939.p1	HUMAN13292
TCONS_00009456.p1	HUMAN15235
TCONS_00003548.p1	HUMAN17842
TCONS_00042576.p1	HUMAN07700
TCONS_00016664.p1	HUMAN01336
TCONS_00021886.p1	HUMAN07762
TCONS_00052748.p1	HUMAN01106
TCONS_00002285.p1	HUMAN07485
TCONS_00044418.p1	HUMAN27459
TCONS_00050545.p1	HUMAN11995
TCONS_00003745.p1	HUMAN26167
TCONS_00007459.p1	HUMAN17352
TCONS_00008744.p1	HUMAN14036
TCONS_00017140.p1	HUMAN27898
TCONS_00035284.p1	HUMAN23022
TCONS_00027167.p1	HUMAN03628
TCONS_00046648.p1	HUMAN26644
TCONS_00056987.p1	HUMAN28827
TCONS_00029035.p1	HUMAN23225
TCONS_00050826.p1	HUMAN11893
TCONS_00008734.p1	HUMAN11327
TCONS_00014995.p1	HUMAN29173
TCONS_00042105.p1	HUMAN27457
TCONS_00044148.p1	HUMAN22870
TCONS_00052600.p1	HUMAN14833
TCONS_00014352.p1	HUMAN09848
TCONS_00005625.p1	HUMAN20029
TCONS_00020660.p1	HUMAN20786
TCONS_00041367.p1	HUMAN09654
TCONS_00030717.p1	HUMAN17219
TCONS_00023778.p1	HUMAN04321
TCONS_00055666.p1	HUMAN26554
TCONS_00029555.p1	HUMAN23679
TCONS_00005261.p1	HUMAN12326
TCONS_00031914.p1	HUMAN01622
TCONS_00050420.p1	HUMAN11963
TCONS_00052549.p1	HUMAN00923
TCONS_00020369.p1	HUMAN09678
TCONS_00030754.p1	HUMAN22821
TCONS_00043024.p1	HUMAN05439
TCONS_00002918.p1	HUMAN08363
TCONS_00014348.p1	HUMAN28355
TCONS_00014173.p1	HUMAN02731
TCONS_00028622.p1	HUMAN23445
TCONS_00017408.p1	HUMAN09152
TCONS_00020263.p1	HUMAN17586
TCONS_00052646.p1	HUMAN14845
TCONS_00028384.p1	HUMAN13878
TCONS_00026684.p1	HUMAN20828
TCONS_00014897.p1	HUMAN08273
TCONS_00030567.p1	HUMAN26278
TCONS_00042294.p1	HUMAN22927
TCONS_00008079.p1	HUMAN11330
TCONS_00036362.p1	HUMAN21266
TCONS_00006748.p1	HUMAN26408
TCONS_00032540.p1	HUMAN26114
TCONS_00002157.p1	HUMAN26178
TCONS_00030212.p1	HUMAN03600
TCONS_00025199.p1	HUMAN04138
TCONS_00001145.p1	HUMAN25701
TCONS_00043703.p1	HUMAN29583
TCONS_00055292.p1	HUMAN02948
TCONS_00051606.p1	HUMAN06788
TCONS_00027609.p1	HUMAN17172
TCONS_00053297.p1	HUMAN01212
TCONS_00011639.p1	HUMAN25005
TCONS_00028757.p1	HUMAN09966
TCONS_00054588.p1	HUMAN14922
TCONS_00016777.p1	HUMAN18913
TCONS_00048548.p1	HUMAN06734
TCONS_00026611.p1	HUMAN17378
TCONS_00001203.p1	HUMAN00674
TCONS_00029440.p1	HUMAN01860
TCONS_00027226.p1	HUMAN03604
TCONS_00015256.p1	HUMAN02041
TCONS_00007529.p1	HUMAN14065
TCONS_00037885.p1	HUMAN16002
TCONS_00030558.p1	HUMAN03298
TCONS_00008685.p1	HUMAN20778
TCONS_00020755.p1	HUMAN18996
TCONS_00012619.p1	HUMAN20268
TCONS_00014332.p1	HUMAN26796
TCONS_00007039.p1	HUMAN15220
TCONS_00028391.p1	HUMAN28833
TCONS_00052907.p1	HUMAN29003
TCONS_00047323.p1	HUMAN21112
TCONS_00017205.p1	HUMAN00547
TCONS_00007143.p1	HUMAN15920
TCONS_00029727.p1	HUMAN23230
TCONS_00016557.p1	HUMAN14603
TCONS_00031248.p1	HUMAN03587
TCONS_00027019.p1	HUMAN23369
TCONS_00006047.p1	HUMAN20003
TCONS_00004629.p1	HUMAN13073
TCONS_00013706.p1	HUMAN25974
TCONS_00013500.p1	HUMAN30213
TCONS_00014095.p1	HUMAN12114
TCONS_00027429.p1	HUMAN03740
TCONS_00037981.p1	HUMAN07072
TCONS_00016847.p1	HUMAN06733
TCONS_00030705.p1	HUMAN23008
TCONS_00032053.p1	HUMAN23320
TCONS_00027131.p1	HUMAN17263
TCONS_00013066.p1	HUMAN20705
TCONS_00020701.p1	HUMAN29854
TCONS_00015001.p1	HUMAN24733
TCONS_00050991.p1	HUMAN21523
TCONS_00029430.p1	HUMAN09997
TCONS_00028257.p1	HUMAN01524
TCONS_00050923.p1	HUMAN00434
TCONS_00028086.p1	HUMAN09558
TCONS_00052660.p1	HUMAN01101
TCONS_00057311.p1	HUMAN18254
TCONS_00011152.p1	HUMAN17686
TCONS_00047563.p1	HUMAN20534
TCONS_00043751.p1	HUMAN23207
TCONS_00026192.p1	HUMAN30198
TCONS_00027054.p1	HUMAN27701
TCONS_00023006.p1	HUMAN05843
TCONS_00016534.p1	HUMAN01268
TCONS_00008653.p1	HUMAN21496
TCONS_00005065.p1	HUMAN13079
TCONS_00006874.p1	HUMAN07469
TCONS_00045078.p1	HUMAN19260
TCONS_00027536.p1	HUMAN17280
TCONS_00013231.p1	HUMAN20166
TCONS_00022913.p1	HUMAN05341
TCONS_00019981.p1	HUMAN20575
TCONS_00015689.p1	HUMAN29491
TCONS_00011832.p1	HUMAN08888
TCONS_00006756.p1	HUMAN19744
TCONS_00015699.p1	HUMAN29199
TCONS_00009030.p1	HUMAN11368
TCONS_00028776.p1	HUMAN15073
TCONS_00048989.p1	HUMAN26782
TCONS_00020777.p1	HUMAN12527
TCONS_00008816.p1	HUMAN00750
TCONS_00026027.p1	HUMAN26311
TCONS_00007541.p1	HUMAN11514
TCONS_00021163.p1	HUMAN26671
TCONS_00017786.p1	HUMAN05644
TCONS_00013948.p1	HUMAN26600
TCONS_00006052.p1	HUMAN07337
TCONS_00016785.p1	HUMAN24559
TCONS_00008915.p1	HUMAN28392
TCONS_00043871.p1	HUMAN30233
TCONS_00056137.p1	HUMAN24532
TCONS_00036704.p1	HUMAN28308
TCONS_00020035.p1	HUMAN18283
TCONS_00009435.p1	HUMAN10998
TCONS_00042001.p1	HUMAN09283
TCONS_00048153.p1	HUMAN01506
TCONS_00054596.p1	HUMAN00529
TCONS_00044645.p1	HUMAN25615
TCONS_00007115.p1	HUMAN08169
TCONS_00027691.p1	HUMAN25522
TCONS_00021882.p1	HUMAN26659
TCONS_00045673.p1	HUMAN13659
TCONS_00010379.p1	HUMAN02534
TCONS_00009329.p1	HUMAN28219
TCONS_00030595.p1	HUMAN04398
TCONS_00006551.p1	HUMAN12247
TCONS_00019027.p1	HUMAN26095
TCONS_00006557.p1	HUMAN12399
TCONS_00017543.p1	HUMAN00686
TCONS_00022169.p1	HUMAN17616
TCONS_00029784.p1	HUMAN09524
TCONS_00026190.p1	HUMAN22289
TCONS_00011650.p1	HUMAN08310
TCONS_00052992.p1	HUMAN00924
TCONS_00005832.p1	HUMAN07299
TCONS_00054293.p1	HUMAN00982
TCONS_00040416.p1	HUMAN21166
TCONS_00021229.p1	HUMAN07799
TCONS_00016718.p1	HUMAN06222
TCONS_00056704.p1	HUMAN14818
TCONS_00017612.p1	HUMAN08575
TCONS_00009654.p1	HUMAN16782
TCONS_00043491.p1	HUMAN18666
TCONS_00013328.p1	HUMAN20090
TCONS_00037125.p1	HUMAN25044
TCONS_00028157.p1	HUMAN14966
TCONS_00022884.p1	HUMAN05235
TCONS_00005212.p1	HUMAN07367
TCONS_00029113.p1	HUMAN10070
TCONS_00026073.p1	HUMAN18640
TCONS_00018012.p1	HUMAN18965
TCONS_00056055.p1	HUMAN02904
TCONS_00015750.p1	HUMAN01173
TCONS_00048242.p1	HUMAN29926
TCONS_00042476.p1	HUMAN07519
TCONS_00012419.p1	HUMAN20248
TCONS_00016669.p1	HUMAN02206
TCONS_00007014.p1	HUMAN21503
TCONS_00011069.p1	HUMAN17026
TCONS_00001281.p1	HUMAN25842
TCONS_00004979.p1	HUMAN05104
TCONS_00007711.p1	HUMAN25959
TCONS_00012395.p1	HUMAN25605
TCONS_00043488.p1	HUMAN29868
TCONS_00012971.p1	HUMAN09783
TCONS_00006343.p1	HUMAN09727
TCONS_00053240.p1	HUMAN13310
TCONS_00045671.p1	HUMAN25556
TCONS_00007710.p1	HUMAN15197
TCONS_00028321.p1	HUMAN01802
TCONS_00016601.p1	HUMAN03023
TCONS_00020167.p1	HUMAN12682
TCONS_00031107.p1	HUMAN23819
TCONS_00046615.p1	HUMAN27880
TCONS_00039831.p1	HUMAN19517
TCONS_00025636.p1	HUMAN01078
TCONS_00009548.p1	HUMAN02695
TCONS_00019459.p1	HUMAN29012
TCONS_00029839.p1	HUMAN14384
TCONS_00048994.p1	HUMAN26784
TCONS_00042205.p1	HUMAN07471
TCONS_00044907.p1	HUMAN25613
TCONS_00014777.p1	HUMAN29462
TCONS_00042984.p1	HUMAN03986
TCONS_00056526.p1	HUMAN28818
TCONS_00049781.p1	HUMAN29845
TCONS_00010222.p1	HUMAN16922
TCONS_00010737.p1	HUMAN21100
TCONS_00021403.p1	HUMAN07685
TCONS_00006587.p1	HUMAN06120
TCONS_00038726.p1	HUMAN12879
TCONS_00020318.p1	HUMAN09458
TCONS_00009179.p1	HUMAN26327
TCONS_00017529.p1	HUMAN24570
TCONS_00052758.p1	HUMAN29048
TCONS_00011835.p1	HUMAN08822
TCONS_00014770.p1	HUMAN29354
TCONS_00010068.p1	HUMAN16919
TCONS_00010823.p1	HUMAN26661
TCONS_00021990.p1	HUMAN11941
TCONS_00010891.p1	HUMAN25076
TCONS_00016900.p1	HUMAN09476
TCONS_00005286.p1	HUMAN19928
TCONS_00001020.p1	HUMAN21387
TCONS_00033501.p1	HUMAN01656
TCONS_00033072.p1	HUMAN09482
TCONS_00051403.p1	HUMAN05885
TCONS_00014893.p1	HUMAN29341
TCONS_00037091.p1	HUMAN20290
TCONS_00006847.p1	HUMAN19904
TCONS_00047795.p1	HUMAN01396
TCONS_00000684.p1	HUMAN00709
TCONS_00008813.p1	HUMAN28004
TCONS_00026286.p1	HUMAN03377
TCONS_00054680.p1	HUMAN05091
TCONS_00056679.p1	HUMAN27322
TCONS_00027855.p1	HUMAN25501
TCONS_00009974.p1	HUMAN08687
TCONS_00016381.p1	HUMAN01169
TCONS_00019121.p1	HUMAN30232
TCONS_00030413.p1	HUMAN22686
TCONS_00055471.p1	HUMAN28962
TCONS_00043849.p1	HUMAN04095
TCONS_00021657.p1	HUMAN23321
TCONS_00019863.p1	HUMAN09443
TCONS_00000589.p1	HUMAN05370
TCONS_00014350.p1	HUMAN12131
TCONS_00009959.p1	HUMAN08536
TCONS_00056970.p1	HUMAN20490
TCONS_00016658.p1	HUMAN02221
TCONS_00037318.p1	HUMAN06258
TCONS_00005105.p1	HUMAN22338
TCONS_00046610.p1	HUMAN23060
TCONS_00014663.p1	HUMAN14876
TCONS_00022269.p1	HUMAN05386
TCONS_00043112.p1	HUMAN23072
TCONS_00044979.p1	HUMAN28209
TCONS_00001392.p1	HUMAN19429
TCONS_00002237.p1	HUMAN07228
TCONS_00012617.p1	HUMAN25943
TCONS_00055599.p1	HUMAN18023
TCONS_00043998.p1	HUMAN22349
TCONS_00019350.p1	HUMAN13936
TCONS_00046667.p1	HUMAN25551
TCONS_00036548.p1	HUMAN03946
TCONS_00013274.p1	HUMAN13618
TCONS_00047818.p1	HUMAN06238
TCONS_00010558.p1	HUMAN09321
TCONS_00002911.p1	HUMAN08686
TCONS_00025715.p1	HUMAN06153
TCONS_00007836.p1	HUMAN24546
TCONS_00055131.p1	HUMAN22756
TCONS_00034967.p1	HUMAN05641
TCONS_00016059.p1	HUMAN29240
TCONS_00014225.p1	HUMAN13499
TCONS_00013825.p1	HUMAN10488
TCONS_00046787.p1	HUMAN18577
TCONS_00002134.p1	HUMAN19435
TCONS_00032874.p1	HUMAN14002
TCONS_00007177.p1	HUMAN13062
TCONS_00042679.p1	HUMAN23099
TCONS_00004140.p1	HUMAN17749
TCONS_00041057.p1	HUMAN10022
TCONS_00029206.p1	HUMAN23591
TCONS_00056668.p1	HUMAN23201
TCONS_00041898.p1	HUMAN22570
TCONS_00036987.p1	HUMAN06807
TCONS_00033093.p1	HUMAN09712
TCONS_00012821.p1	HUMAN12113
TCONS_00049275.p1	HUMAN26881
TCONS_00030923.p1	HUMAN03398
TCONS_00010203.p1	HUMAN04746
TCONS_00017522.p1	HUMAN13839
TCONS_00010944.p1	HUMAN18754
TCONS_00047464.p1	HUMAN29848
TCONS_00055188.p1	HUMAN29778
TCONS_00026075.p1	HUMAN27738
TCONS_00021346.p1	HUMAN21541
TCONS_00041095.p1	HUMAN26548
TCONS_00003602.p1	HUMAN25103
TCONS_00018248.p1	HUMAN18181
TCONS_00004772.p1	HUMAN10905
TCONS_00049203.p1	HUMAN20909
TCONS_00054160.p1	HUMAN09225
TCONS_00016269.p1	HUMAN14899
TCONS_00044267.p1	HUMAN22867
TCONS_00052821.p1	HUMAN23278
TCONS_00031369.p1	HUMAN04437
TCONS_00011587.p1	HUMAN04984
TCONS_00017400.p1	HUMAN28719
TCONS_00049556.p1	HUMAN30573
TCONS_00003789.p1	HUMAN20709
TCONS_00010845.p1	HUMAN04895
TCONS_00052728.p1	HUMAN06579
TCONS_00003051.p1	HUMAN29011
TCONS_00001389.p1	HUMAN19530
TCONS_00053361.p1	HUMAN15045
TCONS_00049721.p1	HUMAN26827
TCONS_00004496.p1	HUMAN08906
TCONS_00022881.p1	HUMAN29576
TCONS_00031919.p1	HUMAN09919
TCONS_00010188.p1	HUMAN25121
TCONS_00042043.p1	HUMAN10456
TCONS_00039832.p1	HUMAN01972
TCONS_00054169.p1	HUMAN01196
TCONS_00036264.p1	HUMAN20294
TCONS_00050896.p1	HUMAN26724
TCONS_00028766.p1	HUMAN28797
TCONS_00010859.p1	HUMAN18706
TCONS_00024295.p1	HUMAN06785
TCONS_00018446.p1	HUMAN10065
TCONS_00014850.p1	HUMAN14498
TCONS_00028807.p1	HUMAN25814
TCONS_00026413.p1	HUMAN17351
TCONS_00013519.p1	HUMAN20217
TCONS_00021404.p1	HUMAN07478
TCONS_00008942.p1	HUMAN19092
TCONS_00008132.p1	HUMAN18919
TCONS_00005106.p1	HUMAN11744
TCONS_00047598.p1	HUMAN20953
TCONS_00028509.p1	HUMAN10004
TCONS_00006159.p1	HUMAN19790
TCONS_00031260.p1	HUMAN23816
TCONS_00030196.p1	HUMAN22696
TCONS_00011900.p1	HUMAN08587
TCONS_00003037.p1	HUMAN18082
TCONS_00021271.p1	HUMAN18295
TCONS_00020097.p1	HUMAN21084
TCONS_00009660.p1	HUMAN04926
TCONS_00016004.p1	HUMAN08345
TCONS_00030797.p1	HUMAN03330
TCONS_00017405.p1	HUMAN22311
TCONS_00048858.p1	HUMAN06774
TCONS_00018586.p1	HUMAN01643
TCONS_00027788.p1	HUMAN22252
TCONS_00003567.p1	HUMAN06576
TCONS_00005133.p1	HUMAN12318
TCONS_00031055.p1	HUMAN22675
TCONS_00014971.p1	HUMAN01270
TCONS_00028050.p1	HUMAN10123
TCONS_00055023.p1	HUMAN09574
TCONS_00029284.p1	HUMAN01800
TCONS_00003830.p1	HUMAN07789
TCONS_00046779.p1	HUMAN16714
TCONS_00027001.p1	HUMAN03466
TCONS_00036778.p1	HUMAN01367
TCONS_00054870.p1	HUMAN13148
TCONS_00000153.p1	HUMAN19535
TCONS_00016217.p1	HUMAN02232
TCONS_00014755.p1	HUMAN22408
TCONS_00005906.p1	HUMAN07111
TCONS_00023217.p1	HUMAN24928
TCONS_00000125.p1	HUMAN25312
TCONS_00024029.p1	HUMAN18231
TCONS_00003784.p1	HUMAN06364
TCONS_00008205.p1	HUMAN18892
TCONS_00047252.p1	HUMAN02474
TCONS_00009430.p1	HUMAN11124
TCONS_00016386.p1	HUMAN29626
TCONS_00015937.p1	HUMAN29205
TCONS_00054297.p1	HUMAN23317
TCONS_00005076.p1	HUMAN12337
TCONS_00016169.p1	HUMAN14646
TCONS_00009733.p1	HUMAN08625
TCONS_00016446.p1	HUMAN02265
TCONS_00010919.p1	HUMAN20940
TCONS_00026823.p1	HUMAN03516
TCONS_00004944.p1	HUMAN11782
TCONS_00026164.p1	HUMAN27771
TCONS_00052864.p1	HUMAN23481
TCONS_00049717.p1	HUMAN26826
TCONS_00047000.p1	HUMAN25384
TCONS_00013172.p1	HUMAN10236
TCONS_00013801.p1	HUMAN13324
TCONS_00055827.p1	HUMAN03834
TCONS_00055415.p1	HUMAN11544
TCONS_00020198.p1	HUMAN17914
TCONS_00055784.p1	HUMAN03512
TCONS_00009506.p1	HUMAN17041
TCONS_00025621.p1	HUMAN05796
TCONS_00000888.p1	HUMAN29963
TCONS_00057182.p1	HUMAN17806
TCONS_00009201.p1	HUMAN11125
TCONS_00012915.p1	HUMAN13541
TCONS_00018890.p1	HUMAN17092
TCONS_00011108.p1	HUMAN09295
TCONS_00042602.p1	HUMAN27455
TCONS_00015470.p1	HUMAN29214
TCONS_00011383.p1	HUMAN15873
TCONS_00026718.p1	HUMAN03758
TCONS_00003929.p1	HUMAN18275
TCONS_00051271.p1	HUMAN21704
TCONS_00037015.p1	HUMAN06854
TCONS_00004135.p1	HUMAN28957
TCONS_00013945.p1	HUMAN12341
TCONS_00006698.p1	HUMAN06599
TCONS_00008204.p1	HUMAN15250
TCONS_00053946.p1	HUMAN22057
TCONS_00034713.p1	HUMAN14514
TCONS_00052771.p1	HUMAN23452
TCONS_00031167.p1	HUMAN03318
TCONS_00002531.p1	HUMAN18712
TCONS_00022120.p1	HUMAN05188
TCONS_00046570.p1	HUMAN19196
TCONS_00013413.p1	HUMAN10194
TCONS_00045997.p1	HUMAN27810
TCONS_00023526.p1	HUMAN16867
TCONS_00029905.p1	HUMAN03043
TCONS_00029091.p1	HUMAN23737
TCONS_00013946.p1	HUMAN13396
TCONS_00029574.p1	HUMAN09570
TCONS_00042839.p1	HUMAN23065
TCONS_00044885.p1	HUMAN24497
TCONS_00041944.p1	HUMAN09866
TCONS_00005200.p1	HUMAN21609
TCONS_00021347.p1	HUMAN18531
TCONS_00014647.p1	HUMAN02064
TCONS_00021590.p1	HUMAN29689
TCONS_00023496.p1	HUMAN04258
TCONS_00002270.p1	HUMAN25467
TCONS_00018228.p1	HUMAN28360
TCONS_00029149.p1	HUMAN09631
TCONS_00014142.p1	HUMAN13302
TCONS_00042128.p1	HUMAN23916
TCONS_00022225.p1	HUMAN07821
TCONS_00042538.p1	HUMAN12998
TCONS_00014401.p1	HUMAN12051
TCONS_00012639.p1	HUMAN29620
TCONS_00012638.p1	HUMAN10524
TCONS_00054314.p1	HUMAN22068
TCONS_00010186.p1	HUMAN25122
TCONS_00044147.p1	HUMAN10417
TCONS_00001132.p1	HUMAN25855
TCONS_00014287.p1	HUMAN23116
TCONS_00033554.p1	HUMAN09930
TCONS_00027073.p1	HUMAN27599
TCONS_00028201.p1	HUMAN09643
TCONS_00015391.p1	HUMAN29097
TCONS_00009872.p1	HUMAN08944
TCONS_00021044.p1	HUMAN18334
TCONS_00019349.p1	HUMAN09680
TCONS_00019570.p1	HUMAN26013
TCONS_00018313.p1	HUMAN28055
TCONS_00010844.p1	HUMAN09246
TCONS_00009299.p1	HUMAN11493
TCONS_00019778.p1	HUMAN09580
TCONS_00024085.p1	HUMAN04158
TCONS_00053227.p1	HUMAN23414
TCONS_00026026.p1	HUMAN03476
TCONS_00008075.p1	HUMAN28033
TCONS_00042622.p1	HUMAN29546
TCONS_00011303.p1	HUMAN02571
TCONS_00006434.p1	HUMAN07389
TCONS_00026054.p1	HUMAN03497
TCONS_00047451.p1	HUMAN07046
TCONS_00048579.p1	HUMAN24197
TCONS_00003555.p1	HUMAN10352
TCONS_00003543.p1	HUMAN08539
TCONS_00008288.p1	HUMAN25171
TCONS_00050154.p1	HUMAN05937
TCONS_00013869.p1	HUMAN13294
TCONS_00039126.p1	HUMAN09437
TCONS_00018473.p1	HUMAN19657
TCONS_00055660.p1	HUMAN19655
