TCONS_00000015.p1	HUMAN05967
TCONS_00030624.p1	HUMAN03653
TCONS_00030624.p1	HUMAN03655
TCONS_00030624.p1	HUMAN03656
TCONS_00030624.p1	HUMAN17218
TCONS_00030624.p1	HUMAN22774
TCONS_00030624.p1	HUMAN23795
TCONS_00030624.p1	HUMAN23796
TCONS_00030624.p1	HUMAN23799
TCONS_00030626.p1	HUMAN03649
TCONS_00030626.p1	HUMAN23095
TCONS_00030626.p1	HUMAN23096
TCONS_00030626.p1	HUMAN23757
TCONS_00030629.p1	HUMAN22830
TCONS_00030635.p1	HUMAN04123
TCONS_00030635.p1	HUMAN06181
TCONS_00030635.p1	HUMAN11134
TCONS_00030635.p1	HUMAN11268
TCONS_00030635.p1	HUMAN14155
TCONS_00030635.p1	HUMAN24306
TCONS_00030638.p1	HUMAN01921
TCONS_00030638.p1	HUMAN01925
TCONS_00030638.p1	HUMAN01944
TCONS_00030638.p1	HUMAN02760
TCONS_00030638.p1	HUMAN04492
TCONS_00030638.p1	HUMAN04510
TCONS_00030638.p1	HUMAN07978
TCONS_00030638.p1	HUMAN13267
TCONS_00030638.p1	HUMAN14902
TCONS_00030638.p1	HUMAN14903
TCONS_00030638.p1	HUMAN14904
TCONS_00030638.p1	HUMAN14907
TCONS_00030638.p1	HUMAN21204
TCONS_00030675.p1	HUMAN27261
TCONS_00030681.p1	HUMAN03290
TCONS_00030681.p1	HUMAN22823
TCONS_00030685.p1	HUMAN22142
TCONS_00030687.p1	HUMAN23009
TCONS_00030688.p1	HUMAN04071
TCONS_00030689.p1	HUMAN24702
TCONS_00030691.p1	HUMAN03088
TCONS_00030691.p1	HUMAN22588
TCONS_00030695.p1	HUMAN01579
TCONS_00030695.p1	HUMAN10808
TCONS_00030695.p1	HUMAN10867
TCONS_00030696.p1	HUMAN03364
TCONS_00030705.p1	HUMAN23006
TCONS_00030705.p1	HUMAN23007
TCONS_00030705.p1	HUMAN23008
TCONS_00030712.p1	HUMAN23005
TCONS_00030712.p1	HUMAN23791
TCONS_00030712.p1	HUMAN23792
TCONS_00030717.p1	HUMAN17219
TCONS_00030717.p1	HUMAN23793
TCONS_00030733.p1	HUMAN24844
TCONS_00030742.p1	HUMAN24092
TCONS_00030742.p1	HUMAN24094
TCONS_00030742.p1	HUMAN24689
TCONS_00030754.p1	HUMAN03292
TCONS_00030754.p1	HUMAN22821
TCONS_00030759.p1	HUMAN11195
TCONS_00030778.p1	HUMAN03268
TCONS_00030778.p1	HUMAN22726
TCONS_00030780.p1	HUMAN03544
TCONS_00030781.p1	HUMAN23012
TCONS_00030781.p1	HUMAN23013
TCONS_00030782.p1	HUMAN27668
TCONS_00030792.p1	HUMAN22793
TCONS_00030795.p1	HUMAN01502
TCONS_00030795.p1	HUMAN01511
TCONS_00030795.p1	HUMAN01513
TCONS_00030795.p1	HUMAN01517
TCONS_00030795.p1	HUMAN01540
TCONS_00030795.p1	HUMAN01553
TCONS_00030795.p1	HUMAN01565
TCONS_00030795.p1	HUMAN03337
TCONS_00030795.p1	HUMAN03338
TCONS_00030795.p1	HUMAN26276
TCONS_00030797.p1	HUMAN03330
TCONS_00030797.p1	HUMAN03331
TCONS_00030801.p1	HUMAN12563
TCONS_00030801.p1	HUMAN23002
TCONS_00030801.p1	HUMAN23003
TCONS_00030801.p1	HUMAN23752
TCONS_00030801.p1	HUMAN23753
TCONS_00030801.p1	HUMAN23754
TCONS_00030801.p1	HUMAN26046
TCONS_00030802.p1	HUMAN23001
TCONS_00030807.p1	HUMAN03085
TCONS_00030807.p1	HUMAN22592
TCONS_00030810.p1	HUMAN22590
TCONS_00030810.p1	HUMAN22591
TCONS_00030813.p1	HUMAN17085
TCONS_00030813.p1	HUMAN24387
TCONS_00030814.p1	HUMAN17086
TCONS_00030817.p1	HUMAN03121
TCONS_00030817.p1	HUMAN26274
TCONS_00030821.p1	HUMAN17241
TCONS_00030821.p1	HUMAN17242
TCONS_00030823.p1	HUMAN18664
TCONS_00030825.p1	HUMAN03273
TCONS_00030825.p1	HUMAN22781
TCONS_00030827.p1	HUMAN03206
TCONS_00030828.p1	HUMAN03074
TCONS_00030829.p1	HUMAN22771
TCONS_00030829.p1	HUMAN22772
TCONS_00030829.p1	HUMAN22773
TCONS_00030837.p1	HUMAN03141
TCONS_00030837.p1	HUMAN03142
TCONS_00030837.p1	HUMAN03143
TCONS_00030837.p1	HUMAN03144
TCONS_00030837.p1	HUMAN03875
TCONS_00030845.p1	HUMAN19546
TCONS_00030845.p1	HUMAN19547
TCONS_00030847.p1	HUMAN05357
TCONS_00030847.p1	HUMAN27676
TCONS_00030847.p1	HUMAN29458
TCONS_00030850.p1	HUMAN27659
TCONS_00030850.p1	HUMAN27661
TCONS_00030861.p1	HUMAN03532
TCONS_00030861.p1	HUMAN27685
TCONS_00030861.p1	HUMAN27686
TCONS_00030862.p1	HUMAN03230
TCONS_00030862.p1	HUMAN03231
TCONS_00030867.p1	HUMAN23027
TCONS_00030869.p1	HUMAN21046
TCONS_00030892.p1	HUMAN22713
TCONS_00030892.p1	HUMAN22717
TCONS_00030892.p1	HUMAN22718
TCONS_00030893.p1	HUMAN03246
TCONS_00030893.p1	HUMAN22709
TCONS_00030894.p1	HUMAN17164
TCONS_00030894.p1	HUMAN22499
TCONS_00030904.p1	HUMAN03047
TCONS_00030904.p1	HUMAN03200
TCONS_00030904.p1	HUMAN22497
TCONS_00030904.p1	HUMAN22498
TCONS_00030904.p1	HUMAN24362
TCONS_00030904.p1	HUMAN24363
TCONS_00030904.p1	HUMAN24364
TCONS_00030904.p1	HUMAN24365
TCONS_00030904.p1	HUMAN30132
TCONS_00030912.p1	HUMAN03583
TCONS_00030912.p1	HUMAN22732
TCONS_00030912.p1	HUMAN22733
TCONS_00030914.p1	HUMAN03659
TCONS_00030914.p1	HUMAN23092
TCONS_00030918.p1	HUMAN27410
TCONS_00030918.p1	HUMAN27411
TCONS_00030918.p1	HUMAN27412
TCONS_00030918.p1	HUMAN27413
TCONS_00030923.p1	HUMAN03398
TCONS_00030924.p1	HUMAN23105
TCONS_00030925.p1	HUMAN03236
TCONS_00030925.p1	HUMAN03237
TCONS_00030925.p1	HUMAN23812
TCONS_00030925.p1	HUMAN23813
TCONS_00030928.p1	HUMAN22690
TCONS_00030928.p1	HUMAN22691
TCONS_00030929.p1	HUMAN03334
TCONS_00030929.p1	HUMAN03335
TCONS_00030929.p1	HUMAN03336
TCONS_00030929.p1	HUMAN26275
TCONS_00030934.p1	HUMAN22575
TCONS_00030934.p1	HUMAN24389
TCONS_00030935.p1	HUMAN03189
TCONS_00030935.p1	HUMAN03190
TCONS_00030938.p1	HUMAN23089
TCONS_00030938.p1	HUMAN23091
TCONS_00030938.p1	HUMAN23769
TCONS_00030938.p1	HUMAN26948
TCONS_00030940.p1	HUMAN03073
TCONS_00030941.p1	HUMAN03535
TCONS_00030941.p1	HUMAN03536
TCONS_00030941.p1	HUMAN03537
TCONS_00030942.p1	HUMAN14193
TCONS_00030942.p1	HUMAN22600
TCONS_00030942.p1	HUMAN22601
TCONS_00030942.p1	HUMAN24340
TCONS_00030943.p1	HUMAN03650
TCONS_00030947.p1	HUMAN03321
TCONS_00030947.p1	HUMAN27684
TCONS_00030948.p1	HUMAN16907
TCONS_00030948.p1	HUMAN16909
TCONS_00030948.p1	HUMAN22651
TCONS_00030948.p1	HUMAN22652
TCONS_00030949.p1	HUMAN28861
TCONS_00030954.p1	HUMAN24403
TCONS_00030954.p1	HUMAN24404
TCONS_00030954.p1	HUMAN24405
TCONS_00030954.p1	HUMAN24406
TCONS_00030954.p1	HUMAN24407
TCONS_00030954.p1	HUMAN24408
TCONS_00030958.p1	HUMAN23804
TCONS_00030958.p1	HUMAN27663
TCONS_00030958.p1	HUMAN27664
TCONS_00030961.p1	HUMAN03245
TCONS_00030961.p1	HUMAN10105
TCONS_00030961.p1	HUMAN22506
TCONS_00030961.p1	HUMAN24357
TCONS_00030965.p1	HUMAN04526
TCONS_00030965.p1	HUMAN04576
TCONS_00030965.p1	HUMAN17196
TCONS_00030965.p1	HUMAN22750
TCONS_00030965.p1	HUMAN24700
TCONS_00030970.p1	HUMAN03169
TCONS_00030973.p1	HUMAN10939
TCONS_00030981.p1	HUMAN03261
TCONS_00030981.p1	HUMAN23030
TCONS_00030981.p1	HUMAN23846
TCONS_00030987.p1	HUMAN03243
TCONS_00031000.p1	HUMAN03309
TCONS_00031000.p1	HUMAN27744
TCONS_00031000.p1	HUMAN27745
TCONS_00031004.p1	HUMAN03308
TCONS_00031008.p1	HUMAN27698
TCONS_00031008.p1	HUMAN27699
TCONS_00031009.p1	HUMAN02672
TCONS_00031020.p1	HUMAN03161
TCONS_00031025.p1	HUMAN00024
TCONS_00031031.p1	HUMAN23882
TCONS_00031031.p1	HUMAN23883
TCONS_00031044.p1	HUMAN23900
TCONS_00031044.p1	HUMAN23901
TCONS_00031046.p1	HUMAN00944
TCONS_00031055.p1	HUMAN22675
TCONS_00031058.p1	HUMAN03279
TCONS_00031058.p1	HUMAN23760
TCONS_00031058.p1	HUMAN23761
TCONS_00031059.p1	HUMAN22540
TCONS_00031059.p1	HUMAN24111
TCONS_00031059.p1	HUMAN24112
TCONS_00031061.p1	HUMAN03360
TCONS_00031061.p1	HUMAN27503
TCONS_00031062.p1	HUMAN22643
TCONS_00031062.p1	HUMAN24109
TCONS_00031065.p1	HUMAN24075
TCONS_00031065.p1	HUMAN24076
TCONS_00031072.p1	HUMAN22743
TCONS_00031072.p1	HUMAN22744
TCONS_00031074.p1	HUMAN03149
TCONS_00031074.p1	HUMAN22740
TCONS_00031074.p1	HUMAN22742
TCONS_00031075.p1	HUMAN03150
TCONS_00031075.p1	HUMAN22736
TCONS_00031075.p1	HUMAN22737
TCONS_00031075.p1	HUMAN22738
TCONS_00031075.p1	HUMAN22739
TCONS_00031075.p1	HUMAN23893
TCONS_00031075.p1	HUMAN26239
TCONS_00031075.p1	HUMAN26240
TCONS_00031075.p1	HUMAN26241
TCONS_00031077.p1	HUMAN04568
TCONS_00031077.p1	HUMAN23023
TCONS_00031077.p1	HUMAN23024
TCONS_00031077.p1	HUMAN23847
TCONS_00031078.p1	HUMAN22507
TCONS_00031080.p1	HUMAN03289
TCONS_00031080.p1	HUMAN22728
TCONS_00031080.p1	HUMAN27542
TCONS_00031080.p1	HUMAN27543
TCONS_00031081.p1	HUMAN12767
TCONS_00031081.p1	HUMAN18432
TCONS_00031081.p1	HUMAN26574
TCONS_00031086.p1	HUMAN03584
TCONS_00031086.p1	HUMAN17532
TCONS_00031086.p1	HUMAN23895
TCONS_00031086.p1	HUMAN27498
TCONS_00031086.p1	HUMAN27499
TCONS_00031086.p1	HUMAN27500
TCONS_00031086.p1	HUMAN27502
TCONS_00031091.p1	HUMAN03242
TCONS_00031096.p1	HUMAN22831
TCONS_00031096.p1	HUMAN24095
TCONS_00031096.p1	HUMAN24096
TCONS_00031105.p1	HUMAN03294
TCONS_00031105.p1	HUMAN03295
TCONS_00031105.p1	HUMAN22818
TCONS_00031107.p1	HUMAN23819
TCONS_00031133.p1	HUMAN03233
TCONS_00031133.p1	HUMAN23824
TCONS_00031153.p1	HUMAN03909
TCONS_00031158.p1	HUMAN03218
TCONS_00031158.p1	HUMAN03219
TCONS_00031158.p1	HUMAN03220
TCONS_00031158.p1	HUMAN03221
TCONS_00031162.p1	HUMAN22720
TCONS_00031167.p1	HUMAN03129
TCONS_00031167.p1	HUMAN03130
TCONS_00031167.p1	HUMAN03318
TCONS_00031167.p1	HUMAN22769
TCONS_00031180.p1	HUMAN03393
TCONS_00031180.p1	HUMAN22768
TCONS_00031182.p1	HUMAN01619
TCONS_00031182.p1	HUMAN22580
TCONS_00031182.p1	HUMAN23032
TCONS_00031190.p1	HUMAN00317
TCONS_00031190.p1	HUMAN00318
TCONS_00031190.p1	HUMAN02591
TCONS_00031190.p1	HUMAN07881
TCONS_00031190.p1	HUMAN08236
TCONS_00031190.p1	HUMAN08237
TCONS_00031190.p1	HUMAN08238
TCONS_00031190.p1	HUMAN08239
TCONS_00031190.p1	HUMAN10233
TCONS_00031190.p1	HUMAN10941
TCONS_00031190.p1	HUMAN11410
TCONS_00031190.p1	HUMAN11411
TCONS_00031190.p1	HUMAN11412
TCONS_00031190.p1	HUMAN14147
TCONS_00031190.p1	HUMAN14152
TCONS_00031190.p1	HUMAN15264
TCONS_00031190.p1	HUMAN16101
TCONS_00031190.p1	HUMAN16103
TCONS_00031190.p1	HUMAN16104
TCONS_00031190.p1	HUMAN16108
TCONS_00031190.p1	HUMAN16111
TCONS_00031190.p1	HUMAN16112
TCONS_00031190.p1	HUMAN16113
TCONS_00031190.p1	HUMAN16115
TCONS_00031190.p1	HUMAN16117
TCONS_00031190.p1	HUMAN16118
TCONS_00031190.p1	HUMAN16121
TCONS_00031190.p1	HUMAN16122
TCONS_00031190.p1	HUMAN20804
TCONS_00031190.p1	HUMAN20807
TCONS_00031190.p1	HUMAN22453
TCONS_00031190.p1	HUMAN22455
TCONS_00031190.p1	HUMAN22456
TCONS_00031190.p1	HUMAN22946
TCONS_00031190.p1	HUMAN23347
TCONS_00031190.p1	HUMAN27071
TCONS_00031190.p1	HUMAN27128
TCONS_00031190.p1	HUMAN27129
TCONS_00031190.p1	HUMAN27130
TCONS_00031190.p1	HUMAN27415
TCONS_00031190.p1	HUMAN27416
TCONS_00031190.p1	HUMAN28615
TCONS_00031190.p1	HUMAN28616
TCONS_00031190.p1	HUMAN30405
TCONS_00031191.p1	HUMAN27538
TCONS_00031210.p1	HUMAN23000
TCONS_00031212.p1	HUMAN03111
TCONS_00031224.p1	HUMAN03287
TCONS_00031224.p1	HUMAN22834
TCONS_00031224.p1	HUMAN24097
TCONS_00031224.p1	HUMAN24098
TCONS_00031225.p1	HUMAN26265
TCONS_00031231.p1	HUMAN03296
TCONS_00031231.p1	HUMAN14422
TCONS_00031231.p1	HUMAN14423
TCONS_00031231.p1	HUMAN14424
TCONS_00031231.p1	HUMAN25383
TCONS_00031236.p1	HUMAN11228
TCONS_00031245.p1	HUMAN27755
TCONS_00031245.p1	HUMAN27756
TCONS_00031245.p1	HUMAN27757
TCONS_00031248.p1	HUMAN03586
TCONS_00031248.p1	HUMAN03587
TCONS_00031260.p1	HUMAN23816
TCONS_00031264.p1	HUMAN22785
TCONS_00031269.p1	HUMAN23853
TCONS_00031270.p1	HUMAN03259
TCONS_00031270.p1	HUMAN17246
TCONS_00031270.p1	HUMAN17248
TCONS_00031270.p1	HUMAN22179
TCONS_00031273.p1	HUMAN22612
TCONS_00031273.p1	HUMAN22613
TCONS_00031287.p1	HUMAN04064
TCONS_00031295.p1	HUMAN03405
TCONS_00031295.p1	HUMAN17154
TCONS_00031296.p1	HUMAN03339
TCONS_00031298.p1	HUMAN03192
TCONS_00031298.p1	HUMAN03193
TCONS_00031298.p1	HUMAN03194
TCONS_00031298.p1	HUMAN22654
TCONS_00031298.p1	HUMAN22655
TCONS_00031298.p1	HUMAN22657
TCONS_00031323.p2	HUMAN22775
TCONS_00031327.p1	HUMAN03280
TCONS_00031331.p1	HUMAN28361
TCONS_00031331.p1	HUMAN28362
TCONS_00031331.p1	HUMAN28363
TCONS_00031340.p1	HUMAN03542
TCONS_00031340.p1	HUMAN22606
TCONS_00031348.p1	HUMAN22653
TCONS_00031349.p1	HUMAN03083
TCONS_00031349.p1	HUMAN03097
TCONS_00031349.p1	HUMAN22632
TCONS_00031349.p1	HUMAN22633
TCONS_00031353.p1	HUMAN03098
TCONS_00031353.p1	HUMAN22631
TCONS_00031353.p1	HUMAN24385
TCONS_00031353.p1	HUMAN24386
TCONS_00031356.p1	HUMAN17229
TCONS_00031356.p1	HUMAN17230
TCONS_00031369.p1	HUMAN04437
TCONS_00031369.p1	HUMAN16097
TCONS_00031369.p1	HUMAN21505
TCONS_00031369.p1	HUMAN21506
TCONS_00031372.p1	HUMAN17170
TCONS_00031372.p1	HUMAN17171
TCONS_00031373.p1	HUMAN03067
TCONS_00031373.p1	HUMAN03068
TCONS_00031373.p1	HUMAN03069
TCONS_00031374.p1	HUMAN06147
TCONS_00031374.p1	HUMAN20426
TCONS_00031374.p1	HUMAN23097
TCONS_00031385.p1	HUMAN03115
TCONS_00031386.p1	HUMAN03117
TCONS_00031390.p1	HUMAN03379
TCONS_00031390.p1	HUMAN23762
TCONS_00031390.p1	HUMAN24312
TCONS_00031390.p1	HUMAN24313
TCONS_00031391.p1	HUMAN27545
TCONS_00031391.p1	HUMAN27546
TCONS_00031391.p1	HUMAN27547
TCONS_00031394.p1	HUMAN22679
TCONS_00031394.p1	HUMAN22681
TCONS_00031394.p1	HUMAN22683
TCONS_00031394.p1	HUMAN22684
TCONS_00031402.p1	HUMAN22541
TCONS_00031403.p1	HUMAN03580
TCONS_00031403.p1	HUMAN22789
TCONS_00031416.p1	HUMAN23094
TCONS_00031420.p1	HUMAN09022
TCONS_00031420.p1	HUMAN09023
TCONS_00031420.p1	HUMAN09024
TCONS_00031420.p1	HUMAN25099
TCONS_00031420.p1	HUMAN25100
TCONS_00031423.p1	HUMAN03394
TCONS_00031424.p1	HUMAN03396
TCONS_00031424.p1	HUMAN03397
TCONS_00031424.p1	HUMAN07448
TCONS_00031425.p1	HUMAN23800
TCONS_00031425.p1	HUMAN23801
TCONS_00031425.p1	HUMAN23802
TCONS_00031425.p1	HUMAN23803
TCONS_00031428.p1	HUMAN03361
TCONS_00031428.p1	HUMAN03363
TCONS_00031428.p1	HUMAN09846
TCONS_00031428.p1	HUMAN22526
TCONS_00031428.p1	HUMAN23896
TCONS_00031428.p1	HUMAN27669
TCONS_00031428.p1	HUMAN27670
TCONS_00031428.p1	HUMAN27671
TCONS_00031428.p1	HUMAN27672
TCONS_00031428.p1	HUMAN27673
TCONS_00031428.p1	HUMAN27674
TCONS_00031428.p1	HUMAN27675
TCONS_00031429.p1	HUMAN03213
TCONS_00031429.p1	HUMAN23086
TCONS_00031430.p1	HUMAN22777
TCONS_00031430.p1	HUMAN24341
TCONS_00031430.p1	HUMAN24343
TCONS_00031430.p1	HUMAN24344
TCONS_00031431.p1	HUMAN17165
TCONS_00031431.p1	HUMAN22522
TCONS_00031431.p1	HUMAN22523
TCONS_00031433.p1	HUMAN22816
TCONS_00031440.p1	HUMAN03201
TCONS_00031440.p1	HUMAN03202
TCONS_00031440.p1	HUMAN03203
TCONS_00031440.p1	HUMAN22495
TCONS_00031440.p1	HUMAN22496
TCONS_00031440.p1	HUMAN24359
TCONS_00031440.p1	HUMAN24360
TCONS_00031440.p1	HUMAN24361
TCONS_00031449.p1	HUMAN22782
TCONS_00031450.p1	HUMAN03278
TCONS_00031450.p1	HUMAN22783
TCONS_00031451.p1	HUMAN15083
TCONS_00031454.p1	HUMAN10345
TCONS_00031454.p1	HUMAN16100
TCONS_00031456.p1	HUMAN03333
TCONS_00031460.p1	HUMAN06473
TCONS_00031460.p1	HUMAN18191
TCONS_00031460.p1	HUMAN26290
TCONS_00031463.p1	HUMAN03015
TCONS_00031463.p1	HUMAN03482
TCONS_00031463.p1	HUMAN05410
TCONS_00031463.p1	HUMAN05411
TCONS_00031463.p1	HUMAN05620
TCONS_00031463.p1	HUMAN17728
TCONS_00031463.p1	HUMAN23029
TCONS_00031463.p1	HUMAN26700
TCONS_00031463.p1	HUMAN27535
TCONS_00031463.p1	HUMAN27536
TCONS_00031464.p1	HUMAN05510
TCONS_00031472.p1	HUMAN23567
TCONS_00031473.p1	HUMAN03376
TCONS_00031477.p1	HUMAN03239
TCONS_00031477.p1	HUMAN22505
TCONS_00031479.p1	HUMAN03240
TCONS_00031480.p1	HUMAN05076
TCONS_00031483.p1	HUMAN22721
TCONS_00031500.p1	HUMAN26433
TCONS_00031500.p1	HUMAN26439
TCONS_00031532.p1	HUMAN14957
TCONS_00031532.p1	HUMAN23670
TCONS_00031599.p1	HUMAN20685
TCONS_00031599.p1	HUMAN20686
TCONS_00031600.p1	HUMAN17713
TCONS_00031600.p1	HUMAN20687
TCONS_00031601.p1	HUMAN17714
TCONS_00031629.p1	HUMAN17898
TCONS_00031629.p1	HUMAN26107
TCONS_00031689.p1	HUMAN15056
TCONS_00031689.p1	HUMAN15057
TCONS_00031691.p1	HUMAN09410
TCONS_00031691.p1	HUMAN09411
TCONS_00031692.p1	HUMAN09447
TCONS_00031698.p1	HUMAN01658
TCONS_00031698.p1	HUMAN01659
TCONS_00031698.p1	HUMAN09637
TCONS_00031698.p1	HUMAN14269
TCONS_00031698.p1	HUMAN14270
TCONS_00031699.p1	HUMAN17679
TCONS_00031699.p1	HUMAN17680
TCONS_00031817.p1	HUMAN13019
TCONS_00031817.p1	HUMAN13020
TCONS_00031817.p1	HUMAN13021
TCONS_00031817.p1	HUMAN13022
TCONS_00031834.p1	HUMAN18043
TCONS_00031841.p1	HUMAN23707
TCONS_00031841.p1	HUMAN23708
TCONS_00031843.p1	HUMAN09958
TCONS_00031847.p1	HUMAN01587
TCONS_00031847.p1	HUMAN06299
TCONS_00031847.p1	HUMAN28942
TCONS_00031853.p1	HUMAN06130
TCONS_00031874.p1	HUMAN28810
TCONS_00031876.p1	HUMAN01816
TCONS_00031876.p1	HUMAN09738
TCONS_00031876.p1	HUMAN09739
TCONS_00031878.p1	HUMAN05940
TCONS_00031884.p1	HUMAN06505
TCONS_00031884.p1	HUMAN12917
TCONS_00031884.p1	HUMAN17896
TCONS_00031914.p1	HUMAN01622
TCONS_00031914.p1	HUMAN28802
TCONS_00031917.p1	HUMAN01623
TCONS_00031917.p1	HUMAN09567
TCONS_00031917.p1	HUMAN09568
TCONS_00031917.p1	HUMAN14348
TCONS_00031917.p1	HUMAN28801
TCONS_00031918.p1	HUMAN01648
TCONS_00031918.p1	HUMAN09539
TCONS_00031918.p1	HUMAN19826
TCONS_00031918.p1	HUMAN19827
TCONS_00031918.p1	HUMAN30333
TCONS_00031919.p1	HUMAN09919
TCONS_00031919.p1	HUMAN09920
TCONS_00031919.p1	HUMAN28786
TCONS_00031944.p1	HUMAN09917
TCONS_00031944.p1	HUMAN24999
TCONS_00031944.p1	HUMAN28785
TCONS_00032005.p1	HUMAN04716
TCONS_00032013.p2	HUMAN14490
TCONS_00032053.p1	HUMAN23320
TCONS_00032072.p1	HUMAN23781
TCONS_00032259.p1	HUMAN12894
TCONS_00032259.p1	HUMAN17907
TCONS_00032259.p1	HUMAN26096
TCONS_00032260.p1	HUMAN12896
TCONS_00032260.p1	HUMAN26097
TCONS_00032262.p1	HUMAN06518
TCONS_00032262.p1	HUMAN12899
TCONS_00032262.p1	HUMAN17906
TCONS_00032262.p1	HUMAN26099
TCONS_00032264.p1	HUMAN06513
TCONS_00032264.p1	HUMAN06519
TCONS_00032264.p1	HUMAN12897
TCONS_00032264.p1	HUMAN12900
TCONS_00032264.p1	HUMAN17905
TCONS_00032264.p1	HUMAN26098
TCONS_00032264.p1	HUMAN26100
TCONS_00032266.p1	HUMAN06515
TCONS_00032266.p1	HUMAN12901
TCONS_00032266.p1	HUMAN12902
TCONS_00032266.p1	HUMAN12903
TCONS_00032266.p1	HUMAN17904
TCONS_00032266.p1	HUMAN26101
TCONS_00032266.p1	HUMAN26102
TCONS_00032267.p1	HUMAN06517
TCONS_00032267.p1	HUMAN12904
TCONS_00032270.p1	HUMAN06509
TCONS_00032270.p1	HUMAN06512
TCONS_00032270.p1	HUMAN06516
TCONS_00032270.p1	HUMAN12905
TCONS_00032270.p1	HUMAN17901
TCONS_00032270.p1	HUMAN17902
TCONS_00032270.p1	HUMAN17903
TCONS_00032270.p1	HUMAN26103
TCONS_00032270.p1	HUMAN26104
TCONS_00032270.p1	HUMAN26105
TCONS_00032272.p1	HUMAN06510
TCONS_00032272.p1	HUMAN12908
TCONS_00032272.p1	HUMAN17899
TCONS_00032272.p1	HUMAN17900
TCONS_00032272.p1	HUMAN26106
TCONS_00032273.p1	HUMAN26109
TCONS_00032273.p1	HUMAN26110
TCONS_00032274.p1	HUMAN06668
TCONS_00032274.p1	HUMAN06669
TCONS_00032278.p1	HUMAN00774
TCONS_00032341.p1	HUMAN09639
TCONS_00032341.p1	HUMAN27650
TCONS_00032341.p1	HUMAN27651
TCONS_00032341.p1	HUMAN27652
TCONS_00032341.p1	HUMAN27653
TCONS_00032349.p1	HUMAN29069
TCONS_00032354.p1	HUMAN00800
TCONS_00032354.p1	HUMAN02737
TCONS_00032354.p1	HUMAN02738
TCONS_00032354.p1	HUMAN03051
TCONS_00032354.p1	HUMAN03052
TCONS_00032354.p1	HUMAN05512
TCONS_00032354.p1	HUMAN10373
TCONS_00032354.p1	HUMAN10898
TCONS_00032354.p1	HUMAN11409
TCONS_00032354.p1	HUMAN11826
TCONS_00032354.p1	HUMAN12075
TCONS_00032354.p1	HUMAN12163
TCONS_00032354.p1	HUMAN13765
TCONS_00032354.p1	HUMAN13857
TCONS_00032354.p1	HUMAN14294
TCONS_00032354.p1	HUMAN14493
TCONS_00032354.p1	HUMAN14718
TCONS_00032354.p1	HUMAN14867
TCONS_00032354.p1	HUMAN15105
TCONS_00032354.p1	HUMAN15115
TCONS_00032354.p1	HUMAN15135
TCONS_00032354.p1	HUMAN15144
TCONS_00032354.p1	HUMAN15253
TCONS_00032354.p1	HUMAN15255
TCONS_00032354.p1	HUMAN15365
TCONS_00032354.p1	HUMAN15367
TCONS_00032354.p1	HUMAN15371
TCONS_00032354.p1	HUMAN15380
TCONS_00032354.p1	HUMAN15396
TCONS_00032354.p1	HUMAN15411
TCONS_00032354.p1	HUMAN15412
TCONS_00032354.p1	HUMAN15422
TCONS_00032354.p1	HUMAN15722
TCONS_00032354.p1	HUMAN15725
TCONS_00032354.p1	HUMAN15726
TCONS_00032354.p1	HUMAN16159
TCONS_00032354.p1	HUMAN16160
TCONS_00032354.p1	HUMAN16161
TCONS_00032354.p1	HUMAN16162
TCONS_00032354.p1	HUMAN16163
TCONS_00032354.p1	HUMAN16408
TCONS_00032354.p1	HUMAN16409
TCONS_00032354.p1	HUMAN16417
TCONS_00032354.p1	HUMAN16437
TCONS_00032354.p1	HUMAN16469
TCONS_00032354.p1	HUMAN16486
TCONS_00032354.p1	HUMAN16489
TCONS_00032354.p1	HUMAN16528
TCONS_00032354.p1	HUMAN16535
TCONS_00032354.p1	HUMAN16539
TCONS_00032354.p1	HUMAN16541
TCONS_00032354.p1	HUMAN16551
TCONS_00032354.p1	HUMAN17338
TCONS_00032354.p1	HUMAN17340
TCONS_00032354.p1	HUMAN17341
TCONS_00032354.p1	HUMAN20715
TCONS_00032354.p1	HUMAN20716
TCONS_00032354.p1	HUMAN20718
TCONS_00032354.p1	HUMAN20743
TCONS_00032354.p1	HUMAN20759
TCONS_00032354.p1	HUMAN20762
TCONS_00032354.p1	HUMAN21329
TCONS_00032354.p1	HUMAN24351
TCONS_00032354.p1	HUMAN24654
TCONS_00032354.p1	HUMAN24676
TCONS_00032354.p1	HUMAN24679
TCONS_00032354.p1	HUMAN24684
TCONS_00032354.p1	HUMAN24688
TCONS_00032354.p1	HUMAN26328
TCONS_00032354.p1	HUMAN26346
TCONS_00032354.p1	HUMAN26351
TCONS_00032354.p1	HUMAN26625
TCONS_00032354.p1	HUMAN26655
TCONS_00032354.p1	HUMAN27217
TCONS_00032354.p1	HUMAN28325
TCONS_00032354.p1	HUMAN28327
TCONS_00032354.p1	HUMAN28330
TCONS_00032354.p1	HUMAN28425
TCONS_00032354.p1	HUMAN29774
TCONS_00032354.p1	HUMAN30490
TCONS_00032354.p1	HUMAN30491
TCONS_00032354.p1	HUMAN30493
TCONS_00032359.p1	HUMAN27648
TCONS_00032359.p1	HUMAN27649
TCONS_00032370.p1	HUMAN02074
TCONS_00032408.p1	HUMAN02920
TCONS_00032472.p1	HUMAN10479
TCONS_00032472.p1	HUMAN10480
