TCONS_00041617.p1	STRPU_05295
TCONS_00011526.p1	STRPU_21868
TCONS_00051073.p1	STRPU_11269
TCONS_00007899.p1	STRPU_26155
TCONS_00007127.p1	STRPU_26051
TCONS_00026791.p1	STRPU_10127
TCONS_00051589.p1	STRPU_16260
TCONS_00003544.p1	STRPU_21019
TCONS_00042380.p1	STRPU_05077
TCONS_00027673.p1	STRPU_09507
TCONS_00027362.p1	STRPU_09513
TCONS_00013796.p1	STRPU_26898
TCONS_00026289.p1	STRPU_09805
TCONS_00029492.p1	STRPU_26676
TCONS_00024484.p1	STRPU_12488
TCONS_00044383.p1	STRPU_09013
TCONS_00021925.p1	STRPU_06431
TCONS_00027856.p1	STRPU_14811
TCONS_00001135.p1	STRPU_16899
TCONS_00052864.p1	STRPU_18635
TCONS_00005375.p1	STRPU_15499
TCONS_00053297.p1	STRPU_18382
TCONS_00001049.p1	STRPU_17832
TCONS_00049013.p1	STRPU_22284
TCONS_00017773.p1	STRPU_25067
TCONS_00019728.p1	STRPU_22567
TCONS_00030558.p1	STRPU_04714
TCONS_00020698.p1	STRPU_26221
TCONS_00030685.p1	STRPU_04551
TCONS_00021796.p1	STRPU_06812
TCONS_00030833.p1	STRPU_04071
TCONS_00008311.p1	STRPU_06427
TCONS_00012809.p1	STRPU_09164
TCONS_00003745.p1	STRPU_24918
TCONS_00010709.p1	STRPU_21085
TCONS_00027247.p1	STRPU_09934
TCONS_00028064.p1	STRPU_27053
TCONS_00042982.p1	STRPU_05440
TCONS_00000575.p1	STRPU_17292
TCONS_00006399.p1	STRPU_14997
TCONS_00019050.p1	STRPU_01032
TCONS_00056170.p1	STRPU_13902
TCONS_00006543.p1	STRPU_14791
TCONS_00010540.p1	STRPU_21872
TCONS_00007608.p1	STRPU_08864
TCONS_00010367.p1	STRPU_20989
TCONS_00031009.p1	STRPU_04672
TCONS_00050150.p1	STRPU_11343
TCONS_00050600.p1	STRPU_11048
TCONS_00012579.p1	STRPU_08499
TCONS_00020008.p1	STRPU_22761
TCONS_00001392.p1	STRPU_17908
TCONS_00031420.p1	STRPU_04171
TCONS_00016660.p1	STRPU_09542
TCONS_00018247.p1	STRPU_04080
TCONS_00022372.p1	STRPU_06999
TCONS_00027157.p1	STRPU_09829
TCONS_00000533.p1	STRPU_17760
TCONS_00012900.p1	STRPU_08703
TCONS_00004501.p1	STRPU_21440
TCONS_00012636.p1	STRPU_08624
TCONS_00004889.p1	STRPU_15405
TCONS_00006102.p1	STRPU_20252
TCONS_00032620.p1	STRPU_22247
TCONS_00011443.p1	STRPU_21188
TCONS_00021845.p1	STRPU_06604
TCONS_00054889.p1	STRPU_13359
TCONS_00014969.p1	STRPU_20395
TCONS_00052092.p1	STRPU_15418
TCONS_00026069.p1	STRPU_01555
TCONS_00028918.p1	STRPU_22652
TCONS_00022520.p1	STRPU_06832
TCONS_00010068.p1	STRPU_21308
TCONS_00009201.p1	STRPU_25791
TCONS_00023621.p1	STRPU_12654
TCONS_00029313.p1	STRPU_26505
TCONS_00041854.p1	STRPU_05039
TCONS_00043851.p1	STRPU_05268
TCONS_00045354.p1	STRPU_07458
TCONS_00020003.p1	STRPU_15724
TCONS_00010855.p1	STRPU_05779
TCONS_00012482.p1	STRPU_08083
TCONS_00011650.p1	STRPU_21032
TCONS_00001238.p1	STRPU_16995
TCONS_00056289.p1	STRPU_13135
TCONS_00012815.p1	STRPU_08354
TCONS_00048192.p1	STRPU_23244
TCONS_00054418.p1	STRPU_12160
TCONS_00014747.p1	STRPU_20416
TCONS_00002537.p1	STRPU_21804
TCONS_00020357.p1	STRPU_23061
TCONS_00055491.p1	STRPU_13302
TCONS_00021324.p1	STRPU_06067
TCONS_00028627.p1	STRPU_27389
TCONS_00031698.p1	STRPU_21904
TCONS_00028133.p1	STRPU_14405
TCONS_00011285.p1	STRPU_20943
TCONS_00010423.p1	STRPU_09636
TCONS_00036412.p1	STRPU_21923
TCONS_00004441.p1	STRPU_21860
TCONS_00026635.p1	STRPU_25834
TCONS_00055344.p1	STRPU_14064
TCONS_00040220.p1	STRPU_00256
TCONS_00027802.p1	STRPU_10406
TCONS_00005893.p1	STRPU_14323
TCONS_00051865.p2	STRPU_11162
TCONS_00012497.p1	STRPU_08270
TCONS_00050867.p1	STRPU_10960
TCONS_00009145.p1	STRPU_25642
TCONS_00030188.p1	STRPU_00739
TCONS_00001909.p1	STRPU_17838
TCONS_00029918.p1	STRPU_04773
TCONS_00048319.p1	STRPU_23918
TCONS_00023737.p1	STRPU_06218
TCONS_00001138.p1	STRPU_17562
TCONS_00054852.p1	STRPU_14076
TCONS_00002648.p1	STRPU_24090
TCONS_00027476.p1	STRPU_01537
TCONS_00014607.p1	STRPU_02880
TCONS_00031078.p1	STRPU_04296
TCONS_00029412.p1	STRPU_26348
TCONS_00041904.p1	STRPU_05777
TCONS_00015718.p2	STRPU_20128
TCONS_00053118.p1	STRPU_19132
TCONS_00048345.p1	STRPU_22295
TCONS_00015451.p1	STRPU_19463
TCONS_00053241.p1	STRPU_18897
TCONS_00024586.p1	STRPU_12324
TCONS_00020882.p1	STRPU_06778
TCONS_00004847.p1	STRPU_14470
TCONS_00001172.p1	STRPU_12925
TCONS_00000093.p2	STRPU_22568
TCONS_00038130.p1	STRPU_11749
TCONS_00010774.p1	STRPU_21118
TCONS_00003662.p1	STRPU_25170
TCONS_00013877.p1	STRPU_09116
TCONS_00048975.p1	STRPU_23315
TCONS_00015521.p1	STRPU_20336
TCONS_00010958.p1	STRPU_21480
TCONS_00011621.p1	STRPU_21845
TCONS_00005350.p1	STRPU_14632
TCONS_00008801.p1	STRPU_25299
TCONS_00048680.p1	STRPU_23747
TCONS_00021253.p1	STRPU_06622
TCONS_00043404.p1	STRPU_05212
TCONS_00003781.p1	STRPU_24613
TCONS_00050410.p1	STRPU_11060
TCONS_00019157.p1	STRPU_22424
TCONS_00005818.p1	STRPU_02225
TCONS_00043713.p1	STRPU_05299
TCONS_00009885.p1	STRPU_21220
TCONS_00030168.p1	STRPU_04450
TCONS_00012032.p1	STRPU_20760
TCONS_00005076.p1	STRPU_14370
TCONS_00034576.p1	STRPU_20196
TCONS_00009333.p1	STRPU_25721
TCONS_00026256.p1	STRPU_10219
TCONS_00014993.p1	STRPU_19582
TCONS_00009629.p1	STRPU_21012
TCONS_00030526.p1	STRPU_04885
TCONS_00013489.p1	STRPU_02044
TCONS_00052873.p1	STRPU_22411
TCONS_00001668.p1	STRPU_16987
TCONS_00056292.p1	STRPU_13289
TCONS_00026619.p1	STRPU_09544
TCONS_00003105.p1	STRPU_24149
TCONS_00039066.p1	STRPU_11435
TCONS_00049779.p1	STRPU_22444
TCONS_00004702.p1	STRPU_14384
TCONS_00034704.p1	STRPU_03381
TCONS_00049711.p1	STRPU_00700
TCONS_00046353.p1	STRPU_10059
TCONS_00001025.p1	STRPU_17936
TCONS_00008164.p1	STRPU_25749
TCONS_00026109.p1	STRPU_10372
TCONS_00007986.p1	STRPU_02413
TCONS_00032341.p1	STRPU_22072
TCONS_00046416.p1	STRPU_21238
TCONS_00023348.p1	STRPU_12825
TCONS_00029325.p1	STRPU_26558
TCONS_00005077.p1	STRPU_14361
TCONS_00011020.p1	STRPU_20717
TCONS_00033603.p1	STRPU_07755
TCONS_00042667.p1	STRPU_05370
TCONS_00043037.p1	STRPU_05739
TCONS_00048361.p1	STRPU_23003
TCONS_00026143.p1	STRPU_09561
TCONS_00006442.p1	STRPU_14453
TCONS_00011425.p1	STRPU_20996
TCONS_00014340.p1	STRPU_08775
TCONS_00052701.p1	STRPU_18559
TCONS_00054966.p1	STRPU_15031
TCONS_00036172.p1	STRPU_12187
TCONS_00014755.p1	STRPU_19599
TCONS_00001781.p1	STRPU_17098
TCONS_00010956.p1	STRPU_21478
TCONS_00029992.p1	STRPU_04830
TCONS_00043800.p1	STRPU_05008
TCONS_00050029.p1	STRPU_19070
TCONS_00005992.p1	STRPU_15002
TCONS_00008588.p1	STRPU_25490
TCONS_00003037.p1	STRPU_24139
TCONS_00016568.p1	STRPU_19486
TCONS_00044885.p1	STRPU_08680
TCONS_00017864.p1	STRPU_24855
TCONS_00020684.p1	STRPU_22947
TCONS_00038726.p1	STRPU_22152
TCONS_00037738.p1	STRPU_24766
TCONS_00010920.p1	STRPU_21638
TCONS_00029708.p1	STRPU_23671
TCONS_00027691.p1	STRPU_10012
TCONS_00016797.p1	STRPU_24004
TCONS_00028802.p1	STRPU_26837
TCONS_00048313.p1	STRPU_23895
TCONS_00029555.p1	STRPU_27211
TCONS_00046192.p1	STRPU_07786
TCONS_00010397.p1	STRPU_20645
TCONS_00007023.p1	STRPU_25429
TCONS_00013868.p1	STRPU_09089
TCONS_00032990.p1	STRPU_22219
TCONS_00026295.p1	STRPU_12908
TCONS_00002728.p1	STRPU_25157
TCONS_00052093.p1	STRPU_11352
TCONS_00017806.p1	STRPU_24461
TCONS_00043025.p1	STRPU_17684
TCONS_00010576.p1	STRPU_21472
TCONS_00056464.p1	STRPU_20078
TCONS_00056893.p1	STRPU_13773
TCONS_00030626.p1	STRPU_04121
TCONS_00007690.p1	STRPU_25999
TCONS_00007374.p1	STRPU_25244
TCONS_00055223.p1	STRPU_13906
TCONS_00012600.p1	STRPU_08566
TCONS_00012950.p1	STRPU_08664
TCONS_00027470.p1	STRPU_10151
TCONS_00014318.p1	STRPU_21335
TCONS_00042768.p1	STRPU_05750
TCONS_00010302.p1	STRPU_22391
TCONS_00028790.p1	STRPU_08189
TCONS_00055205.p1	STRPU_09336
TCONS_00055027.p1	STRPU_13729
TCONS_00008174.p1	STRPU_25715
TCONS_00021318.p1	STRPU_06625
TCONS_00030551.p1	STRPU_04332
TCONS_00042767.p1	STRPU_05720
TCONS_00039793.p1	STRPU_02712
TCONS_00022397.p1	STRPU_06386
TCONS_00013259.p1	STRPU_08454
TCONS_00055780.p1	STRPU_00518
TCONS_00044987.p1	STRPU_07136
TCONS_00047361.p1	STRPU_23352
TCONS_00037977.p1	STRPU_12093
TCONS_00053504.p1	STRPU_19276
TCONS_00023080.p1	STRPU_12982
TCONS_00051724.p1	STRPU_10517
TCONS_00013005.p1	STRPU_08963
TCONS_00011018.p1	STRPU_20534
TCONS_00023471.p1	STRPU_21363
TCONS_00049658.p1	STRPU_22924
TCONS_00013533.p1	STRPU_08227
TCONS_00054577.p1	STRPU_19151
TCONS_00051476.p1	STRPU_10871
TCONS_00054005.p1	STRPU_01280
TCONS_00009740.p1	STRPU_20779
TCONS_00007601.p1	STRPU_25302
TCONS_00009908.p1	STRPU_20888
TCONS_00057262.p1	STRPU_13945
TCONS_00042354.p1	STRPU_05767
TCONS_00012138.p1	STRPU_20510
TCONS_00003797.p1	STRPU_02622
TCONS_00029622.p1	STRPU_27395
TCONS_00002347.p1	STRPU_02259
TCONS_00031059.p1	STRPU_04851
TCONS_00045634.p1	STRPU_07872
TCONS_00005667.p1	STRPU_18574
TCONS_00006432.p1	STRPU_02506
TCONS_00011579.p1	STRPU_21372
TCONS_00042819.p1	STRPU_05822
TCONS_00049562.p1	STRPU_23530
TCONS_00013321.p1	STRPU_08818
TCONS_00050568.p1	STRPU_10972
TCONS_00010468.p1	STRPU_21328
TCONS_00029344.p1	STRPU_26656
TCONS_00054668.p1	STRPU_01208
TCONS_00041937.p1	STRPU_05458
TCONS_00010677.p1	STRPU_20697
TCONS_00044153.p1	STRPU_05394
TCONS_00032359.p1	STRPU_22073
TCONS_00028923.p1	STRPU_27030
TCONS_00015486.p1	STRPU_02602
TCONS_00024535.p1	STRPU_03014
TCONS_00036228.p1	STRPU_12063
TCONS_00013435.p1	STRPU_08940
TCONS_00033404.p1	STRPU_23272
TCONS_00032472.p1	STRPU_08318
TCONS_00027161.p1	STRPU_10409
TCONS_00049675.p1	STRPU_13894
TCONS_00044651.p1	STRPU_07700
TCONS_00043496.p1	STRPU_05601
TCONS_00042547.p1	STRPU_05107
TCONS_00012043.p1	STRPU_21720
TCONS_00029566.p1	STRPU_27079
TCONS_00036081.p1	STRPU_11834
TCONS_00048949.p1	STRPU_23628
TCONS_00027094.p1	STRPU_10272
TCONS_00029324.p1	STRPU_26357
TCONS_00020630.p1	STRPU_23390
TCONS_00042280.p1	STRPU_04973
TCONS_00042422.p1	STRPU_04980
TCONS_00030413.p1	STRPU_04197
TCONS_00056683.p1	STRPU_13692
TCONS_00002121.p1	STRPU_16889
TCONS_00054584.p1	STRPU_18719
TCONS_00017353.p1	STRPU_24404
TCONS_00008640.p1	STRPU_25631
TCONS_00008892.p1	STRPU_25899
TCONS_00012592.p1	STRPU_04895
TCONS_00044436.p1	STRPU_05859
TCONS_00052540.p1	STRPU_18464
TCONS_00022401.p1	STRPU_06308
TCONS_00011416.p1	STRPU_21304
TCONS_00049742.p1	STRPU_23522
TCONS_00032267.p1	STRPU_23196
TCONS_00029640.p1	STRPU_13737
TCONS_00029023.p1	STRPU_26804
TCONS_00051881.p1	STRPU_11367
TCONS_00041850.p1	STRPU_18841
TCONS_00006557.p1	STRPU_14353
TCONS_00050855.p1	STRPU_10563
TCONS_00002354.p1	STRPU_17653
TCONS_00016669.p1	STRPU_20296
TCONS_00005548.p1	STRPU_15598
TCONS_00031626.p1	STRPU_23201
TCONS_00016143.p1	STRPU_19651
TCONS_00017402.p1	STRPU_25064
TCONS_00002941.p1	STRPU_25037
TCONS_00018203.p1	STRPU_09230
TCONS_00012280.p1	STRPU_08093
TCONS_00054232.p1	STRPU_18553
TCONS_00010732.p1	STRPU_21560
TCONS_00003830.p1	STRPU_24952
TCONS_00015174.p1	STRPU_19395
TCONS_00031473.p1	STRPU_04477
TCONS_00043030.p1	STRPU_05363
TCONS_00019642.p1	STRPU_25548
TCONS_00044103.p1	STRPU_05810
TCONS_00000914.p1	STRPU_06585
TCONS_00003034.p1	STRPU_24110
TCONS_00020622.p1	STRPU_23987
TCONS_00056943.p1	STRPU_17113
TCONS_00015468.p1	STRPU_19379
TCONS_00033670.p1	STRPU_10598
TCONS_00023181.p1	STRPU_12999
TCONS_00045994.p1	STRPU_21116
TCONS_00013683.p1	STRPU_09186
TCONS_00030948.p1	STRPU_04606
TCONS_00009259.p1	STRPU_26531
TCONS_00021396.p1	STRPU_06929
TCONS_00006348.p1	STRPU_14888
TCONS_00055234.p1	STRPU_21347
TCONS_00005208.p1	STRPU_14476
TCONS_00042950.p1	STRPU_05744
TCONS_00011167.p1	STRPU_21026
TCONS_00027993.p1	STRPU_26938
TCONS_00022457.p1	STRPU_06738
TCONS_00003882.p1	STRPU_22931
TCONS_00021476.p1	STRPU_06731
TCONS_00042361.p1	STRPU_05527
TCONS_00055986.p1	STRPU_13736
TCONS_00018809.p1	STRPU_24407
TCONS_00037103.p1	STRPU_01315
TCONS_00041723.p1	STRPU_05701
TCONS_00012208.p1	STRPU_21821
TCONS_00030158.p1	STRPU_04443
TCONS_00015575.p1	STRPU_20283
TCONS_00053987.p1	STRPU_18615
TCONS_00041690.p1	STRPU_05642
TCONS_00020876.p1	STRPU_09515
TCONS_00057311.p1	STRPU_01488
TCONS_00012033.p1	STRPU_10149
TCONS_00047303.p1	STRPU_23575
TCONS_00011469.p1	STRPU_20561
TCONS_00013283.p1	STRPU_09259
TCONS_00056337.p1	STRPU_16567
TCONS_00005362.p1	STRPU_24866
TCONS_00049726.p1	STRPU_22796
TCONS_00048069.p1	STRPU_16680
TCONS_00048558.p1	STRPU_23848
TCONS_00051211.p1	STRPU_11249
TCONS_00021573.p1	STRPU_06366
TCONS_00013824.p1	STRPU_02069
TCONS_00026684.p1	STRPU_09676
TCONS_00015415.p1	STRPU_01190
TCONS_00020516.p1	STRPU_25535
TCONS_00022795.p1	STRPU_06727
TCONS_00003157.p1	STRPU_02633
TCONS_00009606.p1	STRPU_20607
TCONS_00024325.p1	STRPU_12714
TCONS_00019225.p1	STRPU_22855
TCONS_00022466.p1	STRPU_06713
TCONS_00015370.p1	STRPU_19422
TCONS_00017532.p1	STRPU_24567
TCONS_00026984.p1	STRPU_01510
TCONS_00053112.p1	STRPU_19142
TCONS_00054229.p1	STRPU_19109
TCONS_00027232.p1	STRPU_09802
TCONS_00006365.p1	STRPU_15139
TCONS_00000115.p1	STRPU_17977
TCONS_00027604.p1	STRPU_10221
TCONS_00039126.p1	STRPU_21780
TCONS_00043094.p1	STRPU_05700
TCONS_00015857.p1	STRPU_19864
TCONS_00048841.p1	STRPU_22300
TCONS_00055671.p1	STRPU_02447
TCONS_00021384.p1	STRPU_06741
TCONS_00012707.p1	STRPU_08339
TCONS_00015306.p1	STRPU_20041
TCONS_00054297.p1	STRPU_18523
TCONS_00014783.p1	STRPU_20040
TCONS_00022197.p1	STRPU_08896
TCONS_00011922.p1	STRPU_21495
TCONS_00010908.p1	STRPU_21262
TCONS_00013173.p1	STRPU_08228
TCONS_00012141.p1	STRPU_21191
TCONS_00017784.p1	STRPU_02910
TCONS_00016857.p1	STRPU_24796
TCONS_00032533.p1	STRPU_22185
TCONS_00019981.p1	STRPU_23401
TCONS_00017342.p1	STRPU_24754
TCONS_00022473.p1	STRPU_06802
TCONS_00030082.p1	STRPU_04046
TCONS_00052765.p1	STRPU_18657
TCONS_00028408.p1	STRPU_27019
TCONS_00025697.p1	STRPU_12879
TCONS_00027627.p1	STRPU_09872
TCONS_00051027.p1	STRPU_11038
TCONS_00045275.p1	STRPU_07791
TCONS_00047898.p1	STRPU_23179
TCONS_00010052.p1	STRPU_20795
TCONS_00012712.p1	STRPU_08439
TCONS_00042692.p1	STRPU_04535
TCONS_00030275.p1	STRPU_04276
TCONS_00030825.p1	STRPU_04668
TCONS_00009786.p1	STRPU_21381
TCONS_00043600.p1	STRPU_05726
TCONS_00052910.p1	STRPU_19147
TCONS_00014352.p1	STRPU_08768
TCONS_00015426.p1	STRPU_20411
TCONS_00026072.p1	STRPU_24245
TCONS_00005592.p1	STRPU_15492
TCONS_00005309.p1	STRPU_14752
TCONS_00045731.p1	STRPU_07443
TCONS_00009642.p1	STRPU_21827
TCONS_00056930.p1	STRPU_16624
TCONS_00027204.p1	STRPU_01566
TCONS_00042609.p1	STRPU_05774
TCONS_00010924.p1	STRPU_23742
TCONS_00022948.p1	STRPU_05952
TCONS_00008967.p1	STRPU_25458
TCONS_00028163.p1	STRPU_26569
TCONS_00020514.p1	STRPU_26099
TCONS_00019248.p1	STRPU_22103
TCONS_00010978.p1	STRPU_20611
TCONS_00024047.p1	STRPU_12815
TCONS_00026499.p1	STRPU_09356
TCONS_00020526.p1	STRPU_22176
TCONS_00013820.p1	STRPU_08619
TCONS_00055829.p1	STRPU_16249
TCONS_00015814.p1	STRPU_20097
TCONS_00027495.p1	STRPU_09785
TCONS_00043892.p1	STRPU_20183
TCONS_00027023.p1	STRPU_09801
TCONS_00057258.p1	STRPU_13489
TCONS_00049408.p1	STRPU_22687
TCONS_00052995.p1	STRPU_18372
TCONS_00009911.p1	STRPU_21664
TCONS_00043405.p1	STRPU_05705
TCONS_00044813.p1	STRPU_24063
TCONS_00028862.p1	STRPU_26663
TCONS_00003051.p1	STRPU_25019
TCONS_00005135.p1	STRPU_14615
TCONS_00030567.p1	STRPU_04470
TCONS_00044133.p1	STRPU_05641
TCONS_00034156.p1	STRPU_02698
TCONS_00032260.p1	STRPU_23204
TCONS_00057283.p1	STRPU_13287
TCONS_00048868.p1	STRPU_13622
TCONS_00038855.p1	STRPU_22034
TCONS_00002906.p1	STRPU_25180
TCONS_00015012.p1	STRPU_20362
TCONS_00040765.p1	STRPU_20138
TCONS_00044091.p1	STRPU_13493
TCONS_00027927.p1	STRPU_26848
TCONS_00001878.p1	STRPU_16982
TCONS_00032651.p1	STRPU_21974
TCONS_00012575.p1	STRPU_08451
TCONS_00042766.p1	STRPU_05330
TCONS_00002675.p1	STRPU_25002
TCONS_00028805.p1	STRPU_27400
TCONS_00034173.p1	STRPU_03989
TCONS_00010698.p1	STRPU_20663
TCONS_00011640.p1	STRPU_21211
TCONS_00016784.p2	STRPU_20319
TCONS_00008860.p1	STRPU_25842
TCONS_00015242.p1	STRPU_20402
TCONS_00047383.p1	STRPU_23807
TCONS_00010380.p1	STRPU_20960
TCONS_00040754.p1	STRPU_03141
TCONS_00019833.p1	STRPU_25828
TCONS_00026050.p1	STRPU_10405
TCONS_00031416.p1	STRPU_04290
TCONS_00044915.p1	STRPU_07523
TCONS_00045383.p1	STRPU_07254
TCONS_00009676.p1	STRPU_21229
TCONS_00033258.p1	STRPU_23043
TCONS_00050675.p1	STRPU_10882
TCONS_00032840.p1	STRPU_22036
TCONS_00001021.p1	STRPU_17417
TCONS_00026518.p1	STRPU_11971
TCONS_00026068.p1	STRPU_09815
TCONS_00052670.p1	STRPU_18787
TCONS_00009288.p1	STRPU_25909
TCONS_00034163.p1	STRPU_02810
TCONS_00055244.p1	STRPU_13697
TCONS_00022892.p1	STRPU_06392
TCONS_00008402.p1	STRPU_25357
TCONS_00016718.p1	STRPU_16845
TCONS_00020870.p1	STRPU_06549
TCONS_00056951.p1	STRPU_13143
TCONS_00047595.p1	STRPU_23629
TCONS_00048583.p1	STRPU_23157
TCONS_00036882.p1	STRPU_12298
TCONS_00037978.p1	STRPU_11529
TCONS_00015016.p1	STRPU_19999
TCONS_00048998.p1	STRPU_22630
TCONS_00024754.p1	STRPU_12586
TCONS_00001088.p1	STRPU_01795
TCONS_00054518.p1	STRPU_00675
TCONS_00041665.p1	STRPU_13332
TCONS_00008056.p1	STRPU_25356
TCONS_00041391.p1	STRPU_25288
TCONS_00047871.p1	STRPU_23826
TCONS_00013617.p1	STRPU_08637
TCONS_00043945.p1	STRPU_05153
TCONS_00054127.p1	STRPU_27310
TCONS_00008750.p1	STRPU_00829
TCONS_00034836.p1	STRPU_02713
TCONS_00004980.p1	STRPU_14276
TCONS_00021917.p1	STRPU_06095
TCONS_00002256.p1	STRPU_18028
TCONS_00021480.p1	STRPU_06586
TCONS_00022403.p1	STRPU_06138
TCONS_00020098.p1	STRPU_00894
TCONS_00048377.p1	STRPU_23129
TCONS_00025414.p1	STRPU_04373
TCONS_00033365.p1	STRPU_22695
TCONS_00042443.p1	STRPU_16726
TCONS_00048366.p1	STRPU_22449
TCONS_00043174.p1	STRPU_05684
TCONS_00035272.p2	STRPU_03988
TCONS_00011252.p1	STRPU_21129
TCONS_00050872.p1	STRPU_10689
TCONS_00048514.p1	STRPU_23699
TCONS_00007186.p1	STRPU_25374
TCONS_00053366.p1	STRPU_18434
TCONS_00001862.p1	STRPU_20533
TCONS_00017536.p1	STRPU_24315
TCONS_00007597.p1	STRPU_25667
TCONS_00051210.p1	STRPU_11252
TCONS_00019064.p1	STRPU_26103
TCONS_00013131.p1	STRPU_08348
TCONS_00028509.p1	STRPU_26576
TCONS_00017332.p1	STRPU_24720
TCONS_00015682.p1	STRPU_19353
TCONS_00049773.p1	STRPU_21963
TCONS_00013691.p1	STRPU_08358
TCONS_00028092.p1	STRPU_26496
TCONS_00036586.p1	STRPU_01619
TCONS_00027073.p1	STRPU_09539
TCONS_00019631.p1	STRPU_19981
TCONS_00011016.p1	STRPU_21081
TCONS_00001915.p1	STRPU_10693
TCONS_00003003.p1	STRPU_24163
TCONS_00030488.p1	STRPU_04810
TCONS_00015862.p1	STRPU_19544
TCONS_00023671.p1	STRPU_02363
TCONS_00006397.p1	STRPU_14819
TCONS_00052479.p1	STRPU_18159
TCONS_00020818.p1	STRPU_21802
TCONS_00027043.p1	STRPU_10397
TCONS_00001305.p1	STRPU_02253
TCONS_00003478.p1	STRPU_20998
TCONS_00001206.p1	STRPU_22619
TCONS_00009390.p1	STRPU_25231
TCONS_00021276.p1	STRPU_06142
TCONS_00025806.p1	STRPU_06467
TCONS_00020290.p1	STRPU_20547
TCONS_00009191.p1	STRPU_25348
TCONS_00030039.p1	STRPU_04203
TCONS_00018304.p1	STRPU_24286
TCONS_00050826.p1	STRPU_10762
TCONS_00015964.p1	STRPU_20146
TCONS_00008213.p1	STRPU_04360
TCONS_00050744.p1	STRPU_20000
TCONS_00009453.p1	STRPU_25661
TCONS_00020737.p1	STRPU_23079
TCONS_00001864.p1	STRPU_17512
TCONS_00024066.p1	STRPU_22510
TCONS_00016653.p1	STRPU_05061
TCONS_00020824.p1	STRPU_25865
TCONS_00013495.p1	STRPU_08916
TCONS_00021088.p1	STRPU_25342
TCONS_00007984.p1	STRPU_25687
TCONS_00020254.p1	STRPU_00655
TCONS_00045542.p1	STRPU_00573
TCONS_00048641.p1	STRPU_22621
TCONS_00027369.p1	STRPU_24358
TCONS_00026099.p1	STRPU_10202
TCONS_00011785.p1	STRPU_20735
TCONS_00051859.p1	STRPU_10745
TCONS_00028305.p1	STRPU_21948
TCONS_00016582.p1	STRPU_19488
TCONS_00054890.p1	STRPU_16146
TCONS_00053686.p1	STRPU_01167
TCONS_00050115.p1	STRPU_10845
TCONS_00056824.p1	STRPU_13365
TCONS_00007845.p1	STRPU_25606
TCONS_00028162.p1	STRPU_27330
TCONS_00051482.p1	STRPU_10448
TCONS_00051193.p1	STRPU_11166
TCONS_00007483.p1	STRPU_06131
TCONS_00042983.p1	STRPU_05283
TCONS_00024485.p1	STRPU_12914
TCONS_00020533.p1	STRPU_22136
TCONS_00022909.p1	STRPU_06109
TCONS_00048916.p1	STRPU_22616
TCONS_00013524.p1	STRPU_09000
TCONS_00003932.p1	STRPU_25215
TCONS_00026036.p1	STRPU_20096
TCONS_00015973.p1	STRPU_01206
TCONS_00050456.p1	STRPU_10970
TCONS_00017569.p1	STRPU_24011
TCONS_00006547.p1	STRPU_15291
TCONS_00005957.p1	STRPU_14844
TCONS_00010453.p1	STRPU_21024
TCONS_00041653.p1	STRPU_05449
TCONS_00043752.p1	STRPU_05729
TCONS_00041068.p1	STRPU_03227
TCONS_00044773.p1	STRPU_07084
TCONS_00009974.p1	STRPU_21059
TCONS_00042750.p1	STRPU_05599
TCONS_00008966.p1	STRPU_25459
TCONS_00057167.p1	STRPU_13470
TCONS_00026915.p1	STRPU_09299
TCONS_00013623.p1	STRPU_08126
TCONS_00046438.p1	STRPU_07016
TCONS_00002849.p1	STRPU_24945
TCONS_00006287.p1	STRPU_00428
TCONS_00010955.p1	STRPU_20633
TCONS_00008201.p1	STRPU_25952
TCONS_00041899.p1	STRPU_05593
TCONS_00019139.p1	STRPU_23756
TCONS_00010493.p1	STRPU_20780
TCONS_00012140.p1	STRPU_20669
TCONS_00029302.p1	STRPU_26654
TCONS_00010818.p1	STRPU_21268
TCONS_00037355.p1	STRPU_11933
TCONS_00049014.p1	STRPU_23158
TCONS_00028689.p1	STRPU_27129
TCONS_00050367.p1	STRPU_10659
TCONS_00029651.p1	STRPU_26745
TCONS_00047578.p1	STRPU_23474
TCONS_00042973.p1	STRPU_04924
TCONS_00025564.p1	STRPU_12465
TCONS_00055581.p1	STRPU_13577
TCONS_00002346.p1	STRPU_17782
TCONS_00043024.p1	STRPU_17543
TCONS_00017779.p1	STRPU_01681
TCONS_00009130.p1	STRPU_25516
TCONS_00032700.p1	STRPU_22033
TCONS_00048523.p1	STRPU_23449
TCONS_00017788.p1	STRPU_24192
TCONS_00027680.p1	STRPU_09333
TCONS_00024736.p1	STRPU_08332
TCONS_00021494.p1	STRPU_06755
TCONS_00014119.p1	STRPU_01427
TCONS_00009433.p1	STRPU_00212
TCONS_00026773.p1	STRPU_10013
TCONS_00046162.p1	STRPU_07478
TCONS_00002186.p1	STRPU_16951
TCONS_00005809.p1	STRPU_14657
TCONS_00046612.p1	STRPU_07648
TCONS_00008451.p1	STRPU_26040
TCONS_00027894.p1	STRPU_27251
TCONS_00022723.p1	STRPU_06444
TCONS_00014831.p1	STRPU_01265
TCONS_00010896.p1	STRPU_20438
TCONS_00016533.p1	STRPU_19616
TCONS_00011399.p1	STRPU_20904
TCONS_00049273.p1	STRPU_06075
