TCONS_00000004.p1	STRPU_14737
TCONS_00024205.p1	STRPU_23015
TCONS_00024210.p1	STRPU_02003
TCONS_00024212.p1	STRPU_01666
TCONS_00024213.p1	STRPU_10333
TCONS_00024219.p1	STRPU_11543
TCONS_00024220.p1	STRPU_16525
TCONS_00024221.p1	STRPU_22601
TCONS_00024224.p1	STRPU_12360
TCONS_00024225.p1	STRPU_01400
TCONS_00024226.p1	STRPU_01400
TCONS_00024228.p1	STRPU_01400
TCONS_00024230.p1	STRPU_01400
TCONS_00024231.p1	STRPU_05906
TCONS_00024232.p1	STRPU_01400
TCONS_00024237.p1	STRPU_01400
TCONS_00024238.p1	STRPU_01400
TCONS_00024241.p1	STRPU_12749
TCONS_00024242.p1	STRPU_02725
TCONS_00024243.p1	STRPU_14336
TCONS_00024244.p1	STRPU_26126
TCONS_00024248.p1	STRPU_12461
TCONS_00024251.p1	STRPU_15645
TCONS_00024252.p1	STRPU_14239
TCONS_00024254.p1	STRPU_22685
TCONS_00024255.p1	STRPU_11903
TCONS_00024256.p1	STRPU_22685
TCONS_00024260.p1	STRPU_15609
TCONS_00024261.p1	STRPU_14670
TCONS_00024262.p1	STRPU_12587
TCONS_00024263.p1	STRPU_17275
TCONS_00024265.p1	STRPU_12700
TCONS_00024266.p1	STRPU_26838
TCONS_00024273.p1	STRPU_26418
TCONS_00024279.p1	STRPU_16095
TCONS_00024281.p1	STRPU_23724
TCONS_00024283.p1	STRPU_15709
TCONS_00024284.p1	STRPU_12879
TCONS_00024285.p2	STRPU_10195
TCONS_00024286.p1	STRPU_12879
TCONS_00024287.p1	STRPU_12879
TCONS_00024289.p1	STRPU_12879
TCONS_00024290.p1	STRPU_12881
TCONS_00024291.p1	STRPU_12879
TCONS_00024294.p1	STRPU_12879
TCONS_00024295.p1	STRPU_12448
TCONS_00024303.p1	STRPU_12879
TCONS_00024305.p1	STRPU_12340
TCONS_00024308.p1	STRPU_06515
TCONS_00024310.p1	STRPU_06432
TCONS_00024314.p1	STRPU_12340
TCONS_00024315.p1	STRPU_06515
TCONS_00024316.p1	STRPU_12340
TCONS_00024317.p1	STRPU_12340
TCONS_00024319.p1	STRPU_24015
TCONS_00024320.p1	STRPU_19475
TCONS_00024321.p1	STRPU_16095
TCONS_00024323.p1	STRPU_12683
TCONS_00024325.p1	STRPU_12714
TCONS_00024327.p1	STRPU_24442
TCONS_00024330.p1	STRPU_24442
TCONS_00024333.p1	STRPU_10223
TCONS_00024336.p1	STRPU_10766
TCONS_00024337.p1	STRPU_14183
TCONS_00024338.p1	STRPU_19408
TCONS_00024340.p1	STRPU_17004
TCONS_00024341.p1	STRPU_08158
TCONS_00024342.p1	STRPU_24279
TCONS_00024343.p1	STRPU_17004
TCONS_00024345.p1	STRPU_13806
TCONS_00024347.p1	STRPU_12695
TCONS_00024351.p1	STRPU_16998
TCONS_00024353.p1	STRPU_13165
TCONS_00024354.p1	STRPU_15519
TCONS_00024355.p1	STRPU_19547
TCONS_00024360.p1	STRPU_10410
TCONS_00024361.p1	STRPU_12336
TCONS_00024362.p1	STRPU_16998
TCONS_00024365.p1	STRPU_06432
TCONS_00024366.p1	STRPU_06202
TCONS_00024367.p1	STRPU_06967
TCONS_00024368.p1	STRPU_11089
TCONS_00024369.p1	STRPU_12690
TCONS_00024371.p1	STRPU_12761
TCONS_00024372.p1	STRPU_12641
TCONS_00024375.p1	STRPU_06432
TCONS_00024380.p1	STRPU_06650
TCONS_00024381.p1	STRPU_08155
TCONS_00024382.p1	STRPU_08155
TCONS_00024385.p1	STRPU_16998
TCONS_00024388.p1	STRPU_22656
TCONS_00024389.p1	STRPU_07754
TCONS_00024397.p1	STRPU_06432
TCONS_00024401.p1	STRPU_14131
TCONS_00024402.p1	STRPU_12498
TCONS_00024404.p1	STRPU_05975
TCONS_00024405.p1	STRPU_12690
TCONS_00024407.p1	STRPU_12761
TCONS_00024408.p1	STRPU_12641
TCONS_00024420.p1	STRPU_11959
TCONS_00024425.p1	STRPU_12453
TCONS_00024426.p1	STRPU_12582
TCONS_00024429.p1	STRPU_12584
TCONS_00024430.p1	STRPU_12799
TCONS_00024431.p1	STRPU_12994
TCONS_00024432.p1	STRPU_19408
TCONS_00024449.p1	STRPU_12617
TCONS_00024452.p1	STRPU_19630
TCONS_00024453.p1	STRPU_12584
TCONS_00024454.p1	STRPU_12584
TCONS_00024455.p1	STRPU_12584
TCONS_00024456.p1	STRPU_12584
TCONS_00024457.p1	STRPU_12583
TCONS_00024459.p1	STRPU_12581
TCONS_00024460.p1	STRPU_06549
TCONS_00024462.p1	STRPU_13000
TCONS_00024464.p1	STRPU_12316
TCONS_00024469.p2	STRPU_05906
TCONS_00024470.p1	STRPU_13033
TCONS_00024471.p1	STRPU_13033
TCONS_00024472.p1	STRPU_07979
TCONS_00024474.p1	STRPU_18188
TCONS_00024476.p1	STRPU_24946
TCONS_00024477.p1	STRPU_01475
TCONS_00024478.p1	STRPU_23938
TCONS_00024484.p1	STRPU_12488
TCONS_00024485.p1	STRPU_12914
TCONS_00024487.p1	STRPU_16177
TCONS_00024490.p1	STRPU_07130
TCONS_00024495.p1	STRPU_10223
TCONS_00024496.p1	STRPU_23724
TCONS_00024498.p1	STRPU_19474
TCONS_00024499.p1	STRPU_19476
TCONS_00024503.p1	STRPU_10223
TCONS_00024505.p1	STRPU_16347
TCONS_00024506.p1	STRPU_13707
TCONS_00024511.p1	STRPU_01996
TCONS_00024512.p1	STRPU_27311
TCONS_00024514.p1	STRPU_03014
TCONS_00024517.p1	STRPU_12573
TCONS_00024519.p1	STRPU_02628
TCONS_00024520.p1	STRPU_13068
TCONS_00024521.p1	STRPU_09899
TCONS_00024526.p1	STRPU_17864
TCONS_00024527.p1	STRPU_01274
TCONS_00024529.p1	STRPU_22071
TCONS_00024530.p1	STRPU_07432
TCONS_00024531.p1	STRPU_05438
TCONS_00024532.p1	STRPU_27311
TCONS_00024533.p1	STRPU_11352
TCONS_00024534.p1	STRPU_03439
TCONS_00024535.p1	STRPU_03014
TCONS_00024538.p1	STRPU_12573
TCONS_00024540.p1	STRPU_02628
TCONS_00024542.p1	STRPU_10255
TCONS_00024544.p1	STRPU_12592
TCONS_00024546.p1	STRPU_25524
TCONS_00024547.p1	STRPU_10728
TCONS_00024548.p1	STRPU_22327
TCONS_00024549.p1	STRPU_07911
TCONS_00024550.p1	STRPU_22071
TCONS_00024551.p1	STRPU_07184
TCONS_00024552.p1	STRPU_07682
TCONS_00024556.p1	STRPU_07432
TCONS_00024557.p1	STRPU_23627
TCONS_00024558.p1	STRPU_22904
TCONS_00024559.p1	STRPU_24069
TCONS_00024560.p1	STRPU_08364
TCONS_00024561.p1	STRPU_27311
TCONS_00024568.p1	STRPU_10296
TCONS_00024570.p1	STRPU_26979
TCONS_00024571.p1	STRPU_12729
TCONS_00024573.p1	STRPU_12732
TCONS_00024577.p1	STRPU_11266
TCONS_00024578.p1	STRPU_04075
TCONS_00024579.p1	STRPU_07556
TCONS_00024581.p1	STRPU_03725
TCONS_00024586.p1	STRPU_12324
TCONS_00024587.p1	STRPU_13784
TCONS_00024588.p1	STRPU_13784
TCONS_00024589.p1	STRPU_13784
TCONS_00024590.p1	STRPU_13737
TCONS_00024591.p1	STRPU_13737
TCONS_00024592.p1	STRPU_12819
TCONS_00024598.p1	STRPU_12821
TCONS_00024599.p1	STRPU_12193
TCONS_00024601.p1	STRPU_22006
TCONS_00024604.p1	STRPU_04075
TCONS_00024605.p1	STRPU_11228
TCONS_00024606.p1	STRPU_16229
TCONS_00024607.p1	STRPU_04075
TCONS_00024610.p1	STRPU_04075
TCONS_00024612.p1	STRPU_04075
TCONS_00024613.p1	STRPU_04075
TCONS_00024615.p1	STRPU_04075
TCONS_00024616.p1	STRPU_11824
TCONS_00024617.p1	STRPU_12563
TCONS_00024618.p1	STRPU_12247
TCONS_00024619.p1	STRPU_00635
TCONS_00024621.p1	STRPU_21498
TCONS_00024623.p1	STRPU_07184
TCONS_00024626.p1	STRPU_03048
TCONS_00024627.p1	STRPU_12654
TCONS_00024628.p1	STRPU_13784
TCONS_00024629.p1	STRPU_27280
TCONS_00024630.p1	STRPU_10249
TCONS_00024631.p1	STRPU_10245
TCONS_00024632.p1	STRPU_24069
TCONS_00024633.p1	STRPU_00109
TCONS_00024636.p1	STRPU_00620
TCONS_00024638.p1	STRPU_18203
TCONS_00024640.p1	STRPU_12597
TCONS_00024643.p1	STRPU_08332
TCONS_00024644.p1	STRPU_20563
TCONS_00024652.p1	STRPU_06515
TCONS_00024656.p1	STRPU_12862
TCONS_00024658.p1	STRPU_12637
TCONS_00024659.p1	STRPU_15746
TCONS_00024660.p1	STRPU_04588
TCONS_00024662.p1	STRPU_13117
TCONS_00024663.p1	STRPU_13117
TCONS_00024664.p1	STRPU_12478
TCONS_00024666.p1	STRPU_04285
TCONS_00024667.p1	STRPU_22006
TCONS_00024668.p1	STRPU_11266
TCONS_00024670.p1	STRPU_11266
TCONS_00024671.p1	STRPU_04075
TCONS_00024672.p1	STRPU_04075
TCONS_00024673.p1	STRPU_11266
TCONS_00024676.p1	STRPU_11228
TCONS_00024677.p1	STRPU_10727
TCONS_00024680.p1	STRPU_16177
TCONS_00024682.p1	STRPU_04075
TCONS_00024683.p1	STRPU_12875
TCONS_00024685.p1	STRPU_12247
TCONS_00024691.p1	STRPU_16221
TCONS_00024697.p1	STRPU_12933
TCONS_00024700.p1	STRPU_12934
TCONS_00024703.p1	STRPU_13115
TCONS_00024704.p1	STRPU_12783
TCONS_00024708.p1	STRPU_08328
TCONS_00024709.p1	STRPU_04884
TCONS_00024710.p1	STRPU_04884
TCONS_00024711.p1	STRPU_04884
TCONS_00024712.p1	STRPU_04661
TCONS_00024714.p1	STRPU_04661
TCONS_00024716.p1	STRPU_04387
TCONS_00024718.p1	STRPU_16529
TCONS_00024719.p1	STRPU_22411
TCONS_00024720.p1	STRPU_09200
TCONS_00024721.p1	STRPU_00780
TCONS_00024722.p1	STRPU_14061
TCONS_00024723.p1	STRPU_15870
TCONS_00024724.p1	STRPU_10068
TCONS_00024726.p1	STRPU_07665
TCONS_00024728.p1	STRPU_20698
TCONS_00024729.p1	STRPU_02577
TCONS_00024735.p1	STRPU_22510
TCONS_00024736.p1	STRPU_08332
TCONS_00024739.p1	STRPU_15787
TCONS_00024740.p1	STRPU_09416
TCONS_00024742.p1	STRPU_00752
TCONS_00024746.p1	STRPU_12862
TCONS_00024747.p1	STRPU_12637
TCONS_00024748.p1	STRPU_15746
TCONS_00024749.p1	STRPU_13117
TCONS_00024751.p1	STRPU_06134
TCONS_00024752.p1	STRPU_12478
TCONS_00024754.p1	STRPU_12586
TCONS_00024755.p1	STRPU_00634
TCONS_00024756.p1	STRPU_00634
TCONS_00024757.p1	STRPU_12314
TCONS_00024761.p1	STRPU_12928
TCONS_00024763.p1	STRPU_15513
TCONS_00024764.p1	STRPU_12940
TCONS_00024766.p1	STRPU_11990
TCONS_00024767.p1	STRPU_10596
TCONS_00024768.p1	STRPU_12877
TCONS_00024769.p1	STRPU_12877
TCONS_00024770.p1	STRPU_26126
TCONS_00024774.p1	STRPU_26723
TCONS_00024778.p1	STRPU_12624
TCONS_00024779.p1	STRPU_12624
TCONS_00024780.p1	STRPU_20398
TCONS_00024782.p1	STRPU_20398
TCONS_00024784.p1	STRPU_12316
TCONS_00024785.p1	STRPU_12316
TCONS_00024787.p1	STRPU_12316
TCONS_00024788.p1	STRPU_12316
TCONS_00024789.p1	STRPU_12316
TCONS_00024790.p1	STRPU_12316
TCONS_00024791.p1	STRPU_17436
TCONS_00024793.p1	STRPU_22038
TCONS_00024794.p1	STRPU_12586
TCONS_00024795.p1	STRPU_00634
TCONS_00024796.p1	STRPU_00461
TCONS_00024797.p1	STRPU_12314
TCONS_00024798.p1	STRPU_12928
TCONS_00024801.p1	STRPU_15522
TCONS_00024802.p1	STRPU_15522
TCONS_00024803.p1	STRPU_12956
TCONS_00024806.p1	STRPU_10596
TCONS_00024808.p1	STRPU_08365
TCONS_00024809.p1	STRPU_10596
TCONS_00024810.p1	STRPU_12833
TCONS_00024811.p1	STRPU_12877
TCONS_00024813.p1	STRPU_26723
TCONS_00024814.p1	STRPU_12624
TCONS_00024815.p1	STRPU_20398
TCONS_00024817.p1	STRPU_12316
TCONS_00024818.p1	STRPU_12316
TCONS_00024819.p1	STRPU_12316
TCONS_00024820.p1	STRPU_10311
TCONS_00024821.p1	STRPU_12316
TCONS_00024823.p1	STRPU_12316
TCONS_00024824.p1	STRPU_12316
TCONS_00024828.p1	STRPU_27427
TCONS_00024829.p1	STRPU_12835
TCONS_00024830.p1	STRPU_24834
TCONS_00024831.p1	STRPU_04968
TCONS_00024832.p1	STRPU_05088
TCONS_00024834.p1	STRPU_24834
TCONS_00024836.p1	STRPU_05166
TCONS_00024837.p1	STRPU_13334
TCONS_00024838.p1	STRPU_12571
TCONS_00024839.p1	STRPU_16419
TCONS_00024842.p1	STRPU_15440
TCONS_00024843.p1	STRPU_15440
TCONS_00024844.p1	STRPU_00631
TCONS_00024846.p1	STRPU_21586
TCONS_00024847.p1	STRPU_12725
TCONS_00024848.p1	STRPU_01892
TCONS_00024849.p1	STRPU_25209
TCONS_00024850.p1	STRPU_17535
TCONS_00024851.p1	STRPU_12806
TCONS_00024852.p1	STRPU_12808
TCONS_00024856.p1	STRPU_12340
TCONS_00024857.p1	STRPU_12911
TCONS_00024858.p1	STRPU_12652
TCONS_00024861.p1	STRPU_15437
TCONS_00024862.p1	STRPU_00631
TCONS_00024863.p1	STRPU_21331
TCONS_00024867.p1	STRPU_01238
TCONS_00024868.p1	STRPU_12725
TCONS_00024869.p1	STRPU_12725
TCONS_00024870.p1	STRPU_25209
TCONS_00024872.p1	STRPU_25209
TCONS_00024873.p1	STRPU_01892
TCONS_00024874.p1	STRPU_12806
TCONS_00024875.p1	STRPU_12806
TCONS_00024876.p1	STRPU_12808
TCONS_00024881.p1	STRPU_23015
TCONS_00024889.p1	STRPU_12340
TCONS_00024890.p1	STRPU_12911
TCONS_00024891.p1	STRPU_12652
TCONS_00024899.p1	STRPU_13106
TCONS_00024900.p1	STRPU_21860
TCONS_00024907.p1	STRPU_13106
TCONS_00024908.p1	STRPU_11373
TCONS_00024909.p1	STRPU_09589
TCONS_00024910.p1	STRPU_11373
TCONS_00024912.p1	STRPU_13111
TCONS_00024913.p1	STRPU_12339
TCONS_00024915.p1	STRPU_17621
TCONS_00024916.p1	STRPU_23486
TCONS_00024918.p1	STRPU_16691
TCONS_00024919.p1	STRPU_23932
TCONS_00024923.p1	STRPU_17232
TCONS_00024924.p2	STRPU_17454
TCONS_00024926.p1	STRPU_23932
TCONS_00024927.p1	STRPU_21331
TCONS_00024929.p1	STRPU_16890
TCONS_00024930.p1	STRPU_07192
TCONS_00024933.p1	STRPU_07192
TCONS_00024935.p1	STRPU_17864
TCONS_00024936.p1	STRPU_07192
TCONS_00024937.p1	STRPU_01969
TCONS_00024938.p1	STRPU_07192
TCONS_00024939.p1	STRPU_23932
TCONS_00024942.p1	STRPU_07192
TCONS_00024943.p1	STRPU_07682
TCONS_00024944.p1	STRPU_12458
TCONS_00024945.p1	STRPU_08253
TCONS_00024947.p1	STRPU_18286
TCONS_00024948.p1	STRPU_26838
TCONS_00024952.p1	STRPU_15366
TCONS_00024954.p1	STRPU_08155
TCONS_00024956.p1	STRPU_27261
TCONS_00024958.p1	STRPU_14584
TCONS_00024959.p1	STRPU_06040
TCONS_00024960.p1	STRPU_08158
TCONS_00024961.p1	STRPU_08155
TCONS_00024962.p1	STRPU_03211
TCONS_00024966.p1	STRPU_08158
TCONS_00024967.p1	STRPU_04563
TCONS_00024968.p1	STRPU_03177
TCONS_00024971.p1	STRPU_23486
TCONS_00024974.p1	STRPU_21344
TCONS_00024976.p1	STRPU_21333
TCONS_00024978.p1	STRPU_12339
TCONS_00024983.p1	STRPU_02298
TCONS_00024984.p1	STRPU_16691
TCONS_00024986.p1	STRPU_17174
TCONS_00024987.p1	STRPU_23932
TCONS_00024990.p1	STRPU_23932
TCONS_00024991.p1	STRPU_23932
TCONS_00024992.p1	STRPU_17232
TCONS_00024994.p1	STRPU_16890
TCONS_00024996.p1	STRPU_16890
TCONS_00024999.p1	STRPU_16890
TCONS_00025000.p1	STRPU_16890
TCONS_00025001.p1	STRPU_07682
TCONS_00025005.p1	STRPU_07192
TCONS_00025006.p1	STRPU_08253
TCONS_00025014.p1	STRPU_07192
TCONS_00025015.p1	STRPU_23932
TCONS_00025018.p1	STRPU_20563
TCONS_00025019.p1	STRPU_07682
TCONS_00025020.p1	STRPU_07192
TCONS_00025021.p1	STRPU_07192
TCONS_00025022.p1	STRPU_24340
TCONS_00025023.p1	STRPU_12999
TCONS_00025025.p1	STRPU_12999
TCONS_00025026.p1	STRPU_08703
TCONS_00025027.p1	STRPU_25088
TCONS_00025030.p1	STRPU_12837
TCONS_00025033.p1	STRPU_12707
TCONS_00025037.p1	STRPU_16177
TCONS_00025039.p1	STRPU_03868
TCONS_00025042.p1	STRPU_00637
TCONS_00025044.p1	STRPU_06666
TCONS_00025045.p1	STRPU_27164
TCONS_00025046.p1	STRPU_27164
TCONS_00025047.p1	STRPU_27164
TCONS_00025048.p1	STRPU_21052
TCONS_00025049.p1	STRPU_18126
TCONS_00025050.p1	STRPU_21052
TCONS_00025051.p1	STRPU_18126
TCONS_00025052.p1	STRPU_18126
TCONS_00025053.p1	STRPU_21052
TCONS_00025054.p1	STRPU_21052
TCONS_00025055.p1	STRPU_18126
TCONS_00025056.p1	STRPU_21052
TCONS_00025057.p1	STRPU_12566
TCONS_00025060.p1	STRPU_11372
TCONS_00025062.p1	STRPU_12562
TCONS_00025065.p1	STRPU_22950
TCONS_00025066.p1	STRPU_12633
TCONS_00025067.p1	STRPU_10847
TCONS_00025069.p1	STRPU_12555
TCONS_00025071.p1	STRPU_12566
TCONS_00025073.p1	STRPU_12715
TCONS_00025074.p1	STRPU_26451
TCONS_00025075.p1	STRPU_26451
TCONS_00025076.p1	STRPU_26450
TCONS_00025077.p1	STRPU_26450
TCONS_00025078.p1	STRPU_06432
TCONS_00025080.p1	STRPU_12426
TCONS_00025089.p1	STRPU_15822
TCONS_00025091.p1	STRPU_09819
TCONS_00025092.p1	STRPU_09819
TCONS_00025094.p1	STRPU_09820
TCONS_00025096.p1	STRPU_07576
TCONS_00025097.p1	STRPU_07192
TCONS_00025098.p1	STRPU_07682
TCONS_00025099.p1	STRPU_07192
TCONS_00025100.p1	STRPU_18219
TCONS_00025101.p1	STRPU_07219
TCONS_00025102.p1	STRPU_07125
TCONS_00025103.p1	STRPU_15764
TCONS_00025105.p1	STRPU_15764
TCONS_00025106.p1	STRPU_11715
TCONS_00025111.p1	STRPU_24282
TCONS_00025120.p1	STRPU_24080
TCONS_00025122.p1	STRPU_16971
TCONS_00025123.p1	STRPU_22411
TCONS_00025127.p1	STRPU_12820
TCONS_00025128.p1	STRPU_12818
TCONS_00025129.p1	STRPU_06432
TCONS_00025130.p1	STRPU_07225
TCONS_00025131.p1	STRPU_05906
TCONS_00025133.p1	STRPU_01509
TCONS_00025135.p1	STRPU_17787
TCONS_00025136.p1	STRPU_27288
TCONS_00025138.p1	STRPU_03673
TCONS_00025139.p1	STRPU_03673
TCONS_00025145.p1	STRPU_14009
TCONS_00025146.p1	STRPU_14009
TCONS_00025155.p1	STRPU_06879
TCONS_00025158.p1	STRPU_22874
TCONS_00025159.p1	STRPU_18575
TCONS_00025160.p1	STRPU_17275
TCONS_00025167.p1	STRPU_00460
TCONS_00025172.p1	STRPU_00426
TCONS_00025175.p1	STRPU_21949
TCONS_00025176.p1	STRPU_19345
TCONS_00025177.p1	STRPU_21949
TCONS_00025179.p1	STRPU_21949
TCONS_00025180.p1	STRPU_09167
TCONS_00025181.p1	STRPU_02151
TCONS_00025182.p1	STRPU_08355
TCONS_00025184.p1	STRPU_21949
TCONS_00025188.p1	STRPU_08364
TCONS_00025189.p1	STRPU_08364
TCONS_00025190.p1	STRPU_06432
TCONS_00025191.p1	STRPU_20523
TCONS_00025192.p1	STRPU_27319
TCONS_00025193.p1	STRPU_24279
TCONS_00025195.p1	STRPU_12367
TCONS_00025198.p1	STRPU_12771
TCONS_00025199.p1	STRPU_12836
TCONS_00025200.p1	STRPU_13258
TCONS_00025201.p1	STRPU_22684
TCONS_00025203.p1	STRPU_22786
TCONS_00025205.p1	STRPU_14009
TCONS_00025206.p1	STRPU_26838
TCONS_00025208.p1	STRPU_14009
TCONS_00025209.p1	STRPU_14009
TCONS_00025211.p1	STRPU_14009
TCONS_00025212.p1	STRPU_14009
TCONS_00025213.p1	STRPU_14009
TCONS_00025214.p1	STRPU_14009
TCONS_00025215.p1	STRPU_14009
TCONS_00025216.p1	STRPU_04743
TCONS_00025221.p1	STRPU_07500
TCONS_00025222.p1	STRPU_08364
TCONS_00025224.p1	STRPU_07747
TCONS_00025225.p1	STRPU_10333
TCONS_00025226.p1	STRPU_16608
TCONS_00025230.p1	STRPU_01689
TCONS_00025232.p1	STRPU_12615
TCONS_00025233.p1	STRPU_12452
TCONS_00025234.p1	STRPU_10195
TCONS_00025237.p1	STRPU_24079
TCONS_00025238.p1	STRPU_24079
TCONS_00025240.p1	STRPU_24226
TCONS_00025241.p1	STRPU_04884
TCONS_00025243.p1	STRPU_20851
TCONS_00025246.p1	STRPU_20888
TCONS_00025247.p1	STRPU_04653
TCONS_00025249.p1	STRPU_04884
TCONS_00025250.p1	STRPU_21552
TCONS_00025251.p1	STRPU_22185
TCONS_00025253.p1	STRPU_22185
TCONS_00025254.p1	STRPU_22185
TCONS_00025255.p1	STRPU_05122
TCONS_00025257.p1	STRPU_05122
TCONS_00025259.p1	STRPU_05122
TCONS_00025261.p1	STRPU_12679
TCONS_00025262.p1	STRPU_18396
TCONS_00025263.p1	STRPU_10408
TCONS_00025265.p1	STRPU_12601
TCONS_00025266.p1	STRPU_12708
TCONS_00025267.p1	STRPU_12708
TCONS_00025269.p1	STRPU_17818
TCONS_00025271.p1	STRPU_17818
TCONS_00025272.p1	STRPU_17694
TCONS_00025273.p1	STRPU_17826
TCONS_00025276.p1	STRPU_01650
TCONS_00025279.p1	STRPU_01666
TCONS_00025280.p1	STRPU_21331
TCONS_00025281.p1	STRPU_07294
TCONS_00025282.p1	STRPU_07294
TCONS_00025283.p1	STRPU_07750
TCONS_00025285.p1	STRPU_07294
TCONS_00025286.p1	STRPU_07750
TCONS_00025288.p1	STRPU_08617
TCONS_00025289.p1	STRPU_20312
TCONS_00025296.p1	STRPU_12749
TCONS_00025298.p1	STRPU_23529
TCONS_00025299.p1	STRPU_07294
TCONS_00025300.p1	STRPU_19029
TCONS_00025301.p1	STRPU_07294
TCONS_00025302.p1	STRPU_08617
TCONS_00025303.p1	STRPU_08617
TCONS_00025312.p1	STRPU_11405
TCONS_00025314.p1	STRPU_23529
TCONS_00025315.p1	STRPU_06432
TCONS_00025320.p1	STRPU_12469
TCONS_00025322.p1	STRPU_00460
TCONS_00025325.p1	STRPU_16095
TCONS_00025326.p1	STRPU_25226
TCONS_00025327.p1	STRPU_12858
TCONS_00025333.p1	STRPU_12846
TCONS_00025341.p1	STRPU_02821
TCONS_00025346.p1	STRPU_12621
TCONS_00025348.p1	STRPU_06432
TCONS_00025349.p1	STRPU_01993
TCONS_00025352.p1	STRPU_12621
TCONS_00025353.p1	STRPU_12621
TCONS_00025354.p1	STRPU_06432
TCONS_00025359.p1	STRPU_12472
TCONS_00025360.p1	STRPU_03725
TCONS_00025364.p1	STRPU_04874
TCONS_00025365.p1	STRPU_18137
TCONS_00025369.p2	STRPU_08863
TCONS_00025370.p1	STRPU_14540
TCONS_00025372.p1	STRPU_12764
TCONS_00025374.p1	STRPU_12870
TCONS_00025375.p1	STRPU_12872
TCONS_00025377.p1	STRPU_12875
TCONS_00025378.p1	STRPU_13530
TCONS_00025381.p1	STRPU_13530
TCONS_00025382.p1	STRPU_17818
TCONS_00025383.p1	STRPU_17818
TCONS_00025384.p1	STRPU_17826
TCONS_00025387.p1	STRPU_12504
TCONS_00025390.p1	STRPU_12906
TCONS_00025391.p1	STRPU_21877
TCONS_00025392.p1	STRPU_25299
TCONS_00025396.p1	STRPU_12451
TCONS_00025399.p1	STRPU_12917
TCONS_00025408.p1	STRPU_04373
TCONS_00025411.p1	STRPU_18120
TCONS_00025412.p1	STRPU_04373
TCONS_00025413.p1	STRPU_04373
TCONS_00025414.p1	STRPU_04373
TCONS_00025416.p1	STRPU_04373
TCONS_00025418.p1	STRPU_06666
TCONS_00025419.p1	STRPU_17684
TCONS_00025424.p1	STRPU_04112
TCONS_00025434.p1	STRPU_12346
TCONS_00025437.p1	STRPU_12927
TCONS_00025438.p1	STRPU_12466
TCONS_00025439.p1	STRPU_09185
TCONS_00025442.p1	STRPU_20150
TCONS_00025443.p1	STRPU_27217
TCONS_00025445.p1	STRPU_17421
TCONS_00025446.p1	STRPU_17421
TCONS_00025448.p1	STRPU_19420
TCONS_00025449.p1	STRPU_11005
TCONS_00025453.p1	STRPU_00766
TCONS_00025454.p1	STRPU_04873
TCONS_00025456.p1	STRPU_26838
TCONS_00025457.p1	STRPU_16793
TCONS_00025460.p1	STRPU_12352
TCONS_00025463.p1	STRPU_12632
TCONS_00025465.p1	STRPU_12553
TCONS_00025466.p1	STRPU_11510
TCONS_00025467.p1	STRPU_18200
TCONS_00025470.p1	STRPU_15048
TCONS_00025471.p1	STRPU_24571
TCONS_00025473.p1	STRPU_26114
TCONS_00025474.p1	STRPU_24441
TCONS_00025475.p1	STRPU_25849
TCONS_00025476.p1	STRPU_14532
TCONS_00025478.p1	STRPU_25849
TCONS_00025479.p1	STRPU_25849
TCONS_00025480.p1	STRPU_14532
TCONS_00025481.p1	STRPU_25854
TCONS_00025483.p1	STRPU_25854
TCONS_00025484.p1	STRPU_25854
TCONS_00025485.p1	STRPU_25854
TCONS_00025489.p1	STRPU_25679
TCONS_00025490.p1	STRPU_25854
TCONS_00025491.p1	STRPU_12901
TCONS_00025492.p1	STRPU_22141
TCONS_00025493.p1	STRPU_21162
TCONS_00025494.p1	STRPU_19618
TCONS_00025495.p1	STRPU_19618
TCONS_00025503.p1	STRPU_24442
TCONS_00025504.p1	STRPU_19618
TCONS_00025505.p1	STRPU_19618
TCONS_00025506.p1	STRPU_19618
TCONS_00025508.p1	STRPU_12444
TCONS_00025510.p1	STRPU_07977
TCONS_00025511.p1	STRPU_12802
TCONS_00025512.p1	STRPU_17065
TCONS_00025513.p1	STRPU_24443
TCONS_00025514.p1	STRPU_12700
TCONS_00025515.p1	STRPU_12512
TCONS_00025516.p1	STRPU_05955
TCONS_00025518.p1	STRPU_06432
TCONS_00025522.p1	STRPU_14364
TCONS_00025523.p1	STRPU_22837
TCONS_00025524.p1	STRPU_12749
TCONS_00025525.p1	STRPU_13371
TCONS_00025526.p1	STRPU_12566
TCONS_00025527.p1	STRPU_13393
TCONS_00025528.p1	STRPU_12566
TCONS_00025530.p1	STRPU_12247
TCONS_00025532.p1	STRPU_14364
TCONS_00025536.p1	STRPU_14364
TCONS_00025537.p1	STRPU_14364
TCONS_00025538.p1	STRPU_25216
TCONS_00025548.p1	STRPU_12800
TCONS_00025552.p1	STRPU_12800
TCONS_00025553.p1	STRPU_16455
TCONS_00025554.p1	STRPU_25681
TCONS_00025556.p1	STRPU_10382
TCONS_00025557.p1	STRPU_25524
TCONS_00025558.p1	STRPU_17519
TCONS_00025559.p1	STRPU_01635
TCONS_00025560.p1	STRPU_18188
TCONS_00025564.p1	STRPU_12465
TCONS_00025567.p1	STRPU_12245
TCONS_00025570.p1	STRPU_12944
TCONS_00025571.p1	STRPU_26723
TCONS_00025572.p1	STRPU_21277
TCONS_00025573.p1	STRPU_21277
