TCONS_00000001.p1	bflo_20824
TCONS_00027621.p1	bflo_03139
TCONS_00027622.p1	bflo_24397
TCONS_00027623.p1	bflo_10159
TCONS_00027625.p1	bflo_10073
TCONS_00027626.p1	bflo_09677
TCONS_00027627.p1	bflo_10123
TCONS_00027628.p1	bflo_08816
TCONS_00027630.p1	bflo_25943
TCONS_00027631.p1	bflo_25943
TCONS_00027632.p1	bflo_25943
TCONS_00027633.p1	bflo_07341
TCONS_00027634.p1	bflo_05759
TCONS_00027636.p1	bflo_10370
TCONS_00027637.p1	bflo_10031
TCONS_00027638.p1	bflo_11116
TCONS_00027639.p1	bflo_10042
TCONS_00027640.p1	bflo_10369
TCONS_00027650.p1	bflo_05872
TCONS_00027657.p1	bflo_10884
TCONS_00027658.p1	bflo_10199
TCONS_00027659.p1	bflo_08771
TCONS_00027661.p1	bflo_10632
TCONS_00027662.p1	bflo_01655
TCONS_00027665.p1	bflo_04807
TCONS_00027666.p1	bflo_04807
TCONS_00027667.p1	bflo_07503
TCONS_00027669.p1	bflo_21984
TCONS_00027670.p1	bflo_15946
TCONS_00027673.p1	bflo_10555
TCONS_00027675.p1	bflo_09766
TCONS_00027676.p1	bflo_10594
TCONS_00027677.p1	bflo_10550
TCONS_00027679.p1	bflo_10650
TCONS_00027680.p1	bflo_10621
TCONS_00027682.p1	bflo_09554
TCONS_00027683.p1	bflo_05321
TCONS_00027684.p1	bflo_09726
TCONS_00027685.p1	bflo_09726
TCONS_00027687.p1	bflo_07436
TCONS_00027688.p1	bflo_09319
TCONS_00027689.p1	bflo_09319
TCONS_00027690.p1	bflo_09318
TCONS_00027691.p1	bflo_06191
TCONS_00027692.p1	bflo_06191
TCONS_00027693.p1	bflo_09610
TCONS_00027694.p1	bflo_09303
TCONS_00027695.p1	bflo_10003
TCONS_00027696.p1	bflo_10210
TCONS_00027698.p1	bflo_08835
TCONS_00027699.p1	bflo_25803
TCONS_00027701.p1	bflo_25803
TCONS_00027704.p1	bflo_15358
TCONS_00027705.p1	bflo_09898
TCONS_00027706.p1	bflo_09898
TCONS_00027708.p1	bflo_20281
TCONS_00027709.p1	bflo_16046
TCONS_00027710.p1	bflo_07758
TCONS_00027713.p1	bflo_10601
TCONS_00027714.p1	bflo_22420
TCONS_00027715.p1	bflo_05045
TCONS_00027716.p1	bflo_22420
TCONS_00027717.p1	bflo_25982
TCONS_00027719.p1	bflo_22420
TCONS_00027720.p1	bflo_22420
TCONS_00027723.p1	bflo_22420
TCONS_00027724.p1	bflo_09687
TCONS_00027725.p1	bflo_22924
TCONS_00027726.p1	bflo_23616
TCONS_00027729.p1	bflo_09220
TCONS_00027730.p1	bflo_24058
TCONS_00027737.p1	bflo_10562
TCONS_00027738.p1	bflo_10035
TCONS_00027739.p1	bflo_10056
TCONS_00027740.p1	bflo_09437
TCONS_00027741.p1	bflo_09793
TCONS_00027742.p1	bflo_09530
TCONS_00027743.p1	bflo_09530
TCONS_00027744.p1	bflo_24144
TCONS_00027745.p1	bflo_10682
TCONS_00027746.p1	bflo_21106
TCONS_00027751.p1	bflo_09163
TCONS_00027752.p1	bflo_03586
TCONS_00027753.p1	bflo_06495
TCONS_00027755.p1	bflo_20470
TCONS_00027756.p1	bflo_07444
TCONS_00027757.p1	bflo_07605
TCONS_00027758.p1	bflo_03586
TCONS_00027759.p1	bflo_23854
TCONS_00027760.p1	bflo_16046
TCONS_00027761.p1	bflo_16046
TCONS_00027763.p1	bflo_20218
TCONS_00027764.p1	bflo_20281
TCONS_00027765.p1	bflo_15647
TCONS_00027766.p1	bflo_13686
TCONS_00027771.p1	bflo_09908
TCONS_00027772.p1	bflo_26937
TCONS_00027776.p1	bflo_09036
TCONS_00027777.p1	bflo_03628
TCONS_00027780.p1	bflo_10164
TCONS_00027781.p1	bflo_10223
TCONS_00027782.p1	bflo_10613
TCONS_00027783.p1	bflo_18961
TCONS_00027784.p1	bflo_18961
TCONS_00027785.p1	bflo_09670
TCONS_00027786.p1	bflo_07907
TCONS_00027788.p1	bflo_09911
TCONS_00027793.p1	bflo_12290
TCONS_00027795.p1	bflo_12290
TCONS_00027796.p1	bflo_06985
TCONS_00027802.p1	bflo_10622
TCONS_00027805.p1	bflo_10293
TCONS_00027807.p1	bflo_06246
TCONS_00027809.p1	bflo_02490
TCONS_00027811.p1	bflo_22695
TCONS_00027812.p1	bflo_00221
TCONS_00027813.p1	bflo_00567
TCONS_00027814.p1	bflo_09791
TCONS_00027821.p1	bflo_10110
TCONS_00027823.p1	bflo_09112
TCONS_00027824.p1	bflo_08819
TCONS_00027825.p1	bflo_08820
TCONS_00027826.p1	bflo_24421
TCONS_00027828.p1	bflo_10128
TCONS_00027829.p1	bflo_10128
TCONS_00027830.p1	bflo_08767
TCONS_00027831.p1	bflo_09163
TCONS_00027833.p1	bflo_08891
TCONS_00027841.p1	bflo_14388
TCONS_00027844.p1	bflo_24657
TCONS_00027847.p1	bflo_00308
TCONS_00027849.p1	bflo_09300
TCONS_00027850.p1	bflo_23081
TCONS_00027851.p1	bflo_24910
TCONS_00027852.p1	bflo_06066
TCONS_00027853.p1	bflo_06537
TCONS_00027854.p1	bflo_06536
TCONS_00027856.p1	bflo_21052
TCONS_00027858.p1	bflo_05982
TCONS_00027859.p1	bflo_22767
TCONS_00027860.p1	bflo_05679
TCONS_00027861.p1	bflo_03401
TCONS_00027867.p1	bflo_05680
TCONS_00027869.p1	bflo_26459
TCONS_00027871.p1	bflo_07472
TCONS_00027872.p1	bflo_21765
TCONS_00027879.p1	bflo_25937
TCONS_00027881.p1	bflo_05935
TCONS_00027890.p1	bflo_12872
TCONS_00027894.p1	bflo_00643
TCONS_00027895.p1	bflo_25940
TCONS_00027896.p1	bflo_25861
TCONS_00027901.p1	bflo_08664
TCONS_00027902.p1	bflo_21405
TCONS_00027903.p1	bflo_08664
TCONS_00027904.p1	bflo_24309
TCONS_00027906.p1	bflo_04566
TCONS_00027908.p1	bflo_26084
TCONS_00027909.p1	bflo_25945
TCONS_00027910.p1	bflo_05031
TCONS_00027911.p1	bflo_04739
TCONS_00027912.p1	bflo_00104
TCONS_00027913.p1	bflo_06843
TCONS_00027914.p1	bflo_26784
TCONS_00027915.p1	bflo_06468
TCONS_00027918.p1	bflo_17077
TCONS_00027920.p1	bflo_05523
TCONS_00027921.p1	bflo_05064
TCONS_00027922.p1	bflo_14877
TCONS_00027923.p1	bflo_14877
TCONS_00027925.p1	bflo_14891
TCONS_00027927.p1	bflo_06291
TCONS_00027928.p1	bflo_06463
TCONS_00027929.p1	bflo_06609
TCONS_00027931.p1	bflo_22526
TCONS_00027932.p1	bflo_06220
TCONS_00027935.p1	bflo_06209
TCONS_00027936.p1	bflo_06217
TCONS_00027937.p1	bflo_20276
TCONS_00027939.p1	bflo_05779
TCONS_00027944.p1	bflo_05998
TCONS_00027945.p1	bflo_06204
TCONS_00027947.p1	bflo_06312
TCONS_00027948.p1	bflo_06166
TCONS_00027949.p1	bflo_04725
TCONS_00027950.p1	bflo_06311
TCONS_00027954.p1	bflo_06225
TCONS_00027956.p1	bflo_06310
TCONS_00027958.p1	bflo_04022
TCONS_00027959.p1	bflo_04022
TCONS_00027960.p1	bflo_03936
TCONS_00027961.p1	bflo_04022
TCONS_00027962.p1	bflo_04022
TCONS_00027964.p1	bflo_13798
TCONS_00027966.p1	bflo_10032
TCONS_00027967.p1	bflo_10032
TCONS_00027968.p1	bflo_03191
TCONS_00027971.p1	bflo_03211
TCONS_00027977.p1	bflo_06399
TCONS_00027979.p1	bflo_23263
TCONS_00027980.p1	bflo_06061
TCONS_00027983.p1	bflo_04718
TCONS_00027985.p1	bflo_26814
TCONS_00027986.p1	bflo_06137
TCONS_00027987.p1	bflo_03804
TCONS_00027989.p1	bflo_21756
TCONS_00027990.p1	bflo_03804
TCONS_00027991.p1	bflo_25085
TCONS_00027992.p1	bflo_21756
TCONS_00027993.p1	bflo_11040
TCONS_00027994.p1	bflo_25385
TCONS_00027996.p1	bflo_15862
TCONS_00028000.p1	bflo_23319
TCONS_00028001.p1	bflo_14140
TCONS_00028003.p1	bflo_00483
TCONS_00028004.p1	bflo_19055
TCONS_00028005.p1	bflo_00483
TCONS_00028006.p1	bflo_02432
TCONS_00028007.p1	bflo_08558
TCONS_00028009.p1	bflo_22775
TCONS_00028010.p1	bflo_22775
TCONS_00028013.p1	bflo_05743
TCONS_00028015.p1	bflo_05743
TCONS_00028016.p1	bflo_05743
TCONS_00028023.p1	bflo_05698
TCONS_00028024.p1	bflo_05698
TCONS_00028025.p1	bflo_23741
TCONS_00028026.p1	bflo_05698
TCONS_00028027.p1	bflo_12747
TCONS_00028028.p1	bflo_00179
TCONS_00028029.p1	bflo_02293
TCONS_00028031.p1	bflo_02293
TCONS_00028032.p1	bflo_02201
TCONS_00028033.p1	bflo_10917
TCONS_00028034.p1	bflo_11633
TCONS_00028035.p1	bflo_05746
TCONS_00028037.p1	bflo_05746
TCONS_00028039.p1	bflo_05746
TCONS_00028040.p1	bflo_05746
TCONS_00028042.p1	bflo_05746
TCONS_00028047.p1	bflo_05643
TCONS_00028048.p1	bflo_18775
TCONS_00028049.p1	bflo_18775
TCONS_00028050.p1	bflo_01936
TCONS_00028051.p1	bflo_06289
TCONS_00028054.p1	bflo_06124
TCONS_00028055.p1	bflo_06819
TCONS_00028058.p1	bflo_06517
TCONS_00028060.p1	bflo_04530
TCONS_00028061.p1	bflo_06182
TCONS_00028062.p1	bflo_05785
TCONS_00028063.p1	bflo_21186
TCONS_00028064.p1	bflo_26056
TCONS_00028065.p1	bflo_26056
TCONS_00028069.p1	bflo_00529
TCONS_00028081.p1	bflo_02263
TCONS_00028082.p1	bflo_08635
TCONS_00028084.p1	bflo_14097
TCONS_00028086.p1	bflo_14984
TCONS_00028088.p1	bflo_05746
TCONS_00028090.p1	bflo_06276
TCONS_00028091.p1	bflo_20026
TCONS_00028092.p1	bflo_05773
TCONS_00028098.p1	bflo_04854
TCONS_00028099.p1	bflo_23147
TCONS_00028100.p1	bflo_24023
TCONS_00028101.p1	bflo_24992
TCONS_00028103.p1	bflo_03563
TCONS_00028104.p1	bflo_03563
TCONS_00028105.p1	bflo_06192
TCONS_00028106.p1	bflo_05633
TCONS_00028107.p1	bflo_05633
TCONS_00028111.p1	bflo_05880
TCONS_00028112.p1	bflo_23147
TCONS_00028113.p1	bflo_24023
TCONS_00028116.p1	bflo_03563
TCONS_00028117.p1	bflo_06192
TCONS_00028119.p1	bflo_05633
TCONS_00028123.p1	bflo_05880
TCONS_00028127.p1	bflo_17701
TCONS_00028129.p1	bflo_06594
TCONS_00028131.p1	bflo_22238
TCONS_00028133.p1	bflo_01547
TCONS_00028134.p1	bflo_05983
TCONS_00028135.p1	bflo_10218
TCONS_00028137.p1	bflo_23146
TCONS_00028141.p1	bflo_06069
TCONS_00028142.p1	bflo_06068
TCONS_00028144.p1	bflo_05965
TCONS_00028151.p1	bflo_05573
TCONS_00028152.p1	bflo_05684
TCONS_00028155.p1	bflo_00401
TCONS_00028156.p1	bflo_05828
TCONS_00028157.p1	bflo_03608
TCONS_00028158.p1	bflo_06444
TCONS_00028161.p1	bflo_25879
TCONS_00028162.p1	bflo_06021
TCONS_00028163.p1	bflo_02988
TCONS_00028168.p1	bflo_06216
TCONS_00028170.p1	bflo_04273
TCONS_00028178.p1	bflo_04278
TCONS_00028179.p1	bflo_04295
TCONS_00028180.p1	bflo_26415
TCONS_00028181.p1	bflo_26415
TCONS_00028182.p1	bflo_26415
TCONS_00028189.p1	bflo_05574
TCONS_00028192.p1	bflo_06051
TCONS_00028196.p1	bflo_05698
TCONS_00028201.p1	bflo_05990
TCONS_00028202.p1	bflo_00568
TCONS_00028204.p1	bflo_05847
TCONS_00028205.p1	bflo_14097
TCONS_00028206.p1	bflo_14097
TCONS_00028208.p1	bflo_01920
TCONS_00028210.p1	bflo_18778
TCONS_00028211.p1	bflo_01976
TCONS_00028212.p1	bflo_06704
TCONS_00028213.p1	bflo_20393
TCONS_00028215.p1	bflo_14970
TCONS_00028216.p1	bflo_22846
TCONS_00028218.p1	bflo_25426
TCONS_00028219.p1	bflo_25426
TCONS_00028222.p1	bflo_05673
TCONS_00028223.p1	bflo_05985
TCONS_00028224.p1	bflo_05985
TCONS_00028230.p1	bflo_25426
TCONS_00028232.p1	bflo_21763
TCONS_00028235.p1	bflo_18961
TCONS_00028236.p1	bflo_18961
TCONS_00028238.p1	bflo_00204
TCONS_00028239.p1	bflo_02436
TCONS_00028241.p1	bflo_02201
TCONS_00028243.p1	bflo_07002
TCONS_00028245.p1	bflo_05874
TCONS_00028247.p1	bflo_25859
TCONS_00028254.p1	bflo_24229
TCONS_00028257.p1	bflo_04239
TCONS_00028259.p1	bflo_04267
TCONS_00028260.p1	bflo_06230
TCONS_00028261.p1	bflo_06026
TCONS_00028262.p1	bflo_14195
TCONS_00028263.p2	bflo_15358
TCONS_00028264.p1	bflo_18874
TCONS_00028265.p1	bflo_10192
TCONS_00028267.p1	bflo_26188
TCONS_00028268.p1	bflo_01741
TCONS_00028269.p1	bflo_01741
TCONS_00028270.p2	bflo_01741
TCONS_00028271.p1	bflo_01741
TCONS_00028272.p1	bflo_01476
TCONS_00028274.p1	bflo_07752
TCONS_00028276.p1	bflo_01049
TCONS_00028277.p1	bflo_01049
TCONS_00028279.p1	bflo_05258
TCONS_00028280.p1	bflo_13929
TCONS_00028282.p1	bflo_13929
TCONS_00028283.p1	bflo_06086
TCONS_00028284.p1	bflo_23071
TCONS_00028285.p1	bflo_05384
TCONS_00028290.p1	bflo_02956
TCONS_00028292.p1	bflo_03022
TCONS_00028293.p1	bflo_05394
TCONS_00028296.p1	bflo_05893
TCONS_00028297.p1	bflo_05893
TCONS_00028299.p1	bflo_04022
TCONS_00028300.p1	bflo_01235
TCONS_00028301.p1	bflo_06341
TCONS_00028304.p1	bflo_19034
TCONS_00028305.p1	bflo_18276
TCONS_00028308.p1	bflo_17358
TCONS_00028310.p1	bflo_05625
TCONS_00028312.p1	bflo_05584
TCONS_00028315.p1	bflo_03164
TCONS_00028318.p1	bflo_05881
TCONS_00028321.p1	bflo_02173
TCONS_00028322.p1	bflo_05868
TCONS_00028323.p1	bflo_06194
TCONS_00028324.p1	bflo_06445
TCONS_00028328.p1	bflo_25806
TCONS_00028333.p1	bflo_06460
TCONS_00028334.p1	bflo_05674
TCONS_00028336.p1	bflo_06213
TCONS_00028337.p1	bflo_04508
TCONS_00028338.p1	bflo_03540
TCONS_00028340.p1	bflo_11148
TCONS_00028341.p1	bflo_18879
TCONS_00028344.p1	bflo_05489
TCONS_00028345.p1	bflo_06038
TCONS_00028346.p1	bflo_06280
TCONS_00028347.p1	bflo_06038
TCONS_00028348.p1	bflo_25625
TCONS_00028350.p1	bflo_02086
TCONS_00028351.p1	bflo_01267
TCONS_00028354.p1	bflo_05580
TCONS_00028355.p1	bflo_06774
TCONS_00028357.p1	bflo_06774
TCONS_00028359.p1	bflo_02075
TCONS_00028360.p1	bflo_26634
TCONS_00028361.p1	bflo_14069
TCONS_00028365.p1	bflo_04530
TCONS_00028366.p1	bflo_10251
TCONS_00028367.p1	bflo_09826
TCONS_00028368.p1	bflo_26084
TCONS_00028369.p1	bflo_19293
TCONS_00028371.p1	bflo_26629
TCONS_00028375.p1	bflo_22846
TCONS_00028376.p1	bflo_06261
TCONS_00028379.p1	bflo_08506
TCONS_00028384.p1	bflo_02802
TCONS_00028386.p1	bflo_26347
TCONS_00028387.p1	bflo_22522
TCONS_00028391.p1	bflo_05598
TCONS_00028392.p1	bflo_06407
TCONS_00028393.p1	bflo_06676
TCONS_00028395.p1	bflo_18778
TCONS_00028396.p1	bflo_18778
TCONS_00028397.p1	bflo_16371
TCONS_00028398.p1	bflo_18833
TCONS_00028399.p1	bflo_18833
TCONS_00028401.p1	bflo_06415
TCONS_00028402.p1	bflo_06415
TCONS_00028403.p1	bflo_06111
TCONS_00028405.p1	bflo_01541
TCONS_00028408.p1	bflo_01580
TCONS_00028409.p1	bflo_01557
TCONS_00028411.p1	bflo_06185
TCONS_00028412.p1	bflo_06113
TCONS_00028413.p1	bflo_05805
TCONS_00028415.p1	bflo_22429
TCONS_00028416.p1	bflo_25426
TCONS_00028417.p1	bflo_05688
TCONS_00028419.p1	bflo_06125
TCONS_00028426.p1	bflo_02840
TCONS_00028429.p1	bflo_13699
TCONS_00028430.p1	bflo_05590
TCONS_00028432.p1	bflo_05590
TCONS_00028433.p1	bflo_23573
TCONS_00028439.p1	bflo_03254
TCONS_00028440.p1	bflo_04884
TCONS_00028441.p1	bflo_06341
TCONS_00028442.p1	bflo_15358
TCONS_00028444.p1	bflo_06869
TCONS_00028445.p1	bflo_06869
TCONS_00028447.p1	bflo_06869
TCONS_00028450.p1	bflo_19612
TCONS_00028451.p1	bflo_08742
TCONS_00028452.p1	bflo_05746
TCONS_00028453.p1	bflo_05746
TCONS_00028456.p1	bflo_06001
TCONS_00028457.p1	bflo_05746
TCONS_00028458.p1	bflo_05746
TCONS_00028459.p1	bflo_05746
TCONS_00028460.p1	bflo_05746
TCONS_00028461.p1	bflo_05746
TCONS_00028462.p1	bflo_05746
TCONS_00028463.p1	bflo_14598
TCONS_00028465.p1	bflo_17295
TCONS_00028467.p1	bflo_07815
TCONS_00028470.p1	bflo_06456
TCONS_00028471.p1	bflo_15439
TCONS_00028473.p1	bflo_00135
TCONS_00028475.p1	bflo_14970
TCONS_00028476.p1	bflo_11356
TCONS_00028477.p1	bflo_11356
TCONS_00028478.p1	bflo_11356
TCONS_00028479.p1	bflo_20174
TCONS_00028481.p1	bflo_01948
TCONS_00028488.p1	bflo_06605
TCONS_00028490.p1	bflo_06599
TCONS_00028491.p1	bflo_06677
TCONS_00028492.p1	bflo_01898
TCONS_00028493.p1	bflo_05942
TCONS_00028495.p1	bflo_12009
TCONS_00028496.p1	bflo_05671
TCONS_00028498.p1	bflo_06850
TCONS_00028499.p1	bflo_06850
TCONS_00028502.p1	bflo_25401
TCONS_00028509.p1	bflo_03757
TCONS_00028512.p1	bflo_06772
TCONS_00028513.p1	bflo_06772
TCONS_00028514.p1	bflo_06187
TCONS_00028515.p1	bflo_06187
TCONS_00028516.p1	bflo_10722
TCONS_00028517.p1	bflo_18891
TCONS_00028518.p1	bflo_09559
TCONS_00028520.p1	bflo_09559
TCONS_00028521.p1	bflo_09559
TCONS_00028523.p1	bflo_03450
TCONS_00028524.p1	bflo_03359
TCONS_00028526.p1	bflo_03359
TCONS_00028527.p1	bflo_02799
TCONS_00028530.p1	bflo_21116
TCONS_00028531.p1	bflo_20441
TCONS_00028532.p1	bflo_22846
TCONS_00028533.p1	bflo_22846
TCONS_00028535.p1	bflo_05996
TCONS_00028537.p1	bflo_11483
TCONS_00028538.p1	bflo_20985
TCONS_00028539.p1	bflo_18879
TCONS_00028540.p1	bflo_04018
TCONS_00028541.p1	bflo_04018
TCONS_00028542.p1	bflo_05697
TCONS_00028550.p1	bflo_23409
TCONS_00028551.p1	bflo_20710
TCONS_00028552.p1	bflo_05128
TCONS_00028555.p1	bflo_03389
TCONS_00028558.p1	bflo_19995
TCONS_00028561.p1	bflo_17646
TCONS_00028562.p1	bflo_17646
TCONS_00028563.p1	bflo_06425
TCONS_00028606.p1	bflo_24144
TCONS_00028607.p1	bflo_00179
TCONS_00028608.p1	bflo_14573
TCONS_00028609.p1	bflo_02263
TCONS_00028610.p1	bflo_05960
TCONS_00028614.p1	bflo_05477
TCONS_00028615.p1	bflo_05477
TCONS_00028616.p1	bflo_06596
TCONS_00028617.p1	bflo_13475
TCONS_00028618.p1	bflo_23573
TCONS_00028619.p1	bflo_06550
TCONS_00028623.p1	bflo_06759
TCONS_00028624.p1	bflo_01741
TCONS_00028625.p1	bflo_05804
TCONS_00028626.p1	bflo_06197
TCONS_00028627.p1	bflo_03686
TCONS_00028631.p1	bflo_06258
TCONS_00028632.p1	bflo_18851
TCONS_00028633.p1	bflo_07256
TCONS_00028635.p1	bflo_05031
TCONS_00028636.p1	bflo_03852
TCONS_00028638.p1	bflo_05922
TCONS_00028683.p1	bflo_10619
TCONS_00028689.p1	bflo_10619
TCONS_00028691.p1	bflo_15447
TCONS_00028692.p1	bflo_05614
TCONS_00028693.p1	bflo_05608
TCONS_00028699.p1	bflo_06693
TCONS_00028703.p1	bflo_05105
TCONS_00028704.p1	bflo_03061
TCONS_00028706.p1	bflo_25630
TCONS_00028710.p1	bflo_09470
TCONS_00028711.p1	bflo_09399
TCONS_00028712.p1	bflo_15471
TCONS_00028715.p1	bflo_09470
TCONS_00028716.p1	bflo_06429
TCONS_00028717.p1	bflo_06828
TCONS_00028720.p1	bflo_06765
TCONS_00028721.p1	bflo_22179
TCONS_00028723.p1	bflo_06165
TCONS_00028725.p1	bflo_25636
TCONS_00028727.p1	bflo_16370
TCONS_00028728.p1	bflo_05851
TCONS_00028730.p1	bflo_19853
TCONS_00028735.p1	bflo_17559
TCONS_00028739.p1	bflo_07804
TCONS_00028740.p1	bflo_02769
TCONS_00028742.p1	bflo_02810
TCONS_00028743.p1	bflo_05989
TCONS_00028745.p1	bflo_05676
TCONS_00028748.p1	bflo_03259
TCONS_00028753.p1	bflo_05589
TCONS_00028755.p1	bflo_05912
TCONS_00028756.p1	bflo_06178
TCONS_00028757.p1	bflo_05859
TCONS_00028759.p1	bflo_01751
TCONS_00028761.p1	bflo_06791
TCONS_00028763.p1	bflo_06791
TCONS_00028764.p1	bflo_20471
TCONS_00028766.p1	bflo_25629
TCONS_00028768.p1	bflo_00269
TCONS_00028771.p1	bflo_23573
TCONS_00028773.p1	bflo_05437
TCONS_00028775.p1	bflo_06567
TCONS_00028780.p1	bflo_02738
TCONS_00028782.p1	bflo_23260
TCONS_00028785.p1	bflo_05685
TCONS_00028788.p1	bflo_05542
TCONS_00028790.p1	bflo_20340
TCONS_00028792.p1	bflo_01595
TCONS_00028793.p1	bflo_09380
TCONS_00028795.p1	bflo_22795
TCONS_00028796.p1	bflo_15596
TCONS_00028797.p1	bflo_15929
TCONS_00028798.p1	bflo_06442
TCONS_00028799.p1	bflo_06333
TCONS_00028802.p1	bflo_03492
TCONS_00028803.p1	bflo_06788
TCONS_00028805.p1	bflo_06299
TCONS_00028807.p1	bflo_15246
TCONS_00028808.p1	bflo_14009
TCONS_00028809.p1	bflo_15246
TCONS_00028811.p1	bflo_19293
TCONS_00028812.p1	bflo_15246
TCONS_00028814.p1	bflo_15144
TCONS_00028816.p1	bflo_15246
TCONS_00028817.p1	bflo_15144
TCONS_00028818.p1	bflo_13473
TCONS_00028821.p1	bflo_06044
TCONS_00028822.p1	bflo_05997
TCONS_00028823.p1	bflo_05537
TCONS_00028825.p1	bflo_05609
TCONS_00028826.p1	bflo_06064
TCONS_00028827.p1	bflo_05709
TCONS_00028828.p1	bflo_16428
TCONS_00028829.p1	bflo_06128
TCONS_00028830.p1	bflo_06695
TCONS_00028834.p1	bflo_05783
TCONS_00028837.p1	bflo_07269
TCONS_00028842.p1	bflo_06025
TCONS_00028843.p1	bflo_14970
TCONS_00028846.p1	bflo_10032
TCONS_00028847.p1	bflo_03271
TCONS_00028849.p1	bflo_14097
TCONS_00028850.p1	bflo_03776
TCONS_00028853.p1	bflo_01291
TCONS_00028854.p1	bflo_00945
TCONS_00028856.p1	bflo_04436
TCONS_00028857.p1	bflo_05829
TCONS_00028858.p1	bflo_12290
TCONS_00028859.p1	bflo_05691
TCONS_00028861.p1	bflo_25944
TCONS_00028862.p1	bflo_15358
TCONS_00028863.p1	bflo_18594
TCONS_00028864.p1	bflo_26634
TCONS_00028866.p1	bflo_19871
TCONS_00028867.p1	bflo_15358
TCONS_00028868.p1	bflo_03577
TCONS_00028869.p1	bflo_04807
TCONS_00028870.p1	bflo_04755
TCONS_00028871.p1	bflo_26571
TCONS_00028872.p1	bflo_07899
TCONS_00028875.p1	bflo_02643
TCONS_00028878.p1	bflo_16228
TCONS_00028879.p1	bflo_25982
TCONS_00028881.p1	bflo_17921
TCONS_00028882.p1	bflo_13612
TCONS_00028883.p1	bflo_26511
TCONS_00028896.p1	bflo_06322
TCONS_00028898.p1	bflo_06538
TCONS_00028899.p1	bflo_19328
TCONS_00028900.p1	bflo_18594
TCONS_00028901.p1	bflo_23379
TCONS_00028902.p1	bflo_23379
TCONS_00028903.p1	bflo_23379
TCONS_00028906.p1	bflo_05655
TCONS_00028907.p1	bflo_22686
TCONS_00028913.p1	bflo_05479
TCONS_00028914.p1	bflo_21765
TCONS_00028916.p1	bflo_05698
TCONS_00028917.p1	bflo_00420
TCONS_00028918.p1	bflo_18862
TCONS_00028921.p1	bflo_11038
TCONS_00028923.p1	bflo_09247
TCONS_00028924.p1	bflo_07854
TCONS_00028926.p1	bflo_11302
TCONS_00028927.p1	bflo_00595
TCONS_00028932.p1	bflo_13504
TCONS_00028933.p1	bflo_05893
TCONS_00028934.p1	bflo_05893
TCONS_00028935.p1	bflo_26511
TCONS_00028936.p1	bflo_18851
TCONS_00028937.p1	bflo_14140
TCONS_00028940.p1	bflo_05893
TCONS_00028941.p1	bflo_05893
TCONS_00028942.p1	bflo_03874
TCONS_00028944.p1	bflo_06173
TCONS_00028945.p1	bflo_19294
TCONS_00028946.p1	bflo_02443
TCONS_00028947.p1	bflo_21288
TCONS_00028948.p1	bflo_06012
TCONS_00028949.p1	bflo_06641
TCONS_00028951.p1	bflo_04320
TCONS_00028952.p1	bflo_06450
TCONS_00028953.p1	bflo_06222
TCONS_00028954.p1	bflo_06234
TCONS_00028955.p1	bflo_06193
TCONS_00028957.p1	bflo_05748
TCONS_00028960.p1	bflo_05318
TCONS_00028964.p1	bflo_06016
TCONS_00028966.p1	bflo_01150
TCONS_00028967.p1	bflo_27504
TCONS_00028968.p1	bflo_06210
TCONS_00028969.p1	bflo_06168
TCONS_00028970.p1	bflo_05707
TCONS_00028974.p3	bflo_02863
TCONS_00028975.p1	bflo_13515
TCONS_00028977.p1	bflo_13515
TCONS_00028985.p1	bflo_08326
TCONS_00028986.p1	bflo_13515
TCONS_00028987.p1	bflo_06309
TCONS_00028988.p1	bflo_06227
TCONS_00028990.p1	bflo_17798
TCONS_00028991.p1	bflo_02220
TCONS_00028992.p1	bflo_17499
TCONS_00028993.p1	bflo_06851
TCONS_00028994.p1	bflo_03109
TCONS_00028995.p1	bflo_17220
TCONS_00028996.p1	bflo_06646
TCONS_00028998.p1	bflo_14373
TCONS_00029000.p1	bflo_06692
TCONS_00029005.p1	bflo_06572
TCONS_00029006.p1	bflo_07356
TCONS_00029009.p1	bflo_17564
TCONS_00029011.p1	bflo_01360
TCONS_00029014.p1	bflo_01360
TCONS_00029018.p1	bflo_02025
TCONS_00029019.p1	bflo_06118
TCONS_00029022.p1	bflo_06118
TCONS_00029023.p1	bflo_06118
TCONS_00029024.p1	bflo_06118
TCONS_00029026.p1	bflo_06128
TCONS_00029027.p1	bflo_15626
TCONS_00029028.p1	bflo_06447
TCONS_00029029.p1	bflo_23402
TCONS_00029030.p1	bflo_05681
TCONS_00029032.p1	bflo_05681
TCONS_00029033.p1	bflo_05509
TCONS_00029034.p1	bflo_05509
TCONS_00029035.p1	bflo_02437
TCONS_00029039.p1	bflo_05747
TCONS_00029040.p1	bflo_06108
TCONS_00029041.p1	bflo_06108
TCONS_00029043.p1	bflo_06131
TCONS_00029044.p1	bflo_05950
TCONS_00029045.p1	bflo_05698
TCONS_00029049.p1	bflo_25385
TCONS_00029051.p1	bflo_03766
TCONS_00029052.p1	bflo_22429
TCONS_00029053.p1	bflo_22429
TCONS_00029054.p1	bflo_22429
TCONS_00029057.p1	bflo_06586
TCONS_00029058.p1	bflo_13268
TCONS_00029059.p1	bflo_05613
TCONS_00029060.p1	bflo_01014
TCONS_00029061.p1	bflo_21116
