TCONS_00000001.p1	BRALA28819
TCONS_00036343.p1	BRALA27801
TCONS_00036345.p1	BRALA31075
TCONS_00036347.p1	BRALA19187
TCONS_00036348.p1	BRALA25410
TCONS_00036349.p1	BRALA32544
TCONS_00036350.p1	BRALA32881
TCONS_00036351.p1	BRALA01965
TCONS_00036354.p1	BRALA01965
TCONS_00036355.p1	BRALA19461
TCONS_00036356.p1	BRALA24721
TCONS_00036357.p1	BRALA02001
TCONS_00036358.p1	BRALA08810
TCONS_00036360.p1	BRALA10075
TCONS_00036362.p1	BRALA02261
TCONS_00036363.p1	BRALA22111
TCONS_00036365.p1	BRALA17825
TCONS_00036366.p1	BRALA30184
TCONS_00036367.p1	BRALA08891
TCONS_00036368.p1	BRALA08891
TCONS_00036369.p1	BRALA02964
TCONS_00036370.p1	BRALA12357
TCONS_00036371.p1	BRALA03074
TCONS_00036374.p1	BRALA23836
TCONS_00036377.p1	BRALA14943
TCONS_00036379.p1	BRALA02188
TCONS_00036383.p1	BRALA01353
TCONS_00036390.p1	BRALA04262
TCONS_00036404.p1	BRALA05048
TCONS_00036410.p1	BRALA08787
TCONS_00036412.p1	BRALA18408
TCONS_00036413.p1	BRALA01353
TCONS_00036414.p1	BRALA26787
TCONS_00036415.p1	BRALA05519
TCONS_00036416.p1	BRALA25878
TCONS_00036418.p1	BRALA11123
TCONS_00036421.p1	BRALA20111
TCONS_00036422.p1	BRALA01353
TCONS_00036423.p1	BRALA26787
TCONS_00036424.p1	BRALA05519
TCONS_00036427.p1	BRALA20111
TCONS_00036428.p1	BRALA06561
TCONS_00036430.p1	BRALA20111
TCONS_00036431.p1	BRALA11124
TCONS_00036432.p1	BRALA20111
TCONS_00036433.p1	BRALA06561
TCONS_00036434.p1	BRALA02502
TCONS_00036435.p1	BRALA29283
TCONS_00036436.p1	BRALA02182
TCONS_00036438.p1	BRALA19543
TCONS_00036441.p1	BRALA08770
TCONS_00036445.p1	BRALA12731
TCONS_00036446.p1	BRALA16551
TCONS_00036447.p1	BRALA03916
TCONS_00036448.p1	BRALA03916
TCONS_00036450.p1	BRALA16551
TCONS_00036453.p1	BRALA11294
TCONS_00036455.p1	BRALA12007
TCONS_00036456.p1	BRALA05712
TCONS_00036457.p1	BRALA01949
TCONS_00036458.p1	BRALA18785
TCONS_00036460.p1	BRALA02257
TCONS_00036463.p1	BRALA08913
TCONS_00036464.p1	BRALA11294
TCONS_00036465.p1	BRALA01969
TCONS_00036466.p1	BRALA08925
TCONS_00036467.p1	BRALA11353
TCONS_00036468.p1	BRALA13473
TCONS_00036469.p1	BRALA20251
TCONS_00036471.p1	BRALA33653
TCONS_00036473.p1	BRALA11289
TCONS_00036475.p1	BRALA23836
TCONS_00036476.p1	BRALA13558
TCONS_00036479.p1	BRALA03916
TCONS_00036480.p1	BRALA16452
TCONS_00036484.p1	BRALA16452
TCONS_00036485.p1	BRALA14075
TCONS_00036487.p1	BRALA01391
TCONS_00036488.p1	BRALA14075
TCONS_00036490.p1	BRALA15183
TCONS_00036493.p1	BRALA17370
TCONS_00036494.p1	BRALA27904
TCONS_00036495.p1	BRALA01582
TCONS_00036496.p1	BRALA08112
TCONS_00036500.p1	BRALA22536
TCONS_00036501.p1	BRALA11376
TCONS_00036502.p1	BRALA16805
TCONS_00036503.p1	BRALA30045
TCONS_00036505.p1	BRALA17448
TCONS_00036507.p1	BRALA34816
TCONS_00036508.p1	BRALA24542
TCONS_00036511.p1	BRALA02511
TCONS_00036517.p1	BRALA02419
TCONS_00036518.p1	BRALA10435
TCONS_00036519.p1	BRALA09259
TCONS_00036520.p1	BRALA07500
TCONS_00036525.p1	BRALA04540
TCONS_00036527.p1	BRALA27119
TCONS_00036528.p1	BRALA23365
TCONS_00036529.p1	BRALA32069
TCONS_00036531.p1	BRALA13774
TCONS_00036533.p1	BRALA07501
TCONS_00036537.p1	BRALA22796
TCONS_00036539.p1	BRALA09377
TCONS_00036540.p1	BRALA24755
TCONS_00036542.p1	BRALA06050
TCONS_00036544.p1	BRALA22158
TCONS_00036546.p1	BRALA07886
TCONS_00036548.p1	BRALA20784
TCONS_00036550.p1	BRALA02082
TCONS_00036553.p1	BRALA01988
TCONS_00036557.p1	BRALA02216
TCONS_00036559.p1	BRALA31202
TCONS_00036563.p1	BRALA01988
TCONS_00036564.p1	BRALA02216
TCONS_00036565.p1	BRALA21171
TCONS_00036567.p1	BRALA31202
TCONS_00036574.p1	BRALA18292
TCONS_00036575.p1	BRALA07174
TCONS_00036576.p1	BRALA18838
TCONS_00036577.p1	BRALA15654
TCONS_00036580.p1	BRALA20368
TCONS_00036581.p1	BRALA02372
TCONS_00036586.p1	BRALA02372
TCONS_00036590.p1	BRALA01957
TCONS_00036591.p1	BRALA21242
TCONS_00036592.p1	BRALA02566
TCONS_00036594.p1	BRALA02958
TCONS_00036597.p1	BRALA16096
TCONS_00036598.p1	BRALA25436
TCONS_00036599.p1	BRALA23903
TCONS_00036600.p1	BRALA16096
TCONS_00036601.p1	BRALA16096
TCONS_00036602.p1	BRALA16096
TCONS_00036604.p1	BRALA23903
TCONS_00036606.p1	BRALA16096
TCONS_00036607.p1	BRALA23903
TCONS_00036609.p1	BRALA16096
TCONS_00036610.p1	BRALA23903
TCONS_00036611.p1	BRALA23903
TCONS_00036615.p1	BRALA16096
TCONS_00036616.p1	BRALA16096
TCONS_00036617.p1	BRALA16096
TCONS_00036618.p1	BRALA16096
TCONS_00036620.p1	BRALA15408
TCONS_00036626.p1	BRALA20114
TCONS_00036629.p1	BRALA15408
TCONS_00036632.p1	BRALA22060
TCONS_00036639.p1	BRALA08894
TCONS_00036657.p1	BRALA02108
TCONS_00036663.p1	BRALA23231
TCONS_00036664.p1	BRALA20784
TCONS_00036666.p1	BRALA33260
TCONS_00036669.p1	BRALA03290
TCONS_00036670.p1	BRALA19185
TCONS_00036673.p1	BRALA15809
TCONS_00036674.p1	BRALA31402
TCONS_00036675.p1	BRALA03637
TCONS_00036677.p1	BRALA23556
TCONS_00036679.p1	BRALA08497
TCONS_00036680.p1	BRALA02108
TCONS_00036681.p1	BRALA02108
TCONS_00036684.p1	BRALA23231
TCONS_00036685.p1	BRALA20784
TCONS_00036689.p1	BRALA17371
TCONS_00036691.p1	BRALA19185
TCONS_00036692.p1	BRALA15809
TCONS_00036693.p1	BRALA15809
TCONS_00036695.p1	BRALA12598
TCONS_00036699.p1	BRALA28377
TCONS_00036700.p1	BRALA20522
TCONS_00036701.p1	BRALA06828
TCONS_00036704.p1	BRALA06985
TCONS_00036705.p1	BRALA30519
TCONS_00036706.p1	BRALA02671
TCONS_00036710.p1	BRALA08497
TCONS_00036711.p1	BRALA08497
TCONS_00036712.p1	BRALA08497
TCONS_00036713.p1	BRALA30519
TCONS_00036720.p1	BRALA17740
TCONS_00036721.p1	BRALA17740
TCONS_00036722.p1	BRALA06778
TCONS_00036724.p1	BRALA07499
TCONS_00036725.p1	BRALA00725
TCONS_00036726.p1	BRALA23400
TCONS_00036729.p1	BRALA27220
TCONS_00036733.p1	BRALA31756
TCONS_00036734.p1	BRALA27220
TCONS_00036735.p1	BRALA03367
TCONS_00036736.p1	BRALA14127
TCONS_00036737.p1	BRALA15523
TCONS_00036738.p1	BRALA18785
TCONS_00036739.p1	BRALA02516
TCONS_00036740.p1	BRALA20734
TCONS_00036741.p1	BRALA02056
TCONS_00036744.p1	BRALA02098
TCONS_00036750.p1	BRALA31202
TCONS_00036751.p1	BRALA02489
TCONS_00036754.p1	BRALA16551
TCONS_00036755.p1	BRALA02051
TCONS_00036758.p1	BRALA16551
TCONS_00036759.p1	BRALA20280
TCONS_00036761.p1	BRALA16551
TCONS_00036764.p1	BRALA05160
TCONS_00036765.p1	BRALA03058
TCONS_00036767.p1	BRALA16007
TCONS_00036770.p1	BRALA22355
TCONS_00036774.p1	BRALA29553
TCONS_00036777.p1	BRALA09377
TCONS_00036778.p1	BRALA24576
TCONS_00036779.p1	BRALA12894
TCONS_00036780.p1	BRALA08495
TCONS_00036781.p1	BRALA04848
TCONS_00036782.p1	BRALA08495
TCONS_00036783.p1	BRALA13746
TCONS_00036784.p1	BRALA06409
TCONS_00036788.p1	BRALA29553
TCONS_00036791.p1	BRALA33969
TCONS_00036792.p1	BRALA12731
TCONS_00036795.p1	BRALA26333
TCONS_00036796.p1	BRALA20413
TCONS_00036797.p1	BRALA17262
TCONS_00036798.p1	BRALA06445
TCONS_00036799.p1	BRALA06445
TCONS_00036801.p1	BRALA16551
TCONS_00036805.p1	BRALA16551
TCONS_00036807.p1	BRALA03058
TCONS_00036809.p1	BRALA16007
TCONS_00036813.p1	BRALA22355
TCONS_00036824.p1	BRALA10934
TCONS_00036825.p1	BRALA08495
TCONS_00036826.p1	BRALA03935
TCONS_00036827.p1	BRALA13746
TCONS_00036828.p1	BRALA13746
TCONS_00036829.p1	BRALA13746
TCONS_00036830.p1	BRALA03935
TCONS_00036831.p1	BRALA13746
TCONS_00036832.p1	BRALA18020
TCONS_00036833.p1	BRALA11739
TCONS_00036835.p1	BRALA29576
TCONS_00036836.p1	BRALA04577
TCONS_00036837.p1	BRALA02293
TCONS_00036842.p1	BRALA06445
TCONS_00036843.p3	BRALA29902
TCONS_00036845.p1	BRALA06445
TCONS_00036846.p1	BRALA31530
TCONS_00036847.p1	BRALA09508
TCONS_00036848.p1	BRALA17402
TCONS_00036850.p1	BRALA17402
TCONS_00036851.p1	BRALA24587
TCONS_00036852.p1	BRALA21171
TCONS_00036854.p1	BRALA21171
TCONS_00036856.p1	BRALA21171
TCONS_00036862.p1	BRALA08920
TCONS_00036863.p1	BRALA29631
TCONS_00036864.p1	BRALA06580
TCONS_00036865.p1	BRALA09852
TCONS_00036867.p1	BRALA09031
TCONS_00036869.p1	BRALA09031
TCONS_00036871.p1	BRALA16356
TCONS_00036872.p1	BRALA02671
TCONS_00036874.p1	BRALA20772
TCONS_00036875.p1	BRALA08058
TCONS_00036877.p1	BRALA09259
TCONS_00036878.p1	BRALA24840
TCONS_00036882.p1	BRALA24730
TCONS_00036883.p1	BRALA09031
TCONS_00036884.p1	BRALA16551
TCONS_00036886.p1	BRALA16551
TCONS_00036887.p1	BRALA06501
TCONS_00036888.p1	BRALA08828
TCONS_00036889.p1	BRALA20114
TCONS_00036890.p1	BRALA01990
TCONS_00036891.p1	BRALA09259
TCONS_00036893.p1	BRALA02072
TCONS_00036898.p1	BRALA29161
TCONS_00036899.p1	BRALA18163
TCONS_00036900.p1	BRALA18163
TCONS_00036901.p1	BRALA07867
TCONS_00036905.p1	BRALA27955
TCONS_00036906.p1	BRALA04961
TCONS_00036907.p1	BRALA35333
TCONS_00036908.p1	BRALA24542
TCONS_00036909.p1	BRALA24542
TCONS_00036910.p1	BRALA07865
TCONS_00036911.p1	BRALA07867
TCONS_00036915.p1	BRALA07865
TCONS_00036916.p1	BRALA02447
TCONS_00036918.p1	BRALA19634
TCONS_00036919.p1	BRALA25777
TCONS_00036921.p1	BRALA02463
TCONS_00036928.p1	BRALA27119
TCONS_00036929.p1	BRALA27119
TCONS_00036932.p1	BRALA27119
TCONS_00036934.p1	BRALA27119
TCONS_00036935.p1	BRALA27119
TCONS_00036936.p1	BRALA27119
TCONS_00036940.p1	BRALA07850
TCONS_00036943.p1	BRALA07850
TCONS_00036945.p1	BRALA07850
TCONS_00036946.p1	BRALA07850
TCONS_00036947.p1	BRALA08921
TCONS_00036952.p1	BRALA31756
TCONS_00036954.p1	BRALA07867
TCONS_00036956.p1	BRALA31228
TCONS_00036957.p1	BRALA29669
TCONS_00036960.p1	BRALA13746
TCONS_00036961.p1	BRALA24985
TCONS_00036964.p1	BRALA12730
TCONS_00036968.p1	BRALA02542
TCONS_00036969.p1	BRALA29553
TCONS_00036970.p1	BRALA19071
TCONS_00036972.p1	BRALA08497
TCONS_00036974.p1	BRALA05781
TCONS_00036982.p1	BRALA28131
TCONS_00036983.p1	BRALA23400
TCONS_00036984.p1	BRALA25549
TCONS_00036986.p1	BRALA08058
TCONS_00036987.p1	BRALA17707
TCONS_00036988.p1	BRALA17392
TCONS_00036989.p1	BRALA24333
TCONS_00036990.p1	BRALA33419
TCONS_00036991.p1	BRALA29631
TCONS_00036993.p1	BRALA06580
TCONS_00036996.p1	BRALA09537
TCONS_00036998.p1	BRALA19539
TCONS_00037000.p1	BRALA15522
TCONS_00037005.p1	BRALA08918
TCONS_00037007.p1	BRALA11806
TCONS_00037009.p1	BRALA32799
TCONS_00037011.p1	BRALA12730
TCONS_00037012.p1	BRALA28307
TCONS_00037015.p1	BRALA08901
TCONS_00037019.p1	BRALA23421
TCONS_00037020.p1	BRALA31944
TCONS_00037021.p1	BRALA23418
TCONS_00037022.p1	BRALA21171
TCONS_00037023.p1	BRALA07500
TCONS_00037025.p1	BRALA15574
TCONS_00037026.p1	BRALA24326
TCONS_00037027.p1	BRALA15574
TCONS_00037028.p1	BRALA08430
TCONS_00037029.p1	BRALA03058
TCONS_00037030.p1	BRALA25170
TCONS_00037031.p1	BRALA02036
TCONS_00037037.p1	BRALA02222
TCONS_00037046.p1	BRALA27220
TCONS_00037048.p1	BRALA24066
TCONS_00037051.p1	BRALA02222
TCONS_00037053.p1	BRALA09480
TCONS_00037055.p1	BRALA02222
TCONS_00037057.p1	BRALA08112
TCONS_00037060.p1	BRALA33239
TCONS_00037061.p1	BRALA33239
TCONS_00037064.p1	BRALA30446
TCONS_00037072.p1	BRALA22259
TCONS_00037074.p1	BRALA13261
TCONS_00037077.p1	BRALA25465
TCONS_00037079.p1	BRALA15408
TCONS_00037080.p1	BRALA19865
TCONS_00037081.p1	BRALA06571
TCONS_00037083.p1	BRALA16716
TCONS_00037088.p1	BRALA15408
TCONS_00037090.p1	BRALA08769
TCONS_00037091.p1	BRALA08769
TCONS_00037092.p1	BRALA28859
TCONS_00037093.p1	BRALA20804
TCONS_00037094.p1	BRALA08931
TCONS_00037097.p1	BRALA02413
TCONS_00037101.p1	BRALA02414
TCONS_00037102.p1	BRALA24722
TCONS_00037104.p1	BRALA13304
TCONS_00037105.p1	BRALA13304
TCONS_00037106.p1	BRALA13304
TCONS_00037110.p1	BRALA23362
TCONS_00037111.p1	BRALA27877
TCONS_00037112.p1	BRALA17871
TCONS_00037114.p1	BRALA13304
TCONS_00037116.p1	BRALA13304
TCONS_00037122.p1	BRALA23362
TCONS_00037124.p1	BRALA27877
TCONS_00037125.p1	BRALA24719
TCONS_00037126.p1	BRALA11272
TCONS_00037127.p1	BRALA25713
TCONS_00037129.p1	BRALA15654
TCONS_00037135.p1	BRALA08542
TCONS_00037136.p1	BRALA01199
TCONS_00037138.p1	BRALA01199
TCONS_00037139.p1	BRALA01199
TCONS_00037140.p1	BRALA01199
TCONS_00037141.p1	BRALA29912
TCONS_00037142.p1	BRALA29914
TCONS_00037143.p1	BRALA15654
TCONS_00037144.p1	BRALA20368
TCONS_00037148.p1	BRALA01944
TCONS_00037150.p1	BRALA28745
TCONS_00037151.p2	BRALA34816
TCONS_00037153.p1	BRALA18375
TCONS_00037154.p1	BRALA13040
TCONS_00037155.p1	BRALA07866
TCONS_00037156.p1	BRALA09377
TCONS_00037158.p1	BRALA08458
TCONS_00037161.p1	BRALA06031
TCONS_00037162.p1	BRALA33239
TCONS_00037163.p1	BRALA20481
TCONS_00037168.p1	BRALA34319
TCONS_00037170.p1	BRALA32875
TCONS_00037172.p1	BRALA07500
TCONS_00037174.p1	BRALA07500
TCONS_00037175.p1	BRALA27013
TCONS_00037176.p1	BRALA08458
TCONS_00037179.p1	BRALA06031
TCONS_00037181.p1	BRALA02124
TCONS_00037182.p1	BRALA12682
TCONS_00037188.p1	BRALA07088
TCONS_00037189.p1	BRALA21171
TCONS_00037190.p1	BRALA10011
TCONS_00037195.p1	BRALA09750
TCONS_00037196.p1	BRALA07867
TCONS_00037197.p1	BRALA07088
TCONS_00037198.p1	BRALA07088
TCONS_00037199.p1	BRALA18266
TCONS_00037200.p1	BRALA05298
TCONS_00037204.p1	BRALA11294
TCONS_00037207.p1	BRALA27831
TCONS_00037212.p1	BRALA30503
TCONS_00037213.p1	BRALA30503
TCONS_00037219.p1	BRALA27316
TCONS_00037223.p1	BRALA29173
TCONS_00037224.p1	BRALA20163
TCONS_00037229.p1	BRALA03634
TCONS_00037231.p1	BRALA31202
TCONS_00037232.p1	BRALA23952
TCONS_00037234.p1	BRALA34165
TCONS_00037235.p1	BRALA03916
TCONS_00037236.p1	BRALA12730
TCONS_00037237.p1	BRALA04692
TCONS_00037238.p1	BRALA02745
TCONS_00037239.p1	BRALA19039
TCONS_00037242.p1	BRALA06031
TCONS_00037243.p1	BRALA28483
TCONS_00037245.p1	BRALA02522
TCONS_00037246.p1	BRALA28989
TCONS_00037250.p1	BRALA31765
TCONS_00037251.p1	BRALA31765
TCONS_00037252.p1	BRALA18785
TCONS_00037253.p1	BRALA23416
TCONS_00037254.p1	BRALA02098
TCONS_00037258.p1	BRALA01166
TCONS_00037261.p1	BRALA10549
TCONS_00037262.p1	BRALA27220
TCONS_00037263.p1	BRALA06694
TCONS_00037266.p1	BRALA27456
TCONS_00037270.p1	BRALA05257
TCONS_00037271.p1	BRALA16551
TCONS_00037273.p1	BRALA10896
TCONS_00037274.p1	BRALA20780
TCONS_00037275.p1	BRALA33243
TCONS_00037276.p1	BRALA21404
TCONS_00037279.p1	BRALA05257
TCONS_00037280.p1	BRALA14389
TCONS_00037281.p1	BRALA10896
TCONS_00037282.p1	BRALA11272
TCONS_00037289.p1	BRALA32558
TCONS_00037290.p1	BRALA00657
TCONS_00037292.p1	BRALA10435
TCONS_00037294.p1	BRALA02706
TCONS_00037295.p1	BRALA07088
TCONS_00037296.p1	BRALA07088
TCONS_00037297.p1	BRALA07088
TCONS_00037298.p1	BRALA12914
TCONS_00037299.p1	BRALA09922
TCONS_00037300.p1	BRALA11822
TCONS_00037301.p1	BRALA02409
TCONS_00037302.p1	BRALA19305
TCONS_00037303.p1	BRALA02409
TCONS_00037304.p1	BRALA09170
TCONS_00037306.p1	BRALA20177
TCONS_00037307.p1	BRALA24755
TCONS_00037309.p1	BRALA03058
TCONS_00037310.p1	BRALA26162
TCONS_00037314.p1	BRALA03058
TCONS_00037315.p1	BRALA08897
TCONS_00037316.p1	BRALA07867
TCONS_00037317.p1	BRALA08056
TCONS_00037318.p1	BRALA08804
TCONS_00037319.p1	BRALA31202
TCONS_00037320.p1	BRALA31202
TCONS_00037321.p1	BRALA19130
TCONS_00037322.p1	BRALA02311
TCONS_00037327.p1	BRALA09471
TCONS_00037331.p1	BRALA06501
TCONS_00037333.p1	BRALA30501
TCONS_00037334.p1	BRALA26921
TCONS_00037340.p1	BRALA11086
TCONS_00037355.p1	BRALA24720
TCONS_00037357.p1	BRALA02256
TCONS_00037360.p1	BRALA18837
TCONS_00037361.p1	BRALA20163
TCONS_00037364.p1	BRALA19942
TCONS_00037365.p1	BRALA19942
TCONS_00037367.p1	BRALA02403
TCONS_00037370.p1	BRALA17740
TCONS_00037371.p1	BRALA09031
TCONS_00037372.p1	BRALA23400
TCONS_00037381.p1	BRALA02281
TCONS_00037382.p1	BRALA15705
TCONS_00037384.p1	BRALA23375
TCONS_00037385.p1	BRALA25492
TCONS_00037387.p1	BRALA31075
TCONS_00037388.p1	BRALA30097
TCONS_00037389.p1	BRALA30097
TCONS_00037390.p1	BRALA25492
TCONS_00037391.p1	BRALA25492
TCONS_00037392.p1	BRALA11327
TCONS_00037393.p1	BRALA15705
TCONS_00037398.p1	BRALA18435
TCONS_00037399.p1	BRALA01982
TCONS_00037400.p1	BRALA01983
TCONS_00037401.p1	BRALA02299
TCONS_00037403.p1	BRALA02299
TCONS_00037404.p1	BRALA16072
TCONS_00037409.p1	BRALA06825
TCONS_00037410.p1	BRALA09533
TCONS_00037411.p1	BRALA08732
TCONS_00037412.p1	BRALA02412
TCONS_00037414.p1	BRALA08751
TCONS_00037415.p1	BRALA06690
TCONS_00037416.p1	BRALA29669
TCONS_00037417.p1	BRALA08751
TCONS_00037418.p1	BRALA30701
TCONS_00037419.p1	BRALA06690
TCONS_00037423.p1	BRALA27801
TCONS_00037424.p1	BRALA30009
TCONS_00037425.p1	BRALA26680
TCONS_00037428.p1	BRALA06510
TCONS_00037431.p1	BRALA23836
TCONS_00037433.p1	BRALA23908
TCONS_00037434.p1	BRALA02217
TCONS_00037435.p1	BRALA30135
TCONS_00037439.p1	BRALA25598
TCONS_00037441.p1	BRALA01764
TCONS_00037443.p1	BRALA02217
TCONS_00037451.p1	BRALA35333
TCONS_00037453.p1	BRALA01406
TCONS_00037456.p1	BRALA08920
TCONS_00037457.p1	BRALA19187
TCONS_00037462.p1	BRALA28697
TCONS_00037463.p1	BRALA26719
TCONS_00037464.p1	BRALA29803
TCONS_00037465.p1	BRALA02217
TCONS_00037469.p1	BRALA23908
TCONS_00037471.p1	BRALA02217
TCONS_00037472.p1	BRALA02217
TCONS_00037474.p1	BRALA02217
TCONS_00037475.p1	BRALA30542
TCONS_00037477.p1	BRALA19186
TCONS_00037478.p1	BRALA20570
TCONS_00037479.p1	BRALA22729
TCONS_00037480.p1	BRALA22729
TCONS_00037481.p1	BRALA18266
TCONS_00037482.p1	BRALA28933
TCONS_00037483.p1	BRALA28933
TCONS_00037484.p1	BRALA28933
TCONS_00037485.p1	BRALA11507
TCONS_00037487.p1	BRALA11507
TCONS_00037488.p1	BRALA08860
TCONS_00037489.p1	BRALA21792
TCONS_00037490.p1	BRALA02351
TCONS_00037495.p1	BRALA15987
TCONS_00037496.p1	BRALA22355
TCONS_00037497.p1	BRALA20804
TCONS_00037499.p1	BRALA08891
TCONS_00037501.p1	BRALA13462
TCONS_00037502.p1	BRALA13462
TCONS_00037503.p1	BRALA13462
TCONS_00037504.p1	BRALA15688
TCONS_00037507.p1	BRALA01166
TCONS_00037509.p1	BRALA28769
TCONS_00037510.p1	BRALA19271
TCONS_00037515.p1	BRALA31075
TCONS_00037517.p1	BRALA06363
TCONS_00037518.p1	BRALA29631
TCONS_00037523.p1	BRALA08925
TCONS_00037525.p1	BRALA11173
TCONS_00037527.p1	BRALA08925
TCONS_00037528.p1	BRALA08925
TCONS_00037530.p1	BRALA08925
TCONS_00037532.p1	BRALA02156
TCONS_00037534.p1	BRALA02156
TCONS_00037535.p1	BRALA31368
TCONS_00037536.p1	BRALA02156
TCONS_00037537.p1	BRALA25772
TCONS_00037538.p1	BRALA02156
TCONS_00037539.p1	BRALA08112
TCONS_00037540.p1	BRALA18838
TCONS_00037541.p1	BRALA18838
TCONS_00037546.p1	BRALA03916
TCONS_00037548.p1	BRALA11000
TCONS_00037549.p1	BRALA26427
TCONS_00037550.p1	BRALA07345
TCONS_00037551.p1	BRALA08706
TCONS_00037553.p1	BRALA34731
TCONS_00037555.p1	BRALA09363
TCONS_00037558.p1	BRALA07781
TCONS_00037559.p1	BRALA07781
TCONS_00037560.p1	BRALA07781
TCONS_00037561.p1	BRALA01353
TCONS_00037562.p1	BRALA01353
TCONS_00037563.p1	BRALA01353
TCONS_00037564.p1	BRALA15636
TCONS_00037565.p1	BRALA23417
TCONS_00037566.p1	BRALA19131
TCONS_00037567.p1	BRALA19131
TCONS_00037568.p1	BRALA01353
TCONS_00037569.p1	BRALA15636
TCONS_00037571.p1	BRALA23417
TCONS_00037573.p1	BRALA19131
TCONS_00037574.p1	BRALA19132
TCONS_00037576.p1	BRALA08547
TCONS_00037577.p1	BRALA01199
TCONS_00037578.p1	BRALA02503
TCONS_00037581.p1	BRALA02093
TCONS_00037582.p1	BRALA31213
TCONS_00037583.p1	BRALA12104
TCONS_00037585.p1	BRALA16551
TCONS_00037586.p1	BRALA18236
TCONS_00037587.p1	BRALA18780
TCONS_00037588.p1	BRALA03916
TCONS_00037589.p1	BRALA18236
TCONS_00037591.p1	BRALA04922
TCONS_00037593.p1	BRALA28530
TCONS_00037595.p1	BRALA02403
TCONS_00037596.p1	BRALA11294
TCONS_00037597.p1	BRALA08906
TCONS_00037598.p1	BRALA08893
TCONS_00037599.p1	BRALA16551
TCONS_00037601.p1	BRALA04389
TCONS_00037602.p1	BRALA04389
TCONS_00037603.p1	BRALA16551
TCONS_00037604.p1	BRALA16551
TCONS_00037606.p2	BRALA07220
TCONS_00037607.p1	BRALA23908
TCONS_00037611.p1	BRALA16551
TCONS_00037613.p1	BRALA16551
TCONS_00037614.p1	BRALA16551
TCONS_00037618.p1	BRALA11873
TCONS_00037624.p1	BRALA32209
TCONS_00037628.p1	BRALA17295
TCONS_00037629.p1	BRALA15989
TCONS_00037631.p1	BRALA05269
TCONS_00037634.p1	BRALA03916
TCONS_00037635.p1	BRALA28819
TCONS_00037637.p1	BRALA03916
TCONS_00037641.p1	BRALA03916
TCONS_00037643.p1	BRALA08430
TCONS_00037644.p1	BRALA14346
TCONS_00037650.p1	BRALA10092
TCONS_00037651.p1	BRALA05299
TCONS_00037653.p1	BRALA00212
TCONS_00037655.p1	BRALA30045
TCONS_00037656.p1	BRALA14815
TCONS_00037657.p1	BRALA07500
TCONS_00037661.p1	BRALA00746
TCONS_00037665.p1	BRALA15858
TCONS_00037666.p1	BRALA23536
TCONS_00037667.p1	BRALA14619
TCONS_00037668.p1	BRALA04511
TCONS_00037670.p1	BRALA04511
TCONS_00037672.p1	BRALA15038
TCONS_00037673.p1	BRALA16551
TCONS_00037674.p1	BRALA16551
TCONS_00037675.p1	BRALA16551
TCONS_00037682.p1	BRALA02614
TCONS_00037683.p1	BRALA29232
TCONS_00037684.p1	BRALA09776
TCONS_00037685.p1	BRALA03124
TCONS_00037687.p1	BRALA03935
TCONS_00037688.p1	BRALA18471
TCONS_00037689.p1	BRALA08495
TCONS_00037690.p1	BRALA03916
TCONS_00037691.p1	BRALA02522
TCONS_00037693.p1	BRALA26163
TCONS_00037695.p1	BRALA26163
TCONS_00037696.p1	BRALA07500
TCONS_00037697.p1	BRALA20114
TCONS_00037698.p1	BRALA11468
TCONS_00037702.p1	BRALA12730
TCONS_00037703.p1	BRALA31202
TCONS_00037704.p1	BRALA20784
TCONS_00037709.p1	BRALA20784
TCONS_00037714.p1	BRALA02086
TCONS_00037718.p1	BRALA29975
TCONS_00037728.p1	BRALA02215
TCONS_00037729.p1	BRALA02215
TCONS_00037730.p1	BRALA05257
TCONS_00037732.p1	BRALA05257
TCONS_00037733.p1	BRALA31765
TCONS_00037734.p1	BRALA23361
TCONS_00037736.p1	BRALA31765
TCONS_00037738.p1	BRALA33350
TCONS_00037741.p1	BRALA34091
TCONS_00037743.p2	BRALA02215
TCONS_00037744.p1	BRALA05257
TCONS_00037746.p1	BRALA31765
TCONS_00037748.p1	BRALA11694
TCONS_00037749.p1	BRALA31765
TCONS_00037750.p1	BRALA24755
TCONS_00037751.p1	BRALA19141
TCONS_00037753.p1	BRALA31765
TCONS_00037754.p1	BRALA15581
TCONS_00037756.p1	BRALA01166
TCONS_00037757.p1	BRALA16753
TCONS_00037758.p1	BRALA31765
TCONS_00037759.p1	BRALA16551
TCONS_00037760.p1	BRALA17545
TCONS_00037761.p1	BRALA18156
TCONS_00037762.p1	BRALA01954
TCONS_00037763.p1	BRALA02591
TCONS_00037765.p1	BRALA03031
TCONS_00037766.p1	BRALA16096
TCONS_00037767.p1	BRALA16911
TCONS_00037768.p1	BRALA02066
TCONS_00037771.p1	BRALA20726
TCONS_00037773.p1	BRALA34383
TCONS_00037776.p1	BRALA04447
TCONS_00037777.p1	BRALA15408
TCONS_00037778.p1	BRALA15408
TCONS_00037779.p1	BRALA02879
TCONS_00037781.p1	BRALA31765
TCONS_00037782.p1	BRALA31765
TCONS_00037784.p1	BRALA31765
TCONS_00037785.p1	BRALA08058
TCONS_00037788.p1	BRALA20221
TCONS_00037790.p1	BRALA23414
TCONS_00037791.p1	BRALA18785
