TCONS_00000006.p1	OFUSG02828.1.p1
TCONS_00030093.p1	OFUSG10115.1.p1
TCONS_00030095.p1	OFUSG14242.1.p1
TCONS_00030096.p1	OFUSG22125.1.p1
TCONS_00030098.p1	OFUSG00982.1.p1
TCONS_00030104.p1	OFUSG10627.1.p1
TCONS_00030106.p1	OFUSG10627.1.p1
TCONS_00030107.p1	OFUSG10627.1.p1
TCONS_00030109.p1	OFUSG18536.3.p1
TCONS_00030110.p1	OFUSG18536.3.p1
TCONS_00030112.p1	OFUSG01487.1.p1
TCONS_00030114.p1	OFUSG10627.1.p1
TCONS_00030118.p1	OFUSG10627.1.p1
TCONS_00030119.p1	OFUSG10627.1.p1
TCONS_00030120.p1	OFUSG18536.3.p1
TCONS_00030122.p1	OFUSG18536.3.p1
TCONS_00030123.p1	OFUSG10388.1.p1
TCONS_00030125.p1	OFUSG05075.1.p1
TCONS_00030127.p1	OFUSG23209.1.p1
TCONS_00030129.p1	OFUSG10414.3.p1
TCONS_00030130.p1	OFUSG18200.1.p1
TCONS_00030131.p1	OFUSG18164.1.p1
TCONS_00030132.p1	OFUSG02547.1.p1
TCONS_00030134.p1	OFUSG24232.1.p1
TCONS_00030135.p1	OFUSG10672.1.p1
TCONS_00030137.p1	OFUSG11104.1.p1
TCONS_00030138.p1	OFUSG18108.1.p1
TCONS_00030139.p1	OFUSG18235.1.p1
TCONS_00030141.p1	OFUSG18235.1.p1
TCONS_00030144.p1	OFUSG03220.1.p1
TCONS_00030145.p1	OFUSG06547.1.p1
TCONS_00030147.p1	OFUSG13887.1.p1
TCONS_00030148.p1	OFUSG03220.1.p1
TCONS_00030149.p1	OFUSG17861.2.p1
TCONS_00030150.p1	OFUSG17848.1.p1
TCONS_00030151.p1	OFUSG17361.1.p1
TCONS_00030152.p1	OFUSG17361.1.p1
TCONS_00030153.p1	OFUSG17361.1.p1
TCONS_00030155.p1	OFUSG23410.1.p1
TCONS_00030156.p1	OFUSG01204.1.p1
TCONS_00030157.p1	OFUSG18098.1.p1
TCONS_00030158.p1	OFUSG18601.2.p1
TCONS_00030159.p1	OFUSG21386.1.p1
TCONS_00030160.p1	OFUSG07584.1.p1
TCONS_00030161.p1	OFUSG07584.1.p1
TCONS_00030162.p1	OFUSG18011.1.p1
TCONS_00030166.p1	OFUSG03693.1.p1
TCONS_00030168.p1	OFUSG03998.1.p1
TCONS_00030169.p1	OFUSG21814.1.p1
TCONS_00030172.p1	OFUSG09959.2.p1
TCONS_00030173.p1	OFUSG09959.1.p1
TCONS_00030176.p1	OFUSG05571.1.p1
TCONS_00030181.p1	OFUSG09958.1.p1
TCONS_00030185.p1	OFUSG19091.1.p1
TCONS_00030186.p1	OFUSG10796.1.p1
TCONS_00030187.p1	OFUSG07761.1.p1
TCONS_00030188.p1	OFUSG10308.1.p1
TCONS_00030189.p1	OFUSG10225.1.p1
TCONS_00030192.p1	OFUSG10225.1.p1
TCONS_00030195.p1	OFUSG03749.1.p1
TCONS_00030196.p1	OFUSG18539.1.p1
TCONS_00030198.p1	OFUSG17684.1.p1
TCONS_00030200.p1	OFUSG10136.1.p1
TCONS_00030201.p1	OFUSG10136.1.p1
TCONS_00030202.p1	OFUSG10136.1.p1
TCONS_00030207.p1	OFUSG17951.1.p1
TCONS_00030208.p1	OFUSG17857.1.p1
TCONS_00030209.p1	OFUSG09960.1.p1
TCONS_00030212.p1	OFUSG21970.1.p1
TCONS_00030214.p1	OFUSG06466.2.p1
TCONS_00030215.p1	OFUSG06466.2.p1
TCONS_00030216.p1	OFUSG06466.1.p1
TCONS_00030217.p1	OFUSG16704.2.p1
TCONS_00030221.p1	OFUSG10956.1.p1
TCONS_00030222.p1	OFUSG26252.1.p1
TCONS_00030223.p1	OFUSG26940.1.p1
TCONS_00030224.p1	OFUSG10307.1.p1
TCONS_00030227.p1	OFUSG26594.1.p1
TCONS_00030230.p1	OFUSG18184.1.p1
TCONS_00030235.p1	OFUSG21455.1.p1
TCONS_00030241.p1	OFUSG11039.1.p1
TCONS_00030242.p1	OFUSG25458.1.p1
TCONS_00030243.p1	OFUSG24251.1.p1
TCONS_00030244.p1	OFUSG10198.1.p1
TCONS_00030245.p1	OFUSG06377.1.p1
TCONS_00030246.p1	OFUSG10198.1.p1
TCONS_00030247.p1	OFUSG10198.1.p1
TCONS_00030249.p1	OFUSG10198.1.p1
TCONS_00030250.p1	OFUSG10538.2.p1
TCONS_00030251.p1	OFUSG11184.1.p1
TCONS_00030253.p1	OFUSG18401.2.p1
TCONS_00030254.p1	OFUSG18401.1.p1
TCONS_00030255.p1	OFUSG09066.1.p1
TCONS_00030256.p1	OFUSG07718.1.p1
TCONS_00030258.p1	OFUSG10538.2.p1
TCONS_00030259.p1	OFUSG11184.1.p1
TCONS_00030260.p1	OFUSG18401.1.p1
TCONS_00030261.p1	OFUSG18401.2.p1
TCONS_00030264.p1	OFUSG09066.1.p1
TCONS_00030265.p1	OFUSG07718.1.p1
TCONS_00030268.p1	OFUSG17434.1.p1
TCONS_00030269.p1	OFUSG17149.1.p1
TCONS_00030271.p1	OFUSG02182.1.p1
TCONS_00030272.p1	OFUSG10912.1.p1
TCONS_00030274.p1	OFUSG18733.1.p1
TCONS_00030275.p1	OFUSG09475.1.p1
TCONS_00030276.p1	OFUSG18424.1.p1
TCONS_00030277.p1	OFUSG10399.1.p1
TCONS_00030280.p1	OFUSG17834.1.p1
TCONS_00030284.p1	OFUSG10721.1.p1
TCONS_00030287.p1	OFUSG18531.2.p1
TCONS_00030290.p1	OFUSG10288.1.p1
TCONS_00030295.p1	OFUSG11042.2.p1
TCONS_00030296.p1	OFUSG08616.1.p1
TCONS_00030297.p1	OFUSG17905.1.p1
TCONS_00030299.p1	OFUSG10916.2.p1
TCONS_00030306.p1	OFUSG06379.1.p1
TCONS_00030309.p1	OFUSG26349.2.p1
TCONS_00030311.p1	OFUSG10792.2.p1
TCONS_00030314.p1	OFUSG19358.1.p1
TCONS_00030315.p1	OFUSG09977.2.p1
TCONS_00030316.p1	OFUSG12829.1.p1
TCONS_00030317.p1	OFUSG12829.1.p1
TCONS_00030318.p1	OFUSG12829.1.p1
TCONS_00030319.p1	OFUSG12829.1.p1
TCONS_00030320.p1	OFUSG12829.1.p1
TCONS_00030321.p1	OFUSG12829.1.p1
TCONS_00030322.p1	OFUSG12829.1.p1
TCONS_00030323.p1	OFUSG12829.1.p1
TCONS_00030324.p1	OFUSG10442.1.p1
TCONS_00030327.p1	OFUSG10603.1.p1
TCONS_00030328.p1	OFUSG16442.2.p1
TCONS_00030329.p1	OFUSG14396.1.p1
TCONS_00030331.p1	OFUSG00687.1.p1
TCONS_00030332.p1	OFUSG03384.1.p1
TCONS_00030333.p1	OFUSG00687.1.p1
TCONS_00030334.p1	OFUSG18075.1.p1
TCONS_00030335.p1	OFUSG18075.1.p1
TCONS_00030336.p1	OFUSG19961.1.p1
TCONS_00030337.p1	OFUSG10731.1.p1
TCONS_00030338.p1	OFUSG08637.1.p1
TCONS_00030340.p1	OFUSG03384.1.p1
TCONS_00030341.p1	OFUSG03384.1.p1
TCONS_00030342.p1	OFUSG18075.1.p1
TCONS_00030343.p1	OFUSG18075.1.p1
TCONS_00030345.p1	OFUSG12376.1.p1
TCONS_00030346.p1	OFUSG00506.1.p1
TCONS_00030348.p1	OFUSG11186.1.p1
TCONS_00030349.p1	OFUSG26702.1.p1
TCONS_00030350.p1	OFUSG16832.1.p1
TCONS_00030351.p1	OFUSG15120.4.p1
TCONS_00030352.p1	OFUSG10157.1.p1
TCONS_00030354.p1	OFUSG17703.1.p1
TCONS_00030355.p1	OFUSG10414.3.p1
TCONS_00030356.p1	OFUSG10519.1.p1
TCONS_00030359.p1	OFUSG10198.1.p1
TCONS_00030361.p1	OFUSG02679.2.p1
TCONS_00030366.p1	OFUSG10177.1.p1
TCONS_00030367.p1	OFUSG17983.2.p1
TCONS_00030369.p1	OFUSG17982.4.p1
TCONS_00030373.p1	OFUSG23208.1.p1
TCONS_00030374.p1	OFUSG10097.1.p1
TCONS_00030381.p1	OFUSG17427.1.p1
TCONS_00030382.p1	OFUSG10669.1.p1
TCONS_00030384.p1	OFUSG05574.1.p1
TCONS_00030386.p1	OFUSG23503.1.p1
TCONS_00030387.p1	OFUSG23503.1.p1
TCONS_00030392.p1	OFUSG23503.1.p1
TCONS_00030393.p1	OFUSG23503.1.p1
TCONS_00030398.p1	OFUSG17427.1.p1
TCONS_00030399.p1	OFUSG10669.1.p1
TCONS_00030400.p1	OFUSG05574.1.p1
TCONS_00030402.p1	OFUSG23503.1.p1
TCONS_00030403.p1	OFUSG23503.1.p1
TCONS_00030404.p1	OFUSG23503.1.p1
TCONS_00030407.p1	OFUSG00806.1.p1
TCONS_00030409.p1	OFUSG18113.3.p1
TCONS_00030410.p1	OFUSG09980.1.p1
TCONS_00030411.p1	OFUSG11015.1.p1
TCONS_00030413.p1	OFUSG11014.1.p1
TCONS_00030417.p1	OFUSG11015.1.p1
TCONS_00030419.p1	OFUSG26651.4.p1
TCONS_00030420.p1	OFUSG18613.1.p1
TCONS_00030421.p1	OFUSG10765.1.p1
TCONS_00030422.p1	OFUSG02569.1.p1
TCONS_00030425.p1	OFUSG23877.1.p1
TCONS_00030426.p1	OFUSG22264.1.p1
TCONS_00030428.p1	OFUSG11043.1.p1
TCONS_00030429.p1	OFUSG21720.2.p1
TCONS_00030430.p1	OFUSG11043.1.p1
TCONS_00030431.p1	OFUSG10414.3.p1
TCONS_00030432.p1	OFUSG10519.1.p1
TCONS_00030434.p1	OFUSG10414.3.p1
TCONS_00030435.p1	OFUSG10414.3.p1
TCONS_00030436.p1	OFUSG10414.3.p1
TCONS_00030437.p1	OFUSG10519.1.p1
TCONS_00030439.p1	OFUSG10519.1.p1
TCONS_00030441.p1	OFUSG00241.1.p1
TCONS_00030444.p1	OFUSG13753.1.p1
TCONS_00030445.p1	OFUSG06042.1.p1
TCONS_00030446.p1	OFUSG06180.1.p1
TCONS_00030447.p1	OFUSG17396.1.p1
TCONS_00030448.p1	OFUSG17396.1.p1
TCONS_00030449.p1	OFUSG06931.1.p1
TCONS_00030450.p1	OFUSG06931.1.p1
TCONS_00030451.p1	OFUSG10202.1.p1
TCONS_00030453.p1	OFUSG17396.1.p1
TCONS_00030455.p1	OFUSG18030.1.p1
TCONS_00030456.p1	OFUSG18030.1.p1
TCONS_00030460.p1	OFUSG18098.1.p1
TCONS_00030461.p1	OFUSG21386.1.p1
TCONS_00030462.p1	OFUSG21386.1.p1
TCONS_00030463.p1	OFUSG21386.1.p1
TCONS_00030467.p1	OFUSG10094.1.p1
TCONS_00030468.p1	OFUSG10285.2.p1
TCONS_00030469.p1	OFUSG14886.1.p1
TCONS_00030470.p1	OFUSG16704.1.p1
TCONS_00030472.p1	OFUSG23177.1.p1
TCONS_00030473.p1	OFUSG24715.1.p1
TCONS_00030488.p1	OFUSG10421.2.p1
TCONS_00030490.p1	OFUSG19192.1.p1
TCONS_00030491.p1	OFUSG11066.1.p1
TCONS_00030492.p1	OFUSG14042.2.p1
TCONS_00030493.p1	OFUSG00687.1.p1
TCONS_00030494.p1	OFUSG08189.1.p1
TCONS_00030498.p1	OFUSG10234.1.p1
TCONS_00030500.p1	OFUSG10759.1.p1
TCONS_00030501.p1	OFUSG12127.1.p1
TCONS_00030502.p1	OFUSG01533.1.p1
TCONS_00030505.p1	OFUSG11109.1.p1
TCONS_00030506.p1	OFUSG18614.2.p1
TCONS_00030512.p1	OFUSG04469.1.p1
TCONS_00030513.p1	OFUSG10671.1.p1
TCONS_00030517.p1	OFUSG10414.3.p1
TCONS_00030522.p1	OFUSG10414.3.p1
TCONS_00030524.p1	OFUSG18419.1.p1
TCONS_00030526.p1	OFUSG18180.1.p1
TCONS_00030527.p1	OFUSG06571.1.p1
TCONS_00030528.p1	OFUSG06571.1.p1
TCONS_00030533.p1	OFUSG01311.1.p1
TCONS_00030535.p1	OFUSG06571.1.p1
TCONS_00030536.p1	OFUSG18053.1.p1
TCONS_00030539.p1	OFUSG24848.1.p1
TCONS_00030540.p1	OFUSG14111.1.p3
TCONS_00030542.p1	OFUSG13833.1.p1
TCONS_00030543.p1	OFUSG26371.1.p1
TCONS_00030547.p1	OFUSG12829.1.p1
TCONS_00030548.p1	OFUSG12829.1.p1
TCONS_00030549.p1	OFUSG00459.1.p1
TCONS_00030550.p1	OFUSG18098.1.p1
TCONS_00030552.p1	OFUSG01771.1.p1
TCONS_00030553.p1	OFUSG10052.1.p1
TCONS_00030554.p1	OFUSG10380.1.p1
TCONS_00030558.p1	OFUSG10345.1.p1
TCONS_00030562.p1	OFUSG20638.2.p1
TCONS_00030565.p1	OFUSG17540.1.p1
TCONS_00030567.p1	OFUSG10676.1.p1
TCONS_00030568.p1	OFUSG17968.1.p1
TCONS_00030570.p1	OFUSG03079.1.p1
TCONS_00030571.p1	OFUSG10198.1.p1
TCONS_00030572.p1	OFUSG00029.1.p1
TCONS_00030573.p1	OFUSG10198.1.p1
TCONS_00030576.p1	OFUSG10178.1.p1
TCONS_00030577.p1	OFUSG06752.1.p1
TCONS_00030579.p1	OFUSG16704.2.p1
TCONS_00030581.p1	OFUSG23177.1.p1
TCONS_00030582.p1	OFUSG17404.2.p1
TCONS_00030584.p1	OFUSG24736.1.p1
TCONS_00030585.p1	OFUSG23177.1.p1
TCONS_00030586.p1	OFUSG24736.1.p1
TCONS_00030587.p1	OFUSG00687.1.p1
TCONS_00030588.p1	OFUSG00687.1.p1
TCONS_00030592.p1	OFUSG11043.1.p1
TCONS_00030595.p1	OFUSG01429.2.p1
TCONS_00030596.p1	OFUSG10186.1.p1
TCONS_00030602.p1	OFUSG09980.1.p1
TCONS_00030603.p1	OFUSG10414.3.p1
TCONS_00030604.p1	OFUSG18627.1.p1
TCONS_00030606.p1	OFUSG16442.1.p1
TCONS_00030608.p1	OFUSG08637.2.p1
TCONS_00030613.p1	OFUSG23314.1.p1
TCONS_00030615.p1	OFUSG22956.1.p1
TCONS_00030618.p1	OFUSG10851.1.p1
TCONS_00030619.p1	OFUSG17804.1.p1
TCONS_00030620.p1	OFUSG20448.1.p1
TCONS_00030621.p1	OFUSG20448.1.p1
TCONS_00030622.p1	OFUSG10385.2.p1
TCONS_00030624.p1	OFUSG10385.4.p1
TCONS_00030626.p1	OFUSG17887.2.p1
TCONS_00030629.p1	OFUSG11100.1.p1
TCONS_00030632.p1	OFUSG25893.1.p1
TCONS_00030635.p1	OFUSG17690.1.p1
TCONS_00030638.p1	OFUSG12848.1.p1
TCONS_00030644.p1	OFUSG00687.1.p1
TCONS_00030646.p1	OFUSG00687.1.p1
TCONS_00030647.p1	OFUSG24570.1.p1
TCONS_00030648.p1	OFUSG14496.1.p1
TCONS_00030650.p1	OFUSG13826.1.p1
TCONS_00030653.p1	OFUSG01487.1.p1
TCONS_00030654.p1	OFUSG19392.1.p1
TCONS_00030664.p1	OFUSG09384.1.p1
TCONS_00030666.p1	OFUSG08259.2.p1
TCONS_00030667.p1	OFUSG19605.1.p1
TCONS_00030672.p1	OFUSG04537.1.p1
TCONS_00030674.p1	OFUSG03519.1.p1
TCONS_00030675.p1	OFUSG08272.1.p1
TCONS_00030676.p1	OFUSG18339.1.p1
TCONS_00030680.p1	OFUSG10696.1.p1
TCONS_00030681.p1	OFUSG10696.1.p1
TCONS_00030682.p1	OFUSG10696.1.p1
TCONS_00030684.p1	OFUSG26940.1.p1
TCONS_00030685.p1	OFUSG17847.1.p1
TCONS_00030686.p1	OFUSG19933.1.p1
TCONS_00030687.p1	OFUSG10110.2.p1
TCONS_00030688.p1	OFUSG10110.2.p1
TCONS_00030689.p1	OFUSG19342.1.p1
TCONS_00030691.p1	OFUSG10353.1.p1
TCONS_00030693.p1	OFUSG10353.1.p1
TCONS_00030695.p1	OFUSG17832.1.p1
TCONS_00030696.p1	OFUSG10053.1.p1
TCONS_00030699.p1	OFUSG09997.1.p1
TCONS_00030705.p1	OFUSG10180.1.p1
TCONS_00030710.p1	OFUSG24748.1.p1
TCONS_00030711.p1	OFUSG06745.1.p1
TCONS_00030712.p1	OFUSG11046.1.p1
TCONS_00030713.p1	OFUSG22475.1.p1
TCONS_00030715.p1	OFUSG22475.1.p1
TCONS_00030716.p1	OFUSG18339.1.p1
TCONS_00030717.p1	OFUSG10754.1.p1
TCONS_00030718.p1	OFUSG10375.1.p1
TCONS_00030721.p1	OFUSG26634.1.p1
TCONS_00030722.p1	OFUSG22472.1.p1
TCONS_00030725.p1	OFUSG08911.1.p1
TCONS_00030731.p1	OFUSG25924.1.p1
TCONS_00030733.p1	OFUSG17518.1.p1
TCONS_00030736.p1	OFUSG08873.1.p1
TCONS_00030738.p1	OFUSG17414.1.p1
TCONS_00030740.p1	OFUSG10414.3.p1
TCONS_00030741.p1	OFUSG10414.3.p1
TCONS_00030742.p1	OFUSG18074.1.p1
TCONS_00030745.p1	OFUSG13936.1.p1
TCONS_00030747.p1	OFUSG10985.1.p1
TCONS_00030748.p1	OFUSG08305.1.p1
TCONS_00030751.p1	OFUSG10985.1.p1
TCONS_00030754.p1	OFUSG10998.1.p1
TCONS_00030759.p1	OFUSG22710.1.p1
TCONS_00030760.p1	OFUSG22951.1.p1
TCONS_00030761.p1	OFUSG06682.1.p1
TCONS_00030762.p1	OFUSG18733.1.p1
TCONS_00030764.p1	OFUSG22710.1.p1
TCONS_00030765.p1	OFUSG22710.1.p1
TCONS_00030767.p1	OFUSG22710.1.p1
TCONS_00030768.p1	OFUSG22710.1.p1
TCONS_00030770.p1	OFUSG22710.1.p1
TCONS_00030778.p1	OFUSG11181.1.p1
TCONS_00030780.p1	OFUSG18059.1.p1
TCONS_00030782.p1	OFUSG17186.1.p1
TCONS_00030783.p1	OFUSG23061.1.p1
TCONS_00030784.p1	OFUSG21657.1.p1
TCONS_00030785.p1	OFUSG21657.1.p1
TCONS_00030786.p1	OFUSG21657.1.p1
TCONS_00030787.p1	OFUSG21657.1.p1
TCONS_00030788.p1	OFUSG05527.1.p1
TCONS_00030790.p1	OFUSG05527.1.p1
TCONS_00030792.p1	OFUSG18494.1.p1
TCONS_00030794.p1	OFUSG10862.2.p1
TCONS_00030795.p1	OFUSG10862.2.p1
TCONS_00030797.p1	OFUSG18031.1.p1
TCONS_00030799.p1	OFUSG05080.1.p1
TCONS_00030801.p1	OFUSG10229.1.p1
TCONS_00030802.p1	OFUSG10229.1.p1
TCONS_00030803.p1	OFUSG23899.1.p1
TCONS_00030804.p1	OFUSG23899.1.p1
TCONS_00030805.p1	OFUSG23899.1.p1
TCONS_00030806.p1	OFUSG11794.1.p1
TCONS_00030807.p1	OFUSG23310.1.p1
TCONS_00030810.p1	OFUSG18386.1.p1
TCONS_00030813.p1	OFUSG10749.2.p1
TCONS_00030814.p1	OFUSG00882.1.p1
TCONS_00030817.p1	OFUSG10227.1.p1
TCONS_00030818.p1	OFUSG10985.1.p1
TCONS_00030819.p1	OFUSG02543.2.p1
TCONS_00030821.p1	OFUSG09979.1.p1
TCONS_00030823.p1	OFUSG18597.1.p1
TCONS_00030825.p1	OFUSG18112.1.p1
TCONS_00030826.p1	OFUSG10790.1.p1
TCONS_00030827.p1	OFUSG10790.1.p1
TCONS_00030828.p1	OFUSG07827.1.p1
TCONS_00030829.p1	OFUSG10949.1.p1
TCONS_00030832.p1	OFUSG10949.1.p1
TCONS_00030833.p1	OFUSG10792.2.p1
TCONS_00030835.p1	OFUSG04234.2.p1
TCONS_00030837.p1	OFUSG10198.1.p1
TCONS_00030839.p1	OFUSG10597.1.p1
TCONS_00030842.p1	OFUSG10597.1.p1
TCONS_00030845.p1	OFUSG15303.1.p1
TCONS_00030847.p1	OFUSG18093.1.p1
TCONS_00030849.p1	OFUSG11043.1.p1
TCONS_00030850.p1	OFUSG09981.1.p1
TCONS_00030851.p1	OFUSG06931.1.p1
TCONS_00030852.p1	OFUSG10433.3.p1
TCONS_00030854.p1	OFUSG06931.1.p1
TCONS_00030855.p1	OFUSG06931.1.p1
TCONS_00030857.p1	OFUSG03519.1.p1
TCONS_00030858.p1	OFUSG20562.1.p1
TCONS_00030859.p1	OFUSG20562.1.p1
TCONS_00030860.p1	OFUSG12376.1.p1
TCONS_00030861.p1	OFUSG10684.1.p1
TCONS_00030862.p1	OFUSG10217.1.p1
TCONS_00030866.p1	OFUSG10414.3.p1
TCONS_00030867.p1	OFUSG10183.1.p1
TCONS_00030869.p1	OFUSG25580.1.p1
TCONS_00030870.p1	OFUSG10412.2.p1
TCONS_00030871.p1	OFUSG10411.1.p1
TCONS_00030873.p1	OFUSG10424.1.p1
TCONS_00030874.p1	OFUSG26273.2.p1
TCONS_00030875.p1	OFUSG10375.1.p1
TCONS_00030876.p1	OFUSG10375.1.p1
TCONS_00030877.p1	OFUSG10375.1.p1
TCONS_00030879.p1	OFUSG10375.1.p1
TCONS_00030880.p1	OFUSG13751.1.p1
TCONS_00030881.p1	OFUSG13753.1.p1
TCONS_00030882.p1	OFUSG10375.1.p1
TCONS_00030884.p1	OFUSG10375.1.p1
TCONS_00030892.p1	OFUSG10938.1.p1
TCONS_00030893.p1	OFUSG18179.2.p1
TCONS_00030894.p1	OFUSG17922.1.p1
TCONS_00030904.p1	OFUSG05347.1.p1
TCONS_00030912.p1	OFUSG10926.1.p1
TCONS_00030914.p1	OFUSG11043.2.p1
TCONS_00030917.p1	OFUSG10442.1.p1
TCONS_00030918.p1	OFUSG20805.1.p1
TCONS_00030920.p1	OFUSG11003.1.p1
TCONS_00030923.p1	OFUSG11003.1.p1
TCONS_00030924.p1	OFUSG10522.3.p1
TCONS_00030925.p1	OFUSG17859.1.p1
TCONS_00030926.p1	OFUSG18099.1.p1
TCONS_00030927.p1	OFUSG17957.1.p1
TCONS_00030928.p1	OFUSG10992.1.p1
TCONS_00030929.p1	OFUSG10048.2.p1
TCONS_00030930.p1	OFUSG08351.1.p1
TCONS_00030931.p1	OFUSG08351.1.p1
TCONS_00030933.p1	OFUSG09050.1.p1
TCONS_00030934.p1	OFUSG18006.1.p1
TCONS_00030935.p1	OFUSG17805.1.p1
TCONS_00030936.p1	OFUSG18536.3.p1
TCONS_00030937.p1	OFUSG13833.1.p1
TCONS_00030938.p1	OFUSG26948.1.p1
TCONS_00030940.p1	OFUSG18340.1.p1
TCONS_00030941.p1	OFUSG10161.1.p1
TCONS_00030942.p1	OFUSG10422.4.p1
TCONS_00030943.p1	OFUSG11058.1.p1
TCONS_00030946.p1	OFUSG10690.1.p1
TCONS_00030947.p1	OFUSG10690.1.p1
TCONS_00030948.p1	OFUSG10098.1.p1
TCONS_00030949.p1	OFUSG06548.2.p1
TCONS_00030951.p1	OFUSG22445.2.p1
TCONS_00030952.p1	OFUSG00390.1.p1
TCONS_00030953.p1	OFUSG23568.1.p1
TCONS_00030954.p1	OFUSG18361.1.p1
TCONS_00030958.p1	OFUSG18356.1.p1
TCONS_00030959.p1	OFUSG17678.2.p1
TCONS_00030961.p1	OFUSG10044.1.p1
TCONS_00030964.p1	OFUSG10136.1.p1
TCONS_00030965.p1	OFUSG10136.1.p1
TCONS_00030968.p1	OFUSG03079.1.p1
TCONS_00030969.p1	OFUSG17952.1.p1
TCONS_00030970.p1	OFUSG18100.1.p1
TCONS_00030973.p1	OFUSG18608.1.p1
TCONS_00030978.p1	OFUSG01450.1.p2
TCONS_00030979.p1	OFUSG16704.1.p1
TCONS_00030981.p1	OFUSG12187.2.p1
TCONS_00030985.p1	OFUSG11797.1.p1
TCONS_00030987.p1	OFUSG10107.1.p1
TCONS_00030988.p1	OFUSG19392.1.p1
TCONS_00031000.p1	OFUSG11029.1.p1
TCONS_00031004.p1	OFUSG11028.1.p1
TCONS_00031008.p1	OFUSG10303.1.p1
TCONS_00031009.p1	OFUSG10301.1.p1
TCONS_00031010.p1	OFUSG26594.1.p1
TCONS_00031012.p1	OFUSG26594.1.p1
TCONS_00031014.p1	OFUSG10985.2.p1
TCONS_00031017.p1	OFUSG03079.1.p1
TCONS_00031018.p1	OFUSG09811.1.p1
TCONS_00031019.p1	OFUSG10985.2.p1
TCONS_00031020.p1	OFUSG18201.1.p1
TCONS_00031021.p1	OFUSG12110.1.p1
TCONS_00031028.p1	OFUSG09821.1.p1
TCONS_00031031.p1	OFUSG11001.1.p1
TCONS_00031033.p1	OFUSG05757.1.p1
TCONS_00031034.p1	OFUSG04809.1.p1
TCONS_00031037.p1	OFUSG10198.1.p1
TCONS_00031039.p1	OFUSG17934.1.p1
TCONS_00031041.p1	OFUSG17934.3.p1
TCONS_00031042.p1	OFUSG21019.1.p1
TCONS_00031043.p1	OFUSG21019.1.p1
TCONS_00031044.p1	OFUSG11055.1.p1
TCONS_00031045.p1	OFUSG08467.1.p1
TCONS_00031046.p1	OFUSG17934.1.p1
TCONS_00031049.p1	OFUSG17934.3.p1
TCONS_00031052.p1	OFUSG21019.1.p1
TCONS_00031053.p1	OFUSG11055.1.p1
TCONS_00031055.p1	OFUSG17833.1.p1
TCONS_00031056.p1	OFUSG04537.1.p1
TCONS_00031058.p1	OFUSG10192.1.p1
TCONS_00031059.p1	OFUSG10725.1.p1
TCONS_00031060.p1	OFUSG08972.1.p1
TCONS_00031061.p1	OFUSG10722.1.p1
TCONS_00031062.p1	OFUSG10367.1.p1
TCONS_00031065.p1	OFUSG11041.1.p1
TCONS_00031070.p1	OFUSG10254.1.p1
TCONS_00031072.p1	OFUSG08616.1.p1
TCONS_00031074.p1	OFUSG17906.1.p1
TCONS_00031075.p1	OFUSG17905.1.p1
TCONS_00031077.p1	OFUSG19131.1.p1
TCONS_00031078.p1	OFUSG10177.1.p1
TCONS_00031080.p1	OFUSG10221.1.p1
TCONS_00031081.p1	OFUSG12517.1.p1
TCONS_00031083.p1	OFUSG10415.2.p1
TCONS_00031084.p1	OFUSG10415.2.p1
TCONS_00031085.p1	OFUSG10415.2.p1
TCONS_00031086.p1	OFUSG11040.1.p1
TCONS_00031090.p1	OFUSG09978.1.p1
TCONS_00031091.p1	OFUSG17883.1.p1
TCONS_00031092.p1	OFUSG21657.1.p1
TCONS_00031094.p1	OFUSG20645.1.p1
TCONS_00031095.p1	OFUSG03948.1.p1
TCONS_00031096.p1	OFUSG09975.1.p1
TCONS_00031104.p1	OFUSG11505.1.p1
TCONS_00031105.p1	OFUSG10760.1.p1
TCONS_00031107.p1	OFUSG18312.1.p1
TCONS_00031108.p1	OFUSG08455.1.p1
TCONS_00031110.p1	OFUSG11810.1.p1
TCONS_00031111.p1	OFUSG08637.1.p1
TCONS_00031112.p1	OFUSG08637.1.p1
TCONS_00031113.p1	OFUSG08637.1.p1
TCONS_00031114.p1	OFUSG08637.1.p1
TCONS_00031115.p1	OFUSG08335.1.p1
TCONS_00031116.p1	OFUSG08637.1.p1
TCONS_00031117.p1	OFUSG09273.2.p1
TCONS_00031118.p1	OFUSG19491.1.p1
TCONS_00031119.p1	OFUSG18931.1.p1
TCONS_00031120.p1	OFUSG11810.1.p1
TCONS_00031121.p1	OFUSG11810.1.p1
TCONS_00031122.p1	OFUSG08637.1.p1
TCONS_00031123.p1	OFUSG08637.1.p1
TCONS_00031124.p1	OFUSG08637.2.p1
TCONS_00031126.p1	OFUSG09273.1.p1
TCONS_00031127.p1	OFUSG08050.1.p1
TCONS_00031128.p1	OFUSG13991.1.p1
TCONS_00031129.p1	OFUSG10414.3.p1
TCONS_00031132.p1	OFUSG10836.1.p1
TCONS_00031133.p1	OFUSG10911.1.p1
TCONS_00031137.p1	OFUSG10002.1.p1
TCONS_00031139.p1	OFUSG17703.1.p1
TCONS_00031140.p1	OFUSG10157.1.p1
TCONS_00031143.p1	OFUSG02202.1.p1
TCONS_00031144.p1	OFUSG14111.1.p3
TCONS_00031146.p1	OFUSG10856.2.p1
TCONS_00031149.p1	OFUSG03079.1.p1
