TCONS_00000009.p1	HUMAN00695
TCONS_00036565.p1	HUMAN13510
TCONS_00036574.p1	HUMAN21398
TCONS_00036575.p1	HUMAN02166
TCONS_00036576.p1	HUMAN24845
TCONS_00036577.p1	HUMAN09894
TCONS_00036580.p1	HUMAN09206
TCONS_00036581.p1	HUMAN21801
TCONS_00036586.p1	HUMAN21801
TCONS_00036590.p1	HUMAN04414
TCONS_00036591.p1	HUMAN30253
TCONS_00036592.p1	HUMAN29222
TCONS_00036594.p1	HUMAN29290
TCONS_00036597.p1	HUMAN20947
TCONS_00036598.p1	HUMAN20947
TCONS_00036600.p1	HUMAN20947
TCONS_00036601.p1	HUMAN20947
TCONS_00036602.p1	HUMAN03879
TCONS_00036606.p1	HUMAN03879
TCONS_00036609.p1	HUMAN03879
TCONS_00036615.p1	HUMAN03879
TCONS_00036616.p1	HUMAN20890
TCONS_00036617.p1	HUMAN29508
TCONS_00036618.p1	HUMAN29508
TCONS_00036620.p1	HUMAN09988
TCONS_00036626.p1	HUMAN22809
TCONS_00036629.p1	HUMAN28831
TCONS_00036638.p1	HUMAN19692
TCONS_00036639.p1	HUMAN19692
TCONS_00036657.p1	HUMAN06814
TCONS_00036663.p1	HUMAN11846
TCONS_00036664.p1	HUMAN04234
TCONS_00036668.p1	HUMAN17692
TCONS_00036669.p1	HUMAN17692
TCONS_00036670.p1	HUMAN04196
TCONS_00036677.p1	HUMAN25814
TCONS_00036680.p1	HUMAN06814
TCONS_00036681.p1	HUMAN06814
TCONS_00036684.p1	HUMAN11846
TCONS_00036685.p1	HUMAN04234
TCONS_00036689.p1	HUMAN17692
TCONS_00036691.p1	HUMAN04196
TCONS_00036704.p1	HUMAN28308
TCONS_00036720.p1	HUMAN17698
TCONS_00036721.p1	HUMAN17698
TCONS_00036724.p1	HUMAN02926
TCONS_00036725.p1	HUMAN26949
TCONS_00036726.p1	HUMAN06076
TCONS_00036729.p1	HUMAN29045
TCONS_00036734.p1	HUMAN29045
TCONS_00036735.p1	HUMAN23060
TCONS_00036736.p1	HUMAN15172
TCONS_00036737.p1	HUMAN15145
TCONS_00036738.p1	HUMAN15176
TCONS_00036739.p1	HUMAN24947
TCONS_00036740.p1	HUMAN08814
TCONS_00036741.p1	HUMAN19996
TCONS_00036744.p1	HUMAN19996
TCONS_00036750.p1	HUMAN14849
TCONS_00036751.p1	HUMAN09186
TCONS_00036755.p1	HUMAN03814
TCONS_00036758.p1	HUMAN04622
TCONS_00036765.p1	HUMAN02245
TCONS_00036770.p1	HUMAN12082
TCONS_00036774.p1	HUMAN12002
TCONS_00036777.p1	HUMAN14265
TCONS_00036778.p1	HUMAN01367
TCONS_00036783.p1	HUMAN29620
TCONS_00036784.p1	HUMAN01578
TCONS_00036788.p1	HUMAN23635
TCONS_00036796.p1	HUMAN23635
TCONS_00036798.p1	HUMAN01578
TCONS_00036799.p1	HUMAN01578
TCONS_00036807.p1	HUMAN02245
TCONS_00036813.p1	HUMAN12082
TCONS_00036824.p1	HUMAN14265
TCONS_00036826.p1	HUMAN29620
TCONS_00036829.p1	HUMAN15965
TCONS_00036831.p1	HUMAN29620
TCONS_00036833.p1	HUMAN01458
TCONS_00036837.p1	HUMAN20281
TCONS_00036842.p1	HUMAN01578
TCONS_00036843.p3	HUMAN24668
TCONS_00036845.p1	HUMAN01578
TCONS_00036847.p1	HUMAN04289
TCONS_00036848.p1	HUMAN22324
TCONS_00036850.p1	HUMAN29597
TCONS_00036851.p1	HUMAN28579
TCONS_00036852.p1	HUMAN13510
TCONS_00036854.p1	HUMAN13510
TCONS_00036856.p1	HUMAN26603
TCONS_00036862.p1	HUMAN20294
TCONS_00036864.p1	HUMAN23635
TCONS_00036865.p1	HUMAN10623
TCONS_00036867.p1	HUMAN10546
TCONS_00036869.p1	HUMAN00405
TCONS_00036874.p1	HUMAN04675
TCONS_00036875.p1	HUMAN21437
TCONS_00036877.p1	HUMAN24564
TCONS_00036878.p1	HUMAN06852
TCONS_00036881.p1	HUMAN06852
TCONS_00036882.p1	HUMAN04267
TCONS_00036883.p1	HUMAN00405
TCONS_00036887.p1	HUMAN23532
TCONS_00036888.p1	HUMAN05197
TCONS_00036889.p1	HUMAN23532
TCONS_00036890.p1	HUMAN21855
TCONS_00036891.p1	HUMAN18655
TCONS_00036893.p1	HUMAN02863
TCONS_00036898.p1	HUMAN03277
TCONS_00036899.p1	HUMAN26002
TCONS_00036900.p1	HUMAN26002
TCONS_00036901.p1	HUMAN14511
TCONS_00036905.p1	HUMAN09518
TCONS_00036907.p1	HUMAN12671
TCONS_00036908.p1	HUMAN14511
TCONS_00036909.p1	HUMAN14511
TCONS_00036910.p1	HUMAN14511
TCONS_00036911.p1	HUMAN14511
TCONS_00036915.p1	HUMAN14511
TCONS_00036916.p1	HUMAN04211
TCONS_00036918.p1	HUMAN01471
TCONS_00036919.p1	HUMAN02607
TCONS_00036921.p1	HUMAN05839
TCONS_00036928.p1	HUMAN16912
TCONS_00036929.p1	HUMAN16912
TCONS_00036935.p1	HUMAN04757
TCONS_00036936.p1	HUMAN16912
TCONS_00036940.p1	HUMAN28349
TCONS_00036943.p1	HUMAN28349
TCONS_00036945.p1	HUMAN28349
TCONS_00036946.p1	HUMAN28349
TCONS_00036947.p1	HUMAN16008
TCONS_00036954.p1	HUMAN10623
TCONS_00036957.p1	HUMAN29045
TCONS_00036968.p1	HUMAN13860
TCONS_00036969.p1	HUMAN08916
TCONS_00036972.p1	HUMAN01965
TCONS_00036976.p1	HUMAN04622
TCONS_00036982.p1	HUMAN17463
TCONS_00036983.p1	HUMAN06076
TCONS_00036984.p1	HUMAN01224
TCONS_00036986.p1	HUMAN07045
TCONS_00036987.p1	HUMAN06807
TCONS_00036989.p1	HUMAN01089
TCONS_00036990.p1	HUMAN26828
TCONS_00036996.p1	HUMAN23468
TCONS_00036998.p1	HUMAN27211
TCONS_00037000.p1	HUMAN14493
TCONS_00037005.p1	HUMAN07701
TCONS_00037007.p1	HUMAN23103
TCONS_00037009.p1	HUMAN13216
TCONS_00037012.p1	HUMAN13483
TCONS_00037015.p1	HUMAN06854
TCONS_00037019.p1	HUMAN08876
TCONS_00037020.p1	HUMAN08916
TCONS_00037022.p1	HUMAN26603
TCONS_00037025.p1	HUMAN10009
TCONS_00037026.p1	HUMAN10009
TCONS_00037027.p1	HUMAN23188
TCONS_00037028.p1	HUMAN23567
TCONS_00037029.p1	HUMAN09254
TCONS_00037030.p1	HUMAN20296
TCONS_00037031.p1	HUMAN20295
TCONS_00037037.p1	HUMAN05051
TCONS_00037046.p1	HUMAN29045
TCONS_00037047.p1	HUMAN29045
TCONS_00037048.p1	HUMAN22608
TCONS_00037051.p1	HUMAN05051
TCONS_00037053.p1	HUMAN00155
TCONS_00037055.p1	HUMAN05051
TCONS_00037079.p1	HUMAN28831
TCONS_00037083.p1	HUMAN06821
TCONS_00037088.p1	HUMAN09988
TCONS_00037090.p1	HUMAN20290
TCONS_00037091.p1	HUMAN20290
TCONS_00037093.p1	HUMAN26812
TCONS_00037094.p1	HUMAN05818
TCONS_00037097.p1	HUMAN27018
TCONS_00037101.p1	HUMAN21001
TCONS_00037102.p1	HUMAN07070
TCONS_00037104.p1	HUMAN24498
TCONS_00037105.p1	HUMAN09565
TCONS_00037106.p1	HUMAN09565
TCONS_00037110.p1	HUMAN13840
TCONS_00037111.p1	HUMAN04390
TCONS_00037112.p1	HUMAN04390
TCONS_00037114.p1	HUMAN24498
TCONS_00037116.p1	HUMAN28800
TCONS_00037122.p1	HUMAN13840
TCONS_00037124.p1	HUMAN04390
TCONS_00037125.p1	HUMAN25044
TCONS_00037126.p1	HUMAN18706
TCONS_00037127.p1	HUMAN18706
TCONS_00037129.p1	HUMAN27765
TCONS_00037135.p1	HUMAN27765
TCONS_00037136.p1	HUMAN27765
TCONS_00037138.p1	HUMAN27765
TCONS_00037139.p1	HUMAN27765
TCONS_00037140.p1	HUMAN09894
TCONS_00037143.p1	HUMAN27765
TCONS_00037144.p1	HUMAN09206
TCONS_00037153.p1	HUMAN16701
TCONS_00037158.p1	HUMAN12627
TCONS_00037161.p1	HUMAN06182
TCONS_00037175.p1	HUMAN01805
TCONS_00037178.p1	HUMAN17929
TCONS_00037179.p1	HUMAN06182
TCONS_00037181.p1	HUMAN03879
TCONS_00037188.p1	HUMAN21534
TCONS_00037189.p1	HUMAN13510
TCONS_00037190.p1	HUMAN26603
TCONS_00037196.p1	HUMAN13653
TCONS_00037197.p1	HUMAN21534
TCONS_00037198.p1	HUMAN21534
TCONS_00037199.p1	HUMAN06036
TCONS_00037200.p1	HUMAN05376
TCONS_00037204.p1	HUMAN19604
TCONS_00037207.p1	HUMAN07001
TCONS_00037212.p1	HUMAN19680
TCONS_00037213.p1	HUMAN19680
TCONS_00037219.p1	HUMAN23060
TCONS_00037224.p1	HUMAN18013
TCONS_00037229.p1	HUMAN14395
TCONS_00037231.p1	HUMAN22445
TCONS_00037234.p1	HUMAN26944
TCONS_00037235.p1	HUMAN10090
TCONS_00037237.p1	HUMAN18077
TCONS_00037238.p1	HUMAN23635
TCONS_00037242.p1	HUMAN06892
TCONS_00037243.p1	HUMAN28841
TCONS_00037245.p1	HUMAN03717
TCONS_00037250.p1	HUMAN29023
TCONS_00037251.p1	HUMAN29023
TCONS_00037252.p1	HUMAN15376
TCONS_00037253.p1	HUMAN06081
TCONS_00037254.p1	HUMAN19996
TCONS_00037258.p1	HUMAN13510
TCONS_00037261.p1	HUMAN10386
TCONS_00037262.p1	HUMAN29045
TCONS_00037270.p1	HUMAN14898
TCONS_00037271.p1	HUMAN04622
TCONS_00037276.p1	HUMAN14511
TCONS_00037279.p1	HUMAN14895
TCONS_00037292.p1	HUMAN07824
TCONS_00037294.p1	HUMAN05637
TCONS_00037295.p1	HUMAN21534
TCONS_00037296.p1	HUMAN21534
TCONS_00037297.p1	HUMAN21534
TCONS_00037299.p1	HUMAN17831
TCONS_00037300.p1	HUMAN04088
TCONS_00037301.p1	HUMAN22950
TCONS_00037302.p1	HUMAN27224
TCONS_00037306.p1	HUMAN29045
TCONS_00037307.p1	HUMAN13510
TCONS_00037309.p1	HUMAN02245
TCONS_00037310.p1	HUMAN14515
TCONS_00037314.p1	HUMAN02245
TCONS_00037315.p1	HUMAN04287
TCONS_00037318.p1	HUMAN06258
TCONS_00037319.p1	HUMAN22445
TCONS_00037320.p1	HUMAN22445
TCONS_00037321.p1	HUMAN05311
TCONS_00037322.p1	HUMAN27015
TCONS_00037327.p1	HUMAN23532
TCONS_00037331.p1	HUMAN23532
TCONS_00037334.p1	HUMAN17778
TCONS_00037340.p1	HUMAN11379
TCONS_00037355.p1	HUMAN07070
TCONS_00037357.p1	HUMAN04374
TCONS_00037360.p1	HUMAN08252
TCONS_00037361.p1	HUMAN08252
TCONS_00037364.p1	HUMAN08715
TCONS_00037365.p1	HUMAN19897
TCONS_00037366.p1	HUMAN17935
TCONS_00037367.p1	HUMAN04252
TCONS_00037370.p1	HUMAN17698
TCONS_00037371.p1	HUMAN00404
TCONS_00037372.p1	HUMAN06076
TCONS_00037381.p1	HUMAN04466
TCONS_00037382.p1	HUMAN11470
TCONS_00037384.p1	HUMAN11470
TCONS_00037385.p1	HUMAN05491
TCONS_00037387.p1	HUMAN10058
TCONS_00037388.p1	HUMAN11470
TCONS_00037389.p1	HUMAN11470
TCONS_00037390.p1	HUMAN11470
TCONS_00037391.p1	HUMAN11470
TCONS_00037392.p1	HUMAN05491
TCONS_00037393.p1	HUMAN11470
TCONS_00037398.p1	HUMAN24825
TCONS_00037399.p1	HUMAN12467
TCONS_00037400.p1	HUMAN12467
TCONS_00037401.p1	HUMAN04322
TCONS_00037403.p1	HUMAN04322
TCONS_00037404.p1	HUMAN11091
TCONS_00037410.p1	HUMAN11091
TCONS_00037411.p1	HUMAN05082
TCONS_00037412.p1	HUMAN04988
TCONS_00037414.p1	HUMAN04116
TCONS_00037415.p1	HUMAN20295
TCONS_00037416.p1	HUMAN29045
TCONS_00037417.p1	HUMAN04116
TCONS_00037419.p1	HUMAN20295
TCONS_00037423.p1	HUMAN02703
TCONS_00037425.p1	HUMAN06614
TCONS_00037434.p1	HUMAN07015
TCONS_00037443.p1	HUMAN07015
TCONS_00037456.p1	HUMAN04301
TCONS_00037457.p1	HUMAN19684
TCONS_00037462.p1	HUMAN28586
TCONS_00037465.p1	HUMAN07015
TCONS_00037471.p1	HUMAN07015
TCONS_00037472.p1	HUMAN07015
TCONS_00037474.p1	HUMAN07015
TCONS_00037477.p1	HUMAN19683
TCONS_00037478.p1	HUMAN05059
TCONS_00037479.p1	HUMAN26002
TCONS_00037480.p1	HUMAN26002
TCONS_00037481.p1	HUMAN04427
TCONS_00037485.p1	HUMAN29488
TCONS_00037487.p1	HUMAN29488
TCONS_00037488.p1	HUMAN04213
TCONS_00037489.p1	HUMAN02354
TCONS_00037490.p1	HUMAN06874
TCONS_00037495.p1	HUMAN04379
TCONS_00037496.p1	HUMAN25601
TCONS_00037497.p1	HUMAN28144
TCONS_00037499.p1	HUMAN05177
TCONS_00037501.p1	HUMAN15563
TCONS_00037502.p1	HUMAN15563
TCONS_00037503.p1	HUMAN15563
TCONS_00037504.p1	HUMAN10623
TCONS_00037507.p1	HUMAN13510
TCONS_00037517.p1	HUMAN03543
TCONS_00037518.p1	HUMAN08230
TCONS_00037523.p1	HUMAN06808
TCONS_00037525.p1	HUMAN25949
TCONS_00037527.p1	HUMAN06078
TCONS_00037528.p1	HUMAN06808
TCONS_00037530.p1	HUMAN06808
TCONS_00037532.p1	HUMAN06808
TCONS_00037534.p1	HUMAN06808
TCONS_00037535.p1	HUMAN24845
TCONS_00037536.p1	HUMAN06808
TCONS_00037538.p1	HUMAN06808
TCONS_00037540.p1	HUMAN06808
TCONS_00037541.p1	HUMAN06808
TCONS_00037546.p1	HUMAN24292
TCONS_00037548.p1	HUMAN20927
TCONS_00037549.p1	HUMAN11726
TCONS_00037550.p1	HUMAN03447
TCONS_00037551.p1	HUMAN02074
TCONS_00037553.p1	HUMAN11905
TCONS_00037555.p1	HUMAN13510
TCONS_00037558.p1	HUMAN01064
TCONS_00037559.p1	HUMAN01064
TCONS_00037560.p1	HUMAN01064
TCONS_00037561.p1	HUMAN00774
TCONS_00037564.p1	HUMAN29750
TCONS_00037565.p1	HUMAN06796
TCONS_00037566.p1	HUMAN04452
TCONS_00037567.p1	HUMAN04452
TCONS_00037568.p1	HUMAN26493
TCONS_00037569.p1	HUMAN14541
TCONS_00037570.p1	HUMAN29750
TCONS_00037571.p1	HUMAN06796
TCONS_00037573.p1	HUMAN04452
TCONS_00037574.p1	HUMAN04452
TCONS_00037576.p1	HUMAN09193
TCONS_00037577.p1	HUMAN27765
TCONS_00037578.p1	HUMAN26922
TCONS_00037581.p1	HUMAN03918
TCONS_00037588.p1	HUMAN03717
TCONS_00037591.p1	HUMAN30520
TCONS_00037593.p1	HUMAN29303
TCONS_00037595.p1	HUMAN04252
TCONS_00037596.p1	HUMAN18503
TCONS_00037597.p1	HUMAN16548
TCONS_00037598.p1	HUMAN14625
TCONS_00037601.p1	HUMAN26140
TCONS_00037602.p1	HUMAN05513
TCONS_00037603.p1	HUMAN04637
TCONS_00037606.p2	HUMAN04199
TCONS_00037611.p1	HUMAN04637
TCONS_00037613.p1	HUMAN04637
TCONS_00037614.p1	HUMAN04637
TCONS_00037624.p1	HUMAN23877
TCONS_00037631.p1	HUMAN00850
TCONS_00037634.p1	HUMAN03043
TCONS_00037637.p1	HUMAN03043
TCONS_00037641.p1	HUMAN27711
TCONS_00037643.p1	HUMAN15081
TCONS_00037644.p1	HUMAN22445
TCONS_00037655.p1	HUMAN01354
TCONS_00037656.p1	HUMAN16833
TCONS_00037657.p1	HUMAN25253
TCONS_00037661.p1	HUMAN16833
TCONS_00037665.p1	HUMAN01354
TCONS_00037666.p1	HUMAN16833
TCONS_00037667.p1	HUMAN09640
TCONS_00037668.p1	HUMAN08745
TCONS_00037670.p1	HUMAN01034
TCONS_00037672.p1	HUMAN19929
TCONS_00037673.p1	HUMAN04622
TCONS_00037674.p1	HUMAN04622
TCONS_00037675.p1	HUMAN04622
TCONS_00037683.p1	HUMAN10683
TCONS_00037684.p1	HUMAN07073
TCONS_00037685.p1	HUMAN21812
TCONS_00037690.p1	HUMAN00850
TCONS_00037691.p1	HUMAN03717
TCONS_00037693.p1	HUMAN12969
TCONS_00037695.p1	HUMAN12969
TCONS_00037697.p1	HUMAN23532
TCONS_00037699.p1	HUMAN17668
TCONS_00037704.p1	HUMAN07022
TCONS_00037709.p1	HUMAN07022
TCONS_00037714.p1	HUMAN03944
TCONS_00037718.p1	HUMAN01403
TCONS_00037723.p1	HUMAN07020
TCONS_00037730.p1	HUMAN14905
TCONS_00037732.p1	HUMAN14905
TCONS_00037733.p1	HUMAN29023
TCONS_00037736.p1	HUMAN29023
TCONS_00037738.p1	HUMAN10385
TCONS_00037741.p1	HUMAN04460
TCONS_00037744.p1	HUMAN14905
TCONS_00037746.p1	HUMAN29023
TCONS_00037749.p1	HUMAN29023
TCONS_00037750.p1	HUMAN29023
TCONS_00037751.p1	HUMAN11379
TCONS_00037753.p1	HUMAN29023
TCONS_00037754.p1	HUMAN08622
TCONS_00037756.p1	HUMAN29023
TCONS_00037758.p1	HUMAN29023
TCONS_00037759.p1	HUMAN04622
TCONS_00037760.p1	HUMAN10009
TCONS_00037763.p1	HUMAN04963
TCONS_00037765.p1	HUMAN02114
TCONS_00037766.p1	HUMAN03879
TCONS_00037767.p1	HUMAN25846
TCONS_00037768.p1	HUMAN04205
TCONS_00037773.p1	HUMAN14361
TCONS_00037776.p1	HUMAN09988
TCONS_00037777.p1	HUMAN28831
TCONS_00037778.p1	HUMAN28831
TCONS_00037779.p1	HUMAN29023
TCONS_00037781.p1	HUMAN29023
TCONS_00037782.p1	HUMAN29023
TCONS_00037784.p1	HUMAN29023
TCONS_00037785.p1	HUMAN07045
TCONS_00037788.p1	HUMAN13177
TCONS_00037790.p1	HUMAN04199
TCONS_00037791.p1	HUMAN07432
TCONS_00037792.p1	HUMAN07432
TCONS_00037793.p1	HUMAN07259
TCONS_00037795.p1	HUMAN11846
TCONS_00037797.p1	HUMAN08230
TCONS_00037803.p1	HUMAN08916
TCONS_00037805.p1	HUMAN16504
TCONS_00037806.p1	HUMAN16478
TCONS_00037807.p1	HUMAN07259
TCONS_00037809.p1	HUMAN07259
TCONS_00037810.p1	HUMAN11846
TCONS_00037811.p1	HUMAN00850
TCONS_00037825.p1	HUMAN23532
TCONS_00037826.p1	HUMAN23532
TCONS_00037832.p1	HUMAN09559
TCONS_00037834.p1	HUMAN17728
TCONS_00037836.p1	HUMAN17698
TCONS_00037840.p1	HUMAN06076
TCONS_00037841.p1	HUMAN06076
TCONS_00037842.p1	HUMAN09640
TCONS_00037844.p1	HUMAN19692
TCONS_00037847.p1	HUMAN19692
TCONS_00037855.p1	HUMAN23532
TCONS_00037856.p1	HUMAN23532
TCONS_00037857.p1	HUMAN24070
TCONS_00037858.p1	HUMAN23532
TCONS_00037859.p1	HUMAN23532
TCONS_00037863.p1	HUMAN04622
TCONS_00037865.p1	HUMAN01009
TCONS_00037867.p1	HUMAN04622
TCONS_00037869.p1	HUMAN04622
TCONS_00037872.p1	HUMAN04622
TCONS_00037873.p1	HUMAN04622
TCONS_00037875.p1	HUMAN04622
TCONS_00037877.p1	HUMAN04622
TCONS_00037881.p1	HUMAN06133
TCONS_00037885.p1	HUMAN16002
TCONS_00037890.p1	HUMAN04185
TCONS_00037892.p1	HUMAN19996
TCONS_00037894.p1	HUMAN09894
TCONS_00037895.p1	HUMAN05820
TCONS_00037896.p1	HUMAN02926
TCONS_00037897.p1	HUMAN26167
TCONS_00037900.p1	HUMAN14511
TCONS_00037902.p1	HUMAN14511
TCONS_00037906.p1	HUMAN02074
TCONS_00037910.p1	HUMAN17463
TCONS_00037911.p1	HUMAN22471
TCONS_00037912.p1	HUMAN16817
TCONS_00037916.p1	HUMAN18088
TCONS_00037919.p1	HUMAN29571
TCONS_00037921.p1	HUMAN29571
TCONS_00037926.p1	HUMAN01224
TCONS_00037927.p1	HUMAN24668
TCONS_00037928.p1	HUMAN24607
TCONS_00037930.p1	HUMAN18874
TCONS_00037945.p1	HUMAN01224
TCONS_00037946.p2	HUMAN24668
TCONS_00037947.p1	HUMAN24607
TCONS_00037952.p1	HUMAN12082
TCONS_00037953.p1	HUMAN17463
TCONS_00037954.p1	HUMAN22471
TCONS_00037955.p1	HUMAN22471
TCONS_00037956.p1	HUMAN22471
TCONS_00037958.p1	HUMAN27602
TCONS_00037960.p1	HUMAN16817
TCONS_00037963.p1	HUMAN18088
TCONS_00037966.p1	HUMAN29571
TCONS_00037967.p1	HUMAN29571
TCONS_00037969.p1	HUMAN29571
TCONS_00037971.p1	HUMAN01224
TCONS_00037972.p1	HUMAN01224
TCONS_00037973.p2	HUMAN24668
TCONS_00037974.p1	HUMAN24668
TCONS_00037975.p1	HUMAN18874
TCONS_00037977.p1	HUMAN06252
TCONS_00037978.p1	HUMAN03836
TCONS_00037979.p1	HUMAN04163
TCONS_00037980.p1	HUMAN04323
TCONS_00037981.p1	HUMAN07072
TCONS_00037982.p1	HUMAN04678
TCONS_00037983.p1	HUMAN10353
TCONS_00037997.p1	HUMAN20392
TCONS_00037998.p1	HUMAN10623
TCONS_00037999.p1	HUMAN03346
TCONS_00038001.p1	HUMAN06864
TCONS_00038002.p1	HUMAN22770
TCONS_00038006.p1	HUMAN20900
TCONS_00038007.p1	HUMAN20899
TCONS_00038008.p1	HUMAN06720
TCONS_00038009.p1	HUMAN26724
TCONS_00038010.p1	HUMAN06720
TCONS_00038011.p1	HUMAN20900
TCONS_00038012.p1	HUMAN06720
TCONS_00038013.p1	HUMAN20900
TCONS_00038014.p1	HUMAN20900
TCONS_00038016.p1	HUMAN04266
TCONS_00038032.p1	HUMAN05197
TCONS_00038035.p1	HUMAN22809
TCONS_00038037.p1	HUMAN03918
TCONS_00038040.p1	HUMAN04190
TCONS_00038041.p1	HUMAN20301
TCONS_00038043.p1	HUMAN25905
TCONS_00038046.p1	HUMAN05069
TCONS_00038048.p1	HUMAN23532
TCONS_00038051.p1	HUMAN23532
TCONS_00038053.p1	HUMAN26002
TCONS_00038054.p1	HUMAN26002
TCONS_00038056.p1	HUMAN14511
TCONS_00038062.p1	HUMAN14511
TCONS_00038063.p1	HUMAN14511
TCONS_00038064.p1	HUMAN08427
TCONS_00038069.p1	HUMAN24915
TCONS_00038070.p1	HUMAN18813
TCONS_00038071.p1	HUMAN04351
TCONS_00038072.p1	HUMAN26002
TCONS_00038074.p1	HUMAN04344
TCONS_00038075.p1	HUMAN00405
TCONS_00038076.p1	HUMAN01195
TCONS_00038077.p1	HUMAN14514
TCONS_00038079.p1	HUMAN02309
TCONS_00038080.p1	HUMAN27743
TCONS_00038083.p1	HUMAN10780
TCONS_00038085.p1	HUMAN04622
TCONS_00038087.p1	HUMAN04622
TCONS_00038091.p1	HUMAN03913
TCONS_00038093.p1	HUMAN28349
TCONS_00038094.p1	HUMAN04131
TCONS_00038095.p1	HUMAN06201
TCONS_00038110.p1	HUMAN19680
TCONS_00038111.p1	HUMAN14511
TCONS_00038112.p1	HUMAN14511
TCONS_00038113.p1	HUMAN13598
TCONS_00038114.p1	HUMAN10623
TCONS_00038115.p1	HUMAN10623
TCONS_00038118.p1	HUMAN14511
TCONS_00038121.p1	HUMAN14511
TCONS_00038123.p1	HUMAN14511
TCONS_00038126.p2	HUMAN10623
TCONS_00038127.p1	HUMAN14511
TCONS_00038130.p1	HUMAN26925
TCONS_00038137.p1	HUMAN04714
TCONS_00038138.p1	HUMAN08916
TCONS_00038154.p1	HUMAN24550
TCONS_00038156.p1	HUMAN06167
TCONS_00038159.p1	HUMAN06042
TCONS_00038160.p1	HUMAN10779
TCONS_00038161.p1	HUMAN23060
TCONS_00038162.p1	HUMAN23060
TCONS_00038163.p1	HUMAN06099
TCONS_00038173.p1	HUMAN08916
TCONS_00038182.p1	HUMAN24009
TCONS_00038184.p1	HUMAN06995
TCONS_00038185.p1	HUMAN17540
TCONS_00038188.p1	HUMAN08230
TCONS_00038189.p1	HUMAN23635
TCONS_00038194.p1	HUMAN16012
TCONS_00038195.p1	HUMAN15172
TCONS_00038196.p1	HUMAN15172
TCONS_00038197.p1	HUMAN15177
TCONS_00038200.p1	HUMAN15172
TCONS_00038201.p1	HUMAN02074
TCONS_00038202.p1	HUMAN08916
TCONS_00038203.p1	HUMAN15172
TCONS_00038206.p1	HUMAN25061
TCONS_00038207.p1	HUMAN25061
TCONS_00038208.p1	HUMAN29141
TCONS_00038215.p1	HUMAN28748
TCONS_00038216.p1	HUMAN06196
TCONS_00038224.p1	HUMAN04619
TCONS_00038225.p1	HUMAN01965
TCONS_00038236.p1	HUMAN08916
TCONS_00038244.p1	HUMAN09225
TCONS_00038248.p1	HUMAN08916
TCONS_00038256.p1	HUMAN08916
TCONS_00038261.p1	HUMAN01465
TCONS_00038264.p1	HUMAN01465
TCONS_00038265.p1	HUMAN01465
TCONS_00038266.p1	HUMAN01465
TCONS_00038267.p1	HUMAN05678
TCONS_00038270.p1	HUMAN04088
TCONS_00038271.p1	HUMAN21357
TCONS_00038273.p1	HUMAN02024
TCONS_00038275.p1	HUMAN05692
TCONS_00038277.p1	HUMAN25420
TCONS_00038281.p1	HUMAN25420
TCONS_00038283.p1	HUMAN01973
TCONS_00038284.p1	HUMAN17835
TCONS_00038287.p1	HUMAN15653
TCONS_00038289.p1	HUMAN01465
TCONS_00038291.p1	HUMAN13485
TCONS_00038295.p1	HUMAN20636
TCONS_00038297.p1	HUMAN21357
TCONS_00038298.p1	HUMAN02024
TCONS_00038300.p1	HUMAN05692
TCONS_00038302.p1	HUMAN25420
TCONS_00038306.p1	HUMAN01973
TCONS_00038307.p1	HUMAN17835
TCONS_00038309.p1	HUMAN17835
TCONS_00038312.p1	HUMAN17835
TCONS_00038314.p1	HUMAN01242
TCONS_00038317.p1	HUMAN17835
TCONS_00038319.p1	HUMAN08230
TCONS_00038320.p1	HUMAN17835
TCONS_00038325.p1	HUMAN22955
TCONS_00038334.p1	HUMAN26725
TCONS_00038335.p1	HUMAN21989
TCONS_00038338.p1	HUMAN15653
TCONS_00038339.p1	HUMAN09225
TCONS_00038340.p1	HUMAN06929
TCONS_00038341.p1	HUMAN05691
TCONS_00038350.p1	HUMAN05678
TCONS_00038358.p1	HUMAN04088
TCONS_00038359.p1	HUMAN01474
TCONS_00038360.p1	HUMAN26724
TCONS_00038363.p1	HUMAN04088
TCONS_00038365.p1	HUMAN20636
TCONS_00038366.p1	HUMAN04088
TCONS_00038367.p1	HUMAN26724
TCONS_00038376.p1	HUMAN05691
TCONS_00038386.p1	HUMAN01089
TCONS_00038389.p1	HUMAN08817
TCONS_00038390.p1	HUMAN15863
TCONS_00038391.p1	HUMAN15863
TCONS_00038392.p1	HUMAN15863
TCONS_00038395.p1	HUMAN02122
TCONS_00038396.p1	HUMAN02122
TCONS_00038397.p1	HUMAN02122
TCONS_00038400.p1	HUMAN21543
TCONS_00038401.p1	HUMAN21514
TCONS_00038402.p1	HUMAN09894
TCONS_00038403.p1	HUMAN01049
TCONS_00038406.p1	HUMAN01049
TCONS_00038408.p1	HUMAN20190
TCONS_00038409.p1	HUMAN01049
TCONS_00038412.p1	HUMAN01049
TCONS_00038414.p1	HUMAN08916
TCONS_00038418.p1	HUMAN22608
TCONS_00038420.p1	HUMAN27224
TCONS_00038421.p1	HUMAN27224
TCONS_00038422.p1	HUMAN01049
TCONS_00038428.p1	HUMAN01050
TCONS_00038430.p1	HUMAN04088
TCONS_00038436.p1	HUMAN15863
TCONS_00038437.p1	HUMAN02122
TCONS_00038439.p1	HUMAN03447
