TCONS_00000010.p1	OFUSG03055.1.p1
TCONS_00028433.p1	OFUSG07163.1.p1
TCONS_00028439.p1	OFUSG09098.1.p1
TCONS_00028439.p1	OFUSG09098.2.p1
TCONS_00028440.p1	OFUSG09782.1.p1
TCONS_00028441.p1	OFUSG21056.1.p1
TCONS_00028444.p1	OFUSG22824.1.p1
TCONS_00028444.p1	OFUSG22825.1.p1
TCONS_00028450.p1	OFUSG03957.1.p1
TCONS_00028450.p1	OFUSG03957.2.p1
TCONS_00028450.p1	OFUSG24391.1.p1
TCONS_00028452.p1	OFUSG12857.1.p1
TCONS_00028452.p1	OFUSG14100.1.p1
TCONS_00028452.p1	OFUSG14372.1.p1
TCONS_00028452.p1	OFUSG15002.1.p1
TCONS_00028452.p1	OFUSG18452.1.p1
TCONS_00028452.p1	OFUSG19043.1.p1
TCONS_00028452.p1	OFUSG20890.1.p1
TCONS_00028452.p1	OFUSG24870.1.p1
TCONS_00028452.p1	OFUSG26110.1.p1
TCONS_00028457.p1	OFUSG05871.1.p1
TCONS_00028459.p1	OFUSG09648.1.p1
TCONS_00028459.p1	OFUSG16793.1.p1
TCONS_00028459.p1	OFUSG21898.1.p1
TCONS_00028460.p1	OFUSG11501.1.p1
TCONS_00028461.p1	OFUSG11086.1.p1
TCONS_00028461.p1	OFUSG23567.1.p1
TCONS_00028461.p1	OFUSG26603.1.p1
TCONS_00028462.p1	OFUSG03168.1.p1
TCONS_00028462.p1	OFUSG05870.1.p1
TCONS_00028462.p1	OFUSG09926.1.p1
TCONS_00028462.p1	OFUSG11502.1.p1
TCONS_00028462.p1	OFUSG12409.1.p1
TCONS_00028462.p1	OFUSG13163.1.p1
TCONS_00028462.p1	OFUSG19293.1.p1
TCONS_00028462.p1	OFUSG21841.1.p1
TCONS_00028462.p1	OFUSG21842.1.p1
TCONS_00028462.p1	OFUSG24871.1.p1
TCONS_00028465.p1	OFUSG18332.1.p1
TCONS_00028465.p1	OFUSG18332.2.p1
TCONS_00028467.p1	OFUSG09087.1.p1
TCONS_00028467.p1	OFUSG10483.1.p1
TCONS_00028467.p1	OFUSG13697.1.p1
TCONS_00028473.p1	OFUSG19958.1.p1
TCONS_00028481.p1	OFUSG19685.1.p2
TCONS_00028488.p1	OFUSG08814.1.p1
TCONS_00028490.p1	OFUSG09503.1.p1
TCONS_00028491.p1	OFUSG09823.1.p1
TCONS_00028492.p1	OFUSG08555.1.p1
TCONS_00028493.p1	OFUSG08433.1.p1
TCONS_00028495.p1	OFUSG09726.1.p1
TCONS_00028496.p1	OFUSG09201.1.p1
TCONS_00028499.p1	OFUSG19990.1.p1
TCONS_00028499.p1	OFUSG19990.2.p1
TCONS_00028499.p1	OFUSG19990.3.p1
TCONS_00028499.p1	OFUSG19990.4.p1
TCONS_00028502.p1	OFUSG02858.1.p1
TCONS_00028502.p1	OFUSG17762.1.p1
TCONS_00028502.p1	OFUSG19626.1.p1
TCONS_00028509.p1	OFUSG09025.1.p1
TCONS_00028513.p1	OFUSG09816.1.p1
TCONS_00028513.p1	OFUSG09816.2.p1
TCONS_00028513.p1	OFUSG09816.3.p1
TCONS_00028514.p1	OFUSG09093.1.p1
TCONS_00028515.p1	OFUSG09096.1.p1
TCONS_00028516.p1	OFUSG08671.1.p1
TCONS_00028516.p1	OFUSG08672.1.p1
TCONS_00028516.p1	OFUSG11998.1.p1
TCONS_00028516.p1	OFUSG18933.1.p1
TCONS_00028516.p1	OFUSG19662.1.p1
TCONS_00028516.p1	OFUSG19662.2.p1
TCONS_00028523.p1	OFUSG08756.1.p1
TCONS_00028523.p1	OFUSG08756.2.p1
TCONS_00028523.p1	OFUSG08756.3.p1
TCONS_00028524.p1	OFUSG09504.1.p1
TCONS_00028530.p1	OFUSG03694.1.p1
TCONS_00028530.p1	OFUSG20126.1.p1
TCONS_00028530.p1	OFUSG20126.2.p1
TCONS_00028530.p1	OFUSG20127.1.p1
TCONS_00028538.p1	OFUSG00565.1.p1
TCONS_00028538.p1	OFUSG03895.1.p1
TCONS_00028538.p1	OFUSG03895.2.p1
TCONS_00028538.p1	OFUSG18977.1.p1
TCONS_00028540.p1	OFUSG01086.1.p1
TCONS_00028542.p1	OFUSG03861.1.p1
TCONS_00028550.p1	OFUSG05522.1.p1
TCONS_00028550.p1	OFUSG11566.1.p1
TCONS_00028550.p1	OFUSG18504.1.p1
TCONS_00028551.p1	OFUSG09057.1.p1
TCONS_00028551.p1	OFUSG09094.1.p1
TCONS_00028552.p1	OFUSG19684.1.p1
TCONS_00028555.p1	OFUSG19683.1.p1
TCONS_00028562.p1	OFUSG20030.1.p1
TCONS_00028563.p1	OFUSG11384.1.p1
TCONS_00028563.p1	OFUSG12520.1.p1
TCONS_00028610.p1	OFUSG09452.1.p1
TCONS_00028610.p1	OFUSG09452.2.p1
TCONS_00028614.p1	OFUSG20131.1.p1
TCONS_00028614.p1	OFUSG20131.2.p1
TCONS_00028614.p1	OFUSG20133.1.p1
TCONS_00028616.p1	OFUSG20134.1.p1
TCONS_00028616.p1	OFUSG20134.2.p1
TCONS_00028618.p1	OFUSG06849.1.p1
TCONS_00028618.p1	OFUSG06849.2.p1
TCONS_00028618.p1	OFUSG13728.1.p1
TCONS_00028618.p1	OFUSG26400.1.p1
TCONS_00028619.p1	OFUSG02757.1.p1
TCONS_00028619.p1	OFUSG08843.1.p1
TCONS_00028622.p1	OFUSG08844.1.p1
TCONS_00028623.p1	OFUSG09125.1.p1
TCONS_00028623.p1	OFUSG09125.2.p1
TCONS_00028626.p1	OFUSG09353.1.p1
TCONS_00028627.p1	OFUSG08706.1.p1
TCONS_00028627.p1	OFUSG08706.2.p1
TCONS_00028631.p1	OFUSG09251.1.p1
TCONS_00028633.p1	OFUSG10662.1.p1
TCONS_00028636.p1	OFUSG09111.1.p1
TCONS_00028638.p1	OFUSG08466.1.p1
TCONS_00028638.p1	OFUSG08466.2.p1
TCONS_00028683.p1	OFUSG02612.1.p2
TCONS_00028683.p1	OFUSG05454.1.p1
TCONS_00028683.p1	OFUSG26191.1.p1
TCONS_00028689.p1	OFUSG09862.1.p1
TCONS_00028689.p1	OFUSG09868.1.p1
TCONS_00028689.p1	OFUSG09881.1.p1
TCONS_00028689.p1	OFUSG09881.2.p1
TCONS_00028689.p1	OFUSG09896.1.p1
TCONS_00028689.p1	OFUSG17118.1.p1
TCONS_00028689.p1	OFUSG23331.1.p1
TCONS_00028689.p1	OFUSG23331.2.p1
TCONS_00028689.p1	OFUSG25424.1.p1
TCONS_00028689.p1	OFUSG25424.2.p1
TCONS_00028692.p1	OFUSG19573.1.p1
TCONS_00028692.p1	OFUSG19573.2.p1
TCONS_00028693.p1	OFUSG00616.1.p1
TCONS_00028693.p1	OFUSG02648.1.p1
TCONS_00028693.p1	OFUSG02648.2.p1
TCONS_00028693.p1	OFUSG02931.1.p1
TCONS_00028693.p1	OFUSG03468.1.p1
TCONS_00028693.p1	OFUSG04244.1.p1
TCONS_00028693.p1	OFUSG04530.1.p1
TCONS_00028693.p1	OFUSG05154.1.p1
TCONS_00028693.p1	OFUSG05960.1.p1
TCONS_00028693.p1	OFUSG06352.1.p1
TCONS_00028693.p1	OFUSG06353.1.p1
TCONS_00028693.p1	OFUSG06354.1.p1
TCONS_00028693.p1	OFUSG06354.2.p1
TCONS_00028693.p1	OFUSG06356.1.p1
TCONS_00028693.p1	OFUSG06357.1.p1
TCONS_00028693.p1	OFUSG06358.1.p1
TCONS_00028693.p1	OFUSG06384.1.p1
TCONS_00028693.p1	OFUSG06972.1.p1
TCONS_00028693.p1	OFUSG07748.1.p1
TCONS_00028693.p1	OFUSG07748.2.p1
TCONS_00028693.p1	OFUSG09540.1.p1
TCONS_00028693.p1	OFUSG09540.2.p1
TCONS_00028693.p1	OFUSG09540.3.p1
TCONS_00028693.p1	OFUSG09540.5.p1
TCONS_00028693.p1	OFUSG15062.1.p1
TCONS_00028693.p1	OFUSG15063.1.p1
TCONS_00028693.p1	OFUSG15547.1.p1
TCONS_00028693.p1	OFUSG15567.1.p1
TCONS_00028693.p1	OFUSG20052.1.p1
TCONS_00028693.p1	OFUSG20147.1.p1
TCONS_00028693.p1	OFUSG22782.1.p1
TCONS_00028693.p1	OFUSG24262.1.p1
TCONS_00028693.p1	OFUSG24262.2.p1
TCONS_00028693.p1	OFUSG25194.1.p1
TCONS_00028693.p1	OFUSG25196.1.p1
TCONS_00028693.p1	OFUSG25198.1.p1
TCONS_00028693.p1	OFUSG25570.1.p1
TCONS_00028693.p1	OFUSG25571.1.p1
TCONS_00028693.p1	OFUSG25571.2.p1
TCONS_00028693.p1	OFUSG26203.1.p1
TCONS_00028693.p1	OFUSG26204.1.p1
TCONS_00028699.p1	OFUSG08818.1.p1
TCONS_00028699.p1	OFUSG08818.2.p1
TCONS_00028703.p1	OFUSG09063.1.p1
TCONS_00028704.p1	OFUSG08525.1.p1
TCONS_00028704.p1	OFUSG08526.1.p3
TCONS_00028716.p1	OFUSG08694.1.p1
TCONS_00028717.p1	OFUSG19814.2.p1
TCONS_00028720.p1	OFUSG09625.1.p1
TCONS_00028723.p1	OFUSG10739.1.p1
TCONS_00028725.p1	OFUSG08693.1.p1
TCONS_00028727.p1	OFUSG07276.1.p1
TCONS_00028727.p1	OFUSG07276.2.p1
TCONS_00028728.p1	OFUSG08718.1.p1
TCONS_00028730.p1	OFUSG08951.1.p1
TCONS_00028730.p1	OFUSG08951.2.p1
TCONS_00028735.p1	OFUSG00731.1.p1
TCONS_00028735.p1	OFUSG00732.1.p1
TCONS_00028735.p1	OFUSG00733.1.p1
TCONS_00028735.p1	OFUSG00788.1.p1
TCONS_00028735.p1	OFUSG01199.1.p1
TCONS_00028735.p1	OFUSG05496.1.p1
TCONS_00028735.p1	OFUSG10505.1.p1
TCONS_00028735.p1	OFUSG10506.1.p1
TCONS_00028735.p1	OFUSG17916.1.p1
TCONS_00028735.p1	OFUSG18414.1.p1
TCONS_00028735.p1	OFUSG18414.2.p1
TCONS_00028735.p1	OFUSG19038.1.p1
TCONS_00028735.p1	OFUSG19039.1.p1
TCONS_00028735.p1	OFUSG19040.1.p1
TCONS_00028735.p1	OFUSG21972.1.p1
TCONS_00028742.p1	OFUSG09515.1.p1
TCONS_00028743.p1	OFUSG09798.1.p1
TCONS_00028745.p1	OFUSG08460.1.p1
TCONS_00028748.p1	OFUSG19688.1.p1
TCONS_00028748.p1	OFUSG19688.2.p1
TCONS_00028749.p1	OFUSG20062.1.p1
TCONS_00028755.p1	OFUSG08967.1.p1
TCONS_00028756.p1	OFUSG08519.1.p1
TCONS_00028757.p1	OFUSG09545.1.p1
TCONS_00028764.p1	OFUSG09529.1.p1
TCONS_00028766.p1	OFUSG19635.1.p1
TCONS_00028766.p1	OFUSG19638.1.p1
TCONS_00028766.p1	OFUSG19639.1.p1
TCONS_00028766.p1	OFUSG19639.2.p1
TCONS_00028768.p1	OFUSG08472.1.p1
TCONS_00028769.p1	OFUSG09035.1.p1
TCONS_00028769.p1	OFUSG09035.2.p1
TCONS_00028773.p1	OFUSG18391.1.p1
TCONS_00028775.p1	OFUSG09532.1.p1
TCONS_00028776.p1	OFUSG23382.1.p1
TCONS_00028785.p1	OFUSG09613.1.p1
TCONS_00028790.p1	OFUSG00738.1.p1
TCONS_00028792.p1	OFUSG08996.1.p1
TCONS_00028792.p1	OFUSG08996.2.p1
TCONS_00028798.p1	OFUSG08652.1.p1
TCONS_00028798.p1	OFUSG08652.2.p1
TCONS_00028798.p1	OFUSG08652.3.p1
TCONS_00028798.p1	OFUSG08652.4.p1
TCONS_00028799.p1	OFUSG08757.1.p1
TCONS_00028799.p1	OFUSG08757.2.p1
TCONS_00028802.p1	OFUSG09122.1.p1
TCONS_00028802.p1	OFUSG09123.1.p1
TCONS_00028802.p1	OFUSG09123.2.p1
TCONS_00028803.p1	OFUSG09447.1.p1
TCONS_00028805.p1	OFUSG09746.1.p1
TCONS_00028805.p1	OFUSG09746.2.p1
TCONS_00028807.p1	OFUSG02777.1.p1
TCONS_00028807.p1	OFUSG07368.1.p1
TCONS_00028807.p1	OFUSG07369.1.p1
TCONS_00028807.p1	OFUSG07369.2.p1
TCONS_00028809.p1	OFUSG07370.1.p1
TCONS_00028809.p1	OFUSG26492.1.p1
TCONS_00028816.p1	OFUSG03291.1.p1
TCONS_00028816.p1	OFUSG03292.1.p1
TCONS_00028816.p1	OFUSG03293.1.p1
TCONS_00028817.p1	OFUSG02532.1.p1
TCONS_00028817.p1	OFUSG03294.1.p1
TCONS_00028817.p1	OFUSG03294.2.p1
TCONS_00028817.p1	OFUSG03294.3.p1
TCONS_00028817.p1	OFUSG07363.1.p1
TCONS_00028817.p1	OFUSG07367.1.p1
TCONS_00028817.p1	OFUSG07371.1.p1
TCONS_00028817.p1	OFUSG12122.1.p1
TCONS_00028821.p1	OFUSG08993.1.p1
TCONS_00028822.p1	OFUSG19864.1.p1
TCONS_00028822.p1	OFUSG21488.1.p1
TCONS_00028822.p1	OFUSG21488.2.p1
TCONS_00028822.p1	OFUSG25482.1.p1
TCONS_00028822.p1	OFUSG25482.2.p1
TCONS_00028822.p1	OFUSG25482.3.p1
TCONS_00028822.p1	OFUSG25482.4.p1
TCONS_00028822.p1	OFUSG25484.1.p1
TCONS_00028823.p1	OFUSG09296.1.p1
TCONS_00028823.p1	OFUSG16588.1.p1
TCONS_00028825.p1	OFUSG09595.1.p1
TCONS_00028825.p1	OFUSG09596.1.p1
TCONS_00028826.p1	OFUSG09627.1.p1
TCONS_00028827.p1	OFUSG08506.1.p1
TCONS_00028827.p1	OFUSG08506.2.p1
TCONS_00028829.p1	OFUSG08507.1.p1
TCONS_00028829.p1	OFUSG08507.2.p1
TCONS_00028829.p1	OFUSG08507.3.p1
TCONS_00028830.p1	OFUSG12183.1.p1
TCONS_00028834.p1	OFUSG19633.1.p1
TCONS_00028837.p1	OFUSG19655.1.p1
TCONS_00028842.p1	OFUSG08812.1.p1
TCONS_00028847.p1	OFUSG09366.1.p1
TCONS_00028849.p1	OFUSG07845.1.p1
TCONS_00028849.p1	OFUSG07845.2.p1
TCONS_00028849.p1	OFUSG07845.3.p1
TCONS_00028849.p1	OFUSG17222.1.p1
TCONS_00028849.p1	OFUSG26532.1.p1
TCONS_00028849.p1	OFUSG26535.1.p1
TCONS_00028850.p1	OFUSG07470.1.p1
TCONS_00028850.p1	OFUSG07604.1.p1
TCONS_00028850.p1	OFUSG09235.1.p1
TCONS_00028858.p1	OFUSG24813.1.p1
TCONS_00028861.p1	OFUSG09546.1.p1
TCONS_00028861.p1	OFUSG09546.2.p1
TCONS_00028861.p1	OFUSG09546.3.p1
TCONS_00028861.p1	OFUSG09546.4.p1
TCONS_00028862.p1	OFUSG11135.4.p1
TCONS_00028862.p1	OFUSG20809.1.p1
TCONS_00028868.p1	OFUSG25971.1.p1
TCONS_00028875.p1	OFUSG20026.1.p1
TCONS_00028875.p1	OFUSG20027.1.p1
TCONS_00028875.p1	OFUSG20027.2.p1
TCONS_00028875.p1	OFUSG20027.3.p1
TCONS_00028875.p1	OFUSG20027.4.p1
TCONS_00028875.p1	OFUSG20027.5.p1
TCONS_00028896.p1	OFUSG18440.1.p1
TCONS_00028896.p1	OFUSG18441.1.p1
TCONS_00028896.p1	OFUSG18442.1.p1
TCONS_00028896.p1	OFUSG19563.1.p1
TCONS_00028896.p1	OFUSG25323.1.p1
TCONS_00028896.p1	OFUSG25324.1.p1
TCONS_00028898.p1	OFUSG08957.1.p1
TCONS_00028906.p1	OFUSG08817.1.p1
TCONS_00028913.p1	OFUSG08811.1.p1
TCONS_00028916.p1	OFUSG16454.1.p1
TCONS_00028917.p1	OFUSG19484.1.p1
TCONS_00028917.p1	OFUSG20014.1.p1
TCONS_00028918.p1	OFUSG06412.1.p1
TCONS_00028918.p1	OFUSG06412.2.p1
TCONS_00028921.p1	OFUSG05072.1.p1
TCONS_00028921.p1	OFUSG05072.2.p1
TCONS_00028921.p1	OFUSG09090.1.p1
TCONS_00028921.p1	OFUSG22839.1.p1
TCONS_00028921.p1	OFUSG25103.1.p1
TCONS_00028923.p1	OFUSG20032.1.p1
TCONS_00028942.p1	OFUSG23159.1.p1
TCONS_00028944.p1	OFUSG11911.1.p1
TCONS_00028948.p1	OFUSG09040.1.p1
TCONS_00028949.p1	OFUSG09256.1.p1
TCONS_00028951.p1	OFUSG09777.1.p1
TCONS_00028951.p1	OFUSG09777.2.p1
TCONS_00028952.p1	OFUSG19905.1.p1
TCONS_00028953.p1	OFUSG08659.1.p1
TCONS_00028955.p1	OFUSG09288.1.p1
TCONS_00028957.p1	OFUSG09048.1.p1
TCONS_00028957.p1	OFUSG09048.2.p1
TCONS_00028960.p1	OFUSG09367.1.p1
TCONS_00028964.p1	OFUSG06939.1.p1
TCONS_00028964.p1	OFUSG06939.2.p1
TCONS_00028966.p1	OFUSG08426.1.p1
TCONS_00028967.p1	OFUSG09520.1.p1
TCONS_00028968.p1	OFUSG09785.1.p1
TCONS_00028969.p1	OFUSG20137.1.p1
TCONS_00028969.p1	OFUSG20137.2.p1
TCONS_00028970.p1	OFUSG19682.1.p1
TCONS_00028974.p3	OFUSG10710.1.p1
TCONS_00028993.p1	OFUSG08813.1.p1
TCONS_00028994.p1	OFUSG08473.1.p1
TCONS_00028995.p1	OFUSG05883.1.p1
TCONS_00029000.p1	OFUSG08849.1.p1
TCONS_00029000.p1	OFUSG08850.1.p1
TCONS_00029005.p1	OFUSG08998.1.p1
TCONS_00029006.p1	OFUSG18084.1.p1
TCONS_00029015.p1	OFUSG09347.1.p1
TCONS_00029018.p1	OFUSG09820.1.p1
TCONS_00029019.p1	OFUSG06301.1.p1
TCONS_00029019.p1	OFUSG11868.1.p1
TCONS_00029023.p1	OFUSG05167.1.p1
TCONS_00029023.p1	OFUSG05167.2.p1
TCONS_00029023.p1	OFUSG08041.1.p1
TCONS_00029023.p1	OFUSG08464.1.p1
TCONS_00029023.p1	OFUSG25466.1.p1
TCONS_00029023.p1	OFUSG26225.1.p1
TCONS_00029024.p1	OFUSG11861.1.p1
TCONS_00029024.p1	OFUSG11862.1.p1
TCONS_00029030.p1	OFUSG08499.1.p1
TCONS_00029030.p1	OFUSG08499.2.p1
TCONS_00029030.p1	OFUSG08499.3.p1
TCONS_00029033.p1	OFUSG09531.1.p1
TCONS_00029033.p1	OFUSG24783.1.p1
TCONS_00029034.p1	OFUSG20001.1.p1
TCONS_00029034.p1	OFUSG20003.1.p1
TCONS_00029035.p1	OFUSG08608.1.p1
TCONS_00029039.p1	OFUSG09566.1.p1
TCONS_00029041.p1	OFUSG08790.1.p1
TCONS_00029043.p1	OFUSG19566.1.p1
TCONS_00029043.p1	OFUSG19566.2.p1
TCONS_00029044.p1	OFUSG19656.1.p1
TCONS_00029049.p1	OFUSG16304.1.p1
TCONS_00029051.p1	OFUSG06059.1.p1
TCONS_00029053.p1	OFUSG26688.1.p1
TCONS_00029054.p1	OFUSG22601.1.p1
TCONS_00029054.p1	OFUSG22601.2.p1
TCONS_00029057.p1	OFUSG08605.1.p1
TCONS_00029058.p1	OFUSG09153.1.p1
TCONS_00029058.p1	OFUSG09153.2.p1
TCONS_00029059.p1	OFUSG04620.1.p1
TCONS_00029062.p1	OFUSG05389.1.p1
TCONS_00029062.p1	OFUSG08440.1.p1
TCONS_00029062.p1	OFUSG20041.1.p1
TCONS_00029062.p1	OFUSG20049.1.p1
TCONS_00029063.p1	OFUSG08796.1.p1
TCONS_00029063.p1	OFUSG08797.1.p1
TCONS_00029063.p1	OFUSG08797.2.p1
TCONS_00029066.p1	OFUSG25022.1.p1
TCONS_00029068.p1	OFUSG09138.1.p1
TCONS_00029068.p1	OFUSG09138.2.p1
TCONS_00029069.p1	OFUSG09136.1.p1
TCONS_00029069.p1	OFUSG09136.2.p1
TCONS_00029069.p1	OFUSG09136.3.p1
TCONS_00029074.p1	OFUSG09150.1.p1
TCONS_00029076.p1	OFUSG19727.1.p1
TCONS_00029079.p1	OFUSG09433.1.p1
TCONS_00029079.p1	OFUSG09434.1.p1
TCONS_00029082.p1	OFUSG09551.1.p1
TCONS_00029082.p1	OFUSG17662.1.p1
TCONS_00029082.p1	OFUSG17663.1.p1
TCONS_00029085.p1	OFUSG18900.1.p1
TCONS_00029086.p1	OFUSG20078.1.p1
TCONS_00029086.p1	OFUSG20078.2.p1
TCONS_00029091.p1	OFUSG09802.1.p1
TCONS_00029101.p1	OFUSG26534.1.p1
TCONS_00029106.p1	OFUSG02222.1.p1
TCONS_00029106.p1	OFUSG05524.1.p1
TCONS_00029106.p1	OFUSG06602.1.p1
TCONS_00029106.p1	OFUSG11221.1.p1
TCONS_00029106.p1	OFUSG13569.1.p1
TCONS_00029106.p1	OFUSG24894.1.p1
TCONS_00029109.p1	OFUSG00070.1.p1
TCONS_00029109.p1	OFUSG09120.1.p1
TCONS_00029109.p1	OFUSG09120.2.p1
TCONS_00029110.p1	OFUSG08721.1.p1
TCONS_00029110.p1	OFUSG08721.2.p1
TCONS_00029111.p1	OFUSG00086.1.p1
TCONS_00029111.p1	OFUSG08828.1.p1
TCONS_00029113.p1	OFUSG08829.1.p1
TCONS_00029113.p1	OFUSG08829.2.p1
TCONS_00029115.p1	OFUSG09617.1.p1
TCONS_00029116.p1	OFUSG09013.1.p1
TCONS_00029116.p1	OFUSG09013.2.p1
TCONS_00029119.p1	OFUSG09780.1.p1
TCONS_00029120.p1	OFUSG08931.1.p1
TCONS_00029120.p1	OFUSG15236.1.p1
TCONS_00029120.p1	OFUSG26080.1.p1
TCONS_00029120.p1	OFUSG26080.2.p1
TCONS_00029121.p1	OFUSG19036.1.p1
TCONS_00029122.p1	OFUSG01602.1.p1
TCONS_00029122.p1	OFUSG02082.1.p1
TCONS_00029122.p1	OFUSG06118.1.p1
TCONS_00029123.p1	OFUSG09508.1.p1
TCONS_00029124.p1	OFUSG09488.1.p1
TCONS_00029125.p1	OFUSG19991.1.p1
TCONS_00029130.p1	OFUSG25577.1.p1
TCONS_00029143.p1	OFUSG09642.1.p1
TCONS_00029143.p1	OFUSG09693.1.p1
TCONS_00029146.p1	OFUSG20141.1.p1
TCONS_00029149.p1	OFUSG09631.1.p1
TCONS_00029152.p1	OFUSG08452.1.p1
TCONS_00029153.p1	OFUSG09267.1.p1
TCONS_00029158.p1	OFUSG13874.1.p1
TCONS_00029158.p1	OFUSG13874.2.p1
TCONS_00029158.p1	OFUSG13876.1.p1
TCONS_00029158.p1	OFUSG13926.1.p1
TCONS_00029158.p1	OFUSG13926.2.p1
TCONS_00029158.p1	OFUSG20155.1.p1
TCONS_00029158.p1	OFUSG20155.2.p1
TCONS_00029159.p1	OFUSG19648.1.p1
TCONS_00029160.p1	OFUSG09270.1.p1
TCONS_00029161.p1	OFUSG09833.1.p1
TCONS_00029164.p1	OFUSG19796.1.p1
TCONS_00029164.p1	OFUSG19796.2.p1
TCONS_00029165.p1	OFUSG09771.1.p1
TCONS_00029180.p1	OFUSG09124.1.p1
TCONS_00029182.p1	OFUSG22016.1.p1
TCONS_00029184.p1	OFUSG03889.1.p1
TCONS_00029184.p1	OFUSG05901.1.p1
TCONS_00029184.p1	OFUSG07241.1.p1
TCONS_00029184.p1	OFUSG07242.1.p1
TCONS_00029184.p1	OFUSG10651.1.p1
TCONS_00029197.p1	OFUSG01124.1.p1
TCONS_00029198.p1	OFUSG20057.1.p1
TCONS_00029203.p1	OFUSG09237.1.p1
TCONS_00029205.p1	OFUSG20429.1.p1
TCONS_00029206.p1	OFUSG20121.1.p1
TCONS_00029206.p1	OFUSG20121.2.p1
TCONS_00029206.p1	OFUSG20121.3.p1
TCONS_00029206.p1	OFUSG20121.4.p1
TCONS_00029206.p1	OFUSG20121.5.p1
TCONS_00029209.p1	OFUSG24050.1.p1
TCONS_00029211.p1	OFUSG08848.1.p1
TCONS_00029215.p1	OFUSG09500.1.p1
TCONS_00029236.p1	OFUSG03970.1.p1
TCONS_00029236.p1	OFUSG08314.1.p1
TCONS_00029236.p1	OFUSG09158.1.p1
TCONS_00029236.p1	OFUSG16462.1.p1
TCONS_00029236.p1	OFUSG19312.1.p1
TCONS_00029236.p1	OFUSG22504.1.p1
TCONS_00029236.p1	OFUSG25625.1.p1
TCONS_00029236.p1	OFUSG25625.2.p1
TCONS_00029247.p1	OFUSG09351.1.p1
TCONS_00029249.p1	OFUSG08673.1.p1
TCONS_00029250.p1	OFUSG20130.1.p1
TCONS_00029264.p1	OFUSG00799.1.p1
TCONS_00029264.p1	OFUSG14049.1.p1
TCONS_00029264.p1	OFUSG14062.1.p1
TCONS_00029264.p1	OFUSG18000.1.p1
TCONS_00029264.p1	OFUSG22618.1.p1
TCONS_00029264.p1	OFUSG22669.1.p1
TCONS_00029264.p1	OFUSG23075.1.p1
TCONS_00029264.p1	OFUSG26315.2.p1
TCONS_00029269.p1	OFUSG09253.1.p1
TCONS_00029269.p1	OFUSG13509.1.p1
TCONS_00029270.p1	OFUSG08913.1.p1
TCONS_00029270.p1	OFUSG19556.1.p1
TCONS_00029275.p1	OFUSG09254.1.p1
TCONS_00029275.p1	OFUSG09254.2.p1
TCONS_00029281.p1	OFUSG08945.1.p1
TCONS_00029281.p1	OFUSG08945.2.p1
TCONS_00029282.p1	OFUSG08937.1.p1
TCONS_00029282.p1	OFUSG08937.2.p1
TCONS_00029282.p1	OFUSG08940.1.p1
TCONS_00029284.p1	OFUSG04658.1.p1
TCONS_00029284.p1	OFUSG09751.1.p1
TCONS_00029288.p1	OFUSG10648.1.p1
TCONS_00029292.p1	OFUSG08444.1.p1
TCONS_00029297.p1	OFUSG09190.1.p1
TCONS_00029299.p1	OFUSG01368.1.p1
TCONS_00029301.p1	OFUSG09680.1.p1
TCONS_00029304.p1	OFUSG09369.1.p1
TCONS_00029304.p1	OFUSG13957.1.p1
TCONS_00029304.p1	OFUSG13957.2.p1
TCONS_00029304.p1	OFUSG13957.3.p1
TCONS_00029304.p1	OFUSG13957.4.p1
TCONS_00029304.p1	OFUSG26159.1.p1
TCONS_00029305.p1	OFUSG21051.1.p1
TCONS_00029308.p1	OFUSG15683.1.p1
TCONS_00029314.p1	OFUSG09796.1.p1
TCONS_00029316.p1	OFUSG08692.1.p1
TCONS_00029324.p1	OFUSG19596.1.p1
TCONS_00029324.p1	OFUSG19596.2.p1
TCONS_00029324.p1	OFUSG26846.1.p1
TCONS_00029324.p1	OFUSG26847.1.p1
TCONS_00029325.p1	OFUSG08878.1.p1
TCONS_00029328.p1	OFUSG02182.1.p1
TCONS_00029343.p1	OFUSG09083.1.p1
TCONS_00029344.p1	OFUSG19921.1.p1
TCONS_00029346.p1	OFUSG09330.1.p1
TCONS_00029348.p1	OFUSG10295.1.p1
TCONS_00029355.p1	OFUSG08710.1.p1
TCONS_00029363.p1	OFUSG09586.1.p1
TCONS_00029363.p1	OFUSG09587.1.p1
TCONS_00029363.p1	OFUSG19737.1.p1
TCONS_00029363.p1	OFUSG20769.1.p1
TCONS_00029367.p1	OFUSG00018.1.p1
TCONS_00029367.p1	OFUSG09269.1.p1
TCONS_00029368.p1	OFUSG19675.1.p1
TCONS_00029368.p1	OFUSG19675.2.p1
TCONS_00029368.p1	OFUSG19675.3.p1
TCONS_00029369.p1	OFUSG01302.1.p1
TCONS_00029369.p1	OFUSG07506.1.p1
TCONS_00029369.p1	OFUSG12126.1.p1
TCONS_00029369.p1	OFUSG12229.1.p1
TCONS_00029369.p1	OFUSG19670.1.p1
TCONS_00029369.p1	OFUSG19671.1.p1
TCONS_00029369.p1	OFUSG19673.1.p1
TCONS_00029369.p1	OFUSG21092.1.p1
TCONS_00029372.p1	OFUSG09001.1.p1
TCONS_00029381.p1	OFUSG07047.1.p1
TCONS_00029381.p1	OFUSG07870.1.p1
TCONS_00029400.p1	OFUSG14688.1.p1
