TCONS_00053250.p1	BRALA00797
TCONS_00028954.p1	BRALA17602
TCONS_00010585.p1	BRALA22779
TCONS_00025974.p1	BRALA16360
TCONS_00038182.p1	BRALA02476
TCONS_00014812.p1	BRALA11842
TCONS_00047444.p1	BRALA15351
TCONS_00016609.p1	BRALA20635
TCONS_00017185.p1	BRALA14699
TCONS_00049776.p1	BRALA19771
TCONS_00015905.p1	BRALA18470
TCONS_00022414.p1	BRALA11703
TCONS_00023207.p1	BRALA07744
TCONS_00053812.p1	BRALA05363
TCONS_00055820.p1	BRALA33395
TCONS_00019429.p1	BRALA12198
TCONS_00002256.p1	BRALA24802
TCONS_00053363.p1	BRALA01195
TCONS_00010302.p1	BRALA30469
TCONS_00054644.p1	BRALA05210
TCONS_00028048.p1	BRALA07415
TCONS_00029725.p1	BRALA14634
TCONS_00014350.p1	BRALA25027
TCONS_00042715.p1	BRALA19421
TCONS_00036087.p1	BRALA02509
TCONS_00049560.p1	BRALA25728
TCONS_00049059.p1	BRALA15302
TCONS_00041694.p1	BRALA01413
TCONS_00057182.p1	BRALA14471
TCONS_00045806.p1	BRALA15115
TCONS_00049138.p1	BRALA17153
TCONS_00021830.p1	BRALA06100
TCONS_00025624.p1	BRALA18274
TCONS_00056445.p1	BRALA28171
TCONS_00006520.p1	BRALA33757
TCONS_00026018.p1	BRALA27933
TCONS_00022589.p1	BRALA13610
TCONS_00021358.p1	BRALA12194
TCONS_00030681.p1	BRALA18083
TCONS_00008734.p1	BRALA29437
TCONS_00046759.p1	BRALA21954
TCONS_00011425.p1	BRALA24429
TCONS_00010081.p1	BRALA24430
TCONS_00036377.p1	BRALA14943
TCONS_00047286.p1	BRALA15336
TCONS_00010643.p1	BRALA22635
TCONS_00055734.p1	BRALA25126
TCONS_00006398.p1	BRALA14964
TCONS_00031603.p1	BRALA00556
TCONS_00030828.p1	BRALA03589
TCONS_00027094.p1	BRALA21412
TCONS_00013404.p1	BRALA06379
TCONS_00030216.p1	BRALA03858
TCONS_00012368.p1	BRALA13627
TCONS_00004365.p1	BRALA27647
TCONS_00019051.p1	BRALA18608
TCONS_00004510.p1	BRALA11919
TCONS_00038163.p1	BRALA08943
TCONS_00042981.p1	BRALA28316
TCONS_00026197.p1	BRALA11487
TCONS_00018938.p1	BRALA07572
TCONS_00016801.p1	BRALA29053
TCONS_00046764.p1	BRALA24027
TCONS_00004747.p1	BRALA29327
TCONS_00042750.p1	BRALA19437
TCONS_00003601.p1	BRALA29905
TCONS_00027894.p1	BRALA08464
TCONS_00051877.p1	BRALA15844
TCONS_00014332.p1	BRALA30179
TCONS_00020648.p1	BRALA04442
TCONS_00011884.p1	BRALA08827
TCONS_00031373.p1	BRALA34369
TCONS_00050855.p1	BRALA05596
TCONS_00013847.p1	BRALA25273
TCONS_00056205.p1	BRALA14572
TCONS_00027244.p1	BRALA21712
TCONS_00032002.p1	BRALA10724
TCONS_00048045.p1	BRALA20052
TCONS_00031884.p1	BRALA10732
TCONS_00015079.p1	BRALA02538
TCONS_00001344.p1	BRALA33764
TCONS_00030807.p1	BRALA06742
TCONS_00026095.p1	BRALA11409
TCONS_00052771.p1	BRALA28871
TCONS_00024085.p1	BRALA18296
TCONS_00041596.p1	BRALA19248
TCONS_00038647.p1	BRALA10734
TCONS_00055182.p1	BRALA19475
TCONS_00047301.p1	BRALA17102
TCONS_00045645.p1	BRALA09533
TCONS_00015256.p1	BRALA23102
TCONS_00054558.p1	BRALA29813
TCONS_00010852.p1	BRALA01142
TCONS_00006086.p1	BRALA31136
TCONS_00006871.p1	BRALA22177
TCONS_00011067.p1	BRALA12042
TCONS_00045332.p2	BRALA25417
TCONS_00048841.p1	BRALA12750
TCONS_00016604.p1	BRALA01807
TCONS_00010516.p1	BRALA17397
TCONS_00044049.p1	BRALA19435
TCONS_00051718.p1	BRALA18781
TCONS_00030829.p1	BRALA06823
TCONS_00009649.p1	BRALA23441
TCONS_00019743.p1	BRALA18564
TCONS_00014258.p1	BRALA16846
TCONS_00013240.p1	BRALA06377
TCONS_00023204.p1	BRALA23852
TCONS_00033072.p1	BRALA04143
TCONS_00026946.p1	BRALA16295
TCONS_00027772.p1	BRALA29298
TCONS_00055966.p1	BRALA04120
TCONS_00017895.p1	BRALA11172
TCONS_00027124.p1	BRALA32872
TCONS_00029301.p1	BRALA08494
TCONS_00019849.p1	BRALA00547
TCONS_00050227.p1	BRALA05559
TCONS_00031107.p1	BRALA03991
TCONS_00025963.p1	BRALA16319
TCONS_00018452.p1	BRALA14731
TCONS_00000311.p1	BRALA19059
TCONS_00029198.p1	BRALA23203
TCONS_00017727.p1	BRALA09658
TCONS_00011046.p1	BRALA15186
TCONS_00057104.p1	BRALA04203
TCONS_00026017.p1	BRALA12403
TCONS_00041793.p1	BRALA11876
TCONS_00042339.p1	BRALA11850
TCONS_00009797.p1	BRALA34628
TCONS_00054302.p1	BRALA19510
TCONS_00006015.p1	BRALA07740
TCONS_00047793.p1	BRALA27194
TCONS_00010138.p1	BRALA22109
TCONS_00038184.p1	BRALA02474
TCONS_00011290.p1	BRALA18899
TCONS_00009722.p1	BRALA32999
TCONS_00007143.p1	BRALA15756
TCONS_00057313.p1	BRALA14098
TCONS_00053738.p1	BRALA00908
TCONS_00008825.p1	BRALA03324
TCONS_00043933.p1	BRALA18713
TCONS_00012263.p1	BRALA06389
TCONS_00054449.p1	BRALA01197
TCONS_00037517.p1	BRALA06363
TCONS_00056372.p1	BRALA20299
TCONS_00057050.p1	BRALA33762
TCONS_00020707.p1	BRALA10538
TCONS_00028245.p1	BRALA15102
TCONS_00002072.p1	BRALA30533
TCONS_00001174.p1	BRALA24516
TCONS_00049472.p1	BRALA20056
TCONS_00000495.p1	BRALA19316
TCONS_00009515.p1	BRALA26940
TCONS_00050190.p1	BRALA30132
TCONS_00000875.p1	BRALA15214
TCONS_00004476.p1	BRALA11935
TCONS_00016658.p1	BRALA20630
TCONS_00054519.p1	BRALA01352
TCONS_00057131.p1	BRALA04399
TCONS_00043488.p1	BRALA16942
TCONS_00038069.p1	BRALA01988
TCONS_00014749.p1	BRALA02820
TCONS_00030051.p1	BRALA06799
TCONS_00046365.p1	BRALA16694
TCONS_00004455.p1	BRALA04774
TCONS_00048735.p1	BRALA19732
TCONS_00040903.p1	BRALA04240
TCONS_00056569.p1	BRALA30659
TCONS_00034488.p1	BRALA18889
TCONS_00010493.p1	BRALA21476
TCONS_00010548.p1	BRALA15174
TCONS_00024803.p1	BRALA22554
TCONS_00049444.p1	BRALA15016
TCONS_00004464.p1	BRALA28909
TCONS_00056126.p1	BRALA07403
TCONS_00042422.p1	BRALA26798
TCONS_00026066.p1	BRALA34261
TCONS_00019780.p1	BRALA04360
TCONS_00045731.p1	BRALA27730
TCONS_00003218.p1	BRALA06924
TCONS_00028376.p1	BRALA09574
TCONS_00046213.p1	BRALA17095
TCONS_00020709.p1	BRALA28907
TCONS_00018872.p1	BRALA10363
TCONS_00019034.p1	BRALA00202
TCONS_00024366.p1	BRALA12200
TCONS_00042958.p1	BRALA11263
TCONS_00008291.p1	BRALA03061
TCONS_00026903.p1	BRALA21680
TCONS_00052844.p1	BRALA01281
TCONS_00007603.p1	BRALA24471
TCONS_00001711.p1	BRALA25407
TCONS_00054552.p1	BRALA05244
TCONS_00052132.p1	BRALA05506
TCONS_00017207.p1	BRALA12870
TCONS_00046877.p1	BRALA17548
TCONS_00026723.p1	BRALA16776
TCONS_00000377.p1	BRALA02702
TCONS_00007076.p1	BRALA12165
TCONS_00029780.p1	BRALA17129
TCONS_00056742.p1	BRALA14521
TCONS_00048758.p1	BRALA09279
TCONS_00020216.p1	BRALA28498
TCONS_00010223.p1	BRALA00457
TCONS_00003884.p1	BRALA32131
TCONS_00021657.p1	BRALA23820
TCONS_00002187.p1	BRALA29356
TCONS_00054208.p1	BRALA05254
TCONS_00044544.p1	BRALA00316
TCONS_00054880.p1	BRALA07880
TCONS_00055292.p1	BRALA23684
TCONS_00002552.p1	BRALA19053
TCONS_00012359.p1	BRALA22588
TCONS_00024503.p1	BRALA33792
TCONS_00034034.p1	BRALA20400
TCONS_00002956.p1	BRALA06180
TCONS_00029428.p1	BRALA14635
TCONS_00002995.p1	BRALA21368
TCONS_00009200.p1	BRALA22003
TCONS_00015165.p1	BRALA20596
TCONS_00012189.p1	BRALA27316
TCONS_00043945.p1	BRALA22942
TCONS_00013381.p1	BRALA11199
TCONS_00049881.p1	BRALA08901
TCONS_00009978.p1	BRALA23432
TCONS_00017400.p1	BRALA15991
TCONS_00014353.p1	BRALA25029
TCONS_00009774.p1	BRALA25110
TCONS_00003033.p1	BRALA05422
TCONS_00016625.p1	BRALA17151
TCONS_00018557.p1	BRALA10200
TCONS_00011783.p1	BRALA26128
TCONS_00015162.p1	BRALA20599
TCONS_00029368.p1	BRALA17125
TCONS_00033170.p1	BRALA17597
TCONS_00000153.p1	BRALA19292
TCONS_00029925.p1	BRALA18080
TCONS_00021246.p1	BRALA06147
TCONS_00049458.p1	BRALA25850
TCONS_00003584.p1	BRALA27671
TCONS_00012859.p1	BRALA06316
TCONS_00029645.p1	BRALA16595
TCONS_00022383.p1	BRALA09170
TCONS_00029685.p1	BRALA01668
TCONS_00053676.p1	BRALA00652
TCONS_00052549.p1	BRALA01123
TCONS_00027565.p1	BRALA11491
TCONS_00006887.p1	BRALA34310
TCONS_00008641.p1	BRALA12463
TCONS_00004938.p1	BRALA26639
TCONS_00017723.p1	BRALA13625
TCONS_00029792.p1	BRALA08425
TCONS_00047865.p1	BRALA18988
TCONS_00014208.p1	BRALA06256
TCONS_00053561.p1	BRALA00922
TCONS_00057250.p1	BRALA14445
TCONS_00002318.p1	BRALA01465
TCONS_00000848.p1	BRALA03631
TCONS_00011922.p1	BRALA15182
TCONS_00049274.p1	BRALA17324
TCONS_00018461.p1	BRALA14728
TCONS_00004027.p1	BRALA04705
TCONS_00010570.p1	BRALA26254
TCONS_00031451.p1	BRALA18222
TCONS_00023181.p1	BRALA24040
TCONS_00056614.p1	BRALA30880
TCONS_00048923.p1	BRALA25659
TCONS_00027896.p1	BRALA05340
TCONS_00010423.p1	BRALA16422
TCONS_00012409.p1	BRALA06334
TCONS_00048192.p1	BRALA32976
TCONS_00008546.p1	BRALA20186
TCONS_00034713.p1	BRALA15689
TCONS_00005893.p1	BRALA28686
TCONS_00055209.p1	BRALA06935
TCONS_00003989.p1	BRALA06894
TCONS_00042723.p1	BRALA15926
TCONS_00022510.p1	BRALA06171
TCONS_00015912.p1	BRALA10058
TCONS_00008075.p1	BRALA31602
TCONS_00005382.p1	BRALA28937
TCONS_00055732.p1	BRALA00524
TCONS_00016272.p1	BRALA21310
TCONS_00021010.p1	BRALA26219
TCONS_00016855.p1	BRALA21175
TCONS_00029410.p1	BRALA17586
TCONS_00042452.p1	BRALA31916
TCONS_00016999.p1	BRALA12889
TCONS_00007473.p1	BRALA16894
TCONS_00050469.p1	BRALA33057
TCONS_00014892.p1	BRALA10221
TCONS_00056927.p1	BRALA30147
TCONS_00030973.p1	BRALA03653
TCONS_00014313.p1	BRALA27481
TCONS_00009665.p1	BRALA10923
TCONS_00020834.p1	BRALA04295
TCONS_00015828.p1	BRALA20616
TCONS_00026711.p1	BRALA16262
TCONS_00054619.p1	BRALA00761
TCONS_00011626.p1	BRALA21468
TCONS_00010267.p1	BRALA20898
TCONS_00024697.p1	BRALA29048
TCONS_00011399.p1	BRALA30160
TCONS_00051896.p1	BRALA35315
TCONS_00048921.p1	BRALA27293
TCONS_00030821.p1	BRALA03853
TCONS_00012652.p1	BRALA13108
TCONS_00021227.p1	BRALA12260
TCONS_00050096.p1	BRALA19610
TCONS_00055105.p1	BRALA21012
TCONS_00051328.p1	BRALA05560
TCONS_00002937.p1	BRALA04543
TCONS_00013273.p1	BRALA06592
TCONS_00003929.p1	BRALA01479
TCONS_00047323.p1	BRALA12753
TCONS_00043056.p1	BRALA30761
TCONS_00026170.p1	BRALA35659
TCONS_00017921.p1	BRALA21634
TCONS_00020603.p1	BRALA09990
TCONS_00023085.p1	BRALA25601
TCONS_00018827.p1	BRALA08225
TCONS_00013145.p1	BRALA27377
TCONS_00051886.p1	BRALA15824
TCONS_00033269.p1	BRALA24004
TCONS_00000010.p1	BRALA35203
TCONS_00048559.p1	BRALA18049
TCONS_00026112.p1	BRALA24475
TCONS_00056335.p1	BRALA21701
TCONS_00010464.p1	BRALA21484
TCONS_00006085.p1	BRALA31139
TCONS_00056118.p1	BRALA19390
TCONS_00028285.p1	BRALA18489
TCONS_00030186.p1	BRALA24377
TCONS_00045612.p1	BRALA18535
TCONS_00037771.p1	BRALA20726
TCONS_00019574.p1	BRALA29558
TCONS_00006882.p1	BRALA29420
TCONS_00003932.p1	BRALA04659
TCONS_00028351.p1	BRALA17127
TCONS_00027536.p1	BRALA33685
TCONS_00021726.p1	BRALA14196
TCONS_00019634.p1	BRALA28437
TCONS_00029405.p1	BRALA13451
TCONS_00007485.p1	BRALA22411
TCONS_00026915.p1	BRALA16352
TCONS_00054595.p1	BRALA00679
TCONS_00012029.p1	BRALA22500
TCONS_00042673.p1	BRALA16977
TCONS_00019377.p1	BRALA11507
TCONS_00028260.p1	BRALA13548
TCONS_00012580.p1	BRALA26390
TCONS_00001709.p1	BRALA28082
TCONS_00021214.p1	BRALA06161
TCONS_00039610.p1	BRALA30205
TCONS_00047560.p1	BRALA15357
TCONS_00048912.p1	BRALA24788
TCONS_00018519.p1	BRALA29309
TCONS_00044885.p1	BRALA13304
TCONS_00026293.p1	BRALA11529
TCONS_00027377.p1	BRALA21660
TCONS_00043433.p1	BRALA08302
TCONS_00020757.p1	BRALA04149
TCONS_00034955.p1	BRALA26240
TCONS_00035039.p1	BRALA14712
TCONS_00013924.p1	BRALA23027
TCONS_00021737.p1	BRALA11685
TCONS_00055023.p1	BRALA07413
TCONS_00015728.p1	BRALA00098
TCONS_00009953.p1	BRALA27237
TCONS_00017013.p1	BRALA18758
TCONS_00056723.p1	BRALA17010
TCONS_00051899.p1	BRALA23826
TCONS_00054141.p1	BRALA01344
TCONS_00048110.p1	BRALA28056
TCONS_00011165.p1	BRALA24694
TCONS_00050410.p1	BRALA15185
TCONS_00039409.p1	BRALA25113
TCONS_00047764.p1	BRALA01875
TCONS_00026216.p1	BRALA24564
TCONS_00026497.p1	BRALA24473
TCONS_00040867.p1	BRALA17785
TCONS_00037718.p1	BRALA29975
TCONS_00010330.p1	BRALA32998
TCONS_00031390.p1	BRALA25247
TCONS_00014568.p1	BRALA06371
TCONS_00031629.p1	BRALA00135
TCONS_00012994.p1	BRALA23034
TCONS_00005907.p1	BRALA33872
TCONS_00032801.p1	BRALA14794
TCONS_00009303.p1	BRALA31606
TCONS_00052964.p1	BRALA00732
TCONS_00056135.p1	BRALA22946
TCONS_00050670.p1	BRALA05735
TCONS_00047985.p1	BRALA17316
TCONS_00027159.p1	BRALA00144
TCONS_00023671.p1	BRALA19924
TCONS_00002996.p1	BRALA04725
TCONS_00012658.p1	BRALA13110
TCONS_00019685.p1	BRALA04219
TCONS_00010207.p1	BRALA03320
TCONS_00049070.p1	BRALA28040
TCONS_00054904.p1	BRALA17012
TCONS_00053196.p1	BRALA28825
TCONS_00019726.p1	BRALA00366
TCONS_00045754.p1	BRALA17091
TCONS_00005098.p1	BRALA22173
TCONS_00012360.p1	BRALA23022
TCONS_00037741.p1	BRALA34091
TCONS_00018304.p1	BRALA09660
TCONS_00020830.p1	BRALA01087
TCONS_00001491.p1	BRALA32595
TCONS_00043476.p1	BRALA34704
TCONS_00053583.p1	BRALA05406
TCONS_00027607.p1	BRALA26605
TCONS_00042218.p1	BRALA20361
TCONS_00035035.p1	BRALA01706
TCONS_00051309.p1	BRALA34357
TCONS_00009850.p1	BRALA31052
TCONS_00017056.p1	BRALA07968
TCONS_00045534.p1	BRALA17849
TCONS_00006566.p1	BRALA22201
TCONS_00027785.p1	BRALA28386
TCONS_00020853.p1	BRALA06079
TCONS_00027236.p1	BRALA21419
TCONS_00015708.p1	BRALA19548
TCONS_00046615.p1	BRALA30065
TCONS_00030893.p1	BRALA25250
TCONS_00021734.p1	BRALA27144
TCONS_00003461.p1	BRALA28977
TCONS_00001392.p1	BRALA08966
TCONS_00052813.p1	BRALA09778
TCONS_00051907.p1	BRALA05678
TCONS_00044929.p1	BRALA24687
TCONS_00035271.p1	BRALA12899
TCONS_00044891.p1	BRALA01475
TCONS_00020036.p1	BRALA10749
TCONS_00025570.p1	BRALA22901
TCONS_00005264.p1	BRALA24618
TCONS_00005015.p1	BRALA24223
TCONS_00006238.p1	BRALA34098
TCONS_00019112.p1	BRALA12559
TCONS_00011830.p1	BRALA21479
TCONS_00048101.p1	BRALA28059
TCONS_00010738.p1	BRALA34102
TCONS_00009307.p1	BRALA12490
TCONS_00008364.p1	BRALA19959
TCONS_00008558.p1	BRALA25637
TCONS_00019984.p1	BRALA10741
TCONS_00054320.p1	BRALA05241
TCONS_00056777.p1	BRALA14482
TCONS_00025915.p1	BRALA09676
TCONS_00053171.p1	BRALA01286
TCONS_00019781.p1	BRALA07796
TCONS_00031295.p1	BRALA03827
TCONS_00045118.p1	BRALA16652
TCONS_00013019.p1	BRALA10470
TCONS_00011160.p1	BRALA21573
TCONS_00036160.p1	BRALA12574
TCONS_00047077.p1	BRALA33009
TCONS_00016566.p1	BRALA20622
TCONS_00000533.p1	BRALA31268
TCONS_00004468.p1	BRALA24988
TCONS_00042427.p1	BRALA12667
TCONS_00027451.p1	BRALA01978
TCONS_00022344.p1	BRALA06118
TCONS_00010648.p1	BRALA05922
TCONS_00004082.p1	BRALA04579
TCONS_00049781.p1	BRALA19714
TCONS_00027954.p1	BRALA13557
TCONS_00001145.p1	BRALA19318
TCONS_00045500.p1	BRALA16230
TCONS_00019334.p1	BRALA00017
TCONS_00008626.p1	BRALA30619
TCONS_00011084.p1	BRALA22294
TCONS_00002553.p1	BRALA31506
TCONS_00004930.p1	BRALA25437
TCONS_00005641.p1	BRALA24251
TCONS_00029990.p1	BRALA06691
TCONS_00029249.p1	BRALA31019
TCONS_00010405.p1	BRALA06483
TCONS_00004999.p1	BRALA31922
TCONS_00017184.p1	BRALA14766
TCONS_00035865.p1	BRALA00106
TCONS_00028514.p1	BRALA13524
TCONS_00009642.p1	BRALA31774
TCONS_00053143.p1	BRALA05142
TCONS_00020320.p1	BRALA10662
TCONS_00047732.p1	BRALA26890
TCONS_00046922.p1	BRALA30717
TCONS_00020857.p1	BRALA11731
TCONS_00053828.p1	BRALA00858
TCONS_00041543.p1	BRALA32105
TCONS_00048268.p1	BRALA25727
TCONS_00055344.p1	BRALA14117
TCONS_00015665.p1	BRALA18373
TCONS_00009597.p1	BRALA13348
TCONS_00056295.p1	BRALA00158
TCONS_00013112.p1	BRALA13965
TCONS_00017109.p1	BRALA02467
TCONS_00013621.p1	BRALA06331
TCONS_00018966.p1	BRALA04463
TCONS_00024323.p1	BRALA23861
TCONS_00025257.p1	BRALA11923
TCONS_00045330.p1	BRALA18546
TCONS_00027490.p1	BRALA30866
TCONS_00003629.p1	BRALA04916
TCONS_00016874.p1	BRALA29222
TCONS_00046419.p1	BRALA21271
TCONS_00002678.p1	BRALA04550
TCONS_00031156.p1	BRALA23238
TCONS_00021891.p1	BRALA12238
TCONS_00010895.p1	BRALA13357
TCONS_00011143.p1	BRALA21202
TCONS_00034846.p1	BRALA31579
TCONS_00048299.p1	BRALA17348
TCONS_00005993.p1	BRALA24916
TCONS_00014538.p1	BRALA19890
TCONS_00001330.p1	BRALA16907
TCONS_00001819.p1	BRALA23711
TCONS_00002185.p1	BRALA29689
TCONS_00017233.p1	BRALA04991
TCONS_00049273.p1	BRALA17307
TCONS_00013842.p1	BRALA11135
TCONS_00056948.p1	BRALA21785
TCONS_00009666.p1	BRALA10921
TCONS_00054652.p1	BRALA00935
TCONS_00021191.p1	BRALA16174
TCONS_00022521.p1	BRALA05941
TCONS_00012155.p1	BRALA35143
TCONS_00019207.p1	BRALA24712
TCONS_00042282.p1	BRALA22456
TCONS_00007581.p1	BRALA27325
TCONS_00010859.p1	BRALA26134
TCONS_00017568.p1	BRALA32118
TCONS_00041145.p1	BRALA28125
TCONS_00029551.p1	BRALA13513
TCONS_00037982.p1	BRALA08885
TCONS_00029082.p1	BRALA08461
TCONS_00022906.p1	BRALA24214
TCONS_00053855.p1	BRALA05167
TCONS_00015084.p1	BRALA02532
TCONS_00057082.p1	BRALA05943
TCONS_00019819.p1	BRALA19972
TCONS_00047440.p1	BRALA28038
TCONS_00009700.p1	BRALA22633
TCONS_00030063.p1	BRALA03708
TCONS_00012213.p1	BRALA26246
TCONS_00004979.p1	BRALA19012
TCONS_00000584.p1	BRALA33710
TCONS_00028775.p1	BRALA14613
TCONS_00014650.p1	BRALA31717
TCONS_00050936.p1	BRALA08685
TCONS_00021719.p1	BRALA13441
TCONS_00026389.p1	BRALA28875
TCONS_00021816.p1	BRALA14241
TCONS_00036252.p1	BRALA20739
TCONS_00054923.p1	BRALA20357
TCONS_00043693.p1	BRALA12644
TCONS_00055899.p1	BRALA17031
TCONS_00010962.p1	BRALA12036
TCONS_00028743.p1	BRALA17905
TCONS_00033474.p1	BRALA21180
TCONS_00030693.p1	BRALA03630
TCONS_00051593.p1	BRALA17077
TCONS_00008131.p1	BRALA34721
TCONS_00051747.p1	BRALA15450
TCONS_00050931.p1	BRALA08679
TCONS_00001078.p1	BRALA12103
TCONS_00012766.p1	BRALA25277
TCONS_00014949.p1	BRALA24092
TCONS_00020392.p1	BRALA34837
TCONS_00054821.p1	BRALA34404
TCONS_00042480.p1	BRALA16161
TCONS_00000254.p1	BRALA16893
TCONS_00008743.p1	BRALA27319
TCONS_00008082.p1	BRALA20225
TCONS_00049454.p1	BRALA00315
TCONS_00009004.p1	BRALA19538
TCONS_00029442.p1	BRALA23858
TCONS_00046506.p1	BRALA17096
TCONS_00020526.p1	BRALA00241
TCONS_00047734.p1	BRALA12786
TCONS_00005124.p1	BRALA29380
TCONS_00039891.p1	BRALA11958
TCONS_00022971.p1	BRALA04509
TCONS_00027101.p1	BRALA28700
TCONS_00049559.p1	BRALA17357
TCONS_00010398.p1	BRALA04754
TCONS_00010492.p1	BRALA13327
TCONS_00039546.p1	BRALA17778
TCONS_00047862.p1	BRALA12743
TCONS_00043517.p1	BRALA12668
TCONS_00004384.p1	BRALA04692
TCONS_00055983.p1	BRALA14066
TCONS_00042478.p1	BRALA11733
TCONS_00018033.p1	BRALA06866
TCONS_00027737.p1	BRALA22369
TCONS_00057255.p1	BRALA07432
TCONS_00020530.p1	BRALA10642
TCONS_00026782.p1	BRALA16349
TCONS_00004042.p1	BRALA23120
TCONS_00027430.p1	BRALA16276
TCONS_00011854.p1	BRALA12008
TCONS_00010112.p1	BRALA10932
TCONS_00000684.p1	BRALA29361
TCONS_00026518.p1	BRALA13667
TCONS_00017300.p1	BRALA10294
TCONS_00045987.p1	BRALA18245
TCONS_00005812.p1	BRALA29421
TCONS_00006571.p1	BRALA26859
TCONS_00013224.p1	BRALA06237
TCONS_00024425.p1	BRALA07762
TCONS_00036744.p1	BRALA02098
TCONS_00011296.p1	BRALA12029
TCONS_00055211.p1	BRALA17930
TCONS_00021687.p1	BRALA06617
TCONS_00002723.p1	BRALA07016
TCONS_00029983.p1	BRALA06701
TCONS_00037381.p1	BRALA02281
TCONS_00026215.p1	BRALA23612
TCONS_00015703.p1	BRALA19529
TCONS_00043878.p1	BRALA02802
TCONS_00028450.p1	BRALA14160
TCONS_00012934.p1	BRALA03272
TCONS_00055605.p1	BRALA14481
TCONS_00045613.p1	BRALA01752
TCONS_00042388.p1	BRALA20388
TCONS_00008648.p1	BRALA20574
TCONS_00012634.p1	BRALA06241
TCONS_00056653.p1	BRALA34026
TCONS_00039418.p1	BRALA32779
TCONS_00046681.p1	BRALA16686
TCONS_00010886.p1	BRALA35536
TCONS_00011028.p1	BRALA22631
TCONS_00026598.p1	BRALA33740
TCONS_00029721.p1	BRALA09458
TCONS_00012556.p1	BRALA06487
TCONS_00034795.p1	BRALA01853
TCONS_00032533.p1	BRALA04476
TCONS_00024700.p1	BRALA30840
TCONS_00053908.p1	BRALA01164
TCONS_00014539.p1	BRALA15476
TCONS_00043223.p1	BRALA10792
TCONS_00028328.p1	BRALA01580
TCONS_00048503.p1	BRALA18996
TCONS_00051285.p1	BRALA09780
TCONS_00016653.p1	BRALA18800
TCONS_00056457.p1	BRALA08873
TCONS_00016701.p1	BRALA27665
TCONS_00042098.p1	BRALA28315
TCONS_00056867.p1	BRALA14809
TCONS_00039338.p1	BRALA22097
TCONS_00002121.p1	BRALA19276
TCONS_00055710.p1	BRALA20263
TCONS_00010263.p1	BRALA10898
TCONS_00017159.p1	BRALA01584
TCONS_00019681.p1	BRALA07830
TCONS_00026141.p1	BRALA28664
TCONS_00030558.p1	BRALA17929
TCONS_00036229.p1	BRALA02336
TCONS_00009710.p1	BRALA24107
TCONS_00004760.p1	BRALA07086
TCONS_00014318.p1	BRALA06350
TCONS_00008822.p1	BRALA03294
TCONS_00011317.p1	BRALA15096
TCONS_00053406.p1	BRALA05015
TCONS_00003122.p1	BRALA04651
TCONS_00037978.p1	BRALA02488
TCONS_00053219.p1	BRALA20173
TCONS_00027612.p1	BRALA16302
TCONS_00043932.p1	BRALA18717
TCONS_00021368.p1	BRALA06035
TCONS_00039917.p1	BRALA00546
TCONS_00029451.p1	BRALA22837
TCONS_00029302.p1	BRALA09453
TCONS_00026041.p1	BRALA16338
TCONS_00012280.p1	BRALA25353
TCONS_00005434.p1	BRALA22200
TCONS_00041152.p1	BRALA14998
TCONS_00018780.p1	BRALA09811
TCONS_00020357.p1	BRALA04460
TCONS_00018755.p1	BRALA21167
TCONS_00048997.p1	BRALA04992
TCONS_00013355.p1	BRALA19063
TCONS_00011787.p1	BRALA18133
TCONS_00024736.p1	BRALA25355
TCONS_00042541.p1	BRALA11762
TCONS_00010222.p1	BRALA24991
TCONS_00017842.p3	BRALA06994
TCONS_00054648.p1	BRALA01010
TCONS_00004135.p1	BRALA06948
TCONS_00002375.p1	BRALA31857
TCONS_00015036.p1	BRALA18444
TCONS_00044976.p1	BRALA29886
TCONS_00042622.p1	BRALA22943
TCONS_00015835.p1	BRALA02572
TCONS_00053917.p1	BRALA14722
TCONS_00052179.p1	BRALA15779
TCONS_00056972.p1	BRALA25115
TCONS_00004813.p1	BRALA14676
TCONS_00000188.p1	BRALA35286
TCONS_00022271.p1	BRALA06024
TCONS_00020637.p1	BRALA00085
TCONS_00042636.p1	BRALA31199
TCONS_00042360.p1	BRALA03873
TCONS_00017417.p1	BRALA09406
TCONS_00003051.p1	BRALA32009
TCONS_00043631.p1	BRALA22455
TCONS_00005385.p1	BRALA24144
TCONS_00053927.p1	BRALA00961
TCONS_00005846.p1	BRALA15995
TCONS_00022105.p1	BRALA11720
TCONS_00007494.p1	BRALA16560
TCONS_00053965.p1	BRALA05038
TCONS_00006316.p1	BRALA33814
TCONS_00009727.p1	BRALA30968
TCONS_00042963.p1	BRALA11863
TCONS_00002289.p1	BRALA30040
TCONS_00035427.p1	BRALA24840
TCONS_00020442.p1	BRALA10664
TCONS_00006439.p1	BRALA29700
TCONS_00046387.p1	BRALA15129
TCONS_00052765.p1	BRALA05297
TCONS_00055780.p1	BRALA27863
TCONS_00026618.p1	BRALA11813
TCONS_00053844.p1	BRALA05158
TCONS_00026487.p1	BRALA28387
TCONS_00047227.p1	BRALA18050
TCONS_00018318.p1	BRALA13295
TCONS_00019199.p1	BRALA12219
TCONS_00011546.p1	BRALA05421
TCONS_00041559.p1	BRALA21415
TCONS_00001555.p1	BRALA28626
TCONS_00007325.p1	BRALA14253
TCONS_00021772.p1	BRALA14244
TCONS_00003602.p1	BRALA24127
