TCONS_00007368.p1	OFUSG22886.1.p1
TCONS_00043101.p1	OFUSG02910.1.p1
TCONS_00000745.p1	OFUSG06955.1.p1
TCONS_00050936.p1	OFUSG21115.1.p1
TCONS_00039493.p1	OFUSG09573.1.p1
TCONS_00011637.p1	OFUSG21896.4.p1
TCONS_00007879.p1	OFUSG20665.1.p1
TCONS_00016082.p1	OFUSG26231.2.p1
TCONS_00042852.p1	OFUSG02853.1.p1
TCONS_00041961.p1	OFUSG03001.1.p1
TCONS_00047659.p1	OFUSG06648.1.p1
TCONS_00030410.p1	OFUSG09980.1.p1
TCONS_00023059.p1	OFUSG07630.3.p1
TCONS_00000115.p1	OFUSG00218.1.p1
TCONS_00015861.p1	OFUSG06983.1.p1
TCONS_00056410.p1	OFUSG24333.1.p1
TCONS_00018865.p1	OFUSG13342.2.p1
TCONS_00027431.p1	OFUSG19350.1.p1
TCONS_00043120.p1	OFUSG01939.1.p1
TCONS_00026194.p1	OFUSG06769.1.p1
TCONS_00022331.p1	OFUSG13896.2.p1
TCONS_00014803.p1	OFUSG08311.1.p1
TCONS_00030001.p1	OFUSG10063.5.p1
TCONS_00028414.p1	OFUSG20350.1.p1
TCONS_00002698.p1	OFUSG15796.1.p1
TCONS_00047757.p1	OFUSG19255.1.p1
TCONS_00000703.p1	OFUSG21368.1.p1
TCONS_00021474.p1	OFUSG14336.1.p1
TCONS_00056668.p1	OFUSG09886.1.p1
TCONS_00012985.p1	OFUSG18076.1.p1
TCONS_00007453.p1	OFUSG23108.1.p1
TCONS_00045330.p1	OFUSG17545.1.p1
TCONS_00014047.p1	OFUSG18535.1.p1
TCONS_00025664.p1	OFUSG26220.1.p1
TCONS_00051323.p1	OFUSG13221.1.p1
TCONS_00048553.p1	OFUSG06346.1.p1
TCONS_00043945.p1	OFUSG01983.1.p1
TCONS_00011013.p1	OFUSG12521.1.p1
TCONS_00027256.p1	OFUSG06639.1.p1
TCONS_00046199.p1	OFUSG13228.1.p1
TCONS_00036228.p1	OFUSG01691.1.p1
TCONS_00009804.p1	OFUSG12394.1.p1
TCONS_00051263.p1	OFUSG07804.1.p1
TCONS_00053297.p1	OFUSG13267.1.p1
TCONS_00028279.p1	OFUSG09056.1.p1
TCONS_00016632.p1	OFUSG17653.1.p1
TCONS_00006466.p1	OFUSG15126.1.p1
TCONS_00038182.p1	OFUSG16499.1.p1
TCONS_00005999.p1	OFUSG05642.1.p1
TCONS_00053576.p1	OFUSG21496.1.p1
TCONS_00056450.p1	OFUSG24271.1.p1
TCONS_00029018.p1	OFUSG09820.1.p1
TCONS_00055334.p1	OFUSG04159.1.p1
TCONS_00030056.p1	OFUSG10884.1.p1
TCONS_00011397.p1	OFUSG11428.1.p1
TCONS_00055619.p1	OFUSG16203.1.p1
TCONS_00041989.p1	OFUSG02083.2.p1
TCONS_00008123.p1	OFUSG20642.1.p1
TCONS_00005200.p1	OFUSG19840.1.p1
TCONS_00045395.p1	OFUSG20951.1.p1
TCONS_00038042.p1	OFUSG01520.1.p1
TCONS_00021389.p1	OFUSG14668.1.p1
TCONS_00043859.p1	OFUSG04602.1.p1
TCONS_00006346.p1	OFUSG14917.1.p1
TCONS_00011580.p1	OFUSG11277.1.p1
TCONS_00021303.p1	OFUSG14239.1.p1
TCONS_00015964.p1	OFUSG08047.2.p1
TCONS_00010498.p1	OFUSG21851.1.p1
TCONS_00050591.p1	OFUSG16661.1.p1
TCONS_00047559.p1	OFUSG05290.1.p1
TCONS_00040533.p1	OFUSG09374.1.p1
TCONS_00053735.p1	OFUSG23627.1.p1
TCONS_00039831.p1	OFUSG09156.1.p1
TCONS_00006807.p1	OFUSG24006.1.p1
TCONS_00027098.p1	OFUSG18701.1.p1
TCONS_00022510.p1	OFUSG10697.1.p1
TCONS_00002023.p1	OFUSG01831.1.p1
TCONS_00026897.p1	OFUSG19513.1.p1
TCONS_00019342.p1	OFUSG04002.1.p1
TCONS_00044991.p1	OFUSG01221.1.p1
TCONS_00012737.p1	OFUSG01047.1.p1
TCONS_00022591.p1	OFUSG05623.1.p1
TCONS_00000496.p1	OFUSG01293.1.p1
TCONS_00049296.p1	OFUSG18942.1.p1
TCONS_00006666.p1	OFUSG15175.1.p1
TCONS_00021404.p1	OFUSG24637.3.p1
TCONS_00047561.p1	OFUSG18769.1.p1
TCONS_00010065.p1	OFUSG22041.1.p1
TCONS_00053607.p1	OFUSG21370.1.p1
TCONS_00047595.p1	OFUSG05932.1.p1
TCONS_00029203.p1	OFUSG09237.1.p1
TCONS_00053558.p1	OFUSG01462.4.p1
TCONS_00050872.p1	OFUSG13469.1.p1
TCONS_00043713.p1	OFUSG15720.2.p1
TCONS_00015123.p1	OFUSG07844.1.p1
TCONS_00053377.p1	OFUSG12878.1.p1
TCONS_00040109.p1	OFUSG13047.1.p1
TCONS_00007008.p1	OFUSG05396.1.p1
TCONS_00028440.p1	OFUSG09782.1.p1
TCONS_00015116.p1	OFUSG17803.1.p1
TCONS_00015036.p1	OFUSG08088.1.p1
TCONS_00019272.p1	OFUSG23697.1.p1
TCONS_00032266.p1	OFUSG13338.1.p1
TCONS_00019682.p1	OFUSG26505.1.p1
TCONS_00010763.p1	OFUSG11720.2.p1
TCONS_00018248.p1	OFUSG16971.1.p1
TCONS_00049198.p1	OFUSG06348.1.p1
TCONS_00022205.p1	OFUSG14726.1.p1
TCONS_00012155.p1	OFUSG11304.1.p1
TCONS_00011604.p1	OFUSG11336.1.p1
TCONS_00013795.p1	OFUSG10319.1.p1
TCONS_00055243.p1	OFUSG16213.1.p1
TCONS_00009340.p2	OFUSG20515.1.p1
TCONS_00009715.p1	OFUSG11227.1.p1
TCONS_00048906.p1	OFUSG19265.1.p1
TCONS_00026694.p1	OFUSG05980.1.p1
TCONS_00054447.p1	OFUSG13309.1.p1
TCONS_00042833.p1	OFUSG03673.1.p1
TCONS_00019598.p1	OFUSG13185.2.p1
TCONS_00020357.p1	OFUSG04633.1.p1
TCONS_00027693.p1	OFUSG06015.1.p1
TCONS_00055936.p1	OFUSG04314.2.p1
TCONS_00005313.p1	OFUSG15438.1.p1
TCONS_00015524.p1	OFUSG07938.1.p1
TCONS_00042547.p1	OFUSG02888.2.p1
TCONS_00013479.p1	OFUSG10544.1.p1
TCONS_00008287.p1	OFUSG20799.1.p1
TCONS_00020977.p1	OFUSG25890.1.p1
TCONS_00044564.p1	OFUSG23273.1.p1
TCONS_00054101.p1	OFUSG21452.1.p1
TCONS_00050383.p1	OFUSG12654.1.p1
TCONS_00002002.p1	OFUSG00419.1.p1
TCONS_00012127.p1	OFUSG25154.1.p1
TCONS_00028351.p1	OFUSG19674.2.p1
TCONS_00023348.p1	OFUSG07565.1.p1
TCONS_00012482.p1	OFUSG18290.1.p1
TCONS_00027373.p1	OFUSG19026.1.p1
TCONS_00053987.p1	OFUSG23399.1.p1
TCONS_00039794.p1	OFUSG09412.2.p1
TCONS_00014513.p1	OFUSG14031.1.p1
TCONS_00025261.p1	OFUSG07815.2.p1
TCONS_00004930.p1	OFUSG15304.2.p1
TCONS_00003470.p1	OFUSG11491.1.p1
TCONS_00015412.p1	OFUSG07452.1.p1
TCONS_00018576.p1	OFUSG13990.1.p1
TCONS_00005433.p1	OFUSG24212.2.p1
TCONS_00005592.p1	OFUSG15088.1.p1
TCONS_00009517.p1	OFUSG11706.1.p1
TCONS_00050788.p1	OFUSG12779.1.p1
TCONS_00016246.p1	OFUSG08032.1.p1
TCONS_00006872.p1	OFUSG15378.1.p1
TCONS_00037400.p1	OFUSG15846.1.p1
TCONS_00013893.p1	OFUSG17817.1.p1
TCONS_00006581.p1	OFUSG15052.1.p1
TCONS_00041168.p1	OFUSG03859.1.p1
TCONS_00026493.p1	OFUSG06865.1.p1
TCONS_00016353.p1	OFUSG22795.1.p1
TCONS_00015514.p1	OFUSG24330.1.p1
TCONS_00008915.p1	OFUSG04900.1.p1
TCONS_00009032.p1	OFUSG04949.1.p1
TCONS_00012239.p1	OFUSG18498.1.p1
TCONS_00057264.p1	OFUSG24270.1.p1
TCONS_00009368.p1	OFUSG22790.1.p1
TCONS_00055585.p1	OFUSG25956.1.p1
TCONS_00042612.p1	OFUSG03047.1.p1
TCONS_00048353.p1	OFUSG06265.1.p1
TCONS_00007581.p1	OFUSG20787.1.p1
TCONS_00026672.p1	OFUSG05521.1.p1
TCONS_00049628.p1	OFUSG19403.1.p1
TCONS_00040021.p1	OFUSG26844.1.p1
TCONS_00029440.p1	OFUSG09671.1.p1
TCONS_00004813.p1	OFUSG15357.1.p1
TCONS_00036874.p1	OFUSG00833.1.p1
TCONS_00042529.p1	OFUSG02774.1.p1
TCONS_00013998.p1	OFUSG17844.1.p1
TCONS_00052207.p1	OFUSG13312.1.p1
TCONS_00027694.p1	OFUSG19276.1.p1
TCONS_00005283.p1	OFUSG09387.2.p1
TCONS_00024324.p1	OFUSG07085.1.p1
TCONS_00003576.p1	OFUSG15133.1.p1
TCONS_00049059.p1	OFUSG06737.1.p1
TCONS_00008058.p1	OFUSG22986.1.p1
TCONS_00009273.p1	OFUSG20729.1.p1
TCONS_00030216.p1	OFUSG06466.1.p1
TCONS_00032786.p1	OFUSG16790.1.p1
TCONS_00026857.p1	OFUSG20205.1.p2
TCONS_00016901.p1	OFUSG15076.2.p1
TCONS_00051454.p1	OFUSG16008.1.p1
TCONS_00027881.p1	OFUSG09263.1.p1
TCONS_00008173.p1	OFUSG20688.1.p1
TCONS_00006174.p1	OFUSG15022.1.p1
TCONS_00011084.p1	OFUSG11996.1.p1
TCONS_00011917.p1	OFUSG11570.1.p1
TCONS_00054921.p1	OFUSG26009.1.p1
TCONS_00010952.p1	OFUSG22081.2.p1
TCONS_00005125.p1	OFUSG22331.1.p1
TCONS_00057244.p1	OFUSG24339.1.p1
TCONS_00055486.p1	OFUSG15789.1.p1
TCONS_00035096.p1	OFUSG26363.1.p1
TCONS_00032262.p1	OFUSG13335.1.p1
TCONS_00017826.p1	OFUSG09690.1.p1
TCONS_00042416.p1	OFUSG02676.1.p1
TCONS_00049275.p1	OFUSG06024.1.p1
TCONS_00056947.p1	OFUSG15951.1.p1
TCONS_00046210.p1	OFUSG01067.1.p1
TCONS_00010267.p1	OFUSG11239.2.p1
TCONS_00010046.p1	OFUSG12464.1.p1
TCONS_00002010.p1	OFUSG00342.1.p1
TCONS_00021629.p1	OFUSG13809.1.p1
TCONS_00007045.p1	OFUSG23218.1.p1
TCONS_00002763.p1	OFUSG04436.1.p1
TCONS_00055409.p1	OFUSG06724.1.p1
TCONS_00011766.p1	OFUSG25186.1.p1
TCONS_00015400.p1	OFUSG07455.1.p1
TCONS_00014143.p1	OFUSG17878.1.p1
TCONS_00035799.p1	OFUSG13669.1.p1
TCONS_00041915.p1	OFUSG03260.1.p1
TCONS_00013901.p1	OFUSG18399.1.p1
TCONS_00009186.p1	OFUSG20284.1.p1
TCONS_00030135.p1	OFUSG10672.1.p1
TCONS_00021894.p1	OFUSG24606.1.p1
TCONS_00015782.p1	OFUSG07980.1.p1
TCONS_00003503.p1	OFUSG24154.1.p1
TCONS_00045250.p1	OFUSG21198.1.p1
TCONS_00029711.p1	OFUSG09261.1.p1
TCONS_00009660.p1	OFUSG25222.1.p1
TCONS_00019638.p1	OFUSG08242.1.p1
TCONS_00012995.p1	OFUSG10231.1.p1
TCONS_00013104.p1	OFUSG17801.1.p1
TCONS_00010896.p1	OFUSG25101.2.p1
TCONS_00027369.p1	OFUSG21160.1.p1
TCONS_00028776.p1	OFUSG23382.1.p1
TCONS_00028916.p1	OFUSG16454.1.p1
TCONS_00052087.p1	OFUSG24812.1.p1
TCONS_00010847.p1	OFUSG11237.1.p1
TCONS_00024224.p1	OFUSG25628.1.p1
TCONS_00006897.p1	OFUSG15756.1.p1
TCONS_00016980.p1	OFUSG21226.3.p1
TCONS_00037289.p1	OFUSG00598.1.p1
TCONS_00017543.p1	OFUSG17077.1.p1
TCONS_00030526.p1	OFUSG18180.1.p1
TCONS_00007209.p1	OFUSG05529.1.p1
TCONS_00035290.p1	OFUSG08825.1.p1
TCONS_00016709.p1	OFUSG07230.1.p1
TCONS_00026939.p1	OFUSG06897.2.p1
TCONS_00042955.p1	OFUSG02161.1.p1
TCONS_00008734.p1	OFUSG05252.1.p1
TCONS_00010414.p1	OFUSG11484.1.p1
TCONS_00049727.p1	OFUSG18893.1.p1
TCONS_00009969.p1	OFUSG12182.1.p1
TCONS_00044845.p1	OFUSG04114.1.p1
TCONS_00008629.p1	OFUSG05340.1.p1
TCONS_00055473.p1	OFUSG15936.1.p1
TCONS_00040264.p1	OFUSG06745.1.p1
TCONS_00031914.p1	OFUSG24456.1.p1
TCONS_00017240.p1	OFUSG17037.3.p1
TCONS_00012941.p1	OFUSG10195.1.p1
TCONS_00019718.p1	OFUSG24445.2.p1
TCONS_00019778.p1	OFUSG04303.1.p1
TCONS_00027004.p1	OFUSG18699.1.p1
TCONS_00011523.p1	OFUSG12294.2.p1
TCONS_00051636.p1	OFUSG24041.1.p1
TCONS_00055136.p1	OFUSG03952.1.p1
TCONS_00008132.p1	OFUSG23122.1.p1
TCONS_00016919.p1	OFUSG26781.1.p1
TCONS_00021484.p1	OFUSG13180.1.p1
TCONS_00031191.p1	OFUSG18111.1.p1
TCONS_00007463.p1	OFUSG24297.1.p1
TCONS_00048660.p1	OFUSG06695.1.p1
TCONS_00052181.p1	OFUSG21486.1.p1
TCONS_00001336.p1	OFUSG00085.1.p1
TCONS_00004151.p1	OFUSG16465.1.p1
TCONS_00044124.p1	OFUSG03577.1.p1
TCONS_00002134.p1	OFUSG01146.1.p1
TCONS_00046174.p1	OFUSG15769.1.p1
TCONS_00002645.p1	OFUSG16405.1.p1
TCONS_00052580.p1	OFUSG26570.2.p1
TCONS_00013829.p1	OFUSG10402.1.p1
TCONS_00011352.p1	OFUSG25267.4.p1
TCONS_00048759.p1	OFUSG15666.1.p1
TCONS_00046849.p1	OFUSG12649.1.p1
TCONS_00023080.p1	OFUSG26070.1.p1
TCONS_00014129.p1	OFUSG10584.1.p1
TCONS_00057255.p1	OFUSG16099.1.p1
TCONS_00028338.p1	OFUSG09006.2.p1
TCONS_00006919.p1	OFUSG15590.1.p1
TCONS_00019276.p1	OFUSG12613.1.p1
TCONS_00040400.p1	OFUSG11588.1.p1
TCONS_00054647.p1	OFUSG16956.1.p1
TCONS_00026861.p1	OFUSG05557.1.p1
TCONS_00018970.p1	OFUSG16023.1.p1
TCONS_00013173.p1	OFUSG10970.1.p1
TCONS_00041599.p1	OFUSG02210.1.p1
TCONS_00041921.p1	OFUSG05123.1.p1
TCONS_00004075.p1	OFUSG23012.1.p1
TCONS_00055279.p1	OFUSG07118.1.p1
TCONS_00042742.p1	OFUSG02296.1.p1
TCONS_00042166.p1	OFUSG02375.1.p1
TCONS_00005698.p1	OFUSG06178.2.p1
TCONS_00053426.p1	OFUSG26349.2.p1
TCONS_00007047.p1	OFUSG20709.1.p1
TCONS_00054675.p1	OFUSG17365.1.p1
TCONS_00032809.p1	OFUSG04324.1.p1
TCONS_00025806.p1	OFUSG22644.2.p1
TCONS_00008462.p1	OFUSG05230.1.p1
TCONS_00054498.p1	OFUSG23394.1.p1
TCONS_00051875.p1	OFUSG26285.1.p1
TCONS_00022723.p1	OFUSG24931.1.p1
TCONS_00054308.p1	OFUSG21501.1.p1
TCONS_00002300.p1	OFUSG00453.1.p1
TCONS_00030500.p1	OFUSG10759.1.p1
TCONS_00045793.p1	OFUSG13204.1.p1
TCONS_00022851.p1	OFUSG24981.1.p1
TCONS_00022393.p1	OFUSG24620.1.p1
TCONS_00028821.p1	OFUSG08993.1.p1
TCONS_00011046.p1	OFUSG12018.1.p1
TCONS_00035251.p1	OFUSG09460.1.p1
TCONS_00014965.p1	OFUSG09907.1.p1
TCONS_00006656.p1	OFUSG22659.1.p1
TCONS_00015043.p1	OFUSG26114.1.p1
TCONS_00003010.p1	OFUSG05911.1.p1
TCONS_00023794.p1	OFUSG07147.1.p1
TCONS_00034983.p1	OFUSG09405.1.p1
TCONS_00011334.p1	OFUSG21826.1.p1
TCONS_00004803.p1	OFUSG15043.1.p1
TCONS_00027918.p1	OFUSG08552.1.p1
TCONS_00050156.p1	OFUSG13299.1.p1
TCONS_00051180.p1	OFUSG13491.1.p1
TCONS_00007966.p1	OFUSG05431.1.p1
TCONS_00012614.p1	OFUSG10208.1.p1
TCONS_00031323.p2	OFUSG10233.1.p1
TCONS_00037571.p1	OFUSG00110.1.p1
TCONS_00048042.p1	OFUSG06933.1.p1
TCONS_00010179.p1	OFUSG11286.1.p1
TCONS_00040865.p1	OFUSG09522.1.p1
TCONS_00009409.p1	OFUSG05266.1.p1
TCONS_00055187.p1	OFUSG25659.1.p1
TCONS_00056454.p1	OFUSG07494.1.p1
TCONS_00020743.p1	OFUSG04653.1.p1
TCONS_00018800.p1	OFUSG26257.2.p1
TCONS_00008363.p1	OFUSG20710.1.p1
TCONS_00010085.p1	OFUSG25255.1.p1
TCONS_00041653.p1	OFUSG03216.1.p1
TCONS_00041432.p1	OFUSG21521.1.p1
TCONS_00011353.p1	OFUSG11850.1.p1
TCONS_00043849.p1	OFUSG02889.1.p1
TCONS_00029421.p1	OFUSG20154.1.p1
TCONS_00041898.p1	OFUSG02484.1.p1
TCONS_00047630.p1	OFUSG06628.2.p1
TCONS_00008364.p1	OFUSG20549.1.p1
TCONS_00045129.p1	OFUSG17707.1.p1
TCONS_00020728.p1	OFUSG07789.1.p1
TCONS_00026626.p1	OFUSG06517.1.p1
TCONS_00028179.p1	OFUSG09806.1.p1
TCONS_00010948.p1	OFUSG12383.1.p1
TCONS_00005573.p1	OFUSG15317.1.p1
TCONS_00031918.p1	OFUSG04562.1.p1
TCONS_00011728.p1	OFUSG12493.1.p1
TCONS_00047818.p1	OFUSG19190.1.p1
TCONS_00039214.p1	OFUSG02747.1.p1
TCONS_00019433.p1	OFUSG13404.2.p1
TCONS_00027096.p1	OFUSG06085.1.p1
TCONS_00047680.p1	OFUSG05914.1.p1
TCONS_00014648.p1	OFUSG25637.1.p1
TCONS_00014594.p1	OFUSG10928.1.p1
TCONS_00014246.p1	OFUSG00997.1.p1
TCONS_00041072.p1	OFUSG13040.1.p1
TCONS_00032941.p1	OFUSG16558.1.p1
TCONS_00028299.p1	OFUSG07801.1.p1
TCONS_00056006.p1	OFUSG21481.1.p1
TCONS_00029053.p1	OFUSG26688.1.p1
TCONS_00022686.p1	OFUSG25904.1.p1
TCONS_00003612.p1	OFUSG16583.1.p1
TCONS_00013485.p1	OFUSG10061.1.p1
TCONS_00034310.p1	OFUSG19694.1.p1
TCONS_00026859.p1	OFUSG19000.2.p1
TCONS_00006885.p1	OFUSG15044.1.p1
TCONS_00017852.p1	OFUSG03297.1.p1
TCONS_00044242.p1	OFUSG02938.1.p1
TCONS_00041920.p1	OFUSG05978.1.p1
TCONS_00047446.p1	OFUSG19331.1.p1
TCONS_00054346.p1	OFUSG13326.1.p2
TCONS_00043693.p1	OFUSG03776.1.p1
TCONS_00032570.p1	OFUSG12815.1.p1
TCONS_00053412.p1	OFUSG26571.1.p1
TCONS_00041963.p1	OFUSG09797.1.p1
TCONS_00015564.p1	OFUSG07266.1.p1
TCONS_00053768.p1	OFUSG13021.1.p1
TCONS_00032738.p1	OFUSG25954.1.p1
TCONS_00028720.p1	OFUSG09625.1.p1
TCONS_00005425.p1	OFUSG24044.1.p1
TCONS_00036916.p1	OFUSG00174.1.p1
TCONS_00012775.p1	OFUSG10077.1.p1
TCONS_00055329.p1	OFUSG25378.1.p1
TCONS_00044053.p1	OFUSG03455.1.p1
TCONS_00009366.p1	OFUSG05361.1.p1
TCONS_00000742.p1	OFUSG00455.1.p1
TCONS_00051480.p1	OFUSG23373.1.p1
TCONS_00023085.p1	OFUSG07187.1.p1
TCONS_00050679.p1	OFUSG20942.1.p1
TCONS_00020507.p1	OFUSG21175.1.p1
TCONS_00002702.p1	OFUSG16070.1.p1
TCONS_00021137.p1	OFUSG14732.1.p1
TCONS_00026095.p1	OFUSG06202.1.p1
TCONS_00012025.p1	OFUSG13991.1.p1
TCONS_00007557.p1	OFUSG20255.1.p1
TCONS_00006355.p1	OFUSG15260.1.p1
TCONS_00022104.p1	OFUSG14661.1.p1
TCONS_00000495.p1	OFUSG00619.1.p1
TCONS_00004837.p1	OFUSG19705.1.p1
TCONS_00016580.p1	OFUSG25720.1.p1
TCONS_00002311.p1	OFUSG00920.1.p1
TCONS_00033075.p1	OFUSG21516.1.p1
TCONS_00012834.p1	OFUSG18321.1.p1
TCONS_00046590.p1	OFUSG17338.1.p1
TCONS_00051711.p1	OFUSG05321.1.p1
TCONS_00012607.p1	OFUSG10910.1.p1
TCONS_00003869.p1	OFUSG16169.3.p1
TCONS_00054946.p1	OFUSG14521.2.p1
TCONS_00017808.p1	OFUSG12772.1.p1
TCONS_00057157.p1	OFUSG16205.1.p1
TCONS_00054784.p1	OFUSG23275.1.p1
TCONS_00051236.p1	OFUSG07704.1.p1
TCONS_00042280.p1	OFUSG02422.3.p1
TCONS_00001790.p1	OFUSG00377.2.p1
TCONS_00014469.p1	OFUSG10500.1.p1
TCONS_00056531.p1	OFUSG23150.1.p1
TCONS_00004348.p1	OFUSG16334.1.p1
TCONS_00048777.p1	OFUSG05940.1.p1
TCONS_00046160.p1	OFUSG17183.1.p1
TCONS_00048563.p1	OFUSG05622.1.p1
TCONS_00010418.p1	OFUSG25340.1.p1
TCONS_00056281.p1	OFUSG16188.2.p1
TCONS_00005387.p1	OFUSG15502.1.p1
TCONS_00003489.p1	OFUSG11547.1.p1
TCONS_00051730.p1	OFUSG12799.1.p1
TCONS_00010817.p1	OFUSG11215.1.p1
TCONS_00045707.p1	OFUSG12630.1.p1
TCONS_00011822.p1	OFUSG24703.1.p1
TCONS_00004961.p1	OFUSG14961.5.p1
TCONS_00052629.p1	OFUSG17480.1.p1
TCONS_00029297.p1	OFUSG09190.1.p1
TCONS_00056687.p1	OFUSG16191.1.p1
TCONS_00010398.p1	OFUSG11991.1.p1
TCONS_00027623.p1	OFUSG05759.1.p1
TCONS_00042964.p1	OFUSG02180.1.p1
TCONS_00030604.p1	OFUSG18627.1.p1
TCONS_00026100.p1	OFUSG20193.1.p1
TCONS_00018221.p1	OFUSG13516.1.p1
TCONS_00012757.p1	OFUSG10787.1.p1
TCONS_00042775.p1	OFUSG02989.2.p1
TCONS_00054698.p1	OFUSG17297.1.p1
TCONS_00048153.p1	OFUSG06409.1.p1
TCONS_00010503.p1	OFUSG21821.1.p1
TCONS_00004597.p1	OFUSG24186.1.p1
TCONS_00018638.p1	OFUSG23486.1.p1
TCONS_00033348.p1	OFUSG17108.1.p1
TCONS_00018508.p1	OFUSG15943.1.p1
TCONS_00005871.p1	OFUSG04267.1.p1
TCONS_00002928.p1	OFUSG01858.1.p1
TCONS_00055031.p1	OFUSG04398.5.p1
TCONS_00030327.p1	OFUSG10603.1.p1
TCONS_00015457.p1	OFUSG09904.1.p1
TCONS_00015618.p1	OFUSG25707.1.p1
TCONS_00053640.p1	OFUSG13244.1.p1
TCONS_00009879.p1	OFUSG12259.1.p1
TCONS_00041694.p1	OFUSG02701.1.p1
TCONS_00017232.p1	OFUSG13734.1.p1
TCONS_00029059.p1	OFUSG04620.1.p1
TCONS_00042606.p1	OFUSG14421.1.p1
TCONS_00051328.p1	OFUSG12825.1.p1
TCONS_00010748.p1	OFUSG11375.1.p1
TCONS_00028748.p1	OFUSG19688.1.p1
TCONS_00053746.p1	OFUSG21212.1.p1
TCONS_00008782.p1	OFUSG23081.1.p1
TCONS_00016566.p1	OFUSG26701.5.p1
TCONS_00051033.p1	OFUSG17687.1.p1
TCONS_00051979.p1	OFUSG17703.1.p1
TCONS_00043311.p1	OFUSG09472.1.p1
TCONS_00004938.p1	OFUSG15740.1.p1
TCONS_00028769.p1	OFUSG09035.2.p1
TCONS_00026434.p1	OFUSG05458.2.p1
TCONS_00043654.p1	OFUSG02002.1.p1
TCONS_00029649.p1	OFUSG08762.1.p1
TCONS_00048808.p1	OFUSG05614.1.p2
TCONS_00029720.p1	OFUSG20013.1.p1
TCONS_00019377.p1	OFUSG05109.1.p1
TCONS_00020866.p1	OFUSG24647.1.p1
TCONS_00009019.p1	OFUSG20456.1.p1
TCONS_00017191.p1	OFUSG19150.1.p1
TCONS_00010164.p1	OFUSG12187.1.p1
TCONS_00017203.p1	OFUSG13161.1.p1
TCONS_00029066.p1	OFUSG25022.1.p1
TCONS_00044843.p1	OFUSG17174.2.p1
TCONS_00006441.p1	OFUSG15144.1.p1
TCONS_00025841.p1	OFUSG26221.1.p1
TCONS_00029116.p1	OFUSG09013.1.p1
TCONS_00055345.p1	OFUSG16289.1.p1
TCONS_00056617.p1	OFUSG04163.1.p1
TCONS_00017569.p1	OFUSG21050.1.p1
TCONS_00011021.p1	OFUSG11752.1.p1
TCONS_00020865.p1	OFUSG13853.2.p1
TCONS_00027563.p1	OFUSG18983.1.p1
TCONS_00055581.p1	OFUSG16705.1.p1
TCONS_00016582.p1	OFUSG08101.1.p1
TCONS_00020376.p1	OFUSG23694.1.p1
TCONS_00038208.p1	OFUSG03151.1.p1
TCONS_00000749.p1	OFUSG16789.1.p1
TCONS_00048913.p1	OFUSG19343.1.p1
TCONS_00026281.p1	OFUSG05536.1.p1
TCONS_00027782.p1	OFUSG06868.1.p1
TCONS_00003451.p1	OFUSG24570.1.p1
TCONS_00007978.p1	OFUSG20339.1.p1
TCONS_00029934.p1	OFUSG10852.1.p1
TCONS_00041779.p1	OFUSG20446.1.p1
TCONS_00056095.p1	OFUSG16724.2.p1
TCONS_00056652.p1	OFUSG16655.1.p1
TCONS_00043357.p1	OFUSG02085.1.p1
TCONS_00017772.p1	OFUSG21086.1.p1
TCONS_00010329.p1	OFUSG26800.1.p1
TCONS_00000585.p1	OFUSG01108.1.p1
TCONS_00050590.p1	OFUSG13591.1.p1
TCONS_00010463.p1	OFUSG11844.1.p1
TCONS_00036891.p1	OFUSG05749.1.p1
TCONS_00049668.p1	OFUSG18654.2.p1
TCONS_00019989.p1	OFUSG12798.1.p1
TCONS_00023952.p1	OFUSG12242.1.p1
TCONS_00026499.p1	OFUSG11563.2.p1
TCONS_00053736.p1	OFUSG13188.1.p1
TCONS_00012335.p1	OFUSG10379.1.p1
TCONS_00035236.p1	OFUSG19824.1.p1
TCONS_00017373.p1	OFUSG23548.1.p1
TCONS_00008004.p1	OFUSG20579.1.p1
TCONS_00021653.p1	OFUSG10255.1.p1
TCONS_00044557.p1	OFUSG18815.1.p1
TCONS_00055126.p1	OFUSG03933.1.p1
TCONS_00006052.p1	OFUSG22436.1.p1
TCONS_00012637.p1	OFUSG10462.1.p1
TCONS_00050034.p1	OFUSG21235.1.p1
TCONS_00010788.p1	OFUSG11551.1.p1
TCONS_00028158.p1	OFUSG09831.5.p1
TCONS_00018018.p1	OFUSG21225.1.p1
TCONS_00027148.p1	OFUSG19097.1.p1
TCONS_00057051.p1	OFUSG03914.1.p1
TCONS_00049329.p1	OFUSG06199.1.p1
TCONS_00028308.p1	OFUSG08994.1.p1
TCONS_00050115.p1	OFUSG17503.1.p1
TCONS_00020869.p1	OFUSG14080.1.p1
TCONS_00050643.p1	OFUSG12710.1.p1
TCONS_00022269.p1	OFUSG14815.1.p1
TCONS_00007931.p1	OFUSG23138.1.p1
TCONS_00048622.p1	OFUSG19304.1.p1
TCONS_00007692.p1	OFUSG22819.1.p1
TCONS_00045190.p1	OFUSG21179.2.p1
TCONS_00043408.p1	OFUSG03818.1.p1
TCONS_00053991.p1	OFUSG18240.1.p1
TCONS_00000141.p1	OFUSG00902.1.p1
TCONS_00052743.p1	OFUSG12784.1.p1
TCONS_00003929.p1	OFUSG24453.2.p1
TCONS_00015692.p1	OFUSG08277.1.p1
