TCONS_00033626.p1	bflo_07005
TCONS_00006930.p1	bflo_21144
TCONS_00028691.p1	bflo_15447
TCONS_00009848.p1	bflo_08757
TCONS_00000170.p1	bflo_04450
TCONS_00015242.p1	bflo_17034
TCONS_00028610.p1	bflo_05960
TCONS_00014454.p1	bflo_23287
TCONS_00026718.p1	bflo_09979
TCONS_00006362.p1	bflo_20268
TCONS_00002241.p1	bflo_17531
TCONS_00021956.p1	bflo_22372
TCONS_00039795.p1	bflo_17674
TCONS_00030958.p1	bflo_07346
TCONS_00021725.p1	bflo_22210
TCONS_00010254.p1	bflo_13394
TCONS_00054870.p1	bflo_18667
TCONS_00009774.p1	bflo_05667
TCONS_00022105.p1	bflo_21306
TCONS_00056018.p1	bflo_01647
TCONS_00027004.p1	bflo_04043
TCONS_00032508.p1	bflo_08218
TCONS_00018203.p1	bflo_09879
TCONS_00017414.p1	bflo_24717
TCONS_00031062.p1	bflo_07093
TCONS_00013005.p1	bflo_23152
TCONS_00036416.p1	bflo_24304
TCONS_00029807.p1	bflo_06825
TCONS_00050549.p1	bflo_24098
TCONS_00048558.p1	bflo_07378
TCONS_00044979.p1	bflo_00965
TCONS_00008145.p1	bflo_13189
TCONS_00011430.p1	bflo_23375
TCONS_00028743.p1	bflo_05989
TCONS_00007896.p1	bflo_13159
TCONS_00026220.p1	bflo_10014
TCONS_00054882.p1	bflo_19261
TCONS_00025837.p1	bflo_09889
TCONS_00013299.p1	bflo_22794
TCONS_00029592.p1	bflo_05952
TCONS_00053192.p1	bflo_25884
TCONS_00005375.p1	bflo_20560
TCONS_00021445.p1	bflo_21380
TCONS_00008747.p1	bflo_13831
TCONS_00025910.p1	bflo_19817
TCONS_00028906.p1	bflo_05655
TCONS_00001303.p1	bflo_18009
TCONS_00015661.p1	bflo_18950
TCONS_00051693.p1	bflo_08959
TCONS_00027729.p1	bflo_09220
TCONS_00011724.p1	bflo_09439
TCONS_00055392.p1	bflo_20207
TCONS_00010159.p1	bflo_13008
TCONS_00022906.p1	bflo_21629
TCONS_00009021.p1	bflo_13912
TCONS_00056668.p1	bflo_22268
TCONS_00003686.p1	bflo_02419
TCONS_00053007.p1	bflo_25184
TCONS_00048407.p1	bflo_12444
TCONS_00006807.p1	bflo_20075
TCONS_00044196.p1	bflo_14285
TCONS_00049228.p1	bflo_04215
TCONS_00014435.p1	bflo_23160
TCONS_00046056.p1	bflo_13242
TCONS_00029428.p1	bflo_05914
TCONS_00023747.p1	bflo_13112
TCONS_00029043.p1	bflo_06131
TCONS_00008504.p1	bflo_12919
TCONS_00028408.p1	bflo_01580
TCONS_00046438.p1	bflo_05180
TCONS_00044400.p1	bflo_04878
TCONS_00034983.p1	bflo_08138
TCONS_00056905.p1	bflo_08938
TCONS_00035275.p1	bflo_09605
TCONS_00008650.p1	bflo_21642
TCONS_00010499.p1	bflo_17503
TCONS_00016896.p1	bflo_05619
TCONS_00054384.p1	bflo_00441
TCONS_00041696.p1	bflo_14260
TCONS_00016732.p1	bflo_16006
TCONS_00008801.p1	bflo_12736
TCONS_00010501.p1	bflo_05424
TCONS_00029688.p1	bflo_06763
TCONS_00052734.p1	bflo_25652
TCONS_00048987.p1	bflo_11516
TCONS_00010216.p1	bflo_14196
TCONS_00046680.p1	bflo_04756
TCONS_00004697.p1	bflo_20895
TCONS_00056111.p1	bflo_19113
TCONS_00009611.p1	bflo_15598
TCONS_00053525.p1	bflo_20776
TCONS_00042661.p1	bflo_14317
TCONS_00012285.p1	bflo_22899
TCONS_00052848.p1	bflo_25704
TCONS_00029286.p1	bflo_03373
TCONS_00006232.p1	bflo_21141
TCONS_00001314.p1	bflo_04452
TCONS_00021759.p1	bflo_22233
TCONS_00030156.p1	bflo_07443
TCONS_00042390.p1	bflo_14658
TCONS_00040063.p1	bflo_20256
TCONS_00010525.p1	bflo_10517
TCONS_00013730.p1	bflo_23131
TCONS_00042443.p1	bflo_03980
TCONS_00023922.p1	bflo_10100
TCONS_00011327.p1	bflo_11644
TCONS_00011709.p1	bflo_09431
TCONS_00029152.p1	bflo_06076
TCONS_00028942.p1	bflo_03874
TCONS_00046213.p1	bflo_06768
TCONS_00028419.p1	bflo_06125
TCONS_00018383.p1	bflo_13897
TCONS_00004472.p1	bflo_11515
TCONS_00055454.p1	bflo_18942
TCONS_00004476.p1	bflo_12556
TCONS_00012527.p1	bflo_04353
TCONS_00034693.p1	bflo_03987
TCONS_00004065.p1	bflo_08375
TCONS_00053458.p1	bflo_26305
TCONS_00023496.p1	bflo_09177
TCONS_00015603.p1	bflo_18574
TCONS_00006885.p1	bflo_18016
TCONS_00045178.p1	bflo_08788
TCONS_00011846.p1	bflo_22207
TCONS_00004667.p1	bflo_16336
TCONS_00053631.p1	bflo_13887
TCONS_00012613.p1	bflo_23339
TCONS_00020046.p1	bflo_00226
TCONS_00014942.p1	bflo_03585
TCONS_00052646.p1	bflo_25223
TCONS_00043929.p1	bflo_14508
TCONS_00009847.p1	bflo_10588
TCONS_00008132.p1	bflo_13090
TCONS_00052515.p1	bflo_25604
TCONS_00021071.p1	bflo_03996
TCONS_00018973.p1	bflo_08479
TCONS_00011107.p1	bflo_05629
TCONS_00013519.p1	bflo_23251
TCONS_00021994.p1	bflo_21614
TCONS_00008381.p1	bflo_12522
TCONS_00044986.p1	bflo_00310
TCONS_00027627.p1	bflo_10123
TCONS_00029829.p1	bflo_20393
TCONS_00020525.p1	bflo_25901
TCONS_00056271.p1	bflo_23066
TCONS_00016686.p1	bflo_14498
TCONS_00032267.p1	bflo_00195
TCONS_00022213.p1	bflo_22184
TCONS_00043485.p1	bflo_15234
TCONS_00024023.p1	bflo_18690
TCONS_00034163.p1	bflo_06903
TCONS_00006045.p1	bflo_19863
TCONS_00052529.p1	bflo_25243
TCONS_00053218.p1	bflo_25491
TCONS_00001169.p1	bflo_18320
TCONS_00047619.p1	bflo_11590
TCONS_00002033.p1	bflo_18124
TCONS_00028728.p1	bflo_05851
TCONS_00004039.p1	bflo_08108
TCONS_00048433.p1	bflo_16371
TCONS_00037179.p1	bflo_03399
TCONS_00002553.p1	bflo_11708
TCONS_00014197.p1	bflo_08106
TCONS_00009756.p1	bflo_21677
TCONS_00021244.p1	bflo_21379
TCONS_00050600.p1	bflo_24966
TCONS_00019207.p1	bflo_08039
TCONS_00035722.p1	bflo_14977
TCONS_00031061.p1	bflo_07517
TCONS_00016217.p1	bflo_15958
TCONS_00008051.p1	bflo_13828
TCONS_00048349.p1	bflo_11330
TCONS_00051116.p1	bflo_24544
TCONS_00028450.p1	bflo_19612
TCONS_00019301.p1	bflo_00390
TCONS_00021346.p1	bflo_21304
TCONS_00048795.p1	bflo_11428
TCONS_00038647.p1	bflo_00201
TCONS_00005267.p1	bflo_20319
TCONS_00027569.p1	bflo_10528
TCONS_00028516.p1	bflo_10722
TCONS_00055480.p1	bflo_18754
TCONS_00013831.p1	bflo_23811
TCONS_00019755.p1	bflo_00933
TCONS_00043695.p1	bflo_14702
TCONS_00051513.p1	bflo_24350
TCONS_00047434.p1	bflo_11210
TCONS_00026711.p1	bflo_10072
TCONS_00016900.p1	bflo_01328
TCONS_00008547.p1	bflo_17653
TCONS_00037768.p1	bflo_04801
TCONS_00012834.p1	bflo_23086
TCONS_00014399.p1	bflo_22702
TCONS_00055915.p1	bflo_03482
TCONS_00012353.p1	bflo_23137
TCONS_00009705.p1	bflo_11495
TCONS_00057101.p1	bflo_26522
TCONS_00034156.p1	bflo_15947
TCONS_00019570.p1	bflo_21167
TCONS_00012365.p1	bflo_23606
TCONS_00049303.p1	bflo_05007
TCONS_00020436.p1	bflo_00751
TCONS_00010046.p1	bflo_06048
TCONS_00013421.p1	bflo_12421
TCONS_00042670.p1	bflo_14162
TCONS_00026065.p1	bflo_10532
TCONS_00000591.p1	bflo_17946
TCONS_00005237.p1	bflo_06386
TCONS_00011395.p1	bflo_19655
TCONS_00002780.p1	bflo_02483
TCONS_00051761.p1	bflo_16390
TCONS_00006650.p1	bflo_05657
TCONS_00027359.p1	bflo_10214
TCONS_00050386.p1	bflo_05111
TCONS_00056616.p1	bflo_18893
TCONS_00007045.p1	bflo_13997
TCONS_00006436.p1	bflo_03869
TCONS_00027915.p1	bflo_06468
TCONS_00036033.p1	bflo_03295
TCONS_00010435.p1	bflo_23598
TCONS_00029834.p1	bflo_12258
TCONS_00027788.p1	bflo_09911
TCONS_00017109.p1	bflo_02995
TCONS_00010643.p1	bflo_18623
TCONS_00014324.p1	bflo_03055
TCONS_00050831.p1	bflo_10158
TCONS_00026775.p1	bflo_09450
TCONS_00006052.p1	bflo_19824
TCONS_00009573.p1	bflo_24987
TCONS_00056205.p1	bflo_05821
TCONS_00020255.p1	bflo_11441
TCONS_00052486.p1	bflo_26115
TCONS_00046849.p1	bflo_05853
TCONS_00052265.p1	bflo_27313
TCONS_00035066.p1	bflo_26879
TCONS_00015312.p1	bflo_15984
TCONS_00009863.p1	bflo_15281
TCONS_00002369.p1	bflo_18405
TCONS_00029116.p1	bflo_06522
TCONS_00002355.p1	bflo_18230
TCONS_00011485.p1	bflo_16036
TCONS_00018985.p1	bflo_18761
TCONS_00054322.p1	bflo_25180
TCONS_00048386.p1	bflo_12119
TCONS_00030948.p1	bflo_06990
TCONS_00008205.p1	bflo_13093
TCONS_00053582.p1	bflo_25771
TCONS_00055842.p1	bflo_18814
TCONS_00047440.p1	bflo_12095
TCONS_00027470.p1	bflo_09030
TCONS_00026869.p1	bflo_17290
TCONS_00020847.p1	bflo_16198
TCONS_00019526.p1	bflo_02699
TCONS_00003733.p1	bflo_00575
TCONS_00001103.p1	bflo_18178
TCONS_00028069.p1	bflo_00529
TCONS_00045428.p1	bflo_04508
TCONS_00050757.p1	bflo_23963
TCONS_00001015.p1	bflo_18454
TCONS_00002127.p1	bflo_12052
TCONS_00038685.p1	bflo_07077
TCONS_00019772.p1	bflo_25733
TCONS_00054661.p1	bflo_25558
TCONS_00035236.p1	bflo_12737
TCONS_00055346.p1	bflo_19588
TCONS_00017803.p1	bflo_01582
TCONS_00026173.p1	bflo_10779
TCONS_00049225.p1	bflo_12382
TCONS_00037242.p1	bflo_04698
TCONS_00013159.p1	bflo_23894
TCONS_00014165.p1	bflo_22807
TCONS_00022169.p1	bflo_21738
TCONS_00008107.p1	bflo_12967
TCONS_00003726.p1	bflo_02542
TCONS_00020818.p1	bflo_25141
TCONS_00012993.p1	bflo_23675
TCONS_00013566.p1	bflo_23291
TCONS_00019636.p1	bflo_00571
TCONS_00006547.p1	bflo_02051
TCONS_00006440.p1	bflo_05902
TCONS_00031080.p1	bflo_08573
TCONS_00004938.p1	bflo_21003
TCONS_00036704.p1	bflo_10443
TCONS_00009844.p1	bflo_07463
TCONS_00006739.p1	bflo_21171
TCONS_00004455.p1	bflo_18941
TCONS_00004771.p1	bflo_20838
TCONS_00019456.p1	bflo_00129
TCONS_00036947.p1	bflo_03321
TCONS_00055499.p1	bflo_01465
TCONS_00005211.p1	bflo_23027
TCONS_00009186.p1	bflo_12524
TCONS_00002351.p1	bflo_17677
TCONS_00006223.p1	bflo_21081
TCONS_00038152.p1	bflo_03844
TCONS_00043850.p1	bflo_14711
TCONS_00042557.p1	bflo_14278
TCONS_00015689.p1	bflo_05043
TCONS_00029842.p1	bflo_05473
TCONS_00026099.p1	bflo_01549
TCONS_00052139.p1	bflo_24663
TCONS_00002928.p1	bflo_18368
TCONS_00052574.p1	bflo_25165
TCONS_00049090.p1	bflo_18525
TCONS_00047862.p1	bflo_11009
TCONS_00003040.p1	bflo_12760
TCONS_00000116.p1	bflo_17743
TCONS_00041936.p1	bflo_14823
TCONS_00010405.p1	bflo_23676
TCONS_00017797.p1	bflo_06877
TCONS_00049391.p1	bflo_12463
TCONS_00016414.p1	bflo_16916
TCONS_00025370.p1	bflo_02109
TCONS_00038423.p1	bflo_04404
TCONS_00029935.p1	bflo_07157
TCONS_00047320.p1	bflo_11396
TCONS_00027872.p1	bflo_21765
TCONS_00004580.p1	bflo_20677
TCONS_00018639.p1	bflo_01181
TCONS_00010780.p1	bflo_11044
TCONS_00009348.p1	bflo_05239
TCONS_00026041.p1	bflo_10598
TCONS_00009727.p1	bflo_22646
TCONS_00029784.p1	bflo_03551
TCONS_00054940.p1	bflo_14282
TCONS_00056761.p1	bflo_19172
TCONS_00026582.p1	bflo_08896
TCONS_00054332.p1	bflo_25747
TCONS_00014792.p1	bflo_06583
TCONS_00053546.p1	bflo_25640
TCONS_00048559.p1	bflo_11279
TCONS_00022470.p1	bflo_22092
TCONS_00027137.p1	bflo_09372
TCONS_00018643.p1	bflo_08350
TCONS_00009375.p1	bflo_12738
TCONS_00021998.p1	bflo_21827
TCONS_00026316.p1	bflo_10717
TCONS_00010970.p1	bflo_08344
TCONS_00045705.p1	bflo_14273
TCONS_00056846.p1	bflo_19602
TCONS_00044185.p1	bflo_14538
TCONS_00050792.p1	bflo_24489
TCONS_00016683.p1	bflo_15746
TCONS_00017224.p1	bflo_14842
TCONS_00057227.p1	bflo_00753
TCONS_00010602.p1	bflo_12072
TCONS_00020377.p1	bflo_26487
TCONS_00042787.p1	bflo_14856
TCONS_00048136.p1	bflo_12216
TCONS_00055873.p1	bflo_13441
TCONS_00033261.p1	bflo_08072
TCONS_00056450.p1	bflo_18270
TCONS_00023603.p1	bflo_10041
TCONS_00011472.p1	bflo_00391
TCONS_00052707.p1	bflo_00623
TCONS_00027134.p1	bflo_08807
TCONS_00056372.p1	bflo_18891
TCONS_00049079.p1	bflo_11592
TCONS_00025624.p1	bflo_09193
TCONS_00052896.p1	bflo_25813
TCONS_00012501.p1	bflo_23577
TCONS_00010247.p1	bflo_10631
TCONS_00008398.p1	bflo_12699
TCONS_00011352.p1	bflo_20807
TCONS_00048233.p1	bflo_11673
TCONS_00016678.p1	bflo_16686
TCONS_00014355.p1	bflo_22848
TCONS_00028875.p1	bflo_02643
TCONS_00017202.p1	bflo_01457
TCONS_00016010.p1	bflo_15813
TCONS_00054339.p1	bflo_25662
TCONS_00010843.p1	bflo_07287
TCONS_00006050.p1	bflo_20284
TCONS_00009299.p1	bflo_12724
TCONS_00011075.p1	bflo_06509
TCONS_00051027.p1	bflo_24462
TCONS_00026285.p1	bflo_10409
TCONS_00035277.p1	bflo_23629
TCONS_00030782.p1	bflo_07487
TCONS_00033664.p1	bflo_07994
TCONS_00020164.p1	bflo_00917
TCONS_00023611.p1	bflo_23896
TCONS_00052014.p1	bflo_24358
TCONS_00056028.p1	bflo_18630
TCONS_00009199.p1	bflo_12598
TCONS_00031874.p1	bflo_07642
TCONS_00018825.p1	bflo_06943
TCONS_00019001.p1	bflo_23102
TCONS_00017809.p1	bflo_06353
TCONS_00021310.p1	bflo_14756
TCONS_00018947.p1	bflo_00667
TCONS_00006365.p1	bflo_20311
TCONS_00017520.p1	bflo_08489
TCONS_00038069.p1	bflo_04077
TCONS_00028481.p1	bflo_01948
TCONS_00015187.p1	bflo_15899
TCONS_00027076.p1	bflo_07082
TCONS_00042387.p1	bflo_17745
TCONS_00033332.p1	bflo_07993
TCONS_00054330.p1	bflo_03565
TCONS_00010599.p1	bflo_24403
TCONS_00056118.p1	bflo_19951
TCONS_00015879.p1	bflo_06485
TCONS_00000577.p1	bflo_17191
TCONS_00027541.p1	bflo_10128
TCONS_00016691.p1	bflo_09339
TCONS_00020357.p1	bflo_08293
TCONS_00046407.p1	bflo_05936
TCONS_00051951.p1	bflo_00945
TCONS_00005458.p1	bflo_20123
TCONS_00042339.p1	bflo_14074
TCONS_00036550.p1	bflo_04379
TCONS_00056768.p1	bflo_19213
TCONS_00001885.p1	bflo_12157
TCONS_00027222.p1	bflo_08954
TCONS_00043768.p1	bflo_14418
TCONS_00010052.p1	bflo_09960
TCONS_00015275.p1	bflo_16839
TCONS_00040469.p1	bflo_11676
TCONS_00025680.p1	bflo_22287
TCONS_00056455.p1	bflo_06955
TCONS_00046908.p1	bflo_14956
TCONS_00009514.p1	bflo_05933
TCONS_00014589.p1	bflo_04347
TCONS_00011596.p1	bflo_05541
TCONS_00054630.p1	bflo_27226
TCONS_00001555.p1	bflo_04331
TCONS_00051504.p1	bflo_24543
TCONS_00053927.p1	bflo_25542
TCONS_00053411.p1	bflo_25659
TCONS_00054594.p1	bflo_25807
TCONS_00009578.p1	bflo_18319
TCONS_00006803.p1	bflo_20026
TCONS_00001226.p1	bflo_17260
TCONS_00010073.p1	bflo_13690
TCONS_00004005.p1	bflo_26258
TCONS_00025570.p1	bflo_10287
TCONS_00011926.p1	bflo_21250
TCONS_00050275.p1	bflo_25142
TCONS_00048909.p1	bflo_12113
TCONS_00031273.p1	bflo_09297
TCONS_00015544.p1	bflo_09131
TCONS_00015012.p1	bflo_15987
TCONS_00029344.p1	bflo_06293
TCONS_00003033.p1	bflo_24593
TCONS_00009860.p1	bflo_11709
TCONS_00029796.p1	bflo_05558
TCONS_00005531.p1	bflo_20335
TCONS_00031270.p1	bflo_07088
TCONS_00008242.p1	bflo_12897
TCONS_00056171.p1	bflo_18812
TCONS_00042750.p1	bflo_14936
TCONS_00042766.p1	bflo_14396
TCONS_00027571.p1	bflo_10008
TCONS_00026169.p1	bflo_08939
TCONS_00019767.p1	bflo_00250
TCONS_00043814.p1	bflo_03229
TCONS_00031456.p1	bflo_06902
TCONS_00008754.p1	bflo_12889
TCONS_00039546.p1	bflo_23098
TCONS_00057067.p1	bflo_19197
TCONS_00012488.p1	bflo_22933
TCONS_00016871.p1	bflo_01481
TCONS_00031399.p1	bflo_10339
TCONS_00003927.p1	bflo_02594
TCONS_00030845.p1	bflo_20367
TCONS_00017387.p1	bflo_15108
TCONS_00046135.p1	bflo_22081
TCONS_00005590.p1	bflo_20171
TCONS_00002909.p1	bflo_02362
TCONS_00027257.p1	bflo_10768
TCONS_00019026.p1	bflo_20183
TCONS_00004770.p1	bflo_20839
TCONS_00021578.p1	bflo_05336
TCONS_00006379.p1	bflo_04742
TCONS_00019786.p1	bflo_15621
TCONS_00001269.p1	bflo_17427
TCONS_00049408.p1	bflo_14854
TCONS_00055770.p1	bflo_19108
TCONS_00010281.p1	bflo_05823
TCONS_00046191.p1	bflo_27499
TCONS_00030295.p1	bflo_08558
TCONS_00027112.p1	bflo_10798
TCONS_00031074.p1	bflo_07174
TCONS_00009865.p1	bflo_24274
TCONS_00043985.p1	bflo_14395
TCONS_00026559.p1	bflo_05290
TCONS_00005646.p1	bflo_20603
TCONS_00028954.p1	bflo_06234
TCONS_00012359.p1	bflo_20273
TCONS_00056268.p1	bflo_24460
TCONS_00009735.p1	bflo_09723
TCONS_00012618.p1	bflo_23421
TCONS_00036371.p1	bflo_13364
TCONS_00054859.p1	bflo_24545
TCONS_00027802.p1	bflo_10622
TCONS_00038376.p1	bflo_08722
TCONS_00018565.p1	bflo_01164
TCONS_00046162.p1	bflo_06052
TCONS_00028106.p1	bflo_05633
TCONS_00002051.p1	bflo_17523
TCONS_00015024.p1	bflo_16647
TCONS_00052968.p1	bflo_25508
TCONS_00003884.p1	bflo_10777
TCONS_00036037.p1	bflo_03372
TCONS_00029130.p1	bflo_06233
TCONS_00026300.p1	bflo_12850
TCONS_00022714.p1	bflo_21993
TCONS_00043876.p1	bflo_21843
TCONS_00046229.p1	bflo_13143
TCONS_00028957.p1	bflo_05748
TCONS_00013167.p1	bflo_22783
TCONS_00032794.p1	bflo_00750
TCONS_00016059.p1	bflo_15812
TCONS_00008591.p1	bflo_13001
TCONS_00046567.p1	bflo_06394
TCONS_00012331.p1	bflo_23816
TCONS_00017568.p1	bflo_20375
TCONS_00033231.p1	bflo_16292
TCONS_00043842.p1	bflo_11466
TCONS_00034899.p1	bflo_11061
TCONS_00046304.p1	bflo_05740
TCONS_00041604.p1	bflo_14613
TCONS_00004488.p1	bflo_05792
TCONS_00047626.p1	bflo_11518
TCONS_00015110.p1	bflo_16942
TCONS_00050916.p1	bflo_25055
TCONS_00024658.p1	bflo_10334
TCONS_00037488.p1	bflo_03544
TCONS_00054919.p1	bflo_16565
TCONS_00008744.p1	bflo_13313
TCONS_00002848.p1	bflo_16490
TCONS_00014260.p1	bflo_23831
TCONS_00028927.p1	bflo_00595
TCONS_00017894.p1	bflo_14871
TCONS_00012957.p1	bflo_23498
TCONS_00030553.p1	bflo_07120
TCONS_00010263.p1	bflo_18224
TCONS_00027476.p1	bflo_10691
TCONS_00032262.p1	bflo_00192
TCONS_00003461.p1	bflo_12731
TCONS_00007126.p1	bflo_13891
TCONS_00035714.p1	bflo_05967
TCONS_00048839.p1	bflo_25921
TCONS_00042958.p1	bflo_02837
TCONS_00029462.p1	bflo_06231
TCONS_00000478.p1	bflo_16776
TCONS_00001339.p1	bflo_18102
TCONS_00008495.p1	bflo_13446
TCONS_00004980.p1	bflo_20489
TCONS_00002547.p1	bflo_02391
TCONS_00029710.p1	bflo_04064
TCONS_00053965.p1	bflo_25980
TCONS_00056591.p1	bflo_02478
TCONS_00031532.p1	bflo_08371
TCONS_00027612.p1	bflo_09361
TCONS_00015835.p1	bflo_15897
TCONS_00055503.p1	bflo_10736
TCONS_00023010.p1	bflo_10204
TCONS_00029431.p1	bflo_06409
TCONS_00010712.p1	bflo_17496
TCONS_00028386.p1	bflo_26347
TCONS_00015084.p1	bflo_15863
TCONS_00030315.p1	bflo_07465
TCONS_00017777.p1	bflo_13327
TCONS_00023181.p1	bflo_10374
TCONS_00043983.p1	bflo_15254
TCONS_00025852.p1	bflo_09831
TCONS_00047160.p1	bflo_13672
TCONS_00039338.p1	bflo_25518
TCONS_00014716.p1	bflo_15835
TCONS_00012212.p1	bflo_13845
TCONS_00010334.p1	bflo_05644
TCONS_00025829.p1	bflo_09805
TCONS_00030596.p1	bflo_06898
TCONS_00019206.p1	bflo_11094
TCONS_00010109.p1	bflo_24257
TCONS_00018072.p1	bflo_01951
TCONS_00004185.p1	bflo_02590
TCONS_00017734.p1	bflo_06859
TCONS_00053215.p1	bflo_13482
TCONS_00028283.p1	bflo_06086
TCONS_00054565.p1	bflo_08634
TCONS_00032483.p1	bflo_26469
TCONS_00044024.p1	bflo_08225
TCONS_00051012.p1	bflo_25073
TCONS_00000493.p1	bflo_05356
TCONS_00046489.p1	bflo_06388
TCONS_00029433.p1	bflo_24907
TCONS_00013200.p1	bflo_22704
TCONS_00016569.p1	bflo_15821
TCONS_00055711.p1	bflo_18685
TCONS_00019247.p1	bflo_08247
TCONS_00026693.p1	bflo_08841
TCONS_00015344.p1	bflo_17078
TCONS_00012633.p1	bflo_23809
TCONS_00048050.p1	bflo_12062
TCONS_00022417.p1	bflo_22068
TCONS_00006882.p1	bflo_20188
TCONS_00000745.p1	bflo_17987
TCONS_00028717.p1	bflo_06828
TCONS_00018768.p1	bflo_13312
TCONS_00019244.p1	bflo_26215
TCONS_00054299.p1	bflo_25614
TCONS_00028899.p1	bflo_19328
TCONS_00021246.p1	bflo_21624
TCONS_00019482.p1	bflo_13092
TCONS_00028129.p1	bflo_06594
TCONS_00028163.p1	bflo_02988
TCONS_00024674.p1	bflo_12502
TCONS_00017742.p1	bflo_22424
TCONS_00006071.p1	bflo_20987
TCONS_00010957.p1	bflo_17536
TCONS_00019012.p1	bflo_00203
TCONS_00004704.p1	bflo_19983
TCONS_00026069.p1	bflo_10097
TCONS_00019272.p1	bflo_00856
TCONS_00055278.p1	bflo_00125
TCONS_00041921.p1	bflo_24896
TCONS_00021229.p1	bflo_21597
TCONS_00027690.p1	bflo_09318
TCONS_00043357.p1	bflo_04405
TCONS_00020381.p1	bflo_12928
TCONS_00019631.p1	bflo_18612
TCONS_00027214.p1	bflo_10614
TCONS_00010472.p1	bflo_23920
TCONS_00000299.p1	bflo_17969
TCONS_00012971.p1	bflo_05150
TCONS_00029905.p1	bflo_07748
TCONS_00015460.p1	bflo_05042
TCONS_00029396.p1	bflo_25361
TCONS_00009786.p1	bflo_17139
TCONS_00045187.p1	bflo_05427
TCONS_00010070.p1	bflo_10461
TCONS_00013248.p1	bflo_23715
TCONS_00051822.p1	bflo_24823
TCONS_00016601.p1	bflo_19350
TCONS_00023643.p1	bflo_17190
TCONS_00052900.p1	bflo_26146
TCONS_00009762.p1	bflo_22350
TCONS_00012581.p1	bflo_23430
TCONS_00038041.p1	bflo_04112
TCONS_00011478.p1	bflo_17556
TCONS_00052580.p1	bflo_25164
TCONS_00032274.p1	bflo_26559
TCONS_00020063.p1	bflo_09226
TCONS_00016446.p1	bflo_16206
TCONS_00014201.p1	bflo_24577
TCONS_00032538.p1	bflo_00766
TCONS_00018760.p1	bflo_02556
TCONS_00042554.p1	bflo_15402
TCONS_00046271.p1	bflo_05758
TCONS_00004282.p1	bflo_05129
TCONS_00022982.p1	bflo_15120
TCONS_00055858.p1	bflo_18549
TCONS_00050225.p1	bflo_24119
TCONS_00040905.p1	bflo_06974
TCONS_00004972.p1	bflo_21083
TCONS_00026505.p1	bflo_09235
TCONS_00002552.p1	bflo_22286
TCONS_00015355.p1	bflo_16829
TCONS_00020945.p1	bflo_15556
TCONS_00045499.p1	bflo_02287
TCONS_00005640.p1	bflo_20495
TCONS_00021389.p1	bflo_22306
TCONS_00051738.p1	bflo_24947
TCONS_00022627.p1	bflo_21634
TCONS_00028619.p1	bflo_06550
TCONS_00010168.p1	bflo_23631
TCONS_00032002.p1	bflo_00771
TCONS_00042927.p1	bflo_15470
TCONS_00049038.p1	bflo_16685
TCONS_00048583.p1	bflo_10320
TCONS_00030867.p1	bflo_07453
TCONS_00012087.p1	bflo_07408
TCONS_00009040.p1	bflo_12817
TCONS_00043824.p1	bflo_14797
TCONS_00013966.p1	bflo_22915
TCONS_00001447.p1	bflo_17477
TCONS_00046050.p2	bflo_13724
TCONS_00056408.p1	bflo_00784
TCONS_00026833.p1	bflo_10092
TCONS_00002300.p1	bflo_11765
TCONS_00020195.p1	bflo_00109
TCONS_00006190.p1	bflo_20896
TCONS_00010095.p1	bflo_24123
TCONS_00035313.p1	bflo_24713
TCONS_00050365.p1	bflo_24551
TCONS_00027448.p1	bflo_10219
TCONS_00033031.p1	bflo_07134
TCONS_00038873.p1	bflo_13343
TCONS_00023551.p1	bflo_10066
TCONS_00010691.p1	bflo_23700
TCONS_00001824.p1	bflo_18090
TCONS_00013188.p1	bflo_23330
TCONS_00051215.p1	bflo_24890
TCONS_00011440.p1	bflo_02879
TCONS_00045819.p1	bflo_06878
TCONS_00034975.p1	bflo_01427
TCONS_00035098.p1	bflo_11348
TCONS_00006658.p1	bflo_20345
TCONS_00054346.p1	bflo_26161
TCONS_00006276.p1	bflo_08004
TCONS_00055122.p1	bflo_19023
TCONS_00055608.p1	bflo_18533
TCONS_00011029.p1	bflo_09032
TCONS_00042777.p1	bflo_15446
TCONS_00006358.p1	bflo_20004
TCONS_00039924.p1	bflo_22918
TCONS_00040868.p1	bflo_10143
TCONS_00036739.p1	bflo_03695
TCONS_00017094.p1	bflo_00966
TCONS_00027954.p1	bflo_06225
TCONS_00037763.p1	bflo_16526
TCONS_00050798.p1	bflo_24656
TCONS_00015905.p1	bflo_16330
TCONS_00056006.p1	bflo_26446
TCONS_00043849.p1	bflo_14289
TCONS_00015974.p1	bflo_15834
TCONS_00011194.p1	bflo_13933
TCONS_00022429.p1	bflo_07219
TCONS_00046922.p1	bflo_06250
TCONS_00018265.p1	bflo_01224
TCONS_00022709.p1	bflo_21928
TCONS_00014422.p1	bflo_23359
TCONS_00010399.p1	bflo_09098
TCONS_00010217.p1	bflo_17183
TCONS_00019225.p1	bflo_15687
TCONS_00012877.p1	bflo_23714
TCONS_00004597.p1	bflo_20009
TCONS_00048089.p1	bflo_05326
TCONS_00029777.p1	bflo_06341
TCONS_00052869.p1	bflo_06269
TCONS_00037841.p1	bflo_03528
TCONS_00004837.p1	bflo_00354
TCONS_00050069.p1	bflo_07674
