Orthogroup	XENTR	CAPO3
OG0006206	XENTR14852, XENTR06668	CAPO308060
OG0006209	XENTR08641	CAPO303208
OG0006210	XENTR02933	CAPO301051
OG0006211	XENTR06206, XENTR06205	CAPO305755
OG0006213	XENTR08416	CAPO301176
OG0006214	XENTR11798	CAPO305313
OG0006216	XENTR14792	CAPO304328
OG0006226	XENTR04747	CAPO303955
OG0006227	XENTR01910	CAPO304192
OG0006229	XENTR03562	CAPO306729
OG0006230	XENTR04159	CAPO303003
OG0006233	XENTR13560	CAPO307263
OG0006234	XENTR00067	CAPO305546
OG0006235	XENTR16645	CAPO300217
OG0006237	XENTR16475	CAPO302524
OG0006239	XENTR09561	CAPO305262
OG0006243	XENTR14329	CAPO301646
OG0006244	XENTR01206	CAPO306900
OG0006245	XENTR10382	CAPO307777
OG0006248	XENTR02044	CAPO307601
OG0006249	XENTR18011	CAPO304667
OG0006251	XENTR17672, XENTR17673	CAPO302342
OG0006252	XENTR11356	CAPO304131
OG0006254	XENTR04794	CAPO305073
OG0006257	XENTR14368	CAPO305440
OG0006258	XENTR05063	CAPO300398
OG0006260	XENTR07975	CAPO300587
OG0006261	XENTR02875	CAPO305676
OG0006262	XENTR10478	CAPO307596
OG0006263	XENTR16349	CAPO307994
OG0006264	XENTR12516	CAPO304943
OG0006267	XENTR08276	CAPO300629
OG0006271	XENTR15420	CAPO306714
OG0006272	XENTR08299	CAPO300074
OG0006275	XENTR07622	CAPO304219
OG0006276	XENTR13030	CAPO306041
OG0006277	XENTR12192	CAPO307602
OG0006278	XENTR17395	CAPO305153
OG0006279	XENTR16888	CAPO307288
OG0006280	XENTR01612	CAPO308182
OG0006281	XENTR12028	CAPO302129
OG0006284	XENTR06698	CAPO301681
OG0006285	XENTR13372	CAPO301258
OG0006286	XENTR17703	CAPO304212
OG0006287	XENTR09075	CAPO302795
OG0006288	XENTR10301	CAPO300129
OG0006289	XENTR14556	CAPO306652
OG0006291	XENTR03996	CAPO308081
OG0006293	XENTR13916	CAPO307067
OG0006294	XENTR03051	CAPO301151
OG0006295	XENTR01520	CAPO307143
OG0006297	XENTR11225	CAPO301937
OG0006298	XENTR06203	CAPO306805
OG0006299	XENTR08448	CAPO305899
OG0006301	XENTR02417	CAPO306072
OG0006305	XENTR17559, XENTR18952	CAPO303850
OG0006306	XENTR05458	CAPO303905
OG0006309	XENTR14030	CAPO304441
OG0006311	XENTR15701, XENTR15702	CAPO300748
OG0006313	XENTR12867	CAPO306539
OG0006314	XENTR14429	CAPO308085, CAPO301326
OG0006319	XENTR17260	CAPO306239
OG0006320	XENTR10726	CAPO303864
OG0006322	XENTR02812	CAPO305971
OG0006323	XENTR10824	CAPO300361
OG0006324	XENTR04618	CAPO307431
OG0006329	XENTR01907	CAPO306283
OG0006330	XENTR12116	CAPO301590
OG0006331	XENTR02078	CAPO301721
OG0006332	XENTR11820	CAPO306801
OG0006334	XENTR11454	CAPO302140
OG0006335	XENTR08558	CAPO305790
OG0006338	XENTR00437	CAPO300367
OG0006339	XENTR00791	CAPO306751
OG0006340	XENTR08910	CAPO306725
OG0006341	XENTR01670	CAPO303256
OG0006344	XENTR15368	CAPO307345
OG0006346	XENTR17064	CAPO305832
OG0006347	XENTR05199	CAPO305184
OG0006349	XENTR07004	CAPO304057
OG0006350	XENTR13659	CAPO302433
OG0006352	XENTR04339	CAPO301346
OG0006353	XENTR02093	CAPO301517
OG0006355	XENTR14554, XENTR14553	CAPO307129
OG0006356	XENTR11146	CAPO305164
OG0006359	XENTR13253	CAPO300583
OG0006360	XENTR11510	CAPO304103
OG0006361	XENTR00506, XENTR00507	CAPO308070
OG0006362	XENTR05459	CAPO308308
OG0006363	XENTR09507	CAPO301002
OG0006365	XENTR05265	CAPO300671
OG0006370	XENTR06294	CAPO300348
OG0006372	XENTR08472	CAPO304608
OG0006375	XENTR01833	CAPO306256
OG0006377	XENTR13700, XENTR18549, XENTR18550	CAPO307494
OG0006378	XENTR05710	CAPO304918
OG0006381	XENTR06606	CAPO301472
OG0006382	XENTR08999	CAPO307026
OG0006383	XENTR15954	CAPO303174
OG0006384	XENTR13211	CAPO305941
OG0006385	XENTR14544	CAPO301074
OG0006386	XENTR12059	CAPO303165
OG0006387	XENTR17469, XENTR08445	CAPO306319
OG0006389	XENTR16925	CAPO302170
OG0006390	XENTR00780	CAPO308093
OG0006394	XENTR05625	CAPO302470
OG0006395	XENTR18848, XENTR18849	CAPO300149
OG0006443	XENTR09473	CAPO300234
OG0006447	XENTR07741	CAPO302283
OG0006448	XENTR02943	CAPO301094
OG0006456	XENTR08352	CAPO300992
OG0006457	XENTR11459, XENTR11458	CAPO306648
OG0006459	XENTR08528	CAPO307843
OG0006460	XENTR00159	CAPO308313
OG0006461	XENTR07035	CAPO306350
OG0006462	XENTR01277	CAPO300662
OG0006464	XENTR10541	CAPO307754
OG0006465	XENTR07508	CAPO307052
OG0006467	XENTR02705	CAPO301292
OG0006468	XENTR05148	CAPO303390
OG0006469	XENTR07325	CAPO302486
OG0006470	XENTR15042	CAPO300984
OG0006471	XENTR14365	CAPO303440
OG0006474	XENTR00813	CAPO300155
OG0006475	XENTR10608	CAPO301888
OG0006476	XENTR04361	CAPO300216
OG0006478	XENTR14784	CAPO301079
OG0006479	XENTR08062	CAPO304002
OG0006480	XENTR17557	CAPO300197
OG0006481	XENTR02608	CAPO307580
OG0006482	XENTR03862	CAPO305654
OG0006485	XENTR16219	CAPO307612
OG0006487	XENTR02802	CAPO300649
OG0006488	XENTR02069	CAPO301772
OG0006490	XENTR10811	CAPO301539
OG0006491	XENTR07123	CAPO300606
OG0006493	XENTR17127, XENTR17126	CAPO306548
OG0006496	XENTR00108	CAPO304473
OG0006498	XENTR16311	CAPO301440
OG0006501	XENTR12662	CAPO307734
OG0006502	XENTR18276	CAPO301087
OG0006503	XENTR17521	CAPO304660
OG0006504	XENTR07120	CAPO302154
OG0006505	XENTR02899	CAPO301510
OG0006508	XENTR12459, XENTR11779	CAPO301635
OG0006509	XENTR13835	CAPO304681
OG0006510	XENTR16128	CAPO300081
OG0006512	XENTR05619	CAPO301701
OG0006514	XENTR05648	CAPO304095
OG0006515	XENTR13526	CAPO306459
OG0006516	XENTR13095	CAPO305607
OG0006517	XENTR09962	CAPO300477
OG0006519	XENTR05535	CAPO308006
OG0006520	XENTR13195	CAPO300668
OG0006523	XENTR02071	CAPO302914
OG0006526	XENTR18522	CAPO303623
OG0006532	XENTR09832	CAPO304147
OG0006534	XENTR11837	CAPO305714
OG0006536	XENTR11449	CAPO305735
OG0006538	XENTR03139	CAPO305091
OG0006540	XENTR11917	CAPO304760
OG0006541	XENTR13987	CAPO302376, CAPO304688, CAPO300243
OG0006542	XENTR13194	CAPO305168
OG0006543	XENTR05755	CAPO305452
OG0006544	XENTR15901	CAPO306101
OG0006545	XENTR06549	CAPO307929
OG0006546	XENTR13406	CAPO305234
OG0006549	XENTR02344	CAPO306040
OG0006550	XENTR00769, XENTR00770	CAPO307487
OG0006552	XENTR05835	CAPO301957
OG0006553	XENTR01394	CAPO308128
OG0006554	XENTR10302	CAPO306525
OG0006555	XENTR04187	CAPO305951
OG0006556	XENTR16928	CAPO304941
OG0006557	XENTR04539	CAPO300124
OG0006561	XENTR09007	CAPO300890
OG0006562	XENTR12591, XENTR12589	CAPO303607
OG0006566	XENTR07371	CAPO303944
OG0006568	XENTR09608	CAPO303043
OG0006569	XENTR00615	CAPO300856
OG0006570	XENTR12937	CAPO302571
OG0006571	XENTR05803	CAPO306740
OG0006572	XENTR00004	CAPO302175
OG0006573	XENTR10805	CAPO306413
OG0006575	XENTR06177	CAPO304950
OG0006577	XENTR14469	CAPO300858
OG0006578	XENTR12631, XENTR12630	CAPO303393
OG0006580	XENTR13958, XENTR13959	CAPO306179
OG0006581	XENTR10059	CAPO300223
OG0006583	XENTR16033	CAPO308147
OG0006584	XENTR02296	CAPO304380
OG0006586	XENTR00497	CAPO300241
OG0006590	XENTR14263	CAPO304634
OG0006591	XENTR11790	CAPO306654
OG0006592	XENTR01236	CAPO302105
OG0006594	XENTR18025	CAPO305352
OG0006595	XENTR09437	CAPO306726
OG0006596	XENTR12773	CAPO305496
OG0006597	XENTR00700	CAPO306143
OG0006598	XENTR14326	CAPO303505
OG0006600	XENTR13734, XENTR13733	CAPO300993
OG0006602	XENTR15212	CAPO306545
OG0006603	XENTR10213	CAPO305246
OG0006604	XENTR09447, XENTR09446	CAPO301632
OG0006606	XENTR05954	CAPO300627, CAPO305047
OG0006607	XENTR13594	CAPO302836
OG0006608	XENTR00251	CAPO304829
OG0006609	XENTR06296	CAPO304156
OG0006610	XENTR07341	CAPO305635
OG0006611	XENTR05216	CAPO303370
OG0006612	XENTR11538	CAPO303674
OG0006614	XENTR18989	CAPO307923
OG0006615	XENTR06546	CAPO300892
OG0006616	XENTR09627	CAPO302496
OG0006617	XENTR08021, XENTR08020	CAPO304084, CAPO306322
OG0006619	XENTR02127, XENTR02126	CAPO305225
OG0006622	XENTR12562	CAPO307274
OG0006625	XENTR04207	CAPO304287
OG0006627	XENTR17718	CAPO300634
OG0006630	XENTR08125	CAPO301318
OG0006631	XENTR19213	CAPO302816
OG0006633	XENTR02142	CAPO306794
OG0006636	XENTR11494	CAPO304383
OG0006637	XENTR05016	CAPO304312
OG0006638	XENTR15778	CAPO302167
OG0006640	XENTR12743	CAPO308241
OG0006642	XENTR08911	CAPO303206
OG0006646	XENTR01407	CAPO308061
OG0006648	XENTR07885	CAPO300638
OG0006651	XENTR12537	CAPO306376
OG0006655	XENTR05829	CAPO306982
OG0006657	XENTR10304	CAPO304665
OG0006658	XENTR09594	CAPO301723
OG0006662	XENTR02635	CAPO305585
OG0006663	XENTR03207	CAPO301399
OG0006664	XENTR06837	CAPO302941
OG0006666	XENTR04836	CAPO301682
OG0006667	XENTR11957	CAPO305573
OG0006668	XENTR10580	CAPO301053
OG0006669	XENTR13698	CAPO301280
OG0006670	XENTR03934	CAPO306366
OG0006673	XENTR06476	CAPO302685
OG0006677	XENTR13655, XENTR13654	CAPO304250
OG0006678	XENTR13719	CAPO300092
OG0006680	XENTR02487	CAPO301748
OG0006681	XENTR03638	CAPO305354
OG0006684	XENTR16293	CAPO305512
OG0006686	XENTR06782	CAPO307531
OG0006690	XENTR13317	CAPO302172
OG0006691	XENTR10862	CAPO305670
OG0006692	XENTR13963	CAPO302647
OG0006693	XENTR12746	CAPO302616
OG0006694	XENTR04108	CAPO302438
OG0006695	XENTR13948	CAPO302533
OG0006696	XENTR00610	CAPO303681
OG0006698	XENTR05149	CAPO305852
OG0006703	XENTR04634	CAPO302601
OG0006704	XENTR13888, XENTR13889	CAPO305136
OG0006706	XENTR07780	CAPO303773
OG0006707	XENTR16134	CAPO304129
OG0006708	XENTR18874	CAPO304327
OG0006709	XENTR05409	CAPO302993
OG0006710	XENTR18018	CAPO307958
OG0006712	XENTR03007	CAPO307469
OG0006714	XENTR08721	CAPO301000
OG0006716	XENTR13038	CAPO302196
OG0006717	XENTR17648	CAPO305633
OG0006718	XENTR09542, XENTR09540	CAPO306293
OG0006719	XENTR09126	CAPO302454
OG0006721	XENTR08095	CAPO307315
OG0006723	XENTR16854	CAPO300019
OG0006724	XENTR10084	CAPO300231
OG0006725	XENTR07038	CAPO301206
OG0006726	XENTR09612	CAPO303375
OG0006727	XENTR05898	CAPO306447
OG0006729	XENTR02778	CAPO302448
OG0006730	XENTR07699	CAPO307696
OG0006732	XENTR17486	CAPO301757
OG0006733	XENTR12805	CAPO306420
OG0006735	XENTR05221	CAPO307764
OG0006736	XENTR09191, XENTR10482	CAPO301670
OG0006737	XENTR00969	CAPO302977
OG0006738	XENTR19225, XENTR19226	CAPO305285
OG0006741	XENTR08382	CAPO306132
OG0006745	XENTR09899	CAPO304913
OG0006750	XENTR07602	CAPO306076
OG0006752	XENTR02646	CAPO301753
OG0006753	XENTR11694	CAPO304199
OG0006754	XENTR18420	CAPO307231
OG0006755	XENTR10590	CAPO304099
OG0006757	XENTR12333	CAPO308250
OG0006758	XENTR19253	CAPO303486
OG0006759	XENTR11512	CAPO301178
OG0006760	XENTR04753, XENTR04751, XENTR04752	CAPO300357
OG0006766	XENTR12590, XENTR12592	CAPO300327
OG0006769	XENTR18589	CAPO304104
OG0006772	XENTR06880, XENTR06881	CAPO306103
OG0006775	XENTR01837	CAPO303956
OG0006776	XENTR07592	CAPO307354, CAPO307229
OG0006777	XENTR14289	CAPO308320
OG0006791	XENTR09543, XENTR08719	CAPO302265
OG0006796	XENTR15198, XENTR05670	CAPO306698, CAPO305329
OG0006826	XENTR13782	CAPO306575
OG0006827	XENTR00081	CAPO306579
OG0006830	XENTR13305	CAPO304885
OG0006833	XENTR00457	CAPO307011
OG0006838	XENTR01852	CAPO304346
OG0006842	XENTR10401	CAPO303033
OG0006843	XENTR17465	CAPO301783
OG0006844	XENTR08527	CAPO303858
OG0006845	XENTR11640	CAPO304222
OG0006846	XENTR12109	CAPO305985, CAPO301436
OG0006848	XENTR07299, XENTR07526	CAPO302750
OG0006849	XENTR01645	CAPO306709
OG0006850	XENTR05570	CAPO300307
OG0006853	XENTR15554	CAPO305011
OG0006856	XENTR01007	CAPO306926
OG0006857	XENTR02316	CAPO304592
OG0006860	XENTR10215	CAPO304880
OG0006862	XENTR13534	CAPO306834
OG0006864	XENTR01809	CAPO300266
OG0006865	XENTR09213	CAPO300579
OG0006867	XENTR01657	CAPO304561
OG0006868	XENTR07053	CAPO304824
OG0006869	XENTR02833	CAPO303718
OG0006870	XENTR10263	CAPO305471
OG0006872	XENTR03744	CAPO305763, CAPO306267
OG0006874	XENTR14555	CAPO303002
OG0006875	XENTR10450	CAPO300245
OG0006876	XENTR00090	CAPO301384
OG0006877	XENTR05237	CAPO303758
OG0006880	XENTR02819	CAPO300637
OG0006886	XENTR00696	CAPO308008
OG0006887	XENTR13961	CAPO303330
OG0006888	XENTR02537	CAPO300481
OG0006889	XENTR05963	CAPO305411
OG0006890	XENTR09541	CAPO301774
OG0006892	XENTR00113	CAPO306271
OG0006893	XENTR17439	CAPO308281
OG0006894	XENTR13122	CAPO305493
OG0006895	XENTR11833	CAPO305321
OG0006897	XENTR14076	CAPO305270
OG0006898	XENTR07636	CAPO307616
OG0006901	XENTR00120	CAPO301222
OG0006904	XENTR03460	CAPO301235
OG0006906	XENTR10195	CAPO307116
OG0006912	XENTR03948	CAPO306387
OG0006914	XENTR15248	CAPO302212
OG0006915	XENTR05683	CAPO305363
OG0006916	XENTR18036	CAPO306266
OG0006918	XENTR10731, XENTR10730	CAPO303362
OG0006920	XENTR10785	CAPO306461
OG0006923	XENTR05461	CAPO302381
OG0006924	XENTR06768	CAPO304320
OG0006925	XENTR03837	CAPO306734
OG0006926	XENTR12859	CAPO303493
OG0006927	XENTR10634	CAPO303700
OG0006930	XENTR05716	CAPO301522
OG0006931	XENTR12285	CAPO300460
OG0006932	XENTR01275	CAPO305813
OG0006934	XENTR15092	CAPO304656
OG0006935	XENTR08699	CAPO305404
OG0006936	XENTR08928	CAPO301255
OG0006937	XENTR04504	CAPO300724
OG0006938	XENTR16149	CAPO307064
OG0006939	XENTR12765	CAPO300423
OG0006940	XENTR01692	CAPO308295
OG0006942	XENTR09478	CAPO305131
OG0006943	XENTR15386	CAPO300653
OG0006944	XENTR07046	CAPO301423
OG0006945	XENTR00117	CAPO304257
OG0006948	XENTR04780	CAPO307507
OG0006949	XENTR11256	CAPO300866
OG0006951	XENTR14803	CAPO302915
OG0006952	XENTR05143	CAPO308002
OG0006953	XENTR09448	CAPO302825
OG0006957	XENTR08977	CAPO304410
OG0006959	XENTR17553	CAPO305847
OG0006960	XENTR16241	CAPO306688
OG0006962	XENTR09246	CAPO307572
OG0006964	XENTR09387	CAPO306352
OG0006966	XENTR09367	CAPO304695
OG0006967	XENTR03908	CAPO303820
OG0006968	XENTR15434	CAPO301435
OG0006969	XENTR16749, XENTR16750, XENTR16751	CAPO306618
OG0006970	XENTR14271, XENTR14272	CAPO304851
OG0006971	XENTR01201	CAPO303658
OG0006973	XENTR09146	CAPO306305
OG0006975	XENTR12996	CAPO306893
OG0006977	XENTR11302	CAPO305268
OG0006978	XENTR16961	CAPO304336
OG0006979	XENTR01458	CAPO300168
OG0006980	XENTR06239	CAPO305562
OG0006982	XENTR11312	CAPO305716
OG0006989	XENTR04170	CAPO302679
OG0006990	XENTR08922	CAPO300763
OG0006991	XENTR17838	CAPO303392
OG0006993	XENTR09372	CAPO305954
OG0006994	XENTR00114	CAPO306564
OG0006997	XENTR17546, XENTR17545	CAPO304873
OG0006998	XENTR06955	CAPO301390
OG0006999	XENTR00236	CAPO303913
OG0007001	XENTR17344, XENTR17343	CAPO305444
OG0007002	XENTR06832	CAPO304225
OG0007003	XENTR16048	CAPO302304
OG0007005	XENTR07132	CAPO303654
OG0007009	XENTR09577	CAPO305960
OG0007010	XENTR05499	CAPO301780
OG0007011	XENTR05787	CAPO301128
OG0007012	XENTR03267	CAPO304946
OG0007013	XENTR09137	CAPO303300
OG0007015	XENTR02491	CAPO305278
OG0007016	XENTR00478	CAPO304972
OG0007017	XENTR16539	CAPO301345
OG0007018	XENTR13179	CAPO300889
OG0007019	XENTR13839	CAPO304408
OG0007020	XENTR09770	CAPO303562, CAPO308296
OG0007021	XENTR08839	CAPO306622
OG0007022	XENTR16029	CAPO303253
OG0007025	XENTR13731	CAPO302785
OG0007026	XENTR18056	CAPO304159
OG0007029	XENTR07776	CAPO302104
OG0007030	XENTR05657	CAPO303845
OG0007032	XENTR17468	CAPO304830
OG0007033	XENTR16190	CAPO305180
OG0007034	XENTR05241	CAPO306932
OG0007038	XENTR01237	CAPO302068
OG0007040	XENTR16157	CAPO306537
OG0007042	XENTR03360	CAPO307996
OG0007043	XENTR02003	CAPO305780
OG0007044	XENTR08465, XENTR13827	CAPO307221
OG0007045	XENTR05481	CAPO305958
OG0007046	XENTR09390	CAPO305591
OG0007047	XENTR12940	CAPO305693
OG0007048	XENTR12714	CAPO302164
OG0007049	XENTR10205	CAPO305031
OG0007050	XENTR10229	CAPO307898
OG0007055	XENTR04557	CAPO304778
OG0007057	XENTR14128, XENTR07649	CAPO304630
OG0007058	XENTR13895	CAPO301734, CAPO304572
OG0007059	XENTR01903	CAPO303590, CAPO303318
OG0007061	XENTR12828	CAPO305340
OG0007062	XENTR03101	CAPO302545
OG0007063	XENTR05680	CAPO308261
OG0007065	XENTR04111	CAPO301537
OG0007068	XENTR04871	CAPO307887
OG0007069	XENTR06666	CAPO307200
OG0007071	XENTR07783	CAPO301761
OG0007072	XENTR07265	CAPO306160
OG0007073	XENTR08573	CAPO302936
OG0007074	XENTR03247	CAPO306910
OG0007076	XENTR15551	CAPO300474
OG0007081	XENTR06924	CAPO305760
OG0007084	XENTR15425	CAPO307673
OG0007086	XENTR15548	CAPO306079
OG0007090	XENTR04663	CAPO300368
OG0007091	XENTR16106	CAPO304945
OG0007092	XENTR09595	CAPO304498, CAPO305528
OG0007093	XENTR09556	CAPO308175
OG0007094	XENTR03856	CAPO301835
OG0007095	XENTR11185	CAPO304293
OG0007097	XENTR10319	CAPO302515
OG0007098	XENTR00462	CAPO301993
OG0007099	XENTR01909	CAPO304218
OG0007100	XENTR02538	CAPO302645
OG0007105	XENTR17989, XENTR17988	CAPO303780
OG0007106	XENTR02834	CAPO302226
OG0007112	XENTR05305	CAPO303793
OG0007114	XENTR17139	CAPO305243
OG0007118	XENTR11167	CAPO306502
OG0007119	XENTR00359	CAPO303656
OG0007122	XENTR13022	CAPO302728
OG0007124	XENTR10585	CAPO307876
OG0007127	XENTR03372	CAPO305077
OG0007128	XENTR05067	CAPO303539
OG0007130	XENTR10790	CAPO302224
OG0007131	XENTR04760	CAPO304315
OG0007132	XENTR18457	CAPO301608
OG0007133	XENTR06849	CAPO305338
OG0007134	XENTR14638	CAPO302517
OG0007137	XENTR16364	CAPO303287
OG0007138	XENTR01287	CAPO307436
OG0007139	XENTR18713	CAPO302325
OG0007141	XENTR04779	CAPO306130
OG0007143	XENTR13932	CAPO307276
OG0007144	XENTR05104	CAPO301797
OG0007145	XENTR04506	CAPO305008
OG0007147	XENTR17348	CAPO305032
OG0007150	XENTR09755	CAPO304704
OG0007151	XENTR05788	CAPO304299
OG0007154	XENTR03882	CAPO302715
OG0007158	XENTR08364	CAPO303011
OG0007160	XENTR00523	CAPO301230
OG0007162	XENTR17539	CAPO305815
OG0007165	XENTR02602	CAPO300764
OG0007166	XENTR10142	CAPO301841
OG0007168	XENTR01098	CAPO304836
OG0007173	XENTR13485	CAPO305749, CAPO300679
OG0007174	XENTR18531, XENTR02471	CAPO304732
OG0007175	XENTR08705, XENTR08706	CAPO300929
OG0007176	XENTR14504	CAPO305825
OG0007178	XENTR03949	CAPO306843
OG0007181	XENTR10462	CAPO302549
OG0007182	XENTR01510	CAPO302258
OG0007183	XENTR04220	CAPO303453
OG0007186	XENTR13974	CAPO306272
OG0007191	XENTR04764	CAPO307327
OG0007192	XENTR00135	CAPO307148
OG0007199	XENTR12048, XENTR00223	CAPO300510
OG0007201	XENTR08891	CAPO305686
OG0007204	XENTR00365, XENTR13207	CAPO305874
OG0007213	XENTR01769, XENTR01768	CAPO300546
OG0007248	XENTR09965, XENTR09966	CAPO305807
OG0007251	XENTR16778	CAPO307515
OG0007254	XENTR16036	CAPO300342
OG0007258	XENTR05062	CAPO301895
OG0007261	XENTR14144	CAPO306348
OG0007266	XENTR14040	CAPO305560
OG0007269	XENTR08034, XENTR06073	CAPO305691
OG0007272	XENTR18622	CAPO303817, CAPO303673
OG0007273	XENTR11486	CAPO305134
OG0007276	XENTR17394	CAPO301595
OG0007279	XENTR03525	CAPO302557
OG0007281	XENTR00958	CAPO304423
OG0007282	XENTR10935	CAPO300960
OG0007283	XENTR07330	CAPO304757
OG0007291	XENTR02444	CAPO307621
OG0007292	XENTR16459	CAPO302024
OG0007293	XENTR15743	CAPO301970
OG0007297	XENTR19091	CAPO305876
OG0007299	XENTR02278	CAPO308254
OG0007300	XENTR05357	CAPO301046
OG0007301	XENTR16260	CAPO301996
OG0007302	XENTR00417	CAPO307174
OG0007303	XENTR14363	CAPO302064
OG0007304	XENTR08025	CAPO306505
OG0007305	XENTR16934	CAPO303443
OG0007307	XENTR00613	CAPO304518, CAPO304185
OG0007309	XENTR13050	CAPO300726
OG0007314	XENTR14853	CAPO307151
OG0007317	XENTR13051	CAPO306655
OG0007319	XENTR16805	CAPO300742
OG0007320	XENTR11235	CAPO300324
OG0007321	XENTR12796	CAPO307651
OG0007325	XENTR07774	CAPO305675
OG0007326	XENTR05294	CAPO304342
OG0007329	XENTR12936	CAPO306408
OG0007330	XENTR08463	CAPO300366
OG0007335	XENTR07715	CAPO304929
OG0007336	XENTR19188, XENTR12086	CAPO304895
OG0007339	XENTR03376	CAPO300192
OG0007341	XENTR00193	CAPO300898
OG0007342	XENTR05724	CAPO300397
OG0007343	XENTR09826	CAPO305744
OG0007347	XENTR11224	CAPO302872
OG0007348	XENTR09214	CAPO307161
OG0007353	XENTR09557	CAPO302025
OG0007354	XENTR00406	CAPO303485
OG0007356	XENTR01249	CAPO306331
OG0007357	XENTR15128	CAPO304967
OG0007358	XENTR00577, XENTR00576	CAPO304741
OG0007361	XENTR11435	CAPO305039
OG0007363	XENTR10822	CAPO304834
OG0007364	XENTR05632	CAPO303075
OG0007365	XENTR00063	CAPO306500
OG0007366	XENTR08103	CAPO305485
OG0007367	XENTR00303	CAPO305088
OG0007368	XENTR04464	CAPO305250
OG0007369	XENTR01060	CAPO300391
OG0007371	XENTR13383	CAPO305453
OG0007372	XENTR12651	CAPO307960
OG0007373	XENTR03573	CAPO301099
OG0007376	XENTR04648	CAPO302556
OG0007377	XENTR03953	CAPO306927
OG0007378	XENTR11537	CAPO307557
OG0007379	XENTR13530	CAPO305130
OG0007380	XENTR17613	CAPO300141
OG0007381	XENTR10253	CAPO303646
OG0007385	XENTR11824	CAPO304120
OG0007387	XENTR14518	CAPO304030
OG0007388	XENTR17197	CAPO306166
OG0007391	XENTR01526	CAPO304827
OG0007392	XENTR04287	CAPO303501
OG0007393	XENTR11702	CAPO301859
OG0007395	XENTR07594	CAPO302788
OG0007396	XENTR00514	CAPO302581
OG0007397	XENTR00313	CAPO300434
OG0007399	XENTR04879	CAPO306050
OG0007401	XENTR17065	CAPO302124
OG0007402	XENTR11340	CAPO306401
OG0007405	XENTR12887	CAPO303800
OG0007407	XENTR07577	CAPO306953
OG0007408	XENTR11855	CAPO303491
OG0007409	XENTR03019	CAPO305402
OG0007411	XENTR19232	CAPO300699
OG0007412	XENTR19082	CAPO302107
OG0007413	XENTR16851	CAPO305882
OG0007415	XENTR06922	CAPO307758, CAPO301270
OG0007418	XENTR04049	CAPO300947
OG0007421	XENTR03781	CAPO301566
OG0007422	XENTR03872	CAPO301771
OG0007424	XENTR11339	CAPO304349
OG0007425	XENTR16373	CAPO303896
OG0007428	XENTR10603	CAPO301768
OG0007431	XENTR03371	CAPO304150
OG0007432	XENTR06026	CAPO307504
OG0007433	XENTR13706	CAPO307042
OG0007437	XENTR07931	CAPO302606
OG0007439	XENTR06565	CAPO300813
OG0007440	XENTR16878	CAPO302516
OG0007441	XENTR04516	CAPO304615
OG0007442	XENTR00039	CAPO308291
OG0007446	XENTR06442	CAPO303088
OG0007447	XENTR12201	CAPO301482
OG0007451	XENTR12405	CAPO303173
OG0007455	XENTR07691	CAPO303919
OG0007456	XENTR04528	CAPO301020
OG0007457	XENTR10055	CAPO302854
OG0007458	XENTR08684	CAPO300350
OG0007459	XENTR11371	CAPO304746
OG0007462	XENTR08425	CAPO300088
OG0007463	XENTR08950	CAPO300212
OG0007466	XENTR02679	CAPO300471
OG0007471	XENTR04599	CAPO307438
OG0007472	XENTR00553	CAPO302245
OG0007473	XENTR01457	CAPO303433
OG0007476	XENTR14782	CAPO303558
OG0007478	XENTR01177	CAPO301266
OG0007480	XENTR14211	CAPO306792
OG0007482	XENTR11438	CAPO307266
OG0007484	XENTR11668	CAPO302421
OG0007488	XENTR12274	CAPO308146
OG0007490	XENTR18724	CAPO303421
OG0007491	XENTR07351	CAPO304949
OG0007496	XENTR06004	CAPO306996
OG0007498	XENTR10735	CAPO306301
OG0007499	XENTR11617	CAPO302974
OG0007503	XENTR07556, XENTR07557	CAPO308251
OG0007506	XENTR09086	CAPO305836
OG0007508	XENTR16412	CAPO306367
OG0007509	XENTR02576	CAPO301428
OG0007510	XENTR13679	CAPO303897
OG0007513	XENTR00761	CAPO308263
OG0007515	XENTR16605	CAPO300264
OG0007518	XENTR06614	CAPO304172
OG0007519	XENTR05051	CAPO307472
OG0007524	XENTR17573, XENTR02042	CAPO306111
OG0007525	XENTR04661, XENTR04662	CAPO300836
OG0007527	XENTR13242	CAPO306220
OG0007529	XENTR07378	CAPO307735
OG0007531	XENTR15044, XENTR15045	CAPO301562
OG0007541	XENTR05534	CAPO301788
OG0007546	XENTR05607, XENTR05605	CAPO301193
OG0007550	XENTR04972, XENTR03751	CAPO301421, CAPO302720, CAPO300311, CAPO304075
OG0007582	XENTR04748	CAPO305253
OG0007586	XENTR08401	CAPO305648
OG0007588	XENTR18417	CAPO306467
OG0007591	XENTR06862	CAPO302671
OG0007594	XENTR06984	CAPO307951
OG0007597	XENTR00847	CAPO302699
OG0007601	XENTR13138	CAPO303119
OG0007602	XENTR00305	CAPO307324
OG0007603	XENTR05886	CAPO301881
OG0007604	XENTR10989	CAPO302471
OG0007606	XENTR04118	CAPO303879
OG0007607	XENTR04097	CAPO304420
OG0007611	XENTR06655	CAPO300602
OG0007613	XENTR05874	CAPO304725
OG0007614	XENTR16527	CAPO307463
OG0007615	XENTR19198	CAPO302208
OG0007617	XENTR07154	CAPO306965
