Orthogroup	XENTR	HUMAN
OG0004154	XENTR06055	HUMAN16602
OG0004156	XENTR10996	HUMAN21442
OG0004157	XENTR18358	HUMAN29821
OG0004159	XENTR12092	HUMAN15832, HUMAN08705
OG0004159	XENTR07512	HUMAN02665
OG0004160	XENTR00315	HUMAN00868
OG0004161	XENTR09910	HUMAN17700
OG0004163	XENTR08707	HUMAN04161, HUMAN04162, HUMAN04160
OG0004164	XENTR07551	HUMAN03236
OG0004164	XENTR07533	HUMAN23813
OG0004166	XENTR02693	HUMAN27687
OG0004167	XENTR11620	HUMAN04738
OG0004168	XENTR07704	HUMAN11718
OG0004169	XENTR16574	HUMAN13644
OG0004170	XENTR12679	HUMAN15967
OG0004171	XENTR11673	HUMAN15518
OG0004172	XENTR09863	HUMAN04361
OG0004174	XENTR05736	HUMAN28907, HUMAN28908
OG0004175	XENTR11020	HUMAN23276, HUMAN23275
OG0004176	XENTR01051	HUMAN22859, HUMAN22860
OG0004178	XENTR17208	HUMAN30555, HUMAN30556
OG0004179	XENTR12520	HUMAN10496, HUMAN10497
OG0004179	XENTR09133	HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169
OG0004180	XENTR17753	HUMAN27280
OG0004180	XENTR17078	HUMAN18278
OG0004181	XENTR05491	HUMAN22409
OG0004182	XENTR11405	HUMAN19435
OG0004183	XENTR10310	HUMAN07292, HUMAN07291
OG0004184	XENTR07501	HUMAN02697
OG0004185	XENTR07973	HUMAN01862, HUMAN20490
OG0004186	XENTR14918	HUMAN08997, HUMAN08995
OG0004186	XENTR07489	HUMAN02715
OG0004187	XENTR07777	HUMAN11528
OG0004187	XENTR12420, XENTR19105	HUMAN08193, HUMAN08194
OG0004188	XENTR09043	HUMAN08423, HUMAN08422
OG0004189	XENTR04045	HUMAN12201
OG0004189	XENTR00785	HUMAN07399
OG0004190	XENTR07315	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133
OG0004197	XENTR07183	HUMAN17924
OG0004197	XENTR03350	HUMAN26082, HUMAN26080, HUMAN26083
OG0004199	XENTR17789, XENTR13187, XENTR13188, XENTR13189, XENTR17788, XENTR13185, XENTR13186, XENTR01600	HUMAN24138, HUMAN24139
OG0004200	XENTR19150	HUMAN01993
OG0004200	XENTR07140	HUMAN05752, HUMAN19370, HUMAN19369
OG0004214	XENTR02140	HUMAN24477
OG0004215	XENTR11110	HUMAN12295, HUMAN12294, HUMAN12293
OG0004216	XENTR16489	HUMAN20287
OG0004217	XENTR12749	HUMAN22836
OG0004218	XENTR09333	HUMAN27915
OG0004219	XENTR05410	HUMAN17843, HUMAN17842
OG0004220	XENTR19132	HUMAN28630
OG0004222	XENTR03863	HUMAN08455
OG0004223	XENTR11343	HUMAN05023
OG0004225	XENTR05236	HUMAN06624, HUMAN06623
OG0004225	XENTR01889	HUMAN27310
OG0004226	XENTR12961	HUMAN08493
OG0004227	XENTR09239	HUMAN00825
OG0004228	XENTR03636	HUMAN27429
OG0004229	XENTR09293	HUMAN03153
OG0004230	XENTR06029, XENTR18693	HUMAN05581
OG0004231	XENTR07588	HUMAN13253
OG0004232	XENTR14755	HUMAN22434
OG0004234	XENTR06240	HUMAN18015, HUMAN18014
OG0004235	XENTR07323	HUMAN12116
OG0004236	XENTR09087	HUMAN16992
OG0004237	XENTR03566	HUMAN22943
OG0004238	XENTR02118	HUMAN24523
OG0004239	XENTR02464	HUMAN18995
OG0004240	XENTR14102	HUMAN18710
OG0004241	XENTR07243	HUMAN07668
OG0004242	XENTR10644	HUMAN14962
OG0004243	XENTR02756	HUMAN12837
OG0004244	XENTR15972	HUMAN27048
OG0004245	XENTR13102	HUMAN03723, HUMAN03722, HUMAN07043
OG0004246	XENTR10841	HUMAN12879, HUMAN12881
OG0004247	XENTR05707	HUMAN05733
OG0004248	XENTR02442	HUMAN18975
OG0004249	XENTR14714	HUMAN22546
OG0004250	XENTR06656	HUMAN08579
OG0004251	XENTR04013	HUMAN01265
OG0004252	XENTR01265	HUMAN25401, HUMAN25402, HUMAN25400
OG0004253	XENTR14684	HUMAN10905
OG0004253	XENTR07125	HUMAN26337
OG0004254	XENTR02285	HUMAN27698
OG0004255	XENTR08386	HUMAN20924
OG0004257	XENTR00860	HUMAN17628
OG0004258	XENTR15149	HUMAN19337
OG0004259	XENTR05280	HUMAN09749
OG0004260	XENTR08524	HUMAN09461, HUMAN09462
OG0004261	XENTR17138	HUMAN13774
OG0004262	XENTR03026	HUMAN08768, HUMAN08767, HUMAN08769
OG0004263	XENTR18355	HUMAN17547, HUMAN17546
OG0004264	XENTR11427	HUMAN03533
OG0004264	XENTR02228	HUMAN27752, HUMAN27751, HUMAN27750
OG0004265	XENTR01292	HUMAN01336
OG0004266	XENTR13919	HUMAN07181
OG0004267	XENTR16646	HUMAN06039
OG0004268	XENTR16315	HUMAN15199, HUMAN15201
OG0004269	XENTR08648	HUMAN03613
OG0004270	XENTR15859	HUMAN01652
OG0004271	XENTR02370	HUMAN26827
OG0004272	XENTR04240	HUMAN23571
OG0004273	XENTR07324	HUMAN12115, HUMAN12114
OG0004274	XENTR00473	HUMAN11120
OG0004275	XENTR02366	HUMAN06232
OG0004275	XENTR11914	HUMAN21152, HUMAN21151
OG0004276	XENTR15736	HUMAN28195
OG0004277	XENTR14387	HUMAN29963
OG0004278	XENTR18016, XENTR18015	HUMAN28639
OG0004279	XENTR14989	HUMAN28927
OG0004280	XENTR10748	HUMAN13148
OG0004281	XENTR18517	HUMAN21313
OG0004281	XENTR18518	HUMAN21314
OG0004282	XENTR04076	HUMAN00466
OG0004283	XENTR03463	HUMAN22365
OG0004284	XENTR12171, XENTR15187	HUMAN22289
OG0004285	XENTR08748	HUMAN24318, HUMAN24317, HUMAN24319
OG0004286	XENTR03668	HUMAN26392
OG0004287	XENTR14573	HUMAN08350
OG0004288	XENTR13701	HUMAN23255
OG0004289	XENTR09034	HUMAN08406
OG0004290	XENTR09552	HUMAN11088, HUMAN11089
OG0004290	XENTR12944	HUMAN26173
OG0004291	XENTR07498	HUMAN02664
OG0004292	XENTR16091	HUMAN18016, HUMAN18018, HUMAN18017
OG0004295	XENTR10638	HUMAN14256
OG0004296	XENTR04332	HUMAN22583, HUMAN22582
OG0004297	XENTR11758	HUMAN24896
OG0004298	XENTR15631, XENTR15632	HUMAN05125, HUMAN05123, HUMAN05124
OG0004299	XENTR16510	HUMAN05108
OG0004300	XENTR04840	HUMAN28866
OG0004301	XENTR16663	HUMAN04644
OG0004302	XENTR16178	HUMAN23334
OG0004303	XENTR15590	HUMAN18307
OG0004304	XENTR00786	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401
OG0004305	XENTR13288	HUMAN14140
OG0004306	XENTR02165, XENTR02164	HUMAN24566, HUMAN24565
OG0004307	XENTR09783	HUMAN13513
OG0004308	XENTR00676	HUMAN30057
OG0004309	XENTR16255	HUMAN03042
OG0004310	XENTR12153	HUMAN01879, HUMAN01878
OG0004310	XENTR08109	HUMAN15096, HUMAN15095
OG0004311	XENTR08099	HUMAN15083
OG0004311	XENTR13869	HUMAN09966
OG0004312	XENTR06276	HUMAN01959
OG0004314	XENTR03952	HUMAN02115
OG0004314	XENTR14943	HUMAN29290, HUMAN29291
OG0004315	XENTR10505	HUMAN03740, HUMAN03739
OG0004316	XENTR00291	HUMAN26704, HUMAN21828
OG0004317	XENTR06347	HUMAN07353
OG0004318	XENTR13838	HUMAN13522
OG0004319	XENTR12729	HUMAN04163
OG0004319	XENTR16401	HUMAN27066
OG0004321	XENTR09288	HUMAN03148
OG0004322	XENTR02157	HUMAN24558
OG0004324	XENTR13333	HUMAN19248
OG0004325	XENTR01927	HUMAN17229
OG0004326	XENTR13113, XENTR13114	HUMAN27157, HUMAN27158
OG0004327	XENTR14732	HUMAN05117, HUMAN05116
OG0004328	XENTR02447	HUMAN18966, HUMAN18965
OG0004330	XENTR09044	HUMAN08424
OG0004331	XENTR06669	HUMAN08295
OG0004332	XENTR06028	HUMAN05580
OG0004333	XENTR05026	HUMAN28274
OG0004335	XENTR13834	HUMAN22919
OG0004336	XENTR16521	HUMAN11187, HUMAN11186, HUMAN11185
OG0004336	XENTR05131	HUMAN28035
OG0004336	XENTR18211	HUMAN18807
OG0004337	XENTR18995	HUMAN01473
OG0004338	XENTR09719	HUMAN05208
OG0004341	XENTR16678	HUMAN13188, HUMAN13187
OG0004342	XENTR01054	HUMAN22854, HUMAN22853
OG0004343	XENTR02018	HUMAN03765, HUMAN03766
OG0004344	XENTR10220	HUMAN30235, HUMAN30231, HUMAN30232
OG0004345	XENTR06180	HUMAN29416
OG0004346	XENTR00433	HUMAN01204
OG0004347	XENTR14829	HUMAN19877
OG0004347	XENTR07124	HUMAN26338
OG0004348	XENTR02314	HUMAN29749
OG0004349	XENTR02391	HUMAN08332, HUMAN08333
OG0004350	XENTR03571	HUMAN25142
OG0004351	XENTR16067	HUMAN05858
OG0004352	XENTR09638	HUMAN18365, HUMAN18370
OG0004353	XENTR16070	HUMAN05861
OG0004354	XENTR04545	HUMAN19964
OG0004355	XENTR07976	HUMAN20522
OG0004355	XENTR10102	HUMAN06764
OG0004356	XENTR06247	HUMAN21882
OG0004357	XENTR08914, XENTR01920	HUMAN17377
OG0004358	XENTR11117	HUMAN20549
OG0004359	XENTR06807	HUMAN29937
OG0004360	XENTR12875	HUMAN02590
OG0004361	XENTR01312	HUMAN02280
OG0004362	XENTR12262	HUMAN12669
OG0004362	XENTR01742	HUMAN20594
OG0004363	XENTR04903	HUMAN23093
OG0004364	XENTR11370	HUMAN16782, HUMAN16785
OG0004365	XENTR12130	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829
OG0004366	XENTR00500	HUMAN11404
OG0004367	XENTR18829	HUMAN25086, HUMAN25087, HUMAN25088
OG0004368	XENTR03944	HUMAN02041
OG0004368	XENTR15526	HUMAN24846
OG0004369	XENTR11040	HUMAN29479
OG0004370	XENTR15518	HUMAN26663
OG0004371	XENTR18083	HUMAN16768
OG0004373	XENTR00323	HUMAN00854
OG0004374	XENTR16529	HUMAN13158
OG0004375	XENTR08120	HUMAN09491
OG0004376	XENTR07129	HUMAN26330
OG0004376	XENTR04540	HUMAN19958
OG0004377	XENTR06554	HUMAN28605
OG0004378	XENTR04941	HUMAN11677, HUMAN11679, HUMAN11678
OG0004379	XENTR12677	HUMAN15965
OG0004380	XENTR19120	HUMAN06115
OG0004381	XENTR18220	HUMAN01741
OG0004382	XENTR05834	HUMAN23495
OG0004383	XENTR10950, XENTR10949	HUMAN08351
OG0004384	XENTR05103	HUMAN02637, HUMAN02638, HUMAN02636
OG0004385	XENTR07729	HUMAN29342
OG0004386	XENTR04532	HUMAN19947
OG0004388	XENTR07992	HUMAN25589
OG0004389	XENTR00308	HUMAN00922
OG0004390	XENTR09925	HUMAN02227
OG0004391	XENTR05650	HUMAN22998
OG0004391	XENTR04998	HUMAN23755
OG0004392	XENTR08920	HUMAN03189
OG0004393	XENTR08850	HUMAN03571
OG0004394	XENTR14178	HUMAN30076, HUMAN25176
OG0004395	XENTR10110	HUMAN06742
OG0004396	XENTR16480	HUMAN00392, HUMAN00394, HUMAN00393
OG0004397	XENTR07268	HUMAN15239
OG0004397	XENTR15098	HUMAN13820
OG0004398	XENTR01613	HUMAN25746
OG0004399	XENTR02783	HUMAN20481, HUMAN20480
OG0004399	XENTR01338	HUMAN20364
OG0004400	XENTR04523, XENTR04524	HUMAN13800
OG0004401	XENTR00790	HUMAN30275, HUMAN07787
OG0004403	XENTR12123	HUMAN09951, HUMAN09950
OG0004404	XENTR05022	HUMAN09714
OG0004405	XENTR01271	HUMAN30602, HUMAN30601, HUMAN30590
OG0004406	XENTR12792	HUMAN04951, HUMAN04950
OG0004406	XENTR06682	HUMAN08313
OG0004407	XENTR11714	HUMAN08685
OG0004408	XENTR14283	HUMAN05224
OG0004409	XENTR11912	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149
OG0004409	XENTR02365	HUMAN06233
OG0004413	XENTR04845	HUMAN20485
OG0004414	XENTR10946	HUMAN05744, HUMAN05743
OG0004415	XENTR10485	HUMAN27786
OG0004417	XENTR00369	HUMAN01111
OG0004418	XENTR03415	HUMAN23600
OG0004419	XENTR01954	HUMAN17223, HUMAN17224, HUMAN17222
OG0004420	XENTR04098	HUMAN00120
OG0004421	XENTR07029	HUMAN20973
OG0004422	XENTR11234	HUMAN09643
OG0004422	XENTR05843	HUMAN23503
OG0004423	XENTR08365	HUMAN24585
OG0004424	XENTR11298	HUMAN20451
OG0004425	XENTR17641	HUMAN20710
OG0004425	XENTR12250	HUMAN12647
OG0004426	XENTR09040	HUMAN08417
OG0004427	XENTR14360	HUMAN17506
OG0004432	XENTR13059	HUMAN03015, HUMAN03014, HUMAN03013, HUMAN03010
OG0004432	XENTR08215	HUMAN18104, HUMAN18105
OG0004433	XENTR05339, XENTR05340	HUMAN26519
OG0004433	XENTR12387	HUMAN26524
OG0004433	XENTR18900	HUMAN17553, HUMAN17552
OG0004435	XENTR13617, XENTR13616, XENTR17657, XENTR17658, XENTR17659	HUMAN09102, HUMAN09078
OG0004460	XENTR13298	HUMAN02348
OG0004461	XENTR17329	HUMAN06949
OG0004461	XENTR02533	HUMAN25050
OG0004462	XENTR02713	HUMAN07884
OG0004463	XENTR04529	HUMAN07198
OG0004463	XENTR14681	HUMAN12013
OG0004465	XENTR03018	HUMAN25551
OG0004467	XENTR10318, XENTR06318	HUMAN07304
OG0004468	XENTR14274	HUMAN04543
OG0004471	XENTR00144	HUMAN17967, HUMAN17970, HUMAN17969
OG0004472	XENTR00749, XENTR00750	HUMAN26987
OG0004474	XENTR12032	HUMAN00075, HUMAN00078, HUMAN00076
OG0004475	XENTR05597	HUMAN06062
OG0004476	XENTR00796	HUMAN07423
OG0004477	XENTR10053	HUMAN09841
OG0004478	XENTR09560	HUMAN11200
OG0004479	XENTR07670	HUMAN13760
OG0004480	XENTR16993	HUMAN19565
OG0004481	XENTR01473	HUMAN09377, HUMAN09376
OG0004482	XENTR10601	HUMAN20680
OG0004483	XENTR17280	HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284
OG0004484	XENTR11603	HUMAN00032
OG0004485	XENTR05708	HUMAN05734
OG0004487	XENTR05509, XENTR05510, XENTR05511	HUMAN22433
OG0004488	XENTR17026	HUMAN09530
OG0004489	XENTR16138	HUMAN20466, HUMAN20464
OG0004490	XENTR11487	HUMAN16009, HUMAN16010, HUMAN16008
OG0004491	XENTR07277	HUMAN15224
OG0004492	XENTR11376	HUMAN03895
OG0004493	XENTR12768	HUMAN00735
OG0004494	XENTR00973, XENTR00972	HUMAN10686
OG0004495	XENTR04018	HUMAN01257
OG0004496	XENTR12973	HUMAN21326
OG0004497	XENTR14301	HUMAN11496
OG0004498	XENTR10412	HUMAN21502, HUMAN21503
OG0004499	XENTR05546	HUMAN02497
OG0004499	XENTR11717	HUMAN08698, HUMAN08697
OG0004500	XENTR10700, XENTR10699	HUMAN27616
OG0004502	XENTR17400, XENTR17398, XENTR17399	HUMAN00324
OG0004503	XENTR14221	HUMAN22764
OG0004505	XENTR01116, XENTR01117	HUMAN17948
OG0004506	XENTR13727	HUMAN13338, HUMAN13340
OG0004507	XENTR03425	HUMAN23621
OG0004508	XENTR02525, XENTR02524	HUMAN02515, HUMAN02369
OG0004509	XENTR03935	HUMAN02069
OG0004510	XENTR03962	HUMAN29607
OG0004511	XENTR00822	HUMAN19795
OG0004511	XENTR10201	HUMAN12268
OG0004512	XENTR03832	HUMAN09321
OG0004513	XENTR01189	HUMAN07254
OG0004514	XENTR00881	HUMAN20024
OG0004515	XENTR02016	HUMAN03769, HUMAN03768, HUMAN03770
OG0004516	XENTR04054	HUMAN13122
OG0004517	XENTR13124	HUMAN13286, HUMAN13288, HUMAN13287
OG0004518	XENTR07756	HUMAN29301
OG0004519	XENTR11913	HUMAN21150
OG0004520	XENTR09651	HUMAN22045
OG0004522	XENTR02122	HUMAN24510
OG0004522	XENTR05757	HUMAN25206
OG0004523	XENTR18329	HUMAN01827, HUMAN01829
OG0004524	XENTR04778	HUMAN20054
OG0004525	XENTR09291	HUMAN01279
OG0004527	XENTR00456	HUMAN01091
OG0004528	XENTR01514	HUMAN11777
OG0004529	XENTR05758	HUMAN25204, HUMAN25205
OG0004530	XENTR14376	HUMAN30172
OG0004530	XENTR03964	HUMAN29605
OG0004531	XENTR11135	HUMAN29624
OG0004532	XENTR11080	HUMAN10136
OG0004533	XENTR11245	HUMAN09658
OG0004533	XENTR16773	HUMAN14386
OG0004534	XENTR13192	HUMAN07572, HUMAN07573
OG0004535	XENTR12654	HUMAN15448
OG0004537	XENTR07746	HUMAN24791, HUMAN29314
OG0004538	XENTR11687	HUMAN08632, HUMAN08631
OG0004539	XENTR06560	HUMAN16954
OG0004539	XENTR11278	HUMAN08753, HUMAN08752
OG0004540	XENTR01878	HUMAN27283, HUMAN27284
OG0004542	XENTR01276	HUMAN20251
OG0004543	XENTR13966, XENTR13965	HUMAN12485
OG0004544	XENTR14557	HUMAN21132
OG0004545	XENTR05802	HUMAN23453, HUMAN23452
OG0004546	XENTR11757	HUMAN24897
OG0004547	XENTR10791	HUMAN07051
OG0004547	XENTR06018	HUMAN21061
OG0004548	XENTR11954	HUMAN02262, HUMAN02263
OG0004549	XENTR17964, XENTR17963	HUMAN04224
OG0004550	XENTR08942	HUMAN07015
OG0004551	XENTR13993	HUMAN10195
OG0004552	XENTR18114	HUMAN11941, HUMAN11943, HUMAN11942
OG0004553	XENTR04020	HUMAN29639
OG0004554	XENTR06056	HUMAN16601
OG0004555	XENTR08168	HUMAN24447
OG0004556	XENTR14968	HUMAN10849
OG0004557	XENTR03173	HUMAN18475
OG0004558	XENTR17229, XENTR19018	HUMAN00434
OG0004559	XENTR09793	HUMAN13594
OG0004560	XENTR08583	HUMAN17616
OG0004561	XENTR09028	HUMAN21836
OG0004563	XENTR04438	HUMAN19929
OG0004564	XENTR08998	HUMAN02717
OG0004565	XENTR07621	HUMAN02521, HUMAN02520
OG0004566	XENTR15836	HUMAN27617
OG0004566	XENTR04511	HUMAN13773
OG0004567	XENTR13930	HUMAN16616
OG0004568	XENTR03875	HUMAN08468
OG0004569	XENTR00817	HUMAN19797, HUMAN19796
OG0004570	XENTR01634	HUMAN16933
OG0004570	XENTR09045	HUMAN08425
OG0004571	XENTR02902	HUMAN02981
OG0004572	XENTR09340	HUMAN27925
OG0004573	XENTR04046	HUMAN12408
OG0004574	XENTR07069	HUMAN06851
OG0004574	XENTR17501	HUMAN04266
OG0004576	XENTR08967	HUMAN23863
OG0004576	XENTR08877	HUMAN22099, HUMAN22098, HUMAN03755
OG0004577	XENTR13602	HUMAN07984
OG0004578	XENTR06163	HUMAN29379
OG0004579	XENTR17330	HUMAN06948, HUMAN06947
OG0004580	XENTR12038, XENTR12039	HUMAN00089
OG0004581	XENTR13391	HUMAN30254
OG0004582	XENTR02772	HUMAN01491, HUMAN23318
OG0004583	XENTR07476	HUMAN25613
OG0004584	XENTR11392	HUMAN25317
OG0004585	XENTR07684	HUMAN13729, HUMAN13727
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	HUMAN27177, HUMAN27176, HUMAN27175, HUMAN27174, HUMAN27179
OG0004587	XENTR03565, XENTR03564	HUMAN22944, HUMAN22945
OG0004588	XENTR01517	HUMAN11782
OG0004589	XENTR06532, XENTR06533	HUMAN12239
OG0004590	XENTR04031	HUMAN26460
OG0004591	XENTR07363	HUMAN12039, HUMAN12041, HUMAN12040
OG0004592	XENTR17519	HUMAN27640, HUMAN27639
OG0004593	XENTR09764	HUMAN17263, HUMAN24335
OG0004594	XENTR10141	HUMAN04675, HUMAN04676
OG0004595	XENTR06910	HUMAN12768
OG0004596	XENTR16636	HUMAN04471, HUMAN04470
OG0004597	XENTR08163	HUMAN16836
OG0004599	XENTR02769	HUMAN23323, HUMAN23324
OG0004600	XENTR15611	HUMAN29105
OG0004601	XENTR06793	HUMAN29271, HUMAN29273
OG0004602	XENTR09792	HUMAN13593, HUMAN13590
OG0004603	XENTR01817	HUMAN10394, HUMAN10392, HUMAN10391
OG0004605	XENTR01842, XENTR01844	HUMAN10306
OG0004606	XENTR15899	HUMAN18904, HUMAN18905
OG0004607	XENTR04536	HUMAN19952
OG0004607	XENTR04040	HUMAN12425
OG0004608	XENTR16188, XENTR16189	HUMAN18748, HUMAN18747, HUMAN18749
OG0004609	XENTR16103	HUMAN12279, HUMAN12280
OG0004610	XENTR12122	HUMAN09947, HUMAN09946
OG0004611	XENTR13026	HUMAN03825, HUMAN03826
OG0004612	XENTR12441	HUMAN25998
OG0004613	XENTR12502	HUMAN15692, HUMAN15691
OG0004614	XENTR06617, XENTR06618	HUMAN04966
OG0004614	XENTR12809, XENTR12810	HUMAN04918
OG0004615	XENTR06169	HUMAN29429
OG0004615	XENTR04005	HUMAN01271
OG0004616	XENTR05385	HUMAN17882
OG0004617	XENTR17100	HUMAN04322
OG0004617	XENTR08959	HUMAN06985, HUMAN06984
OG0004618	XENTR01046, XENTR01045	HUMAN22867
OG0004619	XENTR06929	HUMAN12791
OG0004620	XENTR03756	HUMAN11638
OG0004621	XENTR11915	HUMAN21153
OG0004622	XENTR06548	HUMAN29011
OG0004625	XENTR00859	HUMAN19764
OG0004626	XENTR07264	HUMAN15244
OG0004627	XENTR06310	HUMAN29678
OG0004628	XENTR06954	HUMAN13154
OG0004628	XENTR08395	HUMAN18070
OG0004629	XENTR10455	HUMAN29170, HUMAN29169
OG0004630	XENTR04232	HUMAN25354
OG0004631	XENTR08686	HUMAN29038
OG0004632	XENTR17581	HUMAN21378
OG0004633	XENTR03277	HUMAN18514, HUMAN18513, HUMAN18512
OG0004634	XENTR06011	HUMAN20391
OG0004635	XENTR11060	HUMAN16135, HUMAN16134
OG0004637	XENTR03728	HUMAN11591
OG0004638	XENTR13657	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354
OG0004639	XENTR07750	HUMAN29308
OG0004641	XENTR17163	HUMAN29439
OG0004642	XENTR10151	HUMAN04683
OG0004643	XENTR01592	HUMAN26734
OG0004644	XENTR05542	HUMAN02493, HUMAN02492
OG0004645	XENTR15963	HUMAN07505, HUMAN07504
OG0004646	XENTR14068	HUMAN15038
OG0004647	XENTR03408	HUMAN23591
OG0004648	XENTR13808	HUMAN14405, HUMAN14403
OG0004649	XENTR04062	HUMAN13089
OG0004649	XENTR00829	HUMAN19718
OG0004650	XENTR17323	HUMAN11880, HUMAN11879, HUMAN11878, HUMAN11877
OG0004651	XENTR16137	HUMAN20463
OG0004652	XENTR14172	HUMAN30278, HUMAN24680
OG0004653	XENTR03316	HUMAN26124
OG0004653	XENTR05382	HUMAN17886
OG0004653	XENTR10835	HUMAN12873
OG0004654	XENTR15245	HUMAN16019
OG0004655	XENTR12684	HUMAN15982
OG0004656	XENTR05154	HUMAN16639
OG0004657	XENTR09633, XENTR18378	HUMAN26711
OG0004658	XENTR00211	HUMAN25697
OG0004659	XENTR13300	HUMAN02326
OG0004660	XENTR04105	HUMAN25810
OG0004661	XENTR07157	HUMAN28521
OG0004662	XENTR06657	HUMAN08577
OG0004663	XENTR07128	HUMAN26334, HUMAN12394
OG0004664	XENTR08819	HUMAN07587
OG0004665	XENTR00133	HUMAN17987, HUMAN17986, HUMAN17985
OG0004666	XENTR02742	HUMAN07820
OG0004666	XENTR05796	HUMAN05445, HUMAN05446
OG0004668	XENTR05524	HUMAN02463, HUMAN02462
OG0004669	XENTR17310	HUMAN24194, HUMAN15536
OG0004670	XENTR01679	HUMAN12707, HUMAN12706
OG0004671	XENTR10200	HUMAN12269
OG0004672	XENTR03732	HUMAN11604, HUMAN11603
OG0004673	XENTR01887	HUMAN27305
OG0004673	XENTR18837	HUMAN17548
OG0004674	XENTR04721	HUMAN28474
OG0004675	XENTR10690	HUMAN16714
OG0004676	XENTR12097	HUMAN08712, HUMAN08711
OG0004677	XENTR08516	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391
OG0004678	XENTR09245	HUMAN29263
OG0004679	XENTR04023	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405
OG0004680	XENTR06627	HUMAN04890
OG0004680	XENTR05093	HUMAN16833
OG0004681	XENTR00528	HUMAN19942, HUMAN19943
OG0004682	XENTR00011	HUMAN00873, HUMAN00872
OG0004683	XENTR09470	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	XENTR09471	HUMAN04870
OG0004685	XENTR00826	HUMAN19767
OG0004686	XENTR03385	HUMAN26297
OG0004687	XENTR08376	HUMAN20906, HUMAN20910, HUMAN20907
OG0004688	XENTR00727	HUMAN26946
OG0004690	XENTR02109	HUMAN24393
OG0004691	XENTR12526	HUMAN18674
OG0004692	XENTR12793	HUMAN04952
OG0004694	XENTR12216	HUMAN14699, HUMAN14701
OG0004696	XENTR08933	HUMAN03214, HUMAN03217
OG0004697	XENTR01024	HUMAN22888, HUMAN22889
OG0004698	XENTR15336	HUMAN13649
OG0004699	XENTR04958	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004700	XENTR19117	HUMAN01840
OG0004702	XENTR07319	HUMAN12124, HUMAN12123
OG0004703	XENTR01132	HUMAN07096
OG0004704	XENTR00093	HUMAN01061
OG0004705	XENTR05923, XENTR08822, XENTR08821	HUMAN23960, HUMAN07591
OG0004706	XENTR03339	HUMAN26095
OG0004706	XENTR10846, XENTR10847	HUMAN12891
OG0004707	XENTR04913	HUMAN23100
OG0004708	XENTR04042	HUMAN12418
OG0004711	XENTR12598	HUMAN30200, HUMAN30199, HUMAN16058
OG0004712	XENTR12619, XENTR12620	HUMAN20742
OG0004712	XENTR07796	HUMAN27839
OG0004712	XENTR14700	HUMAN27863
OG0004713	XENTR01500	HUMAN21254
OG0004713	XENTR15231	HUMAN15761
OG0004714	XENTR01155	HUMAN19919
OG0004714	XENTR01156	HUMAN19920
OG0004714	XENTR11103, XENTR01167	HUMAN19932
OG0004728	XENTR03737	HUMAN11621
OG0004729	XENTR01174	HUMAN19936
OG0004730	XENTR11246	HUMAN09659
OG0004731	XENTR18388	HUMAN28356
OG0004732	XENTR14688	HUMAN10960
OG0004733	XENTR03412	HUMAN23596
OG0004735	XENTR12602	HUMAN28210
OG0004736	XENTR00419	HUMAN17386, HUMAN17385
OG0004738	XENTR15335	HUMAN13648
OG0004740	XENTR02419	HUMAN09243, HUMAN09242
OG0004743	XENTR05342	HUMAN14419, HUMAN14418
OG0004744	XENTR16602	HUMAN25907
OG0004746	XENTR16021	HUMAN04206
OG0004746	XENTR19206	HUMAN06099
OG0004747	XENTR08164	HUMAN24414
OG0004749	XENTR02480	HUMAN18871
OG0004750	XENTR15715	HUMAN17672
OG0004751	XENTR06628	HUMAN04838
OG0004752	XENTR05473	HUMAN00597
OG0004753	XENTR03105	HUMAN21696
OG0004754	XENTR01802	HUMAN10396
OG0004755	XENTR10564	HUMAN07905
OG0004756	XENTR17924	HUMAN00386
OG0004757	XENTR06659	HUMAN08575
OG0004758	XENTR10225	HUMAN11660
OG0004759	XENTR08995	HUMAN08595
OG0004761	XENTR08312	HUMAN13899
OG0004763	XENTR14434	HUMAN01549, HUMAN01519
OG0004764	XENTR00062	HUMAN01006
OG0004765	XENTR10970	HUMAN14318
OG0004766	XENTR17353	HUMAN19581, HUMAN19587
OG0004767	XENTR03910	HUMAN20245, HUMAN20244, HUMAN20243
OG0004768	XENTR06426	HUMAN24007
OG0004769	XENTR15393	HUMAN01235
OG0004770	XENTR08456	HUMAN00795
OG0004774	XENTR12450, XENTR18887	HUMAN03427
OG0004775	XENTR08212	HUMAN18107
