Orthogroup	XENTR	ASTMX
OG0003981	XENTR07637	ASTMX06271
OG0003997	XENTR03284	ASTMX19928
OG0003998	XENTR13053	ASTMX11579
OG0003999	XENTR13639	ASTMX08675
OG0004000	XENTR16850	ASTMX20946, ASTMX22466
OG0004002	XENTR07505	ASTMX02497
OG0004004	XENTR09365	ASTMX03905
OG0004004	XENTR00508	ASTMX06247
OG0004005	XENTR08022	ASTMX20415
OG0004007	XENTR00335	ASTMX12778
OG0004007	XENTR12145	ASTMX11189
OG0004009	XENTR12738	ASTMX13881
OG0004009	XENTR07565	ASTMX02524
OG0004010	XENTR15365	ASTMX10560
OG0004011	XENTR09432	ASTMX20986, ASTMX02746
OG0004011	XENTR02695	ASTMX08196, ASTMX11986
OG0004012	XENTR08974	ASTMX09322
OG0004014	XENTR16545	ASTMX14768
OG0004015	XENTR07793	ASTMX06018
OG0004016	XENTR08559	ASTMX17626
OG0004017	XENTR14676	ASTMX17823
OG0004019	XENTR14133	ASTMX14129
OG0004020	XENTR03214, XENTR18787	ASTMX06319
OG0004021	XENTR01515	ASTMX13298
OG0004022	XENTR07692	ASTMX22526, ASTMX22527
OG0004023	XENTR09886	ASTMX00207
OG0004024	XENTR10419	ASTMX09124
OG0004025	XENTR15063	ASTMX08612
OG0004027	XENTR05193	ASTMX15302, ASTMX11055
OG0004027	XENTR01694	ASTMX22240
OG0004028	XENTR07292	ASTMX12118
OG0004029	XENTR14070	ASTMX18232
OG0004030	XENTR01775	ASTMX21477
OG0004031	XENTR02095	ASTMX17691
OG0004032	XENTR14175, XENTR14174	ASTMX08807
OG0004032	XENTR10565	ASTMX00143
OG0004033	XENTR07511	ASTMX04887
OG0004034	XENTR01478	ASTMX09157, ASTMX11021
OG0004035	XENTR18213	ASTMX14250
OG0004036	XENTR00661	ASTMX09328, ASTMX07011
OG0004037	XENTR08593	ASTMX08758
OG0004038	XENTR14795	ASTMX17922
OG0004039	XENTR14249, XENTR17899	ASTMX18412
OG0004041	XENTR00599	ASTMX18634
OG0004042	XENTR16635	ASTMX03581
OG0004043	XENTR06092	ASTMX11048
OG0004044	XENTR01872	ASTMX16753, ASTMX06545
OG0004045	XENTR13376	ASTMX17396
OG0004046	XENTR13914	ASTMX14505
OG0004047	XENTR09809	ASTMX17932
OG0004048	XENTR08968	ASTMX09318
OG0004048	XENTR08876	ASTMX01185
OG0004049	XENTR08475	ASTMX09548
OG0004049	XENTR05908	ASTMX22169
OG0004049	XENTR11386	ASTMX08049, ASTMX18380
OG0004050	XENTR01327, XENTR01326	ASTMX02174
OG0004051	XENTR17604	ASTMX16044
OG0004052	XENTR14748	ASTMX04949
OG0004053	XENTR05712, XENTR12155	ASTMX01877
OG0004054	XENTR03843	ASTMX17729
OG0004054	XENTR02105	ASTMX17210
OG0004055	XENTR07492, XENTR07490, XENTR07491	ASTMX13414
OG0004056	XENTR16767	ASTMX07252
OG0004057	XENTR00723	ASTMX03071
OG0004058	XENTR15687	ASTMX16581
OG0004059	XENTR02089	ASTMX13060
OG0004060	XENTR10032	ASTMX14465
OG0004061	XENTR00001	ASTMX13867
OG0004062	XENTR08862	ASTMX06591
OG0004062	XENTR10337	ASTMX14820, ASTMX00305
OG0004063	XENTR04591	ASTMX13281
OG0004064	XENTR04196	ASTMX15188
OG0004065	XENTR13020	ASTMX04796
OG0004066	XENTR12212	ASTMX11405
OG0004067	XENTR14385	ASTMX11484
OG0004068	XENTR08780	ASTMX02692
OG0004069	XENTR09185	ASTMX14586
OG0004069	XENTR08526	ASTMX22788
OG0004070	XENTR11830	ASTMX20984, ASTMX22191, ASTMX20983
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	ASTMX15749
OG0004072	XENTR02752	ASTMX10447
OG0004073	XENTR11511	ASTMX21769
OG0004073	XENTR02540	ASTMX09434
OG0004074	XENTR11569	ASTMX01938
OG0004075	XENTR00982	ASTMX07747
OG0004076	XENTR13769	ASTMX04315
OG0004077	XENTR16417	ASTMX13699, ASTMX16009
OG0004078	XENTR10912	ASTMX20669
OG0004079	XENTR01034	ASTMX14875
OG0004080	XENTR04210	ASTMX05403
OG0004080	XENTR17702	ASTMX19661
OG0004081	XENTR09630	ASTMX22659
OG0004081	XENTR16082	ASTMX16927
OG0004082	XENTR03276	ASTMX18322
OG0004083	XENTR09602	ASTMX04555
OG0004084	XENTR03635	ASTMX11330, ASTMX08178, ASTMX10797
OG0004085	XENTR02748	ASTMX19501
OG0004087	XENTR08763	ASTMX12061
OG0004088	XENTR12362	ASTMX08848
OG0004088	XENTR11015	ASTMX05956
OG0004089	XENTR15591	ASTMX22983
OG0004090	XENTR05223	ASTMX00983, ASTMX04761
OG0004091	XENTR04711	ASTMX08610
OG0004092	XENTR15001	ASTMX02665
OG0004092	XENTR15101	ASTMX15369
OG0004093	XENTR15684	ASTMX15171
OG0004094	XENTR14516	ASTMX11202, ASTMX15659
OG0004095	XENTR04765	ASTMX02227
OG0004096	XENTR04695	ASTMX11756, ASTMX12440
OG0004097	XENTR14379	ASTMX10694
OG0004098	XENTR09195	ASTMX10587
OG0004098	XENTR00362	ASTMX05486
OG0004099	XENTR07018	ASTMX10113
OG0004099	XENTR03906	ASTMX01415
OG0004100	XENTR15549, XENTR15547	ASTMX07137, ASTMX02215
OG0004101	XENTR13964	ASTMX02879
OG0004102	XENTR02021	ASTMX01503
OG0004103	XENTR02995, XENTR02996	ASTMX19598
OG0004104	XENTR08622	ASTMX14588
OG0004105	XENTR00235	ASTMX09841, ASTMX14708
OG0004106	XENTR04092	ASTMX00722, ASTMX04813
OG0004107	XENTR09700	ASTMX07060
OG0004108	XENTR07571	ASTMX02739
OG0004110	XENTR18262	ASTMX19810, ASTMX07616
OG0004111	XENTR05171, XENTR05170, XENTR05169, XENTR05168	ASTMX00868, ASTMX16853, ASTMX08943
OG0004112	XENTR18035	ASTMX14225
OG0004114	XENTR11643	ASTMX09744
OG0004115	XENTR10408	ASTMX13900
OG0004116	XENTR06030	ASTMX12803
OG0004117	XENTR06588	ASTMX18757
OG0004119	XENTR07270	ASTMX07078
OG0004120	XENTR09438	ASTMX06636
OG0004121	XENTR08429	ASTMX05251
OG0004123	XENTR18443, XENTR02606	ASTMX10854
OG0004124	XENTR02997	ASTMX06394
OG0004124	XENTR06594	ASTMX08682
OG0004125	XENTR09786	ASTMX07853
OG0004126	XENTR02624	ASTMX20128
OG0004126	XENTR17192	ASTMX16183
OG0004127	XENTR09339	ASTMX22216
OG0004128	XENTR07972	ASTMX00947
OG0004128	XENTR04126	ASTMX03225
OG0004129	XENTR05980	ASTMX00603
OG0004131	XENTR00865	ASTMX21499
OG0004132	XENTR08207	ASTMX06519, ASTMX02656
OG0004133	XENTR08580	ASTMX17631
OG0004133	XENTR08835	ASTMX21212
OG0004134	XENTR10228	ASTMX11642
OG0004135	XENTR14499	ASTMX16396
OG0004136	XENTR14548	ASTMX21158
OG0004137	XENTR05727	ASTMX11266
OG0004139	XENTR09190	ASTMX10583
OG0004139	XENTR15382	ASTMX16679, ASTMX02920
OG0004140	XENTR05945	ASTMX22423
OG0004141	XENTR07977	ASTMX19067
OG0004141	XENTR09656	ASTMX04025
OG0004142	XENTR15552	ASTMX02145
OG0004143	XENTR14330	ASTMX08959
OG0004144	XENTR10488	ASTMX14929
OG0004144	XENTR16335	ASTMX00175
OG0004145	XENTR06685	ASTMX13544
OG0004146	XENTR10320	ASTMX19018
OG0004147	XENTR18396	ASTMX17723, ASTMX11442
OG0004148	XENTR06933	ASTMX01455, ASTMX21880
OG0004149	XENTR10834	ASTMX07554
OG0004150	XENTR03403	ASTMX02487
OG0004151	XENTR00487	ASTMX22046
OG0004153	XENTR02143	ASTMX12182, ASTMX07981, ASTMX12181
OG0004154	XENTR06055	ASTMX07593
OG0004156	XENTR00751	ASTMX10877
OG0004156	XENTR10996	ASTMX15457, ASTMX00963
OG0004157	XENTR18358	ASTMX01743, ASTMX08856
OG0004158	XENTR18490	ASTMX17963
OG0004159	XENTR12092	ASTMX06317
OG0004159	XENTR07512	ASTMX02491, ASTMX04886
OG0004160	XENTR00315	ASTMX22778, ASTMX12455
OG0004161	XENTR09910	ASTMX05466
OG0004163	XENTR08707	ASTMX16594, ASTMX06280
OG0004164	XENTR07551	ASTMX21726
OG0004166	XENTR02693	ASTMX15461
OG0004167	XENTR11620	ASTMX03947
OG0004168	XENTR07704	ASTMX13810
OG0004169	XENTR16574	ASTMX13212
OG0004170	XENTR12679	ASTMX13302
OG0004171	XENTR11673	ASTMX04439
OG0004172	XENTR09863	ASTMX00390
OG0004174	XENTR05736	ASTMX15624
OG0004175	XENTR11020	ASTMX03026
OG0004176	XENTR01051	ASTMX03670
OG0004178	XENTR17208	ASTMX19594, ASTMX16994
OG0004179	XENTR12520	ASTMX12310
OG0004180	XENTR17753	ASTMX14028
OG0004180	XENTR17078	ASTMX15191, ASTMX17155
OG0004181	XENTR05491	ASTMX16951, ASTMX11104, ASTMX20353
OG0004182	XENTR11405	ASTMX20682
OG0004183	XENTR10310	ASTMX05065
OG0004184	XENTR07501	ASTMX12107
OG0004185	XENTR07973	ASTMX12593, ASTMX09426
OG0004186	XENTR14918	ASTMX13660
OG0004186	XENTR07489	ASTMX03954, ASTMX17709
OG0004187	XENTR07777	ASTMX02560
OG0004187	XENTR12420, XENTR19105	ASTMX16139
OG0004188	XENTR01635	ASTMX14408
OG0004188	XENTR09043	ASTMX15241
OG0004189	XENTR04045	ASTMX04450
OG0004189	XENTR00785	ASTMX18309, ASTMX03415
OG0004190	XENTR07315	ASTMX20708, ASTMX20709
OG0004197	XENTR07183	ASTMX05399
OG0004197	XENTR03350	ASTMX01896
OG0004198	XENTR05295	ASTMX14215
OG0004199	XENTR17789, XENTR13187, XENTR13188, XENTR13189, XENTR17788, XENTR13185, XENTR13186, XENTR01600	ASTMX09315
OG0004200	XENTR19150	ASTMX11173
OG0004200	XENTR07140	ASTMX09391, ASTMX11884, ASTMX22487, ASTMX19489
OG0004201	XENTR16916, XENTR17133, XENTR16915	ASTMX18269, ASTMX18272, ASTMX18270, ASTMX18271, ASTMX18274, ASTMX18275, ASTMX18273
OG0004214	XENTR02140	ASTMX13901
OG0004215	XENTR11110	ASTMX03007
OG0004216	XENTR16489	ASTMX16092
OG0004217	XENTR12749	ASTMX14006
OG0004218	XENTR09333	ASTMX01025, ASTMX12744
OG0004219	XENTR05410	ASTMX00489
OG0004220	XENTR19132	ASTMX08970
OG0004222	XENTR03863	ASTMX08117
OG0004223	XENTR11343	ASTMX10659, ASTMX14232
OG0004225	XENTR05236	ASTMX05299
OG0004225	XENTR01889	ASTMX08023
OG0004226	XENTR12961	ASTMX13528, ASTMX10820
OG0004227	XENTR09239	ASTMX05705
OG0004228	XENTR12759	ASTMX11329
OG0004228	XENTR03636	ASTMX10796
OG0004229	XENTR09293	ASTMX15829
OG0004230	XENTR06029, XENTR18693	ASTMX14896, ASTMX12799
OG0004231	XENTR07588	ASTMX16394
OG0004232	XENTR14755	ASTMX11638
OG0004234	XENTR06240	ASTMX14357
OG0004235	XENTR07323	ASTMX16132
OG0004236	XENTR09087	ASTMX00523
OG0004237	XENTR03566	ASTMX01636
OG0004238	XENTR02118	ASTMX21024
OG0004239	XENTR02464	ASTMX02083
OG0004241	XENTR07243	ASTMX07284
OG0004242	XENTR10644	ASTMX15363
OG0004243	XENTR02756	ASTMX13834, ASTMX21975, ASTMX22252
OG0004244	XENTR15972	ASTMX14423, ASTMX00600
OG0004245	XENTR13102	ASTMX06607
OG0004246	XENTR10841	ASTMX01465
OG0004247	XENTR05707	ASTMX09383
OG0004248	XENTR02442	ASTMX01974
OG0004249	XENTR14714	ASTMX07753
OG0004250	XENTR13434	ASTMX12946
OG0004251	XENTR04013	ASTMX16878, ASTMX16472, ASTMX16877
OG0004252	XENTR01265	ASTMX10281
OG0004253	XENTR14684	ASTMX01468
OG0004253	XENTR07125	ASTMX09366, ASTMX16197
OG0004254	XENTR02285	ASTMX05923
OG0004255	XENTR08386	ASTMX08381, ASTMX08382
OG0004256	XENTR15977, XENTR02002, XENTR02001	ASTMX10752
OG0004257	XENTR00860	ASTMX17471
OG0004258	XENTR15149	ASTMX13308
OG0004259	XENTR05280	ASTMX12423, ASTMX06239
OG0004260	XENTR08524	ASTMX05151
OG0004261	XENTR17138	ASTMX12557
OG0004262	XENTR03026	ASTMX12887
OG0004263	XENTR18355	ASTMX13609
OG0004264	XENTR11427	ASTMX07633
OG0004264	XENTR02228	ASTMX13474
OG0004265	XENTR01292	ASTMX03857
OG0004266	XENTR13919	ASTMX19871
OG0004267	XENTR16646	ASTMX10302
OG0004268	XENTR16315	ASTMX17644
OG0004269	XENTR08648	ASTMX11915
OG0004270	XENTR15859	ASTMX14211, ASTMX09178
OG0004271	XENTR02370	ASTMX03084, ASTMX00636
OG0004272	XENTR04240	ASTMX08634
OG0004273	XENTR07324	ASTMX10116
OG0004274	XENTR00473	ASTMX09215
OG0004274	XENTR15777	ASTMX10132
OG0004275	XENTR02366	ASTMX00632
OG0004275	XENTR11914	ASTMX15947
OG0004276	XENTR15736	ASTMX06737, ASTMX22876
OG0004277	XENTR14387	ASTMX08250, ASTMX16959
OG0004278	XENTR18016, XENTR18015	ASTMX13360
OG0004279	XENTR14989	ASTMX03344
OG0004280	XENTR10748	ASTMX07382
OG0004281	XENTR18518	ASTMX06190
OG0004282	XENTR04076	ASTMX04297
OG0004283	XENTR03463	ASTMX04659
OG0004284	XENTR12171, XENTR15187	ASTMX11089
OG0004285	XENTR08748	ASTMX03659
OG0004286	XENTR03668	ASTMX17685
OG0004287	XENTR14573	ASTMX12282
OG0004288	XENTR13701	ASTMX03391
OG0004289	XENTR09034	ASTMX08075
OG0004290	XENTR12944	ASTMX20360, ASTMX17091
OG0004291	XENTR07498	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	XENTR16091	ASTMX18740
OG0004295	XENTR10638	ASTMX02439
OG0004296	XENTR04332	ASTMX06961
OG0004297	XENTR11758	ASTMX19299
OG0004298	XENTR15631, XENTR15632	ASTMX04342
OG0004299	XENTR16510	ASTMX04118
OG0004300	XENTR04840	ASTMX14260
OG0004301	XENTR16663	ASTMX16609
OG0004302	XENTR16178	ASTMX17501
OG0004303	XENTR15590	ASTMX15672
OG0004304	XENTR00786	ASTMX03416
OG0004305	XENTR13288	ASTMX02864
OG0004306	XENTR02165, XENTR02164	ASTMX13917
OG0004307	XENTR09783	ASTMX04512, ASTMX19099
OG0004308	XENTR00676	ASTMX01163, ASTMX22955
OG0004309	XENTR16255	ASTMX01480
OG0004310	XENTR12153	ASTMX15373
OG0004310	XENTR08109	ASTMX19710, ASTMX07904
OG0004311	XENTR08099	ASTMX18182, ASTMX07914
OG0004312	XENTR06276	ASTMX16215
OG0004314	XENTR03952	ASTMX03789
OG0004314	XENTR14943	ASTMX11206
OG0004315	XENTR10505	ASTMX13389
OG0004316	XENTR00291	ASTMX20788, ASTMX18209, ASTMX18207
OG0004317	XENTR06347	ASTMX05945
OG0004318	XENTR13838	ASTMX17337, ASTMX20303
OG0004319	XENTR12729	ASTMX06281
OG0004319	XENTR16401	ASTMX10266
OG0004321	XENTR09288	ASTMX02789, ASTMX21639
OG0004322	XENTR02157	ASTMX04317
OG0004324	XENTR13333	ASTMX10764
OG0004325	XENTR01927	ASTMX12840
OG0004326	XENTR13113, XENTR13114	ASTMX10632
OG0004327	XENTR14732	ASTMX22398
OG0004328	XENTR02447	ASTMX00686
OG0004331	XENTR06669	ASTMX20731
OG0004332	XENTR06028	ASTMX10855
OG0004333	XENTR05026	ASTMX16807
OG0004335	XENTR13834	ASTMX17573, ASTMX17572, ASTMX08270
OG0004336	XENTR16521	ASTMX14701
OG0004336	XENTR18211	ASTMX17440
OG0004337	XENTR18995	ASTMX07526
OG0004338	XENTR09719	ASTMX09185
OG0004341	XENTR16678	ASTMX07830
OG0004342	XENTR01054	ASTMX19207
OG0004343	XENTR02018	ASTMX09486
OG0004344	XENTR10220	ASTMX11823
OG0004345	XENTR06180	ASTMX10369
OG0004346	XENTR00433	ASTMX02371
OG0004347	XENTR14829	ASTMX10356
OG0004347	XENTR07124	ASTMX16195
OG0004348	XENTR02314	ASTMX00135
OG0004349	XENTR02391	ASTMX20719
OG0004350	XENTR03571	ASTMX08185
OG0004351	XENTR16067	ASTMX18315
OG0004352	XENTR09638	ASTMX09143
OG0004353	XENTR16070	ASTMX06880
OG0004354	XENTR04545	ASTMX15197
OG0004355	XENTR07976	ASTMX00798
OG0004355	XENTR10102	ASTMX18678
OG0004356	XENTR06247	ASTMX04362
OG0004357	XENTR08914	ASTMX02500
OG0004357	XENTR01920	ASTMX15653
OG0004358	XENTR11117	ASTMX19968
OG0004359	XENTR06807	ASTMX18605
OG0004360	XENTR12875	ASTMX15044
OG0004361	XENTR01312	ASTMX02393
OG0004362	XENTR12262	ASTMX10177
OG0004362	XENTR01742	ASTMX19677
OG0004364	XENTR11370	ASTMX04367
OG0004365	XENTR12130	ASTMX00459
OG0004366	XENTR00500	ASTMX02586
OG0004367	XENTR18829	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799
OG0004368	XENTR03944	ASTMX03854
OG0004368	XENTR15526	ASTMX18280
OG0004369	XENTR11040	ASTMX18368
OG0004370	XENTR15518	ASTMX20634
OG0004371	XENTR18083	ASTMX08173, ASTMX10804
OG0004373	XENTR00323	ASTMX00508
OG0004374	XENTR16529	ASTMX04921
OG0004375	XENTR08120	ASTMX02200
OG0004376	XENTR07129	ASTMX16199, ASTMX15209
OG0004376	XENTR04540	ASTMX21366
OG0004377	XENTR06554	ASTMX14026
OG0004378	XENTR04941	ASTMX04399
OG0004379	XENTR12677	ASTMX10194
OG0004380	XENTR19120	ASTMX00413
OG0004381	XENTR18220	ASTMX13785
OG0004382	XENTR05834	ASTMX12397
OG0004383	XENTR10950, XENTR10949	ASTMX10971, ASTMX10972
OG0004384	XENTR05103	ASTMX14073
OG0004385	XENTR07729	ASTMX14351, ASTMX03407
OG0004386	XENTR04532	ASTMX11977
OG0004388	XENTR07992	ASTMX12384
OG0004389	XENTR00308	ASTMX05471
OG0004390	XENTR09925	ASTMX10036
OG0004391	XENTR04998	ASTMX19036
OG0004392	XENTR08920	ASTMX02501
OG0004393	XENTR08850	ASTMX18102, ASTMX07015
OG0004394	XENTR14178	ASTMX03919
OG0004395	XENTR10110	ASTMX08548
OG0004396	XENTR16480	ASTMX09245
OG0004397	XENTR07268	ASTMX08303, ASTMX07080
OG0004397	XENTR15098	ASTMX16412
OG0004398	XENTR01613	ASTMX08130
OG0004399	XENTR02783	ASTMX16848, ASTMX19068
OG0004399	XENTR01338	ASTMX16232
OG0004400	XENTR04523, XENTR04524	ASTMX02836, ASTMX08919
OG0004401	XENTR00790	ASTMX07375
OG0004403	XENTR12123	ASTMX19995
OG0004404	XENTR05022	ASTMX12554
OG0004405	XENTR01271	ASTMX08573
OG0004406	XENTR12792	ASTMX02714
OG0004406	XENTR06682	ASTMX08096, ASTMX21645
OG0004407	XENTR11714	ASTMX01356
OG0004408	XENTR14283	ASTMX03723
OG0004409	XENTR11912	ASTMX10780
OG0004409	XENTR02365	ASTMX03091
OG0004413	XENTR04845	ASTMX00930
OG0004414	XENTR10946	ASTMX12793, ASTMX14372
OG0004415	XENTR10485	ASTMX12000
OG0004417	XENTR00369	ASTMX06465
OG0004419	XENTR01954	ASTMX05029
OG0004420	XENTR04405	ASTMX05678
OG0004421	XENTR07029	ASTMX00927
OG0004422	XENTR11234	ASTMX12408
OG0004422	XENTR05843	ASTMX12072
OG0004423	XENTR08365	ASTMX00839
OG0004424	XENTR11298	ASTMX00973
OG0004425	XENTR17641	ASTMX05733
OG0004426	XENTR09040	ASTMX04608
OG0004427	XENTR00494	ASTMX02579, ASTMX00584
OG0004431	XENTR00434, XENTR00435, XENTR00436	ASTMX02376, ASTMX02374, ASTMX02362, ASTMX02375, ASTMX02373
OG0004432	XENTR13059	ASTMX02663
OG0004432	XENTR08215	ASTMX13769, ASTMX17102, ASTMX16752
OG0004433	XENTR05339, XENTR05340	ASTMX18365
OG0004433	XENTR12387	ASTMX07393
OG0004433	XENTR18900	ASTMX13601
OG0004435	XENTR13617, XENTR13616, XENTR17657, XENTR17658, XENTR17659, XENTR17661	ASTMX20701
OG0004460	XENTR13298	ASTMX05378
OG0004461	XENTR17329	ASTMX02008
OG0004461	XENTR02533	ASTMX09253
OG0004462	XENTR02713	ASTMX09565
OG0004463	XENTR04529, XENTR14681	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	XENTR03018	ASTMX07511
OG0004467	XENTR10318	ASTMX18837
OG0004467	XENTR06318	ASTMX09624
OG0004468	XENTR14274	ASTMX10959, ASTMX17591
OG0004471	XENTR00144	ASTMX21908
OG0004472	XENTR00750	ASTMX10876
OG0004474	XENTR12032	ASTMX02122
OG0004475	XENTR05597	ASTMX03628
OG0004476	XENTR00796	ASTMX05902, ASTMX20801
OG0004477	XENTR15352	ASTMX06949, ASTMX13088
OG0004477	XENTR10053	ASTMX13238
OG0004478	XENTR09560	ASTMX10885
OG0004479	XENTR07670	ASTMX09838
OG0004480	XENTR16993	ASTMX07539
OG0004481	XENTR01473	ASTMX20550
OG0004482	XENTR10601	ASTMX08694
OG0004483	XENTR17280	ASTMX00569
OG0004484	XENTR11603	ASTMX19181
OG0004485	XENTR05708	ASTMX11288
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	ASTMX12470
OG0004488	XENTR17026	ASTMX07090
OG0004489	XENTR16138	ASTMX09445
OG0004490	XENTR11487	ASTMX07362
OG0004491	XENTR07277	ASTMX03568
OG0004492	XENTR11376	ASTMX12431, ASTMX00984
OG0004493	XENTR12768	ASTMX05775
OG0004494	XENTR00973, XENTR00972	ASTMX11684
OG0004495	XENTR04018	ASTMX16876
OG0004496	XENTR12973	ASTMX06198
OG0004497	XENTR14301	ASTMX10903
OG0004498	XENTR10412	ASTMX21957
OG0004499	XENTR05546	ASTMX03883
OG0004499	XENTR11717	ASTMX01344
OG0004500	XENTR10700, XENTR10699	ASTMX01231
OG0004502	XENTR17400, XENTR17398, XENTR17399	ASTMX21917
OG0004503	XENTR14221	ASTMX18826, ASTMX17305
OG0004505	XENTR01116, XENTR01117	ASTMX00647
OG0004507	XENTR03425	ASTMX19380
OG0004508	XENTR02525, XENTR02524	ASTMX13481
OG0004509	XENTR03935	ASTMX06478, ASTMX08851
OG0004510	XENTR03962	ASTMX00014
OG0004511	XENTR00822	ASTMX13204
OG0004511	XENTR10201	ASTMX09352
OG0004512	XENTR03832	ASTMX09673
OG0004514	XENTR00881	ASTMX09457
OG0004515	XENTR02016	ASTMX18895
OG0004516	XENTR04054	ASTMX09891
OG0004517	XENTR13124	ASTMX21079, ASTMX21487
OG0004518	XENTR07756	ASTMX11208
OG0004519	XENTR11913	ASTMX15946
OG0004520	XENTR09651	ASTMX09208
OG0004522	XENTR02122	ASTMX12625
OG0004523	XENTR18329	ASTMX10128
OG0004524	XENTR04778	ASTMX15489, ASTMX17350
OG0004527	XENTR00456	ASTMX05479
OG0004528	XENTR01514	ASTMX13297
OG0004529	XENTR05758	ASTMX20454
OG0004530	XENTR14376	ASTMX01177
OG0004530	XENTR03964	ASTMX13312, ASTMX00016
OG0004531	XENTR11135	ASTMX11848
OG0004532	XENTR11080	ASTMX23033
OG0004533	XENTR11245, XENTR16773	ASTMX05692
OG0004534	XENTR13192	ASTMX13982
OG0004535	XENTR12654	ASTMX18252
OG0004536	XENTR06593	ASTMX08681
OG0004537	XENTR07746	ASTMX12398
OG0004538	XENTR11687	ASTMX16549
OG0004539	XENTR06560	ASTMX01573
OG0004539	XENTR11278	ASTMX04849
OG0004540	XENTR01878	ASTMX16758
OG0004542	XENTR01276	ASTMX01416
OG0004543	XENTR13966, XENTR13965	ASTMX02878
OG0004544	XENTR14557	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	XENTR05802	ASTMX18331
OG0004546	XENTR11757	ASTMX19300
OG0004547	XENTR10791	ASTMX02173
OG0004547	XENTR06018	ASTMX00774
OG0004548	XENTR11954	ASTMX02398
OG0004549	XENTR17964, XENTR17963	ASTMX00362
OG0004550	XENTR08942	ASTMX10857
OG0004551	XENTR13993	ASTMX09705
OG0004552	XENTR18114	ASTMX05664
OG0004553	XENTR04020	ASTMX18683
OG0004554	XENTR06056	ASTMX17537
OG0004555	XENTR08168	ASTMX12344, ASTMX13870
OG0004556	XENTR14968	ASTMX09133
OG0004557	XENTR07094	ASTMX21566
OG0004557	XENTR03173	ASTMX12566, ASTMX10836
OG0004558	XENTR17229, XENTR19018	ASTMX08361
OG0004559	XENTR09793	ASTMX16403
OG0004560	XENTR08583	ASTMX08772, ASTMX03130
OG0004561	XENTR09028	ASTMX11153
OG0004563	XENTR04438	ASTMX06425
OG0004564	XENTR08998	ASTMX04605
OG0004565	XENTR07621	ASTMX11337
OG0004566	XENTR15836	ASTMX01230
OG0004566	XENTR04511	ASTMX09116
OG0004567	XENTR13930	ASTMX13427, ASTMX01332
OG0004568	XENTR03875	ASTMX04584
OG0004569	XENTR00817	ASTMX13197
OG0004570	XENTR01634	ASTMX14407, ASTMX10603
OG0004570	XENTR09045	ASTMX16509
OG0004571	XENTR02902	ASTMX20916
OG0004572	XENTR09340	ASTMX22215
OG0004573	XENTR04046	ASTMX21393
OG0004574	XENTR17501	ASTMX17761
OG0004576	XENTR08967	ASTMX09317
OG0004576	XENTR08877	ASTMX19947
OG0004577	XENTR13602	ASTMX01646
OG0004578	XENTR06163	ASTMX08973, ASTMX03318
OG0004579	XENTR17330	ASTMX00406, ASTMX00405
OG0004580	XENTR12038, XENTR12039	ASTMX02111
OG0004581	XENTR13391	ASTMX17856
OG0004582	XENTR02772	ASTMX10566
OG0004583	XENTR07476	ASTMX11040
OG0004584	XENTR11392	ASTMX11429
OG0004585	XENTR07684	ASTMX12629
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	ASTMX17214, ASTMX17183
OG0004587	XENTR03565, XENTR03564	ASTMX01635
OG0004588	XENTR01517	ASTMX07797
OG0004589	XENTR14980	ASTMX17072
OG0004589	XENTR06532, XENTR06533	ASTMX18516
OG0004590	XENTR04031	ASTMX12148
OG0004591	XENTR07363	ASTMX21610
OG0004593	XENTR09764	ASTMX10160
OG0004595	XENTR06910	ASTMX20276
OG0004596	XENTR16636	ASTMX21771
OG0004597	XENTR08163	ASTMX08509
OG0004599	XENTR02769	ASTMX17955
OG0004600	XENTR15611	ASTMX03299
OG0004601	XENTR06793	ASTMX10374
OG0004602	XENTR09792	ASTMX16402
OG0004603	XENTR01817	ASTMX03617
OG0004605	XENTR01842, XENTR01844	ASTMX21168
OG0004606	XENTR15899	ASTMX21043
OG0004607	XENTR04536	ASTMX11971
OG0004607	XENTR04040	ASTMX13056
OG0004608	XENTR16188, XENTR16189	ASTMX01257
OG0004609	XENTR16103	ASTMX09349
OG0004610	XENTR12122	ASTMX00616
OG0004611	XENTR13026	ASTMX12112
OG0004612	XENTR12441	ASTMX00891
OG0004613	XENTR12502	ASTMX21763
OG0004614	XENTR06617, XENTR06618	ASTMX04701
OG0004615	XENTR06169	ASTMX21376
OG0004615	XENTR04005	ASTMX16883, ASTMX16468
OG0004616	XENTR05385	ASTMX05420
OG0004617	XENTR17100	ASTMX09210, ASTMX02171
OG0004617	XENTR08959	ASTMX02007
OG0004618	XENTR01046, XENTR01045	ASTMX19005
OG0004619	XENTR06929	ASTMX10202
OG0004620	XENTR03756	ASTMX22806
OG0004621	XENTR11915	ASTMX15948, ASTMX10781
OG0004622	XENTR06548	ASTMX12255
OG0004625	XENTR00859	ASTMX17472
OG0004626	XENTR07264	ASTMX07085, ASTMX00423
