Orthogroup	XENTR	APOSC_ok
OG0003389	XENTR04470	APOSC_25608, APOSC_18961
OG0003391	XENTR13531	APOSC_07433
OG0003392	XENTR09804, XENTR00995, XENTR07310	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036
OG0003393	XENTR04439	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177
OG0003396	XENTR16644	APOSC_01679
OG0003419	XENTR16940	APOSC_24829
OG0003420	XENTR12609	APOSC_19215
OG0003421	XENTR04887	APOSC_20464
OG0003422	XENTR08946, XENTR08947	APOSC_08655, APOSC_12687
OG0003424	XENTR01798	APOSC_23765
OG0003425	XENTR08256	APOSC_20861
OG0003426	XENTR14116	APOSC_14543, APOSC_14542
OG0003428	XENTR12198	APOSC_11400
OG0003429	XENTR12279	APOSC_08528, APOSC_02740, APOSC_17184, APOSC_08273
OG0003430	XENTR15234	APOSC_02277
OG0003431	XENTR08565, XENTR08564, XENTR09172	APOSC_05302
OG0003432	XENTR12177	APOSC_04068, APOSC_28050
OG0003433	XENTR13812	APOSC_10843
OG0003434	XENTR01877	APOSC_08572
OG0003437	XENTR07320, XENTR05601	APOSC_08994, APOSC_23604
OG0003441	XENTR00766, XENTR04826	APOSC_05349
OG0003443	XENTR07991, XENTR13306	APOSC_21858
OG0003445	XENTR07728	APOSC_06753
OG0003447	XENTR05985	APOSC_14224
OG0003448	XENTR05059	APOSC_12959, APOSC_12960
OG0003449	XENTR04620	APOSC_17548
OG0003450	XENTR11136	APOSC_01467
OG0003451	XENTR03958	APOSC_14787
OG0003452	XENTR14210	APOSC_23506
OG0003453	XENTR12517	APOSC_24552, APOSC_24553
OG0003454	XENTR06943, XENTR12431	APOSC_03485
OG0003455	XENTR18377	APOSC_04973
OG0003456	XENTR10526	APOSC_10391
OG0003457	XENTR04624, XENTR08027	APOSC_25499
OG0003458	XENTR11788	APOSC_17177
OG0003459	XENTR01653	APOSC_19131
OG0003460	XENTR05095	APOSC_09556
OG0003461	XENTR19131	APOSC_01453, APOSC_09700, APOSC_12570
OG0003461	XENTR15751	APOSC_23855, APOSC_02513, APOSC_01284, APOSC_25848, APOSC_25419, APOSC_16582
OG0003462	XENTR16197	APOSC_12605
OG0003463	XENTR11861	APOSC_13277
OG0003464	XENTR00966	APOSC_02590
OG0003465	XENTR06176	APOSC_17657
OG0003466	XENTR11842, XENTR10915	APOSC_05316, APOSC_03599
OG0003467	XENTR17927	APOSC_08485
OG0003468	XENTR02404	APOSC_06032
OG0003469	XENTR12948	APOSC_07978, APOSC_07979
OG0003470	XENTR05074	APOSC_06657
OG0003471	XENTR06561	APOSC_19480, APOSC_19479
OG0003472	XENTR13142	APOSC_28983
OG0003473	XENTR00629, XENTR14470	APOSC_09713
OG0003474	XENTR05119, XENTR13688	APOSC_21466
OG0003475	XENTR16240	APOSC_12044
OG0003476	XENTR00760	APOSC_18426, APOSC_18425
OG0003477	XENTR08073	APOSC_28136, APOSC_28137
OG0003478	XENTR12098	APOSC_06956
OG0003479	XENTR02579, XENTR16286, XENTR11231	APOSC_11579
OG0003480	XENTR09961, XENTR17800	APOSC_22791, APOSC_22792
OG0003481	XENTR05415	APOSC_05224
OG0003482	XENTR09273, XENTR18489	APOSC_05017
OG0003483	XENTR07509	APOSC_24644
OG0003485	XENTR10111	APOSC_29059
OG0003486	XENTR14251, XENTR14252	APOSC_15150
OG0003487	XENTR18643	APOSC_24508
OG0003488	XENTR06590	APOSC_07632
OG0003489	XENTR05327, XENTR05749	APOSC_01163
OG0003490	XENTR10771	APOSC_17078
OG0003491	XENTR03228, XENTR07233	APOSC_27592
OG0003492	XENTR01960, XENTR06706	APOSC_12490
OG0003495	XENTR04647	APOSC_13435
OG0003496	XENTR05780	APOSC_16107
OG0003497	XENTR06024, XENTR18982	APOSC_06959
OG0003498	XENTR03494	APOSC_07920
OG0003499	XENTR09564	APOSC_23653
OG0003500	XENTR14238	APOSC_22294, APOSC_22295
OG0003501	XENTR10636	APOSC_23234
OG0003502	XENTR06321	APOSC_18703
OG0003503	XENTR13845	APOSC_02298
OG0003504	XENTR17440, XENTR15178, XENTR05692, XENTR05691, XENTR05690	APOSC_12706
OG0003505	XENTR00482	APOSC_27791
OG0003506	XENTR11659, XENTR05517	APOSC_20588, APOSC_20589
OG0003507	XENTR10640, XENTR00027	APOSC_14632
OG0003508	XENTR17069	APOSC_16687
OG0003509	XENTR18947	APOSC_01600
OG0003511	XENTR05842	APOSC_17361
OG0003512	XENTR01185	APOSC_18044
OG0003513	XENTR16163, XENTR15086	APOSC_23790
OG0003514	XENTR07062, XENTR05972	APOSC_25842
OG0003515	XENTR10827, XENTR01032	APOSC_28363
OG0003516	XENTR16307	APOSC_07258
OG0003517	XENTR17629, XENTR11506	APOSC_08762
OG0003518	XENTR08349	APOSC_13189
OG0003519	XENTR16950	APOSC_26019, APOSC_26017, APOSC_26018
OG0003520	XENTR02410	APOSC_27298, APOSC_09597
OG0003521	XENTR17130	APOSC_19758
OG0003522	XENTR04224	APOSC_15737
OG0003523	XENTR06238	APOSC_24946, APOSC_24945
OG0003525	XENTR04572	APOSC_00186, APOSC_13006
OG0003526	XENTR07495, XENTR09052	APOSC_03620
OG0003527	XENTR08469	APOSC_10538, APOSC_10539
OG0003528	XENTR10782	APOSC_25058
OG0003529	XENTR04193, XENTR18482	APOSC_00775, APOSC_00776
OG0003530	XENTR08393	APOSC_01811
OG0003531	XENTR02395, XENTR17644	APOSC_06749
OG0003532	XENTR10579	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700
OG0003533	XENTR06013	APOSC_20660
OG0003534	XENTR09091, XENTR03027	APOSC_16413
OG0003535	XENTR02215, XENTR09303	APOSC_27157
OG0003536	XENTR04485, XENTR12968, XENTR16655	APOSC_10287
OG0003538	XENTR16304	APOSC_12153, APOSC_21059
OG0003539	XENTR17518	APOSC_28124, APOSC_28123
OG0003541	XENTR10222	APOSC_12528, APOSC_12526, APOSC_12527
OG0003543	XENTR00214	APOSC_20594
OG0003544	XENTR13004, XENTR07985	APOSC_15667
OG0003545	XENTR01366, XENTR13128	APOSC_01423
OG0003546	XENTR06379, XENTR00109	APOSC_23945
OG0003547	XENTR05429, XENTR12061	APOSC_28667, APOSC_28666
OG0003548	XENTR15263	APOSC_05144
OG0003549	XENTR16034, XENTR03980	APOSC_15888
OG0003550	XENTR11802, XENTR05398	APOSC_23937
OG0003551	XENTR04301	APOSC_24999
OG0003552	XENTR01989	APOSC_13079
OG0003553	XENTR06457	APOSC_25557
OG0003554	XENTR12448	APOSC_07264
OG0003557	XENTR02226	APOSC_02465
OG0003558	XENTR09307, XENTR11536	APOSC_07078
OG0003560	XENTR06670	APOSC_23803
OG0003561	XENTR09143, XENTR09144, XENTR15956	APOSC_05634, APOSC_05633
OG0003562	XENTR13770	APOSC_04504
OG0003563	XENTR00974	APOSC_21769
OG0003564	XENTR01915, XENTR08979	APOSC_26128
OG0003565	XENTR01961	APOSC_05654
OG0003566	XENTR08703	APOSC_14118
OG0003567	XENTR12992	APOSC_27651
OG0003568	XENTR01200	APOSC_24669
OG0003569	XENTR00379, XENTR02589, XENTR02786	APOSC_26818
OG0003570	XENTR15222	APOSC_11684
OG0003571	XENTR05133, XENTR16524	APOSC_19334
OG0003572	XENTR12331, XENTR07627	APOSC_10707, APOSC_10706
OG0003573	XENTR18024	APOSC_22721
OG0003576	XENTR04491, XENTR04492, XENTR02968, XENTR03721	APOSC_06059
OG0003577	XENTR15366	APOSC_13313
OG0003578	XENTR14689, XENTR00880	APOSC_25298, APOSC_25297, APOSC_25299
OG0003579	XENTR01923, XENTR05581, XENTR05580	APOSC_20893
OG0003581	XENTR18268	APOSC_04452
OG0003582	XENTR13303	APOSC_10258
OG0003597	XENTR18049	APOSC_28836
OG0003598	XENTR12005	APOSC_04757
OG0003601	XENTR05348, XENTR05349	APOSC_25575, APOSC_25576
OG0003603	XENTR07586	APOSC_26660
OG0003604	XENTR09462, XENTR01204	APOSC_19879
OG0003607	XENTR04132	APOSC_08230
OG0003608	XENTR09171	APOSC_20138
OG0003610	XENTR18364	APOSC_06489
OG0003611	XENTR13792	APOSC_27392
OG0003612	XENTR12924	APOSC_26359
OG0003613	XENTR07063, XENTR18350	APOSC_02881
OG0003615	XENTR11541	APOSC_11360
OG0003616	XENTR17934	APOSC_26238
OG0003617	XENTR18835	APOSC_11452
OG0003618	XENTR06591	APOSC_27107
OG0003619	XENTR14382	APOSC_04035, APOSC_04036
OG0003620	XENTR11610	APOSC_04440
OG0003621	XENTR08477, XENTR08478	APOSC_23124, APOSC_23123
OG0003622	XENTR00588	APOSC_16583
OG0003623	XENTR02019	APOSC_05900
OG0003627	XENTR03252	APOSC_10236
OG0003628	XENTR05281	APOSC_05325, APOSC_09088, APOSC_05324
OG0003630	XENTR17948	APOSC_17756, APOSC_17755, APOSC_17757
OG0003631	XENTR01597	APOSC_17097
OG0003632	XENTR10135, XENTR00270	APOSC_29018, APOSC_16472
OG0003635	XENTR09260	APOSC_21380
OG0003636	XENTR14237	APOSC_19330
OG0003638	XENTR03036	APOSC_04672
OG0003639	XENTR09450	APOSC_03331
OG0003640	XENTR07366, XENTR07389, XENTR15717	APOSC_20632
OG0003641	XENTR07679	APOSC_28507
OG0003642	XENTR10056, XENTR06735	APOSC_21992
OG0003643	XENTR16883	APOSC_14666, APOSC_10990, APOSC_10989
OG0003644	XENTR17108	APOSC_13766
OG0003645	XENTR03915, XENTR07317	APOSC_17297
OG0003647	XENTR05840	APOSC_13796
OG0003648	XENTR11369	APOSC_26289
OG0003649	XENTR11535	APOSC_04280, APOSC_04281
OG0003650	XENTR18719	APOSC_01121, APOSC_01120
OG0003651	XENTR07797	APOSC_22893
OG0003652	XENTR05790, XENTR01212	APOSC_11361
OG0003653	XENTR00241, XENTR07273, XENTR15919	APOSC_06361
OG0003654	XENTR14703	APOSC_10366
OG0003655	XENTR16032, XENTR04379	APOSC_11993
OG0003656	XENTR08122, XENTR09683	APOSC_18739
OG0003657	XENTR07176	APOSC_24280
OG0003658	XENTR03326	APOSC_03798
OG0003659	XENTR06944	APOSC_18860
OG0003660	XENTR09436	APOSC_09904, APOSC_09903
OG0003662	XENTR13147, XENTR18370	APOSC_21598
OG0003663	XENTR12741, XENTR07298	APOSC_10877
OG0003664	XENTR01685	APOSC_08966
OG0003665	XENTR03871	APOSC_04754, APOSC_25726
OG0003666	XENTR15411, XENTR03926	APOSC_05812
OG0003668	XENTR02672	APOSC_25254
OG0003669	XENTR08683	APOSC_15477
OG0003671	XENTR13386, XENTR15446	APOSC_08142
OG0003672	XENTR07314	APOSC_19065
OG0003674	XENTR09128	APOSC_28516, APOSC_28518
OG0003675	XENTR14931	APOSC_28034
OG0003676	XENTR01874	APOSC_19440
OG0003677	XENTR08610, XENTR17285, XENTR15109	APOSC_09551
OG0003678	XENTR00079, XENTR17514	APOSC_24849
OG0003679	XENTR18397, XENTR12379	APOSC_05717
OG0003680	XENTR05231	APOSC_16106
OG0003681	XENTR16296, XENTR16295, XENTR04463	APOSC_15622, APOSC_06679
OG0003682	XENTR13445	APOSC_08734, APOSC_08733
OG0003683	XENTR01157	APOSC_17206
OG0003684	XENTR04969	APOSC_26190
OG0003685	XENTR08131	APOSC_09627
OG0003686	XENTR05887	APOSC_08575
OG0003687	XENTR05213, XENTR00134	APOSC_02961
OG0003688	XENTR03091, XENTR16481, XENTR16482, XENTR16476	APOSC_12988, APOSC_12989
OG0003689	XENTR14093, XENTR05380	APOSC_14402
OG0003690	XENTR02409	APOSC_12760
OG0003691	XENTR14452	APOSC_18065, APOSC_08084, APOSC_08085
OG0003692	XENTR01955	APOSC_29035
OG0003693	XENTR10718, XENTR18258	APOSC_02780
OG0003694	XENTR17179	APOSC_22584, APOSC_22583
OG0003695	XENTR07743, XENTR03931	APOSC_04824
OG0003696	XENTR02869	APOSC_01727
OG0003697	XENTR07379	APOSC_19087
OG0003698	XENTR09545, XENTR01970	APOSC_02793, APOSC_02794
OG0003700	XENTR15169, XENTR07388	APOSC_13023
OG0003702	XENTR18826, XENTR08512	APOSC_17129
OG0003703	XENTR16337, XENTR12841	APOSC_27805
OG0003704	XENTR14777, XENTR00061	APOSC_20184
OG0003705	XENTR12388	APOSC_05948
OG0003706	XENTR15599	APOSC_20014
OG0003707	XENTR17466, XENTR01423	APOSC_05582, APOSC_05581
OG0003709	XENTR16313	APOSC_15334, APOSC_13159, APOSC_12769
OG0003710	XENTR06304	APOSC_14492, APOSC_14493
OG0003711	XENTR14138	APOSC_11492
OG0003712	XENTR01274, XENTR12990	APOSC_02385
OG0003713	XENTR03924	APOSC_27942
OG0003714	XENTR10015	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371
OG0003716	XENTR10549	APOSC_21311
OG0003717	XENTR08367	APOSC_07881
OG0003718	XENTR10379	APOSC_00053
OG0003720	XENTR01280, XENTR11759	APOSC_08724
OG0003721	XENTR09504	APOSC_17333
OG0003722	XENTR13252, XENTR06780	APOSC_05010
OG0003724	XENTR10087	APOSC_21114
OG0003725	XENTR00052, XENTR12224, XENTR12471	APOSC_21258
OG0003726	XENTR05750	APOSC_23965, APOSC_27271
OG0003727	XENTR08237	APOSC_07996
OG0003729	XENTR03157	APOSC_17222
OG0003730	XENTR02013	APOSC_26661
OG0003731	XENTR04923	APOSC_22671
OG0003733	XENTR04294	APOSC_16729
OG0003734	XENTR16422	APOSC_26658, APOSC_13258, APOSC_04893
OG0003735	XENTR05792	APOSC_04977, APOSC_04976, APOSC_04975
OG0003736	XENTR09558	APOSC_13821
OG0003737	XENTR06182, XENTR09163	APOSC_02922
OG0003738	XENTR17869	APOSC_26676
OG0003739	XENTR15714	APOSC_28370
OG0003740	XENTR15199	APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561
OG0003741	XENTR17057	APOSC_01091, APOSC_01092
OG0003742	XENTR03179, XENTR03778	APOSC_22045
OG0003743	XENTR12518	APOSC_27109
OG0003744	XENTR06835, XENTR16465	APOSC_22292, APOSC_22293
OG0003745	XENTR00802	APOSC_14669, APOSC_14668
OG0003746	XENTR04180, XENTR06934, XENTR16848	APOSC_24125
OG0003747	XENTR05018	APOSC_04812
OG0003748	XENTR00377	APOSC_18301, APOSC_24509
OG0003749	XENTR16748	APOSC_00198
OG0003750	XENTR02453	APOSC_11143
OG0003751	XENTR09919, XENTR09920	APOSC_05399
OG0003752	XENTR05303	APOSC_24363
OG0003753	XENTR13127	APOSC_21092, APOSC_19186
OG0003753	XENTR01846	APOSC_19185
OG0003754	XENTR10153, XENTR11505	APOSC_02725
OG0003755	XENTR04060	APOSC_08866
OG0003756	XENTR06642	APOSC_14136, APOSC_14135
OG0003757	XENTR15569, XENTR19000	APOSC_05657, APOSC_05656
OG0003758	XENTR10842, XENTR07110	APOSC_02734
OG0003759	XENTR16557, XENTR14606	APOSC_17081
OG0003760	XENTR04510, XENTR16728	APOSC_20897
OG0003761	XENTR05309, XENTR05308, XENTR07160	APOSC_03791, APOSC_03790
OG0003762	XENTR07403	APOSC_05839
OG0003763	XENTR17599	APOSC_01290, APOSC_09581
OG0003764	XENTR10248	APOSC_01401
OG0003766	XENTR01718	APOSC_09732
OG0003768	XENTR08962	APOSC_28826
OG0003769	XENTR12425	APOSC_02783, APOSC_02782
OG0003770	XENTR14731	APOSC_13841
OG0003771	XENTR13739, XENTR03911	APOSC_21005
OG0003772	XENTR05943	APOSC_14317, APOSC_14318
OG0003773	XENTR01780, XENTR13130	APOSC_22519
OG0003776	XENTR07141	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	XENTR01073, XENTR12435	APOSC_05890
OG0003778	XENTR10711	APOSC_25204
OG0003779	XENTR17121	APOSC_23333, APOSC_23332
OG0003780	XENTR09649, XENTR09270, XENTR06188	APOSC_24719
OG0003795	XENTR19254	APOSC_01022
OG0003798	XENTR01114, XENTR07104	APOSC_08296
OG0003803	XENTR01279	APOSC_17027
OG0003806	XENTR07356	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	XENTR01368, XENTR01369, XENTR01367	APOSC_00860, APOSC_00859
OG0003808	XENTR13676	APOSC_06171, APOSC_06172
OG0003809	XENTR08847, XENTR04264	APOSC_19356
OG0003810	XENTR00906, XENTR07521, XENTR07515	APOSC_24542
OG0003811	XENTR05500	APOSC_28788, APOSC_28789
OG0003813	XENTR10561, XENTR06474	APOSC_14390
OG0003815	XENTR02090	APOSC_20817
OG0003816	XENTR07578	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003818	XENTR08826	APOSC_12257
OG0003820	XENTR15816, XENTR15817	APOSC_23379
OG0003821	XENTR02570, XENTR07045	APOSC_20352
OG0003823	XENTR12892	APOSC_21830
OG0003824	XENTR02218	APOSC_04795, APOSC_04794
OG0003825	XENTR01217	APOSC_18536
OG0003826	XENTR01516	APOSC_17419
OG0003827	XENTR11304, XENTR18626	APOSC_07833
OG0003828	XENTR14525	APOSC_14010
OG0003829	XENTR04012	APOSC_19129
OG0003830	XENTR18560, XENTR14254	APOSC_12451
OG0003831	XENTR03490	APOSC_25951, APOSC_17003
OG0003832	XENTR00382, XENTR01228, XENTR01229	APOSC_12737
OG0003833	XENTR15540	APOSC_14015, APOSC_26614
OG0003834	XENTR04978, XENTR18533	APOSC_25052
OG0003835	XENTR12732, XENTR12733	APOSC_09274
OG0003836	XENTR11782, XENTR15896	APOSC_03836
OG0003837	XENTR02506	APOSC_12128
OG0003838	XENTR00914, XENTR03476	APOSC_00842
OG0003839	XENTR13884	APOSC_26720
OG0003840	XENTR12159	APOSC_03583
OG0003841	XENTR12939	APOSC_15694
OG0003842	XENTR06616	APOSC_04752, APOSC_04753
OG0003843	XENTR12778, XENTR12779	APOSC_17245, APOSC_07123
OG0003844	XENTR07150	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	XENTR04055	APOSC_23847
OG0003846	XENTR11317	APOSC_01229
OG0003848	XENTR09160	APOSC_12433
OG0003849	XENTR02659, XENTR08320	APOSC_02184
OG0003850	XENTR05454	APOSC_06463
OG0003851	XENTR02901	APOSC_27756
OG0003852	XENTR01443, XENTR00580	APOSC_27352
OG0003853	XENTR16563	APOSC_04073
OG0003854	XENTR09846, XENTR03116	APOSC_14713
OG0003855	XENTR18199	APOSC_03654
OG0003857	XENTR10397	APOSC_04358
OG0003859	XENTR18118	APOSC_10642, APOSC_21993
OG0003860	XENTR19064	APOSC_03734
OG0003861	XENTR12844	APOSC_21656
OG0003862	XENTR03149	APOSC_08543
OG0003863	XENTR10491, XENTR10490, XENTR02221, XENTR02222	APOSC_19667
OG0003864	XENTR11994	APOSC_02644, APOSC_02643
OG0003865	XENTR08410, XENTR08547	APOSC_28988
OG0003866	XENTR06311	APOSC_22466
OG0003867	XENTR02863	APOSC_04424
OG0003868	XENTR14790, XENTR09159, XENTR09158	APOSC_27663
OG0003869	XENTR16798	APOSC_00347, APOSC_00348
OG0003870	XENTR11422	APOSC_17219
OG0003872	XENTR00808	APOSC_02701
OG0003873	XENTR00180	APOSC_19201
OG0003874	XENTR15862	APOSC_04239
OG0003876	XENTR17136	APOSC_09137
OG0003877	XENTR02745	APOSC_00794, APOSC_00795, APOSC_00278
OG0003878	XENTR02554	APOSC_09689
OG0003880	XENTR13950	APOSC_22538
OG0003881	XENTR04081	APOSC_23136
OG0003882	XENTR16402	APOSC_23637
OG0003883	XENTR14642, XENTR14643, XENTR08760	APOSC_26942
OG0003884	XENTR02661	APOSC_05090
OG0003885	XENTR05759, XENTR02123	APOSC_18039
OG0003886	XENTR01682	APOSC_23174
OG0003887	XENTR11440	APOSC_03357
OG0003888	XENTR15148	APOSC_24599
OG0003890	XENTR06459, XENTR12480	APOSC_28156
OG0003892	XENTR00762	APOSC_27794, APOSC_27793
OG0003893	XENTR13880	APOSC_23559
OG0003894	XENTR06779	APOSC_10489, APOSC_10490
OG0003895	XENTR15607	APOSC_12472
OG0003896	XENTR17970, XENTR04800, XENTR16273	APOSC_25208
OG0003897	XENTR09637	APOSC_21763
OG0003898	XENTR00281	APOSC_19432
OG0003899	XENTR07459	APOSC_22343
OG0003900	XENTR06624	APOSC_04165
OG0003901	XENTR10660, XENTR18510	APOSC_21632
OG0003903	XENTR11558	APOSC_19999
OG0003904	XENTR05314	APOSC_15257
OG0003906	XENTR05038	APOSC_08587
OG0003910	XENTR07945	APOSC_21565
OG0003911	XENTR02501	APOSC_27900, APOSC_05120
OG0003912	XENTR18566, XENTR04975, XENTR07778	APOSC_15763, APOSC_28939
OG0003913	XENTR15388	APOSC_05119
OG0003914	XENTR02686	APOSC_04314
OG0003915	XENTR02712, XENTR00701	APOSC_24329, APOSC_24330
OG0003916	XENTR04593, XENTR05144	APOSC_10822
OG0003917	XENTR00420, XENTR10594	APOSC_06187
OG0003918	XENTR06731	APOSC_02265
OG0003919	XENTR14692	APOSC_15353
OG0003920	XENTR12856	APOSC_10746
OG0003921	XENTR04630	APOSC_12515, APOSC_12516
OG0003922	XENTR08412	APOSC_11194, APOSC_28594
OG0003923	XENTR04190	APOSC_27950
OG0003925	XENTR05466	APOSC_07611
OG0003927	XENTR06337, XENTR06338	APOSC_22644
OG0003929	XENTR03727	APOSC_06476
OG0003930	XENTR10794	APOSC_13770, APOSC_13771
OG0003931	XENTR10403	APOSC_13164, APOSC_13163, APOSC_13162
OG0003933	XENTR11134, XENTR10793	APOSC_18503
OG0003935	XENTR03877	APOSC_16375, APOSC_10688
OG0003936	XENTR06644	APOSC_20913, APOSC_20914
OG0003937	XENTR01997, XENTR01986	APOSC_15204
OG0003938	XENTR15244	APOSC_19288
OG0003939	XENTR04150	APOSC_20627
OG0003940	XENTR04461	APOSC_29077
OG0003942	XENTR17940	APOSC_06273
OG0003944	XENTR06236	APOSC_04799
OG0003945	XENTR18416	APOSC_03054
OG0003946	XENTR08261, XENTR12173	APOSC_04056
OG0003947	XENTR08870, XENTR02239	APOSC_09900
OG0003948	XENTR01906	APOSC_20663
OG0003949	XENTR02519	APOSC_07284
OG0003951	XENTR02805	APOSC_02492
OG0003953	XENTR01614, XENTR03298	APOSC_22656
OG0003954	XENTR15739, XENTR07597	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	XENTR03281	APOSC_20455
OG0003956	XENTR00432	APOSC_17278, APOSC_17277, APOSC_19023
OG0003957	XENTR13241	APOSC_24926
OG0003958	XENTR08137	APOSC_22790
OG0003959	XENTR14787, XENTR19068, XENTR16821	APOSC_17473
OG0003960	XENTR02354, XENTR13704	APOSC_21636, APOSC_27152
OG0003961	XENTR09360	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	XENTR09257, XENTR00890, XENTR15298, XENTR13042	APOSC_06351
OG0003965	XENTR12041	APOSC_27311, APOSC_04938, APOSC_21685
OG0003966	XENTR12845	APOSC_04287, APOSC_04286
OG0003967	XENTR01385	APOSC_00755
OG0003968	XENTR09674	APOSC_18591
OG0003969	XENTR09036	APOSC_28380
OG0003970	XENTR06325	APOSC_12020
OG0003971	XENTR16415	APOSC_13871, APOSC_13872
OG0003972	XENTR02960	APOSC_12719
OG0003973	XENTR02390, XENTR13883	APOSC_26122
OG0003999	XENTR13639	APOSC_26670, APOSC_28991
OG0004000	XENTR16850	APOSC_16851, APOSC_16850
OG0004001	XENTR03543	APOSC_16124
OG0004001	XENTR09154	APOSC_21219
OG0004002	XENTR07505	APOSC_26495, APOSC_06566
OG0004004	XENTR09365, XENTR00508	APOSC_12248
OG0004005	XENTR08022	APOSC_22073
OG0004007	XENTR00335, XENTR12145	APOSC_15413
OG0004009	XENTR12738, XENTR07565	APOSC_06993
OG0004010	XENTR15365	APOSC_29079
OG0004011	XENTR09432, XENTR02695	APOSC_05203
OG0004012	XENTR08974	APOSC_16235
OG0004014	XENTR16545	APOSC_20610
OG0004015	XENTR07793	APOSC_17114
OG0004016	XENTR08559	APOSC_22784
OG0004017	XENTR14676	APOSC_19336
OG0004019	XENTR14133	APOSC_05230
OG0004021	XENTR01515	APOSC_11091
OG0004022	XENTR07692	APOSC_12529
OG0004023	XENTR12549, XENTR09886	APOSC_09668
OG0004024	XENTR10419	APOSC_24614
OG0004025	XENTR15063	APOSC_18540
OG0004027	XENTR05193, XENTR01694	APOSC_22364, APOSC_17364
OG0004028	XENTR07292	APOSC_12300
OG0004029	XENTR14070	APOSC_23175
OG0004031	XENTR02095	APOSC_23905
OG0004032	XENTR14175, XENTR14174, XENTR10565	APOSC_10005
OG0004033	XENTR07511	APOSC_11152
OG0004035	XENTR18213, XENTR18419	APOSC_20229
OG0004036	XENTR00661	APOSC_26656
OG0004037	XENTR08593	APOSC_28831
OG0004038	XENTR14795	APOSC_01523
OG0004039	XENTR14249, XENTR17899	APOSC_16429
OG0004041	XENTR00599	APOSC_21580
OG0004042	XENTR16635	APOSC_19825
OG0004043	XENTR06092	APOSC_00567
OG0004044	XENTR01872	APOSC_05770
OG0004045	XENTR13376	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	XENTR13914	APOSC_03950, APOSC_05400
OG0004047	XENTR09809	APOSC_21433
OG0004048	XENTR08968, XENTR08876	APOSC_03269
OG0004049	XENTR08475, XENTR05908, XENTR11386	APOSC_16733
OG0004051	XENTR17604, XENTR07177	APOSC_25343
OG0004052	XENTR14748	APOSC_23309
OG0004053	XENTR05712, XENTR12155	APOSC_19964
OG0004054	XENTR03843, XENTR02105	APOSC_22506
OG0004055	XENTR07492, XENTR07490, XENTR07491	APOSC_24425
OG0004056	XENTR16767	APOSC_26145
OG0004056	XENTR16960	APOSC_12387
OG0004057	XENTR00723	APOSC_25009
OG0004059	XENTR02089	APOSC_17749
OG0004060	XENTR10032	APOSC_16549, APOSC_14343
OG0004061	XENTR00001	APOSC_15590
OG0004062	XENTR18647, XENTR08862, XENTR10337	APOSC_28106, APOSC_18721
OG0004063	XENTR04591	APOSC_25045
OG0004064	XENTR04196	APOSC_04465
OG0004065	XENTR13020	APOSC_27712
OG0004066	XENTR12212	APOSC_23734
OG0004067	XENTR14385	APOSC_24467
OG0004068	XENTR08780	APOSC_03690, APOSC_21467, APOSC_17543
OG0004069	XENTR09185	APOSC_23393, APOSC_23392
OG0004070	XENTR11830	APOSC_25704
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	APOSC_26899
OG0004072	XENTR02752	APOSC_16871
OG0004073	XENTR11511, XENTR02540	APOSC_26782
OG0004075	XENTR00982	APOSC_15061, APOSC_07499
OG0004076	XENTR13769	APOSC_17521
OG0004077	XENTR16417	APOSC_16374
OG0004079	XENTR01034	APOSC_18093
OG0004080	XENTR04210, XENTR17702	APOSC_26211, APOSC_26210
OG0004081	XENTR09630, XENTR16082	APOSC_09127
OG0004082	XENTR03276	APOSC_04843
OG0004083	XENTR09602	APOSC_05092
OG0004084	XENTR03635	APOSC_14613
OG0004085	XENTR02748	APOSC_16126
OG0004086	XENTR00590	APOSC_12553
OG0004087	XENTR08763	APOSC_05303
OG0004088	XENTR12362, XENTR11015	APOSC_06799, APOSC_06800
