Orthogroup	XENTR	SACKO_ok
OG0003530	XENTR08393	SACKO_12596
OG0003531	XENTR02395, XENTR17644	SACKO_00165
OG0003532	XENTR10579	SACKO_31069
OG0003533	XENTR06013	SACKO_23729
OG0003534	XENTR09091, XENTR03027	SACKO_07848
OG0003535	XENTR02215, XENTR09303	SACKO_28933
OG0003536	XENTR04485, XENTR12968, XENTR16655	SACKO_22529
OG0003538	XENTR16304	SACKO_14572
OG0003539	XENTR17518	SACKO_02852
OG0003541	XENTR10222	SACKO_26803
OG0003543	XENTR00214	SACKO_32884
OG0003544	XENTR13004, XENTR07985	SACKO_26949, SACKO_12520
OG0003545	XENTR01366, XENTR13128	SACKO_28684, SACKO_03798
OG0003546	XENTR06379, XENTR00109	SACKO_10975
OG0003547	XENTR05429, XENTR12061	SACKO_00985
OG0003548	XENTR15263	SACKO_18715
OG0003549	XENTR16034, XENTR03980	SACKO_31303
OG0003550	XENTR11802, XENTR05398	SACKO_21635
OG0003551	XENTR04301	SACKO_25700
OG0003552	XENTR01989	SACKO_04703
OG0003553	XENTR06457	SACKO_24071
OG0003554	XENTR12448	SACKO_27750
OG0003555	XENTR10243, XENTR06578, XENTR10244, XENTR10245	SACKO_27229
OG0003557	XENTR02226	SACKO_27387
OG0003558	XENTR09307, XENTR11536	SACKO_16535
OG0003561	XENTR09143, XENTR09144, XENTR15956	SACKO_31413
OG0003562	XENTR13770	SACKO_19186
OG0003563	XENTR00974	SACKO_24469
OG0003564	XENTR01915, XENTR08979	SACKO_17080
OG0003565	XENTR01961	SACKO_33328, SACKO_08612
OG0003566	XENTR08703	SACKO_03424
OG0003567	XENTR12992	SACKO_17659
OG0003568	XENTR01200	SACKO_29348
OG0003570	XENTR15222	SACKO_10065
OG0003571	XENTR05133, XENTR16524	SACKO_20473
OG0003572	XENTR12331, XENTR07627	SACKO_16275
OG0003573	XENTR18024	SACKO_03300
OG0003576	XENTR04491, XENTR04492, XENTR02968, XENTR03721	SACKO_10871
OG0003578	XENTR14689, XENTR00880	SACKO_25432
OG0003579	XENTR01923, XENTR05581, XENTR05580	SACKO_31496
OG0003581	XENTR18268	SACKO_32993, SACKO_32992
OG0003582	XENTR13303	SACKO_20514, SACKO_20506
OG0003597	XENTR18049	SACKO_27649
OG0003598	XENTR12005	SACKO_18642
OG0003601	XENTR05348, XENTR05349	SACKO_22970
OG0003603	XENTR07586	SACKO_20353
OG0003604	XENTR09462, XENTR01204	SACKO_02211
OG0003606	XENTR08447	SACKO_14800
OG0003607	XENTR04132	SACKO_11384
OG0003608	XENTR09171	SACKO_31522, SACKO_25828
OG0003610	XENTR18364	SACKO_11265
OG0003611	XENTR13792	SACKO_17082
OG0003612	XENTR12924	SACKO_07192
OG0003613	XENTR07063, XENTR18350	SACKO_09649
OG0003615	XENTR11541	SACKO_03496
OG0003616	XENTR17934	SACKO_25465
OG0003617	XENTR18835	SACKO_22185
OG0003618	XENTR06591	SACKO_02416
OG0003619	XENTR14382	SACKO_04087
OG0003620	XENTR11610	SACKO_04500
OG0003621	XENTR08477	SACKO_01831
OG0003622	XENTR00588	SACKO_14629, SACKO_28093
OG0003623	XENTR02019	SACKO_00865
OG0003627	XENTR03252	SACKO_03623
OG0003628	XENTR05281	SACKO_29894
OG0003630	XENTR17948	SACKO_05455
OG0003631	XENTR01597	SACKO_08255
OG0003632	XENTR10135, XENTR00270	SACKO_10570
OG0003635	XENTR09260	SACKO_20382
OG0003636	XENTR14237	SACKO_32398
OG0003638	XENTR03036	SACKO_04756
OG0003640	XENTR07366, XENTR07389, XENTR15717	SACKO_16698
OG0003641	XENTR07679	SACKO_25568
OG0003642	XENTR10056, XENTR06735	SACKO_29276
OG0003643	XENTR16883	SACKO_24533
OG0003644	XENTR17108	SACKO_09283
OG0003645	XENTR03915, XENTR07317	SACKO_23291
OG0003646	XENTR17031, XENTR17030	SACKO_03457
OG0003647	XENTR05840	SACKO_09851
OG0003648	XENTR11369	SACKO_11947
OG0003649	XENTR11535	SACKO_04513
OG0003650	XENTR18719	SACKO_09653, SACKO_34048
OG0003651	XENTR07797	SACKO_13985
OG0003652	XENTR05790, XENTR01212	SACKO_24298
OG0003653	XENTR00241, XENTR07273, XENTR15919	SACKO_18995
OG0003654	XENTR14703, XENTR07464	SACKO_34038
OG0003655	XENTR16032, XENTR04379	SACKO_24287
OG0003656	XENTR08122, XENTR09683	SACKO_13038
OG0003657	XENTR07176	SACKO_16386
OG0003658	XENTR03326	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971
OG0003659	XENTR06944	SACKO_30164
OG0003660	XENTR09436	SACKO_06451, SACKO_27660
OG0003661	XENTR03758	SACKO_00300, SACKO_17621
OG0003664	XENTR01685	SACKO_00324
OG0003665	XENTR03871	SACKO_18081, SACKO_18084, SACKO_18052
OG0003666	XENTR15411, XENTR03926	SACKO_16204
OG0003667	XENTR07700, XENTR00535	SACKO_07527
OG0003668	XENTR02672	SACKO_16542
OG0003669	XENTR08683	SACKO_29388, SACKO_29382
OG0003671	XENTR13386, XENTR15446	SACKO_06102
OG0003672	XENTR07314	SACKO_22038
OG0003674	XENTR09128	SACKO_16258
OG0003675	XENTR14931	SACKO_02504
OG0003676	XENTR00677	SACKO_32292
OG0003677	XENTR08610, XENTR17285, XENTR15109	SACKO_22925
OG0003678	XENTR00079, XENTR17514	SACKO_00514
OG0003679	XENTR18397, XENTR12379	SACKO_05594
OG0003680	XENTR05231	SACKO_07919
OG0003681	XENTR16296, XENTR16295, XENTR04463	SACKO_22429
OG0003682	XENTR13445	SACKO_09118
OG0003683	XENTR01157	SACKO_19239
OG0003684	XENTR04969	SACKO_16167
OG0003685	XENTR08131	SACKO_17420
OG0003687	XENTR05213, XENTR00134	SACKO_02692
OG0003688	XENTR03091, XENTR16481, XENTR16482, XENTR16476	SACKO_15602
OG0003689	XENTR14093, XENTR05380	SACKO_12938, SACKO_04151
OG0003690	XENTR02409	SACKO_17688
OG0003691	XENTR14452	SACKO_06838
OG0003692	XENTR01955	SACKO_30272
OG0003693	XENTR10718, XENTR18258	SACKO_30147, SACKO_30156
OG0003694	XENTR17179	SACKO_13899
OG0003695	XENTR07743, XENTR03931	SACKO_15073
OG0003696	XENTR02869	SACKO_23747, SACKO_23745
OG0003697	XENTR07379	SACKO_33327
OG0003698	XENTR09545, XENTR01970	SACKO_23560
OG0003700	XENTR15169, XENTR07388	SACKO_28036
OG0003702	XENTR18826, XENTR08512	SACKO_09365
OG0003703	XENTR16337, XENTR12841	SACKO_22461
OG0003704	XENTR14777, XENTR00061	SACKO_18437
OG0003705	XENTR12388	SACKO_07440
OG0003706	XENTR15599	SACKO_21403
OG0003707	XENTR17466, XENTR01423	SACKO_10232
OG0003708	XENTR08453	SACKO_10347
OG0003709	XENTR16313	SACKO_29614, SACKO_29630, SACKO_29613
OG0003710	XENTR06304	SACKO_14655
OG0003711	XENTR14138	SACKO_19684
OG0003712	XENTR01274, XENTR12990	SACKO_24483
OG0003713	XENTR03924	SACKO_23814
OG0003714	XENTR10015	SACKO_12574
OG0003716	XENTR10549	SACKO_26655
OG0003717	XENTR08367	SACKO_18355
OG0003718	XENTR10379	SACKO_13035
OG0003720	XENTR01280, XENTR11759	SACKO_27787
OG0003721	XENTR09504	SACKO_27819
OG0003722	XENTR13252, XENTR06780	SACKO_09342
OG0003725	XENTR00052, XENTR12224, XENTR12471	SACKO_29232
OG0003726	XENTR05750	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234
OG0003727	XENTR08237	SACKO_09913, SACKO_09908
OG0003729	XENTR03157	SACKO_10462
OG0003730	XENTR02013	SACKO_07057
OG0003731	XENTR04923	SACKO_09116
OG0003733	XENTR04294	SACKO_25639
OG0003734	XENTR16422	SACKO_10298
OG0003735	XENTR05792	SACKO_27359
OG0003736	XENTR09558	SACKO_08001
OG0003737	XENTR06182, XENTR09163	SACKO_21407
OG0003738	XENTR17869	SACKO_02219
OG0003739	XENTR15714	SACKO_32965
OG0003741	XENTR17057	SACKO_23163
OG0003742	XENTR03179, XENTR03778	SACKO_16317
OG0003743	XENTR12518	SACKO_20767
OG0003744	XENTR06835, XENTR16465	SACKO_15973
OG0003745	XENTR00802	SACKO_21997, SACKO_21973
OG0003746	XENTR04180, XENTR06934, XENTR16848	SACKO_04162
OG0003747	XENTR05018	SACKO_02548
OG0003748	XENTR00377	SACKO_12145
OG0003749	XENTR16748	SACKO_08322
OG0003750	XENTR02453	SACKO_12535, SACKO_09051
OG0003751	XENTR09919, XENTR09920	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814
OG0003752	XENTR05303	SACKO_12922
OG0003753	XENTR01846	SACKO_28676
OG0003754	XENTR10153, XENTR11505	SACKO_08508
OG0003755	XENTR04060	SACKO_29745
OG0003756	XENTR06642	SACKO_18779
OG0003757	XENTR15569, XENTR19000	SACKO_06078
OG0003758	XENTR10842, XENTR07110	SACKO_22893
OG0003759	XENTR16557, XENTR14606	SACKO_28661, SACKO_18691
OG0003760	XENTR04510, XENTR16728	SACKO_23820
OG0003761	XENTR05309, XENTR05308, XENTR07160	SACKO_10184, SACKO_16376
OG0003762	XENTR07403	SACKO_02218
OG0003763	XENTR17599	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479
OG0003764	XENTR10248	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003765	XENTR13156, XENTR06386	SACKO_23648
OG0003766	XENTR01718	SACKO_29018
OG0003768	XENTR08962	SACKO_08292
OG0003769	XENTR12425	SACKO_26729
OG0003770	XENTR14731	SACKO_30113
OG0003771	XENTR13739, XENTR03911	SACKO_24472
OG0003772	XENTR05943	SACKO_12861
OG0003773	XENTR01780, XENTR13130	SACKO_25570
OG0003775	XENTR13200	SACKO_31359
OG0003776	XENTR07141	SACKO_19961, SACKO_22793, SACKO_32454
OG0003777	XENTR01073, XENTR12435	SACKO_18112
OG0003778	XENTR10711	SACKO_19167
OG0003779	XENTR17121	SACKO_17816
OG0003780	XENTR09649, XENTR09270, XENTR06188	SACKO_32052
OG0003794	XENTR06585, XENTR05055	SACKO_16406
OG0003795	XENTR19254	SACKO_26427
OG0003798	XENTR01114, XENTR07104	SACKO_04965
OG0003803	XENTR01279	SACKO_16018
OG0003806	XENTR07356	SACKO_25022
OG0003807	XENTR01368, XENTR01369, XENTR01367	SACKO_28702
OG0003808	XENTR13676	SACKO_11285
OG0003811	XENTR05500	SACKO_23286, SACKO_31701
OG0003812	XENTR18891	SACKO_20919
OG0003813	XENTR10561, XENTR06474	SACKO_02012
OG0003816	XENTR07578	SACKO_29848
OG0003818	XENTR08826	SACKO_15857
OG0003820	XENTR15816, XENTR15817	SACKO_04478
OG0003821	XENTR02570, XENTR07045	SACKO_23600
OG0003823	XENTR12892	SACKO_05580
OG0003824	XENTR02218	SACKO_12746
OG0003825	XENTR01217	SACKO_00319, SACKO_24145
OG0003826	XENTR01516	SACKO_00714
OG0003827	XENTR18626	SACKO_27592
OG0003828	XENTR14525	SACKO_16727
OG0003829	XENTR04012	SACKO_06553
OG0003830	XENTR18560, XENTR14254	SACKO_27375, SACKO_27382
OG0003832	XENTR00382, XENTR01228, XENTR01229	SACKO_16929
OG0003833	XENTR15540	SACKO_15586, SACKO_23901
OG0003834	XENTR04978, XENTR18533	SACKO_32127
OG0003835	XENTR12732, XENTR12733	SACKO_00089
OG0003836	XENTR11782, XENTR15896	SACKO_30569
OG0003837	XENTR02506	SACKO_26489, SACKO_21340
OG0003838	XENTR00914, XENTR03476	SACKO_16736
OG0003839	XENTR13884	SACKO_03944
OG0003840	XENTR12159	SACKO_04971
OG0003841	XENTR12939	SACKO_22771
OG0003842	XENTR06616	SACKO_21861
OG0003844	XENTR07150	SACKO_31459
OG0003845	XENTR04055	SACKO_11086
OG0003846	XENTR11317	SACKO_25269
OG0003848	XENTR09160	SACKO_14467
OG0003849	XENTR02659, XENTR08320	SACKO_29260
OG0003850	XENTR05454	SACKO_27365
OG0003852	XENTR01443, XENTR00580	SACKO_19687
OG0003853	XENTR16563	SACKO_33439, SACKO_06109
OG0003854	XENTR09846, XENTR03116	SACKO_07817
OG0003855	XENTR18199	SACKO_20717
OG0003856	XENTR05612	SACKO_00893
OG0003857	XENTR10397	SACKO_19253
OG0003859	XENTR18118	SACKO_08127, SACKO_30566
OG0003860	XENTR19064	SACKO_18729
OG0003861	XENTR12844	SACKO_06020
OG0003862	XENTR03149	SACKO_10381
OG0003863	XENTR10491, XENTR10490, XENTR02221, XENTR02222	SACKO_16685
OG0003864	XENTR11994	SACKO_22188
OG0003865	XENTR08410, XENTR08547	SACKO_07903
OG0003866	XENTR06311	SACKO_20784
OG0003867	XENTR02863	SACKO_16952
OG0003868	XENTR14790, XENTR09159, XENTR09158	SACKO_03942
OG0003869	XENTR16798	SACKO_04979
OG0003870	XENTR11422	SACKO_31960
OG0003871	XENTR10829	SACKO_17392
OG0003872	XENTR00808	SACKO_01636
OG0003873	XENTR00180	SACKO_11352, SACKO_11339
OG0003874	XENTR15862	SACKO_11855
OG0003876	XENTR17136	SACKO_25638
OG0003877	XENTR02745	SACKO_03342
OG0003878	XENTR02554	SACKO_30808, SACKO_14176
OG0003879	XENTR11236	SACKO_05101
OG0003880	XENTR13950, XENTR06094	SACKO_08397
OG0003881	XENTR04081	SACKO_26611, SACKO_26599
OG0003882	XENTR16402	SACKO_25551
OG0003883	XENTR14642, XENTR14643, XENTR08760	SACKO_13711
OG0003884	XENTR02661	SACKO_06475
OG0003885	XENTR05759, XENTR02123	SACKO_26956
OG0003886	XENTR01682	SACKO_05656
OG0003887	XENTR18026	SACKO_31240
OG0003887	XENTR11440	SACKO_34171
OG0003888	XENTR15148	SACKO_14950
OG0003890	XENTR06459, XENTR12480	SACKO_02054
OG0003892	XENTR00762	SACKO_01168
OG0003893	XENTR13880	SACKO_09957
OG0003894	XENTR06779	SACKO_00239
OG0003895	XENTR15607	SACKO_00396
OG0003896	XENTR17970, XENTR04800, XENTR16273	SACKO_28766
OG0003897	XENTR09637	SACKO_11326
OG0003898	XENTR00281	SACKO_25332
OG0003899	XENTR07459	SACKO_14433
OG0003900	XENTR06624	SACKO_06116
OG0003901	XENTR10660, XENTR18510	SACKO_09866, SACKO_09871
OG0003903	XENTR11558	SACKO_12461
OG0003904	XENTR05314	SACKO_07963
OG0003906	XENTR05038	SACKO_07504
OG0003907	XENTR03299	SACKO_16578
OG0003908	XENTR12199	SACKO_23098
OG0003908	XENTR15544	SACKO_14104
OG0003909	XENTR13589	SACKO_06873
OG0003910	XENTR07945	SACKO_25193
OG0003911	XENTR02501	SACKO_05574
OG0003912	XENTR18566, XENTR04975, XENTR07778	SACKO_19964
OG0003913	XENTR15388	SACKO_21819
OG0003915	XENTR02712, XENTR00701	SACKO_17445
OG0003916	XENTR04593, XENTR05144	SACKO_16337
OG0003917	XENTR00420, XENTR10594	SACKO_14384, SACKO_02146
OG0003918	XENTR06731	SACKO_03476
OG0003919	XENTR14692	SACKO_15063, SACKO_15040
OG0003920	XENTR12856	SACKO_25068
OG0003921	XENTR04630	SACKO_23005
OG0003922	XENTR08412	SACKO_28487
OG0003923	XENTR04190	SACKO_12853
OG0003925	XENTR05466	SACKO_09569
OG0003927	XENTR06337, XENTR06338	SACKO_08871
OG0003928	XENTR12557, XENTR12558	SACKO_07975
OG0003929	XENTR03727	SACKO_13523
OG0003930	XENTR10794	SACKO_32200
OG0003931	XENTR10403	SACKO_31562
OG0003933	XENTR11134, XENTR10793	SACKO_24589
OG0003934	XENTR05679	SACKO_18213
OG0003935	XENTR03877	SACKO_12001
OG0003936	XENTR06644	SACKO_01810
OG0003937	XENTR01997, XENTR01986	SACKO_02287
OG0003939	XENTR04150	SACKO_15117
OG0003940	XENTR04461	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931
OG0003941	XENTR10808	SACKO_33778
OG0003942	XENTR17940	SACKO_29515
OG0003944	XENTR06236	SACKO_18909
OG0003945	XENTR18416	SACKO_09804, SACKO_29979
OG0003946	XENTR08261, XENTR12173	SACKO_03399
OG0003947	XENTR08870, XENTR02239	SACKO_25687
OG0003948	XENTR01906	SACKO_13260
OG0003949	XENTR02519	SACKO_15085, SACKO_24451
OG0003951	XENTR02805	SACKO_27938
OG0003953	XENTR01614, XENTR03298	SACKO_09518
OG0003954	XENTR15739, XENTR07597	SACKO_02352
OG0003955	XENTR03281	SACKO_14555
OG0003956	XENTR00432	SACKO_04261
OG0003957	XENTR13241	SACKO_19048
OG0003958	XENTR08137	SACKO_14206
OG0003959	XENTR14787, XENTR19068, XENTR16821	SACKO_27466
OG0003960	XENTR02354, XENTR13704	SACKO_05872
OG0003961	XENTR09360	SACKO_15157
OG0003962	XENTR09257, XENTR00890, XENTR15298, XENTR13042	SACKO_06799
OG0003965	XENTR12041	SACKO_27709, SACKO_08493
OG0003966	XENTR12845	SACKO_31308, SACKO_15122
OG0003967	XENTR01385	SACKO_05891, SACKO_19262
OG0003968	XENTR09674	SACKO_23161
OG0003969	XENTR09036	SACKO_19412
OG0003970	XENTR06325	SACKO_04465
OG0003971	XENTR16415	SACKO_11184
OG0003973	XENTR02390, XENTR13883	SACKO_17940, SACKO_17922
OG0003974	XENTR05432	SACKO_26812
OG0003980	XENTR16662	SACKO_06218, SACKO_06212, SACKO_06223
OG0003997	XENTR03284	SACKO_25074
OG0003998	XENTR13053	SACKO_32493
OG0003999	XENTR13639	SACKO_18525
OG0004000	XENTR16850	SACKO_20194
OG0004001	XENTR03543	SACKO_27901
OG0004002	XENTR07505	SACKO_22233
OG0004004	XENTR00508	SACKO_29932
OG0004005	XENTR08022	SACKO_17133, SACKO_17154
OG0004007	XENTR00335, XENTR12145	SACKO_27467
OG0004009	XENTR12738, XENTR07565	SACKO_27674
OG0004010	XENTR15365	SACKO_07022, SACKO_07010
OG0004011	XENTR09432, XENTR02695	SACKO_21800
OG0004012	XENTR08974	SACKO_03401
OG0004014	XENTR16545	SACKO_04423
OG0004015	XENTR07793	SACKO_00138
OG0004016	XENTR08559	SACKO_04846
OG0004017	XENTR14676	SACKO_31378
OG0004018	XENTR14620	SACKO_25485
OG0004019	XENTR14133	SACKO_00903
OG0004020	XENTR03214	SACKO_23773
OG0004021	XENTR01515	SACKO_24515
OG0004022	XENTR07692	SACKO_33066
OG0004023	XENTR12549, XENTR09886	SACKO_12120
OG0004024	XENTR10419	SACKO_00168, SACKO_21778
OG0004025	XENTR15063	SACKO_24133, SACKO_14748
OG0004027	XENTR05193, XENTR01694	SACKO_27291
OG0004028	XENTR07292	SACKO_02251
OG0004029	XENTR14070	SACKO_15425
OG0004031	XENTR02095	SACKO_11954
OG0004032	XENTR14175, XENTR14174, XENTR10565	SACKO_05148
OG0004033	XENTR07511	SACKO_32338
OG0004034	XENTR01478	SACKO_12063
OG0004035	XENTR18213, XENTR18419	SACKO_05264
OG0004036	XENTR00661	SACKO_24297
OG0004037	XENTR08593	SACKO_11842
OG0004038	XENTR14795	SACKO_18332
OG0004039	XENTR14249, XENTR17899	SACKO_32559
OG0004041	XENTR00599	SACKO_09138
OG0004042	XENTR16635	SACKO_29359
OG0004043	XENTR06092	SACKO_04203
OG0004044	XENTR01872	SACKO_31712
OG0004045	XENTR13376	SACKO_33631
OG0004046	XENTR13914	SACKO_22550, SACKO_08701
OG0004047	XENTR09809	SACKO_00930
OG0004048	XENTR08968, XENTR08876	SACKO_33590
OG0004049	XENTR08475, XENTR05908, XENTR11386	SACKO_04565
OG0004051	XENTR17604, XENTR07177	SACKO_17893
OG0004052	XENTR14748	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	XENTR05712, XENTR12155	SACKO_12103
OG0004054	XENTR03843, XENTR02105	SACKO_22145
OG0004055	XENTR07492, XENTR07490, XENTR07491	SACKO_08940
OG0004056	XENTR16960	SACKO_02937, SACKO_02933
OG0004057	XENTR00723	SACKO_20234
OG0004058	XENTR15687	SACKO_00555, SACKO_22401
OG0004059	XENTR02089	SACKO_04014
OG0004060	XENTR10032	SACKO_28451
OG0004061	XENTR00001	SACKO_14715
OG0004062	XENTR18647, XENTR08862, XENTR10337	SACKO_33240
OG0004063	XENTR04591	SACKO_18912
OG0004064	XENTR04196	SACKO_28124
OG0004065	XENTR13020	SACKO_31120
OG0004066	XENTR12212	SACKO_24927, SACKO_04954, SACKO_24926
OG0004067	XENTR14385	SACKO_06615
OG0004068	XENTR08780	SACKO_03077
OG0004069	XENTR09185	SACKO_16363
OG0004070	XENTR11830	SACKO_07313, SACKO_26538, SACKO_33985
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	SACKO_17358
OG0004073	XENTR11511, XENTR02540	SACKO_11536
OG0004075	XENTR00982	SACKO_16055, SACKO_16079
OG0004076	XENTR13769	SACKO_25245
OG0004078	XENTR10912	SACKO_33616
OG0004079	XENTR01034	SACKO_14566
OG0004080	XENTR04210, XENTR17702	SACKO_22943
OG0004081	XENTR09630, XENTR16082	SACKO_22094
OG0004082	XENTR03276	SACKO_02002
OG0004083	XENTR09602	SACKO_26997
OG0004084	XENTR03635	SACKO_12941
OG0004085	XENTR02748	SACKO_33798
OG0004086	XENTR00590	SACKO_31613
OG0004087	XENTR08763	SACKO_23851
OG0004088	XENTR12362, XENTR11015	SACKO_25399
OG0004089	XENTR15591	SACKO_19311
OG0004090	XENTR05223	SACKO_02550
OG0004091	XENTR04711	SACKO_07509
OG0004092	XENTR15001, XENTR15101	SACKO_04140
OG0004093	XENTR15684	SACKO_30195
OG0004094	XENTR14516	SACKO_27444
OG0004095	XENTR04765	SACKO_06430
OG0004096	XENTR04695	SACKO_22778
OG0004097	XENTR14379	SACKO_13213
OG0004098	XENTR09195, XENTR00362	SACKO_27018
OG0004099	XENTR07018, XENTR03906	SACKO_13836
OG0004100	XENTR15549, XENTR15547	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602
OG0004101	XENTR13964	SACKO_05006
OG0004102	XENTR02021	SACKO_06536
OG0004103	XENTR02995, XENTR02996	SACKO_11477, SACKO_25893
OG0004104	XENTR08622	SACKO_02429
OG0004105	XENTR00235	SACKO_08461
OG0004106	XENTR04092	SACKO_20371, SACKO_18121
OG0004108	XENTR07571	SACKO_31634, SACKO_04231
OG0004110	XENTR18262	SACKO_33407
OG0004111	XENTR05171, XENTR05170, XENTR05169, XENTR05168	SACKO_01686
OG0004112	XENTR18035	SACKO_04832
OG0004113	XENTR11125	SACKO_07968
OG0004114	XENTR11643	SACKO_07278
OG0004115	XENTR10408	SACKO_04614
OG0004116	XENTR06030	SACKO_12551
OG0004117	XENTR06588	SACKO_11228
OG0004118	XENTR00736	SACKO_08745
OG0004119	XENTR07270	SACKO_16359
OG0004120	XENTR09438	SACKO_22425
OG0004121	XENTR08429	SACKO_28819
OG0004123	XENTR18443, XENTR02606	SACKO_05474
OG0004124	XENTR02997, XENTR06594	SACKO_01623
OG0004125	XENTR09786	SACKO_10613
OG0004126	XENTR02624, XENTR17192	SACKO_17034
OG0004127	XENTR09339	SACKO_30149
OG0004128	XENTR04126	SACKO_33426
OG0004131	XENTR00865	SACKO_31379
OG0004132	XENTR08207	SACKO_10439, SACKO_19039
OG0004133	XENTR08580, XENTR08835	SACKO_06628
OG0004134	XENTR10228	SACKO_21471
OG0004135	XENTR14499	SACKO_25029
OG0004136	XENTR14548	SACKO_00526
OG0004137	XENTR05727	SACKO_16541
OG0004138	XENTR03975	SACKO_13361
OG0004139	XENTR09190, XENTR12366, XENTR15382	SACKO_03872
OG0004140	XENTR05945	SACKO_23320
OG0004141	XENTR07977	SACKO_25516
OG0004141	XENTR09656	SACKO_25462
OG0004142	XENTR15552	SACKO_15937
OG0004143	XENTR14330	SACKO_17997
OG0004144	XENTR10488, XENTR16335	SACKO_12932
OG0004145	XENTR06685	SACKO_17936
OG0004146	XENTR10320	SACKO_21251
OG0004147	XENTR18396	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	XENTR06933	SACKO_04179
OG0004149	XENTR10834	SACKO_05134
OG0004150	XENTR03403	SACKO_06062
OG0004153	XENTR02143	SACKO_17489
OG0004154	XENTR06055	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	XENTR16141	SACKO_32044, SACKO_02478, SACKO_11443
OG0004156	XENTR00751, XENTR10996	SACKO_07990, SACKO_27546
OG0004157	XENTR18358	SACKO_02828
OG0004158	XENTR18490	SACKO_18616
OG0004159	XENTR12092	SACKO_15242
OG0004160	XENTR00315	SACKO_14735
OG0004161	XENTR09910	SACKO_22482, SACKO_22491
OG0004163	XENTR08707	SACKO_04573, SACKO_25173
OG0004164	XENTR07551, XENTR07533	SACKO_05848
OG0004166	XENTR02693	SACKO_12473
OG0004167	XENTR11620	SACKO_11715
OG0004168	XENTR07704	SACKO_24506
OG0004169	XENTR16574	SACKO_10004
OG0004171	XENTR11673	SACKO_29940
OG0004174	XENTR05736	SACKO_18154
OG0004175	XENTR11021	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	XENTR01051	SACKO_25099
OG0004178	XENTR17208	SACKO_23443
OG0004179	XENTR12520, XENTR09133	SACKO_01013
OG0004180	XENTR17753, XENTR17078	SACKO_06651
OG0004181	XENTR05491	SACKO_24938
OG0004182	XENTR11405	SACKO_27354
OG0004183	XENTR10310	SACKO_02874, SACKO_28561, SACKO_09640
OG0004184	XENTR07501	SACKO_11934
OG0004185	XENTR07973	SACKO_32961
OG0004186	XENTR14918, XENTR07489	SACKO_12502
OG0004187	XENTR07777, XENTR12420, XENTR19105	SACKO_26772
OG0004188	XENTR01635, XENTR09043	SACKO_12003
OG0004190	XENTR07315	SACKO_22036
OG0004197	XENTR07183, XENTR03350	SACKO_24436
OG0004198	XENTR05295	SACKO_11238, SACKO_12328
OG0004214	XENTR02140	SACKO_12484
OG0004215	XENTR11110	SACKO_02214
OG0004216	XENTR16489	SACKO_32089
OG0004218	XENTR09333	SACKO_18222
OG0004219	XENTR05410	SACKO_03103
OG0004220	XENTR19132	SACKO_23085
OG0004222	XENTR03863	SACKO_12358
OG0004225	XENTR05236, XENTR01889	SACKO_26484, SACKO_26695
OG0004226	XENTR12961	SACKO_01406
OG0004227	XENTR09239	SACKO_14123
OG0004228	XENTR12759, XENTR03636	SACKO_18186
OG0004229	XENTR09293	SACKO_17477
OG0004230	XENTR06029, XENTR18693	SACKO_30089
OG0004231	XENTR07588	SACKO_01862
OG0004232	XENTR14755	SACKO_13258
OG0004234	XENTR06240	SACKO_00881
OG0004235	XENTR07323	SACKO_17332
OG0004236	XENTR09087	SACKO_11379
OG0004237	XENTR03566	SACKO_33563
OG0004238	XENTR02118	SACKO_11304
OG0004239	XENTR02464	SACKO_08658
OG0004240	XENTR14102	SACKO_03705
OG0004241	XENTR07243	SACKO_05087
OG0004243	XENTR02756	SACKO_21841
OG0004245	XENTR13102	SACKO_12744
OG0004246	XENTR10841	SACKO_10191
OG0004247	XENTR05707	SACKO_29414
