Orthogroup	XENTR	AMPFI_ok
OG0004167	XENTR11620	AMPFI_24252, AMPFI_22854
OG0004169	XENTR16574	AMPFI_09723
OG0004171	XENTR11673	AMPFI_05713
OG0004172	XENTR09863	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370, AMPFI_16809, AMPFI_01504
OG0004174	XENTR05736	AMPFI_00630
OG0004175	XENTR11021	AMPFI_18073
OG0004175	XENTR11020	AMPFI_03090, AMPFI_00672, AMPFI_01928
OG0004178	XENTR17208	AMPFI_03249
OG0004179	XENTR12520, XENTR09133	AMPFI_06442
OG0004180	XENTR17753, XENTR17078	AMPFI_06582
OG0004181	XENTR05491	AMPFI_10263
OG0004182	XENTR11405	AMPFI_15250
OG0004183	XENTR10310	AMPFI_11544
OG0004184	XENTR07501	AMPFI_12472
OG0004185	XENTR07973	AMPFI_18248
OG0004186	XENTR14918, XENTR07489	AMPFI_18492
OG0004187	XENTR07777, XENTR12420, XENTR19105	AMPFI_19435
OG0004188	XENTR01635, XENTR09043	AMPFI_24196
OG0004190	XENTR07315	AMPFI_25836
OG0004214	XENTR02140	AMPFI_11834
OG0004215	XENTR11110	AMPFI_05972
OG0004216	XENTR16489	AMPFI_02909
OG0004217	XENTR12749	AMPFI_11613
OG0004219	XENTR05410	AMPFI_05687
OG0004220	XENTR19132	AMPFI_06135
OG0004222	XENTR03863	AMPFI_22508
OG0004223	XENTR11343	AMPFI_14106, AMPFI_14107
OG0004225	XENTR05236, XENTR01889	AMPFI_15711
OG0004226	XENTR12961	AMPFI_10795
OG0004227	XENTR09239	AMPFI_07234
OG0004228	XENTR12759, XENTR03636	AMPFI_24494
OG0004229	XENTR09293	AMPFI_04684
OG0004230	XENTR06029, XENTR18693	AMPFI_16103
OG0004231	XENTR07588	AMPFI_06317, AMPFI_24209
OG0004232	XENTR14755	AMPFI_18466
OG0004234	XENTR06240	AMPFI_16563, AMPFI_04170, AMPFI_09059
OG0004235	XENTR07323	AMPFI_18111
OG0004236	XENTR09087	AMPFI_18952
OG0004237	XENTR03566	AMPFI_10494
OG0004238	XENTR02118	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	XENTR02464	AMPFI_05780
OG0004240	XENTR14102	AMPFI_18787
OG0004241	XENTR07243	AMPFI_24897
OG0004243	XENTR02756	AMPFI_10050
OG0004245	XENTR13102	AMPFI_14565
OG0004246	XENTR10841	AMPFI_08562
OG0004248	XENTR02442	AMPFI_06429
OG0004249	XENTR14714	AMPFI_13244
OG0004250	XENTR13434	AMPFI_12407
OG0004251	XENTR04013	AMPFI_12152, AMPFI_09987
OG0004252	XENTR01265	AMPFI_09692
OG0004253	XENTR14684, XENTR07125	AMPFI_11137
OG0004254	XENTR02285	AMPFI_23528
OG0004255	XENTR08386	AMPFI_05607
OG0004257	XENTR00860	AMPFI_12483
OG0004258	XENTR15149	AMPFI_04576
OG0004259	XENTR05280	AMPFI_05436
OG0004260	XENTR08524	AMPFI_03269
OG0004261	XENTR17138	AMPFI_09942
OG0004262	XENTR03026	AMPFI_15895
OG0004263	XENTR18355	AMPFI_19144
OG0004265	XENTR01292	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	XENTR13919	AMPFI_04244
OG0004267	XENTR05430, XENTR16646	AMPFI_03672
OG0004268	XENTR16315	AMPFI_19077
OG0004269	XENTR08648	AMPFI_02131
OG0004270	XENTR15859	AMPFI_22607
OG0004271	XENTR02370	AMPFI_00357
OG0004272	XENTR04240	AMPFI_03000, AMPFI_03190
OG0004273	XENTR07324	AMPFI_20320, AMPFI_02222, AMPFI_01584
OG0004274	XENTR00473, XENTR15777	AMPFI_14696
OG0004275	XENTR02366, XENTR11914	AMPFI_10196
OG0004279	XENTR14989	AMPFI_20800
OG0004281	XENTR18517	AMPFI_08580
OG0004281	XENTR18518	AMPFI_21877
OG0004282	XENTR04076	AMPFI_03603
OG0004283	XENTR03463	AMPFI_22058
OG0004284	XENTR12171, XENTR15187	AMPFI_07793
OG0004285	XENTR08748	AMPFI_05686
OG0004286	XENTR03668	AMPFI_11804, AMPFI_11033
OG0004287	XENTR10948	AMPFI_16572
OG0004288	XENTR13701	AMPFI_12843
OG0004289	XENTR09034	AMPFI_15989
OG0004290	XENTR09552, XENTR12944	AMPFI_20931
OG0004295	XENTR10638	AMPFI_09939
OG0004296	XENTR04332	AMPFI_17160
OG0004297	XENTR11758	AMPFI_04000
OG0004298	XENTR15631, XENTR15632	AMPFI_01036
OG0004299	XENTR16510	AMPFI_10108
OG0004300	XENTR04840	AMPFI_20207
OG0004301	XENTR16663	AMPFI_21938
OG0004302	XENTR16178	AMPFI_16467
OG0004303	XENTR15590	AMPFI_18613
OG0004305	XENTR13288	AMPFI_12729
OG0004306	XENTR02165, XENTR02164	AMPFI_17375
OG0004307	XENTR09783	AMPFI_10120
OG0004308	XENTR00676	AMPFI_06434
OG0004309	XENTR16256	AMPFI_07893
OG0004310	XENTR08109	AMPFI_01502
OG0004311	XENTR08099, XENTR13869	AMPFI_19446
OG0004312	XENTR06276	AMPFI_14477
OG0004314	XENTR03952, XENTR14943	AMPFI_17299
OG0004315	XENTR10505	AMPFI_11714
OG0004316	XENTR00291	AMPFI_06233
OG0004318	XENTR13838	AMPFI_21243
OG0004319	XENTR12729, XENTR16401	AMPFI_07860
OG0004321	XENTR09288	AMPFI_03701
OG0004322	XENTR02157	AMPFI_05719
OG0004323	XENTR11176	AMPFI_07446
OG0004324	XENTR13333	AMPFI_13538
OG0004327	XENTR14732	AMPFI_15196
OG0004328	XENTR02447	AMPFI_06204
OG0004330	XENTR09044	AMPFI_21323, AMPFI_04638
OG0004331	XENTR06669	AMPFI_13825
OG0004332	XENTR06028	AMPFI_12419, AMPFI_16570, AMPFI_16569
OG0004333	XENTR05026	AMPFI_02290
OG0004335	XENTR13834	AMPFI_01647
OG0004337	XENTR18995	AMPFI_08351
OG0004338	XENTR09719	AMPFI_03726
OG0004341	XENTR16678	AMPFI_19963
OG0004342	XENTR01054	AMPFI_25181, AMPFI_12541, AMPFI_02766
OG0004343	XENTR02018	AMPFI_14022
OG0004344	XENTR10220	AMPFI_24893
OG0004345	XENTR06180	AMPFI_12564
OG0004346	XENTR00433	AMPFI_12405
OG0004348	XENTR02314	AMPFI_02439
OG0004349	XENTR02391	AMPFI_24895
OG0004350	XENTR03571	AMPFI_18421
OG0004351	XENTR16067	AMPFI_20164
OG0004352	XENTR09638	AMPFI_25758
OG0004353	XENTR16070	AMPFI_13654
OG0004354	XENTR04545	AMPFI_11067
OG0004355	XENTR07976, XENTR10102	AMPFI_09199
OG0004356	XENTR06247	AMPFI_05341
OG0004357	XENTR08914, XENTR01920	AMPFI_08395
OG0004358	XENTR11117	AMPFI_22150
OG0004359	XENTR06807	AMPFI_05530
OG0004360	XENTR12875	AMPFI_14833
OG0004361	XENTR01312	AMPFI_04236
OG0004362	XENTR12262, XENTR01742	AMPFI_09867
OG0004364	XENTR11370	AMPFI_11780
OG0004365	XENTR12130	AMPFI_18925
OG0004366	XENTR00500	AMPFI_11770
OG0004367	XENTR18829, XENTR18999	AMPFI_16806
OG0004368	XENTR03944, XENTR15526	AMPFI_05539
OG0004369	XENTR11040	AMPFI_22531
OG0004370	XENTR15518	AMPFI_05169
OG0004373	XENTR00323	AMPFI_02861
OG0004374	XENTR16529	AMPFI_07980
OG0004375	XENTR08120	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176
OG0004376	XENTR07129, XENTR04540	AMPFI_15019
OG0004377	XENTR06554	AMPFI_03913
OG0004378	XENTR04941	AMPFI_09387
OG0004379	XENTR12677	AMPFI_07942
OG0004380	XENTR19120	AMPFI_00883
OG0004381	XENTR18220	AMPFI_23751
OG0004382	XENTR05834	AMPFI_13422
OG0004383	XENTR10950, XENTR10949	AMPFI_10019, AMPFI_10486
OG0004384	XENTR05103	AMPFI_21506
OG0004385	XENTR07729	AMPFI_02615, AMPFI_24477
OG0004389	XENTR00308	AMPFI_08344
OG0004390	XENTR09925	AMPFI_17295
OG0004392	XENTR08920	AMPFI_24108
OG0004393	XENTR08850	AMPFI_06040
OG0004395	XENTR10110	AMPFI_20914
OG0004396	XENTR16480	AMPFI_14937
OG0004397	XENTR07268, XENTR15098	AMPFI_03263
OG0004399	XENTR02783, XENTR01338	AMPFI_06098
OG0004400	XENTR04523, XENTR04524	AMPFI_13995
OG0004401	XENTR00790	AMPFI_12672
OG0004403	XENTR12123	AMPFI_14279
OG0004404	XENTR05022	AMPFI_14466
OG0004405	XENTR01271	AMPFI_14300
OG0004406	XENTR12792, XENTR06682	AMPFI_11302
OG0004407	XENTR11714	AMPFI_09013
OG0004408	XENTR14283	AMPFI_05190
OG0004409	XENTR11912, XENTR02365	AMPFI_00146
OG0004413	XENTR04845	AMPFI_25865
OG0004414	XENTR10946	AMPFI_19124
OG0004415	XENTR10485	AMPFI_04130
OG0004417	XENTR00369	AMPFI_06225
OG0004418	XENTR03415	AMPFI_23017, AMPFI_07133
OG0004419	XENTR01954	AMPFI_07957
OG0004420	XENTR16061, XENTR04098, XENTR04405	AMPFI_10754
OG0004421	XENTR07029	AMPFI_12127
OG0004422	XENTR11234, XENTR05843	AMPFI_13563
OG0004423	XENTR08365	AMPFI_14942
OG0004424	XENTR11298	AMPFI_17270
OG0004425	XENTR17641, XENTR12250	AMPFI_21164
OG0004426	XENTR09040	AMPFI_21633
OG0004427	XENTR00494, XENTR14360	AMPFI_22834
OG0004460	XENTR13298	AMPFI_25193
OG0004461	XENTR17329, XENTR02533	AMPFI_19555
OG0004462	XENTR02713	AMPFI_08624
OG0004463	XENTR14681	AMPFI_12899
OG0004465	XENTR03018	AMPFI_23112, AMPFI_12347
OG0004467	XENTR10318, XENTR06318	AMPFI_21984
OG0004468	XENTR14274	AMPFI_16351
OG0004471	XENTR00144	AMPFI_00393
OG0004472	XENTR00749, XENTR00750	AMPFI_11440
OG0004475	XENTR05597	AMPFI_18546
OG0004476	XENTR00796	AMPFI_14753
OG0004478	XENTR09560	AMPFI_03975
OG0004479	XENTR07670	AMPFI_09403
OG0004483	XENTR17280	AMPFI_19423, AMPFI_14818
OG0004484	XENTR11603	AMPFI_19765
OG0004485	XENTR05708	AMPFI_06466
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	AMPFI_05702
OG0004488	XENTR17026	AMPFI_01993
OG0004489	XENTR16138	AMPFI_09296, AMPFI_09295
OG0004490	XENTR11487	AMPFI_22429
OG0004491	XENTR07277	AMPFI_00308, AMPFI_15346
OG0004492	XENTR11376	AMPFI_09360
OG0004493	XENTR12768	AMPFI_05970
OG0004494	XENTR00973, XENTR00972	AMPFI_05453
OG0004495	XENTR04018	AMPFI_07695
OG0004496	XENTR12973	AMPFI_03101
OG0004497	XENTR14301	AMPFI_22097
OG0004498	XENTR10412	AMPFI_06947
OG0004499	XENTR05546, XENTR11717	AMPFI_03990
OG0004500	XENTR10700, XENTR10699	AMPFI_13920
OG0004502	XENTR17400, XENTR17398, XENTR17399	AMPFI_03587
OG0004505	XENTR01116, XENTR01117	AMPFI_08535
OG0004506	XENTR13727	AMPFI_12628, AMPFI_09386
OG0004507	XENTR03425	AMPFI_07072
OG0004508	XENTR02525, XENTR02524	AMPFI_25941
OG0004509	XENTR03935	AMPFI_09182
OG0004510	XENTR03962	AMPFI_09345
OG0004511	XENTR00822, XENTR10201	AMPFI_07637
OG0004512	XENTR03832	AMPFI_11410
OG0004514	XENTR00881	AMPFI_09041
OG0004515	XENTR02016	AMPFI_01381
OG0004516	XENTR04054	AMPFI_18645
OG0004517	XENTR13124	AMPFI_15751
OG0004518	XENTR07756	AMPFI_09048
OG0004519	XENTR11913	AMPFI_04665
OG0004520	XENTR09651	AMPFI_06584
OG0004523	XENTR18329	AMPFI_08056
OG0004524	XENTR04778	AMPFI_07394
OG0004525	XENTR09291	AMPFI_07588
OG0004527	XENTR00456	AMPFI_10883
OG0004528	XENTR01514	AMPFI_01925
OG0004529	XENTR05758	AMPFI_09696
OG0004530	XENTR14376, XENTR03964	AMPFI_12855
OG0004531	XENTR11135	AMPFI_11383
OG0004532	XENTR11080	AMPFI_16151
OG0004533	XENTR11245, XENTR16773	AMPFI_22456
OG0004534	XENTR13192	AMPFI_18106, AMPFI_00646
OG0004535	XENTR12654	AMPFI_22124
OG0004536	XENTR06593	AMPFI_09383, AMPFI_05319, AMPFI_01833
OG0004537	XENTR07746	AMPFI_02558
OG0004540	XENTR01878	AMPFI_19729
OG0004542	XENTR01276	AMPFI_08760
OG0004543	XENTR13966, XENTR13965	AMPFI_14671
OG0004544	XENTR14557	AMPFI_08264
OG0004545	XENTR05802	AMPFI_16865
OG0004546	XENTR11757	AMPFI_07412
OG0004548	XENTR11954	AMPFI_12848
OG0004550	XENTR08942	AMPFI_09809, AMPFI_09808
OG0004551	XENTR13993	AMPFI_09413
OG0004552	XENTR18114	AMPFI_12028
OG0004553	XENTR04020	AMPFI_10799
OG0004554	XENTR06056	AMPFI_11889
OG0004555	XENTR08168	AMPFI_09909
OG0004556	XENTR14968	AMPFI_07468
OG0004558	XENTR17229, XENTR19018	AMPFI_12132
OG0004559	XENTR09793	AMPFI_05855
OG0004560	XENTR08583	AMPFI_08766, AMPFI_25022
OG0004561	XENTR09028	AMPFI_23817
OG0004563	XENTR04438	AMPFI_02876
OG0004564	XENTR08998	AMPFI_15864
OG0004565	XENTR07621	AMPFI_24177, AMPFI_12894
OG0004566	XENTR15836, XENTR04511	AMPFI_06008
OG0004567	XENTR13930	AMPFI_25564
OG0004569	XENTR00817	AMPFI_06989
OG0004570	XENTR01634, XENTR09045	AMPFI_18640
OG0004571	XENTR02902	AMPFI_12508
OG0004572	XENTR09340	AMPFI_14593
OG0004573	XENTR04046	AMPFI_12921
OG0004574	XENTR07069, XENTR17501	AMPFI_03207
OG0004576	XENTR08967, XENTR08877	AMPFI_18731
OG0004577	XENTR13602	AMPFI_07656
OG0004578	XENTR06163	AMPFI_07486
OG0004580	XENTR12038, XENTR12039, XENTR12037	AMPFI_24353
OG0004581	XENTR13391	AMPFI_12919
OG0004582	XENTR02772	AMPFI_07633
OG0004583	XENTR07476	AMPFI_16407
OG0004584	XENTR11392	AMPFI_09000
OG0004585	XENTR07684	AMPFI_13089
OG0004587	XENTR03565, XENTR03564	AMPFI_23364, AMPFI_10457
OG0004588	XENTR01517	AMPFI_06362
OG0004589	XENTR14980, XENTR06532, XENTR06533	AMPFI_18880
OG0004590	XENTR04031	AMPFI_08462
OG0004591	XENTR07363	AMPFI_15332
OG0004592	XENTR17519	AMPFI_06517
OG0004593	XENTR09764	AMPFI_22728
OG0004594	XENTR10141	AMPFI_13047
OG0004595	XENTR06910	AMPFI_20954, AMPFI_16519
OG0004597	XENTR08163	AMPFI_21018
OG0004600	XENTR15611	AMPFI_15811
OG0004601	XENTR06793	AMPFI_06159
OG0004602	XENTR09792	AMPFI_04968
OG0004603	XENTR01817	AMPFI_00218
OG0004605	XENTR01842, XENTR01844	AMPFI_03873
OG0004606	XENTR15899	AMPFI_09369
OG0004608	XENTR16188, XENTR16189	AMPFI_23131
OG0004609	XENTR16103	AMPFI_07011
OG0004610	XENTR12122	AMPFI_23354
OG0004611	XENTR13026	AMPFI_14900
OG0004612	XENTR12441	AMPFI_06798
OG0004613	XENTR12502	AMPFI_14336
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	AMPFI_01955
OG0004615	XENTR06169, XENTR04005	AMPFI_25915, AMPFI_22837
OG0004616	XENTR05385	AMPFI_24754
OG0004617	XENTR17100, XENTR08959	AMPFI_09144
OG0004618	XENTR01046, XENTR01045	AMPFI_15210, AMPFI_15211
OG0004619	XENTR06929	AMPFI_01685
OG0004620	XENTR03756	AMPFI_00400
OG0004621	XENTR11915	AMPFI_06893
OG0004625	XENTR00859	AMPFI_24418, AMPFI_01520
OG0004626	XENTR07264	AMPFI_11099
OG0004627	XENTR06310	AMPFI_12291
OG0004628	XENTR06954, XENTR08395	AMPFI_05837
OG0004629	XENTR10455	AMPFI_13756
OG0004631	XENTR08686	AMPFI_06399
OG0004632	XENTR17581	AMPFI_12681
OG0004633	XENTR03277	AMPFI_16969
OG0004634	XENTR06011	AMPFI_11161
OG0004635	XENTR11060	AMPFI_08678
OG0004637	XENTR03728	AMPFI_14539
OG0004638	XENTR13657	AMPFI_00853
OG0004639	XENTR07750	AMPFI_11319
OG0004641	XENTR17163	AMPFI_00011
OG0004642	XENTR10151	AMPFI_02074
OG0004643	XENTR01592	AMPFI_18899
OG0004644	XENTR05543, XENTR05542	AMPFI_15338
OG0004645	XENTR15963	AMPFI_23655
OG0004646	XENTR01464, XENTR14068	AMPFI_07710
OG0004647	XENTR03408	AMPFI_08211
OG0004648	XENTR13808	AMPFI_19599
OG0004649	XENTR04062, XENTR00829	AMPFI_17558
OG0004651	XENTR16137	AMPFI_25330
OG0004652	XENTR14172	AMPFI_15198
OG0004654	XENTR15245	AMPFI_15662
OG0004655	XENTR12684	AMPFI_07555
OG0004657	XENTR09633, XENTR18378	AMPFI_11594
OG0004658	XENTR00211	AMPFI_10523
OG0004659	XENTR13300	AMPFI_00122
OG0004660	XENTR04105	AMPFI_11809
OG0004661	XENTR07157	AMPFI_23656
OG0004662	XENTR06657	AMPFI_22692
OG0004664	XENTR08819	AMPFI_09717
OG0004665	XENTR00133	AMPFI_21039
OG0004666	XENTR02742, XENTR05796	AMPFI_11616
OG0004668	XENTR05524	AMPFI_02377
OG0004669	XENTR17310	AMPFI_05954
OG0004670	XENTR01679	AMPFI_24511
OG0004671	XENTR10200	AMPFI_20913, AMPFI_05739
OG0004672	XENTR03732	AMPFI_03359
OG0004673	XENTR01887, XENTR18837	AMPFI_15351
OG0004674	XENTR04721	AMPFI_07603
OG0004675	XENTR10690	AMPFI_04426, AMPFI_03184
OG0004676	XENTR12097	AMPFI_12971
OG0004677	XENTR08516	AMPFI_05730
OG0004678	XENTR09245	AMPFI_09587
OG0004679	XENTR04023	AMPFI_00361
OG0004681	XENTR00528	AMPFI_18210
OG0004682	XENTR00011	AMPFI_13322
OG0004683	XENTR09470	AMPFI_13090
OG0004684	XENTR09471	AMPFI_05507
OG0004685	XENTR00826	AMPFI_00210
OG0004686	XENTR03385	AMPFI_00052, AMPFI_07335
OG0004687	XENTR08376	AMPFI_00174
OG0004691	XENTR12526	AMPFI_01160
OG0004694	XENTR12216	AMPFI_20042
OG0004695	XENTR07984	AMPFI_16067
OG0004696	XENTR08933	AMPFI_05610
OG0004697	XENTR01024	AMPFI_06656
OG0004698	XENTR15336	AMPFI_06996
OG0004699	XENTR04958	AMPFI_08943
OG0004700	XENTR19117	AMPFI_08984
OG0004702	XENTR07319	AMPFI_11335
OG0004703	XENTR01132	AMPFI_11441
OG0004704	XENTR00093	AMPFI_12602
OG0004705	XENTR05923, XENTR08822, XENTR08821	AMPFI_13411
OG0004706	XENTR03339, XENTR10846, XENTR10847	AMPFI_14171
OG0004707	XENTR04912	AMPFI_24320
OG0004707	XENTR04913	AMPFI_17110
OG0004708	XENTR04042	AMPFI_19549, AMPFI_25265
OG0004711	XENTR12598	AMPFI_22007
OG0004728	XENTR03737	AMPFI_04640
OG0004730	XENTR11246	AMPFI_05571
OG0004731	XENTR18388	AMPFI_11718
OG0004732	XENTR14688	AMPFI_04115, AMPFI_18249
OG0004733	XENTR03412	AMPFI_22957, AMPFI_11858
OG0004735	XENTR12602	AMPFI_25124
OG0004736	XENTR00419	AMPFI_11087
OG0004738	XENTR15335	AMPFI_07087
OG0004739	XENTR07591	AMPFI_08184
OG0004744	XENTR16602	AMPFI_19272
OG0004746	XENTR16021, XENTR19206	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	XENTR08164	AMPFI_10895
OG0004749	XENTR02480	AMPFI_15286
OG0004750	XENTR15715	AMPFI_10971, AMPFI_20422
OG0004752	XENTR05473	AMPFI_22656
OG0004753	XENTR03105	AMPFI_08914
OG0004754	XENTR01802	AMPFI_15484
OG0004755	XENTR10564	AMPFI_08870
OG0004756	XENTR17924	AMPFI_06143
OG0004757	XENTR06659	AMPFI_11259
OG0004758	XENTR10225	AMPFI_16926
OG0004759	XENTR08995	AMPFI_10483
OG0004761	XENTR08312	AMPFI_00468, AMPFI_03402
OG0004763	XENTR14434	AMPFI_06171
OG0004764	XENTR00062	AMPFI_10963
OG0004765	XENTR10970	AMPFI_16840
OG0004766	XENTR17353	AMPFI_10947
OG0004767	XENTR03910	AMPFI_03725
OG0004768	XENTR06426	AMPFI_02297
OG0004769	XENTR15393	AMPFI_12928
OG0004770	XENTR08456	AMPFI_09864
OG0004774	XENTR12450, XENTR18887	AMPFI_17254
OG0004775	XENTR08212	AMPFI_08271
OG0004776	XENTR00828	AMPFI_06080
OG0004777	XENTR10573, XENTR00705	AMPFI_15904
OG0004779	XENTR03442, XENTR02321, XENTR02320	AMPFI_05691
OG0004781	XENTR16628, XENTR16629	AMPFI_00959
OG0004782	XENTR07673	AMPFI_12306
OG0004783	XENTR04323	AMPFI_11121
OG0004784	XENTR00188, XENTR00189	AMPFI_12120
OG0004785	XENTR00119	AMPFI_04729
OG0004786	XENTR04209	AMPFI_14608
OG0004787	XENTR14690	AMPFI_11451
OG0004788	XENTR00794	AMPFI_04021
OG0004789	XENTR07121	AMPFI_21163
OG0004790	XENTR05623, XENTR19164, XENTR13909	AMPFI_12637
OG0004791	XENTR00086	AMPFI_10450
OG0004792	XENTR01195, XENTR16182	AMPFI_23180
OG0004793	XENTR11318	AMPFI_02788
OG0004794	XENTR08033	AMPFI_07779
OG0004795	XENTR06349	AMPFI_14570
OG0004797	XENTR03068	AMPFI_08354
OG0004799	XENTR15968	AMPFI_03436
OG0004800	XENTR08612	AMPFI_13583
OG0004801	XENTR01848	AMPFI_05782
OG0004802	XENTR09565	AMPFI_22430
OG0004803	XENTR15467	AMPFI_01867, AMPFI_16240
OG0004804	XENTR10260, XENTR06571, XENTR18506	AMPFI_11776
OG0004805	XENTR11662	AMPFI_10996
OG0004806	XENTR00596, XENTR12104	AMPFI_21112
OG0004807	XENTR15288	AMPFI_01734
OG0004808	XENTR03219	AMPFI_18270
OG0004809	XENTR12931	AMPFI_01159
OG0004810	XENTR00753	AMPFI_07979
OG0004811	XENTR00465, XENTR00466	AMPFI_12149
OG0004812	XENTR07652	AMPFI_15106
OG0004813	XENTR13768	AMPFI_11409
OG0004814	XENTR15350	AMPFI_09238
OG0004815	XENTR00163	AMPFI_03206
OG0004816	XENTR00384	AMPFI_05512
OG0004817	XENTR05373	AMPFI_04912
OG0004818	XENTR18356, XENTR13695	AMPFI_00367
OG0004819	XENTR18290	AMPFI_18033
OG0004820	XENTR09145	AMPFI_10350
OG0004822	XENTR08415	AMPFI_10239
OG0004823	XENTR07412	AMPFI_10528
OG0004825	XENTR14340	AMPFI_09412
OG0004826	XENTR16039, XENTR10756	AMPFI_16801
OG0004828	XENTR10119	AMPFI_05734
OG0004829	XENTR02670	AMPFI_14364
OG0004830	XENTR14067	AMPFI_14688
OG0004831	XENTR12087, XENTR05901	AMPFI_23688
OG0004832	XENTR14740	AMPFI_13436
OG0004833	XENTR07540	AMPFI_15371
OG0004834	XENTR18645	AMPFI_06390
OG0004835	XENTR08252, XENTR04057	AMPFI_18648
OG0004836	XENTR03675	AMPFI_09314
OG0004837	XENTR01234, XENTR02852	AMPFI_07200
OG0004838	XENTR04078	AMPFI_00523
OG0004839	XENTR14348	AMPFI_22867
OG0004840	XENTR15873	AMPFI_15455
OG0004841	XENTR07261	AMPFI_04987
OG0004842	XENTR03722	AMPFI_12464
OG0004843	XENTR00524	AMPFI_05999
OG0004844	XENTR13385	AMPFI_06737
OG0004846	XENTR01408	AMPFI_05670
OG0004847	XENTR18075, XENTR03443, XENTR02319	AMPFI_24455
OG0004848	XENTR14338	AMPFI_04293
OG0004849	XENTR04783	AMPFI_05494
OG0004850	XENTR13562	AMPFI_12227
OG0004852	XENTR16100	AMPFI_02203, AMPFI_02204
OG0004854	XENTR05196	AMPFI_09220
OG0004855	XENTR01667	AMPFI_05138
OG0004856	XENTR01049, XENTR05246	AMPFI_08133
OG0004858	XENTR10303	AMPFI_04485
OG0004859	XENTR08619	AMPFI_07001
OG0004860	XENTR02773	AMPFI_21186
OG0004861	XENTR03061	AMPFI_14242
OG0004862	XENTR17921	AMPFI_07100
OG0004863	XENTR05424	AMPFI_07510
OG0004864	XENTR00771	AMPFI_12101
OG0004865	XENTR13338	AMPFI_20573, AMPFI_25525
OG0004866	XENTR08700, XENTR14374	AMPFI_18789
OG0004867	XENTR18178, XENTR18179	AMPFI_06982, AMPFI_08324, AMPFI_23624
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	AMPFI_16937
OG0004869	XENTR03761	AMPFI_06152
OG0004870	XENTR14935, XENTR14934	AMPFI_12026
OG0004871	XENTR01187, XENTR17769	AMPFI_25922
OG0004872	XENTR09751	AMPFI_13216, AMPFI_13215, AMPFI_20529
OG0004873	XENTR09787	AMPFI_06741
OG0004875	XENTR00005	AMPFI_08200, AMPFI_05988
OG0004879	XENTR17744	AMPFI_08418
OG0004880	XENTR16782	AMPFI_19336
OG0004881	XENTR06242	AMPFI_17196
OG0004882	XENTR10221	AMPFI_11328, AMPFI_23979
OG0004883	XENTR16679, XENTR00126	AMPFI_02640
OG0004884	XENTR03050	AMPFI_23984
OG0004885	XENTR09289	AMPFI_10375
OG0004886	XENTR02719	AMPFI_08413
OG0004887	XENTR16111	AMPFI_11151
OG0004888	XENTR06526, XENTR08620	AMPFI_13557
OG0004889	XENTR06798	AMPFI_09646
OG0004891	XENTR13595	AMPFI_02413
OG0004892	XENTR14914, XENTR02200	AMPFI_12844
OG0004893	XENTR12758	AMPFI_07205
OG0004894	XENTR02329, XENTR04892, XENTR04992	AMPFI_11572
OG0004895	XENTR16712	AMPFI_08926, AMPFI_19888
OG0004896	XENTR11036, XENTR11035	AMPFI_11433, AMPFI_15316
OG0004897	XENTR09725	AMPFI_08573
OG0004898	XENTR14341, XENTR18232	AMPFI_22671
OG0004899	XENTR14449	AMPFI_11063
OG0004900	XENTR14693	AMPFI_10899
OG0004901	XENTR12276, XENTR12275	AMPFI_17441
OG0004902	XENTR00620	AMPFI_05534
OG0004903	XENTR04968	AMPFI_10441
OG0004904	XENTR01812	AMPFI_19035
OG0004906	XENTR00992	AMPFI_19154
OG0004907	XENTR12667	AMPFI_13675, AMPFI_04014
OG0004911	XENTR04772	AMPFI_05698
OG0004913	XENTR14597	AMPFI_25699
OG0004914	XENTR02587	AMPFI_08609
OG0004915	XENTR08884, XENTR10936	AMPFI_25633
OG0004916	XENTR05388, XENTR08550, XENTR03161	AMPFI_25317, AMPFI_20270
OG0004917	XENTR04073	AMPFI_25966
OG0004919	XENTR16803	AMPFI_22764
OG0004920	XENTR15712	AMPFI_11223
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	AMPFI_09394
OG0004922	XENTR19289	AMPFI_06579
OG0004923	XENTR09440	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	XENTR12207	AMPFI_05959
OG0004925	XENTR15854	AMPFI_16804
OG0004926	XENTR14521	AMPFI_00376
OG0004927	XENTR08515, XENTR12531	AMPFI_10471
OG0004928	XENTR15107	AMPFI_10056
OG0004930	XENTR10546	AMPFI_24794
OG0004931	XENTR06052	AMPFI_16176
OG0004932	XENTR18768	AMPFI_09178
OG0004934	XENTR17872	AMPFI_14737
OG0004935	XENTR02108	AMPFI_10473
OG0004936	XENTR02426, XENTR12658	AMPFI_04203
OG0004938	XENTR12499	AMPFI_07572
OG0004939	XENTR00578, XENTR11815	AMPFI_24891
OG0004940	XENTR06069	AMPFI_07448
