Orthogroup	XENTR	PFLAV
OG0002739	XENTR05504	TCONS_00043001.p1
OG0002740	XENTR12910, XENTR11462	TCONS_00046160.p1
OG0002741	XENTR08119, XENTR00571, XENTR09682	TCONS_00028376.p1
OG0002742	XENTR06700, XENTR14219	TCONS_00031180.p1, TCONS_00031206.p1
OG0002743	XENTR03347, XENTR05375	TCONS_00055209.p1
OG0002744	XENTR09928, XENTR07749	TCONS_00015439.p1
OG0002745	XENTR09799, XENTR09800	TCONS_00014235.p1
OG0002746	XENTR12491	TCONS_00039793.p1
OG0002747	XENTR15530, XENTR12004	TCONS_00016131.p1
OG0002748	XENTR06789	TCONS_00015247.p1
OG0002749	XENTR10274	TCONS_00034797.p1
OG0002751	XENTR00851	TCONS_00016595.p1
OG0002752	XENTR04386	TCONS_00042881.p1
OG0002753	XENTR11296, XENTR02867	TCONS_00047595.p1
OG0002754	XENTR03983	TCONS_00054318.p1
OG0002755	XENTR08690, XENTR08689	TCONS_00054322.p1
OG0002756	XENTR02781	TCONS_00048920.p1
OG0002757	XENTR12168	TCONS_00055221.p1
OG0002758	XENTR04566, XENTR03532	TCONS_00006270.p1
OG0002759	XENTR10768	TCONS_00002285.p1
OG0002760	XENTR00378	TCONS_00049773.p1
OG0002761	XENTR17764, XENTR17624	TCONS_00010302.p1
OG0002762	XENTR11282, XENTR01231, XENTR14321	TCONS_00047734.p1
OG0002763	XENTR10839	TCONS_00055749.p1
OG0002764	XENTR15483	TCONS_00050931.p1
OG0002765	XENTR17842, XENTR00480	TCONS_00009341.p1
OG0002766	XENTR08503	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1
OG0002767	XENTR04364, XENTR04365, XENTR03484	TCONS_00043030.p1
OG0002768	XENTR10109	TCONS_00049097.p1
OG0002769	XENTR11590, XENTR07696	TCONS_00042280.p1, TCONS_00042232.p1
OG0002770	XENTR02195	TCONS_00026098.p1
OG0002771	XENTR00192, XENTR03850	TCONS_00011580.p1
OG0002772	XENTR11948, XENTR11949	TCONS_00053759.p1
OG0002773	XENTR12292, XENTR12291	TCONS_00022345.p1, TCONS_00022344.p1
OG0002774	XENTR11548, XENTR10278	TCONS_00028627.p1
OG0002775	XENTR10960, XENTR10961	TCONS_00004466.p1
OG0002776	XENTR09728	TCONS_00029914.p1
OG0002777	XENTR11797, XENTR19160	TCONS_00035943.p1
OG0002778	XENTR12569, XENTR00539	TCONS_00029622.p1
OG0002779	XENTR10031	TCONS_00051889.p1
OG0002780	XENTR13725	TCONS_00012584.p1
OG0002781	XENTR16799, XENTR05234	TCONS_00056768.p1
OG0002782	XENTR00623	TCONS_00011132.p1
OG0002783	XENTR12146	TCONS_00053820.p1
OG0002785	XENTR00059, XENTR05827	TCONS_00054448.p1
OG0002786	XENTR11442, XENTR03121, XENTR03426	TCONS_00029566.p1
OG0002788	XENTR09878, XENTR09877, XENTR04431	TCONS_00038074.p1
OG0002791	XENTR06517, XENTR03920, XENTR18740	TCONS_00016217.p1
OG0002792	XENTR13697	TCONS_00020366.p1
OG0002793	XENTR12803	TCONS_00003882.p1
OG0002794	XENTR00100	TCONS_00015595.p1
OG0002795	XENTR01455, XENTR06774	TCONS_00020221.p1
OG0002797	XENTR09944, XENTR05899, XENTR09940, XENTR09941, XENTR09939	TCONS_00020292.p1, TCONS_00002919.p1
OG0002799	XENTR17773, XENTR17772	TCONS_00004881.p1
OG0002811	XENTR10804	TCONS_00047302.p1
OG0002812	XENTR05800, XENTR00060	TCONS_00054657.p1
OG0002813	XENTR02963, XENTR08358, XENTR06637	TCONS_00014792.p1
OG0002814	XENTR07560, XENTR05582	TCONS_00030568.p1
OG0002815	XENTR11891, XENTR04234	TCONS_00000287.p1
OG0002816	XENTR00002, XENTR00003	TCONS_00054308.p1
OG0002817	XENTR12101	TCONS_00009559.p1
OG0002818	XENTR13155, XENTR06391	TCONS_00049657.p1
OG0002819	XENTR03528, XENTR03527, XENTR07682, XENTR02780, XENTR12912	TCONS_00050227.p1
OG0002821	XENTR05879	TCONS_00052856.p1
OG0002822	XENTR00124, XENTR13843	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1
OG0002823	XENTR18759	TCONS_00015619.p1
OG0002824	XENTR13061, XENTR06524	TCONS_00019599.p1
OG0002825	XENTR11515	TCONS_00024295.p1
OG0002826	XENTR09079, XENTR12650	TCONS_00009663.p1
OG0002827	XENTR09149	TCONS_00001794.p1, TCONS_00001795.p2
OG0002828	XENTR06020	TCONS_00034310.p1
OG0002829	XENTR01838	TCONS_00013706.p1
OG0002830	XENTR03825, XENTR05528	TCONS_00010894.p1
OG0002831	XENTR16010	TCONS_00035950.p1, TCONS_00035945.p1
OG0002833	XENTR11335	TCONS_00014217.p1
OG0002834	XENTR17541	TCONS_00051206.p1
OG0002835	XENTR11887, XENTR14253	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	XENTR03259, XENTR09231, XENTR09230	TCONS_00052011.p1
OG0002837	XENTR15959, XENTR00684	TCONS_00042766.p1
OG0002839	XENTR15634	TCONS_00004451.p1
OG0002840	XENTR07275, XENTR17810	TCONS_00009182.p1
OG0002841	XENTR00738	TCONS_00047849.p1, TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	XENTR14759, XENTR00342	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	XENTR01142	TCONS_00030426.p1
OG0002844	XENTR02808, XENTR17210	TCONS_00048042.p1
OG0002845	XENTR05284, XENTR19219	TCONS_00049073.p1
OG0002846	XENTR01052	TCONS_00054878.p1
OG0002848	XENTR02131	TCONS_00045223.p1
OG0002849	XENTR14137, XENTR18580	TCONS_00020783.p1
OG0002850	XENTR03096, XENTR11615	TCONS_00051637.p1
OG0002851	XENTR11403, XENTR00147	TCONS_00000274.p1
OG0002853	XENTR13696, XENTR04345	TCONS_00029548.p1
OG0002854	XENTR04689	TCONS_00015088.p1, TCONS_00044327.p1
OG0002855	XENTR05794	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	XENTR08107, XENTR18618	TCONS_00028409.p1
OG0002857	XENTR04246	TCONS_00053239.p1
OG0002858	XENTR10468, XENTR10467, XENTR03717	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	XENTR04627	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	XENTR01789	TCONS_00013248.p1
OG0002861	XENTR09850	TCONS_00025233.p1
OG0002862	XENTR15885, XENTR11393	TCONS_00002185.p1
OG0002863	XENTR13703	TCONS_00053234.p1, TCONS_00053235.p1
OG0002864	XENTR13804, XENTR13234	TCONS_00019063.p1
OG0002865	XENTR18512	TCONS_00042624.p1
OG0002866	XENTR04723, XENTR13209	TCONS_00037598.p1
OG0002868	XENTR02779	TCONS_00052544.p1
OG0002869	XENTR00267, XENTR08439	TCONS_00051574.p1
OG0002870	XENTR04233	TCONS_00002023.p1
OG0002871	XENTR09869	TCONS_00013806.p1
OG0002873	XENTR12525	TCONS_00014159.p1
OG0002874	XENTR11119, XENTR06615	TCONS_00049627.p1
OG0002875	XENTR07629	TCONS_00009978.p1
OG0002876	XENTR10826, XENTR08160	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002877	XENTR08111	TCONS_00027894.p1
OG0002878	XENTR13568, XENTR15797	TCONS_00007158.p1, TCONS_00007157.p1
OG0002879	XENTR07894, XENTR12756	TCONS_00001819.p1
OG0002880	XENTR09153	TCONS_00045912.p1
OG0002883	XENTR07570	TCONS_00003183.p1
OG0002884	XENTR16780	TCONS_00036357.p1
OG0002887	XENTR04718, XENTR04717	TCONS_00053132.p1
OG0002888	XENTR01004	TCONS_00014580.p1
OG0002889	XENTR09659, XENTR10801	TCONS_00049306.p1
OG0002890	XENTR02150	TCONS_00007836.p1
OG0002891	XENTR06504, XENTR01216	TCONS_00053738.p1
OG0002892	XENTR15871, XENTR11956, XENTR06173	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	XENTR15094	TCONS_00022744.p1
OG0002894	XENTR09951	TCONS_00010576.p1
OG0002895	XENTR10722, XENTR13295	TCONS_00029819.p1
OG0002896	XENTR18124, XENTR10924	TCONS_00021246.p1
OG0002897	XENTR08807	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002898	XENTR03296	TCONS_00012139.p1, TCONS_00011793.p1, TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1
OG0002899	XENTR15290, XENTR00294	TCONS_00051403.p1
OG0002900	XENTR01428, XENTR17889	TCONS_00029824.p1
OG0002902	XENTR00980, XENTR00979	TCONS_00013877.p1
OG0002903	XENTR05644, XENTR10480	TCONS_00018225.p1, TCONS_00017180.p1, TCONS_00017183.p1, TCONS_00017182.p1, TCONS_00017176.p1
OG0002905	XENTR08061, XENTR00262	TCONS_00050785.p1
OG0002906	XENTR00496	TCONS_00009274.p1
OG0002907	XENTR03427, XENTR03122	TCONS_00028502.p1
OG0002908	XENTR07223	TCONS_00055243.p1
OG0002909	XENTR07054, XENTR02377	TCONS_00047561.p1
OG0002910	XENTR08951	TCONS_00028540.p1, TCONS_00028541.p1
OG0002911	XENTR14212, XENTR02243, XENTR02244	TCONS_00026143.p1
OG0002912	XENTR05049	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1
OG0002913	XENTR02916, XENTR02037, XENTR02036	TCONS_00056620.p1
OG0002915	XENTR15678	TCONS_00020490.p1
OG0002916	XENTR15380, XENTR04744	TCONS_00054595.p1
OG0002917	XENTR03199	TCONS_00021044.p1
OG0002919	XENTR01477, XENTR14061	TCONS_00029838.p1
OG0002921	XENTR14977	TCONS_00005612.p1, TCONS_00005613.p2
OG0002922	XENTR10516, XENTR02242	TCONS_00025977.p1
OG0002923	XENTR05145, XENTR02489	TCONS_00007977.p1
OG0002924	XENTR18508, XENTR11259, XENTR08327	TCONS_00019349.p1
OG0002925	XENTR00245	TCONS_00018459.p1
OG0002926	XENTR05828, XENTR08104	TCONS_00028061.p1
OG0002934	XENTR02714, XENTR02715, XENTR02060, XENTR02716	TCONS_00015801.p1
OG0002944	XENTR03625, XENTR09325	TCONS_00016891.p1
OG0002945	XENTR16676	TCONS_00014323.p1, TCONS_00014335.p1
OG0002946	XENTR15229	TCONS_00014225.p1, TCONS_00013029.p1
OG0002947	XENTR10595	TCONS_00049003.p1, TCONS_00047564.p1
OG0002948	XENTR19009	TCONS_00050545.p1
OG0002949	XENTR05420	TCONS_00014445.p1
OG0002950	XENTR07333	TCONS_00014046.p1
OG0002952	XENTR14461, XENTR01620	TCONS_00042673.p1
OG0002953	XENTR17933, XENTR17932	TCONS_00048395.p1
OG0002954	XENTR04437	TCONS_00023913.p1
OG0002955	XENTR03055	TCONS_00011898.p1
OG0002956	XENTR11938, XENTR05075	TCONS_00029297.p1
OG0002957	XENTR06187	TCONS_00022513.p1
OG0002959	XENTR15400, XENTR12100	TCONS_00010958.p1
OG0002960	XENTR12922	TCONS_00039602.p1, TCONS_00039603.p1
OG0002961	XENTR11693	TCONS_00011734.p1
OG0002962	XENTR13997	TCONS_00013946.p1
OG0002964	XENTR07402	TCONS_00013728.p1
OG0002965	XENTR07283	TCONS_00030551.p1
OG0002966	XENTR06174	TCONS_00016414.p1
OG0002967	XENTR06032	TCONS_00034167.p1, TCONS_00034173.p1
OG0002968	XENTR17755	TCONS_00000180.p1
OG0002969	XENTR14194	TCONS_00055983.p1
OG0002971	XENTR11852, XENTR11853, XENTR13592, XENTR13593, XENTR14345, XENTR14344	TCONS_00045604.p1, TCONS_00046877.p1
OG0002973	XENTR06006	TCONS_00048192.p1
OG0002974	XENTR15000, XENTR15123	TCONS_00009337.p1
OG0002975	XENTR11363	TCONS_00016004.p1, TCONS_00010554.p1
OG0002976	XENTR14081	TCONS_00028969.p1
OG0002977	XENTR09457	TCONS_00004747.p1
OG0002978	XENTR14104, XENTR12528, XENTR09037	TCONS_00010996.p1
OG0002979	XENTR15507	TCONS_00000115.p1
OG0002981	XENTR00095	TCONS_00009178.p1
OG0002982	XENTR13101	TCONS_00002363.p1, TCONS_00002375.p1
OG0002983	XENTR12350, XENTR13304	TCONS_00002109.p1, TCONS_00002101.p1
OG0002984	XENTR11184	TCONS_00014608.p1
OG0002985	XENTR01815	TCONS_00042833.p1
OG0002986	XENTR01222, XENTR05978	TCONS_00049664.p1
OG0002987	XENTR01945, XENTR08978	TCONS_00026946.p1
OG0002988	XENTR05343, XENTR08422, XENTR08423	TCONS_00056009.p1
OG0002989	XENTR13471	TCONS_00049575.p1
OG0002990	XENTR01994, XENTR12466, XENTR08715	TCONS_00027688.p1
OG0002991	XENTR07281	TCONS_00030348.p1
OG0002992	XENTR01895, XENTR06222	TCONS_00020442.p1
OG0002994	XENTR02151	TCONS_00008401.p1
OG0002995	XENTR03064	TCONS_00010897.p1
OG0002996	XENTR16303, XENTR18314	TCONS_00049228.p1
OG0002997	XENTR00325	TCONS_00053213.p1
OG0002998	XENTR10809, XENTR17352, XENTR06372	TCONS_00022351.p1
OG0003001	XENTR01871	TCONS_00002698.p1
OG0003002	XENTR17080, XENTR05211	TCONS_00056726.p1
OG0003003	XENTR03623	TCONS_00046653.p1
OG0003005	XENTR18499	TCONS_00003466.p1
OG0003006	XENTR11337	TCONS_00014322.p1
OG0003007	XENTR04298, XENTR00049, XENTR13215	TCONS_00053186.p1
OG0003008	XENTR15614, XENTR04677	TCONS_00014834.p1
OG0003009	XENTR12308, XENTR17857, XENTR08238	TCONS_00017797.p1
OG0003010	XENTR14276	TCONS_00036755.p1
OG0003011	XENTR05600, XENTR15172	TCONS_00044235.p1
OG0003012	XENTR02824	TCONS_00013995.p1, TCONS_00048089.p1
OG0003012	XENTR09660	TCONS_00013996.p1, TCONS_00013997.p2
OG0003013	XENTR00139, XENTR03367	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	XENTR03629	TCONS_00018508.p1
OG0003016	XENTR11776, XENTR18402	TCONS_00041684.p1
OG0003017	XENTR16354, XENTR16355, XENTR16352, XENTR16351	TCONS_00025399.p1
OG0003018	XENTR16972	TCONS_00042596.p1
OG0003019	XENTR10695, XENTR10694	TCONS_00051034.p1
OG0003021	XENTR18288	TCONS_00050470.p1
OG0003022	XENTR05917	TCONS_00021935.p1
OG0003023	XENTR10199, XENTR10198, XENTR04561	TCONS_00042741.p1
OG0003024	XENTR18532	TCONS_00014173.p1
OG0003025	XENTR13995, XENTR00407	TCONS_00044903.p1
OG0003026	XENTR17420	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	XENTR04043, XENTR01453	TCONS_00018446.p1
OG0003028	XENTR11464	TCONS_00044915.p1
OG0003029	XENTR08351, XENTR05958	TCONS_00008363.p1
OG0003030	XENTR04003, XENTR18856, XENTR16201	TCONS_00055499.p1
OG0003031	XENTR01678, XENTR11006	TCONS_00004052.p1
OG0003032	XENTR11083, XENTR08717, XENTR01996	TCONS_00027563.p1
OG0003033	XENTR01505	TCONS_00000889.p1
OG0003034	XENTR01021	TCONS_00042530.p1
OG0003035	XENTR08097, XENTR04242	TCONS_00019341.p1
OG0003036	XENTR01299	TCONS_00014973.p1
OG0003037	XENTR06327	TCONS_00012033.p1
OG0003038	XENTR15955, XENTR17309	TCONS_00039831.p1
OG0003040	XENTR18563	TCONS_00021633.p1, TCONS_00021160.p1
OG0003041	XENTR00227	TCONS_00017725.p1, TCONS_00044813.p1
OG0003042	XENTR05407, XENTR05408	TCONS_00054889.p1
OG0003043	XENTR13370	TCONS_00042430.p1
OG0003044	XENTR08887	TCONS_00004867.p1
OG0003045	XENTR10613	TCONS_00056867.p1
OG0003045	XENTR09364	TCONS_00021219.p1
OG0003046	XENTR00458, XENTR06271	TCONS_00018079.p1
OG0003048	XENTR04971	TCONS_00009304.p1
OG0003049	XENTR12371	TCONS_00054626.p1, TCONS_00054702.p1
OG0003050	XENTR07158, XENTR13871	TCONS_00029314.p1
OG0003051	XENTR15589, XENTR08838	TCONS_00026476.p1, TCONS_00022396.p1
OG0003052	XENTR17582	TCONS_00027167.p1
OG0003053	XENTR14155	TCONS_00054310.p1
OG0003054	XENTR02710	TCONS_00021522.p1
OG0003055	XENTR00054, XENTR12225	TCONS_00054282.p1
OG0003057	XENTR06973, XENTR14619	TCONS_00000589.p1
OG0003058	XENTR07986, XENTR10890, XENTR02463	TCONS_00017801.p1
OG0003059	XENTR12777	TCONS_00010865.p1, TCONS_00009506.p1, TCONS_00010866.p1
OG0003060	XENTR06510, XENTR13247, XENTR16776	TCONS_00053579.p1
OG0003061	XENTR13047, XENTR13404	TCONS_00010070.p1
OG0003062	XENTR07266	TCONS_00009277.p1
OG0003063	XENTR10800	TCONS_00047299.p1
OG0003064	XENTR18991	TCONS_00032013.p2
OG0003065	XENTR08230	TCONS_00040405.p1
OG0003066	XENTR17099, XENTR08960	TCONS_00037980.p1
OG0003071	XENTR03967	TCONS_00043297.p1, TCONS_00045257.p1
OG0003072	XENTR02567, XENTR00734	TCONS_00048899.p1
OG0003074	XENTR02964, XENTR07675	TCONS_00008081.p1
OG0003077	XENTR07311, XENTR05693, XENTR17699	TCONS_00012670.p1
OG0003078	XENTR09095, XENTR11706	TCONS_00011470.p1
OG0003084	XENTR11661, XENTR12082	TCONS_00042337.p1, TCONS_00042338.p1
OG0003089	XENTR17194	TCONS_00026730.p1, TCONS_00030845.p1
OG0003090	XENTR03237, XENTR10261	TCONS_00022504.p1, TCONS_00022507.p1, TCONS_00050796.p1, TCONS_00051891.p1, TCONS_00051894.p1, TCONS_00022509.p1
OG0003101	XENTR05478, XENTR07812, XENTR18234	TCONS_00017184.p1
OG0003103	XENTR07478, XENTR07479, XENTR02297	TCONS_00013562.p1, TCONS_00012395.p1
OG0003104	XENTR06110, XENTR04678	TCONS_00055183.p1, TCONS_00055155.p1
OG0003105	XENTR04336	TCONS_00028837.p1
OG0003107	XENTR10986	TCONS_00007437.p1
OG0003108	XENTR11504, XENTR11503	TCONS_00035993.p1
OG0003110	XENTR02312	TCONS_00021811.p1
OG0003111	XENTR12220	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	XENTR07566	TCONS_00030052.p1
OG0003113	XENTR16144	TCONS_00045447.p1, TCONS_00045473.p1
OG0003114	XENTR18657, XENTR06619	TCONS_00011587.p1
OG0003115	XENTR01484, XENTR05078, XENTR17555	TCONS_00028290.p1
OG0003116	XENTR03534	TCONS_00043730.p1
OG0003118	XENTR06207, XENTR15713	TCONS_00020273.p1
OG0003119	XENTR16252, XENTR18505	TCONS_00041056.p1
OG0003120	XENTR06695	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1
OG0003121	XENTR11254	TCONS_00028552.p1
OG0003122	XENTR07201	TCONS_00009581.p1
OG0003122	XENTR16285	TCONS_00048359.p1
OG0003124	XENTR00783	TCONS_00005423.p1
OG0003125	XENTR09690	TCONS_00039975.p1
OG0003127	XENTR08996, XENTR08997	TCONS_00010397.p1
OG0003128	XENTR14159	TCONS_00006238.p1
OG0003130	XENTR04051	TCONS_00006397.p1
OG0003131	XENTR13920	TCONS_00005152.p1
OG0003133	XENTR00486	TCONS_00007944.p1
OG0003134	XENTR12257	TCONS_00020380.p1
OG0003135	XENTR02084	TCONS_00011843.p1
OG0003136	XENTR12656, XENTR02424, XENTR05090	TCONS_00010930.p1
OG0003137	XENTR07279, XENTR05048	TCONS_00007039.p1
OG0003138	XENTR08591	TCONS_00050755.p1
OG0003140	XENTR00556, XENTR12115	TCONS_00028144.p1
OG0003141	XENTR16911	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	XENTR11445, XENTR11444	TCONS_00029198.p1
OG0003144	XENTR11410	TCONS_00000595.p1
OG0003145	XENTR04007	TCONS_00014971.p1
OG0003146	XENTR05117	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	XENTR09759	TCONS_00026561.p1
OG0003148	XENTR04123, XENTR10073	TCONS_00011185.p1
OG0003150	XENTR02043, XENTR08836	TCONS_00021955.p1
OG0003152	XENTR07384, XENTR12708	TCONS_00013455.p1
OG0003153	XENTR18452	TCONS_00007590.p1
OG0003154	XENTR00073	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	XENTR00977	TCONS_00014244.p1
OG0003156	XENTR12843	TCONS_00002246.p1
OG0003157	XENTR16641	TCONS_00043932.p1
OG0003158	XENTR09421, XENTR06360	TCONS_00002576.p1
OG0003160	XENTR13384	TCONS_00026054.p1
OG0003161	XENTR09600	TCONS_00011327.p1
OG0003162	XENTR03824, XENTR08572	TCONS_00011068.p1, TCONS_00011067.p1, TCONS_00011066.p1
OG0003163	XENTR11544, XENTR05306	TCONS_00029492.p1
OG0003164	XENTR00718, XENTR05518	TCONS_00044053.p1
OG0003165	XENTR12396, XENTR12753	TCONS_00002241.p1
OG0003167	XENTR18627, XENTR06313	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	XENTR00138	TCONS_00053814.p1
OG0003171	XENTR03950	TCONS_00037765.p1
OG0003172	XENTR14668	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	XENTR14158, XENTR06342	TCONS_00005903.p1
OG0003174	XENTR07544, XENTR18836	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	XENTR01126, XENTR01743, XENTR01744	TCONS_00003127.p1
OG0003176	XENTR00495	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	XENTR12635	TCONS_00026401.p1
OG0003178	XENTR11667, XENTR09042	TCONS_00012175.p1
OG0003179	XENTR11724	TCONS_00031402.p1
OG0003180	XENTR17770, XENTR01186	TCONS_00006051.p1
OG0003181	XENTR18277	TCONS_00012251.p1
OG0003183	XENTR03790, XENTR17483, XENTR15104	TCONS_00020630.p1
OG0003184	XENTR12742	TCONS_00031430.p1
OG0003185	XENTR17498, XENTR15967	TCONS_00036463.p1
OG0003186	XENTR16887	TCONS_00001683.p1
OG0003187	XENTR16789	TCONS_00054634.p1
OG0003188	XENTR05320, XENTR02763	TCONS_00027939.p1
OG0003189	XENTR15950	TCONS_00001707.p1
OG0003190	XENTR05661	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1
OG0003191	XENTR05225	TCONS_00003984.p1
OG0003192	XENTR08220	TCONS_00003034.p1
OG0003193	XENTR09215	TCONS_00022403.p1
OG0003195	XENTR17698	TCONS_00012666.p1
OG0003196	XENTR16724	TCONS_00007011.p1
OG0003197	XENTR08587	TCONS_00021731.p1
OG0003198	XENTR08036	TCONS_00052157.p1, TCONS_00052173.p1
OG0003199	XENTR13157	TCONS_00054865.p1
OG0003200	XENTR05762	TCONS_00045357.p1
OG0003201	XENTR08359	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1, TCONS_00025381.p1, TCONS_00023661.p1
OG0003202	XENTR06728	TCONS_00030468.p1
OG0003203	XENTR15103	TCONS_00033348.p1
OG0003204	XENTR15170, XENTR10528	TCONS_00041693.p1
OG0003205	XENTR14834, XENTR15297	TCONS_00028178.p1
OG0003206	XENTR01762	TCONS_00042722.p1
OG0003207	XENTR17115, XENTR02861	TCONS_00043267.p1, TCONS_00030185.p1
OG0003210	XENTR07740, XENTR03933	TCONS_00014945.p1
OG0003211	XENTR01345	TCONS_00038940.p1, TCONS_00006794.p1
OG0003212	XENTR07956, XENTR01342	TCONS_00038921.p1, TCONS_00005698.p1
OG0003214	XENTR08605, XENTR08604, XENTR06201	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	XENTR07497, XENTR09047	TCONS_00004511.p1
OG0003217	XENTR05031, XENTR04303	TCONS_00053417.p1
OG0003218	XENTR12593	TCONS_00022948.p1
OG0003220	XENTR11144, XENTR12866	TCONS_00000598.p1
OG0003221	XENTR02159, XENTR04079	TCONS_00018636.p1, TCONS_00018637.p1
OG0003222	XENTR15911, XENTR10214, XENTR13202	TCONS_00008423.p1
OG0003223	XENTR06905	TCONS_00008858.p1
OG0003224	XENTR16031, XENTR13430	TCONS_00019205.p1
OG0003225	XENTR02604	TCONS_00034983.p1
OG0003226	XENTR18053	TCONS_00037381.p1
OG0003227	XENTR01422	TCONS_00026520.p1
OG0003228	XENTR13523	TCONS_00010782.p1
OG0003229	XENTR16185, XENTR10298	TCONS_00054940.p1
OG0003230	XENTR10511, XENTR10510	TCONS_00027696.p1
OG0003232	XENTR15315, XENTR05526, XENTR17642	TCONS_00011416.p1
OG0003235	XENTR17209	TCONS_00049408.p1
OG0003236	XENTR08328	TCONS_00019350.p1
OG0003236	XENTR13718	TCONS_00013892.p1
OG0003238	XENTR13238	TCONS_00019863.p1
OG0003239	XENTR00722	TCONS_00029442.p1
OG0003250	XENTR15630, XENTR17841	TCONS_00046236.p1
OG0003251	XENTR09756	TCONS_00007188.p1, TCONS_00007189.p1
OG0003252	XENTR09598, XENTR09597	TCONS_00003543.p1
OG0003253	XENTR18870, XENTR10063	TCONS_00029368.p1
OG0003254	XENTR15784	TCONS_00010837.p1
OG0003258	XENTR09647	TCONS_00051629.p1
OG0003260	XENTR11550, XENTR09192	TCONS_00054519.p1
OG0003261	XENTR03202	TCONS_00018872.p1
OG0003264	XENTR02125, XENTR05760	TCONS_00046364.p2
OG0003265	XENTR04827, XENTR00765	TCONS_00049250.p1
OG0003266	XENTR12815, XENTR10446	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1
OG0003267	XENTR06701	TCONS_00031423.p1
OG0003268	XENTR11858	TCONS_00008149.p1
OG0003269	XENTR00981	TCONS_00013521.p1
OG0003270	XENTR01357	TCONS_00049296.p1
OG0003272	XENTR11923, XENTR13832	TCONS_00043871.p1
OG0003273	XENTR14541, XENTR09949	TCONS_00009692.p1
OG0003275	XENTR18433, XENTR02465	TCONS_00020755.p1
OG0003276	XENTR03833, XENTR16569	TCONS_00016002.p1, TCONS_00010557.p1
OG0003277	XENTR01225, XENTR05973	TCONS_00049210.p1
OG0003278	XENTR12702	TCONS_00010775.p1
OG0003279	XENTR06409, XENTR03464	TCONS_00041744.p1
OG0003280	XENTR14496	TCONS_00039790.p1, TCONS_00039792.p1
OG0003282	XENTR08973	TCONS_00027650.p1
OG0003283	XENTR02862	TCONS_00049262.p1
OG0003284	XENTR09406, XENTR09408, XENTR09407	TCONS_00002839.p1, TCONS_00002854.p1
OG0003286	XENTR00938	TCONS_00013948.p1
OG0003287	XENTR07598	TCONS_00057175.p1
OG0003288	XENTR00671	TCONS_00043817.p1
OG0003289	XENTR14484, XENTR00516, XENTR00515	TCONS_00044248.p1
OG0003293	XENTR05206	TCONS_00019456.p1
OG0003294	XENTR05508	TCONS_00042669.p1
OG0003295	XENTR13148	TCONS_00027108.p1
OG0003296	XENTR00824	TCONS_00006223.p1
OG0003297	XENTR07372	TCONS_00013842.p1
OG0003298	XENTR15553	TCONS_00043866.p1
OG0003299	XENTR12358	TCONS_00003948.p1, TCONS_00053494.p1
OG0003301	XENTR10815, XENTR08929	TCONS_00056136.p1
OG0003302	XENTR02111	TCONS_00030954.p1
OG0003304	XENTR08010, XENTR06925	TCONS_00052730.p1
