Orthogroup	XENTR	MOUSE
OG0002194	XENTR00805, XENTR00806, XENTR00804, XENTR18712	MOUSE15330, MOUSE15331
OG0002194	XENTR18437	MOUSE45347
OG0002195	XENTR09243, XENTR09244	MOUSE33769, MOUSE33767, MOUSE33768, MOUSE33770, MOUSE33771
OG0002195	XENTR04403	MOUSE15555
OG0002195	XENTR16060	MOUSE41433, MOUSE41432
OG0002196	XENTR08934	MOUSE00860, MOUSE00859, MOUSE00856, MOUSE00857, MOUSE00858
OG0002199	XENTR10148	MOUSE46985
OG0002199	XENTR10728	MOUSE41234, MOUSE41233
OG0002201	XENTR09884	MOUSE49609
OG0002203	XENTR07640, XENTR07639	MOUSE49451, MOUSE49453
OG0002203	XENTR04502	MOUSE19010, MOUSE19009
OG0002203	XENTR13325	MOUSE29099, MOUSE29098
OG0002204	XENTR18579, XENTR17088, XENTR17093, XENTR10615, XENTR17092, XENTR17090, XENTR19256, XENTR17091, XENTR17089, XENTR17161, XENTR14744, XENTR18474, XENTR14745, XENTR14746, XENTR17156, XENTR17159, XENTR17160, XENTR17158, XENTR17157	MOUSE44467, MOUSE43830, MOUSE43828, MOUSE43827, MOUSE43829, MOUSE43863, MOUSE43862, MOUSE44471, MOUSE44469, MOUSE44468, MOUSE44470, MOUSE43853, MOUSE43854, MOUSE43852
OG0002209	XENTR01337	MOUSE14402
OG0002209	XENTR02797	MOUSE17334
OG0002211	XENTR09443	MOUSE04491
OG0002212	XENTR00089	MOUSE33303
OG0002212	XENTR05799	MOUSE10238
OG0002213	XENTR02106	MOUSE24483, MOUSE24482, MOUSE24481, MOUSE24479, MOUSE24484
OG0002214	XENTR07930	MOUSE40498, MOUSE40499
OG0002214	XENTR16498	MOUSE21448, MOUSE21449, MOUSE21447
OG0002214	XENTR02689, XENTR02690	MOUSE47946, MOUSE47945, MOUSE47947
OG0002216	XENTR02859	MOUSE35417
OG0002217	XENTR09078	MOUSE27976, MOUSE27972, MOUSE27973
OG0002218	XENTR02678	MOUSE27633, MOUSE27632, MOUSE27637, MOUSE27636, MOUSE27631, MOUSE27630, MOUSE27634, MOUSE27629
OG0002218	XENTR05714	MOUSE32914, MOUSE32915
OG0002219	XENTR18224	MOUSE35663, MOUSE35662, MOUSE35665, MOUSE35664
OG0002221	XENTR19085	MOUSE04129, MOUSE04127
OG0002221	XENTR13112	MOUSE41700, MOUSE41701
OG0002221	XENTR09240	MOUSE33775, MOUSE33774
OG0002222	XENTR03278	MOUSE23109, MOUSE23108, MOUSE23107, MOUSE23105, MOUSE23104
OG0002223	XENTR14551	MOUSE23432, MOUSE23433
OG0002223	XENTR10106	MOUSE02307
OG0002224	XENTR04276	MOUSE11430, MOUSE11429
OG0002224	XENTR01944	MOUSE02849, MOUSE02852, MOUSE02848
OG0002225	XENTR14771	MOUSE43379, MOUSE43380, MOUSE43381, MOUSE43383, MOUSE43382
OG0002226	XENTR06512	MOUSE48782, MOUSE48781, MOUSE48783
OG0002226	XENTR03995	MOUSE36591, MOUSE36592
OG0002227	XENTR18535	MOUSE13859, MOUSE13857
OG0002228	XENTR07401	MOUSE06220, MOUSE06221, MOUSE06216, MOUSE06218, MOUSE06219, MOUSE06215, MOUSE06222, MOUSE06217
OG0002228	XENTR11182	MOUSE44273, MOUSE44272
OG0002229	XENTR00831	MOUSE15295
OG0002233	XENTR09065	MOUSE53746
OG0002234	XENTR05616	MOUSE14022
OG0002235	XENTR18072, XENTR18071	MOUSE40366
OG0002235	XENTR02194	MOUSE12842
OG0002236	XENTR02976	MOUSE28803, MOUSE28802
OG0002236	XENTR06598	MOUSE21593, MOUSE21594
OG0002237	XENTR05472	MOUSE34193
OG0002237	XENTR06971	MOUSE50135, MOUSE50134, MOUSE50133
OG0002237	XENTR14618	MOUSE00564, MOUSE00563
OG0002239	XENTR17177	MOUSE30771
OG0002239	XENTR09309	MOUSE44568
OG0002239	XENTR17015	MOUSE13262
OG0002240	XENTR09016	MOUSE15586, MOUSE15589, MOUSE15588, MOUSE15590, MOUSE15587
OG0002241	XENTR15534	MOUSE02699, MOUSE02698, MOUSE17626
OG0002242	XENTR11857	MOUSE13506
OG0002242	XENTR07757	MOUSE49780
OG0002243	XENTR03644	MOUSE03354
OG0002243	XENTR06468	MOUSE40581, MOUSE40583
OG0002244	XENTR05927	MOUSE54636, MOUSE54635, MOUSE54634, MOUSE54633
OG0002245	XENTR06908	MOUSE05689, MOUSE05690, MOUSE05688
OG0002246	XENTR09317	MOUSE44548, MOUSE44547
OG0002246	XENTR11437	MOUSE30817, MOUSE30816
OG0002246	XENTR08637	MOUSE13275, MOUSE13274, MOUSE13273, MOUSE13272
OG0002248	XENTR04960	MOUSE48110, MOUSE48112, MOUSE48111
OG0002249	XENTR09189	MOUSE09411
OG0002249	XENTR15384	MOUSE01577, MOUSE01578
OG0002251	XENTR13199	MOUSE36972
OG0002251	XENTR02220	MOUSE47801, MOUSE47800
OG0002252	XENTR07010	MOUSE41828, MOUSE41826
OG0002252	XENTR09805	MOUSE06430
OG0002252	XENTR07309	MOUSE17174, MOUSE17173
OG0002253	XENTR09599	MOUSE07418
OG0002254	XENTR09536	MOUSE21039, MOUSE21037, MOUSE21040, MOUSE21036
OG0002254	XENTR18652	MOUSE25315
OG0002254	XENTR10483	MOUSE53271
OG0002254	XENTR16418	MOUSE25263, MOUSE25264
OG0002255	XENTR05622	MOUSE43703
OG0002255	XENTR07271	MOUSE43704, MOUSE43705
OG0002255	XENTR02965	MOUSE28848
OG0002256	XENTR10189	MOUSE42532
OG0002256	XENTR07416	MOUSE31010, MOUSE31006, MOUSE31007, MOUSE31008, MOUSE31009
OG0002256	XENTR14053	MOUSE39398, MOUSE39396, MOUSE39397
OG0002257	XENTR11360	MOUSE18627
OG0002257	XENTR03831	MOUSE27486, MOUSE27485, MOUSE27484, MOUSE27487
OG0002258	XENTR11554	MOUSE35964, MOUSE35966, MOUSE35968, MOUSE35967, MOUSE35969
OG0002259	XENTR16720	MOUSE04521, MOUSE04523
OG0002259	XENTR04562	MOUSE02703, MOUSE02702, MOUSE02705
OG0002260	XENTR05549	MOUSE24753
OG0002261	XENTR12712	MOUSE38705, MOUSE38702, MOUSE38703
OG0002261	XENTR12711	MOUSE38700, MOUSE38701, MOUSE38699
OG0002262	XENTR03359	MOUSE05200, MOUSE39751
OG0002263	XENTR11327	MOUSE52251, MOUSE52253, MOUSE52250
OG0002264	XENTR11031	MOUSE53985, MOUSE53983, MOUSE53986, MOUSE53984
OG0002264	XENTR12994	MOUSE33892, MOUSE33894
OG0002265	XENTR08018	MOUSE47642, MOUSE47641, MOUSE47643
OG0002265	XENTR15740	MOUSE13611
OG0002266	XENTR10523	MOUSE05059
OG0002266	XENTR10524	MOUSE05062, MOUSE05061
OG0002267	XENTR15521	MOUSE17686, MOUSE17689, MOUSE17688, MOUSE17687, MOUSE17690, MOUSE17692
OG0002267	XENTR17369	MOUSE25221, MOUSE25219, MOUSE25217, MOUSE25216, MOUSE25222, MOUSE25220, MOUSE25223
OG0002268	XENTR09207	MOUSE08730, MOUSE08729
OG0002268	XENTR03791	MOUSE14737, MOUSE14739
OG0002270	XENTR01124	MOUSE26571, MOUSE26570
OG0002270	XENTR01343	MOUSE14390, MOUSE14389
OG0002271	XENTR09066	MOUSE53745, MOUSE53743
OG0002271	XENTR07534, XENTR07535	MOUSE03438, MOUSE03437
OG0002271	XENTR01048	MOUSE29699, MOUSE29700, MOUSE29696
OG0002272	XENTR02511	MOUSE13967, MOUSE13968
OG0002274	XENTR16520, XENTR07122	MOUSE38026, MOUSE38024
OG0002275	XENTR05172	MOUSE06670, MOUSE06671
OG0002275	XENTR12040	MOUSE34140
OG0002276	XENTR10859	MOUSE05207, MOUSE05206
OG0002276	XENTR03325	MOUSE39827, MOUSE39826, MOUSE39825
OG0002277	XENTR06393	MOUSE24906, MOUSE24901, MOUSE24907, MOUSE24900
OG0002277	XENTR14559	MOUSE40819, MOUSE40820, MOUSE40821
OG0002278	XENTR11991	MOUSE07574, MOUSE07575, MOUSE07569, MOUSE07578, MOUSE07577, MOUSE07576, MOUSE43186
OG0002278	XENTR15310	MOUSE07571, MOUSE07572, MOUSE07573, MOUSE07568
OG0002279	XENTR17502	MOUSE13084, MOUSE13087
OG0002279	XENTR08016	MOUSE21805, MOUSE21804, MOUSE21807
OG0002280	XENTR13539, XENTR13538	MOUSE00618
OG0002280	XENTR05453	MOUSE34277, MOUSE34274
OG0002281	XENTR02192	MOUSE48367
OG0002281	XENTR11832	MOUSE21171
OG0002281	XENTR08042	MOUSE27875, MOUSE27874
OG0002282	XENTR06507	MOUSE48795
OG0002282	XENTR15597, XENTR15596	MOUSE17775
OG0002283	XENTR08932	MOUSE00864, MOUSE00865
OG0002283	XENTR04899	MOUSE48203, MOUSE48202, MOUSE48201, MOUSE48200
OG0002283	XENTR04898	MOUSE48205
OG0002284	XENTR09193	MOUSE09416, MOUSE09417, MOUSE09415
OG0002284	XENTR00069	MOUSE33393, MOUSE33390, MOUSE33391, MOUSE33387
OG0002285	XENTR01924, XENTR01925	MOUSE02821, MOUSE02820
OG0002286	XENTR10663	MOUSE18090
OG0002287	XENTR13326	MOUSE29102, MOUSE29101
OG0002287	XENTR15096	MOUSE19002
OG0002288	XENTR12739	MOUSE31538, MOUSE31539
OG0002288	XENTR07532	MOUSE03433, MOUSE03434, MOUSE03435, MOUSE03432
OG0002289	XENTR02736	MOUSE47486, MOUSE47485
OG0002289	XENTR05940	MOUSE54572
OG0002289	XENTR16084	MOUSE04047
OG0002290	XENTR00793	MOUSE37250, MOUSE37251, MOUSE37253
OG0002290	XENTR07136	MOUSE38066, MOUSE38067, MOUSE38068
OG0002290	XENTR14686	MOUSE46470, MOUSE46469, MOUSE46468, MOUSE46471, MOUSE46467
OG0002291	XENTR04746	MOUSE10481, MOUSE10479, MOUSE10480
OG0002292	XENTR10569	MOUSE11397, MOUSE11396, MOUSE11395
OG0002292	XENTR11818	MOUSE27260, MOUSE27259
OG0002293	XENTR04957	MOUSE55312, MOUSE55313, MOUSE55311, MOUSE55310
OG0002293	XENTR12754	MOUSE34092, MOUSE34091, MOUSE34090, MOUSE34089, MOUSE34088
OG0002294	XENTR05741	MOUSE09806, MOUSE09805
OG0002294	XENTR12369	MOUSE40038, MOUSE40037
OG0002295	XENTR05805	MOUSE10420
OG0002295	XENTR14069	MOUSE48483
OG0002295	XENTR03418	MOUSE10077, MOUSE10078, MOUSE10079, MOUSE10074
OG0002296	XENTR12455	MOUSE21048, MOUSE21047
OG0002297	XENTR00024, XENTR00025, XENTR00023	MOUSE33563
OG0002298	XENTR17258, XENTR09994, XENTR18215, XENTR18115, XENTR11271, XENTR11272, XENTR11270, XENTR11269, XENTR11273, XENTR18386, XENTR13867, XENTR13866, XENTR11267, XENTR11266, XENTR11261, XENTR11263, XENTR11264, XENTR11265, XENTR18319, XENTR11260, XENTR11262, XENTR02115, XENTR02114	MOUSE17601, MOUSE03676, MOUSE03678, MOUSE03677, MOUSE17965, MOUSE17966, MOUSE08899
OG0002307	XENTR15479, XENTR15481, XENTR15480, XENTR15477, XENTR15478, XENTR16984, XENTR08344, XENTR16983, XENTR16982, XENTR18363, XENTR11471, XENTR10183, XENTR18728, XENTR10182, XENTR09980, XENTR09978, XENTR09982, XENTR09981, XENTR07813, XENTR07815, XENTR17364, XENTR17363, XENTR07816, XENTR07814, XENTR17366, XENTR07822, XENTR07820, XENTR07821, XENTR07818, XENTR07819, XENTR09972, XENTR09975, XENTR09973, XENTR09974, XENTR09976, XENTR07817, XENTR17270, XENTR17269, XENTR17267, XENTR18868, XENTR07860, XENTR09969, XENTR17266, XENTR09970, XENTR17268, XENTR18208, XENTR18229, XENTR15482	MOUSE55734
OG0002312	XENTR02000	MOUSE46827
OG0002312	XENTR06437, XENTR06436	MOUSE19412, MOUSE19411
OG0002314	XENTR10588	MOUSE21904, MOUSE21903, MOUSE21901, MOUSE21900, MOUSE21902
OG0002314	XENTR05505	MOUSE36536
OG0002315	XENTR04291	MOUSE33107, MOUSE33106, MOUSE33105
OG0002315	XENTR00326	MOUSE33718
OG0002316	XENTR04956	MOUSE55306, MOUSE55305, MOUSE55307, MOUSE55308
OG0002317	XENTR08993	MOUSE07518, MOUSE07517
OG0002317	XENTR11973	MOUSE43232, MOUSE43230, MOUSE43231
OG0002318	XENTR14796	MOUSE48919, MOUSE48920
OG0002319	XENTR02334	MOUSE54442
OG0002320	XENTR06033	MOUSE50959
OG0002320	XENTR16688	MOUSE17364
OG0002321	XENTR17990	MOUSE40396
OG0002322	XENTR15485	MOUSE03132
OG0002322	XENTR07398	MOUSE06227
OG0002323	XENTR18240	MOUSE38322, MOUSE38321, MOUSE38319, MOUSE38318, MOUSE38317
OG0002323	XENTR18241	MOUSE38325, MOUSE38320, MOUSE38324
OG0002324	XENTR11808	MOUSE38969
OG0002325	XENTR08080	MOUSE17400
OG0002326	XENTR05110	MOUSE00010
OG0002327	XENTR06367	MOUSE54331, MOUSE48336
OG0002327	XENTR18257	MOUSE11268, MOUSE11270
OG0002328	XENTR17536	MOUSE13222, MOUSE13223
OG0002329	XENTR02119	MOUSE09229, MOUSE09230
OG0002329	XENTR09882	MOUSE49607, MOUSE49606
OG0002330	XENTR00853	MOUSE15237
OG0002330	XENTR16723	MOUSE04532, MOUSE04530, MOUSE04531, MOUSE04529, MOUSE04528
OG0002331	XENTR02956	MOUSE28866, MOUSE28864, MOUSE28867, MOUSE28865, MOUSE28868
OG0002331	XENTR08347	MOUSE19883, MOUSE19884, MOUSE19889, MOUSE19885
OG0002332	XENTR04333	MOUSE36884, MOUSE36885
OG0002332	XENTR06466	MOUSE40574, MOUSE40576, MOUSE40575
OG0002333	XENTR05844	MOUSE10311
OG0002334	XENTR17858	MOUSE15737, MOUSE15736, MOUSE15739, MOUSE15738
OG0002335	XENTR02895	MOUSE18926, MOUSE18923, MOUSE18928, MOUSE18934, MOUSE18933, MOUSE18930, MOUSE18935, MOUSE18921, MOUSE18924, MOUSE18927, MOUSE18932
OG0002336	XENTR08017	MOUSE21803
OG0002336	XENTR02030, XENTR07074	MOUSE54038, MOUSE54037
OG0002337	XENTR12506	MOUSE37555, MOUSE37556
OG0002337	XENTR04056	MOUSE04951
OG0002339	XENTR18616, XENTR02709, XENTR09054	MOUSE47602, MOUSE47603, MOUSE47604
OG0002339	XENTR14922	MOUSE15828
OG0002340	XENTR07803	MOUSE32022
OG0002340	XENTR13604	MOUSE11994, MOUSE11995
OG0002341	XENTR17261, XENTR17262	MOUSE45387, MOUSE45384, MOUSE45383, MOUSE45385, MOUSE45386, MOUSE45382
OG0002342	XENTR10598	MOUSE08982, MOUSE08983
OG0002342	XENTR12752	MOUSE06839, MOUSE06837, MOUSE06836, MOUSE06838, MOUSE34081, MOUSE34080
OG0002343	XENTR09466	MOUSE47066, MOUSE47069, MOUSE47067, MOUSE47062, MOUSE47061
OG0002343	XENTR10712	MOUSE41254
OG0002344	XENTR01511	MOUSE04380, MOUSE04379
OG0002344	XENTR10309	MOUSE37757, MOUSE37756, MOUSE37755
OG0002345	XENTR16495	MOUSE14355, MOUSE14356, MOUSE14354
OG0002345	XENTR04466	MOUSE27077, MOUSE27065, MOUSE27066, MOUSE27067, MOUSE27069, MOUSE27068, MOUSE27078, MOUSE27070
OG0002346	XENTR16322	MOUSE14308, MOUSE14307, MOUSE14309, MOUSE27028, MOUSE27029
OG0002347	XENTR17247	MOUSE41748
OG0002347	XENTR15999	MOUSE19960
OG0002348	XENTR03865	MOUSE07276, MOUSE07275, MOUSE07274
OG0002349	XENTR00479	MOUSE49202
OG0002349	XENTR11092	MOUSE36003
OG0002350	XENTR01302	MOUSE23674, MOUSE23673, MOUSE23675
OG0002350	XENTR12001	MOUSE26072
OG0002352	XENTR10484	MOUSE39869, MOUSE39871, MOUSE39870
OG0002353	XENTR15953	MOUSE16420, MOUSE16408, MOUSE16418, MOUSE16414, MOUSE16403, MOUSE16419, MOUSE16410, MOUSE16412, MOUSE16402, MOUSE16404, MOUSE16417, MOUSE16413, MOUSE16401, MOUSE16411, MOUSE16405
OG0002354	XENTR07671	MOUSE19705
OG0002355	XENTR01023	MOUSE48771
OG0002355	XENTR01621	MOUSE03381
OG0002356	XENTR11801	MOUSE41544
OG0002356	XENTR14127	MOUSE44070, MOUSE44071, MOUSE44072, MOUSE44067, MOUSE44069, MOUSE44066, MOUSE44068
OG0002357	XENTR15504	MOUSE00083, MOUSE00084, MOUSE00086
OG0002357	XENTR14393	MOUSE00085
OG0002358	XENTR15985	MOUSE45979, MOUSE45980, MOUSE45978
OG0002359	XENTR14398	MOUSE27438
OG0002360	XENTR06917	MOUSE05156, MOUSE05158, MOUSE05157
OG0002360	XENTR14802	MOUSE38924, MOUSE38927, MOUSE38925, MOUSE38926, MOUSE38922, MOUSE38923, MOUSE38921
OG0002361	XENTR00595	MOUSE28023
OG0002361	XENTR12105	MOUSE07757
OG0002362	XENTR06985	MOUSE20723
OG0002362	XENTR01436	MOUSE44925
OG0002362	XENTR11944	MOUSE01507, MOUSE01506, MOUSE01508
OG0002363	XENTR01831	MOUSE16931
OG0002363	XENTR13726	MOUSE06139, MOUSE06138, MOUSE06137
OG0002364	XENTR00498	MOUSE49586, MOUSE49585, MOUSE49587
OG0002366	XENTR03010	MOUSE28622
OG0002366	XENTR09341	MOUSE21652, MOUSE21651
OG0002366	XENTR07763	MOUSE49762
OG0002367	XENTR04656	MOUSE31303
OG0002367	XENTR04737	MOUSE10439, MOUSE10441
OG0002368	XENTR03040	MOUSE07877, MOUSE07876
OG0002368	XENTR01632	MOUSE18790, MOUSE18789
OG0002369	XENTR08498	MOUSE08122
OG0002370	XENTR11205	MOUSE42316, MOUSE42317
OG0002371	XENTR13442	MOUSE24651, MOUSE24650, MOUSE24614
OG0002371	XENTR02101, XENTR08507	MOUSE08089, MOUSE08088
OG0002372	XENTR18264	MOUSE46396, MOUSE46395
OG0002373	XENTR07192	MOUSE08286
OG0002373	XENTR18177	MOUSE18206, MOUSE18204, MOUSE18205
OG0002373	XENTR07193	MOUSE08289, MOUSE08288
OG0002374	XENTR09958	MOUSE18527
OG0002375	XENTR03186	MOUSE06971, MOUSE06970, MOUSE06968
OG0002376	XENTR03067	MOUSE07954, MOUSE07952, MOUSE07953
OG0002377	XENTR08904	MOUSE03065, MOUSE03066
OG0002377	XENTR03045	MOUSE07892, MOUSE07893
OG0002378	XENTR11423	MOUSE27252, MOUSE27251, MOUSE27254
OG0002379	XENTR09370	MOUSE29839, MOUSE29835, MOUSE29838, MOUSE29840, MOUSE29837, MOUSE29841, MOUSE29836, MOUSE29834
OG0002379	XENTR18063	MOUSE04259
OG0002380	XENTR06478	MOUSE27954, MOUSE27955
OG0002380	XENTR13029	MOUSE41133, MOUSE41130, MOUSE41131
OG0002380	XENTR17006	MOUSE36719, MOUSE36720
OG0002383	XENTR15253, XENTR17463, XENTR17464, XENTR18732	MOUSE50826, MOUSE50782
OG0002384	XENTR19273, XENTR06855, XENTR06854	MOUSE53768, MOUSE05774, MOUSE04789, MOUSE18881, MOUSE18882, MOUSE02230, MOUSE02231, MOUSE02232
OG0002385	XENTR01823	MOUSE46178, MOUSE46176
OG0002385	XENTR04768	MOUSE14183, MOUSE14184
OG0002385	XENTR07386	MOUSE06270, MOUSE06271
OG0002395	XENTR04724	MOUSE20808
OG0002396	XENTR06625	MOUSE20180, MOUSE20179
OG0002396	XENTR12782	MOUSE02989, MOUSE02990
OG0002398	XENTR05249	MOUSE53838, MOUSE53837
OG0002398	XENTR10576	MOUSE21931
OG0002398	XENTR05514	MOUSE48036
OG0002399	XENTR12730	MOUSE06603, MOUSE06599, MOUSE06601, MOUSE06597, MOUSE06598, MOUSE06602, MOUSE06600
OG0002399	XENTR02977	MOUSE28800, MOUSE28801
OG0002399	XENTR09322	MOUSE21605, MOUSE21604
OG0002400	XENTR11297	MOUSE40933
OG0002400	XENTR02866	MOUSE35435
OG0002400	XENTR00907	MOUSE17294
OG0002401	XENTR19155, XENTR00898, XENTR00899, XENTR00900	MOUSE13044, MOUSE13042, MOUSE13043, MOUSE13041
OG0002401	XENTR03453	MOUSE36445, MOUSE36444
OG0002401	XENTR09261	MOUSE36446
OG0002402	XENTR18948	MOUSE13839
OG0002403	XENTR03076	MOUSE29997
OG0002404	XENTR00427	MOUSE31815, MOUSE31814
OG0002405	XENTR14459	MOUSE48065, MOUSE48062, MOUSE48066, MOUSE48064, MOUSE48063
OG0002405	XENTR14636	MOUSE12577, MOUSE12578
OG0002406	XENTR13694	MOUSE50625
OG0002406	XENTR16471	MOUSE49566, MOUSE49567, MOUSE49565
OG0002407	XENTR16253	MOUSE11498
OG0002408	XENTR05124	MOUSE32062, MOUSE32060, MOUSE32064, MOUSE32059, MOUSE32063, MOUSE32061
OG0002409	XENTR17207	MOUSE54368
OG0002409	XENTR00759	MOUSE08540, MOUSE08541
OG0002410	XENTR18986	MOUSE29135
OG0002411	XENTR10283	MOUSE51872, MOUSE51871
OG0002411	XENTR09696	MOUSE30722, MOUSE30723
OG0002412	XENTR12811	MOUSE46974, MOUSE46976, MOUSE46975
OG0002413	XENTR12213	MOUSE50441, MOUSE50440
OG0002414	XENTR04525	MOUSE18989, MOUSE18986
OG0002414	XENTR13332	MOUSE29116
OG0002415	XENTR18259	MOUSE00788, MOUSE00787
OG0002416	XENTR00162	MOUSE16541, MOUSE16544, MOUSE16542, MOUSE16543
OG0002418	XENTR13921	MOUSE37610, MOUSE37611
OG0002418	XENTR15285	MOUSE41400, MOUSE41398, MOUSE41397
OG0002420	XENTR12655	MOUSE43364
OG0002420	XENTR02423, XENTR02422	MOUSE27392, MOUSE27393
OG0002420	XENTR00619	MOUSE02959, MOUSE02957, MOUSE02958
OG0002421	XENTR11863	MOUSE49295
OG0002422	XENTR12603	MOUSE54865, MOUSE54866, MOUSE54863, MOUSE54862, MOUSE54861, MOUSE20863
OG0002423	XENTR14926	MOUSE08768, MOUSE08767, MOUSE08769, MOUSE52339
OG0002424	XENTR09777	MOUSE37174, MOUSE37173
OG0002425	XENTR18312	MOUSE34533, MOUSE34532
OG0002426	XENTR00967	MOUSE38645
OG0002426	XENTR05682	MOUSE44309, MOUSE44311
OG0002426	XENTR04791	MOUSE14116
OG0002427	XENTR11500	MOUSE02199, MOUSE02200, MOUSE02198
OG0002428	XENTR05363	MOUSE35172
OG0002429	XENTR05949	MOUSE49667
OG0002429	XENTR02469	MOUSE28588, MOUSE28586, MOUSE28585
OG0002430	XENTR05364	MOUSE38898
OG0002431	XENTR04410, XENTR04409	MOUSE15536
OG0002431	XENTR15276	MOUSE41385
OG0002431	XENTR15277	MOUSE41389, MOUSE41388, MOUSE41384
OG0002431	XENTR15280, XENTR15278, XENTR15279	MOUSE41383, MOUSE41387
OG0002431	XENTR12917	MOUSE34806, MOUSE34805
OG0002432	XENTR06432	MOUSE19404, MOUSE19403
OG0002432	XENTR03304	MOUSE48289, MOUSE48290
OG0002432	XENTR10268	MOUSE00731, MOUSE00732
OG0002433	XENTR13711	MOUSE06088, MOUSE06086, MOUSE06087
OG0002434	XENTR07224	MOUSE14682
OG0002435	XENTR04305	MOUSE32656, MOUSE32658
OG0002436	XENTR00885	MOUSE02696, MOUSE02695, MOUSE02697, MOUSE02694
OG0002436	XENTR03664	MOUSE38130, MOUSE38132, MOUSE38131
OG0002437	XENTR06859, XENTR03646, XENTR12985, XENTR00540, XENTR07070, XENTR06175	MOUSE25419, MOUSE25416, MOUSE25418
OG0002438	XENTR08545	MOUSE14861, MOUSE14859, MOUSE14863, MOUSE14865, MOUSE14858, MOUSE14864
OG0002439	XENTR00776, XENTR00775	MOUSE24943, MOUSE24942
OG0002441	XENTR05912	MOUSE54605, MOUSE54604, MOUSE54606
OG0002441	XENTR09399	MOUSE00577, MOUSE00578, MOUSE00576
OG0002442	XENTR16535	MOUSE04002, MOUSE42403, MOUSE42402, MOUSE42405
OG0002442	XENTR16802	MOUSE28904, MOUSE28905
OG0002443	XENTR00383	MOUSE02330, MOUSE02331, MOUSE02329
OG0002444	XENTR02476	MOUSE28361
OG0002444	XENTR07767, XENTR07766	MOUSE49756, MOUSE49758
OG0002445	XENTR03182	MOUSE34337
OG0002446	XENTR04769	MOUSE14187, MOUSE14186, MOUSE14191
OG0002447	XENTR09073	MOUSE44488, MOUSE44490
OG0002448	XENTR17600	MOUSE11077, MOUSE11074
OG0002449	XENTR09497	MOUSE20239, MOUSE20238, MOUSE20237
OG0002449	XENTR05548	MOUSE24757
OG0002449	XENTR11703	MOUSE07670, MOUSE07671
OG0002450	XENTR19093	MOUSE30343, MOUSE30344, MOUSE30338, MOUSE30342, MOUSE30341, MOUSE30339, MOUSE30337
OG0002450	XENTR14079	MOUSE10244, MOUSE10243
OG0002451	XENTR16464	MOUSE52541, MOUSE52545, MOUSE52546, MOUSE52542, MOUSE52544, MOUSE52540
OG0002451	XENTR09280	MOUSE02049, MOUSE02048, MOUSE02047, MOUSE02050
OG0002452	XENTR03150	MOUSE26238, MOUSE26237
OG0002452	XENTR10752	MOUSE05827, MOUSE05830, MOUSE05831
OG0002453	XENTR10071	MOUSE50652, MOUSE50651, MOUSE50650
OG0002454	XENTR10315	MOUSE37791, MOUSE37793
OG0002454	XENTR04033	MOUSE38210, MOUSE38209
OG0002455	XENTR11478	MOUSE35024, MOUSE35023, MOUSE35025, MOUSE35026, MOUSE35028, MOUSE35027
OG0002455	XENTR00256	MOUSE29474, MOUSE29473, MOUSE29469, MOUSE29466, MOUSE29470, MOUSE29471, MOUSE29467, MOUSE29468, MOUSE29472
OG0002456	XENTR14930	MOUSE53275, MOUSE53282
OG0002456	XENTR12253	MOUSE05489
OG0002457	XENTR07718	MOUSE08012
OG0002459	XENTR00970	MOUSE46120, MOUSE46124, MOUSE46123, MOUSE46121
OG0002461	XENTR04357	MOUSE29823
OG0002464	XENTR07553	MOUSE00761, MOUSE00762
OG0002464	XENTR03314	MOUSE09599, MOUSE09598, MOUSE09600, MOUSE09596, MOUSE09597, MOUSE48305, MOUSE48304
OG0002465	XENTR11460	MOUSE33997
OG0002465	XENTR06262	MOUSE47665
OG0002466	XENTR03928	MOUSE23753, MOUSE23754, MOUSE23752
OG0002466	XENTR03839, XENTR03842	MOUSE27513, MOUSE27506, MOUSE27504, MOUSE27503, MOUSE27512
OG0002466	XENTR02392	MOUSE27514
OG0002467	XENTR11901	MOUSE34362
OG0002467	XENTR00224	MOUSE13433, MOUSE13431, MOUSE13430, MOUSE13432
OG0002467	XENTR12141	MOUSE06807, MOUSE06808
OG0002476	XENTR00493	MOUSE49569
OG0002477	XENTR15214	MOUSE48838, MOUSE48839
OG0002477	XENTR18901	MOUSE42739
OG0002478	XENTR07451	MOUSE32475, MOUSE32476, MOUSE32477, MOUSE32474, MOUSE32473, MOUSE32472
OG0002478	XENTR17938	MOUSE09462, MOUSE09460, MOUSE09461
OG0002479	XENTR13918, XENTR13917	MOUSE37622, MOUSE37619, MOUSE37620, MOUSE37618, MOUSE37623, MOUSE37624
OG0002480	XENTR07395	MOUSE06240
OG0002480	XENTR07396	MOUSE06238
OG0002481	XENTR02103, XENTR02102	MOUSE43445
OG0002481	XENTR12801	MOUSE20163
OG0002481	XENTR14366	MOUSE28056, MOUSE28055
OG0002482	XENTR08708	MOUSE45847
OG0002482	XENTR15748	MOUSE17267
OG0002486	XENTR12613	MOUSE03701, MOUSE03700
OG0002487	XENTR08514	MOUSE07251, MOUSE07250, MOUSE07256, MOUSE07254, MOUSE07255, MOUSE07249, MOUSE07253, MOUSE07252
OG0002487	XENTR00198	MOUSE49926
OG0002489	XENTR14912	MOUSE21419
OG0002489	XENTR08038	MOUSE27891
OG0002490	XENTR06810	MOUSE54267
OG0002490	XENTR02883	MOUSE06889
