Orthogroup	XENTR	DANRE
OG0002192	XENTR07302	DANRE24746
OG0002192	XENTR11890	DANRE10056, DANRE10057
OG0002193	XENTR00017	DANRE36400
OG0002194	XENTR00805, XENTR00806, XENTR00804, XENTR18712	DANRE39769, DANRE39770, DANRE02435
OG0002195	XENTR09243, XENTR09244	DANRE02781
OG0002195	XENTR04403	DANRE21833, DANRE21832
OG0002195	XENTR16060	DANRE09289
OG0002196	XENTR08934	DANRE05128
OG0002199	XENTR10148	DANRE25781, DANRE38939
OG0002199	XENTR10728	DANRE12337, DANRE12336
OG0002201	XENTR09884	DANRE12839
OG0002202	XENTR07620	DANRE04917, DANRE04918
OG0002203	XENTR07640, XENTR07639	DANRE12390, DANRE39117, DANRE39118, DANRE39077, DANRE39078, DANRE39079, DANRE39082, DANRE39080, DANRE39081, DANRE39083, DANRE39084
OG0002203	XENTR04502	DANRE17707
OG0002203	XENTR13325	DANRE02273, DANRE02274
OG0002204	XENTR18579, XENTR17088, XENTR17093, XENTR10615, XENTR17092, XENTR17090, XENTR19256, XENTR17091, XENTR17089, XENTR17161, XENTR14744, XENTR18474, XENTR14745, XENTR14746, XENTR17156, XENTR17159, XENTR17160, XENTR17158, XENTR17157	DANRE08735
OG0002205	XENTR13620	DANRE27617, DANRE27571, DANRE27577, DANRE27579, DANRE27558, DANRE27565, DANRE27562, DANRE27559, DANRE27563, DANRE27561, DANRE27552, DANRE27555, DANRE27550, DANRE27549, DANRE27551, DANRE27554, DANRE27556, DANRE27560, DANRE27566, DANRE27567, DANRE27568, DANRE27593, DANRE27599, DANRE27596, DANRE27602, DANRE27584, DANRE27585, DANRE27580, DANRE27582, DANRE27548, DANRE27557, DANRE27564, DANRE27553, DANRE27547, DANRE27570, DANRE27576, DANRE27573, DANRE27578, DANRE27575, DANRE27569, DANRE27572, DANRE27574, DANRE27595, DANRE27600, DANRE27604, DANRE27592, DANRE27590, DANRE27598
OG0002209	XENTR01337	DANRE25914, DANRE25913
OG0002209	XENTR02797	DANRE39809
OG0002211	XENTR09443	DANRE01136
OG0002212	XENTR00089	DANRE26646, DANRE26645
OG0002212	XENTR05799	DANRE33965, DANRE33966
OG0002213	XENTR02106	DANRE11266
OG0002214	XENTR07930	DANRE07234, DANRE04902, DANRE04901
OG0002214	XENTR16498	DANRE05024, DANRE05023
OG0002214	XENTR02689, XENTR02690	DANRE01418, DANRE40783, DANRE01419
OG0002216	XENTR02859	DANRE31447
OG0002217	XENTR09078	DANRE18656, DANRE18657
OG0002218	XENTR02678	DANRE38350, DANRE41135, DANRE38351, DANRE12908
OG0002218	XENTR05714	DANRE41136, DANRE41134
OG0002219	XENTR18224	DANRE10977, DANRE10976, DANRE10979, DANRE10980, DANRE10978
OG0002221	XENTR13112, XENTR09240	DANRE41044
OG0002222	XENTR03278	DANRE03714, DANRE03713, DANRE36238, DANRE36237
OG0002223	XENTR14551	DANRE02289
OG0002223	XENTR10106	DANRE30589, DANRE30588
OG0002224	XENTR04276	DANRE05330
OG0002225	XENTR14771	DANRE13436, DANRE13437, DANRE13435
OG0002226	XENTR06512	DANRE16942
OG0002226	XENTR03995	DANRE26719, DANRE26718
OG0002227	XENTR18535	DANRE38792, DANRE38791, DANRE38786, DANRE38789, DANRE27370, DANRE27371, DANRE27369
OG0002228	XENTR07401	DANRE43090
OG0002228	XENTR11182	DANRE10014, DANRE10015
OG0002229	XENTR00831	DANRE01440
OG0002233	XENTR09065	DANRE35671
OG0002234	XENTR05616	DANRE29344
OG0002235	XENTR18072, XENTR18071	DANRE16373, DANRE39222
OG0002235	XENTR02194	DANRE40892, DANRE40893
OG0002236	XENTR02976	DANRE02382, DANRE02381
OG0002236	XENTR06598	DANRE24193, DANRE24192, DANRE24194
OG0002237	XENTR05472	DANRE15001, DANRE15003, DANRE15002
OG0002237	XENTR06971	DANRE08620, DANRE08619
OG0002237	XENTR14618	DANRE18184, DANRE18183
OG0002239	XENTR17177	DANRE12168, DANRE08987
OG0002239	XENTR17015	DANRE34713, DANRE34712, DANRE34714, DANRE34715
OG0002240	XENTR09016	DANRE36473, DANRE36474, DANRE36472
OG0002241	XENTR15534	DANRE33267, DANRE13580
OG0002242	XENTR11857	DANRE10198, DANRE14423
OG0002242	XENTR03011	DANRE43073
OG0002242	XENTR07757	DANRE12652, DANRE12653
OG0002243	XENTR03644	DANRE20144
OG0002243	XENTR06468	DANRE41158
OG0002244	XENTR05927	DANRE34365, DANRE34366, DANRE34364
OG0002245	XENTR06908	DANRE29129, DANRE29130, DANRE29131
OG0002246	XENTR09317	DANRE38384, DANRE38385
OG0002246	XENTR11437	DANRE10420
OG0002246	XENTR08637	DANRE34584, DANRE34583
OG0002248	XENTR08913	DANRE11439, DANRE11438
OG0002248	XENTR04960	DANRE06790
OG0002249	XENTR09189	DANRE19641, DANRE19640, DANRE40622
OG0002249	XENTR15384	DANRE01864, DANRE27641
OG0002251	XENTR13199	DANRE19593, DANRE33438
OG0002251	XENTR02220	DANRE01421, DANRE01420
OG0002252	XENTR09805	DANRE30455
OG0002252	XENTR07309	DANRE29416, DANRE29414, DANRE29415
OG0002253	XENTR09599	DANRE11670, DANRE18826, DANRE18827
OG0002254	XENTR09536	DANRE03958, DANRE03957, DANRE03956
OG0002254	XENTR18652	DANRE19354, DANRE34109, DANRE34108, DANRE34107
OG0002254	XENTR10483	DANRE09167
OG0002254	XENTR16418	DANRE36677, DANRE36676, DANRE36675
OG0002255	XENTR05622	DANRE38614, DANRE38615
OG0002255	XENTR07271	DANRE38613
OG0002255	XENTR02965	DANRE24873
OG0002256	XENTR07416	DANRE39821, DANRE39822
OG0002256	XENTR14053	DANRE33044
OG0002257	XENTR11360	DANRE11949, DANRE11948
OG0002257	XENTR03831	DANRE11591, DANRE11590
OG0002258	XENTR11554	DANRE39263, DANRE39262
OG0002259	XENTR16720	DANRE08568, DANRE00772, DANRE00773
OG0002259	XENTR04562	DANRE35317, DANRE00298
OG0002260	XENTR05549	DANRE11640, DANRE11639, DANRE11641
OG0002261	XENTR12712	DANRE30021
OG0002261	XENTR18200	DANRE29869, DANRE29868
OG0002261	XENTR12711	DANRE30020
OG0002262	XENTR03359	DANRE29230, DANRE14360, DANRE29231, DANRE14359, DANRE14358
OG0002263	XENTR11327	DANRE27138, DANRE27137
OG0002264	XENTR11031	DANRE07009, DANRE07008
OG0002264	XENTR12994	DANRE09035
OG0002265	XENTR08018	DANRE23389, DANRE23388
OG0002265	XENTR15740	DANRE09734
OG0002266	XENTR10523	DANRE04017, DANRE04018
OG0002267	XENTR15521	DANRE13581
OG0002267	XENTR17369	DANRE19461, DANRE19462
OG0002268	XENTR09207	DANRE24001, DANRE24000
OG0002268	XENTR03791	DANRE23350
OG0002270	XENTR01124	DANRE42692
OG0002270	XENTR13158	DANRE23087
OG0002270	XENTR01343	DANRE31618, DANRE31619, DANRE31620
OG0002271	XENTR09066	DANRE36496
OG0002271	XENTR07534, XENTR07535	DANRE20553, DANRE20552
OG0002271	XENTR01048	DANRE11453
OG0002272	XENTR02511	DANRE18875, DANRE18876, DANRE22655, DANRE22654, DANRE02384, DANRE02385
OG0002274	XENTR16520, XENTR07122	DANRE33297
OG0002275	XENTR12040	DANRE43149
OG0002276	XENTR10859	DANRE03682, DANRE03683
OG0002276	XENTR17603	DANRE23415, DANRE23416
OG0002277	XENTR06393	DANRE12429, DANRE12428
OG0002277	XENTR14559	DANRE36747, DANRE36748, DANRE22297, DANRE22298
OG0002278	XENTR11991	DANRE07858, DANRE07857
OG0002278	XENTR15310	DANRE12082, DANRE12083, DANRE12084
OG0002279	XENTR17502	DANRE42242
OG0002279	XENTR08016	DANRE27826
OG0002280	XENTR13539, XENTR13538	DANRE18762
OG0002280	XENTR05453	DANRE09054, DANRE09053, DANRE14225, DANRE14226, DANRE14227, DANRE14224, DANRE14222
OG0002281	XENTR02192	DANRE40806, DANRE40807
OG0002281	XENTR11832	DANRE05015, DANRE05017, DANRE05016, DANRE04335
OG0002281	XENTR08042	DANRE39560, DANRE33306
OG0002282	XENTR06507	DANRE28648
OG0002282	XENTR15597, XENTR15596	DANRE14580
OG0002283	XENTR08932	DANRE04994, DANRE04993
OG0002283	XENTR04899	DANRE06240, DANRE06239, DANRE06241, DANRE16300, DANRE16301
OG0002284	XENTR09193	DANRE00182
OG0002284	XENTR00069	DANRE17687
OG0002285	XENTR01924, XENTR01925	DANRE01557, DANRE01558
OG0002286	XENTR10663	DANRE18378, DANRE18379
OG0002287	XENTR13326	DANRE02275, DANRE02276
OG0002287	XENTR15096	DANRE17711
OG0002288	XENTR12739	DANRE06055
OG0002288	XENTR07532	DANRE20574, DANRE20573
OG0002289	XENTR02736	DANRE42162
OG0002289	XENTR05940	DANRE34357
OG0002289	XENTR16084	DANRE00729
OG0002290	XENTR00793	DANRE33620, DANRE33619
OG0002290	XENTR07136	DANRE00906, DANRE00907
OG0002290	XENTR14686	DANRE03831, DANRE03830, DANRE03832
OG0002291	XENTR04746	DANRE00425, DANRE00426
OG0002292	XENTR10569	DANRE35908
OG0002292	XENTR11818	DANRE25435, DANRE25434
OG0002293	XENTR04957	DANRE02074, DANRE02075
OG0002293	XENTR12754	DANRE14636
OG0002294	XENTR05741	DANRE19637, DANRE19636
OG0002294	XENTR12369	DANRE36446, DANRE26343
OG0002295	XENTR01465	DANRE12890, DANRE12892, DANRE12891
OG0002295	XENTR14069	DANRE21719, DANRE21720
OG0002295	XENTR03418	DANRE19376, DANRE19377
OG0002296	XENTR12455	DANRE05952, DANRE05953
OG0002297	XENTR00024, XENTR00025	DANRE35527, DANRE35528
OG0002298	XENTR17258, XENTR09994, XENTR18215, XENTR18115, XENTR11271, XENTR11272, XENTR11270, XENTR11269, XENTR11273, XENTR18386, XENTR13867, XENTR13866, XENTR11267, XENTR11266, XENTR11261, XENTR11263, XENTR11264, XENTR11265, XENTR18319, XENTR11260, XENTR11262, XENTR02115, XENTR02114	DANRE29109, DANRE29110, DANRE28756, DANRE43180, DANRE28757, DANRE43181, DANRE43041
OG0002299	XENTR17577, XENTR05014, XENTR19269, XENTR16488, XENTR16487, XENTR18615	DANRE40943, DANRE40942, DANRE40671, DANRE40670, DANRE40620
OG0002299	XENTR16820	DANRE13438, DANRE13439
OG0002312	XENTR06437, XENTR06436	DANRE20428, DANRE07389, DANRE07387, DANRE07391, DANRE07390, DANRE07388
OG0002314	XENTR10588	DANRE16662, DANRE16663, DANRE16664
OG0002314	XENTR05505	DANRE17933, DANRE17934
OG0002315	XENTR04291	DANRE33255, DANRE33257
OG0002315	XENTR00326	DANRE36427
OG0002316	XENTR04956	DANRE02069, DANRE02071, DANRE02072, DANRE02070
OG0002317	XENTR08993	DANRE05615, DANRE05614
OG0002317	XENTR11973	DANRE13168, DANRE13169
OG0002318	XENTR14796	DANRE28853, DANRE28854
OG0002319	XENTR00284	DANRE26532
OG0002320	XENTR06033	DANRE34160, DANRE08175
OG0002320	XENTR16688	DANRE07657
OG0002321	XENTR17990	DANRE16380
OG0002322	XENTR15485	DANRE30306, DANRE30305
OG0002323	XENTR18240	DANRE33348, DANRE33349
OG0002324	XENTR11808	DANRE14539
OG0002325	XENTR08080	DANRE41635
OG0002326	XENTR11657, XENTR05110	DANRE17969
OG0002327	XENTR06367	DANRE22842, DANRE22841
OG0002327	XENTR18257	DANRE02715
OG0002328	XENTR17536	DANRE19760
OG0002329	XENTR02119	DANRE13677
OG0002329	XENTR09882	DANRE12842, DANRE12841
OG0002330	XENTR00853	DANRE19578
OG0002330	XENTR16723	DANRE08225
OG0002331	XENTR08347	DANRE14402, DANRE14401
OG0002332	XENTR04333	DANRE34536, DANRE34537
OG0002332	XENTR06466	DANRE41108, DANRE41107, DANRE01408, DANRE01409
OG0002333	XENTR05844	DANRE34751
OG0002334	XENTR17858	DANRE35546, DANRE35545, DANRE42533, DANRE42534
OG0002335	XENTR02895	DANRE03739
OG0002336	XENTR08017	DANRE24502, DANRE27827
OG0002337	XENTR04056	DANRE08056, DANRE00914, DANRE00913
OG0002339	XENTR17950	DANRE03470
OG0002339	XENTR18616, XENTR02709, XENTR09054	DANRE15243, DANRE15242
OG0002340	XENTR07803	DANRE26908
OG0002341	XENTR17261, XENTR17262	DANRE20381, DANRE20379, DANRE20378, DANRE20380, DANRE20377, DANRE20376
OG0002342	XENTR10598	DANRE11694, DANRE11693
OG0002342	XENTR12752	DANRE05529, DANRE05528
OG0002343	XENTR09466	DANRE25095, DANRE25094, DANRE37612
OG0002343	XENTR17455	DANRE22280, DANRE36851
OG0002343	XENTR10712	DANRE25497
OG0002344	XENTR01511	DANRE07882, DANRE34183, DANRE34182
OG0002344	XENTR10309	DANRE19431
OG0002345	XENTR16495	DANRE33055
OG0002346	XENTR16322	DANRE33235, DANRE13335, DANRE13334
OG0002347	XENTR17247	DANRE30595, DANRE30594
OG0002347	XENTR15999	DANRE25287
OG0002348	XENTR03865	DANRE10939
OG0002349	XENTR00479	DANRE25400
OG0002349	XENTR11092	DANRE38745
OG0002350	XENTR01302	DANRE21779, DANRE21780
OG0002350	XENTR12001	DANRE19276, DANRE41252, DANRE41253
OG0002352	XENTR10484	DANRE13601, DANRE10604, DANRE10606
OG0002353	XENTR15953	DANRE00010, DANRE00012, DANRE00011
OG0002354	XENTR07671	DANRE14164, DANRE09937
OG0002355	XENTR01023	DANRE16341, DANRE16342
OG0002355	XENTR01621	DANRE06475
OG0002356	XENTR11801	DANRE31051, DANRE12469, DANRE12468
OG0002356	XENTR14127	DANRE29615
OG0002357	XENTR15504	DANRE17322, DANRE17323, DANRE17321
OG0002357	XENTR14393	DANRE11580, DANRE11581
OG0002358	XENTR15985	DANRE12934, DANRE12933
OG0002359	XENTR14398	DANRE11586, DANRE11587, DANRE11585
OG0002360	XENTR06917	DANRE03133
OG0002360	XENTR14802	DANRE14891, DANRE14892, DANRE14890
OG0002361	XENTR00595	DANRE05566
OG0002361	XENTR12105	DANRE17466, DANRE11141
OG0002362	XENTR06985	DANRE33948
OG0002362	XENTR01436	DANRE37578, DANRE37580, DANRE33949, DANRE37579
OG0002362	XENTR11944	DANRE40121, DANRE28144
OG0002363	XENTR01831	DANRE15421, DANRE15420, DANRE15422, DANRE29848, DANRE29849
OG0002363	XENTR13726	DANRE43078, DANRE03692, DANRE03693
OG0002366	XENTR03010	DANRE23406
OG0002366	XENTR09341	DANRE24100, DANRE24099, DANRE27226
OG0002366	XENTR07763	DANRE39161, DANRE25332
OG0002367	XENTR04656	DANRE21483
OG0002367	XENTR04737	DANRE34909
OG0002368	XENTR03040	DANRE11442, DANRE11443, DANRE11444
OG0002368	XENTR01632	DANRE04658, DANRE04657
OG0002369	XENTR08498	DANRE10691
OG0002370	XENTR11205	DANRE09330, DANRE09329, DANRE14032, DANRE14030, DANRE14029
OG0002371	XENTR13442	DANRE04441
OG0002371	XENTR02101, XENTR08507	DANRE11569
OG0002372	XENTR18264	DANRE28952, DANRE28951
OG0002373	XENTR07192	DANRE17559, DANRE11721
OG0002373	XENTR18177	DANRE11249
OG0002373	XENTR07193	DANRE11720
OG0002374	XENTR17796	DANRE24917
OG0002374	XENTR09958	DANRE28397
OG0002375	XENTR03186	DANRE08588, DANRE08589
OG0002377	XENTR03045	DANRE18217, DANRE18218, DANRE18216
OG0002378	XENTR11423	DANRE25436, DANRE25437, DANRE25438
OG0002378	XENTR11821	DANRE37678, DANRE37679, DANRE37683, DANRE37676
OG0002379	XENTR09370	DANRE22137, DANRE22136
OG0002379	XENTR18063	DANRE35285
OG0002380	XENTR06478	DANRE40905, DANRE40903
OG0002380	XENTR13029	DANRE05387, DANRE05386
OG0002380	XENTR17006	DANRE00439, DANRE00438
OG0002383	XENTR15253, XENTR17463, XENTR17464, XENTR18732	DANRE25117, DANRE25112, DANRE25116, DANRE25113, DANRE24953, DANRE24952, DANRE24951
OG0002384	XENTR19273, XENTR06855, XENTR06854	DANRE24344
OG0002385	XENTR01823	DANRE29842, DANRE29841
OG0002385	XENTR04768	DANRE28561, DANRE28560, DANRE28554, DANRE28555, DANRE03634
OG0002385	XENTR07386	DANRE36152, DANRE36153, DANRE29812
OG0002395	XENTR04724	DANRE39377, DANRE39375, DANRE39378, DANRE39376
OG0002396	XENTR06625	DANRE37808, DANRE37806, DANRE00883, DANRE00884
OG0002396	XENTR12782	DANRE11328, DANRE11327
OG0002398	XENTR10576	DANRE16041
OG0002398	XENTR05514	DANRE07025, DANRE39921, DANRE39920, DANRE39919
OG0002399	XENTR12730	DANRE18376
OG0002399	XENTR02977	DANRE02239, DANRE02238
OG0002399	XENTR09322	DANRE24087, DANRE24086
OG0002400	XENTR11297	DANRE36047, DANRE36048
OG0002400	XENTR02866	DANRE31486
OG0002400	XENTR00907	DANRE01746, DANRE40363
OG0002401	XENTR19155, XENTR00898, XENTR00899, XENTR00900	DANRE41812, DANRE41811
OG0002401	XENTR03453	DANRE17853
OG0002401	XENTR09261	DANRE06370
OG0002402	XENTR18948	DANRE18877, DANRE18878, DANRE18797, DANRE18796
OG0002403	XENTR03076	DANRE26493
OG0002404	XENTR00427	DANRE01918
OG0002405	XENTR14459	DANRE15704, DANRE15703, DANRE06806
OG0002405	XENTR14636	DANRE24393
OG0002406	XENTR13694	DANRE23476, DANRE01772
OG0002406	XENTR16471	DANRE23473, DANRE23475, DANRE23474, DANRE01770
OG0002407	XENTR16253	DANRE05096, DANRE05097, DANRE03785
OG0002408	XENTR05124	DANRE09803, DANRE09804
OG0002409	XENTR17207	DANRE23061
OG0002409	XENTR00759	DANRE31062
OG0002409	XENTR02804	DANRE43320, DANRE43319
OG0002410	XENTR18986	DANRE22719, DANRE40305
OG0002411	XENTR10283	DANRE38371
OG0002411	XENTR09696	DANRE13902
OG0002412	XENTR12811	DANRE25099
OG0002413	XENTR12213	DANRE30178, DANRE30179
OG0002414	XENTR04525	DANRE21494
OG0002414	XENTR13332	DANRE22531, DANRE22530, DANRE23247
OG0002415	XENTR18259	DANRE05251, DANRE05250
OG0002416	XENTR00162	DANRE10842, DANRE10843, DANRE30621, DANRE30620
OG0002418	XENTR13921, XENTR13922	DANRE00142
OG0002418	XENTR08069	DANRE22967, DANRE22966
OG0002418	XENTR15285	DANRE09980
OG0002420	XENTR12655	DANRE13319, DANRE13318
OG0002420	XENTR02423, XENTR02422	DANRE12102
OG0002420	XENTR00619	DANRE16729, DANRE16730, DANRE04597, DANRE04596
OG0002421	XENTR11863	DANRE38877, DANRE38875, DANRE38878, DANRE38876
OG0002422	XENTR12603	DANRE07168, DANRE07169, DANRE07170, DANRE07166
OG0002423	XENTR14926	DANRE42835, DANRE42834, DANRE42825, DANRE42824
OG0002424	XENTR09777	DANRE06511
OG0002425	XENTR18312	DANRE22894, DANRE22893
OG0002426	XENTR00967	DANRE03071, DANRE29062
OG0002426	XENTR04791	DANRE28444, DANRE28456
OG0002427	XENTR11500	DANRE33043
OG0002428	XENTR05363	DANRE14864, DANRE14867, DANRE14866, DANRE14865
OG0002429	XENTR05949	DANRE12512, DANRE12510
OG0002429	XENTR02469	DANRE22357, DANRE22358, DANRE22359
OG0002430	XENTR05364	DANRE28030
OG0002430	XENTR18278, XENTR10773	DANRE22083
OG0002431	XENTR04410, XENTR04409	DANRE08655, DANRE08653, DANRE08654
OG0002431	XENTR15276, XENTR15277	DANRE09977
OG0002431	XENTR12917	DANRE23181, DANRE23180
OG0002432	XENTR06432	DANRE06643
OG0002432	XENTR03304	DANRE17868, DANRE17867
OG0002432	XENTR10268	DANRE42920, DANRE42923
OG0002433	XENTR13711	DANRE04279
OG0002434	XENTR07224	DANRE23360, DANRE23359, DANRE23358
OG0002434	XENTR04195	DANRE41679, DANRE41680
OG0002435	XENTR04305	DANRE35363
OG0002436	XENTR00885	DANRE33714, DANRE33713
OG0002436	XENTR03664	DANRE20406, DANRE20405, DANRE07419
OG0002437	XENTR06859, XENTR03646, XENTR12985, XENTR00540, XENTR07070, XENTR06175	DANRE35170, DANRE35172, DANRE35173, DANRE35171
OG0002438	XENTR08545	DANRE36809
OG0002439	XENTR00776, XENTR00775	DANRE31516, DANRE31514, DANRE31515
OG0002439	XENTR12812	DANRE25773, DANRE38938
OG0002441	XENTR05912	DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090
OG0002442	XENTR16535	DANRE05982
OG0002442	XENTR16802	DANRE37141, DANRE37140
OG0002443	XENTR00383	DANRE24994, DANRE24993, DANRE24992
OG0002444	XENTR02476	DANRE02469
OG0002444	XENTR07767, XENTR07766	DANRE25326
OG0002444	XENTR07484	DANRE02953
OG0002445	XENTR03182	DANRE05848
OG0002446	XENTR04769	DANRE29262
OG0002447	XENTR09073	DANRE36511
OG0002448	XENTR17600	DANRE04304, DANRE04305
OG0002449	XENTR09497	DANRE37893
OG0002449	XENTR05548	DANRE17401
OG0002449	XENTR11703	DANRE12094
OG0002450	XENTR19093	DANRE10330, DANRE14502
OG0002450	XENTR14079	DANRE34843
OG0002451	XENTR16464	DANRE01618
OG0002451	XENTR09280	DANRE25569
OG0002452	XENTR03150	DANRE42822, DANRE42821, DANRE42823, DANRE35803
OG0002452	XENTR10752	DANRE29202, DANRE03137
OG0002453	XENTR10071	DANRE19771, DANRE19770
OG0002454	XENTR10315	DANRE01438, DANRE01437, DANRE01439
OG0002454	XENTR04033	DANRE07934, DANRE01116
OG0002455	XENTR11478	DANRE41076, DANRE41075
OG0002455	XENTR00256	DANRE08641
OG0002456	XENTR14930	DANRE09104, DANRE09103
OG0002456	XENTR12253	DANRE13804, DANRE13805, DANRE02002, DANRE02003
OG0002457	XENTR07718	DANRE11158, DANRE11157
OG0002459	XENTR00970	DANRE30429
OG0002461	XENTR04357	DANRE08555
OG0002462	XENTR09111	DANRE03026, DANRE03027
OG0002464	XENTR07553	DANRE05364
OG0002464	XENTR03314	DANRE06078, DANRE06077, DANRE06076, DANRE15811, DANRE15809, DANRE15812, DANRE15810
OG0002465	XENTR12392, XENTR11460	DANRE10479
OG0002466	XENTR03928	DANRE26863, DANRE18267, DANRE18269, DANRE18268
OG0002466	XENTR03839, XENTR03842, XENTR02392	DANRE11229, DANRE11230, DANRE11227, DANRE11228
OG0002467	XENTR11901	DANRE11459, DANRE11458
OG0002467	XENTR00224	DANRE14149
OG0002467	XENTR12141	DANRE11623, DANRE11622, DANRE11625
OG0002476	XENTR00493	DANRE12704, DANRE12705
OG0002477	XENTR15214	DANRE16912
OG0002478	XENTR07451	DANRE15759
OG0002478	XENTR17938	DANRE07221, DANRE07222
OG0002479	XENTR13918, XENTR13917	DANRE34067, DANRE34066
OG0002480	XENTR07395	DANRE03687
OG0002480	XENTR13837	DANRE04131
OG0002480	XENTR07396	DANRE43062, DANRE43063
OG0002481	XENTR12801, XENTR14366	DANRE37881, DANRE19898
OG0002482	XENTR08708	DANRE12622, DANRE12621, DANRE12624
OG0002482	XENTR15748	DANRE31376, DANRE39949, DANRE39948, DANRE20670, DANRE20668, DANRE20669
OG0002484	XENTR06740	DANRE33442, DANRE33443
OG0002486	XENTR12613	DANRE40075, DANRE40078, DANRE40077, DANRE40076
OG0002487	XENTR08514	DANRE05658, DANRE05657
OG0002487	XENTR00198	DANRE17413, DANRE17414
OG0002489	XENTR14912	DANRE03917
OG0002489	XENTR08038	DANRE04889, DANRE04890
OG0002490	XENTR06810	DANRE39794
OG0002490	XENTR02883	DANRE30724
OG0002491	XENTR08254	DANRE00085, DANRE00084, DANRE00083
OG0002491	XENTR15373	DANRE01904, DANRE01905
OG0002492	XENTR09648	DANRE22193, DANRE22192, DANRE22194
OG0002494	XENTR02970	DANRE01719
OG0002495	XENTR01127	DANRE42688
OG0002496	XENTR18038	DANRE34710, DANRE34708
OG0002496	XENTR07307	DANRE15510, DANRE15511
OG0002497	XENTR12266	DANRE29032, DANRE29031
OG0002497	XENTR01749	DANRE14380
OG0002499	XENTR14604	DANRE34499
OG0002499	XENTR11611	DANRE23471
OG0002500	XENTR19041, XENTR19042	DANRE28865
OG0002501	XENTR13311	DANRE20289
OG0002503	XENTR09737	DANRE06479, DANRE06478
OG0002504	XENTR07118	DANRE20125, DANRE20124, DANRE08084, DANRE08085
OG0002505	XENTR00934	DANRE03563, DANRE03564
OG0002506	XENTR11712	DANRE18713, DANRE12086, DANRE12085
OG0002506	XENTR05544	DANRE18416, DANRE18417
OG0002507	XENTR04668	DANRE21304, DANRE21305
OG0002507	XENTR13282	DANRE27686
OG0002508	XENTR00871, XENTR00870	DANRE00553, DANRE00554
OG0002508	XENTR10196	DANRE19926, DANRE07892, DANRE07893, DANRE07894
OG0002509	XENTR15346	DANRE05213, DANRE05214, DANRE05215, DANRE05212
OG0002510	XENTR13486	DANRE07592, DANRE07591
OG0002511	XENTR03365, XENTR03366	DANRE13627, DANRE13626
OG0002511	XENTR08403	DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317
OG0002512	XENTR00923	DANRE42317
OG0002512	XENTR07865	DANRE15542, DANRE15541, DANRE15540, DANRE20197
OG0002514	XENTR11380	DANRE22431, DANRE36853
OG0002514	XENTR01608	DANRE30763
OG0002514	XENTR10039	DANRE38433, DANRE38434, DANRE38432, DANRE38431
OG0002515	XENTR13875	DANRE37598
OG0002516	XENTR02644	DANRE08131, DANRE34987
OG0002517	XENTR01689, XENTR01691, XENTR01690	DANRE03260, DANRE03258, DANRE03259, DANRE29686, DANRE03262, DANRE03261
OG0002517	XENTR06913	DANRE03136
OG0002518	XENTR16754, XENTR16755	DANRE02842, DANRE02843
OG0002519	XENTR06434	DANRE42883
OG0002519	XENTR00894, XENTR00893	DANRE35553
OG0002520	XENTR16161	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698
OG0002520	XENTR11725	DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997
OG0002521	XENTR06091, XENTR06093	DANRE04879
