Orthogroup	XENTR	NEMVE
OG0004641	XENTR17163	NEMVE11881, NEMVE13912, NEMVE08629
OG0004642	XENTR10151	NEMVE16068
OG0004642	XENTR16263	NEMVE12541
OG0004643	XENTR01592	NEMVE01855
OG0004644	XENTR05543, XENTR05542	NEMVE25830
OG0004646	XENTR01464, XENTR14068	NEMVE06022
OG0004647	XENTR03408	NEMVE18102
OG0004648	XENTR13808	NEMVE14967
OG0004649	XENTR04062, XENTR00829	NEMVE13434
OG0004650	XENTR17323	NEMVE15292
OG0004651	XENTR16137	NEMVE14682
OG0004652	XENTR14172	NEMVE06739
OG0004654	XENTR15245	NEMVE23143
OG0004655	XENTR12684	NEMVE09086, NEMVE00666
OG0004657	XENTR09633, XENTR18378	NEMVE07292
OG0004658	XENTR00211	NEMVE13379
OG0004659	XENTR13300	NEMVE07785, NEMVE00194, NEMVE11615
OG0004662	XENTR06657	NEMVE14599
OG0004664	XENTR08819	NEMVE19719
OG0004665	XENTR00133	NEMVE04963
OG0004666	XENTR02742, XENTR05796	NEMVE14432
OG0004669	XENTR17310	NEMVE14751
OG0004670	XENTR01679	NEMVE13348
OG0004671	XENTR10200	NEMVE15017
OG0004672	XENTR03732	NEMVE04927
OG0004673	XENTR01887, XENTR18837	NEMVE22141
OG0004674	XENTR04721	NEMVE15105
OG0004675	XENTR10690	NEMVE19531, NEMVE12308
OG0004676	XENTR12097	NEMVE06939
OG0004677	XENTR08516	NEMVE01225
OG0004678	XENTR09245	NEMVE09441
OG0004681	XENTR00528	NEMVE17985
OG0004682	XENTR00011	NEMVE16012
OG0004683	XENTR09470	NEMVE10379
OG0004684	XENTR09471	NEMVE15028
OG0004685	XENTR00826	NEMVE13564, NEMVE20938
OG0004687	XENTR08376	NEMVE11074
OG0004690	XENTR02109	NEMVE07181
OG0004691	XENTR12526	NEMVE07925
OG0004692	XENTR12793	NEMVE09659, NEMVE11678
OG0004694	XENTR12216	NEMVE22054
OG0004695	XENTR07984	NEMVE08241
OG0004696	XENTR08933	NEMVE00069, NEMVE00975
OG0004697	XENTR01024	NEMVE04721
OG0004698	XENTR15336	NEMVE24810
OG0004699	XENTR04958	NEMVE08956
OG0004700	XENTR19117	NEMVE22202
OG0004703	XENTR01132	NEMVE23725
OG0004704	XENTR00093	NEMVE25098
OG0004705	XENTR05923, XENTR08822, XENTR08821	NEMVE13269
OG0004706	XENTR03339, XENTR10846, XENTR10847	NEMVE23038
OG0004707	XENTR04913	NEMVE00940
OG0004708	XENTR04042	NEMVE22362
OG0004711	XENTR12598	NEMVE22209
OG0004728	XENTR03737	NEMVE24238
OG0004730	XENTR11246	NEMVE14157
OG0004731	XENTR18388	NEMVE24589
OG0004732	XENTR14688	NEMVE08242
OG0004733	XENTR03412	NEMVE08830
OG0004735	XENTR12602	NEMVE05167
OG0004736	XENTR00419	NEMVE25990
OG0004739	XENTR07591	NEMVE15022
OG0004740	XENTR02419	NEMVE22822, NEMVE13094
OG0004744	XENTR16602	NEMVE21304, NEMVE02941
OG0004746	XENTR16021, XENTR19206	NEMVE06678
OG0004747	XENTR08164	NEMVE25622
OG0004749	XENTR02480	NEMVE21861
OG0004750	XENTR15715	NEMVE25690, NEMVE18048, NEMVE16581
OG0004751	XENTR06628	NEMVE23997
OG0004752	XENTR05473	NEMVE07471
OG0004753	XENTR03105	NEMVE00501
OG0004754	XENTR01802	NEMVE10627, NEMVE24818
OG0004755	XENTR10564	NEMVE14496
OG0004756	XENTR17924	NEMVE14252
OG0004757	XENTR06659	NEMVE05633
OG0004758	XENTR10225	NEMVE11732, NEMVE05918
OG0004759	XENTR08995	NEMVE05670
OG0004761	XENTR08312	NEMVE19165, NEMVE25765
OG0004763	XENTR14434	NEMVE14983
OG0004764	XENTR00062	NEMVE10488
OG0004765	XENTR10970	NEMVE21803
OG0004766	XENTR17353	NEMVE23449
OG0004767	XENTR03910	NEMVE13831
OG0004768	XENTR06426	NEMVE14625, NEMVE17029
OG0004769	XENTR15393	NEMVE09060
OG0004770	XENTR08456	NEMVE10973
OG0004772	XENTR07387, XENTR01786	NEMVE01278
OG0004774	XENTR12450, XENTR18887	NEMVE11891, NEMVE13846
OG0004775	XENTR08212	NEMVE21681
OG0004776	XENTR00828	NEMVE08011
OG0004781	XENTR16628, XENTR16629	NEMVE08486
OG0004782	XENTR07673	NEMVE25347, NEMVE19579
OG0004783	XENTR04323	NEMVE11254, NEMVE11101
OG0004784	XENTR00188, XENTR00189	NEMVE09476
OG0004785	XENTR00119	NEMVE14332
OG0004786	XENTR04209	NEMVE03480
OG0004787	XENTR14690	NEMVE25138
OG0004789	XENTR07121	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982
OG0004790	XENTR05623, XENTR19164, XENTR13909	NEMVE08026
OG0004791	XENTR00086	NEMVE22632, NEMVE24573
OG0004792	XENTR01195, XENTR16182	NEMVE22524
OG0004793	XENTR11318	NEMVE16797
OG0004794	XENTR08033	NEMVE09539
OG0004795	XENTR06349	NEMVE17130, NEMVE09760
OG0004796	XENTR11903	NEMVE02112, NEMVE00168
OG0004797	XENTR03068	NEMVE14389
OG0004799	XENTR15968	NEMVE01729, NEMVE17047
OG0004800	XENTR08612	NEMVE03303, NEMVE02807
OG0004801	XENTR01848	NEMVE05151
OG0004802	XENTR09565	NEMVE24950
OG0004803	XENTR15467	NEMVE09645
OG0004805	XENTR11662	NEMVE06909
OG0004806	XENTR00596, XENTR12104	NEMVE06084
OG0004807	XENTR15288	NEMVE22724
OG0004808	XENTR03219	NEMVE23142, NEMVE00017
OG0004809	XENTR12931	NEMVE10851
OG0004811	XENTR00465, XENTR00466	NEMVE14893
OG0004812	XENTR07652	NEMVE10095, NEMVE10094
OG0004813	XENTR13768	NEMVE13765
OG0004814	XENTR15350	NEMVE22496
OG0004816	XENTR00384	NEMVE24963
OG0004817	XENTR05373	NEMVE23666
OG0004819	XENTR18290	NEMVE10396, NEMVE20374
OG0004820	XENTR09145	NEMVE22650
OG0004821	XENTR00744	NEMVE13951
OG0004822	XENTR08415	NEMVE13105
OG0004823	XENTR07412	NEMVE07629
OG0004824	XENTR07425	NEMVE18895
OG0004825	XENTR14340	NEMVE15161
OG0004826	XENTR16039	NEMVE14605
OG0004828	XENTR10119	NEMVE25343
OG0004829	XENTR02670	NEMVE15042, NEMVE00163
OG0004830	XENTR14067	NEMVE17353
OG0004831	XENTR12087, XENTR05901	NEMVE07600
OG0004832	XENTR14740	NEMVE21691
OG0004833	XENTR07540	NEMVE13547
OG0004834	XENTR18645	NEMVE20063
OG0004835	XENTR08252, XENTR04057	NEMVE08208
OG0004836	XENTR03675	NEMVE22477
OG0004837	XENTR01234, XENTR02852	NEMVE10875
OG0004838	XENTR04078	NEMVE14762
OG0004839	XENTR14348	NEMVE21719
OG0004840	XENTR15873	NEMVE08926
OG0004841	XENTR07261	NEMVE13314
OG0004842	XENTR03722	NEMVE21848
OG0004843	XENTR00524	NEMVE13339, NEMVE11986
OG0004844	XENTR13385	NEMVE18136
OG0004845	XENTR10814	NEMVE20247
OG0004846	XENTR01408	NEMVE18109
OG0004848	XENTR14338	NEMVE05365
OG0004849	XENTR04783	NEMVE14210
OG0004850	XENTR13562	NEMVE22350
OG0004851	XENTR10062	NEMVE14191
OG0004852	XENTR16100	NEMVE25433
OG0004853	XENTR17579	NEMVE25313
OG0004854	XENTR05196	NEMVE22394
OG0004855	XENTR01667	NEMVE05574
OG0004856	XENTR01049, XENTR05246	NEMVE04745, NEMVE05569
OG0004857	XENTR00534	NEMVE06533, NEMVE11870
OG0004858	XENTR10303	NEMVE22404
OG0004859	XENTR08619	NEMVE06338
OG0004860	XENTR02773	NEMVE23295
OG0004861	XENTR03061	NEMVE08645
OG0004862	XENTR17921	NEMVE17522
OG0004863	XENTR05424	NEMVE22313
OG0004864	XENTR00771	NEMVE23293
OG0004865	XENTR13338	NEMVE21865
OG0004866	XENTR08700, XENTR14374	NEMVE22450
OG0004867	XENTR18178, XENTR18179	NEMVE15440
OG0004869	XENTR03761	NEMVE24127
OG0004870	XENTR14935, XENTR14934	NEMVE22132, NEMVE13530
OG0004871	XENTR01187, XENTR17769	NEMVE14536
OG0004873	XENTR09787	NEMVE21911
OG0004875	XENTR00005	NEMVE13402
OG0004877	XENTR08283	NEMVE13079, NEMVE04687
OG0004879	XENTR17744	NEMVE10578
OG0004880	XENTR16782	NEMVE13009, NEMVE12954
OG0004881	XENTR06242	NEMVE02049
OG0004882	XENTR10221	NEMVE17312, NEMVE12590
OG0004884	XENTR03050	NEMVE02134, NEMVE00624
OG0004885	XENTR09289, XENTR05572	NEMVE11478, NEMVE07061
OG0004886	XENTR02719	NEMVE12702, NEMVE10250
OG0004887	XENTR16111	NEMVE22398
OG0004891	XENTR13595	NEMVE22337
OG0004892	XENTR14914, XENTR02200	NEMVE13325
OG0004893	XENTR12758	NEMVE23196
OG0004894	XENTR02329, XENTR04892, XENTR04992	NEMVE18121, NEMVE21279
OG0004895	XENTR16712	NEMVE23211
OG0004896	XENTR11036, XENTR11035	NEMVE11249
OG0004897	XENTR09725	NEMVE13596
OG0004898	XENTR14341, XENTR18232	NEMVE05893, NEMVE21394
OG0004899	XENTR14449	NEMVE22568
OG0004900	XENTR14693	NEMVE15535, NEMVE25162
OG0004901	XENTR12276, XENTR12275	NEMVE05379
OG0004902	XENTR00620	NEMVE14740
OG0004903	XENTR04968	NEMVE13217
OG0004904	XENTR01812	NEMVE13083
OG0004906	XENTR00992	NEMVE07063
OG0004907	XENTR12667	NEMVE08605
OG0004911	XENTR04772	NEMVE19493
OG0004913	XENTR14597	NEMVE18631
OG0004914	XENTR02587	NEMVE25557
OG0004916	XENTR05388, XENTR08550, XENTR03161	NEMVE18916
OG0004917	XENTR04073	NEMVE22754
OG0004919	XENTR16803	NEMVE14165
OG0004920	XENTR15712	NEMVE04726
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	NEMVE24186
OG0004923	XENTR09440	NEMVE17142, NEMVE12025
OG0004924	XENTR12207	NEMVE08496
OG0004925	XENTR15854	NEMVE07632
OG0004926	XENTR14521	NEMVE25955
OG0004927	XENTR08515, XENTR12531	NEMVE07100
OG0004928	XENTR15107	NEMVE25903
OG0004929	XENTR10557	NEMVE23443
OG0004930	XENTR10546	NEMVE08872
OG0004931	XENTR06052	NEMVE15057
OG0004932	XENTR18768	NEMVE25699
OG0004933	XENTR05652, XENTR09741	NEMVE20679, NEMVE25637
OG0004934	XENTR17872	NEMVE06775
OG0004936	XENTR02426, XENTR12658	NEMVE16931
OG0004938	XENTR12499	NEMVE07746
OG0004939	XENTR00578, XENTR11815	NEMVE13527
OG0004940	XENTR06069	NEMVE03181
OG0004941	XENTR17552	NEMVE15741
OG0004942	XENTR15114	NEMVE00998
OG0004943	XENTR10734, XENTR18718	NEMVE18405
OG0004944	XENTR02835, XENTR10997	NEMVE17558
OG0004945	XENTR12373	NEMVE09906, NEMVE01461
OG0004946	XENTR07623	NEMVE17881
OG0004948	XENTR12682, XENTR12681, XENTR10040	NEMVE04863
OG0004949	XENTR10188	NEMVE14010
OG0004950	XENTR16238	NEMVE15135
OG0004951	XENTR02323, XENTR02324	NEMVE13423
OG0004952	XENTR06665	NEMVE22987
OG0004953	XENTR16308	NEMVE22872
OG0004954	XENTR12724	NEMVE13769, NEMVE13543
OG0004955	XENTR05226	NEMVE24312
OG0004956	XENTR06395	NEMVE03106
OG0004957	XENTR01088, XENTR01089	NEMVE13489
OG0004958	XENTR15047	NEMVE24122
OG0004960	XENTR09316	NEMVE00950
OG0004961	XENTR17175	NEMVE22542
OG0004962	XENTR03175	NEMVE08838
OG0004963	XENTR04559	NEMVE09267
OG0004964	XENTR18483	NEMVE14109
OG0004965	XENTR07677	NEMVE19697
OG0004967	XENTR03788	NEMVE23865
OG0004968	XENTR10216	NEMVE14001, NEMVE12446
OG0004969	XENTR13314	NEMVE14164, NEMVE21390
OG0004970	XENTR14182	NEMVE24152
OG0004971	XENTR06568	NEMVE20816
OG0004972	XENTR01822, XENTR01821	NEMVE22512
OG0004973	XENTR03262	NEMVE11344
OG0004974	XENTR04472	NEMVE20569, NEMVE13705
OG0004975	XENTR11022	NEMVE11552
OG0004976	XENTR06433	NEMVE07826
OG0004977	XENTR00140	NEMVE02192, NEMVE00253
OG0004978	XENTR05928	NEMVE23265
OG0004979	XENTR06280	NEMVE09400
OG0004980	XENTR14445	NEMVE25421
OG0004981	XENTR01741	NEMVE21260
OG0004982	XENTR16425	NEMVE25620
OG0004984	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081	NEMVE04897, NEMVE14271
OG0004985	XENTR18934, XENTR04847	NEMVE22448
OG0004986	XENTR15158	NEMVE21251, NEMVE13658
OG0004987	XENTR04863, XENTR07563	NEMVE10509
OG0004988	XENTR01176	NEMVE13432
OG0004989	XENTR00401, XENTR00400	NEMVE14722
OG0004990	XENTR11568	NEMVE00215, NEMVE21079, NEMVE14471
OG0004991	XENTR07044	NEMVE05198
OG0004993	XENTR11043, XENTR11042	NEMVE14587
OG0004994	XENTR16715	NEMVE07041
OG0004997	XENTR02015	NEMVE04870, NEMVE21142
OG0004999	XENTR15223	NEMVE21935
OG0005002	XENTR15372	NEMVE14489
OG0005005	XENTR05608	NEMVE24423
OG0005006	XENTR06909	NEMVE22541
OG0005007	XENTR10611, XENTR10833	NEMVE11282
OG0005008	XENTR15125	NEMVE25042
OG0005009	XENTR16251	NEMVE10859
OG0005010	XENTR07097, XENTR07098, XENTR07590	NEMVE25608
OG0005014	XENTR00814	NEMVE14836
OG0005015	XENTR12740, XENTR08898	NEMVE22631
OG0005016	XENTR14441	NEMVE23924
OG0005017	XENTR05798, XENTR11446	NEMVE08542
OG0005021	XENTR09210, XENTR09368	NEMVE13857
OG0005038	XENTR06375	NEMVE21936
OG0005040	XENTR12533	NEMVE05703
OG0005041	XENTR04091	NEMVE22270
OG0005044	XENTR04058	NEMVE22165
OG0005045	XENTR14347	NEMVE01206
OG0005046	XENTR16374, XENTR16375	NEMVE24288
OG0005047	XENTR01761	NEMVE13364
OG0005048	XENTR09691	NEMVE00607, NEMVE24484
OG0005049	XENTR02793, XENTR02792	NEMVE16413
OG0005050	XENTR07902	NEMVE09923
OG0005053	XENTR11151	NEMVE05596
OG0005054	XENTR00423, XENTR00424	NEMVE03642
OG0005054	XENTR00425	NEMVE06144
OG0005055	XENTR09097	NEMVE08898
OG0005057	XENTR01215	NEMVE21846
OG0005058	XENTR01318	NEMVE15777
OG0005059	XENTR07733	NEMVE18371
OG0005060	XENTR11847, XENTR11846	NEMVE06881, NEMVE03482
OG0005061	XENTR15275	NEMVE19746, NEMVE23632
OG0005062	XENTR03783	NEMVE18856
OG0005064	XENTR08366	NEMVE08493
OG0005065	XENTR12640	NEMVE10847
OG0005066	XENTR08153, XENTR08152, XENTR08154	NEMVE13164
OG0005067	XENTR06281	NEMVE21170
OG0005069	XENTR16175	NEMVE11714, NEMVE05735
OG0005071	XENTR08834	NEMVE14769, NEMVE05258
OG0005072	XENTR03699, XENTR05247	NEMVE13273
OG0005073	XENTR17939	NEMVE24556
OG0005074	XENTR02040, XENTR02038, XENTR02039	NEMVE22203
OG0005075	XENTR06390	NEMVE22600
OG0005076	XENTR11253	NEMVE19049
OG0005077	XENTR11600	NEMVE14220
OG0005079	XENTR03827	NEMVE14064
OG0005081	XENTR14092	NEMVE04796
OG0005082	XENTR06354	NEMVE25159
OG0005083	XENTR07998	NEMVE09115
OG0005085	XENTR18880	NEMVE07572
OG0005086	XENTR04829	NEMVE07482
OG0005087	XENTR09677	NEMVE14760, NEMVE21110
OG0005088	XENTR16788	NEMVE13405
OG0005089	XENTR08675	NEMVE15030
OG0005090	XENTR11064	NEMVE11209
OG0005092	XENTR18796	NEMVE25357
OG0005093	XENTR09400	NEMVE10149
OG0005094	XENTR05058, XENTR05057	NEMVE18917
OG0005095	XENTR10204	NEMVE14185
OG0005096	XENTR07304	NEMVE13847, NEMVE03089
OG0005097	XENTR03905	NEMVE09977
OG0005098	XENTR05413	NEMVE04907
OG0005099	XENTR04798, XENTR04797, XENTR04799	NEMVE24801
OG0005100	XENTR07674	NEMVE10899
OG0005103	XENTR05449, XENTR01214	NEMVE16506
OG0005104	XENTR16526	NEMVE09153
OG0005105	XENTR13712, XENTR00971	NEMVE23049
OG0005106	XENTR15961	NEMVE22627
OG0005107	XENTR00721	NEMVE20157, NEMVE08261
OG0005108	XENTR09823	NEMVE13396
OG0005109	XENTR05235	NEMVE04941
OG0005110	XENTR10418	NEMVE13178, NEMVE21214
OG0005111	XENTR12918	NEMVE13580
OG0005112	XENTR01641	NEMVE24298
OG0005113	XENTR11696	NEMVE25886, NEMVE21027
OG0005114	XENTR03270	NEMVE08411
OG0005116	XENTR09652	NEMVE13730
OG0005117	XENTR00263, XENTR00264	NEMVE13209
OG0005118	XENTR06229	NEMVE22908
OG0005121	XENTR08556, XENTR08555	NEMVE07563
OG0005122	XENTR00038	NEMVE25425
OG0005123	XENTR10489, XENTR14001	NEMVE25651
OG0005124	XENTR11277	NEMVE13707
OG0005125	XENTR06577, XENTR01393	NEMVE08675
OG0005127	XENTR18846	NEMVE23949
OG0005128	XENTR11404	NEMVE05698
OG0005129	XENTR01372, XENTR17414, XENTR17415	NEMVE05690
OG0005130	XENTR03472	NEMVE12121, NEMVE07830
OG0005131	XENTR07770, XENTR05134	NEMVE09291
OG0005132	XENTR09384	NEMVE11409, NEMVE25901
OG0005135	XENTR17224	NEMVE18670
OG0005138	XENTR04104	NEMVE13824
OG0005140	XENTR15218	NEMVE14128, NEMVE16885
OG0005141	XENTR03747	NEMVE22603
OG0005142	XENTR05808, XENTR05807	NEMVE07142, NEMVE12077
OG0005143	XENTR09021	NEMVE00974, NEMVE13415
OG0005144	XENTR04655	NEMVE06213
OG0005145	XENTR01474	NEMVE18108
OG0005146	XENTR07514	NEMVE05099
OG0005147	XENTR08897, XENTR03407	NEMVE00982
OG0005149	XENTR02585	NEMVE10144
OG0005150	XENTR11623, XENTR08994, XENTR11974	NEMVE23996
OG0005151	XENTR10535	NEMVE13659
OG0005152	XENTR11517	NEMVE13218
OG0005154	XENTR09967	NEMVE25021
OG0005155	XENTR17503	NEMVE14140
OG0005156	XENTR10388	NEMVE06980
OG0005157	XENTR06914	NEMVE22505
OG0005158	XENTR04192	NEMVE06969
OG0005159	XENTR11388, XENTR12535	NEMVE06781
OG0005160	XENTR11553, XENTR11552	NEMVE06389
OG0005161	XENTR17738, XENTR07411	NEMVE02173
OG0005162	XENTR00083, XENTR14063	NEMVE22547
OG0005163	XENTR07785	NEMVE09841
OG0005164	XENTR11748	NEMVE09725
OG0005166	XENTR02428	NEMVE06483
OG0005167	XENTR17308	NEMVE02902, NEMVE22515
OG0005169	XENTR03033	NEMVE05682
OG0005171	XENTR05531, XENTR15783	NEMVE25100
OG0005172	XENTR02971	NEMVE07425
OG0005173	XENTR17804, XENTR08501	NEMVE22996
OG0005175	XENTR09468	NEMVE02029
OG0005176	XENTR00816	NEMVE08801
OG0005178	XENTR04360, XENTR05515	NEMVE04033
OG0005179	XENTR03489	NEMVE07829
OG0005180	XENTR11560	NEMVE24053
OG0005181	XENTR07431	NEMVE23920
OG0005182	XENTR17515	NEMVE06200
OG0005183	XENTR16613	NEMVE14067
OG0005184	XENTR03963	NEMVE06431
OG0005185	XENTR10469	NEMVE11432
OG0005186	XENTR09056	NEMVE06768
OG0005187	XENTR01339	NEMVE13161
OG0005189	XENTR10604	NEMVE23493
OG0005190	XENTR15155, XENTR12628	NEMVE11665, NEMVE09038
OG0005191	XENTR18840, XENTR03558	NEMVE09257
OG0005192	XENTR09355, XENTR09354	NEMVE12464, NEMVE07764
OG0005193	XENTR11591	NEMVE11228, NEMVE24049, NEMVE08813
OG0005194	XENTR08743	NEMVE03180
OG0005196	XENTR12072	NEMVE19466
OG0005197	XENTR04474	NEMVE08046
OG0005198	XENTR12688	NEMVE22645
OG0005199	XENTR06054	NEMVE02388
OG0005200	XENTR15289	NEMVE13636
OG0005201	XENTR02581	NEMVE02021
OG0005202	XENTR01686	NEMVE14473
OG0005203	XENTR08936	NEMVE13297
OG0005204	XENTR16411	NEMVE14965
OG0005205	XENTR02235	NEMVE14634
OG0005206	XENTR14439	NEMVE07942
OG0005207	XENTR09921	NEMVE09443
OG0005208	XENTR17865	NEMVE24981
OG0005209	XENTR16467	NEMVE22417
OG0005210	XENTR10414	NEMVE07336
OG0005211	XENTR05451	NEMVE20140
OG0005212	XENTR05321	NEMVE14478
OG0005213	XENTR02474, XENTR00218	NEMVE25757
OG0005214	XENTR15093	NEMVE14753
OG0005215	XENTR09676	NEMVE24755
OG0005216	XENTR11068, XENTR11067	NEMVE25879
OG0005217	XENTR03391	NEMVE13104
OG0005218	XENTR11165	NEMVE10673
OG0005219	XENTR03479	NEMVE15093
OG0005221	XENTR07925	NEMVE22950
OG0005222	XENTR10211	NEMVE05750
OG0005223	XENTR05366	NEMVE16864
OG0005224	XENTR10962	NEMVE07924
OG0005225	XENTR11516	NEMVE24257
OG0005226	XENTR17737	NEMVE25646, NEMVE08740
OG0005227	XENTR08466	NEMVE13281
OG0005228	XENTR02196	NEMVE20296, NEMVE02199
OG0005229	XENTR09269	NEMVE05889
OG0005230	XENTR00510	NEMVE22091
OG0005231	XENTR14785	NEMVE04973
OG0005232	XENTR04371	NEMVE17122
OG0005233	XENTR17925	NEMVE22334
OG0005234	XENTR16079	NEMVE23138
OG0005235	XENTR13429	NEMVE22916
OG0005236	XENTR06179, XENTR09790, XENTR13766	NEMVE18693
OG0005237	XENTR12797	NEMVE14603, NEMVE02535
OG0005238	XENTR07727	NEMVE15748
OG0005239	XENTR11710, XENTR12808	NEMVE24300, NEMVE14697
OG0005240	XENTR15629, XENTR13415	NEMVE23501
OG0005241	XENTR09900	NEMVE00924
OG0005242	XENTR08438	NEMVE10048
OG0005243	XENTR01383	NEMVE13722
OG0005244	XENTR07088, XENTR07089, XENTR03819	NEMVE24681
OG0005245	XENTR06279	NEMVE01979
OG0005246	XENTR02623	NEMVE10228
OG0005247	XENTR02931	NEMVE13246, NEMVE14263
OG0005248	XENTR05150, XENTR06264	NEMVE21860
OG0005249	XENTR06111, XENTR06112	NEMVE01081
OG0005250	XENTR05467	NEMVE19972
OG0005251	XENTR07883	NEMVE14226
OG0005254	XENTR17441	NEMVE12824
OG0005256	XENTR17691, XENTR06834	NEMVE22310
OG0005257	XENTR05574	NEMVE01951
OG0005258	XENTR02828	NEMVE13606
OG0005259	XENTR02830	NEMVE14915
OG0005260	XENTR09856	NEMVE17354
OG0005261	XENTR04489, XENTR03622	NEMVE18820, NEMVE12103
OG0005262	XENTR12919	NEMVE10313
OG0005264	XENTR05358	NEMVE01596
OG0005265	XENTR03437	NEMVE20433, NEMVE15978
OG0005266	XENTR02969, XENTR04623	NEMVE22507
OG0005267	XENTR00612	NEMVE13171
OG0005268	XENTR10041	NEMVE13154, NEMVE12596
OG0005269	XENTR02825	NEMVE23738
OG0005270	XENTR14107	NEMVE21392, NEMVE21695
OG0005272	XENTR03770, XENTR03769	NEMVE08945
OG0005273	XENTR02049	NEMVE15021
OG0005275	XENTR07020	NEMVE17303
OG0005276	XENTR18764	NEMVE11012
OG0005277	XENTR11704	NEMVE23614
OG0005278	XENTR10581	NEMVE10247
OG0005279	XENTR15127	NEMVE08263
OG0005280	XENTR14213	NEMVE14921
OG0005281	XENTR12479, XENTR12478, XENTR11090	NEMVE14436
OG0005284	XENTR06972	NEMVE22078
OG0005285	XENTR04551	NEMVE22305, NEMVE22017
OG0005286	XENTR18781, XENTR05904	NEMVE22308, NEMVE20661
OG0005288	XENTR07466	NEMVE07526
OG0005289	XENTR11766	NEMVE13264
OG0005291	XENTR15637	NEMVE22357
OG0005292	XENTR17077	NEMVE13978, NEMVE20613
OG0005293	XENTR03075	NEMVE11769, NEMVE01003
OG0005294	XENTR11029	NEMVE00896
OG0005295	XENTR03857	NEMVE22992
OG0005297	XENTR16547	NEMVE07098
OG0005298	XENTR19199	NEMVE13862
OG0005298	XENTR08341	NEMVE00037
OG0005299	XENTR00453	NEMVE14083
OG0005300	XENTR09324, XENTR09323	NEMVE15071
OG0005302	XENTR10050, XENTR08277	NEMVE22725
OG0005303	XENTR08944, XENTR08943	NEMVE15202
OG0005304	XENTR07753	NEMVE14113
OG0005305	XENTR02973, XENTR02972	NEMVE03428
OG0005307	XENTR02149	NEMVE23385
OG0005309	XENTR06467	NEMVE07005
OG0005310	XENTR03904	NEMVE23055
OG0005312	XENTR11281	NEMVE10517
OG0005314	XENTR18994	NEMVE07238
OG0005315	XENTR01293	NEMVE15760
OG0005316	XENTR15429	NEMVE13569
OG0005317	XENTR02322	NEMVE14531
OG0005318	XENTR04452	NEMVE14087, NEMVE12599
OG0005321	XENTR13052	NEMVE01557
OG0005322	XENTR15003, XENTR15102	NEMVE24403
OG0005323	XENTR05721	NEMVE05390
OG0005326	XENTR16643, XENTR15679	NEMVE19394, NEMVE25692
OG0005327	XENTR00092	NEMVE22241
OG0005328	XENTR16302	NEMVE23879
OG0005329	XENTR14854	NEMVE14371
OG0005359	XENTR02870	NEMVE08524
OG0005360	XENTR13876	NEMVE24149
OG0005361	XENTR17027	NEMVE14255
OG0005364	XENTR08233	NEMVE06746
OG0005365	XENTR04880	NEMVE21047
OG0005367	XENTR00190	NEMVE02013
OG0005368	XENTR02135	NEMVE14971
OG0005369	XENTR14236	NEMVE19264
OG0005370	XENTR18458, XENTR19057	NEMVE22407
OG0005371	XENTR04241	NEMVE13716
OG0005372	XENTR02926	NEMVE12002, NEMVE05840
OG0005374	XENTR09396	NEMVE05694
OG0005375	XENTR02759	NEMVE14110
OG0005377	XENTR04948, XENTR00820	NEMVE06548
OG0005378	XENTR00855	NEMVE14923
OG0005379	XENTR01811	NEMVE13439
OG0005380	XENTR03184	NEMVE16857
OG0005381	XENTR14515	NEMVE23937
OG0005383	XENTR06290	NEMVE13101
OG0005384	XENTR09338, XENTR09337	NEMVE14176
OG0005385	XENTR06538	NEMVE09424
OG0005386	XENTR04916	NEMVE14008
OG0005387	XENTR16757	NEMVE07582, NEMVE07610
OG0005388	XENTR15369	NEMVE19846, NEMVE17179
OG0005389	XENTR11588	NEMVE04707
OG0005390	XENTR00330	NEMVE23291
OG0005391	XENTR15124	NEMVE24228
OG0005393	XENTR11001	NEMVE03135
OG0005394	XENTR11004	NEMVE09746
OG0005396	XENTR03688	NEMVE13770, NEMVE12327
OG0005397	XENTR05120, XENTR05121	NEMVE25779
OG0005398	XENTR08769	NEMVE13488
OG0005400	XENTR14635	NEMVE01303
OG0005401	XENTR02575	NEMVE01057
OG0005402	XENTR03106	NEMVE14998
OG0005403	XENTR17033	NEMVE08821
OG0005404	XENTR17345	NEMVE13711
OG0005405	XENTR07454	NEMVE12916
OG0005406	XENTR02598	NEMVE13726
OG0005408	XENTR12460	NEMVE14356
OG0005412	XENTR08400	NEMVE12334, NEMVE07116
OG0005413	XENTR11238	NEMVE20329, NEMVE22607
OG0005414	XENTR13840	NEMVE05119
OG0005415	XENTR05791	NEMVE24698
OG0005416	XENTR04103	NEMVE23355
OG0005417	XENTR07337	NEMVE07985
OG0005418	XENTR05401	NEMVE14357
OG0005419	XENTR02578	NEMVE23752
OG0005421	XENTR01449	NEMVE17578
OG0005422	XENTR13886	NEMVE13144
OG0005423	XENTR01030, XENTR14384	NEMVE02227
OG0005424	XENTR14032, XENTR14031	NEMVE14286
OG0005425	XENTR12889	NEMVE22130
OG0005427	XENTR06952	NEMVE16623
OG0005428	XENTR07917, XENTR07916	NEMVE04831, NEMVE08541
OG0005429	XENTR06396	NEMVE05178
OG0005430	XENTR05965	NEMVE17316
