Orthogroup	XENTR	STRPU_ok
OG0004267	XENTR05430, XENTR16646	STRPU_12036
OG0004268	XENTR16315	STRPU_04469
OG0004269	XENTR08648	STRPU_09465, STRPU_09466
OG0004270	XENTR15859	STRPU_27064
OG0004271	XENTR02370	STRPU_21998
OG0004272	XENTR04240	STRPU_26435
OG0004273	XENTR07324	STRPU_08464
OG0004274	XENTR00473, XENTR15777	STRPU_25495
OG0004275	XENTR02366, XENTR11914	STRPU_16562, STRPU_16544
OG0004277	XENTR14387	STRPU_17561, STRPU_17589
OG0004279	XENTR14989	STRPU_19399
OG0004280	XENTR10748	STRPU_16617
OG0004281	XENTR18517	STRPU_03363
OG0004282	XENTR04076	STRPU_24365
OG0004283	XENTR03463	STRPU_05367
OG0004284	XENTR12171, XENTR15187	STRPU_10181
OG0004285	XENTR08748	STRPU_09806
OG0004286	XENTR03668	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778
OG0004287	XENTR10948	STRPU_20550
OG0004288	XENTR13701	STRPU_25897
OG0004289	XENTR09034	STRPU_20972
OG0004290	XENTR09552, XENTR12944	STRPU_25362
OG0004291	XENTR07498	STRPU_21078
OG0004292	XENTR16091	STRPU_18201
OG0004295	XENTR10638	STRPU_18784
OG0004296	XENTR04332	STRPU_04115
OG0004297	XENTR11758	STRPU_20036
OG0004298	XENTR15631, XENTR15632	STRPU_00904, STRPU_23030
OG0004299	XENTR16510	STRPU_05475
OG0004300	XENTR04840	STRPU_21999
OG0004301	XENTR16663	STRPU_02519, STRPU_15137
OG0004302	XENTR16178	STRPU_14723
OG0004303	XENTR15590	STRPU_06629
OG0004304	XENTR01480, XENTR00786	STRPU_10222
OG0004305	XENTR13288	STRPU_10897, STRPU_10895
OG0004306	XENTR02165, XENTR02164	STRPU_00569, STRPU_07534
OG0004307	XENTR09783	STRPU_08356
OG0004308	XENTR00676	STRPU_17528
OG0004309	XENTR16256	STRPU_11289
OG0004310	XENTR08109	STRPU_22930
OG0004311	XENTR08099, XENTR13869	STRPU_26858
OG0004312	XENTR06276	STRPU_26183
OG0004314	XENTR03952, XENTR14943	STRPU_19410
OG0004315	XENTR10505	STRPU_09779
OG0004316	XENTR00291	STRPU_16713
OG0004317	XENTR06347	STRPU_14184
OG0004318	XENTR13838	STRPU_08553
OG0004319	XENTR12729, XENTR16401	STRPU_11528
OG0004321	XENTR09288	STRPU_04553
OG0004322	XENTR02157	STRPU_07127
OG0004323	XENTR11176	STRPU_17053, STRPU_17057
OG0004324	XENTR13333	STRPU_24904
OG0004325	XENTR01927	STRPU_13245
OG0004327	XENTR14732	STRPU_24331, STRPU_05772
OG0004328	XENTR02447	STRPU_24297
OG0004330	XENTR09044	STRPU_21871
OG0004331	XENTR06669	STRPU_21658, STRPU_21723
OG0004332	XENTR06028	STRPU_03284, STRPU_03249
OG0004333	XENTR05026	STRPU_24897
OG0004335	XENTR13834	STRPU_05371
OG0004336	XENTR16521, XENTR05131, XENTR18211	STRPU_25732
OG0004337	XENTR18995	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004338	XENTR09719	STRPU_05398
OG0004341	XENTR16678	STRPU_09085, STRPU_02058
OG0004342	XENTR01054	STRPU_05762
OG0004343	XENTR02018	STRPU_05384
OG0004344	XENTR10220	STRPU_22062
OG0004345	XENTR06180	STRPU_19863, STRPU_19890
OG0004346	XENTR00433	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004347	XENTR07124	STRPU_02516, STRPU_15134
OG0004348	XENTR02314	STRPU_06508
OG0004349	XENTR02391	STRPU_23509
OG0004350	XENTR03571	STRPU_16900
OG0004351	XENTR16067	STRPU_10892
OG0004352	XENTR09638	STRPU_10734
OG0004353	XENTR16070	STRPU_10473
OG0004354	XENTR04545	STRPU_03448
OG0004355	XENTR07976, XENTR10102	STRPU_24976
OG0004356	XENTR06247	STRPU_16141, STRPU_16134
OG0004357	XENTR08914, XENTR01920	STRPU_07481
OG0004358	XENTR11117	STRPU_23362
OG0004359	XENTR06807	STRPU_23834, STRPU_23872
OG0004360	XENTR12875	STRPU_24625
OG0004362	XENTR12262, XENTR01742	STRPU_01645, STRPU_11982
OG0004364	XENTR11370	STRPU_21818
OG0004365	XENTR12130	STRPU_21985
OG0004366	XENTR00500	STRPU_25733
OG0004367	XENTR18829, XENTR18999	STRPU_21494, STRPU_21485
OG0004368	XENTR03944, XENTR15526	STRPU_19467
OG0004369	XENTR11040	STRPU_19645, STRPU_19675
OG0004370	XENTR15518	STRPU_06731
OG0004373	XENTR00323	STRPU_18651
OG0004374	XENTR16529	STRPU_14956, STRPU_14987
OG0004375	XENTR08120	STRPU_21903
OG0004376	XENTR07129, XENTR04540	STRPU_14838
OG0004377	XENTR06554	STRPU_13587, STRPU_01605
OG0004378	XENTR04941	STRPU_14220
OG0004379	XENTR12677	STRPU_12632
OG0004380	XENTR19120	STRPU_04047
OG0004381	XENTR18220	STRPU_27030
OG0004382	XENTR05834	STRPU_26803
OG0004383	XENTR10950, XENTR10949	STRPU_20811
OG0004384	XENTR05103	STRPU_21328
OG0004385	XENTR07729	STRPU_20019
OG0004389	XENTR00308	STRPU_18432, STRPU_18475
OG0004390	XENTR09925	STRPU_20364
OG0004391	XENTR05650, XENTR04998	STRPU_04771
OG0004392	XENTR08920	STRPU_04849
OG0004393	XENTR08850	STRPU_10284
OG0004395	XENTR10110	STRPU_23960, STRPU_23934
OG0004396	XENTR16480	STRPU_10960
OG0004397	XENTR07268, XENTR15098	STRPU_25491
OG0004398	XENTR01613	STRPU_14743
OG0004399	XENTR02783, XENTR01338	STRPU_23354
OG0004400	XENTR04523, XENTR04524	STRPU_24835
OG0004401	XENTR00790	STRPU_22184
OG0004403	XENTR12123	STRPU_22439
OG0004404	XENTR05022	STRPU_03631
OG0004405	XENTR01271	STRPU_09173, STRPU_02136
OG0004406	XENTR12792, XENTR06682	STRPU_20717
OG0004407	XENTR11714	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	XENTR14283	STRPU_06859, STRPU_06855
OG0004409	XENTR11912, XENTR02365	STRPU_21996
OG0004413	XENTR04845	STRPU_23910
OG0004414	XENTR10946	STRPU_24538
OG0004415	XENTR10485	STRPU_13688, STRPU_02388
OG0004417	XENTR00369	STRPU_19276, STRPU_00411
OG0004418	XENTR03415	STRPU_12510, STRPU_12484
OG0004419	XENTR01954	STRPU_09977, STRPU_09954
OG0004420	XENTR16061, XENTR04098, XENTR04405	STRPU_11444
OG0004421	XENTR07029	STRPU_23460, STRPU_00982
OG0004422	XENTR11234, XENTR05843	STRPU_27279, STRPU_27262
OG0004423	XENTR08365	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	XENTR11298	STRPU_23668, STRPU_23642
OG0004425	XENTR17641, XENTR12250	STRPU_24641
OG0004426	XENTR09040	STRPU_20530, STRPU_20532
OG0004460	XENTR13298	STRPU_26151
OG0004461	XENTR17329, XENTR02533	STRPU_16622
OG0004462	XENTR02713	STRPU_06172
OG0004463	XENTR04529, XENTR14681	STRPU_15084
OG0004465	XENTR03018	STRPU_07028
OG0004467	XENTR10318, XENTR06318	STRPU_15008
OG0004468	XENTR14274	STRPU_15279
OG0004471	XENTR00144	STRPU_23984
OG0004472	XENTR00749, XENTR00750	STRPU_10341
OG0004474	XENTR12032	STRPU_11443
OG0004475	XENTR05597	STRPU_02128
OG0004476	XENTR00796	STRPU_05459
OG0004477	XENTR15352, XENTR10053	STRPU_26944
OG0004478	XENTR09560	STRPU_25354
OG0004479	XENTR07670	STRPU_25490
OG0004480	XENTR16993	STRPU_03305
OG0004481	XENTR01473	STRPU_27176
OG0004482	XENTR10601	STRPU_22933, STRPU_22934
OG0004483	XENTR17280	STRPU_22442
OG0004484	XENTR11603	STRPU_11038, STRPU_00376
OG0004485	XENTR05708	STRPU_02839
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	STRPU_05739
OG0004488	XENTR17026	STRPU_26430
OG0004489	XENTR16138	STRPU_01983, STRPU_22823
OG0004490	XENTR11487	STRPU_10416
OG0004491	XENTR07277	STRPU_26194
OG0004492	XENTR07645, XENTR11376	STRPU_14985, STRPU_14954
OG0004493	XENTR12768	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	XENTR00973, XENTR00972	STRPU_08650
OG0004495	XENTR04018	STRPU_20165, STRPU_20159
OG0004497	XENTR14301	STRPU_25842
OG0004498	XENTR10412	STRPU_25250
OG0004499	XENTR05546, XENTR11717	STRPU_21553
OG0004500	XENTR10700, XENTR10699	STRPU_07478
OG0004502	XENTR17400, XENTR17398, XENTR17399	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	XENTR14221	STRPU_05123, STRPU_05048
OG0004505	XENTR01116, XENTR01117	STRPU_24031, STRPU_02633
OG0004506	XENTR13727	STRPU_09238
OG0004507	XENTR03425	STRPU_26831
OG0004508	XENTR02525, XENTR02524	STRPU_12775, STRPU_02362
OG0004509	XENTR03935	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	XENTR03962	STRPU_05336
OG0004511	XENTR00822, XENTR10201	STRPU_25065
OG0004512	XENTR03832	STRPU_21468
OG0004514	XENTR00881	STRPU_14566
OG0004515	XENTR02016	STRPU_09715, STRPU_09759
OG0004516	XENTR04054	STRPU_15095
OG0004517	XENTR13124	STRPU_08537
OG0004518	XENTR07756	STRPU_20077, STRPU_20104
OG0004519	XENTR11913	STRPU_23291
OG0004520	XENTR09651	STRPU_06769
OG0004523	XENTR18329	STRPU_26732
OG0004524	XENTR04778	STRPU_18681
OG0004525	XENTR09291	STRPU_08186
OG0004527	XENTR00456	STRPU_08149
OG0004528	XENTR01514	STRPU_08983
OG0004529	XENTR05758	STRPU_24902
OG0004530	XENTR14376, XENTR03964	STRPU_05253, STRPU_05269
OG0004531	XENTR11135	STRPU_05381, STRPU_05466
OG0004532	XENTR11080	STRPU_09265
OG0004533	XENTR11245, XENTR16773	STRPU_22451
OG0004534	XENTR13192	STRPU_04976
OG0004535	XENTR12654	STRPU_20971
OG0004536	XENTR06593	STRPU_07016
OG0004537	XENTR07746	STRPU_12968, STRPU_20100, STRPU_20122
OG0004538	XENTR11687	STRPU_21077
OG0004539	XENTR06560, XENTR11278	STRPU_00731, STRPU_20735
OG0004540	XENTR01878	STRPU_24633
OG0004542	XENTR01276	STRPU_12852, STRPU_12862
OG0004543	XENTR13966, XENTR13965	STRPU_22430
OG0004544	XENTR14557	STRPU_22295
OG0004545	XENTR05802	STRPU_18557
OG0004546	XENTR11757	STRPU_20037
OG0004547	XENTR10791, XENTR06018	STRPU_23159
OG0004548	XENTR11954	STRPU_20408
OG0004549	XENTR17964, XENTR17963	STRPU_12502, STRPU_00638
OG0004550	XENTR08942	STRPU_11539
OG0004551	XENTR13993	STRPU_13302
OG0004552	XENTR18114	STRPU_06150
OG0004553	XENTR04020	STRPU_17878
OG0004554	XENTR06056	STRPU_16784
OG0004555	XENTR08168	STRPU_25721
OG0004556	XENTR14968	STRPU_15459
OG0004557	XENTR07094, XENTR03173	STRPU_13516
OG0004558	XENTR17229, XENTR19018	STRPU_00553, STRPU_10690
OG0004559	XENTR09793	STRPU_01434, STRPU_08736
OG0004560	XENTR08583	STRPU_06539, STRPU_06561
OG0004561	XENTR09028	STRPU_06803
OG0004563	XENTR04438	STRPU_12094
OG0004564	XENTR08998	STRPU_20730, STRPU_00727
OG0004565	XENTR07621	STRPU_21813
OG0004566	XENTR15836, XENTR04511	STRPU_07797
OG0004567	XENTR13930	STRPU_24575
OG0004569	XENTR00817	STRPU_15605, STRPU_02203
OG0004570	XENTR01634, XENTR09045	STRPU_21345
OG0004571	XENTR02902	STRPU_00500, STRPU_15931
OG0004572	XENTR09340	STRPU_08793
OG0004573	XENTR04046	STRPU_15071
OG0004574	XENTR07069, XENTR17501	STRPU_12120, STRPU_12154
OG0004576	XENTR08967, XENTR08877	STRPU_09627
OG0004577	XENTR13602	STRPU_26190
OG0004578	XENTR06163	STRPU_19395
OG0004579	XENTR17330	STRPU_22367
OG0004580	XENTR12038, XENTR12039, XENTR12037	STRPU_11267, STRPU_11229
OG0004581	XENTR13391	STRPU_06299, STRPU_06345
OG0004582	XENTR02772	STRPU_18765
OG0004583	XENTR07476	STRPU_07152
OG0004584	XENTR11392	STRPU_16995
OG0004585	XENTR07684	STRPU_25453
OG0004587	XENTR03565, XENTR03564	STRPU_05894
OG0004588	XENTR01517	STRPU_15207, STRPU_15264
OG0004589	XENTR14980, XENTR06532, XENTR06533	STRPU_14409
OG0004590	XENTR04031	STRPU_02506, STRPU_15126
OG0004591	XENTR07363	STRPU_08487
OG0004592	XENTR17519	STRPU_16297, STRPU_16316
OG0004593	XENTR09764	STRPU_09569
OG0004594	XENTR10141	STRPU_01638, STRPU_11974
OG0004595	XENTR06910	STRPU_22021
OG0004596	XENTR16636	STRPU_15860
OG0004597	XENTR08163	STRPU_20493
OG0004600	XENTR15611	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	XENTR06793	STRPU_20311
OG0004602	XENTR09792	STRPU_02109, STRPU_09139
OG0004603	XENTR01817	STRPU_08936
OG0004605	XENTR01842, XENTR01844	STRPU_08470
OG0004606	XENTR15899	STRPU_24552
OG0004607	XENTR04536, XENTR04040	STRPU_15057
OG0004608	XENTR16188, XENTR16189	STRPU_21130
OG0004609	XENTR16103	STRPU_14843
OG0004610	XENTR12122	STRPU_26960
OG0004611	XENTR13026	STRPU_19068
OG0004612	XENTR12441	STRPU_22551
OG0004613	XENTR12502	STRPU_23508
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	STRPU_21766, STRPU_21702
OG0004615	XENTR06169, XENTR04005	STRPU_19902
OG0004616	XENTR05385	STRPU_24959
OG0004617	XENTR17100, XENTR08959	STRPU_11791
OG0004618	XENTR01046, XENTR01045	STRPU_05168, STRPU_05089
OG0004619	XENTR06929	STRPU_13721
OG0004620	XENTR03756	STRPU_25631
OG0004621	XENTR11915	STRPU_23746
OG0004622	XENTR06548	STRPU_25019
OG0004625	XENTR00859	STRPU_14762, STRPU_14761, STRPU_02562
OG0004626	XENTR07264	STRPU_26240, STRPU_02827
OG0004627	XENTR06310	STRPU_06756, STRPU_06778
OG0004628	XENTR06954, XENTR08395	STRPU_22771, STRPU_01930
OG0004629	XENTR10455	STRPU_19582
OG0004630	XENTR04232	STRPU_17376
OG0004631	XENTR08686	STRPU_19286, STRPU_00400
OG0004632	XENTR17581	STRPU_22256
OG0004633	XENTR03277	STRPU_10593
OG0004634	XENTR06011	STRPU_11068
OG0004635	XENTR11060	STRPU_03202
OG0004637	XENTR03728	STRPU_25858, STRPU_25859
OG0004638	XENTR13657	STRPU_20070
OG0004639	XENTR07750	STRPU_19843
OG0004641	XENTR17163	STRPU_02602, STRPU_19925
OG0004642	XENTR10151	STRPU_25278
OG0004643	XENTR01592	STRPU_06998, STRPU_06982
OG0004644	XENTR05543, XENTR05542	STRPU_20458
OG0004645	XENTR15963	STRPU_05013
OG0004646	XENTR01464, XENTR14068	STRPU_26956
OG0004647	XENTR03408	STRPU_26907
OG0004648	XENTR13808	STRPU_26366
OG0004649	XENTR04062, XENTR00829	STRPU_14306
OG0004651	XENTR16137	STRPU_15638
OG0004652	XENTR14172	STRPU_07001, STRPU_06984
OG0004654	XENTR15245	STRPU_01730, STRPU_16755
OG0004655	XENTR12684	STRPU_12453
OG0004656	XENTR05154	STRPU_27342, STRPU_27341
OG0004657	XENTR09633, XENTR18378	STRPU_10556
OG0004658	XENTR00211	STRPU_17373
OG0004659	XENTR13300	STRPU_23697
OG0004660	XENTR04105	STRPU_17218
OG0004661	XENTR07157	STRPU_26509, STRPU_26506
OG0004662	XENTR06657	STRPU_21060, STRPU_20817
OG0004664	XENTR08819	STRPU_06426
OG0004666	XENTR02742, XENTR05796	STRPU_26004
OG0004668	XENTR05524	STRPU_20801
OG0004669	XENTR17310	STRPU_00267, STRPU_03175
OG0004670	XENTR01679	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	XENTR10200	STRPU_14675
OG0004672	XENTR03732	STRPU_25247
OG0004673	XENTR01887, XENTR18837	STRPU_13830
OG0004674	XENTR04721	STRPU_19075
OG0004675	XENTR10690	STRPU_08042
OG0004676	XENTR12097	STRPU_21235
OG0004677	XENTR08516	STRPU_21463
OG0004678	XENTR09245	STRPU_19781, STRPU_00789
OG0004679	XENTR04023	STRPU_14727
OG0004680	XENTR06627, XENTR05093	STRPU_21774
OG0004681	XENTR00528	STRPU_15387
OG0004682	XENTR00011	STRPU_01134, STRPU_18312
OG0004683	XENTR09470	STRPU_21453
OG0004684	XENTR09471	STRPU_20897, STRPU_20861
OG0004685	XENTR00826	STRPU_14434, STRPU_14451
OG0004686	XENTR03385	STRPU_13483
OG0004687	XENTR08376	STRPU_23891
OG0004688	XENTR00727	STRPU_23968, STRPU_23943
OG0004690	XENTR02109	STRPU_22103
OG0004691	XENTR12526	STRPU_21357
OG0004692	XENTR12793	STRPU_21508
OG0004694	XENTR12216	STRPU_08867, STRPU_00954
OG0004695	XENTR07984	STRPU_07856, STRPU_07854
OG0004696	XENTR08933	STRPU_04321, STRPU_04291
OG0004697	XENTR01024	STRPU_05810
OG0004698	XENTR15336	STRPU_08348
OG0004699	XENTR04958	STRPU_14477
OG0004700	XENTR19117	STRPU_08419
OG0004702	XENTR07319	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	XENTR01132	STRPU_14615, STRPU_14633
OG0004704	XENTR00093	STRPU_18171
OG0004705	XENTR05923, XENTR08822, XENTR08821	STRPU_04948
OG0004706	XENTR03339, XENTR10846, XENTR10847	STRPU_22080
OG0004707	XENTR04912	STRPU_00067
OG0004707	XENTR04913	STRPU_05595, STRPU_05535
OG0004708	XENTR04042	STRPU_14404
OG0004711	XENTR12598	STRPU_15942, STRPU_00504
OG0004728	XENTR03737	STRPU_25586
OG0004730	XENTR11246	STRPU_27294
OG0004731	XENTR18388	STRPU_08026, STRPU_02031
OG0004732	XENTR14688	STRPU_15291, STRPU_15304
OG0004733	XENTR03412	STRPU_26994
OG0004735	XENTR12602	STRPU_15708
OG0004736	XENTR00419	STRPU_05869
OG0004738	XENTR15335	STRPU_09010
OG0004739	XENTR07591	STRPU_08689
OG0004740	XENTR02419	STRPU_20673
OG0004743	XENTR05342	STRPU_13380, STRPU_13403
OG0004744	XENTR16602	STRPU_00309, STRPU_08592
OG0004746	XENTR16021, XENTR19206	STRPU_12221, STRPU_12223
OG0004747	XENTR08164	STRPU_26212
OG0004749	XENTR02480	STRPU_26258
OG0004750	XENTR15715	STRPU_24143
OG0004751	XENTR06628	STRPU_21709, STRPU_21645
OG0004752	XENTR05473	STRPU_12476
OG0004753	XENTR03105	STRPU_10592
OG0004754	XENTR01802	STRPU_08649
OG0004755	XENTR10564	STRPU_05953
OG0004756	XENTR17924	STRPU_24829
OG0004757	XENTR06659	STRPU_24845
OG0004758	XENTR10225	STRPU_25553, STRPU_00818
OG0004759	XENTR08995	STRPU_21118
OG0004761	XENTR08312	STRPU_21976
OG0004763	XENTR14434	STRPU_03310
OG0004764	XENTR00062	STRPU_00681, STRPU_18946
OG0004765	XENTR10970	STRPU_19109
OG0004766	XENTR17353	STRPU_03594, STRPU_03529
OG0004767	XENTR03910	STRPU_08127
OG0004768	XENTR06426	STRPU_05242
OG0004769	XENTR15393	STRPU_20357
OG0004770	XENTR08456	STRPU_17911
OG0004774	XENTR12450, XENTR18887	STRPU_08367
OG0004775	XENTR08212	STRPU_13816
OG0004776	XENTR00828	STRPU_14818
OG0004777	XENTR10573, XENTR00705	STRPU_06447
OG0004779	XENTR03442, XENTR02321, XENTR02320	STRPU_06354
OG0004783	XENTR04323	STRPU_22195
OG0004784	XENTR00188, XENTR00189	STRPU_08821
OG0004785	XENTR00119	STRPU_13970
OG0004786	XENTR04209	STRPU_13760, STRPU_01488
OG0004787	XENTR14690	STRPU_11506
OG0004788	XENTR00794	STRPU_05187
OG0004789	XENTR07121	STRPU_23243
OG0004790	XENTR05623, XENTR19164, XENTR13909	STRPU_14311
OG0004791	XENTR00086	STRPU_03487
OG0004792	XENTR01195, XENTR16182	STRPU_00418, STRPU_14208
OG0004793	XENTR11318	STRPU_09856
OG0004794	XENTR08033	STRPU_07548, STRPU_00580
OG0004795	XENTR06349	STRPU_15105, STRPU_02482
OG0004797	XENTR03068	STRPU_07568, STRPU_07565
OG0004799	XENTR15968	STRPU_01628, STRPU_11967
OG0004800	XENTR08612	STRPU_13486
OG0004801	XENTR01848	STRPU_08247
OG0004802	XENTR09565	STRPU_00811, STRPU_25545
OG0004803	XENTR15467	STRPU_06802
OG0004804	XENTR10260, XENTR06571, XENTR18506	STRPU_09186, STRPU_02155
OG0004805	XENTR11662	STRPU_06445, STRPU_06446
OG0004806	XENTR00596, XENTR12104	STRPU_21794
OG0004807	XENTR15288	STRPU_10776
OG0004808	XENTR03219	STRPU_10771
OG0004809	XENTR12931	STRPU_20191
OG0004810	XENTR00753	STRPU_23365
OG0004811	XENTR00465, XENTR00466	STRPU_26197
OG0004812	XENTR07652	STRPU_25055
OG0004813	XENTR13768	STRPU_07605
OG0004814	XENTR15350	STRPU_13183
OG0004815	XENTR00163	STRPU_10030
OG0004816	XENTR00384	STRPU_12652
OG0004817	XENTR05373	STRPU_23099
OG0004818	XENTR18356, XENTR13695	STRPU_03489
OG0004819	XENTR18290	STRPU_24434
OG0004820	XENTR09145	STRPU_18016
OG0004821	XENTR00744	STRPU_22372
OG0004822	XENTR08415	STRPU_21965
OG0004823	XENTR07412	STRPU_23656, STRPU_23680
OG0004824	XENTR07425	STRPU_12598
OG0004825	XENTR14340	STRPU_20038
OG0004826	XENTR16039, XENTR10756	STRPU_20907
OG0004828	XENTR10119	STRPU_04477
OG0004829	XENTR02670	STRPU_22610
OG0004830	XENTR14067	STRPU_26860
OG0004831	XENTR12087, XENTR05901	STRPU_17723
OG0004832	XENTR14740	STRPU_02261, STRPU_17659
OG0004833	XENTR07540	STRPU_04546
OG0004834	XENTR18645	STRPU_07000, STRPU_06983
OG0004835	XENTR08252, XENTR04057	STRPU_14491
OG0004836	XENTR03675	STRPU_14324
OG0004837	XENTR01234, XENTR02852	STRPU_23151
OG0004838	XENTR04078	STRPU_07707
OG0004839	XENTR14348	STRPU_18899, STRPU_07667
OG0004840	XENTR15873	STRPU_19684, STRPU_19632
OG0004841	XENTR07261	STRPU_26329
OG0004842	XENTR03722	STRPU_26129
OG0004843	XENTR00524	STRPU_26133
OG0004844	XENTR13385	STRPU_09908
OG0004846	XENTR01408	STRPU_26677
OG0004847	XENTR18075, XENTR03443, XENTR02319	STRPU_06161
OG0004848	XENTR14338	STRPU_12927
OG0004849	XENTR04783	STRPU_17746
OG0004850	XENTR13562	STRPU_03694
OG0004851	XENTR10062	STRPU_27358
OG0004852	XENTR16100	STRPU_20129
OG0004853	XENTR17579	STRPU_19996
OG0004854	XENTR05196	STRPU_05257, STRPU_05273
OG0004855	XENTR01667	STRPU_05316
OG0004856	XENTR01049, XENTR05246	STRPU_05076, STRPU_05153
OG0004858	XENTR10303	STRPU_14635, STRPU_14617
OG0004859	XENTR08619	STRPU_14015
OG0004860	XENTR02773	STRPU_18523
OG0004861	XENTR03061	STRPU_20601
OG0004862	XENTR17921	STRPU_02221, STRPU_15584
OG0004863	XENTR05424	STRPU_12571
OG0004864	XENTR00771	STRPU_22370
OG0004865	XENTR13338	STRPU_15150, STRPU_02532
OG0004866	XENTR08700, XENTR14374	STRPU_24876
OG0004867	XENTR18178, XENTR18179	STRPU_21286
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	STRPU_21525
OG0004869	XENTR03761	STRPU_13410
OG0004870	XENTR14935, XENTR14934	STRPU_09707, STRPU_09751
OG0004871	XENTR01187, XENTR17769	STRPU_14906
OG0004872	XENTR09751	STRPU_25588
OG0004873	XENTR09787	STRPU_10601
OG0004875	XENTR00005	STRPU_19031, STRPU_00459
OG0004877	XENTR08283	STRPU_05767
OG0004879	XENTR17744	STRPU_06939, STRPU_06958
OG0004880	XENTR16782	STRPU_08112, STRPU_08125
OG0004881	XENTR06242	STRPU_11343
OG0004882	XENTR10221	STRPU_25298
OG0004883	XENTR16679, XENTR00126	STRPU_09064, STRPU_02040
OG0004884	XENTR03050	STRPU_20904, STRPU_20867
OG0004885	XENTR09289	STRPU_04612
OG0004886	XENTR02719	STRPU_06167
OG0004887	XENTR16111	STRPU_07672
OG0004888	XENTR06526, XENTR08620	STRPU_14045
OG0004889	XENTR06798	STRPU_00794, STRPU_19775, STRPU_00795
OG0004891	XENTR13595	STRPU_24472
OG0004892	XENTR14914, XENTR02200	STRPU_09340
OG0004893	XENTR12758	STRPU_07546, STRPU_00578
OG0004894	XENTR02329, XENTR04892, XENTR04992	STRPU_05192
OG0004895	XENTR16712	STRPU_02481, STRPU_15104
OG0004896	XENTR11036, XENTR11035	STRPU_20031, STRPU_20032
OG0004897	XENTR09725	STRPU_04569
OG0004898	XENTR14341, XENTR18232	STRPU_02957, STRPU_02944
OG0004899	XENTR14449	STRPU_05272, STRPU_05256
OG0004900	XENTR14693	STRPU_14594
OG0004901	XENTR12276, XENTR12275	STRPU_12533
OG0004902	XENTR00620	STRPU_20496
OG0004903	XENTR04968	STRPU_25355
OG0004904	XENTR01812	STRPU_05419
OG0004905	XENTR06463, XENTR14242	STRPU_04446, STRPU_04560
OG0004906	XENTR00992	STRPU_08937
OG0004907	XENTR12667	STRPU_21713, STRPU_21649
OG0004911	XENTR04772	STRPU_08092
OG0004913	XENTR14597	STRPU_06094
OG0004914	XENTR02587	STRPU_14742
OG0004915	XENTR08884, XENTR10936	STRPU_15544
OG0004916	XENTR05388, XENTR08550, XENTR03161	STRPU_02774
OG0004917	XENTR04073	STRPU_07169
OG0004919	XENTR16803	STRPU_11465
OG0004920	XENTR15712	STRPU_25184
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	STRPU_10535
OG0004923	XENTR09440	STRPU_20716
OG0004924	XENTR12207	STRPU_24409
OG0004925	XENTR15854	STRPU_22883, STRPU_22453
OG0004926	XENTR14521	STRPU_20004
OG0004927	XENTR08515, XENTR12531	STRPU_21316
OG0004928	XENTR15107	STRPU_24477
OG0004929	XENTR10557	STRPU_05006
OG0004930	XENTR10546	STRPU_16566
OG0004931	XENTR06052	STRPU_04007, STRPU_04004
OG0004932	XENTR18768	STRPU_26247
OG0004933	XENTR05652, XENTR09741	STRPU_04383
OG0004934	XENTR17872	STRPU_19905
OG0004935	XENTR02108	STRPU_19740
OG0004936	XENTR02426, XENTR12658	STRPU_21488, STRPU_21497
OG0004937	XENTR03034, XENTR06567	STRPU_20912
OG0004938	XENTR12499	STRPU_03707
OG0004939	XENTR00578, XENTR11815	STRPU_27301
OG0004940	XENTR06069	STRPU_07541, STRPU_00573
OG0004941	XENTR17552	STRPU_22636
OG0004942	XENTR15114	STRPU_07875, STRPU_07881
OG0004944	XENTR02835, XENTR10997	STRPU_22699
OG0004945	XENTR12373	STRPU_18828
OG0004946	XENTR07623	STRPU_21591
OG0004948	XENTR12682, XENTR12681, XENTR10040	STRPU_12534
