Orthogroup	XENTR	AENJA_ok
OG0004020	XENTR03214	AENJA_17512
OG0004021	XENTR01515	AENJA_04438
OG0004022	XENTR07692	AENJA_04720
OG0004023	XENTR12549, XENTR09886	AENJA_04821
OG0004024	XENTR10419	AENJA_04835
OG0004025	XENTR15063	AENJA_05271
OG0004027	XENTR05193, XENTR01694	AENJA_05469
OG0004028	XENTR07292	AENJA_05585
OG0004029	XENTR14070	AENJA_05822
OG0004031	XENTR02095	AENJA_06023
OG0004032	XENTR14175, XENTR14174, XENTR10565	AENJA_06151
OG0004033	XENTR07511	AENJA_07800, AENJA_06467
OG0004034	XENTR01478	AENJA_06784
OG0004035	XENTR18213, XENTR18419	AENJA_07045
OG0004036	XENTR00661	AENJA_07123
OG0004037	XENTR08593	AENJA_07206
OG0004038	XENTR14795	AENJA_07209
OG0004039	XENTR14249, XENTR17899	AENJA_07640
OG0004041	XENTR00599	AENJA_07773, AENJA_07774
OG0004042	XENTR16635	AENJA_07854
OG0004043	XENTR06092	AENJA_07877
OG0004044	XENTR01872	AENJA_07917
OG0004045	XENTR13376	AENJA_07957
OG0004046	XENTR13914	AENJA_17400, AENJA_07994
OG0004047	XENTR09809	AENJA_08079
OG0004048	XENTR08968, XENTR08876	AENJA_08141
OG0004049	XENTR08475, XENTR05908, XENTR11386	AENJA_08248
OG0004051	XENTR17604, XENTR07177	AENJA_08973
OG0004052	XENTR14748	AENJA_09045
OG0004053	XENTR05712, XENTR12155	AENJA_09308
OG0004054	XENTR03843, XENTR02105	AENJA_09386
OG0004055	XENTR07492, XENTR07490, XENTR07491	AENJA_09534, AENJA_10626
OG0004056	XENTR16960	AENJA_09747
OG0004057	XENTR00723	AENJA_09847
OG0004058	XENTR15687	AENJA_15238
OG0004059	XENTR02089	AENJA_10120
OG0004060	XENTR10032	AENJA_10222
OG0004061	XENTR00001	AENJA_10245
OG0004062	XENTR18647, XENTR08862, XENTR10337	AENJA_10281
OG0004063	XENTR04591	AENJA_10560
OG0004064	XENTR04196	AENJA_10715
OG0004065	XENTR13020	AENJA_10915
OG0004066	XENTR12212	AENJA_10944
OG0004067	XENTR14385	AENJA_11072, AENJA_11073
OG0004068	XENTR08780	AENJA_11291
OG0004069	XENTR09185	AENJA_11462
OG0004070	XENTR11830	AENJA_11512
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	AENJA_11569
OG0004072	XENTR02752	AENJA_11674
OG0004073	XENTR11511, XENTR02540	AENJA_11745
OG0004075	XENTR00982	AENJA_11909, AENJA_25684
OG0004076	XENTR13769	AENJA_11962
OG0004077	XENTR16417	AENJA_12069, AENJA_11984
OG0004079	XENTR01034	AENJA_12149
OG0004080	XENTR04210, XENTR17702	AENJA_12559
OG0004081	XENTR09630, XENTR16082	AENJA_12579
OG0004082	XENTR03276	AENJA_12648
OG0004083	XENTR09602	AENJA_12814
OG0004084	XENTR03635	AENJA_13049
OG0004085	XENTR02748	AENJA_13446
OG0004086	XENTR00590	AENJA_13483, AENJA_16966
OG0004087	XENTR08763	AENJA_13678
OG0004088	XENTR12362, XENTR11015	AENJA_13695, AENJA_24137
OG0004089	XENTR15591	AENJA_13857
OG0004090	XENTR05223	AENJA_14113
OG0004091	XENTR04711	AENJA_14498
OG0004092	XENTR15001, XENTR15101	AENJA_14629
OG0004093	XENTR15684	AENJA_14743
OG0004094	XENTR14516	AENJA_14786
OG0004095	XENTR04765	AENJA_14906
OG0004096	XENTR04695	AENJA_14942
OG0004097	XENTR14379	AENJA_15032
OG0004098	XENTR09195, XENTR00362	AENJA_15282
OG0004099	XENTR07018, XENTR03906	AENJA_15456
OG0004100	XENTR15549, XENTR15547	AENJA_16101, AENJA_16102
OG0004101	XENTR13964	AENJA_16349
OG0004102	XENTR02021	AENJA_16425
OG0004103	XENTR02995, XENTR02996	AENJA_16652, AENJA_16649
OG0004104	XENTR08622	AENJA_17043
OG0004105	XENTR00235	AENJA_17274
OG0004106	XENTR04092	AENJA_17371
OG0004110	XENTR18262	AENJA_17972
OG0004111	XENTR05171, XENTR05170, XENTR05169, XENTR05168	AENJA_17987
OG0004112	XENTR18035	AENJA_26008
OG0004113	XENTR11125	AENJA_18290
OG0004114	XENTR11643	AENJA_18362
OG0004115	XENTR10408	AENJA_18384
OG0004116	XENTR06030	AENJA_18624
OG0004117	XENTR06588	AENJA_18937
OG0004118	XENTR00736	AENJA_19037
OG0004119	XENTR07270	AENJA_19319
OG0004120	XENTR09438	AENJA_19470
OG0004121	XENTR08429	AENJA_19585
OG0004123	XENTR18443, XENTR02606	AENJA_19882
OG0004124	XENTR02997, XENTR06594	AENJA_20051
OG0004125	XENTR09786	AENJA_20094
OG0004126	XENTR02624, XENTR17192	AENJA_20213
OG0004127	XENTR09339	AENJA_20390
OG0004128	XENTR07972, XENTR04126	AENJA_20435
OG0004129	XENTR05980	AENJA_20438
OG0004131	XENTR00865	AENJA_20546
OG0004132	XENTR08207	AENJA_20581
OG0004133	XENTR08580, XENTR08835	AENJA_20684
OG0004135	XENTR14499	AENJA_21037
OG0004136	XENTR14548	AENJA_21121
OG0004137	XENTR05727	AENJA_21136
OG0004138	XENTR03975	AENJA_21638
OG0004139	XENTR09190, XENTR12366, XENTR15382	AENJA_22066
OG0004140	XENTR05945	AENJA_22122
OG0004141	XENTR07977, XENTR09656	AENJA_22209
OG0004142	XENTR15552	AENJA_22247
OG0004143	XENTR14330	AENJA_22570
OG0004144	XENTR10488, XENTR16335	AENJA_22601
OG0004145	XENTR06685	AENJA_22813
OG0004146	XENTR10320	AENJA_22878
OG0004147	XENTR18396	AENJA_22980
OG0004148	XENTR06933	AENJA_23349
OG0004149	XENTR10834	AENJA_23391
OG0004150	XENTR03403	AENJA_23752
OG0004151	XENTR00487	AENJA_23954
OG0004153	XENTR02143	AENJA_24230
OG0004154	XENTR06055	AENJA_24263
OG0004155	XENTR16141	AENJA_24334
OG0004156	XENTR00751, XENTR10996	AENJA_24369, AENJA_24722
OG0004157	XENTR18358	AENJA_24370
OG0004158	XENTR18490	AENJA_24429
OG0004159	XENTR12092	AENJA_24852
OG0004160	XENTR00315	AENJA_25025
OG0004161	XENTR09910	AENJA_25182
OG0004163	XENTR08707	AENJA_25392
OG0004164	XENTR07551, XENTR07533	AENJA_25479
OG0004166	XENTR02693	AENJA_25748
OG0004167	XENTR11620	AENJA_26097
OG0004168	XENTR07704	AENJA_26286
OG0004169	XENTR16574	AENJA_26454
OG0004171	XENTR11673	AENJA_26685
OG0004214	XENTR02140	AENJA_00165
OG0004215	XENTR11110	AENJA_00310
OG0004216	XENTR16489	AENJA_00516
OG0004218	XENTR09333	AENJA_00935
OG0004219	XENTR05410	AENJA_01020
OG0004220	XENTR19132	AENJA_01203
OG0004222	XENTR03863	AENJA_01486
OG0004223	XENTR11343	AENJA_01506
OG0004225	XENTR05236, XENTR01889	AENJA_01633
OG0004226	XENTR12961	AENJA_01684
OG0004227	XENTR09239	AENJA_01705
OG0004228	XENTR12759, XENTR03636	AENJA_01729
OG0004229	XENTR09293	AENJA_02064
OG0004231	XENTR07588	AENJA_02278
OG0004232	XENTR14755	AENJA_02302
OG0004234	XENTR06240	AENJA_02411
OG0004235	XENTR07323	AENJA_02425
OG0004236	XENTR09087	AENJA_02429
OG0004237	XENTR03566	AENJA_07147
OG0004239	XENTR02464	AENJA_02668
OG0004240	XENTR14102	AENJA_03070
OG0004241	XENTR07243	AENJA_03118
OG0004242	XENTR10644	AENJA_03219
OG0004243	XENTR02756	AENJA_03297
OG0004245	XENTR13102	AENJA_03416
OG0004246	XENTR10841	AENJA_08975, AENJA_03476
OG0004247	XENTR05707	AENJA_03521, AENJA_03518
OG0004248	XENTR02442	AENJA_03763
OG0004249	XENTR14714	AENJA_03888
OG0004250	XENTR13434	AENJA_04014
OG0004251	XENTR04013	AENJA_20691
OG0004252	XENTR01265	AENJA_04057
OG0004253	XENTR14684, XENTR07125	AENJA_04321
OG0004254	XENTR02285	AENJA_04427, AENJA_09254
OG0004255	XENTR08386	AENJA_21176, AENJA_04555
OG0004256	XENTR15977, XENTR02002, XENTR02001	AENJA_26365, AENJA_04577, AENJA_14550
OG0004257	XENTR00860	AENJA_04594
OG0004258	XENTR15149	AENJA_15676, AENJA_04921
OG0004259	XENTR05280	AENJA_05091
OG0004260	XENTR08524	AENJA_05573
OG0004261	XENTR17138	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	XENTR03026	AENJA_05767
OG0004263	XENTR18355	AENJA_05819
OG0004264	XENTR11427, XENTR02228	AENJA_05851
OG0004265	XENTR01292	AENJA_06209
OG0004267	XENTR05430, XENTR16646	AENJA_06337
OG0004268	XENTR16315	AENJA_06438
OG0004269	XENTR08648	AENJA_06472
OG0004270	XENTR15859	AENJA_06731
OG0004271	XENTR02370	AENJA_06979
OG0004272	XENTR04240	AENJA_06984
OG0004273	XENTR07324	AENJA_07053
OG0004274	XENTR00473, XENTR15777	AENJA_07138
OG0004275	XENTR02366, XENTR11914	AENJA_07307
OG0004276	XENTR15736	AENJA_07382
OG0004277	XENTR14387	AENJA_07626
OG0004278	XENTR18016, XENTR18015	AENJA_07644
OG0004279	XENTR14989	AENJA_17815
OG0004281	XENTR18517	AENJA_20214
OG0004281	XENTR18518	AENJA_13461
OG0004282	XENTR04076	AENJA_07918
OG0004283	XENTR03463	AENJA_19675
OG0004284	XENTR12171, XENTR15187	AENJA_07958
OG0004285	XENTR08748	AENJA_08157
OG0004286	XENTR03668	AENJA_08421
OG0004287	XENTR10948	AENJA_08479
OG0004288	XENTR13701	AENJA_08494, AENJA_09224
OG0004289	XENTR09034	AENJA_08571
OG0004290	XENTR09552, XENTR12944	AENJA_08634
OG0004291	XENTR07498	AENJA_08666
OG0004292	XENTR16091	AENJA_08709, AENJA_21597
OG0004295	XENTR10638	AENJA_08995
OG0004296	XENTR04332	AENJA_22026, AENJA_09137
OG0004297	XENTR11758	AENJA_09281
OG0004298	XENTR15631, XENTR15632	AENJA_09310
OG0004300	XENTR04840	AENJA_09414
OG0004301	XENTR16663	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	XENTR16178	AENJA_11814
OG0004303	XENTR15590	AENJA_10102
OG0004304	XENTR01480, XENTR00786	AENJA_10126
OG0004305	XENTR13288	AENJA_10671
OG0004306	XENTR02165, XENTR02164	AENJA_10728
OG0004307	XENTR09783	AENJA_10811
OG0004308	XENTR00676	AENJA_10896
OG0004309	XENTR16256	AENJA_10914
OG0004310	XENTR08109	AENJA_11180, AENJA_23448
OG0004311	XENTR08099, XENTR13869	AENJA_14028, AENJA_11212
OG0004312	XENTR06276	AENJA_11219
OG0004314	XENTR03952, XENTR14943	AENJA_11558
OG0004315	XENTR10505	AENJA_11716
OG0004316	XENTR00291	AENJA_11759
OG0004317	XENTR06347	AENJA_11806
OG0004318	XENTR13838	AENJA_11868
OG0004319	XENTR12729, XENTR16401	AENJA_12058
OG0004321	XENTR09288	AENJA_12158
OG0004322	XENTR02157	AENJA_12403
OG0004323	XENTR11176	AENJA_16766, AENJA_12482
OG0004324	XENTR13333	AENJA_12557
OG0004325	XENTR01927	AENJA_12596
OG0004326	XENTR13113, XENTR13114	AENJA_12664
OG0004327	XENTR14732	AENJA_12793, AENJA_24731
OG0004328	XENTR02447	AENJA_12798
OG0004330	XENTR09044	AENJA_13252
OG0004331	XENTR06669	AENJA_13331
OG0004332	XENTR06028	AENJA_13463
OG0004333	XENTR05026	AENJA_13634
OG0004335	XENTR13834	AENJA_13686
OG0004336	XENTR16521, XENTR05131, XENTR18211	AENJA_13746
OG0004337	XENTR18995	AENJA_13913
OG0004338	XENTR09719	AENJA_14330
OG0004341	XENTR16678	AENJA_15047
OG0004342	XENTR01054	AENJA_15096
OG0004343	XENTR02018	AENJA_15517
OG0004344	XENTR10220	AENJA_15963
OG0004345	XENTR06180	AENJA_16155
OG0004346	XENTR00433	AENJA_16250, AENJA_16249
OG0004347	XENTR07124	AENJA_16598
OG0004348	XENTR02314	AENJA_16800
OG0004349	XENTR02391	AENJA_16835
OG0004350	XENTR03571	AENJA_16841
OG0004351	XENTR16067	AENJA_16867
OG0004352	XENTR09638	AENJA_16982
OG0004353	XENTR16070	AENJA_17017
OG0004354	XENTR04545	AENJA_17022
OG0004356	XENTR06247	AENJA_17320
OG0004357	XENTR08914, XENTR01920	AENJA_17547
OG0004358	XENTR11117	AENJA_18672, AENJA_18047
OG0004359	XENTR06807	AENJA_18134
OG0004360	XENTR12875	AENJA_18596
OG0004362	XENTR12262, XENTR01742	AENJA_19062
OG0004364	XENTR11370	AENJA_19146
OG0004365	XENTR12130	AENJA_19212
OG0004366	XENTR00500	AENJA_19317
OG0004367	XENTR18829, XENTR18999	AENJA_19374
OG0004368	XENTR03944, XENTR15526	AENJA_19702
OG0004369	XENTR11040	AENJA_19753
OG0004370	XENTR15518	AENJA_19903
OG0004371	XENTR18083	AENJA_19958
OG0004373	XENTR00323	AENJA_20328
OG0004374	XENTR16529	AENJA_20422
OG0004375	XENTR08120	AENJA_20974
OG0004376	XENTR07129, XENTR04540	AENJA_21249
OG0004377	XENTR06554	AENJA_21485
OG0004378	XENTR04941	AENJA_21608
OG0004379	XENTR12677	AENJA_21681
OG0004380	XENTR19120	AENJA_21685
OG0004381	XENTR18220	AENJA_21950
OG0004382	XENTR05834	AENJA_22037
OG0004383	XENTR10950, XENTR10949	AENJA_22354
OG0004384	XENTR05103	AENJA_22523
OG0004385	XENTR07729	AENJA_22615
OG0004389	XENTR00308	AENJA_23497
OG0004390	XENTR09925	AENJA_23655
OG0004391	XENTR05650, XENTR04998	AENJA_23704
OG0004392	XENTR08920	AENJA_23712
OG0004393	XENTR08850	AENJA_23907
OG0004395	XENTR10110	AENJA_24372
OG0004396	XENTR16480	AENJA_24530
OG0004397	XENTR07268, XENTR15098	AENJA_25166
OG0004398	XENTR01613	AENJA_25317
OG0004399	XENTR02783, XENTR01338	AENJA_25524
OG0004400	XENTR04523, XENTR04524	AENJA_25584
OG0004401	XENTR00790	AENJA_25597
OG0004403	XENTR12123	AENJA_26375
OG0004405	XENTR01271	AENJA_26485
OG0004406	XENTR12792, XENTR06682	AENJA_26544
OG0004407	XENTR11714	AENJA_26601
OG0004408	XENTR14283	AENJA_26831
OG0004460	XENTR13298	AENJA_10602, AENJA_00174
OG0004461	XENTR17329, XENTR02533	AENJA_00187
OG0004462	XENTR02713	AENJA_00195
OG0004463	XENTR04529, XENTR14681	AENJA_00263
OG0004465	XENTR03018	AENJA_00361
OG0004467	XENTR10318, XENTR06318	AENJA_00451
OG0004468	XENTR14274	AENJA_00461
OG0004471	XENTR00144	AENJA_00776
OG0004472	XENTR00749, XENTR00750	AENJA_00868
OG0004474	XENTR12032	AENJA_00922
OG0004475	XENTR05597	AENJA_03139, AENJA_01045
OG0004476	XENTR00796	AENJA_01930
OG0004477	XENTR15352, XENTR10053	AENJA_01958
OG0004479	XENTR07670	AENJA_02206
OG0004480	XENTR16993	AENJA_02219
OG0004482	XENTR10601	AENJA_02336
OG0004483	XENTR17280	AENJA_02340
OG0004484	XENTR11603	AENJA_02375
OG0004485	XENTR05708	AENJA_02522, AENJA_23178
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	AENJA_02764
OG0004488	XENTR17026	AENJA_03056
OG0004489	XENTR16138	AENJA_03089
OG0004490	XENTR11487	AENJA_03148
OG0004491	XENTR07277	AENJA_03168
OG0004492	XENTR11376	AENJA_03264
OG0004493	XENTR12768	AENJA_03367
OG0004494	XENTR00973, XENTR00972	AENJA_03427
OG0004495	XENTR04018	AENJA_03794
OG0004496	XENTR12973	AENJA_03798
OG0004497	XENTR14301	AENJA_03976
OG0004498	XENTR10412	AENJA_04040
OG0004499	XENTR05546, XENTR11717	AENJA_04167
OG0004500	XENTR10700, XENTR10699	AENJA_04178
OG0004502	XENTR17400, XENTR17398, XENTR17399	AENJA_04449
OG0004503	XENTR14221	AENJA_04529, AENJA_23467
OG0004505	XENTR01116, XENTR01117	AENJA_08695, AENJA_04733, AENJA_22550
OG0004506	XENTR13727	AENJA_04842
OG0004507	XENTR03425	AENJA_04865
OG0004508	XENTR02525, XENTR02524	AENJA_05015
OG0004509	XENTR03935	AENJA_05239
OG0004510	XENTR03962	AENJA_05329
OG0004511	XENTR00822, XENTR10201	AENJA_05552
OG0004512	XENTR03832	AENJA_05863
OG0004514	XENTR00881	AENJA_06216
OG0004515	XENTR02016	AENJA_06345
OG0004516	XENTR04054	AENJA_06493
OG0004517	XENTR13124	AENJA_06724
OG0004518	XENTR07756	AENJA_06827
OG0004519	XENTR11913	AENJA_06969
OG0004520	XENTR09651	AENJA_07201
OG0004523	XENTR18329	AENJA_07641
OG0004524	XENTR04778	AENJA_07752
OG0004525	XENTR09291	AENJA_07831
OG0004527	XENTR00456	AENJA_07903
OG0004529	XENTR05758	AENJA_07944
OG0004530	XENTR14376, XENTR03964	AENJA_07969
OG0004531	XENTR11135	AENJA_08201
OG0004532	XENTR11080	AENJA_08236
OG0004533	XENTR11245, XENTR16773	AENJA_08347
OG0004534	XENTR13192	AENJA_08393
OG0004535	XENTR12654	AENJA_08570
OG0004536	XENTR06593	AENJA_08588
OG0004537	XENTR07746	AENJA_08657
OG0004538	XENTR11687	AENJA_08665
OG0004539	XENTR06560, XENTR11278	AENJA_08729
OG0004540	XENTR01878	AENJA_08799
OG0004542	XENTR01276	AENJA_09105
OG0004543	XENTR13966, XENTR13965	AENJA_09120
OG0004544	XENTR14557	AENJA_09219
OG0004545	XENTR05802	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	XENTR11757	AENJA_09271
OG0004547	XENTR10791, XENTR06018	AENJA_17725
OG0004548	XENTR11954	AENJA_09557
OG0004549	XENTR17964, XENTR17963	AENJA_10884
OG0004550	XENTR08942	AENJA_10990
OG0004551	XENTR13993	AENJA_14630
OG0004552	XENTR18114	AENJA_11123
OG0004553	XENTR04020	AENJA_11290
OG0004554	XENTR06056	AENJA_11434
OG0004555	XENTR08168	AENJA_11497
OG0004556	XENTR14968	AENJA_11553
OG0004557	XENTR07094, XENTR03173	AENJA_11598
OG0004558	XENTR17229, XENTR19018	AENJA_11692
OG0004559	XENTR09793	AENJA_11902
OG0004560	XENTR08583	AENJA_11928
OG0004561	XENTR09028	AENJA_12022
OG0004563	XENTR04438	AENJA_12215
OG0004564	XENTR08998	AENJA_12530
OG0004565	XENTR07621	AENJA_12612
OG0004566	XENTR15836, XENTR04511	AENJA_12676
OG0004567	XENTR13930	AENJA_12797
OG0004569	XENTR00817	AENJA_12953
OG0004570	XENTR01634, XENTR09045	AENJA_13253
OG0004571	XENTR02902	AENJA_13264
OG0004573	XENTR04046	AENJA_13416
OG0004574	XENTR07069, XENTR17501	AENJA_13790
OG0004576	XENTR08967, XENTR08877	AENJA_13910
OG0004577	XENTR13602	AENJA_13927
OG0004578	XENTR06163	AENJA_13961
OG0004579	XENTR17330	AENJA_14039
OG0004580	XENTR12038, XENTR12039	AENJA_14065
OG0004581	XENTR13391	AENJA_14240
OG0004582	XENTR02772	AENJA_14257
OG0004583	XENTR07476	AENJA_14685
OG0004584	XENTR11392	AENJA_14870
OG0004585	XENTR07684	AENJA_14884
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	AENJA_14926, AENJA_14905
OG0004587	XENTR03565, XENTR03564	AENJA_15222, AENJA_17865
OG0004589	XENTR14980, XENTR06532, XENTR06533	AENJA_15580
OG0004590	XENTR04031	AENJA_15587
OG0004592	XENTR17519	AENJA_16014
OG0004593	XENTR09764	AENJA_16066
OG0004594	XENTR10141	AENJA_16146
OG0004595	XENTR06910	AENJA_16184
OG0004596	XENTR16636	AENJA_16300
OG0004597	XENTR08163	AENJA_16315
OG0004600	XENTR15611	AENJA_16453
OG0004601	XENTR06793	AENJA_16456
OG0004602	XENTR09792	AENJA_16684
OG0004603	XENTR01817	AENJA_16691
OG0004605	XENTR01842, XENTR01844	AENJA_16792
OG0004606	XENTR15899	AENJA_17079
OG0004607	XENTR04536, XENTR04040	AENJA_17110
OG0004608	XENTR16188, XENTR16189	AENJA_17422
OG0004609	XENTR16103	AENJA_17443
OG0004610	XENTR12122	AENJA_17485
OG0004611	XENTR13026	AENJA_17567
OG0004612	XENTR12441	AENJA_17697
OG0004613	XENTR12502	AENJA_17756
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	AENJA_17767
OG0004615	XENTR06169, XENTR04005	AENJA_17805
OG0004616	XENTR05385	AENJA_17897
OG0004617	XENTR17100, XENTR08959	AENJA_17898
OG0004618	XENTR01046, XENTR01045	AENJA_17899
OG0004619	XENTR06929	AENJA_18030
OG0004621	XENTR11915	AENJA_18130
OG0004622	XENTR06548	AENJA_18238
OG0004625	XENTR00859	AENJA_18747, AENJA_18748
OG0004626	XENTR07264	AENJA_18829
OG0004627	XENTR06310	AENJA_19058
OG0004628	XENTR06954, XENTR08395	AENJA_19220
OG0004629	XENTR10455	AENJA_19229
OG0004631	XENTR08686	AENJA_19307
OG0004632	XENTR17581	AENJA_19345
OG0004633	XENTR03277	AENJA_19396
OG0004634	XENTR06011	AENJA_19399
OG0004635	XENTR11060	AENJA_19421
OG0004637	XENTR03728	AENJA_19514
OG0004638	XENTR13657	AENJA_19695
OG0004639	XENTR07750	AENJA_19701
OG0004641	XENTR17163	AENJA_20072
OG0004642	XENTR10151	AENJA_20253
OG0004643	XENTR01592	AENJA_20590
OG0004644	XENTR05543, XENTR05542	AENJA_20785
OG0004645	XENTR15963	AENJA_20920
OG0004646	XENTR01464, XENTR14068	AENJA_20935
OG0004647	XENTR03408	AENJA_21162
OG0004648	XENTR13808	AENJA_21464
OG0004649	XENTR04062, XENTR00829	AENJA_21530
OG0004651	XENTR16137	AENJA_21665
OG0004652	XENTR14172	AENJA_21741
OG0004653	XENTR03316, XENTR05382, XENTR10835	AENJA_21780
OG0004654	XENTR15245	AENJA_21881
OG0004655	XENTR12684	AENJA_21945
OG0004657	XENTR09633, XENTR18378	AENJA_22627
OG0004658	XENTR00211	AENJA_22666
OG0004659	XENTR13300	AENJA_22731
OG0004660	XENTR04105	AENJA_22903
OG0004661	XENTR07157	AENJA_23009
OG0004662	XENTR06657	AENJA_23022
OG0004664	XENTR08819	AENJA_23247
OG0004665	XENTR00133	AENJA_23350
OG0004666	XENTR02742, XENTR05796	AENJA_23667
OG0004669	XENTR17310	AENJA_23970
OG0004670	XENTR01679	AENJA_23983
OG0004671	XENTR10200	AENJA_24032
OG0004672	XENTR03732	AENJA_24195
OG0004673	XENTR01887, XENTR18837	AENJA_24385
OG0004674	XENTR04721	AENJA_24465
OG0004675	XENTR10690	AENJA_24642
OG0004676	XENTR12097	AENJA_24878
OG0004677	XENTR08516	AENJA_24896
OG0004678	XENTR09245	AENJA_25081
OG0004679	XENTR04023	AENJA_25314
OG0004680	XENTR06627, XENTR05093	AENJA_25330
OG0004681	XENTR00528	AENJA_25549
OG0004682	XENTR00011	AENJA_25603
OG0004683	XENTR09470	AENJA_25906
OG0004684	XENTR09471	AENJA_25907
OG0004685	XENTR00826	AENJA_26252
OG0004686	XENTR03385	AENJA_26610
OG0004687	XENTR08376	AENJA_26633
OG0004688	XENTR00727	AENJA_26638
OG0004690	XENTR02109	AENJA_26765
OG0004691	XENTR12526	AENJA_26781
OG0004692	XENTR12793	AENJA_26783
OG0004728	XENTR03737	AENJA_00010
OG0004730	XENTR11246	AENJA_00270
OG0004731	XENTR18388	AENJA_00435
OG0004732	XENTR14688	AENJA_00454
OG0004733	XENTR03412	AENJA_00482
OG0004735	XENTR12602	AENJA_00527
OG0004736	XENTR00419	AENJA_00579
OG0004738	XENTR15335	AENJA_00974
OG0004739	XENTR07591	AENJA_00833
OG0004740	XENTR02419	AENJA_00889
OG0004744	XENTR16602	AENJA_01048
OG0004746	XENTR16021, XENTR19206	AENJA_01964
OG0004747	XENTR08164	AENJA_02204
OG0004749	XENTR02480	AENJA_02213
OG0004750	XENTR15715	AENJA_02329
OG0004751	XENTR06628	AENJA_03078, AENJA_02331
OG0004752	XENTR05473	AENJA_02350
OG0004753	XENTR03105	AENJA_02412
OG0004754	XENTR01802	AENJA_02418
OG0004755	XENTR10564	AENJA_02461
OG0004756	XENTR17924	AENJA_02560
OG0004757	XENTR06659	AENJA_02653
OG0004758	XENTR10225	AENJA_02719
OG0004759	XENTR08995	AENJA_02782
OG0004761	XENTR08312	AENJA_03060
OG0004763	XENTR14434	AENJA_03524
OG0004764	XENTR00062	AENJA_03553
OG0004765	XENTR10970	AENJA_03642
OG0004766	XENTR17353	AENJA_03824
OG0004767	XENTR03910	AENJA_03880
OG0004768	XENTR06426	AENJA_03887
OG0004769	XENTR15393	AENJA_04019
OG0004770	XENTR08456	AENJA_04020
OG0004772	XENTR07387, XENTR01786	AENJA_12095
OG0004774	XENTR12450, XENTR18887	AENJA_04499
OG0004775	XENTR08212	AENJA_04683, AENJA_14667
OG0004776	XENTR00828	AENJA_04694
OG0004777	XENTR10573, XENTR00705	AENJA_04780
OG0004779	XENTR03442, XENTR02321, XENTR02320	AENJA_19733, AENJA_05191
OG0004781	XENTR16628, XENTR16629	AENJA_05335
OG0004782	XENTR07673	AENJA_05376
OG0004783	XENTR04323	AENJA_05756
OG0004784	XENTR00188, XENTR00189	AENJA_05766
OG0004785	XENTR00119	AENJA_05817
OG0004786	XENTR04209	AENJA_05823
OG0004787	XENTR14690	AENJA_05829
OG0004789	XENTR07121	AENJA_06213
OG0004790	XENTR05623, XENTR19164, XENTR13909	AENJA_06220
OG0004791	XENTR00086	AENJA_06248
OG0004792	XENTR01195, XENTR16182	AENJA_06378
OG0004793	XENTR11318	AENJA_06468
OG0004794	XENTR08033	AENJA_06550
OG0004795	XENTR06349	AENJA_06563
OG0004796	XENTR11903	AENJA_06612
OG0004797	XENTR03068	AENJA_06655
OG0004799	XENTR15968	AENJA_06797
OG0004800	XENTR08612	AENJA_18628, AENJA_06886
OG0004801	XENTR01848	AENJA_07057, AENJA_07060
OG0004802	XENTR09565	AENJA_07061
OG0004803	XENTR15467	AENJA_07208
OG0004804	XENTR10260, XENTR06571, XENTR18506	AENJA_07395
OG0004805	XENTR11662	AENJA_07591
OG0004806	XENTR00596, XENTR12104	AENJA_07769
OG0004807	XENTR15288	AENJA_14345
OG0004808	XENTR03219	AENJA_07815
OG0004809	XENTR12931	AENJA_07834
OG0004810	XENTR00753	AENJA_07988
OG0004811	XENTR00465, XENTR00466	AENJA_07997
OG0004812	XENTR07652	AENJA_08047
OG0004813	XENTR13768	AENJA_08093
OG0004814	XENTR15350	AENJA_08117
OG0004815	XENTR00163	AENJA_08187
OG0004816	XENTR00384	AENJA_08251
OG0004817	XENTR05373	AENJA_08281
OG0004818	XENTR18356, XENTR13695	AENJA_08517
OG0004819	XENTR18290	AENJA_08530, AENJA_08531
OG0004820	XENTR09145	AENJA_08918
OG0004821	XENTR00744	AENJA_09028
OG0004822	XENTR08415	AENJA_09116
OG0004823	XENTR07412	AENJA_09117
OG0004824	XENTR07425	AENJA_09143
OG0004825	XENTR14340	AENJA_09280
OG0004826	XENTR16039, XENTR10756	AENJA_09359
