Orthogroup	XENTR	SCHMD
OG0003808	XENTR13676	SCHMD27875, SCHMD11284
OG0003811	XENTR05500	SCHMD22928, SCHMD13669
OG0003812	XENTR18891	SCHMD04985
OG0003813	XENTR10561, XENTR06474	SCHMD01244
OG0003815	XENTR02090	SCHMD27290
OG0003817	XENTR01494	SCHMD04758
OG0003818	XENTR08826	SCHMD10822, SCHMD17278
OG0003821	XENTR02570, XENTR07045	SCHMD10138
OG0003826	XENTR01516	SCHMD20348
OG0003827	XENTR11304	SCHMD03936
OG0003828	XENTR14525	SCHMD01189, SCHMD27415
OG0003831	XENTR03490	SCHMD17115
OG0003833	XENTR15540	SCHMD28965
OG0003834	XENTR04978, XENTR18533	SCHMD01451
OG0003837	XENTR02506	SCHMD17615, SCHMD14383, SCHMD10163
OG0003838	XENTR00914, XENTR03476	SCHMD05207
OG0003839	XENTR13884	SCHMD05702, SCHMD10139
OG0003840	XENTR12159	SCHMD12844, SCHMD26426
OG0003841	XENTR12939	SCHMD14946
OG0003843	XENTR12778, XENTR12779	SCHMD16158
OG0003844	XENTR07150	SCHMD09963
OG0003845	XENTR04055	SCHMD00835
OG0003846	XENTR02190, XENTR11317	SCHMD06517
OG0003849	XENTR02659, XENTR08320	SCHMD10843
OG0003850	XENTR05454	SCHMD24952, SCHMD16801
OG0003853	XENTR16563	SCHMD14514, SCHMD07343
OG0003856	XENTR05612	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	XENTR10397	SCHMD05301
OG0003863	XENTR10491, XENTR10490, XENTR02221, XENTR02222	SCHMD02612
OG0003865	XENTR08410, XENTR08547	SCHMD10111
OG0003866	XENTR06311	SCHMD07937, SCHMD00211
OG0003868	XENTR14790, XENTR09159, XENTR09158	SCHMD15677
OG0003869	XENTR16798	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003872	XENTR00808	SCHMD13742, SCHMD13511
OG0003875	XENTR04436	SCHMD00813, SCHMD07245, SCHMD07243
OG0003876	XENTR17136	SCHMD06770
OG0003877	XENTR02745	SCHMD08239
OG0003878	XENTR02554	SCHMD04321
OG0003881	XENTR04081	SCHMD06054, SCHMD03369
OG0003882	XENTR16402	SCHMD13622
OG0003883	XENTR08760	SCHMD24582
OG0003884	XENTR02661	SCHMD04417
OG0003885	XENTR05759	SCHMD09959
OG0003886	XENTR01682	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	XENTR11440	SCHMD20058, SCHMD18207
OG0003888	XENTR15148	SCHMD05192
OG0003892	XENTR00762	SCHMD07588
OG0003894	XENTR06779	SCHMD11863
OG0003896	XENTR17970, XENTR04800, XENTR16273	SCHMD28716
OG0003897	XENTR09637	SCHMD20071
OG0003903	XENTR11558	SCHMD29162
OG0003904	XENTR05314	SCHMD00688
OG0003906	XENTR05038	SCHMD03168
OG0003908	XENTR12199	SCHMD10777, SCHMD26725
OG0003908	XENTR15544	SCHMD03608
OG0003909	XENTR13589	SCHMD13155, SCHMD19547, SCHMD15096
OG0003910	XENTR07945	SCHMD16210, SCHMD14670
OG0003911	XENTR02501	SCHMD17334, SCHMD20892
OG0003912	XENTR18566, XENTR04975, XENTR07778	SCHMD04955
OG0003914	XENTR02686	SCHMD00070
OG0003917	XENTR00420, XENTR10594	SCHMD02873
OG0003918	XENTR06731	SCHMD00222
OG0003919	XENTR14692	SCHMD24561
OG0003920	XENTR12856	SCHMD03027
OG0003921	XENTR04630	SCHMD06689
OG0003923	XENTR04190	SCHMD25596, SCHMD09715
OG0003925	XENTR05466	SCHMD25912, SCHMD09602
OG0003929	XENTR03727	SCHMD28887
OG0003931	XENTR10403	SCHMD03615
OG0003933	XENTR11134, XENTR10793	SCHMD23983
OG0003934	XENTR05679	SCHMD00793
OG0003936	XENTR06644	SCHMD01877
OG0003938	XENTR15244	SCHMD19197
OG0003939	XENTR04150	SCHMD05579
OG0003940	XENTR04461	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003944	XENTR06236	SCHMD10666
OG0003945	XENTR18416	SCHMD04737
OG0003946	XENTR08261, XENTR12173	SCHMD19360, SCHMD00465
OG0003947	XENTR08870, XENTR02239	SCHMD06484
OG0003949	XENTR02519	SCHMD24366, SCHMD04246
OG0003950	XENTR10159	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	XENTR02805	SCHMD04397
OG0003953	XENTR03298	SCHMD22038
OG0003954	XENTR15739, XENTR07597	SCHMD06088
OG0003955	XENTR03281	SCHMD06589
OG0003956	XENTR00432	SCHMD07488
OG0003958	XENTR08137	SCHMD13631, SCHMD28091
OG0003961	XENTR09360	SCHMD04675
OG0003965	XENTR12041	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	XENTR09674	SCHMD20971, SCHMD24367
OG0003969	XENTR09036	SCHMD08592
OG0003972	XENTR02960	SCHMD13668
OG0003973	XENTR02390, XENTR13883	SCHMD06454
OG0003978	XENTR01603, XENTR13382, XENTR01941	SCHMD29717, SCHMD28667, SCHMD05632
OG0003998	XENTR13053	SCHMD17536, SCHMD17537
OG0004000	XENTR16850	SCHMD05012
OG0004004	XENTR00508	SCHMD03888
OG0004007	XENTR00335, XENTR12145	SCHMD27653
OG0004009	XENTR12738, XENTR07565	SCHMD12539
OG0004010	XENTR15365	SCHMD11857
OG0004012	XENTR08974	SCHMD08012, SCHMD16333
OG0004014	XENTR16545	SCHMD17730, SCHMD16988, SCHMD25573
OG0004015	XENTR07793	SCHMD06396
OG0004017	XENTR14676	SCHMD27630
OG0004018	XENTR14620	SCHMD09657
OG0004020	XENTR03214	SCHMD29535, SCHMD26610
OG0004021	XENTR01515	SCHMD12686
OG0004025	XENTR15063	SCHMD25773
OG0004027	XENTR05193, XENTR01694	SCHMD07935
OG0004029	XENTR14070	SCHMD25820
OG0004030	XENTR01775	SCHMD13881
OG0004032	XENTR14175, XENTR14174, XENTR10565	SCHMD08571
OG0004033	XENTR07511	SCHMD06585
OG0004035	XENTR18213, XENTR18419	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	XENTR00661	SCHMD07559, SCHMD09846
OG0004037	XENTR08593	SCHMD06653
OG0004038	XENTR14795	SCHMD08999, SCHMD03883
OG0004040	XENTR03495	SCHMD09211
OG0004041	XENTR00599	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	XENTR16635	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004044	XENTR01872	SCHMD16907
OG0004047	XENTR09809	SCHMD07813
OG0004048	XENTR08968, XENTR08876	SCHMD05765
OG0004051	XENTR17604, XENTR07177	SCHMD05269, SCHMD18831
OG0004052	XENTR14748	SCHMD01378
OG0004053	XENTR05712, XENTR12155	SCHMD09663
OG0004054	XENTR03843, XENTR02105	SCHMD03170
OG0004056	XENTR16767, XENTR16960	SCHMD06405
OG0004059	XENTR02089	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	XENTR10032	SCHMD16682, SCHMD21120, SCHMD16351
OG0004064	XENTR04196	SCHMD03370
OG0004065	XENTR13020	SCHMD04935
OG0004067	XENTR14385	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004069	XENTR09185	SCHMD07928
OG0004071	XENTR01305, XENTR15592, XENTR09667, XENTR09668	SCHMD06667
OG0004072	XENTR02752	SCHMD07982
OG0004073	XENTR06765	SCHMD18804
OG0004076	XENTR13769	SCHMD19802
OG0004078	XENTR10912	SCHMD08036
OG0004079	XENTR01034	SCHMD22313, SCHMD19146
OG0004080	XENTR04210, XENTR17702	SCHMD18517
OG0004081	XENTR09630, XENTR16082	SCHMD03804
OG0004083	XENTR09602	SCHMD05538
OG0004084	XENTR03635	SCHMD13360
OG0004085	XENTR02748	SCHMD20233
OG0004090	XENTR05223	SCHMD19142
OG0004091	XENTR04711	SCHMD20986, SCHMD10374
OG0004092	XENTR15001, XENTR15101	SCHMD01973
OG0004094	XENTR14516	SCHMD10011
OG0004096	XENTR04695	SCHMD01632
OG0004097	XENTR14379	SCHMD00017
OG0004099	XENTR07018, XENTR03906	SCHMD07433
OG0004100	XENTR15549, XENTR15547	SCHMD16101, SCHMD17395, SCHMD01145
OG0004101	XENTR13964	SCHMD01669
OG0004102	XENTR02021	SCHMD16352, SCHMD13995
OG0004103	XENTR02995, XENTR02996	SCHMD06708, SCHMD03618
OG0004105	XENTR00235	SCHMD08794, SCHMD16310
OG0004107	XENTR09700	SCHMD18686, SCHMD18424, SCHMD04486
OG0004108	XENTR07571	SCHMD06834
OG0004110	XENTR18262	SCHMD03573
OG0004112	XENTR18035	SCHMD04301
OG0004113	XENTR11125	SCHMD09954, SCHMD11157
OG0004114	XENTR11643	SCHMD11428
OG0004115	XENTR10408	SCHMD08639
OG0004116	XENTR06030	SCHMD22991, SCHMD19169
OG0004119	XENTR07270	SCHMD24339, SCHMD11856
OG0004120	XENTR09438	SCHMD02931
OG0004121	XENTR08429	SCHMD00644
OG0004123	XENTR18443, XENTR02606	SCHMD24840
OG0004124	XENTR02997, XENTR06594	SCHMD09788
OG0004126	XENTR02624, XENTR17192	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126
OG0004127	XENTR09339	SCHMD14115
OG0004128	XENTR07972, XENTR04126	SCHMD29366
OG0004133	XENTR08580, XENTR08835	SCHMD08788
OG0004136	XENTR14548	SCHMD21074, SCHMD14863
OG0004137	XENTR05727	SCHMD09676
OG0004138	XENTR03975	SCHMD22519, SCHMD21342
OG0004139	XENTR09190, XENTR12366, XENTR15382	SCHMD27028, SCHMD23843
OG0004140	XENTR05945	SCHMD01399
OG0004142	XENTR15552	SCHMD08558
OG0004144	XENTR10488, XENTR16335	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	XENTR06685	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	XENTR18396	SCHMD09010
OG0004148	XENTR06933	SCHMD06808
OG0004150	XENTR03403	SCHMD13649
OG0004153	XENTR02143	SCHMD07819, SCHMD03631
OG0004154	XENTR06055	SCHMD06235
OG0004155	XENTR16141	SCHMD25209, SCHMD21190
OG0004157	XENTR18358	SCHMD05878
OG0004158	XENTR18490	SCHMD07419
OG0004161	XENTR09910	SCHMD08136
OG0004164	XENTR07533	SCHMD24669, SCHMD09145
OG0004166	XENTR02693	SCHMD16044
OG0004168	XENTR07704	SCHMD09579
OG0004169	XENTR16574	SCHMD20780
OG0004171	XENTR11673	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	XENTR01051	SCHMD15010
OG0004178	XENTR17208	SCHMD09644, SCHMD15102
OG0004179	XENTR12520, XENTR09133	SCHMD00790
OG0004181	XENTR05491	SCHMD09842
OG0004186	XENTR14918	SCHMD22129
OG0004188	XENTR01635, XENTR09043	SCHMD11027
OG0004190	XENTR07315	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	XENTR05295	SCHMD18242
OG0004215	XENTR11110	SCHMD23456, SCHMD09930
OG0004216	XENTR16489	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	XENTR12749	SCHMD15443
OG0004219	XENTR05410	SCHMD02021
OG0004220	XENTR19132	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	XENTR03863	SCHMD02604
OG0004223	XENTR11343	SCHMD04451
OG0004227	XENTR09239	SCHMD11794, SCHMD14206
OG0004228	XENTR12759, XENTR03636	SCHMD22945
OG0004229	XENTR09293	SCHMD20367, SCHMD19492
OG0004230	XENTR06029, XENTR18693	SCHMD12329, SCHMD13516
OG0004231	XENTR07588	SCHMD18343, SCHMD20951
OG0004232	XENTR14755	SCHMD02245
OG0004235	XENTR07323	SCHMD00900
OG0004236	XENTR09087	SCHMD13419, SCHMD19318
OG0004239	XENTR02464	SCHMD04162
OG0004240	XENTR14102	SCHMD12624
OG0004241	XENTR07243	SCHMD20634, SCHMD15365
OG0004243	XENTR02756	SCHMD02806
OG0004246	XENTR10841	SCHMD25240, SCHMD27704
OG0004247	XENTR05707	SCHMD10596
OG0004249	XENTR14714	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	XENTR06656, XENTR13434	SCHMD12623
OG0004251	XENTR04013	SCHMD08633
OG0004252	XENTR01265	SCHMD02811
OG0004253	XENTR07125	SCHMD09205
OG0004254	XENTR02285	SCHMD07480
OG0004255	XENTR08386	SCHMD00865
OG0004257	XENTR00860	SCHMD08129
OG0004258	XENTR15149	SCHMD13120, SCHMD23840
OG0004259	XENTR05280	SCHMD18232
OG0004260	XENTR08524	SCHMD23376
OG0004261	XENTR17138	SCHMD16623
OG0004262	XENTR03026	SCHMD16537
OG0004263	XENTR18355	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529
OG0004265	XENTR01292	SCHMD14398
OG0004267	XENTR05430	SCHMD14468
OG0004268	XENTR16315	SCHMD24258, SCHMD19847
OG0004269	XENTR08648	SCHMD06048
OG0004270	XENTR15859	SCHMD06231
OG0004273	XENTR07324	SCHMD15470
OG0004276	XENTR15736	SCHMD07052, SCHMD07053
OG0004278	XENTR18016, XENTR18015	SCHMD07808
OG0004279	XENTR14989	SCHMD09109
OG0004281	XENTR18518	SCHMD15072
OG0004285	XENTR08748	SCHMD08317, SCHMD00052
OG0004287	XENTR14573, XENTR10948	SCHMD02791
OG0004288	XENTR13701	SCHMD04750
OG0004289	XENTR09034	SCHMD10655
OG0004291	XENTR07498	SCHMD11768, SCHMD11769
OG0004292	XENTR16091	SCHMD02072
OG0004295	XENTR10638	SCHMD05169
OG0004296	XENTR04332	SCHMD13298
OG0004297	XENTR11758	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004301	XENTR16663	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	XENTR16178	SCHMD10637, SCHMD22462
OG0004304	XENTR01480, XENTR00786	SCHMD17338
OG0004307	XENTR09783	SCHMD20615
OG0004308	XENTR00676	SCHMD08570
OG0004309	XENTR16255, XENTR16256	SCHMD11977, SCHMD17117
OG0004310	XENTR12153, XENTR08109	SCHMD15088
OG0004312	XENTR06276	SCHMD10505
OG0004316	XENTR00291	SCHMD07217
OG0004317	XENTR06347	SCHMD03544
OG0004318	XENTR13838	SCHMD07900
OG0004321	XENTR09288	SCHMD00773, SCHMD22413
OG0004322	XENTR02157	SCHMD06269, SCHMD13954
OG0004324	XENTR13333	SCHMD07700
OG0004327	XENTR14732	SCHMD11268
OG0004328	XENTR02447	SCHMD18966, SCHMD09751
OG0004330	XENTR09044	SCHMD03763
OG0004331	XENTR06669	SCHMD28298, SCHMD09132
OG0004332	XENTR06028	SCHMD00454
OG0004335	XENTR13834	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	XENTR09719	SCHMD11859, SCHMD21650, SCHMD20028
OG0004344	XENTR10220	SCHMD12044
OG0004347	XENTR14829, XENTR07124	SCHMD25637, SCHMD11463
OG0004348	XENTR02314	SCHMD00729
OG0004350	XENTR03571	SCHMD16920, SCHMD07665
OG0004351	XENTR16067	SCHMD12829
OG0004352	XENTR09638	SCHMD11224
OG0004353	XENTR16070	SCHMD21824, SCHMD16507
OG0004354	XENTR04545	SCHMD15589
OG0004356	XENTR06247	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	XENTR11117	SCHMD26102, SCHMD07557
OG0004359	XENTR06807	SCHMD05503
OG0004360	XENTR12875	SCHMD05210
OG0004362	XENTR12262, XENTR01742	SCHMD14598, SCHMD12685
OG0004364	XENTR11370	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	XENTR12130	SCHMD14299
OG0004367	XENTR18829	SCHMD09384
OG0004368	XENTR03944, XENTR15526	SCHMD06787, SCHMD28933
OG0004369	XENTR11040	SCHMD13900
OG0004370	XENTR15518	SCHMD05486
OG0004373	XENTR00323	SCHMD15692
OG0004374	XENTR16529	SCHMD08647
OG0004376	XENTR07129, XENTR04540	SCHMD24005, SCHMD12717
OG0004377	XENTR06554	SCHMD00654, SCHMD00288
OG0004378	XENTR04941	SCHMD13186, SCHMD15248
OG0004379	XENTR12677	SCHMD09241
OG0004380	XENTR19120	SCHMD09830
OG0004381	XENTR18220	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	XENTR05834	SCHMD20602, SCHMD02352
OG0004390	XENTR09925	SCHMD22900
OG0004392	XENTR08920	SCHMD01600
OG0004393	XENTR08850	SCHMD23967, SCHMD19706
OG0004396	XENTR16480	SCHMD06052
OG0004397	XENTR07268, XENTR15098	SCHMD22336
OG0004398	XENTR01613	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	XENTR02783, XENTR01338	SCHMD04230
OG0004401	XENTR00790	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	XENTR12123	SCHMD15173, SCHMD28843
OG0004404	XENTR05022	SCHMD02644, SCHMD04995
OG0004405	XENTR01271	SCHMD05548, SCHMD03220
OG0004407	XENTR11714	SCHMD00293
OG0004409	XENTR11912, XENTR02365	SCHMD04463
OG0004415	XENTR10485	SCHMD23101
OG0004417	XENTR00369	SCHMD11303
OG0004418	XENTR03415	SCHMD18151, SCHMD12683
OG0004420	XENTR16061, XENTR04098, XENTR04405	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	XENTR07029	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900
OG0004422	XENTR11234, XENTR05843	SCHMD03253
OG0004423	XENTR08365	SCHMD06625, SCHMD29397
OG0004425	XENTR17641, XENTR12250	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	XENTR09040	SCHMD14134, SCHMD13488
OG0004427	XENTR00494, XENTR14360	SCHMD23421, SCHMD22702, SCHMD16585
OG0004460	XENTR13298	SCHMD02836
OG0004462	XENTR02713	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	XENTR14681	SCHMD15649, SCHMD27866
OG0004465	XENTR03018	SCHMD05636
OG0004472	XENTR00749, XENTR00750	SCHMD10150
OG0004474	XENTR12032	SCHMD16777
OG0004479	XENTR07670	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	XENTR16993	SCHMD08179
OG0004484	XENTR11603	SCHMD05719, SCHMD12798
OG0004487	XENTR05512	SCHMD27932, SCHMD25838
OG0004487	XENTR05509, XENTR05510, XENTR05511	SCHMD24442, SCHMD16447
OG0004488	XENTR17026	SCHMD26474
OG0004489	XENTR16138	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	XENTR11487	SCHMD17389, SCHMD11597
OG0004492	XENTR07645, XENTR11376	SCHMD04733
OG0004495	XENTR04018	SCHMD01719
OG0004496	XENTR12973	SCHMD26140, SCHMD14189
OG0004498	XENTR10412	SCHMD04342
OG0004499	XENTR05546, XENTR11717	SCHMD03412, SCHMD12382
OG0004500	XENTR10700, XENTR10699	SCHMD11617
OG0004503	XENTR14221	SCHMD16736, SCHMD23538
OG0004505	XENTR01116, XENTR01117	SCHMD09314
OG0004509	XENTR03935	SCHMD17345, SCHMD26727
OG0004510	XENTR03962	SCHMD20341
OG0004511	XENTR00822, XENTR10201	SCHMD28314
OG0004512	XENTR03832	SCHMD07187, SCHMD09103
OG0004513	XENTR01189	SCHMD00064, SCHMD04110
OG0004514	XENTR00881	SCHMD05036
OG0004515	XENTR02016	SCHMD02738
OG0004516	XENTR04054	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	XENTR13124	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004520	XENTR09651	SCHMD11457
OG0004522	XENTR02122, XENTR05757	SCHMD08563
OG0004523	XENTR18329	SCHMD00984
OG0004526	XENTR15609	SCHMD08991, SCHMD13091
OG0004529	XENTR05758	SCHMD01565
OG0004530	XENTR14376, XENTR03964	SCHMD02115
OG0004532	XENTR11080	SCHMD21409, SCHMD24151
OG0004535	XENTR12654	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	XENTR06560, XENTR11278	SCHMD09009
OG0004542	XENTR01276	SCHMD08621
OG0004543	XENTR13966, XENTR13965	SCHMD00021
OG0004546	XENTR11757	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	XENTR11954	SCHMD01586
OG0004549	XENTR17964, XENTR17963	SCHMD23062
OG0004551	XENTR13993	SCHMD02466
OG0004552	XENTR18114	SCHMD05280
OG0004554	XENTR06056	SCHMD14759, SCHMD27571
OG0004555	XENTR08168	SCHMD01126
OG0004558	XENTR17229, XENTR19018	SCHMD23563
OG0004559	XENTR09793	SCHMD09022
OG0004564	XENTR08998	SCHMD06864, SCHMD16273
OG0004565	XENTR07621	SCHMD06237
OG0004567	XENTR13930	SCHMD08103
OG0004569	XENTR00817	SCHMD07227
OG0004570	XENTR01634, XENTR09045	SCHMD10693
OG0004572	XENTR09340	SCHMD00027
OG0004573	XENTR04046	SCHMD24195, SCHMD13279
OG0004577	XENTR13602	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	XENTR06163	SCHMD13522, SCHMD10265
OG0004579	XENTR17330	SCHMD05858
OG0004581	XENTR13391	SCHMD06969
OG0004583	XENTR07476	SCHMD18243, SCHMD12573
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	SCHMD10991, SCHMD09342
OG0004590	XENTR04031	SCHMD02645, SCHMD02084
OG0004592	XENTR17519	SCHMD21981, SCHMD24746
OG0004595	XENTR06910	SCHMD23529, SCHMD18234
OG0004599	XENTR02769	SCHMD16295, SCHMD15643, SCHMD19967
OG0004600	XENTR15611	SCHMD10479
OG0004602	XENTR09792	SCHMD00904
OG0004603	XENTR01817	SCHMD09121, SCHMD04362
OG0004605	XENTR01842, XENTR01844	SCHMD16312, SCHMD16314
OG0004606	XENTR15899	SCHMD04125, SCHMD12842
OG0004607	XENTR04536, XENTR04040	SCHMD04747, SCHMD24317
OG0004608	XENTR16188, XENTR16189	SCHMD24531, SCHMD11307
OG0004609	XENTR16103	SCHMD12031, SCHMD13204
OG0004610	XENTR12122	SCHMD04931
OG0004612	XENTR12441	SCHMD00076
OG0004613	XENTR12502	SCHMD02078
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	SCHMD21793, SCHMD24411
OG0004616	XENTR05385	SCHMD28217
OG0004619	XENTR06929	SCHMD07738
OG0004621	XENTR11915	SCHMD02131
OG0004622	XENTR06548	SCHMD07163
OG0004626	XENTR07264	SCHMD11167, SCHMD21056, SCHMD25126
OG0004630	XENTR04232	SCHMD19924, SCHMD19158
OG0004631	XENTR08686	SCHMD23492
OG0004632	XENTR17581	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	XENTR03277	SCHMD08375
OG0004635	XENTR11060	SCHMD03118
OG0004638	XENTR13657	SCHMD03884
OG0004639	XENTR07750	SCHMD11835
OG0004642	XENTR16263	SCHMD04791
OG0004643	XENTR01592	SCHMD12179
OG0004646	XENTR01464, XENTR14068	SCHMD02650
OG0004648	XENTR13808	SCHMD22597, SCHMD14009
OG0004649	XENTR04062, XENTR00829	SCHMD11982
OG0004651	XENTR16137	SCHMD12856
OG0004652	XENTR14172	SCHMD09910, SCHMD14465
OG0004654	XENTR15245	SCHMD11590
OG0004655	XENTR12684	SCHMD10685
OG0004657	XENTR09633, XENTR18378	SCHMD24003, SCHMD14727
OG0004662	XENTR06657	SCHMD23223, SCHMD01585
OG0004663	XENTR07128	SCHMD03596
OG0004664	XENTR08819	SCHMD07542, SCHMD10324
OG0004665	XENTR00133	SCHMD11600, SCHMD08997
OG0004666	XENTR02742, XENTR05796	SCHMD15089
OG0004669	XENTR17310	SCHMD05517
OG0004670	XENTR01679	SCHMD20695, SCHMD17163
OG0004671	XENTR10200	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	XENTR01887, XENTR18837	SCHMD12584
OG0004674	XENTR04721	SCHMD03223
OG0004675	XENTR10690	SCHMD07033
OG0004678	XENTR09245	SCHMD09572, SCHMD22384
OG0004681	XENTR00528	SCHMD05397
OG0004682	XENTR00011	SCHMD08178
OG0004683	XENTR09470	SCHMD10878
OG0004684	XENTR09471	SCHMD04346
OG0004685	XENTR00826	SCHMD09955
OG0004687	XENTR08376	SCHMD23153, SCHMD15300
OG0004688	XENTR00727	SCHMD09484, SCHMD08993
OG0004690	XENTR02109	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	XENTR12526	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	XENTR12216	SCHMD19141, SCHMD23931
OG0004696	XENTR08933	SCHMD21643
OG0004697	XENTR01024	SCHMD17021
OG0004699	XENTR04958	SCHMD06447
OG0004700	XENTR19117	SCHMD16439
OG0004703	XENTR01132	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	XENTR00093	SCHMD02724
OG0004705	XENTR05923, XENTR08822, XENTR08821	SCHMD06298
OG0004708	XENTR04042	SCHMD08019
OG0004711	XENTR12598	SCHMD14637
OG0004728	XENTR03737	SCHMD02271
OG0004730	XENTR11246	SCHMD19530
OG0004731	XENTR18388	SCHMD03298
OG0004732	XENTR14688	SCHMD25487
OG0004736	XENTR00419	SCHMD16289
OG0004738	XENTR15335	SCHMD29258
OG0004740	XENTR02419	SCHMD00456
OG0004743	XENTR05342	SCHMD01142
OG0004744	XENTR16602	SCHMD15430, SCHMD15429
OG0004747	XENTR08164	SCHMD15119, SCHMD10662
OG0004749	XENTR02480	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	XENTR06628	SCHMD09867, SCHMD09866
OG0004752	XENTR05473	SCHMD13187, SCHMD26487
OG0004753	XENTR03105	SCHMD09681
OG0004754	XENTR01802	SCHMD12657
OG0004755	XENTR18902	SCHMD28318, SCHMD26750, SCHMD14595
OG0004756	XENTR17924	SCHMD15431
OG0004757	XENTR06659	SCHMD03519
OG0004764	XENTR00062	SCHMD19894, SCHMD17272
OG0004765	XENTR10970	SCHMD16710, SCHMD04808
OG0004766	XENTR17353	SCHMD00505
OG0004767	XENTR03910	SCHMD00495
OG0004768	XENTR06426	SCHMD08416
OG0004769	XENTR15393	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	XENTR08456	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	XENTR07387, XENTR01786	SCHMD19882, SCHMD27089
OG0004774	XENTR12450, XENTR18887	SCHMD08224
OG0004775	XENTR08212	SCHMD05122
OG0004781	XENTR16628, XENTR16629	SCHMD20619, SCHMD19135
OG0004784	XENTR00188, XENTR00189	SCHMD03001
OG0004785	XENTR00119	SCHMD28279, SCHMD28744, SCHMD08779
OG0004787	XENTR14690	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004790	XENTR05623, XENTR19164, XENTR13909	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	XENTR00086	SCHMD07589
OG0004794	XENTR08033	SCHMD12411, SCHMD08689
OG0004795	XENTR06349	SCHMD12519
OG0004796	XENTR11903	SCHMD06329
OG0004797	XENTR03068	SCHMD02596
OG0004804	XENTR10260, XENTR06571, XENTR18506	SCHMD02590
OG0004805	XENTR11662	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004808	XENTR03219	SCHMD06755, SCHMD06754
OG0004809	XENTR12931	SCHMD11312
OG0004811	XENTR00465, XENTR00466	SCHMD04903, SCHMD12545
OG0004812	XENTR07652	SCHMD21469
OG0004813	XENTR13768	SCHMD09064, SCHMD18661
