Orthogroup	XENTR	OWEFU
OG0003227	XENTR01422	OFUSG18839.1.p1
OG0003228	XENTR13523	OFUSG25095.1.p1
OG0003229	XENTR16185, XENTR10298	OFUSG25738.1.p1
OG0003230	XENTR10511, XENTR10510	OFUSG06967.1.p1
OG0003231	XENTR18302	OFUSG26350.1.p1
OG0003232	XENTR15315, XENTR05526, XENTR17642	OFUSG12007.1.p1, OFUSG21807.1.p1, OFUSG21808.1.p1, OFUSG21809.1.p1
OG0003236	XENTR13718	OFUSG18162.2.p1, OFUSG18162.3.p1, OFUSG18162.1.p1
OG0003237	XENTR17572, XENTR09382	OFUSG04073.1.p1
OG0003238	XENTR13238	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1
OG0003239	XENTR00722	OFUSG04724.1.p1, OFUSG08604.1.p1
OG0003250	XENTR15630, XENTR17841	OFUSG13114.1.p1
OG0003251	XENTR09756	OFUSG20624.2.p1, OFUSG20624.1.p1
OG0003252	XENTR09598, XENTR09597	OFUSG11927.1.p1
OG0003253	XENTR18870, XENTR10063	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1
OG0003254	XENTR15784	OFUSG21699.1.p1
OG0003258	XENTR09647	OFUSG13654.2.p1, OFUSG13654.1.p1
OG0003260	XENTR11550, XENTR09192	OFUSG26572.1.p1
OG0003261	XENTR03202	OFUSG12773.1.p1
OG0003262	XENTR06319, XENTR04546	OFUSG15140.1.p1
OG0003263	XENTR11183	OFUSG09944.1.p1
OG0003264	XENTR02125, XENTR05760	OFUSG17329.1.p1
OG0003265	XENTR04827, XENTR00765	OFUSG06294.1.p1
OG0003266	XENTR12815, XENTR10446	OFUSG08987.1.p1
OG0003267	XENTR06701	OFUSG17971.1.p1
OG0003268	XENTR11858	OFUSG05362.1.p1
OG0003269	XENTR00981	OFUSG10348.1.p1
OG0003270	XENTR19012, XENTR01357	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1
OG0003272	XENTR11923, XENTR13832	OFUSG02979.5.p1
OG0003275	XENTR18433, XENTR02465	OFUSG04938.1.p1
OG0003276	XENTR03833, XENTR16569	OFUSG12445.1.p1, OFUSG12445.2.p1
OG0003277	XENTR01225, XENTR05973	OFUSG06456.1.p1
OG0003278	XENTR12702	OFUSG11816.1.p1
OG0003279	XENTR06409, XENTR03464	OFUSG02810.1.p1
OG0003280	XENTR14496	OFUSG09273.2.p1, OFUSG09273.1.p1
OG0003282	XENTR08973	OFUSG05974.1.p1
OG0003283	XENTR02862	OFUSG06061.1.p1
OG0003284	XENTR09408, XENTR09407	OFUSG16072.1.p1, OFUSG16072.2.p1
OG0003286	XENTR00938	OFUSG10209.1.p1
OG0003287	XENTR07598	OFUSG08017.2.p1, OFUSG08017.1.p1
OG0003288	XENTR00671	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1
OG0003289	XENTR14484, XENTR00516, XENTR00515	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1
OG0003293	XENTR05206	OFUSG13182.1.p1
OG0003295	XENTR13148	OFUSG06646.1.p1
OG0003296	XENTR00824	OFUSG22700.1.p1
OG0003297	XENTR07372	OFUSG10878.1.p1
OG0003298	XENTR15553	OFUSG02626.1.p1
OG0003299	XENTR12358	OFUSG21117.1.p1
OG0003301	XENTR10815, XENTR08929	OFUSG25751.1.p1
OG0003302	XENTR02111	OFUSG18361.1.p1
OG0003303	XENTR07483	OFUSG21718.1.p1
OG0003305	XENTR11041	OFUSG00233.1.p1
OG0003306	XENTR07978	OFUSG06595.1.p1
OG0003307	XENTR16158	OFUSG10367.1.p1
OG0003309	XENTR15002, XENTR18421	OFUSG16198.1.p1, OFUSG16198.2.p1
OG0003311	XENTR11582, XENTR06308	OFUSG23497.1.p1
OG0003314	XENTR05197, XENTR05257, XENTR05501	OFUSG02743.1.p1
OG0003315	XENTR05114	OFUSG13575.1.p1
OG0003316	XENTR08584	OFUSG21407.1.p1
OG0003317	XENTR09784	OFUSG18101.1.p1, OFUSG18101.2.p1
OG0003318	XENTR17690, XENTR06814	OFUSG19315.1.p1
OG0003319	XENTR16866, XENTR04625	OFUSG13392.1.p1
OG0003320	XENTR02217	OFUSG19300.1.p1
OG0003321	XENTR02507, XENTR05135, XENTR05136, XENTR05137	OFUSG23122.2.p1, OFUSG23122.1.p1, OFUSG23122.3.p1
OG0003326	XENTR10496, XENTR05739	OFUSG19006.1.p1
OG0003327	XENTR17104, XENTR13251	OFUSG26592.1.p1
OG0003329	XENTR05841	OFUSG08957.1.p1
OG0003330	XENTR05319	OFUSG09367.1.p1
OG0003331	XENTR04048	OFUSG15115.1.p1
OG0003332	XENTR17058, XENTR17059	OFUSG17337.1.p1
OG0003333	XENTR04475, XENTR16496, XENTR16497	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1
OG0003335	XENTR09006	OFUSG11713.1.p1
OG0003336	XENTR04249, XENTR10459, XENTR04672	OFUSG07211.1.p1
OG0003337	XENTR12026	OFUSG17483.1.p1
OG0003340	XENTR05753, XENTR04075	OFUSG13694.1.p1
OG0003341	XENTR12776	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1
OG0003343	XENTR10202	OFUSG22665.1.p1
OG0003346	XENTR12386	OFUSG26342.1.p1
OG0003347	XENTR05381	OFUSG24290.1.p1
OG0003348	XENTR12378, XENTR08608	OFUSG13744.1.p1
OG0003349	XENTR05563, XENTR07550	OFUSG10388.1.p1
OG0003350	XENTR14406, XENTR06191	OFUSG13782.1.p1
OG0003352	XENTR08399, XENTR03180	OFUSG13425.1.p1
OG0003353	XENTR00740	OFUSG07023.1.p1
OG0003354	XENTR14729	OFUSG23240.2.p1, OFUSG23240.1.p1
OG0003355	XENTR08296, XENTR14300	OFUSG10561.1.p1, OFUSG10561.2.p1
OG0003356	XENTR01788, XENTR19056	OFUSG10104.1.p1
OG0003359	XENTR15397	OFUSG07857.1.p1, OFUSG07857.2.p1
OG0003360	XENTR03049, XENTR03048	OFUSG22028.1.p1
OG0003361	XENTR13092	OFUSG11224.2.p1, OFUSG11224.1.p1
OG0003362	XENTR04367	OFUSG03496.1.p1
OG0003364	XENTR14029, XENTR16714	OFUSG01690.1.p1
OG0003365	XENTR02850, XENTR01233	OFUSG20980.1.p1
OG0003366	XENTR04144	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1
OG0003368	XENTR08859	OFUSG05859.1.p1
OG0003369	XENTR02694, XENTR17149	OFUSG10684.1.p1
OG0003371	XENTR00505, XENTR02439	OFUSG20508.1.p1
OG0003372	XENTR00441	OFUSG13267.1.p1
OG0003373	XENTR14268	OFUSG01669.1.p1
OG0003374	XENTR00231, XENTR13931	OFUSG26002.1.p1
OG0003375	XENTR18878, XENTR00570	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1
OG0003376	XENTR08868	OFUSG18728.1.p1
OG0003378	XENTR05665	OFUSG07334.1.p1
OG0003378	XENTR16000	OFUSG07334.2.p1
OG0003379	XENTR05021	OFUSG17212.1.p1
OG0003380	XENTR00830	OFUSG22136.1.p1
OG0003381	XENTR16745, XENTR08704	OFUSG25596.1.p1
OG0003382	XENTR06748	OFUSG07899.2.p1, OFUSG07899.1.p1, OFUSG07899.3.p1
OG0003383	XENTR17067, XENTR06946, XENTR06945	OFUSG13207.1.p1
OG0003384	XENTR01965	OFUSG18647.1.p1
OG0003385	XENTR03792	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1
OG0003386	XENTR15284	OFUSG23636.1.p1
OG0003387	XENTR16576, XENTR16577	OFUSG24168.1.p1, OFUSG06341.1.p1
OG0003388	XENTR06699	OFUSG12062.1.p1
OG0003391	XENTR13531	OFUSG22091.1.p1
OG0003392	XENTR09804	OFUSG10509.1.p1
OG0003392	XENTR00995, XENTR07310	OFUSG22637.1.p1
OG0003396	XENTR16644	OFUSG01792.1.p1
OG0003398	XENTR07669, XENTR06579	OFUSG00475.1.p1, OFUSG23703.1.p1, OFUSG20463.1.p1, OFUSG08377.1.p1
OG0003401	XENTR01481	OFUSG25539.1.p1
OG0003419	XENTR16940	OFUSG08581.1.p1
OG0003420	XENTR12609	OFUSG07245.1.p1
OG0003421	XENTR04887	OFUSG02002.1.p1, OFUSG03502.1.p1, OFUSG03484.1.p1
OG0003422	XENTR08946, XENTR08947	OFUSG07879.1.p1
OG0003424	XENTR01798	OFUSG11149.1.p1
OG0003425	XENTR08256	OFUSG08435.1.p1, OFUSG08435.2.p1
OG0003426	XENTR14116	OFUSG05883.1.p1
OG0003428	XENTR12198	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1
OG0003429	XENTR12279	OFUSG00245.1.p1
OG0003430	XENTR15234	OFUSG08825.1.p1
OG0003431	XENTR08565, XENTR08564, XENTR09172	OFUSG04536.1.p1
OG0003432	XENTR12177	OFUSG21006.1.p1
OG0003433	XENTR13812	OFUSG14095.1.p1
OG0003434	XENTR01877	OFUSG21297.1.p1
OG0003437	XENTR07320, XENTR05601	OFUSG26497.1.p1
OG0003439	XENTR17504, XENTR10921, XENTR10920	OFUSG25767.1.p1
OG0003440	XENTR02723, XENTR02722	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	XENTR00766, XENTR04826	OFUSG06295.1.p1
OG0003442	XENTR16044, XENTR02332	OFUSG02753.1.p1
OG0003443	XENTR07991, XENTR13306	OFUSG21541.1.p1
OG0003444	XENTR10884	OFUSG01048.1.p1
OG0003445	XENTR07728	OFUSG08071.1.p1
OG0003447	XENTR05985	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1
OG0003448	XENTR05059	OFUSG05291.1.p1
OG0003450	XENTR11136	OFUSG07443.2.p1, OFUSG07443.1.p1
OG0003451	XENTR03958	OFUSG00773.1.p1
OG0003452	XENTR14210	OFUSG05896.1.p1
OG0003453	XENTR12517	OFUSG15317.1.p1
OG0003454	XENTR06943, XENTR12431	OFUSG03914.1.p1
OG0003455	XENTR18377	OFUSG08118.1.p1
OG0003456	XENTR10526	OFUSG10937.1.p1
OG0003457	XENTR04624, XENTR08027	OFUSG13164.1.p1, OFUSG13164.2.p1
OG0003458	XENTR11788	OFUSG16862.2.p1, OFUSG16862.1.p1
OG0003459	XENTR01653	OFUSG26819.1.p1
OG0003460	XENTR05095	OFUSG11662.1.p1
OG0003461	XENTR15751	OFUSG09875.1.p1
OG0003462	XENTR16197	OFUSG25414.1.p1
OG0003463	XENTR11861, XENTR11992	OFUSG12535.1.p1
OG0003464	XENTR00966	OFUSG18296.1.p1
OG0003465	XENTR06176	OFUSG07312.1.p1
OG0003466	XENTR11842, XENTR10915	OFUSG05792.1.p1
OG0003467	XENTR17927	OFUSG23203.1.p1
OG0003468	XENTR02404	OFUSG11635.2.p1, OFUSG11635.1.p1
OG0003469	XENTR12948	OFUSG20501.1.p1
OG0003470	XENTR05074	OFUSG08818.2.p1, OFUSG08818.1.p1
OG0003471	XENTR06561	OFUSG21826.1.p1
OG0003472	XENTR13142	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1
OG0003473	XENTR00629, XENTR14470	OFUSG09701.1.p1
OG0003474	XENTR05119, XENTR13688	OFUSG17217.1.p1
OG0003475	XENTR16240	OFUSG01118.2.p1, OFUSG01118.1.p1
OG0003476	XENTR00760	OFUSG18748.2.p1, OFUSG18748.1.p1
OG0003477	XENTR08073	OFUSG16889.1.p1
OG0003478	XENTR12098	OFUSG11376.1.p1, OFUSG11376.2.p1
OG0003479	XENTR02579, XENTR16286, XENTR11231	OFUSG18679.1.p1
OG0003480	XENTR09961, XENTR17800	OFUSG05021.1.p1
OG0003481	XENTR05415	OFUSG05255.1.p1
OG0003482	XENTR09273, XENTR18489	OFUSG07809.1.p1
OG0003483	XENTR07509	OFUSG10301.1.p1
OG0003484	XENTR05070, XENTR17032	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1
OG0003485	XENTR10111	OFUSG17960.1.p1
OG0003486	XENTR14251, XENTR14252	OFUSG00463.1.p1
OG0003487	XENTR18643	OFUSG19263.1.p1
OG0003488	XENTR06590	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1
OG0003489	XENTR05327, XENTR05749	OFUSG16880.2.p1, OFUSG16880.1.p1
OG0003490	XENTR10771	OFUSG22551.1.p1
OG0003491	XENTR03228, XENTR07233	OFUSG14265.1.p1, OFUSG14263.1.p1
OG0003492	XENTR01960, XENTR06706	OFUSG10309.1.p1
OG0003493	XENTR00341	OFUSG16867.1.p1
OG0003495	XENTR15577	OFUSG12797.1.p1
OG0003495	XENTR04647	OFUSG17060.1.p1
OG0003496	XENTR05780	OFUSG02218.1.p1
OG0003497	XENTR06024, XENTR18982	OFUSG09698.1.p1
OG0003498	XENTR03494	OFUSG16874.1.p1
OG0003500	XENTR02385	OFUSG22059.1.p1
OG0003502	XENTR06321	OFUSG24055.1.p1
OG0003503	XENTR13845	OFUSG18080.1.p1
OG0003504	XENTR17440, XENTR15178, XENTR05692, XENTR05691, XENTR05690	OFUSG11194.1.p1
OG0003505	XENTR00482	OFUSG05340.1.p1
OG0003506	XENTR11659, XENTR05517	OFUSG02297.1.p1, OFUSG02297.2.p1
OG0003507	XENTR10640, XENTR00027	OFUSG26289.1.p1
OG0003508	XENTR17069, XENTR08767	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1
OG0003509	XENTR18947	OFUSG17524.1.p1
OG0003511	XENTR05842	OFUSG19651.1.p1
OG0003512	XENTR01185	OFUSG15649.1.p1
OG0003513	XENTR16163, XENTR15086	OFUSG16489.1.p1, OFUSG16489.2.p1
OG0003514	XENTR07062, XENTR05972	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1
OG0003515	XENTR10827, XENTR01032	OFUSG03772.1.p1
OG0003516	XENTR16307	OFUSG05769.1.p1
OG0003517	XENTR17629, XENTR11506	OFUSG00110.1.p1
OG0003518	XENTR08349	OFUSG20266.1.p1
OG0003519	XENTR16950	OFUSG16099.1.p1
OG0003520	XENTR02410	OFUSG25302.1.p1
OG0003521	XENTR17130	OFUSG03096.1.p1
OG0003522	XENTR04224	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1
OG0003523	XENTR06238	OFUSG12732.1.p1
OG0003525	XENTR04572	OFUSG06719.1.p1
OG0003526	XENTR07495, XENTR09052	OFUSG21956.1.p1
OG0003528	XENTR10782	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1
OG0003529	XENTR04193, XENTR18482	OFUSG03865.1.p1
OG0003530	XENTR08393	OFUSG07887.1.p1
OG0003531	XENTR02395, XENTR17644	OFUSG12011.1.p1
OG0003532	XENTR10579	OFUSG18965.1.p1
OG0003533	XENTR06013	OFUSG18691.1.p1
OG0003534	XENTR09091, XENTR03027	OFUSG21581.1.p1, OFUSG21581.2.p1
OG0003535	XENTR02215, XENTR09303	OFUSG05602.1.p1
OG0003536	XENTR04485, XENTR12968, XENTR16655	OFUSG13226.1.p1
OG0003538	XENTR16304	OFUSG03109.1.p1
OG0003539	XENTR17518	OFUSG03901.1.p1
OG0003541	XENTR10222	OFUSG05329.2.p1, OFUSG05329.1.p1
OG0003542	XENTR11066	OFUSG10628.1.p1
OG0003543	XENTR00214	OFUSG08206.1.p1
OG0003544	XENTR13004, XENTR07985	OFUSG00118.1.p1
OG0003545	XENTR01366, XENTR13128	OFUSG10958.1.p1
OG0003546	XENTR06379, XENTR00109	OFUSG18888.1.p1
OG0003547	XENTR05429, XENTR12061	OFUSG08232.1.p1
OG0003548	XENTR15263	OFUSG18862.1.p1
OG0003549	XENTR16034, XENTR03980	OFUSG00426.1.p1, OFUSG00426.2.p1
OG0003550	XENTR11802, XENTR05398	OFUSG26575.1.p1
OG0003551	XENTR04301	OFUSG20908.1.p1
OG0003552	XENTR01989	OFUSG09931.1.p1
OG0003553	XENTR06457	OFUSG06674.1.p1
OG0003554	XENTR12448	OFUSG06869.1.p1
OG0003555	XENTR10243, XENTR06578, XENTR10244, XENTR10245	OFUSG11192.1.p1, OFUSG11190.1.p1
OG0003557	XENTR02226	OFUSG07715.2.p1, OFUSG07715.1.p1
OG0003558	XENTR09307, XENTR11536	OFUSG09260.1.p1
OG0003561	XENTR09143, XENTR09144, XENTR15956	OFUSG00906.1.p1
OG0003562	XENTR13770	OFUSG12910.2.p1, OFUSG12910.1.p1
OG0003563	XENTR00974	OFUSG10547.1.p1, OFUSG10547.2.p1
OG0003564	XENTR01915, XENTR08979	OFUSG18905.1.p1
OG0003565	XENTR01961	OFUSG20630.1.p1
OG0003566	XENTR08703	OFUSG01327.1.p1
OG0003567	XENTR12992	OFUSG10595.1.p1
OG0003568	XENTR01200	OFUSG22628.1.p1
OG0003569	XENTR00379, XENTR02589, XENTR02786	OFUSG06908.1.p1
OG0003570	XENTR15222	OFUSG09014.1.p1, OFUSG09014.2.p1
OG0003571	XENTR05133, XENTR16524	OFUSG20726.1.p1
OG0003573	XENTR18024	OFUSG24084.1.p1
OG0003576	XENTR04491, XENTR04492, XENTR02968, XENTR03721	OFUSG04770.2.p1, OFUSG04770.1.p1
OG0003578	XENTR14689, XENTR00880	OFUSG22248.1.p1
OG0003579	XENTR01923, XENTR05581, XENTR05580	OFUSG10676.1.p1
OG0003581	XENTR18268	OFUSG15076.2.p1, OFUSG15076.1.p1, OFUSG13771.3.p1, OFUSG13771.2.p1, OFUSG13771.1.p1
OG0003582	XENTR13303	OFUSG18764.1.p1
OG0003584	XENTR16533, XENTR03225, XENTR04095	OFUSG17484.2.p1, OFUSG17484.1.p1
OG0003597	XENTR18049	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1
OG0003598	XENTR12005	OFUSG08278.1.p1
OG0003601	XENTR01099, XENTR05348, XENTR05349	OFUSG04554.1.p1, OFUSG04554.2.p1
OG0003603	XENTR07586	OFUSG10841.1.p1, OFUSG10841.2.p1
OG0003604	XENTR09462, XENTR01204	OFUSG15335.1.p1
OG0003606	XENTR08447	OFUSG00045.1.p1
OG0003607	XENTR04132	OFUSG21698.1.p1
OG0003608	XENTR09171	OFUSG07112.1.p1
OG0003610	XENTR18364	OFUSG17078.1.p1
OG0003611	XENTR13792	OFUSG05675.1.p1
OG0003612	XENTR12924	OFUSG13568.1.p1, OFUSG13568.2.p1
OG0003613	XENTR07063, XENTR18350	OFUSG06331.1.p1
OG0003615	XENTR11541	OFUSG23707.1.p1, OFUSG23707.2.p1
OG0003616	XENTR17934	OFUSG05484.2.p1, OFUSG05484.1.p1
OG0003617	XENTR18835	OFUSG09939.1.p1
OG0003619	XENTR14382	OFUSG02086.1.p1
OG0003620	XENTR11610	OFUSG16976.2.p1, OFUSG16976.1.p1
OG0003621	XENTR08477, XENTR08478	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1
OG0003622	XENTR00588	OFUSG23767.1.p1, OFUSG21558.1.p1, OFUSG21558.2.p1
OG0003623	XENTR02019	OFUSG26432.1.p1
OG0003624	XENTR04842	OFUSG06588.1.p1, OFUSG06588.2.p1
OG0003627	XENTR03252	OFUSG03441.1.p1
OG0003628	XENTR05281	OFUSG08759.1.p1
OG0003629	XENTR03081	OFUSG24613.1.p1
OG0003630	XENTR17948	OFUSG24001.2.p1, OFUSG24001.1.p1
OG0003632	XENTR10135, XENTR00270	OFUSG12731.1.p1
OG0003634	XENTR10016	OFUSG23671.1.p1
OG0003635	XENTR09260	OFUSG03012.1.p1
OG0003636	XENTR14237	OFUSG11925.2.p1, OFUSG11925.1.p1
OG0003638	XENTR03036	OFUSG08839.1.p1
OG0003640	XENTR07366, XENTR07389, XENTR15717	OFUSG04490.1.p1
OG0003641	XENTR07679	OFUSG04999.1.p1
OG0003642	XENTR10056, XENTR06735	OFUSG19621.1.p1
OG0003643	XENTR16883	OFUSG06611.1.p1
OG0003644	XENTR17108	OFUSG08254.1.p1
OG0003645	XENTR03915, XENTR07317	OFUSG02977.1.p1, OFUSG02977.2.p1
OG0003646	XENTR17031, XENTR17030	OFUSG13054.2.p1, OFUSG13054.1.p1
OG0003647	XENTR05840	OFUSG09021.1.p1
OG0003648	XENTR11369	OFUSG12169.1.p1
OG0003649	XENTR11535	OFUSG09804.1.p1
OG0003650	XENTR18719	OFUSG17294.1.p1
OG0003651	XENTR07797	OFUSG20951.1.p1
OG0003652	XENTR05790, XENTR01212	OFUSG01151.1.p1
OG0003653	XENTR00241, XENTR07273, XENTR15919	OFUSG05169.1.p1
OG0003654	XENTR14703, XENTR07464	OFUSG12938.1.p1
OG0003655	XENTR16032, XENTR04379	OFUSG01510.2.p1, OFUSG01510.1.p1
OG0003656	XENTR08122, XENTR09683	OFUSG04633.1.p1
OG0003657	XENTR07176	OFUSG13329.1.p1, OFUSG13329.2.p1
OG0003658	XENTR03326	OFUSG13331.1.p1
OG0003659	XENTR06944	OFUSG16187.1.p1
OG0003660	XENTR09436	OFUSG18031.1.p1
OG0003662	XENTR13147, XENTR18370	OFUSG19280.1.p1, OFUSG19280.2.p1
OG0003664	XENTR01685	OFUSG09947.1.p1
OG0003665	XENTR03871	OFUSG11634.1.p1
OG0003666	XENTR15411, XENTR03926	OFUSG06309.1.p1
OG0003667	XENTR07700, XENTR00535	OFUSG22163.1.p1
OG0003668	XENTR02672	OFUSG20064.1.p1
OG0003669	XENTR08683	OFUSG17201.1.p1
OG0003671	XENTR13386, XENTR15446	OFUSG06897.2.p1, OFUSG06897.1.p1
OG0003672	XENTR07314	OFUSG10902.1.p1
OG0003674	XENTR09128	OFUSG10012.1.p1
OG0003675	XENTR14931	OFUSG16158.1.p1
OG0003676	XENTR00677	OFUSG25502.1.p1
OG0003676	XENTR01874	OFUSG02343.1.p1
OG0003677	XENTR08610, XENTR17285, XENTR15109	OFUSG16450.1.p1
OG0003678	XENTR00079, XENTR17514	OFUSG26385.1.p1, OFUSG26385.2.p1
OG0003679	XENTR18397, XENTR12379	OFUSG13359.1.p1
OG0003680	XENTR05231	OFUSG15795.1.p1, OFUSG15795.2.p1
OG0003681	XENTR16296, XENTR16295, XENTR04463	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1
OG0003682	XENTR13445	OFUSG11924.1.p1
OG0003684	XENTR04969	OFUSG20469.1.p1
OG0003685	XENTR15247, XENTR08131	OFUSG04005.1.p1
OG0003686	XENTR05887	OFUSG20794.1.p1
OG0003687	XENTR05213, XENTR00134	OFUSG03946.1.p1
OG0003688	XENTR03091, XENTR16481, XENTR16482, XENTR16476	OFUSG13593.1.p1
OG0003689	XENTR05380	OFUSG04570.1.p1
OG0003690	XENTR02409	OFUSG11565.1.p1
OG0003691	XENTR14452	OFUSG02029.1.p1
OG0003692	XENTR01955	OFUSG05600.1.p1
OG0003693	XENTR10718, XENTR18258	OFUSG06103.1.p1
OG0003694	XENTR17179	OFUSG16805.1.p1
OG0003695	XENTR07743, XENTR03931	OFUSG25573.1.p1
OG0003696	XENTR02869	OFUSG05739.1.p1
OG0003697	XENTR07348, XENTR07379	OFUSG20990.1.p1
OG0003698	XENTR09545, XENTR01970	OFUSG06501.1.p1
OG0003700	XENTR15169, XENTR07388	OFUSG10293.1.p1
OG0003702	XENTR18826, XENTR08512	OFUSG11457.1.p1, OFUSG11457.2.p1
OG0003703	XENTR16337, XENTR12841	OFUSG00686.1.p1
OG0003704	XENTR14777, XENTR00061	OFUSG13029.1.p1
OG0003705	XENTR12388	OFUSG16726.1.p1
OG0003706	XENTR15599	OFUSG26114.2.p1, OFUSG26114.1.p1, OFUSG26117.1.p1
OG0003707	XENTR17466, XENTR01423	OFUSG07911.1.p1
OG0003708	XENTR08453	OFUSG01108.1.p1
OG0003710	XENTR06304	OFUSG00436.1.p1, OFUSG00436.2.p1
OG0003711	XENTR14138	OFUSG16117.1.p1, OFUSG16117.2.p1
OG0003712	XENTR01274, XENTR12990	OFUSG10374.1.p1
OG0003713	XENTR03924	OFUSG13204.1.p1
OG0003714	XENTR10015	OFUSG23674.1.p1
OG0003716	XENTR10549	OFUSG23366.1.p1
OG0003717	XENTR08367	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1
OG0003718	XENTR10379	OFUSG16508.1.p1
OG0003720	XENTR01280, XENTR11759	OFUSG17956.1.p1
OG0003721	XENTR09504	OFUSG25364.1.p1
OG0003722	XENTR13252, XENTR06780	OFUSG08157.1.p1
OG0003724	XENTR10087	OFUSG13589.1.p1
OG0003725	XENTR00052, XENTR12224, XENTR12471	OFUSG23512.1.p1
OG0003726	XENTR05750	OFUSG17464.2.p1, OFUSG17464.3.p1, OFUSG17464.1.p1
OG0003727	XENTR08237	OFUSG08827.1.p1
OG0003729	XENTR03157	OFUSG16645.2.p1, OFUSG16645.1.p1
OG0003730	XENTR02013	OFUSG06924.1.p1
OG0003731	XENTR04923	OFUSG12284.1.p1
OG0003732	XENTR18126	OFUSG14808.2.p1, OFUSG14808.1.p1
OG0003733	XENTR04294	OFUSG23436.1.p1
OG0003734	XENTR16422	OFUSG07747.1.p1
OG0003735	XENTR05792	OFUSG07143.1.p1
OG0003736	XENTR09558	OFUSG07991.1.p1
OG0003737	XENTR06182, XENTR09163	OFUSG09928.1.p1
OG0003738	XENTR17869	OFUSG18301.1.p1, OFUSG18301.2.p1
OG0003739	XENTR15714	OFUSG15848.1.p1
OG0003740	XENTR15199	OFUSG07576.1.p1
OG0003741	XENTR17057	OFUSG12262.1.p1
OG0003742	XENTR03179, XENTR03778	OFUSG17127.2.p1, OFUSG17127.1.p1
OG0003743	XENTR12518	OFUSG01059.1.p1
OG0003744	XENTR06835, XENTR16465	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1
OG0003745	XENTR00802	OFUSG23746.1.p1, OFUSG23969.1.p1
OG0003746	XENTR04180, XENTR06934, XENTR16848	OFUSG03863.1.p1
OG0003747	XENTR05018	OFUSG12626.1.p1
OG0003748	XENTR00377	OFUSG18694.1.p1
OG0003749	XENTR16748	OFUSG07087.2.p1, OFUSG07087.1.p1
OG0003750	XENTR02453	OFUSG09220.1.p1
OG0003751	XENTR09919, XENTR09920	OFUSG09214.1.p1
OG0003752	XENTR05303	OFUSG17066.1.p1
OG0003753	XENTR13127	OFUSG10261.1.p1
OG0003754	XENTR10153, XENTR11505	OFUSG07080.1.p1
OG0003755	XENTR04060	OFUSG15040.1.p1
OG0003756	XENTR06642	OFUSG22980.1.p1
OG0003758	XENTR10842, XENTR07110	OFUSG17693.1.p1
OG0003759	XENTR16557, XENTR14606	OFUSG12849.1.p1
OG0003761	XENTR05309, XENTR05308, XENTR07160	OFUSG16012.1.p1, OFUSG16012.2.p1
OG0003763	XENTR17599	OFUSG00488.1.p1
OG0003764	XENTR10248	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1
OG0003765	XENTR13156, XENTR06386	OFUSG19192.1.p1
