Orthogroup	XENTR	APOSJ_ok
OG0003380	XENTR00830	APOSJ_34055, APOSJ_07322, APOSJ_07324, APOSJ_07321, APOSJ_34056, APOSJ_07326, APOSJ_07325, APOSJ_07323
OG0003381	XENTR16745, XENTR08704	APOSJ_25111
OG0003382	XENTR06748	APOSJ_58634, APOSJ_52650, APOSJ_39445
OG0003383	XENTR17067, XENTR06946, XENTR06945	APOSJ_18248, APOSJ_55840
OG0003384	XENTR01965	APOSJ_31645, APOSJ_31642, APOSJ_31643, APOSJ_31644
OG0003385	XENTR03792	APOSJ_43801, APOSJ_43811, APOSJ_20737, APOSJ_61918, APOSJ_61914, APOSJ_20736, APOSJ_20738, APOSJ_01605, APOSJ_61921, APOSJ_01220, APOSJ_61917, APOSJ_28525, APOSJ_01218, APOSJ_61919, APOSJ_01210, APOSJ_13897, APOSJ_61916
OG0003386	XENTR15284	APOSJ_22721, APOSJ_22627, APOSJ_62015, APOSJ_62014, APOSJ_62013, APOSJ_36229
OG0003387	XENTR16576, XENTR16577	APOSJ_04175, APOSJ_12111, APOSJ_01954, APOSJ_04174
OG0003389	XENTR04470	APOSJ_17435, APOSJ_54164, APOSJ_02840, APOSJ_08499, APOSJ_30767, APOSJ_27513, APOSJ_30770, APOSJ_62361, APOSJ_27514, APOSJ_27511, APOSJ_02837, APOSJ_62359, APOSJ_62360, APOSJ_02842, APOSJ_27510, APOSJ_02838, APOSJ_63886, APOSJ_08498, APOSJ_02836, APOSJ_54165, APOSJ_02841, APOSJ_27512, APOSJ_30768, APOSJ_08500, APOSJ_02839
OG0003391	XENTR13531	APOSJ_52096, APOSJ_52092, APOSJ_52095, APOSJ_52094, APOSJ_09559
OG0003392	XENTR09804, XENTR00995, XENTR07310	APOSJ_23836
OG0003393	XENTR04439	APOSJ_05723, APOSJ_20802, APOSJ_20798, APOSJ_29367, APOSJ_58697, APOSJ_20799, APOSJ_20801, APOSJ_47174, APOSJ_01488, APOSJ_20800, APOSJ_20803, APOSJ_30470, APOSJ_30459
OG0003396	XENTR16644	APOSJ_43769, APOSJ_46583, APOSJ_43764, APOSJ_25368, APOSJ_46585, APOSJ_43771, APOSJ_46584, APOSJ_43766, APOSJ_43768, APOSJ_46582, APOSJ_46587, APOSJ_25370, APOSJ_43765, APOSJ_43767, APOSJ_43770, APOSJ_28750, APOSJ_46586, APOSJ_43772, APOSJ_25372, APOSJ_25371
OG0003419	XENTR16940	APOSJ_49930, APOSJ_28655, APOSJ_49929, APOSJ_28653, APOSJ_43121, APOSJ_28654
OG0003420	XENTR12609	APOSJ_35438, APOSJ_35436
OG0003421	XENTR04887	APOSJ_62121, APOSJ_62118
OG0003422	XENTR08946, XENTR08947	APOSJ_60475, APOSJ_36170, APOSJ_65089, APOSJ_65088
OG0003424	XENTR01798	APOSJ_53384, APOSJ_37437, APOSJ_37436
OG0003425	XENTR08256	APOSJ_59503, APOSJ_59500, APOSJ_59499
OG0003426	XENTR14116	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464
OG0003428	XENTR12198	APOSJ_63827, APOSJ_61092, APOSJ_61091, APOSJ_63825, APOSJ_63826, APOSJ_61095, APOSJ_61094, APOSJ_55474, APOSJ_61093, APOSJ_63828, APOSJ_61096, APOSJ_61088
OG0003429	XENTR12279	APOSJ_01497, APOSJ_34185
OG0003430	XENTR15234	APOSJ_50132, APOSJ_08009, APOSJ_08010
OG0003431	XENTR08565, XENTR08564, XENTR09172	APOSJ_55815, APOSJ_55814
OG0003432	XENTR12177	APOSJ_34875, APOSJ_34873, APOSJ_34877, APOSJ_34876, APOSJ_34872
OG0003433	XENTR13812	APOSJ_08732, APOSJ_08734, APOSJ_08733
OG0003434	XENTR01877	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262
OG0003437	XENTR07320, XENTR05601	APOSJ_57851, APOSJ_30171, APOSJ_57852, APOSJ_57847, APOSJ_57854, APOSJ_37704
OG0003439	XENTR17504, XENTR10921, XENTR10920	APOSJ_62344, APOSJ_30526, APOSJ_30524
OG0003441	XENTR00766, XENTR04826	APOSJ_57100, APOSJ_55744, APOSJ_44521, APOSJ_48084, APOSJ_48065, APOSJ_42164, APOSJ_64547, APOSJ_48090, APOSJ_48073, APOSJ_42165
OG0003442	XENTR06416, XENTR16044, XENTR02332	APOSJ_57203, APOSJ_31276
OG0003443	XENTR07991, XENTR13306	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124
OG0003445	XENTR07728	APOSJ_56147, APOSJ_56146
OG0003447	XENTR05985	APOSJ_32799, APOSJ_02909, APOSJ_22891
OG0003448	XENTR05059	APOSJ_55045, APOSJ_55046
OG0003449	XENTR04620	APOSJ_45224, APOSJ_45223
OG0003450	XENTR11136	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182
OG0003451	XENTR03958	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403
OG0003452	XENTR14210	APOSJ_44164, APOSJ_44163, APOSJ_44165, APOSJ_23561
OG0003453	XENTR12517	APOSJ_29872
OG0003454	XENTR06943, XENTR12431	APOSJ_50587
OG0003455	XENTR18377	APOSJ_62454
OG0003456	XENTR10526	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393
OG0003458	XENTR11788	APOSJ_14252
OG0003459	XENTR01653	APOSJ_55064, APOSJ_40801
OG0003460	XENTR05095	APOSJ_61762
OG0003461	XENTR15751	APOSJ_11251, APOSJ_63814
OG0003462	XENTR16197	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236
OG0003463	XENTR11861	APOSJ_26680
OG0003464	XENTR00966	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661
OG0003465	XENTR06176	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006
OG0003466	XENTR11842, XENTR10915	APOSJ_23052
OG0003467	XENTR17927	APOSJ_64196, APOSJ_64198
OG0003468	XENTR02404	APOSJ_50364, APOSJ_50367, APOSJ_50366, APOSJ_50363, APOSJ_50362
OG0003469	XENTR12948	APOSJ_55719, APOSJ_55718
OG0003470	XENTR05074	APOSJ_50785, APOSJ_36009, APOSJ_36012, APOSJ_36008, APOSJ_36011, APOSJ_50787, APOSJ_36013, APOSJ_50781, APOSJ_36006, APOSJ_36007, APOSJ_36010, APOSJ_50783, APOSJ_50786, APOSJ_50784, APOSJ_50782
OG0003471	XENTR06561	APOSJ_17808, APOSJ_19930, APOSJ_19931, APOSJ_46623, APOSJ_17809, APOSJ_17807, APOSJ_13612, APOSJ_13611, APOSJ_27339
OG0003472	XENTR13142	APOSJ_40914, APOSJ_12293, APOSJ_12280, APOSJ_12292, APOSJ_12276, APOSJ_12295, APOSJ_12294
OG0003473	XENTR00629, XENTR14470	APOSJ_42904, APOSJ_42906, APOSJ_42905, APOSJ_42903
OG0003474	XENTR05119, XENTR13688	APOSJ_14679, APOSJ_14680
OG0003475	XENTR16240	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647
OG0003476	XENTR00760	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019
OG0003477	XENTR08073	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365
OG0003478	XENTR12098	APOSJ_04734
OG0003479	XENTR02579, XENTR16286, XENTR11231	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985
OG0003480	XENTR09961, XENTR17800	APOSJ_07810, APOSJ_48944, APOSJ_07812
OG0003481	XENTR05415	APOSJ_64732, APOSJ_53659
OG0003482	XENTR09273, XENTR18489	APOSJ_09857, APOSJ_14641, APOSJ_62163, APOSJ_14642, APOSJ_62164, APOSJ_14643, APOSJ_14639, APOSJ_14640, APOSJ_64958, APOSJ_14644, APOSJ_62165, APOSJ_64924
OG0003483	XENTR07509	APOSJ_56426, APOSJ_56424, APOSJ_56422
OG0003485	XENTR10111	APOSJ_13378, APOSJ_45484, APOSJ_45483, APOSJ_42479, APOSJ_45479, APOSJ_09606, APOSJ_45482, APOSJ_45485, APOSJ_58642, APOSJ_45481, APOSJ_42480, APOSJ_45480
OG0003486	XENTR14251, XENTR14252	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832
OG0003488	XENTR06590	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431
OG0003489	XENTR05327, XENTR05749	APOSJ_14050
OG0003490	XENTR10771	APOSJ_22697, APOSJ_22696
OG0003491	XENTR03228, XENTR07233	APOSJ_03302, APOSJ_03301
OG0003492	XENTR01960, XENTR06706	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505
OG0003495	XENTR04647	APOSJ_21128
OG0003496	XENTR05780	APOSJ_02291
OG0003497	XENTR06024, XENTR18982	APOSJ_02854, APOSJ_02856, APOSJ_02855, APOSJ_02857
OG0003498	XENTR03494	APOSJ_27522
OG0003499	XENTR09564	APOSJ_09620, APOSJ_44781, APOSJ_44786, APOSJ_61997, APOSJ_09623, APOSJ_44779, APOSJ_44780, APOSJ_50143, APOSJ_44782, APOSJ_09619, APOSJ_26414, APOSJ_44789, APOSJ_09622, APOSJ_38315, APOSJ_09621, APOSJ_62003
OG0003500	XENTR14238	APOSJ_59360, APOSJ_59358, APOSJ_59359, APOSJ_59361
OG0003501	XENTR10636	APOSJ_34944, APOSJ_33033, APOSJ_37508
OG0003502	XENTR06321	APOSJ_20693, APOSJ_20695, APOSJ_20694
OG0003503	XENTR13845	APOSJ_26546, APOSJ_26545, APOSJ_26547
OG0003504	XENTR17440, XENTR15178, XENTR05692, XENTR05691, XENTR05690	APOSJ_14973
OG0003505	XENTR00482	APOSJ_43745
OG0003506	XENTR11659, XENTR05517	APOSJ_09434, APOSJ_09433
OG0003507	XENTR10640, XENTR00027	APOSJ_31824, APOSJ_48709, APOSJ_31823, APOSJ_31822
OG0003508	XENTR17069	APOSJ_01348, APOSJ_01347
OG0003509	XENTR18947	APOSJ_57120, APOSJ_62132, APOSJ_42699, APOSJ_42697, APOSJ_42700, APOSJ_42698
OG0003511	XENTR05842	APOSJ_63590, APOSJ_63588, APOSJ_63589
OG0003512	XENTR01185	APOSJ_35947, APOSJ_35948
OG0003513	XENTR16163, XENTR15086	APOSJ_17806, APOSJ_17803
OG0003514	XENTR07062, XENTR05972	APOSJ_51367, APOSJ_51366
OG0003515	XENTR10827, XENTR01032	APOSJ_29411
OG0003516	XENTR16307	APOSJ_49024, APOSJ_44090, APOSJ_44092, APOSJ_09725, APOSJ_49025, APOSJ_49023, APOSJ_44089, APOSJ_38055, APOSJ_38058, APOSJ_49022, APOSJ_49021, APOSJ_49019, APOSJ_49020, APOSJ_44091, APOSJ_09726, APOSJ_09721
OG0003517	XENTR17629, XENTR11506	APOSJ_03436, APOSJ_03437, APOSJ_03438, APOSJ_03435
OG0003518	XENTR08349	APOSJ_11964, APOSJ_11966
OG0003519	XENTR16950	APOSJ_07940, APOSJ_08823, APOSJ_08824, APOSJ_08822, APOSJ_62957, APOSJ_52402, APOSJ_07939, APOSJ_08825
OG0003520	XENTR02410	APOSJ_37439, APOSJ_14883, APOSJ_60708, APOSJ_31034, APOSJ_22167
OG0003521	XENTR17130	APOSJ_45511, APOSJ_28204, APOSJ_28205, APOSJ_28202, APOSJ_45513, APOSJ_28203
OG0003522	XENTR04224	APOSJ_38533, APOSJ_41392, APOSJ_54241
OG0003523	XENTR06238	APOSJ_38644, APOSJ_62815
OG0003525	XENTR04572	APOSJ_60338, APOSJ_01690
OG0003526	XENTR07495, XENTR09052	APOSJ_02851, APOSJ_01925, APOSJ_11862
OG0003527	XENTR08469	APOSJ_29449
OG0003528	XENTR10782	APOSJ_11865, APOSJ_11867, APOSJ_11864, APOSJ_11866
OG0003529	XENTR04193, XENTR18482	APOSJ_52288
OG0003530	XENTR08393	APOSJ_22332, APOSJ_22328, APOSJ_22331, APOSJ_22329, APOSJ_22330, APOSJ_18493
OG0003531	XENTR02395, XENTR17644	APOSJ_27815, APOSJ_27816
OG0003532	XENTR10579	APOSJ_12859, APOSJ_20021, APOSJ_15636, APOSJ_45999, APOSJ_24878, APOSJ_09308, APOSJ_09303, APOSJ_09305, APOSJ_54670, APOSJ_07088, APOSJ_21782
OG0003533	XENTR06013	APOSJ_43363, APOSJ_06858, APOSJ_61990, APOSJ_06857, APOSJ_06859, APOSJ_06856, APOSJ_06860
OG0003534	XENTR09091, XENTR03027	APOSJ_61555
OG0003535	XENTR02215, XENTR09303	APOSJ_52788, APOSJ_52787, APOSJ_52785
OG0003536	XENTR04485, XENTR12968, XENTR16655	APOSJ_14777
OG0003538	XENTR16304	APOSJ_27043, APOSJ_47278, APOSJ_24562, APOSJ_27038, APOSJ_27040, APOSJ_47276, APOSJ_27037, APOSJ_24188, APOSJ_47277, APOSJ_47275, APOSJ_27039, APOSJ_47279, APOSJ_27042, APOSJ_27041
OG0003539	XENTR17518	APOSJ_13942, APOSJ_14999, APOSJ_13943, APOSJ_28976, APOSJ_15000, APOSJ_13941, APOSJ_14998, APOSJ_13940, APOSJ_15002, APOSJ_15001, APOSJ_15004, APOSJ_15003
OG0003541	XENTR10222	APOSJ_04774
OG0003543	XENTR00214	APOSJ_34101
OG0003544	XENTR13004, XENTR07985	APOSJ_21081
OG0003545	XENTR01366, XENTR13128	APOSJ_56610, APOSJ_56937, APOSJ_56931
OG0003546	XENTR06379, XENTR00109	APOSJ_01873, APOSJ_01872
OG0003547	XENTR05429, XENTR12061	APOSJ_16070
OG0003548	XENTR15263	APOSJ_00645, APOSJ_30958, APOSJ_30957, APOSJ_30955, APOSJ_30954, APOSJ_30956, APOSJ_62587, APOSJ_30959
OG0003549	XENTR16034, XENTR03980	APOSJ_56397, APOSJ_56398, APOSJ_34785
OG0003550	XENTR11802, XENTR05398	APOSJ_43269, APOSJ_43268
OG0003551	XENTR04301	APOSJ_23011
OG0003552	XENTR01989	APOSJ_12526, APOSJ_12527, APOSJ_12528, APOSJ_12529, APOSJ_12524, APOSJ_12530, APOSJ_12523, APOSJ_12525
OG0003553	XENTR06457	APOSJ_13296, APOSJ_49900, APOSJ_13291, APOSJ_13297, APOSJ_49897, APOSJ_49898, APOSJ_49894, APOSJ_13295, APOSJ_49893, APOSJ_13293, APOSJ_49895, APOSJ_13294, APOSJ_13290, APOSJ_49896, APOSJ_49899, APOSJ_13298, APOSJ_18965, APOSJ_13292
OG0003554	XENTR12448	APOSJ_54832
OG0003557	XENTR02226	APOSJ_28950, APOSJ_28951
OG0003558	XENTR09307, XENTR11536	APOSJ_46903, APOSJ_43488, APOSJ_64026, APOSJ_43485, APOSJ_64033, APOSJ_43487, APOSJ_46904, APOSJ_06259, APOSJ_43486, APOSJ_43489, APOSJ_46905, APOSJ_43484
OG0003560	XENTR06670	APOSJ_15875
OG0003561	XENTR09143, XENTR09144, XENTR15956	APOSJ_16281
OG0003562	XENTR13770	APOSJ_16527, APOSJ_16528
OG0003563	XENTR00974	APOSJ_36771
OG0003564	XENTR01915, XENTR08979	APOSJ_22081, APOSJ_22079, APOSJ_22080
OG0003565	XENTR01961	APOSJ_38469, APOSJ_38886, APOSJ_49185, APOSJ_49183
OG0003566	XENTR08703	APOSJ_23756, APOSJ_23755
OG0003567	XENTR12992	APOSJ_26858, APOSJ_26859
OG0003568	XENTR01200	APOSJ_04219, APOSJ_11473, APOSJ_11478, APOSJ_11479, APOSJ_11472, APOSJ_12091, APOSJ_12143, APOSJ_04220, APOSJ_11476, APOSJ_11480
OG0003569	XENTR00379, XENTR02589, XENTR02786	APOSJ_19174, APOSJ_19175
OG0003570	XENTR15222	APOSJ_07061, APOSJ_07059, APOSJ_07060, APOSJ_23074
OG0003571	XENTR05133, XENTR16524	APOSJ_29259, APOSJ_29260
OG0003572	XENTR12331, XENTR07627	APOSJ_60321, APOSJ_60322
OG0003573	XENTR18024	APOSJ_04385, APOSJ_04381, APOSJ_04382, APOSJ_04383, APOSJ_04386, APOSJ_04384
OG0003576	XENTR04491, XENTR04492, XENTR02968, XENTR03721	APOSJ_30810
OG0003577	XENTR15366	APOSJ_53825, APOSJ_53826
OG0003578	XENTR14689, XENTR00880	APOSJ_01112
OG0003579	XENTR05581, XENTR05580	APOSJ_06615
OG0003582	XENTR13303	APOSJ_08826, APOSJ_56387, APOSJ_31300, APOSJ_31298
OG0003597	XENTR18049	APOSJ_58116, APOSJ_58112, APOSJ_58117, APOSJ_30348, APOSJ_13060, APOSJ_29762, APOSJ_58111, APOSJ_30350, APOSJ_30346, APOSJ_51920, APOSJ_58115, APOSJ_58114, APOSJ_39126, APOSJ_39127
OG0003598	XENTR12005	APOSJ_09285, APOSJ_09284, APOSJ_09283
OG0003599	XENTR06077	APOSJ_51609
OG0003601	XENTR05348, XENTR05349	APOSJ_53543
OG0003603	XENTR07586	APOSJ_16153, APOSJ_16154
OG0003604	XENTR09462, XENTR01204	APOSJ_11206
OG0003607	XENTR04132	APOSJ_37037, APOSJ_37038
OG0003608	XENTR09171	APOSJ_00224, APOSJ_60067, APOSJ_09361, APOSJ_00221, APOSJ_09360, APOSJ_09362, APOSJ_09358, APOSJ_00223, APOSJ_00222, APOSJ_09359, APOSJ_00220
OG0003610	XENTR18364	APOSJ_41838
OG0003611	XENTR13792	APOSJ_58421
OG0003612	XENTR12924	APOSJ_10880, APOSJ_10881, APOSJ_10882
OG0003613	XENTR07063, XENTR18350	APOSJ_09180, APOSJ_09181, APOSJ_09179
OG0003615	XENTR11541	APOSJ_63995, APOSJ_63996, APOSJ_63993, APOSJ_63994
OG0003616	XENTR17934	APOSJ_46947, APOSJ_46945, APOSJ_56448, APOSJ_46946, APOSJ_62998
OG0003617	XENTR18835	APOSJ_38825, APOSJ_38826
OG0003618	XENTR06591	APOSJ_41380, APOSJ_58189, APOSJ_23320, APOSJ_61743, APOSJ_41378, APOSJ_52928, APOSJ_51639, APOSJ_41381, APOSJ_32988, APOSJ_52927, APOSJ_51640
OG0003619	XENTR14382	APOSJ_63145, APOSJ_33903, APOSJ_33902
OG0003620	XENTR11610	APOSJ_31171, APOSJ_31170, APOSJ_31168, APOSJ_63738, APOSJ_31172, APOSJ_31169
OG0003621	XENTR08477, XENTR08478	APOSJ_00688, APOSJ_20627, APOSJ_20626, APOSJ_20625
OG0003622	XENTR00588	APOSJ_29152, APOSJ_29151, APOSJ_29153, APOSJ_51976
OG0003623	XENTR02019	APOSJ_32094, APOSJ_32091, APOSJ_32093, APOSJ_39728, APOSJ_27217, APOSJ_50614, APOSJ_39732, APOSJ_39729, APOSJ_32087, APOSJ_32089, APOSJ_32090, APOSJ_27219, APOSJ_27220, APOSJ_50615, APOSJ_32086, APOSJ_27216, APOSJ_04033, APOSJ_27218, APOSJ_32092, APOSJ_32088
OG0003627	XENTR03252	APOSJ_14223, APOSJ_14224
OG0003628	XENTR05281	APOSJ_61936, APOSJ_09989, APOSJ_09988
OG0003630	XENTR17948	APOSJ_00695, APOSJ_00696, APOSJ_00693, APOSJ_00692, APOSJ_00694
OG0003631	XENTR01597	APOSJ_50747, APOSJ_59918
OG0003632	XENTR10135, XENTR00270	APOSJ_47100
OG0003635	XENTR09260	APOSJ_04083
OG0003636	XENTR14237	APOSJ_33666, APOSJ_06255, APOSJ_62298, APOSJ_62294, APOSJ_37331, APOSJ_62296, APOSJ_62297, APOSJ_62292, APOSJ_62295, APOSJ_45930, APOSJ_37332, APOSJ_37330
OG0003638	XENTR03036	APOSJ_08758, APOSJ_20093
OG0003639	XENTR09450	APOSJ_09402, APOSJ_09401
OG0003640	XENTR07366, XENTR07389, XENTR15717	APOSJ_37892, APOSJ_37893
OG0003641	XENTR07679	APOSJ_05920, APOSJ_05922
OG0003642	XENTR10056, XENTR06735	APOSJ_38601, APOSJ_38600, APOSJ_38599, APOSJ_41842
OG0003643	XENTR16883	APOSJ_55403, APOSJ_55405, APOSJ_55402, APOSJ_08512
OG0003644	XENTR17108	APOSJ_55993, APOSJ_55994
OG0003645	XENTR03915, XENTR07317	APOSJ_37449
OG0003646	XENTR17031, XENTR17030	APOSJ_23541, APOSJ_23542, APOSJ_23537, APOSJ_23543, APOSJ_23535, APOSJ_23540, APOSJ_23536, APOSJ_27104, APOSJ_23539, APOSJ_23538
OG0003647	XENTR05840	APOSJ_49067, APOSJ_49068, APOSJ_49065, APOSJ_49066
OG0003648	XENTR11369	APOSJ_09163, APOSJ_09164, APOSJ_09166, APOSJ_09162, APOSJ_09161, APOSJ_09165
OG0003649	XENTR11535	APOSJ_60879, APOSJ_60878, APOSJ_60881, APOSJ_56606, APOSJ_60876, APOSJ_56605, APOSJ_60882, APOSJ_56608, APOSJ_60880, APOSJ_15298
OG0003650	XENTR18719	APOSJ_45185
OG0003651	XENTR07797	APOSJ_05909, APOSJ_37499, APOSJ_05907, APOSJ_05912, APOSJ_05908, APOSJ_05911
OG0003652	XENTR05790, XENTR01212	APOSJ_29336, APOSJ_00750, APOSJ_29335, APOSJ_29333, APOSJ_29338, APOSJ_29334
OG0003653	XENTR00241, XENTR07273, XENTR15919	APOSJ_08528
OG0003654	XENTR14703	APOSJ_46134, APOSJ_46135
OG0003655	XENTR16032, XENTR04379	APOSJ_23658, APOSJ_18181, APOSJ_23659
OG0003656	XENTR08122, XENTR09683	APOSJ_33366, APOSJ_33372, APOSJ_12381, APOSJ_60063, APOSJ_60064
OG0003657	XENTR07176	APOSJ_51021, APOSJ_02905, APOSJ_02906, APOSJ_02903
OG0003658	XENTR03326	APOSJ_36597, APOSJ_28693
OG0003659	XENTR06944	APOSJ_21711
OG0003660	XENTR09436	APOSJ_08560, APOSJ_08561
OG0003662	XENTR13147, XENTR18370	APOSJ_51160, APOSJ_11554
OG0003663	XENTR12741, XENTR07298	APOSJ_35375, APOSJ_35370, APOSJ_04955, APOSJ_35371, APOSJ_21861, APOSJ_35369, APOSJ_04956, APOSJ_04952, APOSJ_30850, APOSJ_14972, APOSJ_35368, APOSJ_35372
OG0003664	XENTR01685	APOSJ_04762, APOSJ_04763
OG0003665	XENTR03871	APOSJ_49931, APOSJ_22988
OG0003666	XENTR15411, XENTR03926	APOSJ_22692
OG0003669	XENTR08683	APOSJ_12392, APOSJ_12390, APOSJ_12393, APOSJ_12389
OG0003671	XENTR13386, XENTR15446	APOSJ_03493, APOSJ_03495, APOSJ_03496, APOSJ_03494
OG0003672	XENTR07314	APOSJ_16743, APOSJ_43097, APOSJ_43093, APOSJ_16742, APOSJ_43094, APOSJ_43091, APOSJ_04069, APOSJ_16745, APOSJ_43096, APOSJ_43095, APOSJ_43092
OG0003674	XENTR09128	APOSJ_60765, APOSJ_57464, APOSJ_57468, APOSJ_14240, APOSJ_20112, APOSJ_20113, APOSJ_14239, APOSJ_14241, APOSJ_57470, APOSJ_46123
OG0003675	XENTR14931	APOSJ_02105, APOSJ_02107, APOSJ_02106, APOSJ_02102, APOSJ_02108, APOSJ_02103, APOSJ_02104
OG0003676	XENTR01874	APOSJ_26585, APOSJ_26583
OG0003677	XENTR08610, XENTR17285, XENTR15109	APOSJ_63538
OG0003678	XENTR00079, XENTR17514	APOSJ_05396
OG0003679	XENTR18397, XENTR12379	APOSJ_61299, APOSJ_40884
OG0003680	XENTR05231	APOSJ_00568, APOSJ_00569
OG0003681	XENTR16296, XENTR16295, XENTR04463	APOSJ_48058, APOSJ_48057, APOSJ_32259, APOSJ_48059
OG0003682	XENTR13445	APOSJ_56030
OG0003683	XENTR01157	APOSJ_16704, APOSJ_56879
OG0003684	XENTR04969	APOSJ_25969, APOSJ_25971
OG0003685	XENTR08131	APOSJ_42667, APOSJ_42670, APOSJ_01529, APOSJ_42669, APOSJ_42668
OG0003686	XENTR05887	APOSJ_43211
OG0003688	XENTR03091, XENTR16481, XENTR16482, XENTR16476	APOSJ_26717, APOSJ_47129
OG0003689	XENTR14093, XENTR05380	APOSJ_25714, APOSJ_25713
OG0003690	XENTR02409	APOSJ_32760
OG0003691	XENTR14452	APOSJ_20048, APOSJ_20051, APOSJ_20050, APOSJ_20049, APOSJ_36955
OG0003692	XENTR01955	APOSJ_36675, APOSJ_36676
OG0003693	XENTR10718, XENTR18258	APOSJ_38592
OG0003694	XENTR17179	APOSJ_47953, APOSJ_07614, APOSJ_50346, APOSJ_45550, APOSJ_50345, APOSJ_07613, APOSJ_50347
OG0003695	XENTR07743, XENTR03931	APOSJ_11769, APOSJ_18638
OG0003696	XENTR02869	APOSJ_64668, APOSJ_64669, APOSJ_12262
OG0003697	XENTR07379	APOSJ_29486, APOSJ_29484
OG0003698	XENTR09545, XENTR01970	APOSJ_58545, APOSJ_58546, APOSJ_58544
OG0003700	XENTR15169, XENTR07388	APOSJ_18156, APOSJ_18155
OG0003702	XENTR18826, XENTR08512	APOSJ_30962, APOSJ_59589, APOSJ_08837
OG0003703	XENTR16337, XENTR12841	APOSJ_14567, APOSJ_14568
OG0003704	XENTR14777, XENTR00061	APOSJ_18927, APOSJ_18925
OG0003705	XENTR12388	APOSJ_39944, APOSJ_39943, APOSJ_49390, APOSJ_22824, APOSJ_22822, APOSJ_04658, APOSJ_49391, APOSJ_39946, APOSJ_39947, APOSJ_55225, APOSJ_49392, APOSJ_49389
OG0003706	XENTR15599	APOSJ_07480, APOSJ_46991, APOSJ_07482, APOSJ_01299
OG0003707	XENTR17466, XENTR01423	APOSJ_41770, APOSJ_62148
OG0003709	XENTR16313	APOSJ_03118, APOSJ_42938, APOSJ_42936, APOSJ_42937
OG0003710	XENTR06304	APOSJ_49432, APOSJ_49431
OG0003711	XENTR14138	APOSJ_28877, APOSJ_50162, APOSJ_28879, APOSJ_28880, APOSJ_28878
OG0003712	XENTR01274, XENTR12990	APOSJ_43349, APOSJ_46239
OG0003713	XENTR03924	APOSJ_28572, APOSJ_28574
OG0003714	XENTR10015	APOSJ_62240, APOSJ_62243, APOSJ_00456, APOSJ_00455, APOSJ_57329, APOSJ_29225, APOSJ_29220, APOSJ_37841, APOSJ_62242, APOSJ_21479
OG0003716	XENTR10549	APOSJ_39158, APOSJ_39155, APOSJ_39154, APOSJ_39156, APOSJ_39157, APOSJ_39159
OG0003717	XENTR08367	APOSJ_06227, APOSJ_06228
OG0003718	XENTR10379	APOSJ_08670, APOSJ_08671
OG0003720	XENTR01280, XENTR11759	APOSJ_12013, APOSJ_12014, APOSJ_12015
OG0003721	XENTR09504	APOSJ_38023
OG0003722	XENTR13252, XENTR06780	APOSJ_26303
OG0003724	XENTR10087	APOSJ_55389
OG0003725	XENTR00052, XENTR12224, XENTR12471	APOSJ_50821
OG0003726	XENTR05750	APOSJ_08579, APOSJ_08580, APOSJ_08582, APOSJ_08581, APOSJ_50172, APOSJ_30196
OG0003727	XENTR08237	APOSJ_44176, APOSJ_44177, APOSJ_44179, APOSJ_44181, APOSJ_57383, APOSJ_44178
OG0003729	XENTR03157	APOSJ_03980
