Orthogroup	ASTMX	PFLAV
OG0002458	ASTMX02231	TCONS_00005688.p1, TCONS_00047187.p1, TCONS_00015501.p1, TCONS_00005673.p1, TCONS_00052267.p1, TCONS_00033898.p1, TCONS_00024563.p1, TCONS_00045233.p1, TCONS_00038544.p1, TCONS_00040902.p1, TCONS_00034888.p1, TCONS_00024638.p1, TCONS_00007994.p1, TCONS_00033900.p1, TCONS_00007270.p1, TCONS_00023768.p1, TCONS_00024964.p1, TCONS_00055168.p1, TCONS_00006687.p1, TCONS_00034862.p2, TCONS_00046379.p1, TCONS_00012441.p1, TCONS_00022032.p1, TCONS_00034781.p1, TCONS_00034637.p1, TCONS_00027077.p1
OG0002459	ASTMX13218	TCONS_00021117.p1, TCONS_00017711.p1, TCONS_00017706.p1
OG0002461	ASTMX11228	TCONS_00042535.p1
OG0002461	ASTMX00155	TCONS_00021336.p1, TCONS_00022485.p1, TCONS_00022483.p1, TCONS_00022486.p1, TCONS_00022484.p1
OG0002461	ASTMX01638	TCONS_00008923.p1, TCONS_00008926.p1
OG0002464	ASTMX06575, ASTMX06630, ASTMX21830, ASTMX15579, ASTMX00273	TCONS_00030981.p1
OG0002476	ASTMX06243	TCONS_00008371.p1
OG0002478	ASTMX03668	TCONS_00026683.p1
OG0002479	ASTMX13727, ASTMX21981	TCONS_00005104.p1
OG0002480	ASTMX20642, ASTMX21106, ASTMX20302	TCONS_00010201.p2, TCONS_00010202.p1, TCONS_00029227.p1
OG0002481	ASTMX08218, ASTMX05592, ASTMX09370	TCONS_00040791.p1
OG0002482	ASTMX16592, ASTMX06282, ASTMX16082, ASTMX09276	TCONS_00006443.p1
OG0002484	ASTMX22016	TCONS_00026141.p1
OG0002487	ASTMX05808, ASTMX14078	TCONS_00009739.p1
OG0002489	ASTMX01485, ASTMX14792	TCONS_00026979.p1
OG0002490	ASTMX04045, ASTMX19318	TCONS_00048564.p1
OG0002491	ASTMX05910, ASTMX02919	TCONS_00020746.p1
OG0002492	ASTMX11151	TCONS_00021054.p1
OG0002493	ASTMX04825	TCONS_00023855.p1
OG0002493	ASTMX04824	TCONS_00011369.p1
OG0002494	ASTMX05312	TCONS_00009396.p1
OG0002495	ASTMX00658	TCONS_00002586.p1
OG0002496	ASTMX12090, ASTMX20618	TCONS_00052872.p1
OG0002497	ASTMX10180, ASTMX20439	TCONS_00055160.p1, TCONS_00055194.p1
OG0002499	ASTMX11347, ASTMX19185	TCONS_00024739.p1, TCONS_00002026.p1
OG0002501	ASTMX12227	TCONS_00005124.p1
OG0002503	ASTMX16607	TCONS_00043780.p1
OG0002504	ASTMX06003, ASTMX09344, ASTMX04447	TCONS_00005313.p1
OG0002505	ASTMX07686	TCONS_00056754.p1
OG0002507	ASTMX09030, ASTMX05914, ASTMX18616, ASTMX17516	TCONS_00052598.p1
OG0002508	ASTMX15331, ASTMX09350, ASTMX05869	TCONS_00005957.p1, TCONS_00005945.p1
OG0002509	ASTMX07635, ASTMX21407	TCONS_00055419.p1
OG0002510	ASTMX08039	TCONS_00040530.p1, TCONS_00040524.p1
OG0002511	ASTMX12574, ASTMX14781, ASTMX07165, ASTMX22741	TCONS_00004072.p1
OG0002512	ASTMX00104, ASTMX04149	TCONS_00044153.p1, TCONS_00044151.p1
OG0002514	ASTMX15942, ASTMX00988, ASTMX08547, ASTMX00236	TCONS_00036921.p1
OG0002515	ASTMX11013	TCONS_00029618.p1, TCONS_00029716.p1
OG0002515	ASTMX10089	TCONS_00027377.p1
OG0002516	ASTMX03483	TCONS_00034986.p1
OG0002517	ASTMX15620, ASTMX17277, ASTMX15619, ASTMX20192	TCONS_00019431.p1
OG0002518	ASTMX00752	TCONS_00051026.p1
OG0002519	ASTMX04082, ASTMX00475	TCONS_00043575.p1
OG0002520	ASTMX04728, ASTMX19586	TCONS_00031059.p1
OG0002521	ASTMX11479	TCONS_00037198.p1, TCONS_00037197.p1, TCONS_00037188.p1, TCONS_00037297.p1, TCONS_00037296.p1, TCONS_00037295.p1, TCONS_00028527.p1
OG0002522	ASTMX17445, ASTMX21599	TCONS_00052058.p1
OG0002522	ASTMX06873	TCONS_00052057.p1
OG0002523	ASTMX14276, ASTMX12607, ASTMX01778	TCONS_00047652.p1
OG0002524	ASTMX19017, ASTMX05941, ASTMX17686, ASTMX12154	TCONS_00006722.p1
OG0002525	ASTMX01951, ASTMX08136, ASTMX06110, ASTMX14922, ASTMX06111	TCONS_00055411.p1
OG0002526	ASTMX08174	TCONS_00045530.p1
OG0002527	ASTMX20817, ASTMX03116, ASTMX14442, ASTMX15761	TCONS_00015718.p2
OG0002528	ASTMX18959, ASTMX00274	TCONS_00026494.p1
OG0002529	ASTMX20200, ASTMX20199, ASTMX02302	TCONS_00021072.p1
OG0002530	ASTMX13631, ASTMX03600, ASTMX02168	TCONS_00028798.p1
OG0002531	ASTMX04891, ASTMX04741	TCONS_00003492.p1
OG0002532	ASTMX21406	TCONS_00012757.p1
OG0002533	ASTMX04394, ASTMX13039, ASTMX05099	TCONS_00005106.p1
OG0002535	ASTMX15739	TCONS_00027133.p1
OG0002536	ASTMX01477, ASTMX13503, ASTMX10073, ASTMX12489	TCONS_00027134.p1
OG0002537	ASTMX21847	TCONS_00043020.p1, TCONS_00043022.p1
OG0002538	ASTMX13618, ASTMX15034, ASTMX18489, ASTMX01885, ASTMX17069, ASTMX10437	TCONS_00055126.p1
OG0002539	ASTMX00577, ASTMX08315, ASTMX03050	TCONS_00036371.p1
OG0002540	ASTMX03797, ASTMX04841, ASTMX00848, ASTMX13742	TCONS_00017267.p1
OG0002541	ASTMX19637, ASTMX21295	TCONS_00023654.p1
OG0002542	ASTMX09595, ASTMX18343, ASTMX05316	TCONS_00056409.p1
OG0002543	ASTMX07787	TCONS_00004943.p1
OG0002547	ASTMX15896, ASTMX12376	TCONS_00045453.p1, TCONS_00045484.p1, TCONS_00045452.p1
OG0002548	ASTMX13664, ASTMX06315, ASTMX04740, ASTMX01600	TCONS_00019309.p1, TCONS_00019311.p1
OG0002549	ASTMX06491, ASTMX11705	TCONS_00021796.p1
OG0002550	ASTMX13897, ASTMX22395, ASTMX09655	TCONS_00027289.p1
OG0002551	ASTMX08789	TCONS_00042821.p1
OG0002552	ASTMX06859, ASTMX16646, ASTMX02204	TCONS_00028491.p1
OG0002553	ASTMX06814, ASTMX09861	TCONS_00018976.p1
OG0002554	ASTMX00854, ASTMX16976	TCONS_00008559.p1, TCONS_00008530.p1
OG0002555	ASTMX08115, ASTMX02493	TCONS_00003499.p1
OG0002556	ASTMX16695, ASTMX20338	TCONS_00050930.p1, TCONS_00053043.p1, TCONS_00053085.p1, TCONS_00050929.p1, TCONS_00045658.p1, TCONS_00050928.p1, TCONS_00050641.p1, TCONS_00051717.p1, TCONS_00021319.p1, TCONS_00027059.p1, TCONS_00006645.p1, TCONS_00041792.p1, TCONS_00056858.p1
OG0002557	ASTMX10062, ASTMX08730, ASTMX10061, ASTMX01948	TCONS_00008156.p1
OG0002558	ASTMX11569, ASTMX01324	TCONS_00011130.p1
OG0002559	ASTMX21285, ASTMX03665	TCONS_00017224.p1
OG0002560	ASTMX14336, ASTMX15075	TCONS_00016273.p1
OG0002561	ASTMX05589	TCONS_00055930.p1
OG0002562	ASTMX14920, ASTMX03986	TCONS_00053582.p1
OG0002563	ASTMX08801, ASTMX04744, ASTMX04347	TCONS_00043033.p1
OG0002564	ASTMX16398, ASTMX04969	TCONS_00012617.p1
OG0002565	ASTMX12769	TCONS_00026110.p1
OG0002566	ASTMX03673	TCONS_00018257.p1
OG0002567	ASTMX19620, ASTMX02094	TCONS_00047678.p1, TCONS_00047681.p1
OG0002568	ASTMX01947	TCONS_00017767.p1
OG0002569	ASTMX14893, ASTMX11172	TCONS_00034967.p1
OG0002570	ASTMX17442	TCONS_00009301.p1
OG0002571	ASTMX06567, ASTMX15352, ASTMX22347	TCONS_00043132.p1
OG0002572	ASTMX16129, ASTMX00237, ASTMX07373	TCONS_00024912.p1
OG0002573	ASTMX01555	TCONS_00012988.p1, TCONS_00012985.p1
OG0002574	ASTMX01572, ASTMX08092	TCONS_00011783.p1
OG0002576	ASTMX09504, ASTMX04441, ASTMX14413, ASTMX17189	TCONS_00009863.p1
OG0002579	ASTMX12015, ASTMX20277, ASTMX17484, ASTMX19223	TCONS_00031081.p1
OG0002587	ASTMX06393, ASTMX13780, ASTMX06748, ASTMX10896	TCONS_00008891.p1
OG0002589	ASTMX11622	TCONS_00043322.p1
OG0002590	ASTMX18577, ASTMX07472, ASTMX16287, ASTMX18576	TCONS_00007453.p1
OG0002592	ASTMX17562	TCONS_00027490.p1
OG0002594	ASTMX18794, ASTMX10058	TCONS_00008434.p1
OG0002595	ASTMX04978	TCONS_00014309.p1
OG0002599	ASTMX21157, ASTMX05551	TCONS_00047444.p1
OG0002600	ASTMX14521	TCONS_00030280.p1, TCONS_00006237.p1
OG0002601	ASTMX04225	TCONS_00010418.p1
OG0002602	ASTMX20043	TCONS_00014207.p1
OG0002604	ASTMX19224	TCONS_00000089.p1, TCONS_00035859.p1
OG0002605	ASTMX03103, ASTMX22634, ASTMX15597	TCONS_00053210.p1
OG0002607	ASTMX05156	TCONS_00026986.p1
OG0002608	ASTMX00356, ASTMX19264	TCONS_00023837.p1
OG0002609	ASTMX06939, ASTMX12865	TCONS_00029035.p1
OG0002610	ASTMX14985, ASTMX10225, ASTMX12835	TCONS_00008605.p1
OG0002611	ASTMX16649, ASTMX09404, ASTMX04752	TCONS_00004066.p1
OG0002612	ASTMX08359	TCONS_00047747.p1
OG0002614	ASTMX12742, ASTMX01026	TCONS_00017955.p1
OG0002615	ASTMX12485, ASTMX14819, ASTMX04651	TCONS_00026882.p1
OG0002616	ASTMX13505	TCONS_00027743.p1
OG0002617	ASTMX09319	TCONS_00043160.p1
OG0002618	ASTMX04981	TCONS_00013692.p1
OG0002619	ASTMX21027, ASTMX20294, ASTMX21026, ASTMX20293, ASTMX20295, ASTMX21029, ASTMX21028, ASTMX03403	TCONS_00028823.p1
OG0002620	ASTMX09607, ASTMX13458, ASTMX03856, ASTMX18048	TCONS_00015581.p1
OG0002621	ASTMX04243	TCONS_00025101.p1, TCONS_00025102.p1, TCONS_00023156.p1, TCONS_00045456.p1, TCONS_00045431.p1, TCONS_00045457.p1, TCONS_00045432.p1, TCONS_00045458.p1, TCONS_00045460.p1, TCONS_00045434.p1, TCONS_00045225.p1, TCONS_00045234.p1, TCONS_00045461.p1, TCONS_00045435.p1, TCONS_00046213.p1
OG0002622	ASTMX11095, ASTMX11096	TCONS_00043892.p1, TCONS_00043902.p1
OG0002624	ASTMX06829, ASTMX06830	TCONS_00009152.p1
OG0002625	ASTMX18581	TCONS_00000742.p1
OG0002628	ASTMX02392, ASTMX13110, ASTMX13456, ASTMX04075	TCONS_00015492.p1
OG0002629	ASTMX13284, ASTMX07247	TCONS_00047518.p1
OG0002629	ASTMX21519	TCONS_00001710.p1
OG0002630	ASTMX08028	TCONS_00006926.p1, TCONS_00017759.p1
OG0002631	ASTMX07525	TCONS_00000293.p1
OG0002633	ASTMX01694, ASTMX04611	TCONS_00009804.p1
OG0002634	ASTMX15154	TCONS_00028515.p1
OG0002635	ASTMX19544, ASTMX17532, ASTMX07598, ASTMX17636, ASTMX05514, ASTMX07440	TCONS_00046180.p1
OG0002636	ASTMX11502, ASTMX09064	TCONS_00012778.p1
OG0002638	ASTMX09169	TCONS_00023645.p1
OG0002639	ASTMX13169, ASTMX22853	TCONS_00009797.p1
OG0002640	ASTMX16090	TCONS_00047409.p1
OG0002641	ASTMX06244, ASTMX20282, ASTMX20283, ASTMX20284, ASTMX21259, ASTMX19953	TCONS_00007360.p1
OG0002642	ASTMX15870, ASTMX09524, ASTMX16445, ASTMX20197, ASTMX16446, ASTMX17263	TCONS_00056643.p1, TCONS_00056642.p1
OG0002643	ASTMX21893	TCONS_00035689.p1, TCONS_00035551.p1
OG0002644	ASTMX13304, ASTMX00022, ASTMX02694, ASTMX13303	TCONS_00044196.p1
OG0002645	ASTMX04781	TCONS_00047832.p1, TCONS_00047846.p1
OG0002646	ASTMX12608, ASTMX08291	TCONS_00056457.p1
OG0002647	ASTMX02798, ASTMX20077	TCONS_00017755.p1, TCONS_00026751.p1
OG0002648	ASTMX01711, ASTMX09864	TCONS_00002157.p1
OG0002649	ASTMX15328, ASTMX06600, ASTMX08580	TCONS_00027226.p1
OG0002651	ASTMX08506	TCONS_00010767.p1
OG0002652	ASTMX01699	TCONS_00007635.p1
OG0002653	ASTMX10355	TCONS_00006738.p1
OG0002653	ASTMX17583	TCONS_00005624.p1, TCONS_00005622.p1, TCONS_00005623.p2, TCONS_00005620.p1, TCONS_00005619.p1
OG0002654	ASTMX08867, ASTMX08866	TCONS_00052014.p1
OG0002655	ASTMX00453	TCONS_00030420.p1, TCONS_00030419.p1
OG0002656	ASTMX19898	TCONS_00052428.p1, TCONS_00055307.p1
OG0002657	ASTMX12563, ASTMX05301	TCONS_00056535.p1
OG0002658	ASTMX14228, ASTMX09147, ASTMX09559	TCONS_00023141.p1
OG0002659	ASTMX18454	TCONS_00017232.p1
OG0002661	ASTMX14435	TCONS_00024756.p1
OG0002661	ASTMX14436	TCONS_00024795.p1, TCONS_00024755.p1
OG0002662	ASTMX15979, ASTMX01556, ASTMX07741	TCONS_00013016.p1
OG0002663	ASTMX17302, ASTMX16117	TCONS_00022107.p1
OG0002664	ASTMX09662, ASTMX03129, ASTMX03993	TCONS_00028993.p1
OG0002665	ASTMX05097, ASTMX17594	TCONS_00006695.p1, TCONS_00006689.p1
OG0002666	ASTMX03616	TCONS_00013352.p1, TCONS_00032472.p1
OG0002667	ASTMX20248, ASTMX13096, ASTMX03327, ASTMX20923	TCONS_00015951.p1
OG0002668	ASTMX20371	TCONS_00009177.p1
OG0002669	ASTMX13936	TCONS_00010421.p1, TCONS_00011735.p1, TCONS_00010420.p1
OG0002670	ASTMX01319, ASTMX02464, ASTMX22380	TCONS_00010164.p1
OG0002671	ASTMX03533, ASTMX00427, ASTMX11773, ASTMX13591, ASTMX20297	TCONS_00008833.p1
OG0002672	ASTMX21123, ASTMX08938	TCONS_00046517.p1
OG0002673	ASTMX07655, ASTMX03212, ASTMX18507, ASTMX18506	TCONS_00026782.p1
OG0002674	ASTMX08626, ASTMX08623, ASTMX08618, ASTMX08622, ASTMX08620	TCONS_00029780.p1
OG0002675	ASTMX20639	TCONS_00007281.p1
OG0002677	ASTMX14169	TCONS_00013321.p1
OG0002678	ASTMX05571, ASTMX00185, ASTMX13328	TCONS_00043278.p1, TCONS_00043276.p1
OG0002679	ASTMX11701, ASTMX10639	TCONS_00051947.p1, TCONS_00050858.p1
OG0002682	ASTMX06492	TCONS_00052478.p1
OG0002683	ASTMX11605, ASTMX08909, ASTMX14049	TCONS_00054134.p1
OG0002685	ASTMX06202	TCONS_00001020.p1
OG0002688	ASTMX16943, ASTMX06188, ASTMX09094, ASTMX17245	TCONS_00010793.p1, TCONS_00010791.p1, TCONS_00012047.p1, TCONS_00012049.p1
OG0002703	ASTMX16506, ASTMX12528, ASTMX06772	TCONS_00038338.p1, TCONS_00038287.p1
OG0002705	ASTMX02915, ASTMX10018	TCONS_00053434.p1
OG0002706	ASTMX07322	TCONS_00014277.p1
OG0002707	ASTMX03261, ASTMX10460, ASTMX15104, ASTMX08481, ASTMX22811	TCONS_00011640.p1
OG0002708	ASTMX09919	TCONS_00001336.p1
OG0002710	ASTMX04942, ASTMX08307, ASTMX07069	TCONS_00029431.p1
OG0002713	ASTMX02985	TCONS_00021380.p1
OG0002714	ASTMX11691, ASTMX11856	TCONS_00022426.p1, TCONS_00039260.p1, TCONS_00039300.p1, TCONS_00039213.p1
OG0002715	ASTMX00765, ASTMX00764	TCONS_00049245.p1
OG0002716	ASTMX07672	TCONS_00007711.p1
OG0002717	ASTMX21276, ASTMX13320, ASTMX08790, ASTMX07859	TCONS_00042110.p1
OG0002718	ASTMX05708	TCONS_00050365.p1
OG0002719	ASTMX15447, ASTMX19002, ASTMX17148, ASTMX12689	TCONS_00057167.p1
OG0002720	ASTMX21032	TCONS_00008062.p1, TCONS_00010232.p1
OG0002721	ASTMX22438, ASTMX06801, ASTMX06802, ASTMX11674, ASTMX17344, ASTMX18223	TCONS_00014473.p1
OG0002722	ASTMX08478	TCONS_00011837.p1
OG0002723	ASTMX10682, ASTMX04436, ASTMX03941, ASTMX02713	TCONS_00009848.p1
OG0002724	ASTMX10539	TCONS_00013956.p1, TCONS_00013957.p1
OG0002726	ASTMX10071, ASTMX01554	TCONS_00031105.p1
OG0002728	ASTMX05875	TCONS_00006650.p1, TCONS_00006633.p2
OG0002729	ASTMX09796	TCONS_00043122.p1
OG0002730	ASTMX08055, ASTMX08056, ASTMX19087	TCONS_00002286.p1
OG0002731	ASTMX13461, ASTMX09611	TCONS_00015586.p1
OG0002732	ASTMX19106, ASTMX16150, ASTMX20349	TCONS_00027362.p1
OG0002734	ASTMX17713, ASTMX08063, ASTMX13663	TCONS_00010818.p1
OG0002736	ASTMX09100, ASTMX09101, ASTMX09534	TCONS_00000152.p1
OG0002738	ASTMX16448, ASTMX14529, ASTMX04956	TCONS_00013197.p1
OG0002739	ASTMX12477	TCONS_00043001.p1
OG0002740	ASTMX06589, ASTMX06588, ASTMX00890	TCONS_00046160.p1
OG0002741	ASTMX22280, ASTMX04948, ASTMX06865	TCONS_00028376.p1
OG0002742	ASTMX03216, ASTMX07668, ASTMX17307	TCONS_00031180.p1, TCONS_00031206.p1
OG0002743	ASTMX05411	TCONS_00055209.p1
OG0002744	ASTMX19754, ASTMX09756	TCONS_00015439.p1
OG0002745	ASTMX14166, ASTMX21096	TCONS_00014235.p1
OG0002746	ASTMX14540	TCONS_00039793.p1
OG0002747	ASTMX08727, ASTMX04072	TCONS_00016131.p1
OG0002748	ASTMX16018	TCONS_00015247.p1
OG0002749	ASTMX22060, ASTMX11896, ASTMX21829	TCONS_00034797.p1
OG0002751	ASTMX12480	TCONS_00016595.p1
OG0002752	ASTMX06175	TCONS_00042881.p1
OG0002753	ASTMX00975, ASTMX15886	TCONS_00047595.p1
OG0002754	ASTMX19457, ASTMX07407	TCONS_00054318.p1
OG0002755	ASTMX17386, ASTMX17385	TCONS_00054322.p1
OG0002756	ASTMX05519	TCONS_00006067.p1
OG0002757	ASTMX05572, ASTMX20356	TCONS_00055221.p1
OG0002758	ASTMX12158, ASTMX11719, ASTMX19020	TCONS_00006270.p1
OG0002759	ASTMX12966	TCONS_00002285.p1
OG0002760	ASTMX14383, ASTMX00411, ASTMX00410	TCONS_00049773.p1
OG0002761	ASTMX17257	TCONS_00010302.p1
OG0002762	ASTMX10750, ASTMX01007, ASTMX13291	TCONS_00047734.p1
OG0002763	ASTMX01463	TCONS_00055749.p1
OG0002764	ASTMX04804, ASTMX15857, ASTMX12772	TCONS_00050931.p1
OG0002765	ASTMX06827, ASTMX05311, ASTMX01712	TCONS_00009341.p1
OG0002766	ASTMX12280	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1
OG0002767	ASTMX11219, ASTMX01625	TCONS_00043030.p1
OG0002768	ASTMX05930, ASTMX08549	TCONS_00049097.p1
OG0002769	ASTMX03376, ASTMX07759, ASTMX11837	TCONS_00042280.p1, TCONS_00042232.p1
OG0002770	ASTMX09951	TCONS_00026098.p1
OG0002771	ASTMX05826, ASTMX08109	TCONS_00011580.p1
OG0002772	ASTMX03981	TCONS_00053759.p1
OG0002773	ASTMX08591	TCONS_00022345.p1, TCONS_00022344.p1
OG0002774	ASTMX03990, ASTMX14302, ASTMX18349	TCONS_00028627.p1
OG0002775	ASTMX12270, ASTMX12267, ASTMX17052	TCONS_00004466.p1
OG0002776	ASTMX10166	TCONS_00029914.p1
OG0002777	ASTMX00412, ASTMX14384, ASTMX00339	TCONS_00035943.p1
OG0002778	ASTMX12403, ASTMX08214	TCONS_00029622.p1
OG0002779	ASTMX05264	TCONS_00051889.p1
OG0002780	ASTMX06565	TCONS_00012584.p1
OG0002781	ASTMX17246, ASTMX05300, ASTMX15463, ASTMX00089	TCONS_00056768.p1
OG0002782	ASTMX13170, ASTMX05823	TCONS_00011132.p1
OG0002783	ASTMX11345	TCONS_00053820.p1
OG0002785	ASTMX02888, ASTMX12391	TCONS_00054448.p1
OG0002786	ASTMX19192, ASTMX09014, ASTMX02458, ASTMX03366	TCONS_00029566.p1
OG0002787	ASTMX12559	TCONS_00020698.p1
OG0002788	ASTMX02137	TCONS_00038074.p1
OG0002790	ASTMX09182	TCONS_00042475.p1
OG0002791	ASTMX14188, ASTMX19626, ASTMX06526, ASTMX04009, ASTMX14241	TCONS_00016217.p1
OG0002793	ASTMX05593	TCONS_00003882.p1
OG0002794	ASTMX14245, ASTMX02851, ASTMX06528	TCONS_00015595.p1
OG0002795	ASTMX07886, ASTMX15750	TCONS_00020221.p1
OG0002797	ASTMX04226, ASTMX02478	TCONS_00020292.p1, TCONS_00002919.p1
OG0002799	ASTMX07335	TCONS_00004881.p1
OG0002811	ASTMX08335, ASTMX08336	TCONS_00047302.p1
OG0002812	ASTMX05990, ASTMX05989, ASTMX10334, ASTMX10333, ASTMX02889	TCONS_00054657.p1
OG0002813	ASTMX11456, ASTMX00842, ASTMX10895	TCONS_00014792.p1
OG0002814	ASTMX06628, ASTMX06571, ASTMX20609, ASTMX09304	TCONS_00030568.p1
OG0002815	ASTMX14480, ASTMX01396, ASTMX12901	TCONS_00000287.p1
OG0002816	ASTMX18069, ASTMX13866	TCONS_00054308.p1
OG0002817	ASTMX08503, ASTMX11127	TCONS_00009559.p1
OG0002818	ASTMX06407, ASTMX16559	TCONS_00049657.p1
OG0002819	ASTMX07024, ASTMX02644, ASTMX00940, ASTMX04788	TCONS_00050227.p1
OG0002821	ASTMX02361, ASTMX03188	TCONS_00052856.p1
OG0002822	ASTMX04976, ASTMX12314, ASTMX01536	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1
OG0002823	ASTMX15336	TCONS_00015619.p1
OG0002824	ASTMX12647, ASTMX13765, ASTMX06667	TCONS_00019599.p1
OG0002825	ASTMX17360	TCONS_00024295.p1
OG0002826	ASTMX14104, ASTMX08188, ASTMX13061, ASTMX18255	TCONS_00009663.p1
OG0002827	ASTMX12910	TCONS_00001794.p1, TCONS_00001795.p2
OG0002828	ASTMX11283	TCONS_00034310.p1
OG0002829	ASTMX22349, ASTMX20452, ASTMX07701	TCONS_00013706.p1
OG0002830	ASTMX08941, ASTMX21901, ASTMX07574, ASTMX08167, ASTMX13064, ASTMX05609	TCONS_00010894.p1
OG0002831	ASTMX07219	TCONS_00035950.p1, TCONS_00035945.p1
OG0002833	ASTMX17660, ASTMX15980	TCONS_00014217.p1
OG0002834	ASTMX09174, ASTMX14209, ASTMX13648	TCONS_00051206.p1
OG0002835	ASTMX07497, ASTMX15221	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	ASTMX16518, ASTMX08868	TCONS_00052011.p1
OG0002837	ASTMX06183, ASTMX02695, ASTMX11101	TCONS_00042766.p1
OG0002838	ASTMX07617, ASTMX19008	TCONS_00029902.p1, TCONS_00020903.p1
OG0002839	ASTMX10136	TCONS_00004451.p1
OG0002840	ASTMX03567, ASTMX10233	TCONS_00009182.p1
OG0002841	ASTMX20703	TCONS_00047849.p1, TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	ASTMX15094, ASTMX12457	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	ASTMX23062, ASTMX16351	TCONS_00030426.p1
OG0002844	ASTMX09226, ASTMX16992	TCONS_00048042.p1
OG0002845	ASTMX01725	TCONS_00049073.p1
OG0002846	ASTMX08490, ASTMX08489	TCONS_00054878.p1
OG0002847	ASTMX13451	TCONS_00006483.p1
OG0002848	ASTMX12620	TCONS_00045223.p1
OG0002849	ASTMX00642, ASTMX03559, ASTMX15379	TCONS_00020783.p1
OG0002850	ASTMX15162	TCONS_00051637.p1
OG0002851	ASTMX03703, ASTMX14358, ASTMX04838	TCONS_00000274.p1
OG0002853	ASTMX06217, ASTMX18229	TCONS_00029548.p1
OG0002854	ASTMX20047	TCONS_00015088.p1, TCONS_00044327.p1
OG0002855	ASTMX16184	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	ASTMX19709, ASTMX07905, ASTMX19196, ASTMX12028	TCONS_00028409.p1
OG0002858	ASTMX20339, ASTMX17651	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	ASTMX17158	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	ASTMX03636	TCONS_00013248.p1
OG0002861	ASTMX20391	TCONS_00025233.p1
OG0002862	ASTMX17381, ASTMX08708, ASTMX20940, ASTMX11428	TCONS_00002185.p1
OG0002863	ASTMX23045	TCONS_00053234.p1, TCONS_00053235.p1
OG0002864	ASTMX20775, ASTMX17512	TCONS_00019063.p1
OG0002865	ASTMX09485	TCONS_00042624.p1
OG0002866	ASTMX20659, ASTMX21913	TCONS_00037598.p1
OG0002868	ASTMX09292	TCONS_00052544.p1
OG0002869	ASTMX16665, ASTMX16669, ASTMX21589, ASTMX02041	TCONS_00051574.p1
OG0002870	ASTMX01395	TCONS_00002023.p1
OG0002871	ASTMX00399	TCONS_00013806.p1
OG0002872	ASTMX04272	TCONS_00009347.p1
OG0002873	ASTMX03633	TCONS_00014159.p1
OG0002874	ASTMX19970, ASTMX02012, ASTMX22419	TCONS_00049627.p1
OG0002875	ASTMX13007	TCONS_00009978.p1
OG0002876	ASTMX00547, ASTMX12943	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002877	ASTMX02938	TCONS_00027894.p1
OG0002878	ASTMX21527, ASTMX20855	TCONS_00007158.p1, TCONS_00007157.p1
OG0002879	ASTMX09549, ASTMX04541	TCONS_00001819.p1
OG0002880	ASTMX12917, ASTMX10766	TCONS_00045912.p1
OG0002883	ASTMX12110	TCONS_00003183.p1
OG0002884	ASTMX09433	TCONS_00036357.p1
OG0002885	ASTMX17202	TCONS_00036592.p1
OG0002887	ASTMX07808	TCONS_00053132.p1
OG0002888	ASTMX17659, ASTMX11387	TCONS_00014580.p1
OG0002889	ASTMX22104, ASTMX16163	TCONS_00049306.p1
OG0002890	ASTMX13782, ASTMX17134, ASTMX11262, ASTMX06745	TCONS_00007836.p1
OG0002891	ASTMX14161	TCONS_00053738.p1
OG0002892	ASTMX14206, ASTMX04005, ASTMX08598, ASTMX10377	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	ASTMX04172	TCONS_00022744.p1
OG0002894	ASTMX03268, ASTMX12100	TCONS_00010576.p1
OG0002895	ASTMX12952, ASTMX14061, ASTMX05379	TCONS_00029819.p1
OG0002896	ASTMX19105, ASTMX09780, ASTMX08412	TCONS_00021246.p1
OG0002897	ASTMX10736	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002898	ASTMX14754	TCONS_00012139.p1, TCONS_00011793.p1, TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1
OG0002899	ASTMX06782, ASTMX18211	TCONS_00051403.p1
OG0002900	ASTMX09021, ASTMX09858	TCONS_00029824.p1
OG0002901	ASTMX10246	TCONS_00001145.p1
OG0002902	ASTMX16032, ASTMX07744	TCONS_00013877.p1
OG0002903	ASTMX03762, ASTMX07417	TCONS_00018225.p1, TCONS_00017180.p1, TCONS_00017183.p1, TCONS_00017182.p1, TCONS_00017176.p1
OG0002905	ASTMX05245, ASTMX16672	TCONS_00050785.p1
