Orthogroup	ASTMX	HUMAN
OG0002794	ASTMX14245	HUMAN29135
OG0002794	ASTMX02851, ASTMX06528	HUMAN02150
OG0002795	ASTMX07886	HUMAN10061
OG0002795	ASTMX15750	HUMAN23644
OG0002797	ASTMX04226	HUMAN18779
OG0002797	ASTMX02478	HUMAN18769
OG0002799	ASTMX09633	HUMAN26461
OG0002799	ASTMX07335	HUMAN10338
OG0002803	ASTMX14210	HUMAN01670
OG0002803	ASTMX09177	HUMAN01727, HUMAN01729, HUMAN01730
OG0002803	ASTMX09165, ASTMX14740	HUMAN01734
OG0002811	ASTMX08335, ASTMX08336	HUMAN07035
OG0002812	ASTMX05990, ASTMX05989	HUMAN23546
OG0002812	ASTMX10334	HUMAN23547
OG0002812	ASTMX10333	HUMAN01004
OG0002813	ASTMX11456	HUMAN19156
OG0002813	ASTMX00842	HUMAN24589
OG0002813	ASTMX10895	HUMAN11244
OG0002814	ASTMX06628, ASTMX06571	HUMAN03269
OG0002814	ASTMX20609	HUMAN22722
OG0002814	ASTMX09304	HUMAN23887
OG0002815	ASTMX14480	HUMAN00768
OG0002815	ASTMX01396, ASTMX12901	HUMAN25357
OG0002816	ASTMX18069	HUMAN00890
OG0002817	ASTMX08503, ASTMX11127	HUMAN08723, HUMAN08722
OG0002818	ASTMX06407	HUMAN10886
OG0002818	ASTMX16559	HUMAN02885
OG0002819	ASTMX07024	HUMAN08221
OG0002819	ASTMX02644	HUMAN13735
OG0002819	ASTMX00940	HUMAN20474
OG0002819	ASTMX04788	HUMAN00225
OG0002821	ASTMX03188	HUMAN15011
OG0002822	ASTMX04976	HUMAN25950
OG0002822	ASTMX01536	HUMAN13533
OG0002823	ASTMX15336	HUMAN28662
OG0002824	ASTMX12647, ASTMX13765	HUMAN03006
OG0002824	ASTMX06667	HUMAN17716
OG0002825	ASTMX17360	HUMAN06784, HUMAN06785
OG0002826	ASTMX13061, ASTMX18255	HUMAN15887
OG0002827	ASTMX12910	HUMAN25478
OG0002828	ASTMX11283	HUMAN05585
OG0002829	ASTMX22349, ASTMX20452, ASTMX07701	HUMAN25974
OG0002830	ASTMX21901, ASTMX07574	HUMAN08623
OG0002830	ASTMX08167	HUMAN25064
OG0002830	ASTMX13064	HUMAN15889
OG0002831	ASTMX07219	HUMAN27006
OG0002832	ASTMX16063	HUMAN27816, HUMAN27817
OG0002833	ASTMX17660, ASTMX15980	HUMAN10332
OG0002834	ASTMX09174, ASTMX14209	HUMAN01804
OG0002834	ASTMX13648	HUMAN23676, HUMAN23675
OG0002835	ASTMX07497	HUMAN00763
OG0002836	ASTMX16518	HUMAN18388
OG0002836	ASTMX08868	HUMAN00314
OG0002837	ASTMX06183	HUMAN07500
OG0002837	ASTMX11101	HUMAN22403
OG0002838	ASTMX07617, ASTMX19008	HUMAN27777, HUMAN27775, HUMAN27776, HUMAN27773
OG0002839	ASTMX10136	HUMAN20812
OG0002840	ASTMX03567	HUMAN15229
OG0002840	ASTMX10233	HUMAN28337
OG0002841	ASTMX20703	HUMAN26964
OG0002842	ASTMX15094	HUMAN27767, HUMAN27768
OG0002843	ASTMX23062, ASTMX16351	HUMAN07115, HUMAN07114
OG0002844	ASTMX09226	HUMAN20871
OG0002845	ASTMX01725	HUMAN09735
OG0002846	ASTMX08489	HUMAN22857
OG0002847	ASTMX13450	HUMAN07253
OG0002848	ASTMX12620	HUMAN24487
OG0002849	ASTMX00642, ASTMX03559	HUMAN09535
OG0002849	ASTMX15379	HUMAN01645
OG0002850	ASTMX15162	HUMAN21706
OG0002851	ASTMX03703	HUMAN19430
OG0002851	ASTMX04838	HUMAN25764
OG0002853	ASTMX18229	HUMAN23247, HUMAN23248
OG0002854	ASTMX20047	HUMAN02130
OG0002855	ASTMX16184	HUMAN05441
OG0002856	ASTMX19709	HUMAN15088
OG0002856	ASTMX07905	HUMAN01744
OG0002856	ASTMX19196, ASTMX12028	HUMAN01745
OG0002857	ASTMX11616	HUMAN14588, HUMAN14584
OG0002858	ASTMX20339	HUMAN20634, HUMAN20633, HUMAN20632
OG0002858	ASTMX17651	HUMAN11174
OG0002859	ASTMX17158	HUMAN27798, HUMAN27796
OG0002860	ASTMX03636	HUMAN10172, HUMAN10171, HUMAN10173, HUMAN10175
OG0002861	ASTMX20391	HUMAN04368, HUMAN04367
OG0002862	ASTMX17381	HUMAN05203
OG0002862	ASTMX08708, ASTMX20940, ASTMX11428	HUMAN25316
OG0002863	ASTMX23045	HUMAN23260
OG0002864	ASTMX20776	HUMAN14277
OG0002864	ASTMX17512	HUMAN14276
OG0002865	ASTMX09485	HUMAN28403
OG0002866	ASTMX20659	HUMAN28472
OG0002868	ASTMX09293, ASTMX09292, ASTMX05079	HUMAN00784, HUMAN23304
OG0002869	ASTMX16665, ASTMX16669	HUMAN21791
OG0002869	ASTMX21589, ASTMX02041	HUMAN00096
OG0002870	ASTMX01395	HUMAN25356
OG0002871	ASTMX00399	HUMAN04354
OG0002872	ASTMX04272	HUMAN28405, HUMAN28404
OG0002873	ASTMX03633	HUMAN10502
OG0002874	ASTMX19970	HUMAN20545
OG0002874	ASTMX02012	HUMAN06940
OG0002875	ASTMX13007	HUMAN02510
OG0002875	ASTMX01353	HUMAN08692
OG0002876	ASTMX00547	HUMAN07598, HUMAN07597
OG0002876	ASTMX12943	HUMAN25757
OG0002877	ASTMX02938	HUMAN14970
OG0002878	ASTMX21527	HUMAN11292
OG0002879	ASTMX09549	HUMAN21345
OG0002879	ASTMX04541	HUMAN00643
OG0002880	ASTMX08916	HUMAN13797
OG0002880	ASTMX10765	HUMAN19249
OG0002880	ASTMX12917, ASTMX10766	HUMAN25485
OG0002881	ASTMX05222	HUMAN00333
OG0002881	ASTMX09228	HUMAN00334
OG0002882	ASTMX00741	HUMAN07153
OG0002883	ASTMX12110	HUMAN03204
OG0002884	ASTMX09433	HUMAN25023, HUMAN20289
OG0002887	ASTMX07808	HUMAN28482
OG0002888	ASTMX17659	HUMAN10695, HUMAN10696
OG0002888	ASTMX11387	HUMAN12024
OG0002889	ASTMX22104	HUMAN30528
OG0002889	ASTMX16163	HUMAN07038
OG0002890	ASTMX13782, ASTMX17134, ASTMX11262, ASTMX06745	HUMAN24546, HUMAN24549
OG0002891	ASTMX14161	HUMAN14847
OG0002892	ASTMX14206	HUMAN14882
OG0002892	ASTMX04005	HUMAN01495
OG0002892	ASTMX08598, ASTMX10377	HUMAN29426
OG0002893	ASTMX04172	HUMAN07626
OG0002894	ASTMX12100	HUMAN08388
OG0002895	ASTMX12952	HUMAN05785
OG0002895	ASTMX14061, ASTMX05379	HUMAN02351
OG0002896	ASTMX19105, ASTMX09780	HUMAN17455
OG0002897	ASTMX10736	HUMAN17714
OG0002898	ASTMX14754	HUMAN23050, HUMAN23049
OG0002899	ASTMX06782	HUMAN05885
OG0002899	ASTMX18211	HUMAN21832
OG0002900	ASTMX09021	HUMAN10029
OG0002900	ASTMX09858	HUMAN01530
OG0002901	ASTMX10246	HUMAN25701, HUMAN25704, HUMAN25703
OG0002902	ASTMX16032	HUMAN10680, HUMAN10681
OG0002903	ASTMX03762	HUMAN22988
OG0002903	ASTMX07417	HUMAN20745
OG0002904	ASTMX13545	HUMAN23670
OG0002905	ASTMX05245	HUMAN00008
OG0002905	ASTMX16672	HUMAN21782
OG0002906	ASTMX00583	HUMAN11397
OG0002907	ASTMX10573	HUMAN23627
OG0002907	ASTMX09015	HUMAN10077
OG0002909	ASTMX17748	HUMAN20938
OG0002909	ASTMX08531	HUMAN26837
OG0002910	ASTMX08537	HUMAN06997
OG0002911	ASTMX07620	HUMAN03713, HUMAN03712
OG0002911	ASTMX09963	HUMAN27704
OG0002912	ASTMX03571	HUMAN15219
OG0002913	ASTMX18114, ASTMX06447	HUMAN02967, HUMAN02966
OG0002913	ASTMX11831	HUMAN30354
OG0002914	ASTMX02600	HUMAN06127
OG0002915	ASTMX10897	HUMAN11256, HUMAN11257
OG0002915	ASTMX15512	HUMAN24540
OG0002916	ASTMX02914	HUMAN14289
OG0002916	ASTMX10017	HUMAN23418
OG0002917	ASTMX06336	HUMAN18334
OG0002919	ASTMX01892	HUMAN01747
OG0002919	ASTMX12024	HUMAN10056
OG0002919	ASTMX20581	HUMAN10057
OG0002919	ASTMX02354	HUMAN15052
OG0002921	ASTMX17074	HUMAN10838, HUMAN10837
OG0002922	ASTMX21382	HUMAN27706, HUMAN27705
OG0002923	ASTMX10905	HUMAN11494
OG0002923	ASTMX00895	HUMAN28009
OG0002923	ASTMX07470	HUMAN18863, HUMAN18862
OG0002924	ASTMX00258, ASTMX06225	HUMAN09680
OG0002924	ASTMX07771	HUMAN13938
OG0002925	ASTMX07510, ASTMX11462, ASTMX04330	HUMAN28134
OG0002926	ASTMX12392	HUMAN23488
OG0002926	ASTMX07910	HUMAN15077
OG0002927	ASTMX14610	HUMAN28957
OG0002929	ASTMX03061	HUMAN26885
OG0002929	ASTMX19048	HUMAN30570
OG0002930	ASTMX03629	HUMAN10493
OG0002930	ASTMX00731, ASTMX06399	HUMAN15918
OG0002930	ASTMX20828, ASTMX04507	HUMAN12060, HUMAN12061, HUMAN12058
OG0002930	ASTMX19531, ASTMX08572	HUMAN06059, HUMAN06058, HUMAN06057, HUMAN06056
OG0002931	ASTMX05179, ASTMX19787	HUMAN26901
OG0002931	ASTMX00773	HUMAN21062
OG0002931	ASTMX11137	HUMAN08829
OG0002932	ASTMX20006	HUMAN28297
OG0002932	ASTMX08466	HUMAN25253
OG0002932	ASTMX00887	HUMAN00637
OG0002933	ASTMX05811, ASTMX05735, ASTMX15316, ASTMX22563, ASTMX15317, ASTMX15176, ASTMX05810, ASTMX05812, ASTMX05813	HUMAN15707, HUMAN15708
OG0002934	ASTMX09564	HUMAN07883
OG0002934	ASTMX08782, ASTMX18531	HUMAN30405
OG0002934	ASTMX19080, ASTMX09560, ASTMX09562, ASTMX09561	HUMAN07881
OG0002944	ASTMX13024	HUMAN25196
OG0002944	ASTMX18030, ASTMX12751	HUMAN22813, HUMAN27905
OG0002945	ASTMX07832	HUMAN13182
OG0002946	ASTMX21861, ASTMX21826	HUMAN13499
OG0002947	ASTMX13918	HUMAN24582
OG0002948	ASTMX09230	HUMAN00328
OG0002949	ASTMX10636	HUMAN16285
OG0002950	ASTMX04987	HUMAN12148
OG0002952	ASTMX11800	HUMAN27469
OG0002952	ASTMX03890	HUMAN24130, HUMAN24129
OG0002954	ASTMX14496, ASTMX00341	HUMAN04343
OG0002954	ASTMX07250	HUMAN07071
OG0002955	ASTMX04547, ASTMX22263	HUMAN08814
OG0002956	ASTMX06899, ASTMX18169	HUMAN13975, HUMAN13973
OG0002957	ASTMX16714	HUMAN07640, HUMAN07639
OG0002959	ASTMX03291, ASTMX13416	HUMAN02575
OG0002959	ASTMX16543	HUMAN08717
OG0002960	ASTMX13796	HUMAN24798
OG0002961	ASTMX17170	HUMAN08641
OG0002962	ASTMX21110	HUMAN13396
OG0002962	ASTMX21109, ASTMX07712, ASTMX18086	HUMAN10441
OG0002964	ASTMX05000	HUMAN12170, HUMAN12171
OG0002964	ASTMX07844, ASTMX21735	HUMAN13401
OG0002965	ASTMX02526	HUMAN03579
OG0002966	ASTMX10395	HUMAN29424, HUMAN29425
OG0002966	ASTMX08283	HUMAN02172
OG0002967	ASTMX11866, ASTMX12804	HUMAN05610
OG0002968	ASTMX08777	HUMAN24820
OG0002968	ASTMX16814	HUMAN00733
OG0002969	ASTMX19487	HUMAN12532
OG0002971	ASTMX09060	HUMAN28136
OG0002971	ASTMX11460	HUMAN18579
OG0002971	ASTMX07494	HUMAN00748
OG0002971	ASTMX07508	HUMAN25555
OG0002973	ASTMX00766	HUMAN21067
OG0002973	ASTMX03063	HUMAN20382
OG0002974	ASTMX22896	HUMAN23156, HUMAN23155, HUMAN23154
OG0002974	ASTMX03538	HUMAN11022
OG0002975	ASTMX12284	HUMAN16798, HUMAN08345
OG0002976	ASTMX03355	HUMAN23538
OG0002977	ASTMX16248	HUMAN12250
OG0002978	ASTMX09737, ASTMX04699	HUMAN04799
OG0002978	ASTMX14100	HUMAN18676
OG0002978	ASTMX01387	HUMAN08410
OG0002979	ASTMX11853	HUMAN29730, HUMAN29729
OG0002979	ASTMX19791	HUMAN25790
OG0002981	ASTMX17321	HUMAN02146
OG0002982	ASTMX12949	HUMAN03720, HUMAN03721
OG0002983	ASTMX02519	HUMAN25834
OG0002983	ASTMX22054, ASTMX06014	HUMAN02094
OG0002984	ASTMX09070	HUMAN16272
OG0002985	ASTMX14851	HUMAN10424
OG0002986	ASTMX08841, ASTMX01002	HUMAN01423
OG0002986	ASTMX10260	HUMAN26871
OG0002987	ASTMX04738	HUMAN24326
OG0002988	ASTMX20095, ASTMX05405, ASTMX15698	HUMAN19632, HUMAN19630
OG0002989	ASTMX06383, ASTMX00778	HUMAN21053
OG0002990	ASTMX05794	HUMAN03798
OG0002990	ASTMX20875	HUMAN22156
OG0002990	ASTMX07804	HUMAN24023
OG0002991	ASTMX02776	HUMAN03582
OG0002992	ASTMX13119	HUMAN27320
OG0002992	ASTMX04764	HUMAN06343, HUMAN06339
OG0002994	ASTMX06744, ASTMX13783	HUMAN24550
OG0002995	ASTMX01369	HUMAN08825
OG0002996	ASTMX03439, ASTMX14560	HUMAN28890
OG0002997	ASTMX10330	HUMAN00852
OG0002998	ASTMX08338	HUMAN07028, HUMAN07029
OG0002998	ASTMX01774, ASTMX17111	HUMAN21010
OG0003000	ASTMX22439	HUMAN09437
OG0003001	ASTMX00486	HUMAN17854
OG0003002	ASTMX14285, ASTMX17151, ASTMX12691	HUMAN18279
OG0003003	ASTMX07477, ASTMX08710	HUMAN00511
OG0003003	ASTMX03798	HUMAN25192
OG0003004	ASTMX16526	HUMAN16853
OG0003004	ASTMX06062, ASTMX17299	HUMAN15812
OG0003005	ASTMX04617	HUMAN25078
OG0003006	ASTMX20088	HUMAN10234
OG0003006	ASTMX15978, ASTMX15977	HUMAN10235
OG0003007	ASTMX15482	HUMAN00984, HUMAN14640
OG0003008	ASTMX11361, ASTMX06537, ASTMX11563	HUMAN02043, HUMAN02044
OG0003009	ASTMX06763, ASTMX08741	HUMAN15651
OG0003010	ASTMX07751	HUMAN03814
OG0003011	ASTMX11395, ASTMX14305	HUMAN27032
OG0003011	ASTMX19701	HUMAN10458
OG0003012	ASTMX10744	HUMAN21461
OG0003013	ASTMX07867	HUMAN17977
OG0003014	ASTMX18669, ASTMX03277	HUMAN27437
OG0003016	ASTMX20183	HUMAN22317
OG0003016	ASTMX02288	HUMAN05184
OG0003017	ASTMX20936	HUMAN14079
OG0003017	ASTMX18161	HUMAN14078, HUMAN14075, HUMAN14074
OG0003018	ASTMX09335	HUMAN03994
OG0003019	ASTMX21902	HUMAN16722
OG0003021	ASTMX13837	HUMAN11904, HUMAN11905
OG0003022	ASTMX11483	HUMAN21669, HUMAN30014
OG0003023	ASTMX05966, ASTMX22290	HUMAN20012
OG0003024	ASTMX18655, ASTMX03805	HUMAN02731
OG0003025	ASTMX13447, ASTMX18869	HUMAN10201, HUMAN10200
OG0003025	ASTMX11744	HUMAN23191, HUMAN23190
OG0003026	ASTMX04873	HUMAN13454
OG0003027	ASTMX13439	HUMAN12410
OG0003028	ASTMX04249	HUMAN00806
OG0003029	ASTMX08718	HUMAN14110
OG0003030	ASTMX20050	HUMAN01274, HUMAN01273
OG0003030	ASTMX17904	HUMAN14654
OG0003031	ASTMX19116	HUMAN12704
OG0003031	ASTMX09602	HUMAN27203
OG0003032	ASTMX21897	HUMAN24026
OG0003032	ASTMX04514	HUMAN03796
OG0003033	ASTMX09542	HUMAN21249, HUMAN21248
OG0003034	ASTMX08258	HUMAN22892
OG0003034	ASTMX06085	HUMAN05432
OG0003035	ASTMX07906	HUMAN15071
OG0003035	ASTMX08632	HUMAN23575, HUMAN23574, HUMAN23573
OG0003036	ASTMX22808, ASTMX02382	HUMAN01346
OG0003037	ASTMX20407	HUMAN07328
OG0003038	ASTMX11869	HUMAN19517
OG0003039	ASTMX18267	HUMAN09904
OG0003039	ASTMX05986	HUMAN23553
OG0003041	ASTMX16824	HUMAN28108
OG0003042	ASTMX22431	HUMAN17848
OG0003042	ASTMX08657	HUMAN17847
OG0003043	ASTMX12456	HUMAN11992
OG0003044	ASTMX03506	HUMAN11832, HUMAN11836, HUMAN11835, HUMAN11833, HUMAN11834
OG0003045	ASTMX16805	HUMAN26142
OG0003046	ASTMX01067	HUMAN11214
OG0003046	ASTMX21979	HUMAN23145
OG0003048	ASTMX16216	HUMAN14031
OG0003048	ASTMX21980	HUMAN14032
OG0003049	ASTMX09040	HUMAN28913
OG0003049	ASTMX11555	HUMAN01126
OG0003050	ASTMX21807	HUMAN28519, HUMAN28518
OG0003050	ASTMX22136	HUMAN09970
OG0003051	ASTMX11688	HUMAN18305, HUMAN18306
OG0003051	ASTMX19222	HUMAN07678
OG0003052	ASTMX07304	HUMAN03629, HUMAN03628
OG0003053	ASTMX09045	HUMAN29025
OG0003055	ASTMX20532, ASTMX04937, ASTMX14054	HUMAN14798
OG0003056	ASTMX17405	HUMAN19464
OG0003056	ASTMX17404	HUMAN19465
OG0003056	ASTMX17406	HUMAN18715
OG0003057	ASTMX04350	HUMAN05372, HUMAN05370
OG0003058	ASTMX12378	HUMAN25573
OG0003058	ASTMX15897	HUMAN13691
OG0003059	ASTMX11573, ASTMX03262	HUMAN17041
OG0003060	ASTMX14156	HUMAN14856
OG0003060	ASTMX06493	HUMAN01188
OG0003060	ASTMX04925	HUMAN14329
OG0003061	ASTMX07611	HUMAN17007
OG0003061	ASTMX14401, ASTMX01235	HUMAN08886
OG0003062	ASTMX08924	HUMAN13811
OG0003062	ASTMX17139	HUMAN19243, HUMAN19244
OG0003062	ASTMX07083	HUMAN20731
OG0003063	ASTMX16164	HUMAN07039
OG0003064	ASTMX02348	HUMAN14490
OG0003065	ASTMX16223, ASTMX11526	HUMAN15663, HUMAN15662
OG0003066	ASTMX01076	HUMAN04324, HUMAN04323, HUMAN04325
OG0003067	ASTMX19827	HUMAN18654
OG0003067	ASTMX07627, ASTMX05938, ASTMX15668	HUMAN27679
OG0003069	ASTMX22072, ASTMX06820	HUMAN01858
OG0003070	ASTMX10080	HUMAN22283, HUMAN22284
OG0003070	ASTMX17271	HUMAN27530
OG0003071	ASTMX13310, ASTMX00018, ASTMX16577	HUMAN30633, HUMAN29599
OG0003072	ASTMX14570	HUMAN01387
OG0003072	ASTMX08544	HUMAN26957
OG0003073	ASTMX21813	HUMAN13091
OG0003074	ASTMX14062	HUMAN19155
OG0003074	ASTMX09834, ASTMX07438	HUMAN13753
OG0003075	ASTMX06177	HUMAN07516
OG0003077	ASTMX14685	HUMAN10152
OG0003077	ASTMX07820, ASTMX21556	HUMAN13195
OG0003078	ASTMX01682	HUMAN16981, HUMAN16979
OG0003078	ASTMX01361	HUMAN08669
OG0003079	ASTMX08960	HUMAN28617
OG0003079	ASTMX02438	HUMAN14136
OG0003080	ASTMX20078	HUMAN30423
OG0003080	ASTMX14727	HUMAN07759
OG0003080	ASTMX14726	HUMAN07760
OG0003080	ASTMX16647	HUMAN30427
OG0003080	ASTMX20403	HUMAN21757
OG0003084	ASTMX17185	HUMAN07477
OG0003084	ASTMX09102	HUMAN29981
OG0003086	ASTMX20987, ASTMX02745	HUMAN03320
OG0003089	ASTMX09538, ASTMX09541, ASTMX17011, ASTMX00071, ASTMX00072	HUMAN19546, HUMAN19547
OG0003090	ASTMX09342	HUMAN21929, HUMAN21928
OG0003090	ASTMX00188, ASTMX22375	HUMAN17460
OG0003101	ASTMX06150	HUMAN27861
OG0003101	ASTMX01755	HUMAN19271
OG0003103	ASTMX12562	HUMAN25605, HUMAN25611, HUMAN25608, HUMAN25607, HUMAN25610, HUMAN25609, HUMAN25606, HUMAN20562
OG0003104	ASTMX09610	HUMAN29466, HUMAN29467
OG0003104	ASTMX11561	HUMAN02051
OG0003105	ASTMX00325	HUMAN29008
OG0003106	ASTMX06237	HUMAN09821
OG0003107	ASTMX02590, ASTMX16600	HUMAN11467, HUMAN11466
OG0003108	ASTMX05191	HUMAN06800
OG0003109	ASTMX18781	HUMAN13399, HUMAN13398
OG0003110	ASTMX00133	HUMAN28424
OG0003111	ASTMX07402, ASTMX11408	HUMAN14710
OG0003112	ASTMX02525	HUMAN03270, HUMAN03271
OG0003113	ASTMX13016, ASTMX07578	HUMAN16708
OG0003114	ASTMX02715, ASTMX03943	HUMAN04984
OG0003115	ASTMX11011	HUMAN09937
OG0003115	ASTMX01881	HUMAN01842
OG0003116	ASTMX07169, ASTMX03748	HUMAN22981
OG0003118	ASTMX17621	HUMAN06305
OG0003118	ASTMX15584	HUMAN17674
OG0003119	ASTMX06194	HUMAN21319
OG0003120	ASTMX15617, ASTMX15618	HUMAN03127
OG0003121	ASTMX06230	HUMAN09673
OG0003121	ASTMX18167, ASTMX02445	HUMAN14356, HUMAN26950
OG0003122	ASTMX08525	HUMAN08549
OG0003123	ASTMX07429	HUMAN20628
OG0003123	ASTMX06241	HUMAN11101, HUMAN11102
OG0003124	ASTMX03412	HUMAN07397
OG0003125	ASTMX13117	HUMAN29700, HUMAN29698, HUMAN01969, HUMAN01968
OG0003126	ASTMX14715	HUMAN28486
OG0003127	ASTMX04606	HUMAN08591, HUMAN08592
OG0003128	ASTMX20600	HUMAN05014, HUMAN05013
OG0003129	ASTMX07229	HUMAN20343, HUMAN20345, HUMAN20344
OG0003130	ASTMX09888	HUMAN13117
OG0003131	ASTMX13469	HUMAN07183
OG0003132	ASTMX04307	HUMAN28059
OG0003133	ASTMX10906	HUMAN11357, HUMAN11359
OG0003134	ASTMX04501	HUMAN12660
OG0003135	ASTMX04429	HUMAN15787
OG0003136	ASTMX13058	HUMAN15454, HUMAN15453
OG0003136	ASTMX01379	HUMAN09250
OG0003136	ASTMX19806	HUMAN16835
OG0003137	ASTMX00586	HUMAN15220, HUMAN15221
OG0003138	ASTMX06553	HUMAN18543
OG0003140	ASTMX13627	HUMAN23718
OG0003140	ASTMX15157, ASTMX21926, ASTMX01723	HUMAN09636, HUMAN09635
OG0003141	ASTMX09233	HUMAN00353, HUMAN00352, HUMAN00354, HUMAN00355
OG0003141	ASTMX11515, ASTMX10094	HUMAN05937
OG0003142	ASTMX08629	HUMAN23584, HUMAN23583
OG0003142	ASTMX09849, ASTMX19194	HUMAN01534
OG0003143	ASTMX13786	HUMAN01830, HUMAN01825
OG0003144	ASTMX13684	HUMAN17201
OG0003144	ASTMX08230	HUMAN19445
OG0003145	ASTMX16469, ASTMX16882	HUMAN01270
OG0003146	ASTMX10808	HUMAN28091, HUMAN16761
OG0003147	ASTMX16613	HUMAN17255
OG0003148	ASTMX12896, ASTMX07507	HUMAN16838
OG0003148	ASTMX14971	HUMAN05694, HUMAN05693
OG0003149	ASTMX10129	HUMAN01810
OG0003150	ASTMX11834	HUMAN30374
OG0003150	ASTMX21211	HUMAN07680
OG0003151	ASTMX11951	HUMAN27968
OG0003151	ASTMX21033	HUMAN18869
OG0003152	ASTMX11668	HUMAN12025
OG0003152	ASTMX10214	HUMAN12216
OG0003153	ASTMX21330	HUMAN19216, HUMAN19215
OG0003154	ASTMX06476	HUMAN01026
OG0003155	ASTMX13221	HUMAN10683
OG0003156	ASTMX18933	HUMAN19468, HUMAN19467, HUMAN19466
OG0003157	ASTMX06118	HUMAN05273, HUMAN05272
OG0003158	ASTMX12999	HUMAN18128
OG0003158	ASTMX02638	HUMAN03028
OG0003159	ASTMX12859	HUMAN27504
OG0003159	ASTMX07619	HUMAN03044
OG0003160	ASTMX02814, ASTMX16455	HUMAN03497
OG0003161	ASTMX13679, ASTMX15650	HUMAN08533, HUMAN08532
OG0003162	ASTMX10819, ASTMX13525	HUMAN08502
OG0003162	ASTMX19089	HUMAN18293
OG0003163	ASTMX05123	HUMAN14441
OG0003164	ASTMX01170	HUMAN30072
OG0003164	ASTMX15907	HUMAN27461
OG0003165	ASTMX03289	HUMAN25662
OG0003165	ASTMX04540	HUMAN00646, HUMAN00647
OG0003166	ASTMX22568	HUMAN07796
OG0003166	ASTMX04151	HUMAN07794, HUMAN07795
OG0003167	ASTMX04465, ASTMX17254	HUMAN10863
OG0003167	ASTMX05894	HUMAN13086
OG0003168	ASTMX19879	HUMAN20202
OG0003168	ASTMX12323	HUMAN12152
OG0003169	ASTMX07868	HUMAN17978
OG0003171	ASTMX22824, ASTMX03122, ASTMX03788	HUMAN02114
OG0003172	ASTMX12697	HUMAN01490
OG0003173	ASTMX20601	HUMAN05016
OG0003173	ASTMX20314, ASTMX05950	HUMAN07347
OG0003174	ASTMX07988	HUMAN23922, HUMAN23921
OG0003175	ASTMX20854	HUMAN20588
OG0003176	ASTMX02580	HUMAN11334
OG0003177	ASTMX13896	HUMAN22137
OG0003178	ASTMX16511	HUMAN15504
OG0003178	ASTMX15240	HUMAN08421
OG0003179	ASTMX22089	HUMAN22541
OG0003180	ASTMX03476	HUMAN10366
OG0003180	ASTMX13448	HUMAN07249
OG0003181	ASTMX18964, ASTMX11371	HUMAN12376
OG0003182	ASTMX01957, ASTMX21704	HUMAN08117
OG0003183	ASTMX15472	HUMAN06415
OG0003183	ASTMX04269	HUMAN20649, HUMAN20648
OG0003184	ASTMX09649	HUMAN22777
OG0003185	ASTMX08990	HUMAN04154
OG0003185	ASTMX16307	HUMAN06198
OG0003186	ASTMX00310	HUMAN30194
OG0003187	ASTMX04939	HUMAN14927
OG0003188	ASTMX05144, ASTMX18728	HUMAN09855
OG0003188	ASTMX06943	HUMAN23332
OG0003189	ASTMX03737	HUMAN19512, HUMAN19511
OG0003190	ASTMX21768	HUMAN23026
OG0003191	ASTMX00980, ASTMX19044	HUMAN06605
OG0003192	ASTMX05442	HUMAN18075
OG0003193	ASTMX04173	HUMAN07624
OG0003196	ASTMX13910	HUMAN10463, HUMAN10462
OG0003197	ASTMX08037	HUMAN17605, HUMAN17604
OG0003199	ASTMX17609	HUMAN30572
OG0003200	ASTMX02514	HUMAN27357
OG0003202	ASTMX10006	HUMAN22610
OG0003203	ASTMX04267	HUMAN20643
OG0003204	ASTMX01566	HUMAN13014
OG0003205	ASTMX07896	HUMAN14145
OG0003205	ASTMX13085, ASTMX06944	HUMAN23338
OG0003207	ASTMX00941	HUMAN20855
OG0003207	ASTMX16303	HUMAN26777
OG0003208	ASTMX11445	HUMAN18434
OG0003210	ASTMX10368	HUMAN29324
OG0003210	ASTMX08853, ASTMX06477	HUMAN02072
OG0003211	ASTMX19437, ASTMX01978	HUMAN20350, HUMAN20349
OG0003212	ASTMX13329	HUMAN24989
OG0003212	ASTMX01976	HUMAN20352, HUMAN20354
OG0003213	ASTMX03983	HUMAN14321, HUMAN14319, HUMAN14322
OG0003214	ASTMX08653	HUMAN06365, HUMAN17740
OG0003215	ASTMX04892	HUMAN02681
OG0003216	ASTMX04974, ASTMX01453, ASTMX01452	HUMAN13617
OG0003217	ASTMX02353	HUMAN14937
OG0003217	ASTMX14721	HUMAN29000
OG0003218	ASTMX15207	HUMAN30583
OG0003219	ASTMX01631	HUMAN22950, HUMAN22949
OG0003220	ASTMX21037, ASTMX05784	HUMAN29636, HUMAN00810
OG0003221	ASTMX04321	HUMAN24556
OG0003221	ASTMX04290	HUMAN00790
OG0003222	ASTMX08890	HUMAN11392
OG0003222	ASTMX06133	HUMAN27932
OG0003223	ASTMX06346, ASTMX06347	HUMAN19114
OG0003224	ASTMX07863	HUMAN17997
OG0003224	ASTMX05296	HUMAN06652
OG0003225	ASTMX10853, ASTMX22401	HUMAN05599
OG0003227	ASTMX00382	HUMAN10018
OG0003228	ASTMX10791, ASTMX02764	HUMAN08956
OG0003229	ASTMX17506	HUMAN03467
OG0003229	ASTMX12857	HUMAN07147
OG0003230	ASTMX13387	HUMAN03745
