Orthogroup	ASTMX	BRALA
OG0003014	ASTMX18669, ASTMX03277	BRALA21168
OG0003016	ASTMX02288	BRALA08068
OG0003017	ASTMX18161	BRALA18273
OG0003018	ASTMX09335	BRALA31319
OG0003019	ASTMX21902	BRALA14323
OG0003021	ASTMX13837	BRALA34522, BRALA34477
OG0003023	ASTMX05867, ASTMX05966, ASTMX22290	BRALA22185
OG0003024	ASTMX18655, ASTMX03805	BRALA29524
OG0003025	ASTMX13447, ASTMX18869	BRALA03359
OG0003025	ASTMX11744	BRALA17181
OG0003026	ASTMX04873	BRALA10042
OG0003027	ASTMX13439, ASTMX00386	BRALA09779
OG0003028	ASTMX04249	BRALA01708
OG0003029	ASTMX08718, ASTMX07235	BRALA19961
OG0003030	ASTMX20050, ASTMX17904	BRALA31370
OG0003031	ASTMX19116, ASTMX09602	BRALA32296
OG0003033	ASTMX09542	BRALA33535
OG0003034	ASTMX08258	BRALA18733
OG0003035	ASTMX07906, ASTMX08632	BRALA04093
OG0003036	ASTMX22808, ASTMX02382	BRALA23667
OG0003037	ASTMX20407	BRALA22643
OG0003038	ASTMX11869, ASTMX03732	BRALA21188
OG0003039	ASTMX18267, ASTMX03350, ASTMX05986, ASTMX05987	BRALA09562
OG0003040	ASTMX06981	BRALA06106
OG0003041	ASTMX16824	BRALA13767
OG0003042	ASTMX22431	BRALA14544
OG0003043	ASTMX12456	BRALA15954
OG0003044	ASTMX03506	BRALA14962
OG0003045	ASTMX16805	BRALA14809
OG0003046	ASTMX01068, ASTMX01067, ASTMX21979	BRALA09266
OG0003048	ASTMX18595, ASTMX16216, ASTMX21980	BRALA35916, BRALA12484
OG0003049	ASTMX09040, ASTMX11555	BRALA00969
OG0003050	ASTMX21807, ASTMX22136	BRALA09486, BRALA26101
OG0003051	ASTMX11688, ASTMX19222	BRALA00281, BRALA06030
OG0003053	ASTMX09045	BRALA01192
OG0003054	ASTMX00110, ASTMX09568	BRALA14292
OG0003055	ASTMX20532, ASTMX04937, ASTMX14054	BRALA01152
OG0003057	ASTMX04350, ASTMX10250	BRALA12384
OG0003058	ASTMX12378, ASTMX15897	BRALA10357
OG0003059	ASTMX11573, ASTMX03262	BRALA24717
OG0003060	ASTMX14156, ASTMX06493, ASTMX04925	BRALA01131
OG0003061	ASTMX07611, ASTMX14401, ASTMX01235	BRALA22578
OG0003062	ASTMX08924, ASTMX17139, ASTMX07083	BRALA21245
OG0003063	ASTMX16164	BRALA20041
OG0003064	ASTMX02348	BRALA04357
OG0003065	ASTMX16223, ASTMX11526	BRALA24672
OG0003066	ASTMX01076	BRALA02294
OG0003067	ASTMX07627, ASTMX05938, ASTMX15668	BRALA16399
OG0003069	ASTMX22072, ASTMX06820	BRALA13473
OG0003070	ASTMX10080, ASTMX20602, ASTMX17271	BRALA11422
OG0003071	ASTMX13310, ASTMX00018, ASTMX16577	BRALA04699, BRALA08113
OG0003072	ASTMX14570, ASTMX08544	BRALA28497
OG0003073	ASTMX21813	BRALA07212
OG0003074	ASTMX14062, ASTMX09834, ASTMX07438	BRALA20234, BRALA20235
OG0003075	ASTMX06177	BRALA22295, BRALA32553
OG0003077	ASTMX14685, ASTMX19234, ASTMX07820, ASTMX21556	BRALA32652, BRALA31414
OG0003078	ASTMX01682	BRALA18799
OG0003079	ASTMX08960, ASTMX02438	BRALA14566
OG0003084	ASTMX17185, ASTMX09102	BRALA11828, BRALA11850
OG0003086	ASTMX20987, ASTMX02745	BRALA21726, BRALA23186, BRALA15418
OG0003089	ASTMX09538, ASTMX09541, ASTMX17011, ASTMX00071, ASTMX00072	BRALA13302
OG0003090	ASTMX07964, ASTMX09342, ASTMX11450, ASTMX00188, ASTMX22375	BRALA26567, BRALA20690, BRALA06105
OG0003101	ASTMX19919, ASTMX06150, ASTMX01755	BRALA14766
OG0003103	ASTMX12562	BRALA06974, BRALA04721
OG0003104	ASTMX09609	BRALA17529
OG0003105	ASTMX00325	BRALA29850
OG0003106	ASTMX06237	BRALA09165
OG0003107	ASTMX02590, ASTMX16600	BRALA03151
OG0003108	ASTMX05191	BRALA23025
OG0003110	ASTMX00133	BRALA14243
OG0003111	ASTMX07402, ASTMX11408	BRALA04538
OG0003112	ASTMX02525	BRALA28665, BRALA34089, BRALA29578
OG0003115	ASTMX18170, ASTMX11011, ASTMX01881	BRALA18488
OG0003116	ASTMX07169, ASTMX03748	BRALA23274
OG0003118	ASTMX17621, ASTMX15584, ASTMX10419	BRALA00197
OG0003119	ASTMX21119	BRALA29056
OG0003120	ASTMX15617, ASTMX15618	BRALA18066
OG0003121	ASTMX06230, ASTMX18167, ASTMX02445	BRALA15041
OG0003122	ASTMX08525	BRALA30971
OG0003123	ASTMX07429, ASTMX06241	BRALA12457, BRALA08747, BRALA08748, BRALA08746, BRALA08745
OG0003124	ASTMX03412	BRALA34241, BRALA34239, BRALA34780
OG0003125	ASTMX13117	BRALA22292
OG0003127	ASTMX04606	BRALA22285
OG0003128	ASTMX20600	BRALA34098
OG0003129	ASTMX07229	BRALA33727, BRALA34480
OG0003130	ASTMX09888	BRALA33115
OG0003131	ASTMX13469	BRALA24254
OG0003132	ASTMX04307	BRALA27609
OG0003133	ASTMX10906	BRALA25629
OG0003134	ASTMX04501	BRALA32020
OG0003135	ASTMX04429	BRALA34295
OG0003136	ASTMX19806	BRALA26231
OG0003137	ASTMX00586	BRALA19944
OG0003138	ASTMX06553	BRALA24387
OG0003140	ASTMX13627, ASTMX15157, ASTMX21926, ASTMX01723	BRALA18516, BRALA18515
OG0003141	ASTMX09233, ASTMX11515, ASTMX10094	BRALA05474
OG0003142	ASTMX08629, ASTMX09849, ASTMX19194	BRALA23203
OG0003144	ASTMX08230	BRALA30427
OG0003145	ASTMX16469, ASTMX16882	BRALA23671
OG0003146	ASTMX10808	BRALA09771
OG0003147	ASTMX16613	BRALA16312
OG0003148	ASTMX12896, ASTMX07507, ASTMX14971	BRALA31447
OG0003149	ASTMX10129	BRALA15048, BRALA15046, BRALA15047
OG0003150	ASTMX11834, ASTMX21211	BRALA06073
OG0003151	ASTMX11951, ASTMX21033, ASTMX05673	BRALA28902
OG0003152	ASTMX11668, ASTMX10214	BRALA06359
OG0003153	ASTMX21330	BRALA20237
OG0003154	ASTMX06476	BRALA09778
OG0003155	ASTMX13221	BRALA18620
OG0003156	ASTMX18933	BRALA30177, BRALA35029
OG0003157	ASTMX06118	BRALA18717
OG0003158	ASTMX12999, ASTMX02638	BRALA04756
OG0003159	ASTMX12859, ASTMX09033, ASTMX07619	BRALA03670
OG0003160	ASTMX02814, ASTMX16455	BRALA34327
OG0003161	ASTMX13679, ASTMX15650	BRALA12062
OG0003162	ASTMX10819, ASTMX13525, ASTMX19089	BRALA12042
OG0003163	ASTMX03994, ASTMX05123, ASTMX14593	BRALA09502
OG0003164	ASTMX01170, ASTMX15907	BRALA08232
OG0003165	ASTMX03289, ASTMX04540	BRALA34066
OG0003167	ASTMX04465, ASTMX17254, ASTMX05894	BRALA29422
OG0003168	ASTMX19879, ASTMX12323	BRALA14008
OG0003169	ASTMX07868	BRALA01179
OG0003171	ASTMX22824	BRALA03031
OG0003172	ASTMX12697	BRALA14091
OG0003174	ASTMX07988	BRALA15910
OG0003175	ASTMX20854, ASTMX00657	BRALA07118, BRALA07114
OG0003176	ASTMX02580	BRALA03069, BRALA03068, BRALA03070
OG0003177	ASTMX13896	BRALA23984
OG0003178	ASTMX16511, ASTMX15240	BRALA30304
OG0003179	ASTMX22089	BRALA04006
OG0003180	ASTMX09365, ASTMX03476, ASTMX13448	BRALA19366
OG0003181	ASTMX18964, ASTMX11371	BRALA13987
OG0003183	ASTMX15472, ASTMX04269	BRALA00151
OG0003184	ASTMX09649	BRALA03612
OG0003185	ASTMX08990, ASTMX16307	BRALA08913
OG0003186	ASTMX00310, ASTMX07295, ASTMX00060	BRALA35925
OG0003187	ASTMX04939	BRALA06679
OG0003188	ASTMX12866, ASTMX05144, ASTMX18728, ASTMX06943	BRALA21755
OG0003189	ASTMX03737	BRALA28089, BRALA26188
OG0003190	ASTMX21768	BRALA00193, BRALA00194
OG0003191	ASTMX00980, ASTMX19044	BRALA04704
OG0003193	ASTMX04173, ASTMX07557	BRALA06151
OG0003196	ASTMX13910	BRALA03312, BRALA34284, BRALA03314
OG0003197	ASTMX08037	BRALA14254
OG0003198	ASTMX14796	BRALA11402, BRALA19414, BRALA19411, BRALA23398, BRALA23397
OG0003199	ASTMX13735, ASTMX17609	BRALA17301
OG0003200	ASTMX02514	BRALA17093
OG0003201	ASTMX21988	BRALA28451, BRALA25207
OG0003201	ASTMX21989	BRALA32075, BRALA35277, BRALA19671
OG0003201	ASTMX19271	BRALA23613
OG0003201	ASTMX19272	BRALA28776
OG0003202	ASTMX10006	BRALA06604
OG0003203	ASTMX04267, ASTMX15368	BRALA24870
OG0003204	ASTMX16389, ASTMX01566	BRALA11882
OG0003205	ASTMX07896, ASTMX13085, ASTMX06944	BRALA14611
OG0003207	ASTMX16303	BRALA19743
OG0003208	ASTMX18065	BRALA24790
OG0003210	ASTMX10368, ASTMX08853, ASTMX06477	BRALA02658
OG0003211	ASTMX19437, ASTMX01978	BRALA15324
OG0003212	ASTMX13329, ASTMX01976	BRALA21845
OG0003213	ASTMX03983, ASTMX03124	BRALA15054
OG0003214	ASTMX08653	BRALA11877
OG0003215	ASTMX04892	BRALA11919
OG0003216	ASTMX04974, ASTMX01453, ASTMX01452, ASTMX19467, ASTMX06867	BRALA06581
OG0003217	ASTMX02353, ASTMX14721	BRALA22390, BRALA22386
OG0003220	ASTMX21037, ASTMX05784	BRALA29359
OG0003221	ASTMX04321, ASTMX04290	BRALA13791
OG0003222	ASTMX08890, ASTMX02588, ASTMX06133	BRALA03438, BRALA03437
OG0003223	ASTMX06346, ASTMX06347	BRALA03348
OG0003224	ASTMX07863, ASTMX13264, ASTMX05296	BRALA24852, BRALA24853, BRALA24851
OG0003225	ASTMX10853, ASTMX22401	BRALA24705
OG0003227	ASTMX00382	BRALA32464
OG0003228	ASTMX10791, ASTMX02764	BRALA28908
OG0003229	ASTMX17506, ASTMX12857	BRALA28965
OG0003230	ASTMX13387	BRALA16395
OG0003232	ASTMX11141, ASTMX09493, ASTMX04245, ASTMX01543, ASTMX09741, ASTMX04695	BRALA25974, BRALA25976, BRALA35757
OG0003234	ASTMX11623	BRALA08065
OG0003235	ASTMX16993	BRALA28961
OG0003236	ASTMX07772	BRALA24360
OG0003236	ASTMX11384, ASTMX21608	BRALA16741, BRALA34782
OG0003236	ASTMX21607	BRALA16742
OG0003237	ASTMX17778, ASTMX02725, ASTMX20917, ASTMX06508	BRALA26009, BRALA03776, BRALA01471, BRALA23973
OG0003239	ASTMX07187	BRALA23858
OG0003240	ASTMX02082, ASTMX01039, ASTMX17067, ASTMX10438	BRALA00023
OG0003250	ASTMX10794, ASTMX06685	BRALA23787
OG0003251	ASTMX09724, ASTMX15809, ASTMX03540	BRALA03131
OG0003252	ASTMX03281, ASTMX01275	BRALA29060
OG0003253	ASTMX03410, ASTMX20134, ASTMX07062	BRALA17125
OG0003254	ASTMX04636, ASTMX03953	BRALA10884
OG0003255	ASTMX12251	BRALA04178
OG0003257	ASTMX14786, ASTMX22306, ASTMX04534	BRALA10821
OG0003258	ASTMX11167	BRALA26675
OG0003259	ASTMX15657	BRALA03751
OG0003260	ASTMX03988, ASTMX10584	BRALA01352
OG0003261	ASTMX19028	BRALA10363
OG0003262	ASTMX09623, ASTMX05093, ASTMX09613	BRALA23941
OG0003263	ASTMX06871	BRALA27485
OG0003264	ASTMX12623, ASTMX02507, ASTMX17172	BRALA16693
OG0003265	ASTMX13950, ASTMX02020	BRALA09391
OG0003266	ASTMX02992	BRALA25697
OG0003267	ASTMX07667	BRALA06736
OG0003268	ASTMX13578	BRALA28894
OG0003269	ASTMX07746, ASTMX16031	BRALA23035
OG0003270	ASTMX00434, ASTMX01987	BRALA10980, BRALA10981
OG0003271	ASTMX05159	BRALA01579, BRALA01576
OG0003272	ASTMX16097, ASTMX17574	BRALA20375
OG0003275	ASTMX20071, ASTMX00521	BRALA19113
OG0003276	ASTMX09369, ASTMX05594, ASTMX09674, ASTMX01404, ASTMX01283	BRALA28847
OG0003277	ASTMX08840, ASTMX22126	BRALA12741
OG0003278	ASTMX13373	BRALA29833
OG0003279	ASTMX11486, ASTMX04660	BRALA19410
OG0003282	ASTMX09305, ASTMX07991	BRALA21917
OG0003283	ASTMX16304	BRALA09386
OG0003284	ASTMX00092	BRALA07080
OG0003287	ASTMX06398, ASTMX14109	BRALA23219
OG0003288	ASTMX01172	BRALA18702
OG0003289	ASTMX09581, ASTMX11746, ASTMX02626, ASTMX12831	BRALA20587
OG0003290	ASTMX03173	BRALA03644
OG0003291	ASTMX12200	BRALA23985
OG0003294	ASTMX12473	BRALA20203
OG0003295	ASTMX10432, ASTMX03897, ASTMX15654	BRALA35560, BRALA35974, BRALA29714
OG0003296	ASTMX13206, ASTMX05984	BRALA07237
OG0003297	ASTMX17343	BRALA11135
OG0003298	ASTMX04625	BRALA08285
OG0003299	ASTMX05504	BRALA05146
OG0003301	ASTMX10951	BRALA12896
OG0003302	ASTMX03967, ASTMX14885	BRALA03648
OG0003303	ASTMX20298	BRALA31282
OG0003304	ASTMX01812	BRALA01097
OG0003305	ASTMX22768, ASTMX07790, ASTMX07791, ASTMX14350	BRALA02228
OG0003306	ASTMX19066	BRALA22690
OG0003308	ASTMX09050, ASTMX03179, ASTMX02901	BRALA05211, BRALA05209, BRALA05210
OG0003309	ASTMX02666, ASTMX18550, ASTMX01675, ASTMX00158	BRALA07365
OG0003311	ASTMX01126, ASTMX10706, ASTMX06164, ASTMX20152	BRALA16041
OG0003315	ASTMX16859	BRALA10201
OG0003317	ASTMX17437	BRALA25346
OG0003318	ASTMX01091, ASTMX15793, ASTMX04784, ASTMX15792, ASTMX15791	BRALA25729
OG0003319	ASTMX04815, ASTMX06693, ASTMX17160	BRALA16686
OG0003320	ASTMX17270	BRALA16362
OG0003321	ASTMX14606	BRALA20253
OG0003323	ASTMX20658	BRALA02545
OG0003324	ASTMX00455	BRALA16750
OG0003325	ASTMX13406, ASTMX06639	BRALA25251
OG0003326	ASTMX09687, ASTMX20074	BRALA21679, BRALA21678
OG0003327	ASTMX10363, ASTMX06502	BRALA18397
OG0003328	ASTMX10052	BRALA19968, BRALA03294
OG0003329	ASTMX03339, ASTMX07785	BRALA16528
OG0003330	ASTMX05145	BRALA21753
OG0003331	ASTMX04420, ASTMX08193	BRALA23588
OG0003332	ASTMX15129, ASTMX08712, ASTMX05756	BRALA16700
OG0003333	ASTMX03589, ASTMX04374	BRALA20739
OG0003335	ASTMX10999	BRALA18893
OG0003336	ASTMX03852, ASTMX14190, ASTMX09729, ASTMX05727	BRALA19535
OG0003337	ASTMX09237, ASTMX09238	BRALA05428
OG0003340	ASTMX20458, ASTMX04299	BRALA13754
OG0003341	ASTMX13167	BRALA22123
OG0003342	ASTMX14553, ASTMX03550, ASTMX03372, ASTMX03371	BRALA04167
OG0003343	ASTMX05881	BRALA14934
OG0003344	ASTMX13412	BRALA16634
OG0003346	ASTMX22669	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829
OG0003347	ASTMX17698, ASTMX05419	BRALA09177
OG0003348	ASTMX17460, ASTMX00165	BRALA15993
OG0003349	ASTMX06632, ASTMX06577	BRALA03624
OG0003350	ASTMX05436, ASTMX17847, ASTMX01138, ASTMX22134	BRALA14237
OG0003352	ASTMX07532, ASTMX10406, ASTMX00833	BRALA00218
OG0003353	ASTMX08541	BRALA15281
OG0003354	ASTMX21682	BRALA00361
OG0003355	ASTMX18176, ASTMX06654	BRALA03913
OG0003356	ASTMX19698, ASTMX21492	BRALA20221
OG0003357	ASTMX00318	BRALA28370
OG0003358	ASTMX15835	BRALA20313
OG0003359	ASTMX08948	BRALA22885
OG0003360	ASTMX22262, ASTMX04549, ASTMX22698, ASTMX04548	BRALA24694
OG0003361	ASTMX02459, ASTMX04442	BRALA15184
OG0003364	ASTMX06273, ASTMX21297	BRALA19189
OG0003366	ASTMX02786	BRALA13308
OG0003367	ASTMX22230, ASTMX02176	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014
OG0003368	ASTMX18958, ASTMX00275	BRALA11408
OG0003370	ASTMX19055, ASTMX04318	BRALA13625
OG0003372	ASTMX17792, ASTMX22090	BRALA01258, BRALA01257
OG0003373	ASTMX10290	BRALA02259
OG0003374	ASTMX00872, ASTMX16829, ASTMX01333	BRALA32765
OG0003375	ASTMX13635	BRALA16607
OG0003376	ASTMX16960	BRALA08374
OG0003377	ASTMX18938	BRALA30976
OG0003378	ASTMX07310, ASTMX10913, ASTMX18798	BRALA18244
OG0003379	ASTMX06835, ASTMX12551	BRALA10345
OG0003380	ASTMX21115, ASTMX05978, ASTMX21392	BRALA19352
OG0003381	ASTMX16159, ASTMX08992	BRALA18296
OG0003382	ASTMX06479, ASTMX06858	BRALA02288, BRALA02289
OG0003383	ASTMX04487, ASTMX21389	BRALA00564
OG0003383	ASTMX16241	BRALA35632
OG0003384	ASTMX13160, ASTMX02808, ASTMX09958	BRALA21417
OG0003385	ASTMX15470	BRALA24635
OG0003386	ASTMX15558, ASTMX05500	BRALA30819
OG0003387	ASTMX13211	BRALA24624, BRALA24625
OG0003388	ASTMX07669, ASTMX03217, ASTMX03218	BRALA06749
OG0003391	ASTMX02469	BRALA31037, BRALA31038
OG0003392	ASTMX17435, ASTMX20620	BRALA06298
OG0003394	ASTMX12715	BRALA00627
OG0003397	ASTMX19167, ASTMX22012, ASTMX01527, ASTMX05037, ASTMX16571, ASTMX09324, ASTMX16570, ASTMX16569	BRALA31792
OG0003399	ASTMX22639, ASTMX17079, ASTMX03006, ASTMX04417	BRALA28163
OG0003401	ASTMX15731, ASTMX19715	BRALA10100
OG0003401	ASTMX11019	BRALA10099
OG0003419	ASTMX09665, ASTMX22627	BRALA33995
OG0003420	ASTMX18650, ASTMX10375	BRALA02559
OG0003421	ASTMX03751	BRALA22933
OG0003422	ASTMX16317	BRALA08270
OG0003424	ASTMX18868	BRALA27366
OG0003425	ASTMX10571	BRALA13513
OG0003426	ASTMX04641	BRALA28983
OG0003428	ASTMX17578	BRALA26986, BRALA33909
OG0003429	ASTMX01780	BRALA02516
OG0003430	ASTMX03478, ASTMX11528, ASTMX06739	BRALA25695
OG0003431	ASTMX02037	BRALA07409
OG0003433	ASTMX18120, ASTMX05648	BRALA12225
OG0003434	ASTMX16757	BRALA00541
OG0003435	ASTMX08077, ASTMX01388	BRALA26136, BRALA30163
OG0003437	ASTMX18378, ASTMX16135, ASTMX15000	BRALA06487, BRALA06489
OG0003439	ASTMX00536, ASTMX08748	BRALA11592
OG0003440	ASTMX07860, ASTMX13319	BRALA22768
OG0003441	ASTMX13951	BRALA20520
OG0003443	ASTMX12664, ASTMX04558	BRALA15200
OG0003444	ASTMX02545	BRALA23414
OG0003444	ASTMX01080	BRALA16370
OG0003445	ASTMX16471, ASTMX16880	BRALA02844
OG0003447	ASTMX07133	BRALA17322
OG0003448	ASTMX17648	BRALA03321
OG0003450	ASTMX21046	BRALA18866
OG0003451	ASTMX00047, ASTMX22491	BRALA12366
OG0003453	ASTMX18802	BRALA22884
OG0003454	ASTMX17262, ASTMX01805, ASTMX17046	BRALA14039
OG0003455	ASTMX03444, ASTMX03446, ASTMX03445	BRALA02242
OG0003456	ASTMX21655, ASTMX18222, ASTMX04968	BRALA13939, BRALA06592
OG0003457	ASTMX17161, ASTMX01405	BRALA14725
OG0003458	ASTMX10149	BRALA21912
OG0003459	ASTMX10610, ASTMX08523	BRALA35733, BRALA30363
OG0003460	ASTMX03204	BRALA22272
OG0003462	ASTMX22437	BRALA10146
OG0003463	ASTMX08158, ASTMX19125	BRALA13330
OG0003464	ASTMX07673	BRALA27365, BRALA23056
OG0003465	ASTMX08614	BRALA21319
OG0003466	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980	BRALA09926
OG0003467	ASTMX15385	BRALA12491
OG0003469	ASTMX12242, ASTMX12240, ASTMX12241	BRALA25637
OG0003471	ASTMX01577	BRALA22485
OG0003472	ASTMX00009	BRALA15949
OG0003473	ASTMX07041, ASTMX19152	BRALA25278
OG0003474	ASTMX15389, ASTMX12244	BRALA12831
OG0003475	ASTMX07930	BRALA12280
OG0003476	ASTMX07144	BRALA30873
OG0003477	ASTMX10944	BRALA21273
OG0003478	ASTMX16545	BRALA22512
OG0003479	ASTMX08377, ASTMX19369	BRALA30670
OG0003480	ASTMX18358, ASTMX00514	BRALA03258
OG0003481	ASTMX12699	BRALA02540
OG0003482	ASTMX06291, ASTMX01090, ASTMX09004	BRALA27623
OG0003483	ASTMX02494	BRALA32124
OG0003486	ASTMX09925	BRALA31683
OG0003487	ASTMX11535	BRALA16372
OG0003488	ASTMX06137	BRALA21271
OG0003489	ASTMX11315	BRALA14772
OG0003491	ASTMX11829, ASTMX07278	BRALA06006
OG0003492	ASTMX15658, ASTMX07661	BRALA03827
OG0003495	ASTMX12152	BRALA23065
OG0003495	ASTMX06696, ASTMX17728, ASTMX15254	BRALA21289
OG0003497	ASTMX09325, ASTMX12800	BRALA17605
OG0003498	ASTMX01620	BRALA09693
OG0003499	ASTMX00373	BRALA06317
OG0003500	ASTMX12903	BRALA15207
OG0003501	ASTMX02416	BRALA01350
OG0003502	ASTMX09364	BRALA34217, BRALA32822
OG0003503	ASTMX22842	BRALA35054
OG0003503	ASTMX17335	BRALA35912
OG0003504	ASTMX10105	BRALA25286
OG0003505	ASTMX01106	BRALA03121
OG0003506	ASTMX03887, ASTMX17187, ASTMX15908	BRALA08237
OG0003507	ASTMX03126, ASTMX03987, ASTMX02892	BRALA01241
OG0003508	ASTMX08692, ASTMX14664	BRALA21200, BRALA21199
OG0003509	ASTMX20219	BRALA05520
OG0003510	ASTMX06743, ASTMX00853, ASTMX18796	BRALA03112
OG0003511	ASTMX12073	BRALA16529
OG0003512	ASTMX05092, ASTMX09614	BRALA07191, BRALA35635
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	BRALA14520
OG0003515	ASTMX14872, ASTMX08241	BRALA18725
OG0003516	ASTMX03270	BRALA11488
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	BRALA23417
OG0003518	ASTMX08720	BRALA01597
OG0003519	ASTMX21057	BRALA07432
OG0003520	ASTMX10981	BRALA13350
OG0003521	ASTMX05860	BRALA28067
OG0003522	ASTMX09932, ASTMX01391	BRALA06407
OG0003523	ASTMX06451, ASTMX09203	BRALA15819
OG0003524	ASTMX00697	BRALA19610
OG0003525	ASTMX03127, ASTMX20265	BRALA04397
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	BRALA24423
OG0003527	ASTMX09189	BRALA12195
OG0003528	ASTMX09805	BRALA28828
OG0003529	ASTMX16745, ASTMX14098	BRALA14479
OG0003530	ASTMX05440, ASTMX20430	BRALA16960
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	BRALA34155
OG0003532	ASTMX09797	BRALA28381
OG0003533	ASTMX14253	BRALA12757
OG0003535	ASTMX17766, ASTMX10435, ASTMX12077	BRALA31819
OG0003536	ASTMX04814, ASTMX07581	BRALA01567
OG0003537	ASTMX10030	BRALA11544
OG0003538	ASTMX21966, ASTMX20518	BRALA11760
OG0003539	ASTMX01615	BRALA09265
OG0003541	ASTMX02571	BRALA19973
OG0003542	ASTMX19914	BRALA18626
OG0003543	ASTMX13907	BRALA02287
OG0003544	ASTMX05764, ASTMX12377	BRALA04094
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	BRALA25349
OG0003546	ASTMX03306, ASTMX06923, ASTMX13133	BRALA34597
OG0003547	ASTMX19542	BRALA27840
OG0003547	ASTMX19541, ASTMX00359	BRALA27838, BRALA27839
OG0003548	ASTMX10078, ASTMX20604	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	ASTMX09904, ASTMX16803	BRALA23902
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	BRALA18608
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	BRALA01030
OG0003552	ASTMX04006	BRALA23094
OG0003554	ASTMX10001, ASTMX12094	BRALA24475
OG0003555	ASTMX06580	BRALA21968
OG0003556	ASTMX21299	BRALA01809
OG0003557	ASTMX07636	BRALA02541
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	BRALA16598
OG0003560	ASTMX20729	BRALA26145
OG0003561	ASTMX09905, ASTMX06185	BRALA28633
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	BRALA14777
OG0003563	ASTMX07743	BRALA18624
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	BRALA27591
OG0003565	ASTMX17264	BRALA01127
OG0003566	ASTMX09006, ASTMX21630	BRALA19185
OG0003567	ASTMX03625	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	ASTMX14445	BRALA28427
OG0003569	ASTMX02172, ASTMX13272, ASTMX09249	BRALA15282
OG0003570	ASTMX18041	BRALA00798
OG0003571	ASTMX18396, ASTMX02624	BRALA31602, BRALA34916
OG0003572	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355	BRALA13377
OG0003573	ASTMX17087	BRALA14969
OG0003577	ASTMX14615	BRALA00402
OG0003578	ASTMX15744	BRALA29478, BRALA23275
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	BRALA03835
OG0003581	ASTMX08220	BRALA20305, BRALA20292
OG0003582	ASTMX22172, ASTMX05373	BRALA19721
OG0003584	ASTMX17777, ASTMX02726, ASTMX17845, ASTMX08045, ASTMX00726	BRALA08616
OG0003585	ASTMX16416, ASTMX11421, ASTMX11923, ASTMX21934, ASTMX05210, ASTMX10762	BRALA12934
OG0003597	ASTMX03573	BRALA34091
OG0003598	ASTMX04073	BRALA18340
OG0003599	ASTMX16957	BRALA30350
OG0003600	ASTMX00592	BRALA22014
OG0003601	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480	BRALA18126
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	BRALA31536
OG0003606	ASTMX08937, ASTMX02533, ASTMX00915	BRALA22056
OG0003608	ASTMX02819	BRALA18469
OG0003610	ASTMX10810	BRALA09770
OG0003611	ASTMX14877	BRALA24495
OG0003613	ASTMX04050, ASTMX18610	BRALA11000
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	BRALA05371
OG0003616	ASTMX05288, ASTMX16997, ASTMX17937	BRALA20439
OG0003617	ASTMX16719	BRALA23864, BRALA23865
OG0003618	ASTMX06136	BRALA30067
OG0003619	ASTMX04527	BRALA28306
OG0003620	ASTMX19184	BRALA15834
OG0003621	ASTMX03711	BRALA15694
OG0003622	ASTMX03803, ASTMX18660	BRALA13428
OG0003623	ASTMX09071	BRALA13875
OG0003624	ASTMX19218	BRALA34546
OG0003624	ASTMX20395	BRALA32644
OG0003624	ASTMX20396	BRALA32425
OG0003626	ASTMX14928	BRALA04725
OG0003627	ASTMX02831, ASTMX03012	BRALA16210
OG0003629	ASTMX11708, ASTMX11707	BRALA05892
OG0003630	ASTMX04467	BRALA29277
OG0003632	ASTMX16659	BRALA22349
OG0003633	ASTMX18125	BRALA10607
OG0003634	ASTMX17751	BRALA14363
OG0003635	ASTMX01147	BRALA18691
OG0003636	ASTMX14519	BRALA30883
OG0003638	ASTMX08095, ASTMX09482	BRALA12059
OG0003640	ASTMX07846, ASTMX10421	BRALA04598
OG0003641	ASTMX06736, ASTMX00519	BRALA22029
OG0003642	ASTMX13241, ASTMX14005	BRALA14568
OG0003643	ASTMX06419	BRALA20230, BRALA05378, BRALA17185, BRALA07011
