Orthogroup	ASTMX	AENJA_ok
OG0003172	ASTMX12697	AENJA_11593
OG0003173	ASTMX20601, ASTMX20314, ASTMX05950	AENJA_11809
OG0003174	ASTMX07988	AENJA_12148
OG0003175	ASTMX20854, ASTMX00657	AENJA_12200
OG0003176	ASTMX02580	AENJA_12428, AENJA_19968, AENJA_24491, AENJA_24492
OG0003177	ASTMX13896	AENJA_12445
OG0003178	ASTMX16511, ASTMX15240	AENJA_12804
OG0003179	ASTMX22089	AENJA_12977
OG0003180	ASTMX09365, ASTMX03476, ASTMX13448	AENJA_13194
OG0003181	ASTMX18964, ASTMX11371	AENJA_13218
OG0003182	ASTMX01957, ASTMX21704	AENJA_13237
OG0003183	ASTMX15472, ASTMX04269	AENJA_13297
OG0003184	ASTMX09649, ASTMX22723	AENJA_13777
OG0003185	ASTMX08990, ASTMX16307	AENJA_14384
OG0003186	ASTMX00310, ASTMX07295, ASTMX00060	AENJA_14564
OG0003187	ASTMX04939	AENJA_14750
OG0003188	ASTMX12866, ASTMX05144, ASTMX18728, ASTMX06943	AENJA_15232
OG0003189	ASTMX03737	AENJA_15393
OG0003190	ASTMX21768	AENJA_16189, AENJA_16188
OG0003191	ASTMX00980, ASTMX19044	AENJA_16289
OG0003192	ASTMX20427, ASTMX05442	AENJA_16292
OG0003193	ASTMX04173, ASTMX07557	AENJA_16359
OG0003196	ASTMX13910	AENJA_17155
OG0003197	ASTMX08037	AENJA_17257
OG0003198	ASTMX14796	AENJA_17366
OG0003199	ASTMX13735, ASTMX17609	AENJA_17478
OG0003200	ASTMX02514	AENJA_17544
OG0003201	ASTMX21988	AENJA_17895
OG0003201	ASTMX21989, ASTMX19271, ASTMX19272	AENJA_17894
OG0003202	ASTMX10006	AENJA_18388
OG0003203	ASTMX04267, ASTMX15368	AENJA_18705
OG0003204	ASTMX16389, ASTMX01566	AENJA_19096
OG0003205	ASTMX07896, ASTMX13085, ASTMX06944	AENJA_19099
OG0003207	ASTMX00941, ASTMX16303	AENJA_19791
OG0003208	ASTMX18065	AENJA_19795
OG0003210	ASTMX10368, ASTMX08853, ASTMX06477	AENJA_20699
OG0003212	ASTMX13329, ASTMX01976	AENJA_20864
OG0003213	ASTMX03124	AENJA_20936
OG0003214	ASTMX08653	AENJA_21694
OG0003215	ASTMX04892	AENJA_22196
OG0003216	ASTMX04974, ASTMX01453, ASTMX01452, ASTMX19467, ASTMX06867	AENJA_22966, AENJA_22967
OG0003217	ASTMX02353, ASTMX14721	AENJA_23373
OG0003218	ASTMX15207	AENJA_23390
OG0003219	ASTMX01631	AENJA_23468
OG0003220	ASTMX21037, ASTMX05784	AENJA_23504
OG0003221	ASTMX04321, ASTMX04290	AENJA_23575
OG0003222	ASTMX08890, ASTMX02588, ASTMX06133	AENJA_23860
OG0003223	ASTMX06346, ASTMX06347	AENJA_24204
OG0003224	ASTMX07863, ASTMX13264, ASTMX05296	AENJA_24262
OG0003225	ASTMX10853, ASTMX22401	AENJA_24401
OG0003227	ASTMX00382	AENJA_25755
OG0003228	ASTMX10791, ASTMX02764	AENJA_25997
OG0003229	ASTMX17506, ASTMX12857	AENJA_25999
OG0003230	ASTMX13387	AENJA_26243
OG0003250	ASTMX10794, ASTMX06685	AENJA_00349
OG0003251	ASTMX09724, ASTMX15809, ASTMX03540	AENJA_00517
OG0003252	ASTMX03281, ASTMX01275	AENJA_00890
OG0003253	ASTMX03410, ASTMX20134, ASTMX07062	AENJA_01202
OG0003254	ASTMX04636, ASTMX03953	AENJA_01261
OG0003255	ASTMX12251	AENJA_01447
OG0003257	ASTMX22306, ASTMX04534	AENJA_01488
OG0003258	ASTMX11167	AENJA_01706
OG0003259	ASTMX15657	AENJA_02246
OG0003260	ASTMX03988, ASTMX10584	AENJA_02287, AENJA_02281
OG0003261	ASTMX19028	AENJA_02564
OG0003262	ASTMX09623, ASTMX05093, ASTMX09613	AENJA_02627
OG0003263	ASTMX06871	AENJA_03032
OG0003264	ASTMX12623, ASTMX02507, ASTMX17172	AENJA_03403
OG0003265	ASTMX13950, ASTMX02020	AENJA_03512
OG0003266	ASTMX02992	AENJA_03526
OG0003267	ASTMX07667	AENJA_03748
OG0003268	ASTMX13578	AENJA_04034
OG0003269	ASTMX07746, ASTMX16031	AENJA_04245
OG0003270	ASTMX00434, ASTMX01987	AENJA_04789
OG0003271	ASTMX05159	AENJA_05371
OG0003272	ASTMX16097, ASTMX17574	AENJA_05460
OG0003273	ASTMX03258	AENJA_19818, AENJA_19819, AENJA_05792
OG0003275	ASTMX20071, ASTMX00521	AENJA_06088
OG0003276	ASTMX09369, ASTMX05594, ASTMX09674, ASTMX01404, ASTMX01283	AENJA_06270
OG0003277	ASTMX08840, ASTMX22126	AENJA_06595
OG0003278	ASTMX13373	AENJA_07778
OG0003279	ASTMX04660	AENJA_18910, AENJA_07963
OG0003280	ASTMX15864	AENJA_12371, AENJA_07986
OG0003282	ASTMX09305, ASTMX07991	AENJA_18531
OG0003284	ASTMX00092	AENJA_08806
OG0003287	ASTMX06398, ASTMX14109	AENJA_08945
OG0003288	ASTMX01172	AENJA_08988
OG0003289	ASTMX09581, ASTMX11746, ASTMX02626, ASTMX12831	AENJA_09099
OG0003290	ASTMX03173	AENJA_09114
OG0003291	ASTMX12200	AENJA_09544
OG0003293	ASTMX14284, ASTMX14283	AENJA_10140
OG0003294	ASTMX12473	AENJA_10229
OG0003295	ASTMX10432, ASTMX03897	AENJA_10278
OG0003297	ASTMX17343	AENJA_10455
OG0003298	ASTMX04625	AENJA_10956
OG0003299	ASTMX05504	AENJA_10978
OG0003301	ASTMX11883, ASTMX14970, ASTMX10951	AENJA_11385
OG0003302	ASTMX03967, ASTMX14885	AENJA_11409
OG0003303	ASTMX21947	AENJA_23721
OG0003303	ASTMX20298	AENJA_11641
OG0003304	ASTMX01812	AENJA_18633
OG0003305	ASTMX22768, ASTMX07790, ASTMX07791, ASTMX14350	AENJA_11741
OG0003306	ASTMX19066	AENJA_22075
OG0003307	ASTMX14758, ASTMX14757, ASTMX04729	AENJA_11858
OG0003311	ASTMX01126, ASTMX10706, ASTMX06164, ASTMX20152	AENJA_12315
OG0003314	ASTMX10703, ASTMX01641, ASTMX12479, ASTMX22732	AENJA_12635
OG0003315	ASTMX16859	AENJA_12794
OG0003317	ASTMX17437	AENJA_13550
OG0003318	ASTMX01091, ASTMX15793, ASTMX04784, ASTMX15792, ASTMX15791	AENJA_13567
OG0003319	ASTMX04815, ASTMX06693, ASTMX17160	AENJA_13649
OG0003320	ASTMX17270	AENJA_13907
OG0003321	ASTMX15850, ASTMX14606	AENJA_14072
OG0003323	ASTMX20658	AENJA_14209
OG0003324	ASTMX00455	AENJA_14269
OG0003325	ASTMX13406, ASTMX06639	AENJA_19471
OG0003326	ASTMX09687, ASTMX20074	AENJA_14434
OG0003327	ASTMX10363, ASTMX06502	AENJA_14781
OG0003329	ASTMX03339, ASTMX07785	AENJA_15213
OG0003330	ASTMX05145	AENJA_15240
OG0003331	ASTMX04420, ASTMX08193	AENJA_15484
OG0003332	ASTMX15129, ASTMX08712, ASTMX05756	AENJA_15526
OG0003335	ASTMX10999	AENJA_15787
OG0003336	ASTMX03852, ASTMX14190, ASTMX09729, ASTMX05727	AENJA_15800
OG0003337	ASTMX09237, ASTMX09238	AENJA_15893
OG0003340	ASTMX20458, ASTMX04299	AENJA_16463
OG0003341	ASTMX13167	AENJA_17359
OG0003342	ASTMX14553, ASTMX03550, ASTMX03372, ASTMX03371	AENJA_24117, AENJA_17380
OG0003343	ASTMX05881	AENJA_17471
OG0003344	ASTMX13412	AENJA_17550
OG0003346	ASTMX22669	AENJA_18192
OG0003347	ASTMX17698, ASTMX05419	AENJA_18356
OG0003348	ASTMX17460, ASTMX00165	AENJA_18879
OG0003349	ASTMX06632, ASTMX06577	AENJA_18916
OG0003350	ASTMX05436, ASTMX17847, ASTMX01138, ASTMX22134	AENJA_18932
OG0003352	ASTMX07532, ASTMX10406, ASTMX00833	AENJA_19121
OG0003353	ASTMX08541	AENJA_20103
OG0003354	ASTMX21682	AENJA_20119
OG0003355	ASTMX18176, ASTMX06654	AENJA_20320
OG0003356	ASTMX19698, ASTMX21492	AENJA_21005
OG0003357	ASTMX00318	AENJA_21046
OG0003358	ASTMX15835	AENJA_21116
OG0003359	ASTMX08948	AENJA_21290
OG0003360	ASTMX22262, ASTMX04549, ASTMX22698, ASTMX04548	AENJA_21296
OG0003361	ASTMX02459, ASTMX04442	AENJA_21382
OG0003363	ASTMX05464	AENJA_21691
OG0003364	ASTMX06273, ASTMX21297	AENJA_21855
OG0003365	ASTMX03051, ASTMX05516	AENJA_21978
OG0003366	ASTMX02786	AENJA_22253
OG0003367	ASTMX22230, ASTMX02176	AENJA_22965, AENJA_22964
OG0003368	ASTMX18958, ASTMX00275	AENJA_23082
OG0003369	ASTMX11987	AENJA_23134
OG0003370	ASTMX19055, ASTMX04318	AENJA_23534
OG0003371	ASTMX19054, ASTMX00217, ASTMX01969, ASTMX00956	AENJA_23861
OG0003372	ASTMX17792, ASTMX22090	AENJA_24254
OG0003373	ASTMX10290	AENJA_24423
OG0003374	ASTMX00872, ASTMX16829, ASTMX01333	AENJA_24682, AENJA_24683
OG0003375	ASTMX13635	AENJA_24824
OG0003376	ASTMX16960	AENJA_24827
OG0003377	ASTMX18938	AENJA_24906
OG0003378	ASTMX10913, ASTMX18798	AENJA_24909
OG0003379	ASTMX06835, ASTMX12551	AENJA_25180
OG0003380	ASTMX21115, ASTMX05978, ASTMX21392	AENJA_25323
OG0003381	ASTMX16159, ASTMX08992	AENJA_25399
OG0003382	ASTMX06479, ASTMX06858	AENJA_25400
OG0003383	ASTMX04487, ASTMX21389	AENJA_25690
OG0003384	ASTMX13160, ASTMX02808, ASTMX09958	AENJA_25752
OG0003385	ASTMX15470	AENJA_26425
OG0003386	ASTMX15558, ASTMX05500	AENJA_26435
OG0003387	ASTMX13211	AENJA_26696
OG0003419	ASTMX09665, ASTMX22627	AENJA_00054
OG0003420	ASTMX18650, ASTMX10375	AENJA_00096
OG0003421	ASTMX03751	AENJA_00119
OG0003422	ASTMX16317	AENJA_00528
OG0003424	ASTMX18868	AENJA_00838
OG0003425	ASTMX10571	AENJA_01194
OG0003426	ASTMX04641	AENJA_01257
OG0003428	ASTMX17578	AENJA_01568
OG0003429	ASTMX01780	AENJA_01963
OG0003430	ASTMX03478, ASTMX11528, ASTMX06739	AENJA_02400
OG0003431	ASTMX02037	AENJA_02555
OG0003432	ASTMX19615	AENJA_02656
OG0003433	ASTMX18120, ASTMX05648	AENJA_02659
OG0003434	ASTMX16757	AENJA_02675
OG0003435	ASTMX08077, ASTMX01388	AENJA_02757
OG0003437	ASTMX18378, ASTMX16135, ASTMX15000	AENJA_02889, AENJA_18380
OG0003439	ASTMX00536, ASTMX08748	AENJA_03292
OG0003440	ASTMX07860, ASTMX13319	AENJA_03488
OG0003441	ASTMX13951	AENJA_03511
OG0003442	ASTMX04859, ASTMX01667, ASTMX05506	AENJA_03564
OG0003443	ASTMX12664, ASTMX04558	AENJA_03622
OG0003444	ASTMX02545, ASTMX01080, ASTMX02546, ASTMX01079	AENJA_03663
OG0003447	ASTMX07133	AENJA_03903
OG0003448	ASTMX17648	AENJA_04038
OG0003449	ASTMX14031	AENJA_04230
OG0003450	ASTMX21046	AENJA_04269
OG0003451	ASTMX00047, ASTMX22491	AENJA_04285
OG0003452	ASTMX07622	AENJA_04578
OG0003453	ASTMX18802	AENJA_04592
OG0003454	ASTMX17262, ASTMX01805, ASTMX17046	AENJA_04653
OG0003455	ASTMX03444, ASTMX03446, ASTMX03445	AENJA_22892
OG0003455	ASTMX03443	AENJA_04759
OG0003456	ASTMX21655, ASTMX18222, ASTMX04968	AENJA_04853
OG0003457	ASTMX17161, ASTMX01405	AENJA_05123
OG0003458	ASTMX10149	AENJA_05270
OG0003459	ASTMX10610, ASTMX08523	AENJA_05414
OG0003460	ASTMX03204	AENJA_05490
OG0003462	ASTMX22437	AENJA_05724, AENJA_20654
OG0003463	ASTMX08158, ASTMX19125	AENJA_05770
OG0003464	ASTMX07673	AENJA_10817, AENJA_05778
OG0003465	ASTMX08614	AENJA_06069
OG0003466	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980	AENJA_06181
OG0003467	ASTMX15385	AENJA_06433
OG0003469	ASTMX12242, ASTMX12240, ASTMX12241	AENJA_07022
OG0003470	ASTMX20804	AENJA_07032
OG0003471	ASTMX01577	AENJA_07354
OG0003472	ASTMX00009	AENJA_07615
OG0003473	ASTMX19152	AENJA_07820
OG0003474	ASTMX15389, ASTMX12244	AENJA_07912
OG0003475	ASTMX07930	AENJA_08250
OG0003476	ASTMX07144	AENJA_08274
OG0003477	ASTMX10944	AENJA_08292
OG0003478	ASTMX16545	AENJA_08408
OG0003479	ASTMX08377, ASTMX19369	AENJA_08477
OG0003480	ASTMX18358, ASTMX00514	AENJA_08524, AENJA_08521
OG0003481	ASTMX12699	AENJA_08978, AENJA_08977
OG0003482	ASTMX06291, ASTMX01090, ASTMX09004	AENJA_08998
OG0003483	ASTMX02494	AENJA_09252
OG0003485	ASTMX12594	AENJA_09503
OG0003486	ASTMX09925	AENJA_09585
OG0003487	ASTMX11535	AENJA_10277
OG0003488	ASTMX06137	AENJA_10887, AENJA_25027
OG0003489	ASTMX20010, ASTMX22461, ASTMX11315	AENJA_11004
OG0003490	ASTMX12967	AENJA_11053
OG0003491	ASTMX11829, ASTMX07278	AENJA_11118
OG0003492	ASTMX15658, ASTMX07661	AENJA_11247
OG0003493	ASTMX11757	AENJA_11275
OG0003495	ASTMX06696, ASTMX17728, ASTMX15254	AENJA_11780
OG0003496	ASTMX05843	AENJA_19103, AENJA_12010
OG0003497	ASTMX09325, ASTMX12800	AENJA_12369
OG0003498	ASTMX01620	AENJA_12653
OG0003499	ASTMX00373	AENJA_12654
OG0003500	ASTMX13670	AENJA_12709
OG0003501	ASTMX02416	AENJA_13025
OG0003502	ASTMX09364	AENJA_13200
OG0003503	ASTMX17335	AENJA_13216
OG0003504	ASTMX10105, ASTMX07823, ASTMX12935	AENJA_13617
OG0003505	ASTMX01106	AENJA_13629
OG0003506	ASTMX03887, ASTMX17187, ASTMX15908	AENJA_13681
OG0003507	ASTMX03126, ASTMX03987, ASTMX02892	AENJA_13693
OG0003508	ASTMX08692	AENJA_13894
OG0003510	ASTMX06743, ASTMX00853, ASTMX18796	AENJA_15122, AENJA_14984
OG0003511	ASTMX12073	AENJA_15214
OG0003512	ASTMX05092, ASTMX09614	AENJA_15313
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	AENJA_15883
OG0003514	ASTMX08380, ASTMX19372, ASTMX08342	AENJA_16077
OG0003515	ASTMX14872, ASTMX08241	AENJA_16192
OG0003516	ASTMX03270	AENJA_16746
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	AENJA_16771
OG0003518	ASTMX08720	AENJA_16797
OG0003519	ASTMX21057	AENJA_16830
OG0003520	ASTMX10981	AENJA_17161
OG0003521	ASTMX05860	AENJA_17538
OG0003522	ASTMX09932, ASTMX01391	AENJA_17840
OG0003523	ASTMX06451, ASTMX09203	AENJA_17997
OG0003524	ASTMX00697	AENJA_17999
OG0003525	ASTMX03127, ASTMX20265	AENJA_18452
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	AENJA_18515
OG0003527	ASTMX22759, ASTMX03019	AENJA_18617
OG0003528	ASTMX09805	AENJA_18722
OG0003529	ASTMX16745, ASTMX14098	AENJA_23756, AENJA_18730
OG0003530	ASTMX05440, ASTMX20430	AENJA_18943, AENJA_18942
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	AENJA_19107
OG0003532	ASTMX09797	AENJA_19405
OG0003533	ASTMX14253	AENJA_19980
OG0003534	ASTMX08453, ASTMX01684, ASTMX08487	AENJA_20224
OG0003535	ASTMX17766, ASTMX10435, ASTMX12077	AENJA_20349
OG0003536	ASTMX04814, ASTMX07581	AENJA_20549
OG0003537	ASTMX10030	AENJA_20711, AENJA_20710
OG0003538	ASTMX21966, ASTMX20518	AENJA_20720
OG0003539	ASTMX01615	AENJA_20975
OG0003541	ASTMX02571	AENJA_21308
OG0003542	ASTMX19914	AENJA_21494
OG0003543	ASTMX13907	AENJA_21659
OG0003544	ASTMX05764, ASTMX12377	AENJA_21703
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	AENJA_21908
OG0003546	ASTMX03306, ASTMX06923, ASTMX13133	AENJA_21963
OG0003547	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359	AENJA_22029
OG0003548	ASTMX10078, ASTMX20604	AENJA_22613
OG0003549	ASTMX09904, ASTMX16803	AENJA_22669
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	AENJA_22695
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	AENJA_22715
OG0003552	ASTMX04006	AENJA_22940
OG0003554	ASTMX10001, ASTMX12094	AENJA_23083
OG0003555	ASTMX06580	AENJA_23304
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	AENJA_23329
OG0003557	ASTMX07636, ASTMX17680, ASTMX22997	AENJA_23658
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	AENJA_23724
OG0003560	ASTMX20729	AENJA_24076
OG0003561	ASTMX09905, ASTMX06185	AENJA_24294
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	AENJA_24391
OG0003563	ASTMX07743	AENJA_24776
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	AENJA_24810
OG0003565	ASTMX17264	AENJA_24872
OG0003566	ASTMX09006, ASTMX21630	AENJA_25138
OG0003567	ASTMX03625	AENJA_25441
OG0003568	ASTMX14445	AENJA_25542
OG0003569	ASTMX02172, ASTMX13272, ASTMX09249	AENJA_25887
OG0003570	ASTMX18041	AENJA_26158
OG0003571	ASTMX18396, ASTMX02624	AENJA_26245
OG0003572	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355	AENJA_26602
OG0003573	ASTMX17087	AENJA_26698
OG0003597	ASTMX03573	AENJA_00060
OG0003598	ASTMX04073	AENJA_00099
OG0003600	ASTMX00592	AENJA_00154
OG0003601	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480	AENJA_00200
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	AENJA_00307
OG0003606	ASTMX08937, ASTMX02533, ASTMX00915	AENJA_00589
OG0003607	ASTMX21385	AENJA_13133
OG0003608	ASTMX02819	AENJA_00758
OG0003610	ASTMX10810	AENJA_00983
OG0003611	ASTMX14877	AENJA_04941
OG0003612	ASTMX21729	AENJA_01169
OG0003613	ASTMX04050, ASTMX18610	AENJA_01172
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	AENJA_06537
OG0003616	ASTMX05288, ASTMX16997, ASTMX17937	AENJA_19893, AENJA_19894, AENJA_01501
OG0003617	ASTMX16719	AENJA_01515, AENJA_11306
OG0003618	ASTMX06136	AENJA_01642
OG0003619	ASTMX04527	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713
OG0003620	ASTMX19184	AENJA_01724
OG0003622	ASTMX03803, ASTMX18660	AENJA_02333, AENJA_02334
OG0003623	ASTMX09071	AENJA_02369
OG0003626	ASTMX14928	AENJA_03156, AENJA_05658
OG0003627	ASTMX02831, ASTMX03012	AENJA_03181
OG0003628	ASTMX20167	AENJA_12461
OG0003629	ASTMX11708	AENJA_03286
OG0003630	ASTMX04467	AENJA_03435
OG0003631	ASTMX03889	AENJA_25153, AENJA_03572
OG0003632	ASTMX05268, ASTMX13688, ASTMX16659	AENJA_03584
OG0003633	ASTMX18125	AENJA_03746
OG0003635	ASTMX01147	AENJA_03933
OG0003636	ASTMX14519	AENJA_04212, AENJA_04213, AENJA_04214
OG0003638	ASTMX08095, ASTMX09482	AENJA_04417
OG0003640	ASTMX07846, ASTMX10421	AENJA_05057
OG0003641	ASTMX06736, ASTMX00519	AENJA_05255
OG0003642	ASTMX13241, ASTMX14005	AENJA_05368, AENJA_23786
OG0003643	ASTMX06419	AENJA_05513, AENJA_24494
OG0003644	ASTMX11204, ASTMX22672	AENJA_06076
OG0003645	ASTMX17672	AENJA_06128
OG0003646	ASTMX07094	AENJA_06203
OG0003647	ASTMX03340, ASTMX07786	AENJA_06206
OG0003648	ASTMX04819	AENJA_06252
OG0003649	ASTMX04920	AENJA_06343
OG0003650	ASTMX05339	AENJA_06545
OG0003651	ASTMX06708, ASTMX15249	AENJA_06546
OG0003652	ASTMX06086, ASTMX01201	AENJA_07122
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	AENJA_07144
OG0003654	ASTMX18752, ASTMX06146	AENJA_07431
OG0003655	ASTMX09913, ASTMX17372	AENJA_07748
OG0003656	ASTMX22041, ASTMX06864	AENJA_08284
OG0003657	ASTMX05415, ASTMX12030	AENJA_08341
OG0003658	ASTMX01908, ASTMX21818, ASTMX20155	AENJA_08342
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	AENJA_08800
OG0003660	ASTMX02749, ASTMX13404	AENJA_08993
OG0003662	ASTMX08499, ASTMX07814, ASTMX12079	AENJA_09164
OG0003663	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887	AENJA_09628
OG0003664	ASTMX21611	AENJA_09805
OG0003665	ASTMX19841	AENJA_10034
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	AENJA_10364
OG0003668	ASTMX06218	AENJA_10387
OG0003669	ASTMX15273	AENJA_10658
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	AENJA_11068
OG0003672	ASTMX07690	AENJA_11161, AENJA_24103
OG0003674	ASTMX11388	AENJA_11517
OG0003675	ASTMX07427	AENJA_11744
OG0003676	ASTMX16755	AENJA_11880
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	AENJA_11975
OG0003678	ASTMX03163, ASTMX18968	AENJA_12097
OG0003679	ASTMX00166, ASTMX14038	AENJA_12320
OG0003680	ASTMX05302, ASTMX19340	AENJA_12855
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	AENJA_12857
OG0003682	ASTMX07505, ASTMX12895	AENJA_12915
OG0003683	ASTMX21452	AENJA_12947
OG0003685	ASTMX07097	AENJA_13298
OG0003686	ASTMX06254	AENJA_13621
OG0003687	ASTMX17726, ASTMX07873	AENJA_13636
OG0003688	ASTMX13333	AENJA_13670
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	AENJA_14017
OG0003690	ASTMX10980	AENJA_20908
OG0003691	ASTMX15904	AENJA_17487, AENJA_14396
OG0003692	ASTMX10000, ASTMX15655	AENJA_14437
OG0003693	ASTMX14396, ASTMX02107	AENJA_14583
OG0003694	ASTMX09722	AENJA_14806
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	AENJA_14941
OG0003696	ASTMX00614	AENJA_15025
OG0003697	ASTMX06569	AENJA_15049
OG0003698	ASTMX02803, ASTMX17268	AENJA_15085
OG0003700	ASTMX19240, ASTMX07852	AENJA_15228
OG0003701	ASTMX12710	AENJA_15293
OG0003702	ASTMX02772, ASTMX05806	AENJA_15340
OG0003703	ASTMX18566, ASTMX17499	AENJA_15513
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	AENJA_15518
OG0003705	ASTMX08013	AENJA_16444
OG0003706	ASTMX00898, ASTMX13803	AENJA_15986
OG0003707	ASTMX04909	AENJA_16247
OG0003709	ASTMX17645, ASTMX07210	AENJA_17152
OG0003710	ASTMX20149, ASTMX06151	AENJA_17579
OG0003711	ASTMX03560	AENJA_17736
OG0003712	ASTMX14325, ASTMX20985	AENJA_17842
OG0003713	ASTMX03846, ASTMX03111	AENJA_17988
OG0003714	ASTMX17749	AENJA_23117, AENJA_17998
OG0003716	ASTMX07172	AENJA_18178
OG0003717	ASTMX04289, ASTMX13919	AENJA_18567
OG0003718	ASTMX05446	AENJA_18593
OG0003719	ASTMX21101	AENJA_18681
OG0003720	ASTMX03119, ASTMX19301	AENJA_18939
OG0003721	ASTMX22043	AENJA_19137
OG0003722	ASTMX06501, ASTMX11182	AENJA_19232
OG0003724	ASTMX05688	AENJA_19400
OG0003725	ASTMX14050, ASTMX18830	AENJA_19411
OG0003726	ASTMX20012	AENJA_19480, AENJA_22995
OG0003727	ASTMX08742, ASTMX06766	AENJA_19507
OG0003728	ASTMX20243	AENJA_19716
OG0003729	ASTMX05387	AENJA_19798
OG0003731	ASTMX18880	AENJA_19989
OG0003733	ASTMX05574	AENJA_20334
OG0003734	ASTMX11186	AENJA_20690
OG0003735	ASTMX02980	AENJA_20826
OG0003736	ASTMX06261	AENJA_20853, AENJA_20855
OG0003737	ASTMX03311, ASTMX02075	AENJA_20913
OG0003738	ASTMX11368, ASTMX05001, ASTMX11367	AENJA_21039
OG0003739	ASTMX15585	AENJA_21483
OG0003740	ASTMX16206	AENJA_21680
OG0003742	ASTMX13806, ASTMX00905	AENJA_22403
OG0003743	ASTMX18803	AENJA_22572
OG0003744	ASTMX08863, ASTMX05359	AENJA_22829
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	AENJA_23348
OG0003747	ASTMX18157, ASTMX18158	AENJA_23433
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	AENJA_23488, AENJA_23487
OG0003750	ASTMX18029	AENJA_23963
OG0003751	ASTMX04007, ASTMX22909	AENJA_24526
OG0003752	ASTMX00327, ASTMX00468	AENJA_24562
OG0003753	ASTMX14862	AENJA_24858
OG0003754	ASTMX02185, ASTMX21230	AENJA_24910
OG0003755	ASTMX22559, ASTMX14368	AENJA_24952
OG0003756	ASTMX13569, ASTMX10898	AENJA_25172
OG0003757	ASTMX09893	AENJA_25326
OG0003758	ASTMX20436, ASTMX20437	AENJA_25591
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	AENJA_25619
OG0003760	ASTMX21160, ASTMX20023	AENJA_26295
OG0003761	ASTMX13246, ASTMX10082	AENJA_26423
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	AENJA_26451
OG0003763	ASTMX20292, ASTMX20453	AENJA_26622
OG0003794	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269	AENJA_00002
OG0003795	ASTMX22459, ASTMX04043	AENJA_00051
OG0003798	ASTMX00649, ASTMX05334	AENJA_00181
OG0003803	ASTMX15080, ASTMX04008	AENJA_00564
OG0003806	ASTMX21196	AENJA_00944
OG0003807	ASTMX03640	AENJA_00967
OG0003808	ASTMX12243	AENJA_00978
OG0003809	ASTMX20443, ASTMX12115	AENJA_01422
OG0003810	ASTMX00551, ASTMX07541, ASTMX08005	AENJA_01566
OG0003811	ASTMX11112	AENJA_01571
OG0003812	ASTMX06055	AENJA_01871
OG0003813	ASTMX06952, ASTMX11991	AENJA_02053
OG0003816	ASTMX10485, ASTMX10948	AENJA_02254
OG0003818	ASTMX08224	AENJA_02475
OG0003820	ASTMX09663	AENJA_02870, AENJA_19572
OG0003821	ASTMX15916, ASTMX00789	AENJA_02911
OG0003823	ASTMX14106	AENJA_02946
OG0003824	ASTMX15652	AENJA_02975
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	AENJA_02982
OG0003826	ASTMX13299	AENJA_03131
OG0003828	ASTMX09777	AENJA_03700
OG0003829	ASTMX16879	AENJA_03792
OG0003830	ASTMX09924, ASTMX15222	AENJA_26357, AENJA_19327, AENJA_03838
OG0003831	ASTMX01621	AENJA_03886
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	AENJA_03902
OG0003833	ASTMX08170	AENJA_04439
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	AENJA_04549, AENJA_04550
