Orthogroup	ASTMX	SCHMD
OG0003487	ASTMX11535	SCHMD10760, SCHMD18700, SCHMD13957, SCHMD27961, SCHMD21467, SCHMD18295, SCHMD14671, SCHMD19024, SCHMD17643, SCHMD25021
OG0003488	ASTMX06137	SCHMD09112, SCHMD22268
OG0003489	ASTMX22461	SCHMD16345, SCHMD15586
OG0003489	ASTMX11315	SCHMD27620
OG0003490	ASTMX12967	SCHMD10202
OG0003491	ASTMX11829, ASTMX07278	SCHMD07566
OG0003492	ASTMX15658, ASTMX07661	SCHMD17580
OG0003496	ASTMX05843	SCHMD27149, SCHMD21580, SCHMD24551
OG0003497	ASTMX09325, ASTMX12800	SCHMD15701, SCHMD24946, SCHMD25015, SCHMD08702
OG0003498	ASTMX01620	SCHMD19260
OG0003501	ASTMX02416	SCHMD02847, SCHMD02846
OG0003502	ASTMX09364	SCHMD05683
OG0003503	ASTMX22842, ASTMX17335	SCHMD28125, SCHMD12916, SCHMD24525, SCHMD15842, SCHMD08484, SCHMD02285
OG0003504	ASTMX10105	SCHMD16696, SCHMD18314
OG0003505	ASTMX01106	SCHMD08229, SCHMD08228
OG0003508	ASTMX08692, ASTMX14664	SCHMD00810
OG0003509	ASTMX20219	SCHMD12054
OG0003510	ASTMX06743, ASTMX00853, ASTMX18796	SCHMD06295
OG0003511	ASTMX12073	SCHMD10744
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	SCHMD25986, SCHMD27084
OG0003515	ASTMX14872, ASTMX08241	SCHMD16232, SCHMD28533
OG0003516	ASTMX03270	SCHMD28216
OG0003518	ASTMX08720	SCHMD05084
OG0003519	ASTMX21057	SCHMD04577
OG0003520	ASTMX10981	SCHMD04339
OG0003522	ASTMX09932, ASTMX01391	SCHMD02972
OG0003523	ASTMX06451, ASTMX09203	SCHMD11220, SCHMD11219
OG0003524	ASTMX00697	SCHMD06675
OG0003525	ASTMX03127, ASTMX20265	SCHMD26818, SCHMD25303, SCHMD26816
OG0003527	ASTMX22759, ASTMX03019	SCHMD19091, SCHMD14510
OG0003527	ASTMX09189	SCHMD28971
OG0003528	ASTMX09805	SCHMD21896, SCHMD26214
OG0003530	ASTMX05440, ASTMX20430	SCHMD08166
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	SCHMD02486
OG0003532	ASTMX09797	SCHMD04373
OG0003533	ASTMX14253	SCHMD29432, SCHMD23787
OG0003534	ASTMX08453	SCHMD19910
OG0003539	ASTMX01615	SCHMD18718, SCHMD20290
OG0003543	ASTMX22680, ASTMX13907	SCHMD01295, SCHMD04172
OG0003544	ASTMX05764, ASTMX12377	SCHMD22197, SCHMD21841
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	SCHMD18885, SCHMD15544
OG0003548	ASTMX10078, ASTMX20604	SCHMD25865, SCHMD23815
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	SCHMD01327
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	SCHMD07949
OG0003552	ASTMX04006	SCHMD10623, SCHMD08451
OG0003554	ASTMX10001, ASTMX12094	SCHMD11710, SCHMD08877
OG0003555	ASTMX06580	SCHMD03932
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	SCHMD03452
OG0003557	ASTMX07636, ASTMX17680	SCHMD08732
OG0003557	ASTMX22997	SCHMD04421
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	SCHMD04257
OG0003561	ASTMX09905, ASTMX06185	SCHMD07358
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	SCHMD00923
OG0003563	ASTMX07743	SCHMD07861, SCHMD20547, SCHMD16556, SCHMD03126
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	SCHMD19445, SCHMD14913
OG0003566	ASTMX09006, ASTMX21630	SCHMD26756, SCHMD15301
OG0003567	ASTMX03625	SCHMD15008, SCHMD04442
OG0003568	ASTMX14445	SCHMD15819
OG0003570	ASTMX18041	SCHMD08962
OG0003571	ASTMX18396, ASTMX02624	SCHMD27605, SCHMD01118, SCHMD28102
OG0003573	ASTMX17087	SCHMD03521
OG0003576	ASTMX03783	SCHMD10669
OG0003577	ASTMX14615	SCHMD10649
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	SCHMD23104, SCHMD29386, SCHMD14562, SCHMD15244
OG0003582	ASTMX22172, ASTMX05373	SCHMD12451, SCHMD16671
OG0003585	ASTMX16416, ASTMX11421, ASTMX11923, ASTMX21934, ASTMX05210, ASTMX10762	SCHMD02146
OG0003597	ASTMX03573	SCHMD07116
OG0003598	ASTMX04073	SCHMD21244
OG0003599	ASTMX16957	SCHMD21154
OG0003600	ASTMX00592	SCHMD02224
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	SCHMD03287
OG0003607	ASTMX21385	SCHMD18996, SCHMD19067
OG0003610	ASTMX10810	SCHMD10025, SCHMD05007
OG0003611	ASTMX14877	SCHMD06945, SCHMD08561, SCHMD08562, SCHMD06942, SCHMD06944, SCHMD12203, SCHMD25153
OG0003612	ASTMX21729	SCHMD05840
OG0003613	ASTMX04050, ASTMX18610	SCHMD04176
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	SCHMD13214
OG0003617	ASTMX16719	SCHMD19266, SCHMD24604, SCHMD19682
OG0003618	ASTMX06136	SCHMD03820
OG0003619	ASTMX04527	SCHMD13518, SCHMD08597
OG0003620	ASTMX19184	SCHMD10079, SCHMD29362
OG0003622	ASTMX03803, ASTMX18660	SCHMD21579, SCHMD21578, SCHMD23632
OG0003624	ASTMX19218	SCHMD09571, SCHMD22651
OG0003624	ASTMX20396	SCHMD09569
OG0003626	ASTMX14928	SCHMD06623
OG0003627	ASTMX02831, ASTMX03012	SCHMD19934, SCHMD24898
OG0003629	ASTMX11707	SCHMD03651
OG0003630	ASTMX04467	SCHMD00976, SCHMD01074, SCHMD00979
OG0003632	ASTMX05268, ASTMX13688, ASTMX16659	SCHMD28869
OG0003634	ASTMX17751	SCHMD19789, SCHMD25941, SCHMD27043, SCHMD27044, SCHMD22796, SCHMD23332
OG0003635	ASTMX01147	SCHMD09927
OG0003636	ASTMX14519	SCHMD16813
OG0003638	ASTMX08095, ASTMX09482	SCHMD08904, SCHMD12994
OG0003640	ASTMX07846, ASTMX10421	SCHMD17587, SCHMD23254, SCHMD22170
OG0003644	ASTMX11204, ASTMX22672	SCHMD03638
OG0003646	ASTMX07094	SCHMD07544, SCHMD07543, SCHMD06515
OG0003647	ASTMX03340, ASTMX07786	SCHMD03661, SCHMD03659
OG0003649	ASTMX04920	SCHMD11461
OG0003651	ASTMX06708, ASTMX15249	SCHMD19273, SCHMD24605
OG0003652	ASTMX06086, ASTMX01201	SCHMD11274
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	SCHMD17511, SCHMD11246
OG0003654	ASTMX18752, ASTMX06146	SCHMD08972, SCHMD20129, SCHMD08971, SCHMD21219
OG0003655	ASTMX09913, ASTMX17372	SCHMD09541
OG0003657	ASTMX05415, ASTMX12030	SCHMD25752, SCHMD28011
OG0003658	ASTMX21818	SCHMD29667
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	SCHMD17601, SCHMD11910, SCHMD20716, SCHMD20715
OG0003661	ASTMX01047	SCHMD05074, SCHMD11069
OG0003661	ASTMX01048	SCHMD11070
OG0003664	ASTMX22164	SCHMD12084, SCHMD21392
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	SCHMD02137
OG0003668	ASTMX06218	SCHMD16966
OG0003669	ASTMX15273	SCHMD19438
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	SCHMD11729, SCHMD10695, SCHMD13674
OG0003672	ASTMX07690	SCHMD06465, SCHMD13496
OG0003674	ASTMX11388	SCHMD19493, SCHMD21241
OG0003675	ASTMX07427	SCHMD10343
OG0003676	ASTMX13350, ASTMX16755	SCHMD09933
OG0003678	ASTMX03163, ASTMX18968	SCHMD18909
OG0003679	ASTMX00166, ASTMX14038	SCHMD14973
OG0003682	ASTMX07505, ASTMX12895	SCHMD00097
OG0003685	ASTMX07097	SCHMD02813
OG0003687	ASTMX17726, ASTMX07873	SCHMD06543
OG0003688	ASTMX13333	SCHMD02218
OG0003692	ASTMX10000, ASTMX15655	SCHMD07452
OG0003694	ASTMX09722	SCHMD01774
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	SCHMD02002
OG0003696	ASTMX00614	SCHMD10456, SCHMD19979
OG0003698	ASTMX02803, ASTMX17268	SCHMD04070, SCHMD04069
OG0003701	ASTMX12710	SCHMD15850
OG0003703	ASTMX18566, ASTMX17499	SCHMD03850
OG0003705	ASTMX08013	SCHMD16984
OG0003706	ASTMX00898, ASTMX13803	SCHMD03464, SCHMD03465
OG0003708	ASTMX12297	SCHMD13127
OG0003710	ASTMX20149, ASTMX06151	SCHMD01072
OG0003712	ASTMX14325, ASTMX20985	SCHMD07204, SCHMD01556
OG0003713	ASTMX03846, ASTMX03111	SCHMD09387
OG0003716	ASTMX07172	SCHMD16362
OG0003717	ASTMX04289, ASTMX13919	SCHMD02266
OG0003718	ASTMX05446	SCHMD19427, SCHMD27978
OG0003720	ASTMX03119, ASTMX19301	SCHMD23149, SCHMD11812
OG0003721	ASTMX04642, ASTMX08484, ASTMX22043	SCHMD06738
OG0003722	ASTMX06501, ASTMX11182	SCHMD13809
OG0003724	ASTMX05688	SCHMD11616
OG0003725	ASTMX14050, ASTMX18830	SCHMD27474, SCHMD20596
OG0003726	ASTMX20012	SCHMD25016
OG0003728	ASTMX20243	SCHMD02160
OG0003729	ASTMX05387, ASTMX05386	SCHMD20219, SCHMD24815, SCHMD20218, SCHMD23937
OG0003731	ASTMX18880	SCHMD22514
OG0003732	ASTMX00190	SCHMD03760
OG0003734	ASTMX11186	SCHMD00609
OG0003736	ASTMX06261	SCHMD07290, SCHMD09291, SCHMD23683, SCHMD09290
OG0003737	ASTMX03311, ASTMX02075	SCHMD26875, SCHMD23789
OG0003739	ASTMX15585	SCHMD03999
OG0003740	ASTMX16206	SCHMD13948, SCHMD17686
OG0003741	ASTMX19783	SCHMD09441, SCHMD07941
OG0003742	ASTMX13806, ASTMX00905	SCHMD03803
OG0003743	ASTMX18803	SCHMD05330, SCHMD03268
OG0003744	ASTMX08863, ASTMX05359	SCHMD04258
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	SCHMD20571
OG0003747	ASTMX18157	SCHMD27381, SCHMD20061
OG0003747	ASTMX18158	SCHMD25018, SCHMD26084, SCHMD17880
OG0003749	ASTMX08310, ASTMX01524	SCHMD12963
OG0003750	ASTMX18029	SCHMD10740, SCHMD21692
OG0003751	ASTMX04007	SCHMD29178, SCHMD29232
OG0003753	ASTMX14842	SCHMD05736
OG0003755	ASTMX14369, ASTMX22559, ASTMX14368	SCHMD24630
OG0003756	ASTMX13569, ASTMX10898	SCHMD16272, SCHMD09193, SCHMD09560
OG0003757	ASTMX09893	SCHMD25168, SCHMD24254, SCHMD29239
OG0003758	ASTMX20436, ASTMX20437	SCHMD10568
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	SCHMD02168
OG0003763	ASTMX20292, ASTMX20453	SCHMD15410
OG0003764	ASTMX16449	SCHMD03437
OG0003766	ASTMX00690	SCHMD22112, SCHMD16522
OG0003767	ASTMX00865	SCHMD06286
OG0003771	ASTMX20761, ASTMX17664	SCHMD05134
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	SCHMD01854
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	SCHMD09329, SCHMD03918
OG0003778	ASTMX10296, ASTMX01093	SCHMD06996
OG0003779	ASTMX20791	SCHMD15868, SCHMD25797
OG0003794	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269	SCHMD05999
OG0003795	ASTMX22459, ASTMX04043	SCHMD22731
OG0003798	ASTMX00649, ASTMX05334	SCHMD13971, SCHMD04164
OG0003803	ASTMX15080, ASTMX04008	SCHMD27722, SCHMD27442
OG0003806	ASTMX21196	SCHMD21156
OG0003808	ASTMX12243	SCHMD27875, SCHMD11284
OG0003811	ASTMX11112	SCHMD22928, SCHMD13669
OG0003812	ASTMX22843, ASTMX06055	SCHMD04985
OG0003813	ASTMX06952, ASTMX11991	SCHMD01244
OG0003815	ASTMX13062	SCHMD27290
OG0003817	ASTMX18647	SCHMD04758
OG0003818	ASTMX08224	SCHMD10822, SCHMD17278
OG0003821	ASTMX15916, ASTMX00789	SCHMD10138
OG0003825	ASTMX23005	SCHMD05990
OG0003826	ASTMX13299	SCHMD20348
OG0003828	ASTMX09777	SCHMD01189, SCHMD27415
OG0003831	ASTMX01621	SCHMD17115
OG0003833	ASTMX08170	SCHMD28965
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	SCHMD01451
OG0003837	ASTMX22200	SCHMD17615, SCHMD14383, SCHMD10163
OG0003838	ASTMX07568, ASTMX14008	SCHMD05207
OG0003839	ASTMX03107	SCHMD05702, SCHMD10139
OG0003840	ASTMX21619, ASTMX10569	SCHMD12844, SCHMD26426
OG0003841	ASTMX15813	SCHMD14946
OG0003844	ASTMX18569	SCHMD09963
OG0003845	ASTMX21005	SCHMD00835
OG0003846	ASTMX03272, ASTMX13082	SCHMD06517
OG0003849	ASTMX06220, ASTMX00255, ASTMX13365	SCHMD10843
OG0003850	ASTMX17827	SCHMD24952, SCHMD16801
OG0003852	ASTMX13641	SCHMD13486
OG0003853	ASTMX06603	SCHMD14514, SCHMD07343
OG0003856	ASTMX11397	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	ASTMX17813	SCHMD05301
OG0003863	ASTMX05791, ASTMX12495	SCHMD02612
OG0003865	ASTMX14765, ASTMX05719	SCHMD10111
OG0003866	ASTMX09589	SCHMD07937, SCHMD00211
OG0003868	ASTMX14524, ASTMX02829	SCHMD15677
OG0003869	ASTMX17801	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003872	ASTMX21986	SCHMD13742, SCHMD13511
OG0003875	ASTMX20963	SCHMD07244
OG0003875	ASTMX20964	SCHMD00813, SCHMD07245, SCHMD07243
OG0003876	ASTMX14613	SCHMD06770
OG0003877	ASTMX18203	SCHMD08239
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	SCHMD04321
OG0003881	ASTMX17611	SCHMD06054, SCHMD03369
OG0003882	ASTMX10267	SCHMD13622
OG0003883	ASTMX10075	SCHMD24582
OG0003884	ASTMX15152, ASTMX03561	SCHMD04417
OG0003885	ASTMX08439	SCHMD09959
OG0003886	ASTMX18295	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	ASTMX22919	SCHMD20058, SCHMD18207
OG0003888	ASTMX04862	SCHMD05192
OG0003892	ASTMX02017	SCHMD07588
OG0003894	ASTMX11183	SCHMD11863
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	SCHMD28716
OG0003897	ASTMX15050	SCHMD20071
OG0003903	ASTMX01642	SCHMD29162
OG0003904	ASTMX18259	SCHMD00688
OG0003905	ASTMX16629	SCHMD06967, SCHMD06965
OG0003906	ASTMX18624	SCHMD03168
OG0003908	ASTMX14918	SCHMD10777, SCHMD26725
OG0003908	ASTMX10495	SCHMD03608
OG0003909	ASTMX16582	SCHMD13155, SCHMD19547, SCHMD15096
OG0003910	ASTMX12237	SCHMD16210, SCHMD14670
OG0003911	ASTMX11470	SCHMD17334, SCHMD20892
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	SCHMD04955
OG0003914	ASTMX11027	SCHMD00070
OG0003917	ASTMX18206	SCHMD02873
OG0003917	ASTMX22067	SCHMD02874
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	SCHMD00222
OG0003919	ASTMX12796	SCHMD24561
OG0003920	ASTMX20009	SCHMD03027
OG0003921	ASTMX11734	SCHMD06689
OG0003923	ASTMX17099	SCHMD25596, SCHMD09715
OG0003925	ASTMX08709, ASTMX20939	SCHMD25912, SCHMD09602
OG0003926	ASTMX05523, ASTMX21916, ASTMX05611	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606
OG0003928	ASTMX15517	SCHMD11506
OG0003929	ASTMX13853, ASTMX13851	SCHMD28887
OG0003931	ASTMX07722, ASTMX17814	SCHMD03615
OG0003933	ASTMX00968, ASTMX16168	SCHMD23983
OG0003934	ASTMX17687	SCHMD00793
OG0003936	ASTMX10900	SCHMD01877
OG0003938	ASTMX03248	SCHMD19197
OG0003939	ASTMX12659	SCHMD05578
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	SCHMD05579
OG0003940	ASTMX18138	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003944	ASTMX15054, ASTMX15052	SCHMD10666
OG0003945	ASTMX02597, ASTMX09466	SCHMD04737
OG0003946	ASTMX13157, ASTMX19007	SCHMD19360, SCHMD00465
OG0003947	ASTMX14801, ASTMX09966	SCHMD06484
OG0003949	ASTMX18736	SCHMD24366, SCHMD04246
OG0003950	ASTMX01715, ASTMX21177	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	ASTMX19664, ASTMX19666	SCHMD04397
OG0003954	ASTMX01818, ASTMX14108	SCHMD06088
OG0003955	ASTMX22833	SCHMD06589
OG0003956	ASTMX02372	SCHMD07488
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	SCHMD13631, SCHMD28091
OG0003961	ASTMX03170	SCHMD04675
OG0003965	ASTMX03247, ASTMX20007	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	SCHMD20971, SCHMD24367
OG0003969	ASTMX15238	SCHMD08592
OG0003970	ASTMX20410	SCHMD00447, SCHMD26048, SCHMD24404, SCHMD05455
OG0003972	ASTMX06345	SCHMD13668
OG0003973	ASTMX20732, ASTMX00524	SCHMD06454
OG0003978	ASTMX08297, ASTMX02812, ASTMX13155, ASTMX22836	SCHMD29717, SCHMD28667, SCHMD05632
OG0003998	ASTMX11579	SCHMD17536, SCHMD17537
OG0004000	ASTMX20946, ASTMX22466	SCHMD05012
OG0004004	ASTMX06247	SCHMD03888
OG0004007	ASTMX12778, ASTMX11189	SCHMD27653
OG0004009	ASTMX13881, ASTMX02524	SCHMD12539
OG0004010	ASTMX10560	SCHMD11857
OG0004012	ASTMX09322	SCHMD08012, SCHMD16333
OG0004014	ASTMX14768	SCHMD17730, SCHMD16988, SCHMD25573
OG0004015	ASTMX06018	SCHMD06396
OG0004017	ASTMX17823	SCHMD27630
OG0004018	ASTMX08144	SCHMD09657
OG0004020	ASTMX06319	SCHMD29535, SCHMD26610
OG0004021	ASTMX13298	SCHMD12686
OG0004025	ASTMX08612	SCHMD25773
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	SCHMD07935
OG0004029	ASTMX18232	SCHMD25820
OG0004030	ASTMX21477	SCHMD13881
OG0004032	ASTMX08807, ASTMX00143	SCHMD08571
OG0004033	ASTMX04887, ASTMX02492	SCHMD06585
OG0004035	ASTMX14250	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	SCHMD07559, SCHMD09846
OG0004037	ASTMX08758	SCHMD06653
OG0004038	ASTMX17922	SCHMD08999, SCHMD03883
OG0004040	ASTMX21762	SCHMD09209
OG0004040	ASTMX21761	SCHMD09210
OG0004041	ASTMX18634	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	ASTMX03581	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004043	ASTMX11048	SCHMD00046
OG0004044	ASTMX16753, ASTMX06545	SCHMD16907
OG0004047	ASTMX17932	SCHMD07813
OG0004048	ASTMX09318, ASTMX01185	SCHMD05765
OG0004051	ASTMX16044, ASTMX05416	SCHMD05269, SCHMD18831
OG0004052	ASTMX04949	SCHMD01378
OG0004053	ASTMX01877	SCHMD09663
OG0004054	ASTMX17729, ASTMX17210	SCHMD03170
OG0004056	ASTMX07252	SCHMD06405
OG0004059	ASTMX13060	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	ASTMX14465	SCHMD16682, SCHMD21120, SCHMD16351
OG0004064	ASTMX15012, ASTMX15188	SCHMD03370
OG0004065	ASTMX04796	SCHMD04935
OG0004067	ASTMX11484	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004069	ASTMX14586	SCHMD07928
OG0004071	ASTMX15749	SCHMD06667
OG0004072	ASTMX10447	SCHMD07982
OG0004076	ASTMX04315	SCHMD19802
OG0004078	ASTMX20669	SCHMD08036
OG0004079	ASTMX14875	SCHMD22313, SCHMD19146
OG0004080	ASTMX05403, ASTMX19661	SCHMD18517
OG0004081	ASTMX22659, ASTMX16927	SCHMD03804
OG0004083	ASTMX04554, ASTMX04555	SCHMD05538
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	SCHMD13360
OG0004085	ASTMX19501	SCHMD20233
OG0004087	ASTMX10679	SCHMD13154
OG0004090	ASTMX00983, ASTMX04761	SCHMD19142
OG0004091	ASTMX08610	SCHMD20986, SCHMD10374
OG0004092	ASTMX02665, ASTMX15369	SCHMD01973
OG0004094	ASTMX15659	SCHMD10011
OG0004096	ASTMX11756, ASTMX12440	SCHMD01632
OG0004097	ASTMX10694	SCHMD00017
OG0004099	ASTMX10113, ASTMX01415	SCHMD07433
OG0004100	ASTMX07137, ASTMX02215	SCHMD16101, SCHMD17395, SCHMD01145
OG0004101	ASTMX02879	SCHMD01669
OG0004102	ASTMX01503	SCHMD16352, SCHMD13995
OG0004103	ASTMX19598	SCHMD06708, SCHMD03618
OG0004105	ASTMX09841, ASTMX14708	SCHMD08794, SCHMD16310
OG0004106	ASTMX00723	SCHMD07276
OG0004107	ASTMX07060	SCHMD18686, SCHMD18424, SCHMD04486
OG0004108	ASTMX02739	SCHMD06834
OG0004110	ASTMX19810, ASTMX07616	SCHMD03573
OG0004112	ASTMX14225	SCHMD04301
OG0004114	ASTMX09744	SCHMD11428
OG0004115	ASTMX13900	SCHMD08639
OG0004116	ASTMX12803	SCHMD22991, SCHMD19169
OG0004118	ASTMX21133	SCHMD14153
OG0004119	ASTMX07078	SCHMD24339, SCHMD11856
OG0004120	ASTMX06636	SCHMD02931
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	SCHMD00644
OG0004122	ASTMX14333, ASTMX15081	SCHMD09920
OG0004123	ASTMX10854	SCHMD24840
OG0004124	ASTMX06394, ASTMX08682	SCHMD09788
OG0004125	ASTMX07853	SCHMD03017
OG0004126	ASTMX20128, ASTMX16183	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126
OG0004127	ASTMX22216	SCHMD14115
OG0004128	ASTMX00947, ASTMX03225	SCHMD29366
OG0004130	ASTMX10123	SCHMD26247, SCHMD12578, SCHMD28132
OG0004133	ASTMX17631, ASTMX21212	SCHMD08788
OG0004136	ASTMX21158	SCHMD21074, SCHMD14863
OG0004137	ASTMX11266	SCHMD09676
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	SCHMD27028, SCHMD23843
OG0004140	ASTMX22423	SCHMD01399
OG0004142	ASTMX02145	SCHMD08558
OG0004144	ASTMX14929, ASTMX00175	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	ASTMX17723, ASTMX11442	SCHMD09010
OG0004148	ASTMX01455, ASTMX21880	SCHMD06808
OG0004150	ASTMX22642, ASTMX02487	SCHMD13649
OG0004151	ASTMX22047	SCHMD05147, SCHMD20113
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	SCHMD07819, SCHMD03631
OG0004154	ASTMX07593	SCHMD06235
OG0004157	ASTMX01743, ASTMX08856	SCHMD05878
OG0004158	ASTMX17963, ASTMX13614	SCHMD07419
OG0004161	ASTMX05466	SCHMD08136
OG0004166	ASTMX15461	SCHMD16044
OG0004167	ASTMX04645	SCHMD10205
OG0004168	ASTMX13810	SCHMD09579
OG0004169	ASTMX13212	SCHMD20780
OG0004169	ASTMX22747	SCHMD18223
OG0004171	ASTMX04439	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	ASTMX03670	SCHMD15010
OG0004178	ASTMX22904, ASTMX19594, ASTMX16994	SCHMD09644, SCHMD15102
OG0004179	ASTMX12310	SCHMD00790
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	SCHMD09842
OG0004186	ASTMX13660	SCHMD22129
OG0004188	ASTMX14408, ASTMX15241	SCHMD11027
OG0004190	ASTMX20709	SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	ASTMX05125, ASTMX14215, ASTMX14555	SCHMD18242
OG0004215	ASTMX03007	SCHMD23456, SCHMD09930
OG0004216	ASTMX16092	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	ASTMX14006	SCHMD15443
OG0004219	ASTMX00489	SCHMD02021
OG0004220	ASTMX08970	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	ASTMX08117	SCHMD02604
OG0004223	ASTMX10659, ASTMX14232	SCHMD04451
OG0004227	ASTMX05705	SCHMD11794, SCHMD14206
OG0004228	ASTMX11329, ASTMX10796	SCHMD22945
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	SCHMD20367, SCHMD19492
OG0004230	ASTMX14896, ASTMX12799	SCHMD12329, SCHMD13516
OG0004231	ASTMX16394	SCHMD18343, SCHMD20951
OG0004232	ASTMX11638	SCHMD02245
OG0004233	ASTMX00748, ASTMX20025	SCHMD23521
OG0004235	ASTMX16132	SCHMD00900
OG0004236	ASTMX00523	SCHMD13419, SCHMD19318
OG0004239	ASTMX02083	SCHMD04162
OG0004241	ASTMX12979, ASTMX07284	SCHMD20634, SCHMD15365
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	SCHMD02806
OG0004244	ASTMX14271	SCHMD04165
OG0004247	ASTMX09383	SCHMD10596
OG0004249	ASTMX07753	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	ASTMX12946, ASTMX01316	SCHMD12623
OG0004251	ASTMX16878, ASTMX16472, ASTMX16877	SCHMD08633
OG0004252	ASTMX10281	SCHMD02811
OG0004253	ASTMX16197	SCHMD09205
OG0004254	ASTMX05923	SCHMD07480
OG0004255	ASTMX08381, ASTMX08382	SCHMD00865
OG0004257	ASTMX17471	SCHMD08129
OG0004258	ASTMX13308	SCHMD13120, SCHMD23840
OG0004258	ASTMX13309	SCHMD13122
OG0004259	ASTMX12423, ASTMX06239	SCHMD18232
OG0004260	ASTMX05151	SCHMD23376
OG0004261	ASTMX12557	SCHMD16623
OG0004262	ASTMX12887	SCHMD16537
OG0004265	ASTMX03857	SCHMD14398
OG0004268	ASTMX17644	SCHMD24258, SCHMD19847
OG0004269	ASTMX11915	SCHMD06048
OG0004270	ASTMX14211, ASTMX09178	SCHMD06231
OG0004273	ASTMX10116	SCHMD15470
OG0004276	ASTMX06737	SCHMD07052
OG0004276	ASTMX22876	SCHMD07053
OG0004278	ASTMX13360	SCHMD07808
OG0004279	ASTMX03344	SCHMD09109
OG0004281	ASTMX06190	SCHMD15072
OG0004285	ASTMX03659	SCHMD08317, SCHMD00052
OG0004287	ASTMX12282	SCHMD02791
OG0004288	ASTMX03391	SCHMD04750
OG0004289	ASTMX08075	SCHMD10655
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	SCHMD11768, SCHMD11769
OG0004292	ASTMX18740	SCHMD02072
