Orthogroup	ASTMX	SACKO_ok
OG0003386	ASTMX15558, ASTMX05500	SACKO_01067
OG0003387	ASTMX13211	SACKO_03779
OG0003388	ASTMX07669, ASTMX03217, ASTMX03218	SACKO_17919, SACKO_17906
OG0003391	ASTMX02469	SACKO_12505
OG0003392	ASTMX17435, ASTMX20620	SACKO_10639, SACKO_10646
OG0003393	ASTMX03585	SACKO_33236
OG0003398	ASTMX22787, ASTMX09839, ASTMX16057, ASTMX14535, ASTMX02570, ASTMX06839	SACKO_10294, SACKO_10258, SACKO_10263, SACKO_10311, SACKO_10268, SACKO_07521, SACKO_32279
OG0003401	ASTMX11019	SACKO_27469
OG0003403	ASTMX22206, ASTMX23055	SACKO_03712
OG0003419	ASTMX09665, ASTMX22627	SACKO_07603
OG0003421	ASTMX03751	SACKO_01930, SACKO_01928, SACKO_01939
OG0003422	ASTMX16317	SACKO_04586
OG0003424	ASTMX18868	SACKO_05692
OG0003425	ASTMX10571	SACKO_21290
OG0003426	ASTMX04641	SACKO_29295
OG0003428	ASTMX17578	SACKO_19906
OG0003429	ASTMX01780	SACKO_18851
OG0003431	ASTMX02037	SACKO_02696
OG0003432	ASTMX19615	SACKO_21364
OG0003433	ASTMX18120, ASTMX05648	SACKO_19315
OG0003434	ASTMX16757	SACKO_27927
OG0003435	ASTMX08077, ASTMX01388	SACKO_25724
OG0003437	ASTMX18378, ASTMX16135, ASTMX15000	SACKO_25025
OG0003439	ASTMX00536, ASTMX08748	SACKO_33811
OG0003440	ASTMX07860, ASTMX13319	SACKO_12972
OG0003441	ASTMX13951	SACKO_30707, SACKO_33516, SACKO_30700
OG0003442	ASTMX04859, ASTMX01667, ASTMX05506	SACKO_15203
OG0003443	ASTMX12664, ASTMX04558	SACKO_22199
OG0003444	ASTMX02545	SACKO_29328
OG0003447	ASTMX07133	SACKO_16916
OG0003448	ASTMX17648	SACKO_29640
OG0003449	ASTMX14031	SACKO_09979
OG0003450	ASTMX21046	SACKO_15572
OG0003451	ASTMX00047, ASTMX22491	SACKO_04785
OG0003452	ASTMX07622	SACKO_24050
OG0003453	ASTMX18802	SACKO_10209
OG0003454	ASTMX17262, ASTMX01805, ASTMX17046	SACKO_30324
OG0003455	ASTMX03444, ASTMX03446, ASTMX03445	SACKO_22919
OG0003456	ASTMX21655, ASTMX18222, ASTMX04968	SACKO_28683
OG0003457	ASTMX17161, ASTMX01405	SACKO_17526, SACKO_07023
OG0003458	ASTMX10149	SACKO_24689, SACKO_13988
OG0003459	ASTMX10610, ASTMX08523	SACKO_12030
OG0003460	ASTMX03204	SACKO_05169
OG0003462	ASTMX22437	SACKO_00776
OG0003463	ASTMX08158, ASTMX19125	SACKO_31602
OG0003464	ASTMX07673	SACKO_26254
OG0003465	ASTMX08614	SACKO_23058
OG0003466	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980	SACKO_02294
OG0003467	ASTMX15385	SACKO_32119
OG0003469	ASTMX12242, ASTMX12240, ASTMX12241	SACKO_13512
OG0003469	ASTMX02623	SACKO_13507
OG0003471	ASTMX01577	SACKO_27838
OG0003472	ASTMX00009	SACKO_24937
OG0003473	ASTMX07041, ASTMX19152	SACKO_33089
OG0003474	ASTMX15389, ASTMX12244	SACKO_18192
OG0003475	ASTMX07930	SACKO_31281
OG0003476	ASTMX07144	SACKO_26059
OG0003477	ASTMX10944	SACKO_20610
OG0003478	ASTMX16545	SACKO_00688
OG0003479	ASTMX08377, ASTMX19369	SACKO_01184
OG0003480	ASTMX18358, ASTMX00514	SACKO_11010
OG0003481	ASTMX12699	SACKO_13902
OG0003482	ASTMX06291, ASTMX01090, ASTMX09004	SACKO_26994
OG0003483	ASTMX02494	SACKO_18557
OG0003485	ASTMX12594	SACKO_10815
OG0003487	ASTMX11535	SACKO_25911, SACKO_25905
OG0003488	ASTMX06137	SACKO_21273
OG0003489	ASTMX22461	SACKO_12828
OG0003489	ASTMX11315	SACKO_29393
OG0003490	ASTMX12967	SACKO_04384
OG0003491	ASTMX11829, ASTMX07278	SACKO_26412
OG0003492	ASTMX15658, ASTMX07661	SACKO_31827
OG0003493	ASTMX11757	SACKO_15477, SACKO_31955
OG0003495	ASTMX06696, ASTMX17728, ASTMX15254	SACKO_30140
OG0003496	ASTMX05843	SACKO_06794
OG0003497	ASTMX09325, ASTMX12800	SACKO_02621
OG0003498	ASTMX01620	SACKO_01996, SACKO_01988
OG0003499	ASTMX00373	SACKO_22766
OG0003500	ASTMX13670	SACKO_07628
OG0003501	ASTMX02416	SACKO_30952
OG0003502	ASTMX09364	SACKO_20189
OG0003503	ASTMX17335	SACKO_09739
OG0003504	ASTMX10105, ASTMX07823, ASTMX12935	SACKO_16259
OG0003505	ASTMX01106	SACKO_26757
OG0003506	ASTMX03887, ASTMX17187, ASTMX15908	SACKO_24649
OG0003507	ASTMX03126, ASTMX03987, ASTMX02892	SACKO_15223, SACKO_03869
OG0003508	ASTMX08692	SACKO_06902
OG0003509	ASTMX20219	SACKO_34164
OG0003510	ASTMX17133	SACKO_30246
OG0003511	ASTMX12073	SACKO_09852
OG0003512	ASTMX05092, ASTMX09614	SACKO_20205
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	SACKO_30320, SACKO_14277
OG0003514	ASTMX08380, ASTMX19372, ASTMX08342	SACKO_25947, SACKO_14249, SACKO_25494
OG0003515	ASTMX14872, ASTMX08241	SACKO_30659
OG0003516	ASTMX03270	SACKO_24084
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	SACKO_15617
OG0003518	ASTMX08720	SACKO_26732
OG0003519	ASTMX21057	SACKO_12908
OG0003520	ASTMX10981	SACKO_18568, SACKO_23243
OG0003521	ASTMX05860	SACKO_02542
OG0003522	ASTMX09932, ASTMX01391	SACKO_24463
OG0003523	ASTMX06451, ASTMX09203	SACKO_34177, SACKO_33207
OG0003524	ASTMX00697	SACKO_28813
OG0003525	ASTMX03127, ASTMX20265	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	SACKO_17051, SACKO_12308
OG0003527	ASTMX22759, ASTMX03019	SACKO_00456
OG0003527	ASTMX09189	SACKO_00460
OG0003528	ASTMX09805	SACKO_21089
OG0003529	ASTMX16745, ASTMX14098	SACKO_32438
OG0003530	ASTMX05440, ASTMX20430	SACKO_12596
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	SACKO_00165
OG0003532	ASTMX09797	SACKO_31069
OG0003533	ASTMX14253	SACKO_23729
OG0003534	ASTMX08453, ASTMX01684, ASTMX08487	SACKO_07848
OG0003535	ASTMX17766, ASTMX10435, ASTMX12077	SACKO_28933
OG0003536	ASTMX04814, ASTMX07581	SACKO_22529
OG0003537	ASTMX10030	SACKO_16852, SACKO_18710
OG0003538	ASTMX21966, ASTMX20518	SACKO_14572
OG0003539	ASTMX01615	SACKO_02852
OG0003541	ASTMX02571	SACKO_26803
OG0003543	ASTMX13907	SACKO_32884
OG0003544	ASTMX05764, ASTMX12377	SACKO_26949, SACKO_12520
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	SACKO_28684, SACKO_03798
OG0003546	ASTMX03306, ASTMX06923, ASTMX13133	SACKO_10975
OG0003547	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359	SACKO_00985
OG0003548	ASTMX10078, ASTMX20604	SACKO_18715
OG0003549	ASTMX09904, ASTMX16803	SACKO_31303
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	SACKO_21635
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	SACKO_25700
OG0003552	ASTMX04006	SACKO_04703
OG0003554	ASTMX10001, ASTMX12094	SACKO_27750
OG0003555	ASTMX06580	SACKO_27229
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	SACKO_20857
OG0003557	ASTMX07636, ASTMX17680	SACKO_27387
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	SACKO_16535
OG0003561	ASTMX09905, ASTMX06185	SACKO_31413
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	SACKO_19186
OG0003563	ASTMX07743	SACKO_24469
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	SACKO_17080
OG0003565	ASTMX17264	SACKO_33328, SACKO_08612
OG0003566	ASTMX09006, ASTMX21630	SACKO_03424
OG0003567	ASTMX03625	SACKO_17659
OG0003568	ASTMX14445	SACKO_29348
OG0003570	ASTMX18041	SACKO_10065
OG0003571	ASTMX18396, ASTMX02624	SACKO_20473
OG0003572	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355	SACKO_16275
OG0003573	ASTMX17087	SACKO_03300
OG0003576	ASTMX19656, ASTMX13857	SACKO_10871
OG0003577	ASTMX14615	SACKO_06470
OG0003578	ASTMX15744	SACKO_25432
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	SACKO_31496
OG0003581	ASTMX08220	SACKO_32993, SACKO_32992
OG0003582	ASTMX22172, ASTMX05373	SACKO_20514, SACKO_20506
OG0003597	ASTMX03573	SACKO_27649
OG0003598	ASTMX04073	SACKO_18642
OG0003600	ASTMX00592	SACKO_26845
OG0003601	ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480	SACKO_22970
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	SACKO_02211
OG0003606	ASTMX08937, ASTMX02533, ASTMX00915	SACKO_14800
OG0003607	ASTMX21385	SACKO_11384
OG0003608	ASTMX02819	SACKO_31522, SACKO_25828
OG0003610	ASTMX10810	SACKO_11265
OG0003611	ASTMX14877	SACKO_17082
OG0003612	ASTMX21729	SACKO_07192
OG0003613	ASTMX04050, ASTMX18610	SACKO_09649
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	SACKO_03496
OG0003616	ASTMX05288, ASTMX16997, ASTMX17937	SACKO_25465
OG0003617	ASTMX16719	SACKO_22185
OG0003618	ASTMX06136	SACKO_02416
OG0003619	ASTMX04527	SACKO_04087
OG0003620	ASTMX19184	SACKO_04500
OG0003622	ASTMX03803, ASTMX18660	SACKO_14629, SACKO_28093
OG0003623	ASTMX09071	SACKO_00865
OG0003626	ASTMX14928	SACKO_07911
OG0003627	ASTMX02831, ASTMX03012	SACKO_03623
OG0003628	ASTMX20167	SACKO_29894
OG0003629	ASTMX11708	SACKO_12633
OG0003630	ASTMX04467	SACKO_05455
OG0003631	ASTMX03889	SACKO_08255
OG0003632	ASTMX05268, ASTMX13688, ASTMX16659	SACKO_10570
OG0003633	ASTMX18125	SACKO_04000, SACKO_29034
OG0003635	ASTMX01147	SACKO_20382
OG0003636	ASTMX14519	SACKO_32398
OG0003638	ASTMX08095, ASTMX09482	SACKO_04756
OG0003640	ASTMX07846, ASTMX10421	SACKO_16698
OG0003641	ASTMX06736, ASTMX00519	SACKO_25568
OG0003642	ASTMX13241, ASTMX14005	SACKO_29276
OG0003643	ASTMX06419	SACKO_24533
OG0003644	ASTMX11204, ASTMX22672	SACKO_09283
OG0003645	ASTMX17672	SACKO_23291
OG0003646	ASTMX07094	SACKO_03457
OG0003647	ASTMX03340, ASTMX07786	SACKO_09851
OG0003648	ASTMX04819	SACKO_11947
OG0003649	ASTMX04920	SACKO_04513
OG0003650	ASTMX05339	SACKO_09653, SACKO_34048
OG0003651	ASTMX06708, ASTMX15249	SACKO_13985
OG0003652	ASTMX06086, ASTMX01201	SACKO_24298
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	SACKO_18995
OG0003654	ASTMX18752, ASTMX06146, ASTMX18753	SACKO_34038
OG0003655	ASTMX09913, ASTMX17372	SACKO_24287
OG0003656	ASTMX22041, ASTMX06864	SACKO_13038
OG0003657	ASTMX05415, ASTMX12030	SACKO_16386
OG0003658	ASTMX21818	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605
OG0003658	ASTMX20155	SACKO_28276, SACKO_10742, SACKO_09971
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	SACKO_30164
OG0003660	ASTMX02749, ASTMX13404	SACKO_06451, SACKO_27660
OG0003661	ASTMX01047	SACKO_30405
OG0003661	ASTMX01048	SACKO_00300, SACKO_17621
OG0003664	ASTMX21611, ASTMX22165	SACKO_00324
OG0003665	ASTMX19841	SACKO_18081, SACKO_18084, SACKO_18052
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	SACKO_16204
OG0003667	ASTMX13037, ASTMX04391, ASTMX13189	SACKO_07527
OG0003668	ASTMX06218	SACKO_16542
OG0003669	ASTMX15273	SACKO_29388, SACKO_29382
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	SACKO_06102
OG0003672	ASTMX07690	SACKO_22038
OG0003674	ASTMX11388	SACKO_16258
OG0003675	ASTMX07427	SACKO_02504
OG0003676	ASTMX13350	SACKO_32292
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	SACKO_22925
OG0003678	ASTMX03163, ASTMX18968	SACKO_00514
OG0003679	ASTMX00166, ASTMX14038	SACKO_05594
OG0003680	ASTMX05302, ASTMX19340	SACKO_07919
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	SACKO_22429
OG0003682	ASTMX07505, ASTMX12895	SACKO_09118
OG0003683	ASTMX21452	SACKO_13327
OG0003684	ASTMX08680	SACKO_16167
OG0003685	ASTMX07097	SACKO_17420
OG0003687	ASTMX17726, ASTMX07873	SACKO_02692
OG0003688	ASTMX13333	SACKO_15602
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	SACKO_12938, SACKO_04151
OG0003690	ASTMX10980, ASTMX10978	SACKO_17688
OG0003691	ASTMX15904	SACKO_06838
OG0003692	ASTMX10000, ASTMX15655	SACKO_30272
OG0003693	ASTMX14396, ASTMX02107	SACKO_30147, SACKO_30156
OG0003694	ASTMX09722	SACKO_13899
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	SACKO_15073
OG0003696	ASTMX00614	SACKO_23747, SACKO_23745
OG0003697	ASTMX06569	SACKO_33327
OG0003698	ASTMX02803, ASTMX17268	SACKO_23560
OG0003700	ASTMX19240, ASTMX07852	SACKO_28036
OG0003701	ASTMX12710	SACKO_29992
OG0003702	ASTMX02772, ASTMX05806	SACKO_09365
OG0003703	ASTMX18566, ASTMX17499	SACKO_22461
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	SACKO_18437
OG0003704	ASTMX10332	SACKO_18600
OG0003705	ASTMX08013	SACKO_07440
OG0003706	ASTMX00898, ASTMX13803	SACKO_21403
OG0003707	ASTMX04909	SACKO_10232
OG0003708	ASTMX12297	SACKO_10347
OG0003709	ASTMX17645, ASTMX07210	SACKO_29614, SACKO_29630, SACKO_29613
OG0003710	ASTMX20149, ASTMX06151	SACKO_14655
OG0003711	ASTMX03560	SACKO_19684
OG0003712	ASTMX14325, ASTMX20985	SACKO_24483
OG0003713	ASTMX03846, ASTMX03111	SACKO_23814
OG0003714	ASTMX17749	SACKO_12574
OG0003716	ASTMX07172	SACKO_26655
OG0003717	ASTMX04289, ASTMX13919	SACKO_18355
OG0003718	ASTMX05446	SACKO_13035
OG0003719	ASTMX21101	SACKO_21324
OG0003720	ASTMX03119, ASTMX19301	SACKO_27787
OG0003721	ASTMX22043	SACKO_27819
OG0003722	ASTMX06501, ASTMX11182	SACKO_09342
OG0003725	ASTMX14050, ASTMX18830	SACKO_29232
OG0003726	ASTMX20012	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234
OG0003727	ASTMX08742, ASTMX06766	SACKO_09913, SACKO_09908
OG0003728	ASTMX20243	SACKO_28519
OG0003729	ASTMX05387	SACKO_10462
OG0003729	ASTMX05386	SACKO_10479
OG0003731	ASTMX18880	SACKO_09116
OG0003733	ASTMX05574	SACKO_25639
OG0003734	ASTMX11186	SACKO_10298
OG0003735	ASTMX02980	SACKO_27359
OG0003736	ASTMX06261	SACKO_08001
OG0003737	ASTMX03311, ASTMX02075	SACKO_21407
OG0003738	ASTMX11368, ASTMX05001	SACKO_02219
OG0003739	ASTMX15585	SACKO_32965
OG0003740	ASTMX16206	SACKO_08475
OG0003742	ASTMX13806, ASTMX00905	SACKO_16317
OG0003743	ASTMX18803	SACKO_20767
OG0003744	ASTMX08863, ASTMX05359	SACKO_15973
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	SACKO_04162
OG0003747	ASTMX18158	SACKO_02548
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	SACKO_12145
OG0003749	ASTMX08310, ASTMX01524	SACKO_08322
OG0003750	ASTMX18029	SACKO_12535, SACKO_09051
OG0003751	ASTMX04007	SACKO_27798
OG0003752	ASTMX00327, ASTMX00468	SACKO_12922
OG0003753	ASTMX14842	SACKO_28676
OG0003754	ASTMX02185, ASTMX21230	SACKO_08508
OG0003755	ASTMX22559, ASTMX14368	SACKO_29745
OG0003756	ASTMX13569, ASTMX10898	SACKO_18779
OG0003757	ASTMX09893	SACKO_06078
OG0003758	ASTMX20436, ASTMX20437	SACKO_22893
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	SACKO_28661, SACKO_18691
OG0003760	ASTMX21160, ASTMX20023	SACKO_23820
OG0003761	ASTMX13246, ASTMX10082	SACKO_10184, SACKO_16376
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	SACKO_02218
OG0003763	ASTMX20292, ASTMX20453	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479
OG0003764	ASTMX16449	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003765	ASTMX06405, ASTMX16635	SACKO_23648
OG0003766	ASTMX00690	SACKO_29018
OG0003767	ASTMX00865	SACKO_34036, SACKO_34061, SACKO_34034
OG0003768	ASTMX03041	SACKO_08292
OG0003769	ASTMX09112	SACKO_26729
OG0003770	ASTMX04346	SACKO_30113
OG0003771	ASTMX20761, ASTMX17664	SACKO_24472
OG0003772	ASTMX02565	SACKO_12861
OG0003773	ASTMX19481, ASTMX13827	SACKO_25570
OG0003775	ASTMX20076	SACKO_31359
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	SACKO_19961, SACKO_22793, SACKO_32454
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	SACKO_18112
OG0003778	ASTMX10296, ASTMX01093	SACKO_19167
OG0003779	ASTMX20791	SACKO_17816
OG0003780	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713	SACKO_32052
OG0003794	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269	SACKO_16406
OG0003795	ASTMX22459, ASTMX04043	SACKO_26427
OG0003798	ASTMX00649, ASTMX05334	SACKO_04965
OG0003803	ASTMX15080, ASTMX04008	SACKO_16018
OG0003806	ASTMX21196	SACKO_25022
OG0003807	ASTMX03640	SACKO_28702
OG0003808	ASTMX12243	SACKO_11285
OG0003811	ASTMX11112	SACKO_23286, SACKO_31701
OG0003812	ASTMX22843	SACKO_20919
OG0003812	ASTMX06055	SACKO_19469
OG0003813	ASTMX06952, ASTMX11991	SACKO_02012
OG0003816	ASTMX10485, ASTMX10948	SACKO_29848
OG0003818	ASTMX08224	SACKO_15857
OG0003820	ASTMX09663	SACKO_04478
OG0003821	ASTMX15916, ASTMX00789	SACKO_23600
OG0003823	ASTMX14106	SACKO_05580
OG0003824	ASTMX15652	SACKO_12746
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	SACKO_00319, SACKO_24145
OG0003826	ASTMX13299	SACKO_00714
OG0003827	ASTMX08906, ASTMX01691	SACKO_27592
OG0003828	ASTMX09777	SACKO_16727
OG0003829	ASTMX16879	SACKO_06553
OG0003830	ASTMX09924, ASTMX15222	SACKO_27375, SACKO_27382
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	SACKO_16929
OG0003833	ASTMX08170	SACKO_15586, SACKO_23901
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	SACKO_32127
OG0003835	ASTMX08155	SACKO_00089
OG0003836	ASTMX03922	SACKO_30569
OG0003837	ASTMX22200	SACKO_26489, SACKO_21340
OG0003838	ASTMX07568, ASTMX14008	SACKO_16736
OG0003839	ASTMX03107	SACKO_03944
OG0003840	ASTMX21619, ASTMX10569	SACKO_04971
OG0003841	ASTMX15813	SACKO_22771
OG0003842	ASTMX02010	SACKO_21861
OG0003844	ASTMX18569	SACKO_31459
OG0003845	ASTMX21005	SACKO_11086
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	SACKO_14467
OG0003849	ASTMX06220, ASTMX00255, ASTMX13365	SACKO_29260
OG0003850	ASTMX17827	SACKO_27365
OG0003852	ASTMX13641	SACKO_19687
OG0003853	ASTMX06603	SACKO_33439, SACKO_06109
OG0003855	ASTMX18348	SACKO_20717
OG0003856	ASTMX11397	SACKO_00893
OG0003857	ASTMX17813	SACKO_19253
OG0003858	ASTMX02510	SACKO_32375
OG0003859	ASTMX19127	SACKO_08127, SACKO_30566
OG0003860	ASTMX15680	SACKO_18729
OG0003861	ASTMX18934	SACKO_06020
OG0003862	ASTMX05392	SACKO_10381
OG0003863	ASTMX05791, ASTMX12495	SACKO_16685
OG0003864	ASTMX07056	SACKO_22188
OG0003865	ASTMX14765, ASTMX05719	SACKO_07903
OG0003866	ASTMX09589	SACKO_20784
OG0003867	ASTMX14392	SACKO_16952
OG0003868	ASTMX14524, ASTMX02829	SACKO_03942
OG0003869	ASTMX17801	SACKO_04979
OG0003870	ASTMX22404	SACKO_31960
OG0003871	ASTMX07548	SACKO_17392
OG0003872	ASTMX21986	SACKO_01636
OG0003873	ASTMX18658	SACKO_11352, SACKO_11339
OG0003874	ASTMX09158	SACKO_11855
OG0003875	ASTMX20963	SACKO_23361
OG0003876	ASTMX14613	SACKO_25638
OG0003877	ASTMX18203	SACKO_03342
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	SACKO_30808, SACKO_14176
OG0003879	ASTMX00436, ASTMX12410	SACKO_05101
OG0003880	ASTMX08770	SACKO_08397
OG0003881	ASTMX17611	SACKO_26611, SACKO_26599
OG0003882	ASTMX10267	SACKO_25551
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	SACKO_13711
OG0003884	ASTMX15152, ASTMX03561	SACKO_06475
OG0003885	ASTMX08439, ASTMX12624	SACKO_26956
OG0003886	ASTMX18295	SACKO_05656
OG0003887	ASTMX22919	SACKO_34171
OG0003888	ASTMX04862	SACKO_14950
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	SACKO_02054
OG0003892	ASTMX02017	SACKO_01168
OG0003893	ASTMX12940	SACKO_09957
OG0003894	ASTMX11183	SACKO_00239
OG0003895	ASTMX16407	SACKO_00396
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	SACKO_28766
OG0003897	ASTMX15050	SACKO_11326
OG0003898	ASTMX22794, ASTMX14906	SACKO_25332
OG0003899	ASTMX15271	SACKO_14433
OG0003900	ASTMX18534	SACKO_06116
OG0003901	ASTMX03818	SACKO_09866, SACKO_09871
OG0003903	ASTMX01642	SACKO_12461
OG0003904	ASTMX18259	SACKO_07963
OG0003906	ASTMX18624	SACKO_07504
OG0003907	ASTMX19208	SACKO_16578
OG0003908	ASTMX14918	SACKO_23098
OG0003908	ASTMX10495	SACKO_14104
OG0003909	ASTMX16582	SACKO_06873
OG0003910	ASTMX12237	SACKO_25193
OG0003911	ASTMX11470	SACKO_05574
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	SACKO_19964
OG0003913	ASTMX04669	SACKO_21819
OG0003915	ASTMX09566, ASTMX08815	SACKO_17445
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	SACKO_16337
OG0003917	ASTMX18206	SACKO_14384, SACKO_02146
OG0003917	ASTMX22067	SACKO_14491
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	SACKO_03476
OG0003919	ASTMX12796	SACKO_15063, SACKO_15040
OG0003920	ASTMX20009	SACKO_25068
OG0003921	ASTMX11734	SACKO_23005
OG0003922	ASTMX15692	SACKO_28487
OG0003923	ASTMX17099	SACKO_12853
OG0003925	ASTMX08709, ASTMX20939	SACKO_09569
OG0003926	ASTMX05523, ASTMX21916, ASTMX05611	SACKO_31099, SACKO_18838, SACKO_29131
OG0003927	ASTMX19425	SACKO_08871
OG0003928	ASTMX15517	SACKO_07975
OG0003929	ASTMX13853, ASTMX13851	SACKO_13523
OG0003930	ASTMX19444	SACKO_32200
OG0003931	ASTMX07722, ASTMX17814	SACKO_31562
OG0003932	ASTMX07563	SACKO_08899
OG0003933	ASTMX00968, ASTMX16168	SACKO_24589
OG0003934	ASTMX17687	SACKO_18213
OG0003935	ASTMX04582	SACKO_12001
OG0003936	ASTMX10900	SACKO_01810
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	SACKO_02287
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	SACKO_15117
OG0003940	ASTMX18138	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931
OG0003941	ASTMX14257, ASTMX07136	SACKO_33778
OG0003942	ASTMX09921	SACKO_29515
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	SACKO_20843
OG0003944	ASTMX15054, ASTMX15052	SACKO_18909
OG0003945	ASTMX02597, ASTMX09466	SACKO_09804, SACKO_29979
OG0003946	ASTMX13157, ASTMX19007	SACKO_03399
OG0003947	ASTMX14801, ASTMX09966	SACKO_25687
OG0003948	ASTMX05108	SACKO_13260
OG0003949	ASTMX18736	SACKO_15085, SACKO_24451
OG0003951	ASTMX19664, ASTMX19666	SACKO_27938
OG0003953	ASTMX18008, ASTMX14755	SACKO_09518
OG0003954	ASTMX01818, ASTMX14108	SACKO_02352
OG0003955	ASTMX22833	SACKO_14555
OG0003956	ASTMX02372	SACKO_04261
OG0003957	ASTMX12337, ASTMX20420	SACKO_19048
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	SACKO_14206
OG0003959	ASTMX03302, ASTMX06910	SACKO_27466
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	SACKO_05872
OG0003961	ASTMX03170	SACKO_15157
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	SACKO_06799
OG0003965	ASTMX03247, ASTMX20007	SACKO_27709, SACKO_08493
OG0003966	ASTMX07292	SACKO_31308, SACKO_15122
OG0003967	ASTMX20908	SACKO_05891, SACKO_19262
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	SACKO_23161
OG0003969	ASTMX15238	SACKO_19412
OG0003970	ASTMX20409	SACKO_04465
OG0003971	ASTMX13704	SACKO_11184
OG0003973	ASTMX20732, ASTMX00524	SACKO_17940, SACKO_17922
OG0003974	ASTMX15782, ASTMX16088, ASTMX02140, ASTMX14485	SACKO_26812
OG0003976	ASTMX01639	SACKO_33615, SACKO_33622
OG0003980	ASTMX01006	SACKO_06218, SACKO_06212, SACKO_06223
OG0003997	ASTMX19928	SACKO_23147, SACKO_25074
OG0003998	ASTMX11579	SACKO_32493
OG0003999	ASTMX08675	SACKO_18525
OG0004000	ASTMX20946, ASTMX22466	SACKO_20194
OG0004002	ASTMX02497	SACKO_22233
OG0004004	ASTMX06247	SACKO_29932
OG0004005	ASTMX20415	SACKO_17133, SACKO_17154
OG0004007	ASTMX12778, ASTMX11189	SACKO_27467
OG0004009	ASTMX13881, ASTMX02524	SACKO_27674
OG0004010	ASTMX10560	SACKO_07022, SACKO_07010
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	SACKO_21800
OG0004012	ASTMX09322	SACKO_03401
OG0004014	ASTMX14768	SACKO_04423
OG0004015	ASTMX06018	SACKO_00138
OG0004016	ASTMX17626	SACKO_04846
