Orthogroup	ASTMX	HELIO_ok
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	HELIO_11658
OG0004146	ASTMX19018	HELIO_08871
OG0004147	ASTMX17723, ASTMX11442	HELIO_06881
OG0004148	ASTMX01455, ASTMX21880	HELIO_00788
OG0004149	ASTMX07554, ASTMX11481	HELIO_04989
OG0004150	ASTMX02487	HELIO_10914
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	HELIO_03342
OG0004154	ASTMX07593	HELIO_11120
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	HELIO_02466
OG0004157	ASTMX01743, ASTMX08856	HELIO_11710
OG0004158	ASTMX17963, ASTMX13614	HELIO_08947
OG0004159	ASTMX06317	HELIO_10966
OG0004160	ASTMX22778, ASTMX12455	HELIO_00518
OG0004161	ASTMX05466	HELIO_08593
OG0004162	ASTMX04954	HELIO_03885
OG0004163	ASTMX09262, ASTMX16594, ASTMX06280	HELIO_10420
OG0004164	ASTMX21726, ASTMX06576	HELIO_04076
OG0004166	ASTMX15461	HELIO_06402
OG0004167	ASTMX03947, ASTMX04645	HELIO_12312
OG0004168	ASTMX13810	HELIO_10439
OG0004169	ASTMX13212	HELIO_10123
OG0004171	ASTMX04439	HELIO_01888
OG0004174	ASTMX15624	HELIO_06319, HELIO_02631
OG0004176	ASTMX03670	HELIO_09733
OG0004178	ASTMX22904, ASTMX19594, ASTMX16994	HELIO_01141
OG0004179	ASTMX12310	HELIO_02899
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	HELIO_03911
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	HELIO_03220
OG0004182	ASTMX15301, ASTMX20682	HELIO_10355, HELIO_10354
OG0004183	ASTMX05065	HELIO_02349
OG0004184	ASTMX12107	HELIO_02910
OG0004185	ASTMX12593, ASTMX09426	HELIO_12384
OG0004186	ASTMX13660	HELIO_03712
OG0004187	ASTMX02560, ASTMX16139	HELIO_05634
OG0004188	ASTMX14408, ASTMX15241	HELIO_05848
OG0004190	ASTMX20708, ASTMX20709	HELIO_06104
OG0004197	ASTMX05399, ASTMX01896	HELIO_00497, HELIO_00498
OG0004214	ASTMX13901	HELIO_08081
OG0004215	ASTMX03007	HELIO_12650
OG0004216	ASTMX16092	HELIO_04339
OG0004217	ASTMX14006	HELIO_12612
OG0004218	ASTMX21114, ASTMX01025, ASTMX12744	HELIO_02237
OG0004219	ASTMX00489	HELIO_03890
OG0004220	ASTMX08970	HELIO_07241
OG0004222	ASTMX08117	HELIO_01516
OG0004223	ASTMX10659, ASTMX14232	HELIO_02208
OG0004225	ASTMX05299, ASTMX08023	HELIO_00473
OG0004227	ASTMX05705	HELIO_04190
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	HELIO_10319
OG0004230	ASTMX14896, ASTMX12799	HELIO_03067
OG0004231	ASTMX16394	HELIO_02803
OG0004232	ASTMX11638	HELIO_08424
OG0004233	ASTMX00748, ASTMX20025	HELIO_11199
OG0004234	ASTMX14357	HELIO_07633
OG0004235	ASTMX16132	HELIO_06406
OG0004236	ASTMX00523	HELIO_09356
OG0004237	ASTMX01636	HELIO_00276
OG0004238	ASTMX21024	HELIO_12309
OG0004239	ASTMX02083	HELIO_10562
OG0004240	ASTMX04697	HELIO_07818
OG0004242	ASTMX15363	HELIO_01219
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	HELIO_08298
OG0004244	ASTMX14271	HELIO_02306
OG0004245	ASTMX06607	HELIO_07870
OG0004246	ASTMX01465	HELIO_10928
OG0004248	ASTMX01974	HELIO_05247, HELIO_06414
OG0004249	ASTMX07753	HELIO_00455, HELIO_00454
OG0004250	ASTMX12946	HELIO_10569
OG0004251	ASTMX16878, ASTMX16472, ASTMX16877	HELIO_09481
OG0004252	ASTMX10281	HELIO_01174
OG0004254	ASTMX05923	HELIO_03429
OG0004255	ASTMX08381, ASTMX08382	HELIO_06018
OG0004257	ASTMX17471	HELIO_08894, HELIO_08895
OG0004258	ASTMX13308, ASTMX13309	HELIO_08732
OG0004259	ASTMX12423, ASTMX06239	HELIO_07775
OG0004260	ASTMX05151	HELIO_03739
OG0004261	ASTMX12557	HELIO_00002
OG0004262	ASTMX12887	HELIO_03447
OG0004263	ASTMX13609	HELIO_12287
OG0004264	ASTMX07633, ASTMX13474	HELIO_02131
OG0004265	ASTMX03857	HELIO_09429
OG0004267	ASTMX10302, ASTMX00358, ASTMX19543	HELIO_11484
OG0004268	ASTMX17644	HELIO_09066
OG0004269	ASTMX11915	HELIO_06762
OG0004270	ASTMX14211, ASTMX09178	HELIO_06659
OG0004271	ASTMX06423, ASTMX03084, ASTMX00636	HELIO_12035
OG0004272	ASTMX08634	HELIO_09365
OG0004273	ASTMX10116	HELIO_01145
OG0004274	ASTMX09215, ASTMX10132	HELIO_10268
OG0004275	ASTMX03090, ASTMX00632, ASTMX15947	HELIO_12661
OG0004277	ASTMX08250, ASTMX16959	HELIO_06678
OG0004278	ASTMX13360	HELIO_12691
OG0004279	ASTMX03344	HELIO_08783
OG0004280	ASTMX07382	HELIO_01147
OG0004281	ASTMX06190	HELIO_10274
OG0004282	ASTMX04297	HELIO_05309
OG0004283	ASTMX04659	HELIO_02458, HELIO_02459
OG0004284	ASTMX11089	HELIO_08102
OG0004285	ASTMX03659	HELIO_09389
OG0004286	ASTMX17685	HELIO_02729
OG0004288	ASTMX03391	HELIO_02021
OG0004289	ASTMX08075	HELIO_05881
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	HELIO_02511
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	HELIO_06310
OG0004292	ASTMX18740	HELIO_01648
OG0004294	ASTMX21426, ASTMX08872	HELIO_01475
OG0004295	ASTMX02439	HELIO_07746
OG0004296	ASTMX06961, ASTMX13092	HELIO_11270
OG0004298	ASTMX04342	HELIO_12397
OG0004299	ASTMX04118	HELIO_07815
OG0004300	ASTMX14260	HELIO_03164, HELIO_05762, HELIO_03166
OG0004301	ASTMX16609	HELIO_02301
OG0004302	ASTMX17501	HELIO_11348
OG0004303	ASTMX11689, ASTMX11690, ASTMX15672	HELIO_05977
OG0004304	ASTMX03416	HELIO_10121
OG0004305	ASTMX02864	HELIO_02999
OG0004306	ASTMX13917	HELIO_01476
OG0004307	ASTMX19099	HELIO_06021
OG0004308	ASTMX01163	HELIO_02621
OG0004310	ASTMX19710, ASTMX07904	HELIO_05755
OG0004311	ASTMX18182, ASTMX07914	HELIO_02558
OG0004312	ASTMX16215	HELIO_09858
OG0004314	ASTMX03789, ASTMX11206	HELIO_11288
OG0004315	ASTMX13389	HELIO_06706, HELIO_01279
OG0004316	ASTMX20788, ASTMX18209, ASTMX18207	HELIO_08782
OG0004317	ASTMX05945, ASTMX13809	HELIO_01651
OG0004318	ASTMX17337, ASTMX20303	HELIO_04611, HELIO_04568
OG0004319	ASTMX06281, ASTMX16593, ASTMX10266	HELIO_02747
OG0004320	ASTMX00043	HELIO_02657
OG0004321	ASTMX02789, ASTMX21639	HELIO_05529
OG0004322	ASTMX04317	HELIO_03250, HELIO_03251
OG0004323	ASTMX20836	HELIO_07772
OG0004324	ASTMX10764	HELIO_06380
OG0004325	ASTMX12840	HELIO_12742
OG0004327	ASTMX22398	HELIO_00022, HELIO_06094
OG0004328	ASTMX00686	HELIO_03031
OG0004329	ASTMX15933	HELIO_08973
OG0004331	ASTMX20731	HELIO_04862
OG0004332	ASTMX10855	HELIO_03735
OG0004333	ASTMX16807	HELIO_03394
OG0004334	ASTMX17061	HELIO_04407
OG0004335	ASTMX17573	HELIO_10063
OG0004336	ASTMX14701, ASTMX17440	HELIO_08099
OG0004337	ASTMX07526	HELIO_09677
OG0004338	ASTMX09185	HELIO_02735
OG0004341	ASTMX07830	HELIO_02346
OG0004342	ASTMX19207	HELIO_05880, HELIO_05788
OG0004343	ASTMX09486	HELIO_09479
OG0004344	ASTMX11823	HELIO_05104
OG0004345	ASTMX10369	HELIO_11483
OG0004346	ASTMX02371	HELIO_04653, HELIO_04870
OG0004348	ASTMX00135	HELIO_02969
OG0004349	ASTMX20719	HELIO_12177
OG0004350	ASTMX08185	HELIO_09167
OG0004351	ASTMX18315	HELIO_03403
OG0004352	ASTMX09143	HELIO_06106
OG0004353	ASTMX06880	HELIO_05842
OG0004354	ASTMX15197	HELIO_08304
OG0004355	ASTMX00798, ASTMX18678	HELIO_02311
OG0004356	ASTMX04362	HELIO_08069
OG0004357	ASTMX02500, ASTMX15653	HELIO_08001
OG0004359	ASTMX18605	HELIO_12437
OG0004360	ASTMX15044	HELIO_07589
OG0004362	ASTMX10177, ASTMX19677	HELIO_04842
OG0004364	ASTMX04367	HELIO_04246
OG0004365	ASTMX00459	HELIO_11208
OG0004366	ASTMX02586	HELIO_12347
OG0004367	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799	HELIO_11157
OG0004368	ASTMX03854, ASTMX18280	HELIO_10695
OG0004369	ASTMX18368	HELIO_12496
OG0004370	ASTMX20634	HELIO_03960
OG0004372	ASTMX00507	HELIO_06703, HELIO_07476
OG0004373	ASTMX00508	HELIO_08887
OG0004374	ASTMX04921	HELIO_04430
OG0004375	ASTMX02200	HELIO_10600
OG0004376	ASTMX16199, ASTMX15209, ASTMX21366	HELIO_02742
OG0004377	ASTMX14026	HELIO_08549
OG0004378	ASTMX04399	HELIO_09047
OG0004379	ASTMX10194, ASTMX14385	HELIO_02169
OG0004380	ASTMX13490, ASTMX00413	HELIO_02081
OG0004381	ASTMX13785	HELIO_09818
OG0004382	ASTMX12397	HELIO_05962
OG0004383	ASTMX10971, ASTMX10972	HELIO_09050
OG0004384	ASTMX14073	HELIO_07788
OG0004385	ASTMX14351, ASTMX03407	HELIO_01485
OG0004388	ASTMX12384	HELIO_09997
OG0004389	ASTMX05471	HELIO_01623, HELIO_04466
OG0004390	ASTMX10036	HELIO_11441, HELIO_02437
OG0004391	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079	HELIO_08588
OG0004392	ASTMX02501	HELIO_00680
OG0004393	ASTMX18102, ASTMX07015	HELIO_11585, HELIO_11584
OG0004395	ASTMX08548	HELIO_08875
OG0004396	ASTMX09245	HELIO_05800
OG0004397	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412	HELIO_02130
OG0004398	ASTMX08130	HELIO_02807
OG0004399	ASTMX16848, ASTMX19068, ASTMX16232	HELIO_04973
OG0004400	ASTMX02836, ASTMX08919	HELIO_06143
OG0004401	ASTMX07375	HELIO_00357
OG0004402	ASTMX01626	HELIO_03883
OG0004403	ASTMX19995, ASTMX02166	HELIO_01276
OG0004404	ASTMX12554	HELIO_00365
OG0004405	ASTMX08573	HELIO_11201
OG0004406	ASTMX02714, ASTMX08096, ASTMX21645	HELIO_01541
OG0004407	ASTMX01356	HELIO_06486
OG0004409	ASTMX10780, ASTMX00631, ASTMX03091	HELIO_04938
OG0004413	ASTMX00930	HELIO_03374
OG0004414	ASTMX12793, ASTMX14372	HELIO_03088
OG0004415	ASTMX12000	HELIO_09325
OG0004417	ASTMX06465	HELIO_12409
OG0004419	ASTMX05029	HELIO_10631
OG0004420	ASTMX05678, ASTMX16477	HELIO_07109
OG0004421	ASTMX00927	HELIO_04689
OG0004422	ASTMX12408, ASTMX12072	HELIO_01632
OG0004423	ASTMX00839	HELIO_05314
OG0004424	ASTMX00973	HELIO_04380
OG0004459	ASTMX01523	HELIO_06462
OG0004460	ASTMX05378	HELIO_11544
OG0004461	ASTMX02008, ASTMX09253	HELIO_08132
OG0004462	ASTMX09565	HELIO_10916
OG0004463	ASTMX20816, ASTMX17775, ASTMX10719	HELIO_11855
OG0004465	ASTMX07511	HELIO_02805
OG0004467	ASTMX18837, ASTMX09624	HELIO_02292
OG0004468	ASTMX10959, ASTMX17591	HELIO_01285
OG0004471	ASTMX21908, ASTMX05397	HELIO_05522
OG0004472	ASTMX10876	HELIO_06484
OG0004474	ASTMX02122	HELIO_12721
OG0004476	ASTMX05902, ASTMX20801	HELIO_02731
OG0004477	ASTMX06949, ASTMX13088, ASTMX13238	HELIO_02575
OG0004478	ASTMX10885	HELIO_00101
OG0004479	ASTMX09838	HELIO_09869
OG0004480	ASTMX07539	HELIO_01943
OG0004481	ASTMX20550	HELIO_11879
OG0004482	ASTMX08694	HELIO_01201
OG0004483	ASTMX22728, ASTMX00569	HELIO_00784
OG0004485	ASTMX11288	HELIO_10753, HELIO_10752
OG0004486	ASTMX13480, ASTMX20967	HELIO_09931
OG0004487	ASTMX12470	HELIO_11260
OG0004488	ASTMX07090, ASTMX14739	HELIO_01349
OG0004489	ASTMX09445, ASTMX10741	HELIO_04543
OG0004490	ASTMX07362	HELIO_01426
OG0004491	ASTMX03568	HELIO_12478
OG0004493	ASTMX05775, ASTMX16816, ASTMX16815	HELIO_02462
OG0004494	ASTMX11684	HELIO_01937
OG0004495	ASTMX16876	HELIO_05252
OG0004496	ASTMX06198	HELIO_05528
OG0004497	ASTMX10903	HELIO_02407
OG0004498	ASTMX21957	HELIO_05086
OG0004499	ASTMX03883, ASTMX01344	HELIO_06775
OG0004500	ASTMX01231	HELIO_00985
OG0004502	ASTMX21917	HELIO_04496
OG0004503	ASTMX18826, ASTMX17305	HELIO_11512
OG0004505	ASTMX00647	HELIO_05492
OG0004507	ASTMX19380	HELIO_11682
OG0004509	ASTMX06478, ASTMX08851	HELIO_01830, HELIO_01547
OG0004510	ASTMX00014	HELIO_01779
OG0004511	ASTMX13204, ASTMX09352	HELIO_09430
OG0004512	ASTMX09673	HELIO_09740, HELIO_09741
OG0004513	ASTMX09616	HELIO_06065
OG0004514	ASTMX09457	HELIO_05298, HELIO_06872
OG0004515	ASTMX18895	HELIO_07915
OG0004516	ASTMX09891	HELIO_08851, HELIO_08852
OG0004517	ASTMX21079, ASTMX21487	HELIO_05747
OG0004518	ASTMX11208, ASTMX19137	HELIO_02464
OG0004519	ASTMX15946	HELIO_02070
OG0004520	ASTMX09208	HELIO_02470
OG0004524	ASTMX15489, ASTMX17350	HELIO_11653
OG0004526	ASTMX11185	HELIO_09082
OG0004527	ASTMX05479	HELIO_00542
OG0004528	ASTMX13297	HELIO_04705
OG0004529	ASTMX20454	HELIO_04437
OG0004530	ASTMX01177, ASTMX13312, ASTMX00016	HELIO_06657
OG0004531	ASTMX11848	HELIO_07234
OG0004533	ASTMX05692	HELIO_08527
OG0004534	ASTMX13982	HELIO_01164, HELIO_01163
OG0004536	ASTMX08681	HELIO_05759, HELIO_04117
OG0004537	ASTMX12398	HELIO_11941
OG0004538	ASTMX16549	HELIO_08825
OG0004539	ASTMX01573, ASTMX04849	HELIO_10766
OG0004540	ASTMX16758	HELIO_01984
OG0004542	ASTMX01416	HELIO_06841
OG0004543	ASTMX02878	HELIO_11207
OG0004545	ASTMX18331	HELIO_12540
OG0004547	ASTMX02173, ASTMX00774	HELIO_09117
OG0004550	ASTMX10857	HELIO_07318
OG0004551	ASTMX09705	HELIO_10162, HELIO_05424
OG0004552	ASTMX05664	HELIO_10506
OG0004553	ASTMX18683	HELIO_12007
OG0004554	ASTMX17537	HELIO_08526
OG0004555	ASTMX12344, ASTMX13870	HELIO_01600
OG0004556	ASTMX09133	HELIO_00978
OG0004558	ASTMX08361	HELIO_11447
OG0004559	ASTMX16403	HELIO_05624
OG0004560	ASTMX08772, ASTMX03130	HELIO_02040, HELIO_02041
OG0004561	ASTMX11153	HELIO_05341
OG0004563	ASTMX06425	HELIO_10963
OG0004564	ASTMX04605, ASTMX17708	HELIO_01798
OG0004565	ASTMX11337	HELIO_09408
OG0004566	ASTMX01230, ASTMX09116	HELIO_12744
OG0004567	ASTMX13427, ASTMX01332, ASTMX22907	HELIO_07623
OG0004569	ASTMX13197	HELIO_01159
OG0004570	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239	HELIO_00155
OG0004571	ASTMX20916	HELIO_02695
OG0004573	ASTMX21393	HELIO_11161
OG0004576	ASTMX09317, ASTMX19947	HELIO_00640
OG0004577	ASTMX01646	HELIO_01659
OG0004578	ASTMX08973, ASTMX03318	HELIO_01050
OG0004579	ASTMX02009, ASTMX00406, ASTMX00405	HELIO_04280
OG0004580	ASTMX02111	HELIO_09929
OG0004581	ASTMX17856	HELIO_05498
OG0004582	ASTMX10566	HELIO_08565
OG0004583	ASTMX11040	HELIO_00209
OG0004584	ASTMX11429	HELIO_11293
OG0004585	ASTMX12629	HELIO_05321
OG0004587	ASTMX01635	HELIO_01138
OG0004588	ASTMX07797	HELIO_01642
OG0004589	ASTMX17072, ASTMX18516	HELIO_12707
OG0004590	ASTMX12148	HELIO_05349
OG0004593	ASTMX10160	HELIO_00714
OG0004595	ASTMX20276	HELIO_00583
OG0004596	ASTMX21772, ASTMX23076, ASTMX21770	HELIO_10182
OG0004597	ASTMX08509	HELIO_09975
OG0004600	ASTMX03299	HELIO_10167
OG0004601	ASTMX10374	HELIO_03704
OG0004602	ASTMX16402	HELIO_01820
OG0004603	ASTMX03617	HELIO_01872
OG0004605	ASTMX21168	HELIO_09439, HELIO_09440
OG0004606	ASTMX21043	HELIO_10022
OG0004608	ASTMX01257	HELIO_11826
OG0004609	ASTMX09349	HELIO_00052
OG0004610	ASTMX00616, ASTMX01729	HELIO_00082
OG0004611	ASTMX12112	HELIO_04196
OG0004612	ASTMX00891	HELIO_01397
OG0004613	ASTMX21763	HELIO_10626
OG0004614	ASTMX04701	HELIO_01801
OG0004615	ASTMX21376, ASTMX16883, ASTMX16468	HELIO_08842
OG0004616	ASTMX05420	HELIO_01195
OG0004617	ASTMX09210, ASTMX02171, ASTMX02007	HELIO_08369
OG0004618	ASTMX19005	HELIO_04389
OG0004619	ASTMX10202	HELIO_09992
OG0004620	ASTMX22806	HELIO_02984
OG0004621	ASTMX15948, ASTMX10781	HELIO_04659
OG0004622	ASTMX12255	HELIO_02761
OG0004625	ASTMX17472	HELIO_09081
OG0004626	ASTMX07085, ASTMX00423	HELIO_09727
OG0004627	ASTMX06167	HELIO_11945
OG0004628	ASTMX07376, ASTMX00478	HELIO_07285
OG0004629	ASTMX09732	HELIO_00929
OG0004630	ASTMX12900	HELIO_07827
OG0004631	ASTMX20661	HELIO_03167
OG0004632	ASTMX05459	HELIO_07666
OG0004633	ASTMX10340	HELIO_01232
OG0004634	ASTMX21447, ASTMX03049	HELIO_03114
OG0004637	ASTMX13850	HELIO_04732
OG0004638	ASTMX10394	HELIO_00200
OG0004639	ASTMX09755	HELIO_02889
OG0004640	ASTMX04537	HELIO_01802
OG0004641	ASTMX09734, ASTMX21642	HELIO_09900
OG0004643	ASTMX03452	HELIO_11685
OG0004644	ASTMX03881, ASTMX08159	HELIO_11529
OG0004645	ASTMX06181	HELIO_01412
OG0004646	ASTMX09023, ASTMX02418	HELIO_06813
OG0004647	ASTMX03332	HELIO_00821
OG0004648	ASTMX04919	HELIO_00369
OG0004649	ASTMX14367	HELIO_03519
OG0004651	ASTMX10743	HELIO_01360
OG0004655	ASTMX07374	HELIO_05420
OG0004656	ASTMX23052, ASTMX08149	HELIO_07103
OG0004657	ASTMX04352, ASTMX11354	HELIO_01936
OG0004658	ASTMX08137	HELIO_07890
OG0004659	ASTMX05376	HELIO_03428
OG0004660	ASTMX01193	HELIO_10181
OG0004664	ASTMX02245	HELIO_11551
OG0004666	ASTMX12986, ASTMX19150	HELIO_08353
OG0004667	ASTMX11898	HELIO_03362
OG0004668	ASTMX04572	HELIO_08315
OG0004670	ASTMX04458	HELIO_02134
OG0004671	ASTMX09351	HELIO_07461
OG0004672	ASTMX13847	HELIO_04763
OG0004673	ASTMX22640, ASTMX13608	HELIO_08420
OG0004674	ASTMX13549	HELIO_03310
OG0004675	ASTMX22086	HELIO_01458
OG0004676	ASTMX09682	HELIO_00427
OG0004677	ASTMX08473, ASTMX22889, ASTMX05814	HELIO_11439
OG0004678	ASTMX10360	HELIO_04212
OG0004679	ASTMX03517	HELIO_08320
OG0004680	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808	HELIO_10530
OG0004681	ASTMX20970	HELIO_02279
OG0004682	ASTMX13860	HELIO_10128
OG0004683	ASTMX17384	HELIO_11352
OG0004684	ASTMX15106	HELIO_03586
OG0004685	ASTMX05981, ASTMX21111	HELIO_10245
OG0004686	ASTMX09600	HELIO_11219, HELIO_03694
OG0004687	ASTMX17747	HELIO_08862
OG0004688	ASTMX00758	HELIO_02857
OG0004689	ASTMX17256	HELIO_02078
OG0004690	ASTMX15817, ASTMX19767	HELIO_09683
OG0004691	ASTMX08190	HELIO_08399
OG0004692	ASTMX19513	HELIO_05109
OG0004694	ASTMX10468	HELIO_00653
OG0004695	ASTMX08918	HELIO_06763
OG0004696	ASTMX08445	HELIO_00504
OG0004697	ASTMX08243, ASTMX14868	HELIO_04340
OG0004698	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010	HELIO_03210
OG0004699	ASTMX03526	HELIO_08731
OG0004702	ASTMX16136	HELIO_04400
OG0004703	ASTMX16339	HELIO_04914
OG0004704	ASTMX12786	HELIO_01766
OG0004705	ASTMX22312, ASTMX02243	HELIO_04709
OG0004706	ASTMX01902, ASTMX01440	HELIO_03432
OG0004707	ASTMX04666	HELIO_10150
OG0004708	ASTMX03531	HELIO_11900
OG0004711	ASTMX01167	HELIO_02943
OG0004728	ASTMX16601	HELIO_00269
OG0004729	ASTMX22392	HELIO_04890
OG0004730	ASTMX09664, ASTMX06236	HELIO_01714
OG0004731	ASTMX04323	HELIO_02044
OG0004732	ASTMX17824	HELIO_05224
OG0004733	ASTMX03336	HELIO_10171
OG0004735	ASTMX14962	HELIO_02328, HELIO_02327
OG0004738	ASTMX15009	HELIO_07530
OG0004739	ASTMX01533	HELIO_02404
OG0004740	ASTMX01383	HELIO_09419
OG0004743	ASTMX21462	HELIO_00353
OG0004744	ASTMX11067	HELIO_08063
OG0004746	ASTMX19247, ASTMX19316	HELIO_07122
OG0004747	ASTMX11118	HELIO_00610
OG0004748	ASTMX17862	HELIO_03593
OG0004749	ASTMX05672, ASTMX11474	HELIO_03717
OG0004750	ASTMX10420, ASTMX15586	HELIO_03972
OG0004751	ASTMX10471	HELIO_12541
OG0004753	ASTMX14662	HELIO_01929
OG0004754	ASTMX09699	HELIO_05829
OG0004755	ASTMX00144	HELIO_02844
OG0004756	ASTMX00750	HELIO_08574
OG0004757	ASTMX09497	HELIO_05289
OG0004758	ASTMX02568	HELIO_08570
OG0004759	ASTMX04596	HELIO_02858
OG0004760	ASTMX06740	HELIO_03633
OG0004761	ASTMX19381	HELIO_09029
OG0004763	ASTMX00187	HELIO_07164
OG0004764	ASTMX11545	HELIO_05384
OG0004765	ASTMX06481, ASTMX03980, ASTMX18652	HELIO_12222
OG0004766	ASTMX20851	HELIO_04193
OG0004769	ASTMX03147	HELIO_01733
OG0004770	ASTMX03246	HELIO_04370
OG0004774	ASTMX13494	HELIO_10117
OG0004775	ASTMX12051, ASTMX15019	HELIO_03011
OG0004776	ASTMX21113	HELIO_02825
OG0004777	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811	HELIO_09268
OG0004779	ASTMX04516, ASTMX10536, ASTMX10537	HELIO_10120
OG0004781	ASTMX04349	HELIO_08457
OG0004783	ASTMX11630	HELIO_00739
OG0004784	ASTMX04221	HELIO_10588
OG0004786	ASTMX18911	HELIO_09763
OG0004787	ASTMX17803	HELIO_11880
OG0004788	ASTMX15199, ASTMX15200	HELIO_10690
OG0004789	ASTMX09617	HELIO_02951
OG0004790	ASTMX21435, ASTMX19485, ASTMX17821	HELIO_09080
OG0004791	ASTMX16872	HELIO_04438
OG0004792	ASTMX05051, ASTMX07317	HELIO_00048
OG0004793	ASTMX22702, ASTMX02707	HELIO_04702
OG0004794	ASTMX01326	HELIO_10483
OG0004795	ASTMX05970	HELIO_04401
OG0004797	ASTMX01374	HELIO_09940
OG0004799	ASTMX16308, ASTMX08989	HELIO_09326
OG0004800	ASTMX08645	HELIO_09344
OG0004801	ASTMX13146	HELIO_06400
OG0004802	ASTMX19393	HELIO_01976
OG0004803	ASTMX12168	HELIO_08209
OG0004804	ASTMX17432	HELIO_09510
OG0004805	ASTMX17184	HELIO_08364
OG0004806	ASTMX04856, ASTMX21670	HELIO_00945
OG0004807	ASTMX06357	HELIO_01224
OG0004808	ASTMX12766	HELIO_09802
OG0004809	ASTMX18143	HELIO_08380
OG0004810	ASTMX07139	HELIO_12432
OG0004811	ASTMX01063	HELIO_06670
OG0004812	ASTMX00611	HELIO_07425
OG0004813	ASTMX04313, ASTMX15768	HELIO_04418
OG0004814	ASTMX17584	HELIO_10146
OG0004815	ASTMX08935	HELIO_02878
OG0004816	ASTMX16126	HELIO_09964
OG0004817	ASTMX12043, ASTMX12042	HELIO_05937
OG0004818	ASTMX06191, ASTMX11287	HELIO_08168
OG0004820	ASTMX09906	HELIO_06487
OG0004822	ASTMX00033	HELIO_06062
OG0004823	ASTMX01742	HELIO_07983
OG0004824	ASTMX05560	HELIO_02675
OG0004825	ASTMX02968	HELIO_12252
OG0004826	ASTMX14076	HELIO_12537
OG0004828	ASTMX12673, ASTMX13965	HELIO_11628
OG0004830	ASTMX08309	HELIO_04244
OG0004831	ASTMX19674, ASTMX05766, ASTMX15225	HELIO_11105
OG0004832	ASTMX09813	HELIO_09217
OG0004834	ASTMX06080	HELIO_03331
OG0004835	ASTMX10629, ASTMX19042	HELIO_10353
OG0004836	ASTMX11723	HELIO_02324
OG0004837	ASTMX20179, ASTMX03053	HELIO_10521
OG0004838	ASTMX04291	HELIO_06565
OG0004839	ASTMX11420	HELIO_10868
OG0004840	ASTMX14200	HELIO_02085
OG0004841	ASTMX18590	HELIO_02585
OG0004842	ASTMX13856	HELIO_11832
OG0004843	ASTMX19279	HELIO_00834
OG0004844	ASTMX16456	HELIO_10522
OG0004845	ASTMX22764	HELIO_10157
OG0004845	ASTMX22763	HELIO_03737, HELIO_05410
OG0004846	ASTMX21774	HELIO_10819
OG0004847	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042	HELIO_01711
OG0004848	ASTMX20823	HELIO_00069
OG0004849	ASTMX19610	HELIO_05423
OG0004850	ASTMX16474	HELIO_00704
OG0004851	ASTMX22196, ASTMX05198	HELIO_09616
OG0004854	ASTMX16706	HELIO_03818
OG0004855	ASTMX15354	HELIO_02533
OG0004856	ASTMX03921	HELIO_07832
OG0004858	ASTMX07798	HELIO_00650
OG0004859	ASTMX13253, ASTMX06675	HELIO_01723
OG0004860	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073	HELIO_10679
OG0004861	ASTMX11133, ASTMX01367	HELIO_06812
OG0004862	ASTMX22863, ASTMX22862, ASTMX07452	HELIO_02985
OG0004863	ASTMX10195	HELIO_03006
OG0004864	ASTMX02024	HELIO_00612
OG0004865	ASTMX03002, ASTMX02329	HELIO_10000
OG0004866	ASTMX04662, ASTMX01152	HELIO_06524
OG0004867	ASTMX01285	HELIO_07092
OG0004868	ASTMX05830, ASTMX11126, ASTMX11125	HELIO_12465
OG0004869	ASTMX01051	HELIO_02239
OG0004870	ASTMX11611	HELIO_01880
OG0004871	ASTMX09615, ASTMX13449, ASTMX07333	HELIO_05857
OG0004872	ASTMX08923, ASTMX06250	HELIO_12688
OG0004873	ASTMX03516	HELIO_01289
OG0004874	ASTMX20507	HELIO_08597
OG0004875	ASTMX18068	HELIO_06367
OG0004877	ASTMX08611	HELIO_07852
OG0004880	ASTMX15783	HELIO_05730
OG0004881	ASTMX15117	HELIO_09700
OG0004882	ASTMX07207	HELIO_11618
OG0004883	ASTMX07829, ASTMX04973	HELIO_09764
OG0004884	ASTMX01376	HELIO_04646
OG0004886	ASTMX08550	HELIO_12663
OG0004887	ASTMX00826	HELIO_07078
