Orthogroup	ASTMX	ORYLA
OG0002593	ASTMX04493, ASTMX04494	ORYLA08214
OG0002594	ASTMX18794	ORYLA12400
OG0002594	ASTMX10058	ORYLA06743
OG0002595	ASTMX04978	ORYLA16973
OG0002595	ASTMX01537	ORYLA07808
OG0002595	ASTMX22436	ORYLA16665
OG0002598	ASTMX05485	ORYLA13242
OG0002598	ASTMX06467	ORYLA06645
OG0002598	ASTMX21419	ORYLA17458
OG0002599	ASTMX05551	ORYLA14396
OG0002599	ASTMX08346	ORYLA13722
OG0002601	ASTMX04225	ORYLA04795
OG0002602	ASTMX20043	ORYLA16533
OG0002604	ASTMX19224	ORYLA02835
OG0002605	ASTMX03103, ASTMX22634, ASTMX15597	ORYLA06378
OG0002607	ASTMX05156	ORYLA14808
OG0002608	ASTMX00356	ORYLA12757, ORYLA12758
OG0002609	ASTMX06939	ORYLA18074
OG0002609	ASTMX12865	ORYLA02468
OG0002610	ASTMX14985	ORYLA07009
OG0002610	ASTMX10225	ORYLA13355
OG0002611	ASTMX16649	ORYLA06410
OG0002611	ASTMX09404, ASTMX04752	ORYLA15703
OG0002612	ASTMX08359	ORYLA13437, ORYLA14479
OG0002614	ASTMX12742	ORYLA09063
OG0002614	ASTMX01026	ORYLA19245, ORYLA19244
OG0002615	ASTMX12485, ASTMX14819, ASTMX04651	ORYLA04319
OG0002616	ASTMX13505	ORYLA04635
OG0002617	ASTMX09319	ORYLA03861
OG0002618	ASTMX04981	ORYLA16976
OG0002619	ASTMX21027, ASTMX20294, ASTMX21026	ORYLA12081
OG0002619	ASTMX03403	ORYLA02540
OG0002620	ASTMX09607	ORYLA18151
OG0002620	ASTMX03856	ORYLA13287
OG0002620	ASTMX18048	ORYLA06884
OG0002622	ASTMX11095	ORYLA00301
OG0002622	ASTMX11096	ORYLA12781
OG0002624	ASTMX06829, ASTMX06830	ORYLA05531
OG0002625	ASTMX18581	ORYLA11572
OG0002627	ASTMX15376	ORYLA01619
OG0002628	ASTMX02392	ORYLA13188
OG0002628	ASTMX13110	ORYLA06600
OG0002628	ASTMX13456	ORYLA18011
OG0002628	ASTMX04075	ORYLA02870
OG0002629	ASTMX13284, ASTMX07247	ORYLA15355
OG0002630	ASTMX03861	ORYLA18441
OG0002630	ASTMX08028	ORYLA09064
OG0002631	ASTMX07525	ORYLA10026
OG0002632	ASTMX02161	ORYLA14670
OG0002632	ASTMX22937	ORYLA02377
OG0002633	ASTMX04611	ORYLA10087
OG0002634	ASTMX15154	ORYLA19984
OG0002635	ASTMX19544	ORYLA10332
OG0002635	ASTMX07598	ORYLA10385
OG0002635	ASTMX17636, ASTMX05514	ORYLA14288
OG0002635	ASTMX07440	ORYLA05341, ORYLA05342
OG0002636	ASTMX11502	ORYLA01876
OG0002636	ASTMX09064	ORYLA05794
OG0002637	ASTMX06116	ORYLA00336
OG0002638	ASTMX09169	ORYLA05737
OG0002641	ASTMX06244	ORYLA15178
OG0002641	ASTMX20282, ASTMX20283, ASTMX20284, ASTMX21259	ORYLA02214
OG0002641	ASTMX19953	ORYLA18210
OG0002642	ASTMX15870	ORYLA19461
OG0002642	ASTMX20197, ASTMX16446	ORYLA08192
OG0002642	ASTMX17263	ORYLA16418
OG0002643	ASTMX21893	ORYLA01997
OG0002644	ASTMX13304	ORYLA09932
OG0002644	ASTMX02694	ORYLA07585
OG0002645	ASTMX04781	ORYLA15725
OG0002646	ASTMX12608, ASTMX08291	ORYLA14734
OG0002648	ASTMX01711	ORYLA12026
OG0002648	ASTMX09864	ORYLA02001
OG0002649	ASTMX15328	ORYLA02709
OG0002649	ASTMX06600, ASTMX08580	ORYLA00760
OG0002651	ASTMX08506	ORYLA12710
OG0002652	ASTMX01699	ORYLA12314
OG0002653	ASTMX10355	ORYLA00669
OG0002653	ASTMX17583	ORYLA01138
OG0002655	ASTMX00453	ORYLA14904
OG0002656	ASTMX19898	ORYLA16439
OG0002656	ASTMX08662	ORYLA09865
OG0002657	ASTMX12563	ORYLA05602
OG0002657	ASTMX05301	ORYLA16108
OG0002658	ASTMX14228, ASTMX09147	ORYLA05776
OG0002658	ASTMX09559	ORYLA08519
OG0002659	ASTMX18454	ORYLA19731
OG0002660	ASTMX14258	ORYLA20162
OG0002661	ASTMX18730	ORYLA12025
OG0002661	ASTMX14437	ORYLA10880
OG0002662	ASTMX15979	ORYLA08023
OG0002662	ASTMX07741	ORYLA07745
OG0002663	ASTMX17302	ORYLA03136
OG0002664	ASTMX09662	ORYLA07705
OG0002664	ASTMX03993	ORYLA13212
OG0002665	ASTMX17594	ORYLA01115
OG0002666	ASTMX03616	ORYLA18360, ORYLA18361
OG0002667	ASTMX13096	ORYLA02728
OG0002667	ASTMX03327	ORYLA17238
OG0002667	ASTMX20923	ORYLA06781, ORYLA12965
OG0002669	ASTMX13936	ORYLA03111
OG0002670	ASTMX01319	ORYLA10125
OG0002670	ASTMX02464	ORYLA05269
OG0002671	ASTMX03533	ORYLA12653
OG0002671	ASTMX11773	ORYLA16152
OG0002671	ASTMX13591	ORYLA02005
OG0002671	ASTMX20297	ORYLA20373
OG0002672	ASTMX21123	ORYLA09257
OG0002672	ASTMX08938	ORYLA11463
OG0002673	ASTMX07655, ASTMX03212	ORYLA04834
OG0002673	ASTMX18507, ASTMX18506	ORYLA10791
OG0002674	ASTMX08623, ASTMX08618, ASTMX08622	ORYLA17710
OG0002677	ASTMX14169	ORYLA16626
OG0002678	ASTMX05571	ORYLA07464
OG0002678	ASTMX00185, ASTMX13328	ORYLA08686, ORYLA09983
OG0002679	ASTMX11701	ORYLA03423
OG0002679	ASTMX10639	ORYLA05872
OG0002681	ASTMX02328	ORYLA04305
OG0002681	ASTMX17073	ORYLA16245
OG0002681	ASTMX04461	ORYLA07931, ORYLA16246
OG0002682	ASTMX06492	ORYLA06283
OG0002683	ASTMX11605	ORYLA00261
OG0002683	ASTMX08909	ORYLA07021
OG0002683	ASTMX14049	ORYLA13641
OG0002685	ASTMX06202	ORYLA09138
OG0002688	ASTMX06188	ORYLA09120
OG0002688	ASTMX17245	ORYLA00939
OG0002689	ASTMX21593, ASTMX19858, ASTMX01933, ASTMX19861, ASTMX20000, ASTMX19862	ORYLA09830
OG0002690	ASTMX17993	ORYLA19898, ORYLA19907
OG0002690	ASTMX17991, ASTMX19122, ASTMX14892, ASTMX21346, ASTMX20501, ASTMX20500, ASTMX20494, ASTMX17995, ASTMX20495, ASTMX17997, ASTMX17996, ASTMX20496, ASTMX20493, ASTMX20497, ASTMX20499, ASTMX20498, ASTMX17994, ASTMX21344, ASTMX22760, ASTMX19451, ASTMX17992, ASTMX17990, ASTMX17989	ORYLA19908, ORYLA19905, ORYLA19903, ORYLA07651, ORYLA07650, ORYLA19897, ORYLA19269, ORYLA07652, ORYLA19273, ORYLA19271, ORYLA19272, ORYLA19270, ORYLA19902, ORYLA19901, ORYLA19900, ORYLA19904, ORYLA19899
OG0002703	ASTMX16506, ASTMX12528	ORYLA04262
OG0002703	ASTMX06772	ORYLA05910
OG0002705	ASTMX02915	ORYLA12908
OG0002705	ASTMX10018	ORYLA02396
OG0002706	ASTMX07322	ORYLA19543
OG0002707	ASTMX03261	ORYLA04757
OG0002707	ASTMX15104	ORYLA11595
OG0002707	ASTMX08481	ORYLA10458
OG0002708	ASTMX09919	ORYLA11930
OG0002710	ASTMX04942	ORYLA13658
OG0002710	ASTMX08307	ORYLA12679
OG0002710	ASTMX07069	ORYLA14789
OG0002711	ASTMX07880	ORYLA09750
OG0002711	ASTMX13862	ORYLA07087
OG0002712	ASTMX22506	ORYLA07981
OG0002712	ASTMX22507	ORYLA16256
OG0002715	ASTMX00765, ASTMX00764	ORYLA14520
OG0002716	ASTMX07672	ORYLA07796
OG0002717	ASTMX21276	ORYLA03883
OG0002717	ASTMX13320, ASTMX08790	ORYLA00959
OG0002717	ASTMX07859	ORYLA09994
OG0002718	ASTMX05708	ORYLA15396
OG0002719	ASTMX18231, ASTMX13763	ORYLA09202
OG0002719	ASTMX15447, ASTMX19002	ORYLA06395, ORYLA09201
OG0002719	ASTMX17148, ASTMX12689	ORYLA09758
OG0002720	ASTMX21032	ORYLA14256
OG0002721	ASTMX22438, ASTMX06801, ASTMX06802	ORYLA05835
OG0002721	ASTMX11674, ASTMX17344	ORYLA16328
OG0002721	ASTMX18223	ORYLA00562
OG0002722	ASTMX08478	ORYLA10461
OG0002723	ASTMX10682	ORYLA03834, ORYLA03835
OG0002723	ASTMX03941, ASTMX02713	ORYLA07370
OG0002724	ASTMX10539	ORYLA00721
OG0002726	ASTMX10071	ORYLA07332
OG0002726	ASTMX01554	ORYLA08157
OG0002728	ASTMX05875	ORYLA03244
OG0002729	ASTMX09796	ORYLA09551
OG0002730	ASTMX08055, ASTMX08056	ORYLA05316
OG0002730	ASTMX19087	ORYLA03165
OG0002731	ASTMX13461	ORYLA18153
OG0002731	ASTMX09611	ORYLA02872
OG0002732	ASTMX19106	ORYLA04732
OG0002734	ASTMX17713	ORYLA04872
OG0002734	ASTMX08063	ORYLA11966
OG0002734	ASTMX13663	ORYLA10545
OG0002735	ASTMX15141	ORYLA02145, ORYLA06141
OG0002735	ASTMX04776	ORYLA15735
OG0002735	ASTMX10178	ORYLA16461
OG0002735	ASTMX04498	ORYLA05934
OG0002736	ASTMX01286	ORYLA11452
OG0002736	ASTMX09534	ORYLA08695, ORYLA09582
OG0002738	ASTMX16448	ORYLA08350
OG0002738	ASTMX04956	ORYLA16506
OG0002739	ASTMX12477	ORYLA12804
OG0002740	ASTMX06588	ORYLA00750
OG0002740	ASTMX00890	ORYLA01841
OG0002741	ASTMX22280	ORYLA12192
OG0002741	ASTMX06865	ORYLA06061
OG0002742	ASTMX03216, ASTMX07668	ORYLA04963
OG0002742	ASTMX17307	ORYLA00437
OG0002743	ASTMX05411	ORYLA19035, ORYLA09902
OG0002744	ASTMX19754	ORYLA18974
OG0002744	ASTMX09756	ORYLA02610
OG0002745	ASTMX14166, ASTMX21096	ORYLA00687
OG0002746	ASTMX14540	ORYLA05943
OG0002747	ASTMX08727	ORYLA19242
OG0002747	ASTMX04072	ORYLA02887
OG0002748	ASTMX16018	ORYLA02879
OG0002749	ASTMX11896	ORYLA09355, ORYLA08642
OG0002750	ASTMX04080	ORYLA03923
OG0002751	ASTMX12480	ORYLA17875
OG0002752	ASTMX06175	ORYLA09106
OG0002753	ASTMX00975	ORYLA14155
OG0002753	ASTMX15886	ORYLA11165
OG0002754	ASTMX19457, ASTMX07407	ORYLA18568
OG0002755	ASTMX17386, ASTMX17385	ORYLA19322
OG0002756	ASTMX05519	ORYLA13793
OG0002757	ASTMX05572, ASTMX20356	ORYLA00322, ORYLA00321
OG0002758	ASTMX12158, ASTMX11719	ORYLA03351, ORYLA04510
OG0002758	ASTMX19020	ORYLA17536
OG0002759	ASTMX12966	ORYLA09586, ORYLA09585
OG0002760	ASTMX00411, ASTMX00410	ORYLA10884
OG0002761	ASTMX17257	ORYLA17179
OG0002762	ASTMX01007	ORYLA14042
OG0002762	ASTMX13291	ORYLA10843
OG0002763	ASTMX01463	ORYLA08239
OG0002764	ASTMX04804	ORYLA15656
OG0002764	ASTMX15857	ORYLA06813, ORYLA03798
OG0002765	ASTMX06827	ORYLA05581
OG0002765	ASTMX01712	ORYLA15145, ORYLA12027
OG0002766	ASTMX12280	ORYLA10349
OG0002767	ASTMX11219	ORYLA04026, ORYLA00357
OG0002767	ASTMX01625	ORYLA00358
OG0002768	ASTMX05930	ORYLA02309
OG0002768	ASTMX08549	ORYLA11235
OG0002769	ASTMX03376	ORYLA17227
OG0002769	ASTMX07759	ORYLA02552
OG0002769	ASTMX11837	ORYLA12217
OG0002771	ASTMX05826	ORYLA12518
OG0002772	ASTMX03981	ORYLA12777
OG0002773	ASTMX08591	ORYLA19216
OG0002774	ASTMX03990	ORYLA13210
OG0002774	ASTMX14302	ORYLA12404
OG0002774	ASTMX18349	ORYLA19635
OG0002775	ASTMX12270	ORYLA10242
OG0002775	ASTMX12267	ORYLA10244
OG0002775	ASTMX17052	ORYLA08215
OG0002776	ASTMX10166	ORYLA01308
OG0002777	ASTMX00412	ORYLA14740
OG0002777	ASTMX14384	ORYLA10885
OG0002779	ASTMX05264	ORYLA20250
OG0002781	ASTMX17246	ORYLA16475
OG0002781	ASTMX05300, ASTMX15463	ORYLA16109
OG0002781	ASTMX00089	ORYLA19361
OG0002782	ASTMX02326	ORYLA03021
OG0002782	ASTMX13170, ASTMX05823	ORYLA18620
OG0002783	ASTMX11345	ORYLA02442
OG0002785	ASTMX02888	ORYLA06284
OG0002785	ASTMX12391	ORYLA17343, ORYLA02417
OG0002786	ASTMX19192	ORYLA06176
OG0002786	ASTMX09014	ORYLA14979
OG0002786	ASTMX02458	ORYLA12999, ORYLA12998
OG0002786	ASTMX03366	ORYLA17650
OG0002787	ASTMX21269	ORYLA06257
OG0002787	ASTMX12559	ORYLA20316
OG0002788	ASTMX02137	ORYLA14654
OG0002790	ASTMX09182	ORYLA03569
OG0002791	ASTMX14188	ORYLA16596
OG0002791	ASTMX19626	ORYLA00875, ORYLA00876
OG0002791	ASTMX06526, ASTMX04009	ORYLA12968
OG0002793	ASTMX05593	ORYLA07270
OG0002794	ASTMX14245	ORYLA02734
OG0002794	ASTMX02851, ASTMX06528	ORYLA06923
OG0002795	ASTMX07886	ORYLA12451
OG0002795	ASTMX15750	ORYLA19180
OG0002797	ASTMX02478	ORYLA05207, ORYLA05210, ORYLA05209, ORYLA05208, ORYLA05211, ORYLA05206
OG0002799	ASTMX09633	ORYLA04398
OG0002799	ASTMX07335	ORYLA16295
OG0002803	ASTMX14210	ORYLA01544
OG0002803	ASTMX09177	ORYLA01545
OG0002803	ASTMX09165	ORYLA05733, ORYLA05732
OG0002803	ASTMX14740	ORYLA01538
OG0002811	ASTMX08335, ASTMX08336	ORYLA14627
OG0002812	ASTMX05989	ORYLA02302
OG0002812	ASTMX10333, ASTMX02889	ORYLA13564, ORYLA06285
OG0002813	ASTMX11456	ORYLA13821
OG0002813	ASTMX00842	ORYLA02183
OG0002813	ASTMX10895	ORYLA20283
OG0002814	ASTMX06628	ORYLA04993
OG0002814	ASTMX06571	ORYLA08092
OG0002814	ASTMX09304	ORYLA04148
OG0002815	ASTMX14480	ORYLA05986
OG0002815	ASTMX01396	ORYLA10370
OG0002815	ASTMX12901	ORYLA11417
OG0002816	ASTMX18069	ORYLA13033, ORYLA06757
OG0002816	ASTMX13866	ORYLA06755, ORYLA06756
OG0002817	ASTMX08503	ORYLA10713
OG0002817	ASTMX11127	ORYLA11993
OG0002818	ASTMX06407	ORYLA15484
OG0002818	ASTMX16559	ORYLA15048
OG0002819	ASTMX07024	ORYLA07493
OG0002819	ASTMX02644	ORYLA08859
OG0002819	ASTMX00940	ORYLA14483
OG0002819	ASTMX04788	ORYLA15630
OG0002821	ASTMX02361	ORYLA13169
OG0002821	ASTMX03188	ORYLA06382
OG0002822	ASTMX04976	ORYLA16971
OG0002822	ASTMX12314	ORYLA00588
OG0002822	ASTMX01536	ORYLA16668, ORYLA07807
OG0002824	ASTMX12647, ASTMX13765	ORYLA06204
OG0002825	ASTMX17360	ORYLA11065
OG0002825	ASTMX12426	ORYLA12342
OG0002826	ASTMX14104, ASTMX08188	ORYLA11355
OG0002826	ASTMX13061, ASTMX18255	ORYLA03113
OG0002827	ASTMX12910	ORYLA11598
OG0002828	ASTMX11283	ORYLA03128
OG0002829	ASTMX22349, ASTMX20452, ASTMX07701	ORYLA16753
OG0002830	ASTMX21901	ORYLA11471
OG0002830	ASTMX07574	ORYLA10187
OG0002831	ASTMX07219	ORYLA15327
OG0002832	ASTMX16063	ORYLA06314
OG0002833	ASTMX17660, ASTMX15980	ORYLA08022
OG0002834	ASTMX09174	ORYLA05742
OG0002834	ASTMX14209	ORYLA01543
OG0002834	ASTMX13648	ORYLA17481
OG0002835	ASTMX07497	ORYLA05983
OG0002836	ASTMX16518	ORYLA03764
OG0002837	ASTMX06183	ORYLA09113
OG0002837	ASTMX02695	ORYLA07584
OG0002837	ASTMX11101	ORYLA12792
OG0002838	ASTMX07617	ORYLA05289
OG0002838	ASTMX19008	ORYLA00320
OG0002839	ASTMX10136	ORYLA05647
OG0002840	ASTMX03567	ORYLA12723
OG0002840	ASTMX10233	ORYLA13362
OG0002841	ASTMX20703	ORYLA11075
OG0002842	ASTMX15094	ORYLA02771
OG0002842	ASTMX12457	ORYLA13461
OG0002843	ASTMX16351	ORYLA17609
OG0002844	ASTMX09226	ORYLA20136
OG0002845	ASTMX01725	ORYLA12140
OG0002846	ASTMX08489	ORYLA10441
OG0002847	ASTMX13450	ORYLA19257
OG0002847	ASTMX13451	ORYLA19258
OG0002848	ASTMX12620	ORYLA08986
OG0002849	ASTMX00642	ORYLA14814
OG0002849	ASTMX03559	ORYLA12422
OG0002849	ASTMX15379	ORYLA01616
OG0002850	ASTMX15162	ORYLA03637
OG0002851	ASTMX03703	ORYLA04060
OG0002851	ASTMX04838	ORYLA10594
OG0002853	ASTMX18229	ORYLA02715
OG0002855	ASTMX16184	ORYLA03649
OG0002856	ASTMX19709	ORYLA06874, ORYLA12811
OG0002856	ASTMX19196, ASTMX12028	ORYLA02096
OG0002857	ASTMX11616	ORYLA00929
OG0002858	ASTMX20339	ORYLA01755
OG0002858	ASTMX17651	ORYLA12296
OG0002859	ASTMX17158	ORYLA07035
OG0002860	ASTMX03636	ORYLA16257
OG0002861	ASTMX20391	ORYLA12105
OG0002862	ASTMX17381	ORYLA04015
OG0002862	ASTMX08708, ASTMX20940	ORYLA05434
OG0002862	ASTMX11428	ORYLA05308
OG0002863	ASTMX23045	ORYLA17400
OG0002864	ASTMX20775	ORYLA12604
OG0002864	ASTMX17512	ORYLA07144, ORYLA07143
OG0002865	ASTMX09485	ORYLA10366
OG0002866	ASTMX20659	ORYLA02748
OG0002866	ASTMX21913	ORYLA00604
OG0002868	ASTMX05079	ORYLA17446
OG0002869	ASTMX21589	ORYLA13866
OG0002869	ASTMX02041	ORYLA16223
OG0002870	ASTMX01395	ORYLA10371
OG0002871	ASTMX00399	ORYLA15130
OG0002872	ASTMX04272	ORYLA02121
OG0002873	ASTMX03633	ORYLA19407
OG0002874	ASTMX19970	ORYLA15908
OG0002874	ASTMX02012	ORYLA14760
OG0002875	ASTMX13007	ORYLA11748
OG0002875	ASTMX01353	ORYLA10497
OG0002876	ASTMX00547	ORYLA08640
OG0002876	ASTMX12943	ORYLA04839
OG0002877	ASTMX02938	ORYLA13198
OG0002878	ASTMX21527	ORYLA20310
OG0002878	ASTMX20855	ORYLA05630
OG0002879	ASTMX09549	ORYLA12228
OG0002879	ASTMX04541	ORYLA10562
OG0002880	ASTMX08916	ORYLA06975
OG0002880	ASTMX10765	ORYLA20238
OG0002880	ASTMX12917	ORYLA11943
OG0002881	ASTMX05222	ORYLA19373
OG0002883	ASTMX12110	ORYLA12507
OG0002884	ASTMX09433	ORYLA20174
OG0002885	ASTMX17202	ORYLA07258, ORYLA07265, ORYLA00177
OG0002885	ASTMX03303, ASTMX06907	ORYLA02584
OG0002887	ASTMX07808	ORYLA02731
OG0002888	ASTMX17659	ORYLA16529
OG0002888	ASTMX11387	ORYLA00234
OG0002889	ASTMX22104	ORYLA14307
OG0002889	ASTMX16163	ORYLA10855
OG0002890	ASTMX17134	ORYLA15943
OG0002890	ASTMX11262	ORYLA14281
OG0002890	ASTMX06745	ORYLA05398
OG0002891	ASTMX14161	ORYLA16619
OG0002892	ASTMX14206	ORYLA16578
OG0002892	ASTMX04005	ORYLA12974
OG0002892	ASTMX08598	ORYLA17244
OG0002892	ASTMX10377	ORYLA02493
OG0002893	ASTMX04172	ORYLA09714
OG0002894	ASTMX03268	ORYLA04778
OG0002894	ASTMX12100	ORYLA10079, ORYLA05303
OG0002895	ASTMX12952	ORYLA11053
OG0002895	ASTMX14061, ASTMX05379	ORYLA14341
OG0002896	ASTMX19105, ASTMX09780	ORYLA09565
OG0002896	ASTMX08412	ORYLA09164
OG0002897	ASTMX10736	ORYLA08407
OG0002898	ASTMX14754	ORYLA00671, ORYLA00670
OG0002899	ASTMX06782	ORYLA05880
OG0002899	ASTMX18211	ORYLA13052
OG0002900	ASTMX09021	ORYLA14973
OG0002900	ASTMX09858	ORYLA02100
OG0002901	ASTMX10246	ORYLA11557
OG0002902	ASTMX16032	ORYLA16725, ORYLA07802
OG0002902	ASTMX07744	ORYLA07801
OG0002903	ASTMX03762	ORYLA20427
OG0002905	ASTMX05245	ORYLA15649
OG0002905	ASTMX16672	ORYLA07137
OG0002906	ASTMX02587	ORYLA14581
OG0002907	ASTMX10573	ORYLA02959
OG0002907	ASTMX09015	ORYLA14978
OG0002908	ASTMX15467	ORYLA16113
OG0002909	ASTMX17748	ORYLA15541
OG0002909	ASTMX08531	ORYLA10906
OG0002910	ASTMX08537	ORYLA10834
OG0002911	ASTMX07620	ORYLA05286
OG0002911	ASTMX09963	ORYLA17637
OG0002912	ASTMX03571	ORYLA12570
OG0002913	ASTMX18114	ORYLA09301
OG0002913	ASTMX06447	ORYLA06966
OG0002913	ASTMX11831	ORYLA01437
OG0002913	ASTMX00589	ORYLA15057
OG0002914	ASTMX02600	ORYLA15001
OG0002915	ASTMX10897	ORYLA15159
OG0002915	ASTMX15512	ORYLA06424
OG0002916	ASTMX02914	ORYLA12904
OG0002916	ASTMX10017	ORYLA02397
OG0002917	ASTMX06336	ORYLA03614
OG0002919	ASTMX01892	ORYLA19627
OG0002919	ASTMX20581	ORYLA12045
OG0002919	ASTMX02354	ORYLA13148
OG0002921	ASTMX17074	ORYLA16247
OG0002922	ASTMX21382	ORYLA05263, ORYLA05264
OG0002922	ASTMX09964	ORYLA17370
OG0002923	ASTMX00895	ORYLA02176
OG0002923	ASTMX07470	ORYLA15614
OG0002924	ASTMX06225	ORYLA14888
OG0002924	ASTMX07771	ORYLA02522, ORYLA02521
OG0002925	ASTMX07510	ORYLA05522
OG0002925	ASTMX11462	ORYLA14140
OG0002925	ASTMX04330	ORYLA01643
OG0002926	ASTMX12392	ORYLA02418
OG0002926	ASTMX07910	ORYLA12816
OG0002927	ASTMX14610	ORYLA05678
OG0002929	ASTMX03061	ORYLA11115
OG0002929	ASTMX19048	ORYLA15722
OG0002930	ASTMX03629	ORYLA19104
OG0002930	ASTMX00731	ORYLA13876
OG0002930	ASTMX06399	ORYLA15609
OG0002930	ASTMX20828	ORYLA16641
OG0002930	ASTMX04507	ORYLA08183
OG0002930	ASTMX19531	ORYLA17037, ORYLA17036
OG0002930	ASTMX08572	ORYLA00291
OG0002931	ASTMX05179, ASTMX19787	ORYLA11036
OG0002931	ASTMX06382, ASTMX00773	ORYLA14528, ORYLA14527
OG0002931	ASTMX11137	ORYLA12002
OG0002931	ASTMX01372	ORYLA18663
OG0002932	ASTMX20006	ORYLA01686
OG0002932	ASTMX08466	ORYLA05142
OG0002934	ASTMX09564	ORYLA08524
OG0002934	ASTMX09563	ORYLA08523
OG0002934	ASTMX09560	ORYLA08521
OG0002934	ASTMX09562, ASTMX09561	ORYLA08522
OG0002935	ASTMX15311	ORYLA07213, ORYLA18539, ORYLA07212, ORYLA03350, ORYLA18586
OG0002935	ASTMX21595, ASTMX11753, ASTMX11752, ASTMX20974, ASTMX20976, ASTMX17872, ASTMX20975, ASTMX17874	ORYLA19213
OG0002944	ASTMX13024	ORYLA11503
OG0002944	ASTMX18030	ORYLA15960
OG0002944	ASTMX12751	ORYLA09073
OG0002945	ASTMX07832	ORYLA00078
OG0002946	ASTMX21861, ASTMX21826	ORYLA16682
OG0002947	ASTMX13918	ORYLA18625
OG0002948	ASTMX09230	ORYLA20132
OG0002949	ASTMX10636	ORYLA05800
OG0002952	ASTMX03890	ORYLA04612
OG0002953	ASTMX05287	ORYLA13902
OG0002954	ASTMX14496, ASTMX00341	ORYLA12023
OG0002954	ASTMX07250	ORYLA15359
OG0002954	ASTMX17916	ORYLA11199
OG0002955	ASTMX22263	ORYLA10112
OG0002956	ASTMX02448	ORYLA13006
OG0002957	ASTMX16714	ORYLA09640
OG0002959	ASTMX03291, ASTMX13416	ORYLA11532
OG0002959	ASTMX16543	ORYLA10475
OG0002960	ASTMX13796	ORYLA01661, ORYLA05586
OG0002961	ASTMX17170	ORYLA11825
OG0002962	ASTMX21110	ORYLA19692
OG0002962	ASTMX07712, ASTMX18086	ORYLA16540
OG0002964	ASTMX05000	ORYLA17126
OG0002964	ASTMX07844	ORYLA00048
OG0002964	ASTMX21735	ORYLA16902
OG0002965	ASTMX02526	ORYLA05184
OG0002966	ASTMX10395	ORYLA02492
OG0002967	ASTMX11866	ORYLA03303
OG0002967	ASTMX12804	ORYLA04206
OG0002968	ASTMX16814	ORYLA02038
OG0002969	ASTMX19487	ORYLA07908
OG0002971	ASTMX09060	ORYLA20367
OG0002971	ASTMX07494	ORYLA05979
OG0002971	ASTMX07508	ORYLA05520
OG0002973	ASTMX00766	ORYLA14521
OG0002973	ASTMX03063	ORYLA18854
OG0002974	ASTMX22896	ORYLA05639
OG0002974	ASTMX03538	ORYLA12657
OG0002975	ASTMX12284	ORYLA10560
OG0002976	ASTMX03355	ORYLA17659
OG0002977	ASTMX16248	ORYLA03469
OG0002978	ASTMX09737, ASTMX04699	ORYLA01067
OG0002978	ASTMX14100	ORYLA11348
OG0002978	ASTMX01387	ORYLA10261
OG0002979	ASTMX11853	ORYLA09415, ORYLA08555
OG0002981	ASTMX17321	ORYLA08734
OG0002982	ASTMX12949	ORYLA05260
OG0002983	ASTMX02519	ORYLA05176
OG0002983	ASTMX22054, ASTMX06014	ORYLA13535
OG0002984	ASTMX09070	ORYLA05793
OG0002985	ASTMX14851	ORYLA16699
OG0002985	ASTMX21191	ORYLA00625
OG0002986	ASTMX08841	ORYLA15829
OG0002986	ASTMX01002	ORYLA13959
OG0002986	ASTMX10260	ORYLA20331
OG0002987	ASTMX04738	ORYLA01526
OG0002987	ASTMX16371	ORYLA00907
OG0002989	ASTMX06383, ASTMX00778	ORYLA15869
OG0002990	ASTMX05794	ORYLA04627
OG0002991	ASTMX02776	ORYLA04672
OG0002992	ASTMX13119	ORYLA09196
OG0002992	ASTMX04764	ORYLA15747
OG0002994	ASTMX06744, ASTMX13783	ORYLA02194
OG0002995	ASTMX01369	ORYLA10446
OG0002996	ASTMX02629	ORYLA15037
OG0002996	ASTMX03439	ORYLA15923
OG0002996	ASTMX14560	ORYLA14260
OG0002997	ASTMX10330	ORYLA06949
OG0002998	ASTMX08338	ORYLA14765
OG0002998	ASTMX01774, ASTMX17111	ORYLA16031
OG0003000	ASTMX22439	ORYLA12203
OG0003001	ASTMX15125	ORYLA09162
OG0003001	ASTMX00486	ORYLA06603
OG0003002	ASTMX14285	ORYLA14351
OG0003002	ASTMX17151	ORYLA08507
OG0003002	ASTMX12691	ORYLA09760
OG0003003	ASTMX07477	ORYLA19741
OG0003003	ASTMX08710	ORYLA02206
OG0003003	ASTMX03798	ORYLA11693
OG0003004	ASTMX16526	ORYLA10597
OG0003004	ASTMX06062, ASTMX17299	ORYLA03379
OG0003005	ASTMX04617	ORYLA05246
OG0003006	ASTMX20088, ASTMX15978, ASTMX15977, ASTMX19876	ORYLA16962
OG0003007	ASTMX14048	ORYLA13640
OG0003007	ASTMX15482	ORYLA00272
OG0003008	ASTMX06537	ORYLA06672
OG0003008	ASTMX11563	ORYLA13325
OG0003009	ASTMX06763, ASTMX08741	ORYLA01927
OG0003009	ASTMX16226	ORYLA05918
OG0003010	ASTMX07751	ORYLA08264
OG0003011	ASTMX11395, ASTMX14305	ORYLA00062, ORYLA17088
OG0003012	ASTMX10744	ORYLA13725
OG0003012	ASTMX09447	ORYLA14487
OG0003013	ASTMX07867	ORYLA09697
OG0003013	ASTMX21547	ORYLA05595
