Orthogroup	ASTMX	DANRE
OG0002271	ASTMX20337	DANRE11453
OG0002272	ASTMX10230	DANRE18875
OG0002272	ASTMX06680	DANRE22655, DANRE22654
OG0002272	ASTMX05371	DANRE02384, DANRE02385
OG0002274	ASTMX09618	DANRE33297
OG0002274	ASTMX04475	DANRE03176
OG0002275	ASTMX04279	DANRE43149
OG0002275	ASTMX19957	DANRE36930
OG0002275	ASTMX05016	DANRE15105
OG0002276	ASTMX01428	DANRE03682, DANRE03683
OG0002276	ASTMX01909	DANRE09534, DANRE09533
OG0002276	ASTMX05328	DANRE23415, DANRE23416
OG0002277	ASTMX16556	DANRE12429, DANRE12428
OG0002277	ASTMX19350	DANRE36747, DANRE36748, DANRE22297, DANRE22298
OG0002278	ASTMX17219	DANRE07858, DANRE07857
OG0002278	ASTMX09498	DANRE12082, DANRE12083, DANRE12084
OG0002279	ASTMX12963	DANRE42242
OG0002279	ASTMX16291	DANRE27826
OG0002280	ASTMX13020	DANRE18762
OG0002280	ASTMX05765	DANRE09054, DANRE09053
OG0002280	ASTMX19673	DANRE14225, DANRE14226, DANRE14227, DANRE14224, DANRE14222
OG0002281	ASTMX05045	DANRE40806, DANRE40807
OG0002281	ASTMX19503	DANRE05015, DANRE05017, DANRE05016
OG0002281	ASTMX20301	DANRE04335
OG0002281	ASTMX09043	DANRE39560
OG0002281	ASTMX22360	DANRE33306
OG0002282	ASTMX08568, ASTMX14313	DANRE28648
OG0002282	ASTMX15818	DANRE14580
OG0002283	ASTMX22065, ASTMX07985	DANRE06242
OG0002283	ASTMX02731	DANRE04994, DANRE04993
OG0002283	ASTMX07984	DANRE06240, DANRE06239, DANRE06241
OG0002283	ASTMX20597	DANRE16300, DANRE16301
OG0002284	ASTMX10585	DANRE00182
OG0002284	ASTMX12450	DANRE17687
OG0002285	ASTMX05929	DANRE01557, DANRE01558
OG0002285	ASTMX13499	DANRE05959
OG0002286	ASTMX03863	DANRE18378, DANRE18379
OG0002287	ASTMX17142, ASTMX11263	DANRE02275, DANRE02276
OG0002287	ASTMX16411	DANRE17711
OG0002287	ASTMX07081, ASTMX08302	DANRE25677
OG0002288	ASTMX11634	DANRE06055
OG0002288	ASTMX21727	DANRE20574, DANRE20573
OG0002289	ASTMX17010	DANRE15402
OG0002289	ASTMX06660, ASTMX06661	DANRE42162
OG0002289	ASTMX09109	DANRE34357
OG0002289	ASTMX17781	DANRE00730
OG0002289	ASTMX06970	DANRE37952
OG0002290	ASTMX15202	DANRE33620, DANRE33619
OG0002290	ASTMX11865	DANRE00906, DANRE00907, DANRE08055
OG0002290	ASTMX01433	DANRE03831, DANRE03830, DANRE03832
OG0002291	ASTMX10014	DANRE00425, DANRE00426
OG0002292	ASTMX22948	DANRE35908
OG0002292	ASTMX01072	DANRE25435, DANRE25434
OG0002293	ASTMX08163	DANRE10778
OG0002293	ASTMX02883	DANRE02074, DANRE02075
OG0002293	ASTMX00908	DANRE14636
OG0002293	ASTMX03866	DANRE18384, DANRE18385
OG0002294	ASTMX20773	DANRE19637, DANRE19636
OG0002294	ASTMX11558	DANRE36446
OG0002294	ASTMX15048	DANRE26343
OG0002295	ASTMX09022	DANRE12890, DANRE12892
OG0002295	ASTMX02417	DANRE21719, DANRE21720
OG0002295	ASTMX08963	DANRE19376, DANRE19377
OG0002296	ASTMX13497	DANRE05952, DANRE05953
OG0002297	ASTMX00496	DANRE35527, DANRE35528
OG0002298	ASTMX18433, ASTMX19580, ASTMX02703, ASTMX21590, ASTMX20267, ASTMX16977, ASTMX07036	DANRE29109, DANRE29110, DANRE28756, DANRE43180, DANRE28757, DANRE43181, DANRE43041
OG0002299	ASTMX05723	DANRE40943, DANRE40942, DANRE40671, DANRE40670, DANRE40620
OG0002311	ASTMX06522	DANRE26517
OG0002312	ASTMX04630	DANRE20428, DANRE07389, DANRE07387, DANRE07391, DANRE07390, DANRE07388
OG0002314	ASTMX11909	DANRE16662, DANRE16663, DANRE16664
OG0002314	ASTMX12475	DANRE17933, DANRE17934
OG0002315	ASTMX13561	DANRE33255, DANRE33257
OG0002315	ASTMX11547	DANRE36427
OG0002316	ASTMX00832	DANRE14670
OG0002316	ASTMX02882	DANRE02069, DANRE02071, DANRE02072, DANRE02070
OG0002317	ASTMX04598	DANRE05615, DANRE05614
OG0002317	ASTMX17295	DANRE13168, DANRE13169
OG0002317	ASTMX10942	DANRE05141
OG0002317	ASTMX01601	DANRE37146, DANRE37147
OG0002318	ASTMX22370	DANRE28853, DANRE28854
OG0002319	ASTMX18446	DANRE01930, DANRE01931, DANRE01932
OG0002319	ASTMX06513	DANRE26532
OG0002320	ASTMX12807	DANRE34160
OG0002320	ASTMX02338	DANRE08175
OG0002320	ASTMX02287	DANRE07657
OG0002321	ASTMX21752	DANRE16380
OG0002322	ASTMX18717	DANRE30306, DANRE30305, DANRE03660, DANRE03659
OG0002323	ASTMX21120	DANRE33348, DANRE33349
OG0002325	ASTMX07855	DANRE41635
OG0002326	ASTMX13675, ASTMX11144	DANRE11982, DANRE11981, DANRE18035
OG0002326	ASTMX08928	DANRE17969
OG0002327	ASTMX06358	DANRE22842, DANRE22841
OG0002327	ASTMX08394	DANRE02715
OG0002328	ASTMX06095	DANRE19760
OG0002328	ASTMX17839	DANRE28293, DANRE28292
OG0002329	ASTMX20340	DANRE13677
OG0002329	ASTMX10889	DANRE12842, DANRE12841
OG0002330	ASTMX17474	DANRE19578
OG0002330	ASTMX21987, ASTMX04408	DANRE08225
OG0002331	ASTMX13590	DANRE14402, DANRE14401
OG0002332	ASTMX06962	DANRE34536, DANRE34537
OG0002332	ASTMX17558	DANRE41108, DANRE41107
OG0002332	ASTMX09977	DANRE01409
OG0002333	ASTMX12071	DANRE34751
OG0002334	ASTMX09584	DANRE24123, DANRE24121, DANRE24122
OG0002334	ASTMX00481	DANRE35546, DANRE35545
OG0002334	ASTMX00170	DANRE42533, DANRE42534
OG0002335	ASTMX12637	DANRE03739
OG0002336	ASTMX12962	DANRE42241
OG0002336	ASTMX00535	DANRE35602
OG0002336	ASTMX19655, ASTMX16290	DANRE24502, DANRE27827
OG0002336	ASTMX11826	DANRE06862
OG0002337	ASTMX19037, ASTMX11864	DANRE08056
OG0002337	ASTMX19039	DANRE00914, DANRE00913
OG0002339	ASTMX17509	DANRE03470
OG0002339	ASTMX09570	DANRE15243, DANRE15242
OG0002340	ASTMX03155	DANRE26908
OG0002341	ASTMX12201	DANRE20381, DANRE20379, DANRE20378, DANRE20380, DANRE20377, DANRE20376
OG0002342	ASTMX09086	DANRE11694, DANRE11693
OG0002342	ASTMX04538	DANRE05529, DANRE05528
OG0002343	ASTMX02191	DANRE25095, DANRE25094
OG0002343	ASTMX12430	DANRE37612
OG0002343	ASTMX19851	DANRE22280
OG0002343	ASTMX00990	DANRE36851
OG0002343	ASTMX01094	DANRE25497
OG0002344	ASTMX05861	DANRE07882
OG0002344	ASTMX13295	DANRE34183, DANRE34182
OG0002344	ASTMX16011	DANRE19431
OG0002345	ASTMX04373	DANRE33055
OG0002345	ASTMX02209	DANRE25210, DANRE25211, DANRE25209, DANRE25212
OG0002346	ASTMX14427	DANRE33235
OG0002346	ASTMX21524	DANRE13335, DANRE13334
OG0002347	ASTMX10301	DANRE30595, DANRE30594
OG0002347	ASTMX21001	DANRE25287
OG0002348	ASTMX08116	DANRE10939
OG0002348	ASTMX03720	DANRE00806
OG0002349	ASTMX18242	DANRE25400
OG0002349	ASTMX20037	DANRE38745
OG0002350	ASTMX02387	DANRE21779, DANRE21780
OG0002350	ASTMX04071	DANRE19276
OG0002350	ASTMX14202	DANRE30270, DANRE30269, DANRE30268
OG0002352	ASTMX12558	DANRE13601
OG0002352	ASTMX22595	DANRE10604, DANRE10606
OG0002353	ASTMX03734	DANRE00010, DANRE00012, DANRE00011
OG0002354	ASTMX09837	DANRE14164
OG0002354	ASTMX06838	DANRE09937
OG0002354	ASTMX00522	DANRE37092
OG0002355	ASTMX01148	DANRE06303
OG0002355	ASTMX08242	DANRE16341, DANRE16342
OG0002355	ASTMX20849	DANRE06475
OG0002356	ASTMX07148	DANRE31051
OG0002356	ASTMX07355	DANRE29615
OG0002357	ASTMX16294	DANRE17322, DANRE17323, DANRE17321
OG0002357	ASTMX18465	DANRE11580, DANRE11581
OG0002358	ASTMX22042	DANRE12934, DANRE12933
OG0002358	ASTMX13487	DANRE02324
OG0002359	ASTMX09668	DANRE11586, DANRE11587, DANRE11585
OG0002360	ASTMX12013	DANRE14891, DANRE14892, DANRE14890
OG0002361	ASTMX04855	DANRE11141
OG0002362	ASTMX19719	DANRE33948
OG0002362	ASTMX02033	DANRE37578, DANRE37580, DANRE33949
OG0002362	ASTMX11025	DANRE37579
OG0002362	ASTMX22283	DANRE40121, DANRE28144
OG0002363	ASTMX18218	DANRE15421, DANRE15420, DANRE15422
OG0002363	ASTMX21167	DANRE29848, DANRE29849
OG0002363	ASTMX18786	DANRE43078
OG0002363	ASTMX19618	DANRE03692, DANRE03693
OG0002366	ASTMX17624	DANRE23406
OG0002366	ASTMX12737	DANRE24099
OG0002366	ASTMX08031	DANRE27226
OG0002366	ASTMX01714	DANRE39161
OG0002366	ASTMX18594	DANRE25332
OG0002367	ASTMX02846	DANRE21483
OG0002367	ASTMX18373	DANRE34909
OG0002368	ASTMX21883	DANRE11442, DANRE11443, DANRE11444
OG0002368	ASTMX10606	DANRE04658, DANRE04657
OG0002369	ASTMX12274	DANRE10691
OG0002370	ASTMX10099	DANRE09330, DANRE09329
OG0002370	ASTMX11503	DANRE14032, DANRE14030, DANRE14029
OG0002371	ASTMX08458	DANRE04441
OG0002371	ASTMX18459	DANRE11569
OG0002372	ASTMX20544	DANRE28952, DANRE28951
OG0002373	ASTMX08070	DANRE17559
OG0002373	ASTMX07572	DANRE11721
OG0002373	ASTMX14150	DANRE11249
OG0002373	ASTMX21613	DANRE15758, DANRE15757
OG0002373	ASTMX07573	DANRE11720
OG0002374	ASTMX21311, ASTMX18359	DANRE28397
OG0002374	ASTMX00512	DANRE36862
OG0002375	ASTMX16254	DANRE08588, DANRE08589
OG0002376	ASTMX13052	DANRE20015, DANRE20014
OG0002376	ASTMX05618	DANRE38107, DANRE38106, DANRE38108
OG0002377	ASTMX16584	DANRE18217, DANRE18218, DANRE18216
OG0002378	ASTMX01073	DANRE25436, DANRE25437, DANRE25438
OG0002378	ASTMX20058	DANRE37678, DANRE37679, DANRE37683, DANRE37676
OG0002379	ASTMX16904	DANRE22137, DANRE22136
OG0002380	ASTMX14458	DANRE40905, DANRE40903
OG0002380	ASTMX09970	DANRE00644, DANRE00643
OG0002380	ASTMX06641	DANRE05387, DANRE05386
OG0002380	ASTMX13355	DANRE00439, DANRE00438
OG0002383	ASTMX07054, ASTMX02183, ASTMX02182	DANRE25117, DANRE25112, DANRE25116, DANRE25113, DANRE24953, DANRE24952, DANRE24951
OG0002384	ASTMX06160	DANRE24344
OG0002385	ASTMX21398	DANRE29842, DANRE29841
OG0002385	ASTMX19889	DANRE28561, DANRE28560, DANRE28554, DANRE28555
OG0002385	ASTMX07728	DANRE03634
OG0002385	ASTMX11375	DANRE36152, DANRE36153
OG0002385	ASTMX18961	DANRE29812
OG0002395	ASTMX17062	DANRE39980, DANRE39979
OG0002395	ASTMX20445	DANRE39377, DANRE39375, DANRE39378, DANRE39376
OG0002396	ASTMX10463	DANRE37808, DANRE37806
OG0002396	ASTMX18535	DANRE00883, DANRE00884
OG0002396	ASTMX03266	DANRE11328, DANRE11327
OG0002398	ASTMX11892	DANRE16041
OG0002398	ASTMX08836	DANRE07025
OG0002398	ASTMX02058	DANRE39921, DANRE39920, DANRE39919
OG0002399	ASTMX03862	DANRE18376
OG0002399	ASTMX05513	DANRE02239, DANRE02238
OG0002399	ASTMX12752	DANRE24087, DANRE24086
OG0002400	ASTMX04030	DANRE39733, DANRE39734
OG0002400	ASTMX00974	DANRE36047, DANRE36048
OG0002400	ASTMX22321, ASTMX15885	DANRE31486
OG0002400	ASTMX05534	DANRE01746
OG0002400	ASTMX01788	DANRE40363
OG0002401	ASTMX00549, ASTMX07544	DANRE41812, DANRE41811
OG0002401	ASTMX11090	DANRE17853
OG0002401	ASTMX01153	DANRE06370
OG0002402	ASTMX18742, ASTMX18741, ASTMX10229	DANRE18877, DANRE18878, DANRE18797, DANRE18796
OG0002403	ASTMX06486	DANRE26493
OG0002404	ASTMX02367	DANRE01918
OG0002404	ASTMX14159	DANRE16949, DANRE16950, DANRE16948, DANRE30128
OG0002405	ASTMX15902	DANRE15704, DANRE15703
OG0002405	ASTMX11799	DANRE06806
OG0002405	ASTMX07938	DANRE24393
OG0002405	ASTMX09093	DANRE33748
OG0002406	ASTMX20656	DANRE23473, DANRE23475, DANRE23474, DANRE01770
OG0002407	ASTMX12131	DANRE05096, DANRE05097
OG0002407	ASTMX20210	DANRE03785
OG0002408	ASTMX00216	DANRE38556, DANRE38555, DANRE38557
OG0002408	ASTMX18400	DANRE09803, DANRE09804
OG0002409	ASTMX07143	DANRE31062
OG0002409	ASTMX09222	DANRE43320, DANRE43319
OG0002410	ASTMX06429	DANRE22719
OG0002410	ASTMX01757	DANRE40305
OG0002411	ASTMX14297	DANRE38371
OG0002411	ASTMX15378	DANRE13902
OG0002412	ASTMX02195	DANRE25099
OG0002413	ASTMX20536	DANRE30178, DANRE30179
OG0002414	ASTMX02838	DANRE21494
OG0002414	ASTMX10763	DANRE22531, DANRE22530
OG0002414	ASTMX05209	DANRE23247
OG0002415	ASTMX07615	DANRE05251, DANRE05250
OG0002416	ASTMX08126	DANRE10842, DANRE10843, DANRE30621, DANRE30620
OG0002418	ASTMX05969	DANRE00142
OG0002418	ASTMX05236	DANRE22967, DANRE22966
OG0002418	ASTMX10643	DANRE09980
OG0002419	ASTMX18398	DANRE09808, DANRE09809
OG0002419	ASTMX21195, ASTMX07692	DANRE03573, DANRE03574
OG0002420	ASTMX11294	DANRE13319, DANRE13318
OG0002420	ASTMX01380	DANRE12102
OG0002420	ASTMX11595	DANRE16729, DANRE16730
OG0002420	ASTMX04219	DANRE04597, DANRE04596
OG0002421	ASTMX15153	DANRE24979, DANRE24978
OG0002421	ASTMX14700	DANRE38875, DANRE38878, DANRE38876
OG0002422	ASTMX04519	DANRE07168, DANRE07169, DANRE07170, DANRE07166
OG0002423	ASTMX14771	DANRE42835, DANRE42834, DANRE42825, DANRE42824
OG0002424	ASTMX16372	DANRE06511
OG0002424	ASTMX19121	DANRE07185
OG0002425	ASTMX05277, ASTMX05276	DANRE22894, DANRE22893
OG0002426	ASTMX11681	DANRE03071
OG0002426	ASTMX21194	DANRE29062
OG0002426	ASTMX19607	DANRE28444, DANRE28456
OG0002427	ASTMX17490	DANRE33043
OG0002427	ASTMX03609	DANRE38738, DANRE38737
OG0002428	ASTMX12003	DANRE14864, DANRE14867, DANRE14866, DANRE14865
OG0002428	ASTMX05342	DANRE01600, DANRE01601
OG0002429	ASTMX07201	DANRE12510
OG0002429	ASTMX15801	DANRE22357, DANRE22358, DANRE22359
OG0002430	ASTMX06677, ASTMX21737	DANRE28030
OG0002430	ASTMX21493	DANRE22083
OG0002431	ASTMX15544	DANRE08655, DANRE08653, DANRE08654
OG0002431	ASTMX10646	DANRE09977
OG0002431	ASTMX04787	DANRE23181, DANRE23180
OG0002432	ASTMX16700	DANRE06643
OG0002432	ASTMX16699	DANRE42921
OG0002432	ASTMX09945	DANRE17868, DANRE17867
OG0002433	ASTMX21961	DANRE04279
OG0002433	ASTMX22099	DANRE30376
OG0002434	ASTMX15466	DANRE23360, DANRE23359, DANRE23358
OG0002436	ASTMX13710	DANRE33714, DANRE33713
OG0002436	ASTMX03924	DANRE20406, DANRE20405
OG0002436	ASTMX16203	DANRE07419
OG0002437	ASTMX08613	DANRE35170, DANRE35172, DANRE35173, DANRE35171
OG0002438	ASTMX01020	DANRE36809
OG0002438	ASTMX12047	DANRE41415, DANRE41414
OG0002439	ASTMX02029	DANRE31516, DANRE31514, DANRE31515
OG0002439	ASTMX00348	DANRE25773
OG0002439	ASTMX14494	DANRE38938
OG0002441	ASTMX09326	DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090
OG0002442	ASTMX11614	DANRE05982
OG0002442	ASTMX03388	DANRE37141, DANRE37140
OG0002443	ASTMX15145	DANRE24993, DANRE24992
OG0002444	ASTMX15845	DANRE02469
OG0002444	ASTMX18596	DANRE25326
OG0002444	ASTMX04885	DANRE02953
OG0002445	ASTMX02528	DANRE05848
OG0002447	ASTMX06035	DANRE36511
OG0002447	ASTMX06034	DANRE36512
OG0002448	ASTMX07638	DANRE04305
OG0002448	ASTMX07637	DANRE05209
OG0002449	ASTMX05600	DANRE37893
OG0002449	ASTMX14070	DANRE17401
OG0002449	ASTMX01349	DANRE12094
OG0002450	ASTMX06804	DANRE10330
OG0002450	ASTMX09847	DANRE14502
OG0002450	ASTMX03358	DANRE34843
OG0002451	ASTMX05346	DANRE01617, DANRE01619, DANRE01620
OG0002451	ASTMX16623	DANRE25569
OG0002452	ASTMX14667	DANRE42822, DANRE42821, DANRE42823
OG0002452	ASTMX05391	DANRE35803
OG0002452	ASTMX13228	DANRE29202
OG0002452	ASTMX13227	DANRE03137
OG0002453	ASTMX06099	DANRE19771, DANRE19770
OG0002454	ASTMX09992	DANRE01438, DANRE01437, DANRE01439
OG0002454	ASTMX05893	DANRE07934
OG0002455	ASTMX05679	DANRE41076, DANRE41075
OG0002455	ASTMX19027	DANRE08641
OG0002456	ASTMX07428	DANRE09104, DANRE09103
OG0002456	ASTMX03657	DANRE15143, DANRE15144
OG0002456	ASTMX21273	DANRE13804, DANRE13805
OG0002456	ASTMX02870	DANRE02002, DANRE02003
OG0002457	ASTMX14828	DANRE11158, DANRE11157
OG0002458	ASTMX02231	DANRE24964, DANRE25019
OG0002459	ASTMX13218	DANRE30429
OG0002461	ASTMX11228	DANRE08555
OG0002461	ASTMX00155	DANRE42520
OG0002462	ASTMX11215	DANRE22773
OG0002462	ASTMX11662	DANRE03026, DANRE03027
OG0002464	ASTMX06575, ASTMX06630	DANRE05364
OG0002464	ASTMX00273	DANRE06078, DANRE06077, DANRE06076
OG0002465	ASTMX16497	DANRE10481, DANRE04620, DANRE10480
OG0002465	ASTMX16493, ASTMX14710	DANRE10479
OG0002465	ASTMX04311	DANRE15064
OG0002465	ASTMX14557	DANRE14818, DANRE14819
OG0002466	ASTMX03115	DANRE26863
OG0002466	ASTMX03843	DANRE18267, DANRE18269, DANRE18268
OG0002466	ASTMX03274	DANRE11229, DANRE11230, DANRE11227, DANRE11228
OG0002467	ASTMX20832	DANRE11459, DANRE11458
OG0002467	ASTMX09831	DANRE14149
OG0002467	ASTMX07442	DANRE09213
OG0002467	ASTMX22359	DANRE11623, DANRE11622, DANRE11625
OG0002468	ASTMX16911	DANRE21637, DANRE21624, DANRE21620, DANRE21619, DANRE21618, DANRE21629, DANRE21627, DANRE21628, DANRE21635, DANRE21636, DANRE21634, DANRE21622, DANRE21623, DANRE21621, DANRE21644, DANRE21639, DANRE21631, DANRE21630, DANRE21633, DANRE21653, DANRE21654, DANRE21643, DANRE21640, DANRE21625, DANRE21626, DANRE21617, DANRE21632, DANRE21663, DANRE21659, DANRE21658, DANRE21660, DANRE21642, DANRE21646, DANRE21661, DANRE21664, DANRE21641, DANRE21645, DANRE21662, DANRE21648, DANRE21649, DANRE21657, DANRE21652, DANRE21650, DANRE21615, DANRE21616, DANRE21647
OG0002476	ASTMX06243	DANRE12704, DANRE12705
OG0002477	ASTMX13178	DANRE16912
OG0002477	ASTMX04655	DANRE06179
OG0002478	ASTMX03668	DANRE07221, DANRE07222
OG0002479	ASTMX13727	DANRE08383, DANRE08382
OG0002479	ASTMX21981	DANRE34067, DANRE34066
OG0002480	ASTMX20642, ASTMX21106	DANRE03687
OG0002480	ASTMX20302	DANRE04131
OG0002481	ASTMX05592	DANRE37881
OG0002481	ASTMX09370	DANRE19898
OG0002482	ASTMX06282	DANRE12622, DANRE12621, DANRE12624
OG0002482	ASTMX16082	DANRE31376
OG0002482	ASTMX09276	DANRE20670, DANRE20668
OG0002484	ASTMX22016	DANRE33442, DANRE33443
OG0002486	ASTMX18070	DANRE40075, DANRE40078, DANRE40077, DANRE40076
OG0002487	ASTMX05808	DANRE05658, DANRE05657
OG0002487	ASTMX14078	DANRE17413, DANRE17414
OG0002489	ASTMX01485	DANRE03917
OG0002489	ASTMX14792	DANRE04889, DANRE04890
OG0002490	ASTMX04045	DANRE39794
OG0002490	ASTMX19318	DANRE30724
OG0002491	ASTMX05910	DANRE00085, DANRE00084, DANRE00083
OG0002491	ASTMX02919	DANRE01904, DANRE01905
OG0002492	ASTMX11151	DANRE22193, DANRE22192, DANRE22194
OG0002493	ASTMX04824	DANRE11960, DANRE11961
OG0002494	ASTMX05312	DANRE01719
OG0002495	ASTMX00658	DANRE42688
OG0002496	ASTMX12090	DANRE34710, DANRE34708
OG0002496	ASTMX20618	DANRE15510, DANRE15511
OG0002497	ASTMX10180	DANRE29032, DANRE29031
OG0002497	ASTMX20439	DANRE14380
OG0002499	ASTMX11347	DANRE34499
OG0002499	ASTMX19185	DANRE23471
OG0002500	ASTMX22152	DANRE28865
OG0002501	ASTMX12227	DANRE20289
OG0002503	ASTMX16607	DANRE06479, DANRE06478
OG0002504	ASTMX06003	DANRE01537, DANRE08086
OG0002504	ASTMX09344	DANRE20125, DANRE20124
OG0002504	ASTMX04447	DANRE08084, DANRE08085
OG0002505	ASTMX07686	DANRE03563, DANRE03564
OG0002506	ASTMX12882	DANRE18713
OG0002506	ASTMX01358	DANRE12086, DANRE12085
OG0002506	ASTMX03882	DANRE18416, DANRE18417
OG0002507	ASTMX09030	DANRE39545, DANRE39546
OG0002507	ASTMX05914	DANRE00093
OG0002507	ASTMX18616	DANRE21304, DANRE21305
OG0002507	ASTMX17516	DANRE27686
OG0002508	ASTMX15331	DANRE00553, DANRE00554
OG0002508	ASTMX09350	DANRE19926
OG0002508	ASTMX05869	DANRE07892, DANRE07893, DANRE07894
OG0002509	ASTMX07635	DANRE05213, DANRE05214, DANRE05215, DANRE05212
OG0002509	ASTMX21407	DANRE04302
OG0002510	ASTMX08039	DANRE07592, DANRE07591
OG0002511	ASTMX12574	DANRE13627, DANRE13626
OG0002511	ASTMX14781, ASTMX07165	DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317
OG0002512	ASTMX00104	DANRE42317
OG0002512	ASTMX04149	DANRE16107
OG0002514	ASTMX15942	DANRE22431
OG0002514	ASTMX00988	DANRE36853
OG0002514	ASTMX08547	DANRE30763
OG0002514	ASTMX00236	DANRE38433, DANRE38434, DANRE38432, DANRE38431
OG0002515	ASTMX11013	DANRE37598
OG0002516	ASTMX03483	DANRE34987
OG0002517	ASTMX15620	DANRE03260, DANRE03258, DANRE03259
OG0002517	ASTMX17277	DANRE29686
OG0002517	ASTMX15619	DANRE03262, DANRE03261
OG0002517	ASTMX20192	DANRE03136
OG0002518	ASTMX00752	DANRE02842, DANRE02843
OG0002519	ASTMX04082	DANRE42883
OG0002519	ASTMX00475	DANRE35553
OG0002520	ASTMX04728	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698
OG0002520	ASTMX19586	DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997
OG0002521	ASTMX11479	DANRE04879
OG0002522	ASTMX17445	DANRE02356, DANRE02354, DANRE02355
OG0002522	ASTMX21599	DANRE23490
OG0002522	ASTMX06873	DANRE09442
OG0002523	ASTMX14276	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638
OG0002523	ASTMX12607	DANRE31095, DANRE31097
OG0002524	ASTMX19017, ASTMX05941	DANRE34607
OG0002524	ASTMX17686	DANRE13279
OG0002524	ASTMX12154	DANRE01032
OG0002525	ASTMX01951	DANRE22325
OG0002525	ASTMX08136	DANRE10830
OG0002525	ASTMX06110	DANRE19792
OG0002525	ASTMX14922, ASTMX06111	DANRE19793
OG0002526	ASTMX08174	DANRE10766
OG0002527	ASTMX20817	DANRE18271, DANRE18272, DANRE18270
OG0002527	ASTMX03116	DANRE26864, DANRE26865
OG0002527	ASTMX14442, ASTMX15761	DANRE40881, DANRE40882, DANRE34220, DANRE34219, DANRE34221
OG0002528	ASTMX18959	DANRE00652
OG0002528	ASTMX00274	DANRE43080
OG0002529	ASTMX20200	DANRE08901, DANRE08902
OG0002529	ASTMX02302	DANRE07700, DANRE07699
OG0002530	ASTMX13631	DANRE39526, DANRE39527
OG0002530	ASTMX03600	DANRE43341, DANRE43340
OG0002530	ASTMX02168	DANRE25149
OG0002531	ASTMX04891	DANRE02940
OG0002531	ASTMX04741	DANRE06723
OG0002532	ASTMX21406	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298
OG0002533	ASTMX04394	DANRE08254, DANRE08253
OG0002533	ASTMX13039	DANRE20307, DANRE20308
OG0002533	ASTMX05099	DANRE39667
OG0002534	ASTMX21738	DANRE25896
OG0002534	ASTMX20367	DANRE10262
OG0002535	ASTMX15739	DANRE34930, DANRE34929
OG0002536	ASTMX01477	DANRE03908, DANRE03907
OG0002536	ASTMX10073	DANRE39399
OG0002536	ASTMX12489	DANRE40785, DANRE40784
OG0002537	ASTMX21847	DANRE28763, DANRE28762, DANRE21953, DANRE21952
OG0002538	ASTMX13618	DANRE41736
OG0002538	ASTMX15034	DANRE35824
OG0002538	ASTMX18489	DANRE14528
OG0002538	ASTMX01885	DANRE10463
OG0002538	ASTMX17069	DANRE29143
OG0002538	ASTMX10437	DANRE03351
OG0002539	ASTMX00577	DANRE25919
OG0002539	ASTMX08315	DANRE25695, DANRE25696
OG0002539	ASTMX03050	DANRE30606
OG0002540	ASTMX03797	DANRE18306, DANRE18307
OG0002540	ASTMX04841	DANRE11112, DANRE11113, DANRE11111
OG0002540	ASTMX00848	DANRE14706
OG0002540	ASTMX13742	DANRE22643, DANRE22644
OG0002541	ASTMX21295	DANRE22436
OG0002542	ASTMX09595	DANRE24145
OG0002542	ASTMX18343	DANRE26876
OG0002542	ASTMX05316	DANRE01720
OG0002543	ASTMX07787	DANRE19491, DANRE19490, DANRE19489
OG0002545	ASTMX01785	DANRE40358, DANRE40357
OG0002545	ASTMX07112	DANRE30987
OG0002545	ASTMX07197	DANRE12443
OG0002547	ASTMX15896	DANRE24900, DANRE24901, DANRE24899
OG0002547	ASTMX12376	DANRE17346
OG0002548	ASTMX06315	DANRE13389
OG0002548	ASTMX04740	DANRE06722, DANRE06721
OG0002548	ASTMX01600	DANRE35567
OG0002549	ASTMX06491	DANRE26569
OG0002550	ASTMX13897	DANRE16363, DANRE16366
OG0002550	ASTMX22395	DANRE16364, DANRE16362, DANRE16365
OG0002550	ASTMX09655	DANRE37817, DANRE37818
OG0002551	ASTMX08789	DANRE06934
OG0002551	ASTMX21275	DANRE20548, DANRE20551, DANRE20549, DANRE20550
OG0002551	ASTMX20547	DANRE39074, DANRE39075
OG0002552	ASTMX06859	DANRE09916
OG0002552	ASTMX16646	DANRE13197
OG0002552	ASTMX02204	DANRE25194, DANRE25193, DANRE25195, DANRE25196
OG0002553	ASTMX06814	DANRE09881
OG0002553	ASTMX09861	DANRE14483, DANRE14482
OG0002553	ASTMX05897	DANRE33394
OG0002554	ASTMX00854	DANRE14712, DANRE14713
OG0002554	ASTMX16976	DANRE38054
OG0002555	ASTMX08115	DANRE10942, DANRE10941, DANRE10940
OG0002555	ASTMX02493	DANRE05921
OG0002556	ASTMX16695	DANRE42915
OG0002556	ASTMX20338	DANRE11452
OG0002557	ASTMX10062	DANRE27777
OG0002557	ASTMX08730	DANRE13862
OG0002557	ASTMX10061, ASTMX01948	DANRE22315
OG0002558	ASTMX11569	DANRE16714
