Orthogroup	ASTMX	BRAFL
OG0003496	ASTMX05843	bflo_14755
OG0003497	ASTMX09325, ASTMX12800	bflo_06218
OG0003498	ASTMX01620	bflo_01724
OG0003499	ASTMX00373	bflo_23661
OG0003500	ASTMX12903	bflo_07514
OG0003500	ASTMX13670	bflo_20102
OG0003501	ASTMX02416	bflo_25164
OG0003502	ASTMX09364	bflo_20275
OG0003503	ASTMX17335	bflo_23296
OG0003504	ASTMX10105, ASTMX07823, ASTMX12935	bflo_23302
OG0003505	ASTMX01106	bflo_12682
OG0003506	ASTMX03887, ASTMX17187, ASTMX15908	bflo_15168
OG0003507	ASTMX03126, ASTMX03987, ASTMX02892	bflo_26224
OG0003508	ASTMX08692, ASTMX14664	bflo_14628
OG0003509	ASTMX20219	bflo_24353
OG0003510	ASTMX06743, ASTMX00853, ASTMX18796	bflo_13265
OG0003511	ASTMX12073	bflo_06537
OG0003512	ASTMX05092, ASTMX09614	bflo_21139, bflo_21138
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	bflo_18565
OG0003514	ASTMX08380, ASTMX19372, ASTMX08342	bflo_10920
OG0003515	ASTMX14872, ASTMX08241	bflo_14188
OG0003516	ASTMX03270	bflo_10550
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	bflo_03023
OG0003518	ASTMX08720	bflo_25746
OG0003519	ASTMX21057	bflo_18795
OG0003520	ASTMX10981	bflo_10704
OG0003521	ASTMX05860	bflo_17952
OG0003522	ASTMX09932, ASTMX01391	bflo_23156
OG0003523	ASTMX06451, ASTMX09203	bflo_24396
OG0003524	ASTMX00697	bflo_24392
OG0003525	ASTMX03127, ASTMX20265	bflo_07077, bflo_07153, bflo_07154
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	bflo_05929
OG0003527	ASTMX09189	bflo_21741
OG0003528	ASTMX09805	bflo_17528
OG0003529	ASTMX16745, ASTMX14098	bflo_18877
OG0003530	ASTMX05440, ASTMX20430	bflo_14037, bflo_14178, bflo_14631
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	bflo_24099
OG0003532	ASTMX09797	bflo_09668
OG0003533	ASTMX14253	bflo_12390
OG0003534	ASTMX08453, ASTMX01684, ASTMX08487	bflo_18361
OG0003535	ASTMX17766, ASTMX10435, ASTMX12077	bflo_09980
OG0003536	ASTMX04814, ASTMX07581	bflo_06440
OG0003537	ASTMX10030	bflo_09395
OG0003538	ASTMX21966, ASTMX20518	bflo_15185
OG0003539	ASTMX01615	bflo_11094
OG0003541	ASTMX02571	bflo_13586
OG0003542	ASTMX19914	bflo_23060
OG0003543	ASTMX13907	bflo_03236
OG0003544	ASTMX05764, ASTMX12377	bflo_07217
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	bflo_23382
OG0003546	ASTMX03306, ASTMX06923, ASTMX13133	bflo_16201
OG0003547	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359	bflo_10227
OG0003548	ASTMX10078, ASTMX20604	bflo_09354
OG0003549	ASTMX09904, ASTMX16803	bflo_18405
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	bflo_00232
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	bflo_25362
OG0003552	ASTMX04006	bflo_16108
OG0003554	ASTMX10001, ASTMX12094	bflo_10753
OG0003555	ASTMX06580	bflo_24243, bflo_23498
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	bflo_06642
OG0003557	ASTMX07636, ASTMX17680	bflo_15889
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	bflo_04064
OG0003560	ASTMX20729	bflo_11890
OG0003561	ASTMX09905, ASTMX06185	bflo_04334
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	bflo_01200
OG0003563	ASTMX07743	bflo_23836
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	bflo_09292
OG0003565	ASTMX17264	bflo_25721
OG0003566	ASTMX09006, ASTMX21630	bflo_03002
OG0003567	ASTMX03625	bflo_04792
OG0003568	ASTMX14445	bflo_20229
OG0003569	ASTMX02172, ASTMX13272, ASTMX09249	bflo_11253
OG0003570	ASTMX18041	bflo_26249
OG0003571	ASTMX18396, ASTMX02624	bflo_05241
OG0003572	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355	bflo_24403
OG0003573	ASTMX17087	bflo_20068
OG0003576	ASTMX19656, ASTMX13857	bflo_13166
OG0003577	ASTMX14615	bflo_00343
OG0003578	ASTMX15744	bflo_20566, bflo_14712
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	bflo_07074
OG0003581	ASTMX08220	bflo_18883, bflo_18884
OG0003582	ASTMX22172, ASTMX05373	bflo_10944
OG0003584	ASTMX17777, ASTMX02726, ASTMX17845, ASTMX08045, ASTMX00726	bflo_24324
OG0003585	ASTMX16416, ASTMX11421, ASTMX11923, ASTMX21934, ASTMX05210, ASTMX10762	bflo_01255
OG0003597	ASTMX03573	bflo_10323
OG0003598	ASTMX04073	bflo_16711
OG0003600	ASTMX00592	bflo_13340
OG0003601	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480	bflo_19194, bflo_18911
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	bflo_20404
OG0003606	ASTMX08937, ASTMX02533, ASTMX00915	bflo_17517
OG0003607	ASTMX21385	bflo_05933
OG0003608	ASTMX02819	bflo_15932
OG0003610	ASTMX10810	bflo_01164
OG0003611	ASTMX14877	bflo_09170
OG0003612	ASTMX21729	bflo_25558
OG0003613	ASTMX04050, ASTMX18610	bflo_12262
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	bflo_26275
OG0003616	ASTMX05288, ASTMX16997, ASTMX17937	bflo_11097
OG0003618	ASTMX06136	bflo_01473
OG0003619	ASTMX04527	bflo_14248
OG0003620	ASTMX19184	bflo_25025
OG0003621	ASTMX03711	bflo_04483, bflo_26752
OG0003622	ASTMX03803, ASTMX18660	bflo_11800
OG0003623	ASTMX09071	bflo_10738
OG0003624	ASTMX19218, ASTMX20395	bflo_11072
OG0003626	ASTMX14928	bflo_02389
OG0003627	ASTMX02831, ASTMX03012	bflo_21960
OG0003629	ASTMX11708, ASTMX11707	bflo_22183
OG0003630	ASTMX04467	bflo_20004
OG0003632	ASTMX05268, ASTMX13688, ASTMX16659	bflo_03937
OG0003633	ASTMX18125	bflo_00307
OG0003634	ASTMX17751	bflo_24973
OG0003635	ASTMX01147	bflo_14711
OG0003636	ASTMX14519	bflo_07722
OG0003638	ASTMX08095, ASTMX09482	bflo_17869
OG0003640	ASTMX07846, ASTMX10421	bflo_26670, bflo_02410
OG0003641	ASTMX06736, ASTMX00519	bflo_13272
OG0003642	ASTMX13241, ASTMX14005	bflo_04341
OG0003643	ASTMX06419	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044
OG0003644	ASTMX11204, ASTMX22672	bflo_16458
OG0003645	ASTMX17672	bflo_14727
OG0003646	ASTMX07094	bflo_03551
OG0003647	ASTMX03340, ASTMX07786	bflo_06536
OG0003648	ASTMX04819	bflo_22126
OG0003649	ASTMX04920	bflo_06468
OG0003650	ASTMX05339	bflo_21715
OG0003651	ASTMX06708, ASTMX15249	bflo_01723
OG0003652	ASTMX06086, ASTMX01201	bflo_17868
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	bflo_13101
OG0003654	ASTMX18752, ASTMX06146	bflo_05910
OG0003655	ASTMX09913, ASTMX17372	bflo_17616
OG0003656	ASTMX22041, ASTMX06864	bflo_08293
OG0003657	ASTMX05415, ASTMX12030	bflo_00252
OG0003658	ASTMX01908, ASTMX21818, ASTMX20155	bflo_00698
OG0003659	ASTMX21661	bflo_02419
OG0003660	ASTMX02749, ASTMX13404	bflo_07809
OG0003661	ASTMX01047	bflo_26559
OG0003662	ASTMX08499, ASTMX07814, ASTMX12079	bflo_10412
OG0003663	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887	bflo_07065
OG0003664	ASTMX21611	bflo_23489
OG0003665	ASTMX19841	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	bflo_11627, bflo_27012
OG0003668	ASTMX06218	bflo_06147
OG0003669	ASTMX15273	bflo_25341
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	bflo_09735
OG0003672	ASTMX07690	bflo_23403
OG0003673	ASTMX11043	bflo_04517
OG0003674	ASTMX11388	bflo_23396
OG0003675	ASTMX07427	bflo_02379
OG0003676	ASTMX13350	bflo_15747
OG0003676	ASTMX16755	bflo_04781, bflo_04777
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	bflo_19132
OG0003678	ASTMX03163, ASTMX18968	bflo_25551
OG0003679	ASTMX00166, ASTMX14038	bflo_02036, bflo_13294
OG0003680	ASTMX05302, ASTMX19340	bflo_01532
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	bflo_03957
OG0003682	ASTMX07505, ASTMX12895	bflo_07489
OG0003684	ASTMX08680	bflo_13833
OG0003685	ASTMX07097	bflo_07993
OG0003686	ASTMX06254	bflo_12834
OG0003687	ASTMX17726, ASTMX07873	bflo_19027
OG0003688	ASTMX13333	bflo_24589, bflo_24522
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	bflo_19565
OG0003690	ASTMX10980, ASTMX10978	bflo_13292
OG0003691	ASTMX15904	bflo_14352, bflo_03283
OG0003693	ASTMX14396, ASTMX02107	bflo_11485
OG0003694	ASTMX09722	bflo_07368
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	bflo_16279
OG0003696	ASTMX00614	bflo_11319
OG0003697	ASTMX06569	bflo_23717
OG0003698	ASTMX02803, ASTMX17268	bflo_10629
OG0003700	ASTMX19240, ASTMX07852	bflo_22951
OG0003701	ASTMX12710	bflo_01336
OG0003702	ASTMX02772, ASTMX05806	bflo_11082
OG0003703	ASTMX18566, ASTMX17499	bflo_03241
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	bflo_06360
OG0003705	ASTMX08013	bflo_01256
OG0003706	ASTMX00898, ASTMX13803	bflo_15874
OG0003707	ASTMX04909	bflo_06702
OG0003708	ASTMX12297	bflo_17394
OG0003709	ASTMX17645, ASTMX07210	bflo_13931
OG0003710	ASTMX20149, ASTMX06151	bflo_18086
OG0003711	ASTMX03560	bflo_12884
OG0003712	ASTMX14325, ASTMX20985	bflo_23878
OG0003713	ASTMX03846, ASTMX03111	bflo_02056
OG0003714	ASTMX17749	bflo_24976, bflo_27475
OG0003716	ASTMX07172	bflo_24004
OG0003717	ASTMX04289, ASTMX13919	bflo_01566
OG0003718	ASTMX05446	bflo_02164
OG0003719	ASTMX21101	bflo_04239
OG0003721	ASTMX04642, ASTMX08484, ASTMX22043	bflo_09733
OG0003722	ASTMX06501, ASTMX11182	bflo_16670
OG0003724	ASTMX05688	bflo_24348
OG0003725	ASTMX14050, ASTMX18830	bflo_25499, bflo_25497
OG0003726	ASTMX20012	bflo_25423, bflo_06344
OG0003727	ASTMX08742, ASTMX06766	bflo_07862
OG0003728	ASTMX20243	bflo_16366
OG0003729	ASTMX05387	bflo_02888
OG0003731	ASTMX18880	bflo_09228
OG0003733	ASTMX05574	bflo_25583
OG0003734	ASTMX11186	bflo_15650
OG0003735	ASTMX02980	bflo_17363
OG0003736	ASTMX06261	bflo_12719
OG0003737	ASTMX03311, ASTMX02075	bflo_15994
OG0003738	ASTMX11368, ASTMX05001	bflo_23509
OG0003739	ASTMX15585	bflo_04782, bflo_26767
OG0003740	ASTMX16206	bflo_09974
OG0003742	ASTMX13806, ASTMX00905	bflo_00933
OG0003743	ASTMX18803	bflo_17350
OG0003744	ASTMX08863, ASTMX05359	bflo_11052
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	bflo_18735
OG0003747	ASTMX18158	bflo_06649
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	bflo_12393
OG0003749	ASTMX08310, ASTMX01524	bflo_09949, bflo_09953
OG0003750	ASTMX18029	bflo_14314
OG0003751	ASTMX04007	bflo_08903, bflo_02875
OG0003752	ASTMX00327, ASTMX00468	bflo_09978
OG0003753	ASTMX14862	bflo_22685
OG0003754	ASTMX02185, ASTMX21230	bflo_10581
OG0003755	ASTMX22559, ASTMX14368	bflo_20955
OG0003756	ASTMX13569, ASTMX10898	bflo_13745
OG0003757	ASTMX09893	bflo_05823
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	bflo_25051
OG0003760	ASTMX21160, ASTMX20023	bflo_06355
OG0003761	ASTMX13246, ASTMX10082	bflo_07994
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	bflo_23845
OG0003763	ASTMX20292, ASTMX20453	bflo_18232
OG0003764	ASTMX16449	bflo_23348
OG0003765	ASTMX06405, ASTMX16635	bflo_11672
OG0003767	ASTMX00865	bflo_13723, bflo_13725, bflo_13724
OG0003768	ASTMX03041	bflo_14840
OG0003769	ASTMX09112	bflo_13838
OG0003770	ASTMX04346	bflo_14290
OG0003771	ASTMX20761, ASTMX17664	bflo_23473
OG0003773	ASTMX19481, ASTMX13827	bflo_23068
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	bflo_19353
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	bflo_05355
OG0003778	ASTMX10296, ASTMX01093	bflo_03437
OG0003779	ASTMX20791	bflo_10120
OG0003781	ASTMX20377, ASTMX07306, ASTMX12289, ASTMX07305	bflo_09426
OG0003794	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269	bflo_12963
OG0003795	ASTMX22459, ASTMX04043	bflo_11372
OG0003798	ASTMX00649, ASTMX05334	bflo_17437
OG0003803	ASTMX15080, ASTMX04008	bflo_25196
OG0003806	ASTMX21196	bflo_23190, bflo_00688
OG0003807	ASTMX03640	bflo_23696
OG0003808	ASTMX12243	bflo_01527
OG0003809	ASTMX20443, ASTMX12115	bflo_07420
OG0003810	ASTMX00551, ASTMX07541, ASTMX08005	bflo_15440
OG0003811	ASTMX11112	bflo_14145
OG0003812	ASTMX06055	bflo_24338
OG0003813	ASTMX06952, ASTMX11991	bflo_08536
OG0003816	ASTMX10485, ASTMX10948	bflo_07647, bflo_07324
OG0003817	ASTMX18647	bflo_16520
OG0003818	ASTMX08224	bflo_26938, bflo_10045
OG0003820	ASTMX09663	bflo_03485
OG0003821	ASTMX15916, ASTMX00789	bflo_11241
OG0003823	ASTMX14106	bflo_01062
OG0003824	ASTMX15652	bflo_01655
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	bflo_06191
OG0003826	ASTMX13299	bflo_20813
OG0003827	ASTMX08906, ASTMX01691	bflo_25484, bflo_25483, bflo_26097
OG0003828	ASTMX09777	bflo_16758
OG0003829	ASTMX16879	bflo_16298
OG0003830	ASTMX09924, ASTMX15222	bflo_17896
OG0003831	ASTMX01621	bflo_15015
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	bflo_11645
OG0003833	ASTMX08170	bflo_15287
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	bflo_13313
OG0003835	ASTMX08155	bflo_01951
OG0003836	ASTMX03922	bflo_14104
OG0003837	ASTMX22200	bflo_04359
OG0003838	ASTMX07568, ASTMX14008	bflo_14249
OG0003839	ASTMX03107	bflo_15827
OG0003840	ASTMX21619, ASTMX10569	bflo_06986
OG0003841	ASTMX15813	bflo_04276
OG0003842	ASTMX02010	bflo_26499
OG0003844	ASTMX18569	bflo_05707
OG0003845	ASTMX21005	bflo_20330
OG0003846	ASTMX03272, ASTMX13082	bflo_08816
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	bflo_27156, bflo_15576
OG0003849	ASTMX06220, ASTMX00255, ASTMX13365	bflo_06550, bflo_06870
OG0003850	ASTMX17827	bflo_11358
OG0003851	ASTMX05745, ASTMX14120	bflo_00750
OG0003852	ASTMX13641	bflo_07596
OG0003853	ASTMX06603	bflo_21440
OG0003855	ASTMX18348	bflo_01488
OG0003856	ASTMX11397	bflo_23888
OG0003857	ASTMX17813	bflo_23884
OG0003858	ASTMX02510	bflo_16889
OG0003859	ASTMX19127	bflo_01769
OG0003861	ASTMX18934	bflo_18325
OG0003862	ASTMX05392	bflo_18081
OG0003863	ASTMX05791, ASTMX12495	bflo_08746
OG0003864	ASTMX07056	bflo_17590
OG0003865	ASTMX14765, ASTMX05719	bflo_02430
OG0003866	ASTMX09589	bflo_18467, bflo_18468
OG0003867	ASTMX14392	bflo_24398
OG0003868	ASTMX14524, ASTMX02829	bflo_15648
OG0003869	ASTMX17801	bflo_18781
OG0003870	ASTMX22404	bflo_10490
OG0003871	ASTMX07548	bflo_21732
OG0003872	ASTMX21986	bflo_16387
OG0003873	ASTMX18658	bflo_24827
OG0003874	ASTMX09158	bflo_06454
OG0003875	ASTMX20964	bflo_10585
OG0003876	ASTMX14613	bflo_25231
OG0003877	ASTMX18203	bflo_22483
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	bflo_11907
OG0003879	ASTMX00436, ASTMX12410	bflo_01976
OG0003881	ASTMX17611	bflo_12239
OG0003882	ASTMX10267	bflo_12728
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	bflo_09030
OG0003884	ASTMX15152, ASTMX03561	bflo_08247
OG0003885	ASTMX08439, ASTMX12624	bflo_05699
OG0003886	ASTMX18295	bflo_02594
OG0003887	ASTMX22919	bflo_07640
OG0003888	ASTMX04862	bflo_17272
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	bflo_14828, bflo_10736
OG0003892	ASTMX02017	bflo_11576
OG0003893	ASTMX12940	bflo_18061
OG0003894	ASTMX11183	bflo_15776
OG0003895	ASTMX16407	bflo_22849
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	bflo_23104
OG0003897	ASTMX15050	bflo_24684
OG0003898	ASTMX22794, ASTMX14906	bflo_21662
OG0003899	ASTMX15271	bflo_04990, bflo_04991
OG0003900	ASTMX18534	bflo_22302
OG0003901	ASTMX03818	bflo_25007
OG0003903	ASTMX01642	bflo_17448
OG0003904	ASTMX18259	bflo_08053
OG0003905	ASTMX16629	bflo_03154
OG0003906	ASTMX18624	bflo_04877
OG0003907	ASTMX19208	bflo_15071
OG0003909	ASTMX16582	bflo_13163
OG0003910	ASTMX12237	bflo_17784
OG0003911	ASTMX11470	bflo_01450
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	bflo_13927
OG0003913	ASTMX04669	bflo_25822
OG0003915	ASTMX09566, ASTMX08815	bflo_22605
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	bflo_12715
OG0003917	ASTMX18206	bflo_14511
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	bflo_07118
OG0003920	ASTMX20009	bflo_17349
OG0003921	ASTMX11734	bflo_01051
OG0003922	ASTMX15692	bflo_24628, bflo_03949
OG0003923	ASTMX17099	bflo_18828
OG0003925	ASTMX08709, ASTMX20939	bflo_24965
OG0003926	ASTMX05523, ASTMX21916	bflo_24571
OG0003927	ASTMX19425	bflo_21017, bflo_21016
OG0003929	ASTMX13853	bflo_05243
OG0003930	ASTMX19444	bflo_03015
OG0003931	ASTMX07722, ASTMX17814	bflo_23064
OG0003932	ASTMX07563	bflo_06821
OG0003933	ASTMX00968, ASTMX16168	bflo_12445
OG0003934	ASTMX17687	bflo_25582
OG0003935	ASTMX04582	bflo_09457, bflo_07075, bflo_19441
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	bflo_09216
OG0003938	ASTMX03248	bflo_17513
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	bflo_25332
OG0003940	ASTMX18138	bflo_12482
OG0003941	ASTMX14257, ASTMX07136	bflo_11126
OG0003942	ASTMX09921	bflo_17261
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	bflo_06013, bflo_05488
OG0003944	ASTMX15054, ASTMX15052	bflo_17891
OG0003945	ASTMX02597, ASTMX09466	bflo_23336
OG0003946	ASTMX13157, ASTMX19007	bflo_08890
OG0003947	ASTMX14801, ASTMX09966	bflo_10038, bflo_26937
OG0003948	ASTMX05108	bflo_21792
OG0003949	ASTMX18736	bflo_04795, bflo_20040, bflo_04980
OG0003950	ASTMX01715, ASTMX21177	bflo_04796
OG0003951	ASTMX19664, ASTMX19666	bflo_10924
OG0003953	ASTMX18008, ASTMX14755	bflo_14350
OG0003954	ASTMX01818, ASTMX14108	bflo_06529
OG0003955	ASTMX22833	bflo_15067
OG0003956	ASTMX02372	bflo_25554
OG0003957	ASTMX12337, ASTMX20420	bflo_12685
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	bflo_07451
OG0003959	ASTMX03302, ASTMX06910	bflo_16654
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	bflo_03368
OG0003961	ASTMX03170	bflo_01052
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	bflo_14558
OG0003965	ASTMX03247, ASTMX20007	bflo_01681
OG0003966	ASTMX07292	bflo_18046
OG0003967	ASTMX20908	bflo_23352
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	bflo_09937
OG0003969	ASTMX15238	bflo_11550
OG0003970	ASTMX20409	bflo_08004
OG0003971	ASTMX13704	bflo_09929
OG0003972	ASTMX06345	bflo_13739
OG0003973	ASTMX20732, ASTMX00524	bflo_07614
OG0003974	ASTMX15782, ASTMX16088, ASTMX02140, ASTMX14485	bflo_02985
OG0003976	ASTMX01639	bflo_10370
OG0003979	ASTMX09807	bflo_13970
OG0003979	ASTMX00317	bflo_13702
OG0003980	ASTMX01006	bflo_08627, bflo_03797, bflo_07167, bflo_01166, bflo_00464
OG0003981	ASTMX06719, ASTMX16289, ASTMX06271	bflo_21808, bflo_22063, bflo_22407, bflo_21233, bflo_06431
OG0003997	ASTMX19928	bflo_14358, bflo_17824
OG0003998	ASTMX11579	bflo_19399
OG0003999	ASTMX08675	bflo_00820
OG0004000	ASTMX20946, ASTMX22466	bflo_02654
OG0004002	ASTMX02497	bflo_05675
OG0004004	ASTMX03905, ASTMX06247	bflo_00245
OG0004005	ASTMX20415	bflo_05822
OG0004007	ASTMX12778, ASTMX11189	bflo_25579
OG0004009	ASTMX13881, ASTMX02524	bflo_08409
OG0004010	ASTMX10560	bflo_25494
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	bflo_07481
OG0004012	ASTMX09322	bflo_10107
OG0004014	ASTMX14768	bflo_01604
OG0004015	ASTMX06018	bflo_27508, bflo_25882
OG0004016	ASTMX17626	bflo_02411
OG0004017	ASTMX17823	bflo_06408
OG0004018	ASTMX08144	bflo_12053, bflo_12055
OG0004019	ASTMX14129	bflo_03365
OG0004020	ASTMX06319	bflo_21634
OG0004021	ASTMX13298	bflo_20663
OG0004022	ASTMX22526, ASTMX22527	bflo_03904, bflo_18302
OG0004024	ASTMX09124	bflo_22710
OG0004025	ASTMX08612	bflo_08844
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	bflo_19261
OG0004028	ASTMX12118	bflo_08558
OG0004029	ASTMX18232	bflo_19601, bflo_18630
OG0004030	ASTMX22070	bflo_23086
OG0004031	ASTMX18843, ASTMX17691	bflo_16318
OG0004032	ASTMX08807, ASTMX00143	bflo_22471
OG0004033	ASTMX04887, ASTMX02492	bflo_10163
OG0004035	ASTMX14250	bflo_13352
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	bflo_04917
OG0004037	ASTMX08758	bflo_21736
OG0004038	ASTMX17922	bflo_25870
OG0004039	ASTMX18412	bflo_00182
OG0004040	ASTMX21760, ASTMX21762, ASTMX21761	bflo_07645
OG0004041	ASTMX18634	bflo_06689
OG0004042	ASTMX03581	bflo_01092
OG0004043	ASTMX11048	bflo_18420
OG0004044	ASTMX16753, ASTMX06545	bflo_01005
OG0004045	ASTMX17396	bflo_10090
OG0004046	ASTMX14505	bflo_20151, bflo_12442
OG0004047	ASTMX17932	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	ASTMX09318, ASTMX01185	bflo_05759
OG0004049	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380	bflo_17743
OG0004050	ASTMX02174	bflo_12480
OG0004051	ASTMX16044, ASTMX05416	bflo_00363
OG0004052	ASTMX04949	bflo_07404
OG0004053	ASTMX01877	bflo_06844
OG0004054	ASTMX17729, ASTMX17210	bflo_17321
OG0004055	ASTMX13414	bflo_18239, bflo_18237
OG0004056	ASTMX07252	bflo_08362
OG0004057	ASTMX03071	bflo_03481
OG0004058	ASTMX16581	bflo_03305
OG0004059	ASTMX13060	bflo_09431
OG0004060	ASTMX14465	bflo_10224
OG0004061	ASTMX13867	bflo_25941
OG0004062	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305	bflo_09235
OG0004063	ASTMX13281	bflo_04519
OG0004064	ASTMX15188	bflo_06053
OG0004065	ASTMX04796	bflo_24951
OG0004066	ASTMX11405	bflo_16131, bflo_16076
OG0004067	ASTMX11484	bflo_21757
OG0004068	ASTMX02692	bflo_04452
OG0004069	ASTMX14586	bflo_07987
OG0004070	ASTMX22191	bflo_23729
OG0004071	ASTMX15749	bflo_16403
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	bflo_03411
OG0004074	ASTMX01938	bflo_06358
OG0004075	ASTMX07747	bflo_12360
OG0004076	ASTMX04315	bflo_06535
OG0004077	ASTMX13699, ASTMX16009	bflo_27169, bflo_16619
OG0004079	ASTMX14875	bflo_15451
OG0004080	ASTMX05403, ASTMX19661	bflo_18882
OG0004081	ASTMX22659, ASTMX16927	bflo_21861
OG0004082	ASTMX18322	bflo_00978
OG0004083	ASTMX04555	bflo_19440
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	bflo_14479, bflo_04730
OG0004085	ASTMX19501	bflo_21712
OG0004087	ASTMX10679, ASTMX12061	bflo_00774
OG0004088	ASTMX08848, ASTMX05956	bflo_08888
OG0004089	ASTMX22983	bflo_24435
OG0004090	ASTMX00983, ASTMX04761	bflo_02550
OG0004091	ASTMX08610	bflo_25537
OG0004092	ASTMX02665, ASTMX15369	bflo_18722
OG0004093	ASTMX15171	bflo_10011
OG0004094	ASTMX11202, ASTMX15659	bflo_17070
OG0004095	ASTMX02227	bflo_08947
OG0004096	ASTMX11756, ASTMX12440	bflo_25120, bflo_16105
OG0004097	ASTMX10694	bflo_23785
OG0004098	ASTMX10587, ASTMX05486	bflo_25548
OG0004099	ASTMX01415	bflo_23751
OG0004100	ASTMX07137, ASTMX02215	bflo_10859
OG0004101	ASTMX02879	bflo_02365, bflo_02328
OG0004102	ASTMX01503	bflo_10530
OG0004103	ASTMX19598	bflo_18116, bflo_01589
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	bflo_06763
OG0004105	ASTMX09841, ASTMX14708	bflo_05301
OG0004106	ASTMX00723	bflo_24930
OG0004108	ASTMX02739	bflo_14163
OG0004110	ASTMX19810, ASTMX07616	bflo_06903
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	bflo_06133
OG0004112	ASTMX14225	bflo_05743
OG0004114	ASTMX09744	bflo_18466
OG0004115	ASTMX13900	bflo_24357
OG0004116	ASTMX12803	bflo_14868
OG0004117	ASTMX18757	bflo_06359
OG0004119	ASTMX07078	bflo_05817
OG0004120	ASTMX06636	bflo_06902
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	bflo_24414
OG0004122	ASTMX14333, ASTMX15081	bflo_16663
OG0004123	ASTMX10854	bflo_01120
OG0004124	ASTMX06394, ASTMX08682	bflo_01444
