Orthogroup	ASTMX	AMPFI_ok
OG0003514	ASTMX08380, ASTMX19372, ASTMX08342	AMPFI_07562
OG0003515	ASTMX14872, ASTMX08241	AMPFI_20138
OG0003516	ASTMX03270	AMPFI_25715
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	AMPFI_03039
OG0003518	ASTMX08720	AMPFI_13631
OG0003519	ASTMX21057	AMPFI_10068
OG0003520	ASTMX10981	AMPFI_05023
OG0003521	ASTMX05860	AMPFI_14287, AMPFI_02594, AMPFI_19196, AMPFI_16400
OG0003522	ASTMX09932, ASTMX01391	AMPFI_15136
OG0003523	ASTMX06451, ASTMX09203	AMPFI_07760
OG0003524	ASTMX00697	AMPFI_02059, AMPFI_12429
OG0003525	ASTMX03127, ASTMX20265	AMPFI_14739, AMPFI_16786, AMPFI_23920, AMPFI_03033
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	AMPFI_06222
OG0003527	ASTMX22759, ASTMX03019	AMPFI_08564
OG0003527	ASTMX09189	AMPFI_09571
OG0003528	ASTMX09805	AMPFI_08029
OG0003529	ASTMX16745, ASTMX14098	AMPFI_16196
OG0003530	ASTMX05440, ASTMX20430	AMPFI_21595
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	AMPFI_10001
OG0003532	ASTMX09797	AMPFI_24750
OG0003533	ASTMX14253	AMPFI_18447
OG0003534	ASTMX08453, ASTMX01684, ASTMX08487	AMPFI_09003
OG0003535	ASTMX17766, ASTMX10435, ASTMX12077	AMPFI_24072
OG0003536	ASTMX04814, ASTMX07581	AMPFI_00410
OG0003537	ASTMX10030	AMPFI_09546, AMPFI_11095
OG0003538	ASTMX21966, ASTMX20518	AMPFI_21724, AMPFI_23397
OG0003539	ASTMX01615	AMPFI_00975
OG0003541	ASTMX02571	AMPFI_21493, AMPFI_04066
OG0003543	ASTMX13907	AMPFI_24581
OG0003544	ASTMX05764, ASTMX12377	AMPFI_19004
OG0003546	ASTMX03306, ASTMX06923, ASTMX13133	AMPFI_00349
OG0003547	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359	AMPFI_04834
OG0003548	ASTMX10078, ASTMX20604	AMPFI_24768
OG0003549	ASTMX09904, ASTMX16803	AMPFI_15331
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	AMPFI_18741
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	AMPFI_07598
OG0003552	ASTMX04006	AMPFI_05955
OG0003554	ASTMX10001, ASTMX12094	AMPFI_22132
OG0003555	ASTMX06580	AMPFI_10844, AMPFI_19471
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	AMPFI_08098
OG0003557	ASTMX07636, ASTMX17680	AMPFI_05440
OG0003558	ASTMX07075, ASTMX08200, ASTMX02922	AMPFI_20154
OG0003560	ASTMX20729	AMPFI_04633
OG0003561	ASTMX09905, ASTMX06185	AMPFI_06137
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	AMPFI_06538
OG0003563	ASTMX07743	AMPFI_05251
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	AMPFI_08755
OG0003565	ASTMX17264	AMPFI_03548, AMPFI_00450, AMPFI_22462
OG0003566	ASTMX09006, ASTMX21630	AMPFI_01090
OG0003567	ASTMX03625	AMPFI_22713
OG0003568	ASTMX14445	AMPFI_06943
OG0003571	ASTMX18396, ASTMX02624	AMPFI_12433
OG0003572	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355	AMPFI_17304, AMPFI_00364
OG0003573	ASTMX17087	AMPFI_10938
OG0003576	ASTMX19656, ASTMX13857	AMPFI_02605
OG0003577	ASTMX14615	AMPFI_19335
OG0003578	ASTMX15744	AMPFI_08173
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	AMPFI_22532
OG0003597	ASTMX03573	AMPFI_11403
OG0003598	ASTMX04073	AMPFI_08091
OG0003601	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480	AMPFI_22792
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	AMPFI_14560
OG0003608	ASTMX02819	AMPFI_20147
OG0003610	ASTMX10810	AMPFI_08064
OG0003611	ASTMX14877	AMPFI_03674
OG0003612	ASTMX21729	AMPFI_22358, AMPFI_00951
OG0003613	ASTMX04050, ASTMX18610	AMPFI_14181
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	AMPFI_05633
OG0003616	ASTMX05288, ASTMX16997, ASTMX17937	AMPFI_05609
OG0003617	ASTMX16719	AMPFI_00387
OG0003618	ASTMX06136	AMPFI_07271
OG0003619	ASTMX04527	AMPFI_10351
OG0003620	ASTMX19184	AMPFI_09860
OG0003622	ASTMX03803, ASTMX18660	AMPFI_11239, AMPFI_21860, AMPFI_12437
OG0003623	ASTMX09071	AMPFI_13962
OG0003626	ASTMX14928	AMPFI_06082
OG0003627	ASTMX02831, ASTMX03012	AMPFI_04313
OG0003628	ASTMX20167, ASTMX05199	AMPFI_06318
OG0003629	ASTMX11708	AMPFI_13944
OG0003630	ASTMX04467	AMPFI_13915
OG0003631	ASTMX03889	AMPFI_23733
OG0003633	ASTMX18125	AMPFI_02327, AMPFI_20276
OG0003634	ASTMX17751	AMPFI_00355, AMPFI_24717, AMPFI_01365
OG0003635	ASTMX01147	AMPFI_15181
OG0003636	ASTMX14519	AMPFI_00213
OG0003638	ASTMX08095, ASTMX09482	AMPFI_07537
OG0003639	ASTMX13998	AMPFI_21939
OG0003640	ASTMX07846, ASTMX10421	AMPFI_16498
OG0003641	ASTMX06736, ASTMX00519	AMPFI_07323
OG0003642	ASTMX13241, ASTMX14005	AMPFI_06630
OG0003643	ASTMX06419	AMPFI_12454
OG0003644	ASTMX11204, ASTMX22672	AMPFI_06306
OG0003645	ASTMX17672	AMPFI_16881
OG0003646	ASTMX07094	AMPFI_06564
OG0003647	ASTMX03340, ASTMX07786	AMPFI_00053
OG0003648	ASTMX04819	AMPFI_01550
OG0003650	ASTMX05339	AMPFI_12108
OG0003651	ASTMX06708, ASTMX15249	AMPFI_09243
OG0003652	ASTMX06086, ASTMX01201	AMPFI_10927
OG0003653	ASTMX09844, ASTMX03565, ASTMX07032	AMPFI_11406
OG0003654	ASTMX18752, ASTMX06146	AMPFI_17684
OG0003655	ASTMX09913, ASTMX17372	AMPFI_08590
OG0003656	ASTMX22041, ASTMX06864	AMPFI_15780
OG0003658	ASTMX01908, ASTMX21818, ASTMX20155	AMPFI_13106
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	AMPFI_02966
OG0003660	ASTMX02749, ASTMX13404	AMPFI_24383, AMPFI_21513, AMPFI_24288, AMPFI_15577
OG0003662	ASTMX08499, ASTMX07814, ASTMX12079	AMPFI_13941
OG0003663	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887	AMPFI_22056
OG0003664	ASTMX21611	AMPFI_25223
OG0003665	ASTMX19841	AMPFI_01410
OG0003666	ASTMX16764, ASTMX03845, ASTMX03113	AMPFI_10136
OG0003668	ASTMX06218	AMPFI_07166
OG0003669	ASTMX15273	AMPFI_11157
OG0003671	ASTMX16457, ASTMX06659, ASTMX15213	AMPFI_00179
OG0003672	ASTMX07690	AMPFI_09980
OG0003674	ASTMX11388	AMPFI_05762
OG0003675	ASTMX07427	AMPFI_08157
OG0003676	ASTMX13350, ASTMX16755	AMPFI_18881
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	AMPFI_07661
OG0003678	ASTMX03163, ASTMX18968	AMPFI_07460
OG0003679	ASTMX00166, ASTMX14038	AMPFI_07845
OG0003680	ASTMX05302, ASTMX19340	AMPFI_09842
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	AMPFI_19503
OG0003682	ASTMX07505, ASTMX12895	AMPFI_07578
OG0003683	ASTMX21452	AMPFI_02901
OG0003684	ASTMX08680	AMPFI_00490, AMPFI_16180
OG0003685	ASTMX07097	AMPFI_12477
OG0003686	ASTMX06254	AMPFI_07985
OG0003687	ASTMX17726, ASTMX07873	AMPFI_00830
OG0003688	ASTMX13333	AMPFI_03029
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	AMPFI_14009
OG0003690	ASTMX10980, ASTMX10978	AMPFI_05747
OG0003691	ASTMX15904	AMPFI_11092, AMPFI_06458
OG0003692	ASTMX10000, ASTMX15655	AMPFI_03589
OG0003693	ASTMX14396, ASTMX02107	AMPFI_02553
OG0003694	ASTMX09722	AMPFI_08303
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	AMPFI_15699
OG0003696	ASTMX00614	AMPFI_04491, AMPFI_03543, AMPFI_02677
OG0003697	ASTMX06569	AMPFI_11115
OG0003698	ASTMX02803, ASTMX17268	AMPFI_19011
OG0003700	ASTMX19240, ASTMX07852	AMPFI_09947
OG0003701	ASTMX12710	AMPFI_21477, AMPFI_00012, AMPFI_24465
OG0003702	ASTMX02772, ASTMX05806	AMPFI_15283
OG0003703	ASTMX18566, ASTMX17499	AMPFI_10771
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	AMPFI_14195
OG0003704	ASTMX10332	AMPFI_16035
OG0003705	ASTMX08013	AMPFI_23254
OG0003706	ASTMX00898, ASTMX13803	AMPFI_05005
OG0003707	ASTMX04909	AMPFI_07583
OG0003709	ASTMX17645, ASTMX07210	AMPFI_06172
OG0003710	ASTMX20149, ASTMX06151	AMPFI_12106, AMPFI_01123
OG0003711	ASTMX03560	AMPFI_12979
OG0003712	ASTMX14325, ASTMX20985	AMPFI_04984
OG0003713	ASTMX03846, ASTMX03111	AMPFI_04283
OG0003714	ASTMX17749	AMPFI_25572
OG0003716	ASTMX07172	AMPFI_04436, AMPFI_02826
OG0003717	ASTMX04289, ASTMX13919	AMPFI_00073
OG0003718	ASTMX05446	AMPFI_18529
OG0003719	ASTMX21101	AMPFI_04202
OG0003720	ASTMX03119, ASTMX19301	AMPFI_22323
OG0003721	ASTMX22043	AMPFI_08300
OG0003722	ASTMX06501, ASTMX11182	AMPFI_16876
OG0003725	ASTMX14050, ASTMX18830	AMPFI_06286
OG0003727	ASTMX08742, ASTMX06766	AMPFI_09286, AMPFI_11496
OG0003728	ASTMX20243	AMPFI_22309
OG0003729	ASTMX05387	AMPFI_24000
OG0003731	ASTMX18880	AMPFI_22155
OG0003733	ASTMX05574	AMPFI_08970
OG0003734	ASTMX11186	AMPFI_18672
OG0003735	ASTMX02980	AMPFI_19574
OG0003736	ASTMX06261	AMPFI_04878
OG0003738	ASTMX11368, ASTMX05001, ASTMX11367	AMPFI_15996
OG0003739	ASTMX15585	AMPFI_04457
OG0003740	ASTMX16206	AMPFI_12630
OG0003741	ASTMX19783	AMPFI_21028
OG0003742	ASTMX13806, ASTMX00905	AMPFI_17579, AMPFI_21157
OG0003744	ASTMX08863, ASTMX05359	AMPFI_11890
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	AMPFI_12821, AMPFI_25550
OG0003749	ASTMX08310, ASTMX01524	AMPFI_09561
OG0003750	ASTMX18029	AMPFI_19492
OG0003751	ASTMX04007	AMPFI_10264
OG0003752	ASTMX00327, ASTMX00468	AMPFI_09468
OG0003754	ASTMX02185, ASTMX21230	AMPFI_09209
OG0003755	ASTMX22559, ASTMX14368	AMPFI_19354
OG0003756	ASTMX13569, ASTMX10898	AMPFI_17707
OG0003757	ASTMX09893	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	ASTMX20436, ASTMX20437	AMPFI_19318
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	AMPFI_06066
OG0003760	ASTMX21160, ASTMX20023	AMPFI_08456
OG0003761	ASTMX13246, ASTMX10082	AMPFI_18129
OG0003762	ASTMX18780, ASTMX07713, ASTMX18085	AMPFI_16490
OG0003763	ASTMX20292, ASTMX20453	AMPFI_20405, AMPFI_19416, AMPFI_23055
OG0003764	ASTMX16449	AMPFI_00088
OG0003765	ASTMX06405, ASTMX16635	AMPFI_01150
OG0003766	ASTMX00690	AMPFI_01207
OG0003767	ASTMX00865	AMPFI_01797
OG0003768	ASTMX03041	AMPFI_17858, AMPFI_04126, AMPFI_02385, AMPFI_24013, AMPFI_04639
OG0003769	ASTMX09112	AMPFI_04434, AMPFI_04953, AMPFI_03825
OG0003771	ASTMX20761, ASTMX17664	AMPFI_07160
OG0003772	ASTMX02565	AMPFI_07478
OG0003773	ASTMX19481, ASTMX13827	AMPFI_10699
OG0003775	ASTMX20076	AMPFI_13847
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	AMPFI_18606
OG0003777	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256	AMPFI_20144
OG0003778	ASTMX10296, ASTMX01093	AMPFI_24942
OG0003794	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269	AMPFI_16922
OG0003795	ASTMX22459, ASTMX04043	AMPFI_09136
OG0003798	ASTMX00649, ASTMX05334	AMPFI_02948
OG0003803	ASTMX15080, ASTMX04008	AMPFI_12565
OG0003806	ASTMX21196	AMPFI_05818
OG0003807	ASTMX03640	AMPFI_03351
OG0003808	ASTMX12243	AMPFI_14079
OG0003809	ASTMX20443, ASTMX12115	AMPFI_02614, AMPFI_04031
OG0003810	ASTMX00551, ASTMX07541, ASTMX08005	AMPFI_19950
OG0003811	ASTMX11112	AMPFI_10478
OG0003812	ASTMX06055	AMPFI_10138
OG0003813	ASTMX06952, ASTMX11991	AMPFI_07875
OG0003815	ASTMX13062	AMPFI_12793
OG0003818	ASTMX08224	AMPFI_17759
OG0003820	ASTMX09663	AMPFI_17489
OG0003821	ASTMX15916, ASTMX00789	AMPFI_03105
OG0003823	ASTMX14106	AMPFI_06889
OG0003824	ASTMX15652	AMPFI_06085
OG0003825	ASTMX23005, ASTMX15234, ASTMX01205	AMPFI_06918
OG0003827	ASTMX08906, ASTMX01691	AMPFI_21409
OG0003828	ASTMX09777	AMPFI_11909
OG0003829	ASTMX16879	AMPFI_00127
OG0003830	ASTMX09924, ASTMX15222	AMPFI_07093
OG0003831	ASTMX01621	AMPFI_12797
OG0003832	ASTMX16229, ASTMX15146, ASTMX00997	AMPFI_20517
OG0003833	ASTMX08170	AMPFI_18982
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	AMPFI_10226
OG0003835	ASTMX08155	AMPFI_03066
OG0003836	ASTMX03922	AMPFI_14280
OG0003837	ASTMX22200	AMPFI_24684
OG0003838	ASTMX07568, ASTMX14008	AMPFI_19657
OG0003840	ASTMX21619, ASTMX10569	AMPFI_23271
OG0003841	ASTMX15813	AMPFI_21826
OG0003844	ASTMX18569	AMPFI_14349
OG0003845	ASTMX21005	AMPFI_07956
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	AMPFI_23978
OG0003850	ASTMX17827	AMPFI_10267
OG0003851	ASTMX05745, ASTMX14120	AMPFI_16652
OG0003852	ASTMX13641	AMPFI_10208
OG0003853	ASTMX06603	AMPFI_21676
OG0003855	ASTMX18348	AMPFI_20260
OG0003856	ASTMX11397	AMPFI_08524
OG0003857	ASTMX17813	AMPFI_07120
OG0003858	ASTMX02510	AMPFI_00370
OG0003861	ASTMX18934	AMPFI_02803
OG0003863	ASTMX05791, ASTMX12495	AMPFI_16528
OG0003864	ASTMX07056	AMPFI_13775
OG0003865	ASTMX14765, ASTMX05719	AMPFI_11940
OG0003866	ASTMX09589	AMPFI_14452
OG0003867	ASTMX14392	AMPFI_17746
OG0003868	ASTMX14524, ASTMX02829	AMPFI_11838
OG0003869	ASTMX17801	AMPFI_17164
OG0003870	ASTMX22404	AMPFI_05899
OG0003872	ASTMX21986	AMPFI_14866
OG0003873	ASTMX18658	AMPFI_09750
OG0003874	ASTMX09158	AMPFI_14478
OG0003875	ASTMX20963	AMPFI_06901
OG0003876	ASTMX14613	AMPFI_22260
OG0003877	ASTMX18203	AMPFI_15725, AMPFI_00796
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	AMPFI_12599
OG0003879	ASTMX12410	AMPFI_02846
OG0003880	ASTMX08770	AMPFI_08957
OG0003881	ASTMX17611	AMPFI_15319, AMPFI_15320
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	AMPFI_12967
OG0003884	ASTMX15152, ASTMX03561	AMPFI_11418
OG0003885	ASTMX08439, ASTMX12624	AMPFI_12606
OG0003886	ASTMX18295	AMPFI_05835
OG0003887	ASTMX22919	AMPFI_10957
OG0003888	ASTMX04862	AMPFI_01567
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	AMPFI_14577
OG0003892	ASTMX02017	AMPFI_11859, AMPFI_18544
OG0003893	ASTMX12940	AMPFI_15310
OG0003894	ASTMX11183	AMPFI_18671
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	AMPFI_07056
OG0003898	ASTMX22794, ASTMX14906	AMPFI_09375
OG0003899	ASTMX15271	AMPFI_00789
OG0003900	ASTMX18534	AMPFI_23235
OG0003903	ASTMX01642	AMPFI_19280
OG0003904	ASTMX18259	AMPFI_04520
OG0003905	ASTMX16629	AMPFI_02600
OG0003906	ASTMX18624	AMPFI_11162
OG0003907	ASTMX19208	AMPFI_25753
OG0003910	ASTMX12237	AMPFI_04464
OG0003911	ASTMX11470	AMPFI_08416
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	AMPFI_24373
OG0003913	ASTMX04669	AMPFI_21191
OG0003915	ASTMX09566, ASTMX08815	AMPFI_10789
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	AMPFI_09047
OG0003917	ASTMX18206	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	AMPFI_05529
OG0003919	ASTMX12796	AMPFI_15999
OG0003920	ASTMX20009	AMPFI_25048
OG0003921	ASTMX11734	AMPFI_13490
OG0003922	ASTMX15692	AMPFI_19502
OG0003923	ASTMX17099	AMPFI_15048
OG0003924	ASTMX15337	AMPFI_01856
OG0003925	ASTMX08709, ASTMX20939	AMPFI_08582
OG0003927	ASTMX19425	AMPFI_25825, AMPFI_13307
OG0003931	ASTMX07722, ASTMX17814	AMPFI_26056
OG0003932	ASTMX07563	AMPFI_10182
OG0003933	ASTMX00968, ASTMX16168	AMPFI_24509
OG0003934	ASTMX17687	AMPFI_16560
OG0003936	ASTMX10900	AMPFI_09358
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	AMPFI_09658
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	AMPFI_06063
OG0003940	ASTMX18138	AMPFI_19837
OG0003942	ASTMX09921	AMPFI_14927
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	AMPFI_08179
OG0003944	ASTMX15054, ASTMX15052	AMPFI_07557
OG0003945	ASTMX02597, ASTMX09466	AMPFI_08691
OG0003946	ASTMX13157, ASTMX19007	AMPFI_00888
OG0003947	ASTMX14801, ASTMX09966	AMPFI_23175
OG0003948	ASTMX05108	AMPFI_09703
OG0003949	ASTMX18736	AMPFI_12679
OG0003951	ASTMX19664, ASTMX19666	AMPFI_11617
OG0003953	ASTMX18008, ASTMX14755	AMPFI_19332
OG0003954	ASTMX01818, ASTMX14108	AMPFI_06716
OG0003955	ASTMX22833	AMPFI_11128
OG0003956	ASTMX02372	AMPFI_23119, AMPFI_23118
OG0003957	ASTMX12337, ASTMX20420	AMPFI_08683
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	AMPFI_00232
OG0003959	ASTMX03302, ASTMX06910	AMPFI_04671
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	AMPFI_08480
OG0003961	ASTMX03170	AMPFI_06314
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	AMPFI_16905
OG0003965	ASTMX03247, ASTMX20007	AMPFI_04828
OG0003966	ASTMX07292	AMPFI_05727
OG0003967	ASTMX20908	AMPFI_05943, AMPFI_08131
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	AMPFI_06736
OG0003969	ASTMX15238	AMPFI_07721
OG0003970	ASTMX20409	AMPFI_07812
OG0003971	ASTMX13704	AMPFI_14528
OG0003972	ASTMX06345	AMPFI_15565
OG0003973	ASTMX20732, ASTMX00524	AMPFI_20438
OG0003974	ASTMX15782, ASTMX16088, ASTMX02140, ASTMX14485	AMPFI_21735
OG0003997	ASTMX19928	AMPFI_23015, AMPFI_18866, AMPFI_13806, AMPFI_18937
OG0003998	ASTMX11579	AMPFI_05249, AMPFI_09969
OG0004000	ASTMX20946, ASTMX22466	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	ASTMX02497	AMPFI_02137
OG0004004	ASTMX03905, ASTMX06247	AMPFI_09791
OG0004005	ASTMX20415	AMPFI_05677
OG0004007	ASTMX12778, ASTMX11189	AMPFI_00209
OG0004009	ASTMX13881, ASTMX02524	AMPFI_12935
OG0004010	ASTMX10560	AMPFI_15924
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	AMPFI_07886
OG0004012	ASTMX09322	AMPFI_11587
OG0004014	ASTMX14768	AMPFI_09780
OG0004015	ASTMX06018	AMPFI_12276
OG0004016	ASTMX17626	AMPFI_07732
OG0004017	ASTMX17823	AMPFI_05329, AMPFI_16787
OG0004018	ASTMX08144	AMPFI_23571
OG0004019	ASTMX14129	AMPFI_04656, AMPFI_20503
OG0004020	ASTMX06319	AMPFI_05398
OG0004021	ASTMX13298	AMPFI_13532
OG0004022	ASTMX22526, ASTMX22527	AMPFI_19771
OG0004024	ASTMX09124	AMPFI_16537, AMPFI_25945
OG0004025	ASTMX08612	AMPFI_13676, AMPFI_23617
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	AMPFI_22283
OG0004028	ASTMX12118	AMPFI_10335
OG0004029	ASTMX18232	AMPFI_16894
OG0004031	ASTMX18843, ASTMX17691	AMPFI_05716
OG0004032	ASTMX08807, ASTMX00143	AMPFI_18750
OG0004033	ASTMX04887, ASTMX02492	AMPFI_03927
OG0004035	ASTMX14250	AMPFI_24745
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	AMPFI_19780
OG0004037	ASTMX08758	AMPFI_03972
OG0004039	ASTMX18412	AMPFI_20896, AMPFI_13108
OG0004042	ASTMX03581	AMPFI_16992
OG0004043	ASTMX11048	AMPFI_09709
OG0004044	ASTMX16753, ASTMX06545	AMPFI_00282
OG0004045	ASTMX17396	AMPFI_08610
OG0004046	ASTMX14505	AMPFI_09272
OG0004047	ASTMX17932	AMPFI_19469
OG0004048	ASTMX09318, ASTMX01185	AMPFI_12579
OG0004049	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380	AMPFI_07284
OG0004050	ASTMX02174	AMPFI_00721
OG0004051	ASTMX16044, ASTMX05416	AMPFI_17845
OG0004052	ASTMX04949	AMPFI_05448
OG0004053	ASTMX01877	AMPFI_17533
OG0004054	ASTMX17729, ASTMX17210	AMPFI_08608
OG0004055	ASTMX13414	AMPFI_10976
OG0004056	ASTMX07252	AMPFI_02644
OG0004057	ASTMX03071	AMPFI_09381
OG0004058	ASTMX16581	AMPFI_02646
OG0004059	ASTMX13060	AMPFI_10187
OG0004060	ASTMX14465	AMPFI_14285
OG0004061	ASTMX13867	AMPFI_10286
OG0004063	ASTMX13281	AMPFI_25939
OG0004064	ASTMX15012, ASTMX15188	AMPFI_07536
OG0004065	ASTMX04796	AMPFI_19408
OG0004067	ASTMX11484	AMPFI_09979
OG0004068	ASTMX02692	AMPFI_18859
OG0004069	ASTMX14586	AMPFI_11248
OG0004070	ASTMX22191	AMPFI_16812
OG0004071	ASTMX15749	AMPFI_07328
OG0004072	ASTMX10447	AMPFI_04941
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	AMPFI_04508
OG0004074	ASTMX01938	AMPFI_16175, AMPFI_02501
OG0004075	ASTMX07747	AMPFI_22791
OG0004076	ASTMX04315	AMPFI_08732
OG0004077	ASTMX13699, ASTMX16009	AMPFI_24197
OG0004078	ASTMX20669	AMPFI_16143
OG0004079	ASTMX14875	AMPFI_22149
OG0004080	ASTMX05403, ASTMX19661	AMPFI_07191
OG0004081	ASTMX22659, ASTMX16927	AMPFI_07325
OG0004082	ASTMX18322	AMPFI_08776
OG0004083	ASTMX04554	AMPFI_23993, AMPFI_01827
OG0004083	ASTMX04555	AMPFI_03305, AMPFI_21612, AMPFI_04296
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	AMPFI_15041
OG0004085	ASTMX19501	AMPFI_10044
OG0004087	ASTMX10679, ASTMX12061	AMPFI_07453
OG0004088	ASTMX08848, ASTMX05956	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	ASTMX22983	AMPFI_00735
OG0004090	ASTMX00983, ASTMX04761	AMPFI_22810
OG0004091	ASTMX08610	AMPFI_15165
OG0004092	ASTMX02665, ASTMX15369	AMPFI_06912
OG0004093	ASTMX15171	AMPFI_17563
OG0004094	ASTMX11202, ASTMX15659	AMPFI_05712
OG0004096	ASTMX11756, ASTMX12440	AMPFI_17501
OG0004097	ASTMX10694	AMPFI_07052
OG0004098	ASTMX10587, ASTMX05486	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	ASTMX10113, ASTMX01415	AMPFI_13965
OG0004100	ASTMX07137, ASTMX02215	AMPFI_19382
OG0004101	ASTMX02879	AMPFI_18949
OG0004102	ASTMX01503	AMPFI_15461
OG0004103	ASTMX19598	AMPFI_17250, AMPFI_04569
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	AMPFI_03708
OG0004105	ASTMX09841, ASTMX14708	AMPFI_00050
OG0004106	ASTMX00722, ASTMX04813, ASTMX00723	AMPFI_09128
OG0004108	ASTMX02739	AMPFI_11075
OG0004110	ASTMX19810, ASTMX07616	AMPFI_12307
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	AMPFI_07741
OG0004112	ASTMX14225	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004114	ASTMX09744	AMPFI_07189
OG0004115	ASTMX13900	AMPFI_13715, AMPFI_12783
OG0004116	ASTMX12803	AMPFI_14003
OG0004117	ASTMX18757	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004119	ASTMX07078	AMPFI_07138
OG0004120	ASTMX06636	AMPFI_07749
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	AMPFI_19218
OG0004122	ASTMX14333, ASTMX15081	AMPFI_02482
OG0004123	ASTMX10854	AMPFI_13800
OG0004124	ASTMX06394, ASTMX08682	AMPFI_07154
OG0004125	ASTMX07853	AMPFI_01741
OG0004126	ASTMX20128, ASTMX16183	AMPFI_16862
OG0004127	ASTMX22216	AMPFI_23987
OG0004128	ASTMX00947, ASTMX03225	AMPFI_01941
OG0004129	ASTMX00603	AMPFI_01837
OG0004130	ASTMX10123	AMPFI_17105
OG0004131	ASTMX21499	AMPFI_02623
OG0004132	ASTMX06519, ASTMX02656	AMPFI_13812
OG0004133	ASTMX17631, ASTMX21212	AMPFI_00729
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	AMPFI_23953
OG0004136	ASTMX21158	AMPFI_00272
OG0004137	ASTMX11266	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004141	ASTMX04025	AMPFI_16850
OG0004142	ASTMX02145	AMPFI_18239
OG0004143	ASTMX08959, ASTMX02134, ASTMX12412	AMPFI_15415
OG0004144	ASTMX14929, ASTMX00175	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	AMPFI_03194
OG0004146	ASTMX19018	AMPFI_03964
OG0004147	ASTMX17723, ASTMX11442	AMPFI_22254
