Orthogroup	ASTMX	OWEFU
OG0003873	ASTMX18658	OFUSG12835.1.p1
OG0003874	ASTMX09158	OFUSG08683.1.p1
OG0003875	ASTMX20963, ASTMX20964	OFUSG26181.1.p1
OG0003876	ASTMX14613	OFUSG23627.1.p1
OG0003877	ASTMX18203	OFUSG14257.1.p1
OG0003878	ASTMX03060, ASTMX08366, ASTMX15924	OFUSG19403.1.p1
OG0003879	ASTMX00436, ASTMX12410	OFUSG20056.1.p1
OG0003880	ASTMX08770	OFUSG24988.1.p1
OG0003881	ASTMX17611	OFUSG18789.1.p1
OG0003882	ASTMX10267	OFUSG23207.1.p1, OFUSG23207.2.p1
OG0003883	ASTMX18101, ASTMX04876, ASTMX10075	OFUSG06274.1.p1
OG0003884	ASTMX15152, ASTMX03561	OFUSG16361.1.p1
OG0003885	ASTMX08439, ASTMX12624	OFUSG23663.1.p1
OG0003886	ASTMX18295	OFUSG04059.1.p1
OG0003887	ASTMX22919	OFUSG17832.1.p1
OG0003888	ASTMX04862	OFUSG00031.1.p1
OG0003890	ASTMX10320, ASTMX10321, ASTMX21516	OFUSG25556.1.p1
OG0003892	ASTMX02017	OFUSG05645.1.p1
OG0003893	ASTMX12940	OFUSG11743.1.p1
OG0003894	ASTMX11183	OFUSG07444.1.p1
OG0003896	ASTMX05002, ASTMX19466, ASTMX14861	OFUSG17816.1.p1, OFUSG17816.2.p1
OG0003897	ASTMX15050	OFUSG17722.1.p1
OG0003898	ASTMX22794, ASTMX14906	OFUSG14490.1.p1
OG0003899	ASTMX15271	OFUSG03698.1.p1
OG0003900	ASTMX18534	OFUSG11237.1.p1
OG0003901	ASTMX03818	OFUSG13044.1.p1
OG0003903	ASTMX01642	OFUSG19115.1.p1
OG0003904	ASTMX18259	OFUSG15953.1.p1
OG0003906	ASTMX18624	OFUSG09780.1.p1
OG0003907	ASTMX19208	OFUSG02408.1.p1
OG0003909	ASTMX16582	OFUSG05066.1.p1
OG0003910	ASTMX12237	OFUSG00367.1.p1
OG0003911	ASTMX11470	OFUSG12915.1.p1
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	OFUSG22772.1.p1
OG0003913	ASTMX04669	OFUSG16854.1.p1, OFUSG16854.2.p1
OG0003914	ASTMX11027	OFUSG03858.1.p1, OFUSG03858.2.p1
OG0003915	ASTMX09566, ASTMX08815	OFUSG24695.1.p1
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	OFUSG20296.1.p1
OG0003917	ASTMX18206	OFUSG02661.1.p1, OFUSG02661.2.p1
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	OFUSG18006.1.p1
OG0003919	ASTMX12796	OFUSG14973.1.p1
OG0003920	ASTMX20009	OFUSG00473.1.p1
OG0003921	ASTMX11734	OFUSG21463.2.p1, OFUSG21463.1.p1
OG0003922	ASTMX15692	OFUSG24757.1.p1
OG0003923	ASTMX17099	OFUSG04254.1.p1
OG0003925	ASTMX08709, ASTMX20939	OFUSG16954.1.p1
OG0003926	ASTMX05523, ASTMX21916	OFUSG21486.1.p1
OG0003927	ASTMX19425	OFUSG24115.1.p1
OG0003928	ASTMX15517	OFUSG00021.1.p1
OG0003929	ASTMX13853, ASTMX13851	OFUSG20846.1.p1
OG0003930	ASTMX19444	OFUSG01262.1.p1
OG0003931	ASTMX07722, ASTMX17814	OFUSG10879.1.p1
OG0003932	ASTMX07563	OFUSG23661.1.p1
OG0003933	ASTMX00968, ASTMX16168	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1
OG0003934	ASTMX17687	OFUSG21104.1.p1
OG0003935	ASTMX04582	OFUSG12376.1.p1
OG0003936	ASTMX10900	OFUSG05427.1.p1
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	OFUSG06517.1.p1
OG0003938	ASTMX03248	OFUSG01428.1.p1
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	OFUSG23620.1.p1
OG0003940	ASTMX18138	OFUSG06736.1.p1, OFUSG17406.1.p1
OG0003941	ASTMX14257, ASTMX07136	OFUSG06614.1.p1
OG0003942	ASTMX09921	OFUSG01619.1.p1
OG0003944	ASTMX15054, ASTMX15052	OFUSG25022.1.p1
OG0003945	ASTMX02597, ASTMX09466	OFUSG25387.2.p1, OFUSG25387.1.p1
OG0003946	ASTMX13157, ASTMX19007	OFUSG05456.1.p1
OG0003947	ASTMX14801, ASTMX09966	OFUSG06825.1.p1
OG0003948	ASTMX05108	OFUSG19164.1.p1
OG0003949	ASTMX18736	OFUSG01552.1.p1
OG0003950	ASTMX01715, ASTMX21177	OFUSG00160.1.p1
OG0003951	ASTMX19664, ASTMX19666	OFUSG18740.1.p1
OG0003954	ASTMX01818, ASTMX14108	OFUSG21108.1.p1
OG0003955	ASTMX22833	OFUSG02744.1.p1
OG0003956	ASTMX02372	OFUSG26537.2.p1, OFUSG26537.1.p1
OG0003957	ASTMX20838, ASTMX12337, ASTMX20420	OFUSG15145.1.p1, OFUSG06261.1.p1, OFUSG12020.1.p1, OFUSG15146.1.p1, OFUSG05948.2.p1, OFUSG05948.1.p1
OG0003959	ASTMX03302, ASTMX06910	OFUSG08034.1.p1
OG0003960	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626	OFUSG01617.1.p1
OG0003961	ASTMX03170	OFUSG13571.1.p1
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	OFUSG02999.1.p1
OG0003965	ASTMX03247, ASTMX20007	OFUSG13482.2.p1, OFUSG13482.1.p1
OG0003966	ASTMX07292	OFUSG00814.1.p1
OG0003967	ASTMX20908	OFUSG17824.1.p1
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	OFUSG19570.1.p1
OG0003969	ASTMX15238	OFUSG11226.1.p1
OG0003970	ASTMX20409	OFUSG14929.1.p1
OG0003971	ASTMX13704	OFUSG09521.1.p1
OG0003972	ASTMX06345	OFUSG05144.1.p1
OG0003973	ASTMX20732, ASTMX00524	OFUSG11220.1.p1
OG0003974	ASTMX14433, ASTMX09255, ASTMX15782, ASTMX16088, ASTMX02140, ASTMX14485	OFUSG00134.1.p1
OG0003976	ASTMX01639	OFUSG05977.1.p1
OG0003978	ASTMX08297, ASTMX02812, ASTMX13155, ASTMX22836	OFUSG18906.1.p1
OG0003980	ASTMX01006	OFUSG25900.1.p1
OG0003981	ASTMX06719, ASTMX16289, ASTMX06271	OFUSG09908.1.p1, OFUSG09909.1.p1, OFUSG24833.1.p1, OFUSG09911.1.p1
OG0003997	ASTMX19928	OFUSG02634.3.p1, OFUSG02634.4.p1, OFUSG02634.1.p1, OFUSG02634.2.p1
OG0003998	ASTMX11579	OFUSG22075.1.p1
OG0003999	ASTMX08675	OFUSG13249.1.p1, OFUSG26421.1.p1
OG0004000	ASTMX20946, ASTMX22466	OFUSG16319.1.p1, OFUSG16318.1.p1
OG0004002	ASTMX02497	OFUSG26830.1.p1
OG0004004	ASTMX03905, ASTMX06247	OFUSG25436.1.p1
OG0004005	ASTMX20415	OFUSG08227.1.p1
OG0004007	ASTMX12778, ASTMX11189	OFUSG13400.1.p1
OG0004009	ASTMX13881, ASTMX02524	OFUSG18112.1.p1
OG0004010	ASTMX10560	OFUSG13189.1.p1
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	OFUSG10690.1.p1
OG0004012	ASTMX09322	OFUSG05810.1.p1
OG0004014	ASTMX14768	OFUSG16971.1.p1
OG0004015	ASTMX06018	OFUSG23645.1.p1, OFUSG23645.2.p1
OG0004016	ASTMX17626	OFUSG09938.1.p1
OG0004017	ASTMX17823	OFUSG22331.1.p1
OG0004018	ASTMX08144	OFUSG05631.2.p1, OFUSG05631.1.p1
OG0004019	ASTMX14129	OFUSG25454.1.p1
OG0004020	ASTMX06319	OFUSG13879.1.p1
OG0004021	ASTMX13298	OFUSG15028.1.p1
OG0004022	ASTMX22526, ASTMX22527	OFUSG16401.2.p1, OFUSG16401.1.p1
OG0004024	ASTMX09124	OFUSG24239.1.p1
OG0004025	ASTMX08612	OFUSG11341.1.p1
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	OFUSG16592.1.p1
OG0004028	ASTMX12118	OFUSG11042.2.p1, OFUSG11042.1.p1
OG0004029	ASTMX18232	OFUSG16671.1.p1, OFUSG16671.2.p1
OG0004030	ASTMX21477	OFUSG18316.1.p1
OG0004030	ASTMX22070	OFUSG18315.1.p1
OG0004031	ASTMX18843, ASTMX17691	OFUSG21709.1.p1
OG0004032	ASTMX08807, ASTMX00143	OFUSG24694.1.p1
OG0004033	ASTMX04887, ASTMX02492	OFUSG12090.1.p1
OG0004035	ASTMX14250	OFUSG04760.1.p1
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	OFUSG01682.1.p1
OG0004037	ASTMX08758	OFUSG14252.1.p1, OFUSG14252.2.p1
OG0004038	ASTMX17922	OFUSG23417.1.p1
OG0004039	ASTMX18412	OFUSG01899.1.p1
OG0004041	ASTMX18634	OFUSG11618.1.p1
OG0004042	ASTMX03581	OFUSG09669.1.p1
OG0004043	ASTMX11048	OFUSG01859.1.p1
OG0004044	ASTMX16753, ASTMX06545	OFUSG00446.1.p1
OG0004045	ASTMX17396	OFUSG19170.5.p1, OFUSG19170.1.p1, OFUSG19170.4.p1, OFUSG19170.2.p1, OFUSG19170.3.p1
OG0004046	ASTMX14505	OFUSG06348.1.p1
OG0004047	ASTMX17932	OFUSG18610.1.p1
OG0004048	ASTMX09318, ASTMX01185	OFUSG19554.1.p1
OG0004050	ASTMX02174	OFUSG06161.1.p1
OG0004051	ASTMX16044, ASTMX05416	OFUSG26463.1.p1
OG0004052	ASTMX04949	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1
OG0004053	ASTMX01877	OFUSG09713.1.p1
OG0004054	ASTMX17729, ASTMX17210	OFUSG25074.1.p1
OG0004055	ASTMX13414	OFUSG00658.3.p1, OFUSG00658.2.p1, OFUSG00658.1.p1, OFUSG00658.4.p1
OG0004056	ASTMX07252	OFUSG04179.1.p1, OFUSG04179.2.p1
OG0004057	ASTMX03071	OFUSG00824.1.p1
OG0004058	ASTMX16581	OFUSG09035.2.p1, OFUSG09035.1.p1
OG0004059	ASTMX13060	OFUSG25150.1.p1
OG0004060	ASTMX14465	OFUSG16459.1.p1
OG0004061	ASTMX13867	OFUSG13064.1.p1
OG0004062	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305	OFUSG05949.1.p1, OFUSG06583.1.p1
OG0004064	ASTMX15012, ASTMX15188	OFUSG24453.1.p1, OFUSG24453.2.p1
OG0004065	ASTMX04796	OFUSG16929.1.p1
OG0004066	ASTMX11405	OFUSG07959.1.p1
OG0004067	ASTMX11484	OFUSG11070.1.p1
OG0004068	ASTMX02692	OFUSG00723.1.p1
OG0004069	ASTMX14586	OFUSG24301.1.p1
OG0004070	ASTMX22191	OFUSG10593.1.p1
OG0004071	ASTMX15749	OFUSG25471.1.p1
OG0004072	ASTMX10447	OFUSG16756.1.p1
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	OFUSG00778.1.p1
OG0004074	ASTMX01938	OFUSG13092.1.p1
OG0004075	ASTMX07747	OFUSG10667.1.p1
OG0004076	ASTMX04315	OFUSG17470.1.p1, OFUSG17470.2.p1
OG0004079	ASTMX14875	OFUSG02739.1.p1
OG0004080	ASTMX05403, ASTMX19661	OFUSG04397.1.p1
OG0004081	ASTMX22659, ASTMX16927	OFUSG14219.1.p1
OG0004082	ASTMX18322	OFUSG16877.1.p1
OG0004083	ASTMX04555	OFUSG12099.1.p1
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	OFUSG13172.1.p1
OG0004085	ASTMX19501	OFUSG24648.1.p1
OG0004087	ASTMX10679, ASTMX12061	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1
OG0004088	ASTMX08848, ASTMX05956	OFUSG13315.1.p1
OG0004089	ASTMX22983	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1
OG0004090	ASTMX00983, ASTMX04761	OFUSG16668.1.p1
OG0004091	ASTMX08610	OFUSG17304.1.p1
OG0004092	ASTMX02665, ASTMX15369	OFUSG16191.1.p1
OG0004093	ASTMX15171	OFUSG06669.1.p1
OG0004094	ASTMX11202, ASTMX15659	OFUSG07270.1.p1
OG0004095	ASTMX02227	OFUSG07584.1.p1
OG0004096	ASTMX11756, ASTMX12440	OFUSG25572.1.p1
OG0004098	ASTMX10587, ASTMX05486	OFUSG21100.1.p1
OG0004099	ASTMX10113, ASTMX01415	OFUSG10944.1.p1
OG0004100	ASTMX07137, ASTMX02215	OFUSG19371.2.p1, OFUSG19371.1.p1
OG0004101	ASTMX02879	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1
OG0004102	ASTMX01503	OFUSG19005.1.p1
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	OFUSG24702.1.p1
OG0004105	ASTMX09841, ASTMX14708	OFUSG23643.2.p1, OFUSG23643.1.p1
OG0004106	ASTMX00722, ASTMX04813, ASTMX00723	OFUSG26433.1.p1
OG0004107	ASTMX07060	OFUSG08885.1.p1
OG0004108	ASTMX02739	OFUSG21004.1.p1
OG0004110	ASTMX19810, ASTMX07616	OFUSG08891.1.p1
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	OFUSG13311.1.p1
OG0004112	ASTMX14225	OFUSG09769.1.p1
OG0004114	ASTMX09744	OFUSG21821.1.p1
OG0004115	ASTMX13900	OFUSG12847.1.p1
OG0004116	ASTMX12803	OFUSG09323.1.p1
OG0004117	ASTMX18757	OFUSG25444.1.p1
OG0004119	ASTMX07078	OFUSG20234.1.p1
OG0004120	ASTMX06636	OFUSG10176.1.p1, OFUSG10176.2.p1
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	OFUSG13719.1.p1
OG0004122	ASTMX14333, ASTMX15081	OFUSG07267.2.p1, OFUSG07267.1.p1
OG0004123	ASTMX10854	OFUSG21171.1.p1, OFUSG21171.2.p1
OG0004124	ASTMX06394, ASTMX08682	OFUSG17737.1.p1
OG0004125	ASTMX07853	OFUSG04663.1.p1
OG0004126	ASTMX20128, ASTMX16183	OFUSG19824.1.p1
OG0004128	ASTMX00947	OFUSG05290.1.p1
OG0004128	ASTMX03225	OFUSG11678.1.p1
OG0004129	ASTMX00603	OFUSG05882.1.p1
OG0004130	ASTMX10123	OFUSG08210.1.p1, OFUSG00974.1.p1
OG0004131	ASTMX21499	OFUSG23809.1.p1, OFUSG23809.2.p1
OG0004132	ASTMX06519, ASTMX02656	OFUSG20258.1.p1
OG0004133	ASTMX17631, ASTMX21212	OFUSG14516.1.p1
OG0004134	ASTMX11642	OFUSG06800.1.p1
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	OFUSG18236.1.p1
OG0004136	ASTMX21158	OFUSG26327.1.p1
OG0004137	ASTMX11266	OFUSG20131.2.p1, OFUSG20131.1.p1
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	OFUSG21376.2.p1, OFUSG21376.1.p1, OFUSG21378.1.p1
OG0004140	ASTMX22423	OFUSG00701.1.p1
OG0004142	ASTMX02145	OFUSG19191.1.p1
OG0004143	ASTMX08959, ASTMX02134, ASTMX12412	OFUSG09777.1.p1, OFUSG09777.2.p1
OG0004144	ASTMX14929, ASTMX00175	OFUSG24310.1.p1
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	OFUSG25041.1.p1
OG0004146	ASTMX19018	OFUSG22678.1.p1
OG0004147	ASTMX17723, ASTMX11442	OFUSG21150.1.p1
OG0004148	ASTMX01455, ASTMX21880	OFUSG24269.1.p1
OG0004149	ASTMX07554, ASTMX11481	OFUSG24993.1.p1
OG0004150	ASTMX22642, ASTMX02487	OFUSG04655.1.p1
OG0004151	ASTMX22046, ASTMX22047	OFUSG20857.1.p1
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	OFUSG10672.1.p1
OG0004154	ASTMX07593	OFUSG17126.2.p1, OFUSG17126.1.p1
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	OFUSG05939.1.p1
OG0004157	ASTMX01743, ASTMX08856	OFUSG19454.1.p1
OG0004158	ASTMX17963, ASTMX13614	OFUSG04504.1.p1
OG0004160	ASTMX22778, ASTMX12455	OFUSG23353.1.p1
OG0004161	ASTMX05466	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1
OG0004162	ASTMX04954	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1
OG0004164	ASTMX21726, ASTMX06576	OFUSG17859.1.p1
OG0004166	ASTMX15461	OFUSG05575.1.p1
OG0004167	ASTMX03947, ASTMX04645	OFUSG11703.1.p1
OG0004168	ASTMX13810	OFUSG15102.1.p1
OG0004169	ASTMX13212	OFUSG10640.1.p1
OG0004170	ASTMX13302	OFUSG08006.1.p1
OG0004171	ASTMX04439	OFUSG07032.1.p1, OFUSG07032.2.p1
OG0004176	ASTMX03670	OFUSG02603.1.p1
OG0004178	ASTMX22904, ASTMX19594, ASTMX16994	OFUSG19368.1.p1
OG0004179	ASTMX12310	OFUSG11027.2.p1, OFUSG11027.1.p1
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	OFUSG16755.1.p1
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	OFUSG03257.1.p1
OG0004182	ASTMX15301, ASTMX20682	OFUSG01146.2.p1, OFUSG01146.1.p1
OG0004183	ASTMX05065	OFUSG25418.1.p1
OG0004184	ASTMX12107	OFUSG12556.1.p1
OG0004186	ASTMX13660, ASTMX03954, ASTMX17709	OFUSG11737.1.p1
OG0004187	ASTMX02560, ASTMX16139	OFUSG20862.1.p1
OG0004188	ASTMX14408, ASTMX15241	OFUSG25107.1.p1
OG0004189	ASTMX04450, ASTMX18309, ASTMX03415	OFUSG24213.1.p1
OG0004190	ASTMX20708, ASTMX20709	OFUSG09999.1.p1
OG0004197	ASTMX05399, ASTMX01896	OFUSG24264.1.p1
OG0004198	ASTMX14215	OFUSG15844.1.p1
OG0004214	ASTMX13901	OFUSG13516.1.p1
OG0004215	ASTMX03007	OFUSG15336.1.p1
OG0004216	ASTMX16092	OFUSG23107.1.p1
OG0004217	ASTMX14006	OFUSG02696.2.p1, OFUSG02696.1.p1
OG0004219	ASTMX00489	OFUSG04405.1.p1
OG0004220	ASTMX08970	OFUSG19674.1.p1, OFUSG19674.2.p1
OG0004222	ASTMX08117	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1
OG0004223	ASTMX10659, ASTMX14232	OFUSG17090.1.p1, OFUSG17090.2.p1
OG0004225	ASTMX05299, ASTMX08023	OFUSG20907.1.p1
OG0004226	ASTMX13528, ASTMX10820	OFUSG15931.1.p1
OG0004227	ASTMX05705	OFUSG13655.1.p1
OG0004228	ASTMX11329, ASTMX10796	OFUSG23701.1.p1
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	OFUSG18108.1.p1
OG0004230	ASTMX14896, ASTMX12799	OFUSG08871.1.p1
OG0004231	ASTMX16394	OFUSG09197.1.p1
OG0004232	ASTMX11638	OFUSG19109.1.p1
OG0004233	ASTMX00748, ASTMX20025	OFUSG23247.1.p1
OG0004234	ASTMX14357	OFUSG13238.1.p1, OFUSG13233.1.p1
OG0004235	ASTMX16132	OFUSG17809.1.p1
OG0004236	ASTMX00523	OFUSG12590.1.p1
OG0004237	ASTMX01636	OFUSG02738.1.p1
OG0004238	ASTMX22211	OFUSG21302.1.p1
OG0004239	ASTMX02083	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1
OG0004240	ASTMX04697	OFUSG11405.2.p1, OFUSG11405.1.p1
OG0004241	ASTMX12979, ASTMX07284	OFUSG14483.1.p1
OG0004242	ASTMX15363	OFUSG19649.1.p1
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1
OG0004244	ASTMX14271	OFUSG23262.1.p1
OG0004245	ASTMX06607	OFUSG19143.1.p1, OFUSG19143.2.p1
OG0004246	ASTMX01465	OFUSG26279.1.p1
OG0004247	ASTMX09383	OFUSG08927.1.p1
OG0004248	ASTMX01974	OFUSG13174.1.p1
OG0004249	ASTMX07753	OFUSG02524.1.p1
OG0004250	ASTMX12946	OFUSG12266.1.p1
OG0004251	ASTMX16878, ASTMX16472, ASTMX16877	OFUSG22911.1.p1
OG0004252	ASTMX10281	OFUSG24821.1.p1
OG0004253	ASTMX01468, ASTMX09366, ASTMX16197	OFUSG22279.1.p1, OFUSG22279.2.p1
OG0004254	ASTMX05923	OFUSG10303.1.p1
OG0004255	ASTMX08381, ASTMX08382	OFUSG21308.1.p1
OG0004257	ASTMX17471	OFUSG22307.1.p1
OG0004258	ASTMX13308, ASTMX13309	OFUSG03080.1.p1
OG0004259	ASTMX12423, ASTMX06239	OFUSG20013.1.p1
OG0004260	ASTMX05151	OFUSG04270.1.p1
OG0004261	ASTMX12557	OFUSG20642.1.p1
OG0004262	ASTMX12887	OFUSG12557.1.p1
OG0004263	ASTMX13609	OFUSG04157.2.p1, OFUSG04157.1.p1
OG0004264	ASTMX07633, ASTMX13474	OFUSG10442.1.p1
OG0004265	ASTMX03857	OFUSG22437.1.p1
OG0004266	ASTMX19871	OFUSG22098.1.p1
OG0004268	ASTMX17644	OFUSG20277.1.p1
OG0004269	ASTMX11915	OFUSG06518.1.p1
OG0004270	ASTMX14211, ASTMX09178	OFUSG09567.1.p1
OG0004271	ASTMX06423, ASTMX03084, ASTMX00636	OFUSG19458.1.p1
OG0004272	ASTMX08634	OFUSG19656.1.p1
OG0004273	ASTMX10116	OFUSG10132.2.p1, OFUSG10132.1.p1
OG0004274	ASTMX09215, ASTMX10132	OFUSG12672.1.p1
OG0004275	ASTMX03090, ASTMX00632, ASTMX15947	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1
OG0004276	ASTMX06737, ASTMX22876	OFUSG20440.1.p1, OFUSG20440.2.p1
OG0004277	ASTMX08250, ASTMX16959	OFUSG00740.1.p1
OG0004278	ASTMX13360	OFUSG19618.1.p1
OG0004279	ASTMX03344	OFUSG26158.2.p1, OFUSG26158.1.p1
OG0004280	ASTMX07382	OFUSG08248.1.p1
OG0004281	ASTMX06190	OFUSG09512.2.p1, OFUSG09512.1.p1
OG0004282	ASTMX04297	OFUSG23553.1.p1
OG0004283	ASTMX04659	OFUSG02236.1.p1
OG0004284	ASTMX11089	OFUSG19168.1.p1, OFUSG19166.1.p1
OG0004285	ASTMX03659	OFUSG06639.1.p1, OFUSG06639.2.p1
OG0004286	ASTMX17685	OFUSG08115.1.p1
OG0004287	ASTMX12282	OFUSG12510.1.p1
OG0004288	ASTMX03391	OFUSG23204.1.p1
OG0004289	ASTMX08075	OFUSG11522.1.p1
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	OFUSG20422.1.p1
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	OFUSG11291.1.p1
OG0004292	ASTMX18740	OFUSG12754.1.p1
OG0004294	ASTMX21426, ASTMX08872	OFUSG00840.1.p1, OFUSG00840.2.p1
OG0004295	ASTMX02439	OFUSG13465.2.p1, OFUSG13465.1.p1
OG0004296	ASTMX06961, ASTMX13092	OFUSG10157.1.p1
OG0004297	ASTMX19299	OFUSG26602.2.p1, OFUSG26602.1.p1
OG0004298	ASTMX04342	OFUSG09630.1.p1
OG0004299	ASTMX04118	OFUSG03171.1.p1
OG0004300	ASTMX14260	OFUSG06251.1.p1
OG0004301	ASTMX16609	OFUSG15532.1.p1
OG0004302	ASTMX17501	OFUSG14824.1.p1
OG0004303	ASTMX11689, ASTMX11690, ASTMX15672	OFUSG14746.1.p1
OG0004304	ASTMX03416	OFUSG19501.1.p1
OG0004305	ASTMX02864	OFUSG21306.1.p1
OG0004306	ASTMX13917	OFUSG26453.1.p1
OG0004307	ASTMX19099	OFUSG10009.1.p1
OG0004308	ASTMX01163, ASTMX22955	OFUSG00660.1.p1
OG0004309	ASTMX01480	OFUSG10951.1.p1
OG0004310	ASTMX19710, ASTMX07904	OFUSG24234.1.p1
OG0004311	ASTMX18182, ASTMX07914	OFUSG24363.1.p1, OFUSG09545.1.p1
OG0004312	ASTMX16215	OFUSG20320.1.p1
OG0004314	ASTMX03789, ASTMX11206	OFUSG07970.1.p1
OG0004315	ASTMX13389	OFUSG19262.1.p1
OG0004316	ASTMX20788, ASTMX18209, ASTMX18207	OFUSG25561.1.p1
OG0004317	ASTMX05945, ASTMX13809	OFUSG15608.1.p1
OG0004318	ASTMX17337, ASTMX20303	OFUSG10081.1.p1
OG0004319	ASTMX06281, ASTMX16593, ASTMX10266	OFUSG01252.1.p1
OG0004320	ASTMX00043	OFUSG18185.1.p1
OG0004321	ASTMX02789, ASTMX21639	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1
OG0004322	ASTMX04317	OFUSG21097.1.p1
OG0004323	ASTMX20836	OFUSG01104.1.p1
OG0004324	ASTMX10764	OFUSG23537.1.p1
OG0004325	ASTMX12840	OFUSG18623.1.p1
OG0004326	ASTMX10632	OFUSG17446.1.p1
OG0004327	ASTMX22398	OFUSG03372.1.p1
OG0004328	ASTMX00686	OFUSG21216.1.p1
OG0004329	ASTMX15933	OFUSG06444.1.p1
OG0004331	ASTMX20731	OFUSG12334.1.p1
OG0004332	ASTMX10855	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1
OG0004333	ASTMX16807	OFUSG13517.2.p1, OFUSG13517.1.p1
OG0004334	ASTMX17061	OFUSG12737.1.p1
OG0004335	ASTMX17573, ASTMX17572, ASTMX08270	OFUSG03846.1.p1
OG0004337	ASTMX07526	OFUSG19298.1.p1
OG0004338	ASTMX09185	OFUSG03491.1.p1
OG0004342	ASTMX19207	OFUSG03471.1.p1
OG0004343	ASTMX09486	OFUSG18774.1.p1
OG0004344	ASTMX11823	OFUSG12551.1.p1
OG0004345	ASTMX10369	OFUSG26912.1.p1, OFUSG22749.1.p1
OG0004346	ASTMX02371	OFUSG03046.1.p1, OFUSG05680.1.p1
OG0004347	ASTMX16195	OFUSG15122.1.p1
OG0004348	ASTMX00135	OFUSG01419.1.p1
OG0004349	ASTMX20719	OFUSG06694.1.p1
OG0004350	ASTMX08185	OFUSG00516.1.p1
OG0004351	ASTMX18315	OFUSG16980.1.p1
OG0004352	ASTMX09143	OFUSG12778.1.p1
OG0004353	ASTMX06880	OFUSG21237.1.p1
OG0004354	ASTMX15197	OFUSG09569.1.p1
OG0004355	ASTMX00798, ASTMX18678	OFUSG13727.1.p1
OG0004356	ASTMX04362	OFUSG07938.1.p1
OG0004357	ASTMX02500, ASTMX15653	OFUSG17647.1.p1
OG0004358	ASTMX19968	OFUSG05940.1.p1
OG0004359	ASTMX18605	OFUSG19521.1.p1
OG0004360	ASTMX15044	OFUSG16040.1.p1
OG0004361	ASTMX02393	OFUSG08301.1.p1
OG0004362	ASTMX10177, ASTMX19677	OFUSG26828.1.p1
OG0004364	ASTMX04367	OFUSG12581.1.p1
OG0004365	ASTMX00459	OFUSG04532.1.p1
OG0004366	ASTMX02586	OFUSG20392.1.p1, OFUSG20392.2.p1
OG0004367	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799	OFUSG11817.1.p1
OG0004368	ASTMX03854, ASTMX18280	OFUSG07493.1.p1
OG0004369	ASTMX18368	OFUSG08176.1.p1
