Orthogroup	ASTMX	APOSJ_ok
OG0002722	ASTMX08478	APOSJ_18147, APOSJ_35558, APOSJ_35556, APOSJ_35559, APOSJ_18145, APOSJ_18149, APOSJ_18146, APOSJ_18148, APOSJ_35562, APOSJ_36107, APOSJ_35557, APOSJ_18144, APOSJ_35555, APOSJ_18143, APOSJ_41555, APOSJ_35554, APOSJ_35560, APOSJ_35561
OG0002723	ASTMX10682, ASTMX04436, ASTMX03941, ASTMX02713	APOSJ_62182
OG0002724	ASTMX10539	APOSJ_35260, APOSJ_35259, APOSJ_35262, APOSJ_35261, APOSJ_35264, APOSJ_35256, APOSJ_35258, APOSJ_35263, APOSJ_03673, APOSJ_55998
OG0002728	ASTMX05875	APOSJ_21766, APOSJ_21764
OG0002729	ASTMX09796	APOSJ_42531
OG0002730	ASTMX08055, ASTMX08056, ASTMX19087	APOSJ_39423, APOSJ_00420
OG0002731	ASTMX13461, ASTMX09611	APOSJ_00510, APOSJ_42153, APOSJ_42150, APOSJ_42154, APOSJ_57098, APOSJ_64460, APOSJ_64461, APOSJ_55638, APOSJ_55639, APOSJ_55635, APOSJ_64463, APOSJ_55634, APOSJ_55633, APOSJ_55637, APOSJ_09812
OG0002732	ASTMX19106, ASTMX16150, ASTMX20349	APOSJ_27736, APOSJ_63545, APOSJ_27735, APOSJ_42788, APOSJ_27737, APOSJ_27738, APOSJ_42787
OG0002736	ASTMX01286	APOSJ_06435
OG0002736	ASTMX09100, ASTMX09101, ASTMX09534	APOSJ_60090, APOSJ_60089, APOSJ_60091
OG0002738	ASTMX16448, ASTMX14529, ASTMX04956	APOSJ_43408, APOSJ_43524
OG0002739	ASTMX12477	APOSJ_24129, APOSJ_24131
OG0002740	ASTMX06589, ASTMX06588, ASTMX00890	APOSJ_18081, APOSJ_17735, APOSJ_46100, APOSJ_46102, APOSJ_17736, APOSJ_17732, APOSJ_17734, APOSJ_46099, APOSJ_17733
OG0002741	ASTMX22280, ASTMX04948, ASTMX06865	APOSJ_41597, APOSJ_41596, APOSJ_60815, APOSJ_28190
OG0002742	ASTMX03216, ASTMX07668, ASTMX17307	APOSJ_01176, APOSJ_01175
OG0002743	ASTMX05411	APOSJ_06403, APOSJ_15493
OG0002744	ASTMX19754, ASTMX09756	APOSJ_21384, APOSJ_04646
OG0002745	ASTMX14166, ASTMX21096	APOSJ_31585, APOSJ_31586, APOSJ_17205, APOSJ_49772, APOSJ_31581
OG0002746	ASTMX14540	APOSJ_37776
OG0002748	ASTMX16018	APOSJ_14556, APOSJ_58086
OG0002749	ASTMX11896, ASTMX21829	APOSJ_34941, APOSJ_15942
OG0002751	ASTMX12480	APOSJ_17474, APOSJ_17471, APOSJ_17473, APOSJ_17475, APOSJ_17472, APOSJ_17476
OG0002752	ASTMX06175	APOSJ_60381, APOSJ_60392, APOSJ_32917, APOSJ_19099, APOSJ_60369, APOSJ_19100, APOSJ_19101, APOSJ_32916, APOSJ_60374, APOSJ_55917
OG0002753	ASTMX00975, ASTMX15886	APOSJ_63092, APOSJ_63089, APOSJ_29370, APOSJ_63091, APOSJ_63090, APOSJ_42366
OG0002754	ASTMX19457, ASTMX07407	APOSJ_18246, APOSJ_31278, APOSJ_64305, APOSJ_64308, APOSJ_49558, APOSJ_49563, APOSJ_18242, APOSJ_18245, APOSJ_18247, APOSJ_49561, APOSJ_18243, APOSJ_18244
OG0002755	ASTMX17386, ASTMX17385	APOSJ_35349, APOSJ_24973
OG0002756	ASTMX05519	APOSJ_06329
OG0002757	ASTMX21152, ASTMX05572, ASTMX20356	APOSJ_52815, APOSJ_51626, APOSJ_51624
OG0002758	ASTMX12158, ASTMX11719, ASTMX19020	APOSJ_08249, APOSJ_29321, APOSJ_58263
OG0002759	ASTMX12966	APOSJ_31890, APOSJ_31888, APOSJ_31894, APOSJ_31893, APOSJ_31889, APOSJ_31891, APOSJ_31373, APOSJ_31892
OG0002760	ASTMX14383, ASTMX00411, ASTMX00410	APOSJ_38596
OG0002762	ASTMX10750, ASTMX01007, ASTMX13291	APOSJ_00439, APOSJ_04500, APOSJ_04499
OG0002763	ASTMX01463	APOSJ_22568, APOSJ_18212, APOSJ_10731, APOSJ_22570, APOSJ_18214, APOSJ_20683, APOSJ_18209, APOSJ_18213, APOSJ_22572, APOSJ_18211
OG0002764	ASTMX04804, ASTMX15857, ASTMX12772	APOSJ_42508
OG0002765	ASTMX06827, ASTMX05311, ASTMX01712	APOSJ_11905
OG0002766	ASTMX12280	APOSJ_23221
OG0002767	ASTMX11219, ASTMX01625	APOSJ_60003, APOSJ_60004, APOSJ_60002
OG0002768	ASTMX05930, ASTMX08549	APOSJ_51813, APOSJ_49968, APOSJ_40309, APOSJ_40310, APOSJ_49969, APOSJ_51814, APOSJ_40308, APOSJ_40306, APOSJ_40305, APOSJ_51809, APOSJ_51811, APOSJ_47062, APOSJ_26767, APOSJ_47060, APOSJ_47059, APOSJ_26332, APOSJ_47063, APOSJ_26336, APOSJ_47061
OG0002769	ASTMX03376, ASTMX07759, ASTMX11837	APOSJ_55086, APOSJ_40803
OG0002770	ASTMX09951	APOSJ_38958, APOSJ_38959
OG0002771	ASTMX05826, ASTMX08109	APOSJ_33188, APOSJ_26046, APOSJ_26047, APOSJ_26048
OG0002772	ASTMX03981	APOSJ_20285, APOSJ_20284, APOSJ_52303, APOSJ_20282, APOSJ_20283, APOSJ_51738
OG0002773	ASTMX08591	APOSJ_24254, APOSJ_24252, APOSJ_24253
OG0002774	ASTMX03990, ASTMX14302, ASTMX18349	APOSJ_64842, APOSJ_64843, APOSJ_64844, APOSJ_58205
OG0002775	ASTMX12270, ASTMX12267, ASTMX17052	APOSJ_50552, APOSJ_50548, APOSJ_50551, APOSJ_46523, APOSJ_31437, APOSJ_50555, APOSJ_50553, APOSJ_50549, APOSJ_31435, APOSJ_50554, APOSJ_50550, APOSJ_31436
OG0002776	ASTMX10166	APOSJ_02124, APOSJ_13622, APOSJ_13620, APOSJ_23394, APOSJ_29397, APOSJ_39434, APOSJ_16653, APOSJ_13616, APOSJ_19943, APOSJ_02116, APOSJ_39727, APOSJ_23395, APOSJ_29398, APOSJ_23393
OG0002777	ASTMX00412, ASTMX14384, ASTMX00339	APOSJ_54233, APOSJ_54234
OG0002778	ASTMX12403, ASTMX08214	APOSJ_34736, APOSJ_34734, APOSJ_59480, APOSJ_34735
OG0002780	ASTMX06565	APOSJ_48451, APOSJ_48449, APOSJ_48450, APOSJ_48452, APOSJ_48447, APOSJ_48453, APOSJ_48454, APOSJ_07716
OG0002781	ASTMX17246, ASTMX05300, ASTMX15463, ASTMX00089	APOSJ_28539
OG0002782	ASTMX13170, ASTMX05823	APOSJ_10841, APOSJ_53882
OG0002783	ASTMX11345	APOSJ_10533, APOSJ_55166, APOSJ_07046, APOSJ_55168, APOSJ_48553, APOSJ_48548, APOSJ_35505, APOSJ_10534, APOSJ_10535, APOSJ_55167, APOSJ_10531, APOSJ_55164, APOSJ_35504, APOSJ_48552, APOSJ_07041, APOSJ_55169, APOSJ_37692, APOSJ_48554, APOSJ_10536, APOSJ_55165, APOSJ_48547, APOSJ_59696, APOSJ_59796, APOSJ_10532
OG0002785	ASTMX02888, ASTMX12391	APOSJ_47547, APOSJ_50712, APOSJ_09205
OG0002786	ASTMX19192, ASTMX09014, ASTMX02458, ASTMX03366	APOSJ_46976, APOSJ_46977
OG0002787	ASTMX12559	APOSJ_29276, APOSJ_29279, APOSJ_29277, APOSJ_29278
OG0002788	ASTMX02137	APOSJ_44752, APOSJ_49851
OG0002790	ASTMX09182	APOSJ_59369, APOSJ_03416, APOSJ_29918, APOSJ_59367, APOSJ_10811, APOSJ_64134, APOSJ_03418, APOSJ_03415, APOSJ_64151, APOSJ_59366, APOSJ_10810, APOSJ_64139
OG0002791	ASTMX14188, ASTMX19626, ASTMX06526, ASTMX04009, ASTMX14241	APOSJ_62540
OG0002793	ASTMX05593	APOSJ_31275, APOSJ_03020, APOSJ_03018, APOSJ_41393, APOSJ_57352, APOSJ_03022, APOSJ_03017, APOSJ_03019, APOSJ_03021, APOSJ_31254
OG0002794	ASTMX14245, ASTMX02851, ASTMX06528	APOSJ_54777, APOSJ_54776
OG0002795	ASTMX07886, ASTMX15750	APOSJ_28457, APOSJ_28453, APOSJ_28455, APOSJ_28454, APOSJ_28456, APOSJ_28458
OG0002797	ASTMX04226, ASTMX02478	APOSJ_32890
OG0002799	ASTMX07335	APOSJ_30946, APOSJ_30944, APOSJ_30945, APOSJ_30943
OG0002811	ASTMX08335, ASTMX08336	APOSJ_39522, APOSJ_27187
OG0002812	ASTMX05990, ASTMX05989, ASTMX10334, ASTMX10333, ASTMX02889	APOSJ_14711
OG0002813	ASTMX11456, ASTMX00842, ASTMX10895	APOSJ_11945, APOSJ_11946
OG0002814	ASTMX06628, ASTMX06571, ASTMX20609, ASTMX09304	APOSJ_38259, APOSJ_38260
OG0002815	ASTMX14480, ASTMX01396, ASTMX12901	APOSJ_21190, APOSJ_21191, APOSJ_03444, APOSJ_21192, APOSJ_21193, APOSJ_21194
OG0002816	ASTMX18069, ASTMX13866	APOSJ_64186, APOSJ_46639
OG0002817	ASTMX08503, ASTMX11127	APOSJ_16949
OG0002818	ASTMX06407, ASTMX16559	APOSJ_53205, APOSJ_38620, APOSJ_38621, APOSJ_41940, APOSJ_44944, APOSJ_44945, APOSJ_44946
OG0002819	ASTMX07024, ASTMX02644, ASTMX00940	APOSJ_00416
OG0002821	ASTMX02361, ASTMX03188	APOSJ_53860, APOSJ_53861, APOSJ_34489, APOSJ_34491, APOSJ_34488, APOSJ_34490
OG0002822	ASTMX04976, ASTMX12314, ASTMX01536	APOSJ_09867, APOSJ_09866
OG0002824	ASTMX12647, ASTMX13765, ASTMX06667	APOSJ_35964
OG0002825	ASTMX17360	APOSJ_31910, APOSJ_03146, APOSJ_31911, APOSJ_31909
OG0002826	ASTMX14104, ASTMX08188, ASTMX13061, ASTMX18255	APOSJ_18654, APOSJ_51917, APOSJ_10888, APOSJ_01897, APOSJ_41432, APOSJ_18655
OG0002827	ASTMX12910	APOSJ_53626
OG0002828	ASTMX11283	APOSJ_34741
OG0002829	ASTMX22349, ASTMX20452, ASTMX07701	APOSJ_53648, APOSJ_53650, APOSJ_65394, APOSJ_10762, APOSJ_37284, APOSJ_10761, APOSJ_10760, APOSJ_16549, APOSJ_38584, APOSJ_22964, APOSJ_03204, APOSJ_48873, APOSJ_37280, APOSJ_48870
OG0002830	ASTMX08941, ASTMX21901, ASTMX07574, ASTMX08167, ASTMX13064, ASTMX05609	APOSJ_23697, APOSJ_23698
OG0002831	ASTMX07219	APOSJ_36477, APOSJ_26584
OG0002833	ASTMX17660, ASTMX15980	APOSJ_35386, APOSJ_35388
OG0002834	ASTMX09174, ASTMX14209, ASTMX13648	APOSJ_57628, APOSJ_38922, APOSJ_38920, APOSJ_38921
OG0002835	ASTMX07497, ASTMX15221	APOSJ_56726, APOSJ_56725, APOSJ_21812, APOSJ_21814, APOSJ_56727, APOSJ_63362, APOSJ_63361, APOSJ_63360, APOSJ_21813, APOSJ_21815, APOSJ_63363
OG0002836	ASTMX16518, ASTMX08868	APOSJ_04656, APOSJ_04657, APOSJ_04655, APOSJ_04654
OG0002837	ASTMX06183, ASTMX02695, ASTMX11101	APOSJ_18732, APOSJ_18729, APOSJ_18731, APOSJ_18730
OG0002838	ASTMX07617, ASTMX19008	APOSJ_45261, APOSJ_45262, APOSJ_45260, APOSJ_16084
OG0002839	ASTMX10136	APOSJ_27083, APOSJ_27082, APOSJ_27084, APOSJ_27088, APOSJ_32565, APOSJ_27085, APOSJ_27089, APOSJ_27087, APOSJ_27090, APOSJ_27086
OG0002840	ASTMX03567, ASTMX10233	APOSJ_62308, APOSJ_30887, APOSJ_30885, APOSJ_30886, APOSJ_30888, APOSJ_30884, APOSJ_30883, APOSJ_62313
OG0002841	ASTMX20703	APOSJ_20424
OG0002842	ASTMX15094, ASTMX12457	APOSJ_58956
OG0002843	ASTMX23062, ASTMX16351	APOSJ_29444, APOSJ_37419, APOSJ_37208, APOSJ_37207, APOSJ_37420, APOSJ_53182, APOSJ_37206, APOSJ_37205, APOSJ_29451
OG0002844	ASTMX09226, ASTMX16992	APOSJ_02179, APOSJ_02177, APOSJ_10554, APOSJ_10553, APOSJ_02180, APOSJ_10552
OG0002845	ASTMX01725	APOSJ_41336, APOSJ_53174, APOSJ_46685, APOSJ_46687, APOSJ_41332, APOSJ_00584, APOSJ_00581, APOSJ_46684, APOSJ_53173, APOSJ_00585, APOSJ_41333, APOSJ_00576, APOSJ_27474, APOSJ_00577, APOSJ_46690, APOSJ_00580, APOSJ_24230
OG0002846	ASTMX08490	APOSJ_45964, APOSJ_45588
OG0002846	ASTMX08489	APOSJ_45966, APOSJ_28256, APOSJ_45970, APOSJ_45968, APOSJ_45963
OG0002847	ASTMX13451	APOSJ_44697, APOSJ_44698, APOSJ_56334
OG0002848	ASTMX12620	APOSJ_09676, APOSJ_32851, APOSJ_32850, APOSJ_03976, APOSJ_03975, APOSJ_03979, APOSJ_09674, APOSJ_03977, APOSJ_24672, APOSJ_09677, APOSJ_09675, APOSJ_03978
OG0002849	ASTMX00642, ASTMX03559, ASTMX15379	APOSJ_51136, APOSJ_51137
OG0002850	ASTMX15162	APOSJ_51285, APOSJ_51282, APOSJ_51283, APOSJ_51284, APOSJ_51287, APOSJ_51286
OG0002851	ASTMX03703, ASTMX14358, ASTMX04838	APOSJ_62786, APOSJ_12424
OG0002853	ASTMX06217, ASTMX18229	APOSJ_59651, APOSJ_28071, APOSJ_14866, APOSJ_14868, APOSJ_14867
OG0002854	ASTMX20047	APOSJ_25148, APOSJ_13047, APOSJ_16816, APOSJ_24828, APOSJ_25140, APOSJ_13046, APOSJ_13048, APOSJ_24832, APOSJ_13049, APOSJ_24827, APOSJ_13045
OG0002856	ASTMX19709, ASTMX07905, ASTMX19196, ASTMX12028	APOSJ_36875, APOSJ_36874
OG0002857	ASTMX11616	APOSJ_30419, APOSJ_55427
OG0002858	ASTMX20339, ASTMX17651	APOSJ_32827, APOSJ_32828, APOSJ_32829, APOSJ_08111
OG0002859	ASTMX17158	APOSJ_26622, APOSJ_26623, APOSJ_63027, APOSJ_26624, APOSJ_26621, APOSJ_26625
OG0002860	ASTMX03636	APOSJ_33844
OG0002861	ASTMX20391	APOSJ_35852, APOSJ_35851, APOSJ_46755, APOSJ_35849, APOSJ_35850, APOSJ_35848
OG0002862	ASTMX17381, ASTMX08708, ASTMX20940, ASTMX11428	APOSJ_22210, APOSJ_05803, APOSJ_22209, APOSJ_21167, APOSJ_22206, APOSJ_22211
OG0002863	ASTMX23045	APOSJ_53428, APOSJ_46630, APOSJ_46632, APOSJ_48601, APOSJ_48599, APOSJ_46628, APOSJ_48598, APOSJ_46629, APOSJ_48603, APOSJ_53461, APOSJ_35835, APOSJ_46631, APOSJ_48600, APOSJ_46627, APOSJ_48602, APOSJ_23896
OG0002864	ASTMX20775, ASTMX17512	APOSJ_42693, APOSJ_42695
OG0002865	ASTMX09485	APOSJ_62439, APOSJ_01468, APOSJ_01467, APOSJ_01465, APOSJ_01466, APOSJ_01462, APOSJ_01463, APOSJ_01464, APOSJ_01461
OG0002866	ASTMX20659, ASTMX21913	APOSJ_18570, APOSJ_18569
OG0002868	ASTMX09293	APOSJ_24238, APOSJ_24239, APOSJ_24237, APOSJ_24236
OG0002869	ASTMX16665, ASTMX16669, ASTMX21589, ASTMX02041	APOSJ_38172
OG0002870	ASTMX01395	APOSJ_23719, APOSJ_23718, APOSJ_59990, APOSJ_06668, APOSJ_47672, APOSJ_23712, APOSJ_59988, APOSJ_50074, APOSJ_14175, APOSJ_59985, APOSJ_59989, APOSJ_59991, APOSJ_59987, APOSJ_59986, APOSJ_14173, APOSJ_30456
OG0002871	ASTMX00399	APOSJ_11950, APOSJ_12239, APOSJ_12242, APOSJ_12238, APOSJ_11949, APOSJ_55307, APOSJ_12241, APOSJ_55306, APOSJ_53855, APOSJ_12243, APOSJ_53918
OG0002872	ASTMX04272	APOSJ_33725, APOSJ_57180, APOSJ_18572, APOSJ_26124, APOSJ_57178, APOSJ_26123, APOSJ_57183, APOSJ_26127, APOSJ_33729, APOSJ_33726, APOSJ_26129, APOSJ_57184, APOSJ_60944, APOSJ_26126, APOSJ_57181, APOSJ_57179, APOSJ_64747, APOSJ_57182
OG0002873	ASTMX03633	APOSJ_14384, APOSJ_14383, APOSJ_24938, APOSJ_14380, APOSJ_24940, APOSJ_14382, APOSJ_24951, APOSJ_14381
OG0002874	ASTMX19970, ASTMX02012	APOSJ_55452, APOSJ_51205, APOSJ_18413, APOSJ_55439
OG0002875	ASTMX13007	APOSJ_17891, APOSJ_04454, APOSJ_04452, APOSJ_27739, APOSJ_04451, APOSJ_08308, APOSJ_35833, APOSJ_04453, APOSJ_35836, APOSJ_27740
OG0002876	ASTMX00547, ASTMX12943	APOSJ_08793, APOSJ_08790, APOSJ_56117, APOSJ_08792
OG0002877	ASTMX02938	APOSJ_02089, APOSJ_60900, APOSJ_02092, APOSJ_02088, APOSJ_60905, APOSJ_60909, APOSJ_53024, APOSJ_02090, APOSJ_60903, APOSJ_53028, APOSJ_60899, APOSJ_53023, APOSJ_02091
OG0002878	ASTMX21527, ASTMX20855	APOSJ_02885
OG0002879	ASTMX09549, ASTMX04541	APOSJ_41050, APOSJ_60981
OG0002880	ASTMX12917, ASTMX10766	APOSJ_63786, APOSJ_62485, APOSJ_62484, APOSJ_10125
OG0002881	ASTMX05222, ASTMX09228	APOSJ_64404
OG0002883	ASTMX12110	APOSJ_12928, APOSJ_12929, APOSJ_12927, APOSJ_12924, APOSJ_19958, APOSJ_12923, APOSJ_19960, APOSJ_12926
OG0002884	ASTMX09433	APOSJ_42468, APOSJ_26803, APOSJ_00564, APOSJ_26806, APOSJ_42472, APOSJ_26801, APOSJ_26805, APOSJ_42469, APOSJ_42470, APOSJ_42471, APOSJ_26804
OG0002885	ASTMX17202	APOSJ_25927, APOSJ_53416, APOSJ_53411, APOSJ_63131, APOSJ_53415, APOSJ_63123, APOSJ_01287, APOSJ_63126
OG0002887	ASTMX07808	APOSJ_01678, APOSJ_01680, APOSJ_01682, APOSJ_36289, APOSJ_01679, APOSJ_36286, APOSJ_01681, APOSJ_36290, APOSJ_26914, APOSJ_36285, APOSJ_36288, APOSJ_36292, APOSJ_36291, APOSJ_36287
OG0002888	ASTMX17659, ASTMX11387	APOSJ_59922, APOSJ_59919, APOSJ_59920, APOSJ_59921
OG0002889	ASTMX22104, ASTMX16163	APOSJ_05177
OG0002890	ASTMX13782, ASTMX17134, ASTMX11262, ASTMX06745	APOSJ_11570, APOSJ_11571
OG0002891	ASTMX14161	APOSJ_25188, APOSJ_27730, APOSJ_25189, APOSJ_12575, APOSJ_12567, APOSJ_25185, APOSJ_12342, APOSJ_29943, APOSJ_25187, APOSJ_25186, APOSJ_29944
OG0002893	ASTMX04172	APOSJ_37643, APOSJ_48470
OG0002894	ASTMX03268, ASTMX12100	APOSJ_11324, APOSJ_11322, APOSJ_11323, APOSJ_11321
OG0002895	ASTMX12952, ASTMX14061, ASTMX05379	APOSJ_26606, APOSJ_26608, APOSJ_26610, APOSJ_26609, APOSJ_26605
OG0002896	ASTMX19105, ASTMX09780, ASTMX08412	APOSJ_45523, APOSJ_45520, APOSJ_45522, APOSJ_45521, APOSJ_45519
OG0002897	ASTMX10736	APOSJ_33105, APOSJ_26458
OG0002898	ASTMX14754	APOSJ_00660, APOSJ_02099, APOSJ_43120, APOSJ_43119
OG0002899	ASTMX06782, ASTMX18211	APOSJ_53924, APOSJ_53927, APOSJ_53926, APOSJ_53925
OG0002900	ASTMX09021, ASTMX09858	APOSJ_56992, APOSJ_30063
OG0002901	ASTMX10246	APOSJ_65273, APOSJ_65272, APOSJ_65274, APOSJ_65271
OG0002902	ASTMX16032, ASTMX07744	APOSJ_31066, APOSJ_62531
OG0002903	ASTMX07417	APOSJ_51359, APOSJ_51107, APOSJ_51361, APOSJ_51360
OG0002904	ASTMX13545	APOSJ_19129, APOSJ_19131, APOSJ_19134, APOSJ_19135, APOSJ_23721, APOSJ_19130, APOSJ_19127, APOSJ_23720, APOSJ_23722, APOSJ_19128, APOSJ_19133, APOSJ_19132
OG0002905	ASTMX05245, ASTMX16672	APOSJ_43847, APOSJ_43845, APOSJ_37810, APOSJ_43843, APOSJ_37809, APOSJ_37811, APOSJ_36736, APOSJ_36735, APOSJ_43846, APOSJ_36734, APOSJ_43844
OG0002906	ASTMX02587, ASTMX00583	APOSJ_49358, APOSJ_49363, APOSJ_28749, APOSJ_49362
OG0002907	ASTMX10573, ASTMX09015	APOSJ_06904, APOSJ_59419, APOSJ_06902, APOSJ_06900, APOSJ_06908
OG0002908	ASTMX15467	APOSJ_41049, APOSJ_41048
OG0002909	ASTMX17748, ASTMX08531	APOSJ_42655, APOSJ_42656
OG0002910	ASTMX08537	APOSJ_19905, APOSJ_19904
OG0002911	ASTMX07620, ASTMX09963	APOSJ_38670, APOSJ_38671
OG0002912	ASTMX03571	APOSJ_60908, APOSJ_41772, APOSJ_60894, APOSJ_60897, APOSJ_05122, APOSJ_05121, APOSJ_54754
OG0002913	ASTMX18114, ASTMX06447, ASTMX11831, ASTMX00589	APOSJ_47280, APOSJ_26666
OG0002915	ASTMX10897, ASTMX15512	APOSJ_21025, APOSJ_52601, APOSJ_52602
OG0002916	ASTMX02914, ASTMX10017, ASTMX10016	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204
OG0002917	ASTMX06336	APOSJ_48174
OG0002919	ASTMX01892, ASTMX12024, ASTMX20581, ASTMX02354	APOSJ_18306, APOSJ_19042, APOSJ_19041
OG0002921	ASTMX17074	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870
OG0002922	ASTMX21382, ASTMX09964	APOSJ_63518, APOSJ_42218, APOSJ_05816, APOSJ_17087
OG0002923	ASTMX10905, ASTMX00895, ASTMX07470	APOSJ_24415, APOSJ_50520, APOSJ_22686, APOSJ_24417, APOSJ_24414, APOSJ_24420
OG0002924	ASTMX00258, ASTMX06225, ASTMX07771	APOSJ_52951, APOSJ_52952, APOSJ_52954, APOSJ_52953, APOSJ_59897, APOSJ_52950, APOSJ_52955, APOSJ_60511
OG0002925	ASTMX07510, ASTMX11462, ASTMX04330	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138
OG0002926	ASTMX12392, ASTMX07910	APOSJ_06972, APOSJ_06973, APOSJ_06975, APOSJ_06974
OG0002927	ASTMX14610	APOSJ_16768, APOSJ_00529, APOSJ_62091, APOSJ_16769, APOSJ_00530, APOSJ_16771, APOSJ_00531, APOSJ_03211, APOSJ_16772, APOSJ_16770, APOSJ_16767, APOSJ_40156
OG0002929	ASTMX19440, ASTMX03061, ASTMX19048, ASTMX01029	APOSJ_34840
OG0002944	ASTMX13024, ASTMX18030, ASTMX12751	APOSJ_59286, APOSJ_30367, APOSJ_06364
OG0002945	ASTMX07832	APOSJ_48648, APOSJ_20590, APOSJ_17785, APOSJ_47516, APOSJ_12046, APOSJ_12047, APOSJ_12049, APOSJ_47519, APOSJ_12048, APOSJ_47515, APOSJ_47520, APOSJ_47514, APOSJ_12044, APOSJ_12045, APOSJ_47517
OG0002947	ASTMX13918	APOSJ_02647, APOSJ_02648, APOSJ_54387, APOSJ_46768
OG0002948	ASTMX09230	APOSJ_47013
OG0002949	ASTMX10636	APOSJ_12144
OG0002952	ASTMX11800, ASTMX03890	APOSJ_38185
OG0002953	ASTMX05287	APOSJ_06750, APOSJ_21712
OG0002954	ASTMX14496, ASTMX00341	APOSJ_16784, APOSJ_40213, APOSJ_16782
OG0002955	ASTMX04547, ASTMX22263	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427
OG0002956	ASTMX02448, ASTMX06899, ASTMX18169	APOSJ_24900, APOSJ_14367
OG0002957	ASTMX16714	APOSJ_56271, APOSJ_56272
OG0002959	ASTMX03291, ASTMX13416, ASTMX16543	APOSJ_47581, APOSJ_29476
OG0002960	ASTMX13796	APOSJ_46873
OG0002961	ASTMX17170	APOSJ_48061, APOSJ_48062, APOSJ_48060
OG0002962	ASTMX21109, ASTMX07712, ASTMX18086	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063
OG0002964	ASTMX05000, ASTMX07844, ASTMX21735	APOSJ_46194
OG0002965	ASTMX02526	APOSJ_52959
OG0002966	ASTMX10395, ASTMX14585, ASTMX08283	APOSJ_19690, APOSJ_19691
OG0002967	ASTMX11866, ASTMX12804	APOSJ_44455, APOSJ_44454
OG0002968	ASTMX16814	APOSJ_21357, APOSJ_21358
OG0002969	ASTMX19487	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845
OG0002971	ASTMX09060, ASTMX11460, ASTMX07494, ASTMX07508	APOSJ_37915, APOSJ_29340, APOSJ_37910
OG0002973	ASTMX00766	APOSJ_42996
OG0002974	ASTMX22896, ASTMX03538	APOSJ_65070
OG0002975	ASTMX12284	APOSJ_55740, APOSJ_40908, APOSJ_55741
OG0002976	ASTMX03355	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712
OG0002977	ASTMX16248	APOSJ_04874, APOSJ_04873
OG0002978	ASTMX09737, ASTMX04699, ASTMX14100, ASTMX01387	APOSJ_64685, APOSJ_45730
OG0002981	ASTMX17321	APOSJ_48720, APOSJ_61926, APOSJ_10226, APOSJ_42619, APOSJ_48721, APOSJ_34442, APOSJ_10225, APOSJ_30362, APOSJ_42621, APOSJ_61925, APOSJ_59198, APOSJ_48719, APOSJ_48722, APOSJ_42620, APOSJ_43870, APOSJ_48718
OG0002982	ASTMX12949	APOSJ_31495, APOSJ_31494
OG0002983	ASTMX02519, ASTMX22054, ASTMX06014	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311
OG0002984	ASTMX09070	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919
OG0002985	ASTMX14851, ASTMX21191	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106
OG0002986	ASTMX08841, ASTMX01002, ASTMX10260	APOSJ_15496, APOSJ_15495
OG0002987	ASTMX04738	APOSJ_41363
OG0002988	ASTMX20095, ASTMX05405, ASTMX15698	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995
OG0002989	ASTMX06383, ASTMX00778	APOSJ_04210, APOSJ_58686
OG0002990	ASTMX05794, ASTMX20875, ASTMX07804	APOSJ_41926, APOSJ_41927
OG0002991	ASTMX02776	APOSJ_05218
OG0002992	ASTMX13119, ASTMX04764	APOSJ_16883
OG0002994	ASTMX06744, ASTMX13783	APOSJ_23648
OG0002996	ASTMX02629, ASTMX03439, ASTMX14560	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946
OG0002997	ASTMX10330	APOSJ_58621
