Orthogroup	ASTMX	CAEEL
OG0003455	ASTMX03444, ASTMX03446, ASTMX03445, ASTMX03443	CAEEL01134
OG0003456	ASTMX21655, ASTMX18222, ASTMX04968	CAEEL00212, CAEEL00213
OG0003457	ASTMX17161, ASTMX01405	CAEEL19244
OG0003459	ASTMX10610, ASTMX08523	CAEEL16050
OG0003462	ASTMX22437	CAEEL11837
OG0003463	ASTMX08158, ASTMX19125, ASTMX17220	CAEEL07464
OG0003464	ASTMX07673	CAEEL15673
OG0003465	ASTMX08614	CAEEL00222
OG0003466	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980	CAEEL06482
OG0003467	ASTMX15385	CAEEL09664
OG0003469	ASTMX02623	CAEEL09108
OG0003472	ASTMX00009	CAEEL07680, CAEEL07681
OG0003473	ASTMX19152	CAEEL09171
OG0003474	ASTMX10806	CAEEL03909, CAEEL19331
OG0003475	ASTMX07930	CAEEL01731
OG0003477	ASTMX10944	CAEEL02502
OG0003478	ASTMX16545	CAEEL00398, CAEEL07105, CAEEL19934
OG0003479	ASTMX08377, ASTMX19369	CAEEL12384
OG0003484	ASTMX15170, ASTMX07095	CAEEL02712
OG0003486	ASTMX09925	CAEEL04926
OG0003487	ASTMX11535	CAEEL02123
OG0003489	ASTMX11315	CAEEL00223
OG0003491	ASTMX11829, ASTMX07278	CAEEL18627, CAEEL05479
OG0003496	ASTMX05843	CAEEL01506
OG0003498	ASTMX01620	CAEEL16452
OG0003500	ASTMX12903	CAEEL01330
OG0003500	ASTMX13670	CAEEL01125
OG0003501	ASTMX02416	CAEEL00307, CAEEL19975, CAEEL19935, CAEEL19957, CAEEL20040, CAEEL18302
OG0003502	ASTMX09364	CAEEL02400, CAEEL02281
OG0003503	ASTMX22842, ASTMX17335	CAEEL04457, CAEEL04454
OG0003505	ASTMX01106	CAEEL07950
OG0003506	ASTMX03887, ASTMX17187, ASTMX15908	CAEEL05248
OG0003507	ASTMX03126, ASTMX03987, ASTMX02892	CAEEL05679
OG0003508	ASTMX08692, ASTMX14664	CAEEL17418
OG0003509	ASTMX20219	CAEEL04891
OG0003510	ASTMX06743, ASTMX00853, ASTMX18796	CAEEL01116
OG0003511	ASTMX12073	CAEEL08351
OG0003513	ASTMX12957, ASTMX10424, ASTMX18403	CAEEL07182
OG0003514	ASTMX08380, ASTMX19372, ASTMX08342	CAEEL12733, CAEEL12734
OG0003515	ASTMX14872, ASTMX08241	CAEEL06636
OG0003517	ASTMX02229, ASTMX22733, ASTMX21231	CAEEL05196
OG0003518	ASTMX08720	CAEEL01719
OG0003519	ASTMX21057	CAEEL07239
OG0003522	ASTMX09932, ASTMX01391	CAEEL06276
OG0003523	ASTMX06451, ASTMX09203	CAEEL18694
OG0003524	ASTMX00697	CAEEL04264, CAEEL04265
OG0003526	ASTMX04890, ASTMX21723, ASTMX08073	CAEEL16001
OG0003528	ASTMX09805	CAEEL00365
OG0003530	ASTMX05440, ASTMX20430	CAEEL19423
OG0003531	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691	CAEEL15168, CAEEL18062
OG0003532	ASTMX09797	CAEEL05027
OG0003538	ASTMX21966, ASTMX20518	CAEEL11099
OG0003539	ASTMX01615	CAEEL05895
OG0003541	ASTMX02571	CAEEL01632
OG0003542	ASTMX19914	CAEEL01115
OG0003543	ASTMX22680, ASTMX13907	CAEEL08637
OG0003544	ASTMX05764, ASTMX12377	CAEEL06236, CAEEL08896
OG0003545	ASTMX22856, ASTMX03639, ASTMX14841	CAEEL12984
OG0003548	ASTMX10078, ASTMX20604	CAEEL19888
OG0003550	ASTMX12018, ASTMX00483, ASTMX08669	CAEEL06728
OG0003551	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936	CAEEL05919
OG0003552	ASTMX04006	CAEEL18151
OG0003554	ASTMX10001, ASTMX12094	CAEEL05099
OG0003556	ASTMX21299, ASTMX01752, ASTMX13732	CAEEL11919
OG0003557	ASTMX22997	CAEEL18139
OG0003561	ASTMX09905, ASTMX06185	CAEEL01643
OG0003562	ASTMX19362, ASTMX04310, ASTMX15769	CAEEL19208, CAEEL04183
OG0003563	ASTMX07743	CAEEL07782
OG0003564	ASTMX16336, ASTMX09764, ASTMX04739	CAEEL18104
OG0003566	ASTMX09006, ASTMX21630	CAEEL04245
OG0003567	ASTMX03625	CAEEL15549
OG0003569	ASTMX15295, ASTMX02172, ASTMX13272, ASTMX09249	CAEEL10722
OG0003570	ASTMX18041	CAEEL08761
OG0003571	ASTMX18396, ASTMX02624	CAEEL00659
OG0003573	ASTMX17087	CAEEL10174, CAEEL18886
OG0003576	ASTMX03783	CAEEL08492
OG0003577	ASTMX14615	CAEEL07169
OG0003578	ASTMX15744	CAEEL08037
OG0003579	ASTMX18857, ASTMX05928, ASTMX10482	CAEEL10103
OG0003581	ASTMX08220	CAEEL04793, CAEEL19859, CAEEL09422
OG0003582	ASTMX22172, ASTMX05373	CAEEL10165, CAEEL10958
OG0003585	ASTMX16416, ASTMX11421, ASTMX11923, ASTMX21934, ASTMX05210, ASTMX10762	CAEEL19947
OG0003597	ASTMX03573	CAEEL05204
OG0003598	ASTMX04073	CAEEL20069
OG0003599	ASTMX16957	CAEEL01022
OG0003604	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337	CAEEL08873
OG0003607	ASTMX21385	CAEEL05764
OG0003611	ASTMX14877	CAEEL15351
OG0003612	ASTMX21729	CAEEL12107
OG0003613	ASTMX04050, ASTMX18610	CAEEL10330
OG0003615	ASTMX17840, ASTMX02926, ASTMX03022	CAEEL04572
OG0003617	ASTMX16719	CAEEL08768, CAEEL00622
OG0003618	ASTMX06136	CAEEL10379
OG0003619	ASTMX04527	CAEEL19948, CAEEL09130
OG0003620	ASTMX19184	CAEEL05074
OG0003621	ASTMX03711	CAEEL18738
OG0003623	ASTMX09071	CAEEL11847
OG0003624	ASTMX19218, ASTMX20395, ASTMX20396	CAEEL11456
OG0003626	ASTMX14928	CAEEL01251
OG0003629	ASTMX11708, ASTMX11707	CAEEL18064
OG0003630	ASTMX04467	CAEEL01945
OG0003632	ASTMX05268, ASTMX13688, ASTMX16659	CAEEL04287
OG0003634	ASTMX17751	CAEEL05819, CAEEL05206, CAEEL08505
OG0003638	ASTMX08095, ASTMX09482	CAEEL14206
OG0003640	ASTMX07846, ASTMX10421	CAEEL01151
OG0003641	ASTMX06736, ASTMX00519	CAEEL02290
OG0003644	ASTMX11204, ASTMX22672	CAEEL07060
OG0003645	ASTMX20711, ASTMX17672	CAEEL08952
OG0003646	ASTMX07094	CAEEL04268
OG0003647	ASTMX03340, ASTMX07786	CAEEL08061
OG0003649	ASTMX04920	CAEEL02106
OG0003650	ASTMX05339	CAEEL01596
OG0003652	ASTMX06086, ASTMX01201	CAEEL00198, CAEEL00197
OG0003655	ASTMX09913, ASTMX17372	CAEEL01543
OG0003656	ASTMX22041, ASTMX06864	CAEEL00717
OG0003657	ASTMX05415, ASTMX12030	CAEEL18724
OG0003658	ASTMX01908, ASTMX21818, ASTMX20155	CAEEL17892
OG0003659	ASTMX22182, ASTMX21660, ASTMX21661	CAEEL00820
OG0003660	ASTMX02749, ASTMX13404	CAEEL11348
OG0003661	ASTMX01047, ASTMX01048	CAEEL11758
OG0003664	ASTMX21611, ASTMX22165, ASTMX22164	CAEEL10164
OG0003667	ASTMX13037, ASTMX04391, ASTMX13189	CAEEL14775
OG0003668	ASTMX06218	CAEEL09161, CAEEL09163
OG0003669	ASTMX15273	CAEEL08786, CAEEL08784
OG0003672	ASTMX07690	CAEEL12653
OG0003676	ASTMX13350	CAEEL00672
OG0003677	ASTMX08647, ASTMX19744, ASTMX10207	CAEEL08632
OG0003678	ASTMX03163, ASTMX18968	CAEEL03764
OG0003679	ASTMX00166, ASTMX14038	CAEEL14380
OG0003680	ASTMX05302, ASTMX19340	CAEEL10627
OG0003681	ASTMX16563, ASTMX18250, ASTMX18137	CAEEL03276
OG0003683	ASTMX21452	CAEEL06697
OG0003686	ASTMX06254	CAEEL01983
OG0003688	ASTMX13333	CAEEL03025
OG0003689	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697	CAEEL07514
OG0003690	ASTMX10980, ASTMX10978	CAEEL08798
OG0003692	ASTMX10000, ASTMX15655	CAEEL09322
OG0003693	ASTMX14396, ASTMX02107	CAEEL09517
OG0003694	ASTMX09722	CAEEL08779
OG0003695	ASTMX03315, ASTMX17201, ASTMX12439	CAEEL18980
OG0003696	ASTMX00614	CAEEL15341
OG0003697	ASTMX21853, ASTMX06569	CAEEL07546
OG0003698	ASTMX02803, ASTMX17268	CAEEL05872
OG0003700	ASTMX19240, ASTMX07852	CAEEL08489
OG0003701	ASTMX12710	CAEEL04838
OG0003702	ASTMX02772, ASTMX05806	CAEEL19917
OG0003704	ASTMX13177, ASTMX10331, ASTMX18966	CAEEL02747
OG0003708	ASTMX12297	CAEEL02697, CAEEL19979
OG0003710	ASTMX20149, ASTMX06151	CAEEL05057
OG0003712	ASTMX14325, ASTMX20985	CAEEL12274
OG0003716	ASTMX07172	CAEEL00239
OG0003718	ASTMX05446	CAEEL00456
OG0003719	ASTMX21101	CAEEL01088
OG0003721	ASTMX04642, ASTMX08484, ASTMX22043	CAEEL19092
OG0003724	ASTMX05688	CAEEL04996
OG0003725	ASTMX14050, ASTMX18830	CAEEL04639
OG0003727	ASTMX08742, ASTMX06766	CAEEL20128
OG0003729	ASTMX05387	CAEEL01397
OG0003729	ASTMX05386	CAEEL16477
OG0003731	ASTMX18880	CAEEL14842
OG0003732	ASTMX00190	CAEEL10948
OG0003733	ASTMX05574	CAEEL05542
OG0003734	ASTMX11186	CAEEL18003
OG0003735	ASTMX02980	CAEEL04830, CAEEL04829
OG0003736	ASTMX06261	CAEEL10845
OG0003737	ASTMX03311, ASTMX02075	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	ASTMX15585	CAEEL06789
OG0003740	ASTMX16206	CAEEL07837
OG0003741	ASTMX19783	CAEEL07870
OG0003743	ASTMX18803	CAEEL12238
OG0003746	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875	CAEEL07398
OG0003747	ASTMX18158	CAEEL02767
OG0003748	ASTMX14382, ASTMX00409, ASTMX06418	CAEEL00242
OG0003749	ASTMX08310, ASTMX01524	CAEEL20507
OG0003750	ASTMX18029	CAEEL05076
OG0003752	ASTMX00327, ASTMX00468	CAEEL04520
OG0003753	ASTMX14862, ASTMX14842	CAEEL18657
OG0003754	ASTMX02185, ASTMX21230	CAEEL19668, CAEEL05669
OG0003755	ASTMX14369, ASTMX22559, ASTMX14368	CAEEL09173
OG0003756	ASTMX13569, ASTMX10898	CAEEL01606
OG0003758	ASTMX20436, ASTMX20437	CAEEL05748
OG0003759	ASTMX21302, ASTMX08728, ASTMX08729	CAEEL09625
OG0003761	ASTMX13246, ASTMX10082	CAEEL19863
OG0003763	ASTMX20292, ASTMX20453	CAEEL02008, CAEEL02007, CAEEL02011
OG0003764	ASTMX16449	CAEEL15954
OG0003766	ASTMX00690	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439
OG0003767	ASTMX00865	CAEEL07794
OG0003768	ASTMX03041	CAEEL07458
OG0003771	ASTMX20761, ASTMX17664	CAEEL18560, CAEEL05367
OG0003775	ASTMX20076	CAEEL06672
OG0003776	ASTMX07290, ASTMX16427, ASTMX19488	CAEEL14271
OG0003778	ASTMX10296, ASTMX01093	CAEEL10576
OG0003779	ASTMX20791	CAEEL12785
OG0003780	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713	CAEEL20711
OG0003795	ASTMX22459, ASTMX04043	CAEEL09855
OG0003798	ASTMX00649, ASTMX05334	CAEEL11938
OG0003803	ASTMX15080, ASTMX04008	CAEEL19629
OG0003806	ASTMX21196	CAEEL10842
OG0003807	ASTMX03640	CAEEL06933
OG0003808	ASTMX12243	CAEEL08177
OG0003811	ASTMX11112	CAEEL07020
OG0003812	ASTMX22843, ASTMX06055	CAEEL07296
OG0003813	ASTMX06952, ASTMX11991	CAEEL10820
OG0003817	ASTMX18647	CAEEL02053
OG0003818	ASTMX08224	CAEEL15512
OG0003821	ASTMX15916, ASTMX00789	CAEEL09346
OG0003824	ASTMX15652	CAEEL17849
OG0003825	ASTMX23005	CAEEL18577
OG0003826	ASTMX13299	CAEEL02634
OG0003827	ASTMX08906, ASTMX01691	CAEEL04098
OG0003829	ASTMX16879	CAEEL08428
OG0003831	ASTMX01621	CAEEL08097
OG0003832	ASTMX16229, ASTMX15146	CAEEL11899
OG0003833	ASTMX08170	CAEEL05813, CAEEL14180
OG0003834	ASTMX13103, ASTMX02832, ASTMX21677	CAEEL00145
OG0003837	ASTMX22200	CAEEL11909, CAEEL11910
OG0003838	ASTMX07568, ASTMX14008	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	ASTMX03107	CAEEL11415
OG0003840	ASTMX21619, ASTMX10569	CAEEL01767
OG0003841	ASTMX15813	CAEEL10859, CAEEL18915
OG0003843	ASTMX11574, ASTMX03263	CAEEL14293
OG0003846	ASTMX03272, ASTMX13082	CAEEL00811, CAEEL18648
OG0003848	ASTMX03313, ASTMX06535, ASTMX02072	CAEEL08837
OG0003850	ASTMX17827	CAEEL11705
OG0003851	ASTMX05745, ASTMX14120	CAEEL08777
OG0003852	ASTMX13641	CAEEL00155
OG0003853	ASTMX06603	CAEEL13793
OG0003856	ASTMX11397	CAEEL07428
OG0003857	ASTMX17813	CAEEL19675
OG0003858	ASTMX02510	CAEEL06932
OG0003863	ASTMX05791, ASTMX12495	CAEEL18943
OG0003864	ASTMX07056	CAEEL01846
OG0003865	ASTMX14765, ASTMX05719	CAEEL02514
OG0003866	ASTMX09589	CAEEL00295
OG0003867	ASTMX14392	CAEEL15761
OG0003868	ASTMX14524, ASTMX02829	CAEEL18485
OG0003869	ASTMX17801	CAEEL00094
OG0003870	ASTMX22404	CAEEL17745
OG0003872	ASTMX21986	CAEEL14869
OG0003873	ASTMX18658, ASTMX18657, ASTMX09492	CAEEL07437
OG0003875	ASTMX20963, ASTMX20964	CAEEL00868
OG0003876	ASTMX14613	CAEEL04369
OG0003877	ASTMX18203	CAEEL18175
OG0003879	ASTMX00436, ASTMX12410	CAEEL00338, CAEEL01399
OG0003881	ASTMX17611	CAEEL12169
OG0003884	ASTMX15152, ASTMX03561	CAEEL01060
OG0003885	ASTMX08439, ASTMX12624	CAEEL01791
OG0003886	ASTMX18295	CAEEL10383
OG0003887	ASTMX22919	CAEEL09446
OG0003892	ASTMX02017	CAEEL11760
OG0003893	ASTMX12940	CAEEL05797
OG0003894	ASTMX11183	CAEEL01425
OG0003895	ASTMX16407	CAEEL15379
OG0003897	ASTMX15050	CAEEL07613
OG0003898	ASTMX22794, ASTMX14906	CAEEL05728
OG0003900	ASTMX18534	CAEEL08813
OG0003901	ASTMX03818	CAEEL00786, CAEEL18671
OG0003904	ASTMX18259	CAEEL00419
OG0003905	ASTMX16629	CAEEL00484
OG0003906	ASTMX18624	CAEEL00814
OG0003908	ASTMX14918	CAEEL00218
OG0003908	ASTMX10495	CAEEL08148
OG0003909	ASTMX16582	CAEEL09488, CAEEL14422
OG0003910	ASTMX12237	CAEEL08553
OG0003911	ASTMX11470	CAEEL20590
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	CAEEL02731
OG0003913	ASTMX22751, ASTMX04669	CAEEL05199
OG0003915	ASTMX09566, ASTMX08815	CAEEL04887
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	CAEEL07068
OG0003917	ASTMX18206	CAEEL07507
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	CAEEL11925, CAEEL11924
OG0003920	ASTMX20009	CAEEL00358
OG0003921	ASTMX11734	CAEEL14832, CAEEL18358
OG0003922	ASTMX15692	CAEEL11421, CAEEL11420
OG0003923	ASTMX17099	CAEEL08718
OG0003924	ASTMX15337	CAEEL01297
OG0003925	ASTMX08709, ASTMX20939	CAEEL04108
OG0003926	ASTMX05523, ASTMX21916, ASTMX05611	CAEEL10754, CAEEL19332
OG0003929	ASTMX13853, ASTMX13851	CAEEL00949
OG0003930	ASTMX19444	CAEEL05047
OG0003931	ASTMX07722, ASTMX17814	CAEEL15548
OG0003932	ASTMX07563	CAEEL12182, CAEEL12183
OG0003933	ASTMX00968, ASTMX16168	CAEEL11609
OG0003934	ASTMX17687	CAEEL10046
OG0003937	ASTMX12589, ASTMX18037, ASTMX05114	CAEEL19289
OG0003938	ASTMX03248	CAEEL07167
OG0003939	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658	CAEEL04128
OG0003940	ASTMX18138	CAEEL15126, CAEEL19780
OG0003943	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384	CAEEL00131
OG0003944	ASTMX15054, ASTMX15052	CAEEL05219
OG0003945	ASTMX02597, ASTMX09466	CAEEL17988
OG0003946	ASTMX13157, ASTMX19007	CAEEL18782
OG0003947	ASTMX14801, ASTMX09966	CAEEL16177
OG0003949	ASTMX18736	CAEEL02494
OG0003950	ASTMX01715, ASTMX21177	CAEEL05823
OG0003951	ASTMX19664, ASTMX19666	CAEEL10367
OG0003954	ASTMX01818, ASTMX14108	CAEEL11860
OG0003955	ASTMX22833	CAEEL08204
OG0003959	ASTMX03302, ASTMX06910	CAEEL18903
OG0003961	ASTMX03170	CAEEL10706
OG0003965	ASTMX03247, ASTMX20007	CAEEL09858, CAEEL18478
OG0003967	ASTMX20908	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	CAEEL18441
OG0003969	ASTMX15238	CAEEL01428, CAEEL15342
OG0003970	ASTMX20409, ASTMX20410	CAEEL00141, CAEEL08636
OG0003971	ASTMX13704	CAEEL03035
OG0003972	ASTMX06345	CAEEL09414
OG0003973	ASTMX20732, ASTMX00524	CAEEL17822
OG0003974	ASTMX14433, ASTMX09255	CAEEL05003, CAEEL05004, CAEEL05002
OG0003976	ASTMX01639	CAEEL09819
OG0003999	ASTMX08675	CAEEL08414
OG0004000	ASTMX20945, ASTMX20946, ASTMX22466	CAEEL02254
OG0004004	ASTMX06247	CAEEL09931
OG0004005	ASTMX20415	CAEEL09757
OG0004007	ASTMX12778, ASTMX11189	CAEEL08380, CAEEL20738
OG0004009	ASTMX13881, ASTMX02524	CAEEL10425
OG0004010	ASTMX10560	CAEEL11606
OG0004012	ASTMX09322	CAEEL08889
OG0004014	ASTMX14768	CAEEL07353
OG0004015	ASTMX06018	CAEEL03765
OG0004017	ASTMX17823	CAEEL08935
OG0004021	ASTMX13298	CAEEL07321
OG0004025	ASTMX08612	CAEEL20824
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	CAEEL07583
OG0004030	ASTMX21477	CAEEL15803
OG0004031	ASTMX18843, ASTMX17691	CAEEL15887
OG0004032	ASTMX08807, ASTMX00143	CAEEL15185
OG0004033	ASTMX04887, ASTMX02492	CAEEL15848
OG0004035	ASTMX14250	CAEEL06509
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	CAEEL05364
OG0004037	ASTMX08758	CAEEL05545
OG0004038	ASTMX17922	CAEEL04280
OG0004040	ASTMX21760, ASTMX21762, ASTMX21761	CAEEL09311
OG0004041	ASTMX18634	CAEEL06388
OG0004042	ASTMX03581	CAEEL00958
OG0004044	ASTMX16753, ASTMX06545	CAEEL07379
OG0004047	ASTMX17932	CAEEL19277, CAEEL00270
OG0004051	ASTMX16044, ASTMX05416	CAEEL06861
OG0004052	ASTMX04949	CAEEL02741
OG0004053	ASTMX01877	CAEEL01273
OG0004054	ASTMX17729, ASTMX17210	CAEEL15244
OG0004056	ASTMX07252	CAEEL01652
OG0004057	ASTMX03071	CAEEL03603
OG0004058	ASTMX16580	CAEEL01468
OG0004059	ASTMX13060	CAEEL14867
OG0004061	ASTMX13867	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	ASTMX13281	CAEEL02350
OG0004064	ASTMX15012, ASTMX15188	CAEEL00654
OG0004065	ASTMX04796	CAEEL05056
OG0004067	ASTMX11484	CAEEL02869
OG0004068	ASTMX02692	CAEEL10640
OG0004071	ASTMX15749	CAEEL00928
OG0004072	ASTMX10447	CAEEL09095, CAEEL07075
OG0004074	ASTMX01938	CAEEL01304
OG0004076	ASTMX04315	CAEEL07566
OG0004080	ASTMX05403, ASTMX19661	CAEEL12810
OG0004081	ASTMX22659, ASTMX16927	CAEEL18163
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	CAEEL14072
OG0004085	ASTMX19501	CAEEL04587
OG0004089	ASTMX22983	CAEEL11769, CAEEL11770
OG0004090	ASTMX00983, ASTMX04761	CAEEL02918
OG0004091	ASTMX08610	CAEEL04573
OG0004092	ASTMX02665, ASTMX15369	CAEEL07326
OG0004095	ASTMX02227	CAEEL02755
OG0004096	ASTMX11756, ASTMX12440	CAEEL09363
OG0004097	ASTMX10694	CAEEL05789
OG0004098	ASTMX10587, ASTMX05486	CAEEL05361
OG0004099	ASTMX10113, ASTMX01415	CAEEL07071
OG0004100	ASTMX07137, ASTMX02215	CAEEL19773
OG0004101	ASTMX02879	CAEEL10753
OG0004102	ASTMX01503	CAEEL20123
OG0004103	ASTMX19598	CAEEL10626
OG0004104	ASTMX14588, ASTMX02857, ASTMX18263	CAEEL04801
OG0004105	ASTMX09841, ASTMX14708	CAEEL05115
OG0004106	ASTMX00723	CAEEL04225
OG0004110	ASTMX19810, ASTMX07616	CAEEL01260
OG0004112	ASTMX14225	CAEEL00522
OG0004114	ASTMX09744	CAEEL13365
OG0004115	ASTMX13900	CAEEL05975
OG0004116	ASTMX12803	CAEEL17798
OG0004118	ASTMX21133	CAEEL09754
OG0004119	ASTMX07078	CAEEL00177
OG0004120	ASTMX06636	CAEEL09396
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	ASTMX14333, ASTMX15081	CAEEL20018
OG0004123	ASTMX10854	CAEEL05731
OG0004124	ASTMX06394, ASTMX08682	CAEEL02724, CAEEL02723
OG0004127	ASTMX22216	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	ASTMX00947, ASTMX03225	CAEEL11738
OG0004130	ASTMX10123	CAEEL02356
OG0004133	ASTMX17631, ASTMX21212	CAEEL05363
OG0004134	ASTMX11642	CAEEL07495
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	CAEEL19516
OG0004136	ASTMX21158	CAEEL04479
OG0004137	ASTMX11266	CAEEL00169, CAEEL00170
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	CAEEL04347
OG0004142	ASTMX02145	CAEEL10168
OG0004144	ASTMX14929, ASTMX00175	CAEEL00709
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	CAEEL14333
OG0004147	ASTMX17723, ASTMX11442	CAEEL07109
OG0004148	ASTMX01455, ASTMX21880	CAEEL07951
OG0004151	ASTMX22046, ASTMX22047	CAEEL01499
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	CAEEL11562
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	CAEEL05393
OG0004157	ASTMX01743, ASTMX08856	CAEEL18994
OG0004158	ASTMX17963, ASTMX13614	CAEEL00394
OG0004159	ASTMX06317, ASTMX02491, ASTMX04886	CAEEL16103
OG0004160	ASTMX22778, ASTMX12455, ASTMX06482, ASTMX22417, ASTMX06483	CAEEL08700
OG0004161	ASTMX05466	CAEEL18958
OG0004164	ASTMX21726, ASTMX06576	CAEEL10119
OG0004166	ASTMX15461	CAEEL04359
OG0004167	ASTMX04645	CAEEL14218
OG0004168	ASTMX13810	CAEEL08233
OG0004169	ASTMX13212	CAEEL01556
OG0004170	ASTMX13302	CAEEL10605
OG0004171	ASTMX04439	CAEEL11852
OG0004176	ASTMX03670	CAEEL01489
OG0004178	ASTMX22904	CAEEL09854
OG0004179	ASTMX12310	CAEEL10656
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	CAEEL08381
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	CAEEL13830
OG0004182	ASTMX15301, ASTMX20682	CAEEL14269
OG0004184	ASTMX12107	CAEEL15780, CAEEL15781
OG0004185	ASTMX12593, ASTMX09426	CAEEL19854
OG0004186	ASTMX13660, ASTMX03954, ASTMX17709	CAEEL13926
OG0004187	ASTMX02560, ASTMX16139	CAEEL02068
OG0004188	ASTMX14408, ASTMX15241	CAEEL15410
OG0004189	ASTMX04450, ASTMX18309, ASTMX03415	CAEEL17811
OG0004198	ASTMX05125, ASTMX14215, ASTMX14555	CAEEL12770
OG0004200	ASTMX11173, ASTMX09391, ASTMX11884, ASTMX22487, ASTMX19489	CAEEL04657
OG0004215	ASTMX03007	CAEEL08870
OG0004216	ASTMX16092	CAEEL02995
OG0004217	ASTMX14006	CAEEL08020
OG0004218	ASTMX01025, ASTMX12744	CAEEL08860
OG0004219	ASTMX00489	CAEEL00713
OG0004222	ASTMX08117	CAEEL05571
OG0004223	ASTMX10659, ASTMX14232	CAEEL05790
OG0004225	ASTMX05299, ASTMX08023	CAEEL07717
OG0004227	ASTMX05705	CAEEL05233
OG0004228	ASTMX11329, ASTMX10796	CAEEL13669
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	CAEEL11625
OG0004230	ASTMX14896, ASTMX12799	CAEEL07897
OG0004231	ASTMX16394	CAEEL00452
OG0004232	ASTMX11638	CAEEL03690
OG0004233	ASTMX00748, ASTMX20025	CAEEL12306
OG0004236	ASTMX00523	CAEEL15188
OG0004238	ASTMX21024	CAEEL19751
OG0004240	ASTMX04697	CAEEL11686
OG0004241	ASTMX12979, ASTMX07284	CAEEL20251
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	CAEEL01439
OG0004244	ASTMX14271	CAEEL12157
OG0004245	ASTMX06607	CAEEL11730
OG0004246	ASTMX01465	CAEEL17853
OG0004248	ASTMX01974	CAEEL11465
OG0004249	ASTMX07753	CAEEL17634
OG0004250	ASTMX12946	CAEEL16187
OG0004252	ASTMX10281	CAEEL07003
OG0004253	ASTMX01468, ASTMX09366, ASTMX16197	CAEEL06637
OG0004254	ASTMX05923	CAEEL05989
OG0004255	ASTMX08381, ASTMX08382	CAEEL03031
OG0004257	ASTMX17471	CAEEL01608
OG0004258	ASTMX13308, ASTMX13309	CAEEL00939
OG0004259	ASTMX12423, ASTMX06239	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	ASTMX12557	CAEEL04677
OG0004262	ASTMX12887	CAEEL13871
OG0004265	ASTMX03857	CAEEL08248
OG0004268	ASTMX17644	CAEEL02406
OG0004269	ASTMX11915	CAEEL07842
OG0004270	ASTMX14211, ASTMX09178	CAEEL02066
OG0004271	ASTMX06423, ASTMX03084, ASTMX00636	CAEEL10494
OG0004273	ASTMX10116	CAEEL04799
OG0004274	ASTMX09215, ASTMX10132	CAEEL05009
OG0004277	ASTMX08250, ASTMX16959	CAEEL06545
OG0004278	ASTMX13360	CAEEL07238
OG0004280	ASTMX07382	CAEEL16211, CAEEL16212
OG0004282	ASTMX04297	CAEEL18359, CAEEL13638
OG0004283	ASTMX04659	CAEEL08314
OG0004284	ASTMX11089	CAEEL08527
OG0004285	ASTMX03659	CAEEL01238
OG0004288	ASTMX03391	CAEEL01059
OG0004289	ASTMX08075	CAEEL02984
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	CAEEL02030
OG0004291	ASTMX15264, ASTMX22975, ASTMX22928, ASTMX08474	CAEEL04748
OG0004292	ASTMX18740	CAEEL15301
OG0004294	ASTMX21426, ASTMX08872	CAEEL04571
