Orthogroup	ASTMX	XENTR
OG0004684	ASTMX15106	XENTR09471
OG0004685	ASTMX05981, ASTMX21111	XENTR00826
OG0004686	ASTMX09600	XENTR03385
OG0004687	ASTMX17747	XENTR08376
OG0004688	ASTMX00758	XENTR00727
OG0004690	ASTMX15817, ASTMX19767	XENTR02109
OG0004691	ASTMX08190	XENTR12526
OG0004692	ASTMX19513	XENTR12793
OG0004694	ASTMX10468	XENTR12216
OG0004695	ASTMX08918	XENTR07984
OG0004696	ASTMX08445	XENTR08933
OG0004697	ASTMX08243, ASTMX14868	XENTR01024
OG0004698	ASTMX15010, ASTMX13214	XENTR15336
OG0004699	ASTMX03526	XENTR04958
OG0004700	ASTMX01878	XENTR19117
OG0004702	ASTMX16136	XENTR07319
OG0004703	ASTMX16339	XENTR01132
OG0004704	ASTMX12786	XENTR00093
OG0004705	ASTMX22312, ASTMX02243	XENTR05923, XENTR08822, XENTR08821
OG0004706	ASTMX01902	XENTR03339
OG0004706	ASTMX01440	XENTR10846, XENTR10847
OG0004707	ASTMX04666	XENTR04913
OG0004708	ASTMX03531	XENTR04042
OG0004711	ASTMX01167	XENTR12598
OG0004712	ASTMX15064	XENTR12620
OG0004712	ASTMX03152	XENTR07796
OG0004712	ASTMX18750	XENTR14700
OG0004713	ASTMX11870, ASTMX15823	XENTR01500
OG0004713	ASTMX14541	XENTR15231
OG0004713	ASTMX03501, ASTMX09880	XENTR06038
OG0004714	ASTMX15754	XENTR01155
OG0004714	ASTMX05040	XENTR01156
OG0004714	ASTMX18060	XENTR11103
OG0004728	ASTMX16601	XENTR03737
OG0004729	ASTMX05963, ASTMX14508	XENTR01174
OG0004730	ASTMX06236	XENTR11246
OG0004731	ASTMX04323	XENTR18388
OG0004732	ASTMX17824	XENTR14688
OG0004733	ASTMX03336	XENTR03412
OG0004735	ASTMX14962	XENTR12602
OG0004738	ASTMX15009	XENTR15335
OG0004739	ASTMX01533	XENTR07591
OG0004740	ASTMX01383	XENTR02419
OG0004743	ASTMX21462	XENTR05342
OG0004744	ASTMX11067	XENTR16602
OG0004746	ASTMX19247	XENTR16021
OG0004747	ASTMX11118	XENTR08164
OG0004749	ASTMX05672, ASTMX11474	XENTR02480
OG0004750	ASTMX10420, ASTMX15586	XENTR15715
OG0004751	ASTMX10471	XENTR06628
OG0004752	ASTMX05758	XENTR05473
OG0004753	ASTMX14662	XENTR03105
OG0004754	ASTMX09699	XENTR01802
OG0004755	ASTMX00144	XENTR10564
OG0004756	ASTMX00750	XENTR17924
OG0004757	ASTMX09497	XENTR06659
OG0004758	ASTMX02568	XENTR10225
OG0004759	ASTMX04596	XENTR08995
OG0004761	ASTMX19381	XENTR08312
OG0004763	ASTMX00187	XENTR14434
OG0004764	ASTMX11545	XENTR00062
OG0004765	ASTMX06481, ASTMX03980, ASTMX18652	XENTR10970
OG0004766	ASTMX20851	XENTR17353
OG0004767	ASTMX14323	XENTR03910
OG0004768	ASTMX04088	XENTR06426
OG0004769	ASTMX03147	XENTR15393
OG0004770	ASTMX03246	XENTR08456
OG0004772	ASTMX07845, ASTMX21734	XENTR07387
OG0004774	ASTMX13494	XENTR12450, XENTR18887
OG0004775	ASTMX12051, ASTMX15019	XENTR08212
OG0004776	ASTMX21113	XENTR00828
OG0004777	ASTMX18746, ASTMX06333	XENTR10573
OG0004777	ASTMX08811	XENTR00705
OG0004779	ASTMX04516	XENTR03442
OG0004779	ASTMX10536, ASTMX10537	XENTR02321, XENTR02320
OG0004781	ASTMX04349	XENTR16628, XENTR16629
OG0004782	ASTMX07436	XENTR07673
OG0004783	ASTMX11630	XENTR04323
OG0004784	ASTMX04221	XENTR00188, XENTR00189
OG0004785	ASTMX00088	XENTR00119
OG0004786	ASTMX18911	XENTR04209
OG0004787	ASTMX17803	XENTR14690
OG0004788	ASTMX15199, ASTMX15200	XENTR00794
OG0004789	ASTMX09617	XENTR07121
OG0004790	ASTMX21435	XENTR05623, XENTR19164
OG0004790	ASTMX19485, ASTMX17821	XENTR13909
OG0004791	ASTMX16872	XENTR00086
OG0004792	ASTMX05051	XENTR01195
OG0004792	ASTMX07317	XENTR16182
OG0004793	ASTMX22702	XENTR11318
OG0004794	ASTMX01326	XENTR08033
OG0004795	ASTMX05970	XENTR06349
OG0004796	ASTMX20335	XENTR11903
OG0004797	ASTMX01374	XENTR03068
OG0004799	ASTMX16308, ASTMX08989	XENTR15968
OG0004800	ASTMX08645	XENTR08612
OG0004801	ASTMX13146	XENTR01848
OG0004802	ASTMX19393	XENTR09565
OG0004803	ASTMX12168	XENTR15467
OG0004804	ASTMX17432	XENTR10260, XENTR06571, XENTR18506
OG0004805	ASTMX17184	XENTR11662
OG0004806	ASTMX04856, ASTMX21670	XENTR12104
OG0004808	ASTMX12766	XENTR03219
OG0004809	ASTMX18143	XENTR12931
OG0004810	ASTMX07139	XENTR00753
OG0004811	ASTMX01063	XENTR00465, XENTR00466
OG0004812	ASTMX00611	XENTR07652
OG0004813	ASTMX04313, ASTMX15768	XENTR13768
OG0004814	ASTMX17584	XENTR15350
OG0004815	ASTMX08935	XENTR00163
OG0004816	ASTMX16126	XENTR00384
OG0004817	ASTMX12042	XENTR05373
OG0004818	ASTMX06191	XENTR18356
OG0004818	ASTMX11287	XENTR13695
OG0004819	ASTMX15293, ASTMX15292	XENTR18290
OG0004820	ASTMX09906	XENTR09145
OG0004821	ASTMX10868	XENTR00744
OG0004823	ASTMX01742	XENTR07412
OG0004824	ASTMX05560	XENTR07425
OG0004825	ASTMX02968	XENTR14340
OG0004826	ASTMX14076	XENTR16039
OG0004828	ASTMX12673, ASTMX13965	XENTR10119
OG0004829	ASTMX10275	XENTR02670
OG0004830	ASTMX08309	XENTR14067
OG0004831	ASTMX19674, ASTMX05766	XENTR12087
OG0004831	ASTMX15225	XENTR05901
OG0004832	ASTMX09813	XENTR14740
OG0004833	ASTMX21278	XENTR07540
OG0004834	ASTMX06080	XENTR18645
OG0004835	ASTMX10629	XENTR08252
OG0004835	ASTMX19042	XENTR04057
OG0004836	ASTMX11723	XENTR03675
OG0004837	ASTMX20179	XENTR01234
OG0004837	ASTMX03053	XENTR02852
OG0004838	ASTMX04291	XENTR04078
OG0004839	ASTMX11420	XENTR14348
OG0004840	ASTMX14200	XENTR15873
OG0004841	ASTMX18590	XENTR07261
OG0004842	ASTMX13856	XENTR03722
OG0004843	ASTMX19279	XENTR00524
OG0004844	ASTMX16456	XENTR13385
OG0004845	ASTMX22764	XENTR10814
OG0004846	ASTMX21774	XENTR01408
OG0004847	ASTMX02255	XENTR18075
OG0004847	ASTMX04517	XENTR03443
OG0004847	ASTMX10535	XENTR02319
OG0004848	ASTMX20823	XENTR14338
OG0004849	ASTMX19610	XENTR04783
OG0004850	ASTMX16474	XENTR13562
OG0004851	ASTMX05198	XENTR10062
OG0004852	ASTMX16773	XENTR16100
OG0004853	ASTMX16777	XENTR17579
OG0004854	ASTMX16706	XENTR05196
OG0004855	ASTMX15354	XENTR01667
OG0004856	ASTMX03921	XENTR05246
OG0004857	ASTMX13191	XENTR00534
OG0004858	ASTMX07798	XENTR10303
OG0004859	ASTMX13253, ASTMX06675	XENTR08619
OG0004860	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073	XENTR02773
OG0004861	ASTMX11133, ASTMX01367	XENTR03061
OG0004862	ASTMX22863, ASTMX22862, ASTMX07452	XENTR17921
OG0004863	ASTMX10195	XENTR05424
OG0004864	ASTMX02024	XENTR00771
OG0004865	ASTMX03002, ASTMX02329	XENTR13338
OG0004866	ASTMX04662	XENTR08700
OG0004866	ASTMX01152	XENTR14374
OG0004867	ASTMX01285	XENTR18178, XENTR18179
OG0004868	ASTMX05830	XENTR12771
OG0004868	ASTMX11126	XENTR11647
OG0004868	ASTMX11125	XENTR11648
OG0004869	ASTMX01051	XENTR03761
OG0004870	ASTMX11611	XENTR14935, XENTR14934
OG0004871	ASTMX09615, ASTMX13449	XENTR01187
OG0004871	ASTMX07333	XENTR17769
OG0004873	ASTMX03516	XENTR09787
OG0004875	ASTMX18068	XENTR00005
OG0004877	ASTMX08611	XENTR08283
OG0004880	ASTMX15783	XENTR16782
OG0004881	ASTMX15117	XENTR06242
OG0004882	ASTMX07207	XENTR10221
OG0004883	ASTMX07829	XENTR16679
OG0004883	ASTMX04973	XENTR00126
OG0004884	ASTMX01376	XENTR03050
OG0004885	ASTMX07996, ASTMX02788	XENTR09289
OG0004886	ASTMX08550	XENTR02719
OG0004887	ASTMX00826	XENTR16111
OG0004888	ASTMX06674	XENTR06526
OG0004888	ASTMX22708, ASTMX10734	XENTR08620
OG0004889	ASTMX06905	XENTR06798
OG0004891	ASTMX18356, ASTMX07492	XENTR13595
OG0004892	ASTMX02468	XENTR14914
OG0004892	ASTMX14455	XENTR02200
OG0004893	ASTMX00909	XENTR12758
OG0004894	ASTMX05509	XENTR02329
OG0004894	ASTMX03891	XENTR04892, XENTR04992
OG0004895	ASTMX03528	XENTR16712
OG0004896	ASTMX11207	XENTR11036, XENTR11035
OG0004897	ASTMX12184	XENTR09725
OG0004898	ASTMX22116	XENTR14341, XENTR18232
OG0004899	ASTMX14002	XENTR14449
OG0004900	ASTMX07332	XENTR14693
OG0004901	ASTMX16988	XENTR12276, XENTR12275
OG0004902	ASTMX19515, ASTMX04220	XENTR00620
OG0004903	ASTMX06135	XENTR04968
OG0004904	ASTMX14848, ASTMX14847	XENTR01812
OG0004905	ASTMX17452	XENTR06463
OG0004905	ASTMX20417	XENTR14242
OG0004907	ASTMX16192, ASTMX16193	XENTR12667
OG0004911	ASTMX01411, ASTMX14318	XENTR04772
OG0004912	ASTMX06619, ASTMX13394	XENTR04270
OG0004912	ASTMX13393, ASTMX06618	XENTR04271
OG0004912	ASTMX03756	XENTR04859
OG0004913	ASTMX20630, ASTMX05601	XENTR14597
OG0004914	ASTMX09637	XENTR02587
OG0004915	ASTMX02330	XENTR08884
OG0004915	ASTMX13186	XENTR10936
OG0004916	ASTMX17703	XENTR05388
OG0004916	ASTMX05368	XENTR08550
OG0004916	ASTMX12573	XENTR03161
OG0004917	ASTMX11316	XENTR04073
OG0004919	ASTMX14565	XENTR16803
OG0004920	ASTMX06669	XENTR15712
OG0004921	ASTMX20019	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004922	ASTMX06819	XENTR19289
OG0004923	ASTMX04376	XENTR09440
OG0004924	ASTMX08721	XENTR12207
OG0004926	ASTMX20805	XENTR14521
OG0004927	ASTMX05809	XENTR08515
OG0004927	ASTMX01409	XENTR12531
OG0004928	ASTMX17494	XENTR15107
OG0004929	ASTMX11232, ASTMX13975	XENTR10557
OG0004930	ASTMX18614	XENTR10546
OG0004931	ASTMX11176, ASTMX22093	XENTR06052
OG0004932	ASTMX06430, ASTMX01756	XENTR18768
OG0004933	ASTMX15716	XENTR05652
OG0004933	ASTMX20063	XENTR09741
OG0004934	ASTMX20054	XENTR17872
OG0004935	ASTMX15814	XENTR02108
OG0004936	ASTMX11002	XENTR02426
OG0004936	ASTMX17543	XENTR12658
OG0004937	ASTMX04845, ASTMX08094	XENTR03034
OG0004937	ASTMX18230	XENTR06567
OG0004938	ASTMX20508	XENTR12499
OG0004939	ASTMX00231	XENTR00578, XENTR11815
OG0004940	ASTMX13411	XENTR06069
OG0004941	ASTMX19213	XENTR17552
OG0004942	ASTMX21199	XENTR15114
OG0004944	ASTMX00962	XENTR02835, XENTR10997
OG0004945	ASTMX05496	XENTR12373
OG0004946	ASTMX01300	XENTR07623
OG0004948	ASTMX00235	XENTR12682, XENTR12681, XENTR10040
OG0004949	ASTMX15357	XENTR10188
OG0004950	ASTMX09826	XENTR16238
OG0004951	ASTMX11854	XENTR02323, XENTR02324
OG0004952	ASTMX08098	XENTR06665
OG0004953	ASTMX04723, ASTMX03271	XENTR16308
OG0004954	ASTMX03794	XENTR12724
OG0004955	ASTMX18695	XENTR05226
OG0004956	ASTMX01767	XENTR06395
OG0004957	ASTMX10839	XENTR01088, XENTR01089
OG0004958	ASTMX04055	XENTR15047
OG0004959	ASTMX03597, ASTMX02211	XENTR04469
OG0004959	ASTMX02155	XENTR16397
OG0004960	ASTMX10884	XENTR09316
OG0004961	ASTMX04879	XENTR17175
OG0004962	ASTMX12564	XENTR03175
OG0004963	ASTMX13193	XENTR04559
OG0004964	ASTMX19113	XENTR18483
OG0004965	ASTMX07439	XENTR07677
OG0004967	ASTMX05298, ASTMX17733	XENTR03788
OG0004968	ASTMX01701	XENTR10216
OG0004969	ASTMX20329, ASTMX04336	XENTR13314
OG0004970	ASTMX16953	XENTR14182
OG0004971	ASTMX14404	XENTR06568
OG0004972	ASTMX19694	XENTR01822, XENTR01821
OG0004973	ASTMX08762	XENTR03262
OG0004974	ASTMX02212	XENTR04472
OG0004975	ASTMX03024	XENTR11022
OG0004976	ASTMX04084	XENTR06433
OG0004977	ASTMX07866	XENTR00140
OG0004978	ASTMX01183	XENTR05928
OG0004979	ASTMX02633	XENTR06280
OG0004980	ASTMX04239, ASTMX01545	XENTR14445
OG0004981	ASTMX19679	XENTR01741
OG0004982	ASTMX11187	XENTR16425
OG0004984	ASTMX07564	XENTR00910, XENTR00909
OG0004984	ASTMX01157	XENTR19123, XENTR00707, XENTR00713
OG0004984	ASTMX00073	XENTR08081
OG0004985	ASTMX04039, ASTMX00936	XENTR18934, XENTR04847
OG0004986	ASTMX16440	XENTR15158
OG0004987	ASTMX20608	XENTR04863
OG0004988	ASTMX10618	XENTR01176
OG0004989	ASTMX09209	XENTR00401, XENTR00400
OG0004990	ASTMX18682	XENTR11568
OG0004991	ASTMX00790	XENTR07044
OG0004993	ASTMX07792	XENTR11043, XENTR11042
OG0004994	ASTMX01735, ASTMX14088, ASTMX14087	XENTR16715
OG0004995	ASTMX14291	XENTR10289
OG0004997	ASTMX18859	XENTR02015
OG0004999	ASTMX21997	XENTR15223
OG0005000	ASTMX18580	XENTR06607
OG0005002	ASTMX02942	XENTR15372
OG0005004	ASTMX10838	XENTR01091
OG0005004	ASTMX09092, ASTMX01121	XENTR00691
OG0005005	ASTMX17666	XENTR05608
OG0005006	ASTMX20275	XENTR06909
OG0005007	ASTMX11155	XENTR10611
OG0005007	ASTMX07553	XENTR10833
OG0005008	ASTMX03536	XENTR15125
OG0005009	ASTMX06193	XENTR16251
OG0005010	ASTMX01535	XENTR07590
OG0005011	ASTMX08065	XENTR11701
OG0005012	ASTMX06850	XENTR18755, XENTR15909, XENTR15910
OG0005013	ASTMX13322	XENTR02725
OG0005014	ASTMX05106	XENTR00814
OG0005015	ASTMX09654	XENTR12740, XENTR08898
OG0005016	ASTMX05796	XENTR14441
OG0005017	ASTMX05988, ASTMX22618	XENTR05798
OG0005017	ASTMX19195	XENTR11446
OG0005020	ASTMX07218	XENTR06394
OG0005020	ASTMX11257, ASTMX01030, ASTMX05531, ASTMX01783	XENTR06003
OG0005021	ASTMX07555	XENTR09210
OG0005021	ASTMX16936, ASTMX09199, ASTMX06488	XENTR09368
OG0005022	ASTMX19532	XENTR01270
OG0005022	ASTMX21533, ASTMX11666	XENTR09113
OG0005022	ASTMX11507, ASTMX10120	XENTR13658
OG0005022	ASTMX12932	XENTR11065
OG0005038	ASTMX22848	XENTR06375
OG0005040	ASTMX21394	XENTR12533
OG0005041	ASTMX00721	XENTR04091
OG0005045	ASTMX16417	XENTR14347
OG0005046	ASTMX02595	XENTR16374, XENTR16375
OG0005047	ASTMX10208	XENTR01761
OG0005048	ASTMX16675	XENTR09691
OG0005049	ASTMX06355	XENTR02793, XENTR02792
OG0005050	ASTMX05838	XENTR07902
OG0005053	ASTMX02927	XENTR11151
OG0005054	ASTMX22631	XENTR00423, XENTR00424
OG0005054	ASTMX02365	XENTR00425
OG0005055	ASTMX01498	XENTR09097
OG0005057	ASTMX01204	XENTR01215
OG0005058	ASTMX05172, ASTMX05171	XENTR01318
OG0005059	ASTMX20578	XENTR07733
OG0005060	ASTMX08582	XENTR11847, XENTR11846
OG0005061	ASTMX06788	XENTR15275
OG0005062	ASTMX09411	XENTR03783
OG0005063	ASTMX06572, ASTMX06629	XENTR07559
OG0005064	ASTMX13920, ASTMX00897	XENTR08366
OG0005065	ASTMX21117	XENTR12640
OG0005066	ASTMX08129	XENTR08153, XENTR08152, XENTR08154
OG0005067	ASTMX18763	XENTR06281
OG0005069	ASTMX17496	XENTR16175
OG0005070	ASTMX21687	XENTR13741
OG0005071	ASTMX21213, ASTMX15673, ASTMX17632	XENTR08834
OG0005072	ASTMX16696	XENTR03699, XENTR05247
OG0005073	ASTMX03667	XENTR17939
OG0005074	ASTMX11832	XENTR02040
OG0005075	ASTMX16075	XENTR06390
OG0005076	ASTMX00261	XENTR11253
OG0005077	ASTMX05530	XENTR11600
OG0005080	ASTMX01499	XENTR00185
OG0005080	ASTMX13651, ASTMX11114	XENTR09592
OG0005081	ASTMX02871	XENTR14092
OG0005082	ASTMX11978	XENTR06354
OG0005083	ASTMX15267	XENTR07998
OG0005084	ASTMX14272	XENTR18907
OG0005084	ASTMX00601	XENTR10715
OG0005085	ASTMX10277	XENTR18880
OG0005086	ASTMX09453	XENTR04829
OG0005087	ASTMX16674	XENTR09677
OG0005088	ASTMX02350	XENTR16788
OG0005089	ASTMX00320	XENTR08675
OG0005090	ASTMX12929	XENTR11064
OG0005092	ASTMX04051	XENTR18796
OG0005093	ASTMX10254, ASTMX08147	XENTR09400
OG0005094	ASTMX07243	XENTR05058, XENTR05057
OG0005095	ASTMX02584	XENTR10204
OG0005096	ASTMX19910	XENTR07304
OG0005097	ASTMX07724	XENTR03905
OG0005098	ASTMX12698	XENTR05413
OG0005099	ASTMX17671	XENTR04798, XENTR04797, XENTR04799
OG0005100	ASTMX09835	XENTR07674
OG0005102	ASTMX12636	XENTR09794
OG0005103	ASTMX14378	XENTR05449
OG0005103	ASTMX01203	XENTR01214
OG0005104	ASTMX02574	XENTR16526
OG0005105	ASTMX21583	XENTR13712
OG0005105	ASTMX13219	XENTR00971
OG0005106	ASTMX06182	XENTR15961
OG0005107	ASTMX07188	XENTR00721
OG0005108	ASTMX21312	XENTR09823
OG0005109	ASTMX15464	XENTR05235
OG0005110	ASTMX12930	XENTR10418
OG0005111	ASTMX04785	XENTR12918
OG0005112	ASTMX10600	XENTR01641
OG0005113	ASTMX01342	XENTR11696
OG0005114	ASTMX03136, ASTMX08759	XENTR03270
OG0005115	ASTMX14033	XENTR09926
OG0005115	ASTMX14337	XENTR17174
OG0005116	ASTMX02542	XENTR09652
OG0005117	ASTMX16671	XENTR00263, XENTR00264
OG0005118	ASTMX19621	XENTR06229
OG0005119	ASTMX15110	XENTR10964
OG0005121	ASTMX14569	XENTR08556, XENTR08555
OG0005122	ASTMX02852	XENTR00038
OG0005123	ASTMX05792	XENTR10489
OG0005123	ASTMX09312	XENTR14001
OG0005124	ASTMX11128	XENTR11277
OG0005125	ASTMX06579	XENTR06577
OG0005126	ASTMX12029	XENTR11466
OG0005127	ASTMX02286	XENTR18846
OG0005128	ASTMX11050, ASTMX03688	XENTR11404
OG0005129	ASTMX05409	XENTR01372
OG0005129	ASTMX04868, ASTMX18776	XENTR17414, XENTR17415
OG0005130	ASTMX19558	XENTR03472
OG0005131	ASTMX14604	XENTR07770, XENTR05134
OG0005132	ASTMX13021	XENTR13542
OG0005132	ASTMX03644	XENTR09384
OG0005134	ASTMX07682	XENTR00939
OG0005135	ASTMX06566	XENTR17224
OG0005136	ASTMX02732	XENTR08931
OG0005138	ASTMX13420	XENTR04104
OG0005139	ASTMX09824	XENTR16239
OG0005140	ASTMX13245	XENTR15218
OG0005141	ASTMX22911	XENTR03747
OG0005142	ASTMX18327	XENTR05808, XENTR05807
OG0005143	ASTMX11158	XENTR09021
OG0005144	ASTMX02847	XENTR04655
OG0005145	ASTMX20549, ASTMX20548	XENTR01474
OG0005146	ASTMX16525	XENTR07514
OG0005147	ASTMX19494	XENTR08897
OG0005147	ASTMX03331	XENTR03407
OG0005149	ASTMX00118	XENTR02585
OG0005150	ASTMX04597	XENTR08994
OG0005150	ASTMX17294	XENTR11974
OG0005151	ASTMX01693	XENTR10535
OG0005152	ASTMX17467	XENTR11517
OG0005153	ASTMX02727	XENTR11773
OG0005154	ASTMX02669, ASTMX17834	XENTR09967
OG0005155	ASTMX05603, ASTMX12964, ASTMX12965	XENTR17503
OG0005156	ASTMX19860	XENTR10388
OG0005157	ASTMX13223, ASTMX20193	XENTR06914
OG0005158	ASTMX17101, ASTMX16749	XENTR04192
OG0005159	ASTMX19086	XENTR12535
OG0005160	ASTMX09653	XENTR11553, XENTR11552
OG0005161	ASTMX16300	XENTR17738
OG0005161	ASTMX05211	XENTR07411
OG0005162	ASTMX03161	XENTR00083
OG0005162	ASTMX02420	XENTR14063
OG0005163	ASTMX03172	XENTR07785
OG0005164	ASTMX08734	XENTR11748
OG0005165	ASTMX08114	XENTR03866
OG0005166	ASTMX17545, ASTMX11004	XENTR02428
OG0005167	ASTMX19913	XENTR17308
OG0005169	ASTMX04846	XENTR03033
OG0005170	ASTMX18816	XENTR10326
OG0005171	ASTMX01293	XENTR05531
OG0005171	ASTMX04637	XENTR15783
OG0005172	ASTMX06251	XENTR02971
OG0005173	ASTMX04235	XENTR17804
OG0005173	ASTMX12278, ASTMX08069	XENTR08501
OG0005174	ASTMX18224	XENTR19029
OG0005174	ASTMX13122, ASTMX08022	XENTR01888
OG0005175	ASTMX22227	XENTR09468
OG0005176	ASTMX10614	XENTR00816
OG0005178	ASTMX11220	XENTR04360
OG0005179	ASTMX22758	XENTR03489
OG0005180	ASTMX01614	XENTR11560
OG0005181	ASTMX19497	XENTR07431
OG0005182	ASTMX18969	XENTR17515
OG0005183	ASTMX09009	XENTR16613
OG0005184	ASTMX00015	XENTR03963
OG0005185	ASTMX07424	XENTR10469
OG0005186	ASTMX09572	XENTR09056
OG0005187	ASTMX16233	XENTR01339
OG0005188	ASTMX05449	XENTR16552
OG0005189	ASTMX08698	XENTR10604
OG0005190	ASTMX00168	XENTR15155
OG0005190	ASTMX06208	XENTR12628
OG0005192	ASTMX17319	XENTR09355, XENTR09354
OG0005193	ASTMX03377	XENTR11591
OG0005194	ASTMX18820, ASTMX20809	XENTR08743
OG0005195	ASTMX16373	XENTR15059
OG0005196	ASTMX00351	XENTR12072
OG0005197	ASTMX03591	XENTR04474
OG0005198	ASTMX22151	XENTR12688
OG0005199	ASTMX07592, ASTMX17538	XENTR06054
OG0005200	ASTMX14747, ASTMX06789	XENTR15289
OG0005201	ASTMX09265	XENTR02581
OG0005202	ASTMX01441	XENTR01686
OG0005203	ASTMX02783	XENTR08936
OG0005204	ASTMX09774	XENTR16411
OG0005205	ASTMX11962	XENTR02235
OG0005206	ASTMX19711	XENTR14439
OG0005207	ASTMX10041	XENTR09921
OG0005208	ASTMX11365	XENTR17865
OG0005209	ASTMX20888	XENTR16467
OG0005210	ASTMX12339	XENTR10414
OG0005211	ASTMX14377	XENTR05451
OG0005212	ASTMX05143	XENTR05321
OG0005213	ASTMX13911	XENTR00218
OG0005216	ASTMX19239	XENTR11068, XENTR11067
OG0005217	ASTMX16210	XENTR03391
OG0005218	ASTMX14473	XENTR11165
OG0005219	ASTMX17024, ASTMX11625	XENTR03479
OG0005220	ASTMX16391	XENTR15173
OG0005221	ASTMX02710	XENTR07925
OG0005222	ASTMX02585	XENTR10211
OG0005223	ASTMX12005	XENTR05366
OG0005224	ASTMX12266	XENTR10962
OG0005225	ASTMX21217	XENTR11516
OG0005226	ASTMX19789	XENTR17737
OG0005227	ASTMX06120	XENTR08466
OG0005228	ASTMX09952	XENTR02196
OG0005229	ASTMX03904	XENTR09269
OG0005230	ASTMX00194	XENTR00510
OG0005231	ASTMX19976	XENTR14785
OG0005232	ASTMX11246, ASTMX03687, ASTMX11245	XENTR04371
OG0005233	ASTMX05278	XENTR17925
OG0005235	ASTMX17725	XENTR13429
OG0005236	ASTMX03345	XENTR06179
OG0005236	ASTMX20564, ASTMX17431	XENTR09790
OG0005237	ASTMX03931	XENTR12797
OG0005238	ASTMX07794	XENTR07727
OG0005239	ASTMX12889	XENTR11710
OG0005240	ASTMX06424	XENTR13415
OG0005241	ASTMX03193	XENTR09900
OG0005243	ASTMX12679	XENTR01383
OG0005244	ASTMX15820	XENTR07088, XENTR07089, XENTR03819
OG0005246	ASTMX16508	XENTR02623
OG0005247	ASTMX15805	XENTR02931
OG0005248	ASTMX22710	XENTR05150
OG0005248	ASTMX11469	XENTR06264
OG0005249	ASTMX14339, ASTMX15074	XENTR06111, XENTR06112
OG0005250	ASTMX20937	XENTR05467
OG0005251	ASTMX11424	XENTR07883
OG0005252	ASTMX16143	XENTR09531
OG0005252	ASTMX20769	XENTR06739
OG0005253	ASTMX15217	XENTR10902
OG0005254	ASTMX15508	XENTR17441
OG0005255	ASTMX08497	XENTR17482
OG0005256	ASTMX01097	XENTR17691
OG0005256	ASTMX04783	XENTR06834
OG0005257	ASTMX18110	XENTR05574
OG0005258	ASTMX09450	XENTR02828
OG0005259	ASTMX09417, ASTMX00937	XENTR02830
OG0005260	ASTMX15323, ASTMX22387	XENTR09856
OG0005261	ASTMX03799	XENTR03622
OG0005262	ASTMX05707	XENTR12919
OG0005264	ASTMX11998	XENTR05358
OG0005265	ASTMX10582	XENTR03437
OG0005267	ASTMX04206	XENTR00612
OG0005268	ASTMX00234	XENTR10041
OG0005269	ASTMX13957	XENTR02825
OG0005270	ASTMX04634	XENTR14107
OG0005271	ASTMX05819	XENTR00154
OG0005272	ASTMX09393	XENTR03770, XENTR03769
OG0005273	ASTMX12139	XENTR02049
OG0005274	ASTMX01238	XENTR03022
OG0005275	ASTMX09473	XENTR07020
OG0005276	ASTMX04224	XENTR18764
OG0005277	ASTMX12888	XENTR11704
OG0005278	ASTMX07074	XENTR10581
OG0005279	ASTMX00419	XENTR15127
OG0005280	ASTMX22026	XENTR14213
OG0005281	ASTMX09323	XENTR12479, XENTR12478
OG0005281	ASTMX20039	XENTR11090
OG0005282	ASTMX15622	XENTR05733
OG0005283	ASTMX05511	XENTR17833
OG0005283	ASTMX08460	XENTR08079
OG0005284	ASTMX18139	XENTR06972
OG0005285	ASTMX05026	XENTR04551
OG0005286	ASTMX04119	XENTR18781, XENTR05904
OG0005288	ASTMX08124	XENTR07466
OG0005289	ASTMX19644	XENTR11766
OG0005291	ASTMX11749	XENTR15637
OG0005292	ASTMX00560	XENTR17077
OG0005293	ASTMX11714	XENTR03075
OG0005294	ASTMX06056, ASTMX21746	XENTR11029
OG0005295	ASTMX15102, ASTMX08476	XENTR03857
OG0005296	ASTMX09491	XENTR14920
OG0005297	ASTMX14513	XENTR16547
OG0005298	ASTMX10269	XENTR08341
OG0005300	ASTMX15884	XENTR09324, XENTR09323
OG0005302	ASTMX02133	XENTR10050
OG0005303	ASTMX16315	XENTR08944, XENTR08943
OG0005304	ASTMX06911	XENTR07753
OG0005305	ASTMX21922	XENTR02973, XENTR02972
OG0005307	ASTMX22881, ASTMX06746, ASTMX13781	XENTR02149
OG0005309	ASTMX02733, ASTMX17559	XENTR06467
OG0005310	ASTMX07734	XENTR03904
OG0005312	ASTMX10751	XENTR11281
OG0005313	ASTMX11653	XENTR19049
OG0005314	ASTMX16432	XENTR18994
OG0005315	ASTMX18049	XENTR01293
OG0005316	ASTMX20099	XENTR15429
OG0005317	ASTMX23039, ASTMX00041	XENTR02322
OG0005318	ASTMX08983	XENTR04452
OG0005319	ASTMX06590	XENTR12909
OG0005321	ASTMX20881	XENTR13052
OG0005322	ASTMX02667	XENTR15003
OG0005323	ASTMX18846	XENTR05721
OG0005326	ASTMX06119	XENTR16643
OG0005326	ASTMX11751	XENTR15679
OG0005327	ASTMX12787	XENTR00092
OG0005328	ASTMX07104	XENTR16302
OG0005329	ASTMX10238	XENTR14854
