Orthogroup	ASTMX	MOUSE
OG0002432	ASTMX09945	MOUSE48289, MOUSE48290
OG0002433	ASTMX21961	MOUSE06088, MOUSE06086, MOUSE06087
OG0002434	ASTMX15466	MOUSE14682
OG0002436	ASTMX13710	MOUSE02696, MOUSE02695, MOUSE02697, MOUSE02694
OG0002436	ASTMX03924, ASTMX16203	MOUSE38130, MOUSE38132, MOUSE38131
OG0002437	ASTMX08613	MOUSE25419, MOUSE25416, MOUSE25418
OG0002438	ASTMX01020	MOUSE14861, MOUSE14859, MOUSE14863, MOUSE14865, MOUSE14858, MOUSE14864
OG0002438	ASTMX12047	MOUSE26521
OG0002439	ASTMX02029	MOUSE24943, MOUSE24942
OG0002441	ASTMX09326	MOUSE54605, MOUSE54604, MOUSE54606
OG0002441	ASTMX10255	MOUSE00577, MOUSE00578, MOUSE00576
OG0002442	ASTMX11614	MOUSE04002, MOUSE42403, MOUSE42402, MOUSE42405
OG0002442	ASTMX03388	MOUSE28904, MOUSE28905
OG0002443	ASTMX15145	MOUSE02330, MOUSE02331, MOUSE02329
OG0002444	ASTMX15845	MOUSE28361
OG0002444	ASTMX18596	MOUSE49756, MOUSE49758
OG0002445	ASTMX02528	MOUSE34337
OG0002447	ASTMX06035	MOUSE44488, MOUSE44490
OG0002447	ASTMX06034	MOUSE44489
OG0002448	ASTMX21408, ASTMX07638	MOUSE11077, MOUSE11074
OG0002448	ASTMX07637	MOUSE11075, MOUSE11076
OG0002449	ASTMX05600	MOUSE20239, MOUSE20238, MOUSE20237
OG0002449	ASTMX14070	MOUSE24757
OG0002449	ASTMX01349	MOUSE07670, MOUSE07671
OG0002450	ASTMX06804, ASTMX09847	MOUSE30343, MOUSE30344, MOUSE30338, MOUSE30342, MOUSE30341, MOUSE30339, MOUSE30337
OG0002450	ASTMX03358	MOUSE10244, MOUSE10243
OG0002451	ASTMX05346	MOUSE02051, MOUSE52543
OG0002451	ASTMX16623	MOUSE02049, MOUSE02048, MOUSE02047, MOUSE02050
OG0002452	ASTMX14667, ASTMX05391	MOUSE26238, MOUSE26237
OG0002452	ASTMX13228, ASTMX20191, ASTMX13227	MOUSE05827, MOUSE05830, MOUSE05831
OG0002453	ASTMX06099	MOUSE50652, MOUSE50651, MOUSE50650
OG0002454	ASTMX09992	MOUSE37791, MOUSE37793
OG0002454	ASTMX05893	MOUSE38210, MOUSE38209
OG0002455	ASTMX05679	MOUSE35024, MOUSE35023, MOUSE35025, MOUSE35026, MOUSE35028, MOUSE35027
OG0002455	ASTMX19027	MOUSE29474, MOUSE29473, MOUSE29469, MOUSE29466, MOUSE29470, MOUSE29471, MOUSE29467, MOUSE29468, MOUSE29472
OG0002456	ASTMX07428	MOUSE53275, MOUSE53282
OG0002456	ASTMX03657	MOUSE53276
OG0002456	ASTMX21273, ASTMX02870	MOUSE05489
OG0002457	ASTMX14830	MOUSE08013
OG0002457	ASTMX14828	MOUSE08012
OG0002459	ASTMX13218	MOUSE46120, MOUSE46124, MOUSE46123, MOUSE46121
OG0002461	ASTMX11228	MOUSE29823
OG0002461	ASTMX00155	MOUSE30954
OG0002464	ASTMX06575, ASTMX06630	MOUSE00761, MOUSE00762
OG0002464	ASTMX00273	MOUSE09599, MOUSE09598, MOUSE09600, MOUSE09596, MOUSE09597
OG0002465	ASTMX14710	MOUSE33997
OG0002465	ASTMX04311	MOUSE13529, MOUSE13531, MOUSE13530
OG0002465	ASTMX14557	MOUSE33996
OG0002465	ASTMX02515	MOUSE47665
OG0002466	ASTMX03115, ASTMX03843	MOUSE23753, MOUSE23754, MOUSE23752
OG0002466	ASTMX03274	MOUSE27513, MOUSE27506, MOUSE27504, MOUSE27503, MOUSE27512, MOUSE27514
OG0002467	ASTMX20832	MOUSE34362
OG0002467	ASTMX09831	MOUSE13433, MOUSE13431, MOUSE13430, MOUSE13432
OG0002467	ASTMX22359	MOUSE06807, MOUSE06808
OG0002476	ASTMX06243	MOUSE49569
OG0002477	ASTMX13178	MOUSE48838, MOUSE48839
OG0002477	ASTMX04655	MOUSE21455
OG0002478	ASTMX03668	MOUSE09462, MOUSE09460, MOUSE09461
OG0002479	ASTMX13727	MOUSE04347, MOUSE04349, MOUSE04348, MOUSE04350
OG0002479	ASTMX21981	MOUSE37622, MOUSE37619, MOUSE37620, MOUSE37618, MOUSE37623, MOUSE37624
OG0002480	ASTMX20642, ASTMX21106	MOUSE06240
OG0002481	ASTMX08218	MOUSE43445
OG0002481	ASTMX05592, ASTMX09370	MOUSE20163, MOUSE28056, MOUSE28055
OG0002482	ASTMX16592, ASTMX06282	MOUSE45847
OG0002482	ASTMX16082, ASTMX09276	MOUSE17267
OG0002484	ASTMX22016	MOUSE37164, MOUSE37166
OG0002486	ASTMX18070, ASTMX15061	MOUSE03701, MOUSE03700
OG0002487	ASTMX05808	MOUSE07251, MOUSE07250, MOUSE07256, MOUSE07254, MOUSE07255, MOUSE07249, MOUSE07253, MOUSE07252
OG0002487	ASTMX14078	MOUSE49926
OG0002489	ASTMX01485	MOUSE21419
OG0002489	ASTMX14792	MOUSE27891
OG0002490	ASTMX04045	MOUSE54267
OG0002490	ASTMX19318	MOUSE06889
OG0002491	ASTMX05910	MOUSE19148, MOUSE19150, MOUSE19149
OG0002491	ASTMX02919	MOUSE01459, MOUSE01463
OG0002492	ASTMX11151	MOUSE22837
OG0002493	ASTMX04824	MOUSE18356, MOUSE18357
OG0002494	ASTMX05312	MOUSE28842, MOUSE15173, MOUSE15174, MOUSE28843
OG0002495	ASTMX00658	MOUSE26610, MOUSE26616, MOUSE26608, MOUSE26614, MOUSE26606, MOUSE26612, MOUSE26617, MOUSE26613, MOUSE26611, MOUSE26605, MOUSE26615, MOUSE26607, MOUSE26609, MOUSE26563, MOUSE26561, MOUSE26562, MOUSE26560
OG0002496	ASTMX12090	MOUSE32442, MOUSE32440, MOUSE32441
OG0002496	ASTMX20618	MOUSE17163, MOUSE17162
OG0002497	ASTMX10180	MOUSE05518, MOUSE05517
OG0002497	ASTMX20439	MOUSE18374
OG0002499	ASTMX11347, ASTMX19185	MOUSE35125, MOUSE35126
OG0002500	ASTMX22152	MOUSE46266, MOUSE46265, MOUSE46264
OG0002501	ASTMX12227	MOUSE04877
OG0002503	ASTMX16607	MOUSE03370, MOUSE03368, MOUSE03371, MOUSE03369
OG0002504	ASTMX06003	MOUSE37298, MOUSE37295, MOUSE37297, MOUSE37296
OG0002504	ASTMX09344, ASTMX04447	MOUSE38039, MOUSE38040
OG0002505	ASTMX07686	MOUSE38688, MOUSE38685, MOUSE38684, MOUSE38687, MOUSE38686
OG0002506	ASTMX12882, ASTMX01358	MOUSE07691
OG0002506	ASTMX03882	MOUSE24767, MOUSE24766, MOUSE24765
OG0002507	ASTMX09030, ASTMX05914	MOUSE09837
OG0002507	ASTMX18616	MOUSE31332
OG0002508	ASTMX15331	MOUSE01046
OG0002508	ASTMX09350, ASTMX05869	MOUSE04671, MOUSE04674, MOUSE04670, MOUSE04672
OG0002509	ASTMX07635	MOUSE11067
OG0002509	ASTMX21407	MOUSE11066
OG0002510	ASTMX08039	MOUSE50159, MOUSE50158, MOUSE50160, MOUSE50157, MOUSE50156
OG0002511	ASTMX12574	MOUSE35458, MOUSE35460, MOUSE35461, MOUSE35459
OG0002511	ASTMX14781	MOUSE22205, MOUSE22206
OG0002511	ASTMX07165	MOUSE22208
OG0002512	ASTMX00104	MOUSE12994, MOUSE12993
OG0002514	ASTMX15942, ASTMX00988	MOUSE30968, MOUSE30971, MOUSE30970
OG0002514	ASTMX08547	MOUSE41516, MOUSE41515
OG0002514	ASTMX00236	MOUSE27271, MOUSE27270, MOUSE27272
OG0002515	ASTMX11013	MOUSE33009, MOUSE44902
OG0002516	ASTMX03483	MOUSE51264, MOUSE16767, MOUSE51260, MOUSE51259, MOUSE51257, MOUSE51262, MOUSE51261, MOUSE51258, MOUSE51263, MOUSE16768
OG0002516	ASTMX12357	MOUSE16766
OG0002517	ASTMX15620, ASTMX17277, ASTMX15619	MOUSE05602
OG0002517	ASTMX20192	MOUSE05670
OG0002518	ASTMX00752	MOUSE34539
OG0002519	ASTMX04082	MOUSE19409, MOUSE19408
OG0002519	ASTMX00475	MOUSE13052, MOUSE13055, MOUSE13054, MOUSE13053
OG0002520	ASTMX04728	MOUSE03593
OG0002520	ASTMX19586	MOUSE36749, MOUSE36748
OG0002521	ASTMX11479	MOUSE52387
OG0002522	ASTMX17445, ASTMX21599	MOUSE34944, MOUSE34945, MOUSE34943, MOUSE34942
OG0002522	ASTMX06873	MOUSE41506
OG0002523	ASTMX14276	MOUSE41057
OG0002523	ASTMX12607	MOUSE39451, MOUSE39450, MOUSE39448, MOUSE39447
OG0002524	ASTMX19017, ASTMX05941	MOUSE37810
OG0002524	ASTMX17686, ASTMX12154	MOUSE38180, MOUSE38182, MOUSE38179, MOUSE38181
OG0002525	ASTMX01951, ASTMX08136	MOUSE00130
OG0002525	ASTMX06110, ASTMX14922, ASTMX06111	MOUSE15800
OG0002526	ASTMX08174	MOUSE35751, MOUSE35750, MOUSE35749
OG0002527	ASTMX14442, ASTMX15761	MOUSE26080
OG0002528	ASTMX18959, ASTMX00274	MOUSE19182
OG0002529	ASTMX20200	MOUSE22924, MOUSE22925, MOUSE22926, MOUSE22923
OG0002529	ASTMX02302	MOUSE45282, MOUSE45283, MOUSE45284
OG0002530	ASTMX13631	MOUSE19507
OG0002530	ASTMX03600, ASTMX02168	MOUSE51776, MOUSE51775
OG0002531	ASTMX04891	MOUSE08672, MOUSE08670
OG0002531	ASTMX04741	MOUSE20307, MOUSE20308, MOUSE20310, MOUSE20309
OG0002532	ASTMX21406	MOUSE06200, MOUSE06199, MOUSE06198
OG0002533	ASTMX04394	MOUSE04461, MOUSE04460
OG0002534	ASTMX21738	MOUSE51440
OG0002534	ASTMX20367	MOUSE32299
OG0002535	ASTMX15739	MOUSE40311, MOUSE40312
OG0002536	ASTMX01477	MOUSE46860
OG0002536	ASTMX10073	MOUSE36193
OG0002536	ASTMX12489	MOUSE47941, MOUSE47940, MOUSE47939, MOUSE47938
OG0002537	ASTMX21847	MOUSE14976, MOUSE14975
OG0002538	ASTMX13618, ASTMX15034	MOUSE22260
OG0002538	ASTMX18489	MOUSE38986, MOUSE38988, MOUSE38985, MOUSE38987, MOUSE38984
OG0002538	ASTMX01885	MOUSE22261
OG0002538	ASTMX17069, ASTMX10437	MOUSE05178
OG0002539	ASTMX00577	MOUSE27151, MOUSE27152
OG0002540	ASTMX04841	MOUSE12683
OG0002540	ASTMX00848	MOUSE29303, MOUSE29302
OG0002541	ASTMX19637	MOUSE41743, MOUSE41744, MOUSE41745
OG0002542	ASTMX09595	MOUSE25108, MOUSE25110
OG0002542	ASTMX05316	MOUSE05302, MOUSE02385
OG0002543	ASTMX07787	MOUSE01120, MOUSE01119
OG0002545	ASTMX01785	MOUSE31228, MOUSE31226, MOUSE31229
OG0002545	ASTMX07112, ASTMX07197	MOUSE35308, MOUSE35307, MOUSE35309, MOUSE35310, MOUSE35305
OG0002545	ASTMX07113	MOUSE35306, MOUSE31227
OG0002547	ASTMX15896	MOUSE18564
OG0002547	ASTMX12376	MOUSE00372, MOUSE00370
OG0002548	ASTMX13664	MOUSE08254
OG0002548	ASTMX06315	MOUSE43212
OG0002548	ASTMX04740, ASTMX01600	MOUSE24491, MOUSE24489
OG0002549	ASTMX06491	MOUSE29977, MOUSE29973, MOUSE29976, MOUSE29972, MOUSE29975, MOUSE29974, MOUSE29971
OG0002550	ASTMX13897, ASTMX22395, ASTMX09655	MOUSE35936, MOUSE35937
OG0002551	ASTMX08789	MOUSE53854
OG0002551	ASTMX21275	MOUSE03439
OG0002551	ASTMX20547	MOUSE48212, MOUSE48213
OG0002552	ASTMX06859	MOUSE30754, MOUSE30753
OG0002552	ASTMX02204	MOUSE51980, MOUSE51977, MOUSE51978
OG0002554	ASTMX00854	MOUSE09299, MOUSE09298, MOUSE12427, MOUSE12429, MOUSE12428
OG0002555	ASTMX08115	MOUSE07269, MOUSE07271
OG0002555	ASTMX02493	MOUSE08696, MOUSE08695
OG0002556	ASTMX16695, ASTMX20338	MOUSE55416
OG0002557	ASTMX10062	MOUSE12279, MOUSE12278
OG0002557	ASTMX08730	MOUSE17585, MOUSE17586
OG0002557	ASTMX10061, ASTMX01948	MOUSE12281
OG0002558	ASTMX11569	MOUSE24579, MOUSE24578
OG0002558	ASTMX01324	MOUSE07565
OG0002559	ASTMX21285	MOUSE32457, MOUSE32459, MOUSE32458, MOUSE32456, MOUSE32460
OG0002560	ASTMX14336, ASTMX15075	MOUSE32852, MOUSE32855, MOUSE32854, MOUSE32853, MOUSE32846, MOUSE32845, MOUSE32847, MOUSE32848, MOUSE32849, MOUSE32850, MOUSE32851
OG0002561	ASTMX05589	MOUSE20491
OG0002562	ASTMX14920, ASTMX03986	MOUSE01503, MOUSE01502, MOUSE01501
OG0002563	ASTMX04347	MOUSE45287, MOUSE45290, MOUSE45288, MOUSE45289, MOUSE45293, MOUSE45291, MOUSE45294
OG0002564	ASTMX16398	MOUSE05982, MOUSE05984, MOUSE05983
OG0002564	ASTMX04969	MOUSE38599, MOUSE38600
OG0002565	ASTMX04798	MOUSE34855, MOUSE34854
OG0002565	ASTMX12769	MOUSE52310, MOUSE52309, MOUSE52311
OG0002566	ASTMX03673	MOUSE37161
OG0002567	ASTMX19620, ASTMX02094	MOUSE52768, MOUSE52770, MOUSE52769
OG0002568	ASTMX01947	MOUSE36225
OG0002569	ASTMX14893, ASTMX11172	MOUSE17372, MOUSE17371, MOUSE17370, MOUSE50887, MOUSE50888
OG0002570	ASTMX17442	MOUSE28462, MOUSE28452, MOUSE28454
OG0002571	ASTMX06567, ASTMX15352	MOUSE05093, MOUSE05094, MOUSE05091, MOUSE05092, MOUSE05090
OG0002571	ASTMX22347	MOUSE14222, MOUSE14221, MOUSE14219, MOUSE14220
OG0002572	ASTMX16129	MOUSE02126
OG0002572	ASTMX00237	MOUSE27273
OG0002572	ASTMX07373	MOUSE44188
OG0002574	ASTMX01572	MOUSE18814, MOUSE18813
OG0002574	ASTMX08092	MOUSE07822, MOUSE07823
OG0002576	ASTMX09504	MOUSE52085
OG0002576	ASTMX04441	MOUSE43437, MOUSE43436
OG0002576	ASTMX14413	MOUSE18738, MOUSE18739
OG0002577	ASTMX20478, ASTMX22633, ASTMX21491, ASTMX18094, ASTMX18093, ASTMX21489, ASTMX21490, ASTMX02294, ASTMX06075, ASTMX02295, ASTMX02296, ASTMX02289, ASTMX02290, ASTMX06076, ASTMX02293, ASTMX02292, ASTMX02291	MOUSE20590
OG0002578	ASTMX08964	MOUSE34012, MOUSE34013, MOUSE25966, MOUSE25967, MOUSE25968, MOUSE25441, MOUSE25442, MOUSE25509
OG0002579	ASTMX12015	MOUSE38949, MOUSE38948
OG0002579	ASTMX20277	MOUSE05681
OG0002579	ASTMX17484	MOUSE35500, MOUSE35502, MOUSE35501
OG0002579	ASTMX19223	MOUSE22973, MOUSE22974, MOUSE22975, MOUSE22972
OG0002587	ASTMX06393	MOUSE28851
OG0002587	ASTMX13780	MOUSE19862
OG0002587	ASTMX10896	MOUSE49386, MOUSE49384, MOUSE49385, MOUSE49383, MOUSE49382
OG0002589	ASTMX11622	MOUSE29648, MOUSE29651, MOUSE29650, MOUSE29649, MOUSE29644, MOUSE29645, MOUSE29643, MOUSE29647, MOUSE29646
OG0002590	ASTMX07472	MOUSE28320, MOUSE28321
OG0002590	ASTMX16287	MOUSE13583, MOUSE13584
OG0002590	ASTMX18576	MOUSE49464, MOUSE49465
OG0002592	ASTMX17562	MOUSE21819, MOUSE21820, MOUSE21821
OG0002593	ASTMX12997	MOUSE22350
OG0002593	ASTMX04493, ASTMX04494	MOUSE05769
OG0002594	ASTMX18794	MOUSE49519, MOUSE49520
OG0002594	ASTMX10058	MOUSE12350
OG0002595	ASTMX04978	MOUSE38603, MOUSE38604
OG0002595	ASTMX22170, ASTMX01537, ASTMX22436	MOUSE06400, MOUSE06399
OG0002598	ASTMX05485	MOUSE33194, MOUSE33195
OG0002598	ASTMX06467, ASTMX21419	MOUSE20750
OG0002599	ASTMX21157, ASTMX05551	MOUSE23419
OG0002599	ASTMX08346	MOUSE23420, MOUSE52630
OG0002600	ASTMX14521	MOUSE48929
OG0002601	ASTMX04225	MOUSE28163
OG0002602	ASTMX20043	MOUSE17039, MOUSE17043, MOUSE18936, MOUSE17042, MOUSE17038
OG0002602	ASTMX22427	MOUSE17040
OG0002604	ASTMX19224	MOUSE54968, MOUSE07599, MOUSE07931, MOUSE54220, MOUSE12730
OG0002605	ASTMX22634, ASTMX15597	MOUSE31338, MOUSE31341
OG0002607	ASTMX05156	MOUSE27656, MOUSE27661, MOUSE27660, MOUSE27659, MOUSE27657, MOUSE27658
OG0002608	ASTMX00356	MOUSE47288, MOUSE47289
OG0002608	ASTMX19264	MOUSE47290
OG0002609	ASTMX21088	MOUSE30745, MOUSE30747, MOUSE30750, MOUSE30751, MOUSE30748, MOUSE30752, MOUSE30749, MOUSE30746
OG0002609	ASTMX12865	MOUSE13277, MOUSE13279, MOUSE13278
OG0002610	ASTMX12835	MOUSE48945
OG0002611	ASTMX16649	MOUSE08616, MOUSE08613, MOUSE08614
OG0002611	ASTMX09404, ASTMX04752	MOUSE14706, MOUSE14705
OG0002612	ASTMX08359	MOUSE54503, MOUSE40743
OG0002614	ASTMX12742	MOUSE21636, MOUSE21632, MOUSE21634, MOUSE21633, MOUSE21631, MOUSE21630
OG0002614	ASTMX01026	MOUSE28821, MOUSE28820, MOUSE28819, MOUSE28817, MOUSE28818
OG0002615	ASTMX12485	MOUSE12836, MOUSE12837
OG0002615	ASTMX14819, ASTMX04651	MOUSE03165, MOUSE03168, MOUSE03167, MOUSE03166
OG0002616	ASTMX13505	MOUSE46857, MOUSE46858, MOUSE46859, MOUSE46856
OG0002617	ASTMX09319	MOUSE19262
OG0002618	ASTMX04981	MOUSE38713, MOUSE38712, MOUSE38715, MOUSE38714
OG0002620	ASTMX09607	MOUSE25804
OG0002620	ASTMX13458	MOUSE25803, MOUSE25805
OG0002620	ASTMX03856	MOUSE31259, MOUSE31260
OG0002622	ASTMX11095	MOUSE36460, MOUSE36458, MOUSE36462, MOUSE36459, MOUSE36461
OG0002622	ASTMX11096	MOUSE36469, MOUSE36467, MOUSE36468, MOUSE36466, MOUSE36465
OG0002624	ASTMX06829, ASTMX06830	MOUSE13158, MOUSE22954, MOUSE22952, MOUSE22953, MOUSE13916, MOUSE13920, MOUSE13919, MOUSE13921, MOUSE13917, MOUSE13918
OG0002625	ASTMX18581	MOUSE16545
OG0002627	ASTMX15376	MOUSE30710
OG0002628	ASTMX02392, ASTMX13110	MOUSE23699, MOUSE23697, MOUSE23698
OG0002628	ASTMX13456, ASTMX04075	MOUSE26054, MOUSE26053
OG0002629	ASTMX13284, ASTMX07247	MOUSE14418, MOUSE14419
OG0002630	ASTMX03861	MOUSE18235
OG0002630	ASTMX08028	MOUSE21628, MOUSE21627
OG0002631	ASTMX07525	MOUSE12491
OG0002632	ASTMX02161	MOUSE44869
OG0002632	ASTMX22937	MOUSE10276
OG0002633	ASTMX01694	MOUSE18722
OG0002633	ASTMX04611	MOUSE07220, MOUSE07221, MOUSE07219
OG0002634	ASTMX15154	MOUSE27649
OG0002635	ASTMX19544	MOUSE34386
OG0002635	ASTMX07598	MOUSE06829, MOUSE06828
OG0002635	ASTMX17636, ASTMX05514	MOUSE28240, MOUSE28241
OG0002635	ASTMX07440	MOUSE09335
OG0002636	ASTMX11502, ASTMX09064	MOUSE42132, MOUSE42129, MOUSE42130, MOUSE42131
OG0002637	ASTMX06116	MOUSE15803, MOUSE15802
OG0002638	ASTMX09169	MOUSE30383, MOUSE30384
OG0002639	ASTMX13169, ASTMX22853	MOUSE02975, MOUSE02972, MOUSE02974, MOUSE02973, MOUSE02971
OG0002640	ASTMX16090	MOUSE01956, MOUSE01957, MOUSE01955, MOUSE01953, MOUSE01954
OG0002641	ASTMX06244	MOUSE49563, MOUSE49564
OG0002641	ASTMX20282, ASTMX20283, ASTMX20284, ASTMX21259	MOUSE13710
OG0002642	ASTMX15870, ASTMX09524, ASTMX16445, ASTMX20197, ASTMX16446, ASTMX17263	MOUSE40306, MOUSE40302, MOUSE40303, MOUSE40304, MOUSE40305
OG0002643	ASTMX21893	MOUSE10948
OG0002644	ASTMX13304	MOUSE55399, MOUSE55398, MOUSE55397
OG0002644	ASTMX13303	MOUSE54017, MOUSE54016, MOUSE54018
OG0002645	ASTMX04781	MOUSE55157, MOUSE55156, MOUSE55154
OG0002646	ASTMX12608, ASTMX08291	MOUSE39377, MOUSE39378, MOUSE39375, MOUSE39374, MOUSE39376
OG0002647	ASTMX02798	MOUSE21118
OG0002648	ASTMX01711	MOUSE49338
OG0002648	ASTMX09864	MOUSE50475, MOUSE50474
OG0002649	ASTMX06600, ASTMX08580	MOUSE21271, MOUSE21273, MOUSE21272
OG0002651	ASTMX08506	MOUSE24711
OG0002652	ASTMX01699	MOUSE49513
OG0002653	ASTMX10355	MOUSE01102, MOUSE01101
OG0002653	ASTMX17583	MOUSE01116
OG0002654	ASTMX08867, ASTMX08866	MOUSE34629, MOUSE34628
OG0002655	ASTMX00453	MOUSE51528, MOUSE51524, MOUSE51527
OG0002656	ASTMX19898	MOUSE05812
OG0002656	ASTMX08662	MOUSE26404, MOUSE26402, MOUSE26405, MOUSE26400, MOUSE26406, MOUSE26401, MOUSE26403, MOUSE26399
OG0002657	ASTMX12563	MOUSE11389, MOUSE11388, MOUSE11390
OG0002657	ASTMX05301	MOUSE02503
OG0002658	ASTMX14228, ASTMX09147	MOUSE30731, MOUSE30732
OG0002658	ASTMX09559	MOUSE12555, MOUSE12556, MOUSE12557
OG0002659	ASTMX18454	MOUSE06645, MOUSE06649, MOUSE06648, MOUSE06643, MOUSE06650, MOUSE06646, MOUSE06647, MOUSE06642
OG0002660	ASTMX14258	MOUSE11350, MOUSE11347, MOUSE11348, MOUSE11346, MOUSE11344, MOUSE11343, MOUSE11340, MOUSE11341, MOUSE11342
OG0002661	ASTMX14435	MOUSE27085, MOUSE27080, MOUSE27081, MOUSE27084
OG0002661	ASTMX14437	MOUSE48682
OG0002662	ASTMX01556	MOUSE06098, MOUSE06097, MOUSE06096
OG0002662	ASTMX07741	MOUSE14037, MOUSE14040, MOUSE14039, MOUSE14038, MOUSE14036, MOUSE14035
OG0002663	ASTMX16117	MOUSE29827, MOUSE29828
OG0002664	ASTMX09662	MOUSE33027
OG0002664	ASTMX03129, ASTMX03993	MOUSE18468
OG0002665	ASTMX05097	MOUSE37716, MOUSE37714, MOUSE37715
OG0002665	ASTMX17594	MOUSE20031
OG0002666	ASTMX03616	MOUSE15042, MOUSE15043, MOUSE15041, MOUSE15044, MOUSE15040
OG0002667	ASTMX13096	MOUSE25997
OG0002667	ASTMX20923	MOUSE31919, MOUSE31922, MOUSE31921, MOUSE31920
OG0002668	ASTMX20371	MOUSE49696, MOUSE52495, MOUSE52492, MOUSE52493, MOUSE52494, MOUSE52491, MOUSE52490
OG0002669	ASTMX13936	MOUSE43118
OG0002670	ASTMX01319	MOUSE07492, MOUSE07491, MOUSE07493
OG0002670	ASTMX02464	MOUSE16672
OG0002671	ASTMX03533	MOUSE48999
OG0002671	ASTMX11773	MOUSE28873, MOUSE28874, MOUSE28877, MOUSE28875
OG0002671	ASTMX13591, ASTMX20297	MOUSE19891
OG0002672	ASTMX21123	MOUSE13862, MOUSE13861
OG0002672	ASTMX08938	MOUSE35736, MOUSE35735
OG0002673	ASTMX07655, ASTMX03212	MOUSE20914, MOUSE20913
OG0002673	ASTMX18507, ASTMX18506	MOUSE27932, MOUSE27927
OG0002674	ASTMX08626	MOUSE10125, MOUSE10124, MOUSE10123, MOUSE10127, MOUSE10126
OG0002675	ASTMX20640	MOUSE09051, MOUSE09052
OG0002677	ASTMX14169	MOUSE06421, MOUSE06422, MOUSE06419, MOUSE06420
OG0002678	ASTMX05571	MOUSE36234, MOUSE36235
OG0002678	ASTMX00185, ASTMX13328	MOUSE45633, MOUSE45632
OG0002679	ASTMX11701	MOUSE29963, MOUSE29965
OG0002679	ASTMX10639	MOUSE41439, MOUSE41440, MOUSE41438
OG0002681	ASTMX03003, ASTMX02328	MOUSE05030, MOUSE05029
OG0002682	ASTMX06492	MOUSE33417
OG0002682	ASTMX00904	MOUSE06944
OG0002682	ASTMX10840	MOUSE06942
OG0002683	ASTMX08909, ASTMX14049	MOUSE33449, MOUSE33450
OG0002685	ASTMX06202	MOUSE00646, MOUSE15759
OG0002688	ASTMX06188	MOUSE12567
OG0002688	ASTMX17245	MOUSE36375
OG0002703	ASTMX16506, ASTMX12528	MOUSE51130, MOUSE51129
OG0002703	ASTMX06772	MOUSE43083, MOUSE43084
OG0002705	ASTMX02915	MOUSE01589
OG0002705	ASTMX10018	MOUSE10469, MOUSE10471
OG0002706	ASTMX07322	MOUSE45993
OG0002707	ASTMX03261	MOUSE02977
OG0002707	ASTMX10460	MOUSE20100, MOUSE20098, MOUSE20099
OG0002707	ASTMX15104, ASTMX08481	MOUSE11784
OG0002707	ASTMX22811	MOUSE11787
OG0002708	ASTMX09919	MOUSE32181, MOUSE32180, MOUSE32179, MOUSE32178
OG0002710	ASTMX04942	MOUSE01618, MOUSE01615, MOUSE01616
OG0002710	ASTMX08307	MOUSE51456
OG0002711	ASTMX07880	MOUSE22429, MOUSE22427, MOUSE22428
OG0002711	ASTMX15876, ASTMX02753	MOUSE02899
OG0002712	ASTMX22506	MOUSE17153, MOUSE17152, MOUSE17154, MOUSE17151
OG0002713	ASTMX02985	MOUSE45129, MOUSE45128
OG0002714	ASTMX11691, ASTMX11856	MOUSE12614, MOUSE12613
OG0002715	ASTMX00765, ASTMX00764	MOUSE11203, MOUSE11201, MOUSE11196, MOUSE11202, MOUSE11198, MOUSE11197, MOUSE11200, MOUSE11199
OG0002716	ASTMX07672	MOUSE38658
OG0002717	ASTMX21276	MOUSE03441
OG0002717	ASTMX13320	MOUSE53853, MOUSE53852
OG0002717	ASTMX08790	MOUSE53848, MOUSE53849
OG0002718	ASTMX05708	MOUSE34797, MOUSE34798
OG0002719	ASTMX15447, ASTMX19002	MOUSE08516, MOUSE08517
OG0002719	ASTMX17148, ASTMX12689	MOUSE22607
OG0002720	ASTMX21032	MOUSE15950, MOUSE28356
OG0002721	ASTMX22438, ASTMX06801, ASTMX06802	MOUSE44257
OG0002721	ASTMX11674, ASTMX17344, ASTMX18223	MOUSE38596, MOUSE38594, MOUSE38592, MOUSE38591, MOUSE38593
OG0002722	ASTMX08478	MOUSE11802, MOUSE11801
OG0002723	ASTMX10682, ASTMX04436	MOUSE43389, MOUSE43388
OG0002723	ASTMX03941, ASTMX02713	MOUSE20317, MOUSE21697
OG0002724	ASTMX10539	MOUSE06356
OG0002726	ASTMX10071	MOUSE31431
OG0002726	ASTMX01554	MOUSE11041, MOUSE11036, MOUSE11034
OG0002728	ASTMX05875	MOUSE04887, MOUSE04886, MOUSE04885, MOUSE04884
OG0002729	ASTMX09796	MOUSE21917, MOUSE21919, MOUSE21918, MOUSE21916
OG0002730	ASTMX08055, ASTMX08056	MOUSE32141, MOUSE32142, MOUSE32143, MOUSE32140, MOUSE32139
OG0002730	ASTMX19087	MOUSE16195, MOUSE16193, MOUSE16192
OG0002731	ASTMX13461, ASTMX09611	MOUSE25602, MOUSE25603
OG0002732	ASTMX19106	MOUSE20990
OG0002732	ASTMX16150, ASTMX20349	MOUSE36009
OG0002734	ASTMX17713	MOUSE24497, MOUSE24495, MOUSE24499, MOUSE24496, MOUSE24494, MOUSE24500
OG0002734	ASTMX08063, ASTMX13663	MOUSE08252, MOUSE08250, MOUSE08251, MOUSE08253
