Orthogroup	ASTMX	DROME
OG0003885	ASTMX08439, ASTMX12624	DROME01881, DROME01880
OG0003886	ASTMX18295	DROME16702
OG0003887	ASTMX22919	DROME16856
OG0003888	ASTMX04862	DROME14996
OG0003892	ASTMX02017	DROME03882, DROME03883, DROME03881
OG0003893	ASTMX12940	DROME20864
OG0003894	ASTMX11183	DROME08816
OG0003895	ASTMX16407	DROME02851, DROME08609, DROME08610, DROME02850
OG0003897	ASTMX15050	DROME08504, DROME08505
OG0003898	ASTMX22794, ASTMX14906	DROME10004, DROME10008, DROME10006, DROME10009, DROME10005, DROME10007
OG0003899	ASTMX15271	DROME15608
OG0003903	ASTMX01642	DROME10193, DROME10192, DROME10577, DROME05877, DROME10568, DROME05866, DROME06507, DROME06503
OG0003904	ASTMX18259	DROME13386
OG0003906	ASTMX18624	DROME10315
OG0003908	ASTMX14918	DROME07423
OG0003908	ASTMX10495	DROME05483
OG0003909	ASTMX16582	DROME12680
OG0003910	ASTMX12237	DROME10387
OG0003911	ASTMX11470	DROME11361
OG0003912	ASTMX06396, ASTMX11967, ASTMX02561	DROME03970, DROME03969, DROME03443
OG0003913	ASTMX22751, ASTMX04669	DROME04350
OG0003915	ASTMX09566, ASTMX08815	DROME04519
OG0003916	ASTMX22490, ASTMX18046, ASTMX00894	DROME10524, DROME10523
OG0003917	ASTMX18206	DROME06379
OG0003918	ASTMX12177, ASTMX18541, ASTMX19758	DROME16748, DROME16746, DROME16745, DROME16747
OG0003919	ASTMX12796	DROME21549
OG0003920	ASTMX20009	DROME16629, DROME16630
OG0003921	ASTMX11734	DROME02956, DROME02955, DROME02957
OG0003923	ASTMX17099	DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714
OG0003925	ASTMX08709, ASTMX20939	DROME01564, DROME01563
OG0003926	ASTMX05523, ASTMX21916, ASTMX05611	DROME01565, DROME01567, DROME01566
OG0003929	ASTMX13853, ASTMX13851	DROME08880
OG0003930	ASTMX19444	DROME20922
OG0003931	ASTMX07722, ASTMX17814	DROME02384, DROME02385
OG0003933	ASTMX00968, ASTMX16168	DROME03669
OG0003934	ASTMX17687	DROME11280
OG0003935	ASTMX04582	DROME00302
OG0003936	ASTMX10900	DROME02177
OG0003938	ASTMX03248	DROME13183
OG0003939	ASTMX12662, ASTMX12663, ASTMX12658	DROME01287
OG0003940	ASTMX18138	DROME13675
OG0003942	ASTMX09921	DROME15620
OG0003944	ASTMX15054, ASTMX15052	DROME18760
OG0003945	ASTMX02597, ASTMX09466	DROME01863
OG0003946	ASTMX13157, ASTMX19007	DROME13159, DROME13158
OG0003947	ASTMX14801, ASTMX09966	DROME08292
OG0003949	ASTMX18736	DROME09152
OG0003950	ASTMX01715, ASTMX21177	DROME16615
OG0003951	ASTMX19664, ASTMX19666	DROME07725
OG0003955	ASTMX22833	DROME16756
OG0003958	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284	DROME00635
OG0003959	ASTMX03302, ASTMX06910	DROME15055
OG0003961	ASTMX03170	DROME17804
OG0003962	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092	DROME09201
OG0003965	ASTMX03247, ASTMX20007	DROME07977, DROME07971, DROME07972
OG0003967	ASTMX20908	DROME15281
OG0003968	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142	DROME04759, DROME04758
OG0003969	ASTMX15238	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767
OG0003970	ASTMX20409, ASTMX20410	DROME08299
OG0003971	ASTMX13704	DROME06198
OG0003972	ASTMX06345	DROME03377
OG0003973	ASTMX20732, ASTMX00524	DROME13196, DROME13195, DROME13194
OG0003974	ASTMX14433, ASTMX09255	DROME04925
OG0003976	ASTMX01639	DROME12934
OG0003978	ASTMX08297, ASTMX02812, ASTMX13155, ASTMX22836	DROME14494, DROME17669
OG0003998	ASTMX11579	DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849
OG0003999	ASTMX08675	DROME14381, DROME14380
OG0004000	ASTMX20946, ASTMX22466	DROME11283
OG0004004	ASTMX03905	DROME11754
OG0004005	ASTMX20415	DROME14778, DROME14779, DROME14780
OG0004007	ASTMX12778, ASTMX11189	DROME18644
OG0004009	ASTMX13881, ASTMX02524	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735
OG0004011	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986	DROME02697, DROME02696, DROME02701
OG0004012	ASTMX09322	DROME11288
OG0004014	ASTMX14768	DROME02886, DROME02837
OG0004015	ASTMX06018	DROME07793
OG0004017	ASTMX17823	DROME02036
OG0004019	ASTMX14129	DROME01647
OG0004020	ASTMX06319	DROME17726, DROME17727
OG0004021	ASTMX13298	DROME19870
OG0004022	ASTMX22526, ASTMX22527	DROME10913, DROME10915, DROME10912, DROME10914
OG0004025	ASTMX08612	DROME16102
OG0004027	ASTMX15302, ASTMX11055, ASTMX22240	DROME13967
OG0004028	ASTMX12118	DROME21582, DROME21583
OG0004030	ASTMX21477	DROME00135, DROME00134
OG0004031	ASTMX18843, ASTMX17691	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216
OG0004032	ASTMX08807, ASTMX00143	DROME08117
OG0004033	ASTMX04887, ASTMX02492	DROME14180, DROME12245
OG0004035	ASTMX14250	DROME03941, DROME03943, DROME03942, DROME03940
OG0004036	ASTMX09328, ASTMX07011, ASTMX21036	DROME19609
OG0004037	ASTMX08758	DROME06863
OG0004038	ASTMX17922	DROME02888
OG0004041	ASTMX18634	DROME05936
OG0004042	ASTMX03581	DROME16619
OG0004044	ASTMX16753, ASTMX06545	DROME05299, DROME05298
OG0004045	ASTMX17396	DROME06772
OG0004047	ASTMX17932	DROME02487, DROME02484, DROME02486, DROME02485
OG0004048	ASTMX09318, ASTMX01185	DROME17671
OG0004051	ASTMX16044, ASTMX05416	DROME18087, DROME18086
OG0004053	ASTMX01877	DROME21730
OG0004054	ASTMX17729, ASTMX17210	DROME15059
OG0004056	ASTMX07252	DROME15287
OG0004057	ASTMX03071	DROME00479
OG0004059	ASTMX13060	DROME13217
OG0004060	ASTMX14465	DROME20687
OG0004061	ASTMX13867	DROME03990
OG0004062	ASTMX04650, ASTMX06591, ASTMX14820, ASTMX00305	DROME16212
OG0004064	ASTMX15012, ASTMX15188	DROME06301
OG0004065	ASTMX04796	DROME02456
OG0004066	ASTMX11405	DROME10827
OG0004067	ASTMX11484	DROME14860
OG0004069	ASTMX14586	DROME10101
OG0004070	ASTMX20984, ASTMX22191, ASTMX20983	DROME04845
OG0004071	ASTMX15749	DROME15812
OG0004072	ASTMX10447	DROME21957, DROME17982
OG0004073	ASTMX21769, ASTMX21216, ASTMX09434	DROME01650
OG0004074	ASTMX01938	DROME06751
OG0004075	ASTMX07747	DROME21242
OG0004076	ASTMX04315	DROME00303
OG0004078	ASTMX20669	DROME11078
OG0004079	ASTMX14875	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	ASTMX05403, ASTMX19661	DROME06468, DROME06467
OG0004081	ASTMX22659, ASTMX16927	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	ASTMX18322	DROME08161
OG0004083	ASTMX04554	DROME14312
OG0004084	ASTMX11330, ASTMX08178, ASTMX10797	DROME12357
OG0004085	ASTMX19501	DROME05732, DROME05731, DROME05733
OG0004089	ASTMX22983	DROME00381
OG0004091	ASTMX08610	DROME14119
OG0004092	ASTMX02665, ASTMX15369	DROME12563
OG0004095	ASTMX02227	DROME13735
OG0004096	ASTMX11756, ASTMX12440	DROME05141, DROME05140, DROME05135, DROME00515
OG0004098	ASTMX10587, ASTMX05486	DROME01948
OG0004099	ASTMX10113, ASTMX01415	DROME19388
OG0004101	ASTMX02879	DROME08755, DROME08757, DROME08756
OG0004102	ASTMX01503	DROME12666
OG0004105	ASTMX09841, ASTMX14708	DROME04809, DROME04810, DROME04811
OG0004108	ASTMX02739	DROME07361
OG0004110	ASTMX19810, ASTMX07616	DROME17755
OG0004111	ASTMX00868, ASTMX16853, ASTMX08943	DROME04654, DROME04653
OG0004112	ASTMX14225	DROME12140
OG0004114	ASTMX09744	DROME16337
OG0004115	ASTMX13900	DROME13846, DROME13845, DROME13844
OG0004116	ASTMX12803	DROME02477
OG0004119	ASTMX07078	DROME14543
OG0004120	ASTMX06636	DROME07794
OG0004121	ASTMX05251, ASTMX12771, ASTMX15858	DROME03957
OG0004122	ASTMX14333, ASTMX15081	DROME08383
OG0004123	ASTMX10854	DROME12798
OG0004124	ASTMX06394, ASTMX08682	DROME02608
OG0004127	ASTMX22216	DROME07186
OG0004130	ASTMX10123	DROME05314
OG0004131	ASTMX21499	DROME18904, DROME18905
OG0004132	ASTMX06519, ASTMX02656	DROME06798
OG0004133	ASTMX17631, ASTMX21212	DROME02029
OG0004134	ASTMX11642	DROME14839
OG0004135	ASTMX04961, ASTMX01421, ASTMX16396	DROME03879
OG0004136	ASTMX21158	DROME17670
OG0004139	ASTMX10583, ASTMX16679, ASTMX02920	DROME14020
OG0004140	ASTMX22423	DROME02610
OG0004142	ASTMX02145	DROME06754
OG0004143	ASTMX08959, ASTMX02134, ASTMX12412	DROME13621
OG0004144	ASTMX14929, ASTMX00175	DROME04309, DROME04310
OG0004145	ASTMX13544, ASTMX09506, ASTMX01256	DROME08647, DROME14074, DROME14075
OG0004147	ASTMX17723, ASTMX11442	DROME06149
OG0004148	ASTMX01455, ASTMX21880	DROME06090, DROME06089
OG0004149	ASTMX07554, ASTMX11481	DROME11017, DROME11016, DROME11015
OG0004150	ASTMX22642, ASTMX02487	DROME04551, DROME04550
OG0004151	ASTMX22046, ASTMX22047	DROME14564
OG0004153	ASTMX12182, ASTMX07981, ASTMX12181	DROME12893
OG0004156	ASTMX10877, ASTMX15457, ASTMX00963	DROME18060
OG0004157	ASTMX01743, ASTMX08856	DROME21496
OG0004158	ASTMX17963, ASTMX13614	DROME10050
OG0004159	ASTMX06317, ASTMX02491, ASTMX04886	DROME20404, DROME20403, DROME20402
OG0004160	ASTMX22778, ASTMX12455	DROME15565
OG0004164	ASTMX21726, ASTMX06576	DROME16332
OG0004166	ASTMX15461	DROME17896
OG0004167	ASTMX03947, ASTMX04645	DROME18913
OG0004168	ASTMX13810	DROME05468
OG0004169	ASTMX13212	DROME00368
OG0004170	ASTMX13302	DROME12078
OG0004171	ASTMX04439	DROME07182
OG0004176	ASTMX03670	DROME10985, DROME10984
OG0004178	ASTMX22904	DROME02387
OG0004178	ASTMX19594, ASTMX16994	DROME04815
OG0004179	ASTMX12310	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	ASTMX14028, ASTMX15191, ASTMX17155	DROME20474
OG0004181	ASTMX16951, ASTMX11104, ASTMX20353	DROME12964
OG0004182	ASTMX15301, ASTMX20682	DROME16363
OG0004183	ASTMX05065	DROME09271
OG0004184	ASTMX12107	DROME04419
OG0004185	ASTMX12593, ASTMX09426	DROME05297
OG0004186	ASTMX13660, ASTMX03954, ASTMX17709	DROME16037
OG0004187	ASTMX02560, ASTMX16139	DROME07871
OG0004188	ASTMX14408, ASTMX15241	DROME07492, DROME07494, DROME07493
OG0004189	ASTMX04450, ASTMX18309, ASTMX03415	DROME11000, DROME11001
OG0004190	ASTMX20709	DROME01879, DROME22091
OG0004198	ASTMX05125, ASTMX14215, ASTMX14555	DROME17028
OG0004215	ASTMX03007	DROME19401
OG0004216	ASTMX16092	DROME11793
OG0004217	ASTMX14006	DROME21224
OG0004219	ASTMX00489	DROME03490
OG0004220	ASTMX08970	DROME07426, DROME07425
OG0004222	ASTMX08117	DROME04949
OG0004223	ASTMX10659, ASTMX14232	DROME01123, DROME06776
OG0004225	ASTMX05299, ASTMX08023	DROME05012
OG0004226	ASTMX13528, ASTMX10820	DROME15145
OG0004227	ASTMX05705	DROME04086
OG0004228	ASTMX11329, ASTMX10796	DROME10277
OG0004229	ASTMX15829, ASTMX03254, ASTMX15578, ASTMX15577	DROME02866, DROME02865
OG0004230	ASTMX14896, ASTMX12799	DROME18730, DROME18729
OG0004231	ASTMX16394	DROME14487, DROME14486
OG0004232	ASTMX11638	DROME15977
OG0004235	ASTMX16132	DROME12429
OG0004236	ASTMX00523	DROME17566
OG0004238	ASTMX22211	DROME05258, DROME05259, DROME05257
OG0004239	ASTMX02083	DROME15568
OG0004241	ASTMX12979, ASTMX07284	DROME15542
OG0004242	ASTMX15363	DROME03644, DROME06191
OG0004243	ASTMX13834, ASTMX21975, ASTMX22252	DROME14802, DROME20505
OG0004244	ASTMX14271	DROME10097
OG0004245	ASTMX06607	DROME02038
OG0004246	ASTMX01465	DROME07435
OG0004248	ASTMX01974	DROME14001
OG0004249	ASTMX07753	DROME04762
OG0004250	ASTMX12946	DROME18272, DROME18273
OG0004251	ASTMX16878, ASTMX16472, ASTMX16877	DROME04402
OG0004252	ASTMX10281	DROME14951
OG0004253	ASTMX01468, ASTMX09366, ASTMX16197	DROME20276, DROME20277, DROME20275
OG0004254	ASTMX05923	DROME16850, DROME16851, DROME16852
OG0004255	ASTMX08381, ASTMX08382	DROME06896, DROME06895
OG0004257	ASTMX17471	DROME14416
OG0004258	ASTMX13308, ASTMX13309	DROME05217
OG0004259	ASTMX12423, ASTMX06239	DROME21474, DROME10563
OG0004261	ASTMX12557	DROME10981
OG0004262	ASTMX12887	DROME16780
OG0004263	ASTMX13609	DROME06450
OG0004264	ASTMX07633, ASTMX13474	DROME15193
OG0004265	ASTMX03857	DROME05465
OG0004268	ASTMX17644	DROME10031
OG0004269	ASTMX11915	DROME16782
OG0004270	ASTMX14211, ASTMX09178	DROME19295, DROME19296, DROME19297
OG0004272	ASTMX08634	DROME21011
OG0004273	ASTMX10116	DROME09850
OG0004275	ASTMX03090, ASTMX00632, ASTMX15947	DROME16991
OG0004276	ASTMX06737	DROME08381
OG0004277	ASTMX08250, ASTMX16959	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	ASTMX13360	DROME01231
OG0004280	ASTMX07382	DROME22015
OG0004281	ASTMX06190	DROME00885
OG0004282	ASTMX04297	DROME07183
OG0004283	ASTMX04659	DROME21977
OG0004284	ASTMX11089	DROME19835, DROME19836
OG0004285	ASTMX03659	DROME12894
OG0004287	ASTMX12282	DROME16211
OG0004288	ASTMX03391	DROME12750, DROME12751
OG0004289	ASTMX08075	DROME10833, DROME19397
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	DROME01469
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	DROME16342
OG0004292	ASTMX18740	DROME06641
OG0004294	ASTMX21426, ASTMX08872	DROME13106, DROME13107
OG0004295	ASTMX02439	DROME20603, DROME20604, DROME20602
OG0004297	ASTMX19299	DROME01005
OG0004299	ASTMX04118	DROME21406, DROME21405
OG0004300	ASTMX14260	DROME21737
OG0004301	ASTMX16609	DROME06959
OG0004302	ASTMX17501	DROME01833
OG0004303	ASTMX11689, ASTMX11690, ASTMX15672	DROME02789, DROME02790
OG0004304	ASTMX03416	DROME15979, DROME15978
OG0004305	ASTMX02864	DROME00211
OG0004306	ASTMX13917	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	ASTMX19099	DROME07784
OG0004308	ASTMX01163, ASTMX22955	DROME08791, DROME08790
OG0004309	ASTMX01480	DROME11787
OG0004310	ASTMX15373, ASTMX19710, ASTMX07904	DROME20002
OG0004312	ASTMX16215	DROME07615
OG0004314	ASTMX03789, ASTMX11206	DROME04957
OG0004315	ASTMX13389	DROME21705
OG0004316	ASTMX20788, ASTMX18209, ASTMX18207	DROME06707
OG0004317	ASTMX05945, ASTMX13809	DROME18648, DROME18649, DROME18650
OG0004319	ASTMX06281, ASTMX16593, ASTMX10266	DROME01293
OG0004321	ASTMX02789, ASTMX21639	DROME00141
OG0004322	ASTMX04317	DROME21173, DROME21172
OG0004323	ASTMX20836	DROME08716, DROME08715
OG0004324	ASTMX10764	DROME19211, DROME05925, DROME05924
OG0004325	ASTMX12840	DROME08792
OG0004328	ASTMX00686	DROME06814, DROME06813
OG0004329	ASTMX15933	DROME14796
OG0004331	ASTMX20731	DROME09522
OG0004332	ASTMX10855	DROME03199
OG0004333	ASTMX16807	DROME03525
OG0004334	ASTMX17061	DROME17993, DROME17994
OG0004335	ASTMX17573, ASTMX17572, ASTMX08270	DROME10278
OG0004337	ASTMX07526	DROME13597
OG0004338	ASTMX09185	DROME16553
OG0004342	ASTMX19207	DROME12320
OG0004343	ASTMX09486	DROME10215
OG0004344	ASTMX11823	DROME17664
OG0004345	ASTMX10369	DROME20919
OG0004347	ASTMX10356	DROME18052, DROME18053
OG0004347	ASTMX16195	DROME21288, DROME21289
OG0004348	ASTMX00135	DROME08598, DROME08597
OG0004349	ASTMX20719	DROME12070
OG0004350	ASTMX08185	DROME08566
OG0004351	ASTMX18315	DROME17742
OG0004352	ASTMX09143	DROME04587
OG0004353	ASTMX06880	DROME05577
OG0004354	ASTMX15197	DROME18943
OG0004355	ASTMX00798, ASTMX18678	DROME01999
OG0004356	ASTMX04362	DROME12218
OG0004357	ASTMX02500, ASTMX15653	DROME01205, DROME01203
OG0004358	ASTMX19968	DROME01539
OG0004359	ASTMX22440, ASTMX18605	DROME15372
OG0004360	ASTMX15044	DROME03158
OG0004361	ASTMX02393	DROME16888
OG0004362	ASTMX10177, ASTMX19677	DROME04321
OG0004364	ASTMX04367	DROME18518, DROME02371
OG0004365	ASTMX00459	DROME11247
OG0004366	ASTMX02586	DROME02176
OG0004367	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799	DROME05441, DROME05440, DROME05442
OG0004368	ASTMX03854, ASTMX18280	DROME03958, DROME03959
OG0004369	ASTMX18368	DROME08156
OG0004370	ASTMX20634	DROME12142, DROME12141
OG0004371	ASTMX00913, ASTMX00912, ASTMX13533, ASTMX08173, ASTMX10804	DROME19537
OG0004373	ASTMX00508	DROME07316
OG0004374	ASTMX04921	DROME21010
OG0004376	ASTMX16199, ASTMX15209, ASTMX21366	DROME21016
OG0004377	ASTMX14026	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	ASTMX04399	DROME00771
OG0004379	ASTMX10194, ASTMX14385	DROME14972, DROME14973
OG0004380	ASTMX13490	DROME21035, DROME21034
OG0004381	ASTMX13785	DROME03934
OG0004382	ASTMX12397	DROME16408, DROME16407
OG0004385	ASTMX14351, ASTMX03407	DROME16721
OG0004388	ASTMX12384	DROME07878
OG0004391	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079	DROME11785, DROME11784
OG0004392	ASTMX02501	DROME17967, DROME17966, DROME17965
OG0004393	ASTMX18102, ASTMX07015	DROME16127
OG0004396	ASTMX09245	DROME00290, DROME00291
OG0004397	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412	DROME07584, DROME07585
OG0004398	ASTMX08130	DROME20923
OG0004399	ASTMX16848, ASTMX19068, ASTMX16232	DROME00026, DROME00027
OG0004401	ASTMX07375	DROME15904
OG0004403	ASTMX19995, ASTMX02166	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	ASTMX12554	DROME00111
OG0004405	ASTMX08573	DROME20905
OG0004406	ASTMX02714, ASTMX08096, ASTMX21645	DROME20449
OG0004407	ASTMX01356	DROME17000
OG0004408	ASTMX03724	DROME00339
OG0004409	ASTMX10780, ASTMX00631, ASTMX03091	DROME07816
OG0004413	ASTMX00932, ASTMX00930, ASTMX00933, ASTMX00931	DROME16031
OG0004415	ASTMX12000	DROME19672
OG0004417	ASTMX06465	DROME08382
OG0004423	ASTMX00839	DROME09027, DROME09026
OG0004424	ASTMX00973	DROME06710, DROME06709
OG0004425	ASTMX05733, ASTMX18057	DROME09154
OG0004426	ASTMX04608, ASTMX16512	DROME02898
OG0004459	ASTMX01523	DROME11629
OG0004460	ASTMX05378	DROME01612
OG0004462	ASTMX09565	DROME10763
OG0004465	ASTMX07511	DROME21097, DROME00340
OG0004468	ASTMX10959, ASTMX17591	DROME08086
OG0004471	ASTMX21908, ASTMX05397	DROME04870, DROME04872, DROME04871
OG0004472	ASTMX10876	DROME13220
OG0004474	ASTMX02122	DROME12398, DROME12397
OG0004475	ASTMX03628	DROME05206
OG0004476	ASTMX05902, ASTMX20801	DROME21347, DROME21348, DROME21349
OG0004477	ASTMX06949, ASTMX13088, ASTMX13238	DROME03184
OG0004478	ASTMX10885	DROME08802, DROME08801, DROME08806
OG0004479	ASTMX09838	DROME02751
OG0004480	ASTMX07539	DROME02479
OG0004483	ASTMX22728, ASTMX00569	DROME01082, DROME01081
OG0004484	ASTMX19181	DROME15453
OG0004486	ASTMX13480, ASTMX20967	DROME03906
OG0004487	ASTMX12470	DROME22095, DROME20434, DROME20435
OG0004488	ASTMX07090, ASTMX14739	DROME18125
OG0004489	ASTMX09445, ASTMX10741	DROME01140
OG0004490	ASTMX07362	DROME02420
OG0004491	ASTMX03568	DROME06306
OG0004493	ASTMX16815	DROME05464
OG0004494	ASTMX11684	DROME12460, DROME12459
OG0004495	ASTMX16876	DROME19461, DROME19460, DROME03167
OG0004496	ASTMX06198	DROME10398
OG0004497	ASTMX10903	DROME12594
OG0004498	ASTMX21957, ASTMX11988	DROME20932
OG0004500	ASTMX01231	DROME19536
OG0004501	ASTMX11331	DROME11056
OG0004503	ASTMX18826, ASTMX17305	DROME04705
OG0004507	ASTMX19380	DROME17036
OG0004511	ASTMX13204, ASTMX09352	DROME13105
OG0004512	ASTMX09673	DROME10927
OG0004513	ASTMX09616	DROME12675
OG0004514	ASTMX09457	DROME01230
OG0004515	ASTMX18895	DROME15124, DROME19804
OG0004517	ASTMX21079, ASTMX21487	DROME12340
OG0004518	ASTMX11208, ASTMX19137	DROME19881
OG0004519	ASTMX15946, ASTMX15943	DROME13472
OG0004520	ASTMX09208	DROME13131
OG0004522	ASTMX12625	DROME01822, DROME01819
OG0004523	ASTMX10128	DROME07758
OG0004524	ASTMX15489, ASTMX17350	DROME19557
OG0004526	ASTMX11185	DROME09780
OG0004529	ASTMX20454	DROME14562
OG0004530	ASTMX01177, ASTMX13312, ASTMX00016	DROME03349
OG0004532	ASTMX23033	DROME11183
OG0004533	ASTMX05692	DROME16934, DROME16933
OG0004534	ASTMX13982	DROME11128, DROME11127
OG0004535	ASTMX18252	DROME11313, DROME11681
OG0004538	ASTMX16549	DROME01010
OG0004539	ASTMX01573, ASTMX04849	DROME22056, DROME22055
OG0004540	ASTMX16758	DROME21936, DROME17090
OG0004542	ASTMX01416	DROME14306, DROME14305
OG0004543	ASTMX02878	DROME16410
OG0004544	ASTMX17104, ASTMX19349, ASTMX03432	DROME03219
OG0004545	ASTMX18331	DROME14918
OG0004546	ASTMX19300	DROME07299
OG0004548	ASTMX02398	DROME20368, DROME10401
OG0004550	ASTMX10857	DROME17029
OG0004551	ASTMX09705	DROME17768, DROME17769
OG0004552	ASTMX05664	DROME00895
OG0004553	ASTMX18683	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004555	ASTMX12344, ASTMX13870	DROME08499, DROME08501, DROME08498, DROME08500
OG0004559	ASTMX16403	DROME00073
OG0004561	ASTMX11153	DROME14241, DROME14240
OG0004563	ASTMX06425	DROME01043
OG0004564	ASTMX04605, ASTMX17708	DROME05211
OG0004565	ASTMX11337	DROME02327, DROME02328
OG0004566	ASTMX01230, ASTMX09116	DROME09871
OG0004567	ASTMX13427, ASTMX01332	DROME02916
OG0004569	ASTMX13197	DROME06466
OG0004570	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239	DROME03152, DROME03153
OG0004571	ASTMX20916	DROME15691, DROME15692
OG0004572	ASTMX22215	DROME09948
OG0004573	ASTMX21393	DROME00139
OG0004577	ASTMX01646	DROME08875, DROME08876
OG0004578	ASTMX08973, ASTMX03318	DROME18906
OG0004579	ASTMX02009, ASTMX00406, ASTMX00405	DROME01846
OG0004581	ASTMX17856	DROME17808, DROME17807, DROME17806
OG0004582	ASTMX10566	DROME06477
OG0004583	ASTMX11040	DROME11053
OG0004584	ASTMX11429	DROME21581
OG0004585	ASTMX12629	DROME01558, DROME01556, DROME01557
OG0004587	ASTMX01635	DROME15606
OG0004588	ASTMX07797	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820
OG0004589	ASTMX17072, ASTMX18516	DROME10033, DROME10032
OG0004590	ASTMX12148	DROME15582, DROME11041, DROME11040
OG0004593	ASTMX10160	DROME07438
OG0004596	ASTMX21771	DROME02187
OG0004597	ASTMX10997, ASTMX10998, ASTMX08509	DROME12390
OG0004601	ASTMX10374	DROME05651, DROME05650
OG0004602	ASTMX16402	DROME02726, DROME12032
OG0004603	ASTMX03617	DROME10465, DROME10466, DROME10464
OG0004606	ASTMX21043	DROME09779
OG0004607	ASTMX11971, ASTMX13056	DROME13125, DROME13124, DROME13126
OG0004609	ASTMX09349	DROME08817
OG0004610	ASTMX00616, ASTMX01729	DROME10381
OG0004611	ASTMX12112	DROME16445
OG0004612	ASTMX00891	DROME00790
OG0004613	ASTMX21763	DROME05353
OG0004614	ASTMX04701	DROME13073, DROME13075, DROME13074
OG0004616	ASTMX05420	DROME19950, DROME19951
OG0004619	ASTMX10202	DROME17529
OG0004621	ASTMX15948, ASTMX10781	DROME20061, DROME20060
OG0004625	ASTMX17472	DROME00122
OG0004626	ASTMX07085, ASTMX00423	DROME04697
OG0004627	ASTMX06167	DROME18129, DROME18128, DROME18127
OG0004628	ASTMX07376, ASTMX00478	DROME03937
OG0004629	ASTMX09732	DROME06036
OG0004630	ASTMX12900	DROME13583
OG0004633	ASTMX10340	DROME15422
OG0004634	ASTMX21447, ASTMX03049	DROME00888
OG0004635	ASTMX21359	DROME17782
OG0004638	ASTMX10394	DROME09153
OG0004639	ASTMX09755	DROME08016
OG0004640	ASTMX04537	DROME04904, DROME04905
OG0004643	ASTMX03452	DROME00911
