Orthogroup	CAPO3	AMPFI_ok
OG0005850	CAPO307194	AMPFI_24439
OG0005851	CAPO302674	AMPFI_25319
OG0005852	CAPO306738	AMPFI_13042
OG0005853	CAPO305397	AMPFI_08346
OG0005857	CAPO301639	AMPFI_12043
OG0005858	CAPO305203	AMPFI_25602
OG0005859	CAPO307160	AMPFI_10389
OG0005860	CAPO300029	AMPFI_25002
OG0005863	CAPO304301	AMPFI_11911
OG0005864	CAPO301932	AMPFI_07558
OG0005865	CAPO303346	AMPFI_18702
OG0005866	CAPO302021	AMPFI_06903
OG0005869	CAPO305217	AMPFI_12200
OG0005870	CAPO305120	AMPFI_13611
OG0005872	CAPO301101	AMPFI_23922
OG0005874	CAPO301503	AMPFI_20641
OG0005875	CAPO307256	AMPFI_06350
OG0005876	CAPO301107	AMPFI_24444
OG0005877	CAPO303218	AMPFI_23009
OG0005878	CAPO307565	AMPFI_08841
OG0005879	CAPO305924	AMPFI_22803
OG0005880	CAPO303914	AMPFI_10332
OG0005884	CAPO302326	AMPFI_03308, AMPFI_02965, AMPFI_15918
OG0005886	CAPO302755	AMPFI_23551
OG0005887	CAPO307435, CAPO303666	AMPFI_10470
OG0005888	CAPO305237	AMPFI_02169
OG0005889	CAPO306476	AMPFI_10713
OG0005890	CAPO303293	AMPFI_10248
OG0005892	CAPO304793	AMPFI_08156
OG0005893	CAPO302656	AMPFI_07366
OG0005897	CAPO306226	AMPFI_15099
OG0005899	CAPO306295	AMPFI_20021
OG0005903	CAPO306042	AMPFI_10045
OG0005904	CAPO308290	AMPFI_15256, AMPFI_17106
OG0005907	CAPO306181	AMPFI_09778
OG0005909	CAPO304980	AMPFI_13997
OG0005910	CAPO304445	AMPFI_00426
OG0005914	CAPO304812	AMPFI_14453
OG0005915	CAPO301830	AMPFI_00753
OG0005918	CAPO304132	AMPFI_06552, AMPFI_24827
OG0005919	CAPO301677	AMPFI_14223
OG0005921	CAPO301707	AMPFI_15068
OG0005922	CAPO301561	AMPFI_21840
OG0005923	CAPO302607	AMPFI_16185
OG0005924	CAPO300900	AMPFI_01732
OG0005925	CAPO304879	AMPFI_18037
OG0005926	CAPO306981	AMPFI_08860
OG0005929	CAPO308208	AMPFI_10207
OG0005931	CAPO306162	AMPFI_25311
OG0005932	CAPO300797	AMPFI_07308
OG0005933	CAPO301858	AMPFI_09258
OG0005936	CAPO302424	AMPFI_10646
OG0005937	CAPO304550	AMPFI_18365
OG0005938	CAPO300395	AMPFI_10894
OG0005940	CAPO300232	AMPFI_15882
OG0005941	CAPO302544	AMPFI_19410
OG0005942	CAPO305649	AMPFI_15391
OG0005943	CAPO304448	AMPFI_06122
OG0005944	CAPO302321	AMPFI_09325
OG0005946	CAPO302043	AMPFI_02248
OG0005947	CAPO308067, CAPO304545	AMPFI_07847
OG0005949	CAPO305776	AMPFI_00381
OG0005950	CAPO302730	AMPFI_08191
OG0005951	CAPO305823	AMPFI_24131
OG0005952	CAPO302748	AMPFI_08552
OG0005953	CAPO300018	AMPFI_23074
OG0005954	CAPO300472	AMPFI_00246
OG0005955	CAPO308169	AMPFI_10511
OG0005959	CAPO303727	AMPFI_17636, AMPFI_17188
OG0005960	CAPO306619	AMPFI_21562
OG0005961	CAPO301401	AMPFI_06441
OG0005965	CAPO304971	AMPFI_25841
OG0005966	CAPO303149	AMPFI_00202
OG0005967	CAPO304145	AMPFI_07645
OG0005968	CAPO307899	AMPFI_02265
OG0005969	CAPO304815	AMPFI_05971
OG0005970	CAPO300012	AMPFI_08520
OG0005972	CAPO306254	AMPFI_22709
OG0005973	CAPO301806	AMPFI_24156
OG0005974	CAPO300269	AMPFI_23260
OG0005975	CAPO301864	AMPFI_05524
OG0005976	CAPO304330	AMPFI_12033, AMPFI_00199
OG0005977	CAPO302621	AMPFI_22794
OG0005978	CAPO302579	AMPFI_25985
OG0005982	CAPO302153	AMPFI_06280
OG0005983	CAPO305305	AMPFI_09310
OG0005984	CAPO303854	AMPFI_24385
OG0005985	CAPO305361	AMPFI_02791
OG0005986	CAPO306131	AMPFI_14970
OG0005987	CAPO307262	AMPFI_21081
OG0005988	CAPO306075	AMPFI_00090, AMPFI_23171
OG0005989	CAPO304449	AMPFI_00165
OG0005991	CAPO304070	AMPFI_01649, AMPFI_15124, AMPFI_01419
OG0005993	CAPO301813	AMPFI_06032
OG0005996	CAPO304073	AMPFI_25425, AMPFI_16927, AMPFI_09019
OG0005997	CAPO307298	AMPFI_09215
OG0005998	CAPO304281	AMPFI_10189
OG0006000	CAPO304784	AMPFI_13395
OG0006001	CAPO300287	AMPFI_13702, AMPFI_21077
OG0006002	CAPO300104	AMPFI_13724
OG0006003	CAPO307004	AMPFI_14194
OG0006005	CAPO300498	AMPFI_15191
OG0006006	CAPO303456	AMPFI_15513
OG0006008	CAPO304325	AMPFI_15988
OG0006009	CAPO302680	AMPFI_16082
OG0006011	CAPO305929	AMPFI_19165
OG0006012	CAPO306003	AMPFI_20017
OG0006013	CAPO306786	AMPFI_20123, AMPFI_23141
OG0006059	CAPO306968	AMPFI_19289, AMPFI_07653
OG0006060	CAPO302999	AMPFI_26009
OG0006062	CAPO305933	AMPFI_15800
OG0006063	CAPO300774	AMPFI_10125
OG0006064	CAPO304870	AMPFI_10479
OG0006065	CAPO301967	AMPFI_00707
OG0006066	CAPO300852	AMPFI_19701
OG0006069	CAPO305608	AMPFI_24819
OG0006072	CAPO303438	AMPFI_25885
OG0006073	CAPO303232	AMPFI_18545
OG0006074	CAPO305192	AMPFI_10172, AMPFI_10171, AMPFI_01066
OG0006075	CAPO300591	AMPFI_10508
OG0006081	CAPO304015	AMPFI_06176
OG0006084	CAPO303975	AMPFI_21479
OG0006085	CAPO306971	AMPFI_12724
OG0006087	CAPO307633	AMPFI_17531
OG0006090	CAPO303628	AMPFI_09756
OG0006094	CAPO301083	AMPFI_14580
OG0006095	CAPO308333, CAPO301147	AMPFI_05328
OG0006096	CAPO305316	AMPFI_15060
OG0006097	CAPO305425	AMPFI_23191
OG0006098	CAPO300607	AMPFI_22804, AMPFI_18314
OG0006101	CAPO301377	AMPFI_24203
OG0006103	CAPO308138	AMPFI_03153
OG0006107	CAPO302627	AMPFI_09456
OG0006108	CAPO302650	AMPFI_05510
OG0006110	CAPO302693	AMPFI_15361, AMPFI_22999
OG0006111	CAPO304724	AMPFI_08928
OG0006113	CAPO307626	AMPFI_22280
OG0006114	CAPO304178	AMPFI_02697
OG0006115	CAPO306466	AMPFI_05027
OG0006116	CAPO304187	AMPFI_02378, AMPFI_12560
OG0006117	CAPO302456	AMPFI_07331
OG0006118	CAPO306890	AMPFI_03921, AMPFI_01625
OG0006119	CAPO305308	AMPFI_12632
OG0006121	CAPO308090	AMPFI_08623
OG0006124	CAPO304805	AMPFI_07050
OG0006125	CAPO306355	AMPFI_03499
OG0006127	CAPO301362	AMPFI_02019
OG0006128	CAPO301150	AMPFI_13981
OG0006129	CAPO300938	AMPFI_05212
OG0006131	CAPO303965	AMPFI_13673, AMPFI_13674
OG0006132	CAPO307591	AMPFI_06640
OG0006133	CAPO304297	AMPFI_04080
OG0006134	CAPO307652	AMPFI_06352
OG0006136	CAPO304577	AMPFI_11966
OG0006137	CAPO303566	AMPFI_23575
OG0006139	CAPO301488	AMPFI_04819
OG0006140	CAPO301396	AMPFI_08309
OG0006141	CAPO302378	AMPFI_05969
OG0006144	CAPO307727	AMPFI_06238
OG0006145	CAPO304370	AMPFI_23447, AMPFI_19918
OG0006147	CAPO306222	AMPFI_23905
OG0006148	CAPO302407	AMPFI_08258
OG0006149	CAPO301175	AMPFI_00527, AMPFI_00771, AMPFI_19561
OG0006151	CAPO304128	AMPFI_07849
OG0006152	CAPO306493	AMPFI_08291, AMPFI_08292
OG0006155	CAPO301956	AMPFI_06316
OG0006156	CAPO304652	AMPFI_00402
OG0006157	CAPO300095, CAPO303951	AMPFI_04730
OG0006158	CAPO307937	AMPFI_13685
OG0006159	CAPO307030	AMPFI_07707
OG0006160	CAPO304978	AMPFI_03617, AMPFI_14878
OG0006161	CAPO301615	AMPFI_20940, AMPFI_22307
OG0006162	CAPO300392	AMPFI_01274
OG0006164	CAPO307640	AMPFI_12889
OG0006168	CAPO306154	AMPFI_05556
OG0006169	CAPO305149	AMPFI_11768
OG0006176	CAPO304797	AMPFI_10520
OG0006177	CAPO306017	AMPFI_05594, AMPFI_04013
OG0006178	CAPO306742	AMPFI_13097
OG0006179	CAPO307840	AMPFI_12364
OG0006180	CAPO308064	AMPFI_00899
OG0006181	CAPO308207	AMPFI_03759
OG0006182	CAPO300329	AMPFI_12280
OG0006183	CAPO306749	AMPFI_24216
OG0006185	CAPO301640	AMPFI_09297
OG0006186	CAPO304672	AMPFI_24925
OG0006187	CAPO303722	AMPFI_06260
OG0006188	CAPO307979	AMPFI_07880
OG0006190	CAPO304791	AMPFI_06360
OG0006191	CAPO301907	AMPFI_21306
OG0006192	CAPO308099	AMPFI_12685
OG0006195	CAPO308346, CAPO305489	AMPFI_22865
OG0006196	CAPO304854	AMPFI_02836
OG0006198	CAPO306368	AMPFI_07883
OG0006199	CAPO307861	AMPFI_09853
OG0006200	CAPO306047	AMPFI_25110
OG0006202	CAPO307311	AMPFI_12051
OG0006204	CAPO307074	AMPFI_01294
OG0006205	CAPO306928	AMPFI_12052
OG0006206	CAPO308060	AMPFI_09977
OG0006209	CAPO303208	AMPFI_16406, AMPFI_04793
OG0006210	CAPO301051	AMPFI_09052
OG0006211	CAPO305755	AMPFI_06849
OG0006213	CAPO301176	AMPFI_05568
OG0006214	CAPO305313	AMPFI_01488
OG0006216	CAPO304328	AMPFI_10203
OG0006225	CAPO307529	AMPFI_17092, AMPFI_21632
OG0006226	CAPO303955	AMPFI_06544
OG0006227	CAPO304192	AMPFI_11009
OG0006229	CAPO306729	AMPFI_12998
OG0006230	CAPO303003	AMPFI_23278
OG0006233	CAPO307263	AMPFI_19163
OG0006234	CAPO305546	AMPFI_04221
OG0006235	CAPO300217	AMPFI_04700
OG0006237	CAPO302524	AMPFI_22763, AMPFI_25948
OG0006239	CAPO305262	AMPFI_24438
OG0006243	CAPO301646	AMPFI_09339
OG0006244	CAPO306900	AMPFI_12017
OG0006245	CAPO307777	AMPFI_05666
OG0006248	CAPO307601	AMPFI_12231
OG0006249	CAPO304667	AMPFI_02549
OG0006250	CAPO301165	AMPFI_08516
OG0006250	CAPO306538	AMPFI_14204
OG0006251	CAPO302342	AMPFI_08696
OG0006252	CAPO304131	AMPFI_07736
OG0006254	CAPO305073	AMPFI_10561
OG0006257	CAPO305440	AMPFI_16037
OG0006258	CAPO300398	AMPFI_10117
OG0006260	CAPO300587	AMPFI_09166
OG0006261	CAPO305676	AMPFI_21809
OG0006262	CAPO307596	AMPFI_21311
OG0006263	CAPO307994	AMPFI_15958
OG0006264	CAPO304943	AMPFI_18486, AMPFI_00192
OG0006267	CAPO300629	AMPFI_25546
OG0006268	CAPO305663	AMPFI_22965
OG0006271	CAPO306714	AMPFI_05497
OG0006275	CAPO304219	AMPFI_11056
OG0006276	CAPO306041	AMPFI_15357, AMPFI_22661
OG0006277	CAPO307602	AMPFI_05401
OG0006278	CAPO305153	AMPFI_13328
OG0006279	CAPO307288	AMPFI_12209
OG0006280	CAPO308182	AMPFI_13354
OG0006281	CAPO302129	AMPFI_08305
OG0006284	CAPO301681	AMPFI_13248, AMPFI_15640
OG0006285	CAPO301258	AMPFI_09442
OG0006286	CAPO304212	AMPFI_00384
OG0006287	CAPO302795	AMPFI_23322
OG0006289	CAPO306652	AMPFI_07047
OG0006291	CAPO308081	AMPFI_03057
OG0006293	CAPO307067	AMPFI_20336
OG0006294	CAPO301151	AMPFI_08840
OG0006295	CAPO307143	AMPFI_12168
OG0006297	CAPO301937	AMPFI_13743, AMPFI_03538
OG0006298	CAPO306805	AMPFI_22421
OG0006299	CAPO305899	AMPFI_15652
OG0006301	CAPO306072	AMPFI_05956
OG0006305	CAPO303850	AMPFI_06288
OG0006309	CAPO304441	AMPFI_22246
OG0006311	CAPO300748	AMPFI_05300
OG0006313	CAPO306539	AMPFI_08699
OG0006314	CAPO308085, CAPO301326	AMPFI_00274
OG0006315	CAPO305862	AMPFI_10792
OG0006317	CAPO301551	AMPFI_10347
OG0006319	CAPO306239	AMPFI_18169
OG0006320	CAPO303864	AMPFI_02196
OG0006322	CAPO305971	AMPFI_18871
OG0006323	CAPO300361	AMPFI_09840
OG0006324	CAPO307431	AMPFI_15910, AMPFI_03322, AMPFI_04965
OG0006330	CAPO301590	AMPFI_04855
OG0006331	CAPO301721	AMPFI_14220
OG0006332	CAPO306801	AMPFI_14914
OG0006334	CAPO302140	AMPFI_25859
OG0006335	CAPO305790	AMPFI_07444
OG0006339	CAPO306751	AMPFI_08797
OG0006340	CAPO306725	AMPFI_12532
OG0006341	CAPO303256	AMPFI_15945
OG0006344	CAPO307345	AMPFI_17205
OG0006346	CAPO305832	AMPFI_06366
OG0006347	CAPO305184	AMPFI_08973
OG0006350	CAPO302433	AMPFI_24714
OG0006352	CAPO301346	AMPFI_00995
OG0006353	CAPO301517	AMPFI_06451
OG0006355	CAPO307129	AMPFI_04748, AMPFI_23227
OG0006356	CAPO305164	AMPFI_22053, AMPFI_17402, AMPFI_25376
OG0006358	CAPO303299	AMPFI_00524, AMPFI_03642
OG0006359	CAPO300583	AMPFI_21575, AMPFI_13107
OG0006360	CAPO304103	AMPFI_21111
OG0006361	CAPO308070	AMPFI_13719
OG0006362	CAPO308308	AMPFI_21721
OG0006363	CAPO301002	AMPFI_07540
OG0006365	CAPO300671	AMPFI_25333
OG0006370	CAPO300348	AMPFI_02001
OG0006371	CAPO302658	AMPFI_02807, AMPFI_17338
OG0006372	CAPO304608	AMPFI_02843
OG0006375	CAPO306256	AMPFI_05100
OG0006377	CAPO307494	AMPFI_06121
OG0006378	CAPO304918	AMPFI_06173
OG0006381	CAPO301472	AMPFI_07193
OG0006382	CAPO307026	AMPFI_08946
OG0006383	CAPO303174	AMPFI_09418
OG0006384	CAPO305941	AMPFI_10036
OG0006385	CAPO301074	AMPFI_10081
OG0006386	CAPO303165	AMPFI_10106
OG0006387	CAPO306319	AMPFI_10442
OG0006389	CAPO302170	AMPFI_10944
OG0006390	CAPO308093	AMPFI_11153
OG0006392	CAPO305806	AMPFI_11646
OG0006394	CAPO302470	AMPFI_13378
OG0006395	CAPO300149	AMPFI_13661
OG0006399	CAPO307228	AMPFI_19186
OG0006443	CAPO300234	AMPFI_07202
OG0006447	CAPO302283	AMPFI_11947
OG0006448	CAPO301094	AMPFI_06560
OG0006457	CAPO306648	AMPFI_21736
OG0006459	CAPO307843	AMPFI_24708
OG0006460	CAPO308313	AMPFI_05880
OG0006461	CAPO306350	AMPFI_09416
OG0006462	CAPO300662	AMPFI_25276
OG0006464	CAPO307754	AMPFI_20431
OG0006465	CAPO307052	AMPFI_08854
OG0006467	CAPO301292	AMPFI_07080
OG0006468	CAPO303390	AMPFI_25686
OG0006469	CAPO302486	AMPFI_03365
OG0006470	CAPO300984	AMPFI_09779
OG0006471	CAPO303440	AMPFI_12192
OG0006474	CAPO300155	AMPFI_10985
OG0006475	CAPO301888	AMPFI_07654
OG0006476	CAPO300216	AMPFI_06528
OG0006478	CAPO301079	AMPFI_19049
OG0006479	CAPO304002	AMPFI_06142
OG0006480	CAPO300197	AMPFI_11426
OG0006481	CAPO307580	AMPFI_25723
OG0006482	CAPO305654	AMPFI_24557
OG0006485	CAPO307612	AMPFI_08915
OG0006487	CAPO300649	AMPFI_17903, AMPFI_18900
OG0006488	CAPO301772	AMPFI_11034
OG0006490	CAPO301539	AMPFI_17883
OG0006491	CAPO300606	AMPFI_11842
OG0006493	CAPO306548	AMPFI_02164
OG0006496	CAPO304473	AMPFI_10689
OG0006498	CAPO301440	AMPFI_12161
OG0006501	CAPO307734	AMPFI_25980
OG0006502	CAPO301087	AMPFI_01184
OG0006503	CAPO304660	AMPFI_14175
OG0006505	CAPO301510	AMPFI_09747
OG0006507	CAPO301032	AMPFI_10834
OG0006508	CAPO301635	AMPFI_11788
OG0006509	CAPO304681	AMPFI_18650
OG0006510	CAPO300081	AMPFI_07648
OG0006512	CAPO301701	AMPFI_15002
OG0006514	CAPO304095	AMPFI_21552
OG0006515	CAPO306459	AMPFI_23080
OG0006516	CAPO305607	AMPFI_09518
OG0006517	CAPO300477	AMPFI_09029
OG0006519	CAPO308006	AMPFI_09462
OG0006520	CAPO300668	AMPFI_20008
OG0006523	CAPO302914	AMPFI_01535
OG0006526	CAPO303623	AMPFI_22011, AMPFI_25268, AMPFI_14770
OG0006532	CAPO304147	AMPFI_11984
OG0006533	CAPO305463	AMPFI_06493
OG0006534	CAPO305714	AMPFI_20504
OG0006536	CAPO305735	AMPFI_12044
OG0006538	CAPO305091	AMPFI_02030
OG0006540	CAPO304760	AMPFI_19290
OG0006541	CAPO302376, CAPO304688, CAPO300243	AMPFI_18892
OG0006542	CAPO305168	AMPFI_14637
OG0006543	CAPO305452	AMPFI_06101
OG0006544	CAPO306101	AMPFI_06224
OG0006545	CAPO307929	AMPFI_13489
OG0006546	CAPO305234	AMPFI_15044
OG0006547	CAPO301259	AMPFI_12172
OG0006549	CAPO306040	AMPFI_05684
OG0006550	CAPO307487	AMPFI_17946, AMPFI_17947
OG0006552	CAPO301957	AMPFI_07606
OG0006553	CAPO308128	AMPFI_10454
OG0006554	CAPO306525	AMPFI_04096
OG0006555	CAPO305951	AMPFI_14579
OG0006556	CAPO304941	AMPFI_03232
OG0006557	CAPO300124	AMPFI_04071
OG0006562	CAPO303607	AMPFI_09623
OG0006566	CAPO303944	AMPFI_03736
OG0006568	CAPO303043	AMPFI_09823
OG0006569	CAPO300856	AMPFI_04736
OG0006570	CAPO302571	AMPFI_06506
OG0006571	CAPO306740	AMPFI_23157
OG0006572	CAPO302175	AMPFI_16777
OG0006573	CAPO306413	AMPFI_04218
OG0006575	CAPO304950	AMPFI_01666
OG0006577	CAPO300858	AMPFI_00642
OG0006578	CAPO303393	AMPFI_06349
OG0006580	CAPO306179	AMPFI_04144, AMPFI_23358
OG0006581	CAPO300223	AMPFI_11462
OG0006582	CAPO305399	AMPFI_09311
OG0006583	CAPO308147	AMPFI_07167
OG0006584	CAPO304380	AMPFI_02572
OG0006586	CAPO300241	AMPFI_11910
OG0006590	CAPO304634	AMPFI_10661
OG0006591	CAPO306654	AMPFI_09907, AMPFI_00838
OG0006592	CAPO302105	AMPFI_23856, AMPFI_11061
OG0006594	CAPO305352	AMPFI_22653
OG0006595	CAPO306726	AMPFI_07066
OG0006596	CAPO305496	AMPFI_14571
OG0006597	CAPO306143	AMPFI_14301
OG0006598	CAPO303505	AMPFI_19501
OG0006600	CAPO300993	AMPFI_22394
OG0006602	CAPO306545	AMPFI_07168
OG0006603	CAPO305246	AMPFI_06187
OG0006604	CAPO301632	AMPFI_05937
OG0006606	CAPO300627, CAPO305047	AMPFI_17025, AMPFI_02730
OG0006607	CAPO302836	AMPFI_08824
OG0006608	CAPO304829	AMPFI_09810
OG0006609	CAPO304156	AMPFI_06978
OG0006610	CAPO305635	AMPFI_09328
OG0006611	CAPO303370	AMPFI_21041
OG0006612	CAPO303674	AMPFI_15592
OG0006613	CAPO305926	AMPFI_15015
OG0006614	CAPO307923	AMPFI_10524
OG0006615	CAPO300892	AMPFI_13199
OG0006616	CAPO302496	AMPFI_05408
OG0006619	CAPO305225	AMPFI_23367
OG0006622	CAPO307274	AMPFI_08817
OG0006627	CAPO300634	AMPFI_12667
OG0006630	CAPO301318	AMPFI_10137
OG0006631	CAPO302816	AMPFI_11411
OG0006633	CAPO306794	AMPFI_25785
OG0006636	CAPO304383	AMPFI_04565
OG0006637	CAPO304312	AMPFI_14025
OG0006638	CAPO302167	AMPFI_10714
OG0006640	CAPO308241	AMPFI_03675
OG0006642	CAPO303206	AMPFI_18228, AMPFI_08414
OG0006646	CAPO308061	AMPFI_19853
OG0006648	CAPO300638	AMPFI_07706
OG0006651	CAPO306376	AMPFI_14545, AMPFI_14544
OG0006655	CAPO306982	AMPFI_20781
OG0006657	CAPO304665	AMPFI_05148, AMPFI_15618
OG0006658	CAPO301723	AMPFI_09511
OG0006662	CAPO305585	AMPFI_03231
OG0006663	CAPO301399	AMPFI_07743
OG0006664	CAPO302941	AMPFI_16412, AMPFI_18050
OG0006666	CAPO301682	AMPFI_11045
OG0006667	CAPO305573	AMPFI_18059
OG0006668	CAPO301053	AMPFI_07313
OG0006669	CAPO301280	AMPFI_09179
OG0006670	CAPO306366	AMPFI_14097
OG0006671	CAPO307485	AMPFI_11968
OG0006673	CAPO302685	AMPFI_14877
OG0006677	CAPO304250	AMPFI_13068
OG0006678	CAPO300092	AMPFI_06249
OG0006680	CAPO301748	AMPFI_12617, AMPFI_10970
OG0006681	CAPO305354	AMPFI_05590
OG0006684	CAPO305512	AMPFI_01015
OG0006686	CAPO307531	AMPFI_25558
OG0006690	CAPO302172	AMPFI_14968
OG0006691	CAPO305670	AMPFI_12858
OG0006692	CAPO302647	AMPFI_02498
OG0006693	CAPO302616	AMPFI_12142
OG0006694	CAPO302438	AMPFI_03151
OG0006695	CAPO302533	AMPFI_05886
OG0006696	CAPO303681	AMPFI_05839
OG0006702	CAPO307269	AMPFI_17003
OG0006703	CAPO302601	AMPFI_07514
OG0006706	CAPO303773	AMPFI_13283
OG0006708	CAPO304327	AMPFI_10926
OG0006709	CAPO302993	AMPFI_21329
OG0006710	CAPO307958	AMPFI_20886
OG0006712	CAPO307469	AMPFI_05255
OG0006714	CAPO301000	AMPFI_13991
OG0006717	CAPO305633	AMPFI_01802
OG0006718	CAPO306293	AMPFI_07877
OG0006719	CAPO302454	AMPFI_25280
OG0006721	CAPO307315	AMPFI_19440
OG0006722	CAPO304555	AMPFI_10729
OG0006723	CAPO300019	AMPFI_25498
OG0006725	CAPO301206	AMPFI_20001
OG0006726	CAPO303375	AMPFI_06499
OG0006727	CAPO306447	AMPFI_01585
OG0006729	CAPO302448	AMPFI_04655
OG0006730	CAPO307696	AMPFI_06679
OG0006732	CAPO301757	AMPFI_18470
OG0006733	CAPO306420	AMPFI_02251
OG0006736	CAPO301670	AMPFI_11074
OG0006737	CAPO302977	AMPFI_01450
OG0006738	CAPO305285	AMPFI_07984
OG0006740	CAPO304581	AMPFI_14078
OG0006741	CAPO306132	AMPFI_00461
OG0006745	CAPO304913	AMPFI_01220, AMPFI_16543, AMPFI_03853
OG0006750	CAPO306076	AMPFI_04945
OG0006751	CAPO305160	AMPFI_05310
OG0006752	CAPO301753	AMPFI_05789, AMPFI_17541
OG0006753	CAPO304199	AMPFI_06164
OG0006754	CAPO307231	AMPFI_06462
OG0006755	CAPO304099	AMPFI_06654
OG0006757	CAPO308250	AMPFI_07042
OG0006758	CAPO303486	AMPFI_07316
OG0006759	CAPO301178	AMPFI_08740
OG0006760	CAPO300357	AMPFI_09555
OG0006766	CAPO300327	AMPFI_12392
OG0006769	CAPO304104	AMPFI_14038
OG0006772	CAPO306103	AMPFI_18299
OG0006775	CAPO303956	AMPFI_20249
OG0006776	CAPO307354, CAPO307229	AMPFI_20448
OG0006777	CAPO308320	AMPFI_20964
OG0006826	CAPO306575	AMPFI_21636
OG0006830	CAPO304885	AMPFI_10183
OG0006833	CAPO307011	AMPFI_09046
OG0006838	CAPO304346	AMPFI_03070, AMPFI_10507
OG0006842	CAPO303033	AMPFI_06417
OG0006843	CAPO301783	AMPFI_16202, AMPFI_16995
OG0006844	CAPO303858	AMPFI_10399
OG0006845	CAPO304222	AMPFI_09743
OG0006846	CAPO305985, CAPO301436	AMPFI_03085
OG0006848	CAPO302750	AMPFI_18769
OG0006849	CAPO306709	AMPFI_06284
OG0006850	CAPO300307	AMPFI_14881
OG0006853	CAPO305011	AMPFI_20366
OG0006856	CAPO306926	AMPFI_04448
OG0006857	CAPO304592	AMPFI_22717
OG0006860	CAPO304880	AMPFI_10618
OG0006862	CAPO306834	AMPFI_05349
OG0006864	CAPO300266	AMPFI_14090
OG0006865	CAPO300579	AMPFI_13506
OG0006867	CAPO304561	AMPFI_12490
OG0006868	CAPO304824	AMPFI_19450, AMPFI_19523, AMPFI_12981, AMPFI_25399, AMPFI_17882
OG0006870	CAPO305471	AMPFI_05126
OG0006872	CAPO305763, CAPO306267	AMPFI_13550
OG0006874	CAPO303002	AMPFI_05028
OG0006875	CAPO300245	AMPFI_14504, AMPFI_24435, AMPFI_14505
OG0006876	CAPO301384	AMPFI_08220
OG0006877	CAPO303758	AMPFI_19680
OG0006880	CAPO300637	AMPFI_12811
OG0006881	CAPO307302	AMPFI_12801
OG0006886	CAPO308008	AMPFI_12366
OG0006887	CAPO303330	AMPFI_10614
OG0006888	CAPO300481	AMPFI_11798
OG0006889	CAPO305411	AMPFI_10349
OG0006890	CAPO301774	AMPFI_06179
OG0006892	CAPO306271	AMPFI_04975
OG0006893	CAPO308281	AMPFI_01490
OG0006895	CAPO305321	AMPFI_21480, AMPFI_17058
OG0006897	CAPO305270	AMPFI_08177
OG0006898	CAPO307616	AMPFI_13011
OG0006901	CAPO301222	AMPFI_24896
OG0006904	CAPO301235	AMPFI_25492
OG0006906	CAPO307116	AMPFI_24996
OG0006912	CAPO306387	AMPFI_14206, AMPFI_22688, AMPFI_17860
OG0006914	CAPO302212	AMPFI_06074
OG0006915	CAPO305363	AMPFI_19156
OG0006916	CAPO306266	AMPFI_00335
OG0006918	CAPO303362	AMPFI_10696
OG0006920	CAPO306461	AMPFI_10884
OG0006923	CAPO302381	AMPFI_08393
OG0006924	CAPO304320	AMPFI_17424
OG0006925	CAPO306734	AMPFI_02679, AMPFI_14947
OG0006926	CAPO303493	AMPFI_09334
OG0006927	CAPO303700	AMPFI_22332
OG0006931	CAPO300460	AMPFI_14829, AMPFI_22093
OG0006932	CAPO305813	AMPFI_06908
OG0006934	CAPO304656	AMPFI_13627
OG0006935	CAPO305404	AMPFI_06775
OG0006936	CAPO301255	AMPFI_01142
OG0006937	CAPO300724	AMPFI_14568
OG0006939	CAPO300423	AMPFI_00736
OG0006940	CAPO308295	AMPFI_16402
OG0006942	CAPO305131	AMPFI_07605
OG0006943	CAPO300653	AMPFI_06307
OG0006944	CAPO301423	AMPFI_05110
OG0006945	CAPO304257	AMPFI_01614
OG0006948	CAPO307507	AMPFI_07078
OG0006949	CAPO300866	AMPFI_13736
OG0006951	CAPO302915	AMPFI_03362, AMPFI_18733
OG0006952	CAPO308002	AMPFI_09145
OG0006953	CAPO302825	AMPFI_16258
OG0006957	CAPO304410	AMPFI_21241
OG0006959	CAPO305847	AMPFI_13745
OG0006960	CAPO306688	AMPFI_10218
OG0006962	CAPO307572	AMPFI_08199
OG0006964	CAPO306352	AMPFI_13035
OG0006966	CAPO304695	AMPFI_08312
OG0006967	CAPO303820	AMPFI_20325
OG0006968	CAPO301435	AMPFI_08216
OG0006969	CAPO306618	AMPFI_09726
OG0006970	CAPO304851	AMPFI_06662
OG0006971	CAPO303658	AMPFI_14130
OG0006973	CAPO306305	AMPFI_05114
OG0006975	CAPO306893	AMPFI_12753
OG0006977	CAPO305268	AMPFI_09374
OG0006978	CAPO304336	AMPFI_11811, AMPFI_24207
OG0006979	CAPO300168	AMPFI_14493
OG0006980	CAPO305562	AMPFI_12230
OG0006982	CAPO305716	AMPFI_11090
OG0006983	CAPO300916	AMPFI_14172
OG0006989	CAPO302679	AMPFI_03226
OG0006990	CAPO300763	AMPFI_11887
OG0006991	CAPO303392	AMPFI_07612
OG0006992	CAPO305740	AMPFI_21431
OG0006993	CAPO305954	AMPFI_01326
OG0006994	CAPO306564	AMPFI_02391
OG0006995	CAPO306435	AMPFI_12939
OG0006997	CAPO304873	AMPFI_06778
OG0006998	CAPO301390	AMPFI_23858
OG0006999	CAPO303913	AMPFI_03627
