Orthogroup	CAPO3	HELIO_ok
OG0007137	CAPO303287	HELIO_01264
OG0007138	CAPO307436	HELIO_11268
OG0007139	CAPO302325	HELIO_03311
OG0007141	CAPO306130	HELIO_02202
OG0007143	CAPO307276	HELIO_02069
OG0007144	CAPO301797	HELIO_02773
OG0007145	CAPO305008	HELIO_02042
OG0007146	CAPO306800	HELIO_08477
OG0007151	CAPO304299	HELIO_01847
OG0007154	CAPO302715	HELIO_05052
OG0007158	CAPO303011	HELIO_04172
OG0007160	CAPO301230	HELIO_04515
OG0007162	CAPO305815	HELIO_11780
OG0007163	CAPO306908	HELIO_04816
OG0007165	CAPO300764	HELIO_07174
OG0007168	CAPO304836	HELIO_01974
OG0007173	CAPO305749, CAPO300679	HELIO_07975
OG0007174	CAPO304732	HELIO_10174
OG0007175	CAPO300929	HELIO_01496
OG0007176	CAPO305825	HELIO_09685
OG0007178	CAPO306843	HELIO_08375
OG0007180	CAPO300869	HELIO_05806
OG0007181	CAPO302549	HELIO_00946
OG0007182	CAPO302258	HELIO_05171
OG0007183	CAPO303453	HELIO_10857
OG0007191	CAPO307327	HELIO_12367
OG0007192	CAPO307148	HELIO_11714
OG0007248	CAPO305807	HELIO_03566
OG0007251	CAPO307515	HELIO_11645
OG0007254	CAPO300342	HELIO_04453
OG0007258	CAPO301895	HELIO_08742
OG0007261	CAPO306348	HELIO_02263
OG0007266	CAPO305560	HELIO_07853
OG0007269	CAPO305691	HELIO_06147
OG0007272	CAPO303817, CAPO303673	HELIO_10735
OG0007273	CAPO305134	HELIO_09450
OG0007276	CAPO301595	HELIO_06599
OG0007279	CAPO302557	HELIO_03749
OG0007281	CAPO304423	HELIO_07427
OG0007282	CAPO300960	HELIO_12150
OG0007283	CAPO304757	HELIO_09223
OG0007291	CAPO307621	HELIO_12578
OG0007292	CAPO302024	HELIO_01083
OG0007293	CAPO301970	HELIO_01509, HELIO_01508
OG0007297	CAPO305876	HELIO_08956
OG0007299	CAPO308254	HELIO_08694
OG0007300	CAPO301046	HELIO_02004
OG0007301	CAPO301996	HELIO_00411
OG0007302	CAPO307174	HELIO_02030
OG0007304	CAPO306505	HELIO_12205
OG0007305	CAPO303443	HELIO_03112
OG0007307	CAPO304518, CAPO304185	HELIO_05717
OG0007309	CAPO300726	HELIO_10219
OG0007313	CAPO302761	HELIO_04919
OG0007314	CAPO307151	HELIO_12687
OG0007315	CAPO300478	HELIO_08447, HELIO_05947
OG0007317	CAPO306655	HELIO_09791
OG0007319	CAPO300742	HELIO_07489
OG0007320	CAPO300324	HELIO_09747
OG0007321	CAPO307651	HELIO_04170
OG0007322	CAPO301300	HELIO_07072
OG0007325	CAPO305675	HELIO_09200
OG0007326	CAPO304342	HELIO_09034
OG0007329	CAPO306408	HELIO_09968, HELIO_09969
OG0007330	CAPO300366	HELIO_04133
OG0007335	CAPO304929	HELIO_11949
OG0007336	CAPO304895	HELIO_06667
OG0007339	CAPO300192	HELIO_09640
OG0007341	CAPO300898	HELIO_11684
OG0007343	CAPO305744	HELIO_03412
OG0007347	CAPO302872	HELIO_09177
OG0007348	CAPO307161	HELIO_09120
OG0007350	CAPO306078	HELIO_12583
OG0007352	CAPO306052	HELIO_08083
OG0007353	CAPO302025	HELIO_01295
OG0007354	CAPO303485	HELIO_02659
OG0007355	CAPO307111	HELIO_04351
OG0007356	CAPO306331	HELIO_07064
OG0007357	CAPO304967	HELIO_06223
OG0007358	CAPO304741	HELIO_03013
OG0007361	CAPO305039	HELIO_01627
OG0007363	CAPO304834	HELIO_01853
OG0007364	CAPO303075	HELIO_03012
OG0007365	CAPO306500	HELIO_09060
OG0007366	CAPO305485	HELIO_05623
OG0007367	CAPO305088	HELIO_11916
OG0007368	CAPO305250	HELIO_09902
OG0007369	CAPO300391	HELIO_07842
OG0007371	CAPO305453	HELIO_02928
OG0007372	CAPO307960	HELIO_05741
OG0007373	CAPO301099	HELIO_10252
OG0007377	CAPO306927	HELIO_08244
OG0007378	CAPO307557	HELIO_05336
OG0007379	CAPO305130	HELIO_03559
OG0007380	CAPO300141	HELIO_02244, HELIO_04235
OG0007381	CAPO303646	HELIO_07625
OG0007385	CAPO304120	HELIO_03304
OG0007387	CAPO304030	HELIO_09254
OG0007388	CAPO306166	HELIO_11355
OG0007391	CAPO304827	HELIO_09468
OG0007392	CAPO303501	HELIO_06732
OG0007393	CAPO301859	HELIO_09515
OG0007395	CAPO302788	HELIO_10203
OG0007396	CAPO302581	HELIO_00896
OG0007397	CAPO300434	HELIO_06855
OG0007399	CAPO306050	HELIO_10834
OG0007402	CAPO306401	HELIO_00636
OG0007405	CAPO303800	HELIO_03624
OG0007407	CAPO306953	HELIO_01901
OG0007408	CAPO303491	HELIO_09431
OG0007409	CAPO305402	HELIO_06116
OG0007411	CAPO300699	HELIO_05076
OG0007412	CAPO302107	HELIO_02238
OG0007413	CAPO305882	HELIO_09705
OG0007414	CAPO300363	HELIO_08640
OG0007415	CAPO307758, CAPO301270	HELIO_02421
OG0007417	CAPO303652	HELIO_08832
OG0007418	CAPO300947	HELIO_11504
OG0007421	CAPO301566	HELIO_09011
OG0007422	CAPO301771	HELIO_02252
OG0007424	CAPO304349	HELIO_07951
OG0007425	CAPO303896	HELIO_11448
OG0007428	CAPO301768	HELIO_08646
OG0007432	CAPO307504	HELIO_05478
OG0007433	CAPO307042	HELIO_09161
OG0007437	CAPO302606	HELIO_01196
OG0007439	CAPO300813	HELIO_07267
OG0007440	CAPO302516	HELIO_03640
OG0007441	CAPO304615	HELIO_06686
OG0007442	CAPO308291	HELIO_05360
OG0007446	CAPO303088	HELIO_07395
OG0007447	CAPO301482	HELIO_12442
OG0007451	CAPO303173	HELIO_04606
OG0007455	CAPO303919	HELIO_12355
OG0007456	CAPO301020	HELIO_09549
OG0007458	CAPO300350	HELIO_09868
OG0007459	CAPO304746	HELIO_01507
OG0007463	CAPO300212	HELIO_00691
OG0007466	CAPO300471	HELIO_11051
OG0007471	CAPO307438	HELIO_09730
OG0007472	CAPO302245	HELIO_11248
OG0007476	CAPO303558	HELIO_04585
OG0007478	CAPO301266	HELIO_04114
OG0007480	CAPO306792	HELIO_07958
OG0007482	CAPO307266	HELIO_12170
OG0007483	CAPO300503	HELIO_09027
OG0007484	CAPO302421	HELIO_06327
OG0007488	CAPO308146	HELIO_09301
OG0007490	CAPO303421	HELIO_03991
OG0007491	CAPO304949	HELIO_08829
OG0007494	CAPO300105	HELIO_12427
OG0007496	CAPO306996	HELIO_05033
OG0007498	CAPO306301	HELIO_11706
OG0007499	CAPO302974	HELIO_04404
OG0007503	CAPO308251	HELIO_10821
OG0007506	CAPO305836	HELIO_00968
OG0007508	CAPO306367	HELIO_01803
OG0007509	CAPO301428	HELIO_08680
OG0007510	CAPO303897	HELIO_08253
OG0007513	CAPO308263	HELIO_03291
OG0007515	CAPO300264	HELIO_02726
OG0007518	CAPO304172	HELIO_10823
OG0007519	CAPO307472	HELIO_05000
OG0007525	CAPO300836	HELIO_06830
OG0007527	CAPO306220	HELIO_08185
OG0007529	CAPO307735	HELIO_11571
OG0007531	CAPO301562	HELIO_12240
OG0007539	CAPO301294	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679
OG0007582	CAPO305253	HELIO_04559
OG0007586	CAPO305648	HELIO_01877
OG0007588	CAPO306467	HELIO_09210
OG0007591	CAPO302671	HELIO_10985
OG0007594	CAPO307951	HELIO_06012
OG0007597	CAPO302699	HELIO_09185
OG0007601	CAPO303119	HELIO_11037
OG0007602	CAPO307324	HELIO_07630
OG0007603	CAPO301881	HELIO_01392
OG0007604	CAPO302471	HELIO_03238
OG0007606	CAPO303879	HELIO_07848
OG0007607	CAPO304420	HELIO_03875
OG0007611	CAPO300602	HELIO_01122
OG0007614	CAPO307463	HELIO_12418
OG0007616	CAPO305524	HELIO_00580
OG0007617	CAPO306965	HELIO_01514, HELIO_03303
OG0007619	CAPO307079	HELIO_00818
OG0007622	CAPO304123	HELIO_08743
OG0007624	CAPO306507	HELIO_03334
OG0007629	CAPO306379	HELIO_03806
OG0007633	CAPO303133	HELIO_01601, HELIO_04618
OG0007634	CAPO301291	HELIO_08632
OG0007640	CAPO305938	HELIO_01947
OG0007646	CAPO303345	HELIO_09428
OG0007648	CAPO303467	HELIO_11122
OG0007649	CAPO300338	HELIO_02723
OG0007656	CAPO306133	HELIO_03326
OG0007657	CAPO302526	HELIO_09924
OG0007660	CAPO308074	HELIO_04891
OG0007663	CAPO303269	HELIO_09052
OG0007666	CAPO302483	HELIO_07744
OG0007673	CAPO306691	HELIO_12156
OG0007676	CAPO301687	HELIO_07836
OG0007680	CAPO301892	HELIO_05007
OG0007686	CAPO307006	HELIO_07993
OG0007687	CAPO301616	HELIO_01462
OG0007690	CAPO306330	HELIO_01667
OG0007691	CAPO306763	HELIO_10851
OG0007692	CAPO304764	HELIO_12083
OG0007694	CAPO300777	HELIO_10450
OG0007698	CAPO302218	HELIO_02873
OG0007699	CAPO308210	HELIO_00023, HELIO_11009
OG0007704	CAPO307102	HELIO_10965
OG0007708	CAPO302223	HELIO_02843
OG0007712	CAPO301491	HELIO_06849
OG0007713	CAPO305624	HELIO_05941
OG0007714	CAPO301857	HELIO_10358, HELIO_10359
OG0007722	CAPO300661	HELIO_05263
OG0007727	CAPO301122	HELIO_07106
OG0007728	CAPO300608	HELIO_09849
OG0007729	CAPO302375	HELIO_03269
OG0007732	CAPO302232	HELIO_12689
OG0007739	CAPO306247	HELIO_03035
OG0007741	CAPO305702	HELIO_09949
OG0007749	CAPO303871	HELIO_03431
OG0007751	CAPO306625	HELIO_06655
OG0007752	CAPO303736	HELIO_00832
OG0007754	CAPO307268	HELIO_02629
OG0007757	CAPO305840	HELIO_07988
OG0007759	CAPO304951	HELIO_12236
OG0007767	CAPO304549	HELIO_03760
OG0007768	CAPO305420	HELIO_10681
OG0007769	CAPO301827	HELIO_12480
OG0007770	CAPO306211	HELIO_10505
OG0007771	CAPO302978	HELIO_01646
OG0007772	CAPO304662	HELIO_01680
OG0007773	CAPO302396	HELIO_07954
OG0007776	CAPO303389	HELIO_06697
OG0007781	CAPO301676	HELIO_09673
OG0007782	CAPO301686	HELIO_11482
OG0007783	CAPO302092	HELIO_03457
OG0007784	CAPO307704	HELIO_06523
OG0007786	CAPO302428	HELIO_09437
OG0007787	CAPO307455	HELIO_04230
OG0007791	CAPO305711	HELIO_00183
OG0007794	CAPO300123	HELIO_02740
OG0007801	CAPO304268	HELIO_01655
OG0007802	CAPO304335, CAPO304333	HELIO_11341
OG0007803	CAPO301792	HELIO_00912
OG0007804	CAPO302116	HELIO_02429
OG0007807	CAPO300823	HELIO_01066
OG0007810	CAPO306480	HELIO_09745
OG0007811	CAPO303448	HELIO_00921
OG0007813	CAPO300842	HELIO_00743
OG0007816	CAPO300570	HELIO_07334
OG0007820	CAPO308148	HELIO_11990
OG0007823	CAPO300300	HELIO_08358
OG0007827	CAPO305582	HELIO_06096
OG0007829	CAPO305400	HELIO_01759
OG0007830	CAPO300733	HELIO_08878
OG0007831	CAPO306309	HELIO_12772
OG0007832	CAPO301843	HELIO_11102
OG0007833	CAPO303972	HELIO_05559
OG0007835	CAPO300924	HELIO_12549
OG0007836	CAPO305319	HELIO_01070
OG0007840	CAPO301709	HELIO_04802
OG0007850	CAPO308200	HELIO_05804
OG0007854	CAPO300573	HELIO_05486
OG0007858	CAPO306180	HELIO_05719
OG0007859	CAPO304922	HELIO_08952
OG0007908	CAPO305292	HELIO_08170
OG0007912	CAPO300094	HELIO_01267
OG0007917	CAPO301739	HELIO_07148
OG0007918	CAPO306768	HELIO_04419
OG0007926	CAPO306159	HELIO_01370
OG0007929	CAPO305925	HELIO_03658
OG0007941	CAPO303397	HELIO_04750
OG0007943	CAPO303432	HELIO_05542
OG0007947	CAPO304390	HELIO_01214
OG0007948	CAPO300847	HELIO_02781
OG0007950	CAPO302604, CAPO302599, CAPO300705	HELIO_03769
OG0007957	CAPO307185	HELIO_02424
OG0007958	CAPO307613	HELIO_03422
OG0007961	CAPO300412	HELIO_01422
OG0007962	CAPO304291	HELIO_04538
OG0007966	CAPO300853	HELIO_06554
OG0007968	CAPO302503	HELIO_08321
OG0007973	CAPO303148	HELIO_04677
OG0007974	CAPO308066	HELIO_08921
OG0007975	CAPO300899	HELIO_02337
OG0007978	CAPO300419	HELIO_02240
OG0007979	CAPO301049	HELIO_02677
OG0007982	CAPO306558	HELIO_09407
OG0007983	CAPO304535, CAPO302820	HELIO_01979
OG0007984	CAPO304783	HELIO_09497
OG0007988	CAPO307013	HELIO_01044
OG0007990	CAPO302135	HELIO_00307
OG0007991	CAPO303503	HELIO_02057
OG0007994	CAPO307783	HELIO_01780
OG0007996	CAPO301705	HELIO_00492
OG0007997	CAPO302071	HELIO_03100
OG0007999	CAPO305183	HELIO_08262
OG0008000	CAPO303381	HELIO_04177
OG0008005	CAPO303144	HELIO_06029
OG0008006	CAPO303383	HELIO_00516
OG0008008	CAPO306044	HELIO_05467
OG0008011	CAPO308001	HELIO_10599
OG0008012	CAPO301194	HELIO_05973
OG0008013	CAPO300786	HELIO_04462
OG0008016	CAPO307694	HELIO_00540
OG0008017	CAPO306337	HELIO_09842
OG0008018	CAPO303249	HELIO_10526
OG0008020	CAPO300340	HELIO_00997
OG0008025	CAPO300183	HELIO_09213
OG0008027	CAPO300126	HELIO_04688
OG0008028	CAPO308036	HELIO_10437
OG0008030	CAPO303940	HELIO_08520
OG0008031	CAPO301663	HELIO_10799
OG0008033	CAPO305641	HELIO_02861
OG0008038	CAPO303434	HELIO_02850
OG0008041	CAPO304528	HELIO_00327
OG0008046	CAPO303942	HELIO_01039
OG0008050	CAPO301839	HELIO_01160
OG0008051	CAPO306666	HELIO_09542
OG0008053	CAPO307475	HELIO_03591
OG0008055	CAPO304973	HELIO_01274
OG0008056	CAPO305715	HELIO_00846
OG0008060	CAPO301527	HELIO_09577
OG0008062	CAPO307985	HELIO_00796
OG0008071	CAPO303085	HELIO_01342
OG0008072	CAPO304116	HELIO_01026
OG0008075	CAPO304938	HELIO_03101
OG0008077	CAPO303807	HELIO_00212
OG0008079	CAPO305873	HELIO_00746
OG0008082	CAPO303589	HELIO_08934
OG0008083	CAPO305526	HELIO_09469
OG0008085	CAPO306772, CAPO306778	HELIO_04248
OG0008088	CAPO303270	HELIO_03111
OG0008091	CAPO301577	HELIO_09088
OG0008094	CAPO302837	HELIO_00528
OG0008098	CAPO301911	HELIO_10216
OG0008100	CAPO303437	HELIO_11850
OG0008103	CAPO302032	HELIO_02960
OG0008104	CAPO303964	HELIO_09386
OG0008105	CAPO301825	HELIO_10149
OG0008106	CAPO300930	HELIO_09935
OG0008109	CAPO302029	HELIO_00963
OG0008110	CAPO307398	HELIO_05692
OG0008111	CAPO300295	HELIO_09107
OG0008113	CAPO306004	HELIO_06984
OG0008117	CAPO307273	HELIO_05202
OG0008120	CAPO306854	HELIO_06493
OG0008122	CAPO306853	HELIO_07016
OG0008125	CAPO301486	HELIO_08722
OG0008126	CAPO301598	HELIO_11510
OG0008136	CAPO306527	HELIO_04953
OG0008143	CAPO303100	HELIO_08867
OG0008196	CAPO305556	HELIO_04754
OG0008201	CAPO303869	HELIO_08285
OG0008203	CAPO300798	HELIO_01479
OG0008204	CAPO303341	HELIO_11008
OG0008206	CAPO300194	HELIO_10859
OG0008208	CAPO301623	HELIO_04865
OG0008219	CAPO303960	HELIO_07426
OG0008230	CAPO302415	HELIO_03124
OG0008234	CAPO303355	HELIO_01704
OG0008238	CAPO301578	HELIO_06475
OG0008239	CAPO300821	HELIO_01309
OG0008244	CAPO305920	HELIO_05442
OG0008247	CAPO301105	HELIO_06461
OG0008249	CAPO305940	HELIO_10481
OG0008251	CAPO306974	HELIO_02762
OG0008252	CAPO301636	HELIO_11159
OG0008254	CAPO307977	HELIO_03446
OG0008256	CAPO302660	HELIO_01385
OG0008260	CAPO300752	HELIO_12614
OG0008263	CAPO305878	HELIO_05980
OG0008266	CAPO300538	HELIO_11220
OG0008267	CAPO305434	HELIO_02344
OG0008268	CAPO307500	HELIO_05239
OG0008269	CAPO301506	HELIO_01747
OG0008270	CAPO300872	HELIO_12388
OG0008271	CAPO300716	HELIO_09393
OG0008272	CAPO308267	HELIO_05405
OG0008281	CAPO304839	HELIO_07104
OG0008283	CAPO300148	HELIO_08317
OG0008297	CAPO301044	HELIO_08616
OG0008299	CAPO302513	HELIO_12180
OG0008304	CAPO304565	HELIO_07539
OG0008305	CAPO307576	HELIO_03471
OG0008307	CAPO301267	HELIO_06378
OG0008309	CAPO301941	HELIO_08533
OG0008313	CAPO305984	HELIO_12407
OG0008318	CAPO308255	HELIO_07428
OG0008323	CAPO307881	HELIO_04361
OG0008325	CAPO305284	HELIO_02818
OG0008327	CAPO305580	HELIO_01314
OG0008332	CAPO307922	HELIO_04129
OG0008335	CAPO303407	HELIO_00538
OG0008336	CAPO301347	HELIO_01313
OG0008337	CAPO300735	HELIO_04578
OG0008341	CAPO301643	HELIO_12300
OG0008343	CAPO302270	HELIO_06743
OG0008345	CAPO301947	HELIO_07583
OG0008346	CAPO307261	HELIO_08226
OG0008348	CAPO303902	HELIO_02649
OG0008350	CAPO306988	HELIO_06432, HELIO_08103
OG0008351	CAPO307792	HELIO_01614
OG0008367	CAPO303697	HELIO_10676
OG0008381	CAPO307305	HELIO_00618
OG0008386	CAPO306554	HELIO_04034
OG0008391	CAPO306819	HELIO_11781
OG0008400	CAPO300651	HELIO_08378
OG0008401	CAPO304023	HELIO_06030
OG0008403	CAPO300621	HELIO_10617
OG0008406	CAPO304896	HELIO_02435
OG0008419	CAPO302047	HELIO_10739
OG0008422	CAPO301678	HELIO_05208
OG0008424	CAPO300325	HELIO_04563
OG0008427	CAPO300837	HELIO_10187
OG0008432	CAPO301824	HELIO_11182
OG0008437	CAPO305258	HELIO_12023
OG0008448	CAPO302399	HELIO_07390
OG0008516	CAPO306989	HELIO_04595
OG0008519	CAPO304309	HELIO_07505, HELIO_05288
OG0008524	CAPO305854	HELIO_02339
OG0008529	CAPO300648	HELIO_10482
OG0008532	CAPO305346	HELIO_07901
OG0008533	CAPO306433	HELIO_03659
OG0008542	CAPO303728	HELIO_02038
OG0008546	CAPO306328	HELIO_01418
OG0008552	CAPO306825	HELIO_00421
OG0008558	CAPO304939	HELIO_09923
OG0008568	CAPO303451	HELIO_00367, HELIO_05654, HELIO_07974, HELIO_04921
OG0008571	CAPO306528	HELIO_01645
OG0008572	CAPO302769	HELIO_06443
OG0008589	CAPO300561	HELIO_05016
OG0008605	CAPO307450	HELIO_10748
OG0008616	CAPO300306	HELIO_07125
OG0008627	CAPO304143	HELIO_01629
OG0008633	CAPO307916	HELIO_04273
OG0008638	CAPO302585	HELIO_06138, HELIO_02706
OG0008643	CAPO305110	HELIO_01813
OG0008645	CAPO307683	HELIO_02532
OG0008654	CAPO302567	HELIO_05189
OG0008656	CAPO305542	HELIO_05702
OG0008658	CAPO302962	HELIO_01843
OG0008659	CAPO304842	HELIO_05034
OG0008662	CAPO304364	HELIO_07636
OG0008663	CAPO305299	HELIO_09883
OG0008673	CAPO307917	HELIO_11675
OG0008675	CAPO300293	HELIO_08054
OG0008684	CAPO306544	HELIO_03734
OG0008696	CAPO301935	HELIO_09222
OG0008775	CAPO303006	HELIO_05836
OG0008778	CAPO306085	HELIO_11813
OG0008785	CAPO301308	HELIO_12253
OG0008792	CAPO303971	HELIO_12590
OG0008794	CAPO303046	HELIO_06723
OG0008799	CAPO304437	HELIO_04045
OG0008804	CAPO302280	HELIO_03758
OG0008817	CAPO302532	HELIO_09062
OG0008818	CAPO306967	HELIO_04950
OG0008823	CAPO306173	HELIO_07320
OG0008829	CAPO303197	HELIO_05808
OG0008836	CAPO302250	HELIO_01443
OG0008840	CAPO300288	HELIO_12138
OG0008855	CAPO305952	HELIO_03667
OG0008877	CAPO307090	HELIO_04838
OG0008879	CAPO302991	HELIO_12641
OG0008882	CAPO300698, CAPO305470	HELIO_04271
OG0008883	CAPO307045	HELIO_02304
OG0008911	CAPO303875	HELIO_05853
OG0008917	CAPO306124	HELIO_00727
OG0008923	CAPO301602	HELIO_06923
OG0008938	CAPO300696	HELIO_01404
OG0008946	CAPO302886	HELIO_05136
OG0008959	CAPO308005	HELIO_04258
OG0009052	CAPO308131	HELIO_02954
OG0009066	CAPO303946	HELIO_11209
OG0009070	CAPO304616	HELIO_07561
OG0009075	CAPO302751	HELIO_02359
OG0009082	CAPO307883	HELIO_08882
OG0009090	CAPO302052	HELIO_09751
OG0009091	CAPO302198	HELIO_06717
OG0009096	CAPO307816	HELIO_12762
OG0009102	CAPO300296	HELIO_08078
OG0009105	CAPO307554	HELIO_03709
OG0009118	CAPO306907	HELIO_12118, HELIO_12117
OG0009131	CAPO302501	HELIO_12159
OG0009135	CAPO302523	HELIO_01368
OG0009151	CAPO301713	HELIO_00652
OG0009152	CAPO303724	HELIO_02105
OG0009156	CAPO301084	HELIO_10447
OG0009164	CAPO305979	HELIO_06002
OG0009165	CAPO303917	HELIO_10133
OG0009166	CAPO306637	HELIO_09927
OG0009169	CAPO307723	HELIO_06836
OG0009172	CAPO303130	HELIO_02171
OG0009175	CAPO305249	HELIO_03907
OG0009181	CAPO303752	HELIO_08681
OG0009188	CAPO303052	HELIO_04843
OG0009193	CAPO304674	HELIO_11238
OG0009293	CAPO302359	HELIO_11639
OG0009305	CAPO304439	HELIO_09354
OG0009307	CAPO305768	HELIO_03119
OG0009314	CAPO303717	HELIO_01344
OG0009320	CAPO304806	HELIO_09249, HELIO_01949
OG0009334	CAPO306334	HELIO_03391
OG0009336	CAPO301042	HELIO_09994
OG0009343	CAPO302053	HELIO_06331
OG0009354	CAPO303841	HELIO_04307
OG0009360	CAPO305111	HELIO_09709
OG0009361	CAPO301081	HELIO_08406
OG0009370	CAPO305276	HELIO_04388
OG0009372	CAPO307875	HELIO_00471
OG0009374	CAPO307954	HELIO_01682
OG0009388	CAPO304763	HELIO_12276
OG0009389	CAPO302985	HELIO_07699
OG0009394	CAPO306321	HELIO_05975
OG0009398	CAPO305204	HELIO_10502
OG0009400	CAPO300534	HELIO_00648
OG0009413	CAPO307306	HELIO_07724
OG0009419	CAPO301909	HELIO_09195
OG0009440	CAPO303442, CAPO307150, CAPO308108	HELIO_00830
OG0009451	CAPO304190	HELIO_12517
OG0009472	CAPO304554	HELIO_01253
OG0009555	CAPO302201	HELIO_09214
OG0009590	CAPO302279	HELIO_01605
OG0009599	CAPO300676	HELIO_08299
OG0009610	CAPO306556	HELIO_08228
OG0009620	CAPO303211	HELIO_00868
OG0009639	CAPO302947	HELIO_08310
OG0009663	CAPO301430	HELIO_09506
OG0009677	CAPO301926, CAPO305625	HELIO_04849
OG0009707	CAPO300362	HELIO_00927
OG0009865	CAPO301086	HELIO_09613
OG0009870	CAPO307177	HELIO_07350
OG0009886	CAPO306684	HELIO_10524
OG0009887	CAPO304717	HELIO_01567, HELIO_06150
OG0009892	CAPO304276	HELIO_02663
OG0009916	CAPO303534	HELIO_07685
OG0009920	CAPO301007	HELIO_01466
OG0009921	CAPO301535	HELIO_06089
OG0009922	CAPO306699	HELIO_04416
OG0009949	CAPO306063	HELIO_09520
OG0009957	CAPO304781	HELIO_00341
OG0009959	CAPO300346	HELIO_01055
OG0009974	CAPO303395	HELIO_09718
OG0010022	CAPO301184	HELIO_04204
OG0010126	CAPO301111	HELIO_06916
OG0010137	CAPO306569	HELIO_03834
OG0010150	CAPO303024	HELIO_10083
OG0010155	CAPO304770	HELIO_03891
OG0010189	CAPO301469	HELIO_07185
OG0010229	CAPO300233, CAPO300527	HELIO_10010
OG0010244	CAPO301765	HELIO_05686
OG0010252	CAPO304663	HELIO_06968
OG0010253	CAPO302051	HELIO_02066
OG0010259	CAPO308092	HELIO_10567
OG0010276	CAPO303860	HELIO_04455
OG0010487	CAPO304418	HELIO_01020
OG0010492	CAPO302373	HELIO_05082
OG0010499	CAPO301617	HELIO_00001
OG0010503	CAPO300209	HELIO_08440
OG0010505	CAPO303112	HELIO_02798
OG0010531	CAPO306773, CAPO306779	HELIO_03561
OG0010563	CAPO300739	HELIO_02950
OG0010568	CAPO301174	HELIO_09670
OG0010583	CAPO304585	HELIO_03337
OG0010601	CAPO308252	HELIO_01938
OG0010605	CAPO307655	HELIO_05523
OG0010612	CAPO307121	HELIO_11779
OG0010841	CAPO305667	HELIO_09720
OG0010885	CAPO303506	HELIO_03700
OG0010890	CAPO305999	HELIO_09974
OG0010914	CAPO300508	HELIO_08802
OG0010930	CAPO302013	HELIO_00198, HELIO_02080
OG0010941	CAPO307828	HELIO_04809
OG0010958	CAPO300004	HELIO_11099
OG0010974	CAPO301138	HELIO_02614
OG0011208	CAPO307220	HELIO_12112
OG0011243	CAPO303857	HELIO_05427
OG0011256	CAPO307482	HELIO_02106
OG0011289	CAPO301065	HELIO_04871
OG0011628	CAPO300891	HELIO_12266
OG0011673	CAPO303114	HELIO_05743
OG0011728	CAPO305728	HELIO_01899
OG0011799	CAPO303536	HELIO_09421
OG0011977	CAPO302350	HELIO_00697
OG0012157	CAPO305000	HELIO_08434
OG0012160	CAPO301793	HELIO_05316
OG0012161	CAPO300146	HELIO_08794
OG0012221	CAPO303770	HELIO_10021
OG0013601	CAPO304363	HELIO_03509
OG0013673	CAPO303571	HELIO_09622
OG0013708	CAPO301135	HELIO_12482
OG0014650	CAPO307171	HELIO_09322
OG0015850	CAPO303038	HELIO_05335
OG0017294	CAPO301197	HELIO_09396
OG0018356	CAPO300539	HELIO_09313, HELIO_05953
OG0018381	CAPO306410	HELIO_04591, HELIO_06711
OG0020533	CAPO300978	HELIO_11249
