Orthogroup	CAPO3	SACKO_ok
OG0005002	CAPO305114	SACKO_02438
OG0005003	CAPO303837	SACKO_30286
OG0005005	CAPO303017	SACKO_01039
OG0005006	CAPO301015	SACKO_18020
OG0005007	CAPO300658	SACKO_20867
OG0005009	CAPO303190	SACKO_32009, SACKO_13535
OG0005010	CAPO304378	SACKO_09761
OG0005013	CAPO304066	SACKO_19513, SACKO_25089
OG0005014	CAPO307825	SACKO_07120
OG0005015	CAPO300946	SACKO_20083
OG0005016	CAPO305499	SACKO_08395
OG0005038	CAPO301658	SACKO_27543
OG0005040	CAPO300876	SACKO_25212
OG0005044	CAPO307084	SACKO_29733
OG0005046	CAPO304846	SACKO_12670
OG0005047	CAPO305932	SACKO_09268
OG0005048	CAPO300857	SACKO_06394, SACKO_33081
OG0005053	CAPO302547	SACKO_07009
OG0005057	CAPO303573	SACKO_08340
OG0005058	CAPO306731	SACKO_07571
OG0005059	CAPO300063	SACKO_08214
OG0005061	CAPO306602	SACKO_04621
OG0005062	CAPO302106	SACKO_26494
OG0005064	CAPO300249	SACKO_08145
OG0005067	CAPO302289	SACKO_18537
OG0005068	CAPO306513	SACKO_22287, SACKO_22304
OG0005069	CAPO300204	SACKO_02053
OG0005073	CAPO305547	SACKO_22512
OG0005075	CAPO307362	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	CAPO302885	SACKO_12219
OG0005077	CAPO302160	SACKO_24673
OG0005078	CAPO307983	SACKO_12126
OG0005079	CAPO303799	SACKO_14597
OG0005081	CAPO307065	SACKO_28501
OG0005083	CAPO302388	SACKO_10824, SACKO_14378
OG0005084	CAPO307421, CAPO301121	SACKO_10756
OG0005086	CAPO302959	SACKO_09796
OG0005088	CAPO307772	SACKO_07514
OG0005089	CAPO303888	SACKO_21923
OG0005090	CAPO303909	SACKO_28704
OG0005091	CAPO305179	SACKO_20390
OG0005092	CAPO301418	SACKO_30341
OG0005093	CAPO303716	SACKO_00264
OG0005094	CAPO303630	SACKO_29636
OG0005095	CAPO301660	SACKO_11724
OG0005096	CAPO301964	SACKO_08547
OG0005097	CAPO304365	SACKO_28710
OG0005099	CAPO305916	SACKO_28740
OG0005100	CAPO306219	SACKO_15498
OG0005103	CAPO300625	SACKO_29750
OG0005104	CAPO303053	SACKO_16365
OG0005106	CAPO301403	SACKO_14588
OG0005107	CAPO304194	SACKO_25977
OG0005108	CAPO301196	SACKO_00522, SACKO_00492
OG0005109	CAPO301209	SACKO_00649, SACKO_06885
OG0005111	CAPO302727	SACKO_03903
OG0005113	CAPO300389	SACKO_05237
OG0005114	CAPO305096	SACKO_33104
OG0005115	CAPO304298	SACKO_03963
OG0005119	CAPO304215	SACKO_24108
OG0005120	CAPO304593	SACKO_05121, SACKO_07897
OG0005121	CAPO301715	SACKO_14259
OG0005124	CAPO305507	SACKO_09124
OG0005127	CAPO307277	SACKO_26126
OG0005128	CAPO305144	SACKO_18926
OG0005130	CAPO305368	SACKO_30619
OG0005132	CAPO300384	SACKO_04132
OG0005138	CAPO300009	SACKO_04807
OG0005139	CAPO302205	SACKO_31277
OG0005140	CAPO300700, CAPO302173	SACKO_12643, SACKO_16351
OG0005142	CAPO304715	SACKO_14132
OG0005143	CAPO304926	SACKO_20879
OG0005144	CAPO306416	SACKO_19198
OG0005145	CAPO302299	SACKO_12180
OG0005146	CAPO303659	SACKO_22242
OG0005147	CAPO302069	SACKO_11852
OG0005150	CAPO301944	SACKO_02180
OG0005151	CAPO302626	SACKO_21163
OG0005152	CAPO307737	SACKO_10314
OG0005154	CAPO307643	SACKO_29032
OG0005155	CAPO304712	SACKO_33800
OG0005156	CAPO305254	SACKO_21328
OG0005157	CAPO301711	SACKO_24862
OG0005158	CAPO300547	SACKO_06910
OG0005160	CAPO300741	SACKO_03783
OG0005163	CAPO305704	SACKO_30800
OG0005164	CAPO307846	SACKO_08424, SACKO_34100
OG0005167	CAPO303298	SACKO_33367
OG0005168	CAPO306745	SACKO_22221
OG0005169	CAPO303886	SACKO_23244
OG0005172	CAPO306565	SACKO_05286
OG0005175	CAPO305645	SACKO_09149
OG0005178	CAPO300199	SACKO_15709
OG0005179	CAPO306190	SACKO_15705
OG0005180	CAPO308188	SACKO_16599
OG0005181	CAPO300793	SACKO_26504
OG0005182	CAPO300394	SACKO_02909
OG0005183	CAPO304256	SACKO_21108
OG0005184	CAPO307619	SACKO_06829
OG0005185	CAPO305409	SACKO_19942
OG0005187	CAPO300108	SACKO_15976
OG0005188	CAPO307366, CAPO308331	SACKO_06366, SACKO_04157
OG0005191	CAPO301264	SACKO_04246
OG0005192	CAPO302320	SACKO_20974
OG0005193	CAPO300973	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	CAPO306243	SACKO_33623
OG0005196	CAPO306636	SACKO_10862, SACKO_29490
OG0005200	CAPO307301	SACKO_29431
OG0005201	CAPO300421	SACKO_32706
OG0005202	CAPO300013	SACKO_06645
OG0005203	CAPO304416	SACKO_28074
OG0005205	CAPO302576	SACKO_14934
OG0005206	CAPO301965	SACKO_07503
OG0005208	CAPO303001	SACKO_10652
OG0005209	CAPO300492	SACKO_21765
OG0005210	CAPO301315	SACKO_27498, SACKO_25134
OG0005212	CAPO300331	SACKO_31549
OG0005214	CAPO304556	SACKO_01872
OG0005215	CAPO308114	SACKO_09902
OG0005216	CAPO304567	SACKO_26079, SACKO_26055
OG0005217	CAPO303096, CAPO306650	SACKO_26699
OG0005221	CAPO306723	SACKO_29147, SACKO_30282
OG0005222	CAPO305567	SACKO_00285, SACKO_30385
OG0005223	CAPO302922	SACKO_01412
OG0005224	CAPO300521	SACKO_03117
OG0005228	CAPO300902	SACKO_17850
OG0005229	CAPO300950	SACKO_03599
OG0005230	CAPO305306	SACKO_16169
OG0005231	CAPO307526	SACKO_27098
OG0005233	CAPO307259	SACKO_31087
OG0005234	CAPO306586, CAPO305435	SACKO_28803
OG0005237	CAPO300405	SACKO_22191
OG0005238	CAPO307942	SACKO_06562
OG0005239	CAPO305851	SACKO_23790
OG0005240	CAPO302162	SACKO_02945
OG0005241	CAPO301367	SACKO_17821
OG0005243	CAPO302946	SACKO_13847
OG0005244	CAPO301413	SACKO_32310
OG0005245	CAPO305774	SACKO_18549
OG0005247	CAPO305218	SACKO_07619
OG0005250	CAPO304032	SACKO_14286, SACKO_19874
OG0005251	CAPO306449	SACKO_32099
OG0005253	CAPO307867	SACKO_25082
OG0005254	CAPO304356	SACKO_18442, SACKO_28196
OG0005255	CAPO303838, CAPO300416	SACKO_10315
OG0005257	CAPO302797	SACKO_10783, SACKO_03028
OG0005258	CAPO301990	SACKO_00621
OG0005259	CAPO303873	SACKO_26435
OG0005261	CAPO305240	SACKO_26304, SACKO_18254
OG0005262	CAPO301884	SACKO_16940, SACKO_16966
OG0005265	CAPO305767	SACKO_05476
OG0005267	CAPO300315	SACKO_09964
OG0005268	CAPO302457	SACKO_27172, SACKO_08873
OG0005269	CAPO303868	SACKO_16437, SACKO_23666
OG0005271	CAPO303459	SACKO_10047, SACKO_10044
OG0005272	CAPO300142	SACKO_10371
OG0005273	CAPO302742	SACKO_29747
OG0005275	CAPO301557	SACKO_16918
OG0005277	CAPO302973, CAPO308033	SACKO_27584
OG0005278	CAPO306576, CAPO308328	SACKO_02459
OG0005279	CAPO304182	SACKO_32131
OG0005280	CAPO306635	SACKO_02592
OG0005285	CAPO302006	SACKO_20307
OG0005287	CAPO307607	SACKO_15521
OG0005289	CAPO304679	SACKO_28288
OG0005290	CAPO305632	SACKO_05708
OG0005292	CAPO300881	SACKO_07108
OG0005293	CAPO303402	SACKO_27710
OG0005294	CAPO306913	SACKO_27031
OG0005295	CAPO304907	SACKO_12015
OG0005298	CAPO307279	SACKO_30051
OG0005299	CAPO304069	SACKO_23941, SACKO_26770
OG0005300	CAPO304452	SACKO_23658
OG0005301	CAPO307444	SACKO_29547
OG0005305	CAPO301003	SACKO_23919
OG0005309	CAPO306631	SACKO_18896
OG0005312	CAPO307454, CAPO303466	SACKO_10863, SACKO_29362, SACKO_12617
OG0005314	CAPO302074	SACKO_05335
OG0005315	CAPO302427	SACKO_02871
OG0005316	CAPO301704	SACKO_27863
OG0005317	CAPO307168	SACKO_13887
OG0005318	CAPO308249	SACKO_10693, SACKO_30485
OG0005319	CAPO302638	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545
OG0005320	CAPO301023	SACKO_03314
OG0005322	CAPO308079	SACKO_07934
OG0005323	CAPO307349	SACKO_29224
OG0005324	CAPO303901	SACKO_21412
OG0005325	CAPO301092	SACKO_33355
OG0005326	CAPO303331	SACKO_33876
OG0005331	CAPO301923	SACKO_30378
OG0005359	CAPO300630	SACKO_10003
OG0005360	CAPO303782	SACKO_20696, SACKO_20704
OG0005364	CAPO300756	SACKO_09298, SACKO_28080, SACKO_06389
OG0005365	CAPO303866	SACKO_07872
OG0005366	CAPO300645	SACKO_22151
OG0005367	CAPO304113	SACKO_12021, SACKO_12028
OG0005370	CAPO303423	SACKO_28572
OG0005371	CAPO306407	SACKO_13937
OG0005373	CAPO302507	SACKO_20876
OG0005374	CAPO300609	SACKO_29513
OG0005375	CAPO305216	SACKO_28133
OG0005377	CAPO307926	SACKO_10197
OG0005378	CAPO301284	SACKO_10200
OG0005379	CAPO303714	SACKO_06199
OG0005380	CAPO306791	SACKO_11018
OG0005381	CAPO301325	SACKO_03956
OG0005384	CAPO300411	SACKO_06494
OG0005385	CAPO305502	SACKO_25405, SACKO_25401
OG0005386	CAPO307872	SACKO_16676, SACKO_12993
OG0005388	CAPO301274	SACKO_02437
OG0005389	CAPO300599	SACKO_15551, SACKO_15552, SACKO_09000
OG0005390	CAPO301450	SACKO_07351
OG0005391	CAPO302409	SACKO_19051
OG0005393	CAPO302465	SACKO_04957
OG0005394	CAPO306444	SACKO_26848
OG0005395	CAPO302966	SACKO_24476
OG0005396	CAPO301185	SACKO_28987, SACKO_28978
OG0005398	CAPO301199	SACKO_27259
OG0005399	CAPO306277	SACKO_13248, SACKO_33792
OG0005400	CAPO301149	SACKO_30609
OG0005402	CAPO307246	SACKO_12582
OG0005403	CAPO303785	SACKO_33705, SACKO_33700
OG0005404	CAPO306644	SACKO_22849
OG0005405	CAPO304677	SACKO_31196
OG0005406	CAPO301050	SACKO_26904
OG0005408	CAPO306656	SACKO_27175
OG0005409	CAPO304722	SACKO_25152
OG0005410	CAPO300140	SACKO_29006
OG0005412	CAPO300143	SACKO_18986, SACKO_18982
OG0005413	CAPO304093	SACKO_05812
OG0005414	CAPO301252, CAPO301167	SACKO_00002
OG0005417	CAPO302063	SACKO_00366
OG0005422	CAPO303205	SACKO_15312
OG0005424	CAPO305286	SACKO_29341
OG0005425	CAPO300175	SACKO_15410
OG0005427	CAPO301444	SACKO_08021
OG0005430	CAPO302295	SACKO_06342
OG0005431	CAPO304591	SACKO_34094
OG0005433	CAPO303786	SACKO_19392
OG0005434	CAPO302858	SACKO_15860
OG0005435	CAPO303045	SACKO_21591
OG0005437	CAPO308137	SACKO_23249
OG0005438	CAPO302494	SACKO_10982
OG0005439	CAPO304206	SACKO_23141
OG0005440	CAPO303719	SACKO_24260
OG0005442	CAPO307582	SACKO_29485
OG0005443	CAPO305021	SACKO_05189
OG0005444	CAPO300488	SACKO_34096, SACKO_23012
OG0005446	CAPO300144	SACKO_25178
OG0005449	CAPO300543	SACKO_15849
OG0005450	CAPO302868	SACKO_05893
OG0005451	CAPO300480	SACKO_10137, SACKO_33945
OG0005454	CAPO307132	SACKO_01219
OG0005455	CAPO301855	SACKO_02035
OG0005457	CAPO307831	SACKO_09197
OG0005459	CAPO304164	SACKO_27941, SACKO_06352
OG0005461	CAPO307668	SACKO_32194
OG0005462	CAPO306835	SACKO_21126
OG0005463	CAPO303989	SACKO_13079
OG0005464	CAPO307986	SACKO_23324
OG0005465	CAPO300347	SACKO_11967
OG0005466	CAPO300596	SACKO_10391
OG0005467	CAPO305986	SACKO_04155
OG0005469	CAPO301614	SACKO_02164
OG0005470	CAPO300654	SACKO_08641, SACKO_21038
OG0005471	CAPO300819	SACKO_33158
OG0005474	CAPO304412	SACKO_25028
OG0005475	CAPO300271	SACKO_28359, SACKO_10800
OG0005476	CAPO305577, CAPO305762	SACKO_23429
OG0005478	CAPO305209	SACKO_19842, SACKO_05358
OG0005479	CAPO300550	SACKO_04943
OG0005480	CAPO307314	SACKO_28929, SACKO_21709
OG0005481	CAPO306697, CAPO301416	SACKO_01770, SACKO_05427
OG0005482	CAPO307925	SACKO_02263
OG0005483	CAPO304067	SACKO_14425
OG0005484	CAPO307524	SACKO_32143
OG0005486	CAPO300225	SACKO_16498, SACKO_15537
OG0005487	CAPO300444	SACKO_27121
OG0005488	CAPO301054	SACKO_18237
OG0005489	CAPO305322	SACKO_23857, SACKO_23864
OG0005490	CAPO300839	SACKO_26483
OG0005491	CAPO305898	SACKO_13073
OG0005493	CAPO304618	SACKO_33978
OG0005494	CAPO308140	SACKO_23010, SACKO_13730
OG0005495	CAPO305673	SACKO_26369
OG0005497	CAPO305501	SACKO_33578, SACKO_33582
OG0005498	CAPO303826	SACKO_32890
OG0005499	CAPO306730	SACKO_01720, SACKO_27671
OG0005500	CAPO306535	SACKO_17665
OG0005503	CAPO307437	SACKO_13816
OG0005504	CAPO300995	SACKO_09745
OG0005505	CAPO307588	SACKO_04364
OG0005506	CAPO307275	SACKO_12787
OG0005508	CAPO308142	SACKO_22840
OG0005509	CAPO300202	SACKO_23467
OG0005510	CAPO307083	SACKO_04238
OG0005511	CAPO304438	SACKO_04815
OG0005514	CAPO305223	SACKO_00731
OG0005516	CAPO305610	SACKO_27450
OG0005517	CAPO303557	SACKO_30263
OG0005518	CAPO300928	SACKO_06710, SACKO_25359, SACKO_06274
OG0005524	CAPO307077	SACKO_19555
OG0005525	CAPO305745	SACKO_19279
OG0005527	CAPO307337	SACKO_23387
OG0005528	CAPO302166	SACKO_08296
OG0005529	CAPO303996	SACKO_14814
OG0005533	CAPO308156	SACKO_11124
OG0005534	CAPO300248	SACKO_04968
OG0005535	CAPO306427	SACKO_18247
OG0005536	CAPO306899	SACKO_32266
OG0005537	CAPO305006	SACKO_05339
OG0005539	CAPO300487	SACKO_14002
OG0005540	CAPO307739	SACKO_07413
OG0005541	CAPO302610	SACKO_30075
OG0005545	CAPO307853	SACKO_23437
OG0005550	CAPO303338	SACKO_23316
OG0005553	CAPO308016	SACKO_22802
OG0005554	CAPO307360	SACKO_12857
OG0005555	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548	SACKO_04628
OG0005556	CAPO301726	SACKO_11230
OG0005558	CAPO301773	SACKO_09060
OG0005559	CAPO302392	SACKO_32562
OG0005560	CAPO302459	SACKO_26950
OG0005561	CAPO307649	SACKO_19047
OG0005562	CAPO300157	SACKO_06271
OG0005563	CAPO300985	SACKO_30658
OG0005564	CAPO307593	SACKO_00752
OG0005566	CAPO308091	SACKO_01297
OG0005569	CAPO301394	SACKO_00916
OG0005572	CAPO300415	SACKO_18484
OG0005574	CAPO305418	SACKO_29223
OG0005575	CAPO301354	SACKO_32732, SACKO_01309
OG0005578	CAPO300834	SACKO_22626
OG0005580	CAPO308283	SACKO_32241
OG0005581	CAPO303973	SACKO_05756
OG0005582	CAPO306123	SACKO_11957
OG0005583	CAPO303824	SACKO_05103
OG0005584	CAPO302871	SACKO_26245
OG0005586	CAPO303784	SACKO_10058, SACKO_23096
OG0005588	CAPO305990	SACKO_15359, SACKO_15939
OG0005589	CAPO305989	SACKO_15373, SACKO_21636
OG0005590	CAPO302905	SACKO_28504
OG0005592	CAPO305870	SACKO_05334
OG0005593	CAPO302759	SACKO_14825
OG0005594	CAPO306885	SACKO_34086
OG0005595	CAPO306737	SACKO_24080, SACKO_24129
OG0005597	CAPO301334	SACKO_33504
OG0005598	CAPO300035	SACKO_05099
OG0005599	CAPO302061	SACKO_26088
OG0005600	CAPO300445	SACKO_12141
OG0005603	CAPO303949	SACKO_25273
OG0005604	CAPO303855	SACKO_31223
OG0005605	CAPO300782	SACKO_01319, SACKO_03474
OG0005608	CAPO303058	SACKO_16280
OG0005611	CAPO304396	SACKO_26253
OG0005613	CAPO301790	SACKO_09102
OG0005614	CAPO306809	SACKO_17679
OG0005615	CAPO302186	SACKO_32178
OG0005616	CAPO302310	SACKO_28322
OG0005617	CAPO300131	SACKO_18049
OG0005618	CAPO307702	SACKO_32291
OG0005620	CAPO306094	SACKO_29798
OG0005621	CAPO308123	SACKO_01271
OG0005622	CAPO307903	SACKO_09157, SACKO_17448
OG0005623	CAPO300779	SACKO_12365
OG0005624	CAPO300652	SACKO_07954
OG0005625	CAPO302221	SACKO_21472
OG0005626	CAPO308220	SACKO_18302
OG0005629	CAPO302575	SACKO_26659
OG0005630	CAPO301786, CAPO307219	SACKO_31853
OG0005631	CAPO300791	SACKO_10370
OG0005632	CAPO303472	SACKO_05636, SACKO_13716
OG0005633	CAPO302097	SACKO_19394
OG0005636	CAPO302060	SACKO_04529
OG0005637	CAPO305600	SACKO_15408
OG0005639	CAPO306397	SACKO_25991
OG0005641	CAPO302343	SACKO_02171
OG0005642	CAPO307460	SACKO_26072
OG0005643	CAPO307244	SACKO_31382, SACKO_23985
OG0005644	CAPO303605	SACKO_25402
OG0005645	CAPO300279	SACKO_13632
OG0005649	CAPO304011	SACKO_24271
OG0005651	CAPO301043	SACKO_22615, SACKO_22612
OG0005652	CAPO301437	SACKO_07569
OG0005654	CAPO306680	SACKO_06546
OG0005655	CAPO300096, CAPO304440	SACKO_12960
OG0005656	CAPO306816	SACKO_12770
OG0005665	CAPO306931	SACKO_21292
OG0005681	CAPO302618	SACKO_13496
OG0005690	CAPO303792	SACKO_11841
OG0005692	CAPO306503	SACKO_20143
OG0005694	CAPO302741	SACKO_12183
OG0005695	CAPO303401	SACKO_08325
OG0005700	CAPO302108	SACKO_11247
OG0005701	CAPO304311	SACKO_25580, SACKO_25586
OG0005702	CAPO302394	SACKO_30598
OG0005703	CAPO307490	SACKO_25031
OG0005707	CAPO303751	SACKO_21284
OG0005708	CAPO306478	SACKO_26057
OG0005710	CAPO307544	SACKO_14944
OG0005712	CAPO302811	SACKO_22619
OG0005714	CAPO302016	SACKO_22085
OG0005715	CAPO302774	SACKO_15794, SACKO_29814
OG0005717	CAPO303289	SACKO_10348
OG0005719	CAPO300934	SACKO_28857
OG0005721	CAPO302442	SACKO_11802
OG0005723	CAPO301560	SACKO_26449
OG0005724	CAPO305737	SACKO_24067
OG0005725	CAPO304382	SACKO_28773
OG0005726	CAPO306255	SACKO_11456
OG0005728	CAPO300070	SACKO_25048
OG0005729	CAPO306373	SACKO_05332
OG0005731	CAPO304326	SACKO_02230
OG0005732	CAPO306509	SACKO_33573
OG0005733	CAPO307250	SACKO_21812
OG0005734	CAPO307857	SACKO_04616
OG0005735	CAPO306353	SACKO_24989, SACKO_24984
OG0005738	CAPO304853	SACKO_00441
OG0005739	CAPO308247	SACKO_17021
OG0005741	CAPO303042	SACKO_31201
OG0005742	CAPO300464, CAPO302075	SACKO_15450
OG0005744	CAPO302669	SACKO_16700
OG0005746	CAPO304136	SACKO_24213
OG0005747	CAPO300949	SACKO_07235
OG0005749	CAPO300768	SACKO_08289
OG0005750	CAPO304369	SACKO_16122
OG0005751	CAPO302377	SACKO_06131, SACKO_06127
OG0005758	CAPO304832	SACKO_33511
OG0005759	CAPO305998	SACKO_21347, SACKO_02614
OG0005762	CAPO307808	SACKO_33802
OG0005764	CAPO302285	SACKO_07393
OG0005766	CAPO307164	SACKO_09574, SACKO_09556
OG0005769	CAPO301036	SACKO_00583
OG0005770	CAPO306340	SACKO_13509
OG0005771	CAPO301571	SACKO_26039
OG0005774	CAPO303542	SACKO_32502
OG0005775	CAPO306153	SACKO_28775
OG0005776	CAPO303568, CAPO307316	SACKO_10034
OG0005777	CAPO300042	SACKO_29437
OG0005779	CAPO306436	SACKO_22033
OG0005781	CAPO303884	SACKO_14828
OG0005782	CAPO300230	SACKO_25598
OG0005783	CAPO303474	SACKO_12747
OG0005784	CAPO302307	SACKO_09927, SACKO_24101
OG0005787	CAPO307830	SACKO_13044
OG0005788	CAPO300037	SACKO_22776
OG0005789	CAPO303327	SACKO_01797
OG0005790	CAPO304988	SACKO_11653
OG0005792	CAPO301624	SACKO_09947
OG0005793	CAPO300669	SACKO_32350
OG0005794	CAPO302027	SACKO_02695
OG0005795	CAPO305005	SACKO_22109
OG0005796	CAPO305004	SACKO_27665, SACKO_27666
OG0005797	CAPO301712	SACKO_10267
OG0005799	CAPO305503	SACKO_15318
OG0005800	CAPO306663, CAPO303116	SACKO_15364
OG0005801	CAPO305293	SACKO_04909
OG0005803	CAPO307068	SACKO_31550
OG0005805	CAPO302538	SACKO_32476
OG0005807	CAPO304282	SACKO_31322
OG0005808	CAPO300610	SACKO_17654
OG0005810	CAPO305026	SACKO_16389
OG0005811	CAPO304151	SACKO_17687
OG0005812	CAPO305500	SACKO_09960
OG0005814	CAPO301343	SACKO_08863
OG0005815	CAPO306106	SACKO_03784
OG0005817	CAPO300290	SACKO_19421
OG0005818	CAPO302009	SACKO_33164
OG0005819	CAPO301574	SACKO_21818
OG0005821	CAPO300824	SACKO_12528
OG0005823	CAPO300775	SACKO_21213
OG0005824	CAPO303629	SACKO_09679
OG0005825	CAPO302227	SACKO_20469
OG0005828	CAPO303954	SACKO_02208
OG0005831	CAPO302864	SACKO_24491
OG0005832	CAPO302018	SACKO_26865
OG0005834	CAPO306049, CAPO302406, CAPO305685, CAPO305497	SACKO_21334, SACKO_11408
OG0005835	CAPO306285	SACKO_27487
OG0005837	CAPO300250	SACKO_00129
OG0005838	CAPO302560	SACKO_33023
OG0005840	CAPO305424	SACKO_05579
OG0005842	CAPO304596	SACKO_28891
OG0005843	CAPO307528	SACKO_05473, SACKO_05478
OG0005845	CAPO307070	SACKO_23611
OG0005847	CAPO305680	SACKO_02307, SACKO_02332
OG0005848	CAPO307829	SACKO_27241
OG0005849	CAPO303230	SACKO_22878
OG0005850	CAPO307194	SACKO_22848
OG0005851	CAPO302674	SACKO_23217
OG0005852	CAPO306738	SACKO_18539
OG0005853	CAPO305397	SACKO_18054
OG0005856	CAPO308178	SACKO_09159
OG0005857	CAPO301639	SACKO_11084
OG0005858	CAPO305203	SACKO_07771, SACKO_10186
OG0005859	CAPO307160	SACKO_32958
OG0005860	CAPO300029	SACKO_01106
OG0005863	CAPO304301	SACKO_24461
OG0005864	CAPO301932	SACKO_10525
OG0005865	CAPO303346	SACKO_07232
OG0005866	CAPO302021	SACKO_32135
OG0005869	CAPO305217	SACKO_23956
OG0005870	CAPO305120	SACKO_22447
OG0005872	CAPO301101	SACKO_12911, SACKO_00302
OG0005874	CAPO301503	SACKO_22821
OG0005875	CAPO307256	SACKO_17119
OG0005876	CAPO301107	SACKO_06162
OG0005877	CAPO303218	SACKO_25631
OG0005878	CAPO307565	SACKO_17676
OG0005879	CAPO305924	SACKO_29620
OG0005880	CAPO303914	SACKO_23727
OG0005884	CAPO302326	SACKO_09074
OG0005886	CAPO302755	SACKO_05225
OG0005887	CAPO307435, CAPO303666	SACKO_02721
OG0005888	CAPO305237	SACKO_05779, SACKO_10273
OG0005889	CAPO306476	SACKO_27899
OG0005890	CAPO303293	SACKO_04667
OG0005892	CAPO304793	SACKO_15663
OG0005893	CAPO302656	SACKO_30083
OG0005894	CAPO302802	SACKO_06820
OG0005897	CAPO306226	SACKO_12088
OG0005898	CAPO304352	SACKO_04234
OG0005899	CAPO306295	SACKO_33726, SACKO_00286
OG0005901	CAPO307343	SACKO_01806
OG0005902	CAPO305014, CAPO305124	SACKO_23335
OG0005903	CAPO306042	SACKO_25325
OG0005904	CAPO308290	SACKO_08474
OG0005905	CAPO306382, CAPO303669	SACKO_09797
OG0005907	CAPO306181	SACKO_01361
OG0005909	CAPO304980	SACKO_09181
OG0005910	CAPO304445	SACKO_16805
OG0005914	CAPO304812	SACKO_12676
OG0005915	CAPO301830	SACKO_16290, SACKO_20663
OG0005918	CAPO304132	SACKO_13647
OG0005919	CAPO301677	SACKO_18340
OG0005921	CAPO301707	SACKO_27138
OG0005922	CAPO301561	SACKO_01240, SACKO_10758
OG0005923	CAPO302607	SACKO_05083
OG0005924	CAPO300900	SACKO_26745
OG0005925	CAPO304879	SACKO_21160
OG0005926	CAPO306981	SACKO_16381
OG0005929	CAPO308208	SACKO_15222
OG0005931	CAPO306162	SACKO_06243
OG0005932	CAPO300797	SACKO_20520
OG0005933	CAPO301858	SACKO_09364
OG0005936	CAPO302424	SACKO_11879
OG0005937	CAPO304550	SACKO_23591, SACKO_25218
OG0005938	CAPO300395	SACKO_13380, SACKO_19202
OG0005940	CAPO300232	SACKO_08768
OG0005941	CAPO302544	SACKO_17934
OG0005942	CAPO305649	SACKO_22565
OG0005943	CAPO304448	SACKO_02755
OG0005944	CAPO302321	SACKO_06083
OG0005946	CAPO302043	SACKO_26614
OG0005947	CAPO308067, CAPO304545	SACKO_32740
OG0005949	CAPO305776	SACKO_07745
OG0005950	CAPO302730	SACKO_26959
OG0005951	CAPO305823	SACKO_25661
OG0005952	CAPO302748	SACKO_19471
OG0005953	CAPO300018	SACKO_24257
OG0005954	CAPO300472	SACKO_18460
OG0005955	CAPO308169	SACKO_28944
OG0005958	CAPO305231	SACKO_14605, SACKO_14607
OG0005959	CAPO303727	SACKO_15778
OG0005960	CAPO306619	SACKO_28497
OG0005961	CAPO301401	SACKO_28103, SACKO_20518
OG0005965	CAPO304971	SACKO_03375
OG0005966	CAPO303149	SACKO_27524
OG0005967	CAPO304145	SACKO_24909
OG0005968	CAPO307899	SACKO_00176
OG0005969	CAPO304815	SACKO_08901
OG0005970	CAPO300012	SACKO_20986
OG0005972	CAPO306254	SACKO_06653
OG0005973	CAPO301806	SACKO_29548
OG0005974	CAPO300269	SACKO_19798
OG0005975	CAPO301864	SACKO_32001
OG0005976	CAPO304330	SACKO_13844
OG0005977	CAPO302621	SACKO_18044
OG0005978	CAPO302579	SACKO_07717
OG0005981	CAPO305244	SACKO_02154
OG0005982	CAPO302153	SACKO_12190
OG0005983	CAPO305305	SACKO_31749
OG0005984	CAPO303854	SACKO_27458
OG0005985	CAPO305361	SACKO_14673, SACKO_22897, SACKO_10709
OG0005986	CAPO306131	SACKO_22136
OG0005987	CAPO307262	SACKO_17121
OG0005988	CAPO306075	SACKO_17546
OG0005989	CAPO304449	SACKO_11015, SACKO_28867
OG0005991	CAPO304070	SACKO_20400
OG0005993	CAPO301813	SACKO_02631
OG0005996	CAPO304073	SACKO_13790
OG0005998	CAPO304281	SACKO_31368
OG0006000	CAPO304784	SACKO_31601
OG0006001	CAPO300287	SACKO_12304
OG0006002	CAPO300104	SACKO_16810
OG0006003	CAPO307004	SACKO_00499
OG0006005	CAPO300498	SACKO_08247
OG0006006	CAPO303456	SACKO_33925, SACKO_28035, SACKO_28020
OG0006008	CAPO304325	SACKO_09747
OG0006009	CAPO302680	SACKO_05159
OG0006011	CAPO305929	SACKO_30182
OG0006012	CAPO306003	SACKO_05109
OG0006013	CAPO306786	SACKO_27474
OG0006031	CAPO307805	SACKO_24251
OG0006059	CAPO306968	SACKO_27866, SACKO_27873
OG0006060	CAPO302999	SACKO_03868
OG0006062	CAPO305933	SACKO_09272
OG0006063	CAPO300774	SACKO_06438
OG0006064	CAPO304870	SACKO_10725
OG0006065	CAPO301967	SACKO_00789
