Orthogroup	CAPO3	BRALA
OG0004924	CAPO304606	BRALA09627
OG0004927	CAPO304855	BRALA22260
OG0004928	CAPO304691	BRALA13743
OG0004929	CAPO304111	BRALA16946
OG0004932	CAPO306081, CAPO305804	BRALA09812
OG0004934	CAPO305066	BRALA34630, BRALA20603
OG0004935	CAPO302835	BRALA31718
OG0004936	CAPO306298	BRALA15177
OG0004938	CAPO308159	BRALA12054
OG0004940	CAPO305630	BRALA16635
OG0004943	CAPO306001	BRALA18535
OG0004944	CAPO302056	BRALA18049
OG0004946	CAPO305515	BRALA13424
OG0004947	CAPO307579	BRALA09544
OG0004948	CAPO305331	BRALA29771
OG0004949	CAPO304026	BRALA23863
OG0004950	CAPO300642	BRALA24813
OG0004952	CAPO301776	BRALA31449
OG0004953	CAPO306623	BRALA11487
OG0004954	CAPO303229	BRALA01713
OG0004958	CAPO302197	BRALA09476
OG0004960	CAPO300258	BRALA22837
OG0004961	CAPO305777	BRALA00519
OG0004962	CAPO301438	BRALA14101
OG0004963	CAPO303805	BRALA04605
OG0004964	CAPO302916	BRALA14478
OG0004969	CAPO306497	BRALA05993
OG0004970	CAPO303748	BRALA27520
OG0004971	CAPO302327	BRALA33597, BRALA28635
OG0004972	CAPO304289	BRALA06415
OG0004973	CAPO305642	BRALA06428
OG0004976	CAPO304478	BRALA08070
OG0004977	CAPO304350	BRALA14155
OG0004978	CAPO308306	BRALA08114
OG0004979	CAPO303118	BRALA20271
OG0004980	CAPO300807	BRALA06666
OG0004981	CAPO306326	BRALA07121
OG0004982	CAPO301351	BRALA10028
OG0004983	CAPO300176	BRALA22364
OG0004985	CAPO304816	BRALA15016
OG0004987	CAPO306240	BRALA06665
OG0004988	CAPO305623	BRALA29383, BRALA27110
OG0004989	CAPO300323	BRALA08810
OG0004990	CAPO305712	BRALA19772
OG0004991	CAPO302271	BRALA20054
OG0004993	CAPO302747	BRALA20595, BRALA35651, BRALA35141
OG0004993	CAPO306074	BRALA35910
OG0004997	CAPO300456	BRALA24073
OG0004999	CAPO302635	BRALA29054
OG0005002	CAPO305114	BRALA01660
OG0005003	CAPO303837	BRALA21209, BRALA32328
OG0005006	CAPO301015	BRALA10726
OG0005007	CAPO300658	BRALA14191
OG0005009	CAPO303190	BRALA29055
OG0005010	CAPO304378	BRALA29595, BRALA32302, BRALA19473
OG0005013	CAPO304066	BRALA03794
OG0005014	CAPO307825	BRALA29414
OG0005015	CAPO300946	BRALA06837
OG0005016	CAPO305499	BRALA05856, BRALA05857
OG0005021	CAPO304690	BRALA16206
OG0005040	CAPO300876	BRALA22055
OG0005044	CAPO307084	BRALA23584
OG0005046	CAPO304846	BRALA11035
OG0005047	CAPO305932	BRALA19446
OG0005048	CAPO300857	BRALA15277
OG0005053	CAPO302547	BRALA14037
OG0005057	CAPO303573	BRALA25601
OG0005058	CAPO306731	BRALA34262, BRALA35945, BRALA35132
OG0005059	CAPO300063	BRALA18360
OG0005061	CAPO306602	BRALA05605, BRALA24447
OG0005062	CAPO302106	BRALA04850
OG0005064	CAPO300249	BRALA02160
OG0005067	CAPO302289	BRALA10674
OG0005068	CAPO306513	BRALA05475, BRALA05476
OG0005069	CAPO300204	BRALA22169
OG0005071	CAPO305606	BRALA05811
OG0005073	CAPO305547	BRALA10284
OG0005075	CAPO307362	BRALA28224
OG0005076	CAPO302885	BRALA16542
OG0005077	CAPO302160	BRALA08579, BRALA04364, BRALA03765
OG0005078	CAPO307983	BRALA16504
OG0005079	CAPO303799	BRALA22108
OG0005081	CAPO307065	BRALA04559
OG0005084	CAPO307421, CAPO301121	BRALA18989
OG0005086	CAPO302959	BRALA09381
OG0005088	CAPO307772	BRALA01303
OG0005089	CAPO303888	BRALA14635
OG0005090	CAPO303909	BRALA11176
OG0005091	CAPO305179	BRALA18690
OG0005092	CAPO301418	BRALA12771
OG0005093	CAPO303716	BRALA09010
OG0005095	CAPO301660	BRALA24486
OG0005096	CAPO301964	BRALA10442
OG0005097	CAPO304365	BRALA06505
OG0005099	CAPO305916	BRALA06538
OG0005100	CAPO306219	BRALA13678
OG0005103	CAPO300625	BRALA28207
OG0005104	CAPO303053	BRALA09466
OG0005106	CAPO301403	BRALA20191
OG0005107	CAPO304194	BRALA02107
OG0005108	CAPO301196	BRALA01222
OG0005109	CAPO301209	BRALA09181
OG0005111	CAPO302727	BRALA08666
OG0005113	CAPO300389	BRALA30868, BRALA32807, BRALA32806, BRALA35356, BRALA33824
OG0005114	CAPO305096	BRALA25886
OG0005115	CAPO304298	BRALA02746
OG0005119	CAPO304215	BRALA11537
OG0005120	CAPO304593	BRALA03270
OG0005121	CAPO301715	BRALA19194
OG0005124	CAPO305507	BRALA25908, BRALA21509
OG0005127	CAPO307277	BRALA13611
OG0005128	CAPO305144	BRALA30436
OG0005130	CAPO305368	BRALA12681
OG0005132	CAPO300384	BRALA16012
OG0005138	CAPO300009	BRALA12306
OG0005139	CAPO302205	BRALA30038, BRALA30039, BRALA30040
OG0005140	CAPO300700, CAPO302173	BRALA04264
OG0005142	CAPO304715	BRALA14416
OG0005143	CAPO304926	BRALA13606
OG0005144	CAPO306416	BRALA01103
OG0005145	CAPO302299	BRALA16536, BRALA16540
OG0005146	CAPO303659	BRALA35713, BRALA34099
OG0005149	CAPO302171	BRALA04404
OG0005150	CAPO301944	BRALA31039
OG0005151	CAPO302626	BRALA06150
OG0005152	CAPO307737	BRALA35843, BRALA35676, BRALA35994, BRALA33965
OG0005154	CAPO307643	BRALA01060, BRALA01059
OG0005155	CAPO304712	BRALA32224, BRALA11593
OG0005156	CAPO305254	BRALA11309
OG0005157	CAPO301711	BRALA07429
OG0005158	CAPO300547	BRALA29072
OG0005160	CAPO300741	BRALA32456
OG0005163	CAPO305704	BRALA18414, BRALA18413
OG0005164	CAPO307846	BRALA26111
OG0005167	CAPO303298	BRALA18625
OG0005168	CAPO306745	BRALA25927
OG0005169	CAPO303886	BRALA11938
OG0005172	CAPO306565	BRALA03213
OG0005175	CAPO305645	BRALA26154
OG0005178	CAPO300199	BRALA08227
OG0005179	CAPO306190	BRALA08226
OG0005180	CAPO308188	BRALA11534
OG0005181	CAPO300793	BRALA22385, BRALA34053
OG0005182	CAPO300394	BRALA01101
OG0005183	CAPO304256	BRALA25396
OG0005184	CAPO307619	BRALA31284
OG0005185	CAPO305409	BRALA03147
OG0005187	CAPO300108	BRALA27874
OG0005188	CAPO307366, CAPO308331	BRALA07448
OG0005191	CAPO301264	BRALA05242
OG0005192	CAPO302320	BRALA06601
OG0005193	CAPO300973	BRALA10856, BRALA10857
OG0005194	CAPO306243	BRALA11540
OG0005196	CAPO306636	BRALA02216
OG0005200	CAPO307301	BRALA08688
OG0005201	CAPO300421	BRALA21190
OG0005202	CAPO300013	BRALA20262
OG0005203	CAPO304416	BRALA25404, BRALA25403
OG0005205	CAPO302576	BRALA09049
OG0005206	CAPO301965	BRALA18514
OG0005208	CAPO303001	BRALA11171
OG0005209	CAPO300492	BRALA26384
OG0005210	CAPO301315	BRALA04797
OG0005212	CAPO300331	BRALA21756
OG0005214	CAPO304556	BRALA12183
OG0005215	CAPO308114	BRALA05147
OG0005216	CAPO304567	BRALA22685
OG0005217	CAPO303096, CAPO306650	BRALA00513
OG0005221	CAPO306723	BRALA29622, BRALA29621, BRALA35688
OG0005222	CAPO305567	BRALA20017
OG0005223	CAPO302922	BRALA15442
OG0005224	CAPO300521	BRALA28981
OG0005228	CAPO300902	BRALA11409
OG0005229	CAPO300950	BRALA19740
OG0005230	CAPO305306	BRALA12448
OG0005231	CAPO307526	BRALA05111
OG0005233	CAPO307259	BRALA18001
OG0005234	CAPO306586, CAPO305435	BRALA08685
OG0005237	CAPO300405	BRALA22124
OG0005238	CAPO307942	BRALA02843
OG0005239	CAPO305851	BRALA23447
OG0005240	CAPO302162	BRALA00223
OG0005241	CAPO301367	BRALA05827
OG0005243	CAPO302946	BRALA26390
OG0005244	CAPO301413	BRALA02782
OG0005245	CAPO305774	BRALA00200, BRALA34909
OG0005247	CAPO305218	BRALA03180
OG0005249	CAPO306769	BRALA20640
OG0005250	CAPO304032	BRALA16854
OG0005251	CAPO306449	BRALA25411
OG0005253	CAPO307867	BRALA22944
OG0005254	CAPO304356	BRALA25289
OG0005255	CAPO303838, CAPO300416, CAPO307726	BRALA16360
OG0005257	CAPO302797	BRALA06705
OG0005258	CAPO301990	BRALA28052
OG0005259	CAPO303873	BRALA28056
OG0005261	CAPO305240	BRALA21136
OG0005262	CAPO301884	BRALA27286
OG0005267	CAPO300315	BRALA24431
OG0005268	CAPO302457	BRALA29772
OG0005269	CAPO303868	BRALA11073
OG0005271	CAPO303459	BRALA29064
OG0005272	CAPO300142	BRALA10652
OG0005273	CAPO302742	BRALA15722
OG0005275	CAPO301557	BRALA17317
OG0005277	CAPO302973, CAPO308033	BRALA00795
OG0005278	CAPO306576, CAPO308328	BRALA15039
OG0005279	CAPO304182	BRALA22426
OG0005280	CAPO306635	BRALA25837
OG0005285	CAPO302006	BRALA14917
OG0005287	CAPO307607	BRALA07946
OG0005289	CAPO304679	BRALA18476
OG0005290	CAPO305632	BRALA00818
OG0005292	CAPO300881	BRALA04825
OG0005293	CAPO303402	BRALA32880, BRALA32040, BRALA35399
OG0005294	CAPO306913	BRALA00740
OG0005295	CAPO304907	BRALA18856
OG0005298	CAPO307279	BRALA09690
OG0005299	CAPO304069	BRALA20015
OG0005300	CAPO304452	BRALA20319
OG0005301	CAPO307444	BRALA31684
OG0005303	CAPO304454	BRALA24721
OG0005305	CAPO302603, CAPO308344	BRALA03384
OG0005305	CAPO301003	BRALA03385
OG0005309	CAPO306631	BRALA03669
OG0005312	CAPO307454, CAPO303466	BRALA18034
OG0005314	CAPO302074	BRALA15684
OG0005315	CAPO302427	BRALA03016
OG0005316	CAPO301704	BRALA20591
OG0005317	CAPO307168	BRALA31549, BRALA06294, BRALA30516
OG0005318	CAPO308249	BRALA02514
OG0005319	CAPO302638	BRALA14634
OG0005320	CAPO301023	BRALA04221, BRALA06872, BRALA06873
OG0005322	CAPO308079	BRALA07361, BRALA07360
OG0005323	CAPO307349	BRALA01394
OG0005324	CAPO303901	BRALA29868
OG0005325	CAPO301092	BRALA01126
OG0005326	CAPO303331	BRALA27610
OG0005331	CAPO301923	BRALA14685, BRALA30150, BRALA21844
OG0005359	CAPO300630	BRALA30179
OG0005360	CAPO303782	BRALA34067, BRALA34694, BRALA35822
OG0005364	CAPO300756	BRALA17778
OG0005365	CAPO303866	BRALA17931
OG0005366	CAPO300645	BRALA29450
OG0005367	CAPO304113	BRALA34445, BRALA35755, BRALA31458
OG0005370	CAPO303423	BRALA17106
OG0005371	CAPO306407	BRALA15909, BRALA15908
OG0005373	CAPO302507	BRALA14190
OG0005374	CAPO300609	BRALA12420
OG0005375	CAPO305216	BRALA04834
OG0005377	CAPO307926	BRALA29372
OG0005378	CAPO301284	BRALA27662, BRALA26637
OG0005379	CAPO303714	BRALA28301
OG0005380	CAPO306791	BRALA18830
OG0005381	CAPO301325	BRALA28338
OG0005384	CAPO300411	BRALA01828
OG0005385	CAPO305502	BRALA23246
OG0005386	CAPO307872	BRALA11806
OG0005388	CAPO301274	BRALA01666
OG0005389	CAPO300599	BRALA19447
OG0005390	CAPO301450	BRALA00994
OG0005391	CAPO302409	BRALA03409
OG0005393	CAPO302465	BRALA16300, BRALA16301
OG0005394	CAPO306444	BRALA22382
OG0005395	CAPO302966	BRALA06349
OG0005396	CAPO301185	BRALA23811
OG0005398	CAPO301199	BRALA14554, BRALA08633
OG0005399	CAPO306277	BRALA05679
OG0005400	CAPO301149	BRALA31197
OG0005402	CAPO307246	BRALA27277
OG0005403	CAPO303785	BRALA14631
OG0005404	CAPO306644	BRALA00192
OG0005405	CAPO304677	BRALA03677
OG0005406	CAPO301050	BRALA31709
OG0005408	CAPO306656	BRALA35034, BRALA34288
OG0005409	CAPO304722	BRALA03097
OG0005410	CAPO300140	BRALA27321
OG0005412	CAPO300143	BRALA10638
OG0005413	CAPO304093	BRALA04317
OG0005414	CAPO301252, CAPO301167	BRALA06319
OG0005425	CAPO300175	BRALA22904
OG0005427	CAPO301444	BRALA17012
OG0005430	CAPO302295	BRALA12553
OG0005431	CAPO304591	BRALA16851
OG0005433	CAPO303786	BRALA32085, BRALA15081
OG0005434	CAPO302858	BRALA11881
OG0005435	CAPO303045	BRALA21781
OG0005437	CAPO308137	BRALA13351
OG0005438	CAPO302494	BRALA07315
OG0005439	CAPO304206	BRALA14740
OG0005440	CAPO303719	BRALA18224
OG0005442	CAPO307582	BRALA07031
OG0005443	CAPO305021	BRALA11968
OG0005444	CAPO300488	BRALA19371
OG0005446	CAPO300144	BRALA33714
OG0005449	CAPO300543	BRALA21940
OG0005450	CAPO302868	BRALA11905
OG0005451	CAPO300480	BRALA35308, BRALA23739
OG0005454	CAPO307132	BRALA09799, BRALA09800, BRALA26412
OG0005455	CAPO301855	BRALA07441
OG0005457	CAPO307831	BRALA27309
OG0005459	CAPO304164	BRALA09219
OG0005461	CAPO307668	BRALA14459
OG0005462	CAPO306835	BRALA27849
OG0005463	CAPO303989	BRALA07771
OG0005464	CAPO307986	BRALA34473, BRALA19946
OG0005465	CAPO300347	BRALA30794
OG0005466	CAPO300596	BRALA00638
OG0005467	CAPO305986	BRALA28979
OG0005468	CAPO306414	BRALA24471
OG0005469	CAPO301614	BRALA21808
OG0005470	CAPO300654	BRALA25622
OG0005471	CAPO300819	BRALA33422
OG0005474	CAPO304412	BRALA21951
OG0005475	CAPO300271	BRALA28038
OG0005476	CAPO305577, CAPO305762	BRALA12772
OG0005478	CAPO305209	BRALA03216
OG0005479	CAPO300550	BRALA21238
OG0005480	CAPO307314	BRALA03659
OG0005481	CAPO306697, CAPO301416	BRALA23894
OG0005482	CAPO307925	BRALA20563, BRALA20564
OG0005483	CAPO304067	BRALA08271
OG0005484	CAPO307524	BRALA11894
OG0005486	CAPO300225	BRALA13490
OG0005487	CAPO300444	BRALA09758
OG0005488	CAPO301054	BRALA33275
OG0005489	CAPO305322	BRALA00473
OG0005490	CAPO300839	BRALA10737
OG0005491	CAPO305898	BRALA04097
OG0005493	CAPO304618	BRALA33540, BRALA32174, BRALA32175
OG0005494	CAPO308140	BRALA11462
OG0005495	CAPO305673	BRALA05831
OG0005498	CAPO303826	BRALA09125
OG0005499	CAPO306730	BRALA03805
OG0005500	CAPO306535	BRALA08684
OG0005503	CAPO307437	BRALA12882, BRALA12883
OG0005504	CAPO300995	BRALA23212
OG0005505	CAPO307588	BRALA34744, BRALA33407, BRALA35764, BRALA35682, BRALA34936, BRALA34829
OG0005506	CAPO307275	BRALA05033
OG0005508	CAPO308142	BRALA00324
OG0005509	CAPO300202	BRALA18357
OG0005510	CAPO307083	BRALA24149
OG0005511	CAPO304438	BRALA01366
OG0005514	CAPO305223	BRALA11232
OG0005516	CAPO305610	BRALA24839
OG0005517	CAPO303557	BRALA33770
OG0005518	CAPO300928	BRALA28940
OG0005524	CAPO307077	BRALA06358
OG0005525	CAPO305745	BRALA06363
OG0005527	CAPO307337	BRALA23837
OG0005528	CAPO302166	BRALA28944
OG0005529	CAPO303996	BRALA25395
OG0005533	CAPO308156	BRALA25544
OG0005534	CAPO300248	BRALA35296, BRALA34516
OG0005535	CAPO306427	BRALA35042, BRALA33785
OG0005536	CAPO306899	BRALA13460
OG0005537	CAPO305006	BRALA35353, BRALA24525, BRALA34021, BRALA34476
OG0005539	CAPO300487	BRALA01704
OG0005540	CAPO307739	BRALA00874
OG0005541	CAPO302610	BRALA19241
OG0005545	CAPO307853	BRALA20093
OG0005550	CAPO303338	BRALA22062, BRALA00647, BRALA17658, BRALA17657
OG0005553	CAPO308016	BRALA02873
OG0005554	CAPO307360	BRALA19948
OG0005555	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548	BRALA14351
OG0005556	CAPO301726	BRALA28862
OG0005558	CAPO301773	BRALA21567
OG0005559	CAPO302392	BRALA08947
OG0005560	CAPO302459	BRALA03091
OG0005561	CAPO307649	BRALA03351
OG0005562	CAPO300157	BRALA05109
OG0005563	CAPO300985	BRALA12698
OG0005564	CAPO307593	BRALA10145
OG0005566	CAPO308091	BRALA24256
OG0005569	CAPO301394	BRALA22900
OG0005572	CAPO300415	BRALA12106
OG0005574	CAPO305418	BRALA30070
OG0005575	CAPO301354	BRALA35369, BRALA25442
OG0005578	CAPO300834	BRALA05480
OG0005580	CAPO308283	BRALA34383, BRALA35124
OG0005581	CAPO303973	BRALA17731
OG0005582	CAPO306123	BRALA13296
OG0005583	CAPO303824	BRALA13471
OG0005584	CAPO302871	BRALA15042
OG0005586	CAPO303784	BRALA04348
OG0005588	CAPO305990	BRALA10749
OG0005589	CAPO305989	BRALA18610
OG0005590	CAPO302905	BRALA11343
OG0005592	CAPO305870	BRALA03173
OG0005593	CAPO302759	BRALA15683, BRALA15682
OG0005594	CAPO306885	BRALA33347, BRALA33346, BRALA32663
OG0005595	CAPO306737	BRALA11536
OG0005597	CAPO301334	BRALA27141, BRALA27142
OG0005598	CAPO300035	BRALA12145
OG0005599	CAPO302061	BRALA28103, BRALA03554
OG0005600	CAPO300445	BRALA12754
OG0005603	CAPO303949	BRALA11519
OG0005604	CAPO303855	BRALA18274
OG0005605	CAPO300782	BRALA03732
OG0005608	CAPO303058	BRALA22529
OG0005611	CAPO304396	BRALA21970
OG0005613	CAPO301790	BRALA32099
OG0005614	CAPO306809	BRALA15217
OG0005615	CAPO302186	BRALA23416
OG0005616	CAPO302310	BRALA22405
OG0005617	CAPO300131	BRALA01037
OG0005618	CAPO307702	BRALA05369
OG0005620	CAPO306094	BRALA20033
OG0005621	CAPO308123	BRALA26946
OG0005622	CAPO307903	BRALA28846
OG0005623	CAPO300779	BRALA24263
OG0005624	CAPO300652	BRALA08859
OG0005625	CAPO302221	BRALA16271
OG0005626	CAPO308220	BRALA34323
OG0005629	CAPO302575	BRALA35763, BRALA05441
OG0005630	CAPO301786, CAPO307219	BRALA01440
OG0005631	CAPO300791	BRALA10696
OG0005632	CAPO303472	BRALA17395
OG0005633	CAPO302097	BRALA35097
OG0005636	CAPO302060	BRALA08890
OG0005637	CAPO305600	BRALA15180
OG0005639	CAPO306397	BRALA13288
OG0005641	CAPO302343	BRALA25936
OG0005642	CAPO307460	BRALA22683
OG0005643	CAPO307244	BRALA18738
OG0005644	CAPO303605	BRALA23247
OG0005645	CAPO300279	BRALA18342
OG0005649	CAPO304011	BRALA18887
OG0005651	CAPO301043	BRALA13969
OG0005652	CAPO301437	BRALA01979
OG0005654	CAPO306680	BRALA02033
OG0005655	CAPO300096, CAPO304440	BRALA25112
OG0005656	CAPO306816	BRALA35004, BRALA35887
OG0005660	CAPO305277	BRALA17720
OG0005665	CAPO306931	BRALA13511
OG0005681	CAPO302618	BRALA14263
OG0005690	CAPO303792	BRALA34602, BRALA16216
OG0005692	CAPO306503	BRALA24381
OG0005694	CAPO302741	BRALA17179
OG0005695	CAPO303401	BRALA04509
OG0005700	CAPO302108	BRALA08071
OG0005701	CAPO304311	BRALA06261
OG0005702	CAPO302394	BRALA16971
OG0005703	CAPO307490	BRALA21952
OG0005707	CAPO303751	BRALA14659
OG0005708	CAPO306478	BRALA04657
OG0005710	CAPO307544	BRALA01002
OG0005712	CAPO302811	BRALA12191
OG0005714	CAPO302016	BRALA02874
OG0005715	CAPO302774	BRALA04368
OG0005717	CAPO303289	BRALA23898
OG0005719	CAPO300934	BRALA05482
OG0005721	CAPO302442	BRALA21175
OG0005723	CAPO301560	BRALA28137
OG0005724	CAPO305737	BRALA27289
OG0005725	CAPO304382	BRALA35541, BRALA16743
OG0005728	CAPO300070	BRALA03308
OG0005729	CAPO306373	BRALA19644
OG0005731	CAPO304326	BRALA06257
OG0005732	CAPO306509	BRALA06368
OG0005733	CAPO307250	BRALA18100
OG0005734	CAPO307857	BRALA15823
OG0005735	CAPO306353	BRALA21831
OG0005738	CAPO304853	BRALA29956
OG0005739	CAPO308247	BRALA01770, BRALA01769, BRALA01768
OG0005741	CAPO303042	BRALA14058
OG0005742	CAPO300464, CAPO302075	BRALA15427, BRALA15426
OG0005744	CAPO302669	BRALA06893, BRALA06946
OG0005746	CAPO304136	BRALA18735
OG0005747	CAPO300949	BRALA05558
OG0005749	CAPO300768	BRALA33198
OG0005750	CAPO304369	BRALA12584
OG0005751	CAPO302377	BRALA26940
OG0005758	CAPO304832	BRALA11683
OG0005759	CAPO305998	BRALA27481
OG0005762	CAPO307808	BRALA11583
OG0005764	CAPO302285	BRALA07420
OG0005766	CAPO307164	BRALA05401
OG0005769	CAPO301036	BRALA19551
OG0005770	CAPO306340	BRALA25632
OG0005771	CAPO301571	BRALA16619
OG0005774	CAPO303542	BRALA14466
OG0005775	CAPO306153	BRALA13137
OG0005776	CAPO303568, CAPO307316	BRALA18974
OG0005777	CAPO300042	BRALA33601, BRALA34541, BRALA02555, BRALA02556
OG0005779	CAPO306436	BRALA10414
OG0005781	CAPO303884	BRALA14280
OG0005782	CAPO300230	BRALA27586
OG0005783	CAPO303474	BRALA11501
OG0005784	CAPO302307	BRALA25587
OG0005787	CAPO307830	BRALA30801, BRALA04456
OG0005788	CAPO300037	BRALA27401, BRALA27406
OG0005789	CAPO303327	BRALA19084
OG0005790	CAPO304988	BRALA11916
OG0005792	CAPO301624	BRALA22283
OG0005793	CAPO300669	BRALA02122
OG0005794	CAPO302027	BRALA14065
OG0005795	CAPO305005	BRALA11144, BRALA14247
OG0005796	CAPO305004	BRALA03853
OG0005797	CAPO301712	BRALA16284
OG0005799	CAPO305503	BRALA13423
OG0005800	CAPO306663, CAPO303116	BRALA00385
OG0005801	CAPO305293	BRALA27324
OG0005803	CAPO307068	BRALA09014
OG0005805	CAPO302538	BRALA14991
OG0005807	CAPO304282	BRALA12255
OG0005808	CAPO300610	BRALA12381
OG0005810	CAPO305026	BRALA35955, BRALA21993
OG0005811	CAPO304151	BRALA13358
OG0005812	CAPO305500	BRALA24432
OG0005814	CAPO301343	BRALA01036
OG0005815	CAPO306106	BRALA30105
OG0005817	CAPO300290	BRALA25567
OG0005818	CAPO302009	BRALA20030
OG0005819	CAPO301574	BRALA05131
OG0005821	CAPO300824	BRALA20900
OG0005824	CAPO303629	BRALA17116
OG0005825	CAPO302227	BRALA11949
OG0005828	CAPO303954	BRALA22827
OG0005831	CAPO302864	BRALA21956
OG0005832	CAPO302018	BRALA12528
OG0005835	CAPO306285	BRALA06897, BRALA06942
OG0005837	CAPO300250	BRALA06744
OG0005838	CAPO302560	BRALA26875, BRALA35802
OG0005840	CAPO305424	BRALA16042
OG0005842	CAPO304596	BRALA17078
OG0005843	CAPO307528	BRALA10293
OG0005845	CAPO307070	BRALA25738
OG0005847	CAPO305680	BRALA24711
OG0005848	CAPO307829	BRALA21006
OG0005849	CAPO303230	BRALA10677
OG0005850	CAPO307194	BRALA25474, BRALA00191
OG0005851	CAPO302674	BRALA01150
OG0005852	CAPO306738	BRALA12827
OG0005853	CAPO305397	BRALA10839
OG0005856	CAPO308178	BRALA26153
OG0005857	CAPO301639	BRALA17703
OG0005858	CAPO305203	BRALA21975
OG0005859	CAPO307160	BRALA04279
OG0005860	CAPO300029	BRALA04150
OG0005863	CAPO304301	BRALA06337
OG0005864	CAPO301932	BRALA24581
OG0005865	CAPO303346	BRALA05582
OG0005866	CAPO302021	BRALA23872
OG0005869	CAPO305217	BRALA03523
OG0005870	CAPO305120	BRALA01038
OG0005872	CAPO301101	BRALA09200
OG0005874	CAPO301503	BRALA14156
OG0005875	CAPO307256	BRALA05960
OG0005876	CAPO301107	BRALA17147
OG0005877	CAPO303218	BRALA00760
OG0005878	CAPO307565	BRALA22633
OG0005879	CAPO305924	BRALA03313
OG0005880	CAPO303914	BRALA12747
OG0005884	CAPO302326	BRALA30969
OG0005886	CAPO302755	BRALA34303
OG0005887	CAPO307435, CAPO303666	BRALA14946
OG0005888	CAPO305237	BRALA10153
OG0005889	CAPO306476	BRALA22990
OG0005890	CAPO303293	BRALA25707
OG0005892	CAPO304793	BRALA17641
OG0005893	CAPO302656	BRALA08108
OG0005894	CAPO302802	BRALA28969
OG0005897	CAPO306226	BRALA26845
OG0005898	CAPO304352	BRALA19509
OG0005899	CAPO306295	BRALA10069
OG0005902	CAPO305014, CAPO305124	BRALA19962
OG0005903	CAPO306042	BRALA06128
OG0005904	CAPO308290	BRALA34831, BRALA34174, BRALA35454, BRALA35542
OG0005907	CAPO306181	BRALA28216
OG0005909	CAPO304980	BRALA01890
OG0005910	CAPO304445	BRALA11665
OG0005914	CAPO304812	BRALA25653
OG0005915	CAPO301830	BRALA25443, BRALA15210
OG0005918	CAPO304132	BRALA10112
OG0005919	CAPO301677	BRALA02787
OG0005921	CAPO301707	BRALA06798
OG0005922	CAPO301561	BRALA18988
OG0005923	CAPO302607	BRALA12142
OG0005924	CAPO300900	BRALA03255
OG0005925	CAPO304879	BRALA06152
OG0005926	CAPO306981	BRALA22395
OG0005929	CAPO308208	BRALA01239
OG0005931	CAPO306162	BRALA18962
OG0005932	CAPO300797	BRALA22702
OG0005933	CAPO301858	BRALA32133
OG0005936	CAPO302424	BRALA20570
OG0005937	CAPO304550	BRALA20317
OG0005938	CAPO300395	BRALA00756
OG0005940	CAPO300232	BRALA08107
OG0005941	CAPO302544	BRALA24417
OG0005942	CAPO305649	BRALA28162
OG0005943	CAPO304448	BRALA04787
OG0005944	CAPO302321	BRALA33719, BRALA29446
OG0005946	CAPO302043	BRALA26890
OG0005947	CAPO308067, CAPO304545	BRALA06034
OG0005949	CAPO305776	BRALA33058
OG0005950	CAPO302730	BRALA01794
OG0005951	CAPO305823	BRALA00761
OG0005952	CAPO302748	BRALA21655
OG0005953	CAPO300018	BRALA18225
OG0005954	CAPO300472	BRALA25011
OG0005955	CAPO308169	BRALA27932
OG0005958	CAPO305231	BRALA12058
OG0005959	CAPO303727	BRALA21730
OG0005960	CAPO306619	BRALA27463
OG0005961	CAPO301401	BRALA19722
OG0005965	CAPO304971	BRALA34261
OG0005966	CAPO303149	BRALA13003
OG0005967	CAPO304145	BRALA23015
OG0005968	CAPO307899	BRALA21244
OG0005969	CAPO304815	BRALA29569
OG0005970	CAPO300012	BRALA05175
OG0005973	CAPO301806	BRALA28986
OG0005974	CAPO300269	BRALA28872
