Orthogroup	CAPO3	STRPU_ok
OG0004906	CAPO303480	STRPU_08937
OG0004907	CAPO307254	STRPU_21713, STRPU_21649
OG0004911	CAPO305750	STRPU_08092
OG0004913	CAPO306717	STRPU_06094
OG0004914	CAPO301519	STRPU_14742
OG0004917	CAPO303374	STRPU_07169
OG0004919	CAPO308082	STRPU_11465
OG0004920	CAPO302580	STRPU_25184
OG0004922	CAPO306550	STRPU_26354
OG0004923	CAPO307943	STRPU_20716
OG0004924	CAPO304606	STRPU_24409
OG0004927	CAPO304855	STRPU_21316
OG0004928	CAPO304691	STRPU_24477
OG0004929	CAPO304111	STRPU_05006
OG0004932	CAPO306081, CAPO305804	STRPU_26247
OG0004934	CAPO305066	STRPU_19905
OG0004935	CAPO302835	STRPU_19740
OG0004936	CAPO306298	STRPU_21488, STRPU_21497
OG0004938	CAPO308159	STRPU_03707
OG0004940	CAPO305630	STRPU_07541, STRPU_00573
OG0004943	CAPO306001	STRPU_07783
OG0004944	CAPO302056	STRPU_22699
OG0004946	CAPO305515	STRPU_21591
OG0004947	CAPO307579	STRPU_23618
OG0004948	CAPO305331	STRPU_12534
OG0004949	CAPO304026	STRPU_13012
OG0004950	CAPO300642	STRPU_17811
OG0004952	CAPO301776	STRPU_20796
OG0004953	CAPO306623	STRPU_09313, STRPU_09314
OG0004954	CAPO303229	STRPU_08007
OG0004958	CAPO302197	STRPU_26964
OG0004960	CAPO300258	STRPU_27428
OG0004961	CAPO305777	STRPU_23722
OG0004962	CAPO301438	STRPU_13744, STRPU_01506
OG0004963	CAPO303805	STRPU_03338, STRPU_03333
OG0004964	CAPO302916	STRPU_13973
OG0004969	CAPO303678	STRPU_06009
OG0004970	CAPO303748	STRPU_17292
OG0004971	CAPO302327	STRPU_18056
OG0004972	CAPO304289	STRPU_08274
OG0004973	CAPO305642	STRPU_11079
OG0004976	CAPO304478	STRPU_05919
OG0004977	CAPO304350	STRPU_13723
OG0004978	CAPO308306	STRPU_05786
OG0004979	CAPO303118	STRPU_13521
OG0004980	CAPO300807	STRPU_04372
OG0004981	CAPO306326	STRPU_16842
OG0004982	CAPO301351	STRPU_19653, STRPU_19667
OG0004983	CAPO300176	STRPU_09917
OG0004985	CAPO304816	STRPU_23754
OG0004987	CAPO305473	STRPU_04455
OG0004988	CAPO305623	STRPU_15132, STRPU_02514
OG0004989	CAPO300323	STRPU_11711
OG0004990	CAPO305712	STRPU_23966, STRPU_23942
OG0004991	CAPO302271	STRPU_23946, STRPU_23970
OG0004992	CAPO301159	STRPU_20208, STRPU_20209
OG0004993	CAPO302747	STRPU_20176
OG0004993	CAPO306074	STRPU_19465
OG0004997	CAPO300456	STRPU_09760, STRPU_09716
OG0004999	CAPO302635	STRPU_03693
OG0005002	CAPO305114	STRPU_26738, STRPU_26754
OG0005003	CAPO303837	STRPU_09945
OG0005005	CAPO303017	STRPU_09140, STRPU_02110
OG0005006	CAPO301015	STRPU_23765
OG0005007	CAPO300658	STRPU_06387
OG0005009	CAPO303190	STRPU_03273, STRPU_03233
OG0005010	CAPO304378	STRPU_08686
OG0005013	CAPO304066	STRPU_05904
OG0005014	CAPO307825	STRPU_14514
OG0005015	CAPO300946	STRPU_04597, STRPU_14106
OG0005016	CAPO305499	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504
OG0005021	CAPO304690	STRPU_06173
OG0005038	CAPO301658	STRPU_22415
OG0005040	CAPO300876	STRPU_17431
OG0005044	CAPO307084	STRPU_15541
OG0005046	CAPO304846	STRPU_23317
OG0005047	CAPO305932	STRPU_05922
OG0005048	CAPO300857	STRPU_03820, STRPU_03834
OG0005053	CAPO302547	STRPU_18810, STRPU_00246
OG0005057	CAPO303573	STRPU_24351
OG0005058	CAPO306731	STRPU_23702
OG0005059	CAPO300063	STRPU_19891, STRPU_19864
OG0005061	CAPO306602	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287
OG0005062	CAPO302106	STRPU_25112
OG0005064	CAPO300249	STRPU_24463, STRPU_24446
OG0005067	CAPO302289	STRPU_22082
OG0005068	CAPO306513	STRPU_00380, STRPU_11042
OG0005069	CAPO300204	STRPU_16032
OG0005071	CAPO305606	STRPU_05957
OG0005073	CAPO305547	STRPU_24827
OG0005075	CAPO307362	STRPU_21684, STRPU_21749
OG0005076	CAPO302885	STRPU_26988
OG0005077	CAPO302160	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378
OG0005078	CAPO307983	STRPU_25830
OG0005079	CAPO303799	STRPU_21868
OG0005081	CAPO307065	STRPU_25207, STRPU_01890
OG0005083	CAPO302388	STRPU_17228
OG0005084	CAPO307421, CAPO301121	STRPU_22839
OG0005086	CAPO302959	STRPU_23179
OG0005088	CAPO307772	STRPU_18320, STRPU_01126
OG0005089	CAPO303888	STRPU_27106
OG0005090	CAPO303909	STRPU_01406, STRPU_08757
OG0005091	CAPO305179	STRPU_05816
OG0005092	CAPO301418	STRPU_23715
OG0005093	CAPO303716	STRPU_18070, STRPU_01761
OG0005094	CAPO303630	STRPU_25375
OG0005095	CAPO301660	STRPU_02771
OG0005096	CAPO301964	STRPU_08160
OG0005097	CAPO304365	STRPU_09221, STRPU_02184
OG0005099	CAPO305916	STRPU_08366
OG0005100	CAPO306219	STRPU_25922
OG0005103	CAPO300625	STRPU_17083
OG0005104	CAPO303053	STRPU_25502
OG0005106	CAPO301403	STRPU_05329
OG0005107	CAPO304194	STRPU_11749
OG0005108	CAPO301196	STRPU_18654
OG0005109	CAPO301209	STRPU_13972
OG0005111	CAPO302727	STRPU_10824
OG0005113	CAPO300389	STRPU_20889, STRPU_20852
OG0005114	CAPO305096	STRPU_10459
OG0005115	CAPO304298	STRPU_20269
OG0005119	CAPO304215	STRPU_10227
OG0005120	CAPO304593	STRPU_26998
OG0005121	CAPO301715	STRPU_16484
OG0005124	CAPO305507	STRPU_21411
OG0005127	CAPO307277	STRPU_06156
OG0005128	CAPO305144	STRPU_17670, STRPU_02252, STRPU_17208
OG0005130	CAPO305368	STRPU_05396
OG0005132	CAPO300384	STRPU_24333
OG0005138	CAPO300009	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658
OG0005139	CAPO302205	STRPU_17070
OG0005140	CAPO300700, CAPO302173	STRPU_22056
OG0005142	CAPO304715	STRPU_11187
OG0005143	CAPO304926	STRPU_06139
OG0005144	CAPO306416	STRPU_19013
OG0005145	CAPO302299	STRPU_27175
OG0005146	CAPO303659	STRPU_20659
OG0005147	CAPO302069	STRPU_26497
OG0005149	CAPO302171	STRPU_17682
OG0005150	CAPO301944	STRPU_20828
OG0005151	CAPO302626	STRPU_06556, STRPU_06542
OG0005152	CAPO307737	STRPU_09380, STRPU_01576
OG0005154	CAPO307643	STRPU_25292
OG0005155	CAPO304712	STRPU_06007, STRPU_06008, STRPU_06006
OG0005156	CAPO305254	STRPU_24084
OG0005157	CAPO301711	STRPU_13927, STRPU_13912
OG0005158	CAPO300547	STRPU_13526
OG0005160	CAPO300741	STRPU_15358
OG0005163	CAPO305704	STRPU_19768, STRPU_00801
OG0005164	CAPO307846	STRPU_12460
OG0005167	CAPO303298	STRPU_08958
OG0005168	CAPO306745	STRPU_21133, STRPU_21135
OG0005169	CAPO303886	STRPU_20522
OG0005172	CAPO306565	STRPU_25653
OG0005175	CAPO305645	STRPU_20816
OG0005178	CAPO300199	STRPU_05042, STRPU_05117
OG0005179	CAPO306190	STRPU_05161, STRPU_05082
OG0005180	CAPO308188	STRPU_10141, STRPU_10077
OG0005181	CAPO300793	STRPU_06363
OG0005182	CAPO300394	STRPU_18650
OG0005183	CAPO304256	STRPU_12444
OG0005184	CAPO307619	STRPU_05040, STRPU_05114
OG0005185	CAPO305409	STRPU_25920
OG0005187	CAPO300108	STRPU_00668
OG0005188	CAPO307366, CAPO308331	STRPU_13694, STRPU_02382
OG0005191	CAPO301264	STRPU_19238
OG0005192	CAPO302320	STRPU_18718
OG0005193	CAPO300973	STRPU_17529
OG0005194	CAPO306243	STRPU_09321, STRPU_09322
OG0005196	CAPO306636	STRPU_11540
OG0005200	CAPO307301	STRPU_00546, STRPU_10700
OG0005201	CAPO300421	STRPU_03628
OG0005202	CAPO300013	STRPU_13331
OG0005203	CAPO304416	STRPU_22051
OG0005205	CAPO302576	STRPU_13243
OG0005206	CAPO301965	STRPU_26942
OG0005208	CAPO303001	STRPU_20021
OG0005209	CAPO300492	STRPU_08289
OG0005210	CAPO301315	STRPU_24954
OG0005212	CAPO300331	STRPU_08768, STRPU_01390
OG0005214	CAPO304556	STRPU_06480
OG0005215	CAPO308114	STRPU_03528, STRPU_03593
OG0005216	CAPO304567	STRPU_22833
OG0005217	CAPO303096, CAPO306650	STRPU_23399
OG0005221	CAPO306723	STRPU_10317
OG0005222	CAPO305567	STRPU_25871
OG0005223	CAPO302922	STRPU_13804
OG0005224	CAPO300521	STRPU_21292
OG0005228	CAPO300902	STRPU_09310
OG0005229	CAPO300950	STRPU_05943
OG0005230	CAPO305306	STRPU_26251
OG0005231	CAPO307526	STRPU_19298, STRPU_01849
OG0005233	CAPO307259	STRPU_11354
OG0005234	CAPO306586, CAPO305435	STRPU_11011, STRPU_00350
OG0005237	CAPO300405	STRPU_21180
OG0005238	CAPO307942	STRPU_19979, STRPU_01208, STRPU_19980
OG0005239	CAPO305851	STRPU_21838
OG0005240	CAPO302162	STRPU_23382
OG0005241	CAPO301367	STRPU_06116, STRPU_06117
OG0005243	CAPO302946	STRPU_01417, STRPU_08750
OG0005244	CAPO301413	STRPU_00792, STRPU_19778
OG0005245	CAPO305774	STRPU_22761, STRPU_01917
OG0005247	CAPO305218	STRPU_25497
OG0005249	CAPO306769	STRPU_00797, STRPU_19773
OG0005250	CAPO304032	STRPU_02279, STRPU_17641
OG0005251	CAPO306449	STRPU_17311, STRPU_17303
OG0005253	CAPO307867	STRPU_05148, STRPU_05072
OG0005254	CAPO304356	STRPU_08404
OG0005255	CAPO303838, CAPO300416	STRPU_09399
OG0005257	CAPO302797	STRPU_10598
OG0005258	CAPO301990	STRPU_23510
OG0005259	CAPO303873	STRPU_23667, STRPU_23641
OG0005261	CAPO305240	STRPU_24559
OG0005262	CAPO301884	STRPU_00347, STRPU_11007
OG0005265	CAPO306027, CAPO300170	STRPU_01063
OG0005265	CAPO305767	STRPU_24242, STRPU_01064
OG0005267	CAPO300315	STRPU_20585
OG0005268	CAPO302457	STRPU_24000
OG0005269	CAPO303868	STRPU_23278
OG0005271	CAPO303459	STRPU_09405, STRPU_01553
OG0005272	CAPO300142	STRPU_22017
OG0005273	CAPO302742	STRPU_17316, STRPU_17333
OG0005275	CAPO301557	STRPU_23138
OG0005277	CAPO302973, CAPO308033	STRPU_18405
OG0005278	CAPO306576, CAPO308328	STRPU_26384
OG0005279	CAPO304182	STRPU_25890
OG0005280	CAPO306635	STRPU_09964, STRPU_09985
OG0005285	CAPO302006	STRPU_15902
OG0005287	CAPO307607	STRPU_23081, STRPU_00666
OG0005289	CAPO304679	STRPU_14376
OG0005290	CAPO305632	STRPU_19306, STRPU_01835
OG0005292	CAPO300881	STRPU_25025
OG0005293	CAPO303402	STRPU_24465
OG0005294	CAPO306913	STRPU_18290, STRPU_01165
OG0005295	CAPO304907	STRPU_21605
OG0005298	CAPO307279	STRPU_04868
OG0005299	CAPO304069	STRPU_14413
OG0005300	CAPO304452	STRPU_22780, STRPU_01938
OG0005301	CAPO307444	STRPU_15385
OG0005303	CAPO304454	STRPU_00095, STRPU_11564, STRPU_01383
OG0005305	CAPO301003	STRPU_26257
OG0005309	CAPO306631	STRPU_04132
OG0005312	CAPO307454, CAPO303466	STRPU_19953
OG0005315	CAPO302427	STRPU_20366
OG0005316	CAPO301704	STRPU_25494
OG0005317	CAPO307168	STRPU_17680
OG0005318	CAPO308249	STRPU_12177, STRPU_12135
OG0005319	CAPO302638	STRPU_27120
OG0005320	CAPO301023	STRPU_14186
OG0005322	CAPO308079	STRPU_25180
OG0005323	CAPO307349	STRPU_27299
OG0005324	CAPO303901	STRPU_20025
OG0005325	CAPO301092	STRPU_08334
OG0005326	CAPO303331	STRPU_25489
OG0005331	CAPO301923	STRPU_19086, STRPU_19084, STRPU_00741, STRPU_04825, STRPU_18504
OG0005359	CAPO300630	STRPU_09260, STRPU_09261
OG0005360	CAPO303782	STRPU_27393
OG0005364	CAPO300756	STRPU_03005
OG0005365	CAPO303866	STRPU_04377
OG0005366	CAPO300645	STRPU_21326
OG0005367	CAPO304113	STRPU_21428
OG0005370	CAPO303423	STRPU_08003
OG0005371	CAPO306407	STRPU_22543
OG0005373	CAPO302507	STRPU_06388
OG0005374	CAPO300609	STRPU_17193, STRPU_17194
OG0005375	CAPO305216	STRPU_25120
OG0005377	CAPO307926	STRPU_14578
OG0005378	CAPO301284	STRPU_14342
OG0005379	CAPO303714	STRPU_05284
OG0005380	CAPO306791	STRPU_22040
OG0005381	CAPO301325	STRPU_19594
OG0005384	CAPO300411	STRPU_07111
OG0005385	CAPO305502	STRPU_14990, STRPU_14960
OG0005386	CAPO307872	STRPU_05912
OG0005388	CAPO301274	STRPU_26737
OG0005389	CAPO300599	STRPU_23997
OG0005390	CAPO301450	STRPU_18553
OG0005391	CAPO302409	STRPU_25279
OG0005393	CAPO302465	STRPU_25587
OG0005394	CAPO306444	STRPU_25496
OG0005395	CAPO302966	STRPU_09263
OG0005396	CAPO301185	STRPU_06564, STRPU_06536
OG0005398	CAPO301199	STRPU_13512
OG0005399	CAPO306277	STRPU_10762
OG0005400	CAPO301149	STRPU_05031
OG0005402	CAPO307246	STRPU_00390, STRPU_11050
OG0005403	CAPO303785	STRPU_27005
OG0005404	CAPO306644	STRPU_22113
OG0005405	CAPO304677	STRPU_04550
OG0005406	CAPO301050	STRPU_03511, STRPU_03556
OG0005408	CAPO306656	STRPU_09671
OG0005409	CAPO304722	STRPU_25711, STRPU_25693, STRPU_25710
OG0005410	CAPO300140	STRPU_26121
OG0005412	CAPO300143	STRPU_14017
OG0005413	CAPO304093	STRPU_22172, STRPU_22165
OG0005414	CAPO301252, CAPO301167	STRPU_08504
OG0005417	CAPO302063	STRPU_08416
OG0005422	CAPO303205	STRPU_21664
OG0005424	CAPO305286	STRPU_12037
OG0005425	CAPO300175	STRPU_12685
OG0005427	CAPO301444	STRPU_13715
OG0005430	CAPO302295	STRPU_26211
OG0005431	CAPO304591	STRPU_07670
OG0005433	CAPO303786	STRPU_27302
OG0005434	CAPO302858	STRPU_05663
OG0005435	CAPO303045	STRPU_22855
OG0005437	CAPO308137	STRPU_21555
OG0005438	CAPO302494	STRPU_20419
OG0005439	CAPO304206	STRPU_24295
OG0005440	CAPO303719	STRPU_26598
OG0005442	CAPO307582	STRPU_25160
OG0005443	CAPO305021	STRPU_21789
OG0005444	CAPO300488	STRPU_07952, STRPU_07961
OG0005446	CAPO300144	STRPU_17943
OG0005449	CAPO300543	STRPU_08610, STRPU_08616
OG0005450	CAPO302868	STRPU_05383
OG0005451	CAPO300480	STRPU_07609
OG0005454	CAPO307132	STRPU_24773, STRPU_01941, STRPU_22783
OG0005455	CAPO301855	STRPU_13490
OG0005457	CAPO307831	STRPU_25944, STRPU_25947, STRPU_25940, STRPU_00206, STRPU_25939
OG0005459	CAPO304164	STRPU_23361, STRPU_23360
OG0005461	CAPO307668	STRPU_13808
OG0005462	CAPO306835	STRPU_12801
OG0005463	CAPO303989	STRPU_00645, STRPU_23059
OG0005464	CAPO307986	STRPU_26048
OG0005465	CAPO300347	STRPU_21146
OG0005466	CAPO300596	STRPU_23396
OG0005467	CAPO305986	STRPU_21457
OG0005468	CAPO306414	STRPU_25503
OG0005469	CAPO301614	STRPU_25633
OG0005470	CAPO300654	STRPU_18165, STRPU_18149
OG0005471	CAPO300819	STRPU_14864, STRPU_14846
OG0005474	CAPO304412	STRPU_08208
OG0005475	CAPO300271	STRPU_22288
OG0005476	CAPO305577, CAPO305762	STRPU_23644, STRPU_23669
OG0005478	CAPO305209	STRPU_25870
OG0005479	CAPO300550	STRPU_26167
OG0005480	CAPO307314	STRPU_12455
OG0005481	CAPO306697, CAPO301416	STRPU_17876
OG0005482	CAPO307925	STRPU_00281, STRPU_21573
OG0005483	CAPO304067	STRPU_05249, STRPU_05264
OG0005484	CAPO307524	STRPU_05527, STRPU_05589
OG0005485	CAPO307449	STRPU_02962, STRPU_02947, STRPU_17287
OG0005486	CAPO300225	STRPU_26850
OG0005487	CAPO300444	STRPU_16421, STRPU_16434
OG0005488	CAPO301054	STRPU_14659
OG0005489	CAPO305322	STRPU_22568
OG0005490	CAPO300839	STRPU_23431, STRPU_01005
OG0005491	CAPO305898	STRPU_23428, STRPU_01009
OG0005493	CAPO304618	STRPU_09612
OG0005494	CAPO308140	STRPU_09929
OG0005495	CAPO305673	STRPU_06752
OG0005497	CAPO305501	STRPU_09932
OG0005498	CAPO303826	STRPU_00441, STRPU_13704
OG0005499	CAPO306730	STRPU_04311, STRPU_04338
OG0005500	CAPO306535	STRPU_10754
OG0005503	CAPO307437	STRPU_03008
OG0005504	CAPO300995	STRPU_21558
OG0005505	CAPO307588	STRPU_15073
OG0005506	CAPO307275	STRPU_18343
OG0005508	CAPO308142	STRPU_22224, STRPU_22223
OG0005509	CAPO300202	STRPU_26846
OG0005510	CAPO307083	STRPU_08786
OG0005511	CAPO304438	STRPU_19315, STRPU_01824
OG0005514	CAPO305223	STRPU_14577
OG0005516	CAPO305610	STRPU_20373
OG0005517	CAPO303557	STRPU_25419
OG0005518	CAPO300928	STRPU_12637
OG0005524	CAPO307077	STRPU_08209
OG0005525	CAPO305745	STRPU_11817
OG0005527	CAPO307337	STRPU_12817
OG0005528	CAPO302166	STRPU_13086, STRPU_13115
OG0005529	CAPO303996	STRPU_12709
OG0005533	CAPO308156	STRPU_15926, STRPU_00495
OG0005534	CAPO300248	STRPU_16482
OG0005535	CAPO306427	STRPU_02515, STRPU_15133
OG0005536	CAPO306899	STRPU_27271, STRPU_27255
OG0005537	CAPO305006	STRPU_17419
OG0005539	CAPO300487	STRPU_07949, STRPU_07958
OG0005540	CAPO307739	STRPU_06611
OG0005541	CAPO302610	STRPU_05903
OG0005545	CAPO307853	STRPU_22736
OG0005550	CAPO303338	STRPU_25387, STRPU_25386
OG0005553	CAPO308016	STRPU_19353
OG0005554	CAPO307360	STRPU_13732
OG0005556	CAPO301726	STRPU_15806, STRPU_15854
OG0005558	CAPO301773	STRPU_20661
OG0005559	CAPO302392	STRPU_17542
OG0005560	CAPO302459	STRPU_07947, STRPU_07918
OG0005561	CAPO307649	STRPU_25548, STRPU_00814
OG0005562	CAPO300157	STRPU_03200
OG0005563	CAPO300985	STRPU_05366
OG0005564	CAPO307593	STRPU_20064
OG0005566	CAPO308091	STRPU_14898
OG0005569	CAPO301394	STRPU_12945
OG0005572	CAPO300415	STRPU_06637
OG0005574	CAPO305418	STRPU_27016
OG0005575	CAPO301354	STRPU_14790
OG0005578	CAPO300834	STRPU_03449
OG0005580	CAPO308283	STRPU_11629, STRPU_01321
OG0005581	CAPO303973	STRPU_14238
OG0005582	CAPO306123	STRPU_00296, STRPU_00285
OG0005583	CAPO303824	STRPU_26929
OG0005584	CAPO302871	STRPU_26637
OG0005586	CAPO303784	STRPU_02793, STRPU_26829, STRPU_26826
OG0005588	CAPO305990	STRPU_01033, STRPU_23406
OG0005589	CAPO305989	STRPU_01034, STRPU_23405
OG0005590	CAPO302905	STRPU_24090
OG0005592	CAPO305870	STRPU_25992
OG0005593	CAPO302759	STRPU_17440, STRPU_17438
OG0005594	CAPO306885	STRPU_07081
OG0005595	CAPO306737	STRPU_09782
OG0005597	CAPO301334	STRPU_07006, STRPU_06987
OG0005598	CAPO300035	STRPU_06717
OG0005599	CAPO302061	STRPU_22924
OG0005600	CAPO300445	STRPU_23162
OG0005603	CAPO303949	STRPU_12908
OG0005604	CAPO303855	STRPU_12907
OG0005605	CAPO300782	STRPU_04602
OG0005608	CAPO303058	STRPU_20805
OG0005611	CAPO304396	STRPU_09092, STRPU_02065
OG0005613	CAPO301790	STRPU_21112
OG0005614	CAPO306809	STRPU_21473
OG0005615	CAPO302186	STRPU_04811
OG0005616	CAPO302310	STRPU_25331
OG0005617	CAPO300131	STRPU_19268
OG0005618	CAPO307702	STRPU_18370
OG0005620	CAPO306094	STRPU_23571
OG0005621	CAPO308123	STRPU_20803, STRPU_20699
OG0005622	CAPO307903	STRPU_20686
OG0005623	CAPO300779	STRPU_13131, STRPU_02575
OG0005624	CAPO300652	STRPU_22621
OG0005625	CAPO302221	STRPU_10019
OG0005626	CAPO308220	STRPU_15356
OG0005629	CAPO302575	STRPU_11037
OG0005630	CAPO301786, CAPO307219	STRPU_04173
OG0005631	CAPO300791	STRPU_22108
OG0005632	CAPO303472	STRPU_20886, STRPU_20849
OG0005633	CAPO302097	STRPU_21354
OG0005636	CAPO302060	STRPU_12024
OG0005637	CAPO305600	STRPU_16870
OG0005639	CAPO306397	STRPU_05338
OG0005641	CAPO302343	STRPU_20526
OG0005642	CAPO307460	STRPU_23878
OG0005643	CAPO307244	STRPU_14537
OG0005644	CAPO303605	STRPU_14959, STRPU_14989
OG0005645	CAPO300279	STRPU_02698
OG0005649	CAPO304011	STRPU_17152
OG0005652	CAPO301437	STRPU_23662, STRPU_23636
OG0005654	CAPO306680	STRPU_24497
OG0005655	CAPO300096, CAPO304440	STRPU_07452, STRPU_07444
OG0005656	CAPO306816	STRPU_10339
OG0005660	CAPO305277	STRPU_14412
OG0005690	CAPO303792	STRPU_26783, STRPU_26777
OG0005692	CAPO306503	STRPU_18031
OG0005694	CAPO302741	STRPU_26440
OG0005695	CAPO303401	STRPU_12777, STRPU_02367
OG0005701	CAPO304311	STRPU_08625
OG0005702	CAPO302394	STRPU_05872
OG0005703	CAPO307490	STRPU_08717, STRPU_01457
OG0005707	CAPO303751	STRPU_27228
OG0005708	CAPO306478	STRPU_24004
OG0005710	CAPO307544	STRPU_18862, STRPU_18935
OG0005712	CAPO302811	STRPU_16543, STRPU_16563
OG0005714	CAPO302016	STRPU_06726
OG0005715	CAPO302774	STRPU_21975
OG0005717	CAPO303289	STRPU_17984
OG0005719	CAPO300934	STRPU_11077
OG0005721	CAPO302442	STRPU_24247, STRPU_01058
OG0005723	CAPO301560	STRPU_23964, STRPU_23939
OG0005724	CAPO305737	STRPU_10013
OG0005725	CAPO304382	STRPU_08791
OG0005726	CAPO306255	STRPU_25363
OG0005728	CAPO300070	STRPU_26034
OG0005729	CAPO306373	STRPU_17722
OG0005731	CAPO304326	STRPU_08963
OG0005732	CAPO306509	STRPU_08259
OG0005733	CAPO307250	STRPU_04392
OG0005734	CAPO307857	STRPU_00552, STRPU_10691
OG0005735	CAPO306353	STRPU_20067
OG0005738	CAPO304853	STRPU_06615
OG0005739	CAPO308247	STRPU_18904, STRPU_07660, STRPU_00179, STRPU_00180
OG0005741	CAPO303042	STRPU_02426, STRPU_13638
OG0005742	CAPO300464, CAPO302075	STRPU_02463, STRPU_13602
OG0005744	CAPO302669	STRPU_24149
OG0005746	CAPO304136	STRPU_05482
OG0005747	CAPO300949	STRPU_00328, STRPU_10991
OG0005749	CAPO300768	STRPU_12467
OG0005750	CAPO304369	STRPU_09294
OG0005751	CAPO302377	STRPU_20950
OG0005758	CAPO304832	STRPU_06469
OG0005759	CAPO305998	STRPU_08895, STRPU_00922
OG0005762	CAPO307808	STRPU_06450
OG0005764	CAPO302285	STRPU_13948
OG0005766	CAPO307164	STRPU_10969
OG0005769	CAPO301036	STRPU_20424
OG0005770	CAPO306340	STRPU_26040
OG0005771	CAPO301571	STRPU_27098, STRPU_27087
OG0005774	CAPO303542	STRPU_13525, STRPU_13524
OG0005775	CAPO306153	STRPU_08548
OG0005776	CAPO303568, CAPO307316	STRPU_08315
OG0005777	CAPO300042	STRPU_17019
OG0005779	CAPO306436	STRPU_08148
OG0005781	CAPO303884	STRPU_17947
OG0005782	CAPO300230	STRPU_09991
OG0005783	CAPO303474	STRPU_01541, STRPU_09418
OG0005784	CAPO302307	STRPU_10310
OG0005787	CAPO307830	STRPU_22458, STRPU_22482
OG0005788	CAPO300037	STRPU_20148
OG0005789	CAPO303327	STRPU_25529
OG0005790	CAPO304988	STRPU_20640
OG0005792	CAPO301624	STRPU_21805
OG0005793	CAPO300669	STRPU_11575, STRPU_01366
OG0005794	CAPO302027	STRPU_13536
OG0005795	CAPO305005	STRPU_06779, STRPU_06755
OG0005796	CAPO305004	STRPU_04062
OG0005797	CAPO301712	STRPU_09784
OG0005799	CAPO305503	STRPU_21454
OG0005800	CAPO306663, CAPO303116	STRPU_23401, STRPU_01039
OG0005801	CAPO305293	STRPU_00807, STRPU_25540
OG0005803	CAPO307068	STRPU_01875, STRPU_25191
OG0005805	CAPO302538	STRPU_14645
OG0005807	CAPO304282	STRPU_16945, STRPU_02020
OG0005808	CAPO300610	STRPU_17891
OG0005810	CAPO305026	STRPU_25299
OG0005811	CAPO304151	STRPU_21807
OG0005812	CAPO305500	STRPU_20595
OG0005814	CAPO301343	STRPU_19267
OG0005815	CAPO306106	STRPU_00424, STRPU_14203
OG0005817	CAPO300290	STRPU_14811
OG0005818	CAPO302009	STRPU_01031, STRPU_23407
OG0005819	CAPO301574	STRPU_18789
OG0005821	CAPO300824	STRPU_02907
OG0005823	CAPO300775	STRPU_24738
OG0005824	CAPO303629	STRPU_27019
OG0005825	CAPO302227	STRPU_21606
OG0005828	CAPO303954	STRPU_15489
OG0005831	CAPO302864	STRPU_00960, STRPU_08861
OG0005832	CAPO302018	STRPU_25370
OG0005834	CAPO306049, CAPO302406, CAPO305685, CAPO305497	STRPU_12634
OG0005835	CAPO306285	STRPU_25028
OG0005837	CAPO300250	STRPU_19226
OG0005838	CAPO302560	STRPU_14948, STRPU_14978, STRPU_00058
OG0005840	CAPO305424	STRPU_24192, STRPU_01105
OG0005842	CAPO304596	STRPU_07126
OG0005843	CAPO307528	STRPU_24376
OG0005845	CAPO307070	STRPU_23253
OG0005847	CAPO305680	STRPU_21849
OG0005848	CAPO307829	STRPU_13409
OG0005849	CAPO303230	STRPU_22157
OG0005850	CAPO307194	STRPU_22163, STRPU_22158
OG0005851	CAPO302674	STRPU_18849
OG0005852	CAPO306738	STRPU_23002, STRPU_00877
OG0005853	CAPO305397	STRPU_21346
OG0005856	CAPO308178	STRPU_21085
OG0005857	CAPO301639	STRPU_15424
OG0005858	CAPO305203	STRPU_15082
OG0005859	CAPO307160	STRPU_15847, STRPU_15798
OG0005860	CAPO300029	STRPU_22221
OG0005863	CAPO304301	STRPU_08636
OG0005864	CAPO301932	STRPU_10139, STRPU_10075
OG0005865	CAPO303346	STRPU_00331, STRPU_10994
OG0005866	CAPO302021	STRPU_25266
OG0005869	CAPO305217	STRPU_25687, STRPU_25706
OG0005870	CAPO305120	STRPU_18687
OG0005872	CAPO301101	STRPU_13684, STRPU_02391
OG0005874	CAPO301503	STRPU_13329
OG0005875	CAPO307256	STRPU_06678
OG0005876	CAPO301107	STRPU_23804
OG0005877	CAPO303218	STRPU_19283, STRPU_00403
OG0005878	CAPO307565	STRPU_21405
OG0005879	CAPO305924	STRPU_25253
OG0005880	CAPO303914	STRPU_23630
OG0005884	CAPO302326	STRPU_20704
OG0005886	CAPO302755	STRPU_20854, STRPU_20891
OG0005887	CAPO307435, CAPO303666	STRPU_14589
OG0005888	CAPO305237	STRPU_20094, STRPU_20115
OG0005889	CAPO306476	STRPU_17783
