TCONS_00000001	XLOC_000001
TCONS_00036675	XLOC_026147
TCONS_00036676	XLOC_026147
TCONS_00036677	XLOC_026148
TCONS_00036679	XLOC_026150
TCONS_00036680	XLOC_026151
TCONS_00036681	XLOC_026152
TCONS_00036684	XLOC_026155
TCONS_00036685	XLOC_026156
TCONS_00036686	XLOC_026157
TCONS_00036688	XLOC_026159
TCONS_00036689	XLOC_026160
TCONS_00036690	XLOC_026160
TCONS_00036691	XLOC_026161
TCONS_00036692	XLOC_026162
TCONS_00036693	XLOC_026163
TCONS_00036694	XLOC_026164
TCONS_00036695	XLOC_026165
TCONS_00036696	XLOC_026165
TCONS_00036697	XLOC_026165
TCONS_00036698	XLOC_026165
TCONS_00036699	XLOC_026166
TCONS_00036700	XLOC_026167
TCONS_00036701	XLOC_026168
TCONS_00036704	XLOC_026171
TCONS_00036705	XLOC_026172
TCONS_00036706	XLOC_026173
TCONS_00036710	XLOC_026177
TCONS_00036711	XLOC_026178
TCONS_00036712	XLOC_026179
TCONS_00036713	XLOC_026180
TCONS_00036716	XLOC_026183
TCONS_00036717	XLOC_026184
TCONS_00036720	XLOC_026187
TCONS_00036721	XLOC_026188
TCONS_00036722	XLOC_026189
TCONS_00036723	XLOC_026190
TCONS_00036724	XLOC_026190
TCONS_00036725	XLOC_026191
TCONS_00036726	XLOC_026192
TCONS_00036727	XLOC_026193
TCONS_00036728	XLOC_026193
TCONS_00036729	XLOC_026194
TCONS_00036730	XLOC_026195
TCONS_00036733	XLOC_026198
TCONS_00036734	XLOC_026199
TCONS_00036735	XLOC_026200
TCONS_00036736	XLOC_026201
TCONS_00036737	XLOC_026202
TCONS_00036738	XLOC_026203
TCONS_00036739	XLOC_026204
TCONS_00036740	XLOC_026205
TCONS_00036741	XLOC_026206
TCONS_00036742	XLOC_026206
TCONS_00036743	XLOC_026206
TCONS_00036744	XLOC_026207
TCONS_00036745	XLOC_026207
TCONS_00036746	XLOC_026207
TCONS_00036747	XLOC_026208
TCONS_00036748	XLOC_026208
TCONS_00036749	XLOC_026208
TCONS_00036750	XLOC_026209
TCONS_00036751	XLOC_026210
TCONS_00036752	XLOC_026210
TCONS_00036753	XLOC_026210
TCONS_00036754	XLOC_026211
TCONS_00036755	XLOC_026212
TCONS_00036756	XLOC_026212
TCONS_00036757	XLOC_026212
TCONS_00036758	XLOC_026213
TCONS_00036759	XLOC_026214
TCONS_00036760	XLOC_026215
TCONS_00036761	XLOC_026216
TCONS_00036763	XLOC_026218
TCONS_00036764	XLOC_026219
TCONS_00036765	XLOC_026220
TCONS_00036766	XLOC_026221
TCONS_00036767	XLOC_026222
TCONS_00036768	XLOC_026223
TCONS_00036769	XLOC_026224
TCONS_00036770	XLOC_026225
TCONS_00036771	XLOC_026226
TCONS_00036772	XLOC_026227
TCONS_00036774	XLOC_026229
TCONS_00036775	XLOC_026230
TCONS_00036776	XLOC_026230
TCONS_00036777	XLOC_026230
TCONS_00036778	XLOC_026231
TCONS_00036779	XLOC_026232
TCONS_00036780	XLOC_026233
TCONS_00036781	XLOC_026234
TCONS_00036782	XLOC_026235
TCONS_00036783	XLOC_026236
TCONS_00036784	XLOC_026237
TCONS_00036788	XLOC_026241
TCONS_00036791	XLOC_026244
TCONS_00036792	XLOC_026245
TCONS_00036794	XLOC_026247
TCONS_00036795	XLOC_026248
TCONS_00036796	XLOC_026249
TCONS_00036797	XLOC_026250
TCONS_00036798	XLOC_026251
TCONS_00036799	XLOC_026252
TCONS_00036801	XLOC_026254
TCONS_00036802	XLOC_026254
TCONS_00036803	XLOC_026254
TCONS_00036804	XLOC_026254
TCONS_00036805	XLOC_026255
TCONS_00036807	XLOC_026257
TCONS_00036808	XLOC_026258
TCONS_00036809	XLOC_026259
TCONS_00036810	XLOC_026260
TCONS_00036811	XLOC_026261
TCONS_00036812	XLOC_026262
TCONS_00036813	XLOC_026263
TCONS_00036814	XLOC_026264
TCONS_00036815	XLOC_026265
TCONS_00036817	XLOC_026267
TCONS_00036818	XLOC_026267
TCONS_00036819	XLOC_026267
TCONS_00036823	XLOC_026271
TCONS_00036824	XLOC_026272
TCONS_00036825	XLOC_026273
TCONS_00036826	XLOC_026274
TCONS_00036827	XLOC_026275
TCONS_00036828	XLOC_026276
TCONS_00036829	XLOC_026277
TCONS_00036830	XLOC_026278
TCONS_00036831	XLOC_026279
TCONS_00036832	XLOC_026280
TCONS_00036833	XLOC_026281
TCONS_00036834	XLOC_026281
TCONS_00036835	XLOC_026282
TCONS_00036836	XLOC_026283
TCONS_00036837	XLOC_026284
TCONS_00036838	XLOC_026284
TCONS_00036839	XLOC_026284
TCONS_00036840	XLOC_026284
TCONS_00036841	XLOC_026284
TCONS_00036842	XLOC_026285
TCONS_00036843	XLOC_026286
TCONS_00036844	XLOC_026286
TCONS_00036845	XLOC_026287
TCONS_00036846	XLOC_026288
TCONS_00036847	XLOC_026289
TCONS_00036848	XLOC_026290
TCONS_00036850	XLOC_026292
TCONS_00036851	XLOC_026293
TCONS_00036852	XLOC_026294
TCONS_00036853	XLOC_026294
TCONS_00036854	XLOC_026295
TCONS_00036856	XLOC_026297
TCONS_00036862	XLOC_026303
TCONS_00036863	XLOC_026304
TCONS_00036864	XLOC_026305
TCONS_00036865	XLOC_026306
TCONS_00036866	XLOC_026306
TCONS_00036867	XLOC_026307
TCONS_00036868	XLOC_026307
TCONS_00036869	XLOC_026308
TCONS_00036870	XLOC_026309
TCONS_00036871	XLOC_026310
TCONS_00036872	XLOC_026311
TCONS_00036873	XLOC_026312
TCONS_00036874	XLOC_026312
TCONS_00036875	XLOC_026313
TCONS_00036876	XLOC_026313
TCONS_00036877	XLOC_026314
TCONS_00036878	XLOC_026315
TCONS_00036881	XLOC_026318
TCONS_00036882	XLOC_026319
TCONS_00036883	XLOC_026320
TCONS_00036884	XLOC_026321
TCONS_00036885	XLOC_026321
TCONS_00036886	XLOC_026322
TCONS_00036887	XLOC_026323
TCONS_00036888	XLOC_026324
TCONS_00036889	XLOC_026325
TCONS_00036890	XLOC_026326
TCONS_00036891	XLOC_026327
TCONS_00036892	XLOC_026328
TCONS_00036893	XLOC_026328
TCONS_00036898	XLOC_026333
TCONS_00036899	XLOC_026334
TCONS_00036900	XLOC_026335
TCONS_00036901	XLOC_026336
TCONS_00036902	XLOC_026336
TCONS_00036903	XLOC_026336
TCONS_00036904	XLOC_026337
TCONS_00036905	XLOC_026338
TCONS_00036906	XLOC_026339
TCONS_00036907	XLOC_026340
TCONS_00036908	XLOC_026341
TCONS_00036909	XLOC_026342
TCONS_00036910	XLOC_026343
TCONS_00036911	XLOC_026344
TCONS_00036912	XLOC_026344
TCONS_00036913	XLOC_026344
TCONS_00036914	XLOC_026344
TCONS_00036915	XLOC_026345
TCONS_00036916	XLOC_026346
TCONS_00036917	XLOC_026347
TCONS_00036918	XLOC_026348
TCONS_00036919	XLOC_026349
TCONS_00036920	XLOC_026349
TCONS_00036921	XLOC_026350
TCONS_00036922	XLOC_026350
TCONS_00036923	XLOC_026351
TCONS_00036924	XLOC_026351
TCONS_00036925	XLOC_026352
TCONS_00036927	XLOC_026354
TCONS_00036928	XLOC_026355
TCONS_00036929	XLOC_026356
TCONS_00036931	XLOC_026358
TCONS_00036932	XLOC_026359
TCONS_00036934	XLOC_026361
TCONS_00036935	XLOC_026362
TCONS_00036936	XLOC_026363
TCONS_00036937	XLOC_026364
TCONS_00036938	XLOC_026364
TCONS_00036940	XLOC_026366
TCONS_00036941	XLOC_026366
TCONS_00036942	XLOC_026366
TCONS_00036943	XLOC_026367
TCONS_00036944	XLOC_026368
TCONS_00036945	XLOC_026369
TCONS_00036946	XLOC_026370
TCONS_00036947	XLOC_026371
TCONS_00036948	XLOC_026372
TCONS_00036949	XLOC_026373
TCONS_00036950	XLOC_026373
TCONS_00036951	XLOC_026374
TCONS_00036952	XLOC_026375
TCONS_00036954	XLOC_026377
TCONS_00036956	XLOC_026379
TCONS_00036957	XLOC_026380
TCONS_00036958	XLOC_026381
TCONS_00036959	XLOC_026381
TCONS_00036960	XLOC_026382
TCONS_00036961	XLOC_026383
TCONS_00036964	XLOC_026386
TCONS_00036968	XLOC_026390
TCONS_00036969	XLOC_026391
TCONS_00036970	XLOC_026392
TCONS_00036971	XLOC_026393
TCONS_00036972	XLOC_026394
TCONS_00036974	XLOC_026396
TCONS_00036975	XLOC_026397
TCONS_00036976	XLOC_026398
TCONS_00036977	XLOC_026399
TCONS_00036981	XLOC_026403
TCONS_00036982	XLOC_026404
TCONS_00036983	XLOC_026405
TCONS_00036984	XLOC_026406
TCONS_00036985	XLOC_026406
TCONS_00036986	XLOC_026407
TCONS_00036987	XLOC_026408
TCONS_00036988	XLOC_026409
TCONS_00036989	XLOC_026410
TCONS_00036990	XLOC_026411
TCONS_00036991	XLOC_026412
TCONS_00036993	XLOC_026414
TCONS_00036994	XLOC_026415
TCONS_00036995	XLOC_026415
TCONS_00036996	XLOC_026416
TCONS_00036997	XLOC_026417
TCONS_00036998	XLOC_026418
TCONS_00036999	XLOC_026418
TCONS_00037000	XLOC_026419
TCONS_00037001	XLOC_026419
TCONS_00037002	XLOC_026419
TCONS_00037003	XLOC_026419
TCONS_00037004	XLOC_026419
TCONS_00037005	XLOC_026420
TCONS_00037006	XLOC_026420
TCONS_00037007	XLOC_026421
TCONS_00037009	XLOC_026423
TCONS_00037010	XLOC_026424
TCONS_00037011	XLOC_026425
TCONS_00037012	XLOC_026426
TCONS_00037015	XLOC_026429
TCONS_00037016	XLOC_026430
TCONS_00037017	XLOC_026430
TCONS_00037018	XLOC_026431
TCONS_00037019	XLOC_026432
TCONS_00037020	XLOC_026433
TCONS_00037021	XLOC_026434
TCONS_00037022	XLOC_026435
TCONS_00037023	XLOC_026436
TCONS_00037025	XLOC_026438
TCONS_00037026	XLOC_026439
TCONS_00037027	XLOC_026440
TCONS_00037028	XLOC_026441
TCONS_00037029	XLOC_026442
TCONS_00037030	XLOC_026443
TCONS_00037031	XLOC_026444
TCONS_00037032	XLOC_026444
TCONS_00037033	XLOC_026444
TCONS_00037034	XLOC_026445
TCONS_00037035	XLOC_026445
TCONS_00037036	XLOC_026445
TCONS_00037037	XLOC_026445
TCONS_00037038	XLOC_026445
TCONS_00037039	XLOC_026445
TCONS_00037040	XLOC_026445
TCONS_00037041	XLOC_026446
TCONS_00037046	XLOC_026451
TCONS_00037047	XLOC_026452
TCONS_00037048	XLOC_026453
TCONS_00037051	XLOC_026456
TCONS_00037053	XLOC_026458
TCONS_00037055	XLOC_026460
TCONS_00037056	XLOC_026461
TCONS_00037057	XLOC_026462
TCONS_00037058	XLOC_026462
TCONS_00037060	XLOC_026464
TCONS_00037061	XLOC_026465
TCONS_00037064	XLOC_026468
TCONS_00037072	XLOC_026476
TCONS_00037073	XLOC_026477
TCONS_00037074	XLOC_026478
TCONS_00037075	XLOC_026478
TCONS_00037077	XLOC_026480
TCONS_00037079	XLOC_026482
TCONS_00037080	XLOC_026483
TCONS_00037081	XLOC_026484
TCONS_00037083	XLOC_026486
TCONS_00037084	XLOC_026486
TCONS_00037085	XLOC_026487
TCONS_00037086	XLOC_026488
TCONS_00037087	XLOC_026488
TCONS_00037088	XLOC_026488
TCONS_00037089	XLOC_026488
TCONS_00037090	XLOC_026489
TCONS_00037091	XLOC_026490
TCONS_00037092	XLOC_026491
TCONS_00037093	XLOC_026492
TCONS_00037094	XLOC_026493
TCONS_00037095	XLOC_026494
TCONS_00037096	XLOC_026494
TCONS_00037097	XLOC_026494
TCONS_00037098	XLOC_026494
TCONS_00037099	XLOC_026494
TCONS_00037100	XLOC_026495
TCONS_00037101	XLOC_026495
TCONS_00037102	XLOC_026496
TCONS_00037103	XLOC_026497
TCONS_00037104	XLOC_026498
TCONS_00037105	XLOC_026499
TCONS_00037106	XLOC_026500
TCONS_00037107	XLOC_026500
TCONS_00037108	XLOC_026500
TCONS_00037110	XLOC_026502
TCONS_00037111	XLOC_026503
TCONS_00037112	XLOC_026504
TCONS_00037114	XLOC_026506
TCONS_00037115	XLOC_026506
TCONS_00037116	XLOC_026507
TCONS_00037117	XLOC_026507
TCONS_00037119	XLOC_026509
TCONS_00037120	XLOC_026510
TCONS_00037121	XLOC_026511
TCONS_00037122	XLOC_026511
TCONS_00037123	XLOC_026511
TCONS_00037124	XLOC_026512
TCONS_00037125	XLOC_026513
TCONS_00037126	XLOC_026514
TCONS_00037127	XLOC_026515
TCONS_00037128	XLOC_026515
TCONS_00037129	XLOC_026516
TCONS_00037130	XLOC_026516
TCONS_00037131	XLOC_026516
TCONS_00037132	XLOC_026516
TCONS_00037133	XLOC_026516
TCONS_00037134	XLOC_026517
TCONS_00037135	XLOC_026517
TCONS_00037136	XLOC_026518
TCONS_00037137	XLOC_026519
TCONS_00037138	XLOC_026519
TCONS_00037139	XLOC_026520
TCONS_00037140	XLOC_026521
TCONS_00037141	XLOC_026522
TCONS_00037142	XLOC_026523
TCONS_00037143	XLOC_026524
TCONS_00037144	XLOC_026525
TCONS_00037145	XLOC_026525
TCONS_00037146	XLOC_026525
TCONS_00037147	XLOC_026525
TCONS_00037148	XLOC_026526
TCONS_00037150	XLOC_026528
TCONS_00037151	XLOC_026529
TCONS_00037152	XLOC_026529
TCONS_00037153	XLOC_026530
TCONS_00037154	XLOC_026531
TCONS_00037155	XLOC_026532
TCONS_00037156	XLOC_026533
TCONS_00037157	XLOC_026533
TCONS_00037158	XLOC_026534
TCONS_00037159	XLOC_026535
TCONS_00037160	XLOC_026536
TCONS_00037161	XLOC_026537
TCONS_00037162	XLOC_026538
TCONS_00037163	XLOC_026539
TCONS_00037164	XLOC_026539
TCONS_00037168	XLOC_026543
TCONS_00037170	XLOC_026545
TCONS_00037171	XLOC_026546
TCONS_00037172	XLOC_026547
TCONS_00037173	XLOC_026547
TCONS_00037174	XLOC_026548
TCONS_00037175	XLOC_026549
TCONS_00037176	XLOC_026550
TCONS_00037177	XLOC_026551
TCONS_00037178	XLOC_026552
TCONS_00037179	XLOC_026553
TCONS_00037180	XLOC_026554
TCONS_00037181	XLOC_026555
TCONS_00037182	XLOC_026556
TCONS_00037183	XLOC_026556
TCONS_00037184	XLOC_026556
TCONS_00037185	XLOC_026556
TCONS_00037186	XLOC_026556
TCONS_00037188	XLOC_026558
TCONS_00037189	XLOC_026559
TCONS_00037190	XLOC_026560
TCONS_00037191	XLOC_026561
TCONS_00037192	XLOC_026561
TCONS_00037193	XLOC_026561
TCONS_00037194	XLOC_026561
TCONS_00037195	XLOC_026561
TCONS_00037196	XLOC_026562
TCONS_00037197	XLOC_026563
TCONS_00037198	XLOC_026564
TCONS_00037199	XLOC_026565
TCONS_00037200	XLOC_026566
TCONS_00037201	XLOC_026567
TCONS_00037202	XLOC_026568
TCONS_00037203	XLOC_026568
TCONS_00037204	XLOC_026569
TCONS_00037205	XLOC_026570
TCONS_00037206	XLOC_026570
TCONS_00037207	XLOC_026570
TCONS_00037208	XLOC_026570
TCONS_00037209	XLOC_026570
TCONS_00037210	XLOC_026570
TCONS_00037211	XLOC_026570
TCONS_00037212	XLOC_026571
TCONS_00037213	XLOC_026572
TCONS_00037214	XLOC_026572
TCONS_00037215	XLOC_026573
TCONS_00037216	XLOC_026573
TCONS_00037217	XLOC_026573
TCONS_00037218	XLOC_026574
TCONS_00037219	XLOC_026575
TCONS_00037220	XLOC_026575
TCONS_00037221	XLOC_026575
TCONS_00037222	XLOC_026575
TCONS_00037223	XLOC_026576
TCONS_00037224	XLOC_026577
TCONS_00037225	XLOC_026577
TCONS_00037226	XLOC_026577
TCONS_00037227	XLOC_026577
TCONS_00037228	XLOC_026577
TCONS_00037229	XLOC_026578
TCONS_00037231	XLOC_026580
TCONS_00037232	XLOC_026581
TCONS_00037233	XLOC_026582
TCONS_00037234	XLOC_026582
TCONS_00037235	XLOC_026583
TCONS_00037236	XLOC_026584
TCONS_00037237	XLOC_026585
TCONS_00037238	XLOC_026586
TCONS_00037239	XLOC_026587
TCONS_00037240	XLOC_026587
TCONS_00037241	XLOC_026587
TCONS_00037242	XLOC_026588
TCONS_00037243	XLOC_026589
TCONS_00037244	XLOC_026589
TCONS_00037245	XLOC_026590
TCONS_00037246	XLOC_026591
TCONS_00037250	XLOC_026595
TCONS_00037251	XLOC_026596
TCONS_00037252	XLOC_026597
TCONS_00037253	XLOC_026598
TCONS_00037254	XLOC_026599
TCONS_00037255	XLOC_026600
TCONS_00037256	XLOC_026600
TCONS_00037257	XLOC_026600
TCONS_00037258	XLOC_026601
TCONS_00037261	XLOC_026604
TCONS_00037262	XLOC_026605
TCONS_00037263	XLOC_026606
TCONS_00037266	XLOC_026609
TCONS_00037268	XLOC_026611
TCONS_00037269	XLOC_026611
TCONS_00037270	XLOC_026611
TCONS_00037271	XLOC_026612
TCONS_00037272	XLOC_026613
TCONS_00037273	XLOC_026614
TCONS_00037274	XLOC_026615
TCONS_00037275	XLOC_026616
TCONS_00037276	XLOC_026617
TCONS_00037277	XLOC_026617
TCONS_00037278	XLOC_026617
TCONS_00037279	XLOC_026618
TCONS_00037280	XLOC_026619
TCONS_00037281	XLOC_026620
TCONS_00037282	XLOC_026621
TCONS_00037283	XLOC_026621
TCONS_00037284	XLOC_026621
TCONS_00037285	XLOC_026621
TCONS_00037286	XLOC_026621
TCONS_00037287	XLOC_026621
TCONS_00037288	XLOC_026622
TCONS_00037289	XLOC_026623
TCONS_00037290	XLOC_026624
TCONS_00037291	XLOC_026624
TCONS_00037292	XLOC_026625
TCONS_00037294	XLOC_026627
TCONS_00037295	XLOC_026628
TCONS_00037296	XLOC_026629
TCONS_00037297	XLOC_026630
TCONS_00037298	XLOC_026631
TCONS_00037299	XLOC_026632
TCONS_00037300	XLOC_026633
TCONS_00037301	XLOC_026634
TCONS_00037302	XLOC_026635
TCONS_00037303	XLOC_026636
TCONS_00037304	XLOC_026637
TCONS_00037306	XLOC_026639
TCONS_00037307	XLOC_026640
TCONS_00037308	XLOC_026640
TCONS_00037309	XLOC_026641
TCONS_00037310	XLOC_026642
TCONS_00037313	XLOC_026645
TCONS_00037314	XLOC_026646
TCONS_00037315	XLOC_026647
TCONS_00037316	XLOC_026648
TCONS_00037317	XLOC_026649
TCONS_00037318	XLOC_026650
TCONS_00037319	XLOC_026651
TCONS_00037320	XLOC_026652
TCONS_00037321	XLOC_026653
TCONS_00037322	XLOC_026654
TCONS_00037323	XLOC_026655
TCONS_00037324	XLOC_026655
TCONS_00037325	XLOC_026655
TCONS_00037326	XLOC_026655
TCONS_00037327	XLOC_026655
TCONS_00037328	XLOC_026655
TCONS_00037329	XLOC_026655
TCONS_00037330	XLOC_026655
TCONS_00037331	XLOC_026656
TCONS_00037333	XLOC_026658
TCONS_00037334	XLOC_026659
TCONS_00037335	XLOC_026660
TCONS_00037338	XLOC_026663
TCONS_00037339	XLOC_026664
TCONS_00037340	XLOC_026665
TCONS_00037341	XLOC_026665
TCONS_00037343	XLOC_026667
TCONS_00037344	XLOC_026667
TCONS_00037345	XLOC_026667
TCONS_00037346	XLOC_026668
TCONS_00037347	XLOC_026668
TCONS_00037348	XLOC_026668
TCONS_00037349	XLOC_026669
TCONS_00037350	XLOC_026669
TCONS_00037351	XLOC_026669
TCONS_00037352	XLOC_026669
TCONS_00037353	XLOC_026670
TCONS_00037354	XLOC_026670
TCONS_00037355	XLOC_026671
TCONS_00037356	XLOC_026672
TCONS_00037357	XLOC_026673
TCONS_00037358	XLOC_026673
TCONS_00037359	XLOC_026673
TCONS_00037360	XLOC_026674
TCONS_00037361	XLOC_026675
TCONS_00037362	XLOC_026675
TCONS_00037363	XLOC_026675
TCONS_00037364	XLOC_026676
TCONS_00037365	XLOC_026677
TCONS_00037366	XLOC_026678
TCONS_00037367	XLOC_026679
TCONS_00037368	XLOC_026680
TCONS_00037369	XLOC_026681
TCONS_00037370	XLOC_026682
TCONS_00037371	XLOC_026683
TCONS_00037372	XLOC_026684
TCONS_00037373	XLOC_026684
TCONS_00037374	XLOC_026684
TCONS_00037375	XLOC_026684
TCONS_00037376	XLOC_026684
TCONS_00037377	XLOC_026684
TCONS_00037378	XLOC_026684
TCONS_00037379	XLOC_026684
TCONS_00037380	XLOC_026685
TCONS_00037381	XLOC_026686
TCONS_00037382	XLOC_026687
TCONS_00037383	XLOC_026687
TCONS_00037384	XLOC_026688
TCONS_00037385	XLOC_026689
TCONS_00037386	XLOC_026689
TCONS_00037387	XLOC_026690
TCONS_00037388	XLOC_026691
TCONS_00037389	XLOC_026692
TCONS_00037390	XLOC_026693
TCONS_00037391	XLOC_026694
TCONS_00037392	XLOC_026695
TCONS_00037393	XLOC_026696
TCONS_00037395	XLOC_026698
TCONS_00037396	XLOC_026698
TCONS_00037397	XLOC_026698
TCONS_00037398	XLOC_026699
TCONS_00037399	XLOC_026700
TCONS_00037400	XLOC_026701
TCONS_00037401	XLOC_026702
TCONS_00037402	XLOC_026702
TCONS_00037403	XLOC_026703
TCONS_00037404	XLOC_026704
TCONS_00037405	XLOC_026705
TCONS_00037406	XLOC_026706
TCONS_00037408	XLOC_026708
TCONS_00037409	XLOC_026709
TCONS_00037410	XLOC_026710
TCONS_00037411	XLOC_026711
TCONS_00037412	XLOC_026712
TCONS_00037414	XLOC_026714
TCONS_00037415	XLOC_026715
TCONS_00037416	XLOC_026716
TCONS_00037417	XLOC_026717
TCONS_00037418	XLOC_026718
TCONS_00037419	XLOC_026719
TCONS_00037420	XLOC_026720
TCONS_00037421	XLOC_026720
TCONS_00037422	XLOC_026720
TCONS_00037423	XLOC_026720
TCONS_00037424	XLOC_026721
TCONS_00037425	XLOC_026722
TCONS_00037428	XLOC_026725
TCONS_00037431	XLOC_026728
TCONS_00037432	XLOC_026729
TCONS_00037433	XLOC_026730
TCONS_00037434	XLOC_026731
TCONS_00037435	XLOC_026732
TCONS_00037439	XLOC_026736
TCONS_00037440	XLOC_026737
TCONS_00037441	XLOC_026738
TCONS_00037443	XLOC_026740
TCONS_00037444	XLOC_026741
TCONS_00037447	XLOC_026744
TCONS_00037448	XLOC_026745
TCONS_00037449	XLOC_026746
TCONS_00037451	XLOC_026748
TCONS_00037453	XLOC_026750
TCONS_00037455	XLOC_026752
TCONS_00037456	XLOC_026753
TCONS_00037457	XLOC_026754
TCONS_00037459	XLOC_026756
TCONS_00037460	XLOC_026757
TCONS_00037461	XLOC_026758
TCONS_00037462	XLOC_026759
TCONS_00037463	XLOC_026760
TCONS_00037464	XLOC_026761
TCONS_00037465	XLOC_026762
TCONS_00037469	XLOC_026766
TCONS_00037471	XLOC_026768
TCONS_00037472	XLOC_026769
TCONS_00037474	XLOC_026771
TCONS_00037475	XLOC_026772
TCONS_00037476	XLOC_026769
TCONS_00037477	XLOC_026773
TCONS_00037478	XLOC_026774
TCONS_00037479	XLOC_026775
TCONS_00037480	XLOC_026776
TCONS_00037481	XLOC_026777
TCONS_00037482	XLOC_026778
TCONS_00037483	XLOC_026779
TCONS_00037484	XLOC_026780
TCONS_00037485	XLOC_026781
TCONS_00037487	XLOC_026783
TCONS_00037488	XLOC_026784
TCONS_00037489	XLOC_026785
TCONS_00037490	XLOC_026786
TCONS_00037491	XLOC_026786
TCONS_00037492	XLOC_026786
TCONS_00037493	XLOC_026786
TCONS_00037494	XLOC_026787
TCONS_00037495	XLOC_026788
TCONS_00037496	XLOC_026789
TCONS_00037497	XLOC_026790
TCONS_00037499	XLOC_026792
TCONS_00037501	XLOC_026794
TCONS_00037502	XLOC_026795
TCONS_00037503	XLOC_026796
TCONS_00037504	XLOC_026797
TCONS_00037505	XLOC_026797
TCONS_00037506	XLOC_026798
TCONS_00037507	XLOC_026798
TCONS_00037508	XLOC_026798
TCONS_00037509	XLOC_026799
TCONS_00037510	XLOC_026800
TCONS_00037511	XLOC_026801
TCONS_00037513	XLOC_026803
TCONS_00037515	XLOC_026805
TCONS_00037516	XLOC_026806
TCONS_00037517	XLOC_026807
TCONS_00037518	XLOC_026808
TCONS_00037519	XLOC_026809
TCONS_00037520	XLOC_026810
TCONS_00037521	XLOC_026810
TCONS_00037522	XLOC_026810
TCONS_00037523	XLOC_026810
TCONS_00037524	XLOC_026811
TCONS_00037525	XLOC_026811
TCONS_00037526	XLOC_026811
TCONS_00037527	XLOC_026812
TCONS_00037528	XLOC_026813
TCONS_00037529	XLOC_026814
TCONS_00037530	XLOC_026815
TCONS_00037531	XLOC_026815
TCONS_00037532	XLOC_026816
TCONS_00037534	XLOC_026818
TCONS_00037535	XLOC_026819
TCONS_00037536	XLOC_026820
TCONS_00037537	XLOC_026821
TCONS_00037538	XLOC_026822
TCONS_00037539	XLOC_026823
TCONS_00037540	XLOC_026824
TCONS_00037541	XLOC_026825
TCONS_00037542	XLOC_026826
TCONS_00037543	XLOC_026826
TCONS_00037544	XLOC_026826
TCONS_00037545	XLOC_026826
TCONS_00037546	XLOC_026826
TCONS_00037547	XLOC_026826
TCONS_00037548	XLOC_026827
TCONS_00037549	XLOC_026828
TCONS_00037550	XLOC_026829
TCONS_00037551	XLOC_026830
TCONS_00037552	XLOC_026831
TCONS_00037553	XLOC_026832
TCONS_00037555	XLOC_026834
TCONS_00037556	XLOC_026834
TCONS_00037557	XLOC_026834
TCONS_00037558	XLOC_026835
TCONS_00037559	XLOC_026836
TCONS_00037560	XLOC_026837
TCONS_00037561	XLOC_026838
TCONS_00037562	XLOC_026839
TCONS_00037563	XLOC_026840
TCONS_00037564	XLOC_026841
TCONS_00037565	XLOC_026842
TCONS_00037566	XLOC_026843
TCONS_00037567	XLOC_026844
TCONS_00037568	XLOC_026845
TCONS_00037569	XLOC_026846
TCONS_00037570	XLOC_026847
TCONS_00037571	XLOC_026848
TCONS_00037572	XLOC_026848
TCONS_00037573	XLOC_026849
TCONS_00037574	XLOC_026850
TCONS_00037576	XLOC_026852
TCONS_00037577	XLOC_026853
TCONS_00037578	XLOC_026854
TCONS_00037579	XLOC_026854
TCONS_00037580	XLOC_026854
TCONS_00037581	XLOC_026855
TCONS_00037582	XLOC_026856
TCONS_00037583	XLOC_026857
TCONS_00037584	XLOC_026858
TCONS_00037585	XLOC_026859
TCONS_00037586	XLOC_026860
TCONS_00037587	XLOC_026861
TCONS_00037588	XLOC_026862
TCONS_00037589	XLOC_026863
TCONS_00037591	XLOC_026865
TCONS_00037592	XLOC_026865
TCONS_00037593	XLOC_026866
TCONS_00037595	XLOC_026868
TCONS_00037596	XLOC_026869
TCONS_00037597	XLOC_026870
TCONS_00037598	XLOC_026871
TCONS_00037599	XLOC_026872
TCONS_00037600	XLOC_026873
TCONS_00037601	XLOC_026873
TCONS_00037602	XLOC_026874
TCONS_00037603	XLOC_026875
TCONS_00037604	XLOC_026876
TCONS_00037605	XLOC_026877
TCONS_00037606	XLOC_026878
TCONS_00037607	XLOC_026879
TCONS_00037608	XLOC_026879
TCONS_00037609	XLOC_026879
TCONS_00037610	XLOC_026879
TCONS_00037611	XLOC_026880
TCONS_00037612	XLOC_026880
TCONS_00037613	XLOC_026881
TCONS_00037614	XLOC_026882
TCONS_00037615	XLOC_026881
TCONS_00037616	XLOC_026881
TCONS_00037617	XLOC_026881
TCONS_00037618	XLOC_026883
TCONS_00037619	XLOC_026883
TCONS_00037620	XLOC_026883
TCONS_00037621	XLOC_026883
TCONS_00037622	XLOC_026883
TCONS_00037623	XLOC_026883
TCONS_00037624	XLOC_026884
TCONS_00037625	XLOC_026884
TCONS_00037626	XLOC_026884
TCONS_00037627	XLOC_026884
TCONS_00037628	XLOC_026885
TCONS_00037629	XLOC_026886
TCONS_00037630	XLOC_026887
TCONS_00037631	XLOC_026888
TCONS_00037634	XLOC_026891
TCONS_00037635	XLOC_026892
TCONS_00037637	XLOC_026894
TCONS_00037638	XLOC_026895
TCONS_00037639	XLOC_026896
TCONS_00037640	XLOC_026897
