#query_name	COGcat
TCONS_00031761	G
TCONS_00031767	G
TCONS_00031775	O
TCONS_00031776	O
TCONS_00031777	L
TCONS_00031779	T
TCONS_00031779	V
TCONS_00031780	T
TCONS_00031780	V
TCONS_00031787	S
TCONS_00031799	I
TCONS_00031800	T
TCONS_00031801	T
TCONS_00031802	S
TCONS_00031814	S
TCONS_00031817	I
TCONS_00031818	G
TCONS_00031820	T
TCONS_00031824	S
TCONS_00031825	S
TCONS_00031834	B
TCONS_00031834	T
TCONS_00031841	S
TCONS_00031842	O
TCONS_00031843	S
TCONS_00031847	K
TCONS_00031849	I
TCONS_00031853	I
TCONS_00031854	I
TCONS_00031857	I
TCONS_00031859	I
TCONS_00031861	O
TCONS_00031862	O
TCONS_00031864	S
TCONS_00031866	O
TCONS_00031867	O
TCONS_00031868	L
TCONS_00031870	K
TCONS_00031871	O
TCONS_00031872	O
TCONS_00031873	O
TCONS_00031874	E
TCONS_00031876	G
TCONS_00031877	F
TCONS_00031878	K
TCONS_00031884	C
TCONS_00031889	S
TCONS_00031893	S
TCONS_00031895	S
TCONS_00031896	S
TCONS_00031898	S
TCONS_00031899	S
TCONS_00031901	S
TCONS_00031906	L
TCONS_00031908	M
TCONS_00031910	T
TCONS_00031914	C
TCONS_00031917	T
TCONS_00031918	B
TCONS_00031918	D
TCONS_00031919	T
TCONS_00031920	O
TCONS_00031921	T
TCONS_00031922	D
TCONS_00031922	Z
TCONS_00031925	S
TCONS_00031926	O
TCONS_00031927	I
TCONS_00031929	S
TCONS_00031931	S
TCONS_00031934	S
TCONS_00031937	M
TCONS_00031940	S
TCONS_00031941	T
TCONS_00031943	B
TCONS_00031943	D
TCONS_00031944	T
TCONS_00031946	T
TCONS_00031948	O
TCONS_00031949	O
TCONS_00031950	I
TCONS_00031951	S
TCONS_00031952	S
TCONS_00031953	S
TCONS_00031955	T
TCONS_00031956	T
TCONS_00031957	T
TCONS_00031965	T
TCONS_00031966	T
TCONS_00031967	T
TCONS_00031970	B
TCONS_00031971	T
TCONS_00031975	S
TCONS_00031978	K
TCONS_00031981	K
TCONS_00031983	K
TCONS_00031984	S
TCONS_00031986	P
TCONS_00031987	U
TCONS_00031990	P
TCONS_00031991	P
TCONS_00031993	S
TCONS_00031996	D
TCONS_00031997	S
TCONS_00032000	T
TCONS_00032002	S
TCONS_00032005	A
TCONS_00032011	P
TCONS_00032013	U
TCONS_00032016	T
TCONS_00032030	I
TCONS_00032032	L
TCONS_00032033	T
TCONS_00032034	M
TCONS_00032037	M
TCONS_00032040	S
TCONS_00032041	L
TCONS_00032042	I
TCONS_00032043	O
TCONS_00032044	O
TCONS_00032052	S
TCONS_00032053	S
TCONS_00032054	O
TCONS_00032059	M
TCONS_00032061	S
TCONS_00032062	S
TCONS_00032065	S
TCONS_00032066	S
TCONS_00032067	S
TCONS_00032068	S
TCONS_00032072	M
TCONS_00032074	S
TCONS_00032075	M
TCONS_00032076	M
TCONS_00032078	S
TCONS_00032079	S
TCONS_00032081	C
TCONS_00032082	O
TCONS_00032083	C
TCONS_00032086	M
TCONS_00032089	U
TCONS_00032094	S
TCONS_00032098	T
TCONS_00032100	S
TCONS_00032103	S
TCONS_00032104	S
TCONS_00032105	F
TCONS_00032106	S
TCONS_00032107	O
TCONS_00032108	T
TCONS_00032109	S
TCONS_00032111	S
TCONS_00032112	B
TCONS_00032112	D
TCONS_00032113	S
TCONS_00032114	T
TCONS_00032125	T
TCONS_00032137	S
TCONS_00032138	S
TCONS_00032140	S
TCONS_00032143	S
TCONS_00032146	S
TCONS_00032147	S
TCONS_00032151	O
TCONS_00032153	K
TCONS_00032155	K
TCONS_00032156	S
TCONS_00032157	S
TCONS_00032161	S
TCONS_00032162	S
TCONS_00032163	K
TCONS_00032164	S
TCONS_00032166	K
TCONS_00032172	K
TCONS_00032174	S
TCONS_00032176	S
TCONS_00032177	S
TCONS_00032178	K
TCONS_00032182	S
TCONS_00032184	C
TCONS_00032185	C
TCONS_00032186	C
TCONS_00032190	S
TCONS_00032192	S
TCONS_00032194	T
TCONS_00032196	B
TCONS_00032196	D
TCONS_00032198	S
TCONS_00032199	S
TCONS_00032205	S
TCONS_00032212	K
TCONS_00032213	K
TCONS_00032214	S
TCONS_00032215	K
TCONS_00032216	S
TCONS_00032217	S
TCONS_00032219	K
TCONS_00032223	A
TCONS_00032226	A
TCONS_00032229	K
TCONS_00032231	L
TCONS_00032232	K
TCONS_00032233	S
TCONS_00032234	S
TCONS_00032235	S
TCONS_00032236	C
TCONS_00032237	C
TCONS_00032238	C
TCONS_00032239	S
TCONS_00032240	S
TCONS_00032245	S
TCONS_00032247	S
TCONS_00032250	S
TCONS_00032254	F
TCONS_00032255	S
TCONS_00032257	F
TCONS_00032258	S
TCONS_00032259	K
TCONS_00032260	K
TCONS_00032261	K
TCONS_00032262	K
TCONS_00032264	K
TCONS_00032266	K
TCONS_00032267	K
TCONS_00032269	K
TCONS_00032270	K
TCONS_00032272	K
TCONS_00032273	C
TCONS_00032274	J
TCONS_00032276	S
TCONS_00032278	T
TCONS_00032279	I
TCONS_00032280	L
TCONS_00032281	L
TCONS_00032285	T
TCONS_00032286	A
TCONS_00032287	C
TCONS_00032288	T
TCONS_00032289	S
TCONS_00032290	T
TCONS_00032295	I
TCONS_00032296	T
TCONS_00032297	I
TCONS_00032298	S
TCONS_00032299	S
TCONS_00032300	S
TCONS_00032302	G
TCONS_00032302	O
TCONS_00032302	T
TCONS_00032303	L
TCONS_00032310	S
TCONS_00032312	S
TCONS_00032313	M
TCONS_00032319	S
TCONS_00032321	M
TCONS_00032322	S
TCONS_00032324	M
TCONS_00032325	S
TCONS_00032327	S
TCONS_00032329	S
TCONS_00032330	K
TCONS_00032332	K
TCONS_00032333	K
TCONS_00032334	S
TCONS_00032335	S
TCONS_00032337	P
TCONS_00032341	A
TCONS_00032342	I
TCONS_00032344	S
TCONS_00032345	S
TCONS_00032349	K
TCONS_00032350	L
TCONS_00032351	K
TCONS_00032353	G
TCONS_00032354	S
TCONS_00032359	U
TCONS_00032359	Z
TCONS_00032366	P
TCONS_00032366	T
TCONS_00032367	S
TCONS_00032369	S
TCONS_00032370	B
TCONS_00032370	D
TCONS_00032375	T
TCONS_00032375	V
TCONS_00032376	L
TCONS_00032378	O
TCONS_00032379	Q
TCONS_00032380	T
TCONS_00032380	V
TCONS_00032383	S
TCONS_00032391	Q
TCONS_00032393	T
TCONS_00032394	T
TCONS_00032398	T
TCONS_00032398	V
TCONS_00032399	S
TCONS_00032405	S
TCONS_00032406	T
TCONS_00032406	V
TCONS_00032407	S
TCONS_00032408	G
TCONS_00032420	T
TCONS_00032420	V
TCONS_00032438	S
TCONS_00032441	G
TCONS_00032448	S
TCONS_00032451	L
TCONS_00032455	K
TCONS_00032460	S
TCONS_00032472	E
TCONS_00032477	K
TCONS_00032478	C
TCONS_00032479	T
TCONS_00032482	K
TCONS_00032483	C
TCONS_00032484	T
TCONS_00032486	S
TCONS_00032487	S
TCONS_00032488	D
TCONS_00032489	O
TCONS_00032491	T
TCONS_00032492	O
TCONS_00032493	O
TCONS_00032494	S
TCONS_00032495	O
TCONS_00032496	O
TCONS_00032497	O
TCONS_00032498	O
TCONS_00032499	O
TCONS_00032500	O
TCONS_00032503	D
TCONS_00032504	D
TCONS_00032505	D
TCONS_00032506	N
TCONS_00032508	Z
TCONS_00032509	S
TCONS_00032511	S
TCONS_00032512	I
TCONS_00032513	I
TCONS_00032514	I
TCONS_00032517	I
TCONS_00032518	I
TCONS_00032519	T
TCONS_00032521	T
TCONS_00032522	T
TCONS_00032523	T
TCONS_00032525	E
TCONS_00032527	S
TCONS_00032529	S
TCONS_00032530	E
TCONS_00032530	O
TCONS_00032533	E
TCONS_00032533	O
TCONS_00032536	H
TCONS_00032537	T
TCONS_00032538	K
TCONS_00032540	K
TCONS_00032542	S
TCONS_00032545	S
TCONS_00032546	S
TCONS_00032548	S
TCONS_00032550	G
TCONS_00032553	T
TCONS_00032554	T
TCONS_00032555	S
TCONS_00032556	S
TCONS_00032557	S
TCONS_00032559	S
TCONS_00032563	G
TCONS_00032570	T
TCONS_00032571	O
TCONS_00032573	L
TCONS_00032574	S
TCONS_00032577	L
TCONS_00032580	T
TCONS_00032581	T
TCONS_00032583	S
TCONS_00032584	O
TCONS_00032586	K
TCONS_00032587	L
TCONS_00032593	S
TCONS_00032594	B
TCONS_00032594	T
TCONS_00032599	L
TCONS_00032600	S
TCONS_00032602	K
TCONS_00032602	T
TCONS_00032606	Q
TCONS_00032607	D
TCONS_00032608	P
TCONS_00032609	P
TCONS_00032610	P
TCONS_00032611	P
TCONS_00032614	P
TCONS_00032615	P
TCONS_00032616	P
TCONS_00032618	M
TCONS_00032619	K
TCONS_00032619	T
TCONS_00032620	T
TCONS_00032625	T
TCONS_00032627	T
TCONS_00032646	S
TCONS_00032648	Q
TCONS_00032650	Q
TCONS_00032651	S
TCONS_00032656	K
TCONS_00032657	E
TCONS_00032658	Z
TCONS_00032661	S
TCONS_00032662	S
TCONS_00032664	S
TCONS_00032670	M
TCONS_00032671	T
TCONS_00032673	K
TCONS_00032676	O
TCONS_00032677	S
TCONS_00032680	L
TCONS_00032683	O
TCONS_00032686	S
TCONS_00032687	L
TCONS_00032688	O
TCONS_00032689	I
TCONS_00032692	O
TCONS_00032693	O
TCONS_00032697	S
TCONS_00032700	D
TCONS_00032704	S
TCONS_00032709	E
TCONS_00032712	S
TCONS_00032713	P
TCONS_00032715	O
TCONS_00032718	A
TCONS_00032720	S
TCONS_00032723	K
TCONS_00032725	C
TCONS_00032729	G
TCONS_00032730	G
TCONS_00032731	L
TCONS_00032732	P
TCONS_00032733	P
TCONS_00032734	D
TCONS_00032735	D
TCONS_00032736	D
TCONS_00032740	S
TCONS_00032743	C
TCONS_00032744	G
TCONS_00032746	S
TCONS_00032747	D
TCONS_00032747	Y
TCONS_00032749	L
TCONS_00032750	S
TCONS_00032751	S
TCONS_00032753	Z
TCONS_00032757	S
TCONS_00032759	Z
TCONS_00032760	Z
TCONS_00032761	J
TCONS_00032763	S
TCONS_00032780	Q
TCONS_00032781	S
TCONS_00032783	G
TCONS_00032784	G
TCONS_00032786	S
TCONS_00032791	E
TCONS_00032794	O
TCONS_00032795	G
TCONS_00032798	G
TCONS_00032799	S
TCONS_00032800	G
TCONS_00032801	S
TCONS_00032804	O
TCONS_00032805	G
TCONS_00032806	G
TCONS_00032808	G
TCONS_00032809	E
TCONS_00032810	U
TCONS_00032815	K
TCONS_00032816	A
TCONS_00032817	Z
TCONS_00032818	T
TCONS_00032819	T
TCONS_00032821	S
TCONS_00032822	S
TCONS_00032824	S
TCONS_00032829	O
TCONS_00032830	S
TCONS_00032835	B
TCONS_00032837	S
TCONS_00032840	Z
TCONS_00032844	L
TCONS_00032848	D
TCONS_00032850	T
TCONS_00032852	K
TCONS_00032854	S
TCONS_00032857	S
TCONS_00032861	S
TCONS_00032862	S
TCONS_00032868	K
TCONS_00032869	K
TCONS_00032872	K
TCONS_00032874	H
TCONS_00032875	H
TCONS_00032882	O
TCONS_00032884	O
TCONS_00032888	O
TCONS_00032889	G
TCONS_00032890	T
TCONS_00032893	P
TCONS_00032894	T
TCONS_00032895	T
TCONS_00032898	M
TCONS_00032898	W
TCONS_00032902	S
TCONS_00032903	I
TCONS_00032912	S
TCONS_00032913	S
TCONS_00032914	L
TCONS_00032915	L
TCONS_00032917	L
TCONS_00032918	L
TCONS_00032919	S
TCONS_00032921	G
TCONS_00032922	K
TCONS_00032923	K
TCONS_00032925	K
TCONS_00032927	S
TCONS_00032928	K
TCONS_00032929	S
TCONS_00032931	S
TCONS_00032934	K
TCONS_00032937	K
TCONS_00032943	K
TCONS_00032944	S
TCONS_00032947	S
TCONS_00032948	P
TCONS_00032948	T
TCONS_00032951	G
TCONS_00032952	G
TCONS_00032954	T
TCONS_00032955	P
TCONS_00032955	Q
TCONS_00032962	J
TCONS_00032963	S
TCONS_00032964	S
TCONS_00032965	S
TCONS_00032967	K
TCONS_00032969	S
TCONS_00032970	P
TCONS_00032970	T
TCONS_00032972	S
TCONS_00032973	G
TCONS_00032974	G
TCONS_00032976	S
TCONS_00032977	U
TCONS_00032978	P
TCONS_00032978	Q
TCONS_00032980	T
TCONS_00032981	S
TCONS_00032983	C
TCONS_00032984	S
TCONS_00032986	P
TCONS_00032987	P
TCONS_00032988	U
TCONS_00032989	J
TCONS_00032990	E
TCONS_00032993	S
TCONS_00032994	M
TCONS_00032996	T
TCONS_00032997	L
TCONS_00032998	L
TCONS_00033001	S
TCONS_00033004	S
TCONS_00033006	L
TCONS_00033007	L
TCONS_00033008	S
TCONS_00033009	U
TCONS_00033016	M
TCONS_00033018	M
TCONS_00033020	S
TCONS_00033021	I
TCONS_00033023	G
TCONS_00033028	I
TCONS_00033029	E
TCONS_00033029	O
TCONS_00033030	M
TCONS_00033031	J
TCONS_00033036	A
TCONS_00033040	S
TCONS_00033041	S
TCONS_00033047	S
TCONS_00033048	A
TCONS_00033049	S
TCONS_00033050	E
TCONS_00033050	O
TCONS_00033053	T
TCONS_00033055	E
TCONS_00033055	O
TCONS_00033058	O
TCONS_00033069	S
TCONS_00033071	S
TCONS_00033072	E
TCONS_00033073	O
TCONS_00033074	E
TCONS_00033075	G
TCONS_00033077	C
TCONS_00033079	C
TCONS_00033081	S
TCONS_00033083	E
TCONS_00033083	O
TCONS_00033084	P
TCONS_00033088	T
TCONS_00033090	T
TCONS_00033091	S
TCONS_00033093	Z
TCONS_00033097	A
TCONS_00033107	T
TCONS_00033108	E
TCONS_00033108	O
TCONS_00033109	P
TCONS_00033111	S
TCONS_00033112	L
TCONS_00033117	Z
TCONS_00033118	C
TCONS_00033119	A
TCONS_00033125	L
TCONS_00033129	Q
TCONS_00033130	O
TCONS_00033131	O
TCONS_00033132	S
TCONS_00033133	C
TCONS_00033135	K
TCONS_00033136	B
TCONS_00033138	T
TCONS_00033140	T
TCONS_00033141	T
TCONS_00033142	T
TCONS_00033144	T
TCONS_00033150	V
TCONS_00033152	S
TCONS_00033155	S
TCONS_00033157	S
TCONS_00033160	S
TCONS_00033162	S
TCONS_00033164	S
TCONS_00033165	S
TCONS_00033166	S
TCONS_00033170	S
TCONS_00033172	E
TCONS_00033176	D
TCONS_00033177	C
TCONS_00033178	S
TCONS_00033180	P
TCONS_00033183	J
TCONS_00033184	B
TCONS_00033184	D
TCONS_00033186	S
TCONS_00033187	L
TCONS_00033191	S
TCONS_00033192	S
TCONS_00033193	P
TCONS_00033196	S
TCONS_00033197	O
TCONS_00033199	J
TCONS_00033201	S
TCONS_00033203	S
TCONS_00033206	T
TCONS_00033207	L
TCONS_00033209	S
TCONS_00033212	S
TCONS_00033216	L
TCONS_00033219	K
TCONS_00033221	G
TCONS_00033227	K
TCONS_00033230	S
TCONS_00033233	Z
TCONS_00033235	G
TCONS_00033238	S
TCONS_00033243	A
TCONS_00033252	L
TCONS_00033253	O
TCONS_00033255	U
TCONS_00033256	G
TCONS_00033257	O
TCONS_00033258	O
TCONS_00033260	O
TCONS_00033261	K
TCONS_00033262	O
TCONS_00033265	L
TCONS_00033266	S
TCONS_00033269	G
TCONS_00033270	K
TCONS_00033273	S
TCONS_00033275	E
TCONS_00033275	O
TCONS_00033277	S
TCONS_00033278	S
TCONS_00033279	S
TCONS_00033283	L
TCONS_00033284	T
TCONS_00033285	O
TCONS_00033286	S
TCONS_00033287	G
TCONS_00033288	G
TCONS_00033289	S
TCONS_00033290	S
TCONS_00033293	G
TCONS_00033295	G
TCONS_00033298	T
TCONS_00033299	U
TCONS_00033302	S
TCONS_00033307	S
TCONS_00033312	K
TCONS_00033315	K
TCONS_00033318	K
TCONS_00033319	K
TCONS_00033322	S
TCONS_00033323	K
TCONS_00033324	K
TCONS_00033325	K
TCONS_00033332	S
TCONS_00033334	U
TCONS_00033335	U
TCONS_00033336	O
TCONS_00033337	U
TCONS_00033340	O
TCONS_00033341	S
TCONS_00033343	S
TCONS_00033344	K
TCONS_00033345	K
TCONS_00033348	S
TCONS_00033349	K
TCONS_00033352	S
TCONS_00033353	S
TCONS_00033354	T
TCONS_00033355	T
TCONS_00033356	T
TCONS_00033359	L
TCONS_00033364	O
TCONS_00033365	O
TCONS_00033366	T
TCONS_00033368	T
TCONS_00033369	O
TCONS_00033373	I
TCONS_00033374	O
TCONS_00033375	M
TCONS_00033376	O
TCONS_00033377	O
TCONS_00033378	O
TCONS_00033380	O
TCONS_00033384	Q
TCONS_00033385	Q
TCONS_00033386	Q
TCONS_00033395	L
TCONS_00033397	O
TCONS_00033398	B
TCONS_00033400	S
TCONS_00033403	U
TCONS_00033404	T
TCONS_00033405	L
TCONS_00033412	K
TCONS_00033413	K
TCONS_00033415	K
TCONS_00033419	K
TCONS_00033420	S
TCONS_00033423	S
TCONS_00033424	S
TCONS_00033425	S
TCONS_00033426	S
TCONS_00033427	S
TCONS_00033428	K
TCONS_00033429	O
TCONS_00033433	G
TCONS_00033435	G
TCONS_00033436	T
TCONS_00033438	S
TCONS_00033440	S
TCONS_00033444	K
TCONS_00033450	S
TCONS_00033452	T
TCONS_00033453	K
TCONS_00033454	O
TCONS_00033456	G
TCONS_00033457	S
TCONS_00033459	G
TCONS_00033462	T
TCONS_00033465	T
TCONS_00033466	T
TCONS_00033467	G
TCONS_00033470	A
TCONS_00033473	S
TCONS_00033474	S
TCONS_00033475	S
TCONS_00033476	S
TCONS_00033479	S
TCONS_00033480	S
TCONS_00033481	S
TCONS_00033482	S
TCONS_00033484	K
TCONS_00033485	T
TCONS_00033487	G
TCONS_00033488	T
TCONS_00033489	S
TCONS_00033498	L
TCONS_00033501	J
TCONS_00033502	S
TCONS_00033503	S
TCONS_00033504	S
TCONS_00033505	S
TCONS_00033507	C
TCONS_00033508	C
TCONS_00033510	I
TCONS_00033511	T
TCONS_00033511	V
TCONS_00033515	K
TCONS_00033519	U
TCONS_00033521	S
TCONS_00033522	L
TCONS_00033523	L
TCONS_00033524	L
TCONS_00033529	S
TCONS_00033534	S
TCONS_00033535	L
TCONS_00033536	L
TCONS_00033541	L
TCONS_00033544	O
TCONS_00033553	S
TCONS_00033554	Z
TCONS_00033556	B
TCONS_00033559	P
TCONS_00033563	K
TCONS_00033565	S
TCONS_00033569	S
TCONS_00033572	K
TCONS_00033580	L
TCONS_00033581	K
TCONS_00033583	S
TCONS_00033584	G
TCONS_00033584	M
TCONS_00033585	U
TCONS_00033586	Y
TCONS_00033587	T
TCONS_00033592	T
TCONS_00033596	S
TCONS_00033597	K
TCONS_00033613	Q
TCONS_00033616	A
TCONS_00033618	S
TCONS_00033621	U
TCONS_00033622	O
TCONS_00033625	L
TCONS_00033628	T
TCONS_00033631	S
TCONS_00033636	T
TCONS_00033637	S
TCONS_00033638	T
TCONS_00033639	T
TCONS_00033640	T
TCONS_00033641	T
TCONS_00033642	T
TCONS_00033644	S
TCONS_00033647	T
TCONS_00033649	T
TCONS_00033650	T
TCONS_00033651	T
TCONS_00033655	T
TCONS_00033657	O
TCONS_00033658	O
TCONS_00033659	O
TCONS_00033662	M
TCONS_00033663	Q
TCONS_00033664	A
TCONS_00033664	J
TCONS_00033670	G
TCONS_00033673	K
TCONS_00033676	L
TCONS_00033677	K
TCONS_00033683	K
TCONS_00033684	S
TCONS_00033685	K
TCONS_00033689	T
TCONS_00033690	S
TCONS_00033691	T
TCONS_00033692	S
TCONS_00033696	S
TCONS_00033698	T
TCONS_00033702	T
TCONS_00033703	T
TCONS_00033706	L
TCONS_00033712	T
TCONS_00033716	T
TCONS_00033717	T
TCONS_00033719	T
TCONS_00033720	T
TCONS_00033721	S
TCONS_00033722	T
TCONS_00033728	H
TCONS_00033729	O
TCONS_00033732	O
TCONS_00033744	T
TCONS_00033746	P
TCONS_00033747	S
TCONS_00033750	A
TCONS_00033753	L
TCONS_00033755	C
TCONS_00033759	A
TCONS_00033763	S
TCONS_00033766	T
TCONS_00033770	S
TCONS_00033771	S
TCONS_00033772	S
TCONS_00033778	O
TCONS_00033780	I
TCONS_00033782	T
TCONS_00033783	G
TCONS_00033784	G
TCONS_00033786	I
TCONS_00033789	S
TCONS_00033790	A
TCONS_00033791	O
TCONS_00033792	S
TCONS_00033793	G
TCONS_00033794	G
TCONS_00033795	S
TCONS_00033796	S
TCONS_00033798	T
TCONS_00033799	S
TCONS_00033801	O
TCONS_00033811	T
TCONS_00033814	T
TCONS_00033817	S
TCONS_00033821	O
TCONS_00033822	O
TCONS_00033822	T
TCONS_00033823	S
TCONS_00033824	O
TCONS_00033825	K
TCONS_00033827	O
TCONS_00033828	B
TCONS_00033829	E
TCONS_00033830	O
TCONS_00033831	S
TCONS_00033833	O
TCONS_00033834	O
TCONS_00033837	M
TCONS_00033840	M
TCONS_00033845	M
TCONS_00033852	O
TCONS_00033853	S
TCONS_00033854	S
TCONS_00033855	M
TCONS_00033856	M
TCONS_00033860	S
TCONS_00033861	S
TCONS_00033862	O
TCONS_00033863	S
TCONS_00033864	K
TCONS_00033865	K
TCONS_00033875	Z
TCONS_00033879	M
TCONS_00033882	K
TCONS_00033884	G
TCONS_00033885	G
TCONS_00033886	O
TCONS_00033887	O
TCONS_00033888	S
TCONS_00033889	B
TCONS_00033889	D
TCONS_00033890	S
TCONS_00033891	S
TCONS_00033892	S
TCONS_00033900	L
TCONS_00033906	T
TCONS_00033910	S
TCONS_00033911	S
TCONS_00033912	T
TCONS_00033913	S
TCONS_00033915	G
TCONS_00033915	O
TCONS_00033916	G
TCONS_00033923	G
TCONS_00033927	G
TCONS_00033931	S
TCONS_00033932	G
TCONS_00033934	G
TCONS_00033937	G
TCONS_00033939	S
TCONS_00033940	I
TCONS_00033941	S
TCONS_00033946	O
TCONS_00033950	S
TCONS_00033954	S
TCONS_00033958	T
TCONS_00033960	T
TCONS_00033964	S
TCONS_00033965	O
TCONS_00033969	T
TCONS_00033974	T
TCONS_00033975	T
TCONS_00033976	T
TCONS_00033977	O
TCONS_00033981	L
TCONS_00033982	T
TCONS_00033984	M
TCONS_00033985	T
TCONS_00033986	T
TCONS_00033988	T
TCONS_00033989	S
TCONS_00033992	S
TCONS_00033993	L
TCONS_00033994	T
TCONS_00034003	K
TCONS_00034005	T
TCONS_00034008	L
TCONS_00034011	T
TCONS_00034012	T
TCONS_00034015	O
TCONS_00034015	T
TCONS_00034016	S
TCONS_00034018	O
TCONS_00034020	T
TCONS_00034021	T
TCONS_00034022	S
TCONS_00034024	O
TCONS_00034025	T
TCONS_00034026	M
TCONS_00034028	T
TCONS_00034029	T
TCONS_00034030	O
TCONS_00034030	T
TCONS_00034032	S
TCONS_00034033	T
TCONS_00034034	T
TCONS_00034036	K
TCONS_00034044	B
TCONS_00034044	D
TCONS_00034049	L
TCONS_00034057	L
TCONS_00034058	C
TCONS_00034059	L
TCONS_00034061	L
TCONS_00034065	P
TCONS_00034065	T
TCONS_00034070	T
TCONS_00034071	H
TCONS_00034072	T
TCONS_00034074	T
TCONS_00034075	T
TCONS_00034076	T
TCONS_00034077	T
TCONS_00034078	T
TCONS_00034079	T
TCONS_00034080	A
TCONS_00034086	Z
TCONS_00034087	T
TCONS_00034088	S
TCONS_00034090	T
TCONS_00034094	S
TCONS_00034096	S
TCONS_00034099	S
TCONS_00034102	T
TCONS_00034104	L
TCONS_00034111	T
TCONS_00034112	K
TCONS_00034113	Q
TCONS_00034115	S
TCONS_00034117	T
TCONS_00034120	T
TCONS_00034121	T
TCONS_00034125	T
TCONS_00034128	T
TCONS_00034132	T
TCONS_00034133	T
TCONS_00034135	T
TCONS_00034136	T
TCONS_00034139	K
TCONS_00034142	S
TCONS_00034143	S
TCONS_00034145	S
TCONS_00034146	S
TCONS_00034147	S
TCONS_00034153	G
TCONS_00034155	D
TCONS_00034156	L
TCONS_00034158	S
TCONS_00034159	D
TCONS_00034160	T
TCONS_00034162	T
TCONS_00034163	K
TCONS_00034164	O
TCONS_00034166	O
TCONS_00034167	K
TCONS_00034173	K
TCONS_00034175	D
TCONS_00034176	W
TCONS_00034177	O
TCONS_00034179	S
TCONS_00034180	T
TCONS_00034182	S
TCONS_00034183	T
TCONS_00034184	S
TCONS_00034187	S
TCONS_00034188	S
TCONS_00034189	S
TCONS_00034190	S
TCONS_00034193	S
TCONS_00034194	S
TCONS_00034195	S
TCONS_00034198	S
TCONS_00034200	S
TCONS_00034201	S
TCONS_00034202	S
TCONS_00034203	S
TCONS_00034207	S
TCONS_00034208	S
TCONS_00034209	S
TCONS_00034210	S
TCONS_00034213	I
TCONS_00034214	K
TCONS_00034215	K
TCONS_00034216	K
TCONS_00034217	S
TCONS_00034218	S
TCONS_00034219	S
TCONS_00034226	S
TCONS_00034230	S
TCONS_00034234	S
TCONS_00034237	V
TCONS_00034239	S
TCONS_00034240	L
TCONS_00034241	K
TCONS_00034242	S
TCONS_00034245	K
TCONS_00034247	A
TCONS_00034249	A
TCONS_00034250	S
TCONS_00034257	S
TCONS_00034261	T
TCONS_00034263	T
TCONS_00034265	S
TCONS_00034266	T
TCONS_00034268	T
TCONS_00034269	T
TCONS_00034271	S
TCONS_00034275	S
TCONS_00034276	T
TCONS_00034279	O
TCONS_00034286	S
TCONS_00034288	T
TCONS_00034292	S
TCONS_00034294	S
TCONS_00034295	G
TCONS_00034299	G
TCONS_00034302	G
TCONS_00034305	G
TCONS_00034308	S
TCONS_00034310	G
TCONS_00034314	O
TCONS_00034321	S
TCONS_00034323	I
TCONS_00034324	L
TCONS_00034325	Q
TCONS_00034326	K
TCONS_00034328	O
TCONS_00034330	O
TCONS_00034331	S
TCONS_00034332	K
TCONS_00034333	S
TCONS_00034334	S
TCONS_00034340	S
TCONS_00034341	Z
TCONS_00034342	C
TCONS_00034343	L
TCONS_00034352	S
TCONS_00034359	I
TCONS_00034360	Q
TCONS_00034361	K
TCONS_00034363	O
TCONS_00034367	S
TCONS_00034369	G
TCONS_00034370	K
TCONS_00034371	S
TCONS_00034373	L
TCONS_00034375	L
TCONS_00034378	O
TCONS_00034379	O
TCONS_00034380	S
TCONS_00034381	O
TCONS_00034382	T
TCONS_00034383	T
TCONS_00034384	W
TCONS_00034387	E
TCONS_00034388	T
TCONS_00034390	S
TCONS_00034391	O
TCONS_00034392	T
TCONS_00034395	S
TCONS_00034397	A
TCONS_00034398	A
TCONS_00034400	S
TCONS_00034402	K
TCONS_00034403	K
TCONS_00034404	K
TCONS_00034405	S
TCONS_00034406	L
TCONS_00034409	O
TCONS_00034409	T
TCONS_00034410	S
TCONS_00034411	S
TCONS_00034413	S
TCONS_00034414	O
TCONS_00034414	T
TCONS_00034415	O
TCONS_00034415	T
TCONS_00034417	O
TCONS_00034417	T
TCONS_00034420	K
TCONS_00034422	O
TCONS_00034422	T
TCONS_00034423	O
TCONS_00034423	T
TCONS_00034424	O
TCONS_00034424	T
TCONS_00034425	O
TCONS_00034425	T
TCONS_00034429	O
TCONS_00034429	T
TCONS_00034430	S
TCONS_00034431	T
TCONS_00034431	V
TCONS_00034432	S
TCONS_00034433	T
TCONS_00034434	T
TCONS_00034435	T
TCONS_00034436	K
TCONS_00034437	S
TCONS_00034438	S
TCONS_00034441	S
TCONS_00034446	T
TCONS_00034449	T
TCONS_00034449	V
TCONS_00034450	W
TCONS_00034451	Z
TCONS_00034452	G
TCONS_00034452	M
TCONS_00034453	E
TCONS_00034454	T
TCONS_00034458	O
TCONS_00034459	T
TCONS_00034462	U
TCONS_00034463	S
TCONS_00034464	A
TCONS_00034468	O
TCONS_00034471	U
TCONS_00034472	S
TCONS_00034474	K
TCONS_00034475	K
TCONS_00034479	S
TCONS_00034480	U
TCONS_00034481	G
TCONS_00034482	M
TCONS_00034483	S
TCONS_00034484	S
TCONS_00034486	I
TCONS_00034487	T
TCONS_00034488	T
TCONS_00034489	T
